wavelength,Back_PhrPlef,Belly_PhrPlef,Breast_PhrPlef,Crissum_PhrPlef,Crown_PhrPlef,DorTail_PhrPlef,Rump_PhrPlef,Throat_PhrPlef,WingTip_PhrPlef
260.27,4.685,3.713,3.4465,4.88891666667,3.44458333333,6.42908333333,5.69441666667,4.82233333334,8.51658333333
260.64,4.48283333333,3.64766666667,3.33041666667,4.74883333333,3.29558333333,6.38666666667,5.59241666667,4.83291666666,8.44175000001
261.01,4.41733333333,3.62008333333,3.392,4.6925,3.28516666666,6.33841666667,5.49383333333,4.857,8.44008333333
261.39,4.32125,3.59691666666,3.43716666667,4.71366666667,3.28341666666,6.30758333333,5.43166666667,4.86933333333,8.43716666666
261.76,4.4445,3.61325,3.61341666667,4.75641666667,3.2755,6.35258333334,5.51291666667,4.97216666667,8.53850000001
262.13,4.42691666666,3.60908333333,3.54825,4.695,3.3275,6.33266666667,5.54658333333,4.96533333333,8.53141666667
262.51,4.50833333333,3.73741666667,3.74233333333,4.76358333334,3.43841666667,6.43408333333,5.61958333334,5.06033333333,8.54966666667
262.88,4.83858333334,4.07141666667,4.09558333334,5.12283333333,3.70133333333,6.68933333333,6.00533333333,5.44475,8.83233333333
263.25,4.81958333333,4.01358333333,4.08191666667,5.21233333333,3.61775,6.67316666667,5.90558333333,5.45333333334,8.77666666667
263.63,4.68591666666,3.96966666667,4.09425,5.19858333333,3.44041666667,6.53266666667,5.7405,5.37266666667,8.79000000001
264.00,4.49225,3.71341666667,4.12425,4.97375,3.28866666667,6.1385,5.60383333334,5.23566666666,8.606
264.37,4.91991666667,4.324,4.99033333333,5.70483333333,3.92783333334,6.61916666667,6.22308333334,5.79733333333,9.21450000001
264.75,5.16741666666,4.546,5.31625,6.07508333333,4.31175,6.77808333333,6.56241666667,6.04533333333,9.58333333334
265.12,5.87775,5.23466666667,5.96241666667,6.716,5.00291666667,7.407,7.11283333333,6.69375,10.153
265.49,6.42875,5.83933333333,6.42166666667,7.14758333333,5.56983333333,8.08533333333,7.52491666666,7.22658333333,10.6510833333
265.87,6.5625,6.02766666667,6.3195,7.3125,5.91675,8.316,7.64941666667,7.33,10.8543333333
266.24,6.73558333333,6.22083333333,6.36108333333,7.41733333333,5.94658333333,8.39,7.69474999999,7.48433333333,10.8270833333
266.61,6.58641666666,5.98491666666,6.09466666667,7.12991666667,5.823,8.068,7.46316666667,7.29491666667,10.6463333333
266.98,6.2765,5.84525,5.72333333333,6.75775,5.59208333333,7.7895,7.15491666667,6.97983333333,10.3525833333
267.36,6.40325,5.86958333333,5.78416666667,6.71425,5.7355,7.93391666667,7.44908333332,7.02816666667,10.428
267.73,6.78416666667,6.1525,5.96958333333,7.035,6.08758333333,8.19758333333,7.91425,7.30633333333,10.6054166666
268.10,7.05725,6.55308333333,6.23625,7.46933333334,6.38033333333,8.6905,8.33341666667,7.64775,10.9518333333
268.48,6.75108333333,6.21525,5.85233333333,7.239,6.011,8.33333333334,8.02158333332,7.36658333333,10.6271666667
268.85,6.83341666667,6.27366666667,5.99108333334,7.33975,6.09458333333,8.43408333333,8.03116666668,7.41266666667,10.5188333333
269.22,6.48491666667,5.94766666666,5.68325,6.99733333333,5.71083333333,8.13783333333,7.72174999999,7.01658333333,10.1625
269.59,6.07583333333,5.47616666666,5.2765,6.61866666667,5.22258333333,7.63116666667,7.24233333332,6.54566666667,9.70241666669
269.97,6.09308333333,5.53175,5.29333333333,6.62541666667,5.16633333334,7.68725,7.18408333332,6.51683333333,9.75016666665
270.34,6.261,5.78208333333,5.52966666667,6.76616666667,5.43583333334,7.89866666667,7.37008333333,6.66191666667,10.01775
270.71,6.24541666667,5.93625,5.69,7.01933333333,5.487,8.05433333333,7.45291666666,6.81633333333,10.1015
271.09,6.2165,5.77883333333,5.69733333333,6.96833333333,5.3735,8.0515,7.354,6.80266666667,10.0518333333
271.46,6.07075,5.57858333333,5.55241666666,6.79,5.13425,7.951,7.03608333334,6.61775,9.76441666667
271.83,5.86091666667,5.4065,5.37616666667,6.53891666667,4.91475,7.79975,6.79525,6.35016666667,9.50558333333
272.20,5.69708333333,5.12883333333,5.06016666667,6.28133333333,4.62191666667,7.51625,6.47091666667,6.10108333333,9.15733333334
272.58,5.87583333333,5.1575,5.17558333334,6.23266666667,4.69958333333,7.67125,6.52216666667,6.17425,9.24000000001
272.95,5.93975,5.09433333334,5.1255,6.25991666667,4.8385,7.66808333333,6.57375,6.171,9.23216666666
273.32,5.9345,5.02666666667,5.1355,6.24608333334,4.85541666667,7.67008333333,6.55983333333,6.21058333333,9.21216666667
273.69,6.03925,5.16691666667,5.2745,6.25458333333,5.01216666667,7.71,6.76158333334,6.39133333333,9.36716666667
274.06,6.02358333333,5.0975,5.30783333334,6.09675,4.98991666666,7.69758333333,6.76,6.41683333334,9.30741666667
274.44,6.00216666667,4.9045,5.24475,6.1025,4.97658333334,7.68058333333,6.67833333333,6.37283333333,9.28191666668
274.81,5.87366666666,4.70008333333,5.09825,5.81641666667,4.82391666667,7.53175,6.532,6.18133333333,9.16341666666
275.18,6.12216666667,4.99708333333,5.32358333333,6.10025,5.18708333333,7.78533333334,6.78716666667,6.48025,9.41933333334
275.55,6.53291666667,5.49641666667,5.71616666667,6.55783333334,5.67625,8.15091666667,7.21708333334,6.97491666666,9.93141666666
275.93,6.71,5.60558333333,6.02041666666,6.74041666667,5.87533333333,8.2545,7.29775,7.23675,10.2163333334
276.30,6.97141666667,6.02433333333,6.3435,7.01033333333,6.20333333333,8.56683333333,7.651,7.46933333333,10.702
276.67,6.75675,5.92616666666,6.13633333334,6.89325,6.18891666667,8.36233333333,7.5265,7.31616666667,10.57225
277.04,6.41308333333,5.65941666667,5.7365,6.45575,5.73133333333,7.9765,7.04425,7.00708333333,10.3041666667
277.41,6.48566666666,5.88475,5.77816666667,6.6245,5.78075,8.02625,7.17716666667,7.08375,10.5254166667
277.79,6.35233333333,5.74741666667,5.5975,6.40858333333,5.56,7.85425,6.94133333334,6.818,10.3384166667
278.16,6.2045,5.68041666667,5.33533333333,6.25,5.306,7.54441666667,6.76358333334,6.587,10.1785833333
278.53,5.91658333333,5.50575,5.015,5.93258333333,4.967,7.21308333333,6.55683333333,6.30325,9.89933333334
278.90,5.93716666667,5.47233333333,4.9995,6.05141666667,5.12691666667,7.1485,6.57466666667,6.33541666667,9.90333333333
279.27,5.74666666667,5.19933333333,4.83366666667,5.90733333333,5.05216666667,6.89933333333,6.53341666666,6.12308333333,9.68850000001
279.64,5.2565,4.69275,4.47825,5.48666666667,4.62825,6.45375,6.16666666667,5.74516666667,9.30308333333
280.02,5.28908333333,4.65541666667,4.3525,5.6225,4.66816666667,6.49808333333,6.236,5.71433333334,9.23433333333
280.39,5.00858333333,4.34658333333,4.12425,5.39566666667,4.409,6.16258333333,5.90775,5.44316666667,8.87549999999
280.76,4.81375,4.23758333333,3.93458333333,5.28525,4.2155,5.98125,5.69066666666,5.26833333333,8.69724999999
281.13,4.85458333334,4.3455,4.085,5.41808333333,4.21516666667,6.04808333333,5.80175,5.25,8.71225
281.50,4.9645,4.488,4.20466666667,5.53558333333,4.34733333333,6.24483333333,5.89941666667,5.34441666667,8.69725000001
281.87,5.06683333334,4.56475,4.29558333333,5.72741666667,4.497,6.44908333333,6.02375,5.48758333333,8.76766666667
282.25,4.894,4.37516666666,4.28691666667,5.70633333333,4.47466666667,6.35541666667,5.94933333333,5.40608333334,8.73291666666
282.62,4.817,4.3295,4.27758333334,5.69716666667,4.44175,6.36383333334,5.84816666667,5.38441666667,8.60508333333
282.99,4.85675,4.29633333334,4.25625,5.61116666667,4.20991666667,6.34841666666,5.77108333334,5.39816666667,8.53766666667
283.36,4.90958333333,4.47366666667,4.359,5.60958333334,4.07458333334,6.41791666667,5.76908333333,5.46225,8.61774999999
283.73,4.97525,4.60241666667,4.38508333333,5.5835,4.14191666666,6.47883333333,5.759,5.47175,8.70033333333
284.10,4.92433333333,4.63041666667,4.356,5.37258333333,4.07966666667,6.3235,5.61608333333,5.42075,8.59416666667
284.47,4.79158333333,4.4275,4.16858333333,5.16341666667,3.97533333333,6.20116666667,5.50308333333,5.20458333333,8.44225000001
284.85,4.79491666667,4.348,4.14091666667,5.11341666666,3.91575,6.24166666667,5.586,5.19608333334,8.42500000001
285.22,4.67341666667,4.22308333333,4.01191666667,5.02358333333,3.88875,6.21725,5.51141666667,5.1075,8.28158333332
285.59,4.44483333333,3.96608333333,3.80783333333,4.84766666667,3.7215,5.965,5.30691666666,4.9285,8.10824999999
285.96,4.325,3.82908333334,3.7215,4.76658333334,3.58941666667,5.82566666667,5.2605,4.86233333334,8.09675000001
286.33,4.35791666667,3.81975,3.66216666667,4.72483333333,3.59116666667,5.84625,5.26658333334,4.86508333333,8.04950000001
286.70,4.26133333334,3.7325,3.59983333333,4.63533333333,3.45325,5.72975,5.25908333333,4.82308333333,7.98516666668
287.07,4.26466666667,3.77191666667,3.6125,4.712,3.58633333333,5.73541666667,5.30525,4.84391666667,8.03324999999
287.44,4.26883333333,3.76016666667,3.60433333333,4.78833333333,3.70241666667,5.72566666667,5.24483333334,4.93341666666,8.01175000001
287.82,4.37316666666,3.88241666667,3.72533333333,5.03191666667,3.85241666667,5.798,5.436,5.07758333333,8.0385
288.19,4.23975,3.76775,3.57733333333,4.95208333334,3.71075,5.72833333333,5.38641666667,4.96975,7.96466666666
288.56,4.40916666667,4.08283333333,3.79425,5.20033333334,3.87433333333,5.90608333333,5.54591666667,5.32158333333,8.17299999999
288.93,4.51416666667,4.32291666666,3.95883333333,5.33233333333,4.00316666666,5.96816666666,5.62341666667,5.50908333333,8.35658333333
289.30,4.61183333333,4.433,4.09175,5.40308333333,3.99041666667,5.98133333333,5.61983333333,5.59825,8.44891666666
289.67,4.79891666667,4.76091666667,4.29533333333,5.587,4.09241666667,6.19375,5.76641666667,5.83141666667,8.5925
290.04,4.93758333333,5.02066666667,4.40016666667,5.71141666667,4.25225,6.28108333333,5.8085,5.98541666666,8.59466666666
290.41,4.89158333333,5.07633333333,4.44458333334,5.79866666667,4.13875,6.23316666666,5.71541666667,5.99608333334,8.53974999999
290.78,5.07725,5.225,4.55225,5.99608333333,4.28966666667,6.37541666667,5.82841666667,6.122,8.65958333333
291.15,5.11191666667,5.313,4.54141666667,6.06441666667,4.20141666666,6.40275,5.83775,6.16141666667,8.59858333334
291.52,4.73408333333,4.94333333333,4.17591666667,5.67716666667,3.73475,6.02758333334,5.44758333333,5.64941666667,8.17025000001
291.89,4.5575,4.69441666667,3.98758333333,5.46108333333,3.51325,5.8885,5.15375,5.53633333333,7.90025
292.26,4.59558333333,4.74216666667,4.12666666667,5.61333333333,3.55866666667,5.96058333334,5.213,5.684,7.84725
292.64,4.59133333333,4.69841666667,4.15291666666,5.69791666667,3.4595,5.95291666667,5.24375,5.653,7.708
293.01,4.58366666666,4.653,4.19233333333,5.81516666667,3.38191666667,5.92,5.161,5.63716666667,7.57633333333
293.38,4.69016666667,4.86658333333,4.30225,6.05041666666,3.5795,6.08025,5.39316666667,5.86425,7.76708333333
293.75,4.70766666667,4.78325,4.22233333333,6.1535,3.60383333333,6.01225,5.40191666667,5.96858333333,7.73475
294.12,4.64325,4.82,4.33741666666,6.34933333334,3.64433333333,6.00175,5.44758333333,6.00783333334,7.7555
294.49,4.63641666667,4.87583333333,4.46541666667,6.44016666667,3.7415,5.99075,5.59575,6.02375,7.70091666667
294.86,4.54266666667,4.92066666666,4.56333333334,6.4305,3.68166666667,5.86258333333,5.4905,6.08258333333,7.63383333333
295.23,4.44466666667,4.83433333333,4.58166666666,6.417,3.70291666666,5.76541666666,5.42258333333,6.10083333333,7.62766666667
295.60,4.70383333333,5.06375,4.85125,6.70358333333,3.96708333333,6.01141666667,5.7285,6.486,7.82108333333
295.97,4.81433333333,5.26941666667,5.02491666666,6.83408333333,3.95458333334,6.04266666667,5.87808333333,6.53066666667,7.91416666667
296.34,4.94141666666,5.45508333333,5.10533333333,6.98716666667,4.08083333333,6.13608333333,6.00941666667,6.71841666667,8.06
296.71,4.92008333333,5.48758333333,5.1485,7.04283333333,4.13341666667,6.10033333334,6.02141666667,6.86433333333,8.10491666667
297.08,4.96308333333,5.5185,5.20875,7.11108333333,4.19416666666,6.117,6.10966666666,6.97633333333,8.14375
297.45,4.95358333333,5.5095,5.25883333333,7.17758333334,4.17491666667,6.11541666667,6.07141666667,7.013,8.07525
297.82,5.0605,5.60283333333,5.38641666667,7.24583333333,4.17608333333,6.11283333333,6.10575,7.04408333334,8.04833333333
298.19,5.21375,5.68166666667,5.43666666667,7.29791666667,4.17541666667,6.18175,6.242,7.13641666667,8.05025
298.56,5.34058333333,5.81975,5.47816666667,7.3765,4.24041666667,6.2765,6.2975,7.31625,8.11458333333
298.93,5.426,5.92333333333,5.58716666667,7.59741666667,4.39741666667,6.391,6.48283333333,7.4405,8.22925000001
299.30,5.50558333334,6.073,5.78466666667,7.8015,4.47116666667,6.46008333333,6.58658333333,7.57941666666,8.25633333333
299.67,5.53058333333,6.1475,5.92908333333,7.89958333333,4.515,6.47441666667,6.60983333334,7.63983333333,8.28858333333
300.04,5.62716666667,6.27308333333,6.00041666667,8.09208333333,4.64425,6.56883333333,6.6845,7.88883333333,8.31850000001
300.41,5.48758333333,6.18966666667,5.99783333333,8.06625,4.51675,6.45675,6.53716666666,7.84541666666,8.15533333333
300.78,5.58016666667,6.34741666667,6.15866666667,8.247,4.68266666667,6.59625,6.65608333334,8.02466666666,8.16766666667
301.15,5.74875,6.51291666667,6.35558333333,8.50724999999,4.83408333334,6.71591666667,6.79566666667,8.26275000001,8.24466666666
301.52,5.8555,6.67958333333,6.50425,8.62083333333,4.89333333333,6.66116666667,6.93216666666,8.41083333334,8.24125000001
301.89,5.66541666667,6.62141666667,6.53533333333,8.61791666666,4.8945,6.59333333333,6.96566666666,8.40641666668,8.21724999999
302.26,5.55566666667,6.55841666667,6.56583333334,8.63133333332,4.77941666667,6.52641666667,6.87316666666,8.44933333333,8.20766666666
302.63,5.46858333333,6.4435,6.43416666667,8.6395,4.64208333334,6.34941666667,6.68791666667,8.38225000001,8.08158333334
303.00,5.5645,6.58475,6.51358333334,8.69075,4.68058333333,6.33383333333,6.665,8.558,8.0545
303.37,5.53875,6.56266666667,6.38275,8.61991666667,4.674,6.308,6.65425,8.52041666668,8.00775
303.74,5.69591666667,6.77033333333,6.52041666666,8.84625000001,4.80833333333,6.42358333333,6.86925,8.74166666667,8.09458333334
304.10,5.57183333333,6.66275,6.45608333334,8.71333333334,4.61991666666,6.15491666667,6.83033333334,8.69066666667,8.0155
304.47,5.85991666667,6.89941666667,6.7165,9.022,4.8845,6.32583333333,7.12966666666,9.03716666667,8.16733333334
304.84,5.87875,6.96941666667,6.7645,9.13574999999,4.8695,6.26183333333,7.15141666667,9.01258333334,8.20808333334
305.21,5.67658333333,7.01341666666,6.62225,9.07216666667,4.78583333333,6.13025,7.06841666666,8.84050000001,8.03891666667
305.58,5.58416666667,6.97108333333,6.56083333334,9.06958333334,4.73333333333,6.0765,6.99791666667,8.99525000001,8.03016666666
305.95,5.46641666667,6.93616666667,6.52383333334,9.09483333333,4.56383333333,6.00091666667,6.85783333333,9.12341666666,7.90383333333
306.32,5.47975,7.11083333334,6.65083333333,9.29191666666,4.692,6.06816666667,7.04183333333,9.35133333332,7.92541666666
306.69,5.59908333333,7.34958333333,7.016,9.59133333333,4.83775,6.25083333334,7.32666666666,9.67166666665,8.14541666668
307.06,5.50716666667,7.29391666667,6.98633333333,9.61925000001,4.68358333333,6.10525,7.30916666667,9.58674999999,8.08691666666
307.43,5.36125,7.2475,6.96733333333,9.56866666667,4.51391666667,5.90416666666,7.22108333333,9.61408333334,7.94750000001
307.80,5.09,7.12366666667,6.73216666667,9.40258333334,4.31083333334,5.57875,6.98125,9.54491666668,7.71925
308.17,5.1995,7.34508333334,6.94541666667,9.69958333333,4.60725,5.80083333333,7.09808333333,9.80658333334,7.81733333334
308.54,5.088,7.4165,6.97316666667,9.72899999999,4.54925,5.76625,7.07366666667,9.78208333335,7.78558333333
308.90,5.18858333333,7.53475,7.05258333333,9.82108333333,4.5215,5.76141666667,7.10374999999,9.89991666665,7.80833333333
309.27,5.46791666667,7.76191666667,7.35925,10.1024166667,4.686,5.98125,7.26816666666,10.2926666667,8.01691666667
309.64,5.66566666667,7.94033333333,7.61291666667,10.3555833333,4.79191666667,6.1065,7.46124999999,10.4898333333,8.14016666666
310.01,5.89066666667,8.13275,7.87216666667,10.6031666667,5.0055,6.2085,7.66108333333,10.6633333333,8.31641666667
310.38,6.03991666667,8.3425,8.0575,10.8490833333,5.14391666667,6.301,7.77233333333,10.7770833333,8.413
310.75,6.06633333333,8.54258333334,8.07158333333,11.001,5.1905,6.39108333333,7.82725000001,10.865,8.36841666666
311.12,6.2935,8.74933333333,8.27291666667,11.2886666667,5.39658333334,6.639,8.02808333334,11.1735,8.56225000001
311.49,6.51233333333,9.12383333332,8.58783333333,11.6721666666,5.64275,6.89025,8.30166666666,11.5385833333,8.78025
311.85,6.80933333334,9.47141666666,8.95475,12.0659166667,5.89941666667,7.20108333333,8.60325000001,11.8563333333,9.02075000001
312.22,6.7565,9.42108333334,8.929,12.10425,5.72,7.08508333333,8.53766666666,11.8241666667,8.92616666667
312.59,6.93016666667,9.61633333332,9.12841666667,12.3769166667,5.76266666667,7.17341666667,8.63291666667,12.0224166667,9.02608333332
312.96,6.99708333334,9.77574999999,9.32316666667,12.674,5.86183333334,7.24208333333,8.76016666666,12.24275,9.10516666667
313.33,6.90691666667,9.80933333333,9.40858333332,12.72125,5.76508333333,7.15283333333,8.78516666667,12.2819166667,9.04033333334
313.70,6.72266666667,9.84666666667,9.38791666666,12.8050833333,5.63316666667,7.05566666667,8.67100000001,12.2029166667,8.89725
314.07,6.64975,9.873,9.37991666667,12.7570833333,5.46708333333,6.979,8.54133333332,12.2640833333,8.74299999999
314.43,6.58366666666,9.83741666668,9.33791666666,12.7330833334,5.33675,6.86125,8.37208333332,12.3125,8.55199999999
314.80,6.60208333333,9.82000000001,9.46274999999,12.7585833333,5.34275,6.77041666666,8.34033333332,12.4463333333,8.53108333333
315.17,6.56858333333,9.99141666667,9.61433333334,12.8165833333,5.34616666666,6.80675,8.36175000001,12.6245833333,8.47383333334
315.54,6.607,9.99316666666,9.67275,12.7996666666,5.26391666667,6.76166666667,8.22349999999,12.6106666667,8.32250000001
315.91,6.54725,10.0881666667,9.67241666667,12.8640833333,5.22816666667,6.74391666667,8.21175000001,12.7409166667,8.34983333333
316.28,6.53883333333,10.2463333333,9.78325000001,12.9146666666,5.30558333333,6.79991666667,8.21475,12.8110833333,8.36849999999
316.64,6.3515,10.2325833333,9.69000000001,12.8471666667,5.15758333333,6.6565,8.06741666666,12.7593333333,8.21541666667
317.01,6.15433333333,10.2218333333,9.5975,12.6745,4.99391666667,6.49766666667,7.95591666667,12.6838333333,8.06916666666
317.38,5.97183333334,10.204,9.51783333332,12.62975,4.922,6.32641666667,7.88600000001,12.6126666667,7.94108333333
317.75,5.98816666667,10.3204166667,9.54683333331,12.70775,4.95533333334,6.27183333333,7.91425000001,12.8105833333,7.88941666666
318.12,6.0745,10.5979166667,9.65066666668,12.9870833333,5.08116666667,6.34866666667,8.04383333333,12.9564166667,7.98241666667
318.49,5.94466666667,10.5925,9.64549999999,13.0083333333,5.02083333334,6.28091666667,8.00849999999,12.9656666667,8.01441666667
318.85,5.62125,10.3819166667,9.44350000001,12.8405833333,4.70241666667,5.98433333333,7.67183333332,12.7683333333,7.6855
319.22,5.264,10.1394166667,9.06766666668,12.6340833334,4.31875,5.50283333333,7.30508333333,12.4625,7.31283333333
