wavelength,Back_DacVenm,Belly_DacVenm,Breast_DacVenm,Crissum_DacVenm,Crown_DacVenm,DorTail_DacVenm,Patch10_DacVenm,Patch11_DacVenm,Rump_DacVenm,Throat_DacVenm,WingTip_DacVenm
761.63,12.9828,10.3050666667,10.8242102564,10.4480666667,11.3854666667,13.975,12.0712,59.7662,15.2550666667,9.59619999999,14.7254333333
761.94,12.9299333333,10.2503333333,10.7122102564,10.4893333333,11.5203333333,14.0045,12.1927333333,59.7285333333,15.1934,9.55793333333,14.7217333333
762.26,12.9575333333,10.2532,10.779825641,10.3628,11.6445333333,14.0303333333,12.3105333333,59.5742,15.3454666667,9.59666666667,14.8056333333
762.57,13.3630666667,10.7120666667,11.0540717949,10.6914666667,11.9574,14.3841666667,12.754,59.9381333333,15.8309333333,9.91526666667,15.1535
762.88,13.8332,11.1097333333,11.4051948718,11.3187333333,12.4218666667,14.7545333333,13.3465333333,60.0570666667,16.1822,10.2291333333,15.7134666667
763.20,13.8272666667,11.0682,11.3862410257,11.3172,12.3864,14.8149,13.3978666667,59.8884,16.2254666667,10.2459333333,15.8657
763.51,14.0742666667,11.2667333333,11.5816769231,11.5517333333,12.6072,15.1044333333,13.65,60.0315333333,16.4302666667,10.5236666667,16.1146333333
763.82,14.1705333333,11.4661333333,11.6305384615,11.686,12.6531333333,15.2475,13.6953333333,60.0755333333,16.5002,10.6709333333,16.1830666667
764.14,14.0312666666,11.3812,11.457225641,11.5333333333,12.536,15.1617333333,13.6104666667,60.4632666667,16.4888666667,10.4991333333,16.1876
764.45,14.1724,11.3529333333,11.6089846154,11.7132666667,12.754,15.2483666667,13.7368,60.5408,16.6828,10.5462,16.3996333333
764.76,14.2009333333,11.5501333333,11.7209948718,11.849,13.0104,15.2887666667,13.8623333333,60.4744,16.7171333333,10.7882666667,16.5185
765.07,14.55,11.7035333333,11.8726512821,12.119,13.1518,15.3627,14.0937333333,60.5878666667,16.8606666667,10.9817333333,16.6973666667
765.39,14.7117333333,11.8194,11.9602564103,12.24,13.2809333333,15.5662333333,14.2364666667,60.8652,17.0648666666,11.1563333333,16.8996
765.70,14.9289333333,12.1116,12.1600974359,12.6153333333,13.433,15.9038,14.3106,60.9549333333,17.2476666667,11.598,17.1415333333
766.01,15.1942,12.3455333333,12.5896153846,12.9607333333,13.792,16.1429,14.8162,60.7140666667,17.4068,11.9832666667,17.5294666667
766.32,15.2558666667,12.2762666667,12.7409692308,12.9366666667,13.9797333333,16.3308666667,14.8424,61.1598,17.4948666666,12.0182666667,17.6779333333
766.64,16.0474666667,13.0120666667,13.4738358975,13.5417333333,14.6962,16.9834666667,15.6047333333,61.3687333333,18.0990666667,12.8588,18.4217333333
766.95,16.032,13.0069333333,13.3175384615,13.4392,14.6207333333,16.9734,15.5424666667,61.1422666667,18.0145333333,12.7348666667,18.3726666667
767.26,15.655,12.6251333333,12.9390615385,13.2761333333,14.5307333333,16.7524,15.3344,61.2513333333,17.8308,12.3488,18.1689333333
767.57,15.8316,12.7201333333,12.9423589744,13.3366,14.55,16.8641,15.3946,60.8709333333,17.7560666667,12.4168666667,18.1195666667
767.88,15.6424666667,12.5896666667,12.5276666667,13.1406666667,14.2224666667,16.7394,15.2705333334,60.8450666667,17.6639333333,12.1298666667,17.9429333333
768.20,14.9911333333,11.9218666666,11.7777692308,12.3972,13.4284,16.1950666667,14.7201333333,60.9328666667,17.2897333333,11.4501333334,17.2615666667
768.51,14.4578666667,11.5384666667,11.4591846154,11.9414,12.9267333334,15.8716666667,14.359,60.8900666667,17.011,10.9156666667,16.6062
768.82,14.4116666667,11.6360666667,11.5755641026,12.0735333333,12.9070666667,15.5826333334,14.1745333333,60.1407333333,17.1169333334,10.8726666667,16.4259333333
769.13,14.4362666667,11.4378666667,11.5182871795,11.9318666667,12.6976666667,15.2384666667,14.0685333333,60.2029333334,16.9902666667,10.3464666667,16.3258333333
769.44,13.0187333333,10.0718,10.1742358974,10.6969333333,11.4176666667,14.0224,12.5128666667,59.6932666666,15.8660666667,9.0084,14.8725
769.76,12.8404,10.1414,10.1215076923,10.5292666666,11.1676666667,13.6647,12.3434666666,59.2646666667,15.7172,8.93740000001,14.7332333333
770.07,12.0033333333,9.35566666667,9.31003589743,9.95866666667,10.4130666667,12.9180666667,11.5696666667,58.7194666667,15.0102666667,8.13306666667,13.8681
770.38,11.5022666667,8.95966666667,9.13983589743,9.68786666667,9.95000000001,12.5739333333,11.1485333333,57.9442,14.7440666667,8.09,13.5185666667
770.69,12.0225333334,9.34253333333,9.8356923077,10.069,10.2984666667,13.0891666667,11.676,57.7458,15.2536,8.83740000001,14.0846333333
771.00,12.4194666667,9.55993333334,10.4756923077,10.6674,10.7518,13.7270333333,12.1330666667,57.6542,15.6074666667,9.28606666667,14.5504
771.32,12.5842,9.80206666669,10.7512,10.9091333333,10.9174666667,13.8404333333,12.3526,57.0791333333,15.6566,9.46966666667,14.6420666667
771.63,12.5042,9.57053333333,10.9325025641,10.8504666667,10.6872,13.6084,12.1178,57.1390666667,15.3738,9.27420000001,14.8667666667
771.94,12.8143333333,9.73406666666,10.9252974359,10.9280666667,10.8284,13.9607666667,12.2171333333,56.9976,15.4314666667,9.69493333333,15.3688333333
772.25,12.6654,9.68373333333,10.5728051282,10.8825333333,10.6215333333,13.7381,12.223,57.0848,14.9523333333,9.64813333333,15.3681666667
772.56,12.4196666667,9.4438,10.1169076923,10.8322,10.2576666667,13.2654666667,12.0624,57.2952666667,14.7851333333,9.49333333333,15.0702
772.87,13.4870666667,10.4297333333,10.8458461538,11.7594666667,11.081,13.8875,12.8087333333,57.5258666667,15.5178,10.2262,16.0086
773.18,13.1644,10.2374666667,10.5613230769,11.7032666667,10.8310666667,13.9771,12.6894,57.4384,15.4611333333,9.91766666667,15.9588333333
773.50,13.6510666667,10.9162666667,11.0292102564,12.2697333333,11.4595333333,14.7421333333,13.3333333333,57.896,16.2016,10.6445333333,16.5768666667
773.81,14.4852666667,11.8806666667,11.5525230769,12.8912666666,12.2097333334,15.1102666667,14.2312666667,59.0266666667,16.7324666667,11.0248666667,17.2355
774.12,13.5162666667,10.9892,10.3819384615,11.8268,11.0998666667,14.0385666667,13.2995333333,59.0035333333,15.6967333334,9.72319999999,16.1876333333
774.43,13.3824666667,11.3836,10.3337076923,11.807,11.0241333333,13.9612,13.2742,59.7390666667,15.6572666667,9.82773333333,16.2827
774.74,13.7153333333,11.7144,10.5855487179,12.0712666667,11.277,14.2382666667,13.273,60.8648,15.9125333333,10.1911333333,16.3698666667
775.05,15.2606,13.4965333333,11.7462307692,13.6843333333,13.0269333333,15.9475,14.8307333333,61.1514666667,17.3166666667,11.8952,17.7019666667
775.36,15.4402666667,13.8476666667,11.9108666667,13.9466,13.363,15.8853333334,14.8863333333,61.2957333333,17.4135333333,11.9782,17.8710333333
775.67,15.7922,14.4528,12.9513589744,14.3827333334,13.968,16.6792333333,15.1573333334,62.2339333333,18.0159333333,12.3638,18.4933
775.98,15.6828,14.4238666667,13.1320153846,14.2998666667,14.2801333333,16.7584333333,14.9294,61.7052,17.8488666667,12.4956666667,18.3222333333
776.30,15.0112,13.6628666667,12.5448717949,13.3883333333,13.2783333333,16.4220333333,14.2322,61.0786666667,17.3382,12.0798666667,17.7453666667
776.61,15.1506,13.8852,12.7315384616,13.627,13.2928,16.2870333333,14.209,61.2554,17.3374,12.4221333333,17.5222666667
776.92,14.7085333333,13.4048,12.3242615384,13.2056,12.7352666667,15.5700666667,14.044,61.3240666667,16.7638,11.6207333333,17.1881666667
777.23,14.2569333333,13.1218666667,12.2231692308,13.2301333333,12.5336,15.5468,13.7718666666,61.3055333334,16.5168666666,11.4292666667,17.0872333333
777.54,14.8434,13.6107333333,12.7869487179,13.7133333333,13.0098666667,15.9551333333,14.0164666667,61.1967333333,16.7539333333,12.1108,17.3575
777.85,14.5248,12.9943333333,12.2800358974,13.5951333333,12.4138,15.5983333333,13.8109333333,60.4878666667,16.3070666666,11.7770666667,16.9337333333
778.16,14.3917333333,12.8457333333,12.1322974359,13.4994,12.3475333333,15.5407333333,13.7950666667,60.3061333333,16.192,11.6211333333,17.2243333333
778.47,13.2166666667,11.5871333333,11.4472923077,12.4202666667,11.0296666667,14.7664666667,12.5584,60.1219333333,15.3662,10.6157333333,16.2500666667
778.78,12.4986,10.8508,11.273574359,11.9420666667,10.4922,14.5401,12.2364,59.6575333333,14.8904,10.3372666667,15.6447333333
779.09,11.7906666667,9.534,9.9229025641,10.7603333333,9.49033333333,13.5814666667,11.3981333333,59.0842666667,14.0746,9.61019999998,14.4618
779.40,11.6023333333,9.31799999999,9.9223948718,10.4465333333,9.1646,14.1111333333,11.5639333333,58.7619333333,14.04,9.45499999999,14.2867
779.71,12.43,10.6011333334,10.8200153846,11.6208,10.2965333333,15.1231333333,12.9676,60.2272666667,15.2617333333,10.4462,15.3478333333
780.02,12.0642666667,9.96053333333,10.0169692308,11.1732666667,9.9944,15.0254666667,12.8144666667,60.3778,14.8392666667,10.2538666667,15.1579666667
780.33,12.0273333333,9.87173333333,9.90923589744,10.9552666667,10.0429333333,14.7361666667,12.2385333333,59.9658666667,14.7305333333,10.482,14.8958333333
780.64,11.931,9.31606666667,9.30635384616,10.3218666667,9.592,14.4655666667,11.6954,59.5287333333,14.5115333333,10.0057333333,14.2443
780.95,12.3004666667,9.96226666668,9.73969230771,10.9024,10.264,15.0508666667,12.1902666667,60.2089333333,15.1262666667,10.2118666667,14.7318666667
781.26,12.9250666667,10.6562,10.6408717949,11.3735333333,11.4726,15.6110666667,12.6625333333,60.8924,15.958,10.5046,15.5905666667
781.57,12.6702,10.4519333333,10.3187128205,10.9448666667,11.3614666667,15.1439333334,12.3708666667,60.5752,15.4871333333,9.92379999999,14.8768333333
781.88,13.4522666667,11.0773333333,10.6736205128,11.3748666667,12.1667333333,15.4524333333,13.0,61.0357333333,16.0178666667,10.0833333333,15.1607666667
782.19,14.1117333333,11.7648,11.2677076923,12.1751333333,12.7784,16.1418666667,13.5807333333,62.184,17.0196666667,10.5580666667,16.0032333333
782.50,14.4966,12.2061333333,11.5181333333,12.9234666666,12.9838,16.2387,13.8576666667,61.9710666667,17.3176,10.862,16.7631
782.81,15.5536,13.3637333333,12.5606461539,14.3766666667,14.0796,17.1247333333,14.9651333333,62.9785333334,18.2346666667,12.2961333334,18.2679333333
783.12,15.5025333333,13.1684,12.3767025641,14.3782666667,14.2316,17.0514333333,14.4576666667,62.6031333333,17.8612,11.8606666667,18.1546666667
783.43,16.0942666667,14.1476666667,13.1628820513,14.6862,14.6924,17.2053666667,14.68,62.7180666666,18.537,12.1822666667,18.5858333333
783.74,17.1418,15.0679333333,14.0120051282,15.9569333333,15.4938666667,18.2345666667,15.7530666667,64.0,19.4628666667,12.7529333333,19.4967666667
784.05,17.8476,16.0393333333,14.8959589744,16.8513333333,16.3960666667,18.7976666667,16.845,64.3359333333,20.2582,13.7576666667,20.498
784.36,17.4592,15.6335333333,14.4524512821,16.5711333333,15.905,18.5909333333,16.75,63.4105333333,20.1234,13.7404,20.6014
784.67,16.9618666667,15.3090666667,13.6582,15.8496,15.0916,17.8379,16.2598,62.9760666667,19.4594,13.1904,19.6055333333
784.98,16.7167333333,14.928,13.4531230769,15.7034666667,14.8342666667,17.8706,16.3978,62.8832,19.2432,13.4019333333,19.6060666667
785.29,15.8564,14.0013333333,12.6002051282,14.8174666667,13.9270666667,17.0191666667,15.5844,61.5462,18.293,12.7643333333,18.5808666667
785.60,15.2275333333,13.3396,11.8716307692,13.8568666667,13.134,16.3240666667,14.9782,60.7724666667,17.4828666667,12.1308666667,17.6883666667
785.91,15.1311333334,13.2147333333,12.1131948718,13.7016666667,13.3145333333,16.7821666667,15.2122,61.0736,17.5531333333,12.0598666666,17.6531
786.22,13.8462,12.0450666667,11.0439487179,12.5516,11.7698,15.5159666667,14.0463333333,60.2500666667,16.7729333333,10.8130666667,16.4007666667
786.53,13.0702,11.0526,10.1942051282,11.6165333333,10.5827333333,14.3169666667,13.4148,60.1690666667,15.9587333333,10.2067333333,15.2319666667
786.84,13.1927333333,11.1153333333,10.5807333333,11.8667333333,10.7669333333,15.1084666667,13.7793333333,59.9512,16.0464666667,10.4490666667,15.4323
787.14,12.4691333333,10.4711333333,10.3145641026,10.843,10.303,14.5124666667,13.0812666667,59.352,15.4575333333,10.369,15.0764333333
787.45,12.106,10.0626,9.91183589745,10.3188,9.73473333332,14.2388666667,12.4456666666,59.1778666667,14.9478,9.86593333333,14.8318333333
787.76,12.5510666667,10.3882,10.5859641026,10.6488666667,10.0207333333,14.6606666667,12.7170666667,60.0592666667,15.1584,10.1748666667,14.9243666667
788.07,12.0524666667,9.49066666666,10.4117025641,10.3128666667,9.35353333334,14.3787,12.2252666667,60.2622,14.8882,10.0088666667,14.7243333333
788.38,12.2504666667,9.86260000001,10.8700717949,10.6234666667,9.77473333334,14.3721,12.2213333333,60.0526,15.3643333333,10.2312666667,14.8756333333
788.69,12.334,9.61193333333,10.688748718,10.1176,9.61799999999,14.2505333333,11.8989333333,60.2999333333,14.9617333333,10.2409333333,14.9266
789.00,12.509,10.0415333333,10.816225641,10.2074666667,9.75686666667,14.0598666667,11.8860666667,60.9609333333,14.7805333333,9.94079999999,14.8992
789.31,12.9768666667,10.9319333333,11.6990923077,10.7565333333,10.19,14.2829,12.4217333333,60.7712666667,15.1796,10.4763333333,15.0247666667
789.62,12.9129333333,10.9339333333,11.5888358974,10.5954,10.5954666667,14.3229,12.2884,60.0992666667,14.8687333333,9.90073333334,14.6496666667
789.92,13.059,11.3418,11.7467897436,10.8527333333,10.8886,14.6661666667,12.2240666667,60.8408666667,15.1103333333,10.1072,15.0536666667
790.23,13.2475333333,11.2825333333,11.7232769231,10.7682,10.8662,14.6005,12.1578666667,61.3222666667,15.2189333333,9.94193333333,14.8118
790.54,13.1505333333,11.7188,11.5745538461,10.9175333333,11.0438666667,14.6862,12.2988666667,61.7912,15.4272,9.52380000001,14.5601333333
790.85,12.3928666667,11.0685333333,11.3337282051,10.5822,10.7933333333,14.0882333333,11.9642666667,61.1324666667,14.9328,9.28979999999,13.7588666667
791.16,12.0838,10.7557333333,10.9313230769,10.4482,11.0043333333,13.4413,11.8875333333,60.9814,14.9230666667,9.17879999999,13.1535666667
791.47,13.3655333333,12.7172666667,12.111174359,12.1985333333,13.2815333333,14.8996666667,13.3332666667,61.2126666667,16.2581333333,10.4408666667,14.4746
791.78,13.8992,13.4764666667,12.6023384615,12.9951333333,13.8211333333,15.6162666667,13.8990666667,61.1187333333,16.6699333334,11.2066,15.3170333333
792.08,14.7412666667,15.0425333333,13.5534512821,14.6626666667,14.9181333333,16.5553,15.1735333333,61.9844,18.199,12.2135333333,16.5192333333
792.39,15.175,15.1361333333,13.6178461538,15.1816,15.5642,17.2826333333,15.4670666667,60.9014666667,18.9364,12.8209333333,17.2309666667
792.70,14.4746,13.9710666667,12.2730717949,14.186,14.9714666667,16.4786333333,14.5820666667,61.0473333333,18.3148666667,11.9637333333,16.6800666667
793.01,15.2623333333,14.5126666667,12.6919794872,14.4033333333,15.6440666667,16.7312666667,15.0169333333,61.8268666667,18.8615333333,12.8900666667,17.5052
793.32,15.6926,14.6882666667,13.2092820513,14.4792,15.8881333333,17.0341,15.2478,61.22,18.9081333333,12.8682666667,17.9037
793.62,15.0542,13.7804,12.3906666667,14.0650666667,15.4946666667,16.3956666666,14.3495333333,60.664,18.0624,12.0122666667,17.5134
793.93,14.6732666667,12.606,11.624374359,13.6499333333,14.3839333333,15.4984,13.5016,59.5959333333,17.2592666667,11.4274666667,17.1043666667
794.24,15.0628,12.9061333333,11.7363589744,14.059,14.3508,15.8288666667,13.9641333333,60.529,17.3008666666,11.509,17.416
794.55,15.2976,13.2659333333,11.8878820513,14.3222,14.5711333333,16.2226333333,14.0665333333,61.063,17.4302,11.6516666667,17.9147
794.86,14.7005333334,12.3450666667,11.3106153846,13.4077333333,13.4619333333,15.7192,13.4889333333,61.0693333333,16.6972,10.9442,17.1912666667
795.16,14.3328666667,11.9476,10.5750923077,12.5266,12.7472666667,15.2361,12.837,61.5512,16.2428,10.0447333333,16.4975333333
795.47,13.2072,10.4171333333,9.03756923077,11.1671333333,11.5948,13.9080666667,11.4616666667,61.4860666667,15.0228,8.8398,14.9387
795.78,13.4381333333,11.2320666667,9.78386666666,11.7208,12.321,14.3628666667,12.1536,62.6246,15.2669333333,9.10999999999,15.3402333333
796.09,13.2859333333,11.6548666667,10.3338615385,11.9256,12.3384666667,14.7918333333,12.1624666666,61.6717333333,15.3434,9.5702,15.2319
796.40,12.9174,11.0906,9.83678461538,11.5541333334,11.7382,14.4239333333,11.6359333333,61.9359333333,15.1670666667,8.9158,14.591
796.70,11.8850666667,10.1929333333,9.05627692308,10.626,10.9171333333,13.9493333333,10.8562666667,60.4738,14.5517333333,8.70393333333,13.5262
797.01,11.9142666667,10.7296666666,9.52011794871,11.024,11.3521333333,13.986,11.2182,60.3549333333,15.0066,9.55840000001,13.8119
797.32,11.8994666667,11.0227333333,9.66449743589,11.0771333333,11.4984666667,14.6585333333,11.2130666667,61.1282,15.1615333333,9.77233333333,13.7412
797.63,11.8038,11.2412666667,10.2094307692,10.9466,11.7832,15.0376333333,11.1248,61.3854666667,15.7338666667,10.1098,13.9161666667
797.93,12.523,11.8555333333,10.9032102564,11.3245333333,12.0394666667,15.4614333333,11.2836,60.8648666666,16.2681333333,10.8614666667,14.7905
798.24,12.9408666666,12.2234,10.9676051282,11.5262,12.2504666667,15.1642333333,11.5871333333,60.0338,16.6903333333,11.3638,15.6581333333
798.55,13.3861333333,12.818,11.4980461539,11.926,13.1286,15.7185333333,12.2894666667,59.1806666666,17.0201333333,12.0318,16.7196333333
798.85,13.5105333334,13.0184666667,11.9886923077,12.2177333333,13.1035333333,15.9317666666,12.6049333333,58.5760666666,17.067,11.9948,17.1948
799.16,13.1221333333,12.0726,11.2875948718,11.6964,12.1320666667,15.3632333333,11.901,57.8086,16.6072666667,12.0526,16.8218
799.47,13.0196,12.2017333333,10.7083230769,11.9086666667,12.3925333333,15.2827666667,11.9085333333,58.7934,16.6120666667,11.9836666667,16.871
799.78,12.748,12.4174,10.6346102564,12.0040666667,12.4724,14.9896,11.6804666667,58.8222666667,16.3291333333,12.1420666667,16.8974
800.08,14.1658,13.7810666667,11.8357846154,13.4243333333,14.0958666666,15.9531333333,13.0815333333,60.4057333333,17.3208,13.2983333334,18.4120333333
800.39,13.4356,12.9316666667,10.610348718,12.1066666667,12.9464,15.0531333333,12.2453333333,60.7082,16.4657333333,11.5955333333,17.7691333333
800.70,14.0196,13.3549333333,10.9491333333,12.2572,13.3766666667,15.1028666667,12.8710666667,60.5199333333,16.7136,11.6432,18.0028666667
801.00,13.6413333333,12.7172666667,9.86773846154,11.7785333333,13.0472666667,14.4481333333,12.2039333333,60.1245333333,15.9151333333,10.7444,17.5174333333
801.31,12.9096666667,12.0550666667,9.10213846154,11.1929333333,12.4860666667,13.7568666667,12.1888,59.6431333333,15.5407333333,10.1301333333,16.7856
801.62,12.1813333333,11.1291333333,8.38453333333,10.9752666667,11.7972666667,13.3603,11.4208,60.5146666667,15.3072,9.19346666667,15.9101666667
801.92,10.7354666667,9.2646,7.2258923077,9.89373333335,10.0571333333,12.1568666666,9.87746666667,61.7646666667,14.5261333334,7.96580000001,13.9174333333
802.23,9.95406666667,8.4986,6.29330256409,9.18453333334,9.45213333334,11.6144666667,9.02553333333,61.765,13.7681333333,6.75873333333,13.346
802.54,9.62299999999,7.92620000001,5.79917948717,9.04866666668,9.06586666667,10.8569333333,8.49173333333,61.9879333333,13.5734,5.60419999999,13.1834333333
802.84,10.9511333333,8.21773333333,6.63637948717,9.83733333334,9.29733333334,11.1782666667,9.03173333334,62.2622666667,14.0960666667,6.1096,14.0572666667
803.15,12.4650666667,9.45633333334,8.10727692307,11.0156666667,10.1812666667,12.3259666667,10.552,62.9077333333,15.6173333333,7.4588,14.8208
803.46,11.7491333333,8.96240000001,7.52748717948,10.5549333333,9.208,11.6137,9.77553333333,62.228,15.595,6.48026666667,14.5150333333
803.76,11.174,8.45766666667,7.35748717948,10.3171333333,8.65480000001,11.0583333333,9.16013333333,62.3564666667,15.2013333333,5.95546666667,13.9631666667
804.07,10.4155333333,7.84406666666,6.61198974359,9.62773333332,8.25966666668,10.1212,8.38086666667,61.8354666667,14.9004666667,5.42853333333,13.2684666667
804.38,10.6344666667,7.96106666667,6.71941538461,9.57693333333,8.15560000001,9.98306666667,8.67179999999,60.9475333333,14.8391333333,5.83759999999,12.6226333333
804.68,10.6530666667,7.98133333333,7.01638461539,9.30433333335,8.02359999999,10.2629666667,8.39700000001,61.3316,14.7922,5.58953333333,12.481
804.99,11.0912666667,8.43133333333,7.1415025641,8.83206666667,7.97946666666,10.5454333333,8.20120000001,61.5857333333,14.9105333333,5.92513333333,11.9648666667
805.30,12.0117333333,8.9336,7.03280512821,8.80806666667,7.92973333333,10.6985666667,8.624,60.8030666667,14.9896,6.173,12.3546
805.60,12.8314,9.98733333332,8.5178974359,9.56926666666,9.06726666667,11.4639333333,10.0124666667,61.5642,16.0184666667,7.49493333333,13.3836
805.91,13.2073333333,10.9542,9.5755025641,9.54179999999,10.0881333333,12.0303333333,10.7104,62.3204,16.713,8.41533333333,13.4552
806.21,12.5326666667,10.1982,8.97084615384,8.14993333333,9.52373333333,11.3569666667,9.68399999999,61.2557333333,15.7943333333,7.81293333333,12.3219333333
806.52,11.3256,9.42066666667,7.88574358975,7.12159999999,9.0348,11.0513333333,8.76033333335,60.3518666667,14.6204,6.8898,11.7416666667
806.83,11.5212666667,9.44439999999,8.20236410257,7.55560000001,9.3504,11.5213,9.07693333334,60.3162666667,14.3588666667,7.52146666667,11.5212333333
807.13,13.1850666667,11.2897333333,9.95724102564,9.57559999999,11.3886666667,13.6549,11.298,60.2388666667,16.1433333333,10.2018666667,13.7289
807.44,14.3333333333,12.525,11.4205128205,10.8083333333,12.5916666667,15.5583333333,12.5166666667,61.2916666667,17.3,11.9,15.1708333333
807.74,16.0448,14.3864,12.9820153846,11.9569333333,14.2454,17.3092666667,13.8309333333,61.3101333333,18.9219333334,13.3832,17.5124333333
808.05,15.8544666667,14.7124666667,12.7143333333,12.1741333333,14.3908666667,17.5296666667,13.6632666667,61.5566666667,18.697,13.3418666667,17.8426
808.35,15.0532,14.0996666667,12.3921794872,11.5368,14.4827333333,16.8284,13.7676,60.8344,17.6332,12.3200666667,18.0034
808.66,13.9576,13.8189333333,12.2443076923,11.4261333333,14.1916666667,16.5539333333,13.3161333333,60.7108,17.3645333333,11.7815333334,17.6939
808.97,15.1019333333,14.6162666667,12.689051282,12.3797333333,14.6424,17.6117,13.9141333334,60.6329333333,17.9454,13.0298,18.1967666667
809.27,15.0904666667,14.4187333333,12.2335230769,12.0499333333,14.2548666667,17.2093,14.565,60.0948,17.5538,12.8681333333,18.3762333333
809.58,15.9761333333,15.6756,13.2264,13.5822666667,15.4268666667,18.4255666667,16.4735333333,60.7465333333,18.7474666667,13.8652,20.4204666667
809.88,16.0662666667,15.5092,13.5415589743,13.3680666667,15.4743333333,18.2854333333,16.4491333333,60.9399333333,19.0774,13.5509333333,20.3350666667
810.19,15.7408,15.2382,13.2898769231,12.3633333333,15.4585333333,17.8750333333,15.9610666667,60.5202,18.8096,12.9982666667,20.0263666667
810.49,15.5140666667,14.9264666667,13.0519333333,12.0070666667,14.9978,17.2006666667,15.2649333333,59.5370666667,18.4690666667,12.7102666667,19.5593666667
810.80,15.3112666667,14.3841333333,12.6561435898,11.735,14.4987333333,16.0485,15.5409333333,58.3576666666,18.1545333333,12.212,18.9977666667
811.10,13.9102666667,12.6282,11.080574359,10.7050666667,12.9212,14.3407666667,14.9082666667,58.6447333333,17.0972,10.5401333333,17.1932666667
811.41,13.1288666667,11.5295333333,9.94599999999,9.61400000001,12.2361333333,13.2543333333,14.4676666667,57.9825333333,16.504,9.51193333333,16.397
811.71,15.0854666667,13.3702,11.6645282051,11.5814,13.2871333333,15.1866666667,15.7214666667,58.3493333333,18.3402,11.3138666667,17.598
812.02,16.4580666667,14.5016,12.6928307692,12.4802666667,14.6498666667,16.3561333333,16.8844666667,59.8887333333,19.3509333333,12.7584,18.8224333333
812.32,15.7805333333,13.9522666667,12.2312512821,11.9175333334,14.5242666667,15.8791333333,16.2962,60.225,19.3905333334,11.6267333333,18.4574333333
812.63,15.6257333333,14.0687333333,12.9784871795,12.4164666667,14.1834666667,16.5808333333,15.616,60.2292666667,19.8472666667,11.7192666667,18.4956333333
812.93,15.4978666667,13.8913333333,13.1210512821,12.3328,14.0452666667,16.3059,15.6806666667,59.7209333333,20.0963333333,11.9288,18.2203
813.24,15.5170666667,13.1986666667,12.6223282051,12.2944666667,13.6026666667,16.0414666667,16.2002,59.4132,19.4034,11.9191333334,17.6863333333
813.54,14.7454,12.1998,12.0173128205,11.5754,12.219,15.2882333333,15.7156666667,58.8568666666,18.7897333333,11.5944666667,16.4459
813.85,14.6975333333,12.3076666667,12.125374359,11.3594666667,12.3463333333,15.5928,15.8974666667,58.9162666667,18.8873333333,11.4561333333,16.3282333333
814.15,13.7824666667,11.9660666667,11.5660410256,10.918,11.8563333333,16.0978,14.7004666667,59.6208,18.5728,10.9082666667,15.7933333333
814.46,12.9122,11.4886666667,11.6491589744,10.5464,11.5688666667,15.7846,13.7945333333,59.1779333333,17.9147333333,10.2256,15.5187666667
814.76,12.1394,11.015,11.7742666667,10.2986,11.3334,15.4875666667,13.2936,58.0796,17.383,9.72146666665,14.2736333333
815.07,10.0572666667,9.84906666665,10.5450615384,8.6738,10.2962666667,14.0197666667,12.3972666667,59.137,16.2040666667,8.85066666666,13.0888666667
815.37,10.0714,10.0408,10.6908871795,9.38840000001,11.0907333333,14.1029333333,12.6707333333,58.0428666667,15.7900666667,9.3068,13.6851
815.68,8.84080000001,8.57280000001,9.93702564103,7.94433333333,9.80933333334,12.4471666667,11.8496666667,57.3622,13.9206666667,8.29480000001,12.4007666667
815.98,8.34846666667,7.78106666666,8.87063076923,7.05173333334,9.5644,11.8795,11.1348,56.9199333333,12.7153333333,8.04453333333,11.5044666667
816.29,7.57706666667,7.28386666666,8.43233846153,6.50473333335,9.37773333335,11.9222,10.1062666667,56.3582,12.0992,7.031,10.3339
816.59,6.69686666666,6.81826666667,8.03586153845,5.96973333333,9.02013333333,11.7676333333,9.28279999999,56.0909333333,11.8990666667,7.13139999999,10.5303
816.89,6.37053333334,6.64626666667,8.19101025642,5.84993333333,9.27013333334,12.0266333333,8.61653333334,56.7024666667,11.7099333333,6.71779999999,10.7402
817.20,5.58153333333,5.42633333334,7.04583076923,4.38246666666,8.23773333333,10.8473666667,7.6072,57.1369333333,10.0671333333,5.27139999999,10.0776
817.50,7.76620000001,7.13220000001,9.11958461539,5.7256,10.1536,11.9911666667,9.35113333334,57.7512666667,11.045,7.05306666667,12.0702666667
817.81,8.41386666667,7.74946666666,9.37844615383,6.22986666666,10.8927333333,12.8965666667,9.78153333334,57.7396,11.491,7.83493333333,12.8489333333
818.11,10.3498666667,9.19886666667,10.9320923077,7.82693333333,11.9982666667,14.0102,11.1970666667,59.6226,12.8361333333,9.36453333334,14.6040333333
818.41,11.372,9.57420000001,11.2595384615,8.54199999999,11.9226,14.1979333333,11.0624,58.7871333333,12.9890666667,9.5742,14.8300666667
818.72,11.5136666667,9.5552,11.3065384616,8.2824,11.2690666667,14.0189,10.9669333333,58.4332666667,13.1619333333,8.69860000001,14.3983666667
819.02,12.3106,10.6516,11.7623435897,9.28033333333,11.8485333333,14.5797,11.606,58.7726,14.3259333333,9.56046666667,15.3296
