wavelength,Back_DigVenf,Belly_DigVenf,Breast_DigVenf,Crissum_DigVenf,Crown_DigVenf,DorTail_DigVenf,Patch10_DigVenf,Rump_DigVenf,Throat_DigVenf,WingTip_DigVenf
630.93,18.1163333333,20.671030303,20.4461666667,14.6558333333,18.5919166667,9.92766666667,30.0561666667,11.8188333333,17.0358333333,14.4948333333
631.26,18.1411666667,20.5917878787,20.4231666666,14.551,18.5889166667,9.90933333333,30.108,11.7831666667,17.069,14.476
631.60,18.2245,20.6994848484,20.5095,14.5446666667,18.6498333334,9.88525,30.2175,11.83,17.074,14.5053333333
631.93,18.0973333334,20.5495606061,20.4355,14.4208333334,18.4709166666,9.74141666666,30.0281666667,11.634,16.9518333333,14.3435
632.26,18.0478333333,20.4210454546,20.5218333334,14.3065,18.3796666667,9.73441666667,29.891,11.538,16.9203333334,14.2411666666
632.59,18.0143333333,20.4356363636,20.5453333334,14.2263333334,18.3413333333,9.68633333333,29.9326666667,11.5041666667,16.8653333334,14.1736666667
632.92,17.9856666666,20.4120909091,20.5291666666,14.3278333334,18.3131666666,9.64308333333,29.9825,11.4763333333,16.8833333334,14.1308333333
633.26,18.0143333334,20.4890454546,20.597,14.3858333333,18.3196666667,9.66025,30.0596666667,11.5028333334,16.9988333333,14.1265
633.59,17.94,20.3875151515,20.4896666666,14.312,18.2506666666,9.56058333333,29.976,11.4373333334,16.8146666667,14.1063333333
633.92,18.0368333333,20.4704242424,20.5275,14.469,18.3704166667,9.65866666667,30.0163333333,11.508,16.9556666666,14.2573333334
634.25,18.0513333334,20.4017121212,20.469,14.4358333334,18.376,9.64858333334,30.0653333333,11.4936666667,16.9578333333,14.2903333334
634.58,18.1026666667,20.4664545454,20.5311666667,14.4265,18.35425,9.69033333334,29.9475,11.5618333334,16.9445,14.2516666666
634.91,18.1523333334,20.5801666667,20.587,14.5668333334,18.3791666667,9.73891666667,29.9918333334,11.5983333334,16.9336666667,14.2706666667
635.25,18.2323333333,20.6893939394,20.7208333334,14.6863333333,18.4241666667,9.86208333334,30.0246666666,11.7118333334,17.0198333334,14.3843333333
635.58,18.17,20.6710151515,20.6535,14.6896666666,18.48575,9.82891666667,30.0316666667,11.7323333334,16.9486666666,14.4011666666
635.91,18.1443333333,20.7305454546,20.602,14.6595,18.4448333333,9.76575,30.0256666667,11.78,16.945,14.3861666667
636.24,18.1431666666,20.7712424242,20.6086666667,14.7335,18.4330833333,9.7535,29.9911666667,11.821,17.0448333333,14.439
636.57,18.31,20.9180757576,20.749,14.7636666667,18.5688333333,9.86483333333,30.0988333333,11.9441666666,17.1223333333,14.5823333333
636.90,18.262,20.8380909091,20.6428333333,14.6893333333,18.5195,9.81816666667,29.915,11.8703333334,17.0036666667,14.535
637.23,18.4246666667,20.9630757576,20.7001666666,14.8293333333,18.6300833334,9.91966666666,30.1121666666,11.9531666666,17.1503333333,14.6551666667
637.56,18.3503333333,20.9016060606,20.603,14.7528333334,18.5358333333,9.81783333333,30.069,11.8215,17.0621666667,14.5483333333
637.90,18.4125,21.049590909,20.8518333334,14.8561666667,18.65225,9.90858333333,30.1775,11.8591666667,17.1716666666,14.6941666667
638.23,18.4348333333,21.009030303,20.8158333333,14.801,18.6845,9.94616666667,30.2555,11.84,17.159,14.7343333333
638.56,18.362,20.9197727272,20.8215,14.7925,18.5801666667,9.9215,30.157,11.8128333333,17.1583333334,14.6813333334
638.89,18.2958333333,20.8407424242,20.7848333334,14.8151666667,18.5795,9.86141666667,30.1578333333,11.7681666666,17.1885,14.6726666666
639.22,18.3656666667,20.9442272727,20.9116666666,14.8978333333,18.5728333334,10.0114166667,30.1898333333,11.848,17.24,14.7475
639.55,18.4806666667,21.004969697,20.9235,15.062,18.621,10.0778333333,30.2536666667,11.8858333333,17.235,14.8288333333
639.88,18.5458333334,21.0093787879,21.0138333334,15.0861666667,18.6868333334,10.2291666667,30.264,11.92,17.326,14.8883333334
640.21,18.4201666666,20.9473030303,20.9368333334,15.1093333333,18.5963333333,10.1725,30.1453333334,11.906,17.3775,14.853
640.54,18.3781666666,20.9495757576,20.9641666667,15.0618333334,18.5571666666,10.10475,30.16,11.9193333334,17.3603333333,14.8198333334
640.87,18.4185,20.951969697,21.087,15.0855,18.5905833333,10.2035,30.1156666667,11.9525,17.4751666667,14.905
641.20,18.4605,21.0023333333,21.1966666666,15.1235,18.579,10.2641666667,30.1441666667,12.0685,17.5371666667,14.9213333333
641.53,18.3458333333,20.9150757575,21.0641666666,15.0425,18.41375,10.2209166667,29.9828333334,11.9923333334,17.4936666667,14.7575
641.87,18.2046666667,20.7852272727,20.9636666666,14.9141666667,18.25225,10.0529166667,29.9078333333,11.8325,17.387,14.5996666667
642.20,18.1946666667,20.7638333333,20.94,14.8845,18.2426666667,10.0685,29.833,11.7605,17.2851666666,14.5861666666
642.53,18.0145,20.7057272727,20.7143333333,14.6566666667,17.99525,9.91491666667,29.6506666667,11.614,17.0178333334,14.401
642.86,18.0296666667,20.6015454545,20.609,14.533,17.943,9.77691666667,29.6176666667,11.5511666667,16.916,14.3736666666
643.19,17.9766666667,20.5258484849,20.6665,14.5516666667,17.9034166666,9.74925,29.6178333333,11.5276666666,16.8933333334,14.3435
643.52,17.99,20.4839393939,20.6531666667,14.5831666666,17.8833333333,9.638,29.6366666667,11.479,16.7266666666,14.2581666667
643.85,17.9266666667,20.3941969697,20.6346666666,14.4908333334,17.7098333333,9.55266666667,29.5345,11.278,16.5875,14.0296666667
644.18,17.9008333334,20.3620454545,20.6516666667,14.5756666667,17.6691666666,9.60525,29.539,11.2863333334,16.5705,14.0498333333
644.51,17.8961666667,20.399,20.628,14.4725,17.6229166667,9.54408333333,29.5541666667,11.2253333334,16.44,13.9176666667
644.84,18.1366666667,20.5778636364,20.8786666666,14.6943333333,17.84325,9.69691666667,29.8093333334,11.3698333333,16.5446666666,14.1476666667
645.17,18.1768333333,20.693439394,21.0013333334,14.8051666667,17.897,9.728,29.8481666667,11.4716666667,16.6413333334,14.1553333334
645.50,18.344,20.8380909091,21.0943333334,14.9638333333,18.0091666667,9.891,29.8736666667,11.6721666666,16.7801666667,14.3236666667
645.83,18.4118333333,20.9889090909,21.231,14.9886666667,18.1396666667,10.006,29.9968333333,11.9273333333,16.9461666667,14.4023333334
646.16,18.5811666666,21.0315454545,21.3146666666,15.1103333334,18.29925,10.1251666667,30.1348333334,11.9748333334,17.065,14.4861666666
646.49,18.6393333334,20.9969090909,21.4273333333,15.219,18.3673333333,10.1541666667,30.152,12.0586666666,17.2355,14.4388333334
646.82,18.5966666667,20.9723030303,21.3713333334,15.116,18.3263333333,10.0865,30.0786666667,12.0145,17.1361666666,14.3343333333
647.15,18.5603333333,21.0386666667,21.4461666667,15.1821666667,18.3200833333,10.2134166667,30.1223333333,12.0401666667,17.2556666667,14.4476666667
647.48,18.6141666667,21.0962121212,21.5225,15.176,18.4529166666,10.2941666667,30.232,12.16,17.272,14.5766666667
647.81,18.6683333333,21.2205151515,21.6406666666,15.2021666667,18.56075,10.42925,30.2795,12.2216666667,17.4366666666,14.6378333334
648.14,18.7078333334,21.170469697,21.6751666667,15.237,18.6231666667,10.5330833333,30.2383333333,12.2775,17.5096666667,14.7843333334
648.47,18.4568333333,20.9495909091,21.3148333334,15.0366666666,18.4369166666,10.3708333333,29.9375,12.0955,17.3645,14.6206666667
648.80,18.4136666667,20.8755,21.1671666667,14.9383333334,18.4053333334,10.2859166667,29.9161666666,12.015,17.3351666667,14.6561666667
649.13,18.4321666667,20.8947878788,21.2218333333,15.0273333334,18.50375,10.311,29.99,12.0125,17.351,14.7583333334
649.46,18.489,20.8027272727,21.1571666666,15.0216666666,18.5106666667,10.22875,29.9818333334,11.8293333334,17.2178333334,14.7536666667
649.79,18.4755,20.7782424242,21.2436666667,14.9833333334,18.5075,10.2490833333,29.9171666667,11.8531666667,17.1853333333,14.7488333333
650.11,18.5333333334,20.9686363636,21.2288333334,15.0575,18.56925,10.4363333333,30.0083333333,11.8738333333,17.2618333334,14.9428333333
650.44,18.6538333333,21.0811212122,21.3593333334,15.2291666666,18.7088333333,10.6216666667,30.0453333333,11.9736666667,17.4851666667,15.105
650.77,18.8063333334,21.1165,21.2073333334,15.2051666666,18.7950833334,10.6065833333,30.0796666666,12.0733333333,17.6025,15.1566666666
651.10,18.7835,21.1062121213,21.0666666667,15.2643333333,18.73875,10.5576666667,30.0066666666,12.015,17.5756666667,15.1038333333
651.43,18.9423333333,21.200590909,21.3018333334,15.3628333334,18.87225,10.6060833333,30.175,12.1271666666,17.6793333334,15.2671666667
651.76,18.8795,21.3450454546,21.254,15.3928333333,18.8420833334,10.5801666667,30.2141666667,12.1896666666,17.7015,15.2561666666
652.09,18.7801666667,21.3539545455,21.3058333334,15.4123333334,18.7605,10.5125833334,30.2106666666,12.0936666666,17.6633333333,15.1321666667
652.42,18.9856666666,21.4656515152,21.5185,15.6035,18.92325,10.6004166667,30.4143333334,12.199,17.7003333333,15.259
652.75,19.0198333334,21.581030303,21.6516666667,15.685,18.979,10.6171666667,30.5523333333,12.3128333333,17.8496666667,15.2825
653.08,19.0785,21.7652424242,21.7521666666,15.7088333333,19.0334166667,10.7158333333,30.5836666667,12.465,18.1185,15.4383333333
653.41,19.1991666667,21.9135454546,21.9176666666,15.8958333333,19.1746666666,10.7486666666,30.7793333334,12.5966666667,18.3235,15.599
653.74,19.104,21.9063333333,21.8811666666,15.7646666667,19.0544166666,10.617,30.6925,12.5506666666,18.1805,15.4726666666
654.06,19.0355,21.8667121212,21.821,15.6603333333,19.0286666667,10.4905833333,30.731,12.5163333333,18.1576666667,15.4135
654.39,18.9801666666,21.9048181818,22.075,15.6531666667,19.00325,10.511,30.7226666667,12.4871666667,18.0876666666,15.3513333333
654.72,19.0483333334,22.0562575757,22.3073333334,15.7203333334,19.0703333333,10.6905833334,30.803,12.681,18.202,15.4136666667
655.05,18.9055,21.9467272727,22.0748333333,15.624,18.9486666667,10.5996666666,30.698,12.5945,18.119,15.2566666666
655.38,18.9085,21.7631969697,22.0995,15.5031666666,18.98025,10.5149166667,30.6518333333,12.558,18.0401666667,15.193
655.71,19.183,21.9371666667,22.3281666666,15.6028333334,19.15625,10.7001666667,30.8778333333,12.7966666666,18.177,15.3861666667
656.04,18.9721666667,21.7482424243,22.142,15.3958333333,18.9620833334,10.6200833333,30.6718333334,12.6988333333,18.1076666666,15.2098333333
656.37,18.7841666667,21.5641363637,22.013,15.2308333334,18.7690833334,10.5088333334,30.4053333333,12.534,17.928,15.0196666667
656.69,18.5953333333,21.4089090909,21.9155,15.161,18.6404166667,10.3821666667,30.4015,12.397,17.7641666666,14.8431666666
657.02,18.466,21.264939394,21.6595,14.9843333333,18.4776666667,10.3033333334,30.1818333333,12.2738333333,17.5091666666,14.6603333333
657.35,18.583,21.2701212121,21.8296666666,15.1001666667,18.6396666667,10.3198333334,30.304,12.346,17.7266666667,14.8135
657.68,18.581,21.3264242424,21.902,15.0445,18.5749166667,10.3086666667,30.243,12.3195,17.659,14.7723333333
658.01,18.5631666666,21.2917424242,21.8515,14.9946666666,18.5328333333,10.2136666667,30.1448333334,12.2341666667,17.7075,14.8008333333
658.34,18.6113333333,21.1856363637,21.8698333334,15.045,18.57775,10.2154166667,30.1665,12.2333333334,17.6421666666,14.8435
658.66,18.5528333334,21.1641515152,21.885,15.0573333333,18.4948333333,10.212,30.0758333333,12.1931666667,17.5531666667,14.7953333333
658.99,18.5991666666,21.2676060606,21.908,15.1435,18.4791666667,10.2476666666,30.1453333333,12.2476666666,17.6193333333,14.8135
659.32,18.4841666666,21.2867575758,21.8206666666,15.112,18.4430833333,10.152,30.0271666667,12.1153333333,17.4665,14.7596666667
659.65,18.411,21.2847878788,21.7711666666,15.0385,18.3683333334,10.0153333333,29.9481666666,12.0345,17.3196666667,14.6878333333
659.98,18.4508333334,21.2611969697,21.7766666667,15.0873333333,18.40425,10.0175833333,29.977,11.988,17.2988333334,14.7118333333
660.31,18.471,21.149909091,21.7361666666,15.1401666667,18.4284166667,10.01875,29.968,11.9291666667,17.3075,14.6828333333
660.63,18.4936666667,21.1330151515,21.758,15.1761666666,18.4585,10.058,29.9711666666,11.9691666667,17.5618333334,14.7395
660.96,18.4803333333,21.1926363636,21.7705,15.1901666667,18.45875,10.0656666667,29.9598333333,11.9836666666,17.5103333334,14.6783333334
661.29,18.5148333333,21.2708030303,21.7655,15.276,18.50025,10.1091666667,29.9945,11.9895,17.6435,14.7501666667
661.62,18.5371666667,21.2562121212,21.7835,15.2198333333,18.5645,10.2099166667,30.0928333333,12.0621666667,17.5966666667,14.7096666667
661.94,18.447,21.2945454546,21.682,15.1135,18.5541666666,10.1196666667,30.0813333333,12.0243333334,17.6195,14.7028333334
662.27,18.4875,21.2994545454,21.6351666667,15.0776666666,18.6015833333,10.0910833333,30.117,12.0228333334,17.6255,14.6951666666
662.60,18.5583333333,21.3721212121,21.76,15.1865,18.6888333334,10.1939166667,30.1141666667,12.038,17.702,14.764
662.93,18.6238333333,21.2754090909,21.9,15.1935,18.7651666666,10.3615833333,30.1631666667,12.1753333334,17.841,14.8405
663.26,18.7493333333,21.3731666667,22.1398333333,15.2965,18.8508333333,10.5533333334,30.254,12.3741666667,18.0945,14.9253333334
663.58,18.762,21.4143484849,22.1736666666,15.2345,18.8736666667,10.5861666667,30.3025,12.4786666667,18.1383333334,14.9831666666
663.91,18.7,21.4166212121,22.0685,15.1615,18.7823333333,10.5455833333,30.1965,12.4593333333,18.002,14.9463333333
664.24,18.6713333333,21.3682878788,21.9798333334,15.1033333333,18.7040833333,10.4605,30.1993333333,12.3255,17.7063333333,14.8463333333
664.57,18.4926666666,21.1516666667,21.8885,14.9486666667,18.5059166667,10.31525,30.0625,12.118,17.5638333334,14.6956666667
664.89,18.458,21.0786969697,21.8396666666,14.8878333334,18.5398333333,10.2771666667,30.1726666666,12.1241666666,17.3415,14.7116666667
665.22,18.3501666667,21.104,21.7195,14.9233333334,18.3975,10.2538333333,30.064,12.0186666666,17.1938333333,14.716
665.55,18.2066666667,21.0031060606,21.5876666667,14.8806666667,18.2443333333,10.1929166667,29.9146666666,11.8586666666,16.9753333334,14.5898333334
665.87,18.142,20.9453484849,21.6653333333,14.8646666666,18.1569166667,10.1315,29.883,11.7961666667,16.9856666667,14.6085
666.20,18.1121666667,20.9532575758,21.5908333333,14.8471666667,18.11725,10.1639166667,29.9453333333,11.7425,17.091,14.5561666667
666.53,18.0913333334,20.9140606061,21.4496666666,14.7721666666,17.925,10.0015,29.8671666667,11.5958333334,17.0841666666,14.5026666667
666.86,18.0948333333,20.8867424243,21.3698333334,14.8471666667,17.9500833334,9.86725,29.9011666666,11.4425,16.9458333334,14.451
667.18,18.1345,20.9667878788,21.3703333334,14.9356666667,17.9596666667,9.95491666666,29.8945,11.4226666666,16.9965,14.3955
667.51,18.3988333333,21.2655606061,21.762,15.1215,18.1478333334,10.1810833333,30.0536666667,11.6645,17.1835,14.686
667.84,18.4221666667,21.4081818182,22.0283333333,15.1723333334,18.2219166666,10.2940833333,30.0908333333,11.7688333333,17.243,14.8355
668.16,18.5458333333,21.5140606061,22.1126666667,15.212,18.38925,10.3938333333,30.2325,11.837,17.201,14.9718333333
668.49,18.5858333334,21.4214545455,22.1078333334,15.2091666667,18.4168333333,10.3539166667,30.2151666666,11.8176666667,17.2688333333,14.9455
668.82,18.662,21.4115303031,22.2743333334,15.3523333333,18.53625,10.3550833333,30.2751666667,11.93,17.4293333333,14.9876666667
669.14,18.8273333334,21.532060606,22.492,15.4258333333,18.6585,10.37425,30.3513333333,12.0053333334,17.5173333333,15.1193333333
669.47,19.0363333333,21.7818787878,22.632,15.6278333334,18.8914166667,10.5330833333,30.5038333333,12.1523333334,17.7176666667,15.2928333333
669.80,19.0216666667,21.8013787879,22.6021666666,15.6258333333,18.9365833334,10.5106666666,30.5348333334,12.1773333333,17.5656666666,15.3406666667
670.13,19.1393333333,21.9867575757,22.789,15.8336666667,19.1356666667,10.6934166667,30.7613333333,12.368,17.6545,15.4486666667
670.45,19.0726666667,21.9961818181,22.7148333334,15.7158333333,19.1495833334,10.7979166666,30.6763333333,12.3373333333,17.5878333334,15.5575
670.78,19.1293333334,21.9503787879,22.7116666667,15.8563333333,19.2055833333,10.85375,30.7871666667,12.4238333333,17.5456666666,15.7041666667
671.10,19.199,21.9337727273,22.8423333333,15.9473333333,19.26325,10.8481666667,30.8036666666,12.4256666667,17.691,15.8431666666
671.43,19.1925,21.9341969697,22.974,16.0951666667,19.3128333333,10.99325,30.875,12.5343333334,17.8296666666,15.91
671.76,19.1265,21.8960454545,22.8455,16.079,19.1288333333,11.00025,30.6941666667,12.5438333333,17.8223333334,15.7281666666
672.08,19.1093333334,22.047560606,23.0066666666,16.2146666667,19.1449166666,11.0640833334,30.7206666667,12.6598333333,17.8345,15.8186666666
672.41,19.0238333333,22.0301060606,22.9311666667,16.1951666667,19.0750833334,10.9684166667,30.7701666667,12.563,17.8593333334,15.6491666667
672.74,18.9495,21.8213030303,22.7745,16.1188333333,19.0480833334,10.964,30.7963333333,12.452,17.8716666667,15.5915
673.06,18.7331666666,21.5878636364,22.4996666667,15.8835,18.7986666667,10.8741666666,30.6093333333,12.2113333333,17.5441666666,15.3963333334
673.39,18.6091666666,21.3965757576,22.4993333334,15.8788333334,18.62475,10.8294166667,30.3976666666,12.094,17.5285,15.3225
673.72,18.5073333333,21.2614545455,22.3763333333,15.7318333333,18.4519166667,10.7391666667,30.2223333333,12.024,17.4111666667,15.1983333333
674.04,18.617,21.2767727272,22.4486666666,15.9003333333,18.5030833333,10.8225833333,30.363,12.0975,17.5385,15.2553333334
674.37,18.4525,21.3237121212,22.3831666666,15.702,18.38875,10.7386666667,30.2236666667,11.9756666667,17.4533333333,15.1596666667
674.69,18.165,21.1386363636,21.8895,15.3628333334,18.1023333334,10.4568333333,29.939,11.75,17.1921666666,14.7363333334
675.02,18.1825,21.1649242424,21.7293333333,15.3063333333,18.1074166666,10.3394166667,29.9331666667,11.684,17.1718333334,14.6778333333
675.35,18.232,21.2388636363,21.742,15.4351666667,18.2774166667,10.45325,30.0473333333,11.8286666667,17.3133333334,14.8873333333
675.67,18.1621666667,21.1250454546,21.664,15.3533333333,18.1661666667,10.3585,29.8958333333,11.7336666667,17.2498333334,14.77
676.00,18.2498333333,21.1333484848,21.7706666667,15.2435,18.1754166667,10.4845,29.871,11.773,17.1758333333,15.0115
676.32,18.262,21.2705151516,21.708,15.2118333333,18.0920833334,10.4865833333,29.8315,11.766,17.1021666666,14.9968333334
676.65,18.251,21.3007878788,21.8258333333,15.2063333333,18.155,10.47925,29.8771666666,11.8213333334,17.2728333334,15.0136666666
676.97,18.4311666667,21.5080151515,21.9343333333,15.3655,18.38425,10.6195833334,30.0516666667,12.0005,17.5361666666,15.152
677.30,18.2868333333,21.5163787879,21.7803333334,15.3678333333,18.3675833333,10.5719166667,29.9831666667,11.83,17.4905,15.0801666667
677.63,18.2966666667,21.6047424242,21.9293333334,15.3395,18.3533333334,10.5258333334,30.0058333333,11.9638333333,17.5826666666,15.0445
677.95,18.4655,21.5300454545,22.0338333333,15.4428333334,18.4396666667,10.6654166666,30.0281666667,12.14,17.8633333333,15.1896666667
678.28,18.6363333333,21.6991666667,22.3238333334,15.719,18.7240833334,10.9220833333,30.2985,12.3698333333,18.1635,15.4408333333
