wavelength,Back_SalMalf,Belly_SalMalf,Breast_SalMalf,Crissum_SalMalf,Crown_SalMalf,DorTail_SalMalf,Patch10_SalMalf,Patch11_SalMalf,Rump_SalMalf,Throat_SalMalf,WingTip_SalMalf
729.44,16.3531666667,40.1511666666,31.9511666667,41.5505,13.5536666666,19.0940833333,43.0606666667,14.1056666666,15.453,56.9453333333,22.7003333334
729.76,16.6083333333,40.4513333334,32.0075,41.8178333333,13.7355,19.0045833333,43.4288333333,14.3635,15.6196666667,57.2111666667,22.7845
730.08,16.4168333333,40.6855,32.1196666666,41.777,13.6643333334,18.8415833334,43.676,14.2681666666,15.7316666666,57.0268333333,22.9908333333
730.39,16.323,41.0693333334,32.2906666666,42.1998333333,13.9808333333,18.65325,44.1163333333,14.3188333333,15.9733333334,57.3343333333,23.0456666667
730.71,16.4345,41.307,32.544,42.4155,14.4558333334,18.6425833334,44.5278333334,14.775,16.3301666667,57.6541666666,23.1661666666
731.03,16.2188333333,41.1316666666,32.211,42.2423333334,14.038,18.3095,44.592,14.5033333333,16.213,57.2983333333,22.8076666667
731.35,15.6755,40.9623333334,31.8783333333,41.7971666667,13.5885,18.0174166666,44.2956666667,13.9943333333,15.9246666667,57.0785,22.4985
731.67,15.2663333334,40.6713333334,31.389,41.2618333333,13.316,17.7345833333,43.8776666667,13.646,15.6308333333,56.5508333333,22.0198333334
731.98,15.0691666667,40.5191666666,31.309,41.2456666667,13.2296666667,17.3125833333,43.7713333333,13.685,15.4843333333,56.1995,21.9261666667
732.30,14.7405,40.5436666666,31.4593333333,41.4456666666,13.1111666666,17.0625,43.8605,13.6756666667,15.2933333333,56.4478333334,21.7703333334
732.62,14.5295,40.7158333333,31.7378333333,41.6931666667,13.258,16.84325,43.9656666667,13.7465,15.2595,56.682,21.6295
732.94,14.3428333333,40.776,31.7661666667,41.5861666667,13.348,16.5623333334,43.8028333333,13.7888333333,15.0816666667,56.8346666667,21.6481666666
733.25,13.979,40.4221666667,31.5896666667,40.9453333333,12.8845,16.0715,43.2963333333,13.4136666667,14.7245,56.4273333333,21.561
733.57,13.833,40.2376666667,31.4806666667,40.9933333333,12.7728333334,15.99025,42.9801666666,13.3151666666,14.5338333333,56.2158333333,21.2856666667
733.89,13.623,39.6188333333,31.1928333334,40.2066666666,12.2123333333,15.6086666666,42.0998333334,12.8371666667,13.8951666666,55.5741666667,20.6756666667
734.21,13.3913333333,39.4808333333,30.946,39.9785,11.7033333334,15.4445833333,42.0133333333,12.3268333333,13.5361666667,55.2091666666,20.4333333333
734.52,12.9523333333,39.3328333334,30.8615,39.7836666666,11.2395,15.20525,41.644,11.8703333333,13.203,55.195,20.0978333333
734.84,13.273,39.6351666667,31.2393333334,40.029,11.5336666666,15.57375,41.8273333333,12.3278333333,13.5355,55.3368333334,20.3293333333
735.16,13.5688333333,40.2936666666,31.8113333333,40.7061666666,11.3633333333,15.8618333333,42.485,12.4931666666,13.6971666667,55.8506666667,20.5896666667
735.48,13.7263333334,40.4595,31.9286666667,40.674,11.4986666666,16.0819166666,42.9293333334,12.4395,13.6711666667,55.9221666666,20.5063333333
735.79,13.7933333333,40.2543333334,31.6346666666,40.2683333333,11.1928333334,16.07225,42.7361666667,12.1155,13.4996666667,55.5788333333,20.2461666666
736.11,13.5953333334,39.5533333333,30.8465,39.5605,10.4113333333,15.684,42.1105,11.4891666667,12.9193333333,55.079,19.9
736.43,13.6361666667,39.2721666666,30.7816666666,39.7011666666,9.7985,15.5018333333,42.3168333334,11.1135,12.8503333334,54.9313333333,19.5755
736.74,13.7833333334,39.5095,30.7666666666,40.2428333333,10.2961666666,15.9334166667,42.6013333333,11.3171666666,13.201,55.0043333333,19.6073333333
737.06,13.9285,39.1763333333,30.7673333333,40.1176666667,10.5146666667,16.4294166666,42.6476666667,11.2836666667,13.2671666666,55.1388333333,19.8145
737.38,13.889,39.4876666667,31.14,40.7143333333,11.0895,16.7351666667,43.6438333333,11.782,13.7085,55.8155,20.3391666667
737.69,13.6841666667,39.1188333333,31.0478333333,40.5348333333,11.0751666666,16.6485833334,43.3736666666,11.9018333333,13.6481666667,55.771,20.289
738.01,13.9548333333,39.2021666667,31.2381666667,40.6731666667,11.5225,16.9930833334,43.715,12.24,13.8615,56.4571666666,20.7203333333
738.33,14.1265,39.2873333334,31.4368333333,40.7398333333,11.9293333333,17.0494166666,43.9958333334,12.473,13.9543333333,56.4765,20.6525
738.64,14.4243333333,39.279,31.5663333334,40.9678333333,12.7643333334,17.4434166667,44.0686666667,13.0976666666,14.602,56.5063333333,21.1013333333
738.96,14.1316666667,39.0746666667,31.4123333333,41.031,12.6108333334,17.402,43.7801666667,12.968,14.5101666667,56.341,20.9798333334
739.28,14.5355,39.568,31.8716666667,41.3966666667,13.2756666667,18.1606666667,44.1828333333,13.5638333333,15.2555,56.9186666666,21.2815
739.59,14.547,39.9681666667,32.1501666667,41.6665,13.7556666667,18.4234166666,44.6648333334,14.0823333333,15.5413333333,57.0483333334,21.4646666666
739.91,14.4346666667,39.7825,31.855,41.1881666666,14.5288333334,18.50725,44.4926666666,14.4636666666,15.6376666666,56.797,21.6883333334
740.23,14.5413333333,39.9575,31.9238333334,41.163,14.5633333333,18.62775,44.705,14.7095,15.7756666667,56.8871666667,21.7645
740.54,14.8441666667,40.2116666667,32.4148333334,41.2405,14.9983333334,18.6910833334,45.0986666667,15.263,16.0715,56.8488333334,21.9576666667
740.86,15.2901666667,40.7216666666,32.4928333333,41.2725,15.186,19.081,45.32,15.4763333334,16.2276666667,56.8975,22.1355
741.18,15.6335,41.5298333333,32.8775,41.5071666667,15.5271666667,19.3368333334,45.8901666667,15.7168333333,16.4311666667,57.3761666667,22.4778333333
741.49,15.646,41.421,32.5966666666,41.3136666667,15.0398333333,18.942,45.7721666667,15.4235,16.352,56.5683333333,22.3371666666
741.81,15.423,41.0216666666,32.1758333333,41.4203333334,14.5238333333,18.7469166667,45.847,14.7895,15.9471666667,56.7106666666,22.3446666666
742.12,14.989,40.5215,31.7986666666,41.1258333334,13.8203333333,18.0621666667,45.5868333333,14.162,15.2116666667,56.2816666666,21.7396666667
742.44,15.3615,40.8006666667,32.1248333333,41.3485,14.2661666667,18.2415,46.069,14.6526666667,15.7161666667,56.8635,21.8381666667
742.76,15.3106666667,40.7598333334,32.0098333333,41.2256666667,14.1913333333,17.77775,46.1273333334,14.6241666666,15.4576666666,56.863,21.8543333333
743.07,15.3783333333,40.6838333333,31.9045,41.1296666666,13.842,17.8145833334,45.7715,14.3375,15.502,56.8221666667,21.8038333333
743.39,15.2156666666,41.218,32.2261666667,41.4445,13.412,17.72375,46.1418333334,14.2591666667,15.7606666666,57.1046666667,21.7078333334
743.70,14.7705,41.182,32.2195,41.1053333333,13.1376666667,17.7510833333,45.842,13.9966666667,15.6206666666,56.8875,21.5305
744.02,14.3885,41.2163333334,31.7306666667,40.9995,12.8206666666,17.3508333333,45.8246666667,13.6781666667,15.376,56.8,21.1623333333
744.34,14.3715,41.132,31.6901666667,41.0796666667,12.7195,17.6188333334,45.6528333334,13.6325,15.38,56.9033333334,21.2486666667
744.65,14.3106666667,40.7668333333,31.377,41.332,12.4155,17.6839166666,45.3833333333,13.3458333334,15.3975,56.5901666666,21.3181666667
744.97,14.0495,40.695,31.3986666667,41.4043333333,12.579,17.74325,44.9143333334,13.2793333333,15.1525,56.6878333333,21.4373333334
745.28,14.708,41.3886666666,32.1156666667,41.8651666667,13.0053333334,18.2195,44.9621666666,13.7641666667,15.6343333333,56.9611666667,21.4221666667
745.60,14.3426666667,41.4226666667,31.8076666667,41.6358333333,12.8436666666,18.68475,44.3941666667,13.4911666667,15.345,56.9805,21.0571666667
745.91,14.2998333333,41.613,32.217,41.9611666667,12.5133333333,19.1455833334,44.5606666667,13.3351666667,15.3268333333,57.1008333333,21.3558333333
746.23,14.9883333333,42.042,32.556,42.2363333334,12.9571666667,20.032,44.7976666667,13.911,16.0571666666,57.0658333333,22.019
746.55,15.1738333333,42.3421666667,32.7855,42.6073333333,13.5666666667,20.6326666667,45.363,14.494,16.3398333333,57.799,22.3458333334
746.86,15.4763333333,42.1605,32.9011666666,42.4866666667,13.7743333334,20.9348333333,44.9471666667,14.524,16.4285,58.3068333333,22.3545
747.18,15.8973333334,42.0688333333,33.001,42.5236666667,13.9558333334,21.0300833333,44.867,14.5155,16.2731666667,58.5255,22.4203333333
747.49,15.5028333333,41.645,32.9425,42.6175,13.9653333333,21.1523333334,44.572,14.6081666666,16.3536666666,58.3201666667,22.399
747.81,15.1013333334,41.5066666666,32.6585,42.6656666666,14.072,21.19875,44.3696666667,14.3833333333,16.3468333333,58.0953333333,22.1761666666
748.12,14.995,41.6493333334,32.6316666666,42.6886666667,14.215,21.3575,44.2826666667,14.5095,16.1641666667,58.117,21.9246666667
748.44,15.0156666667,42.0773333333,32.722,43.0033333333,14.3081666666,21.71125,45.1083333334,14.5701666666,16.3783333333,59.032,22.1261666667
748.75,14.4305,41.9811666666,32.416,42.6885,14.1596666667,21.78975,45.2045,14.4655,16.2475,59.3816666667,22.4143333333
749.07,15.1096666667,42.18,32.9943333333,43.1716666666,15.0576666667,21.8990833333,46.2335,15.3185,16.9538333333,59.9513333334,23.182
749.38,15.171,42.0511666667,32.8118333333,42.6668333333,15.2561666666,21.6324166667,45.8031666667,15.1538333333,16.9401666667,59.7693333333,23.111
749.70,14.6103333333,41.749,32.5871666666,42.8336666667,14.6448333334,21.4080833333,45.8008333333,14.3413333334,16.1111666666,59.7605,22.636
750.01,13.984,41.234,32.3381666666,42.4885,13.9928333333,20.7514166667,45.4481666666,13.6813333333,15.7666666666,59.0428333333,22.2308333333
750.33,14.2188333334,41.5151666667,32.7711666667,42.8818333333,14.115,21.2418333334,46.3326666666,14.1065,16.139,59.0033333333,22.9891666667
750.64,13.6276666667,41.1355,32.3668333334,42.8596666667,13.8018333334,20.9729166667,46.0726666667,13.8191666667,15.9351666666,58.9078333333,22.9361666666
750.96,14.1093333333,41.5015,32.4981666667,42.7713333333,13.8223333333,20.9594166667,46.0333333333,13.9006666667,15.9448333333,59.1683333334,23.0688333333
751.27,14.0938333333,41.289,32.5341666667,42.4656666666,13.3738333333,20.5345,45.8641666667,13.813,15.5605,59.0796666666,22.8486666667
751.59,14.3423333334,41.534,32.8296666666,42.6385,13.5736666667,20.7314166666,45.9613333333,13.9978333333,15.8625,59.2256666666,22.9145
751.90,14.4926666666,41.8431666666,33.3156666667,42.8508333333,13.9098333334,20.8291666666,45.5726666666,14.5901666667,16.1541666666,59.1993333333,22.782
752.22,14.0991666667,41.3356666666,33.0068333334,42.28,13.3843333333,20.324,45.0768333334,13.9755,15.652,58.2671666666,22.0663333333
752.53,13.6923333333,40.9186666667,32.5501666667,41.3498333333,12.7241666666,20.1071666667,44.2361666667,13.437,15.3641666667,57.4796666667,21.8056666666
752.85,13.2181666667,40.6715,32.0636666667,41.527,12.0746666666,19.737,44.2823333333,13.3533333333,14.7848333334,57.5096666667,21.277
753.16,13.1153333333,40.2648333333,31.9811666666,41.518,11.7903333333,19.3165833333,43.7441666667,13.2595,14.5845,57.6616666667,21.2996666667
753.47,13.3098333333,40.78,32.4105,41.6756666667,12.776,19.7159166666,43.44,14.115,14.9475,57.8265,21.5345
753.79,12.548,40.341,31.5746666666,41.516,12.3658333334,18.8400833334,42.4095,13.4685,14.2885,57.3716666667,20.3118333334
754.10,13.0533333334,40.6513333334,32.1805,42.0873333333,12.724,18.94425,42.9381666667,14.023,14.7641666667,57.556,20.6915
754.42,13.2186666666,40.5896666667,32.2888333333,42.5031666667,12.8861666666,19.0238333333,43.3075,14.1431666667,14.9565,57.5243333334,20.845
754.73,13.6151666667,40.8278333334,32.4855,42.6533333333,13.6798333334,19.2290833334,43.2613333334,14.6386666666,15.413,58.0476666667,21.193
755.05,12.9098333333,40.0275,31.8415,41.6761666667,12.8546666667,18.6693333334,42.6245,13.9413333333,14.5396666667,57.5598333333,20.7733333333
755.36,12.6878333333,39.5381666666,31.5063333333,41.3653333334,12.1963333334,18.4565833334,42.6915,13.3463333333,14.1901666667,57.1693333333,20.46
755.67,13.0885,39.8915,31.6143333333,41.7785,12.2573333334,18.619,43.2923333334,13.7146666667,14.462,57.8381666667,20.964
755.99,13.3935,40.1713333333,31.6498333333,42.4945,12.208,18.6184166666,43.4631666667,13.7788333333,14.2023333333,57.6466666666,20.9931666667
756.30,13.6908333333,40.4828333334,31.7893333334,42.3265,12.3523333333,18.7346666666,43.6083333334,13.7936666667,14.3833333334,57.4395,21.6358333333
756.62,14.0056666667,40.8405,31.8765,42.3716666667,12.5398333333,18.9869166666,43.6506666666,13.8003333333,14.6313333333,57.3296666666,21.7368333333
756.93,14.4903333333,40.8178333333,31.5886666667,42.5908333333,11.9583333334,18.7955,43.9786666667,13.4215,14.3686666667,57.4658333333,21.7406666667
757.24,14.4978333333,40.2255,31.3051666667,42.169,11.2581666667,18.4083333334,43.7463333334,12.8733333333,13.8591666667,56.7511666667,22.047
757.56,14.3353333334,39.9811666667,31.2735,41.6948333333,10.8801666667,18.146,43.071,12.397,13.3801666667,56.5356666667,21.601
757.87,13.9806666667,40.1978333333,31.039,41.4661666666,10.6605,18.0653333333,42.6415,12.1806666667,12.9828333334,56.7806666667,21.2741666667
758.18,13.9183333334,39.8455,30.818,41.3546666666,10.313,18.0595833333,42.668,12.0176666667,12.8285,56.2511666667,21.1848333333
758.50,14.5146666667,40.255,31.2838333333,42.0998333333,11.0491666667,18.78625,43.1526666666,12.5581666667,13.4713333333,56.773,21.5948333333
758.81,15.4465,40.6913333334,31.6141666667,42.4293333334,11.6845,19.4351666666,43.4276666666,13.0801666667,13.9396666667,57.1733333334,22.3053333333
759.13,15.2101666667,40.4591666667,31.4896666666,42.0078333333,11.8178333334,19.248,43.0403333333,13.09,13.7813333333,56.5543333334,21.9395
759.44,14.9353333333,40.611,31.639,41.9168333333,12.0836666667,19.2685,43.139,13.0095,14.0463333333,57.0186666666,21.8426666667
759.75,14.9723333334,40.258,31.5008333334,41.7958333334,12.3573333334,19.1251666666,42.7533333333,13.1123333333,13.978,57.1823333334,21.5746666666
760.07,14.1658333334,39.5348333334,31.008,41.1406666666,11.8035,18.3279166666,42.0633333333,12.5325,13.3351666667,56.8475,20.884
760.38,13.9105,39.6596666666,31.1411666667,41.4171666667,11.654,18.26675,42.2771666667,12.5141666667,13.3465,57.0476666667,21.023
760.69,13.8123333334,40.1658333334,31.464,41.4455,12.0348333334,18.46225,42.3665,12.836,13.2686666667,57.698,20.6448333334
761.01,14.3646666666,40.8991666667,31.7893333334,41.9375,12.7571666667,18.93725,43.1565,13.3443333333,13.904,58.0805,20.9553333334
761.32,14.5843333333,40.8835,31.7321666667,41.8548333333,12.5198333334,18.6704166666,43.1408333333,13.036,13.9283333334,57.8916666667,20.9536666667
761.63,14.6533333333,41.446,31.7535,42.168,12.3851666667,18.7609166667,43.6376666666,12.6996666666,13.8378333334,58.2396666666,21.0073333334
761.94,14.9343333334,41.8883333334,32.2331666666,42.4465,12.5123333333,18.7275833334,43.9408333333,12.9968333333,14.1708333334,58.8423333333,21.322
762.26,14.2341666667,41.2586666667,31.7563333333,41.8943333333,12.2961666666,18.0555,43.4086666667,12.7196666667,13.6848333333,58.0508333333,20.9666666666
762.57,14.71,41.5383333333,32.0716666667,42.6788333333,12.7075,18.1358333333,43.306,13.1306666666,14.007,58.4918333334,21.4113333333
762.88,14.6861666666,41.3138333334,32.1905,42.7913333333,12.6836666666,18.2575,43.1195,13.3826666666,13.9725,58.577,21.5378333334
763.20,14.7795,41.89,32.3391666667,42.992,12.3381666667,18.3843333333,43.1648333333,13.1591666667,13.8576666667,58.6141666667,21.7303333333
763.51,15.0453333334,42.2403333333,32.5191666666,43.097,12.5813333333,18.8615833333,43.3873333333,13.3955,13.9478333333,58.574,22.0756666667
763.82,14.7815,41.6211666667,31.8671666667,42.5081666666,12.3308333334,18.75425,42.9338333333,12.8753333333,13.5666666667,57.9178333334,21.7358333333
764.14,14.8728333334,41.9448333333,32.1165,42.8171666667,12.3608333334,19.1009166667,43.3796666667,12.8181666667,13.7891666666,58.2383333333,22.4001666667
764.45,14.353,41.3881666667,31.4766666667,42.3523333334,11.9751666667,18.6839166666,43.0305,12.5106666666,13.339,57.9048333333,22.0153333334
764.76,14.2456666666,41.1478333334,31.5746666666,42.443,12.2,18.5430833333,43.0025,12.693,13.3701666667,57.7851666666,21.9571666667
765.07,14.077,40.6331666666,31.6823333334,42.0185,12.7445,18.5446666667,42.5866666667,13.1835,13.5545,57.3676666667,21.9748333333
765.39,13.3665,40.0285,30.799,41.1653333334,12.2058333334,17.8350833333,41.7496666667,12.5136666667,12.7191666667,56.2213333334,21.3326666667
765.70,13.4203333333,40.3781666667,31.2083333333,41.5831666667,12.4668333333,18.2773333334,41.8003333333,12.8683333333,12.927,56.6515,21.4941666667
766.01,12.9491666667,40.3965,31.2091666667,41.5031666667,12.542,18.5121666666,41.8833333333,12.8871666666,13.0378333334,56.8241666667,21.5793333334
766.32,13.3841666666,41.3601666667,31.5033333333,42.0203333333,13.0066666667,18.572,42.5108333333,13.0256666667,13.4878333334,57.4515,21.9205
766.64,13.2828333333,40.7115,31.5105,41.9041666666,13.4961666666,18.8483333333,42.4376666667,13.4961666666,13.9715,57.0196666666,21.8441666666
766.95,13.4666666666,40.9246666666,31.4355,42.1865,14.2031666667,19.1143333334,42.9738333334,14.2436666667,14.6375,57.3186666667,22.3198333333
767.26,13.1795,40.9925,31.911,42.1511666666,14.7495,19.1320833333,42.7516666666,14.7073333333,14.7283333333,57.4588333333,22.124
767.57,13.0813333334,40.6223333333,31.3306666666,41.6665,15.3853333333,19.3689166667,42.3556666666,15.3638333333,15.0516666667,56.8583333334,21.8023333333
767.88,12.8323333334,40.337,31.361,41.5448333333,15.7913333333,19.4373333333,41.9103333333,15.6806666667,15.2483333334,56.6158333333,22.008
768.20,12.1668333334,40.3963333334,30.9638333333,40.9088333334,15.493,19.3266666666,41.49,15.197,15.083,56.3568333333,21.793
768.51,11.9826666666,40.88,30.8728333334,41.2941666667,15.1646666666,18.7663333334,41.5661666666,14.6795,15.1171666667,56.2103333333,21.8121666667
768.82,11.8996666666,40.8193333334,30.8461666666,41.5263333334,15.4718333334,18.66625,42.0143333333,14.7281666667,15.5083333333,56.5226666667,21.7751666667
769.13,12.4466666666,41.3473333333,31.0545,41.8606666667,15.8778333334,18.62025,42.3991666667,14.8758333334,15.7901666667,56.6866666666,22.051
769.44,12.296,40.0278333334,30.4318333333,40.6681666667,15.147,18.0418333333,41.585,14.2176666667,14.9461666667,55.0615,21.2761666667
769.76,11.5543333333,39.251,30.1636666667,40.0308333334,14.6346666667,17.7593333333,40.9638333333,13.8166666667,14.1616666666,54.3968333333,21.0891666667
770.07,10.5355,39.0363333333,29.2236666667,39.411,14.1363333334,16.25175,40.1473333333,12.9583333333,13.1056666667,54.2168333333,20.4418333333
770.38,10.4718333334,38.9765,29.1115,39.0453333334,13.935,15.3833333334,40.0111666666,12.6931666667,12.8311666667,54.5118333333,19.8261666667
770.69,11.5243333333,39.9408333333,29.797,40.0393333334,13.9758333333,15.772,40.4056666666,12.9896666666,13.4403333334,55.2268333334,20.6116666667
771.00,12.1991666667,40.106,30.5985,40.9651666667,13.6598333334,15.57125,40.5211666667,12.5573333333,13.3163333333,55.4696666666,20.6328333333
771.32,12.1676666666,40.1256666667,30.587,41.3525,13.0293333333,15.7538333333,40.6953333334,12.2258333333,13.0148333333,55.8866666667,20.5376666667
771.63,12.3206666666,39.9341666667,30.8543333333,41.1141666667,12.6045,15.8525,40.8305,12.5448333333,12.8883333334,56.3023333333,20.8781666666
771.94,12.6063333333,39.8266666667,30.9306666666,41.1193333333,12.4391666666,16.65925,40.6326666667,12.7585,12.3783333333,57.0103333334,21.0005
772.25,13.6728333333,40.6171666667,32.1913333333,42.2993333333,14.0278333333,18.25625,41.5741666667,14.3983333333,13.364,58.3486666667,22.2223333334
772.56,12.775,39.2713333334,31.3955,41.4573333333,13.3178333334,17.6898333334,40.8218333333,13.5503333334,12.6355,57.6125,21.3178333334
772.87,13.1376666667,40.2631666667,31.7773333334,42.0276666667,13.6346666667,18.3428333334,41.386,14.0196666667,13.2016666667,58.9348333333,21.8798333333
773.18,13.0188333333,39.2348333333,31.1931666667,41.8126666667,13.3916666666,18.385,41.1476666666,13.943,13.2295,58.0253333333,21.514
773.50,13.7025,38.9373333333,32.0538333333,42.2418333334,13.9455,18.7564166667,42.4525,14.5125,13.735,57.9365,22.0763333334
773.81,12.7131666667,38.2055,31.9881666667,42.0603333334,13.7305,18.7661666667,42.0111666667,14.157,13.5335,57.2343333334,21.7685
774.12,12.5001666667,37.6796666667,32.0913333334,41.7156666666,14.7875,18.88075,43.0228333334,14.8203333333,13.9543333334,57.3365,21.781
774.43,11.6386666666,37.059,31.3386666666,40.7848333333,14.8698333334,18.2326666667,42.598,14.9193333334,14.2266666667,56.3635,21.4803333333
774.74,13.1,38.0833333333,32.75,41.6833333333,16.1666666667,18.975,43.75,15.9333333334,15.4166666667,57.0333333333,22.45
775.05,13.6013333333,38.5091666667,32.5961666666,42.3453333333,16.5661666667,19.732,43.6685,16.0638333334,15.5948333333,56.6831666666,22.6298333333
775.36,14.5005,38.8391666667,33.5646666666,43.221,18.2045,20.18025,44.2128333334,17.477,16.6501666667,57.0603333333,23.0655
775.67,15.1648333333,39.5363333334,33.9371666667,43.1765,18.1196666666,19.89875,43.9275,17.9073333333,17.0256666667,57.3785,23.441
775.98,15.8698333333,40.8131666666,34.2763333334,43.7073333334,18.8451666667,20.1384166667,44.3088333334,19.1541666666,17.821,57.6911666666,24.4553333333
776.30,15.515,40.547,34.229,43.7463333333,18.6498333334,19.76175,44.0658333333,18.8418333333,17.7061666666,56.7178333334,24.0561666667
776.61,16.492,41.2773333333,35.1606666667,43.9785,19.2883333333,19.8365,45.1065,19.3516666667,18.0013333333,56.8795,24.8331666667
776.92,16.6988333333,42.6033333334,35.5748333333,44.9406666667,19.789,20.6770833333,45.6291666667,19.8528333333,18.0278333333,57.5085,24.9278333334
777.23,17.2211666667,42.6805,35.9155,45.2313333333,20.2153333333,21.5465,45.5956666667,20.2313333333,18.045,57.4621666666,25.6495
777.54,16.3641666667,42.343,34.814,44.19,19.2136666666,20.2801666666,44.0781666666,19.4843333334,17.3035,56.3673333334,25.0396666666
777.85,16.4068333334,42.6251666667,34.9576666666,44.2331666666,19.266,19.70425,44.7206666667,19.1686666666,16.6341666666,57.2615,24.9188333334
778.16,15.2478333333,41.7645,33.8063333333,43.9335,17.9225,18.8844166667,43.8681666666,17.9713333333,15.4273333333,56.3275,24.1356666666
778.47,15.2548333333,41.269,34.0148333333,43.8658333333,18.2085,18.1758333333,44.385,18.0625,15.4333333333,56.0368333333,24.0668333333
778.78,14.274,41.3758333333,33.2005,43.1375,16.949,17.2645833334,44.3338333333,17.2483333334,14.9385,55.5998333333,23.4131666667
779.09,12.8166666667,40.1891666667,32.506,42.3336666667,15.704,16.5063333333,43.5661666667,15.721,13.5765,54.5591666667,22.5938333333
779.40,12.2153333333,39.562,32.6605,41.7185,15.4245,16.0885833334,43.513,15.1658333333,13.3368333333,54.3476666667,22.1875
779.71,11.3875,39.7656666667,32.9551666667,40.5225,14.5045,15.901,43.4956666667,14.4685,12.6126666667,55.0631666667,22.3245
780.02,10.801,39.9441666667,32.7186666667,40.3538333333,13.743,15.74475,42.9235,13.9291666667,12.309,56.2756666666,21.5456666666
780.33,10.076,38.447,31.6286666667,39.4885,12.7081666667,14.9718333334,41.8181666667,13.0113333333,11.3256666667,56.0226666667,20.9281666667
780.64,12.1351666667,40.3488333334,33.5038333334,41.1075,14.0878333333,16.5625,43.7618333333,14.9788333333,13.1208333333,57.8496666666,22.336
780.95,13.2096666667,40.9423333333,35.0328333333,42.8736666667,13.7118333334,17.89275,44.6888333333,14.8705,13.3061666667,59.3085,23.3488333334
781.26,13.2238333334,41.4316666667,35.3091666667,43.7991666667,13.2435,18.1435,44.8943333333,15.1803333333,13.263,59.9963333333,23.9045
781.57,13.1786666666,41.6963333333,34.978,43.242,13.694,17.93475,44.3518333334,15.2596666666,13.0003333333,60.5431666667,24.3955
781.88,13.2121666666,43.2728333333,35.9393333333,44.3435,14.2018333333,18.54525,44.2423333334,15.9391666666,12.9696666667,61.8586666667,25.2323333333
782.19,13.7383333333,43.1006666666,36.1213333334,44.986,14.0595,18.6924166666,43.7226666666,15.4233333333,12.816,61.8733333333,26.1733333333
782.50,12.6965,42.3283333333,35.815,44.7891666666,12.903,17.4424166667,44.1686666667,14.5366666666,12.076,61.745,25.7856666667
782.81,13.0968333334,41.8638333333,35.2428333333,45.4133333333,12.1005,17.1751666667,44.3958333333,14.1343333333,11.7683333333,61.5608333334,25.4463333334
783.12,14.1501666667,42.1618333333,34.963,46.7408333333,12.7065,16.5533333334,44.3686666667,13.9851666667,11.7781666666,61.902,25.5363333333
783.43,14.2223333334,41.8788333333,34.8686666667,46.7475,13.111,17.1215,43.7981666667,13.8381666667,11.9998333334,60.7275,26.0808333334
783.74,14.7046666667,42.8398333334,35.4368333333,46.7841666667,13.39,17.6983333333,44.0331666667,14.1585,13.2281666667,61.7111666667,26.6585
784.05,12.8636666666,41.5003333333,33.2708333333,45.3448333333,11.2843333334,14.52625,42.6641666667,11.7206666667,11.0348333333,60.5986666667,24.8963333333
784.36,13.199,42.5598333333,33.6276666667,45.9858333334,12.4423333333,14.64875,44.0941666666,12.5265,11.875,61.7695,25.1578333333
784.67,13.095,41.7918333333,34.3356666666,45.4051666667,11.9046666666,15.4655833334,43.7343333333,12.364,11.8001666667,61.9046666667,24.7703333333
784.98,13.28,41.6666666667,34.8726666667,44.9918333334,12.233,16.1331666667,43.8628333333,13.0335,12.7666666667,61.7406666667,24.7741666667
785.29,13.0065,40.5086666667,34.5533333333,44.1895,12.076,16.3461666666,43.8378333333,12.3655,12.6963333334,61.373,24.1935
785.60,12.334,39.6353333333,34.5148333333,43.4286666667,12.2305,16.20025,44.3201666667,12.6241666666,12.0646666667,61.8365,23.8598333334
785.91,12.8695,40.2505,34.8316666667,44.3965,13.198,16.6971666666,45.238,13.588,13.2185,62.5615,24.5483333333
786.22,12.7188333333,40.7203333333,35.4701666667,44.7295,13.7766666667,17.1756666667,45.4211666667,13.9395,13.207,62.9833333334,25.0915
786.53,13.7663333334,41.5575,36.2136666666,45.6893333334,15.455,18.5838333334,46.8813333333,15.9915,14.8193333333,63.2898333333,26.3408333333
786.84,13.8236666667,42.4315,36.1371666667,46.0195,16.235,18.55875,47.1175,17.5096666666,15.6273333333,64.1176666666,27.0195
787.14,13.287,41.7921666666,35.5928333334,45.8476666666,16.0098333333,17.22675,46.35,17.0141666667,15.1795,62.9971666667,26.8443333333
787.45,12.59,40.5953333333,35.0588333333,44.5393333334,14.6,17.0649166666,45.1268333333,15.8893333333,14.3725,61.9833333334,26.2418333334
787.76,12.2826666667,39.9281666667,34.8828333333,43.802,14.4558333334,16.506,44.0665,15.495,13.6243333334,61.0166666667,25.907
788.07,13.5221666667,40.2516666667,35.0721666667,44.21,15.372,16.907,44.1733333334,16.1305,14.41,60.0073333334,26.452
788.38,13.9878333333,40.9041666666,35.1933333333,44.6986666666,16.0716666666,17.2714166666,44.9405,17.2248333333,14.4718333333,59.598,26.395
788.69,13.6161666667,40.6466666667,34.0131666666,44.4508333333,14.866,16.8228333334,44.6346666666,16.722,14.0941666667,58.9673333333,26.1116666666
789.00,13.5601666667,41.0528333334,33.3703333334,44.0291666666,14.1555,16.0715,44.3825,16.0528333333,14.2855,57.9241666666,25.4651666666
789.31,14.7038333334,42.1291666667,33.5786666667,44.5263333333,14.2506666667,16.3363333334,44.3185,16.2136666667,13.892,57.833,25.538
