wavelength,Back_NepOnem,Belly_NepOnem,Breast_NepOnem,Crissum_NepOnem,Crown_NepOnem,DorTail_NepOnem,Rump_NepOnem,Throat_NepOnem,WingTip_NepOnem
601.88,8.94466666667,23.1794,20.4528,15.5624666667,8.59366666667,9.45433333333,9.20560000001,26.4011333333,9.88713333332
602.21,8.9106,23.1267333333,20.3856,15.5279333333,8.55306666667,9.42086666667,9.15833333333,26.3541333333,9.87406666667
602.55,8.92206666667,23.1616,20.3986,15.5702,8.56406666667,9.43253333333,9.15370000001,26.3578666667,9.88306666666
602.88,8.86666666666,23.1503333333,20.4119333333,15.5526,8.5274,9.40886666667,9.1038,26.3329333333,9.8352
603.22,8.8566,23.1535333333,20.4166,15.5312,8.5256,9.41573333333,9.10543333333,26.3314666667,9.84653333332
603.56,8.90746666667,23.2104666667,20.459,15.5866,8.58533333333,9.479,9.15356666666,26.3833333333,9.89306666669
603.89,8.9516,23.2511333333,20.5046666667,15.6176,8.6366,9.528,9.20719999999,26.4238666667,9.92479999999
604.23,8.96113333334,23.2852666667,20.4960666667,15.6068666667,8.6318,9.51746666667,9.2156,26.4306,9.92419999998
604.56,8.975,23.3099333334,20.5138666667,15.6166666667,8.6594,9.55453333333,9.23833333333,26.4525333333,9.93333333333
604.90,9.0356,23.3694666667,20.5685333333,15.6768666667,8.70406666667,9.60166666666,9.29413333333,26.5147333333,9.96726666666
605.23,9.08866666667,23.4511333333,20.6222,15.7518,8.75513333333,9.68573333333,9.34963333333,26.6142666667,10.0014666667
605.57,9.08273333333,23.4494666667,20.6263333333,15.7419333333,8.72306666667,9.67813333334,9.34043333333,26.6117333333,9.97286666666
605.90,9.11559999999,23.4630666667,20.6706,15.7716,8.75213333333,9.6872,9.36803333333,26.6302,9.97179999999
606.24,9.15613333333,23.5094666667,20.7151333333,15.8184666667,8.7708,9.73326666666,9.41733333333,26.6865333333,10.0042
606.58,9.24186666667,23.5820666667,20.7639333333,15.8848,8.84953333333,9.78533333333,9.48453333333,26.7705333333,10.0624666667
606.91,9.31153333334,23.6562,20.8494666667,15.9792,8.9252,9.85740000001,9.5553,26.8844666667,10.1196
607.25,9.29446666667,23.6318666667,20.8424,15.9770666667,8.88273333333,9.83246666667,9.5443,26.8766666667,10.1119333333
607.58,9.29199999999,23.6276,20.8674666667,15.9948666667,8.87053333333,9.82920000001,9.52676666668,26.8798666666,10.1061333333
607.92,9.3196,23.6041333333,20.8913333333,16.0369333333,8.8848,9.865,9.54409999999,26.9108666667,10.1324
608.25,9.40026666666,23.6816666667,20.9854666667,16.1204666666,8.9716,9.94993333333,9.62323333333,26.9660666667,10.2112666667
608.59,9.42606666667,23.6989333333,21.0031333333,16.1526,8.99873333333,9.98993333333,9.63656666667,27.0063333333,10.2426
608.92,9.43266666666,23.7313333333,21.0526,16.1719333333,9.00626666667,9.99620000001,9.65833333333,27.0382666667,10.2701333333
609.26,9.41259999999,23.7331333333,21.03,16.1750666667,9.04333333333,10.0054,9.66146666667,27.048,10.2808
609.59,9.39853333334,23.7615333333,21.0352,16.171,9.03453333333,10.0238666667,9.65676666667,27.0779333333,10.2862666667
609.93,9.36453333334,23.7484666667,21.008,16.1358666667,9.01386666667,10.0076,9.61296666665,27.0518666667,10.2640666667
610.26,9.33019999999,23.7068666667,20.9571333333,16.0797333333,8.9634,9.99013333334,9.56753333335,27.0252666666,10.2283333333
610.60,9.3028,23.6436,20.9102666667,16.0468,8.91886666667,9.94566666667,9.52826666667,26.9858666667,10.2048
610.93,9.31693333333,23.6806666667,20.9306666667,16.0732,8.959,9.99073333334,9.5547,27.0106666667,10.2322666667
611.27,9.32693333333,23.7038666667,20.9348666667,16.0704,9.00446666667,10.0222,9.56710000001,27.0338,10.2527333333
611.60,9.32099999999,23.7228,20.9409333333,16.0675333334,9.00726666667,10.0384,9.5597,27.0384,10.263
611.93,9.35133333334,23.7654666667,20.9791333333,16.1273333333,9.02793333333,10.0666666667,9.59013333333,27.0989333333,10.3092
612.27,9.32573333334,23.7498,20.9518,16.101,9.00073333333,10.0344666667,9.58096666667,27.0532,10.2960666667
612.60,9.36813333333,23.7773333333,20.9494666666,16.1259333333,9.03966666667,10.0637333333,9.60866666665,27.0371333333,10.3196
612.94,9.40866666666,23.8061333333,20.9822666667,16.1567333333,9.04653333333,10.0824,9.6335,27.0568666667,10.3339333333
613.27,9.44906666666,23.8582,21.0473333333,16.2314666667,9.09453333333,10.1186,9.66823333334,27.0976,10.3914
613.61,9.47253333332,23.8822,21.0901333333,16.2847333333,9.12346666667,10.1454666667,9.69273333334,27.1278666667,10.4276
613.94,9.47226666667,23.9108666667,21.1575333333,16.3278,9.1308,10.1436666667,9.71806666667,27.1549333333,10.443
614.28,9.46060000001,23.9816,21.1855333334,16.3399333333,9.11873333333,10.1517333333,9.7165,27.1571333333,10.4177333333
614.61,9.46166666667,23.9943333333,21.2414,16.3428666667,9.13913333333,10.1422,9.70579999999,27.1466666667,10.411
614.94,9.46740000001,24.0373333333,21.2590666667,16.3626666667,9.11213333333,10.1395333333,9.70713333333,27.1621333333,10.4112666667
615.28,9.53086666667,24.106,21.3348666667,16.4191333333,9.1762,10.2059333333,9.77660000001,27.2595333333,10.4708
615.61,9.53326666666,24.0992,21.3171333333,16.3808,9.17746666667,10.1755333333,9.77393333335,27.2455333333,10.4531333333
615.95,9.58639999999,24.1378,21.3685333333,16.442,9.2116,10.2072,9.82146666666,27.2581333333,10.4896
616.28,9.53986666667,24.0898666667,21.3656666667,16.4242666667,9.18486666667,10.1558666667,9.78473333332,27.2446,10.4377333333
616.61,9.60453333333,24.1906,21.4722666667,16.5224666667,9.24740000001,10.2284,9.83983333334,27.3118666667,10.5140666667
616.95,9.67126666666,24.2672666667,21.5452666667,16.5632,9.31433333333,10.3234,9.91113333335,27.372,10.5654666667
617.28,9.70033333334,24.2844666667,21.5888,16.5841333333,9.35066666667,10.3308666667,9.959,27.386,10.576
617.62,9.75946666666,24.3320666667,21.6338666667,16.6327333333,9.39226666666,10.3741333333,9.99850000002,27.3857333333,10.6311333333
617.95,9.75893333333,24.3396,21.662,16.6387333333,9.40286666667,10.3670666666,10.0127333333,27.3972,10.6649333333
618.28,9.79513333333,24.3338666667,21.6434,16.6465333333,9.42146666666,10.3902,10.0344,27.4143333333,10.6966666667
618.62,9.77473333334,24.3417333333,21.6690666667,16.6476,9.39960000001,10.3506,10.0236,27.3958666667,10.688
618.95,9.73246666667,24.3454,21.6698,16.6622,9.39986666666,10.2999333333,10.0135,27.3935333333,10.6598666667
619.28,9.63473333333,24.2849333333,21.6162666667,16.6094666667,9.30386666667,10.2247333333,9.91603333333,27.3560666667,10.5670666667
619.62,9.55766666667,24.2858,21.6062,16.5554666667,9.2416,10.1844666667,9.84973333334,27.3450666667,10.5244666667
619.95,9.53753333333,24.3600666667,21.6449333333,16.5382666667,9.23939999999,10.1946666667,9.85380000001,27.3918,10.5428
620.28,9.48053333334,24.3105333333,21.5929333334,16.4898666667,9.20313333334,10.1504666667,9.80576666667,27.359,10.5012
620.62,9.4292,24.2942,21.5866666667,16.4743333333,9.158,10.0887333333,9.76333333334,27.3602,10.456
620.95,9.39653333333,24.2908,21.5444,16.4403333333,9.13633333333,10.0470666667,9.7149,27.3482,10.4482666667
621.28,9.36973333333,24.2742,21.5280666667,16.4479333333,9.1516,10.0668666667,9.69993333333,27.3544666667,10.4104666667
621.62,9.3626,24.2999333333,21.541,16.4662,9.17746666667,10.113,9.70493333335,27.3888666667,10.4243333333
621.95,9.2978,24.3393333333,21.5412,16.4424,9.1212,10.0677333333,9.67033333333,27.3983333333,10.3603333333
622.28,9.3218,24.3406,21.5416,16.4675333333,9.14966666667,10.0996666667,9.69863333333,27.4323333333,10.3862
622.62,9.31673333333,24.3522666667,21.5658,16.4799333333,9.11706666667,10.1114,9.68216666666,27.4075333333,10.3818
622.95,9.37573333333,24.4236666667,21.6436,16.5472666667,9.18286666666,10.1637333333,9.75109999999,27.4364,10.4354
623.28,9.42233333333,24.4589333334,21.6810666667,16.6055333333,9.231,10.2044,9.80006666667,27.4904666667,10.4406666667
623.62,9.42266666667,24.424,21.6646666667,16.6322,9.198,10.2091333333,9.77956666667,27.4686666666,10.4212
623.95,9.429,24.4750666667,21.6937333333,16.65,9.18073333333,10.1994666667,9.80066666665,27.5108666667,10.4412
624.28,9.44199999999,24.5074,21.7107333333,16.6519333333,9.18733333333,10.2054,9.77623333333,27.4900666667,10.4316
624.62,9.4628,24.5634,21.7677333333,16.7014,9.18266666666,10.2684,9.80026666667,27.5249333333,10.4210666667
624.95,9.50793333334,24.6491333333,21.8412666667,16.7382,9.20646666667,10.2998666667,9.8331,27.5627333333,10.4482
625.28,9.57179999999,24.6708,21.9029333333,16.7836666667,9.2254,10.3325333333,9.85386666667,27.5902666667,10.4618
625.61,9.60766666667,24.6748,21.9318666667,16.8472,9.22960000001,10.3534666667,9.86856666665,27.6066666667,10.4993333333
625.95,9.65493333334,24.7387333333,21.9798666667,16.9122666667,9.25913333333,10.4112,9.89276666665,27.6287333333,10.5254666667
626.28,9.68046666667,24.7738666667,22.0356,16.9204666667,9.28839999999,10.4349333333,9.91936666667,27.6566,10.5298666667
626.61,9.71246666667,24.7846,22.057,16.9416666667,9.29226666666,10.4577333333,9.94586666667,27.6615333333,10.5446666667
626.94,9.75600000001,24.8345333333,22.1332,16.9924666667,9.33880000001,10.4968666667,9.97006666666,27.7229333333,10.5974666667
627.28,9.83646666667,24.919,22.2138666667,17.0641333333,9.4338,10.5550666667,10.0407333333,27.7867333333,10.681
627.61,9.88233333334,24.9678666667,22.2718,17.1071333333,9.47026666667,10.6166,10.0770333333,27.7941333333,10.703
627.94,9.90706666666,24.9852666667,22.3172666667,17.1157333333,9.47486666666,10.6321333333,10.0966,27.8405333333,10.7032
628.27,9.96073333333,25.0286,22.3742666667,17.1652666667,9.52926666666,10.6749333334,10.1317,27.9264,10.7624666667
628.61,9.91086666666,24.9953333334,22.3333333333,17.1179333333,9.47433333333,10.6181333333,10.0917333333,27.9251333333,10.7385333333
628.94,9.8784,24.9878,22.2966666667,17.0686,9.45419999999,10.5654,10.0659,27.884,10.7150666667
629.27,9.8878,25.0278,22.3482,17.0637333333,9.482,10.584,10.0790333333,27.9308666667,10.7544666666
629.60,9.88926666666,25.0066,22.3711333333,17.0420666667,9.50559999999,10.5663333333,10.0976666667,27.9663333333,10.7645333333
629.94,9.9206,25.0314666667,22.3450666667,17.0904,9.52913333333,10.5781333333,10.1058333333,27.9488,10.8064666667
630.27,9.9076,25.0502666666,22.3654,17.0720666667,9.55933333333,10.5858666667,10.0975333333,28.0034666667,10.8332
630.60,9.92853333334,25.0867333333,22.3867333333,17.0798666667,9.57099999999,10.6212,10.1396666667,28.0306,10.8582
630.93,9.90920000001,25.0601333333,22.3837333333,17.0543333333,9.55280000001,10.5926,10.1327333333,28.0095333333,10.8416
631.26,9.87566666666,25.0471333333,22.3823333333,17.0198,9.54199999999,10.5546666666,10.0811,28.0119333333,10.8033333334
631.60,9.81746666666,25.04,22.3198,17.0155333333,9.47013333334,10.5111333333,10.0601333333,27.9497333333,10.7702666667
631.93,9.80766666667,25.0651333333,22.3802,17.0065333333,9.45079999999,10.4928,10.0504333333,27.9571333333,10.7490666667
632.26,9.853,25.1428,22.4428666667,17.1177333333,9.5176,10.552,10.1125666667,28.0176,10.8175333333
632.59,9.92986666666,25.2447333333,22.5448666667,17.2426,9.597,10.6536666667,10.2093,28.1415333333,10.8930666667
632.92,9.90446666667,25.219,22.5106,17.2125333333,9.58486666667,10.6501333333,10.2028666667,28.1222,10.8195333333
633.26,9.86473333333,25.2616,22.5278666667,17.2113333333,9.5512,10.6306,10.1727,28.1334666667,10.7999333333
633.59,9.80806666667,25.2506,22.516,17.1374666667,9.51380000001,10.5968666667,10.1255666667,28.1472666667,10.7308
633.92,9.86046666666,25.2982,22.5585333333,17.1947333333,9.53146666666,10.6293333333,10.1606666667,28.1756666666,10.7546
634.25,9.86473333333,25.3299333333,22.5430666667,17.2176,9.54733333333,10.6238,10.1482333333,28.1741333333,10.7678
634.58,9.90046666666,25.3672,22.5798666667,17.2649333333,9.57280000001,10.6833333333,10.1827333333,28.2238666667,10.8176666666
634.91,10.0019333333,25.4622666667,22.6869333334,17.3636,9.66226666666,10.7929333333,10.2984333333,28.3099333333,10.9260666667
635.25,10.1083333333,25.5437333333,22.829,17.4568666667,9.77840000001,10.9071333333,10.3833666667,28.4366666667,11.0373333333
635.58,10.1341333333,25.5184,22.8012666667,17.4700666667,9.79266666667,10.9194,10.4094666667,28.4084,11.0699333333
635.91,10.1512666667,25.5364666667,22.8376666667,17.4552666667,9.80546666667,10.9548,10.4294,28.4008,11.0656666667
636.24,10.1535333333,25.5474,22.8942666667,17.4563333333,9.82346666667,10.9394,10.4300666667,28.4414666667,11.0594666667
636.57,10.2521333333,25.647,22.982,17.5676666667,9.8958,11.0156,10.5265666667,28.4984666667,11.1822666667
636.90,10.3430666667,25.7268666667,23.0424,17.6270666667,9.962,11.0959333333,10.5988666667,28.5647333333,11.2561333333
637.23,10.4022666667,25.7808666667,23.1177333333,17.7046,9.99933333334,11.1692,10.6428,28.6274666666,11.3346666667
637.56,10.3670666667,25.7906,23.0668666667,17.6916,9.959,11.1574666667,10.5991,28.5914,11.2879333333
637.90,10.4073333333,25.8082,23.1209333333,17.7259333333,9.97393333335,11.1785333333,10.6178666667,28.6168666667,11.2864666667
638.23,10.4163333333,25.8404,23.1534666667,17.7270666667,9.98053333333,11.1713333333,10.6146666667,28.6266,11.2595333333
638.56,10.3574,25.7628,23.0822666667,17.6649333333,9.89459999999,11.0913333333,10.5334666667,28.5512,11.1802
638.89,10.3491333333,25.7238666667,23.0212,17.6474666667,9.8692,11.0554,10.5272,28.5132,11.1702
639.22,10.3228666667,25.7620666667,23.0524,17.6633333333,9.89993333333,11.0626,10.5354666667,28.5762,11.1770666667
639.55,10.3089333333,25.7395333333,23.0692,17.6817333333,9.87793333333,11.0366666667,10.5141666667,28.5740666667,11.1889333333
639.88,10.3371333333,25.8092666667,23.0871333333,17.7204,9.89053333334,11.0894,10.5377,28.5789333333,11.2281333333
640.21,10.3007333333,25.8156,23.085,17.6855333333,9.88253333333,11.0599333333,10.47,28.6122,11.1937333333
640.54,10.2598,25.7409333333,23.0700666667,17.6673333333,9.85219999999,11.0121333333,10.4151333333,28.5206,11.1531333333
640.87,10.2724,25.7812,23.084,17.6716666667,9.83513333333,11.0126666667,10.4439666667,28.5577333333,11.1372
641.20,10.2846666667,25.7952,23.1496666667,17.6721333333,9.8528,11.0135333333,10.4614333333,28.6209333333,11.1656666667
641.53,10.1934666667,25.7714666667,23.1014,17.5988,9.80300000001,10.9488,10.4195333333,28.5554666667,11.1184
641.87,10.2295333333,25.8822,23.1590666667,17.7042666667,9.87593333334,11.0248666667,10.4809666667,28.6419333333,11.1912
642.20,10.2914,25.997,23.2294666667,17.8004666667,9.96826666666,11.1234,10.5754333333,28.7897333333,11.3226666667
642.53,10.2430666666,26.001,23.2228,17.767,9.97073333333,11.1196666667,10.5315,28.7321333333,11.2903333333
642.86,10.2956666667,26.0630666667,23.2198666667,17.7866,9.95706666666,11.1442,10.5603333333,28.7430666667,11.3176666667
643.19,10.4405333333,26.1994,23.3118,17.8978,10.0843333333,11.2422,10.6811333333,28.858,11.4308
643.52,10.3865333333,26.1278666667,23.2044,17.8126,9.99006666667,11.157,10.6161,28.7745333333,11.3844
643.85,10.3976666667,26.1196666667,23.2061333333,17.866,9.98380000001,11.2201333333,10.6615666667,28.7331333333,11.4022666667
644.18,10.4078666667,26.1442666667,23.2186666667,17.8864,9.95699999999,11.2192,10.6409,28.7744,11.3692666667
644.51,10.3723333333,26.0816666667,23.1971333334,17.8813333333,9.98066666665,11.1859333333,10.6282666667,28.7087333333,11.3669333333
644.84,10.447,26.1826666666,23.3046666667,17.9983333333,10.0518,11.2805333333,10.7027666666,28.7798,11.4488
645.17,10.4980666667,26.2146,23.3328,18.0616666666,10.1077333333,11.3012,10.7178666667,28.8164,11.4937333333
645.50,10.42,26.1125333333,23.2345333333,17.981,10.0098666667,11.2063333333,10.6336666667,28.7170666667,11.4298666667
645.83,10.4148,26.0734666667,23.2155333334,18.0114666667,10.0173333333,11.1734,10.6109333333,28.6774,11.4176
646.16,10.4876,26.1486666666,23.3071333334,18.0866,10.0808,11.2266,10.7088,28.7783333333,11.4879333333
646.49,10.5604,26.1617333334,23.3840666667,18.1741333333,10.1914,11.3204,10.7906333333,28.7880666667,11.5566
646.82,10.5159333333,26.1365333333,23.3486,18.1248666667,10.1403333333,11.3028666667,10.7532333333,28.7852666667,11.5205333333
647.15,10.6166666667,26.2488666667,23.5248,18.2994,10.3087333333,11.4352,10.9041,28.9299333333,11.629
647.48,10.6064,26.2075333333,23.514,18.2698,10.2909333333,11.3821333333,10.8673666667,28.8664666666,11.6160666667
647.81,10.5915333334,26.2378,23.5274666667,18.2430666667,10.3226666667,11.3912,10.9200333333,28.8987333333,11.6692666667
648.14,10.6922,26.3398,23.6418666667,18.3454666667,10.3818,11.4833333333,10.9811,29.0205333333,11.7410666667
648.47,10.6565333333,26.3366,23.6528666667,18.3273333333,10.3864,11.4591333333,10.9938,28.9922666667,11.7065333333
648.80,10.7252,26.4311333333,23.7404,18.382,10.3951333333,11.5256666667,11.0550666667,29.0905333333,11.7419333333
649.13,10.7340666667,26.4352,23.813,18.3568,10.3687333333,11.5744666667,11.0849333333,29.0968666667,11.7176666667
649.46,10.7396,26.4728,23.8491333333,18.3266666667,10.3574666667,11.5962,11.0613,29.0996666667,11.7249333333
649.79,10.8472666667,26.5729333333,23.9386,18.4414,10.463,11.6992,11.1547333333,29.1907333333,11.8277333333
650.11,10.7615333333,26.5540666666,23.8518,18.3250666667,10.3555333333,11.5754,11.0729,29.1588,11.752
650.44,10.7724666667,26.6054666667,23.917,18.3794666667,10.4119333333,11.5927333333,11.0778333333,29.1775333333,11.7788
650.77,10.6748,26.5068666667,23.7953333333,18.2412666667,10.3196,11.5252,10.9496666667,29.0527333333,11.6950666667
651.10,10.7442666667,26.6251333333,23.8572,18.2805333333,10.3766666667,11.5798666667,11.0266333333,29.1417333333,11.775
651.43,10.8703333334,26.7416,23.9686666667,18.4480666667,10.4772666666,11.7201333334,11.1431666667,29.2243333333,11.8845333333
651.76,10.8558,26.7484666667,23.9796666667,18.4218666667,10.4704666667,11.7317333333,11.1533,29.1864,11.9006
652.09,10.8672666667,26.7755333334,23.9436666667,18.4324,10.4439333333,11.7212,11.1368,29.1929333333,11.9064
652.42,10.86,26.7518666666,23.9731333333,18.4576666667,10.4865333334,11.7504666667,11.1781,29.1983333333,11.9588
652.75,10.9269333333,26.8422,23.9956666667,18.5344,10.5549333333,11.7825333333,11.2069333333,29.2376666667,12.054
653.08,10.9350666667,26.8476,23.9897333333,18.5269333333,10.5232666667,11.7489333333,11.2208,29.2607333333,12.0083333334
653.41,10.7784666667,26.7276666667,23.8378666667,18.3965333333,10.3631333333,11.5856,11.0718,29.0895333333,11.8652
653.74,10.7366,26.712,23.8912,18.3871333333,10.3102,11.5757333333,11.0198,29.0390666667,11.7994666667
654.06,10.7424666667,26.653,23.8722,18.3956666667,10.267,11.5884666667,11.0054666667,29.0068666667,11.7645333333
654.39,10.8181333333,26.7470666667,23.9546666667,18.4953333333,10.3248,11.6372,11.0834333334,29.0861333333,11.8230666667
654.72,10.7998,26.7217333333,24.0087333333,18.5155333333,10.3340666667,11.6014666667,11.0757333333,29.1265333333,11.7852
655.05,10.7461333333,26.6678,23.9850666667,18.4744666667,10.2949333333,11.5412,11.0323666667,29.0892,11.7098666667
655.38,10.8224666667,26.7226,24.0066,18.5318666667,10.3822,11.5906666667,11.0647,29.1177333333,11.784
655.71,10.8242,26.7556666667,24.0393333333,18.5646,10.4161333333,11.6109333333,11.0543,29.1712666667,11.8014
656.04,10.8113333333,26.7582,24.0130666667,18.5561333333,10.3956,11.6174666667,11.0022666667,29.1386,11.7492666667
656.37,10.8562,26.8418,24.1401333333,18.6468666667,10.4359333333,11.6758,11.0963,29.2582,11.7889333333
656.69,10.8296666667,26.8687333333,24.1438666667,18.6578666666,10.4582666667,11.6937333333,11.0761,29.2668666667,11.7714666667
