wavelength,Back_SchMelf,Belly_SchMelf,Breast_SchMelf,Crissum_SchMelf,Crown_SchMelf,DorTail_SchMelf,Rump_SchMelf,Throat_SchMelf,WingTip_SchMelf
598.18,14.7532,41.9894666667,31.2995333333,21.0735333333,15.8217333333,11.3378,14.277775,32.8817,13.9591333333
598.52,14.7768,42.0090666667,31.2950666667,21.0555333333,15.8182666667,11.3206666667,14.2816166667,32.8871333333,13.9670333333
598.85,14.7875333333,42.0717333333,31.3286,21.0604,15.8546,11.3634666667,14.3036416667,32.9297333333,13.9967333333
599.19,14.7350666667,42.0281333333,31.2835333333,21.0048,15.8306666667,11.3531333333,14.2527833333,32.9122333333,13.9612333333
599.53,14.7059333333,42.0198666666,31.2412,20.997,15.8036666667,11.3282,14.2292666667,32.8591,13.9609666667
599.86,14.6550666667,42.0194666667,31.2029333333,20.965,15.7974,11.2849,14.1688333334,32.8074666667,13.9219333333
600.20,14.6417333333,41.9608666667,31.1576666667,20.9067333333,15.7622,11.2789,14.1129416667,32.7715666667,13.8972333333
600.53,14.5828666667,41.8866666667,31.0864666667,20.8656666667,15.7027333333,11.2175666667,14.0131666667,32.7185666667,13.8639666667
600.87,14.5568666667,41.8054666667,31.0678666667,20.8202,15.6939333333,11.2046333333,14.00495,32.7121666667,13.8528
601.21,14.5804,41.7538,31.0476,20.8091333333,15.6872666666,11.2167666667,13.96085,32.7320333333,13.8510333333
601.54,14.5610666666,41.7651333334,31.0584666667,20.8118,15.6428666667,11.1826333333,13.93775,32.7479,13.8133
601.88,14.5578,41.7052,31.0388,20.7918666667,15.6188,11.1534666667,13.9127666667,32.7741333333,13.7676
602.21,14.502,41.6624666666,30.9882,20.7528,15.5716,11.1361333333,13.8312666667,32.7243,13.7136
602.55,14.5040666667,41.6554666667,30.9804,20.7828,15.5577333333,11.1351666667,13.8308333333,32.6937666667,13.7448666667
602.88,14.5476,41.7633333334,31.0516,20.8899333333,15.5898,11.1956,13.8946833333,32.7616666667,13.8045333333
603.22,14.5668,41.7199333333,31.0564666667,20.8807333333,15.609,11.2281,13.8748833333,32.7606333333,13.7952
603.56,14.5396,41.6618,31.0343333333,20.8453333333,15.5632,11.1981666667,13.871525,32.7311,13.7708
603.89,14.5104666667,41.6782,31.0422,20.8388,15.5354,11.183,13.8669583333,32.7259,13.7473333333
604.23,14.501,41.7096666667,31.0456666667,20.8439333333,15.5275333333,11.1616666667,13.8693583333,32.717,13.7274
604.56,14.4774666666,41.6955333333,31.0074666667,20.8328,15.4793333333,11.1304666667,13.848125,32.7086,13.6977333333
604.90,14.4403333333,41.7150666667,30.9974666667,20.8057333333,15.4365333333,11.0641333333,13.8193,32.6745,13.6613
605.23,14.4079333333,41.7124,30.9734,20.7789333333,15.4201333333,11.0183333333,13.769825,32.6606,13.6620666667
605.57,14.3653333334,41.7108666667,30.9404666667,20.7405333333,15.3851333333,10.9825,13.7554166667,32.5947,13.6511
605.90,14.3543333333,41.7332666667,30.9292666667,20.7533333333,15.3621333333,10.9483,13.7498833333,32.6097,13.6649333333
606.24,14.2988,41.6658,30.855,20.7026,15.3161333333,10.8990333333,13.7040166666,32.5593333333,13.5864333333
606.58,14.2314666667,41.5918666667,30.7971333333,20.6296666667,15.2693333333,10.8092333333,13.6355083333,32.4995333333,13.5449666667
606.91,14.2059333333,41.6256666667,30.7900666667,20.6315333333,15.2336666667,10.7713333333,13.6425166667,32.4924,13.5555333333
607.25,14.2651333333,41.6959333333,30.8124666666,20.6888666667,15.2696666667,10.7994,13.658225,32.5038666667,13.6138333333
607.58,14.244,41.6876666667,30.7398666667,20.6792666667,15.2542,10.7836,13.641025,32.4898333333,13.614
607.92,14.2821333333,41.687,30.7463333333,20.686,15.2548,10.8298,13.6804083333,32.5009666667,13.6566
608.25,14.2299333333,41.6669333333,30.6954,20.6484666667,15.2122,10.8365333333,13.6125333334,32.4620666667,13.6064666666
608.59,14.227,41.7026,30.6864666666,20.6875333333,15.2239333333,10.9024333333,13.6679,32.4943,13.6572666667
608.92,14.2283333333,41.7531333333,30.6384,20.6661333333,15.197,10.9082666667,13.6657583333,32.4407,13.6315
609.26,14.2354,41.7815333333,30.6302666667,20.653,15.1918666667,10.921,13.6571916667,32.4153,13.6471
609.59,14.2513333333,41.8188,30.6226,20.6562,15.2056,10.9776,13.6662833333,32.3983333333,13.6769666667
609.93,14.3071333333,41.9248,30.6974,20.7284,15.2669333333,11.0581333333,13.7451583333,32.4605,13.7624
610.26,14.3056666667,41.9471333333,30.6601333333,20.7125333333,15.2440666667,11.0707,13.7367166667,32.4259,13.7512666667
610.60,14.2706,41.9340666667,30.6334666667,20.6726,15.1955333333,11.063,13.698075,32.4089,13.7055333333
610.93,14.1916,41.956,30.5972,20.6060666667,15.1535333333,11.0310666667,13.6658416666,32.3995333333,13.6724
611.27,14.2128,41.9928666667,30.593,20.6003333333,15.1683333333,11.0362333333,13.6713,32.3719,13.7010666667
611.60,14.1500666667,41.9808,30.5502666667,20.547,15.1220666667,10.9937333333,13.6126666667,32.3145,13.6465
611.93,14.1495333334,41.9878666667,30.509,20.4941333333,15.0782666667,10.9318333333,13.6221583333,32.2732333333,13.6494333333
612.27,14.1347333333,41.9598,30.4795333333,20.423,15.0482,10.8760333334,13.5476916667,32.2158666667,13.6087666667
612.60,14.1374,41.9697333334,30.5370666667,20.4515333333,15.0421333333,10.8849333333,13.5575166667,32.2955333333,13.6014666667
612.94,14.0876,41.9392,30.5010666667,20.4075333333,14.9905333334,10.8514666667,13.4939583333,32.3031,13.5578333334
613.27,14.0732,41.9413333333,30.5150666667,20.4166,14.9926,10.8392333333,13.5203666667,32.3034,13.5256
613.61,14.0427333333,41.8684,30.466,20.3468666667,14.9262,10.7959,13.4698,32.2663,13.4749
613.94,14.0718666667,41.8765333333,30.481,20.3705333333,14.9488666667,10.8295333333,13.478575,32.2537666667,13.4801666667
614.28,14.1447333333,41.9092,30.5116,20.4072,15.0221333333,10.8729666667,13.5174833333,32.2912666667,13.5456333333
614.61,14.1847333333,41.9006,30.4967333333,20.4485333333,15.0271333333,10.9113333333,13.510875,32.2784666667,13.5477333333
614.94,14.1489333333,41.8191333333,30.4538666667,20.4384666667,14.9588,10.8594,13.4678583333,32.2455,13.5004333333
615.28,14.2092666667,41.9108666667,30.4855333333,20.4956,15.0145333333,10.8953333333,13.51915,32.3020666667,13.5769666667
615.61,14.3014666667,42.0144,30.6096,20.6218666667,15.14,11.0049,13.5992,32.4020333333,13.6587
615.95,14.3275333333,42.0328,30.6225333333,20.6966666667,15.1806666667,11.0346,13.6353333333,32.4206333333,13.6720333333
616.28,14.2837333333,41.9778666667,30.5698,20.6524666667,15.1884666667,10.9859666667,13.5943166667,32.4098666667,13.6637333333
616.61,14.4034666667,42.114,30.6926,20.7708,15.3206666667,11.094,13.7199583333,32.521,13.7948666667
616.95,14.4500666667,42.1371333333,30.7242,20.7661333333,15.334,11.1489333333,13.7334333333,32.5058666667,13.8549666667
617.28,14.4459333333,42.1784666667,30.7411333333,20.8004666667,15.3604,11.1613333333,13.7047083333,32.5311,13.8670666667
617.62,14.4222,42.1898666667,30.7697333333,20.8370666667,15.3884666667,11.1775666667,13.7469083333,32.5702666667,13.888
617.95,14.3435333333,42.2018666667,30.7197333333,20.8046666667,15.3142666667,11.1285333333,13.7085583333,32.5076333334,13.8533666667
618.28,14.3305333334,42.2049333333,30.7474,20.7829333333,15.3080666667,11.1069,13.7165583333,32.526,13.8694
618.62,14.3378,42.3046,30.822,20.7757333334,15.3827333333,11.1518666667,13.7355416667,32.5674666667,13.8846666667
618.95,14.3852,42.3146666667,30.8674,20.7924,15.4167333333,11.1839666667,13.7419,32.6335,13.9023666667
619.28,14.3831333333,42.3028,30.8660666667,20.7738,15.4356,11.1972,13.7447416667,32.6244,13.9441
619.62,14.4219333333,42.3298,30.8718666667,20.7904666667,15.4745333333,11.2713666667,13.77725,32.6656666667,13.9961666666
619.95,14.5020666667,42.4057333333,30.9455333333,20.85,15.5260666667,11.3431333333,13.8418333333,32.6933,14.0643666667
620.28,14.4809333333,42.379,30.9435333334,20.8683333333,15.5083333333,11.3426,13.8361666667,32.6988666667,14.0464333333
620.62,14.4346666667,42.3605333333,30.9449333333,20.8616,15.4815333333,11.275,13.8243,32.7288333333,14.0148333333
620.95,14.3648666667,42.2986,30.8559333334,20.7517333333,15.3840666666,11.1969,13.7836,32.6397333333,13.9473
621.28,14.3323333333,42.2874666667,30.7998666667,20.6459333333,15.2861333333,11.1237333333,13.6926666667,32.5949666667,13.9154666667
621.62,14.439,42.3634666667,30.8737333333,20.6981333334,15.3688666667,11.1989666667,13.7707416667,32.6627333333,13.9878666667
621.95,14.5208,42.4168666667,30.925,20.7859333333,15.4605333333,11.2937,13.8317666667,32.7288,14.043
622.28,14.5461333333,42.3860666667,30.9520666667,20.8254,15.4437333333,11.3054,13.8267416667,32.7420333333,14.0761666667
622.62,14.508,42.379,30.9502666667,20.7936666667,15.4135333333,11.2695333333,13.775025,32.68,14.0503666667
622.95,14.499,42.3940666667,30.9364,20.8132666667,15.3715333333,11.2293,13.7638166667,32.7158,14.0257333333
623.28,14.5124,42.3649333333,30.9516,20.8118666667,15.3727333333,11.2044333333,13.7901166667,32.7084333333,14.0665666667
623.62,14.5494666667,42.4306,31.0234666667,20.8611333333,15.4083333333,11.2558,13.8516583333,32.7007666667,14.1538333333
623.95,14.5682,42.4554,31.0114666666,20.9163333333,15.4285333333,11.2453,13.8543,32.6956666667,14.1832666667
624.28,14.639,42.4998,31.0637333333,20.9871333333,15.4934666667,11.3382666667,13.8871833333,32.7945666667,14.2438666667
624.62,14.7422666667,42.5937333334,31.214,21.118,15.6081333333,11.4461333333,13.9821416667,32.8909,14.3376666667
624.95,14.8316,42.6572,31.2828,21.207,15.7416,11.5356333333,14.070625,32.9737666667,14.3884666667
625.28,14.8452666667,42.6741333333,31.3324666667,21.2718,15.785,11.5775333333,14.09215,33.0335,14.4319333333
625.61,14.8291333333,42.6889333333,31.3148,21.2405333333,15.7747333333,11.5584666667,14.0816083333,33.0325333333,14.4247666667
625.95,14.8211333333,42.7152666667,31.2988,21.2556666666,15.8017333333,11.5593333333,14.1071583333,33.0709666667,14.4368
626.28,14.8646666667,42.7223333333,31.3038,21.3209333333,15.8727333333,11.6378666667,14.1776333333,33.1073333333,14.4947333333
626.61,14.8686,42.719,31.3087333333,21.3114,15.9006,11.6865333333,14.1994416667,33.1056333333,14.5232666667
626.94,14.9535333333,42.8110666667,31.4075333333,21.4176,15.9928666667,11.8076333333,14.2616333333,33.2235333333,14.6341666667
627.28,14.9669333333,42.7553333333,31.3531333333,21.4109333334,15.9914,11.814,14.2305333333,33.2595333334,14.6022
627.61,14.9970666667,42.746,31.3746666667,21.3567333333,16.0154666667,11.8409666667,14.2570083333,33.2598666667,14.6101333333
627.94,14.9858666667,42.757,31.3433333333,21.3302666667,16.0272666667,11.842,14.2747,33.2315666667,14.6367
628.27,15.0394,42.8263333333,31.3366666667,21.393,16.1195333333,11.9085333333,14.3453583334,33.2842666667,14.7335666667
628.61,15.038,42.8507333333,31.3460666667,21.3968666667,16.0963333333,11.9033,14.325475,33.3128666667,14.7562
628.94,14.9956666667,42.8180666667,31.2553333333,21.314,16.0594,11.8483666667,14.28115,33.2200666667,14.7011
629.27,14.9682666667,42.8046666667,31.2204666667,21.2976666667,16.0192666667,11.7941,14.2375666667,33.1748333333,14.6902
629.60,15.0143333333,42.8259333333,31.2759333333,21.3486,16.0546666667,11.8603,14.288825,33.2088,14.7173
629.94,15.0363333333,42.8868,31.3164666667,21.3563333333,16.0610666667,11.8692333333,14.309675,33.2307333333,14.7518333333
630.27,15.0728666667,42.9916666667,31.3597333333,21.4166666667,16.0895333333,11.8956,14.3308583333,33.2556333333,14.7784
630.60,14.9804,42.9631333333,31.2608,21.2884,15.9584666667,11.7986,14.235125,33.138,14.6355
630.93,14.9395333333,42.9746666667,31.2316,21.2725333333,15.9436,11.7715,14.2185916667,33.0905333334,14.6253666667
631.26,14.9566666667,43.0562666667,31.262,21.2894,15.9448666667,11.7803333333,14.204525,33.1040333333,14.6256666667
631.60,14.948,43.0696666667,31.2650666667,21.3012,15.9268666667,11.7355666667,14.1763166667,33.0807666667,14.5681333333
631.93,14.8971333333,43.0156666667,31.2752,21.2621333333,15.8659333334,11.6915666667,14.1072583333,33.0985333333,14.4857
632.26,14.8988,42.9706666667,31.2606666667,21.2722666667,15.863,11.7308333333,14.1523833333,33.0645,14.4988
632.59,14.9213333333,43.0008666667,31.3485333333,21.3087333333,15.893,11.7747,14.17625,33.1118333333,14.5500666667
632.92,14.9656666667,43.0574,31.4049333333,21.3958,15.9716666667,11.8856333333,14.2475583333,33.1904333333,14.6419333333
633.26,15.0155333333,43.1118,31.3868666667,21.4172,16.0164,11.9189,14.245875,33.1804,14.7083333333
633.59,14.9628666667,43.0413333333,31.3267333333,21.3943333333,15.9898,11.9025,14.2292666667,33.1499333333,14.6770333333
633.92,15.0184666667,43.0880666667,31.3720666667,21.4286666667,16.0452666667,11.9543666667,14.2788916667,33.2233333333,14.7211
634.25,15.0781333333,43.1657333333,31.4966666667,21.5105333333,16.1419333333,12.0266,14.3497666666,33.2894333333,14.7900333333
634.58,15.1588666667,43.2544666667,31.5911333333,21.5466,16.2070666667,12.0894333333,14.4018,33.3888,14.8666666667
634.91,15.1904666667,43.3188,31.6374,21.6572666667,16.2647333333,12.1431,14.4351333333,33.4423333333,14.9158333333
635.25,15.2375333333,43.4088,31.6952,21.6984666667,16.343,12.2431333333,14.506025,33.5046666667,15.0007333333
635.58,15.2998666667,43.5086666667,31.7446,21.7468,16.3938666667,12.2965666667,14.5558083333,33.5303333333,15.0484666667
635.91,15.3860666667,43.6609333333,31.8086,21.8125333333,16.4838,12.3403333333,14.6032,33.6107,15.1312333334
636.24,15.4588666667,43.7648,31.8342666667,21.8765333333,16.5425333333,12.4065333333,14.6640416667,33.6874666667,15.1835333333
636.57,15.522,43.7989333333,31.8694666667,21.9032666667,16.6070666666,12.4582666667,14.72955,33.7062666667,15.2103666667
636.90,15.5063333333,43.8126666667,31.8841333333,21.8536666666,16.5892,12.4321666667,14.7251,33.725,15.1934333333
637.23,15.5287333333,43.9396,31.9372,21.8978,16.6019333333,12.4509666667,14.7071,33.7661,15.2168333333
637.56,15.3786,43.7867333333,31.7846,21.7495333333,16.4714666667,12.2883,14.5840666667,33.5860666667,15.0806333333
637.90,15.3024,43.7154666667,31.6666,21.6710666667,16.3781333333,12.1619,14.5069,33.514,15.0138
638.23,15.2044,43.7353333333,31.6362666667,21.63,16.3382,12.0985666667,14.454875,33.4358,14.9487666667
638.56,15.131,43.7033333334,31.5733333333,21.5396,16.2804666667,12.0649333333,14.4081833333,33.4539666667,14.9222666667
638.89,15.1474,43.8137333333,31.573,21.5612666667,16.253,12.0377333333,14.3507833333,33.4911,14.8842666667
639.22,14.9818,43.6497333333,31.3866,21.4048666667,16.0840666667,11.8765333333,14.176325,33.3505666667,14.7555666667
639.55,14.8776666667,43.5588,31.2960666666,21.3417333333,16.0069333333,11.8360333333,14.1179,33.2976333333,14.6812666667
639.88,14.8229333333,43.532,31.2895333333,21.2715333333,15.9245333333,11.7797333333,14.0417666667,33.261,14.617
640.21,14.6828666667,43.5222,31.2348,21.107,15.7243333333,11.6064333333,13.879075,33.2060333333,14.4644
640.54,14.5276666667,43.4418666667,31.1390666667,21.0128666667,15.5700666667,11.4892666667,13.7553666667,33.1027333333,14.3271
640.87,14.458,43.3231333333,31.0396666666,20.875,15.5024666667,11.3939666667,13.7067,33.0225666667,14.1885333333
641.20,14.5730666667,43.4079333333,31.1694666667,20.9978,15.5906666667,11.5174666667,13.80715,33.1182,14.3037333333
641.53,14.5542666667,43.4019333333,31.1375333333,21.0104666667,15.6430666667,11.5084666667,13.8201333333,33.12,14.3183
641.87,14.6168,43.3401333333,31.096,21.0577333333,15.6382666667,11.5350333333,13.8642166667,33.1644333333,14.3523333333
642.20,14.6025333333,43.3028666667,31.0696,21.0144,15.5974666667,11.5095333333,13.8504833333,33.0850333333,14.275
642.53,14.532,43.1416666667,31.0221333333,20.9457333334,15.5307333333,11.4273,13.8096083333,32.9578666667,14.2450666667
642.86,14.6519333333,43.2336,31.1290666667,20.9988666667,15.6176666667,11.5509666667,13.900525,33.0019666667,14.3288666667
643.19,14.5924,43.1789333333,31.1476666667,20.9756,15.5630666667,11.5071333333,13.8487083333,32.9654333333,14.3006333333
643.52,14.5085333333,43.076,31.045,20.934,15.4933333333,11.4240666667,13.778525,32.9483,14.2602
643.85,14.533,43.0155333334,31.0024,20.9694,15.555,11.4553666667,13.784325,32.8608666667,14.2526
644.18,14.6656,43.1723333333,31.0648666667,21.0464666667,15.6406,11.5429333333,13.8592666667,32.9426333333,14.3356333333
644.51,14.6592,43.2732666667,31.1512,21.1476,15.6323333333,11.6137666667,13.8567916667,33.0054,14.4117
644.84,14.6490666667,43.3048,31.148,21.1908,15.6266,11.6321666667,13.8425833333,33.0457,14.4345
645.17,14.7322666667,43.3878666667,31.2120666667,21.2600666667,15.6614,11.691,13.869125,33.1252,14.4781333333
645.50,14.7578666667,43.5372666667,31.3235333333,21.3466666667,15.6819333333,11.7409333333,13.8993666667,33.1766333333,14.5174666667
645.83,14.7799333333,43.5465333333,31.2892,21.3672666667,15.6647333333,11.7428666667,13.8865416667,33.1565,14.5599
646.16,14.8950666667,43.6293333333,31.344,21.448,15.7458666667,11.8369666667,13.972775,33.3283,14.6746666667
646.49,14.933,43.6328,31.3313333333,21.5041333333,15.808,11.8523666667,14.02415,33.3771,14.7005
646.82,14.9963333333,43.77,31.3774,21.5186666667,15.8710666667,11.8504333333,14.05755,33.4283333333,14.7503333333
647.15,15.0138,43.896,31.3726,21.5984666667,15.9145333333,11.8880666667,14.1026916667,33.3934666667,14.7764333333
647.48,15.0518,44.012,31.4125333333,21.6436666667,15.9549333333,11.9042333333,14.1532666667,33.5094333333,14.8693333333
647.81,14.9712,43.9886666667,31.4204666667,21.5875333333,15.9151333333,11.844,14.1036,33.4674666667,14.8453333333
648.14,14.9512666667,43.8364666667,31.3466666667,21.4448666667,15.8695333333,11.7504,14.020525,33.3488333333,14.7733666667
648.47,14.7219333333,43.677,31.1501333334,21.1792,15.6632,11.5183,13.7959666667,33.1272,14.5099
648.80,14.6520666666,43.6702,31.1506,21.1428,15.6233333333,11.5451666667,13.7570666667,33.0701,14.4504333333
649.13,14.6006666667,43.5808,31.0802666667,21.0440666667,15.5791333333,11.5269,13.7015166666,33.0146333333,14.3914333333
649.46,14.527,43.4591333333,31.0705333333,20.9441333333,15.4992,11.4253666667,13.5771416667,32.9380666667,14.3129
649.79,14.3892666667,43.3161333333,30.9668,20.8240666667,15.3878,11.2711333333,13.4343583333,32.7628666667,14.1632
650.11,14.2992666667,43.2503333333,30.8863333333,20.7459333333,15.2990666667,11.1858,13.3250166667,32.64,14.1324333333
650.44,14.237,43.1713333333,30.7767333334,20.7063333333,15.2437333333,11.1823333333,13.2298583333,32.6121,14.0754666667
650.77,14.1966666667,43.0898666666,30.785,20.6678,15.2373333334,11.1991,13.2238833333,32.6015666667,14.0558
651.10,14.1964666667,43.0588,30.8100666667,20.6746666667,15.2233333333,11.2591333333,13.1903083333,32.5887,14.0683
651.43,14.2612,43.0397333333,30.8465333333,20.7672666667,15.2944,11.3144,13.2397333333,32.6110333333,14.0956666667
651.76,14.3533333333,43.1892666667,30.8758666667,20.8887333334,15.3980666667,11.4306666667,13.3803833333,32.7204333333,14.2050666667
652.09,14.55,43.3822,31.0605333333,21.0862666667,15.5916,11.641,13.5644166667,32.9349,14.4462333333
652.42,14.5989333333,43.4533333333,31.0962,21.1292,15.6515333333,11.6634666667,13.6322166667,32.9867666667,14.5481333333
