wavelength,Back_PhrUnif,Belly_PhrUnif,Breast_PhrUnif,Crissum_PhrUnif,Crown_PhrUnif,DorTail_PhrUnif,Rump_PhrUnif,Throat_PhrUnif,WingTip_PhrUnif
410.06,8.5719,16.5462666667,15.3253333333,15.5788666667,8.69126666666,7.04033333333,9.69800000001,14.6338333333,6.09646666667
410.42,8.5834,16.5402,15.3236,15.5717333333,8.6774,7.03893333333,9.71186666666,14.6428,6.09766666667
410.77,8.58183333333,16.5621333333,15.3354,15.5898666667,8.65613333333,7.03186666667,9.68306666667,14.6582666667,6.0778
411.13,8.59293333333,16.5880666667,15.349,15.6294,8.67539999999,7.04073333333,9.68566666668,14.6956,6.08253333333
411.49,8.57873333333,16.6184666667,15.338,15.6312,8.66626666667,7.01666666667,9.68813333333,14.6951,6.07193333333
411.85,8.63573333333,16.6556,15.3778,15.6848666667,8.71086666667,7.06433333333,9.71679999999,14.7262333333,6.1038
412.21,8.6302,16.6548666667,15.3736666667,15.6624666667,8.70513333333,7.0452,9.71846666666,14.7264,6.09413333333
412.57,8.6286,16.6444666667,15.3829333333,15.6842,8.70993333333,7.03046666667,9.71126666667,14.7279666667,6.08273333333
412.92,8.61336666667,16.626,15.3529333333,15.672,8.68499999999,6.99633333334,9.68479999999,14.7220333333,6.04333333333
413.28,8.6234,16.6278,15.3822,15.6775333333,8.67873333333,6.99206666667,9.68613333333,14.7022333333,6.0498
413.64,8.59116666667,16.6120666667,15.3772,15.6582666667,8.64333333333,6.9608,9.66746666667,14.6666,6.0466
414.00,8.62916666667,16.641,15.391,15.6753333333,8.67106666667,6.9878,9.70326666667,14.7072666667,6.08186666667
414.36,8.62793333333,16.679,15.4273333333,15.7131333333,8.67899999999,6.99393333333,9.71686666665,14.7276333333,6.08306666667
414.72,8.62183333333,16.6791333333,15.44,15.7160666667,8.68639999999,6.98126666667,9.73613333333,14.7099666667,6.0866
415.07,8.6251,16.6815333333,15.4451333333,15.694,8.68073333334,6.97413333333,9.72553333334,14.6946666667,6.0694
415.43,8.6333,16.6580666667,15.4419333333,15.6882,8.67546666667,6.9864,9.70726666667,14.6925666667,6.08113333333
415.79,8.616,16.6619333333,15.4386,15.6877333333,8.66346666667,6.9726,9.7088,14.6794,6.0762
416.15,8.62836666667,16.6868,15.4796,15.7069333333,8.68673333334,6.99566666667,9.73286666667,14.6973666667,6.09286666667
416.51,8.6239,16.6862,15.4786,15.6926,8.6712,7.01426666667,9.7418,14.7154,6.09453333333
416.86,8.63573333333,16.7002666667,15.4796,15.6906,8.68686666667,7.03713333333,9.76033333333,14.7233666667,6.1152
417.22,8.62163333333,16.6910666667,15.4429333333,15.6676666667,8.68746666667,7.0264,9.74206666666,14.7054,6.10026666667
417.58,8.6108,16.6800666667,15.4107333333,15.6396666667,8.67020000001,7.012,9.71986666667,14.6852,6.0686
417.94,8.6181,16.6993333333,15.4174,15.6591333334,8.68826666667,7.0188,9.72173333334,14.688,6.0674
418.29,8.62416666667,16.6969333333,15.42,15.6523333333,8.70820000001,7.02153333333,9.71153333333,14.6922666667,6.074
418.65,8.6385,16.7134,15.4257333333,15.6679333333,8.72806666667,7.03006666667,9.71953333333,14.7108666667,6.09413333333
419.01,8.62893333333,16.718,15.4288,15.6765333334,8.726,7.01973333333,9.72119999999,14.7228,6.10286666667
419.37,8.631,16.7373333333,15.4362,15.6968,8.73113333334,7.00973333333,9.72473333333,14.7251666667,6.09513333333
419.73,8.6271,16.7513333333,15.4449333333,15.6909333333,8.72559999999,7.00086666667,9.71006666667,14.7369,6.09246666666
420.08,8.63633333333,16.7613333333,15.4422,15.7076,8.72573333334,7.00653333333,9.70126666667,14.7383,6.09726666667
420.44,8.62266666667,16.7640666667,15.431,15.7101333333,8.72886666667,6.98866666667,9.69320000001,14.7333333333,6.078
420.80,8.63003333333,16.7709333333,15.4446,15.7321333333,8.73106666667,6.9948,9.70126666667,14.7403,6.08346666667
421.16,8.62936666667,16.7779333333,15.4529333333,15.7512,8.7326,6.9982,9.70633333335,14.7498333333,6.08233333334
421.51,8.64466666667,16.7918,15.4704,15.7753333333,8.7388,7.0106,9.71613333333,14.7769333333,6.10286666667
421.87,8.61703333333,16.7664666667,15.4446666667,15.7462666667,8.70333333334,6.97786666667,9.6788,14.7451333333,6.0776
422.23,8.60346666667,16.7588666667,15.4343333333,15.7490666667,8.67733333333,6.9678,9.6724,14.7349333333,6.06513333333
422.58,8.60013333333,16.7631333333,15.4402666667,15.7447333333,8.66946666667,6.96693333333,9.66999999999,14.7340333333,6.05166666667
422.94,8.5992,16.7668,15.4305333333,15.7419333333,8.66840000001,6.96233333333,9.6632,14.7387,6.04666666667
423.30,8.59623333334,16.755,15.4266666667,15.7346666667,8.67053333333,6.9592,9.659,14.7417,6.03426666667
423.66,8.58163333333,16.7352,15.4085333333,15.7186,8.65406666667,6.94366666667,9.64966666667,14.7188666667,6.01266666667
424.01,8.569,16.7268666667,15.4012666667,15.7039333333,8.63966666666,6.9338,9.64253333333,14.71,5.99226666667
424.37,8.57223333333,16.7292,15.4048666667,15.6963333333,8.63619999999,6.93646666667,9.63593333334,14.7093,5.99433333333
424.73,8.565,16.7354666667,15.406,15.6868666667,8.6324,6.9214,9.61973333333,14.7101,5.98293333333
425.08,8.585,16.7539333333,15.4308666667,15.6951333333,8.64419999999,6.93366666667,9.6322,14.7225,5.99973333333
425.44,8.5785,16.741,15.4268,15.6814666666,8.63659999999,6.90986666667,9.62226666667,14.7063666667,5.97753333333
425.80,8.5967,16.7729333333,15.4528666667,15.7061333333,8.65613333333,6.9226,9.64046666667,14.7297333333,5.99
426.16,8.6066,16.7748,15.4566,15.7104666667,8.66493333333,6.91806666667,9.64366666666,14.7347333333,5.98526666667
426.51,8.61806666667,16.797,15.4606,15.7247333333,8.67459999999,6.91053333333,9.65246666665,14.7384,5.99953333333
426.87,8.62676666667,16.8080666667,15.4705333333,15.7405333333,8.67953333334,6.91786666666,9.65453333334,14.7336666667,5.9972
427.23,8.61906666667,16.8088666667,15.4798666667,15.7474666666,8.67233333334,6.90613333333,9.64313333333,14.7265,5.99473333333
427.58,8.62423333333,16.8250666667,15.4792,15.7584,8.68426666667,6.9084,9.63666666667,14.7351333333,5.9912
427.94,8.62476666667,16.8404666667,15.4866666667,15.7786666666,8.69793333333,6.90253333333,9.63746666667,14.7447666667,5.98846666667
428.30,8.62906666667,16.8644,15.5056,15.8118,8.708,6.888,9.64726666667,14.7516666667,5.99086666667
428.65,8.62386666667,16.8673333333,15.5095333333,15.8193333333,8.69666666667,6.88066666667,9.65206666665,14.7554,5.9764
429.01,8.60313333333,16.8576,15.488,15.8044666667,8.66546666668,6.84886666667,9.623,14.7363333333,5.94146666667
429.37,8.6151,16.9115333334,15.5244,15.8460666667,8.69206666667,6.8796,9.64939999999,14.7764333333,5.961
429.72,8.60403333333,16.8848666667,15.53,15.8441333333,8.67686666667,6.86066666667,9.64213333333,14.7736333333,5.94153333333
430.08,8.60926666667,16.9031333333,15.5432,15.8581333333,8.69506666666,6.87126666667,9.64093333333,14.7854,5.96113333333
430.44,8.6023,16.9057333333,15.5649333333,15.8852666667,8.70253333333,6.88633333333,9.64253333334,14.8092333334,5.95486666667
430.79,8.6226,16.9358666667,15.5932,15.9223333333,8.71046666667,6.89206666667,9.66573333333,14.8401666667,5.97006666667
431.15,8.66316666667,17.0012666667,15.6382,15.9555333333,8.74813333333,6.93533333333,9.70886666667,14.8933666667,6.01746666667
431.50,8.67936666667,17.0200666667,15.669,15.9842,8.75626666666,6.95993333334,9.73246666667,14.9264,6.0426
431.86,8.6875,17.0242,15.6749333333,15.9772,8.75806666666,6.9724,9.73386666667,14.9287666667,6.05766666667
432.22,8.68076666666,17.0125333333,15.6651333333,15.9637333333,8.76026666667,6.97286666667,9.7232,14.93,6.0578
432.57,8.6899,17.0053333333,15.6682,15.9622666667,8.77026666667,6.97973333333,9.72146666667,14.9355666667,6.06953333333
432.93,8.67516666667,16.9920666667,15.6655333334,15.9666666667,8.76866666667,6.974,9.71439999998,14.9353666667,6.057
433.29,8.67976666667,16.9903333333,15.6614666667,15.9646,8.76673333333,6.97433333333,9.71246666667,14.9293333333,6.05626666667
433.64,8.6934,17.0122666667,15.6724666666,15.9778,8.78766666667,6.99833333333,9.72533333332,14.9535333333,6.07713333333
434.00,8.6861,17.0178666667,15.6780666667,15.9801333333,8.77326666667,6.99066666667,9.71826666667,14.954,6.06046666667
434.35,8.67916666667,17.0238,15.6717333333,15.9676,8.75819999999,6.97553333333,9.70513333335,14.9444,6.04466666667
434.71,8.68166666667,17.0252666667,15.6784666667,15.9632,8.7704,6.9808,9.699,14.9514333333,6.04186666667
435.07,8.66333333333,17.0184666667,15.6606666667,15.9513333333,8.755,6.95893333333,9.67939999999,14.9330333333,6.02
435.42,8.66573333333,17.0182666667,15.6528,15.9494666667,8.77293333333,6.9504,9.68073333333,14.9211333333,6.02453333334
435.78,8.67976666667,17.0372666667,15.6601333333,15.9772,8.79106666667,6.95373333333,9.69333333333,14.9446,6.0328
436.13,8.70506666667,17.0618666667,15.683,16.0042,8.81346666666,6.97786666667,9.71606666667,14.9622,6.05346666667
436.49,8.70753333333,17.0743333333,15.6837333333,16.011,8.8264,6.97693333333,9.72033333333,14.9462666667,6.05486666667
436.84,8.72206666666,17.1082,15.6952666667,16.0057333333,8.84813333333,6.99173333333,9.72826666667,14.9623666667,6.08013333333
437.20,8.73476666667,17.1300666667,15.7315333333,16.0306666667,8.8732,7.00813333333,9.74633333333,14.9755333333,6.099
437.56,8.723,17.1122666666,15.7074666666,16.0198,8.87066666667,6.99946666667,9.73513333333,14.9597333333,6.09026666667
437.91,8.73503333333,17.1268,15.7203333333,16.0326,8.89379999999,7.0188,9.76980000001,14.9691666667,6.1196
438.27,8.76393333333,17.1482666667,15.7464,16.0571333333,8.92153333334,7.0488,9.80026666665,14.9977666667,6.14726666667
438.62,8.75063333333,17.1507333333,15.7343333333,16.059,8.91653333333,7.03873333334,9.79446666667,14.9841,6.1408
438.98,8.75553333333,17.1381333333,15.7218,16.0496666667,8.91399999999,7.0344,9.78739999999,14.9715,6.1344
439.33,8.7792,17.1718,15.7562666667,16.0758666667,8.9184,7.056,9.80960000001,14.9967666667,6.1462
439.69,8.7705,17.1702,15.7624666667,16.0696,8.9116,7.04286666667,9.80640000001,14.995,6.14953333333
440.04,8.77003333333,17.1812666667,15.7688666667,16.0732,8.90633333334,7.04613333334,9.80306666666,14.9992333333,6.1432
440.40,8.7589,17.1841333333,15.7580666666,16.0748666667,8.89553333333,7.03733333333,9.79073333335,14.9980666667,6.12986666667
440.75,8.7636,17.185,15.7584666667,16.0890666667,8.89113333334,7.03613333334,9.79813333333,15.0113,6.1318
441.11,8.75616666667,17.1737333333,15.7422,16.0816666667,8.88006666668,7.02226666667,9.78499999999,15.0122,6.12266666667
441.47,8.7709,17.2222,15.7810666667,16.1152,8.88333333333,7.02846666667,9.80526666665,15.0361333333,6.12646666667
441.82,8.7715,17.2326,15.7891333333,16.1178666667,8.87626666667,7.02066666666,9.78986666669,15.0475666666,6.11393333333
442.18,8.76303333333,17.2195333333,15.7786666667,16.1051333333,8.87086666667,7.0114,9.77306666666,15.0394,6.1068
442.53,8.771,17.227,15.7958,16.1048,8.86646666666,7.0096,9.76786666666,15.0452,6.10546666667
442.89,8.75816666666,17.2272666666,15.8066666667,16.1104,8.86379999999,7.01046666667,9.76733333334,15.0445666667,6.10226666667
443.24,8.7384,17.2102,15.7942,16.0975333333,8.84673333333,6.99106666667,9.73360000001,15.0341666667,6.08933333333
443.60,8.73216666667,17.2078,15.7954,16.1034,8.83473333334,6.99146666667,9.73113333335,15.0249,6.07506666667
443.95,8.72656666667,17.2108666667,15.7887333333,16.1012,8.81986666666,6.9828,9.71646666665,15.0222333333,6.07433333333
444.31,8.73006666667,17.2262666667,15.8198,16.1182666667,8.82413333334,6.99513333333,9.72026666665,15.0380333333,6.08606666667
444.66,8.73096666666,17.2396666667,15.8412,16.1324666667,8.82733333333,6.99613333333,9.71906666667,15.0345,6.08246666667
445.02,8.74116666667,17.2704666667,15.8475333333,16.1522666667,8.84166666667,7.01266666667,9.71619999999,15.0500333333,6.09546666667
445.37,8.7429,17.2642666667,15.8351333333,16.1409333333,8.84340000001,7.0112,9.70366666666,15.0419333333,6.0928
445.72,8.73763333333,17.2682666667,15.8236666667,16.1357333333,8.8406,7.00466666667,9.70099999998,15.0420666667,6.08626666667
446.08,8.72353333333,17.2629333333,15.8162,16.1297333333,8.82246666667,6.98786666667,9.68213333333,15.0319333333,6.06953333333
446.43,8.72216666667,17.2587333334,15.809,16.1262,8.82586666667,6.9926,9.68573333333,15.0317666667,6.07066666667
446.79,8.73213333333,17.2703333334,15.817,16.1448,8.83393333334,6.99793333333,9.6948,15.0477666667,6.08133333333
447.14,8.73053333333,17.2733333333,15.8180666667,16.1474,8.83599999999,6.9924,9.69886666665,15.0472333333,6.0722
447.50,8.74613333333,17.2814,15.8192,16.1492666667,8.84759999999,6.99726666667,9.69926666666,15.0652666667,6.08053333333
447.85,8.75633333333,17.2889333333,15.8334,16.1665333333,8.87253333334,7.00053333333,9.70979999998,15.0757666667,6.08346666667
448.21,8.75723333333,17.2934666667,15.8268,16.1726666667,8.88560000001,6.99366666667,9.7118,15.0811,6.08646666667
448.56,8.77376666667,17.3132,15.8410666667,16.1908,8.91320000001,7.00406666667,9.72359999998,15.1020666667,6.1
448.92,8.7431,17.282,15.8245333333,16.1628,8.89179999999,6.97053333333,9.70213333333,15.0729,6.07046666667
449.27,8.73583333333,17.2834666667,15.8310666667,16.17,8.89026666667,6.95973333333,9.70233333334,15.0717666667,6.07293333333
449.62,8.73653333334,17.2831333333,15.8289333333,16.1735333333,8.90353333333,6.96593333333,9.70413333333,15.0636333333,6.08193333333
449.98,8.7512,17.3025333333,15.8336,16.1893333333,8.92373333333,6.9732,9.71919999999,15.0717666667,6.09753333334
450.33,8.7543,17.3140666667,15.8498,16.2001333333,8.92973333334,6.97153333333,9.72206666666,15.0768333334,6.097
450.69,8.76276666667,17.3341333333,15.855,16.2014,8.93946666667,6.97793333333,9.71733333333,15.0867666667,6.10253333333
451.04,8.76656666667,17.3544666666,15.8489333333,16.2093333333,8.94773333333,6.9758,9.71773333334,15.0792666667,6.11413333333
451.40,8.75916666667,17.3674666667,15.8611333333,16.2164,8.94606666667,6.97666666667,9.71440000001,15.0845,6.11046666667
451.75,8.76106666667,17.3716,15.8641333333,16.2123333333,8.93446666667,6.9834,9.71753333333,15.0893666667,6.10866666667
452.10,8.7693,17.3744,15.8748666667,16.2036666667,8.92446666666,6.98086666667,9.71873333334,15.0938666667,6.1106
452.46,8.74123333333,17.3456666667,15.8446,16.1706,8.89140000001,6.94686666667,9.69946666665,15.0647333333,6.0896
452.81,8.75803333333,17.3686,15.8631333333,16.1876,8.90013333333,6.95913333333,9.72093333333,15.0952333333,6.09833333333
453.17,8.77843333333,17.3775333333,15.8687333333,16.1940666667,8.91120000001,6.97773333333,9.73393333333,15.118,6.10993333333
453.52,8.80823333333,17.3995333333,15.8982,16.2092666667,8.92293333334,6.98566666667,9.74786666668,15.1367,6.11913333334
453.87,8.8202,17.4077333333,15.9212,16.2165333333,8.933,7.0042,9.77026666668,15.1497,6.1318
454.23,8.8248,17.4088,15.924,16.2186666667,8.93766666667,7.00853333333,9.77006666667,15.1526333333,6.13513333333
454.58,8.8175,17.3963333333,15.9298666667,16.2076666667,8.92713333333,6.98193333333,9.76426666665,15.1377666667,6.11786666667
454.93,8.81836666667,17.3954,15.9475333333,16.2143333333,8.92680000001,6.9876,9.76893333331,15.1621333334,6.114
455.29,8.81646666666,17.3938666667,15.9513333333,16.2136666667,8.93246666667,6.97106666667,9.763,15.1645333333,6.10286666667
455.64,8.81106666667,17.3956,15.9500666667,16.208,8.93573333334,6.9564,9.7574,15.1643,6.1026
456.00,8.7975,17.3979333333,15.9455333333,16.2041333333,8.94260000001,6.94713333334,9.75499999999,15.1449333333,6.094
456.35,8.8064,17.4054,15.9505333333,16.2222,8.94486666666,6.96313333333,9.75440000001,15.1491333333,6.09953333333
456.70,8.829,17.4134,15.96,16.2404666667,8.95513333333,6.97773333333,9.7726,15.1512,6.11946666667
457.06,8.81303333334,17.4230666667,15.9580666667,16.2372,8.93980000001,6.9714,9.75773333334,15.1454666667,6.1102
457.41,8.79473333333,17.425,15.9547333333,16.2446,8.9304,6.9766,9.75280000001,15.1482666667,6.11513333333
457.76,8.7852,17.4387333333,15.9642666666,16.2615333333,8.92666666667,6.97526666667,9.7404,15.1535666667,6.1054
458.12,8.7843,17.4672,15.9826666667,16.2829333333,8.93646666666,6.9832,9.75306666667,15.1752666666,6.12226666667
458.47,8.80406666667,17.5012,15.9968,16.3090666667,8.95433333332,7.0098,9.77093333334,15.2102,6.144
458.82,8.82506666667,17.5226,16.0196666667,16.3291333333,8.97820000001,7.02593333333,9.79126666665,15.2262666667,6.16933333333
459.18,8.8316,17.5393333333,16.0261333333,16.3436666666,8.98120000001,7.04253333333,9.79933333335,15.2342,6.18573333333
459.53,8.82496666667,17.5412,16.0193333333,16.3418,8.97920000001,7.045,9.80326666666,15.2244,6.18546666667
459.88,8.83643333333,17.5675333333,16.0390666667,16.3685333333,8.98640000001,7.06273333333,9.81813333333,15.2589,6.19493333333
460.24,8.83483333333,17.5764,16.043,16.3751333333,8.99446666666,7.06266666667,9.81213333333,15.2664666667,6.18913333333
460.59,8.81186666667,17.5586666666,16.0275333334,16.3525333333,8.98046666667,7.04253333333,9.78240000002,15.2497,6.17006666667
460.94,8.8131,17.5645333334,16.0368,16.3702,8.9958,7.04133333333,9.78713333335,15.2605666667,6.18346666667
461.29,8.8275,17.5826666667,16.0564,16.3912666667,9.01153333334,7.04673333333,9.79879999999,15.2810333333,6.1894
461.65,8.8282,17.5843333333,16.0448,16.3835333333,9.01373333334,7.03793333333,9.79906666667,15.2754333333,6.1952
462.00,8.83846666667,17.5896666667,16.0485333333,16.3893333333,9.01859999999,7.03793333334,9.80033333333,15.2800666667,6.1966
462.35,8.83033333333,17.5808666667,16.0544,16.3924666667,9.02053333333,7.0358,9.79560000001,15.2777333333,6.1892
462.71,8.81143333333,17.5713333334,16.0397333333,16.3830666667,9.0074,7.02513333333,9.78,15.2708333333,6.16966666667
463.06,8.81046666666,17.5726,16.0406,16.3852,9.00959999999,7.02,9.77926666667,15.2647333333,6.1634
463.41,8.80676666667,17.5775333333,16.055,16.4038,9.01126666666,7.0064,9.76940000001,15.2795333333,6.1532
463.76,8.80813333333,17.5603333333,16.0322,16.3877333333,8.99593333333,6.99293333333,9.76406666667,15.2600666667,6.15173333333
464.12,8.8263,17.5713333333,16.0418666667,16.3966666667,9.00060000001,7.00266666667,9.79100000002,15.276,6.17493333333
464.47,8.86756666667,17.6283333333,16.0920666667,16.4443333333,9.04353333333,7.03026666667,9.83126666667,15.3115333333,6.20666666667
464.82,8.87583333333,17.6114666667,16.0904666667,16.4357333333,9.04260000001,7.03913333334,9.8336,15.3,6.19013333333
465.17,8.8864,17.6035333333,16.0838,16.4363333333,9.03806666667,7.0422,9.83213333333,15.2864666667,6.1908
465.53,8.8911,17.6023333333,16.0872666667,16.4458,9.03120000001,7.04046666667,9.82700000001,15.3020333333,6.18173333333
465.88,8.87993333333,17.5915333334,16.0770666667,16.437,9.02393333334,7.03646666667,9.81799999999,15.2981333333,6.17326666667
466.23,8.86696666667,17.5998,16.0706666667,16.445,9.01526666667,7.03466666667,9.81146666666,15.2983,6.16866666667
466.58,8.8728,17.6014,16.0779333333,16.458,9.02393333333,7.0366,9.81026666665,15.2938,6.16766666667
466.94,8.88566666667,17.6187333333,16.1004,16.4738,9.03993333334,7.04386666667,9.81986666667,15.3136,6.16073333333
467.29,8.89896666667,17.6368,16.1174,16.4880666667,9.0466,7.05826666666,9.83086666665,15.3327666667,6.17406666667
467.64,8.9016,17.6538,16.1442,16.5149333333,9.05533333333,7.07073333333,9.82386666667,15.3475333333,6.17253333333
467.99,8.8895,17.6598666667,16.1517333333,16.5112,9.05326666667,7.06393333333,9.80799999999,15.3602,6.15713333333
468.35,8.89213333334,17.6622,16.1356,16.5267333333,9.04939999999,7.07526666667,9.80913333334,15.3782333333,6.16046666667
