wavelength,Back_RamNigf,Belly_RamNigf,Breast_RamNigf,Crissum_RamNigf,Crown_RamNigf,DorTail_RamNigf,Rump_RamNigf,Throat_RamNigf,WingTip_RamNigf
732.94,5.0894,10.1856666667,39.3528,9.91686666667,41.0242666667,7.98473333333,37.278,5.14753333333,8.88019999999
733.25,5.05693333333,10.2773333333,39.4762,9.86339999999,41.1914,7.90033333333,37.4454,5.04706666667,8.75500000001
733.57,4.96573333333,10.2398666667,39.3886,9.74573333335,41.2296,7.8464,37.462,4.98006666667,8.7032
733.89,4.89286666667,10.1506,39.3129333333,9.61006666667,41.0680666667,7.758,37.3580666667,4.85793333333,8.63326666667
734.21,4.93746666667,10.1454,39.1700666667,9.61653333333,40.8432,7.69373333333,37.2146,4.8244,8.56759999999
734.52,4.75573333333,9.97213333333,39.1352666667,9.47686666667,40.7852,7.56293333333,37.0847333333,4.69106666667,8.39446666667
734.84,4.82033333333,9.96233333334,39.2846666667,9.48853333333,40.8647333333,7.5222,37.2398,4.685,8.41606666667
735.16,4.6304,9.83266666667,39.1955333333,9.43519999999,40.7809333333,7.3658,37.1906666667,4.59426666667,8.26133333334
735.48,4.50106666667,9.69786666665,39.1152,9.30839999999,40.6122666667,7.1668,37.081,4.53326666667,8.16213333333
735.79,4.4916,9.79540000001,39.1114,9.3242,40.7401333333,7.17693333333,37.2251333333,4.52106666667,8.14213333333
736.11,4.49573333334,9.757,38.8728,9.23680000001,40.476,7.22773333333,37.0045333334,4.5448,8.22253333333
736.43,4.21473333333,9.4698,38.8481333333,9.02033333335,40.5577333333,7.0828,37.0402666667,4.35113333333,8.01999999999
736.74,4.14033333333,9.38060000001,38.8766666667,9.08419999999,40.5409333333,7.10866666667,37.035,4.40986666667,8.04279999999
737.06,4.1166,9.34106666666,38.914,9.13780000001,40.506,7.03473333333,36.9741333333,4.43273333333,7.96766666666
737.38,4.0948,9.31446666667,38.8632666667,9.20146666667,40.6122,7.04613333333,37.0976,4.43206666667,7.85233333333
737.69,4.01766666667,9.30400000001,38.9634666667,9.21239999999,40.8553333333,6.9936,37.3136666667,4.431,7.81853333333
738.01,4.08133333333,9.41699999999,39.0259333333,9.33193333333,41.0268,7.06953333333,37.5556666667,4.46706666667,7.967
738.33,4.03213333333,9.43833333333,38.9225333333,9.32666666667,40.9656,7.21046666667,37.4553333333,4.4286,7.99326666667
738.64,4.2766,9.65679999999,39.0390666667,9.50246666667,41.0934,7.48873333333,37.5150666667,4.49526666667,8.12093333334
738.96,4.28466666666,9.67900000001,39.0358666667,9.57213333335,41.0656,7.59846666667,37.3858,4.47273333334,8.12019999999
739.28,4.3138,9.70326666667,39.3077333333,9.68453333333,41.2122,7.68106666666,37.48,4.55766666667,8.21133333334
739.59,4.33373333333,9.72326666667,39.3416,9.76960000001,41.4028,7.6912,37.6328,4.56246666667,8.20366666667
739.91,4.51246666667,9.94113333333,39.5816666667,9.91360000001,41.4954666667,7.80426666667,37.7454666667,4.63,8.36273333333
740.23,4.64593333333,10.0357333333,39.6202,9.93119999999,41.4930666667,7.94713333333,37.7110666667,4.63713333333,8.44540000001
740.54,4.93833333333,10.3414666667,39.984,10.22,41.7087333333,8.2382,37.8440666667,4.87146666667,8.67833333333
740.86,5.11653333333,10.4673333333,39.9626666667,10.3538666667,41.6954666667,8.3516,37.8061333333,5.01373333333,8.85879999999
741.18,5.25486666666,10.6046,39.9858,10.4863333333,41.6841333333,8.48339999999,37.902,5.1152,8.96539999999
741.49,5.2538,10.6004,40.0978666667,10.5404666667,41.6286,8.51106666667,37.8655333333,5.1198,8.93719999999
741.81,5.3632,10.6599333333,40.2192,10.6582,41.8669333333,8.5574,38.0594666667,5.25646666667,8.99933333333
742.12,5.16313333333,10.5743333333,40.2448,10.4679333333,41.8809333333,8.42066666667,38.05,5.23966666667,8.87826666668
742.44,5.20866666667,10.6612666667,40.4898666667,10.4593333333,42.2869333333,8.42753333333,38.3648,5.30013333333,8.95173333334
742.76,5.26586666667,10.6185333333,40.5626,10.4026,42.4508666667,8.42586666667,38.4720666667,5.29286666667,8.94220000001
743.07,5.40453333333,10.7736666667,40.9220666667,10.4767333333,42.8625333333,8.4794,38.8774666667,5.28466666667,9.00033333332
743.39,5.46186666667,10.7715333333,40.7953333333,10.4431333333,42.8210666667,8.47666666667,38.7714,5.33133333333,9.01286666667
743.70,5.5394,10.8022666667,40.6084666667,10.6153333333,42.7497333333,8.55353333334,38.8308666667,5.49153333333,9.15593333335
744.02,5.28826666667,10.5808,40.3576666667,10.4762,42.62,8.36053333333,38.9410666667,5.26413333333,9.04366666666
744.34,5.2088,10.5250666667,40.4846666667,10.4946666667,42.5446666667,8.1792,38.8625333333,5.1542,9.08346666667
744.65,4.87826666667,10.1180666667,40.4022666667,10.0235333333,42.4760666667,7.77113333333,38.6388,4.73253333333,8.79793333333
744.97,4.92186666667,10.1379333333,40.2490666667,9.89713333333,42.4465333333,7.6892,38.4814,4.679,8.77366666668
745.28,5.19973333334,10.2728,40.1206,10.1215333333,42.2617333333,7.87013333333,38.337,4.8566,8.94473333335
745.60,5.51686666667,10.4567333333,40.2916,10.4974666667,42.3302666667,8.1284,38.4811333333,5.03973333334,9.22733333334
745.91,5.5834,10.5092,40.1156666667,10.6228,42.1057333333,8.18413333333,38.3831333333,5.12686666667,9.28786666666
746.23,5.54306666667,10.4476666667,39.7675333333,10.4739333333,41.7156,8.0934,38.1630666667,5.147,9.25133333334
746.55,5.5168,10.4657333333,39.5221333333,10.4378666667,41.4477333333,8.1544,37.9524666667,5.339,9.22820000001
746.86,5.50646666667,10.3738,39.5792,10.3938,41.4809333333,8.21553333333,38.0623333333,5.3742,9.18959999999
747.18,5.341,10.2522,39.7549333333,10.1877333333,41.5285333333,7.9904,38.0778666667,5.1622,9.04493333333
747.49,5.42,10.1954666667,39.7287333333,10.0918,41.5081333333,7.94533333333,38.0731333333,5.23846666667,8.94286666668
747.81,5.54753333333,10.4608666667,40.0338,10.1894,41.9170666667,8.2604,38.4739333333,5.44393333333,9.12239999999
748.12,5.97486666667,10.9812666667,40.3656666667,10.8054,42.2789333333,8.86446666667,38.8614666667,6.04606666667,9.57799999999
748.44,6.2716,11.3409333333,40.6484,11.1504666667,42.5346,9.29366666666,39.2632,6.37993333333,9.93813333333
748.75,6.62946666667,11.7302,41.0589333333,11.4974,42.9124666667,9.73973333333,39.6808,6.76253333333,10.3444
749.07,6.85653333333,11.9752666667,41.2406,11.7366,43.0877333333,9.99113333335,39.9607333333,7.05393333333,10.5684666667
749.38,7.1328,12.4088,41.7380666667,12.1220666667,43.4542,10.3803333333,40.3159333333,7.44486666667,10.9557333333
749.70,7.2272,12.6126,41.9104,12.345,43.5864,10.5616,40.4317333334,7.5126,11.0108
750.01,7.2446,12.6730666667,42.1039333333,12.3754,43.5439333333,10.5574,40.3762,7.50113333333,11.0177333333
750.33,7.36819999999,12.9404,42.2888666667,12.6023333333,43.8864,10.6767333333,40.615,7.64126666667,11.1702
750.64,7.55133333334,13.0756666667,42.3651333333,12.7022666667,44.044,10.7835333333,40.6999333333,7.8896,11.3516666667
750.96,7.37353333333,13.0187333333,42.5787333333,12.5469333333,44.3030666667,10.669,40.8841333333,7.72606666667,11.3402
751.27,7.12606666668,12.7256,42.4668,12.3024666667,44.1976666667,10.3168666667,40.7440666667,7.4628,11.0048
751.59,6.85199999999,12.4632,42.135,11.7926,43.7906,9.92953333333,40.445,7.02326666667,10.715
751.90,6.80013333333,12.4294666667,42.1252666667,11.7540666667,43.7670666667,9.73626666667,40.2709333333,6.96793333333,10.6016
752.22,6.40186666667,12.0991333333,41.9145333333,11.376,43.5033333333,9.22686666667,40.057,6.58106666667,10.1926
752.53,6.1446,11.8366666667,41.9063333334,11.0975333333,43.5094,8.89646666667,39.9714,6.35126666667,9.95500000001
752.85,5.69213333333,11.2816,41.471,10.5728,43.1438666667,8.43219999999,39.6251333333,5.8714,9.4664
753.16,5.20653333334,10.8660666667,41.4206666667,10.1723333333,42.9822666667,8.11006666667,39.4808,5.35,9.09439999999
753.47,5.17326666667,10.7288666667,41.3513333333,10.1064666667,43.2185333333,8.09313333333,39.6491333333,5.27986666667,9.06653333332
753.79,5.22466666667,10.7012666667,41.1564666667,10.0426,42.9300666667,8.13166666667,39.4916,5.34953333333,9.11106666667
754.10,5.4584,10.9170666667,41.3083333333,10.341,43.0484666667,8.46733333333,39.7287333333,5.65466666667,9.30826666667
754.42,5.74806666667,11.1472666667,41.2926,10.7211333333,42.9095333333,8.84053333333,39.6321333333,6.09313333333,9.60099999999
754.73,6.02326666667,11.4323333333,41.3617333333,10.9056666667,42.9814,9.17753333334,39.8272666667,6.41266666667,9.82719999999
755.05,6.31786666667,11.7147333333,41.6018666667,11.3408,43.1912666667,9.59486666667,40.0899333333,6.83786666667,10.1126666667
755.36,6.35973333333,11.7859333333,41.602,11.4958666667,43.265,9.77813333334,40.3428,6.99886666667,10.2155333333
755.67,6.47553333333,12.0144,41.8667333333,11.7553333333,43.7038,10.0456666667,40.686,7.20606666667,10.3685333333
755.99,6.49866666666,12.0953333334,41.7103333333,11.7804666667,43.7076666667,10.1936,40.6764666667,7.20913333333,10.4299333333
756.30,6.75840000001,12.3632666667,41.7653333333,12.0158,43.8823333333,10.404,40.7526666667,7.43413333333,10.6428666667
756.62,7.28826666666,12.7372666667,41.8732,12.5137333333,44.1379333333,10.6791333333,41.0962666667,8.0034,10.9918666667
756.93,7.61266666667,13.0654666666,42.1450666667,13.0336,44.2155333333,10.9906666667,41.4476666667,8.32486666667,11.2648666667
757.24,7.67653333333,13.0544,41.9371333333,13.1516666666,44.0156,11.0498666667,41.2843333333,8.36513333333,11.3097333333
757.56,7.61306666667,13.0522666667,41.8334666667,13.1051333333,43.9650666667,11.0752666667,41.2612,8.24466666667,11.2694666667
757.87,7.63206666667,13.2468,41.8272666666,13.1517333333,44.0684,11.1449333334,41.4005333333,8.23826666667,11.276
758.18,7.53793333334,13.1938,41.8860666667,13.0817333333,44.0914,11.0857333333,41.4504666666,8.08126666667,11.2444
758.50,7.50099999999,13.1143333333,41.8079333333,12.9898666667,44.1614666667,11.0851333333,41.3778666667,8.06153333333,11.1547333333
758.81,7.34173333334,12.7862666667,41.5156666667,12.6918,43.8596666667,10.9057333334,40.9516666667,7.72533333333,10.9140666667
759.13,7.33486666666,12.8221333333,41.4849333333,12.6044666667,43.7176666667,10.8116,40.7833333333,7.6614,10.9435333333
759.44,7.19753333333,12.8150666667,41.4646666667,12.5296666667,43.6008666667,10.6871333333,40.6904666667,7.51453333333,10.8699333333
759.75,7.37986666667,12.9893333333,41.7620666667,12.746,43.9122666667,10.7468,41.028,7.54773333333,11.1222666667
760.07,7.46066666667,13.1223333333,41.9241333333,12.786,44.0698666667,10.9306,41.0550666667,7.60053333333,11.4426
760.38,7.40553333333,13.1543333333,42.0500666667,12.6028666667,44.1025333333,10.8607333333,41.0156,7.52846666667,11.4745333333
760.69,7.13106666666,13.0637333333,42.3327333333,12.3442,44.2718,10.6584,41.1302666666,7.2286,11.2139333333
761.01,6.75173333333,12.6773333333,42.0326,12.0032,43.9964666667,10.1669333333,40.6924666666,6.8084,10.8271333333
761.32,6.49186666667,12.4234,41.8945333333,11.8356666667,43.9543333333,9.87226666667,40.6072666666,6.5132,10.6663333333
761.63,6.52146666667,12.3851333333,41.8873333333,11.8892666667,43.7989333333,9.82833333333,40.4373333334,6.6366,10.7371333334
761.94,6.54493333333,12.4600666667,41.9664,11.9952666667,43.867,9.72766666667,40.5536666667,6.58326666667,10.8098
762.26,6.4536,12.4528666667,42.0090666667,11.9357333333,44.0252,9.60353333333,40.7547333333,6.60553333333,10.7668
762.57,6.3314,12.2500666667,41.9729333333,11.8423333333,43.9238,9.54926666666,40.6874,6.53193333333,10.5752666667
762.88,6.4188,12.2353333334,42.2106,11.9384,44.1885333333,9.61273333333,40.8665333333,6.6552,10.6170666667
763.20,5.998,11.8282666667,41.9,11.6091333333,43.7820666667,9.30626666667,40.5174,6.36533333333,10.1942
763.51,5.84433333333,11.7461333333,41.9400666667,11.6072,43.7812666667,9.1768,40.5668666667,6.24026666667,9.98486666668
763.82,5.46593333334,11.3902666667,41.5957333333,11.3012666667,43.5483333334,8.91060000001,40.2612666667,5.93086666667,9.60186666667
764.14,5.43266666667,11.3298,41.4160666667,11.2819333333,43.4244666667,8.88566666667,40.1277333334,5.93226666667,9.60086666666
764.45,5.7894,11.7968,41.7934,11.6325333333,43.8206,9.33413333333,40.5296,6.31753333333,9.94806666666
764.76,6.15033333333,12.106,42.0285333333,11.908,44.0020666667,9.66606666667,40.6278666667,6.6434,10.1807333333
765.07,6.26926666667,12.2069333333,42.0280666667,11.9962,44.1633333333,9.81073333334,40.7048666667,6.72886666667,10.1755333333
765.39,6.25293333333,12.0958666667,42.1828666667,12.0159333333,44.3149333333,9.91093333334,40.7967333333,6.73373333333,10.0744666667
765.70,6.17053333333,12.0133333333,42.1512666667,11.9559333333,44.1608666667,9.91573333333,40.6992,6.663,9.99813333333
766.01,6.57366666667,12.4288666667,42.4178,12.346,44.6170666667,10.3107333333,41.2119333333,7.00653333334,10.4522
766.32,6.64973333333,12.5412,42.266,12.3760666667,44.3774666667,10.4722,41.0800666667,7.09866666667,10.4827333333
766.64,7.16266666667,13.1442666667,42.9184,12.7439333333,44.8581333333,11.1111333333,41.7105333333,7.6322,10.9354
766.95,7.52540000001,13.4096666667,43.1782666667,12.9165333333,45.176,11.4768,41.9746,8.04393333333,11.3194
767.26,7.987,13.8183333333,43.6682,13.3548666667,45.6728,11.9024666667,42.4990666666,8.47906666667,11.8784666667
767.57,8.43239999999,14.1902,43.945,13.8335333333,45.9758,12.3923333333,42.8876,8.91026666667,12.3253333333
767.88,8.13553333333,13.7586,43.8834666667,13.5755333333,45.8678,12.0654666667,42.9248,8.5504,11.9804
768.20,7.70886666667,13.232,43.6039333333,13.1732666667,45.6403333333,11.638,42.8548666667,7.954,11.5741333333
768.51,7.48106666666,13.0664666667,43.4669333334,13.0306,45.4478,11.3606,42.7982666667,7.6352,11.4788
768.82,7.44746666666,13.0788,43.1403333333,12.9303333333,45.0629333333,11.2454,42.3648666667,7.6238,11.5618
769.13,7.86693333334,13.3849333333,43.6385333333,13.2760666667,45.5894666667,11.623,42.8792,7.91566666667,11.9724666667
769.44,7.3268,12.9709333333,43.8107333333,12.8676,45.4671333333,11.2436666667,42.6406666667,7.6686,11.6328
769.76,7.40613333333,13.2488666667,44.1799333333,12.9710666667,45.8306,11.2509333333,43.0542,7.80146666667,11.8726666667
770.07,7.7054,13.4487333333,43.9604666667,13.3211333333,45.965,11.4108,42.8914666667,8.09113333333,12.2066
770.38,7.3306,13.2308666667,43.7660666667,13.0355333333,45.6894666667,11.1525333333,42.5531333333,7.74933333333,11.9124666667
770.69,7.2538,13.1314,43.5544,12.8914666667,45.3818666667,10.9406,42.2632,7.56313333333,11.717
771.00,6.84673333333,12.7770666667,43.4797333333,12.5228666667,45.2454,10.5387333333,41.9359333333,7.2038,11.2654666667
771.32,6.809,12.7156,43.0696666666,12.4956,45.0008,10.5903333333,41.6627333333,7.25533333333,11.2243333334
771.63,7.13906666667,13.0740666667,43.5761333333,12.8280666667,45.2231333333,10.9712,42.0144666667,7.86746666667,11.6666
771.94,7.34420000001,13.3532666667,43.7668,13.1040666667,45.5738,11.4233333333,42.4048,8.2976,12.0013333333
772.25,7.16326666667,13.1914,43.7371333333,12.9211333333,45.7645333333,11.4444666667,42.6422666667,8.1364,11.8498666667
772.56,7.08173333333,13.2958,43.3214666667,12.8806666667,45.353,11.3766,42.3651333333,8.24906666667,11.8019333333
772.87,7.11713333334,13.017,42.723,12.8622,45.0714666667,11.1157333333,42.0698,7.88033333333,11.5626
773.18,7.03653333334,12.5626666667,42.122,12.808,44.6137333333,10.9003333333,41.4308,7.46506666667,11.1766666667
773.50,6.83179999999,12.2268666667,42.0582666667,12.5851333333,44.4432,10.597,41.4612666667,7.1302,10.8078
773.81,7.16093333333,12.4787333333,42.0090666667,13.0155333333,44.435,10.7909333333,41.7232,7.38353333333,10.9392
774.12,7.7214,13.0415333333,42.0360666667,13.5126666667,44.7222666667,11.3959333334,42.0182666667,7.97466666667,11.2729333333
774.43,8.30413333333,13.4398666667,42.1949333334,14.0506666667,45.1004,11.8380666667,42.5856,8.4994,11.8060666667
774.74,8.13153333333,13.3154,41.8506,13.8156,44.7337333333,11.572,42.3759333333,8.35646666666,11.8006666667
775.05,8.22326666666,13.4979333333,41.7606666667,13.881,44.7270666667,11.5906,42.258,8.42006666667,11.8196666667
775.36,8.37079999999,13.7371333333,41.8434,14.0336666667,44.7266666667,11.6505333333,42.0792666667,8.6388,11.7291333333
775.67,8.83133333333,14.3010666667,42.4983333333,14.4945333333,44.9892,12.0502,42.5268,8.98919999999,12.1184
775.98,9.00253333333,14.3846,42.6515333333,14.686,45.1238,12.1383333333,42.5333333333,9.06346666667,12.0667333334
776.30,9.03526666666,14.7018666667,42.7332,14.6625333333,45.1768,12.4152,42.6403333333,9.38553333333,12.1543333333
776.61,8.92706666667,14.6796,42.8223333333,14.3989333333,45.2160666667,12.4478,43.0380666667,9.5786,12.1094
776.92,8.76793333333,14.756,43.1354666666,14.3059333333,45.527,12.5492,43.0846666667,9.57366666667,12.2119333333
777.23,8.576,14.5978666667,43.1123333333,13.8731333333,45.4094666667,12.5001333333,42.9239333333,9.39486666666,12.1122
777.54,8.15206666667,14.2178,43.3352,13.5470666667,45.4873333333,12.2424666667,42.9741333333,9.05466666665,12.0288
777.85,7.45133333334,13.6548666666,43.281,12.8252,45.2428666667,11.4424,42.6419333333,8.24739999999,11.4162666667
778.16,7.78026666667,13.8354666667,44.0015333333,13.0728666667,45.6511333333,11.6948666667,43.1444666667,8.47500000001,11.597
778.47,7.62933333333,13.663,43.8696,12.7989333333,45.3666666667,11.6089333333,43.0434,8.30393333333,11.3511333333
778.78,7.24246666666,13.0165333333,43.8878,12.201,45.1478666667,10.9757333333,42.9874,7.48586666667,10.86
779.09,7.11433333333,12.8114666667,43.7422,12.134,45.1479333333,10.8372666667,42.7492666667,7.54666666667,10.8566
779.40,6.76166666667,12.4386666667,43.7846,11.7855333333,45.1188,10.6057333333,42.7475333333,7.094,10.8512
779.71,6.39373333333,11.9125333333,43.4837333333,11.475,44.6959333333,10.1505333333,42.336,6.53413333333,10.4956
780.02,6.35193333333,11.9068,43.9648666667,11.6860666667,45.0848,10.092,42.7304,6.4582,10.6274666667
780.33,6.69966666667,12.1013333333,43.8277333333,11.9242,45.0844666667,10.132,42.9583333333,6.506,10.7786666667
780.64,7.00293333333,12.2082666667,43.8148,12.146,45.3342666667,10.2201333333,43.0014,6.72473333333,10.9049333333
780.95,7.34099999999,12.4973333333,43.5628666667,12.4272,45.2473333333,10.4076,42.6485333333,6.9688,11.2062666667
781.26,7.72626666667,13.0412,43.8381333333,12.9620666667,45.5444666667,11.2140666667,43.1831333333,7.51773333333,11.7396666667
781.57,7.86659999999,13.3124,43.9395333333,13.2872,45.6218666667,11.6006,43.1592,7.8288,12.0369333333
781.88,7.69786666666,13.3460666667,43.9932666667,13.3503333334,45.6227333333,11.479,42.8602666667,7.75713333333,12.0348
782.19,7.63173333334,13.4434666667,43.5004,13.6126,45.2571333333,11.6995333333,42.4380666667,7.98726666667,12.1692666667
782.50,7.64786666666,13.3291333333,43.4146,13.479,45.0000666667,11.5339333333,42.4164,7.99906666666,11.9880666667
782.81,7.95139999999,13.5502666667,43.8367333333,13.8282666667,45.3081333333,11.7360666667,42.704,8.45919999999,12.1311333333
783.12,8.47933333333,14.2177333333,44.3966,14.2701333333,45.6689333333,12.3485333333,43.2854666667,9.07633333333,12.8018
783.43,9.34633333333,15.0675333333,44.7756666667,14.8147333333,46.2961333334,13.1634,43.6862666667,9.82133333334,13.5162666667
783.74,9.79619999999,15.4877333333,44.8634,15.1625333333,46.2116,13.7148666667,43.8100666667,10.5376,13.8274666667
784.05,9.45073333333,15.5218666666,44.78,15.1806666667,45.9093333333,13.4164,43.4712666666,10.3042666667,13.5215333333
784.36,9.27113333333,15.4532666667,44.9155333333,15.0667333333,45.8932666666,13.2533333333,43.8532666667,10.2355333333,13.1778666667
784.67,9.17820000001,15.1742,44.2824,14.8893333333,45.2027333333,12.8556,43.1996666667,10.1643333333,12.7678
784.98,9.55080000001,15.6564,44.5320666667,15.3013333333,45.5753333334,13.2632666667,43.5327333333,10.4142666667,13.0614666667
785.29,9.87833333333,16.0097333333,45.1050666667,15.8195333333,46.556,13.6651333333,44.4062,10.8206,13.5102
785.60,9.91866666666,15.9250666667,45.219,15.6523333333,46.5654666667,13.5928666667,44.4004666667,10.7810666667,13.5488666667
785.91,9.79593333334,16.1554,45.4860666667,15.8393333333,46.9344,13.6932666667,44.6258,10.7396,13.7942
786.22,9.57906666667,16.0867333333,44.8540666667,15.5540666667,46.5979333333,13.6898,44.2484,10.4984,13.5395333333
786.53,9.09673333333,15.5756,44.5228,15.1313333333,46.4746,13.3462666667,43.9548,10.002,13.0172
786.84,8.18800000001,14.8335333333,43.9233333333,14.5216,45.9291333333,12.6549333333,43.0003333333,9.19506666669,12.2673333334
787.14,7.40366666666,14.0828,43.3521333333,13.7622666667,45.3383333333,11.9217333333,42.1568,8.41973333334,11.4844
787.45,7.42706666666,14.0238,43.3251333333,13.6498,45.4706,12.1124666666,42.458,8.47506666666,11.7262666667
787.76,7.10193333334,13.6506666667,43.2132666667,13.3658,45.3000666667,11.7754,42.1354,8.06986666667,11.6370666666
788.07,6.91493333333,13.4838666667,43.4839333333,12.9996,45.6085333333,11.5546666667,42.2424666667,7.72073333333,11.6279333333
788.38,6.5366,12.841,43.1338,12.2996,45.1933333333,10.8506666667,41.7746,6.95146666667,10.9442666667
788.69,6.3596,12.3392666667,42.4322,11.6202666667,44.2464666667,10.3919333333,41.1434,6.34353333333,10.1817333333
789.00,6.24286666667,12.2819333333,42.5265333333,11.5241333333,44.4662,10.3666666667,41.3039333333,6.2144,10.2200666667
789.31,5.98926666667,11.7694666667,42.2044,11.0509333333,44.1091333333,10.0163333333,41.0181333333,5.9318,9.8646
789.62,6.10033333333,11.6468,42.4692,11.0598,44.0599333333,9.923,41.1201333333,6.12113333333,9.85626666665
789.92,6.72133333333,12.2010666667,42.7188666667,11.6118,44.2424666667,10.3284,41.393,6.6624,10.2273333333
790.23,7.23486666667,12.5699333333,42.4852,11.9422666667,43.8550666667,10.5682666667,41.5564,7.14586666667,10.5512666667
790.54,7.07193333333,12.5055333333,42.4749333333,12.0436,43.8736666667,10.5053333333,41.9566,6.88446666667,10.4790666667
790.85,7.62846666667,13.0718666667,42.8989333333,12.6418666666,44.3129333333,11.0016666667,42.3537333333,7.26493333333,10.913
791.16,8.16280000001,13.6724,43.3851333333,13.2384,44.7909333333,11.5344666667,42.7887333333,7.67,11.2723333333
791.47,8.71793333333,14.3498666667,44.0702,14.0727333333,45.3776,12.1783333333,43.3032,8.23286666667,11.7394666667
791.78,8.72986666667,14.662,44.1964,14.4419333333,45.5719333333,12.4958666667,43.4199333333,8.58940000001,12.1964666667
792.08,9.21173333333,15.2136666667,44.5061333333,15.0047333333,46.3722666666,13.0390666667,43.8272,9.21186666668,12.9677333333
792.39,9.88240000001,15.9022,45.1186666667,15.5476666667,46.9494666667,13.8508666667,44.3902,10.1700666667,13.3045333333
792.70,9.99999999999,16.3217333333,45.3206666667,15.8844,47.4732666667,14.1351333333,44.6501333333,10.3936666667,13.5228
793.01,10.0488666667,16.7793333333,45.5750666667,16.2162666667,47.9148,14.5227333333,45.0906,10.4748,13.8863333333
793.32,9.87106666667,16.8489333333,45.2223333333,16.2800666667,47.931,14.5344666666,44.9307333333,10.4838666666,13.9266
793.62,9.61553333333,16.7181333333,45.5156,16.199,48.2928666667,14.7194666667,45.2363333333,10.36,13.9162
793.93,9.81119999999,16.8752,46.0339333333,16.1736,48.8348666667,14.8148666667,45.249,10.4195333333,14.2262
794.24,10.2308666667,17.2262666667,46.5242666667,16.4459333333,49.4108666667,15.1792666667,45.8223333333,10.7756,14.5360666667
794.55,10.6395333333,17.6562,46.9000666666,16.7371333333,49.4772666667,15.5508,46.1463333333,11.4612,15.1034
794.86,9.95620000001,17.1631333333,46.3065333333,16.0341333333,49.1337333333,15.0510666667,45.8978666667,10.8322,14.6763333333
795.16,9.62206666667,16.8615333333,45.9975333333,15.6918666667,48.8376,14.7582,45.6992,10.58,14.4596
795.47,9.31299999999,16.7269333333,46.4882666667,15.546,48.8408,14.6204,45.9096666667,10.3013333334,14.4468
795.78,9.1732,16.5052666667,46.4642,15.3434666667,48.6092,14.2637333333,46.0497333333,9.81446666667,14.5432
796.09,9.67753333333,16.6356,46.7000666667,15.6989333333,48.6404666667,14.3894,46.4373333333,9.95933333333,14.7287333333
796.40,9.94733333333,16.8962666667,46.9728,15.9684666667,49.1056666667,14.4381333333,46.5136666667,10.1720666667,14.8445333333
796.70,10.2466666667,17.0004666667,48.0358,15.9844666667,49.6662,14.7218666667,47.0344666667,10.5418,15.2249333333
797.01,10.4193333333,17.2121333333,48.2521333333,16.1164,49.8132,14.5696666667,46.9770666667,10.6182666667,15.4425333333
797.32,10.2811333333,16.9960666667,47.7858666667,16.2016,49.496,14.5784666667,46.9185333333,10.6928,15.2326
797.63,9.0312,15.7567333333,46.7402666667,15.1385333333,48.2658666667,13.5148,45.9063333333,9.36473333333,14.0496
797.93,8.2764,15.1658666667,46.0624666667,14.5218666667,47.8701333333,13.0214,45.6711333333,8.65273333332,13.3828666667
798.24,9.19100000001,15.7625333333,46.857,15.3218666667,48.6201333333,13.689,46.5314,9.38133333333,14.0245333333
798.55,9.71100000001,16.0061333333,46.9128,15.6092,48.5052666667,14.1323333333,46.7018,9.97239999998,14.3330666667
798.85,9.25966666666,15.7492666667,46.3634,15.3551333334,48.2688666667,13.8336,46.323,9.90140000001,14.0358666667
799.16,8.77879999999,15.486,45.7984666667,15.2576666667,47.7686,13.6076,45.6765333333,9.5506,13.5110666667
799.47,8.34980000001,15.3114,45.2022666667,14.8692,46.9921333333,13.3384,45.0240666667,9.30080000001,13.2063333333
799.78,8.48026666667,15.1215333333,44.7467333333,14.7518,46.2563333333,13.4549333333,44.777,9.4174,13.3130666667
800.08,7.97846666666,14.5994666667,43.9712666667,14.487,45.5844,13.0424,44.4563333333,8.71886666667,12.8738666667
800.39,8.26260000001,14.791,43.8901333333,14.7395333333,45.5016666667,13.4103333333,44.7063333333,9.0172,12.9842
800.70,8.17860000001,14.7558666667,44.2415333333,14.4356666667,45.6692666667,13.0656666667,44.9186,8.74013333332,13.0182666667
801.00,8.32820000001,14.8841333333,44.3953333333,14.6424,45.7780666667,13.1862,44.9212,9.13266666665,13.2124
801.31,8.62533333334,14.8726,44.793,14.931,45.9607333334,13.1899333333,44.8885333333,9.2516,13.312
801.62,7.72760000001,14.1569333333,43.6631333333,14.2991333334,44.7611333333,12.3674,43.5734666667,8.55106666666,12.4254
801.92,7.49053333334,14.1354666667,44.0326666667,14.4553333333,45.4256,12.114,43.9782666667,8.32520000001,12.0
802.23,8.09786666667,14.5064,44.0894,14.9960666667,45.2192666667,12.6822666667,44.1,8.81346666668,12.2086666667
802.54,8.33206666666,14.8956,44.3938666667,15.0312666667,45.5220666667,13.0458666667,44.7356666667,9.14040000001,12.5359333333
802.84,8.71079999999,15.4319333333,44.7424666667,15.5137333333,46.1434,13.426,45.4021333333,9.57206666667,13.0172
803.15,9.13606666667,15.9988,45.0149333333,16.1896666667,46.5141333333,13.8076,45.5818666667,10.0299333333,13.426
803.46,9.6648,16.3968,45.3419333333,16.3968666667,46.8956,14.0855333333,45.571,10.3843333333,13.8566666667
