wavelength,Back_SpoCorm,Belly_SpoCorm,Breast_SpoCorm,Crissum_SpoCorm,Crown_SpoCorm,DorTail_SpoCorm,Patch10_SpoCorm,Rump_SpoCorm,Throat_SpoCorm,WingTip_SpoCorm
749.70,9.43453333332,10.0365333333,8.91213333333,9.6236,10.3762666667,13.4859333333,29.1185333333,14.0034666667,10.9828666667,14.3291333333
750.01,10.2198,10.6832666667,9.60800000001,10.2720666667,11.0974666667,14.059,29.7500666667,14.6520666666,11.5624,15.0079333333
750.33,10.1983333333,10.5446,9.67126666667,10.5097333333,11.1831333333,14.118,29.8490666667,14.5306666667,11.4528666667,15.1357
750.64,10.2473,10.2616,9.29506666666,10.2902,10.8963333333,13.9074333333,29.6204,14.2870666667,11.1769333333,14.9187
750.96,10.0595333333,10.1286,9.36996666666,10.1414666667,10.7906,13.7496333333,29.6752,14.1528666667,10.9964666667,15.0916333333
751.27,10.0224333333,10.1937333333,9.35130000001,10.2097333333,10.8314,13.6312666667,29.5434666667,14.2334666667,11.0490666667,14.927
751.59,9.52776666666,9.68466666668,8.93413333334,9.68793333335,10.4932666667,12.9370333333,29.096,13.715,10.3380666667,14.6936333333
751.90,9.91103333333,10.0079333333,9.38223333333,10.0968,10.8400666667,13.2684333333,29.1472666667,14.0447333333,10.7416,15.0182666667
752.22,10.2693666667,10.4720666667,9.81786666667,10.4721333334,11.1914666667,13.4996666667,29.4646,14.4962,11.0392,15.5388333333
752.53,10.4797333333,10.4450666667,9.86379999999,10.5938,11.1734666667,13.5408333333,29.6214666667,14.6381333333,11.0277333333,15.5026666667
752.85,10.3814,10.2286666667,9.70133333333,10.6006666667,11.0899333333,13.1330666667,29.8156666666,14.544,11.055,15.5910333333
753.16,10.9502,10.764,10.3157,11.1268,11.8782666667,13.6647333333,30.4104666667,15.2400666667,11.7109333333,16.1143333333
753.47,9.9649,9.8134,9.45646666666,10.0782666667,10.7923333333,12.5936333333,29.7880666666,14.2549333333,10.8719333333,15.2702333333
753.79,9.46600000001,9.43446666666,8.98113333333,9.57966666666,10.3255333333,12.0285666667,29.0426666667,13.8231333333,10.3192,14.4628666667
754.10,9.2065,9.42733333333,9.09023333333,9.6564,10.3052666667,11.7923333333,29.0967333333,13.785,10.2703333333,14.1999333333
754.42,9.12396666666,9.42933333333,8.93213333333,9.68826666667,10.2544,11.8225333333,29.0585333333,13.7809333333,10.2318,14.0449666667
754.73,8.65923333334,8.92446666667,8.5379,9.31906666666,9.87553333334,11.2825333333,28.9827333333,13.4270666667,9.81406666668,13.8202
755.05,8.71533333333,8.9692,8.57556666667,9.37553333333,9.97073333333,11.5171666667,28.9852666667,13.4113333334,9.9058,13.8276
755.36,8.21330000001,8.8056,8.1953,8.82213333334,9.49986666667,10.8837,28.5949333333,12.8332,9.34506666668,13.3137
755.67,8.11863333334,8.68433333333,7.9177,8.71733333333,9.51073333334,10.8047333333,28.4453333333,12.5104,9.35119999999,13.2835666667
755.99,8.0832,8.93313333333,7.9539,8.49233333333,9.55286666667,10.6825666667,28.0218666667,12.3923333333,9.40339999999,13.1462666667
756.30,7.98136666667,8.76013333333,7.81803333333,8.14113333333,9.46566666667,10.7556,27.5953333333,12.1784666667,9.26933333335,12.7075333333
756.62,8.043,8.62206666667,7.62773333333,8.1158,9.24080000001,10.6518666667,27.3747333333,11.9636666667,9.18446666666,12.6616
756.93,8.47826666667,9.125,7.99446666667,8.58853333333,9.67753333334,11.0201,27.6407333333,12.3922666667,9.49006666667,12.9054666667
757.24,9.16573333333,9.91053333333,8.8944,9.39433333332,10.3078,11.8719333333,28.4177333333,13.201,10.384,13.8446666667
757.56,9.78983333332,10.5058,9.51390000001,9.96706666667,10.8703333333,12.7290666667,28.6994666667,13.9409333333,10.9523333333,14.6699
757.87,9.75606666666,10.4074,9.41096666666,9.67433333334,10.8493333333,12.7263333333,28.5713333333,13.8701333333,10.9932666667,14.7667333333
758.18,10.5479333333,11.1642,10.1348666667,10.2667333333,11.4569333333,13.4941,29.0632666667,14.5104666667,11.6291333333,15.6081
758.50,10.2012,10.821,9.84783333333,10.1080666667,11.0205333333,13.2596666667,28.7406,14.2068,11.3706,15.1456666667
758.81,10.3647333333,10.7572,9.98036666666,10.2526666667,11.2230666667,13.6769333333,28.93,14.4601333333,11.6204,15.3428666667
759.13,10.3002666667,10.6576666666,10.1121666667,10.3101333333,11.0928,13.7815,28.8228666667,14.6516,11.7096666667,15.2054333333
759.44,10.5197,10.85,10.3205666667,10.7366,11.2837333333,14.1151666667,29.2149333333,14.9231333333,11.8989333333,15.7340666667
759.75,11.0254,11.4766,10.8215,11.3276,11.7775333333,14.5900666667,29.9174666667,15.5360666666,12.5536,16.5066
760.07,10.8008,11.3790666667,10.7053666666,10.8881333333,11.7020666667,14.4984666667,30.1664,15.4390666667,12.2920666667,16.3091
760.38,11.0963666667,11.2655333333,10.9781,11.0387333333,11.9251333333,15.0074,30.2674,15.5358666667,12.5719333333,16.4465666667
760.69,10.6666666667,10.6112,10.1645666667,10.3831333333,11.449,14.4841,29.8842666667,14.8753333333,12.0000666667,15.8956
761.01,10.1743666667,10.2456,9.67043333333,9.8048,10.8954666667,13.7739666667,29.3485333333,14.3065333333,11.4533333333,15.316
761.32,9.95343333334,10.1159333333,9.50503333333,9.76940000001,10.7749333333,13.6396,29.2652,14.0479333333,11.041,15.2898666667
761.63,9.42503333333,9.67366666668,8.9338,9.42486666667,10.3534,13.0519333333,28.8858666667,13.6208,10.5840666667,14.7259
761.94,9.58663333334,9.8282,9.06569999999,9.47073333334,10.6322666667,13.0043666667,28.9813333333,13.7797333333,10.7152,14.8914666667
762.26,9.84623333335,10.1317333333,9.34649999999,9.7666,10.887,13.03,29.1241333333,14.006,10.9196666667,15.1413333333
762.57,10.0424333333,10.3232666667,9.54956666666,9.98160000001,11.1288,13.2168333333,29.4329333333,14.1308666667,11.0229333333,15.4794
762.88,9.61846666667,9.81320000001,9.01223333333,9.35893333334,10.7424666667,12.8985,29.1511333333,13.6267333333,10.5972,15.0026333333
763.20,9.15829999999,9.38226666667,8.71096666667,9.13806666667,10.5188,12.5527,28.8507333333,13.2977333333,10.1627333333,14.6784
763.51,8.98613333333,9.26033333333,8.41643333333,9.11133333333,10.3177333333,12.3618666667,28.4834,13.0726666666,10.1340666667,14.5247
763.82,8.87523333333,9.48826666666,8.49543333333,9.29093333333,10.3538,12.537,28.5508666667,13.2100666666,10.2478,14.6762333333
764.14,9.02240000001,9.75406666667,8.76526666667,9.62293333333,10.535,12.7883333333,28.7208,13.6175333333,10.5203333333,14.9412666667
764.45,9.35663333333,10.0452666667,8.87476666667,9.87133333332,10.9008666667,13.0973666667,29.1976666667,13.9188,10.8831333333,15.2208333333
764.76,9.52396666667,10.0933333333,8.90533333333,10.013,10.9675333333,13.2373666667,29.3228666667,14.1763333333,11.2164666667,15.1673666667
765.07,10.0787666666,10.6208666667,9.3379,10.3644666667,11.3762666667,13.6003666667,29.5555333333,14.5534666667,11.5898666667,15.6548666667
765.39,10.5432666667,11.0989333333,9.59706666667,10.7878,11.6438666667,14.0350333333,30.0098,14.8562666667,11.98,16.2207
765.70,10.3540333333,10.7316,9.34876666667,10.7608666667,11.4048,13.8454666667,29.9648666667,14.7204666667,11.8583333333,16.1443666667
766.01,10.2458333333,10.6443333333,9.2211,10.7433333333,11.3738,13.7922333333,30.0848666667,14.7611333333,11.8003333333,15.8261333333
766.32,11.0801666667,11.5294,10.1331333333,11.6162,12.0526666667,14.4695333333,30.6275333333,15.6861333333,12.6176666667,16.6234
766.64,10.9967333333,11.4417333333,9.89633333333,11.5164,11.6624666667,14.4761,30.5723333333,15.7549333333,12.6234666667,16.4341333333
766.95,11.8711333333,12.0931333333,10.8842333333,12.389,12.4453333333,15.4351333333,31.2967333333,16.7829333333,13.4354666667,17.2956666667
767.26,12.5455333333,12.5765333333,11.2800666667,12.9074,12.8704666667,15.6694,32.0623333333,17.3958,13.8034666667,17.9671
767.57,12.8336333333,12.7298666667,11.2555666667,12.8847333333,12.9337333333,15.7127,31.9532,17.3152666667,13.7971333333,18.1428666667
767.88,12.7878,12.4248,11.2405666667,12.9606,12.7664666667,15.8009333333,31.8539333333,17.2238,13.7099333333,18.2509333333
768.20,12.3886,12.1008666667,10.9829,12.4632666667,12.3425333333,15.3112333333,31.3151333333,16.7008666667,13.1480666667,17.9235
768.51,11.9884666667,11.4728666667,10.7075333333,12.2029333333,11.8853333333,15.2909,30.9199333333,16.5016666667,13.0776,17.3039
768.82,11.6978333333,11.1653333333,10.6374333334,12.0755333333,11.4744666667,14.8142666667,30.7104,16.424,12.625,17.0982333333
769.13,12.0712333333,11.6046666667,10.8753,12.1618666667,11.5384666667,15.3405333333,30.9460666667,16.6712666667,12.7542666667,17.1927666667
769.44,12.4435333333,11.6342,10.8831,12.0814,11.6924666667,15.4528,30.7667333333,16.7224,12.9084,17.3195
769.76,11.6011666667,10.6096,10.0391333333,11.4562666667,11.0236,14.7895666667,30.0804666667,15.9098666667,12.3578666667,16.5515333333
770.07,11.9736333333,11.0493333333,10.3776,11.5451333333,11.5406,15.0707,30.2202,16.2011333333,12.7543333333,16.7709666667
770.38,12.0489333333,10.8926,10.2112333333,11.3485333333,11.5195333333,14.8053,30.1709333333,16.0114,12.5784,16.6478333333
770.69,11.5581333333,10.3746666667,9.68256666666,10.5892666667,11.0094,14.3068666667,29.1290666667,15.3328666666,12.3026666667,15.9057
771.00,11.2064,10.1733333333,9.67506666667,10.2906666667,11.0134,14.1807333333,29.0890666667,15.0427333334,12.2052,15.5579666667
771.32,10.6643,9.84260000001,9.10853333333,9.64773333334,10.6416666667,13.5955,28.8938666667,14.5917333333,11.8352,15.1835
771.63,11.2792666667,10.5663333333,9.81360000001,10.5067333333,11.3811333333,14.3764333333,29.7368,15.5192,12.4392,15.9836333333
771.94,10.799,10.3408666667,9.61056666667,9.95439999999,11.3182,14.0077,29.8371333333,15.2417333333,11.9694,16.2518666667
772.25,10.1921,9.69793333334,9.13979999999,9.02733333333,10.9011333333,13.6149666667,29.104,14.5775333333,11.5312,15.2380666667
772.56,9.99993333333,9.72633333334,9.19470000001,8.87686666665,11.2431333333,13.3724,29.2728,14.5686666666,11.7488,15.0612333333
772.87,9.61993333333,9.93086666667,9.17333333335,8.8784,10.9727333333,13.2004,29.3408,14.3807333333,11.9618666667,15.3402333333
773.18,10.2056666667,10.9578666667,10.2406666667,9.83773333333,11.8831333333,13.9935666667,30.2432666667,15.1189333333,12.4999333333,15.9225333333
773.50,10.6888,11.3442666667,10.5180666667,10.584,12.204,14.0827,30.7438666667,15.0798,12.5399333333,16.5373333333
773.81,9.69153333333,10.8494666667,9.49529999999,10.0252,11.3876666667,13.3137666667,30.1541333333,14.0958,11.9762666667,15.9799
774.12,10.0887666667,11.2674666667,9.81413333333,10.4321333333,11.7653333333,13.6223333333,30.7868666667,14.8441333333,12.0343333333,16.3405
774.43,10.1765666667,11.2538666667,9.63786666666,10.3506,11.4220666667,13.4636666667,30.947,14.9087333333,11.8216,16.4525
774.74,10.3539,11.3978,9.92690000001,10.5147333333,11.3742666667,13.6607666667,31.2162666667,15.0995333333,11.8185333333,15.8275
775.05,10.4706,11.2777333333,9.43700000001,10.3069333333,11.2124666667,13.4434,31.3612666667,14.7274,11.7007333333,15.5436666667
775.36,11.1251,11.9509333333,9.97913333333,11.3644,11.8312666667,14.2430333333,31.6098,15.3679333334,12.4654666667,15.7121666667
775.67,11.7945,12.7620666667,10.4508666667,12.0468666667,12.077,14.7520333333,32.3234,15.7379333333,12.9306666667,16.4682333333
775.98,12.7237666667,13.4819333333,11.3112333333,12.6730666667,12.5366,15.7389666667,32.5543333333,16.2891333333,13.4047333333,17.4962
776.30,12.0096666667,12.6296666667,10.5516666667,11.8604,11.6934666667,14.9375333333,31.4192,15.5396,12.0274666667,16.7800666667
776.61,12.0556666667,12.3809333333,10.2632333333,11.1504666667,11.3872,14.756,31.2808666667,15.1434,11.9550666667,16.8086666667
776.92,12.5564333333,12.4714,11.1550666667,11.422,12.3717333333,15.5906666667,32.1020666667,16.1536666667,12.7646,17.4932666667
777.23,13.2122666667,12.8547333333,12.2088666667,11.7878,13.0450666667,16.1678333333,32.278,16.8569333333,13.2698,17.8258666667
777.54,13.1467333333,12.8111333334,12.6994666667,11.7498,13.4252,16.5001666667,32.4726666667,16.7296666667,13.4653333333,18.293
777.85,12.9995,12.3776666666,12.8038,11.2436,13.3736666666,16.2867,32.1761333333,16.4248666667,13.2237333334,17.7317333333
778.16,13.4109,12.9656,13.5114666667,11.5057333333,14.1264,16.8420333333,32.3620666667,17.0059333334,13.7815333333,18.6869
778.47,13.8186333333,13.6164666667,14.2893666667,11.8486666667,14.7891333333,17.0913666667,32.7903333333,17.4812666667,14.4887333333,19.3441666667
778.78,13.4125,13.081,13.5358,11.0798666667,14.0434666667,16.3557,32.6584666667,16.8074666667,13.7616,19.0815333333
779.09,13.7976,13.1086,13.7386333333,11.3870666667,14.5696,16.9003333333,32.8601333333,17.0127333333,14.0432666667,19.4735666667
779.40,13.1491666667,12.5847333334,13.054,11.3251333333,14.3552666667,16.4528,32.5610666666,16.5182666667,13.8086666667,18.9987333333
779.71,13.7030666667,13.2061333333,13.6180666667,11.9212,15.1091333333,16.9211666667,33.3515333333,16.7758,14.1576,19.4999666667
780.02,13.1805,12.6542666667,12.9113333333,11.5291333333,14.5810666667,16.098,32.5933333333,16.2630666667,13.3272666667,18.8196333333
780.33,11.7258666667,11.9752,11.7478333333,10.4363333333,12.9157333333,14.6074,31.4827333333,14.8722,12.3923333333,17.2583333333
780.64,10.7940666667,11.2391333333,10.6596666667,9.63173333334,11.9052,13.9257333333,30.9828666667,13.9800666667,11.1622666667,16.1961
780.95,9.86113333333,10.5168,9.74473333334,9.39926666667,11.2986,12.8682666667,30.084,13.4107333333,10.9368,15.1066666667
781.26,10.5663333333,11.1391333333,10.4918666667,10.4919333333,12.3236,13.7668666667,30.6796666666,14.8478666667,11.9610666667,16.2879666667
781.57,10.3445666667,10.7086666667,10.3871333333,10.5314666667,11.9750666666,13.4417333333,30.6168666667,14.6916666667,11.752,16.3515666667
781.88,8.69386666668,8.86893333333,8.76333333333,9.02126666665,9.90093333333,11.8552,29.0476666666,13.3929333333,10.1322666667,14.699
782.19,7.88243333333,8.24979999999,7.8857,8.26986666667,9.34533333333,11.5598333333,28.4569333333,12.8056,9.45893333334,13.8176333333
782.50,6.75726666667,7.81346666666,7.16976666667,7.26373333333,8.47086666666,10.6573,27.7734,12.0926,8.79946666667,12.7329
782.81,5.94566666667,7.53859999999,6.7284,6.74913333333,7.62773333333,9.98633333334,27.2570666667,11.9054,8.43126666667,12.1009333333
783.12,6.43676666667,7.73493333333,7.58953333333,6.82213333333,8.14733333333,10.4867333333,27.5928666667,12.806,9.547,12.1129333333
783.43,6.9492,8.52113333334,8.64173333333,7.99026666667,8.96246666666,11.2409333333,28.7694,13.7332,10.6445333333,13.1059333333
783.74,7.24206666667,8.07633333334,8.5359,7.57926666666,8.87986666665,11.0213666667,27.7766666667,13.4832,9.92160000001,12.8056333333
784.05,7.23586666666,8.30926666666,8.96473333333,7.90226666667,9.30306666668,11.1869333333,28.2124666667,13.8992,10.2553333333,13.1953
784.36,7.36463333334,8.28473333333,8.81600000001,7.49293333334,8.72913333333,11.3540666667,28.1596666667,13.6110666667,9.5554,13.1735666667
784.67,7.74270000001,8.97993333332,9.47070000001,8.34906666666,8.86079999999,11.9069333333,28.6574666667,13.5927333333,10.0386666667,13.4526
784.98,7.85540000001,9.22039999999,9.43566666667,8.3668,8.86066666667,12.4022,28.5784666667,13.4108666667,9.98933333335,13.0722666667
785.29,8.95833333334,10.791,10.4625666667,9.23726666667,10.4168,13.7641333333,29.8375333333,14.2373333333,10.9958666667,14.0994333333
785.60,9.93739999999,11.766,11.9157,10.3726666667,11.4594,14.4062666667,30.4492666667,15.3674666666,12.3024,15.0298
785.91,11.2345666667,12.5518666667,12.9011333333,11.5768,12.7178666667,15.6431333333,31.6252666667,16.7082,13.4647333333,16.0028666667
786.22,11.2909666667,11.7618,12.2672333333,10.7580666667,12.2118,15.2716333333,31.5126,16.1717333333,12.6687333333,15.4273666667
786.53,11.6230666667,12.1466,12.0629333333,11.4484666667,11.8324666667,15.4695333333,31.9580666666,16.8027333334,12.7748666667,16.0943333333
786.84,11.5844333333,12.3593333333,11.5946333333,10.8986,11.4608666667,15.5831,31.5500666667,16.9684666667,12.5788,15.2364666667
787.14,12.1253,12.9363333333,11.8993333333,11.3485333333,12.0877333333,16.4989,31.9096666667,17.7071333333,13.0183333333,15.8145666667
787.45,13.0854666667,13.7405333333,12.5117666667,11.5954666667,12.0842,17.1418666667,32.1113333334,18.2417333333,13.4012,16.4798
787.76,14.0379,14.2549333334,13.0182,12.175,12.5542,17.7032666667,32.683,19.1058,13.9634666667,17.0968333333
788.07,12.4975333333,12.6092666667,11.2453666667,10.5719333333,10.9508666667,16.1928666667,31.1810666667,17.692,12.3723333333,15.3874
788.38,11.4213666667,11.8146666666,10.5041,9.92606666666,10.3697333333,15.1680666667,30.6115333333,16.7474,11.7742,14.6672666667
788.69,11.7051,11.4114,10.7608,10.3903333333,10.4170666667,15.2352,30.4370666667,17.1438666667,12.3057333333,14.9049
789.00,11.4915,10.6840666667,10.3004333333,10.4104666667,10.397,14.8780333333,30.1701333333,16.6966,11.8585333333,14.4877666667
789.31,11.6278666667,10.3471333334,10.3639666667,10.5629333333,10.2595333333,14.8635333333,29.8955333333,16.8048,11.6278666667,14.8432666667
789.62,11.6767333333,10.5859333333,10.7272,10.9291333333,10.6331333333,15.2121333333,29.6833333333,16.7946,11.7172666667,15.1616666667
789.92,10.9016,9.37466666668,9.80650000001,10.0241333333,9.71326666668,14.3800666667,28.9049333333,15.1364,10.6943333333,13.9688333333
790.23,10.7200333333,8.71799999999,9.49066666667,9.79993333332,9.4908,14.0534,28.6055333333,14.4082,10.0316666667,14.0710333333
790.54,11.1636333333,9.5788,10.3498,10.4852666667,10.2712666667,14.693,29.4647333333,14.9179333333,10.8422666667,14.6895333333
790.85,10.8458666667,9.34346666667,10.15,10.4711333333,11.0921333333,14.4005333333,29.5860666667,14.9679333333,11.2350666667,14.5003666667
791.16,9.29613333333,8.23486666667,8.82206666667,9.1248,10.7951333333,13.4829666667,28.6361333333,13.6543333334,10.321,13.2021
791.47,8.60416666667,7.84793333333,7.71253333333,8.49499999999,10.2858666667,12.4002333333,28.2391333333,12.6861333333,9.78926666666,12.5920333333
791.78,8.2092,6.96886666667,6.73636666667,7.61233333333,9.60460000001,11.6279333333,27.7364,12.1938,8.68986666667,11.7751666667
792.08,7.2572,6.3654,6.19503333333,7.33246666666,8.93380000001,11.0384666667,27.0234,11.1137333333,7.60193333332,11.0306
792.39,6.51636666666,6.21133333333,5.74793333333,6.65846666667,7.78053333333,10.5529333333,25.9838,10.2276666667,6.69126666665,11.0326333333
792.70,4.3234,4.93726666667,3.73866666667,5.2882,6.21559999999,8.76786666668,24.9624666667,8.44626666667,5.07113333333,9.59896666666
793.01,2.85666666667,3.4824,2.01766666667,4.11246666667,4.71693333335,7.30533333333,23.9080666667,7.40733333331,3.67806666666,8.3867
793.32,2.1705,3.50133333333,2.43896666667,3.1234,4.95373333332,7.17466666666,23.6693333333,7.12853333331,3.74466666666,8.50956666667
793.62,3.54373333333,5.453,4.51463333333,4.61173333333,6.64240000001,8.67723333333,24.7653333333,8.97239999999,5.50173333335,10.2954
793.93,2.0705,3.7966,3.0791,3.8294,5.0348,7.2693,23.7964,7.38,4.1328,9.2045
794.24,3.3536,4.60046666667,4.1284,5.125,5.67393333333,8.78133333333,24.3826,8.04686666665,5.14926666667,10.1735
794.55,3.81126666667,4.70733333333,4.6555,5.88613333333,5.21713333334,8.74160000001,24.2692666667,8.13219999999,5.10553333334,10.4461666667
794.86,6.49183333333,6.83766666666,7.26896666667,8.36826666667,7.42033333332,11.5153,26.6589333333,10.8624666667,7.31173333333,13.6013666667
795.16,7.25696666667,7.60506666666,7.78296666667,9.54220000001,7.9608,11.9751,26.9315333333,11.8048666667,8.26326666668,14.5668666667
795.47,8.055,8.28566666666,8.11360000001,9.59700000001,8.30040000001,12.392,27.3333333333,12.3223333333,8.38819999999,14.8499666667
795.78,8.57566666667,8.48000000001,8.46173333333,9.57406666667,9.26573333333,12.4191666667,28.0396,12.8414,8.97206666667,14.4529
796.09,9.67533333331,9.45873333333,9.45166666667,10.44,10.1082666667,13.0701,28.4270666667,13.5569333333,9.82693333334,15.2920666667
796.40,11.3573666667,10.8528666667,11.0198333333,11.9190666667,11.5990666667,14.435,30.1848,14.9893333333,11.1514666667,16.3395
796.70,11.8526666667,11.3638,10.7473666667,13.0003333333,12.1148666667,14.9169,30.535,16.0538,11.5126,16.3371666667
797.01,10.5998333333,10.0146666667,9.06563333333,11.9352,10.4636666667,13.7749666667,29.5730666667,14.5254,10.3752,14.8749
797.32,11.6464,10.9937333333,9.93766666667,12.6951333333,11.7346,14.9833666667,30.7151333333,15.7974666667,11.4264,16.0102333333
797.63,9.33320000001,9.11113333333,7.41773333333,10.8046,9.42533333333,12.7049333333,29.2337333333,14.0382666667,9.49433333333,13.5824333333
797.93,8.94393333333,9.35479999999,7.61133333333,10.6682,9.43946666665,12.1927333333,29.2396666667,14.0168666667,9.65446666665,13.3371
798.24,7.37663333333,7.89286666667,6.2669,9.3286,8.31973333334,10.3415,27.6210666667,12.2778,7.83086666667,11.1798
798.55,7.87896666667,8.48486666666,7.4048,9.88346666666,9.06753333333,11.0723333333,28.0186,12.4942,8.36073333333,12.0629
798.85,7.56593333334,7.9376,7.10636666667,9.68833333333,9.3204,11.0591,27.8098,12.2381333333,8.5212,12.0065
799.16,7.61226666667,8.43086666667,7.33006666667,10.0595333333,9.07420000001,11.1601333333,28.1047333333,12.3082666667,8.66100000001,11.9866
799.47,7.23486666667,8.27526666667,6.94673333333,9.90786666666,8.8516,11.3487,28.1073333333,12.2609333333,8.5634,11.3444
799.78,6.0073,7.73953333333,6.40053333333,8.84526666667,8.18186666666,10.172,26.8714,11.2694666667,8.23926666665,10.6224666667
800.08,6.08496666667,7.70626666666,6.34083333333,9.05940000001,7.79693333333,10.4290333333,26.6006666667,10.2474666667,7.95393333334,10.4250333333
800.39,6.39980000001,8.47726666667,7.04213333333,10.1292666667,8.49386666667,10.8176333333,26.9921333333,10.7885333333,8.66926666666,10.9888666667
800.70,5.87803333333,8.09046666667,6.398,9.30946666666,7.76639999999,10.0299666667,26.1638,9.91480000001,7.92826666665,10.2430333333
801.00,8.42446666665,10.8626,9.24669999999,11.8185333333,10.3604666667,12.4261,27.8493333333,12.1830666667,10.0689333333,13.2360666667
801.31,8.46866666666,10.8798,8.9002,11.6919333333,10.2114666667,12.9357,28.5787333333,12.0727333333,9.50933333331,13.5320333333
801.62,9.21936666667,11.8662,9.58383333333,12.7157333333,10.5190666667,13.9555,29.5666666667,13.4019333333,10.7165333333,14.1741333333
801.92,8.92273333334,12.0479333333,9.1932,12.624,10.3368666667,13.8341666667,29.9556,13.3864666667,10.7268666667,13.3289
802.23,7.90696666667,11.6644,8.28046666667,12.4849333333,9.37759999999,13.0889,30.3551333333,13.066,9.81106666667,11.8072
802.54,6.8669,10.7542666667,7.46746666667,11.4338,8.40793333332,12.8956,29.6369333333,12.4768,8.864,11.7179666667
802.84,7.79633333333,11.6204,8.9213,12.1850666667,9.31486666667,13.4954333333,30.3888666667,13.9072666667,9.80553333331,12.8333
803.15,9.99563333333,13.3332666667,10.9608,14.8079333333,11.0454,15.7775666667,31.5280666667,16.0142,11.8141333333,14.9375333333
803.46,11.7117666667,14.9099333333,13.3152333333,15.7386666667,12.6576666667,16.7118,32.7296666667,18.2702,13.6126,16.8288666667
803.76,12.4341,14.7114666666,13.8476333333,15.2929333333,12.7427333333,17.3421666667,33.1274666667,18.774,13.6644666667,16.9128333333
804.07,12.5687333333,15.4041333333,14.6789333333,15.9895333333,12.9400666667,17.2694666667,33.0536666667,19.1086666667,14.1459333333,17.4662333333
804.38,11.5313333333,14.1034666667,13.8284666667,14.3328666667,11.5269333333,16.2126666667,32.4713333333,17.9274,13.1041333333,16.1256333333
804.68,12.1176333333,14.1858,14.1722666667,14.8766666667,12.1040666667,16.6307666667,32.2027333333,18.1338,13.8895333333,16.586
804.99,11.0026666667,13.3600666666,13.5962333333,13.6808,11.6843333333,15.4323666667,31.3012666667,17.0320666667,12.9589333333,15.8287666667
805.30,11.8373333334,13.3334,14.0597,14.2584666667,12.365,15.8711666667,30.9987333333,17.5962,13.2382666666,16.6925333333
805.60,13.4048333333,14.4094,16.0403,15.5527333333,13.7704666667,17.2258333333,31.4921333333,18.8398,14.9474666667,18.9281666667
805.91,14.2929666667,14.8928666667,16.2211333333,16.1440666667,14.6700666667,17.6862666667,31.9965333333,19.2288666667,15.4068666667,19.8158
806.21,14.0874,14.0446,14.9915,15.2612666667,13.9418666667,16.8937333333,30.8396666667,17.5492666667,14.8243333333,19.2501
806.52,13.3112666667,13.0254666667,13.7599333333,13.4828,13.1574,16.0552,30.1494666667,16.0511333333,13.782,17.9815666667
806.83,12.0581666667,11.6956666667,12.1701333333,12.9664,12.0984,15.2796,29.5661333333,14.9351333333,12.4563333333,17.15
807.13,10.7871,10.6252666667,11.0525,12.1368666667,11.336,13.8956666667,28.4210666667,13.9901333333,11.624,16.806
807.44,10.6916333333,9.45213333333,10.1625,11.5693333333,11.1514666667,13.7233333333,28.4308,13.5933333333,11.4763333333,16.5830666667
807.74,10.0142666667,8.48660000001,8.77896666667,11.372,11.2306,13.3947,28.3452,13.2484666667,10.4385333333,16.1953
808.05,11.3841666667,10.4213333333,10.1771333333,13.2854,13.2088666667,14.5115333333,30.4118,15.0382666666,11.8774666667,17.4762666667
808.35,10.9209,10.2445333333,9.86556666666,13.0262666667,13.1030666667,14.6185333333,30.2541333333,14.7818,12.0767333333,17.1125666667
808.66,9.96016666667,10.1440666667,8.83766666667,12.2205333333,12.0914666667,13.6116666667,30.4421333333,13.8698,11.6641333333,16.468
808.97,9.48926666665,9.8736,8.05253333333,12.0080666666,11.7753333333,12.8729333333,30.6424,13.7279333333,11.2493333333,15.1595666667
809.27,8.87036666667,9.46033333333,8.51226666666,12.2843333334,11.3768,12.6273333333,30.7109333333,13.6459333333,11.2556,14.6445333333
809.58,7.6795,8.37206666667,8.64593333334,11.8658,10.6976,12.3876,30.6873333333,13.1886,10.5530666667,13.5038666667
809.88,6.14776666667,7.30873333333,7.82243333333,11.5784666667,9.82346666667,11.3482,30.2193333333,12.7234,9.70566666668,13.0123
810.19,6.50256666667,7.87319999999,8.51866666667,12.0846,10.1692666667,11.4285333333,30.1374666667,12.7408,10.7725333333,13.0159333333
810.49,8.20559999999,9.52526666667,9.69743333333,13.6671333333,11.4345333333,13.1141333333,31.1526666667,13.8862666667,12.0918666667,13.855
810.80,9.13593333334,10.7406666667,10.4888,15.2367333333,11.9548666667,13.9351666667,31.1728666667,14.5266666667,12.3765333333,13.9044
811.10,8.45130000001,10.6667333334,10.5999,14.6769333333,10.4819333333,13.4305666667,29.8973333333,14.0513333333,12.0717333334,13.2769666667
811.41,6.70253333333,8.97473333333,8.84070000001,12.1896666667,8.20179999999,12.3080333333,27.5630666667,12.2618,10.5306666667,11.2261
811.71,8.65183333334,10.4246,9.93103333333,13.8533333333,9.3738,14.0393666667,29.1188,13.6836666667,11.6242,13.3069666667
812.02,8.80646666666,9.90326666666,9.88166666667,13.9031333333,8.81726666665,14.0162333333,28.5806666667,13.6988666667,11.2903333333,12.9514333333
812.32,8.69670000001,10.1494666667,9.75969999999,13.4509333333,8.8996,14.5354,27.6922666667,13.1089333333,11.0255333333,13.1785333333
