wavelength,Back_DigCyam,Belly_DigCyam,Breast_DigCyam,Crissum_DigCyam,Crown_DigCyam,DorTail_DigCyam,Patch10_DigCyam,Rump_DigCyam,Throat_DigCyam,WingTip_DigCyam
784.36,12.3530666667,12.8078666667,11.1662,13.7525333333,13.5636,13.546,8.0898,10.8237333333,14.5320666666,15.4176666667
784.67,11.988,12.2042666667,10.9130666667,13.0871333333,13.4475333333,13.1171333333,7.4354,10.1800666667,14.1261333333,14.991
784.98,12.1444,12.5866666667,11.5650666667,13.1122,13.6620666667,13.3512666667,7.65839999999,10.3344666667,14.5042,15.3703333333
785.29,11.5223333333,11.6135333333,10.8416666667,11.8991333333,12.7620666667,12.5311333333,6.89766666667,9.77826666667,13.8376666667,14.81
785.60,11.0042666667,10.9427333333,10.2588,11.1152666667,12.4091333333,12.0948,6.30933333334,9.15586666667,13.3456,14.1775333333
785.91,11.7753333333,11.4553333333,10.6341333333,11.7451333333,13.1038,12.4637333333,6.82366666667,9.71626666667,13.8888666667,14.849
786.22,11.5868666667,11.4060666667,10.7738,12.0202666667,13.0321333333,12.454,6.775,9.6596,13.7728666667,14.8991333334
786.53,10.9160666667,11.1429333333,10.4803333333,11.4471333333,12.6350666667,12.295,6.42193333333,9.29266666667,13.2855333333,15.1298666667
786.84,11.2288,11.1288,10.4332,11.4472,12.6437333333,12.4314666667,6.60173333333,9.43713333333,13.1801333333,15.2726
787.14,11.1364,11.1713333333,10.2248,11.1831333333,12.416,12.3518,6.58486666667,9.09133333334,12.6030666666,15.3959333333
787.45,10.0057333333,10.3776,9.37286666668,9.96520000001,11.5158,11.5272666667,5.85953333333,7.86873333333,11.6319333333,14.7270666667
787.76,9.26540000001,9.81846666666,9.02326666666,9.31719999999,10.8440666667,11.0226666667,5.34133333333,7.6982,10.9996666667,14.1744666667
788.07,9.74479999999,10.5272666667,9.34240000001,10.2608,11.0998666667,11.474,5.8674,8.49200000001,11.7120666667,14.7562
788.38,10.4336,10.9122,9.70733333332,10.8726666667,11.5541333333,11.7117333333,6.52593333333,9.10466666668,11.9764,15.2027333333
788.69,9.79113333333,10.6779333333,9.20333333333,10.599,11.1468666667,11.4068666667,6.0452,8.49726666667,11.5084,14.6892
789.00,9.56726666667,10.5794,8.70800000001,10.2345333333,10.6758,11.0714666667,5.72226666667,8.0068,11.179,14.3907333333
789.31,9.30106666667,10.5142,8.56146666667,9.84986666667,10.5892,11.0224666667,5.50553333333,7.7122,10.624,14.0844
789.62,8.61279999999,9.84066666667,7.6802,8.68813333334,9.81753333333,10.1478,4.79573333333,7.11266666667,9.73066666668,13.3681333333
789.92,8.39819999999,9.39946666667,7.37926666667,8.20386666667,9.64086666665,9.75259999999,4.3462,6.70193333333,9.3994,12.7208
790.23,6.758,8.26780000001,6.0274,7.1112,8.29819999999,8.30446666667,3.00146666667,5.36993333333,8.2192,11.4155333333
790.54,7.49913333333,8.64626666667,6.64206666667,7.97406666668,9.15206666667,9.00413333333,3.82973333333,6.40146666667,9.48499999999,12.0874
790.85,8.1692,8.81326666667,7.2096,8.82579999999,9.72226666668,9.53906666667,4.274,7.08973333334,10.202,12.7652
791.16,8.23680000001,8.87386666667,7.07833333333,9.05406666668,9.87766666666,9.54306666668,4.36286666667,6.82766666667,10.3537333333,12.8508666667
791.47,7.84853333333,8.12266666667,6.88206666667,8.63860000001,9.52,9.50713333335,3.9962,6.53606666666,9.9446,12.4192
791.78,6.4498,6.61926666666,5.29813333333,7.41866666667,8.17073333334,8.30633333334,2.60166666667,5.122,9.09220000001,11.0637333333
792.08,6.6044,6.5146,5.49786666667,7.56566666666,8.64453333333,8.1742,2.55886666667,5.08293333333,9.04566666665,11.4039333333
792.39,6.91906666667,6.4634,5.85346666667,8.11773333333,9.18353333333,8.1528,2.69186666667,5.26466666666,9.44266666667,11.8542666667
792.70,6.13686666667,5.54253333333,5.41353333333,7.75513333333,8.4712,7.6046,1.9048,4.8836,9.352,11.4142
793.01,6.5206,5.84066666667,5.5848,8.38453333333,8.76453333334,8.09939999999,2.16366666667,5.23386666667,9.91960000001,11.8568
793.32,6.7254,6.042,5.79933333333,8.41600000001,9.02613333333,8.14406666667,2.161,5.45373333333,10.4226,12.1426666667
793.62,7.14706666667,6.3538,6.03326666667,8.12226666667,9.16306666667,8.2024,2.358,5.83686666667,10.6186,12.5909333333
793.93,6.99893333333,6.21893333333,6.0528,7.5838,8.7252,8.14733333334,1.88526666667,5.30886666667,10.1914,12.0765333333
794.24,6.17546666667,5.84313333333,5.30153333333,6.71,7.99580000001,7.47553333333,1.19186666667,4.52126666667,9.59193333334,11.1014
794.55,6.48813333333,6.35266666667,5.83146666667,7.14493333333,8.544,8.37973333333,1.80586666667,5.13913333333,10.1212666667,11.6346
794.86,6.43673333333,6.6882,5.7686,7.148,9.09486666667,8.43393333333,2.23426666667,5.158,10.0358,12.2272
795.16,7.3382,7.82793333333,6.9534,7.90493333333,10.4442,9.50700000001,3.64446666667,6.4358,10.8569333333,13.4312
795.47,6.84026666667,7.71506666667,6.6528,7.77073333333,9.84013333332,9.13186666666,3.5972,6.25686666667,10.6805333333,13.007
795.78,7.343,8.33673333334,6.92186666667,8.15053333334,10.0620666667,10.0069333333,4.29266666667,6.9428,11.0145333333,13.4023333333
796.09,7.63653333333,8.7826,6.7344,8.14519999999,9.96960000001,10.1595333333,4.65913333333,7.03293333333,11.0002666667,13.469
796.40,7.26466666667,8.454,6.354,7.73359999999,9.37140000001,9.88113333332,4.22706666667,6.78213333333,10.5878666667,13.313
796.70,6.79533333333,8.29773333333,6.19293333333,7.76980000001,8.8866,9.69873333335,4.05413333333,6.6734,10.0372,13.0152
797.01,7.71886666667,9.03766666668,7.0264,8.85786666667,9.73026666665,10.8290666667,5.0616,7.37933333333,10.8226,13.6264666667
797.32,7.73013333333,9.21233333333,6.72653333333,9.05946666667,9.82393333333,10.7811333333,5.43046666667,7.49086666667,10.7144,13.8451333333
797.63,8.72099999999,9.88926666668,7.53939999999,9.92273333335,10.48,11.6146,6.31093333333,8.38520000001,11.3729333333,14.8101333333
797.93,8.24566666667,9.02153333332,6.8084,9.17013333333,9.69626666667,10.7220666667,5.5398,7.65846666667,10.7220666667,14.0618666667
798.24,8.13180000001,8.91806666668,6.90186666667,8.66266666667,9.39506666667,10.4369333333,5.1276,7.62093333333,10.5779333333,13.5147333333
798.55,7.77780000001,8.68179999999,6.39746666667,8.19880000001,8.606,9.80666666667,4.29953333333,7.3914,10.1516,12.8779333333
798.85,9.00573333333,9.85206666667,7.6298,9.33620000001,9.77633333333,11.2969333333,5.57286666667,8.71700000001,11.3863333333,14.0900666667
799.16,8.90300000001,9.7764,8.16206666666,9.59466666665,10.0838,11.0342666667,5.4858,9.17526666668,11.803,13.9902
799.47,9.39399999999,10.176,8.87946666667,10.2677333333,10.9725333333,11.5292,6.05353333333,9.95773333333,12.8048,14.7638666667
799.78,9.37699999999,10.3414,9.215,10.6794,11.4889333333,11.6156666667,6.44846666667,10.0810666667,13.5656,14.9525333333
800.08,9.46613333333,10.4473333333,9.27846666665,10.9812,11.7532,12.15,6.89753333333,9.94226666667,13.99,15.1588
800.39,8.70646666665,9.41133333334,8.29399999999,10.0787333333,10.9037333333,11.1811333333,5.87166666666,9.09640000001,13.3857333333,14.7881333333
800.70,8.40706666667,9.32400000001,8.345,10.2408,10.7148666667,11.1966,5.54006666667,8.86546666667,13.341,14.9106666667
801.00,8.5068,9.45046666666,8.54579999999,10.3158,10.924,11.0876666667,5.66866666667,8.95906666666,13.5594666667,15.3683333333
801.31,9.32380000001,10.1622666667,9.25259999999,11.0398666666,11.7122,11.8307333333,6.48486666667,9.92493333333,14.5432666667,16.5044
801.62,9.88786666667,10.3926,9.64733333334,11.6827333333,11.923,12.3238,7.0912,9.86386666667,15.0079333333,17.1152666667
801.92,10.5760666667,10.5840666667,10.3854666667,12.6102,12.4432666667,13.1584666667,7.85853333333,10.0515333333,15.5424,17.791
802.23,10.5508666667,10.4059333333,10.0603333333,12.7462666667,12.5534,13.0438666667,8.00966666667,10.1729333333,15.5207333333,18.1181333334
802.54,10.4462,9.87846666666,9.22946666667,12.1491333333,11.7518,12.8061333333,8.03720000001,9.54579999999,15.1988,17.9642
802.84,10.706,9.87679999998,9.40886666665,12.2002666667,11.445,13.0705333333,8.32513333333,9.37606666666,14.6880666667,18.0541333333
803.15,10.9779333333,10.5118,9.37146666666,12.3096,11.1693333333,13.4248,8.13973333333,9.46333333333,14.1572666667,18.1191333333
803.46,11.0558,10.6649333333,9.202,12.0034666666,11.3051333333,13.0589333333,7.6724,9.5512,13.9984666667,18.3624666667
803.76,11.2675333333,11.4898666667,9.83553333333,12.5432666667,11.9671333333,13.5225333333,8.14813333333,10.1975333333,14.5514666667,18.4856666667
804.07,12.1664,12.3132666667,10.6406,12.9824666667,12.6234666667,14.0269333333,8.413,11.2526666667,15.5528,19.2899333333
804.38,11.5594666667,12.0709333333,10.1731333333,12.4835333334,12.1948666667,13.8119333333,7.8796,11.0644666667,15.1485333333,18.3251333333
804.68,11.1249333333,11.8555333333,10.4773333333,12.2871333333,11.7226666667,13.4660666667,7.4056,10.9922,14.4707333333,17.7749333333
804.99,10.6417333333,11.9832,10.3646666667,12.1676666667,11.6142666667,13.6771333333,6.94346666667,11.1531333334,14.4822,17.4591333333
805.30,9.71626666666,11.3681333333,9.2418,10.7495333334,10.6734666667,12.9352,5.7772,10.4447333333,13.6214,16.332
805.60,8.94333333333,10.4209333333,8.39333333333,9.41586666665,9.4932,12.0361333333,4.39006666667,9.4588,12.5430666667,15.1116666667
805.91,7.93313333334,9.74753333334,7.68506666667,8.35260000001,9.06279999999,11.5104,3.10646666667,8.481,11.3906,14.754
806.21,8.16606666667,10.1144,7.63246666667,8.66586666668,9.5636,11.7238,3.1258,8.86073333333,11.6984,14.7225333333
806.52,8.86373333334,10.3898666667,8.42766666667,9.10693333334,10.7336,12.3438666667,4.11746666667,9.63519999999,12.5618,15.3963333333
806.83,9.83640000001,11.1613333333,9.19926666667,10.0042,11.7232,13.2243333333,5.34173333333,10.7338666667,13.6016666667,15.958
807.13,9.41273333332,10.7814666667,8.77906666667,9.51413333334,11.6095333333,12.9531333333,5.07806666667,10.545,12.9192,15.8681333333
807.44,8.38453333334,9.923,8.0428,8.90600000001,11.0685333333,12.5898,4.58973333333,9.52119999999,12.1453333333,14.8888666667
807.74,8.62399999999,9.93726666665,8.40666666667,9.36853333333,11.5936,12.9568666667,4.89333333333,9.61106666666,12.1371333333,15.5919333333
808.05,7.59226666667,8.95113333334,7.09126666666,8.78133333333,10.7770666667,12.3907333333,4.15293333333,8.40773333333,11.2356666667,15.0404
808.35,7.64593333333,8.49733333334,6.81153333333,8.59953333333,10.5918666667,11.6136,4.02733333333,8.18220000001,10.7791333333,15.3852
808.66,8.05846666667,8.77999999999,7.62886666667,9.28693333333,11.4174666667,11.8298,4.24393333333,8.89166666666,11.1598,16.2371333333
808.97,7.02313333333,8.1356,6.9622,8.51793333334,10.9168666667,10.5606666667,3.0682,7.8488,10.5866666666,15.541
809.27,7.02173333333,8.26446666666,7.1016,9.00126666669,10.9366,10.1287333333,3.1424,7.51893333333,10.688,15.4460666667
809.58,7.05533333333,8.57293333333,7.45286666667,8.79859999999,11.039,9.8828,2.84566666667,7.10946666667,11.0118,15.7814
809.88,6.48126666667,7.97406666667,6.8706,7.70513333333,10.4126,8.83639999999,1.8914,6.2866,10.2549333333,15.2064666667
810.19,5.988,7.07586666668,6.26686666667,6.90839999999,9.45620000001,8.10786666667,0.688066666666,5.70893333333,9.25146666667,14.7094
810.49,7.2674,8.17360000001,7.80160000001,8.32626666669,10.5866,9.61366666666,1.93613333333,7.1244,10.6532666667,16.0324
810.80,6.48106666666,6.80339999999,7.25226666667,7.24273333333,9.839,8.57986666667,0.859066666667,6.12,9.58513333332,15.1196666667
811.10,5.3664,5.40759999999,5.57266666667,5.52113333333,8.35920000001,6.99693333333,-0.846266666668,4.74706666667,8.29713333334,13.4676
811.41,5.9592,5.7304,6.05286666667,5.23126666667,8.69459999999,7.00966666666,-0.9256,4.3992,8.76726666667,12.9588666667
811.71,5.47393333333,5.14373333334,5.7614,4.8988,8.78586666666,6.99679999999,-1.31006666667,3.90846666667,8.77533333333,12.5560666667
812.02,5.5682,5.27733333333,5.77273333333,4.72806666667,8.75613333333,7.19446666666,-1.1094,3.54326666667,8.76686666666,12.6978
812.32,7.34726666667,5.98593333333,6.95853333333,5.7158,9.60553333334,8.62246666666,0.248533333333,4.3328,9.43273333333,13.5278666666
812.63,8.04373333333,5.836,7.07106666666,5.63926666667,9.6284,9.30053333334,0.469933333332,5.0928,9.28966666667,13.4099333333
812.93,7.65033333333,5.16926666667,6.85246666667,5.23493333333,8.98359999999,9.11473333333,0.830600000001,5.4972,8.41526666666,12.5028
813.24,7.85086666666,5.19746666667,6.95186666666,6.03059999999,8.21273333334,9.51739999999,1.0856,6.03066666667,8.51979999999,12.5108666667
813.54,6.57506666667,3.68213333333,5.77466666667,4.4368,6.71226666667,7.95886666666,-0.457400000001,4.494,6.75800000001,10.8518666666
813.85,4.94593333333,2.09673333333,3.7264,2.5982,4.69513333333,5.78919999999,-2.4388,2.3362,5.12826666667,8.93446666666
814.15,6.53173333333,4.1596,5.22766666667,4.7442,6.3406,7.40879999999,-0.281066666668,4.11473333333,6.46426666667,10.7026
814.46,8.29539999999,5.84146666667,7.0142,6.5146,8.43659999999,9.13146666667,1.33546666667,5.6894,8.03486666667,12.3561333333
814.76,8.96473333333,6.59086666666,7.53386666667,7.41460000001,9.60439999999,9.61526666667,2.8184,7.1002,8.43366666667,13.561
815.07,9.74593333333,7.75666666667,8.23273333333,8.1376,10.127,10.1056,3.9682,7.95773333333,9.53440000001,13.8518666667
815.37,9.7338,8.16826666667,8.328,8.48786666668,10.4048,10.6070666667,4.3662,8.115,9.61646666666,13.7912
815.68,9.46286666665,8.30480000001,7.87693333333,8.82633333335,10.6626,10.4538,4.4862,8.59680000001,9.55660000001,13.7714
815.98,9.86346666665,9.05406666665,8.49786666667,9.62066666666,11.5933333333,10.6222666667,5.09866666667,9.41826666667,10.3895333333,14.5978666667
816.29,9.20360000001,9.08166666667,7.94526666666,9.74119999998,11.3749333333,10.3602,4.28206666667,8.77720000001,10.5733333333,14.3784
816.59,10.6324666667,10.3614,9.05626666667,10.8434,13.4235333333,11.6967333333,5.76306666667,9.21686666667,11.8775333333,15.6425333334
816.89,12.0116666667,12.6044,10.7386,12.9154,15.384,13.7318,8.13406666667,10.7774666667,14.0429333333,17.6677333333
817.20,12.8946,13.4478,11.5783333333,13.7626,16.3759333333,14.5541333333,8.94606666667,11.5974666667,14.4586666667,18.1212
817.50,11.6217333333,12.2553333333,10.4208,12.0850666667,14.9219333333,13.2860666667,7.37573333333,10.5153333333,13.4090666667,16.8225333333
817.81,10.2586666667,11.1495333333,9.92340000001,11.3314,13.6207333333,12.2798,6.33146666666,9.57839999999,12.8831333333,16.4943333333
818.11,10.8824666667,12.3731333334,11.1202666667,12.4278666667,14.2388,13.3699333333,7.07826666666,10.6904666667,14.4308,17.3478
818.41,10.2964666667,11.7609333333,10.3504,11.9586666667,13.585,13.4140666667,6.13660000001,9.93713333333,13.7018,17.044
818.72,10.753,11.9035333333,10.076,12.1574666667,13.7902,13.4940666667,6.34513333334,10.0339333333,14.2301333333,17.5972
819.02,11.7736,12.7079333333,11.3856666667,13.1432,14.5683333333,14.7108,7.70380000001,10.7284666666,15.6849333333,18.7013333334
819.33,11.8054,12.7424666667,11.3729333333,13.2106666666,14.2344,15.2432666666,7.69713333333,10.5657333333,15.7045333333,18.6448666667
819.63,12.0402,13.0257333333,11.4562666667,13.1951333333,14.4131333333,15.6558666666,8.00999999999,10.7219333333,15.8255333333,18.8638666667
819.93,11.2535333333,12.4042666667,11.0792666667,12.6206666667,13.5813333333,15.2334666667,7.35806666667,10.2983333333,14.9749333333,18.2
820.24,10.9708,11.6711333333,10.5098,12.1897333333,12.8324666666,14.7563333333,6.7376,9.89806666667,14.2374,17.5976
820.54,11.0142666667,11.8530666667,10.5628666667,12.5354666667,13.0685333333,14.9701333333,6.8866,9.96646666666,14.4408,17.666
820.85,11.2891333333,12.3286666667,10.5516666667,12.9772,13.3588,15.0788,7.2962,10.2431333333,14.7226,18.1274
821.15,11.6805333333,12.7273333333,10.8072,13.2754666667,13.5895333333,15.4298,7.63366666667,10.6446666667,14.9558,18.2479333333
821.45,12.2694,13.132,11.1536666667,13.6773333333,13.9722,15.7807333333,8.03793333333,11.0234,15.1564666667,18.8303333333
821.76,12.4129333333,13.302,11.3422666667,13.7799333334,14.1256666667,15.8517333333,8.28059999999,11.2143333333,15.2862,18.9808666667
822.06,12.6387333333,13.7089333333,11.6460666667,14.2084,14.4014,16.1493333333,8.67479999999,11.602,15.5700666667,19.2803333333
822.36,12.5055333333,13.6624666667,11.4456,14.0602,14.2439333333,16.069,8.46760000001,11.5789333333,15.4209333333,19.2104666667
822.67,12.6442666666,13.8072,11.5941333333,14.2156666667,14.3856666667,16.1187333333,8.68433333334,11.7106666667,15.5602,19.384
822.97,12.6599333333,13.7065333333,11.5818,14.2278,14.3541333333,16.0268,8.68493333333,11.7160666667,15.5370666667,19.3464
823.27,12.8146,13.8090666667,11.6732,14.485,14.4748,16.1797333333,8.80446666667,11.8427333333,15.7345333334,19.5058
823.58,13.0075333333,14.0595333333,11.9088,14.758,14.7794666667,16.4244,8.99533333334,12.033,16.1011333333,19.7022
823.88,12.8576666667,13.9538666667,11.7477333333,14.5007333333,14.5558,16.3207333333,8.82000000001,11.9913333333,15.9898,19.7404
824.18,13.0342666667,14.0334,12.1250666667,14.6113333333,14.7434,16.5446,9.01093333333,12.2396,16.2406666667,19.7483333333
824.49,13.2516,14.2998666667,12.3751333333,14.7134666667,15.0130666667,16.6897333334,9.39686666666,12.4976666667,16.5591333333,20.1006666667
824.79,12.4334666667,13.8776,11.9612,14.0178666667,14.4544,16.1225333333,8.76233333333,11.9162666667,16.1435333333,19.4172666667
825.09,12.5048666667,13.9962,12.1572,14.1974666667,14.5518,16.2442,8.82379999999,12.1182666667,16.2864666667,19.6620666667
825.39,12.5108666667,13.7810666667,12.254,13.9580666667,14.5722,16.2449333333,8.742,11.9138,16.0992666667,19.5523333333
825.70,12.1939333333,13.5894,12.2912666667,13.7623333333,14.2924,15.9258,8.50906666667,11.6855333333,15.8176,19.2608
826.00,12.2271333333,13.866,12.5008666666,13.9326,14.5579333333,16.2189333333,8.79773333333,11.8017333333,15.9638,19.4227333333
826.30,12.3959333333,13.9797333334,12.6379333333,14.1574,14.9622,16.4625333333,8.93039999999,11.9086,15.9900666667,19.8222666667
826.61,12.3409333333,13.9582666667,12.3220666667,14.0302666667,14.9242666667,16.2804,8.90906666667,11.9962666667,15.9468666667,19.8522666667
826.91,11.9939333333,13.6242,11.9402666667,13.5742666667,14.3896,15.8628666667,8.76386666666,11.6954666667,15.5262,19.6518
827.21,12.7276,14.3196,12.7704,14.4554,15.1349333333,16.3423333333,9.74166666666,12.3937333333,16.2764666667,20.3378
827.51,12.7226666666,14.3844,12.671,14.539,15.1457333333,16.3394666667,9.53779999999,12.4292,16.1016,20.5354
827.82,12.6991333333,14.3794,12.3943333333,14.8445333333,15.0545333333,16.3186666667,9.33506666666,12.308,15.9810666667,20.5105333333
828.12,12.8296,13.9458,12.1085333333,14.8318,14.9012,16.3691333334,9.34199999999,12.1129333334,15.9914666667,20.5341333333
828.42,12.2246666667,13.1947333334,11.439,14.0310666667,14.1648,15.4816,8.68566666667,11.3236666667,15.2922666667,19.6444
828.72,11.0694,12.0861333333,10.398,12.8975333333,12.8124,14.1848,7.32266666667,10.3381333333,14.3302,18.4022
829.02,11.0288,11.8078666667,10.1178666667,12.6638666667,12.7298,14.0521333333,7.3526,10.0520666667,14.3046,18.4197333333
829.33,10.3540666667,10.9340666667,9.16973333333,11.5568,11.9415333333,13.1136,6.2638,9.38346666666,13.7058666667,17.4664
829.63,9.57099999999,10.1046666666,8.29446666667,10.206,10.6992,12.2120666667,5.532,8.45646666667,13.1172,16.7309333333
