wavelength,Back_ThlRufm,Belly_ThlRufm,Breast_ThlRufm,Crissum_ThlRufm,Crown_ThlRufm,DorTail_ThlRufm,Patch10_ThlRufm,Rump_ThlRufm,Throat_ThlRufm,WingTip_ThlRufm
712.84,17.1325,64.3171666666,57.2795,53.8926666667,39.5719166667,20.7850833333,32.9493333333,19.9825,60.7646666667,19.0325
713.16,17.3325,64.4483333334,57.36825,53.9671666667,39.7220833333,20.9894166667,33.16825,20.16225,60.9074166667,19.2751666667
713.48,17.3984166667,64.4176666667,57.3348333333,53.8405833333,39.724,21.0965833333,33.1169166667,20.2638333334,60.7609166667,19.3140833333
713.80,17.25025,64.341,57.3084166667,53.7990833333,39.759,20.9704166666,33.09,20.1721666667,60.61925,19.29875
714.12,17.4516666666,64.35,57.34425,53.7035833333,40.03075,21.1854166667,33.217,20.2574166667,60.5551666667,19.4655
714.44,17.35425,64.19275,57.2308333333,53.3999166667,39.97825,21.1655,33.09475,20.202,60.2781666667,19.5251666667
714.76,17.3949166667,64.3065,57.3104166667,53.5044166667,40.0994166667,21.2421666667,33.1030833333,20.2834166667,60.4951666667,19.54625
715.08,17.4840833333,64.33075,57.2421666667,53.5486666667,40.1320833333,21.3225,33.0541666666,20.4354166666,60.5940833333,19.6931666667
715.40,17.4895,64.389,57.3700833333,53.5760833333,40.1631666667,21.36825,33.03625,20.4715,60.712,19.8123333333
715.72,17.55075,64.46725,57.4549166666,53.65275,40.2766666667,21.3964166667,32.9550833333,20.4595,60.7418333334,19.8990833333
716.04,17.5774166667,64.491,57.5404166667,53.7075833333,40.29675,21.4343333333,32.9036666666,20.3945833333,60.7171666667,19.8579166667
716.36,17.49875,64.458,57.6058333333,53.5363333334,40.2510833333,21.3288333333,32.8751666667,20.27975,60.6579166667,19.8609166666
716.68,17.3955833333,64.6388333333,57.72525,53.7369166667,40.4409166667,21.2995,32.8786666666,20.1945833333,60.7964166667,19.692
717.00,17.3986666667,64.5906666667,57.6955833334,53.80075,40.405,21.2504166667,32.88775,20.1495,60.739,19.69625
717.32,17.3755,64.4739166667,57.496,53.6948333333,40.29925,21.2671666667,32.8113333333,20.17275,60.7529166667,19.6405
717.64,17.2530833333,64.6318333333,57.5231666667,53.8060833333,40.3324166667,21.1545833333,32.7655833333,20.15575,61.0185,19.5155833333
717.96,17.5444166667,64.5593333333,57.39225,53.7819166667,40.39275,21.3135833333,32.94325,20.32775,61.0384166667,19.503
718.28,17.4204166666,64.1416666667,57.0750833333,53.4261666666,40.194,21.15175,32.72925,20.1705833333,60.6915833333,19.3521666666
718.60,17.3918333334,64.1423333333,57.0990833333,53.43175,40.25,21.0525,32.7460833333,19.9780833333,60.6194166666,19.171
718.92,17.4935833333,64.42575,57.4881666667,53.7531666667,40.6363333333,21.1851666666,32.9861666667,20.0979166667,60.9306666667,19.2389166666
719.24,17.5170833333,64.53025,57.5133333333,53.8208333333,40.7416666667,21.1653333333,33.0375,20.16825,60.95425,19.1968333333
719.56,17.9444166666,65.15875,57.9375,54.1560833333,41.1429166667,21.5554166667,33.4895833333,20.659,61.4224166667,19.5874166667
719.88,18.23725,65.1249166667,57.8866666667,54.34675,41.2631666667,21.7868333333,33.6046666667,20.8116666667,61.5561666667,19.7695
720.20,18.3325,65.03,57.7635833333,54.2866666667,41.0655,21.7485833333,33.4739166667,20.8125833333,61.5290833333,19.75075
720.52,18.322,64.8765,57.4566666667,54.15325,41.0960833334,21.6034166667,33.3528333333,20.8320833333,61.4384166666,19.6469166667
720.84,18.32775,64.7695833333,57.4568333333,54.112,41.0481666667,21.4515833333,33.0403333333,20.53525,61.4496666667,19.3830833334
721.16,18.3263333334,64.7573333333,57.612,54.1004166666,41.145,21.5058333334,33.0863333333,20.575,61.2558333333,19.4868333333
721.48,18.02825,64.7049166667,57.5189166667,54.0595,40.9301666667,21.2154166667,32.882,20.4765,61.0235833333,19.2486666667
721.79,18.07,64.9035,57.8433333333,54.17425,41.00325,21.1879166667,33.0501666667,20.4480833333,61.2496666667,19.1696666667
722.11,18.0521666667,64.67025,57.73525,54.0361666666,40.8180833333,21.2116666667,32.89875,20.4064166666,61.1248333333,19.2433333333
722.43,17.8009166667,64.6064166667,57.41775,53.8116666667,40.58125,21.0415833333,32.75975,20.1698333333,60.79725,19.1255
722.75,17.7761666667,64.7983333334,57.46525,53.8846666667,40.61175,21.1361666667,32.7825,20.09925,61.02025,19.2183333333
723.07,17.4145,64.3605,57.3346666667,53.6346666667,40.5265,20.8059166666,32.3815,19.7311666667,60.8068333333,18.9650833334
723.39,17.47025,64.7275833333,57.7853333334,53.82275,40.9105,20.9664166667,32.5165,19.8625,61.1415833333,18.9876666667
723.71,17.674,64.6155833334,57.7511666667,53.7509166667,41.1735833333,21.2885833334,32.6199166667,20.15,61.0404166667,19.413
724.03,17.5266666666,64.9786666667,58.1848333333,53.9065833333,41.30325,21.3508333333,32.6539166666,20.0610833334,61.319,19.3920833333
724.35,17.4915833334,65.2371666667,58.1848333333,54.0871666667,41.4945,21.45125,32.9620833333,20.27375,61.41,19.5708333333
724.67,17.5954166666,65.0385833333,58.0325,53.9713333334,41.3499166667,21.4403333333,33.0008333334,20.3449166667,61.2914166667,19.5825
724.98,17.4206666666,64.9999166667,58.0689166667,53.9311666667,41.4365,21.2221666667,32.7883333333,20.1350833333,61.2725833333,19.4496666667
725.30,17.5718333333,64.7134166667,57.6491666667,53.688,41.21675,21.2416666667,32.7065,20.2845,60.877,19.7539166666
725.62,17.8024166667,65.2048333333,57.7693333333,53.9248333333,41.584,21.3365,33.0591666667,20.61475,61.3060833334,19.942
725.94,18.0849166667,65.2176666667,57.79525,53.9791666667,41.9955833333,21.6279166667,33.2591666667,20.9315,61.4273333333,20.1969166667
726.26,17.86925,64.8391666667,57.53675,53.6800833333,41.823,21.3955,32.9753333333,20.6215,60.9473333333,19.8804166667
726.58,17.8525,64.6835833333,57.3069166667,53.60225,41.6816666667,21.2155833333,32.9173333334,20.4958333333,60.8445833333,19.80325
726.90,17.7075833334,64.66925,57.2951666667,53.5424166667,41.6096666667,21.1065,32.8760833334,20.4810833333,60.7163333334,19.7863333333
727.21,17.7334166667,65.1544166667,57.9275833333,54.064,41.9735,21.196,33.30625,20.602,61.1250833334,19.82475
727.53,18.2075833333,65.0285,57.88675,54.0575,42.0914166667,21.5323333333,33.6706666667,20.9303333333,61.0295,20.1223333333
727.85,18.4081666667,65.0330833333,57.9279166667,53.9819166667,42.2375833333,21.625,33.7531666667,21.0346666667,60.9721666667,20.284
728.17,18.3428333334,65.1720833333,58.0085,54.1213333334,42.5049166667,21.64525,33.5888333333,20.972,61.089,20.22675
728.49,18.481,65.21325,58.0218333333,54.32,42.5679166667,21.9258333333,33.8123333333,21.1470833334,61.115,20.4321666666
728.80,18.4864166667,65.64325,58.5158333334,54.6274166667,42.9438333333,22.024,33.9849166667,21.1543333334,61.5391666667,20.2730833333
729.12,18.3115833333,65.3285,58.5269166667,54.529,42.9741666667,22.02875,33.9233333333,21.1153333333,61.1489166667,20.1525833333
729.44,18.4106666667,65.3215833334,58.7748333334,54.7081666667,43.0025,22.0026666667,34.1074166666,21.113,61.36825,20.2280833333
729.76,19.0199166667,65.634,59.19025,55.1114166667,43.4811666666,22.6305833333,34.8739166667,21.84125,61.81025,20.8415833333
730.08,19.2251666667,65.7360833333,59.2173333333,55.2266666666,43.6304166666,22.8216666666,35.1783333333,22.0520833334,61.7196666667,21.0723333333
730.39,19.4915,65.7203333333,59.1731666667,55.275,43.8924166667,23.1096666666,35.413,22.2653333333,61.66475,21.3723333333
730.71,19.5074166667,65.6828333333,58.916,55.1148333333,43.7816666666,22.96325,35.3539166667,22.2766666667,61.4759166667,21.3529166667
731.03,19.2259166667,65.7611666667,58.9523333333,55.1921666667,43.77775,22.8381666667,35.26875,22.1615,61.7261666667,21.3321666667
731.35,19.1479166667,65.6755,58.952,55.14375,43.6511666667,22.8569166667,35.2028333333,22.1419166667,61.6906666667,21.3645
731.67,19.2184166667,65.32925,58.7099166667,54.8935,43.4699166667,22.8979166667,35.39675,22.18575,61.4373333333,21.4393333333
731.98,19.00425,65.0145833333,58.4568333333,54.58825,43.2615,22.6556666667,35.12475,22.0020833333,61.2466666667,21.152
732.30,18.5690833333,64.8400833333,58.1425833334,54.42975,43.06375,22.4590833333,34.87975,21.756,60.9480833333,20.9769166667
732.62,18.4154166666,64.92025,58.0805833333,54.2815,42.94925,22.2420833333,34.6785,21.56725,60.9449166667,20.79275
732.94,18.2710833333,64.88425,57.9211666666,54.20175,42.7626666667,22.13575,34.3664166667,21.2924166666,60.72225,20.4939166667
733.25,17.834,64.9559166666,57.6233333333,54.0119166667,42.6934166667,21.7838333333,33.9695,20.7975833333,60.5631666667,20.0996666667
733.57,17.6795833333,65.1255,57.6330833334,54.0540833333,42.8950833334,21.8690833334,33.8929166667,20.8055833333,60.72025,20.0203333333
733.89,17.0225833333,64.7211666667,56.9785833333,53.5376666667,42.3290833333,21.2079166667,33.28875,20.0905,60.2345,19.3636666667
734.21,16.9051666667,64.4791666667,56.91175,53.3103333333,42.3899166667,21.2478333333,33.1225,19.90675,60.1365,19.2811666667
734.52,17.0450833333,64.4701666667,56.9705833333,53.2781666667,42.5975,21.3205,33.1749166667,19.8630833333,59.9595833333,19.2979166667
734.84,17.1605833333,64.337,56.81725,53.2215,42.6936666667,21.4093333333,33.2811666667,19.9036666667,59.8518333333,19.3446666667
735.16,17.1626666667,64.776,57.2266666667,53.464,43.064,21.504,33.24,19.9866666666,60.0986666667,19.488
735.48,17.31625,64.856,57.24,53.5023333333,43.2905,21.6248333333,33.382,20.0741666667,60.14125,19.7141666667
735.79,17.6531666667,64.7813333333,57.3744166667,53.5541666666,43.5685,21.8375833333,33.45375,20.2209166667,60.194,19.86725
736.11,17.9911666667,64.75175,57.4200833334,53.8601666667,43.8245,22.1853333333,33.7169166667,20.3973333333,60.312,20.1434166667
736.43,17.9768333334,64.5765,57.36175,53.8001666667,43.9068333334,22.1545,33.8469166666,20.56975,60.3736666667,20.2975
736.74,18.1020833333,64.5219166667,57.5848333333,53.8958333333,43.8868333333,22.2045,33.7914166667,20.7103333334,60.4865,20.50925
737.06,18.18125,64.4170833334,57.6096666667,53.8731666667,43.7345833333,22.2893333333,33.7303333333,20.63775,60.36775,20.5426666666
737.38,18.8715833333,64.5979166667,58.15,54.3235,44.1270833333,22.9645833333,34.1691666666,21.3318333333,60.663,21.1568333333
737.69,19.2694166667,65.0055833334,58.4306666666,54.70275,44.4026666667,23.2750833333,34.4610833333,21.5833333333,60.93325,21.3861666667
738.01,19.2730833333,65.2260833333,58.5365,55.0873333333,44.55375,23.4368333334,34.70175,21.8011666666,61.2289166666,21.5344166666
738.33,19.1415,65.3566666666,58.5786666667,55.053,44.5736666667,23.4029166667,34.5734166667,21.7809166667,61.1428333333,21.4185
738.64,19.35125,65.45275,58.4505,55.19925,44.7254166667,23.56,34.80125,21.7905833333,61.1659166667,21.4025
738.96,19.6355,65.7678333333,58.884,55.5669166667,45.1184166667,23.958,34.9821666667,21.9638333333,61.51,21.7869166667
739.28,19.5968333333,65.90525,58.8465833333,55.57825,45.1155833333,23.9283333334,35.0365,22.0304166666,61.57075,21.8216666666
739.59,19.4586666667,65.9993333333,58.99225,55.5385,45.1545833334,23.7850833334,34.996,21.9284166667,61.7129166667,21.7630833333
739.91,19.6010833333,66.3583333333,59.0770833333,55.7016666667,45.39375,23.9794166667,35.2905,22.1000833333,61.72025,21.8955833333
740.23,19.7985833334,66.6316666667,59.4074166667,55.9806666667,45.7444166666,24.203,35.6245,22.3204166667,61.9644166667,22.0256666667
740.54,19.6428333333,66.5689166667,59.40825,55.85475,45.7474166667,24.0375833333,35.6016666667,22.2695,61.9698333334,21.8371666667
740.86,19.2463333333,66.4011666667,59.1871666667,55.5484166666,45.64925,23.6030833333,35.4061666667,21.8834166667,61.7788333333,21.3915833333
741.18,18.7360833333,65.9993333333,58.8591666667,55.1415,45.3014166667,23.2656666666,34.9324166667,21.3868333333,61.4390833333,20.9070833333
741.49,18.5275,65.5038333334,58.34275,54.5093333333,45.0036666666,22.975,34.3258333333,21.1234166666,60.8701666667,20.6643333333
741.81,18.2941666666,65.3583333333,58.12475,54.4748333333,44.9911666667,22.7563333333,34.0064166666,20.6895833333,60.7541666667,20.2818333333
