wavelength,Back_ChrSalf,Belly_ChrSalf,Breast_ChrSalf,Crissum_ChrSalf,Crown_ChrSalf,DorTail_ChrSalf,Patch10_ChrSalf,Patch11_ChrSalf,Rump_ChrSalf,Throat_ChrSalf,WingTip_ChrSalf
460.94,3.53833333333,23.2066666667,22.182,29.1523333333,3.134,4.816,22.204,28.1306666667,6.241,19.6926666667,6.6435
461.29,3.55533333333,23.248,22.2633333333,29.1903333333,3.14833333333,4.825,22.2713333333,28.139,6.264,19.7303333333,6.6665
461.65,3.58833333333,23.3423333333,22.296,29.2466666667,3.15866666667,4.853,22.331,28.1696666667,6.29333333333,19.7883333333,6.696
462.00,3.607,23.4016666667,22.32,29.2883333333,3.16233333333,4.903,22.3726666667,28.1986666667,6.309,19.838,6.682
462.35,3.62033333333,23.4796666667,22.3646666667,29.3463333333,3.16633333333,4.859,22.3973333333,28.236,6.322,19.879,6.683
462.71,3.64,23.5526666667,22.4636666667,29.435,3.192,4.89,22.4663333333,28.2773333333,6.36533333333,19.958,6.739
463.06,3.68766666667,23.69,22.5456666667,29.496,3.234,4.952,22.567,28.2993333333,6.41133333333,20.0053333333,6.771
463.41,3.70266666667,23.785,22.6016666667,29.5883333333,3.24833333333,5.031,22.6516666667,28.3386666667,6.42866666667,20.085,6.792
463.76,3.72833333333,23.877,22.696,29.7033333333,3.26733333333,5.096,22.7276666667,28.411,6.47233333333,20.17,6.8365
464.12,3.80266666667,24.0156666667,22.807,29.78,3.346,5.142,22.7973333333,28.4663333333,6.521,20.272,6.9515
464.47,3.84233333333,24.0946666667,22.914,29.828,3.39,5.12,22.8276666667,28.468,6.53033333333,20.3226666667,6.96
464.82,3.84366666667,24.15,22.9426666667,29.8006666667,3.416,5.118,22.8513333333,28.4026666667,6.55566666667,20.352,6.9495
465.17,3.861,24.168,22.9683333333,29.7996666667,3.388,5.099,22.842,28.3656666667,6.547,20.365,6.9075
465.53,3.874,24.2143333333,23.018,29.8473333333,3.39766666667,5.071,22.8676666667,28.3873333333,6.54033333333,20.3876666667,6.8835
465.88,3.91033333333,24.2606666667,23.0856666667,29.9316666667,3.42666666667,5.083,22.9043333333,28.4216666667,6.558,20.4073333333,6.872
466.23,3.91366666667,24.31,23.142,30.021,3.44333333333,5.146,22.9486666667,28.4403333333,6.56333333333,20.45,6.883
466.58,3.93933333333,24.3803333333,23.1723333333,30.0783333333,3.455,5.133,22.987,28.457,6.565,20.5156666667,6.8585
466.94,3.97233333333,24.4543333333,23.2306666667,30.1433333333,3.47533333333,5.157,23.0026666667,28.4416666667,6.58033333333,20.575,6.8585
467.29,4.00866666667,24.5206666667,23.316,30.1693333333,3.47633333333,5.125,23.041,28.491,6.61333333333,20.6196666667,6.8465
467.64,4.04133333333,24.5273333333,23.3473333333,30.1983333333,3.474,5.109,23.0236666667,28.4506666667,6.62266666667,20.6116666667,6.841
467.99,4.0,24.4946666667,23.3506666667,30.2196666667,3.40333333333,5.077,23.0236666667,28.385,6.61666666667,20.5806666667,6.7705
468.35,3.99366666667,24.5173333333,23.3716666667,30.271,3.40566666667,5.083,23.0443333333,28.3996666667,6.623,20.605,6.7755
468.70,4.01,24.6,23.4416666667,30.3973333333,3.42666666667,5.105,23.108,28.463,6.641,20.6766666667,6.7765
469.05,4.059,24.7476666667,23.543,30.493,3.46033333333,5.145,23.224,28.5326666667,6.695,20.7723333333,6.848
469.40,4.07233333333,24.8263333333,23.5886666667,30.599,3.45666666667,5.216,23.2846666667,28.6053333333,6.72166666667,20.8426666667,6.868
469.75,4.056,24.924,23.6186666667,30.684,3.45866666667,5.204,23.3143333333,28.617,6.72333333333,20.885,6.8715
470.11,4.07466666667,25.0203333333,23.6586666667,30.7443333333,3.44666666667,5.223,23.3773333333,28.6116666667,6.75733333333,20.902,6.8795
470.46,4.057,25.034,23.6883333333,30.7466666667,3.416,5.262,23.4043333333,28.632,6.77166666667,20.9003333333,6.879
470.81,4.034,25.0276666667,23.7313333333,30.7323333333,3.43133333333,5.299,23.444,28.633,6.79866666667,20.911,6.899
471.16,4.02966666667,25.0116666667,23.7266666667,30.79,3.43,5.337,23.4473333333,28.606,6.80633333333,20.9053333333,6.903
471.51,3.96033333333,25.0486666667,23.745,30.7726666667,3.405,5.3,23.4973333333,28.6296666667,6.757,20.9113333333,6.8655
471.87,3.947,25.1336666667,23.7743333333,30.811,3.428,5.311,23.5356666667,28.664,6.75266666667,20.957,6.899
472.22,3.931,25.1866666667,23.764,30.793,3.376,5.296,23.5816666667,28.6176666667,6.72466666667,20.9783333333,6.8575
472.57,3.92366666667,25.2056666667,23.794,30.8283333333,3.35433333333,5.271,23.6203333333,28.6403333333,6.71733333333,21.0243333333,6.8675
472.92,3.859,25.154,23.7713333333,30.8153333333,3.324,5.246,23.576,28.6266666667,6.66033333333,20.983,6.812
473.27,3.79233333333,25.0956666667,23.7663333333,30.7193333333,3.275,5.166,23.577,28.578,6.59333333333,20.9566666667,6.7635
473.62,3.754,25.1126666667,23.7913333333,30.6836666667,3.268,5.148,23.5863333333,28.5573333333,6.58033333333,20.991,6.7905
473.98,3.74566666667,25.1183333333,23.7906666667,30.666,3.28366666667,5.114,23.6016666667,28.618,6.56233333333,21.014,6.7975
474.33,3.73166666667,25.139,23.8553333333,30.697,3.29866666667,5.111,23.6263333333,28.625,6.53266666667,21.0496666667,6.7965
474.68,3.696,25.1693333333,23.8406666667,30.7366666667,3.26533333333,5.038,23.668,28.6183333333,6.513,21.0733333333,6.783
475.03,3.63433333333,25.2213333333,23.863,30.757,3.26,5.008,23.697,28.5996666667,6.48366666667,21.1136666667,6.7965
475.38,3.68266666667,25.2766666667,23.893,30.7636666667,3.31466666667,5.045,23.7686666667,28.64,6.52633333333,21.184,6.8655
475.73,3.70633333333,25.2943333333,23.899,30.7673333333,3.315,5.022,23.7836666667,28.704,6.51933333333,21.1956666667,6.882
476.08,3.717,25.359,23.946,30.8186666667,3.34766666667,5.056,23.7936666667,28.716,6.53666666667,21.2726666667,6.9775
476.44,3.726,25.3836666667,23.9546666667,30.7656666667,3.37633333333,5.052,23.792,28.77,6.56433333333,21.309,7.0135
476.79,3.749,25.4326666667,23.96,30.7833333333,3.41366666667,5.099,23.8363333333,28.7893333333,6.58433333333,21.3353333333,7.038
477.14,3.788,25.482,24.0376666667,30.883,3.47233333333,5.153,23.904,28.8466666667,6.66466666667,21.4223333333,7.112
477.49,3.799,25.4636666667,24.037,30.8393333333,3.44666666667,5.163,23.924,28.831,6.66133333333,21.3906666667,7.08
477.84,3.79933333333,25.4966666667,24.0596666667,30.807,3.44266666667,5.146,23.9383333333,28.823,6.67066666667,21.426,7.087
478.19,3.821,25.5256666667,24.0726666667,30.7876666667,3.45866666667,5.156,23.9516666667,28.8023333333,6.699,21.4543333333,7.0895
478.54,3.8,25.51,24.0646666667,30.7076666667,3.41866666667,5.126,23.924,28.794,6.66266666667,21.4526666667,7.056
478.89,3.829,25.5233333333,24.0806666667,30.672,3.43133333333,5.156,23.9233333333,28.8536666667,6.688,21.4803333333,7.062
479.24,3.77,25.4966666667,24.0686666667,30.667,3.38266666667,5.097,23.8433333333,28.8333333333,6.65333333333,21.4576666667,7.018
479.60,3.72366666667,25.4616666667,24.079,30.6686666667,3.35766666667,5.058,23.8206666667,28.7933333333,6.62566666667,21.4733333333,6.9805
479.95,3.73466666667,25.455,24.0573333333,30.6796666667,3.373,5.032,23.8416666667,28.8456666667,6.63366666667,21.4286666667,6.97
480.30,3.71966666667,25.4233333333,24.04,30.6536666667,3.36766666667,5.039,23.8426666667,28.8213333333,6.60433333333,21.364,6.941
480.65,3.68933333333,25.4263333333,24.025,30.588,3.35533333333,4.973,23.7926666667,28.7896666667,6.57866666667,21.3266666667,6.9065
481.00,3.673,25.3713333333,23.9613333333,30.5276666667,3.339,4.957,23.7553333333,28.7166666667,6.51233333333,21.245,6.862
481.35,3.62033333333,25.4023333333,23.9803333333,30.5323333333,3.318,4.921,23.7966666667,28.734,6.50433333333,21.263,6.865
481.70,3.60966666667,25.4123333333,24.027,30.611,3.311,4.939,23.8403333333,28.795,6.48533333333,21.2633333333,6.8485
482.05,3.57666666667,25.4466666667,24.018,30.642,3.30133333333,4.918,23.875,28.8413333333,6.46766666667,21.2326666667,6.851
482.40,3.574,25.517,24.0773333333,30.7083333333,3.31566666667,4.929,23.978,28.91,6.47133333333,21.227,6.8595
482.75,3.57133333333,25.555,24.123,30.7436666667,3.312,4.933,24.055,28.9473333333,6.467,21.2346666667,6.8525
483.10,3.58933333333,25.6126666667,24.169,30.77,3.30733333333,4.95,24.1216666667,28.9723333333,6.47666666667,21.2603333333,6.87
483.45,3.597,25.6536666667,24.1896666667,30.777,3.29666666667,4.979,24.1596666667,28.989,6.48833333333,21.271,6.873
483.80,3.58733333333,25.6773333333,24.2033333333,30.8023333333,3.29033333333,4.99,24.1843333333,28.9976666667,6.484,21.2876666667,6.8695
484.15,3.58266666667,25.7176666667,24.2376666667,30.84,3.284,5.009,24.2153333333,28.998,6.49566666667,21.3103333333,6.866
484.50,3.58166666667,25.739,24.268,30.8576666667,3.27666666667,5.012,24.2476666667,29.0013333333,6.49833333333,21.34,6.882
484.85,3.58133333333,25.8023333333,24.3076666667,30.9176666667,3.283,5.017,24.297,29.0406666667,6.52466666667,21.3846666667,6.8975
485.20,3.61733333333,25.8603333333,24.3683333333,30.9586666667,3.31533333333,5.048,24.339,29.0706666667,6.54233333333,21.4263333333,6.9235
485.55,3.634,25.9113333333,24.3916666667,30.9793333333,3.34133333333,5.062,24.3583333333,29.064,6.55666666667,21.4563333333,6.951
485.90,3.65633333333,25.9646666667,24.4493333333,30.999,3.34933333333,5.084,24.382,29.0626666667,6.55966666667,21.492,6.96
486.25,3.68466666667,26.0206666667,24.474,31.0233333333,3.36266666667,5.118,24.3806666667,29.065,6.579,21.534,6.9695
486.60,3.70533333333,26.0976666667,24.523,31.064,3.374,5.116,24.4106666667,29.058,6.60133333333,21.5746666667,7.001
486.95,3.73666666667,26.1636666667,24.5586666667,31.118,3.42233333333,5.164,24.4476666667,29.0656666667,6.63133333333,21.618,7.0215
487.30,3.763,26.238,24.6156666667,31.2043333333,3.47433333333,5.177,24.4876666667,29.08,6.661,21.6793333333,7.031
487.65,3.78833333333,26.3133333333,24.6756666667,31.2416666667,3.504,5.202,24.5153333333,29.0733333333,6.69466666667,21.723,7.037
488.00,3.822,26.3933333333,24.723,31.2966666667,3.53433333333,5.209,24.56,29.0783333333,6.71866666667,21.7606666667,7.0615
488.35,3.868,26.477,24.7723333333,31.396,3.57233333333,5.267,24.621,29.1156666667,6.75766666667,21.7963333333,7.107
488.70,3.89466666667,26.5576666667,24.829,31.4406666667,3.58733333333,5.262,24.6546666667,29.122,6.78233333333,21.8153333333,7.111
489.05,3.904,26.582,24.8336666667,31.4626666667,3.57866666667,5.253,24.6576666667,29.094,6.79033333333,21.802,7.0905
489.40,3.928,26.6636666667,24.8983333333,31.5346666667,3.58333333333,5.27,24.7326666667,29.1006666667,6.84166666667,21.839,7.1005
489.75,3.94466666667,26.745,24.955,31.595,3.60533333333,5.273,24.7903333333,29.1203333333,6.88966666667,21.86,7.102
490.10,3.96466666667,26.8103333333,25.05,31.666,3.60233333333,5.276,24.8413333333,29.1146666667,6.92866666667,21.894,7.087
490.45,3.99533333333,26.867,25.083,31.7113333333,3.61566666667,5.289,24.865,29.102,6.95666666667,21.9093333333,7.066
490.80,4.00566666667,26.9416666667,25.1326666667,31.7583333333,3.60533333333,5.251,24.881,29.0976666667,6.99266666667,21.9353333333,7.0465
491.15,4.02233333333,26.9853333333,25.1793333333,31.8026666667,3.59866666667,5.24,24.9043333333,29.0773333333,7.00533333333,21.94,7.0535
491.50,4.04733333333,27.0433333333,25.2346666667,31.8253333333,3.61,5.265,24.9603333333,29.0916666667,7.038,21.95,7.0615
491.85,4.05533333333,27.0723333333,25.2653333333,31.8296666667,3.60933333333,5.227,24.9683333333,29.099,7.04533333333,21.9633333333,7.0495
492.20,4.059,27.165,25.3393333333,31.8666666667,3.61133333333,5.216,24.9853333333,29.102,7.07766666667,22.0096666667,7.0015
492.55,4.07033333333,27.206,25.393,31.8816666667,3.61466666667,5.217,25.0103333333,29.108,7.09766666667,22.047,6.983
492.90,4.111,27.328,25.4773333333,31.9983333333,3.63233333333,5.24,25.0903333333,29.1426666667,7.161,22.1296666667,6.9955
493.25,4.14366666667,27.392,25.528,32.0356666667,3.656,5.241,25.117,29.15,7.18966666667,22.1883333333,6.991
493.60,4.21566666667,27.5066666667,25.631,32.1686666667,3.7,5.299,25.1916666667,29.189,7.25566666667,22.3006666667,7.0315
493.95,4.28266666667,27.579,25.672,32.2443333333,3.76166666667,5.305,25.2303333333,29.1903333333,7.30466666667,22.3816666667,7.07
494.30,4.333,27.6756666667,25.7503333333,32.3506666667,3.80533333333,5.359,25.2846666667,29.211,7.38,22.473,7.094
494.65,4.358,27.761,25.8173333333,32.4436666667,3.82933333333,5.387,25.324,29.24,7.412,22.5253333333,7.0935
495.00,4.40433333333,27.886,25.9206666667,32.5296666667,3.861,5.412,25.403,29.34,7.47766666667,22.6203333333,7.11
495.34,4.44933333333,27.9933333333,25.9983333333,32.6616666667,3.86933333333,5.361,25.423,29.3756666667,7.545,22.71,7.1085
495.69,4.51133333333,28.1103333333,26.1293333333,32.8506666667,3.90166666667,5.443,25.4836666667,29.4376666667,7.61066666667,22.8143333333,7.154
496.04,4.57966666667,28.171,26.183,32.947,3.96133333333,5.477,25.563,29.461,7.66633333333,22.8753333333,7.192
496.39,4.64366666667,28.278,26.256,33.0976666667,4.01866666667,5.557,25.635,29.4943333333,7.74566666667,22.9656666667,7.2245
496.74,4.706,28.36,26.3363333333,33.169,4.08666666667,5.603,25.6543333333,29.555,7.80766666667,23.0223333333,7.278
497.09,4.76033333333,28.472,26.4113333333,33.249,4.124,5.648,25.6933333333,29.5823333333,7.83566666667,23.0643333333,7.277
497.44,4.79233333333,28.533,26.454,33.277,4.129,5.621,25.6626666667,29.5883333333,7.882,23.107,7.2485
497.79,4.841,28.638,26.4936666667,33.3623333333,4.17666666667,5.635,25.6976666667,29.6153333333,7.94433333333,23.1323333333,7.2885
498.14,4.87433333333,28.748,26.5833333333,33.4503333333,4.21033333333,5.645,25.7886666667,29.631,7.998,23.1793333333,7.304
498.48,4.94433333333,28.8383333333,26.6726666667,33.5786666667,4.259,5.742,25.853,29.624,8.10066666667,23.2543333333,7.3685
498.83,5.013,28.962,26.7366666667,33.6396666667,4.31633333333,5.823,25.8833333333,29.619,8.182,23.3093333333,7.399
499.18,5.08666666667,29.0763333333,26.8026666667,33.7133333333,4.37333333333,5.874,25.9723333333,29.6616666667,8.23233333333,23.386,7.4555
499.53,5.11833333333,29.161,26.7996666667,33.7423333333,4.381,5.889,26.0256666667,29.643,8.30733333333,23.4216666667,7.4345
499.88,5.171,29.1996666667,26.803,33.8016666667,4.35333333333,5.906,26.0266666667,29.6516666667,8.35533333333,23.42,7.424
500.23,5.23266666667,29.2973333333,26.8196666667,33.8153333333,4.34466666667,5.881,26.037,29.619,8.38666666667,23.4536666667,7.4395
500.58,5.28066666667,29.4003333333,26.89,33.8883333333,4.35033333333,5.881,26.0596666667,29.6063333333,8.46,23.5116666667,7.4115
500.92,5.366,29.4743333333,26.9596666667,33.9803333333,4.39233333333,5.9,26.121,29.6366666667,8.547,23.569,7.4525
501.27,5.39133333333,29.5313333333,26.9583333333,34.0593333333,4.41166666667,5.94,26.2123333333,29.627,8.57733333333,23.5876666667,7.5015
501.62,5.43266666667,29.6563333333,27.0603333333,34.1503333333,4.421,6.013,26.331,29.695,8.67233333333,23.6576666667,7.5125
501.97,5.51233333333,29.722,27.1233333333,34.1906666667,4.478,6.069,26.348,29.7533333333,8.75333333333,23.7043333333,7.5405
502.32,5.609,29.8113333333,27.1826666667,34.198,4.50933333333,6.064,26.3913333333,29.744,8.76333333333,23.7143333333,7.5235
502.67,5.70133333333,29.8836666667,27.279,34.2536666667,4.542,6.088,26.496,29.7656666667,8.858,23.774,7.543
503.01,5.76433333333,29.9373333333,27.3246666667,34.3613333333,4.595,6.138,26.5343333333,29.7633333333,8.93066666667,23.827,7.5605
503.36,5.81966666667,29.987,27.3873333333,34.4073333333,4.636,6.134,26.5506666667,29.7986666667,8.973,23.8536666667,7.5645
503.71,5.851,30.077,27.511,34.4806666667,4.69133333333,6.156,26.621,29.8513333333,9.03066666667,23.9463333333,7.5805
504.06,5.88466666667,30.091,27.5986666667,34.5803333333,4.736,6.2,26.6383333333,29.904,9.074,23.9696666667,7.591
504.41,5.917,30.0726666667,27.6386666667,34.5933333333,4.73033333333,6.221,26.6656666667,29.923,9.08833333333,23.9753333333,7.6065
504.75,5.94366666667,30.123,27.7013333333,34.6193333333,4.71866666667,6.221,26.7083333333,29.9456666667,9.14066666667,24.032,7.5825
505.10,6.06466666667,30.17,27.798,34.6353333333,4.75466666667,6.26,26.7376666667,29.9693333333,9.23266666667,24.067,7.577
505.45,6.116,30.1653333333,27.813,34.6376666667,4.773,6.266,26.711,29.9403333333,9.26266666667,24.0876666667,7.5575
505.80,6.18333333333,30.176,27.8256666667,34.637,4.76766666667,6.271,26.7056666667,29.9293333333,9.28466666667,24.1053333333,7.53
506.15,6.229,30.2213333333,27.8766666667,34.685,4.81166666667,6.296,26.7246666667,29.9703333333,9.383,24.184,7.571
506.49,6.22866666667,30.2076666667,27.8633333333,34.7253333333,4.81566666667,6.284,26.7076666667,29.9676666667,9.38866666667,24.1796666667,7.557
506.84,6.259,30.2533333333,27.9703333333,34.7453333333,4.82266666667,6.276,26.7203333333,30.0156666667,9.42066666667,24.214,7.52
507.19,6.34566666667,30.3346666667,28.0293333333,34.813,4.86633333333,6.31,26.795,30.027,9.49066666667,24.2573333333,7.5425
507.54,6.42766666667,30.381,28.008,34.7876666667,4.90966666667,6.3,26.8056666667,29.9863333333,9.56233333333,24.247,7.5535
507.88,6.46166666667,30.4213333333,28.0323333333,34.7686666667,4.94733333333,6.315,26.8536666667,29.9963333333,9.60866666667,24.2503333333,7.5705
508.23,6.49033333333,30.4726666667,28.0546666667,34.8013333333,4.97566666667,6.28,26.8946666667,29.9763333333,9.65766666667,24.281,7.5545
508.58,6.53766666667,30.5266666667,28.0606666667,34.863,4.987,6.31,26.912,29.981,9.68933333333,24.266,7.563
508.93,6.563,30.55,28.0713333333,34.8936666667,5.00666666667,6.274,26.9023333333,29.9986666667,9.69166666667,24.283,7.574
509.27,6.56533333333,30.5783333333,28.1166666667,34.8913333333,4.992,6.266,26.9096666667,29.9703333333,9.68666666667,24.264,7.5715
509.62,6.55833333333,30.5983333333,28.1456666667,34.9213333333,4.98466666667,6.208,26.8913333333,29.9603333333,9.68766666667,24.2516666667,7.5445
509.97,6.56133333333,30.6086666667,28.1386666667,34.933,4.95233333333,6.196,26.9416666667,29.967,9.68333333333,24.2236666667,7.5015
510.32,6.613,30.6623333333,28.1826666667,34.915,4.97833333333,6.214,26.971,29.9723333333,9.72066666667,24.231,7.504
510.66,6.63433333333,30.6523333333,28.1296666667,34.902,4.998,6.244,26.9483333333,29.916,9.72566666667,24.198,7.482
511.01,6.67533333333,30.6906666667,28.1626666667,34.9016666667,5.00933333333,6.293,26.9723333333,29.889,9.76566666667,24.2263333333,7.5405
511.36,6.657,30.698,28.2166666667,34.887,4.97,6.253,26.974,29.8876666667,9.74466666667,24.2366666667,7.5165
511.70,6.70666666667,30.7743333333,28.24,34.899,4.971,6.283,26.9903333333,29.8726666667,9.778,24.2396666667,7.481
512.05,6.75166666667,30.81,28.246,34.9303333333,5.00033333333,6.337,27.0053333333,29.882,9.782,24.2476666667,7.491
512.40,6.73133333333,30.8133333333,28.279,34.949,4.98733333333,6.31,27.0003333333,29.8696666667,9.79366666667,24.2226666667,7.475
512.75,6.72733333333,30.8326666667,28.2843333333,34.9473333333,4.98933333333,6.333,27.0273333333,29.873,9.79133333333,24.213,7.441
513.09,6.77333333333,30.8736666667,28.2553333333,35.0433333333,5.01933333333,6.324,27.0283333333,29.897,9.834,24.2273333333,7.396
513.44,6.84,30.9456666667,28.308,35.0696666667,5.058,6.349,27.0976666667,29.9226666667,9.891,24.3156666667,7.419
513.79,6.92733333333,31.034,28.3926666667,35.1353333333,5.10666666667,6.383,27.1393333333,29.9686666667,9.949,24.374,7.458
514.13,6.936,31.063,28.3786666667,35.1823333333,5.103,6.411,27.1446666667,29.9456666667,9.94,24.3703333333,7.445
514.48,6.95566666667,31.087,28.4666666667,35.2423333333,5.07566666667,6.39,27.1796666667,29.979,9.95033333333,24.396,7.4185
514.83,6.93466666667,31.1046666667,28.45,35.2823333333,5.07533333333,6.331,27.1666666667,30.0193333333,9.944,24.3796666667,7.343
515.17,7.02166666667,31.1736666667,28.4946666667,35.42,5.13766666667,6.404,27.216,30.1,10.0076666667,24.3976666667,7.393
515.52,7.07966666667,31.2203333333,28.5933333333,35.553,5.19633333333,6.474,27.2613333333,30.154,10.053,24.4496666667,7.437
515.87,7.102,31.2626666667,28.613,35.5836666667,5.207,6.456,27.2933333333,30.1633333333,10.0833333333,24.4153333333,7.407
