wavelength,Back_SchRuff,Belly_SchRuff,Breast_SchRuff,Crissum_SchRuff,Crown_SchRuff,DorTail_SchRuff,Patch10_SchRuff,Rump_SchRuff,Throat_SchRuff,WingTip_SchRuff
256.15,5.24483333333,4.5955,6.62683333334,4.562,7.4925,10.0733333333,1.06566666667,5.2115,3.89608333334,10.5395
256.53,4.95583333333,4.51433333333,6.117,4.236,7.033,9.74816666666,0.212666666669,4.33433333333,3.25475,10.0915
256.90,5.34816666666,5.439,6.47216666667,5.2265,7.20166666666,10.1033333333,0.334333333334,4.69466666667,3.62341666667,10.3618333333
257.28,5.29866666666,6.1535,6.02733333333,5.39666666667,6.68633333333,10.3028333333,0.644833333334,5.01833333333,4.24025,10.2466666667
257.65,4.88516666667,5.79816666666,5.37883333334,4.81116666666,5.04566666667,9.51149999998,0.407,4.76183333333,3.86733333333,9.62266666666
258.02,5.23016666666,6.15316666667,5.21983333333,4.509,5.0285,9.42066666665,0.456333333333,4.80583333333,4.26483333333,9.61183333332
258.40,5.8975,6.94066666667,5.87916666667,4.89933333333,5.28066666666,10.0798333333,1.116,5.462,4.98083333334,10.1431666666
258.77,5.922,7.11383333333,5.836,4.89333333333,5.24383333333,10.0513333333,1.63633333333,5.79716666667,5.28683333334,9.98900000002
259.15,5.2945,7.022,5.574,4.728,4.728,9.98716666665,1.51766666666,5.63033333333,5.15825,9.65883333335
259.52,5.30566666667,7.36266666666,5.70316666667,4.92116666667,4.94666666667,10.291,1.85166666666,5.90816666667,5.63566666667,9.64366666665
259.89,5.31083333333,7.52483333333,5.69883333334,4.905,5.06016666666,10.4606666666,2.11833333334,6.0685,5.96733333334,9.74449999998
260.27,5.75516666666,7.913,5.88733333334,5.15066666666,5.358,10.6985,2.60133333333,6.48033333333,6.57233333334,10.1518333333
260.64,5.92216666667,8.03733333333,6.12516666667,5.251,5.34116666666,10.9813333333,2.91033333334,6.66666666667,6.68941666667,10.3893333333
261.01,5.99516666667,8.074,6.10766666666,5.1275,5.35266666666,11.1111666667,3.07066666666,6.59783333334,6.76416666666,10.469
261.39,6.0195,7.86383333333,6.01383333333,4.91083333333,5.346,10.8621666667,3.021,6.51733333334,6.56525,10.4663333333
261.76,6.09783333334,7.89883333334,6.36583333333,4.9665,5.783,11.0528333333,3.29366666667,6.49416666667,6.882,10.7555
262.13,5.93816666666,7.75316666666,6.47533333333,4.86416666667,5.80866666667,11.111,3.53083333333,6.358,6.99708333334,10.8085
262.51,5.6665,7.43116666667,6.303,4.578,5.67266666667,10.5095,3.38366666666,6.15733333333,6.94008333334,10.2773333333
262.88,5.91116666667,7.86966666666,6.802,4.9615,6.088,10.6008333333,3.78383333334,6.41916666666,7.45016666666,10.4091666667
263.25,6.60716666667,8.414,7.58283333333,5.5905,6.83283333333,10.931,4.3965,6.75233333333,8.26066666666,10.8906666667
263.63,7.37733333333,8.80033333334,8.19816666667,6.2685,7.44716666667,11.1665,4.6445,7.08916666666,8.65641666666,11.1576666667
264.00,7.47166666666,8.62683333334,8.2765,5.97533333333,7.4055,10.8901666666,4.28983333333,6.98866666667,8.20558333333,10.7671666667
264.37,7.23816666667,8.2695,8.132,5.93233333334,7.50333333333,10.9705,3.64383333333,6.551,7.70983333334,10.391
264.75,7.56033333333,8.33833333333,8.49783333335,6.3835,7.95916666667,10.8618333333,3.41133333333,7.01166666667,7.97933333334,10.4528333333
265.12,7.44266666666,8.0795,8.28833333333,6.41783333334,7.94033333334,10.6765,2.92533333333,6.91516666666,7.95516666667,10.1691666667
265.49,7.38,7.9725,8.4075,6.57966666667,7.98283333333,11.1738333333,2.6575,6.71783333333,7.85425,10.2843333333
265.87,7.2825,8.08633333334,8.309,6.876,7.94133333334,11.0593333334,2.44066666667,6.75,7.51483333333,10.2073333333
266.24,6.65733333333,7.35,7.57483333333,6.367,7.26583333333,10.665,1.76016666667,6.45116666667,6.67616666666,9.41016666669
266.61,6.368,7.40333333333,7.211,6.12966666666,6.8995,10.8026666666,1.67666666667,6.33133333333,6.41375,9.64800000001
266.98,5.62983333333,6.78983333334,6.14733333333,5.12133333334,6.11166666667,10.2605,0.704833333335,5.3625,5.67016666667,9.32383333335
267.36,5.51783333333,6.745,5.81383333333,4.89116666666,6.1705,10.0435,0.6265,5.27416666666,5.44383333334,9.19033333335
267.73,5.25666666666,6.56233333333,5.61516666666,4.79583333334,5.97383333333,9.73733333333,0.716833333335,5.2225,5.31641666666,9.19116666668
268.10,5.44166666667,6.84383333333,5.8255,5.191,5.89216666667,9.90633333335,1.07666666667,5.358,5.80033333334,9.35566666665
268.48,5.10266666666,6.90533333333,5.5555,4.7325,5.24266666667,9.605,0.930000000001,4.98766666666,5.59658333333,9.07
268.85,4.882,7.04816666666,5.09216666666,4.54266666667,5.1975,9.49733333331,0.978166666665,4.6235,5.44366666666,9.00416666667
269.22,4.42583333333,6.308,4.5055,3.85983333333,4.36983333334,9.00316666667,0.590166666666,3.94733333334,4.97225,8.55666666667
269.59,4.279,5.989,4.40266666667,3.48183333334,3.923,8.7125,0.665333333333,3.83016666667,4.91316666667,8.41050000002
269.97,3.97583333333,5.48,3.96816666667,2.78883333333,3.462,8.56383333333,0.332500000001,3.51466666666,4.637,8.20116666669
270.34,4.34016666667,5.9345,4.318,3.00416666667,3.70533333333,8.7615,0.686333333335,3.63866666667,5.03783333333,8.62116666666
270.71,4.65016666667,6.14333333334,4.6785,3.3845,4.067,9.03733333333,1.04516666667,3.91783333333,5.15866666666,8.80283333335
271.09,5.02933333333,6.519,5.25483333334,4.03166666667,4.57833333333,9.43683333333,1.81766666667,4.50316666667,5.40516666667,9.20449999998
271.46,5.08433333333,6.44516666667,5.33516666666,4.2195,4.444,9.436,1.83583333333,4.609,5.41808333333,9.33033333334
271.83,4.77116666667,6.205,5.041,3.8965,4.083,9.124,1.62683333333,4.29516666667,5.18908333334,9.16283333335
272.20,4.49133333333,5.8085,4.79866666666,3.494,3.73233333334,8.876,1.41766666667,4.0085,4.91158333333,8.82566666667
272.58,4.6455,5.73866666667,4.979,3.65066666666,3.76816666666,9.01883333333,1.53816666667,4.2315,5.13366666667,8.93866666667
272.95,4.3325,5.33866666667,4.6515,3.24,3.20316666667,8.78733333333,1.24583333334,3.79233333333,4.79258333333,8.42533333335
273.32,4.29033333333,5.6815,4.77833333333,3.503,3.32,8.80033333333,1.483,3.75333333334,4.82133333333,8.37299999998
273.69,4.35116666666,5.9935,4.6425,3.61966666667,3.37166666666,8.77033333333,1.283,3.5825,4.7695,8.262
274.06,4.00633333334,5.82383333333,4.13816666666,3.6415,3.2515,8.541,1.05666666666,3.22633333333,4.41825,7.80516666667
274.44,4.16166666667,6.0125,4.085,3.848,3.4,8.5865,1.13333333333,3.24633333333,4.46608333333,7.94583333333
274.81,3.90983333333,5.54883333333,3.64016666666,3.50833333333,3.00166666666,8.16866666667,0.691166666666,2.73166666667,4.21608333333,7.44466666667
275.18,3.58716666667,5.16816666666,3.18883333333,3.07383333334,2.5875,7.91116666667,0.114833333333,2.162,3.70916666666,6.9585
275.55,3.5215,5.189,2.78133333333,2.86416666666,2.4905,8.0325,-0.048333333333,2.19316666666,3.653,6.79383333333
275.93,3.23283333333,4.92683333333,2.50233333333,2.47433333334,2.219,7.876,-0.489166666666,1.8785,3.32108333333,6.33083333334
276.30,3.114,4.66766666667,2.2795,2.27933333333,2.076,7.73083333334,-0.7475,1.64766666667,2.9835,6.15583333333
276.67,2.659,4.143,1.5425,1.763,1.6895,7.11766666667,-1.06516666667,1.15316666667,2.39825,5.65616666667
277.04,3.08033333334,4.50883333333,1.87483333334,1.98683333333,2.15766666666,7.2545,-0.803499999998,1.59966666667,2.73425,6.064
277.41,3.1845,4.88216666667,2.05816666666,1.92283333334,2.37366666666,7.3755,-0.780999999999,1.86283333333,2.91075,6.38416666667
277.79,3.6475,5.172,2.49616666667,2.3465,2.91466666667,7.63833333333,-0.179166666666,2.3765,3.31475,6.68166666667
278.16,4.3565,5.682,3.23216666666,2.59883333333,3.14266666666,8.0055,0.201,3.05333333333,3.92841666667,7.21633333333
278.53,4.06516666667,5.33633333334,3.03783333333,2.25416666666,2.81566666666,7.92333333333,-0.081333333333,3.05983333333,3.58833333334,6.91066666667
278.90,3.99983333334,5.5775,3.26583333334,2.36316666667,3.03083333333,8.28566666667,0.0881666666668,3.3245,3.64758333333,7.24333333334
279.27,4.18483333333,5.866,3.52983333334,2.43066666667,2.97683333333,8.3335,0.327666666667,3.668,4.16291666666,7.64933333333
279.64,3.8975,5.6345,3.517,2.02433333333,2.72733333334,7.94583333333,0.244333333333,3.352,4.01225,7.2995
280.02,3.96933333333,5.66133333333,3.61666666667,2.05866666667,2.8695,8.18533333333,0.479333333333,3.60283333333,4.09975,7.5225
280.39,4.23983333333,6.285,3.98766666667,2.58366666667,3.456,8.46616666666,0.967999999998,4.0965,4.46141666667,8.07083333334
280.76,4.936,7.01866666667,4.71216666667,3.4005,4.19783333333,9.213,1.67416666667,4.613,5.18316666667,8.67933333335
281.13,4.8855,7.02916666666,4.56733333333,3.42866666667,4.23033333334,9.38933333333,1.78116666667,4.51,5.32466666666,8.72783333333
281.50,5.09466666667,6.93483333333,4.514,3.56916666666,4.28533333334,9.63333333332,1.82783333333,4.7425,5.4435,8.775
281.87,4.50316666667,6.41666666667,4.08683333333,3.10266666666,3.7005,9.29633333333,1.46683333333,4.28566666667,5.21558333333,8.36649999998
282.25,3.94116666667,5.97966666667,3.61133333333,2.486,3.38166666667,8.80733333334,1.12533333333,3.635,4.78666666666,7.73516666667
282.62,3.853,5.94333333333,3.74933333333,2.55116666666,3.43816666667,8.725,1.2035,3.5705,4.88366666667,7.913
282.99,4.04966666667,6.0155,3.78683333334,2.7705,3.55766666666,8.8695,1.37983333334,3.7925,5.10233333334,8.0765
283.36,3.81716666666,5.63883333333,3.57266666666,2.72416666666,3.46383333333,8.68933333333,1.09833333334,3.654,4.8855,7.6835
283.73,3.66783333333,5.25583333333,3.276,2.6145,3.2285,8.48416666667,0.820333333333,3.37116666667,4.59133333333,7.51033333333
284.10,3.63483333334,5.46533333333,3.21066666667,2.80166666667,3.2005,8.313,0.853666666667,3.30266666666,4.48625,7.4845
284.47,3.19066666666,4.94933333333,2.80866666667,2.27616666667,2.5425,7.88866666667,0.251166666667,2.7585,4.11791666666,6.98416666667
284.85,2.81383333334,4.567,2.524,1.93,2.13116666666,7.4885,-0.073666666667,2.46016666667,3.90383333334,6.63933333333
285.22,2.85266666666,4.46283333334,2.66416666667,1.95316666667,2.04033333333,7.3635,-0.145,2.495,3.76925,6.72083333333
285.59,2.94983333333,4.56416666667,2.87383333333,2.11183333333,2.20633333333,7.28216666666,-0.0613333333335,2.64183333334,3.73108333333,6.894
285.96,2.9515,4.8835,3.1015,2.41816666666,2.52133333333,7.4655,-0.0466666666665,2.87666666666,3.79383333333,7.15216666666
286.33,3.08933333333,5.05166666666,3.21933333333,2.78333333333,2.695,7.5845,0.0,3.07533333333,3.79216666667,7.3755
286.70,3.10266666667,5.1635,3.23683333333,2.84333333333,2.797,7.65933333333,0.018666666667,3.172,3.76516666667,7.30316666666
287.07,2.91866666667,5.0565,3.16966666666,2.65383333334,2.6445,7.2875,-0.2185,2.91883333333,3.66241666666,7.03666666666
287.44,3.08766666667,5.28766666667,3.2365,2.68766666666,2.76233333333,7.36133333333,-0.0976666666665,2.99483333333,3.77366666667,7.1335
287.82,3.0845,5.4805,3.32316666667,2.70966666667,2.80816666667,7.31533333333,-0.019,3.0515,3.86833333334,7.19366666666
288.19,3.145,5.48016666667,3.437,2.81066666666,2.8485,7.335,-0.004833333333,3.11683333334,3.97841666666,7.2315
288.56,3.3315,5.77,3.615,3.21833333333,3.166,7.57483333334,0.207833333333,3.44966666667,4.12525,7.438
288.93,3.29516666667,5.8915,3.59966666667,3.30483333333,3.22866666667,7.53683333333,0.2045,3.52333333333,3.99625,7.59883333333
289.30,2.86083333333,5.66383333333,3.2385,3.06166666667,2.95166666666,7.25683333333,-0.0956666666665,3.34866666667,3.66191666667,7.16133333334
289.67,2.78983333333,5.536,3.18466666667,2.91966666666,2.82366666666,7.22266666667,-0.058,3.24783333333,3.75608333333,7.10233333334
290.04,2.8845,5.38366666667,3.159,2.78816666667,2.65333333333,7.03083333333,-0.101,3.16866666666,3.88616666666,6.997
290.41,2.804,5.292,3.085,2.726,2.498,6.8585,-0.208333333333,3.085,3.9775,6.89283333334
290.78,2.9945,5.461,3.19983333333,2.79383333333,2.43266666666,6.902,-0.190666666667,3.1505,4.12725,6.91183333334
291.15,3.2605,5.90133333333,3.44733333334,3.22116666667,2.69,7.35216666666,0.245833333333,3.48683333333,4.47516666667,7.25416666667
291.52,3.48383333334,6.22033333333,3.76583333334,3.57783333333,2.89966666667,7.507,0.668166666667,3.71633333334,4.74566666667,7.54166666667
291.89,3.57933333334,6.451,3.93066666667,3.82533333333,2.99716666666,7.68566666666,0.732833333333,3.8655,4.91983333333,7.6155
292.26,3.57383333334,6.53116666666,3.92066666667,3.625,2.906,7.67833333333,0.708833333333,3.81383333333,4.87416666667,7.67816666666
292.64,3.31766666666,6.40666666667,3.70783333333,3.2085,2.5845,7.374,0.572,3.5465,4.70858333333,7.374
293.01,3.38733333333,6.77466666667,3.94216666666,3.21283333334,2.79016666666,7.5195,0.702833333335,3.70433333333,4.96216666667,7.41366666666
293.38,3.6655,7.12016666666,4.03466666667,3.35433333333,3.04316666666,7.71633333333,0.769999999998,3.74466666667,5.18983333333,7.6635
293.75,3.48333333333,7.19333333333,3.8105,3.0875,2.91833333334,7.42016666667,0.617499999998,3.67333333334,5.01083333334,7.42033333333
294.12,3.54633333333,7.381,3.75083333333,2.92716666667,2.875,7.46516666667,0.881166666665,3.76166666667,5.05183333334,7.444
294.49,3.931,7.91783333334,4.2265,3.11,3.263,8.02,1.31016666667,4.29283333333,5.481,7.775
294.86,3.86066666666,7.819,4.06633333333,3.013,3.32166666667,7.868,1.29816666667,4.32116666667,5.4185,7.74533333334
295.23,3.82133333333,7.83933333334,3.99916666666,2.89883333333,3.46533333333,7.741,1.15666666667,4.36916666667,5.34341666667,7.75966666666
295.60,3.80683333333,7.891,4.00333333334,2.9,3.6015,7.9045,1.09916666667,4.46366666667,5.24775,7.8195
295.97,4.01383333333,8.17616666667,4.209,3.03816666667,3.81033333333,8.11683333333,1.25166666667,4.6545,5.38,7.98950000002
296.34,4.05983333333,8.16433333333,4.15766666667,3.1485,3.93366666667,8.242,1.261,4.7515,5.42066666666,7.9815
296.71,4.37333333333,8.5675,4.2995,3.46833333333,4.35383333334,8.54383333333,1.57616666666,5.04433333334,5.57683333334,8.34099999998
297.08,4.46766666667,8.53133333334,4.22783333333,3.64833333334,4.43733333333,8.566,1.69266666667,5.13883333334,5.5715,8.44
297.45,4.58566666667,8.61733333334,4.41983333334,3.82116666667,4.56283333333,8.719,1.9575,5.32333333334,5.79375,8.61383333335
297.82,4.648,8.4495,4.352,3.92133333334,4.56933333333,8.86516666667,1.99283333333,5.21716666666,5.85008333334,8.52066666668
298.19,4.89766666666,8.66416666669,4.5105,4.11216666666,4.87516666667,9.0325,2.0185,5.439,5.96891666667,8.58516666665
298.56,4.886,8.78766666665,4.3975,4.22966666667,4.81766666666,8.967,2.01916666666,5.40533333334,5.93775,8.58916666665
298.93,4.87266666667,8.93516666666,4.41283333333,4.31566666666,4.75183333333,8.982,2.09533333334,5.44516666667,5.93025,8.55733333332
299.30,4.98583333334,9.07416666668,4.477,4.421,4.71333333334,8.99383333334,2.06233333333,5.578,5.96275,8.50166666669
299.67,5.1495,9.39066666669,4.42783333333,4.48166666667,4.72216666667,9.02566666667,2.15566666667,5.71716666667,6.12958333334,8.46183333333
300.04,5.169,9.55899999998,4.42016666667,4.63416666667,4.77533333333,9.14,2.28933333333,5.905,6.24291666666,8.49816666665
300.41,5.33016666667,9.90466666665,4.63183333333,4.8835,4.98983333333,9.17516666666,2.5105,6.05083333333,6.59875,8.56533333331
300.78,5.53716666666,10.1593333333,5.04516666667,5.16366666666,5.082,9.25316666666,2.60016666667,6.38433333333,6.98766666666,8.76116666666
301.15,5.55866666667,10.3631666667,5.191,5.14883333334,5.06533333333,9.25983333333,2.514,6.51766666667,7.153,8.65916666668
301.52,5.6045,10.5826666667,5.149,5.04933333333,4.92133333333,9.18283333334,2.4155,6.677,7.159,8.47583333335
301.89,5.8595,11.2103333333,5.4995,5.36033333333,5.09166666666,9.30983333333,2.55766666667,7.13116666666,7.37608333333,8.81083333335
302.26,5.5955,11.0613333333,5.21133333334,5.24966666667,4.66383333333,9.06366666667,2.32,6.80116666667,7.14491666666,8.56383333331
302.63,5.57483333334,10.9815,5.13333333333,5.143,4.54783333334,8.91883333333,2.2595,6.6685,7.03091666667,8.50133333331
303.00,5.8395,11.1623333333,5.33716666667,5.27483333333,4.77216666667,9.0655,2.33583333333,6.65816666667,7.2015,8.78300000002
303.37,5.90016666667,11.1638333333,5.19166666667,5.23033333334,4.64633333333,9.0965,2.474,6.51266666666,7.30225,8.78533333334
303.74,5.917,11.127,5.21966666666,5.36783333333,4.613,9.11633333333,2.45483333333,6.49466666667,7.36175,8.89199999998
304.10,6.15283333333,11.1911666667,5.24983333333,5.35533333334,4.7405,9.0395,2.61783333333,6.44583333333,7.41583333333,9.08250000001
304.47,6.35966666666,11.5181666666,5.472,5.43816666666,4.81083333333,9.139,2.76966666667,6.57183333334,7.44066666666,9.16333333332
304.84,6.10183333333,11.4108333333,5.25566666667,5.18783333333,4.56033333334,8.9605,2.5865,6.199,7.1325,8.77583333331
305.21,6.39933333333,11.7103333333,5.47133333334,5.55383333333,4.77633333333,9.25166666667,2.76483333333,6.34616666666,7.28383333334,9.05249999999
305.58,6.48816666667,12.0161666667,5.756,5.85783333333,5.08183333333,9.33466666667,2.929,6.43466666667,7.44116666666,9.43649999998
305.95,6.36933333333,12.0478333333,5.72733333334,5.80533333333,5.13416666667,9.39316666667,2.92683333333,6.35933333333,7.3805,9.32966666669
306.32,6.46116666667,12.2893333334,5.88666666667,5.89633333334,5.2925,9.4945,3.13083333334,6.4955,7.48141666666,9.5335
306.69,6.56616666667,12.4276666667,6.064,5.9195,5.446,9.6175,3.26366666667,6.70133333333,7.58266666667,9.5355
307.06,6.29766666667,12.3448333333,5.787,5.64233333333,5.29066666667,9.40066666666,3.05016666666,6.6685,7.35041666666,9.26550000002
307.43,6.15933333333,12.3803333334,5.78016666667,5.46233333333,5.192,9.20333333333,2.75483333334,6.66666666666,7.10991666666,9.14650000001
307.80,6.02833333334,12.2855,5.71566666666,5.151,5.02033333333,8.98183333334,2.61316666667,6.64433333334,6.96166666666,8.85116666666
308.17,5.87366666667,12.1566666667,5.55083333333,5.03716666666,4.678,8.81516666667,2.3685,6.54666666667,6.70558333333,8.5425
308.54,5.6115,11.963,5.26616666667,4.633,4.39783333333,8.55266666667,2.0595,6.462,6.36458333334,8.41066666667
308.90,5.70833333333,11.9395,5.177,4.6285,4.39716666667,8.6655,2.05716666667,6.50983333334,6.36633333333,8.42966666666
309.27,5.55416666667,11.8033333334,5.09233333333,4.3725,4.26866666667,8.46233333333,1.84733333333,6.357,6.149,8.21283333334
309.64,5.4145,11.5741666667,4.86716666666,4.01766666666,3.9735,8.32533333333,1.57,6.119,5.96616666666,7.818
310.01,5.5285,11.822,5.0425,4.17233333334,4.09483333333,8.47316666666,1.71716666667,6.28583333333,6.09175,8.06916666666
310.38,5.54816666667,11.9893333333,5.175,4.19883333333,4.18,8.597,1.76016666667,6.445,6.21516666667,8.17133333333
310.75,5.77083333334,12.376,5.3685,4.50816666666,4.33866666667,8.70983333333,1.92716666666,6.74933333334,6.432,8.39616666666
311.12,5.78566666667,12.5308333333,5.4315,4.58833333334,4.274,8.67666666667,1.8905,6.70166666666,6.5265,8.37716666666
311.49,5.5825,12.5266666666,5.19683333333,4.46666666666,4.12916666667,8.47083333333,1.77983333333,6.61383333334,6.33858333334,8.11866666666
