wavelength,Back_LoxViom,Belly_LoxViom,Breast_LoxViom,Crissum_LoxViom,Crown_LoxViom,DorTail_LoxViom,Patch10_LoxViom,Rump_LoxViom,Throat_LoxViom,WingTip_LoxViom
587.73,5.01293333333,4.90636666667,3.54013333334,14.7554,4.15586666667,5.7982,10.412,5.6122,12.6712,6.399
588.07,5.05313333333,4.9508,3.598,14.8422,4.20433333333,5.85566666667,10.5238,5.6456,12.781,6.44146666667
588.41,5.03006666667,4.92396666667,3.5706,14.8939333333,4.18526666667,5.84846666667,10.5794666667,5.61453333333,12.8415333333,6.4304
588.74,5.01993333333,4.9199,3.5586,14.9411333333,4.18786666667,5.85153333333,10.6003333333,5.61026666667,12.9074,6.4348
589.08,5.03953333333,4.9177,3.5638,15.0178666667,4.21246666667,5.86753333333,10.6556666667,5.61706666667,12.9825333333,6.4586
589.42,5.06693333333,4.93503333333,3.57913333333,15.0691333333,4.2296,5.86326666667,10.7022666667,5.63566666667,13.0662666667,6.4796
589.76,5.0992,4.9768,3.60793333333,15.1668,4.26513333333,5.9004,10.7632,5.673,13.1666,6.52626666667
590.09,5.11613333333,4.99296666667,3.62353333333,15.2600666667,4.2968,5.93413333333,10.8315333333,5.70733333333,13.2659333333,6.55686666667
590.43,5.06386666667,4.91913333333,3.56533333333,15.218,4.24833333333,5.86393333333,10.8004666667,5.6408,13.2494,6.46446666667
590.77,5.08306666667,4.9487,3.58073333333,15.2858,4.28053333334,5.89706666667,10.8772,5.6878,13.3449333333,6.48533333333
591.11,5.12313333333,4.98386666667,3.6152,15.3848,4.3094,5.92606666667,10.9448666667,5.7306,13.4554,6.51346666667
591.44,5.11146666667,4.97943333333,3.605,15.3850666667,4.28466666666,5.92113333333,10.9601333333,5.71946666667,13.5003333334,6.5166
591.78,5.07446666667,4.93126666667,3.56526666667,15.4002,4.2492,5.87426666667,10.9523333333,5.68613333333,13.5420666666,6.4904
592.12,5.06053333333,4.9221,3.55466666667,15.4454666667,4.23086666667,5.86213333333,10.9549333333,5.6738,13.5801333333,6.4582
592.46,5.04053333333,4.92046666667,3.54246666667,15.5005333333,4.23586666667,5.844,11.0110666667,5.66453333333,13.6626666666,6.44773333333
592.79,4.9652,4.8703,3.48353333333,15.5134,4.1634,5.7656,10.9996,5.59733333333,13.6757333333,6.38333333333
593.13,4.941,4.84556666667,3.45613333333,15.5442,4.14653333333,5.75673333333,11.0297333333,5.56333333333,13.7175333333,6.3688
593.47,4.93953333333,4.82286666667,3.4586,15.6093333333,4.14186666667,5.7414,11.0784666667,5.5388,13.797,6.38033333333
593.80,4.89173333333,4.78453333334,3.41466666666,15.6228666667,4.09826666667,5.68233333333,11.1053333333,5.47993333333,13.8284,6.3408
594.14,4.87433333333,4.7728,3.40073333333,15.6977333333,4.07133333334,5.66766666667,11.1444,5.46093333333,13.9074,6.35186666667
594.48,4.8422,4.70876666666,3.3522,15.7646,4.02666666667,5.62213333333,11.1745333333,5.42653333333,13.978,6.31713333333
594.81,4.8088,4.67416666667,3.3138,15.8168666667,4.01646666667,5.61486666667,11.2159333333,5.40126666667,14.047,6.333
595.15,4.84626666667,4.67953333333,3.32393333333,15.9250666667,4.05046666667,5.63253333333,11.313,5.4166,14.1404,6.36686666667
595.49,4.84266666667,4.68636666667,3.31973333333,15.9656666667,4.0438,5.63586666667,11.3551333333,5.40933333333,14.17,6.35666666667
595.82,4.86253333333,4.7249,3.35693333333,16.0442,4.0806,5.6604,11.4384,5.43833333333,14.2867333333,6.41106666667
596.16,4.8534,4.72856666667,3.35233333333,16.0970666667,4.06713333333,5.65886666666,11.4832666667,5.42026666667,14.3284,6.40093333333
596.50,4.85033333333,4.7195,3.34953333333,16.1328666667,4.07806666667,5.66086666667,11.5182,5.42353333333,14.3826666667,6.40373333333
596.83,4.8656,4.7443,3.39606666667,16.2238,4.10833333333,5.6966,11.5872,5.454,14.4756,6.43493333333
597.17,4.8784,4.76896666667,3.4092,16.2810666667,4.1176,5.714,11.6469333333,5.47873333333,14.5531333333,6.43953333333
597.51,4.94493333333,4.83326666667,3.4798,16.408,4.17246666667,5.79253333333,11.7348,5.5562,14.6689333333,6.50133333333
597.84,4.99226666667,4.87433333333,3.52333333333,16.4923333333,4.21193333333,5.83266666667,11.8314,5.6116,14.7732,6.55106666667
598.18,4.9976,4.89706666667,3.53653333333,16.5226666667,4.20993333333,5.83306666667,11.8680666667,5.597,14.8322,6.559
598.52,4.9928,4.90813333333,3.53326666667,16.5969333333,4.19073333333,5.82073333333,11.9146666667,5.6016,14.8945333333,6.55266666667
598.85,4.99253333333,4.94896666667,3.56106666667,16.6776666666,4.21,5.84106666667,11.9778,5.62953333333,14.9919333333,6.57206666667
599.19,5.0028,4.96973333333,3.5806,16.7865333333,4.22973333333,5.8678,12.0285333333,5.64326666667,15.1166666667,6.60413333333
599.53,5.0252,4.99233333334,3.58086666667,16.8498666667,4.22666666667,5.8788,12.0896,5.63966666666,15.1876,6.6156
599.86,5.0172,4.98356666667,3.588,16.9168666667,4.22953333334,5.88086666667,12.1346666667,5.63666666667,15.2778666667,6.62453333333
600.20,5.05526666667,5.03296666667,3.63626666667,17.0346,4.25893333333,5.93933333334,12.2316,5.67453333334,15.4229333333,6.67646666667
600.53,5.05293333333,5.03046666667,3.61913333333,17.0945333333,4.26073333333,5.93473333333,12.298,5.66993333334,15.5255333333,6.68793333333
600.87,5.03333333333,4.98933333333,3.59293333333,17.1354666666,4.23926666667,5.92033333333,12.3476666667,5.64133333333,15.602,6.67053333333
601.21,4.9924,4.95866666667,3.53913333333,17.1348666667,4.197,5.86026666666,12.3669333333,5.59013333333,15.6697333333,6.63253333333
601.54,4.89793333333,4.8949,3.44766666667,17.1282666667,4.1048,5.79733333333,12.3379333333,5.49953333333,15.6529333333,6.55133333333
601.88,4.92106666667,4.9249,3.48753333333,17.2668666666,4.14373333333,5.856,12.4348666667,5.55253333333,15.7838666667,6.61793333333
602.21,4.94586666667,4.9324,3.517,17.3086,4.1648,5.88053333333,12.511,5.56193333333,15.8794666667,6.63913333333
602.55,4.93673333333,4.91026666667,3.51326666667,17.3522,4.15293333333,5.8812,12.555,5.56253333333,15.9418666667,6.64053333334
602.88,4.95746666667,4.92893333333,3.53246666667,17.4212666667,4.17313333333,5.88726666667,12.6222666667,5.59626666667,16.0179333333,6.68366666667
603.22,4.96653333333,4.90983333333,3.53886666667,17.4898666667,4.17266666667,5.8932,12.6686,5.62113333333,16.0893333333,6.67926666667
603.56,5.00873333333,4.93586666667,3.56686666667,17.5529333333,4.197,5.92626666667,12.7383333333,5.65513333333,16.1812,6.71873333333
603.89,4.9976,4.90766666667,3.54006666667,17.5814,4.18953333333,5.8968,12.7734666667,5.65026666667,16.2280666667,6.70446666667
604.23,4.98053333333,4.8867,3.5222,17.6124666667,4.1552,5.86426666667,12.772,5.64006666667,16.2533333333,6.66273333333
604.56,4.9908,4.9063,3.52326666667,17.6544,4.14946666666,5.85333333333,12.7962666667,5.64906666666,16.2875333333,6.6548
604.90,4.9526,4.86363333333,3.48806666667,17.6579333333,4.11106666667,5.8132,12.7947333333,5.60586666667,16.2729333334,6.6322
605.23,5.0018,4.88803333333,3.52386666667,17.7481333333,4.15393333333,5.83013333333,12.8807333333,5.6276,16.3853333333,6.66153333333
605.57,5.01966666667,4.88876666667,3.517,17.7669333333,4.15193333333,5.80986666667,12.9226666667,5.62913333333,16.4376,6.64306666667
605.90,5.01573333333,4.89263333333,3.50313333333,17.8214,4.1344,5.79413333333,12.9449333333,5.6284,16.4862666667,6.62353333333
606.24,5.01373333333,4.89386666667,3.49686666667,17.8714666667,4.13386666667,5.79273333333,13.0016666667,5.61993333333,16.5582666667,6.6232
606.58,4.97066666666,4.8527,3.44906666666,17.9042666666,4.08186666667,5.75013333333,13.0168,5.5708,16.6030666666,6.56786666666
606.91,4.96173333333,4.8539,3.45026666667,17.9607333333,4.087,5.7466,13.0686666667,5.56126666667,16.6782666667,6.57553333333
607.25,4.95286666667,4.84843333333,3.45226666667,18.0441333333,4.07133333333,5.749,13.1295333333,5.55133333333,16.7787333333,6.56626666667
607.58,4.97973333333,4.87526666667,3.49593333333,18.1296666667,4.0792,5.791,13.1977333333,5.56173333333,16.8862666667,6.5848
607.92,5.00013333333,4.89543333333,3.50246666667,18.1860666667,4.0954,5.8084,13.2992,5.55453333333,16.9773333334,6.62346666667
608.25,4.97046666667,4.875,3.492,18.2408,4.09146666667,5.81233333333,13.3530666667,5.54533333333,17.0675333333,6.62833333334
608.59,5.0092,4.9392,3.55893333333,18.357,4.14386666667,5.87646666667,13.4635333333,5.59953333333,17.2140666667,6.66213333333
608.92,5.00713333333,4.95323333333,3.5664,18.4036,4.1552,5.89486666667,13.5036666667,5.6202,17.2813333333,6.68086666667
609.26,4.96953333333,4.9385,3.54053333333,18.4176666667,4.1364,5.88026666667,13.5193333333,5.58706666667,17.3105333333,6.66193333333
609.59,4.95533333333,4.9489,3.55066666667,18.4683333333,4.15213333333,5.89113333333,13.5785333333,5.57353333333,17.3709333333,6.67333333333
609.93,5.01666666667,5.0086,3.61293333333,18.5783333333,4.20086666667,5.9522,13.6708666667,5.63126666667,17.4955333333,6.7226
610.26,5.06073333333,5.05036666667,3.66153333333,18.6459333333,4.24773333333,6.00553333333,13.7686666667,5.67626666667,17.5973333333,6.7656
610.60,5.00793333333,5.03443333333,3.60593333333,18.6528666667,4.20413333333,5.96006666667,13.7742666667,5.63506666667,17.6368666667,6.7248
610.93,4.98713333333,5.01966666667,3.5728,18.688,4.18733333333,5.931,13.793,5.6158,17.6627333333,6.69913333333
611.27,5.00633333333,5.07443333333,3.61106666667,18.7594,4.23046666667,5.95693333333,13.8628666667,5.64806666667,17.7512,6.7358
611.60,5.02566666667,5.11613333333,3.65826666667,18.8625333333,4.26353333333,5.99426666667,13.9061333333,5.68126666667,17.8372,6.7436
611.93,5.0466,5.15536666667,3.6706,18.9229333333,4.28186666667,6.0148,13.9726,5.68166666666,17.9395333333,6.76006666667
612.27,5.0794,5.1661,3.6672,18.9554666667,4.2848,6.03026666667,14.0424,5.697,18.0266,6.76226666667
612.60,5.159,5.24706666667,3.75333333333,19.0818666667,4.36366666667,6.11433333333,14.1760666667,5.7726,18.1825333333,6.83426666667
612.94,5.15553333333,5.25713333333,3.77426666667,19.1476666667,4.3728,6.1104,14.2307333333,5.76873333333,18.2364666667,6.83853333333
613.27,5.1652,5.26253333333,3.78493333333,19.2141333333,4.37073333333,6.11146666667,14.2630666667,5.7692,18.3150666667,6.8394
613.61,5.06773333333,5.1564,3.68013333333,19.1821333333,4.2682,5.99926666667,14.2145333333,5.65953333334,18.2846,6.74053333333
613.94,5.01746666667,5.10413333333,3.62073333333,19.1914666667,4.2212,5.945,14.2257333333,5.611,18.3180666667,6.66566666667
614.28,5.07333333333,5.12423333334,3.67813333333,19.3069333333,4.25693333333,5.98946666667,14.3355333333,5.65413333333,18.4228,6.69966666667
614.61,5.11066666667,5.1715,3.7252,19.3943333333,4.31006666667,6.0422,14.4542666667,5.69306666667,18.5470666667,6.7542
614.94,5.06546666667,5.12643333333,3.65393333333,19.3877333333,4.24806666667,5.9772,14.4687333333,5.63593333333,18.5368,6.68953333333
615.28,5.08206666667,5.13066666667,3.6582,19.5044666667,4.25333333334,5.98833333333,14.5952,5.6646,18.6913333334,6.7392
615.61,5.0734,5.1061,3.6502,19.5424666667,4.245,5.95606666667,14.6112,5.65353333333,18.7144666667,6.744
615.95,4.9852,5.02793333333,3.55546666667,19.5648,4.174,5.86126666667,14.5714666667,5.57733333333,18.721,6.69586666667
616.28,4.90533333333,4.92986666667,3.44793333333,19.5262666667,4.08,5.74886666667,14.4946,5.50613333333,18.6835333333,6.61226666667
616.61,4.9244,4.9452,3.43993333333,19.6530666667,4.08213333333,5.78266666667,14.5928,5.53986666667,18.8511333333,6.64566666667
616.95,4.9348,4.9369,3.42513333333,19.6924,4.11613333333,5.79713333333,14.6719333333,5.55653333333,18.9219333333,6.6452
617.28,4.93553333333,4.95113333333,3.42313333333,19.7460666667,4.13506666667,5.81253333333,14.7166666667,5.55553333333,18.9981333333,6.65026666667
617.62,4.97306666667,4.99196666667,3.4718,19.8601333333,4.18586666667,5.85433333333,14.8047333333,5.59513333333,19.1236,6.71826666667
617.95,4.9638,4.9876,3.4588,19.9068,4.1894,5.86833333333,14.8273333333,5.5828,19.2006,6.71353333333
618.28,4.9434,4.93216666667,3.41673333333,19.8988666667,4.14586666667,5.8122,14.8176666666,5.5498,19.2288666667,6.65966666667
618.62,4.9594,4.90836666667,3.40986666667,19.9510666667,4.1452,5.81993333333,14.8497333333,5.5556,19.3423333333,6.6748
618.95,4.869,4.82683333333,3.31813333334,19.8578666667,4.05453333333,5.72893333333,14.7762,5.46526666667,19.2974,6.56753333333
619.28,4.90766666667,4.86393333333,3.3686,19.9460666667,4.08726666667,5.7906,14.8740666667,5.52033333334,19.4436,6.60493333333
619.62,4.97613333333,4.93226666667,3.45606666667,20.0454666667,4.1536,5.87806666667,15.0038,5.587,19.5562666667,6.66913333334
619.95,4.97046666667,4.96333333333,3.49633333333,20.1486666667,4.17913333333,5.93733333333,15.1002666667,5.58253333333,19.7016666667,6.7098
620.28,4.91746666667,4.91653333333,3.46873333333,20.1261333333,4.14933333333,5.8924,15.0804,5.5356,19.7154666667,6.68073333333
620.62,4.90166666667,4.89776666667,3.473,20.2168,4.12106666666,5.8838,15.1502,5.52933333333,19.8191333333,6.69833333333
620.95,4.93953333333,4.93246666667,3.52,20.2978,4.16053333333,5.91893333333,15.2346666667,5.59013333333,19.9453333333,6.7612
621.28,4.97213333333,4.94856666667,3.53446666667,20.3543333333,4.1752,5.95426666667,15.3060666667,5.60426666667,20.0402,6.7902
621.62,4.97726666667,4.95893333333,3.54873333334,20.4454,4.17393333333,5.96326666667,15.3886666666,5.59733333333,20.1514666667,6.816
621.95,4.98586666667,4.97286666667,3.54873333333,20.5509333333,4.17413333333,5.97426666667,15.4659333333,5.60526666667,20.2330666667,6.83286666667
622.28,4.93146666667,4.91586666667,3.50806666667,20.5914666667,4.13266666666,5.92753333333,15.5105333334,5.57146666667,20.25,6.78193333333
622.62,4.9502,4.88706666667,3.48146666667,20.6407333333,4.12853333333,5.93953333333,15.5736666667,5.5582,20.3458666667,6.778
622.95,4.89113333333,4.8124,3.405,20.6730666666,4.0644,5.87246666666,15.5891333333,5.4964,20.3487333333,6.69933333333
623.28,4.84373333333,4.76263333333,3.3528,20.7487333333,4.01233333333,5.82113333334,15.6224,5.4592,20.404,6.66593333333
623.62,4.87073333333,4.77383333333,3.35953333333,20.7913333333,4.03,5.81233333333,15.6795333333,5.4902,20.4382,6.67873333333
623.95,4.9274,4.7982,3.39213333334,20.8996666667,4.07073333333,5.835,15.7584666667,5.53246666667,20.5657333333,6.70933333333
624.28,4.9276,4.77416666667,3.37313333334,20.9213333333,4.05646666667,5.8174,15.7701333333,5.51486666667,20.6064,6.67126666667
624.62,4.90166666667,4.7486,3.3476,20.9332666667,4.0312,5.78753333333,15.7881333333,5.46753333333,20.6331333333,6.59713333333
624.95,4.8426,4.6819,3.2924,20.9224,3.97566666667,5.69673333333,15.7411333333,5.41333333333,20.6248,6.5376
625.28,4.7988,4.6308,3.23873333334,20.8922666667,3.94213333333,5.6548,15.715,5.38806666666,20.6272666667,6.50546666667
625.61,4.74613333333,4.59316666667,3.2068,20.8771333333,3.92006666667,5.63173333333,15.7179333333,5.35606666666,20.6704666667,6.48493333333
625.95,4.79306666667,4.64826666667,3.24513333333,20.9819333333,3.97266666667,5.6844,15.7748,5.40666666667,20.7936666667,6.5586
626.28,4.78066666667,4.67396666666,3.268,21.0319333333,3.9928,5.6958,15.7999333333,5.4284,20.8296666667,6.58433333333
626.61,4.81393333333,4.70973333333,3.2844,21.0904,4.01286666667,5.7184,15.8419333333,5.45686666667,20.9276,6.63053333333
626.94,4.84353333333,4.73183333333,3.30746666667,21.1578666667,4.05833333333,5.75866666667,15.8922,5.47806666667,21.0591333333,6.66786666667
627.28,4.8196,4.7355,3.28646666667,21.1798,4.0342,5.7496,15.9008,5.45433333333,21.1062,6.63646666667
627.61,4.8242,4.74356666667,3.28366666667,21.2180666666,4.0178,5.7468,15.9384,5.4524,21.143,6.6314
627.94,4.84,4.76733333334,3.29546666667,21.2524,4.0372,5.7574,15.9780666667,5.46246666666,21.2003333333,6.67293333333
628.27,4.8734,4.7954,3.3188,21.3407333333,4.07073333333,5.79786666667,16.0522666667,5.4914,21.3151333333,6.73273333333
628.61,4.90933333333,4.84406666667,3.3588,21.4074,4.11573333333,5.86813333333,16.1320666667,5.529,21.4082,6.77693333333
628.94,4.9788,4.92406666667,3.42206666666,21.5234666667,4.19053333333,5.92966666666,16.2666,5.59533333333,21.5286666667,6.84453333333
629.27,4.988,4.91843333333,3.42973333333,21.5834666667,4.1878,5.94206666667,16.3058,5.59813333333,21.5604,6.84626666667
629.60,4.95426666667,4.8948,3.41993333333,21.5962,4.1576,5.9384,16.351,5.56333333333,21.6049333333,6.80666666667
629.94,4.99293333333,4.91533333333,3.45206666667,21.6838,4.165,5.96186666667,16.4304666667,5.59906666667,21.7173333334,6.83833333333
630.27,4.99806666667,4.9432,3.48726666667,21.7436,4.18586666667,5.98246666667,16.4976666666,5.6044,21.7867333333,6.8486
630.60,4.9858,4.9433,3.47553333333,21.7775333333,4.1656,5.95686666667,16.525,5.5776,21.8235333333,6.8368
630.93,4.99653333333,4.91046666667,3.48213333333,21.8316,4.16933333333,5.96226666667,16.5892666667,5.5792,21.9128666667,6.8378
631.26,5.02466666667,4.94643333333,3.51246666667,21.8902,4.18786666667,6.0062,16.6567333333,5.59506666667,22.0036666667,6.89366666667
631.60,4.9908,4.93026666667,3.47693333333,21.968,4.1552,5.99506666667,16.7416,5.58486666667,22.0982666667,6.86333333333
631.93,4.95466666667,4.92436666667,3.462,21.9987333333,4.12713333333,5.97386666667,16.7780666667,5.5924,22.1308666667,6.86326666667
632.26,4.92306666667,4.89576666667,3.4316,22.0584,4.1038,5.92766666667,16.8215333333,5.57786666667,22.1862,6.83026666667
632.59,4.8916,4.88023333333,3.39773333333,22.1072666667,4.0616,5.91233333333,16.8255333333,5.56766666667,22.237,6.8086
632.92,4.9112,4.9315,3.41293333333,22.1504666667,4.0942,5.91353333333,16.9022,5.5884,22.3650666667,6.8296
633.26,4.92313333333,4.97103333333,3.42686666666,22.2035333333,4.1262,5.92373333333,16.9418666667,5.61533333333,22.4320666667,6.87153333333
633.59,4.8832,4.94836666667,3.39586666667,22.2352,4.12486666667,5.9022,16.9668,5.58286666667,22.4418,6.85266666667
633.92,4.84906666667,4.90276666667,3.36166666667,22.2600666667,4.1008,5.87206666667,16.9778,5.5582,22.4680666667,6.84366666667
634.25,4.8412,4.8785,3.36773333333,22.3074666667,4.09233333333,5.87753333333,17.0546,5.57113333333,22.5034,6.84993333333
634.58,4.80346666667,4.84513333333,3.31473333333,22.3531333333,4.07126666667,5.84266666667,17.0758666667,5.55226666667,22.5373333333,6.84706666667
634.91,4.73266666667,4.78826666667,3.2582,22.4124,4.03773333333,5.803,17.1004,5.52366666667,22.5906666667,6.7884
635.25,4.78126666667,4.8502,3.3122,22.4902,4.08893333333,5.8252,17.1658666667,5.585,22.6716,6.8494
635.58,4.8104,4.83446666667,3.31013333333,22.5102666667,4.08806666667,5.81686666667,17.1775333333,5.57813333333,22.6986,6.83446666667
635.91,4.80966666667,4.8461,3.30793333333,22.5468,4.0868,5.82933333333,17.2204,5.57286666667,22.7713333333,6.85373333333
636.24,4.789,4.82073333333,3.30506666667,22.5395333333,4.08946666667,5.8218,17.2426666667,5.53833333334,22.8232,6.84873333333
636.57,4.8176,4.81686666666,3.314,22.6809333333,4.0892,5.88506666667,17.3260666667,5.55446666666,22.9269333333,6.884
636.90,4.81893333334,4.7772,3.3028,22.695,4.06806666667,5.86753333333,17.3619333333,5.5364,22.9604,6.8644
637.23,4.83353333333,4.79206666667,3.31373333333,22.7540666667,4.08106666667,5.876,17.4278666667,5.53006666667,23.0761333333,6.87706666667
637.56,4.89486666667,4.85433333333,3.36013333333,22.8628666667,4.1176,5.93366666667,17.5400666667,5.5886,23.2302666666,6.9244
637.90,4.97853333333,4.92206666667,3.38373333333,22.9345333333,4.16813333333,6.0014,17.5904,5.6546,23.344,6.99606666667
638.23,5.1302,5.08096666667,3.5556,23.1116666667,4.30293333333,6.14426666667,17.7586,5.79706666667,23.5328666667,7.15693333333
638.56,5.1984,5.1178,3.61666666667,23.1144,4.3366,6.19546666667,17.8193333333,5.8418,23.5736,7.2174
638.89,5.19953333333,5.10463333333,3.60473333333,23.1476666667,4.30466666667,6.22226666667,17.8922,5.81793333333,23.6593333333,7.2246
639.22,5.1992,5.124,3.61573333333,23.2395333333,4.31993333333,6.25446666667,17.9594666666,5.85006666667,23.7971333334,7.306
