wavelength,Back_TanSelm,Belly_TanSelm,Breast_TanSelm,Crissum_TanSelm,Crown_TanSelm,DorTail_TanSelm,Patch10_TanSelm,Patch11_TanSelm,Patch12_TanSelm,Patch13_TanSelm,Rump_TanSelm,Throat_TanSelm,WingTip_TanSelm
716.68,11.0968888889,19.6136666667,14.4943333333,17.611,14.5084444445,10.2896111111,11.6567083333,10.5409444444,5.09311111111,15.8117777778,58.4801111111,8.2565,13.3426111111
717.00,11.2026666667,19.7985555555,14.649,17.8535555556,14.601,10.3958333333,11.7910833333,10.5927777778,5.24744444444,15.9171111111,58.7331111111,8.27283333333,13.4515555555
717.32,11.0155555556,19.6192222222,14.4641111111,17.6536666667,14.4663333333,10.223,11.4979444445,10.3759444444,5.16988888889,15.7136666667,58.5325,8.19361111111,13.2655555556
717.64,10.7933333333,19.3167777778,14.2183333333,17.444,14.2008888889,9.93694444444,11.2314444444,9.98638888889,4.92288888889,15.5121111111,58.6266111111,8.05327777778,13.099
717.96,10.7172222222,19.1827777778,14.1213333333,17.3206666667,14.1325555556,9.89772222222,11.1234305556,10.0730555556,4.87677777778,15.4858888889,58.5197222222,7.96927777778,13.133
718.28,10.7326666667,19.2278888889,14.0775555556,17.1873333333,14.0406666667,9.823,11.1517777778,10.204,4.88266666667,15.4974444444,58.5175,8.00383333333,13.2085
718.60,10.5287777778,19.1025555556,13.8357777778,16.8914444444,13.8735555556,9.57838888889,10.956125,10.0790555556,4.64177777778,15.3743333333,58.2812777778,7.79594444444,12.9918333333
718.92,10.4852222222,19.0886666667,13.7227777778,16.9263333333,13.846,9.61077777778,11.0365972222,10.2013333333,4.68466666667,15.3294444444,58.1938888889,7.92327777778,12.929
719.24,10.2218888889,18.9664444444,13.4776666666,16.6864444444,13.6482222222,9.40427777778,10.7069583333,9.93655555556,4.43155555556,15.0017777778,57.9517222222,7.684,12.6527777778
719.56,9.95311111111,18.7811111111,13.2231111111,16.4652222222,13.4395555556,9.25727777778,10.4871805556,9.80705555556,4.322,14.8264444444,57.7254444445,7.54561111111,12.2854444445
719.88,9.80477777779,18.67,13.0131111111,16.4292222222,13.2337777778,9.04761111111,10.2438472222,9.7125,4.09633333333,14.7635555556,57.6653333333,7.555,12.1891666667
720.20,10.0244444444,18.9264444444,13.1573333333,16.5955555556,13.297,9.25233333333,10.5209722222,9.828,4.37722222222,14.9761111111,57.3611111111,7.71972222222,12.3502777778
720.52,9.94288888889,18.6861111111,13.0441111111,16.4021111111,13.102,9.08227777778,10.2994583333,9.62611111111,4.13077777778,14.8774444444,57.1179444445,7.67177777778,12.3473333333
720.84,10.2705555556,19.1203333333,13.3513333333,16.5885555556,13.4281111111,9.47266666667,10.8332361111,10.0401666667,4.446,15.2761111111,57.3887222222,8.05277777778,12.8953333333
721.16,10.321,19.2478888889,13.4324444444,16.6211111111,13.5262222222,9.57972222222,10.9786388889,10.1738333333,4.439,15.229,57.5397222222,8.08938888889,12.9106666667
721.48,10.4337777778,19.3353333333,13.5745555556,16.6045555556,13.491,9.60833333333,11.0973055556,10.2353333333,4.49522222222,15.2876666667,57.6491111111,8.08111111111,12.9822777778
721.79,10.3061111111,19.1166666667,13.5392222222,16.4037777778,13.4091111111,9.64088888889,11.0229027778,10.0108333333,4.31722222222,15.1975555556,57.3483888889,8.10688888889,12.7465
722.11,10.2232222222,19.0513333333,13.5107777778,16.3956666667,13.3502222222,9.654,11.0617361111,10.0135,4.30122222222,15.235,57.3028888889,8.11061111111,12.7439444444
722.43,9.96355555556,18.8071111111,13.3295555556,16.2324444444,13.2062222222,9.43372222222,10.9224722222,9.83622222222,4.048,15.0355555556,57.1947777778,7.89716666667,12.6793888889
722.75,10.2255555555,19.0655555556,13.5694444444,16.5055555555,13.3735555555,9.66938888889,11.2225833333,10.1495,4.25466666667,15.316,57.5310555556,8.30216666667,12.9115
723.07,10.3387777778,19.0944444445,13.5747777778,16.4894444445,13.2841111111,9.61083333333,11.2896111111,10.084,4.22966666667,15.3436666667,57.5528333333,8.34177777778,12.9020555555
723.39,10.4152222222,19.2607777778,13.6954444444,16.5432222222,13.3986666667,9.77038888889,11.4355,10.1309444444,4.40344444445,15.4423333333,57.6851666667,8.40755555556,12.9883333333
723.71,10.5005555556,19.3035555556,13.8291111111,16.7252222222,13.617,9.85511111111,11.4822361111,10.1228888889,4.44066666667,15.521,58.0168888889,8.49233333333,13.1225555556
724.03,10.4656666667,19.3511111111,13.7706666667,16.7805555556,13.754,9.88138888889,11.5789166667,10.1236666667,4.47888888889,15.5177777778,58.0315555556,8.52777777778,13.0056111111
724.35,10.2361111111,19.1666666667,13.5,16.6388888889,13.5277777778,9.63333333333,11.2927083333,9.83611111111,4.26111111111,15.2527777778,57.8888888889,8.32638888889,12.6652777778
724.67,10.5245555555,19.4085555556,13.8418888889,16.9847777778,13.8251111111,9.95483333333,11.5675694444,10.2783888889,4.57611111111,15.5324444444,57.8672222222,8.55061111111,12.9937777778
724.98,10.5115555555,19.3286666667,13.7403333333,16.98,13.7733333333,9.90783333333,11.5531666666,10.1665,4.56822222222,15.4537777778,57.7158888889,8.60727777778,12.995
725.30,10.5543333334,19.348,13.6683333334,17.0993333333,13.7484444444,9.68627777778,11.4508055556,10.0968333333,4.58288888889,15.4568888889,58.0039444444,8.49327777778,12.9794444445
725.62,10.6714444444,19.4636666667,13.7654444444,17.0951111111,13.7214444444,9.7455,11.3805694444,10.0096666667,4.56633333333,15.4961111111,58.2247777778,8.52955555556,12.9176111111
725.94,10.925,19.5326666666,13.9431111111,17.04,13.7732222222,9.87588888889,11.3077777778,9.97427777778,4.665,15.705,58.3873333334,8.69533333333,12.7855
726.26,10.8228888889,19.5538888889,13.9101111111,17.0026666667,13.7985555556,9.91011111111,11.3144583333,9.99033333333,4.66211111111,15.6563333333,58.4157222222,8.47972222222,12.7296111111
726.58,10.6742222222,19.4247777778,13.779,16.9107777778,13.7277777778,9.75277777778,11.2042638889,9.77455555556,4.49677777778,15.6158888889,58.2705,8.28011111111,12.9065
726.90,10.7082222222,19.5947777778,13.862,16.9621111111,13.8272222222,9.85105555556,11.3047638889,9.83244444444,4.62866666666,15.6215555556,58.508,8.31466666667,13.0228333333
727.21,10.5728888889,19.5816666666,13.8373333333,16.9142222222,13.8078888889,9.70244444444,11.2389583333,9.91922222222,4.60333333333,15.5244444444,58.7772777778,8.36072222222,12.9173333333
727.53,10.6344444445,19.6341111111,13.9147777778,16.8783333333,13.6672222222,9.77055555556,11.1839444444,10.1059444444,4.63833333333,15.4512222222,58.9225,8.27138888889,12.9803333333
727.85,10.444,19.3446666667,13.7215555556,16.6995555555,13.335,9.49216666667,10.9837083333,9.95138888889,4.37611111111,15.2198888889,58.6781111111,8.00811111111,12.7709444444
728.17,10.2502222222,19.0257777778,13.4677777778,16.273,13.0583333333,9.10216666667,10.70175,9.56405555556,4.08344444444,15.0161111111,58.4185555555,7.78766666667,12.5217777778
728.49,10.2643333333,19.0021111111,13.5497777778,16.242,13.0924444444,9.03322222222,10.6440277778,9.58061111111,4.04877777778,15.037,58.6123333333,7.72088888889,12.5616111111
728.80,10.2411111111,18.8514444444,13.5287777778,16.1616666667,13.0013333333,9.04566666667,10.6106388889,9.55194444444,4.00655555556,14.9463333333,58.5157777778,7.65505555556,12.5431111111
729.12,10.2857777778,18.7883333333,13.339,16.201,13.0725555556,9.02294444444,10.6233888889,9.66205555556,4.09855555556,14.8708888889,58.4910555556,7.88411111111,12.7089444444
729.44,10.3301111111,18.8097777778,13.2554444444,16.3871111111,13.0726666667,9.17827777778,10.6334305556,9.53138888889,4.10333333333,14.8071111111,58.5674444444,7.82077777778,12.7774444444
729.76,10.28,18.7314444444,13.1322222222,16.3716666667,12.9423333333,9.23377777778,10.4877916667,9.41833333333,4.037,14.7917777778,58.3231111111,7.78166666667,12.7142222222
730.08,10.3202222222,18.7282222222,13.2213333333,16.3766666667,12.9388888889,9.2665,10.4854166667,9.43466666667,4.00488888889,14.677,58.4502222222,7.73394444444,12.6181111111
730.39,10.2203333333,18.5263333333,13.0462222222,16.1737777778,12.6673333333,8.98277777778,10.2081111111,9.25944444444,3.68055555555,14.5,58.2777222222,7.4945,12.4369444445
730.71,10.1765555556,18.4174444444,12.9675555556,16.0847777778,12.4254444444,9.05577777778,10.1721388889,9.23555555556,3.652,14.4753333333,58.0653333334,7.32816666667,12.3843333333
731.03,10.251,18.4938888889,13.0606666667,16.2442222222,12.577,9.093,10.2227777778,9.17822222222,3.69788888889,14.6358888889,58.2366111111,7.53677777778,12.4508888889
731.35,10.5415555556,18.7407777778,13.3083333333,16.4746666667,12.9093333333,9.45305555556,10.3289027778,9.27733333333,3.92655555556,14.8751111111,58.5897222222,7.72744444444,12.6165
731.67,10.4963333333,18.7217777778,13.2847777778,16.5886666666,12.8742222222,9.46066666667,10.251125,9.13527777778,3.88566666667,14.8358888889,58.8402222222,7.66027777778,12.5856666667
731.98,10.528,18.7595555556,13.1248888889,16.6974444444,12.8756666667,9.54538888889,10.2081388889,9.13644444444,3.85988888889,14.7698888889,58.6858888889,7.55288888889,12.5712777778
732.30,10.6077777778,18.8037777778,13.1754444445,16.8851111111,13.0375555556,9.75577777778,10.3136388889,9.08777777778,3.86822222222,14.8767777778,58.7656111111,7.63766666667,12.7053888889
732.62,10.456,18.6845555555,13.1557777778,16.748,12.8852222222,9.75588888889,10.1948194444,8.85877777778,3.63844444444,14.7906666667,58.8110555556,7.33233333333,12.4828333333
732.94,10.4153333333,18.7383333333,13.2787777778,16.7938888889,12.9673333333,9.704,10.2611944444,9.216,3.741,14.8781111111,58.798,7.45733333333,12.7620555555
733.25,10.4886666667,18.682,13.2985555555,16.7992222222,12.9178888889,9.58394444444,10.3005555555,9.22172222222,3.81555555556,14.7641111111,58.8631666667,7.43316666667,12.8626111111
733.57,10.4755555556,18.7294444444,13.2767777778,16.8603333333,12.9322222222,9.68511111111,10.3054027778,9.32177777778,3.84255555555,14.8041111111,59.0670555556,7.42472222222,12.9016666667
733.89,10.3548888889,18.4686666667,13.0775555556,16.8204444445,12.8736666667,9.66833333333,10.1907777778,9.331,3.732,14.7285555556,58.9785,7.2595,12.8777222222
734.21,10.255,18.3034444445,12.9396666667,16.7722222222,12.8315555555,9.38533333333,10.0068611111,9.11683333333,3.35744444445,14.6074444445,59.0115,7.04488888889,12.7563333333
734.52,10.1836666667,18.3398888889,12.8295555555,16.7062222222,12.7673333334,9.29877777778,10.0581527778,9.15577777778,3.34655555556,14.5424444445,58.9018333333,6.91527777778,12.7431111111
734.84,10.0558888889,18.2743333333,12.7564444445,16.748,12.7448888889,9.09072222222,10.0345138889,9.10216666667,3.23566666667,14.4686666666,59.0862222222,6.794,12.6505
735.16,10.1322222222,18.3093333333,12.7418888889,16.8243333333,12.8607777778,9.09661111111,10.0054583333,9.18894444444,3.33855555555,14.536,59.1709444444,6.83972222222,12.7791666667
735.48,10.3191111111,18.4474444444,12.9391111111,17.0004444445,12.9787777778,9.15038888889,10.2106388889,9.32427777778,3.50677777778,14.761,59.4186111111,7.10483333333,12.9982222222
735.79,10.5011111111,18.6911111111,13.0051111111,16.9564444445,13.0787777778,9.19233333333,10.3295416667,9.74861111111,3.859,14.9424444444,59.151,7.31205555556,13.1280555555
736.11,10.6667777778,18.8867777778,13.2062222222,17.1494444444,13.1322222222,9.15961111111,10.5033472222,9.91238888889,4.16877777778,15.0513333333,59.0762222222,7.35933333333,13.3141666667
736.43,10.4281111111,18.669,12.8878888889,16.836,12.7467777778,8.87861111111,10.2663888889,9.48477777778,3.83544444445,14.7741111111,59.0978333333,6.99222222222,12.8392222222
736.74,10.1283333333,18.4504444444,12.6405555555,16.5598888889,12.5841111111,8.68355555556,10.0602638889,9.19372222222,3.61788888889,14.5625555555,58.8419444444,6.708,12.5178888889
737.06,10.142,18.5246666667,12.5787777778,16.4956666667,12.4626666667,8.701,9.97905555556,8.85466666667,3.575,14.5324444444,58.5991666666,6.75994444444,12.3562222222
737.38,10.379,18.6238888889,12.782,16.5994444445,12.6224444445,8.85033333333,10.1262222222,8.91427777778,3.80511111111,14.6717777778,58.6924444445,6.99655555556,12.3768333333
737.69,10.5115555556,18.6621111111,12.8598888889,16.6603333333,12.6475555555,8.933,10.2285138889,8.74377777778,4.08144444444,14.6585555556,58.7535,7.26683333333,12.3508888889
738.01,10.6495555555,18.6672222222,12.8386666667,16.5932222222,12.6546666667,9.05011111111,10.0534861111,8.54472222222,4.02922222222,14.6878888889,58.6646666667,7.22855555556,12.2882777778
738.33,10.441,18.5235555556,12.6345555555,16.3022222222,12.4576666667,8.97161111111,9.86568055553,8.37133333333,3.85044444444,14.4993333333,58.1013333333,7.08994444444,12.1600555556
738.64,10.5188888889,18.4805555556,12.5701111111,16.278,12.3481111111,8.98905555556,9.82501388889,8.29922222222,3.782,14.5011111111,57.8259444444,7.10244444444,12.1598333333
738.96,10.0443333333,18.1371111111,12.1345555556,15.7066666667,12.0232222222,8.72683333333,9.42630555556,7.84233333333,3.29666666667,14.0518888889,57.5115,6.77238888889,11.646
739.28,9.74855555554,17.8516666667,11.9304444444,15.3746666667,11.6762222222,8.44877777778,9.07448611109,7.41105555556,2.79122222222,13.648,57.5963333333,6.43333333333,11.2886666667
739.59,9.38955555554,17.3308888889,11.5042222222,15.061,11.4376666667,8.10583333333,8.71355555556,6.96777777778,2.31411111111,13.2603333333,57.3941111111,6.1435,10.9511111111
739.91,9.56344444445,17.3656666667,11.5536666667,15.1556666667,11.5856666667,8.27994444444,8.89348611112,7.1365,2.46166666667,13.3117777778,57.1591666667,6.3405,11.0268333333
740.23,9.68066666667,17.3432222222,11.5146666667,15.3056666667,11.5695555556,8.26622222222,8.95737500001,7.21861111111,2.37977777778,13.3521111111,57.3041666667,6.395,10.9867777778
740.54,9.88444444443,17.4491111111,11.674,15.4058888889,11.7813333333,8.38627777778,9.11026388889,7.68333333333,2.67455555556,13.5187777778,57.3367777778,6.59994444444,11.1665
740.86,9.72655555554,17.3625555556,11.6222222222,15.216,11.5958888889,8.35644444444,9.06243055556,7.5965,2.476,13.4026666667,57.0656111111,6.37161111111,10.9726666667
741.18,9.83055555557,17.5315555556,11.7851111111,15.2886666666,11.815,8.7155,9.24877777776,7.87888888889,2.56811111111,13.6091111111,57.2184444444,6.40055555556,11.2149444444
741.49,9.61111111111,17.1995555556,11.749,15.1836666667,11.6813333333,8.60477777778,9.33802777776,7.87194444444,2.59966666667,13.2626666667,57.0946666667,6.19166666667,11.1499444444
741.81,9.94400000001,17.2004444444,11.8867777778,15.3092222222,11.6363333334,8.83,9.58883333334,8.16255555556,2.763,13.3388888889,57.2461111111,6.33333333333,11.305
742.12,9.97533333333,17.3734444444,12.0663333333,15.5014444444,11.7848888889,9.07405555556,9.89456944444,8.62227777778,2.96288888889,13.5876666667,57.2871111111,6.56633333333,11.4443888889
742.44,10.4192222222,17.7678888889,12.5334444445,16.1125555556,12.1698888889,9.37805555556,10.3473472222,9.08,3.445,14.1041111111,57.8038888889,7.00433333333,11.9124444445
742.76,10.6225555556,18.0536666667,12.9082222222,16.6238888889,12.6586666667,9.80427777778,10.5851944445,9.33366666667,3.851,14.3844444444,58.0623333333,7.31883333333,12.3824444444
743.07,10.8798888889,18.5028888889,13.2617777778,17.0245555555,12.9871111111,10.2291666667,10.7907638889,9.67422222222,4.16411111111,14.7473333334,58.2756111111,7.50733333333,12.6003333333
743.39,10.9026666667,18.5232222222,13.282,17.2002222222,12.9641111111,10.1553333333,10.6085416667,9.69477777778,4.11911111111,14.8428888889,58.3553888889,7.31016666667,12.7213333333
743.70,11.1847777778,18.8038888889,13.6545555556,17.3632222222,13.2464444444,10.3759444444,10.78525,10.0379444444,4.43633333333,15.2164444445,58.3267777778,7.70572222222,13.059
744.02,11.1444444444,18.5926666667,13.5553333333,17.4227777778,13.0427777778,10.2308333333,10.7599722222,9.95033333333,4.28311111111,15.1714444444,58.3213333333,7.55966666667,13.3102777778
744.34,11.5126666667,19.0353333333,13.9977777778,17.8976666667,13.5061111111,10.5125,11.1784583333,10.3696666667,4.63577777778,15.7056666667,59.0053888889,7.93188888889,13.7556666667
744.65,11.5744444445,19.046,14.1214444445,18.0436666667,13.4735555556,10.5045555556,11.162875,10.4855,4.64544444444,15.8283333333,59.1103888889,7.89922222222,13.8218333333
744.97,11.753,19.2245555556,14.1616666666,18.1675555555,13.5613333333,10.5427777778,11.2380416667,10.6545555556,4.66266666667,16.1891111111,59.0024444445,8.08705555556,14.0671666667
745.28,11.6972222222,19.3102222222,14.2425555555,18.2965555556,13.5275555556,10.5553333333,11.2320694444,10.5928888889,4.73866666667,16.2433333333,58.8647777778,8.186,14.0023888889
745.60,11.5466666667,19.216,14.1552222222,18.1047777778,13.3685555556,10.2251111111,10.9759861111,10.1828333333,4.54911111111,15.8168888889,58.8863333334,7.962,13.741
745.91,10.9615555555,18.811,13.771,17.8068888889,12.7628888889,9.81,10.4408055556,9.77355555556,4.09333333333,15.2657777778,58.6027222222,7.44116666667,13.4087222222
746.23,10.5018888889,18.39,13.2547777778,17.3683333333,12.1597777778,9.2355,10.0643611111,9.38194444444,3.53544444445,14.739,58.3583888889,6.93005555556,12.8828888889
746.55,10.7394444445,18.6126666666,13.3068888889,17.5593333333,12.2728888889,9.49433333333,10.3554583334,9.79244444444,3.63655555556,14.8676666667,58.9017222222,7.05055555556,13.0340555556
746.86,10.795,18.9271111111,13.4543333333,17.5743333333,12.4367777778,9.82766666667,10.5254027778,9.86816666667,3.777,14.8803333333,58.9586666667,7.27238888889,13.1865555556
747.18,10.4217777778,18.7521111111,13.2834444444,17.3197777778,12.1818888889,9.69572222222,10.1771527778,9.44144444444,3.37788888889,14.5966666667,58.9678888889,6.95172222222,12.9536666667
747.49,10.3337777778,18.6931111111,13.3896666667,17.1497777778,12.204,9.83877777778,10.1470833333,9.25411111111,3.18288888889,14.4978888889,59.1000555556,6.84294444444,12.6756666667
747.81,10.3404444444,18.6881111111,13.2826666667,17.1128888889,12.0296666667,9.84883333333,9.94195833332,9.01183333333,3.19266666667,14.2961111111,58.6322777778,7.03205555556,12.5002777778
748.12,10.126,18.5312222222,12.9755555555,16.8515555555,11.8696666667,9.63927777778,9.75091666666,8.758,3.06844444444,13.8812222222,58.0861111111,6.986,12.2131111111
748.44,9.95899999999,18.3497777778,12.8151111111,16.7818888889,11.6854444445,9.53211111111,9.49002777777,8.58,2.87111111111,13.5707777778,58.2227777778,6.84361111111,11.9253888889
748.75,9.69100000001,18.1622222222,12.69,16.6137777778,11.5567777778,9.4835,9.21781944443,8.51844444444,2.625,13.4413333333,58.1481666667,6.56588888889,11.7721666667
749.07,9.73700000001,18.3064444444,12.8054444444,16.804,11.5855555556,9.635,9.39930555553,8.86533333333,2.65811111111,13.6224444445,58.3417222222,6.63411111111,11.8225555556
749.38,10.1747777778,18.4911111111,13.0695555556,16.8524444445,11.9732222222,10.0315,9.68218055554,9.05411111111,2.969,13.8422222222,58.0733333333,6.93622222222,12.0678333333
749.70,10.4393333333,18.6784444444,13.2522222222,16.8956666667,12.1926666667,10.3491111111,9.94081944446,9.08833333333,3.289,14.1676666667,57.9088333333,7.09272222222,12.1796111111
750.01,10.5206666667,18.7481111111,13.415,16.8854444445,12.3651111111,10.2872777778,10.1592777778,9.05511111111,3.67088888889,14.2571111111,57.4584444445,7.37638888889,12.4197777778
750.33,10.7066666667,18.904,13.5944444444,17.077,12.6243333333,10.3598888889,10.4146111111,9.22594444444,4.015,14.4915555555,57.6413333334,7.552,12.6391111111
750.64,11.0855555555,19.208,13.8734444444,17.4674444444,12.8406666667,10.6312222222,10.7176111111,9.65716666667,4.60866666667,14.6834444445,57.8033333333,7.84333333333,13.0340555556
750.96,11.1218888889,19.369,13.9024444444,17.702,13.0435555556,10.7489444444,10.8592361111,9.92638888889,4.96044444444,14.7906666667,57.6573888889,7.98838888889,13.1856111111
751.27,10.9534444444,19.3382222222,13.7165555556,17.81,13.101,10.642,10.8610694444,9.81922222222,4.88866666667,14.8306666667,57.8367222222,7.78916666667,13.2823888889
751.59,11.0192222222,19.5324444444,13.7676666667,17.8995555555,13.0557777778,10.748,11.002375,9.86911111111,4.95011111111,14.9933333333,57.9517777778,7.88577777778,13.4044444444
751.90,11.0742222222,19.7746666667,13.945,18.1221111111,13.404,10.9768888889,11.3315972222,10.1966111111,5.29955555556,15.2847777778,58.2975555556,8.19627777778,13.6246111111
752.22,11.2804444445,19.8932222222,13.9883333333,18.1642222222,13.4803333333,10.9106666667,11.4799166667,10.1732222222,5.53733333333,15.3604444444,58.3884444444,8.41438888889,13.8412222222
752.53,11.1915555556,19.8397777778,13.9108888889,18.0755555556,13.4825555555,11.0817777778,11.3746527778,9.92716666667,5.54466666667,15.3894444444,58.1779444444,8.42461111111,13.9713888889
752.85,11.3057777778,20.0271111111,13.9816666667,18.3018888889,13.6438888889,11.3076666667,11.4826527778,10.1603888889,5.64911111111,15.6296666666,58.2426111111,8.31755555556,14.1834444444
753.16,11.5594444444,20.2674444444,14.2856666666,18.7645555555,13.9038888889,11.5336111111,11.5902916666,10.6098333333,5.90844444444,16.057,58.721,8.51694444444,14.451
753.47,11.2708888889,19.9724444444,14.1082222222,18.5222222222,13.4315555556,11.4401666667,11.1263888889,10.356,5.42155555556,15.8335555555,58.8483888889,8.034,14.1100555556
753.79,10.9162222222,19.6572222222,13.8673333333,18.2473333334,12.9672222222,11.2331111111,10.7571805556,9.99938888889,5.04355555556,15.5474444445,58.8236111111,7.76444444444,13.7978888889
754.10,10.8593333333,19.6662222222,13.8287777778,18.1587777778,12.9566666667,11.1901111111,10.8019166667,9.86127777778,4.81511111111,15.5577777778,58.6903888889,7.65088888889,13.7252777778
754.42,10.9707777778,19.8878888889,13.8964444445,18.2812222222,13.0325555556,11.2209444444,11.0002083333,9.82277777778,4.79022222222,15.8215555555,58.9167777778,7.77222222222,13.8963888889
754.73,11.1838888889,20.0847777778,14.0474444445,18.4406666667,13.1833333333,11.4743888889,11.4117638889,10.0196111111,5.03166666667,16.0244444444,59.2816666667,7.8555,14.1603333333
755.05,11.1883333333,20.0923333333,14.0765555556,18.4901111111,13.3216666667,11.4904444444,11.3794861111,10.2793333333,5.09144444444,16.0871111111,59.5801666667,7.77783333333,14.2095
755.36,11.3047777778,20.2095555555,14.211,18.4914444444,13.1391111111,11.6492222222,11.4924722222,10.1164444444,5.11244444444,16.1654444444,59.3869444445,7.65722222222,14.1143888889
755.67,11.2991111111,20.3773333334,14.4243333333,18.7834444444,13.4255555555,11.9355,11.6970972222,10.3475,5.18944444444,16.3671111111,59.5523333333,7.54522222222,14.3205
755.99,11.2852222222,20.2263333333,14.4927777778,18.7851111111,13.4513333333,11.8952222222,11.93325,10.4951111111,5.27422222222,16.247,59.6638888889,7.49572222222,14.1779444444
756.30,10.8945555555,19.9134444445,14.1494444444,18.3341111111,13.095,11.4137777778,11.5695555556,10.2334444444,4.95022222222,15.7566666667,59.7402222222,7.30727777778,13.5682777778
756.62,10.4791111111,19.5853333333,13.6674444444,17.7938888889,12.653,10.8835,11.3994027778,9.92127777778,4.52088888889,15.1408888889,59.1546111111,6.91233333333,13.1926111111
756.93,10.59,19.6808888889,13.7324444444,17.6605555556,12.7143333333,10.6743333333,11.5921111111,10.041,4.64977777778,15.2156666667,58.8584444444,7.21705555556,13.2354444444
757.24,10.3906666667,19.2964444444,13.3645555555,17.3487777778,12.4634444445,10.2901111111,11.3998194444,9.83744444444,4.286,14.9384444444,58.6463888889,6.79316666667,13.0811666667
757.56,10.0991111111,18.9962222222,13.05,16.9843333333,12.3052222222,9.988,11.2042777778,9.48772222222,4.04755555556,14.7257777778,58.6682222222,6.47027777778,12.9081666667
757.87,9.91322222222,18.6531111111,12.9323333333,16.7908888889,12.0401111111,9.79694444444,10.9118888889,9.37133333333,3.77711111111,14.395,58.9087222222,6.30322222222,12.6268333333
758.18,9.81344444445,18.3336666667,12.8454444445,16.4605555555,11.715,9.48722222222,10.5383194445,9.41744444444,3.57044444445,14.0042222222,58.5688888889,6.22655555556,12.3738888889
758.50,9.68044444443,18.1503333333,12.7537777778,16.3202222222,11.421,9.27483333333,10.5241805556,9.09544444444,3.29744444445,13.7605555556,58.2008333333,6.24833333333,12.3031111111
758.81,9.51566666667,18.1324444445,12.5323333333,16.1282222222,11.3215555555,8.95494444444,10.2506666667,9.20388888889,3.19488888889,13.6501111111,57.9365,6.06366666667,12.3562777778
759.13,9.53600000001,18.24,12.2904444444,16.095,11.3291111111,8.73005555556,10.2346805556,9.17822222222,3.19477777778,13.595,58.3525,6.23,12.3370555556
759.44,9.70466666668,18.3897777778,12.3161111111,16.0963333333,11.2802222222,8.6145,10.1662361111,9.082,3.06266666667,13.7267777778,58.5076666667,6.41794444444,12.4792777778
759.75,9.6991111111,18.4236666667,12.4948888889,16.2254444444,11.3718888889,8.77833333333,10.5691805556,9.13377777778,3.181,13.939,58.5298888889,6.60427777778,12.6013333333
760.07,9.74555555554,18.5053333333,12.74,16.2854444445,11.4183333333,8.91327777778,10.6388055556,9.02705555556,3.42155555556,14.0734444445,58.7473888889,6.99272222222,12.8497222222
760.38,9.38877777779,18.0957777778,12.351,16.0547777778,11.1948888889,8.5815,10.039,8.52772222222,2.85855555556,13.6507777778,58.7787222222,6.57794444444,12.5861111111
760.69,9.59455555554,18.3805555556,12.6508888889,16.3248888889,11.4082222222,8.76422222222,10.0692638889,8.48488888889,3.24,13.8743333333,58.8032777778,6.94672222222,12.7271666667
761.01,9.82166666668,18.6562222222,12.7832222222,16.6093333334,11.3982222222,8.96455555556,10.0565694445,8.79061111111,3.42422222222,14.065,59.3166111111,7.33272222222,12.8613888889
761.32,10.0171111111,18.8661111111,12.8515555556,16.854,11.5038888889,9.08611111111,10.2563611111,8.94288888889,3.78211111111,14.2984444445,59.1705,7.46327777778,13.0571666667
761.63,9.86522222221,18.7308888889,12.7053333333,16.9005555556,11.6143333334,9.11905555556,10.1569166666,8.92566666667,3.72011111111,14.4441111111,59.2228888889,7.54416666667,12.9623888889
761.94,10.0656666667,18.8814444444,12.9372222222,17.0854444444,11.9422222222,9.48261111111,10.3574305555,9.38216666667,4.25533333333,14.8271111111,59.3151666667,7.89283333333,13.2105
762.26,10.0481111111,18.8037777778,12.9914444444,17.056,11.922,9.44722222222,10.3620972222,9.17727777778,4.20344444444,14.7037777778,59.5908888889,7.84138888889,13.3647222222
762.57,9.837,18.6776666666,13.0128888889,16.7665555556,11.5826666667,9.38088888889,10.0546944444,8.77694444444,3.96888888889,14.4494444444,59.3061111111,7.72911111111,13.1502222222
762.88,9.72333333332,18.6646666667,12.928,16.6956666667,11.5737777778,9.46455555556,9.92869444446,8.85294444444,3.98666666667,14.404,59.4876666666,7.55644444444,13.0633333333
763.20,9.81477777778,18.6516666667,13.0305555555,16.7173333333,11.6235555556,9.43155555556,9.88422222222,9.004,4.03244444444,14.4344444444,59.4451111111,7.62388888889,13.1915555556
763.51,9.51955555555,18.3591111111,12.5956666667,16.53,11.3872222222,9.08466666667,9.51852777778,8.7415,3.69366666667,14.1635555556,59.5729444445,7.19172222222,12.9088333333
763.82,9.64322222222,18.6368888889,12.7384444444,16.8172222222,11.5422222222,9.40838888889,9.83195833333,8.85322222222,4.03455555556,14.3511111111,59.5249444445,7.28188888889,13.0676666667
764.14,9.75022222223,18.7707777778,12.7621111111,16.8325555556,11.6315555555,9.43611111111,9.93388888888,9.14005555556,3.91488888889,14.3143333333,59.9177777778,7.2455,13.1135555556
764.45,9.56155555557,18.5578888889,12.7183333333,16.6683333333,11.4635555555,9.27138888889,9.89929166667,9.07544444444,3.74933333333,14.0461111111,59.6571666667,6.99283333333,13.0314444444
