wavelength,Back_DigAlbm,Belly_DigAlbm,Breast_DigAlbm,Crissum_DigAlbm,Crown_DigAlbm,DorTail_DigAlbm,Patch10_DigAlbm,Rump_DigAlbm,Throat_DigAlbm,WingTip_DigAlbm
476.08,9.01153333334,12.571,10.0940666667,11.3516666667,8.32793333333,7.56653333333,63.804,10.0088,10.0155333333,8.0572
476.44,9.03213333333,12.5576666667,10.0966,11.3567333333,8.33986666667,7.57253333333,63.7903333333,9.99966666667,10.0240666667,8.05546666667
476.79,9.04259999999,12.585,10.1078,11.3694,8.35506666666,7.5876,63.8155333333,10.0057333333,10.0414666667,8.07273333333
477.14,9.02473333333,12.5632,10.1040666667,11.3521333333,8.33953333333,7.56833333333,63.8460666667,9.98719999999,10.0267333334,8.05573333334
477.49,8.96853333333,12.5151333333,10.0466,11.3102,8.291,7.50886666667,63.7425333333,9.93866666667,9.97879999999,8.02146666667
477.84,8.89546666667,12.4690666667,9.97540000001,11.258,8.20973333334,7.45386666667,63.6950666667,9.86886666667,9.9112,7.96446666667
478.19,8.8986,12.4550666667,9.94306666665,11.2558,8.21966666666,7.45886666667,63.7528666667,9.87526666667,9.91793333333,7.9366
478.54,8.8742,12.4550666667,9.91953333333,11.2456666667,8.20206666666,7.45546666667,63.6634666667,9.87233333333,9.91333333333,7.94353333333
478.89,8.84766666667,12.4283333333,9.8824,11.2131333333,8.16806666667,7.42106666667,63.6742666667,9.83220000001,9.87426666666,7.907
479.24,8.8226,12.4315333333,9.88606666667,11.1994,8.14680000001,7.3998,63.7266,9.8208,9.8536,7.906
479.60,8.8182,12.4128666667,9.85953333333,11.1733333333,8.13379999999,7.38006666667,63.7056,9.80186666668,9.8334,7.89886666667
479.95,8.81953333333,12.4026,9.85446666667,11.1724,8.12126666666,7.38006666667,63.6739333333,9.79826666665,9.82406666665,7.89566666667
480.30,8.772,12.3733333333,9.81340000001,11.1262666667,8.06019999999,7.33786666667,63.6040666667,9.7398,9.76839999999,7.84893333333
480.65,8.7496,12.3388,9.77199999999,11.0952666667,8.02553333333,7.32346666667,63.6242666667,9.729,9.743,7.8268
481.00,8.72126666667,12.3029333333,9.73586666667,11.0535333333,7.98280000001,7.3042,63.6188666666,9.69053333333,9.71266666668,7.79466666667
481.35,8.7076,12.2829333333,9.73260000001,11.0438,7.97546666667,7.3156,63.6924,9.67533333333,9.70393333334,7.78693333333
481.70,8.70793333333,12.2780666666,9.73966666666,11.0488,7.98633333334,7.32093333333,63.7941333333,9.68486666667,9.70326666666,7.7918
482.05,8.7062,12.2678666667,9.74453333333,11.0348666667,7.97906666666,7.30786666667,63.8466666667,9.67126666666,9.69433333334,7.8072
482.40,8.71206666667,12.2691333333,9.748,11.0292,7.98526666667,7.3142,63.9982,9.6654,9.69846666667,7.81273333334
482.75,8.71433333333,12.2726666667,9.75173333333,11.0272666667,7.98513333333,7.32066666667,64.0489333333,9.66780000001,9.69826666666,7.82593333333
483.10,8.71053333333,12.2616666667,9.74826666667,11.0224666667,7.98506666666,7.3194,64.0233333334,9.66093333333,9.70393333335,7.82286666667
483.45,8.70346666667,12.2486666667,9.75093333334,11.0143333333,7.98266666667,7.31946666666,64.0448,9.66026666666,9.69993333335,7.82166666667
483.80,8.7132,12.2548666667,9.75773333333,11.0212,7.98813333333,7.3276,64.0632,9.67193333334,9.70880000001,7.83526666667
484.15,8.71493333333,12.2581333333,9.76093333333,11.0170666667,8.00039999999,7.33026666667,64.0912666667,9.68093333333,9.71273333335,7.84753333334
484.50,8.70893333333,12.2561333333,9.7624,11.0072,7.99533333334,7.32693333334,64.0801333333,9.67166666667,9.70493333333,7.84386666667
484.85,8.70546666667,12.2539333333,9.75806666667,11.009,7.99633333333,7.32213333333,64.0773333333,9.66966666667,9.70366666665,7.8454
485.20,8.70413333333,12.2513333333,9.75619999999,11.0049333333,7.99353333333,7.3202,64.0622666667,9.66733333335,9.70020000001,7.84413333333
485.55,8.71046666667,12.2536,9.76859999999,11.0062666667,7.99813333333,7.32833333333,64.0406,9.66700000001,9.71373333333,7.85513333333
485.90,8.70446666667,12.2548,9.76873333333,11.0115333333,8.00273333333,7.32833333333,64.0472666667,9.67346666667,9.71673333333,7.85613333333
486.25,8.6964,12.2475333333,9.76320000001,11.0067333333,7.99500000001,7.323,64.0056,9.6644,9.71486666667,7.8456
486.60,8.68926666667,12.2467333333,9.76306666667,11.0091333334,7.99026666667,7.32186666667,63.9984,9.66133333333,9.71766666667,7.84473333333
486.95,8.69,12.2538,9.76479999999,11.0101333333,7.98766666667,7.32926666667,63.998,9.66693333333,9.71786666666,7.8468
487.30,8.68433333333,12.2524,9.7636,11.0168666667,7.99033333334,7.33426666667,63.976,9.66346666667,9.71826666666,7.8484
487.65,8.6608,12.2241333333,9.74366666668,10.998,7.97033333333,7.31986666667,63.9446666666,9.63486666667,9.69813333333,7.8238
488.00,8.64526666667,12.2148666667,9.74146666667,10.9989333333,7.95513333334,7.3152,63.9440666667,9.62673333333,9.693,7.81
488.35,8.64733333333,12.2271333333,9.75273333333,11.0140666667,7.96686666666,7.31973333333,63.9459333333,9.62846666667,9.70106666667,7.81913333333
488.70,8.64386666667,12.2237333333,9.75219999999,11.008,7.96499999999,7.32173333333,63.9650666667,9.62186666666,9.69473333333,7.82046666667
489.05,8.64513333333,12.2292,9.74999999999,11.0134666666,7.96373333333,7.3186,63.9956,9.61946666667,9.70493333334,7.81973333333
489.40,8.64153333333,12.2256,9.74659999999,11.0109333333,7.96526666667,7.32173333333,63.9802666667,9.61693333333,9.69793333334,7.8184
489.75,8.64073333333,12.2284,9.74793333333,11.0168,7.9616,7.3284,63.9708666667,9.60606666667,9.70386666666,7.82086666667
490.10,8.65133333333,12.2404,9.75493333335,11.0308,7.96953333333,7.3444,63.9378,9.61999999999,9.70799999999,7.84406666667
490.45,8.6492,12.2387333333,9.74880000001,11.0288,7.9638,7.3392,63.8808,9.61213333333,9.70046666667,7.83486666667
490.80,8.6452,12.2364666667,9.75293333333,11.0348666667,7.96599999999,7.34593333333,63.9137333333,9.60413333334,9.7022,7.83673333333
491.15,8.67053333333,12.2666,9.77246666668,11.0471333333,7.97759999999,7.36173333333,63.9459333333,9.62446666667,9.72326666667,7.8502
491.50,8.70573333333,12.3224666667,9.81626666666,11.0882666667,8.01293333334,7.3988,64.0178,9.6606,9.75813333333,7.8934
491.85,8.7284,12.3390666667,9.82286666667,11.1074666667,8.02973333333,7.41406666667,64.0230666667,9.66420000001,9.7674,7.9126
492.20,8.7192,12.3176666667,9.80740000001,11.1026,8.01926666667,7.40213333333,64.0430666667,9.66180000001,9.76279999999,7.90033333333
492.55,8.73946666667,12.3365333333,9.83266666668,11.1233333333,8.04986666667,7.4234,64.0252666667,9.67913333333,9.7768,7.9166
492.90,8.74793333333,12.3549333334,9.85206666667,11.1303333333,8.06019999999,7.4312,64.0266,9.68346666667,9.77993333333,7.9272
493.25,8.75546666667,12.3672666667,9.85806666666,11.1428,8.06873333333,7.438,64.0292,9.69559999999,9.78606666667,7.9348
493.60,8.7838,12.3967333333,9.88660000001,11.1684666667,8.10106666667,7.46366666667,64.0816666667,9.72393333333,9.81273333334,7.95666666667
493.95,8.79833333333,12.4076,9.90826666667,11.1828,8.12013333333,7.46686666667,64.0717333333,9.74200000001,9.82113333335,7.95333333333
494.30,8.84786666667,12.453,9.95193333333,11.2311333333,8.17506666666,7.50966666666,64.1304666667,9.78193333333,9.87126666668,7.99913333333
494.65,8.8496,12.4448,9.93619999999,11.2404,8.18226666666,7.4992,64.0874666667,9.77573333334,9.85940000001,8.0018
495.00,8.8302,12.4324666667,9.91546666666,11.233,8.17526666666,7.4826,64.0978666667,9.75886666669,9.84059999999,7.99706666667
495.34,8.8126,12.3979333333,9.90373333334,11.2182,8.16473333333,7.45966666667,64.0192666667,9.74439999999,9.83433333333,7.98213333333
495.69,8.858,12.431,9.95326666668,11.2494666667,8.20520000001,7.50133333333,64.0751333333,9.79866666666,9.87940000001,8.02986666667
496.04,8.905,12.4838,10.0027333333,11.2984,8.24433333333,7.54966666667,64.1646,9.84513333333,9.93080000002,8.0786
496.39,8.93553333333,12.5188666667,10.0226666667,11.3388,8.26853333333,7.5778,64.2561333333,9.87200000001,9.9766,8.10493333333
496.74,8.98386666667,12.5586,10.0656,11.3855333333,8.32093333333,7.6272,64.3525333333,9.92713333333,10.0254666667,8.15366666667
497.09,8.99093333333,12.5649333333,10.0594666667,11.3892,8.30513333334,7.62453333334,64.3958666667,9.92493333334,10.0338666667,8.15233333334
497.44,9.004,12.5683333333,10.0635333333,11.4076,8.29686666667,7.64013333333,64.3886,9.93946666665,10.037,8.16013333333
497.79,8.99253333333,12.5602,10.0447333333,11.4112666667,8.27933333333,7.61753333333,64.4737333334,9.9224,10.0213333333,8.15146666666
498.14,8.95046666667,12.5319333333,10.0132,11.3939333333,8.24966666666,7.59826666667,64.4978,9.90253333333,10.0019333333,8.1274
