wavelength,Back_TanCycf,Belly_TanCycf,Breast_TanCycf,Crissum_TanCycf,Crown_TanCycf,DorTail_TanCycf,Patch10_TanCycf,Patch11_TanCycf,Patch12_TanCycf,Patch13_TanCycf,Rump_TanCycf,Throat_TanCycf,WingTip_TanCycf
354.38,7.78941666667,28.464,25.1100833333,12.0933333333,25.4190833334,8.61433333333,15.812,14.01425,3.59566666667,28.8618333333,33.3315833334,27.953,7.14191666666
354.74,7.64958333333,28.3836666667,25.0565,11.9509166667,25.2063333333,8.53824999999,15.6990833333,13.8878333334,3.44333333333,28.7304166667,33.3880833333,27.9351666667,7.05608333333
355.11,7.75375,28.572,25.2525,12.068,25.2875,8.69975,15.7648333333,13.9091666667,3.43,29.0000833333,33.6034166666,28.14575,7.18033333333
355.47,7.49366666667,28.374,25.0726666667,11.8649166666,25.0231666667,8.48291666666,15.58,13.68,3.27075,28.7615,33.4490833334,27.9219166667,6.955
355.83,7.82950000001,28.7626666666,25.3205,12.2283333333,25.2000833334,8.83133333333,15.8438333334,13.98425,3.60925,29.0653333333,33.6734166666,28.10375,7.32541666667
356.20,8.02591666666,28.9970833333,25.5263333333,12.514,25.269,9.10366666666,16.0550833333,14.2030833334,3.89858333333,29.3200833333,33.8625,28.31175,7.50133333333
356.56,7.96891666667,29.207,25.5334166666,12.6548333334,25.2385833334,9.12116666666,16.1304166667,14.3014166667,3.98891666667,29.40225,34.062,28.4236666666,7.53091666667
356.93,8.03941666666,29.2569166666,25.47575,12.681,25.1291666667,9.06625000001,16.08,14.3300833334,4.05508333334,29.46,34.0463333333,28.3946666667,7.49816666666
357.29,7.85650000001,29.1141666667,25.3384166667,12.5426666667,25.0489166667,8.89674999999,15.8709166667,14.1508333334,3.889,29.4023333333,33.95575,28.3184166667,7.38108333333
357.66,7.78775000001,29.0563333333,25.3498333333,12.5591666667,24.9696666667,8.76475,15.84825,14.1109166667,3.87883333333,29.4065,34.03325,28.1705,7.33566666667
358.02,7.57383333334,28.9908333334,25.2405,12.449,24.83425,8.54666666667,15.7195,13.9559166667,3.61041666667,29.382,33.953,28.0341666667,7.13216666667
358.38,7.47716666668,28.9878333333,25.2124166667,12.4599166667,24.67675,8.42416666667,15.69175,13.89425,3.55225,29.4176666667,33.8475,27.92325,7.04991666667
358.75,7.80050000001,29.2931666667,25.4650833333,12.8268333333,24.9155,8.69824999999,15.9795833333,14.20375,3.9335,29.744,34.1153333333,28.13975,7.35133333333
359.11,7.71058333333,29.3173333333,25.4378333333,12.7631666667,24.7469166667,8.58791666667,15.9844166667,14.2098333333,3.99575,29.7260833333,34.16225,28.0719166667,7.28658333333
359.48,7.95591666666,29.52025,25.5865,13.0133333333,24.8179166667,8.77600000001,16.1908333333,14.4773333333,4.07633333333,29.9576666666,34.3353333334,28.2454166667,7.452
359.84,7.80283333334,29.3976666667,25.58675,12.8966666667,24.6760833334,8.55166666666,16.01025,14.3124166667,3.889,29.8595833333,34.2271666667,28.13175,7.29666666666
360.20,7.87866666668,29.46275,25.7125833333,12.9740833333,24.6765833333,8.47758333333,16.0525833333,14.3720833333,3.86383333334,30.093,34.3764166667,28.1031666667,7.32666666667
360.57,7.96316666668,29.4224166667,25.7963333333,13.035,24.6115,8.51441666668,16.0845833333,14.3723333333,3.85158333334,30.1959166667,34.4064166667,28.0313333333,7.36491666667
360.93,8.06175000001,29.5740833333,25.9398333334,13.1519166667,24.7060833333,8.62049999999,16.2398333333,14.4885833333,3.91575,30.38075,34.557,28.0988333334,7.43708333333
361.29,8.1785,29.6681666667,26.0040833333,13.1935,24.7136666667,8.69758333332,16.344,14.5619166667,4.03166666667,30.467,34.5778333333,28.12525,7.47416666667
361.66,8.2415,29.7203333333,26.05975,13.2558333333,24.6758333333,8.83258333334,16.36425,14.5804166667,4.0915,30.5641666667,34.4935833333,28.2153333334,7.55225
362.02,8.50024999999,29.8346666667,26.2075,13.46625,24.74025,9.01458333333,16.49775,14.7715,4.26441666666,30.7525833333,34.6286666667,28.3361666667,7.699
362.39,8.65875,29.9034166666,26.2811666667,13.53025,24.8054166667,9.17316666666,16.5805833333,14.84975,4.3985,30.9145,34.6698333333,28.43825,7.77733333334
362.75,8.68424999999,29.9876666667,26.3698333333,13.6005,24.7823333333,9.21874999999,16.5685833333,14.90425,4.355,31.0684166667,34.6745,28.4919166667,7.82441666667
363.11,8.76891666667,29.99075,26.40825,13.6908333333,24.7654166667,9.26175,16.5675833334,14.9034166667,4.35266666667,31.1645,34.65125,28.4790833333,7.87716666667
363.48,8.68058333334,30.0383333333,26.4739166667,13.664,24.7580833334,9.19733333333,16.4486666667,14.8138333334,4.3035,31.3588333333,34.6463333333,28.4538333333,7.87125
363.84,8.63183333334,30.0366666667,26.4259166667,13.6473333333,24.6593333333,9.15883333334,16.426,14.77125,4.303,31.3504166666,34.5874166667,28.4264166667,7.79625
364.20,8.574,30.0075,26.442,13.5848333333,24.5781666667,9.21858333334,16.3495,14.6803333333,4.36525,31.3471666666,34.4816666667,28.4351666666,7.76308333333
364.57,8.63791666667,30.20125,26.57625,13.7136666667,24.7203333333,9.30824999999,16.37,14.7755,4.528,31.5595833333,34.5215833333,28.58175,7.92591666667
364.93,8.69966666668,30.2215,26.7455,13.8325833333,24.6404166667,9.42766666667,16.4106666667,14.8546666667,4.67133333333,31.67075,34.47025,28.6,8.11275
365.29,8.67466666667,30.3643333334,26.8315,13.9460833333,24.5613333333,9.51491666667,16.4820833333,14.9001666666,4.65758333333,31.83725,34.5426666666,28.6768333333,8.12916666667
365.66,8.63466666666,30.3775833333,26.8649166667,13.91875,24.5516666667,9.46016666667,16.4026666666,14.93125,4.60925,31.89925,34.5781666666,28.5908333333,8.06125
366.02,8.38150000001,30.212,26.6771666667,13.6711666667,24.3443333334,9.148,16.1193333333,14.607,4.33616666667,31.7209166667,34.4126666667,28.3650833333,7.8485
366.38,8.23266666667,30.1420833333,26.62875,13.6175,24.2383333333,9.00383333333,15.99275,14.5118333333,4.18508333333,31.6038333333,34.3720833333,28.29425,7.74225
366.75,8.24891666668,30.03175,26.6479166667,13.5424166667,24.19625,8.91666666666,15.9879166667,14.4699166667,4.15891666667,31.5783333333,34.26675,28.1945833333,7.73675
367.11,8.29616666666,30.0985,26.7095,13.5524166667,24.30475,8.95575,15.9581666667,14.5535833333,4.23708333333,31.6536666667,34.3439166667,28.2695833333,7.78633333333
367.47,8.30125000001,29.9754166667,26.6770833333,13.5305833334,24.1936666667,8.90099999999,15.8759166667,14.43825,4.26808333333,31.58,34.2303333333,28.1825,7.74633333333
367.84,8.44816666666,30.09325,26.7956666666,13.73025,24.365,9.07825,15.9805,14.5625,4.41066666667,31.8903333333,34.4296666667,28.2926666666,7.946
368.20,8.55533333333,30.1205,26.8110833333,13.8790833333,24.3599166667,9.14750000001,16.0804166667,14.6475833333,4.49625,31.9603333333,34.4436666667,28.3011666667,8.04191666666
368.56,8.46883333332,29.88275,26.6748333333,13.6975,24.1286666667,9.01199999999,15.9534166666,14.5365,4.36108333333,31.86775,34.2568333334,28.0238333333,7.896
368.93,8.36308333333,29.7841666667,26.4936666667,13.5645833333,24.0481666667,8.85391666667,15.7668333333,14.2971666667,4.24475,31.7805,34.1345,27.8815833334,7.70025
369.29,8.51050000001,29.775,26.5745,13.6938333333,24.1611666667,8.97158333333,15.75525,14.4070833333,4.42183333333,31.8455833333,34.096,27.8194166667,7.8815
369.65,8.45350000001,29.69075,26.4935833333,13.64125,23.9884166667,8.84666666666,15.6083333333,14.2140833333,4.31008333333,31.8350833333,33.94475,27.7175,7.73133333333
370.01,8.41908333333,29.6881666666,26.5593333333,13.619,23.9779166667,8.93075,15.6458333333,14.2035833333,4.34125,31.9875833333,33.8636666667,27.6601666667,7.72175
370.38,8.26191666667,29.5185833333,26.417,13.4731666667,23.8,8.82483333333,15.4908333333,14.0105,4.27066666666,31.9691666667,33.6204166667,27.4333333333,7.60191666666
370.74,8.123,29.4771666667,26.2531666666,13.3983333333,23.6523333333,8.76999999999,15.343,13.8350833333,4.22008333333,31.9573333333,33.43,27.34825,7.46
371.10,8.15533333334,29.4534166667,26.29275,13.4586666667,23.6168333333,8.77083333333,15.377,13.8104166667,4.21558333333,32.0066666666,33.3355,27.3119166666,7.51158333333
371.46,8.25083333334,29.5371666667,26.40475,13.58675,23.7461666667,8.87883333332,15.4654166667,13.89525,4.31466666667,32.1241666667,33.2798333333,27.36025,7.57125
371.83,8.22900000001,29.5118333333,26.4188333333,13.5425833333,23.7109166667,8.85183333333,15.3720833333,13.8789166667,4.34308333333,32.1199166666,33.15125,27.2715833334,7.50516666666
372.19,8.18766666667,29.4118333333,26.3919166667,13.408,23.6790833333,8.80500000001,15.2053333333,13.77025,4.234,32.1545833333,32.9865,27.1728333333,7.44408333333
372.55,8.21641666666,29.3829166667,26.3918333334,13.4264166667,23.6765833333,8.85941666667,15.10825,13.7121666667,4.23833333334,32.1531666667,32.8556666667,27.2080833333,7.43233333333
372.92,8.31250000001,29.42025,26.4166666666,13.4905,23.6965833333,8.93491666666,15.1520833333,13.7949166667,4.30233333333,32.3126666667,32.8581666667,27.2753333333,7.52925
373.28,7.99008333332,29.08425,26.0814166667,13.17775,23.3844166667,8.64058333333,14.789,13.3830833334,3.98908333333,32.01075,32.4175833334,27.0104166667,7.16858333333
373.64,7.92675000001,28.95675,25.9846666666,13.1326666666,23.3740833333,8.61850000001,14.7663333333,13.3206666667,3.9995,32.022,32.222,26.9581666667,7.23833333333
374.00,8.12300000001,28.9541666666,26.1109166667,13.3533333333,23.4413333333,8.796,14.8018333333,13.3985,4.253,32.0960833333,32.1329166667,27.0471666667,7.46075
374.37,8.28750000001,29.0745,26.2676666667,13.5421666667,23.6040833333,8.96824999999,14.82375,13.5185833333,4.43625,32.2766666667,32.1626666667,27.2314166666,7.66416666667
374.73,8.17966666667,28.8188333333,26.1094166666,13.3814166667,23.4884166667,8.82691666666,14.547,13.3035833333,4.31883333333,32.1775833334,31.8891666666,26.9831666666,7.54508333333
375.09,8.06258333332,28.61825,25.89025,13.3201666666,23.3121666667,8.81658333332,14.3105833333,13.122,4.30925,32.0834166666,31.57225,26.8809166667,7.4635
375.45,8.13558333333,28.6081666667,25.8845833333,13.3404166667,23.30175,8.88008333334,14.2645,13.1305,4.38633333334,32.2256666667,31.4271666666,26.8805833333,7.536
375.81,7.91875000001,28.3199166667,25.6568333333,13.1910833334,23.1071666666,8.70916666667,14.0105,12.8641666667,4.196,32.1333333333,31.0696666667,26.70725,7.34066666667
376.18,7.83,28.1803333333,25.518,13.1469166667,22.9420833333,8.58533333333,13.87775,12.7095,4.12791666666,32.0895,30.8858333333,26.6509166667,7.22591666667
376.54,7.78341666668,28.0786666667,25.3858333333,13.1895833334,22.9340833333,8.51083333334,13.81175,12.55875,4.15025,32.0891666667,30.7060833333,26.575,7.20575
376.90,7.68858333334,27.8809166667,25.2758333333,13.1325,22.8124166667,8.42158333333,13.6313333333,12.3776666667,4.11358333333,32.0608333333,30.39175,26.4261666667,7.1565
377.26,7.82866666667,27.8713333333,25.383,13.2521666666,22.914,8.498,13.6135,12.4143333333,4.28958333333,32.2811666667,30.4328333334,26.4634166667,7.31
377.63,8.03733333333,27.8941666667,25.4555833333,13.4431666667,23.03325,8.693,13.6616666666,12.5119166667,4.51891666667,32.4140833333,30.3910833334,26.5396666667,7.47416666667
377.99,8.00258333333,27.7705,25.2715833333,13.4221666666,23.0205833333,8.62316666667,13.5454166667,12.4926666667,4.51108333333,32.4055,30.1646666666,26.4645,7.44558333333
378.35,7.98308333332,27.64325,25.1958333333,13.4338333333,22.93975,8.61583333333,13.4646666667,12.41825,4.53816666667,32.39625,29.9190833333,26.3396666667,7.44766666667
378.71,8.14875000001,27.686,25.2348333333,13.6095833334,23.0665833333,8.7885,13.5459166667,12.51125,4.75116666667,32.535,29.8668333333,26.5061666667,7.63716666667
379.07,8.11874999999,27.5846666667,25.17425,13.5366666667,23.083,8.72741666667,13.4555,12.40175,4.72891666667,32.5531666667,29.6225,26.4158333334,7.57358333333
379.44,8.02291666668,27.3139166666,24.9413333333,13.4033333333,22.9605,8.60741666666,13.2715,12.1945833333,4.64983333333,32.4141666667,29.33575,26.2984166667,7.48175
379.80,8.00858333334,27.1794166667,24.8091666667,13.31825,22.9173333334,8.57458333333,13.15325,12.0508333333,4.59916666667,32.3684166666,29.098,26.24975,7.42241666667
380.16,8.04049999999,27.0625,24.7628333333,13.3294166667,22.9728333333,8.59608333333,13.0983333334,11.9961666667,4.68908333333,32.3235833333,28.8145,26.1903333334,7.47966666666
380.52,8.07333333334,27.0123333333,24.7233333333,13.3316666666,22.9761666666,8.64133333333,13.0488333334,11.9870833333,4.74616666667,32.3513333333,28.5880833333,26.18775,7.51491666667
380.88,7.98458333334,26.8254166666,24.5341666667,13.28125,22.9343333334,8.64908333333,12.9056666667,11.8281666667,4.70325,32.1655833333,28.2509166666,26.0723333333,7.40933333333
381.24,8.01908333332,26.7546666666,24.4575833334,13.3094166666,22.9543333333,8.67691666667,12.8930833333,11.8320833333,4.72891666667,32.1795833333,28.024,26.10825,7.42158333334
381.61,7.80899999999,26.4745,24.1678333333,13.0785,22.80975,8.47175,12.6015,11.5475833333,4.51125,32.0040833334,27.6331666666,25.9086666666,7.24041666667
381.97,7.72883333333,26.32175,24.0083333333,12.97275,22.7278333333,8.44191666667,12.3900833333,11.4060833333,4.42641666667,31.914,27.4076666667,25.8628333333,7.17583333333
382.33,7.66508333334,26.10025,23.8069166667,12.7948333333,22.6785,8.35575,12.1779166667,11.2210833333,4.34783333333,31.8136666667,27.1449166667,25.7876666667,7.04325
382.69,7.52049999999,25.8128333333,23.5786666667,12.6049166667,22.5224166667,8.19275,11.99725,11.0135833333,4.24483333333,31.568,26.7629166667,25.5840833333,6.90625
383.05,7.53216666667,25.6759166667,23.5115,12.6418333333,22.538,8.21658333334,11.9129166667,10.9386666667,4.26025,31.5745833333,26.6035833334,25.5343333333,6.92208333334
383.41,7.61074999999,25.66375,23.5784166667,12.7638333333,22.64875,8.34283333333,11.96325,11.0146666667,4.324,31.6254166666,26.504,25.57175,7.04741666667
383.77,7.70833333334,25.5993333333,23.5704166667,12.8934166666,22.6943333333,8.46291666667,11.974,11.0745833333,4.46316666667,31.6299166667,26.3491666666,25.5845,7.19016666667
384.14,7.76575000001,25.475,23.46125,12.9496666667,22.7313333333,8.53633333333,11.8995833333,11.076,4.55275,31.66825,26.21175,25.5645,7.255
384.50,7.71825,25.275,23.34875,12.8886666667,22.7223333333,8.50025,11.771,10.9768333333,4.46875,31.5935833333,25.9939166667,25.51225,7.20125
384.86,7.83208333333,25.291,23.3918333334,12.9318333333,22.8681666666,8.54941666667,11.78625,11.0665,4.56791666666,31.7318333333,25.9905833333,25.5988333334,7.34716666667
385.22,7.80975,25.15525,23.2350833333,12.8945,22.8299166666,8.54541666667,11.7133333333,10.9894166667,4.57625,31.6441666667,25.7709166666,25.5249166667,7.39591666667
385.58,7.92191666667,25.1740833333,23.27425,12.9744166667,22.9405833333,8.60716666667,11.74775,11.04325,4.66241666666,31.7100833333,25.7074166667,25.5900833333,7.49475
385.94,7.90358333333,25.0860833333,23.2355833333,12.9445833333,22.9895,8.56925,11.7538333333,10.9594166667,4.6655,31.7250833333,25.54175,25.5239166667,7.48766666667
386.30,7.83899999999,24.9251666667,23.12825,12.9448333334,22.9594166667,8.5165,11.6824166667,10.9048333333,4.61441666667,31.6879166667,25.355,25.46625,7.49483333333
386.66,7.88825000001,24.8920833334,23.1166666667,13.0500833333,23.01775,8.60591666666,11.671,10.9414166667,4.63883333333,31.7680833333,25.30125,25.4979166667,7.57366666667
387.03,7.8405,24.7523333334,22.9775,12.99025,22.9306666667,8.54775,11.6045,10.88475,4.608,31.6651666667,25.0715833333,25.4038333334,7.563
387.39,7.77741666667,24.6050833333,22.805,12.91725,22.8734166667,8.43066666667,11.45675,10.7230833333,4.58208333333,31.5800833334,24.8765833333,25.3231666667,7.49008333333
387.75,7.71941666667,24.4774166667,22.6944166667,12.8469166667,22.8284166667,8.313,11.3503333333,10.608,4.54383333333,31.49775,24.6576666667,25.216,7.44866666666
388.11,7.70558333333,24.4853333333,22.6334166666,12.8763333333,22.85725,8.32066666666,11.316,10.5828333333,4.53391666667,31.4451666667,24.5535833333,25.1695,7.51016666667
388.47,7.684,24.3726666667,22.4701666667,12.87875,22.7868333333,8.27725,11.26925,10.52575,4.5765,31.3719166667,24.4051666667,25.0311666667,7.58158333333
388.83,7.55858333333,24.1245,22.26125,12.7428333333,22.6273333333,8.09008333333,11.08575,10.30275,4.471,31.2225,24.0773333333,24.83475,7.41616666667
389.19,7.46641666667,23.9138333333,22.0856666666,12.6201666667,22.5875,7.98325,10.93275,10.165,4.41683333333,31.10625,23.8225,24.7041666667,7.3325
389.55,7.3805,23.7496666667,21.9831666666,12.6036666667,22.47425,7.93358333333,10.7884166667,10.071,4.394,31.0495833333,23.59325,24.6108333333,7.28375
389.91,7.38166666667,23.6125,21.856,12.583,22.4365,7.87966666666,10.6915833334,9.99125000001,4.40733333333,30.9514166667,23.40775,24.568,7.28566666667
390.27,7.39158333333,23.5100833333,21.754,12.5673333333,22.4375833333,7.84475,10.6198333333,9.93,4.44433333333,30.8805,23.2084166667,24.483,7.263
390.63,7.325,23.3619166666,21.6139166667,12.45775,22.37975,7.73491666667,10.51925,9.79708333333,4.38541666667,30.81125,22.9899166667,24.3681666667,7.17625
391.00,7.34958333333,23.2565833334,21.5138333333,12.407,22.3943333333,7.70408333333,10.40275,9.74825,4.38958333334,30.76575,22.8165,24.3245833333,7.152
391.36,7.26983333333,23.0563333334,21.3245833334,12.2911666666,22.2738333333,7.61216666667,10.2463333333,9.63516666666,4.33225,30.6090833333,22.5583333333,24.1775833333,7.103
391.72,7.27941666667,22.9566666667,21.19175,12.25625,22.2644166666,7.60858333333,10.1801666667,9.59416666667,4.33325,30.58775,22.3865833333,24.1261666667,7.10575
392.08,7.30041666666,22.8311666667,21.1114166667,12.214,22.25875,7.60083333333,10.1266666667,9.55441666667,4.36925,30.5475833333,22.17725,24.096,7.11916666667
392.44,7.25208333334,22.65375,21.0203333333,12.1075833334,22.2383333333,7.54908333334,9.97883333332,9.43008333334,4.31083333334,30.4683333333,21.9391666666,24.036,7.01541666666
392.80,7.21941666666,22.5139166667,20.9053333334,12.0784166667,22.2445,7.563,9.87866666667,9.37849999999,4.32475,30.34475,21.7610833333,24.0254166667,7.05258333333
393.16,7.26108333333,22.4235,20.8378333333,12.1163333333,22.223,7.572,9.80833333333,9.31783333334,4.34916666667,30.333,21.5843333333,23.9898333333,7.08991666667
393.52,7.257,22.2359166667,20.65475,12.0676666667,22.2176666667,7.57391666667,9.73216666667,9.22174999999,4.33633333334,30.1795833334,21.3285833333,23.88275,7.09716666667
393.88,7.24008333333,22.0821666667,20.5058333333,12.0068333334,22.1984166667,7.54733333333,9.60008333333,9.14250000001,4.29016666667,30.1315833333,21.0735833333,23.8055,7.1025
394.24,7.27241666667,21.9423333333,20.3626666667,11.9773333333,22.2075,7.53416666667,9.55549999999,9.12108333333,4.32658333333,30.058,20.8731666667,23.76525,7.16258333333
394.60,7.25458333333,21.751,20.1870833333,11.8909166667,22.186,7.47916666667,9.39525,9.03541666667,4.30125,29.9384166666,20.5739166666,23.6791666667,7.14691666667
394.96,7.287,21.657,20.0905,11.9415833333,22.26075,7.5015,9.37066666667,9.01758333334,4.38566666667,29.9324166666,20.4334166667,23.7136666666,7.24458333333
395.32,7.28983333334,21.52725,19.9535833333,11.9494166667,22.2949166666,7.53466666667,9.30941666666,9.01533333333,4.42158333333,29.9188333334,20.233,23.6776666666,7.27641666667
