wavelength,Back_SalMulm,Belly_SalMulm,Breast_SalMulm,Crissum_SalMulm,Crown_SalMulm,DorTail_SalMulm,Patch10_SalMulm,Patch11_SalMulm,Patch12_SalMulm,Patch13_SalMulm,Rump_SalMulm,Throat_SalMulm,WingTip_SalMulm
589.08,26.1914111111,61.6255,26.5085333333,53.7308,31.6401333333,11.6218333333,59.0299333333,8.97059999999,31.4786333333,46.2862974359,25.4754333333,55.3183333333,18.9782666667
589.42,26.2366166667,61.6431333333,26.5282666667,53.7442666667,31.6951333334,11.6654166667,59.0559333333,8.96453333335,31.5794666667,46.3422102564,25.4742416667,55.3281333333,18.9635
589.76,26.3026855555,61.6663,26.5811333333,53.7260666667,31.6790666667,11.70075,59.0416666667,8.95646666668,31.6937333333,46.2852307692,25.486375,55.2342666667,19.0587333333
590.09,26.4214844444,61.7705666667,26.6953333333,53.7934,31.8030666667,11.7795833333,59.133,9.03563333334,31.8665333333,46.3477076923,25.5444083333,55.3283333333,19.1984666667
590.43,26.3596911111,61.7027333333,26.6568666667,53.6688666667,31.7692,11.7324166667,59.0559333333,8.97803333333,31.8228333333,46.239625641,25.4902,55.2529333333,19.0638666667
590.77,26.4312166667,61.8119,26.6983333333,53.7035333333,31.8420666667,11.7851666666,59.1530666667,8.94953333335,31.9132,46.3308102564,25.5925083333,55.2858666667,19.0751333333
591.11,26.4396466667,61.8154666667,26.7705333333,53.7391333333,31.861,11.79025,59.1640666667,8.96260000001,31.9539333333,46.3271641025,25.5775666667,55.245,19.1192
591.44,26.4636788889,61.8572,26.7829333333,53.8024,31.8503333333,11.815,59.2123333333,8.96076666667,32.0071,46.349451282,25.6003,55.323,19.1010333333
591.78,26.5018966667,61.8669666667,26.7972,53.8099333333,31.8134,11.8470833333,59.2062,8.95456666666,32.0654,46.3628717948,25.616625,55.3168666667,19.1112666667
592.12,26.5857277778,61.9515333333,26.8960666667,53.8834666667,31.8452,11.8731666667,59.3075333333,9.01606666667,32.1581333333,46.3855333333,25.6682833333,55.401,19.2109
592.46,26.7377166667,62.2129666667,26.9921333333,54.0843333333,32.0161333333,11.9424166667,59.4458,9.04886666667,32.3804,46.5810512821,25.7830666667,55.5300666667,19.3007
592.79,26.8038055555,62.2247666667,27.0527333333,54.1152,32.0718666667,12.0065,59.4474666667,9.13179999999,32.4989666667,46.5959179487,25.8496583333,55.5144666667,19.3227666667
593.13,26.8098988889,62.2411666667,27.0970666667,54.1169333333,32.0734666667,11.9488333334,59.4094,9.1425,32.5349666667,46.5842102564,25.86395,55.5166,19.3498
593.47,26.69613,62.1596333333,26.9814666667,54.0234666667,31.9507333333,11.7855,59.3608666667,9.01286666667,32.4699666667,46.5031076923,25.7398583333,55.4473333333,19.1873666667
593.80,26.6518966667,62.097,26.9136,53.9345333334,31.8227333333,11.7408333334,59.2885333333,8.8869,32.4765333333,46.4484871795,25.6745083334,55.388,19.0743333333
594.14,26.6460944444,62.0623666667,26.9075333333,54.0086,31.8144666667,11.7721666667,59.3514666667,8.8449,32.4935666667,46.4443076923,25.6532416667,55.3292666667,19.0994333333
594.48,26.5881577778,61.9585666666,26.8751333333,53.8884,31.7156,11.7143333333,59.1876,8.8042,32.4762,46.3443589744,25.5796666667,55.2062,19.054
594.81,26.6507844445,62.1045,26.8494,53.9799333333,31.7332666667,11.6558333333,59.3160666667,8.73036666667,32.6201333333,46.4164307692,25.6015166667,55.3552666666,18.9908
595.15,26.6334488889,62.1136,26.8360666667,53.9108,31.7255333333,11.6229166667,59.2640666667,8.69480000001,32.6588,46.3751230769,25.5779166667,55.3070666667,18.9669333333
595.49,26.7081855556,62.1368,26.9271333333,53.9843333333,31.8030666667,11.6445833333,59.3384,8.73446666667,32.7781,46.4352717949,25.60095,55.4008666667,18.9650333333
595.82,26.7071233333,62.1084,26.9066,53.9366,31.7946,11.6850833333,59.3059333333,8.70843333333,32.8028333333,46.4103230769,25.598425,55.3407333333,18.921
596.16,26.7119677778,62.0191333333,26.8615333333,53.8285333333,31.7692,11.6709166667,59.2637333333,8.69066666666,32.7980666667,46.3727641025,25.5779916667,55.3254666667,18.9196
596.50,26.6450033333,62.068,26.8087333333,53.8151333333,31.738,11.582,59.2994666667,8.57350000001,32.7764333333,46.3771589744,25.5196416667,55.3998,18.8591333333
596.83,26.67326,62.0591333333,26.8122,53.7976,31.7561333333,11.6381666667,59.3203333333,8.60696666667,32.8755,46.4032974359,25.53405,55.4006666667,18.8801333333
597.17,26.8169211111,62.1149,26.8971333333,53.8718,31.8395333333,11.8070833333,59.3666,8.7256,32.9673,46.500574359,25.6451583333,55.473,18.9881666667
597.51,26.8727011111,62.1043,26.9347333333,53.9281333333,31.9446,11.8313333333,59.3878,8.78996666667,33.0333,46.5583794872,25.7011416667,55.4830666667,19.0058333333
597.84,26.9147633333,62.1057666667,26.9229333333,53.9216,31.961,11.81325,59.3352666667,8.83526666667,33.1183,46.6133435897,25.7280333333,55.5604,19.0064333333
598.18,27.0308188889,62.2860333333,26.997,54.0746666667,32.0674666667,11.8951666667,59.5157333333,8.93520000001,33.2754333333,46.752574359,25.8241166667,55.7126666667,19.0912666667
598.52,27.0356133333,62.2439666667,27.0083333333,54.0553333333,32.0506666667,11.97175,59.4709333333,8.96463333334,33.3091666667,46.7158102564,25.8578166667,55.6148,19.1396666667
598.85,27.0576633334,62.2511666667,26.9956666667,54.0684666666,32.0722666667,11.9766666667,59.4709333333,8.96560000001,33.3085,46.7262307692,25.8308666667,55.5942,19.1105666667
599.19,27.06957,62.3029333333,26.9792666667,54.1018,32.0694666667,11.9819166667,59.4896666666,8.97720000001,33.3450333334,46.7231846154,25.8314666667,55.577,19.1885
599.53,27.0171622222,62.2577666667,26.9234666667,54.0528666667,32.0548666667,11.9231666667,59.4224666667,8.953,33.3179333333,46.6700820513,25.7848,55.5419333333,19.2209333333
599.86,26.9070466667,62.0593666667,26.8496,53.9108,31.9764666667,11.79875,59.2629333333,8.89806666667,33.2012666667,46.5408717949,25.6527,55.3908666667,19.0889666667
600.20,26.9211744444,61.9736333333,26.7948666667,53.8238,31.9548666667,11.78075,59.2048666667,8.88443333332,33.2346333333,46.4870871795,25.6114416667,55.3022666667,19.106
600.53,26.8876322222,62.0369,26.818,53.8437333333,31.9185333333,11.7036666667,59.2274666667,8.78363333333,33.2192333333,46.4607794872,25.6017583333,55.3019333333,19.0515333333
600.87,26.8628211111,61.9593333334,26.7728,53.7592,31.9210666667,11.6148333333,59.1765333333,8.72833333333,33.2523666667,46.4481897436,25.5568,55.2580666667,19.0306666667
601.21,26.8553011111,61.9583666667,26.7586666667,53.7093333333,31.8548666667,11.5765,59.1879333333,8.69760000001,33.2807333333,46.4039435897,25.5391,55.2082,19.0030333333
601.54,26.8598522222,61.9782333333,26.7782,53.6694,31.7924666667,11.5001666667,59.183,8.64506666667,33.2932333333,46.3259282051,25.483425,55.1092,19.0122
601.88,26.8365011111,61.8464333334,26.7214,53.5898,31.7498666667,11.4299166667,59.0668,8.52619999999,33.2884666667,46.2452974359,25.433525,55.0416666667,18.9585
602.21,26.8045422222,61.8135666667,26.6789333333,53.499,31.7049333333,11.3796666666,59.021,8.51473333333,33.2723333333,46.2120717949,25.375925,55.0358666666,18.9250333333
602.55,26.9250433334,61.8732333334,26.7830666667,53.5586666667,31.6948666667,11.4121666667,59.0906,8.59289999999,33.4454666667,46.2472769231,25.446025,55.0698,19.0119666667
602.88,26.9475322222,61.8745333333,26.773,53.5462666667,31.7050666667,11.3903333334,59.1152666667,8.53839999999,33.4849,46.2764820513,25.4222916667,55.1172,19.0251
603.22,27.0087688889,61.9543666667,26.8184666667,53.6278666667,31.7160666667,11.382,59.226,8.50686666667,33.5992333333,46.3311179487,25.4269583333,55.2233333333,18.9919333333
603.56,27.1069033333,62.1293333333,26.8859333333,53.7191333333,31.7708,11.4736666667,59.3612666667,8.56276666667,33.7797,46.4329333333,25.562275,55.3257333333,19.1092333333
603.89,27.1917166667,62.2453,26.9351333333,53.8190666666,31.8538666667,11.5306666666,59.4782,8.62003333334,33.9137,46.5258,25.6420166667,55.4348666667,19.1684
604.23,27.2780511111,62.2985,26.9194666667,53.8974666667,31.9193333333,11.5834166667,59.5442666667,8.68063333333,34.0278666667,46.5866307692,25.6868,55.4964,19.2197666667
604.56,27.2958677778,62.4049,26.9444666667,53.9858666667,31.9738,11.62875,59.6397333333,8.6957,34.0942666667,46.6449435898,25.7384666667,55.5730666667,19.2339666667
604.90,27.31594,62.4563,26.9555333333,54.0102666667,32.0018666667,11.6926666667,59.6710666667,8.73226666667,34.1505,46.6723435897,25.747275,55.6297333333,19.2887666667
605.23,27.3513955555,62.5373333333,26.9746666667,54.0830666667,32.0414,11.7564166667,59.7669333333,8.77140000001,34.2404333333,46.7112871795,25.7934416667,55.7352,19.3178666667
605.57,27.3720488889,62.6489333334,27.0002666667,54.1683333333,32.0759333333,11.80025,59.8473333333,8.82556666667,34.2974333333,46.7599076923,25.793375,55.8329333333,19.3011666667
605.90,27.4732155556,62.7491,27.0962,54.322,32.1849333333,11.8465833333,59.9889333333,8.88126666667,34.4489333333,46.851251282,25.8554,55.9467333334,19.3674666667
606.24,27.4018711111,62.6553666667,27.0194666667,54.2779333333,32.1766,11.8148333333,59.9388666667,8.82306666667,34.3984333333,46.8335692308,25.8411833333,55.9496666667,19.3354333333
606.58,27.44823,62.6718,27.0414,54.2674666667,32.1706666667,11.91675,59.8926666667,8.90043333333,34.4499,46.7728666667,25.8816833333,55.9028666667,19.3348
606.91,27.5034622222,62.6613333333,27.1118,54.2355333333,32.1962666667,12.0460833333,59.8668,9.02023333333,34.5451,46.7639538462,25.9306416667,55.8392666667,19.4390666667
607.25,27.46798,62.6257333333,27.0596666667,54.1732,32.1626,12.0030833333,59.8335333333,8.99366666667,34.5522333333,46.7355794872,25.8540833333,55.8698,19.4112666667
607.58,27.4238722222,62.4475,27.0493333333,54.0346666667,32.1074,12.0034166667,59.6892666667,8.99893333333,34.4935333333,46.620025641,25.797225,55.7102,19.4189666667
607.92,27.3492733333,62.2712333333,26.9804666666,53.8708,32.0058666667,11.9835,59.5594,8.96749999999,34.4346666667,46.4668974359,25.700125,55.6072666667,19.3884666667
608.25,27.2905077778,61.9924,26.9318,53.6398,31.8646,11.9433333333,59.2746666667,8.98590000001,34.4019333333,46.2310358974,25.6143333333,55.4342666667,19.4208
608.59,27.1811266667,61.7155666667,26.8219333333,53.424,31.7473333333,11.8595,58.9921333333,8.97646666667,34.3039666667,46.0368769231,25.5198166667,55.3181333333,19.4123333333
608.92,27.0077922222,61.3087666667,26.6382,53.1209333333,31.5383333333,11.7455833333,58.6447333333,8.93490000001,34.1530333333,45.744825641,25.340975,55.0466666667,19.3725666667
609.26,26.8516266667,60.7449333333,26.4578666667,52.7076,31.2605333333,11.72325,58.2479333333,8.93416666666,33.9693333333,45.3444871795,25.1790916667,54.7218666667,19.4104
609.59,26.7060666667,60.3099333333,26.2546666667,52.3823333333,31.0524,11.6640833333,57.8660666667,8.93373333333,33.7759666667,45.0206717949,25.047375,54.4702,19.4527
609.93,26.5650711111,59.9007,26.0516666667,52.0236666667,30.8432666667,11.6091666667,57.4816,8.91116666665,33.5964,44.7177025641,24.8949333333,54.2468,19.4584
610.26,26.38359,59.5798,25.8964,51.7734,30.6534,11.48175,57.2090666667,8.8786,33.4440333333,44.4564820513,24.745325,54.0663333333,19.4721
610.60,26.2144311111,59.3035666667,25.7152,51.5513333333,30.4633333333,11.3781666667,56.9477333334,8.79973333332,33.2790333333,44.2158358974,24.6044083333,53.9257333333,19.4258666667
610.93,26.2230722222,59.0933666667,25.7071333333,51.4667333333,30.4042,11.4099166667,56.7904,8.89326666668,33.2693333333,44.0465076923,24.6173583333,53.7998,19.5436666667
611.27,26.1237377778,58.8464,25.5724666667,51.295,30.3002666667,11.3574166667,56.5582666666,8.90273333335,33.1923333333,43.9050358974,24.5552916667,53.7404,19.6060666667
611.60,26.00616,58.6373666667,25.4447333333,51.1388666667,30.1643333333,11.2525,56.3528,8.87753333333,33.0792666667,43.7056512821,24.46925,53.6072,19.6065666667
611.93,25.90889,58.5863,25.3361333333,51.0604,30.0982,11.2083333333,56.3102666667,8.85373333332,33.0457333333,43.6506512821,24.414125,53.6055333333,19.6235333333
612.27,26.0041755556,58.6761333333,25.417,51.1499333333,30.1625333333,11.2286666667,56.4141333333,8.92696666668,33.1807666667,43.7130564103,24.497275,53.6674666667,19.7539
612.60,26.1660811111,58.8521333333,25.5010666666,51.2762,30.3138666667,11.3629166667,56.5698,8.98513333333,33.3446,43.8974666667,24.6447333333,53.8378666667,19.8773333333
612.94,26.2733666667,59.1735,25.5781333333,51.5511333333,30.4937333333,11.3301666667,56.8064,8.99296666666,33.5080333333,44.1331076923,24.76435,54.0384,19.9095333333
613.27,26.3901233333,59.4899666667,25.6847333333,51.7629333333,30.6172666667,11.3681666666,57.0766,8.98896666667,33.7177,44.3902205128,24.8804333333,54.238,19.8591333333
613.61,26.6273822222,59.866,25.9354666667,52.1425333334,30.8398666666,11.5383333333,57.466,9.13360000001,34.0514,44.6525846154,25.0689083333,54.4748666667,20.0011666667
613.94,26.7709511111,60.0750333333,26.0547333333,52.353,31.0024666667,11.6093333333,57.687,9.13803333333,34.2269,44.8700410257,25.18625,54.6552,19.9708
614.28,26.9437822222,60.2960666667,26.1586666667,52.5299333333,31.1904,11.6855,57.8442,9.18010000001,34.3965,45.0209333333,25.2884333333,54.7502666666,20.0192
614.61,27.08397,60.5324666667,26.2881333333,52.7541333333,31.3180666667,11.80325,58.0504666667,9.23519999999,34.6133,45.2060461538,25.3864,54.8939333333,20.0668
614.94,27.3019944444,60.9017666667,26.5308,53.0722666667,31.5267333333,11.9111666667,58.405,9.31603333335,34.8502666667,45.4312,25.5503666667,55.0796,20.1238666667
615.28,27.5022677778,61.1726666667,26.727,53.2376,31.6834666667,12.0284166667,58.6624,9.3466,35.0885333333,45.7094820513,25.6505583334,55.3028,20.1917
615.61,27.7517644445,61.5088,26.939,53.5725333333,31.8774666667,12.1051666667,59.0325333333,9.41719999999,35.2977666667,45.9688102564,25.824425,55.4797333333,20.2369333333
615.95,27.7231133333,61.5781,26.8448666667,53.5689333333,31.8335333333,12.03625,59.1124666667,9.29689999999,35.2691666667,45.9815538462,25.7581583333,55.4694666667,20.1233333333
616.28,27.8037788889,61.7627333333,26.9641333333,53.7508,31.9074666667,12.0075833333,59.2654,9.30446666667,35.4376,46.0677948718,25.8025083333,55.5565333333,20.1247666667
616.61,27.9120877778,61.9142,27.1174,53.8350666667,31.9912666667,12.1093333333,59.3886,9.37413333333,35.6089666667,46.1379282051,25.85995,55.5584,20.2249666667
616.95,27.8694066667,61.8366666667,27.0800666667,53.8182,31.9297333333,11.9840833333,59.3568666667,9.30603333333,35.6154333333,46.0484358974,25.7911083333,55.4716666667,20.1616
617.28,27.8921311111,62.1408,27.0690666667,53.9194,31.9775333333,11.8941666667,59.5278666667,9.21246666667,35.6645333333,46.1599435897,25.7885583333,55.5631333333,20.1080333333
617.62,27.97617,62.2235,27.0849333333,53.9854666667,32.0383333333,11.9891666667,59.6088,9.26366666667,35.7965333333,46.2362615385,25.8430333333,55.5828,20.1469333333
617.95,28.0879233333,62.4819,27.1334,54.2332666667,32.1378,12.028,59.8776,9.26373333333,35.9830333333,46.4419641026,25.94965,55.819,20.1889666667
618.28,27.90842,62.2930333333,26.9746,54.046,31.9722666667,11.8678333333,59.7196666667,9.12200000001,35.8028666667,46.2772307692,25.7560916667,55.6652666667,19.9633666667
618.62,27.7958855556,62.2218666667,26.8276666667,53.9135333333,31.8175333333,11.7969166667,59.6249333333,9.0261,35.7302666667,46.1089435897,25.6192333333,55.5154,19.836
618.95,27.7910977778,62.2132333333,26.8182,53.9432,31.877,11.7571666667,59.5957333333,9.09643333333,35.7492333333,46.0588666667,25.67635,55.4226,19.8405
619.28,27.7478355556,62.2135666667,26.7628,53.8686,31.8084666667,11.76925,59.4847333333,8.99606666667,35.7493,46.0135282051,25.6355666667,55.3992666667,19.8144666667
619.62,27.8814555556,62.2880333333,26.877,53.9624666667,31.8894666667,11.8861666667,59.57,9.06689999999,35.9033666667,46.0244974359,25.699125,55.4151333333,19.8298666667
619.95,27.8991866667,62.2794,26.8876,53.9741333333,31.9263333334,11.9271666667,59.5833333333,9.07796666667,35.915,46.0253435897,25.7323333333,55.3845333333,19.8423
620.28,28.0297588889,62.3676666667,26.9119333333,54.062,32.0093333333,12.0518333333,59.6172666667,9.11716666667,36.0268,46.1154666667,25.8313583333,55.521,19.9042333333
620.62,28.1522922222,62.5884,27.021,54.1299333333,32.1811333333,12.286,59.773,9.20753333333,36.1549666667,46.3055538462,25.9780166667,55.6513333333,20.0594666667
620.95,28.1310233333,62.5173666667,27.0312,54.1105333333,32.1664666667,12.2386666666,59.7371333333,9.18056666667,36.1889666667,46.3001641026,25.9513666667,55.6554,20.0811333333
621.28,28.1726322222,62.5617333333,27.13,54.1442666667,32.2033333333,12.2525833333,59.7911333333,9.18716666668,36.2476333333,46.3065384615,25.973925,55.6992666667,20.2005
621.62,28.11544,62.4400333333,27.1620666667,54.0214,32.1896666667,12.2809166667,59.6996666667,9.22073333333,36.2310333333,46.2348,25.9478666667,55.5948,20.222
621.95,28.27861,62.7042666667,27.2871333333,54.2777333333,32.3676666667,12.3401666667,59.9898,9.2857,36.4514,46.4376666667,26.0729333333,55.7976,20.3526
622.28,28.3384011111,62.6683333333,27.2787333333,54.2506666667,32.4390666667,12.4138333333,59.9774666667,9.30240000001,36.5447,46.5133282051,26.1001416667,55.8556666667,20.4012
622.62,28.4225344445,62.8448,27.3218,54.3712666667,32.5056666667,12.5136666667,60.1177333333,9.28593333334,36.7180333333,46.6419538462,26.126,56.0191333333,20.4549
622.95,28.4822111111,62.8393,27.3559333333,54.4549333333,32.5947333333,12.5188333333,60.1722666667,9.40426666667,36.8629666667,46.6578717949,26.158575,56.0244666667,20.5126666667
623.28,28.3988211111,62.7279333333,27.2776,54.3704666667,32.5296,12.4334166667,60.0769333333,9.32553333333,36.8377666667,46.6471384616,26.0881833333,55.9670666667,20.4697666667
623.62,28.4184233333,62.8644333333,27.2713333333,54.4158666667,32.4832,12.3904166667,60.2003333333,9.23476666667,36.8738,46.6910153846,26.057175,56.0903333333,20.4347666667
623.95,28.38912,62.9652666666,27.2420666667,54.4754666667,32.4828,12.2905,60.3603333333,9.14009999999,37.0101333333,46.7274564102,25.9797416667,56.1144,20.3312666667
624.28,28.4803488889,63.0106666667,27.2744666667,54.5484666667,32.4254666667,12.2541666667,60.3506,9.09949999999,37.0637,46.6909846154,25.9414666667,56.1182,20.2989666667
624.62,28.5660322222,62.9736666667,27.3050666667,54.6186666666,32.5034,12.39325,60.3696666667,9.2006,37.2120666667,46.6955282051,26.0434833333,56.1137333333,20.3466666667
624.95,28.5062466667,62.9636333333,27.2115333333,54.5318,32.4226,12.2790833334,60.3235333333,9.13353333333,37.2366333333,46.6593897436,25.9782916667,56.0057333333,20.1837666667
625.28,28.63391,63.0346333333,27.2747333333,54.6152666666,32.4877333333,12.30075,60.4024666667,9.20446666665,37.4088666667,46.7524769231,26.0548583333,56.0936,20.2234333333
625.61,28.6991966667,63.0296,27.3107333333,54.5356666667,32.4864,12.38275,60.375,9.18540000001,37.4397666667,46.7724102564,26.0897333333,56.0457333334,20.2978666667
625.95,28.8627622222,63.2637,27.479,54.7263333333,32.6151333333,12.4471666667,60.5644,9.27483333333,37.6796666667,46.9458717948,26.2652083333,56.2338,20.3964
