wavelength,Back_PhrEryf,Belly_PhrEryf,Breast_PhrEryf,Crissum_PhrEryf,Crown_PhrEryf,DorTail_PhrEryf,Rump_PhrEryf,Throat_PhrEryf,WingTip_PhrEryf
212.55,-30.5128333333,24.5299333333,-82.7349999999,-42.4786666668,-53.1622000001,-82.6498333333,-71.2820666666,-24.6152000001,-59.5726333333
212.92,-40.1904666668,35.3335333333,-93.3334000001,-60.6665666667,-72.5714666667,-87.9999,-91.2381333333,-36.5715333334,-76.2857666667
213.30,-26.5909333333,31.9698666667,-80.7576666667,-46.6666666667,-54.8486000001,-69.4697666667,-75.303,-28.4848666666,-52.4242666667
213.68,-12.9412,30.3269000001,-61.3072666667,-43.7908666667,-40.6536666667,-43.3332,-61.8299333333,-25.7516666666,-35.4248
214.06,-0.18176666668,41.3334,-44.7274,-30.1211666667,-20.485,-20.3636000001,-47.0302666667,-12.8484666666,-21.3334666667
214.44,8.1767,44.0622000001,-29.3752666667,-17.5000666667,-9.27106666666,-5.83346666666,-35.7295333333,-2.81280000014,-12.7607
214.81,19.7059666667,59.7548999999,-16.1764,-9.60780000001,5.58826666667,12.1076666667,-19.9999999999,11.3726666667,6.66673333333
215.19,20.1560333333,54.5313,-17.5,-13.8542,5.52073333334,11.5103,-18.9584666667,7.29153333326,3.59356666667
215.57,6.77076666669,32.5521666667,-36.5626000001,-30.5732,-7.08333333333,0.98939999998,-35.4169333334,-8.85433333334,-7.39580000002
215.95,-24.1333333333,13.6000000001,-72.0000000001,-58.4,-34.0,-17.9333333334,-72.4,-38.3999999999,-34.2666666667
216.32,-80.1280999999,-1.53856666666,-172.051333333,-140.256333334,-83.5897333333,-55.2564666667,-172.820533333,-97.6924,-88.846
216.70,-79.3939,27.7273666666,-186.3636,-160.606133333,-74.8485333334,-40.9091666667,-178.787866667,-101.212066667,-100.3031
217.08,-117.2549,6.27449999986,-267.450866667,-223.529433333,-129.803933333,-78.2352666667,-259.607866667,-139.215533333,-144.7059
217.46,-258.181933333,-62.7273333332,-443.030399999,-411.818,-253.3334,-178.787966667,-428.4848,-265.4546,-265.4545
217.83,-390.952366667,-23.3333,-646.666800001,-542.381,-392.381,-245.237966667,-539.047533335,-275.238133333,-381.904733333
218.21,681.1112,72.2223333326,1397.77793333,1046.66653333,928.888866667,511.111133334,1088.889,451.111066667,821.111066667
218.59,363.333266667,12.222266668,728.888866666,587.222333333,515.555533333,251.111033333,556.666733333,193.333333334,426.6666
218.97,1306.66666667,154.999999999,2260.0,1708.33333333,1740.0,1061.66666667,1746.66666666,593.333333333,1516.66666667
219.34,230.7144,31.1904333333,348.0952,276.190466667,284.761866667,196.9048,280.952266666,107.619066667,248.5715
219.72,129.6296,-39.8147333332,192.222266667,156.111266667,184.0742,116.2964,153.703666667,29.6296,158.703766667
220.10,92.2666666667,-33.3333333332,129.333333333,112.0,126.933333333,89.6000000001,108.8,1.86666666666,116.0
220.47,109.4872,-3.84620000008,144.102533333,132.9488,151.282066667,126.025533333,115.641066667,20.0001333333,131.025533333
220.85,85.4901999999,6.47063333346,102.353,98.9215666667,129.215733333,97.4510333334,84.9019333335,12.353,91.6667333333
221.23,89.5834333333,-20.9722666667,101.3888,98.0555666665,138.888933333,113.0555,75.8333333333,-21.1112000001,96.5277333333
221.61,38.0391666667,-102.352866667,86.2743333332,58.2353000001,124.7058,100.588033333,35.2940666667,-86.6667333335,80.3921666667
221.98,24.5238666667,-117.142833333,102.857333333,58.8094666667,119.0476,100.4763,37.6189333334,-80.9524666667,85.2381333335
222.36,51.4814333334,-176.296366667,189.629733333,106.296166667,200.000133333,207.037133333,78.5184666667,-110.370466667,134.074166667
222.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223.11,15.1666666667,-67.4999999999,63.3333333334,41.9999999999,82.0000000001,89.8333333334,44.9999999999,-45.9999999999,47.0
223.49,-17.2,-75.8666666667,32.2666666668,3.59999999999,38.6666666667,43.4666666667,7.46666666666,-59.4666666666,-2.53333333333
223.87,-29.4871666667,-160.000166667,60.5129333334,-5.3845666666,82.0514666667,80.5127666667,16.9230666668,-128.205266667,-24.8718000001
224.24,7.05819827965e+14,1.73789474257e+15,2.9853406618e+13,6.63172104221e+14,-3.11328383331e+14,-1.85517598285e+14,2.85739749084e+14,1.2325192162e+15,5.26699388239e+14
224.62,134.444533333,211.428733333,68.5714000002,132.5397,40.3173333333,76.9842333333,86.9841333333,163.174533333,106.031533333
225.00,115.0,162.083333333,66.6666666667,109.583333333,54.1666666666,75.0,80.8333333333,124.583333333,88.5416666667
225.38,95.5038666667,126.821733333,52.8681999999,82.7907333333,44.0309333333,66.8216333333,73.1782666667,92.0929999998,75.7364
225.75,76.9893000001,100.752666667,50.1076,65.1077333333,36.8818,49.9462,62.3655333333,78.6020666667,63.2259
226.13,68.0282,92.7698666667,46.8545333333,58.6385,34.8356,43.2863333333,60.2818,74.1784666667,57.277
226.51,63.0,92.5833333333,50.25,56.0,38.6666666667,47.9583333333,59.4166666666,72.25,57.7083333333
226.88,62.4166666667,89.0833333335,50.9166666667,53.5,38.3333333333,47.7083333333,64.0,68.3333333334,53.5833333333
227.26,60.0321,81.9229666667,48.0768666667,51.7307,42.7565333333,52.6923666667,62.6923333333,60.641,56.6987
227.64,45.9900333333,60.6266333334,36.3408666667,37.9197666667,32.8321333333,39.4235333333,48.0199333333,45.7644666667,42.1804333333
228.01,45.6223333333,58.0667666667,36.9779333333,39.3111,35.5110666667,40.5557,47.1110666667,44.3110666667,44.3333333333
228.39,41.8162666667,53.1935666667,34.6107333333,35.1096333333,33.2934,37.9442,43.7126,42.7144,44.1717333333
228.76,39.8373333333,50.4064,34.1056666667,33.0488666667,30.6098,34.6544333333,41.5853333333,40.4878,42.4390333333
229.14,27.7513666667,37.9289666667,22.0513333333,21.6568,18.5798666667,23.0573333333,28.0473333333,29.6252666667,30.0788333333
229.52,25.0498333333,35.9281,23.3133333333,22.515,18.8024666667,20.0997,25.5888,29.7405333333,29.0819666667
229.89,19.4092333333,28.2068666667,17.3416666667,17.7848333333,14.7258666667,15.7385666667,18.3121333333,23.3332666667,25.5906666667
230.27,18.6041666667,20.9791666667,14.1666666667,14.875,11.125,14.0208333333,14.2916666667,22.1666666667,24.25
230.65,19.7003666667,18.3332333333,13.4458666667,15.0561,9.81273333333,12.0414,13.9326666667,20.5618,23.6142
231.02,13.6860666667,11.2698333333,7.97180000001,9.47093333334,3.63313333333,5.16766666667,8.74793333335,14.9205333333,17.5133
231.40,17.3432666667,13.6963333333,12.4091333333,13.4488333333,5.08246666667,7.70630000001,11.0892,18.1187333333,17.5246
231.78,22.1134,18.8661666667,15.7732,17.7663333333,7.83500000001,11.7181333333,14.4328666667,23.2303333333,21.512
232.15,18.7226333333,12.5351,9.06186666667,12.3753,-1.23753333332,4.49093333333,7.46500000001,18.1638,14.1517333333
232.53,18.8528333333,9.82690000001,5.75753333333,10.9525,-2.03473333334,2.59723333333,6.66666666667,17.1429333333,12.0561666667
232.90,16.4484,9.90086666666,6.38880000001,9.52373333333,0.436533333327,5.4762,8.73020000001,17.4602666667,13.1943666667
233.28,16.3694333333,9.55433333333,5.47773333335,7.98296666666,-0.254666666666,5.62623333334,9.80880000001,15.1166666667,12.8664666667
233.66,13.6497333333,7.15196666668,-0.210866666674,3.96609999999,-1.5612,4.45136666667,7.29966666666,10.422,10.0421333333
234.03,15.6995666667,12.2634333333,3.74486666666,8.37453333333,3.25119999999,11.5843666667,8.93013333333,13.2922666667,12.2016333333
234.41,12.6406666667,15.4112333333,2.94380000001,5.49793333333,-0.735933333332,10.1516,3.54986666667,8.7446,7.27280000001
234.78,7.74699999999,13.0574333333,-2.57466666666,-0.873633333335,-3.81626666666,8.45979999999,-1.88513333333,5.10340000001,2.78146666667
235.16,8.26390000001,18.3333666667,-2.96299999999,2.17586666667,-1.89806666669,11.2499666667,0.972199999998,8.88880000001,6.52779999999
235.54,9.68880000001,19.7111333333,-2.17773333335,4.19993333333,4.93326666667,15.5334,4.75560000001,12.0444666667,11.8889333333
