wavelength,Back_TanParm,Belly_TanParm,Breast_TanParm,Crissum_TanParm,Crown_TanParm,DorTail_TanParm,Patch10_TanParm,Patch11_TanParm,Patch12_TanParm,Patch13_TanParm,Rump_TanParm,Throat_TanParm,WingTip_TanParm
648.14,8.66333333333,41.2854,44.512,31.3454,52.7052666667,11.7918,15.9312,69.0672,14.0812666667,42.7865333333,64.0594,8.87406666667,12.980220202
648.47,8.57680000001,41.3109333333,44.568,31.3635333333,52.7352666667,11.729,15.8514,69.1376,14.0587333333,42.7212666667,64.0702666667,8.79560000001,12.885810101
648.80,8.51,41.3374,44.5042666667,31.3644,52.7028,11.6731333333,15.7869333334,69.0928666667,14.0030666667,42.6714,63.9989333333,8.75279999999,12.8420020202
649.13,8.38979999999,41.2784666667,44.4722666667,31.3783333334,52.6494666667,11.6146666667,15.6834,69.0209333333,13.9345333333,42.6178,63.9211333333,8.69159999999,12.7652181818
649.46,8.47099999999,41.3612,44.4764,31.4345333333,52.7016,11.678,15.7174666667,69.007,13.985,42.6079333333,63.8956666667,8.75906666666,12.8377838384
649.79,8.39126666667,41.3620666667,44.4404,31.4221333333,52.6341333333,11.6088,15.6300666667,68.9121333333,13.9011333333,42.473,63.7960666667,8.68526666667,12.7617838384
650.11,8.26986666667,41.3514666667,44.3459333333,31.4156666666,52.6686666667,11.5061333333,15.5057333333,68.882,13.7875333334,42.3804,63.7755333333,8.61933333333,12.6813111111
650.44,8.34273333333,41.4297333333,44.3586666667,31.5140666667,52.6406666667,11.6432,15.5641333333,68.7314666667,13.9420666667,42.3631333333,63.6355333333,8.75353333333,12.7917777778
650.77,8.37393333334,41.4577333333,44.2998,31.5946666667,52.6843333333,11.6902,15.56,68.7153333333,13.9439333333,42.3411333333,63.5976666667,8.79606666666,12.8056383838
651.10,8.3232,41.448,44.2872,31.6328,52.6722,11.6321333333,15.4928666667,68.7367333333,13.9074666667,42.3242666667,63.6106666667,8.7354,12.7824121212
651.43,8.37673333333,41.5651333333,44.3426666667,31.7348666667,52.7039333333,11.703,15.5616666667,68.6938666667,13.9946666667,42.3835333333,63.6010666667,8.78279999999,12.8775979798
651.76,8.51420000001,41.6173333333,44.3712666667,31.9017333333,52.7774666667,11.8476666667,15.7274666667,68.6984666667,14.1571333333,42.4217333333,63.5820666667,8.943,13.0540585859
652.09,8.56920000001,41.7795333333,44.4454666667,32.0106666667,52.8587333333,11.9040666667,15.7519333333,68.8248666667,14.1847333333,42.5046666667,63.6454666667,9.04853333333,13.1638949495
652.42,8.54753333334,41.661,44.3381333333,31.955,52.7352,11.911,15.6558,68.5746666667,14.1704666666,42.3888666667,63.4019333333,9.05859999999,13.147820202
652.75,8.5302,41.6818666667,44.3035333333,31.9696,52.7097333333,11.898,15.6369333334,68.5224666667,14.1322666667,42.3173333333,63.3473333333,9.0216,13.1364565656
653.08,8.52113333334,41.7464,44.3511333333,32.0789333333,52.7729333333,11.9398666667,15.6274666667,68.6104666667,14.1955333333,42.3296,63.3764,9.02666666666,13.1479676768
653.41,8.6216,41.8145333334,44.4024,32.1572,52.8388666667,12.0579333333,15.6690666667,68.6536,14.3403333333,42.3572666667,63.4128,9.1206,13.2491454545
653.74,8.78680000001,41.9692,44.5704,32.3448666667,52.9128,12.1676,15.7761333333,68.7208666667,14.474,42.4840666667,63.4698,9.2338,13.4044909091
654.06,8.82913333333,42.0156,44.6112666667,32.3582,53.0078,12.1286,15.7292666667,68.7958666667,14.4715333333,42.486,63.5297333333,9.2074,13.4003151515
654.39,8.74946666667,41.9654,44.4802,32.3388,52.9126,12.0658666667,15.6333333333,68.6681333333,14.4336,42.3679333333,63.3458666667,9.15053333333,13.3489575758
654.72,8.88520000001,42.076,44.5596,32.4506666667,52.9983333333,12.1658,15.7332,68.6769333334,14.5404666667,42.3478,63.2721333333,9.26093333333,13.4843777778
655.05,9.00466666666,42.166,44.6018,32.6002,53.0755333334,12.2562666667,15.7895333333,68.6713333333,14.5684,42.3882666667,63.2390666667,9.32666666667,13.5596424242
655.38,9.04706666666,42.1822,44.6386666667,32.6172,53.0846666667,12.2912666667,15.7627333333,68.5909333333,14.5414,42.4538,63.2182666666,9.31953333334,13.5689777778
655.71,9.08846666667,42.1110666667,44.5523333333,32.6516,52.9354666667,12.3494,15.8129333333,68.2374666667,14.5947333333,42.3069333333,63.0162666667,9.33953333333,13.5975070707
656.04,9.14446666666,42.2429333333,44.6589333333,32.854,53.0424,12.4398,15.8987333333,68.3438666667,14.6481333333,42.4024666667,63.0641333333,9.39186666667,13.6544666667
656.37,9.18306666667,42.3686666667,44.7024666667,32.9556,53.1039333333,12.4611333333,15.9442666667,68.3722,14.7391333333,42.4614,63.1016666667,9.41753333333,13.7159272727
656.69,9.16366666666,42.4675333333,44.7093333333,32.9687333333,53.0166,12.4466666667,15.9408,68.2662666667,14.6562666667,42.4600666667,63.0052,9.4158,13.7400666667
657.02,9.1562,42.5169333333,44.6914,33.0542,53.0263333333,12.4352666667,15.9594,68.2757333333,14.596,42.5292,63.0244666667,9.43093333333,13.744440404
657.35,9.00466666667,42.3966,44.5600666667,32.918,52.8002666667,12.3228666667,15.8104,68.0522,14.4703333333,42.3054666667,62.7758666667,9.30166666667,13.6323676768
657.68,8.8592,42.3618666667,44.5150666667,32.9391333333,52.6905333333,12.273,15.7244666667,67.9584,14.3764,42.2288,62.6586,9.17573333333,13.5338868687
658.01,8.77346666667,42.2434666667,44.3962,32.8629333333,52.4878666667,12.1582666667,15.6352666667,67.8085333333,14.256,42.0208666667,62.4772666667,9.10306666666,13.446620202
658.34,8.60133333334,42.0922,44.2646,32.7357333333,52.3190666667,12.0284666667,15.4579333333,67.6402666667,14.1038,41.8769333333,62.3245333333,8.96933333333,13.2528747475
658.66,8.47386666667,42.0411333333,44.2073333333,32.7083333333,52.2649333333,11.9122666667,15.3701333334,67.5994,14.0924666667,41.7763333333,62.2101333333,8.90426666667,13.1668909091
658.99,8.451,42.0682,44.1894666667,32.7323333333,52.2339333333,11.8820666667,15.33,67.6499333333,14.1148,41.7522,62.2286666667,8.91933333334,13.1679454545
659.32,8.39,41.9578,44.0456,32.5984,52.1082,11.7913333333,15.2045333333,67.5142,14.0618,41.6187333333,61.9494,8.8462,13.0719090909
659.65,8.38646666667,41.9463333333,43.9629333333,32.5976,52.0355333333,11.7308666667,15.1868666667,67.4172666667,14.0812,41.4898666667,61.8694666667,8.85033333334,13.0634020202
659.98,8.3594,41.9502,43.9032666667,32.5993333333,52.0312,11.7015333333,15.1123333333,67.3888666667,14.0645333333,41.4322,61.7731333333,8.84413333333,13.0329131313
660.31,8.33386666667,41.8828666667,43.8402666667,32.6117333333,52.0230666666,11.6797333333,15.0784,67.3538666667,14.0948666667,41.3224,61.6992666667,8.844,13.0169676768
660.63,8.26206666667,41.8390666667,43.8241333333,32.5868666667,51.9801333333,11.6640666667,15.0282,67.3537333333,14.0848,41.2139333333,61.5828,8.7974,12.9904868687
660.96,8.27866666666,41.8240666667,43.7538,32.6186,52.0273333333,11.7134666667,15.0652,67.3314,14.1519333333,41.2104666667,61.5192,8.85346666667,12.9814606061
661.29,8.36753333333,41.9201333333,43.7896,32.6618666667,52.1238666667,11.7886,15.1483333333,67.4135333333,14.2633333333,41.2276666667,61.5429333333,8.98340000001,13.0645535354
661.62,8.49546666667,42.1209333334,43.998,32.8548666667,52.3864,11.9238,15.2224666667,67.6039333333,14.4512,41.3594666666,61.6766,9.09926666666,13.2250727273
661.94,8.55486666667,42.2694666667,44.0426666667,33.0049333333,52.4353333333,11.9768,15.2706666667,67.6413333333,14.5758,41.4142666667,61.7184,9.15999999999,13.3244161616
662.27,8.63033333334,42.3452666667,44.0538666667,33.1030666667,52.4598666667,12.0308,15.2970666667,67.6660666667,14.6268666667,41.3861333333,61.7647333333,9.18533333333,13.4042606061
662.60,8.62026666667,42.4408666667,44.081,33.1687333333,52.4522,12.0275333333,15.3158,67.6172,14.6333333333,41.3702,61.6822666667,9.1736,13.4194848485
662.93,8.73533333333,42.6928,44.258,33.3952666667,52.6070666667,12.1636,15.4726666667,67.853,14.7590666667,41.5438666667,61.9704,9.33386666666,13.6073474748
663.26,8.67066666666,42.7392666667,44.317,33.3972,52.6028,12.1815333333,15.4272666667,67.9297333333,14.7544666667,41.5744666667,61.9881333333,9.28920000001,13.6226808081
663.58,8.66066666667,42.6479333333,44.2929333333,33.4052666667,52.4876666667,12.2128666667,15.4176,67.8296,14.7322666667,41.5247333334,61.8968666667,9.28033333334,13.6185171717
663.91,8.69533333334,42.6152,44.2562666667,33.4027333333,52.4349333333,12.2252,15.3938666667,67.7648,14.7256666667,41.4943333334,61.7203333333,9.29886666667,13.637010101
664.24,8.80413333333,42.6631333333,44.2420666667,33.4973333333,52.444,12.2815333333,15.4070666667,67.6089333333,14.8128,41.4916,61.6577333333,9.36126666667,13.7086767677
664.57,8.8312,42.7204666667,44.2560666667,33.5122,52.3628666667,12.2376,15.3350666667,67.5098,14.8038666667,41.4365333333,61.5667333334,9.32986666667,13.722579798
664.89,8.73706666667,42.574,44.1661333333,33.4490666667,52.199,12.1414,15.2054,67.2498666667,14.7176,41.2305333333,61.3368666667,9.2174,13.6550080808
665.22,8.71746666667,42.5096666667,44.0947333333,33.4309333333,52.0920666667,12.0935333333,15.1757333333,67.1637333333,14.7094,41.2047333333,61.28,9.174,13.6114747475
665.55,8.7862,42.5528666667,44.144,33.5377333333,52.1687333333,12.177,15.2150666667,67.2646666667,14.7296,41.2094,61.2814666667,9.2304,13.7372424242
665.87,8.76246666667,42.5255333333,44.0344666667,33.4436,52.1044,12.1866666667,15.1662,67.0509333333,14.6806666667,41.1938,61.1166,9.23413333334,13.6888909091
666.20,8.7286,42.4178666667,43.9610666667,33.4038,52.0494666667,12.1242666667,15.0708666667,66.994,14.6494666667,41.0958666667,61.0013333333,9.18366666666,13.6646565657
666.53,8.6052,42.4128666667,43.8967333333,33.4236666667,52.0727333333,12.0354666667,14.9574666667,67.0147333333,14.557,41.0262,60.9504,9.0796,13.5561151515
666.86,8.6558,42.4466,43.8956666667,33.5350666667,52.1400666667,12.0478666667,14.9752666667,66.9576666667,14.5733333333,41.0216,60.9777333333,9.08766666667,13.554149495
667.18,8.62266666667,42.4105333333,43.8510666667,33.5089333333,52.0816666667,12.0141333333,14.9313333333,66.8677333334,14.5619333333,40.9460666667,60.8314666667,9.06926666667,13.5172161616
667.51,8.66453333333,42.5593333333,43.9376666667,33.6112666667,52.1252666667,12.0768,15.0026,66.9532666667,14.5878,41.0228666667,60.9474666667,9.07713333334,13.5334909091
667.84,8.61633333333,42.5596,43.9018666667,33.627,51.9969333333,12.0228,14.9676666667,66.8972666667,14.5668,40.9596666667,60.9036,9.0536,13.5061070707
668.16,8.66119999999,42.6638666667,44.0076,33.7850666667,52.1775333333,12.0452,15.0135333333,67.1105333333,14.6214666667,41.0588,61.0602,9.12066666667,13.5703878788
668.49,8.68740000001,42.6931333333,43.9685333333,33.801,52.2164,12.0204666667,15.0198666667,67.2003333333,14.6538,41.0666666667,61.0524,9.12953333333,13.5897676768
668.82,8.70466666666,42.8040666667,44.0473333333,33.9195333333,52.2467333333,12.1007333333,15.0864,67.2465333333,14.7371333333,41.0866666667,61.0558,9.21779999999,13.6679191919
669.14,8.68100000001,42.8412666667,44.0522666667,33.8953333333,52.2006,12.0975333333,15.0726,67.1665333333,14.7447333333,41.0626666667,61.0497333333,9.21880000001,13.6187434344
669.47,8.6858,42.8103333333,44.0918,33.9530666666,52.1921333333,12.0714666667,15.0442,67.2470666667,14.7806666667,40.9955333333,60.9968666667,9.18766666667,13.6688686869
669.80,8.62573333333,42.8670666667,44.0445333333,33.9875333333,52.2214666667,12.066,15.0048,67.2955333333,14.7987333333,40.9332666667,61.0222,9.13466666667,13.6335050505
670.13,8.64779999999,42.8452666667,44.0838,34.004,52.1900666667,12.0890666667,14.9968666667,67.2451333333,14.8544666667,40.8824,60.9398,9.132,13.6416141414
670.45,8.61813333333,42.8758666667,44.1256,33.9611333333,52.1708,12.0544,14.9464,67.2622666667,14.8694,40.8474666667,60.8614,9.09713333333,13.6285212121
670.78,8.69980000001,43.0193333333,44.1793333333,34.1005333333,52.2516666666,12.1312,14.972,67.3363333333,14.9478666667,40.8744666667,60.9158,9.12520000001,13.7126262626
671.10,8.76466666667,43.0679333333,44.1692666667,34.2046666667,52.3142,12.1702,14.9908666667,67.2983333333,15.0208,40.8654,61.0071333333,9.20380000001,13.8035474747
671.43,8.77213333334,43.1484,44.2608,34.2412666666,52.3923333333,12.2126,14.9846,67.3745333333,15.0676666667,40.9072,60.9788,9.22039999999,13.8302808081
671.76,8.82053333334,43.1252,44.2515333333,34.3024,52.3231333333,12.2996,15.005,67.3313333333,15.131,40.8741333333,60.9341333333,9.27460000001,13.8814383838
672.08,8.83279999999,43.1926,44.2616,34.3980666667,52.3062,12.3742666667,15.0022666667,67.3077333334,15.1325333333,40.8908666667,61.0019333333,9.30679999999,13.9410242424
672.41,8.90873333333,43.2251333333,44.1852666667,34.3958,52.2824666667,12.4318,15.0342,67.2025333333,15.1318,40.8782666667,60.9862,9.33133333333,13.9784
672.74,8.91266666667,43.1509333333,44.1238666667,34.4016666667,52.2541333333,12.4432,15.0223333333,67.1215333333,15.1563333333,40.8352,60.8413333333,9.3372,14.0323838384
673.06,8.87786666666,43.1744666667,44.0968666667,34.4032,52.1832666667,12.4075333333,14.9897333333,67.0118666667,15.1098666666,40.7800666667,60.7636666667,9.31680000001,13.9589414142
673.39,8.92660000001,43.1652666667,44.1273333333,34.4941333333,52.1576,12.454,15.0222666667,67.0266,15.0834666667,40.8597333333,60.7127333333,9.35059999999,13.9607636364
673.72,9.05420000001,43.0970666667,44.0671333333,34.4824666667,52.0653333333,12.562,15.0622666667,66.8684666667,15.1138,40.8432666667,60.5829333333,9.42413333334,14.0541474747
674.04,9.09940000001,43.0850666666,43.9772,34.5363333333,52.0125333333,12.6536666667,15.0874,66.8354,15.0778666667,40.8288,60.5030666667,9.47613333333,14.0950323232
674.37,9.05066666668,42.967,43.8891333333,34.4947333333,51.8832,12.5770666667,15.0313333333,66.6604,14.9896666667,40.7268666667,60.3917333333,9.42366666667,14.0609414141
674.69,8.9458,42.8266,43.8157333333,34.4272,51.6920666667,12.501,14.9187333333,66.5287333333,14.9502,40.5655333333,60.1654666667,9.33413333333,13.9826969697
675.02,9.03306666667,42.7498,43.7235333333,34.5507333333,51.6506,12.5608666667,14.9836666667,66.4011333333,14.99,40.5430666667,60.1085333333,9.42353333334,14.080749495
675.35,9.01686666667,42.7548666667,43.6634666667,34.532,51.5448,12.5259333333,14.9468,66.2856666667,14.9342666667,40.4619333333,60.0102,9.39473333334,14.0775878788
675.67,9.08660000001,42.8262666666,43.7291333333,34.6251333333,51.5746,12.5372,14.9986666667,66.3002666667,14.9812666666,40.4919333333,59.975,9.4726,14.1375030303
676.00,9.17593333335,42.9313333333,43.8888666666,34.7874666667,51.6908,12.5831333333,15.0392,66.4169333333,15.0652,40.6076666666,60.0251333333,9.55726666667,14.2246383839
676.32,9.14466666666,42.9754666667,43.8796666667,34.7825333333,51.5908,12.5154,14.9692666667,66.357,14.9886,40.5316666667,60.0084666667,9.51513333333,14.1187373738
676.65,9.12253333332,43.0265333333,43.9498666667,34.8280666667,51.5852666667,12.5072,14.9732,66.3848,14.9698666667,40.5334,60.0594,9.52166666667,14.1291010101
676.97,9.09513333334,42.9896666667,43.8609333333,34.7437333333,51.4891333333,12.4774666667,14.9430666667,66.1508,14.9477333333,40.423,59.9093333333,9.51953333333,14.1245919192
677.30,8.98166666667,42.9543333333,43.7776666666,34.742,51.3592666667,12.3426666667,14.8916,66.0852666667,14.8303333333,40.3228,59.8223333334,9.42673333333,14.0262707071
677.63,8.90806666667,42.9784666667,43.8112666667,34.7853333333,51.3754666667,12.2612666667,14.8582666667,66.0731333333,14.817,40.3956,59.8534666667,9.383,14.0315212121
677.95,8.8798,43.083,43.8137333333,34.8504,51.3842666667,12.2916666667,14.8568,66.0998666667,14.8647333333,40.4478666667,59.8744,9.39980000001,14.0190606061
678.28,8.80513333333,43.1394666666,43.8079333333,34.8492,51.3870666666,12.2084666667,14.7644666667,66.204,14.7503333333,40.4542666667,59.9222666667,9.32800000001,13.9397555556
678.60,8.63219999999,43.1022666667,43.7384666667,34.7422,51.2486,12.0469333333,14.6085333333,66.0914666666,14.6244,40.3368666667,59.7796,9.18179999999,13.7926909091
678.93,8.49386666667,43.0456666667,43.678,34.6738666667,51.2218666667,11.9566666667,14.5098666667,66.0522,14.4962666666,40.2674,59.7169333333,9.08159999999,13.6801232323
679.25,8.445,43.0217333333,43.6022,34.6266,51.1059333333,11.935,14.4717333333,65.9512666667,14.4757333333,40.1696,59.5758,9.055,13.6542545454
679.58,8.28893333334,42.9343333333,43.4743333333,34.5384,51.0048,11.8318666667,14.3444,65.8719333333,14.3272,40.0204,59.4290666667,8.88040000001,13.5108282828
679.90,8.37686666666,42.9816,43.4486666667,34.5923333333,51.0216666667,11.894,14.4031333333,65.8718,14.3939333333,40.0267333333,59.3534666667,8.92546666666,13.5876666667
680.23,8.38879999999,42.9528,43.3306666667,34.6321333333,50.9569333333,11.9522,14.3609333333,65.7737333333,14.422,40.0128666667,59.2454,8.96646666666,13.620240404
680.55,8.34346666666,42.8674666667,43.2308,34.5862,50.7986666667,11.8804,14.2566,65.6565333333,14.3756,39.8789333333,59.0600666667,8.95013333333,13.5449676768
680.88,8.37720000001,42.9999333333,43.3177333333,34.6915333333,50.9276666667,11.9224666667,14.2466666667,65.7390666667,14.4616666666,39.9753333333,59.1719333333,8.99619999999,13.5889333333
681.20,8.44613333334,42.9585333334,43.2213333333,34.6592,50.8307333333,11.9548666667,14.2838666667,65.6014,14.5447333333,39.8814666667,59.0422,9.03446666667,13.6239252525
681.53,8.53726666666,42.9505333333,43.2152,34.6500666667,50.8031333333,11.9800666667,14.3312666667,65.5087333333,14.6066,39.8266666667,58.9206666667,9.12020000001,13.7033090909
681.85,8.57286666666,42.9584666667,43.1471333333,34.6241333334,50.7568,11.9888666667,14.3528,65.3116666666,14.6904,39.743,58.7395333333,9.16133333333,13.7572505051
682.18,8.62426666666,43.0316,43.1309333333,34.6297333333,50.7813333333,12.0292,14.3684666667,65.3676666667,14.7476,39.7421333333,58.7336,9.19693333333,13.8058222222
682.50,8.707,43.1107333333,43.1971333333,34.745,50.8209333333,12.0726666667,14.4146,65.3814666667,14.8599333333,39.7613333333,58.7267333333,9.25093333333,13.8630363636
682.83,8.77406666667,43.1999333333,43.2341333333,34.8423333333,50.9336,12.1523333333,14.4252666667,65.4236,14.968,39.8266666667,58.8032,9.3246,13.9352606061
683.15,8.87633333333,43.3004,43.3423333333,34.9177333333,50.9087333333,12.1926,14.5008666667,65.4576666667,15.0984666667,39.8583333333,58.8526666667,9.45066666667,14.0328323232
683.48,8.82346666667,43.3504,43.3548,34.9678666667,50.9617333333,12.127,14.4416666667,65.4951333333,15.0522,39.8532666667,58.9100666667,9.4132,14.0148585859
683.80,8.96686666666,43.5328,43.5163333333,35.0525333333,51.1266,12.1880666667,14.5748666667,65.6806,15.1250666667,39.9456666667,59.0698,9.50013333333,14.1111515152
684.13,9.16613333334,43.8594,43.7965333333,35.3518666667,51.4324666667,12.4109333333,14.8222,66.0082666667,15.3378666666,40.2386666667,59.3822,9.66966666667,14.3342585859
684.45,9.15193333333,43.8022,43.7408666667,35.3284666667,51.3312,12.3902666667,14.8257333333,65.8905333333,15.3058666667,40.1592666667,59.2738,9.67186666667,14.353810101
684.78,9.21906666667,44.003,43.9572,35.5454666667,51.5432,12.4351333333,14.8833333333,66.1466,15.3726,40.2809333333,59.4704,9.72646666667,14.4360545455
