wavelength,Back_PhrFruf,Belly_PhrFruf,Breast_PhrFruf,Crissum_PhrFruf,Crown_PhrFruf,DorTail_PhrFruf,Patch10_PhrFruf,Patch11_PhrFruf,Rump_PhrFruf,Throat_PhrFruf,WingTip_PhrFruf
739.59,17.2882666667,37.4956,12.6896,32.3272966193,15.1080666667,14.279,13.9220666667,23.4172,17.6452222222,12.7415,19.3045
739.91,17.3254,37.5031333333,12.6391666667,32.379998783,15.1572,14.3375666667,13.7776,23.5786,17.6414,12.9002,19.3813333333
740.23,17.1917333333,37.3198666667,12.3787333333,32.1061651116,15.0668666667,14.1641666667,13.4456666667,23.4718,17.4691511111,12.6025,19.2771
740.54,17.798,37.4154,12.9351,32.4687137255,15.7042,14.7552,13.9210666667,23.9130666667,18.0016355556,13.0516333333,19.8581333333
740.86,17.6722,37.2576666667,12.7956,32.1490085193,15.4993333333,14.5814666667,13.6317333333,23.8628,17.79796,12.8447666667,19.6469666667
741.18,17.7554,37.4005333333,12.8628,32.3010164976,15.6359333333,14.7143333333,13.6024666667,24.1044,17.8343866667,12.8522333333,19.7762666667
741.49,17.9012,37.5452,13.2222,32.4591668019,15.7599333333,14.9491666667,13.9067333333,24.0856666667,18.0076,13.1718666667,20.144
741.81,17.8134666667,37.6681333333,13.0865333333,32.4831179175,15.7129333333,14.727,13.9436666667,24.0177333333,17.8307644444,13.1236666667,20.2027333333
742.12,17.7374,37.6261333333,13.0077666667,32.3188024341,15.6056,14.3957,13.7131333333,23.8717333333,17.7610355556,13.0031,19.995
742.44,17.5858666667,37.5808666667,12.7885666667,32.3227210953,15.4930666667,14.0537666667,13.4790666667,23.7311333333,17.8382488889,12.9306333334,19.9665333333
742.76,17.5492,37.3130666667,12.6113333333,31.9070100744,15.2871333333,13.9808,13.4228666667,23.5718,17.7082844444,12.8250333333,19.7478333333
743.07,17.6332,37.3582,12.7264666667,31.831692833,15.3116,13.8733,13.5200666667,23.669,17.7283644444,13.0367666667,19.9129666667
743.39,17.8148,37.4682,13.208,31.8554609872,15.6172,14.1210333333,13.9226,23.7859333333,18.1750355556,13.2005666667,20.2048
743.70,17.6282,37.4164666667,13.2135333333,31.7635840433,15.4322666667,13.9606666667,13.7950666667,23.4916,18.1147066667,13.1126666667,20.0751666667
744.02,17.6135333333,37.5206666667,13.2223333333,31.7005359702,15.3456666667,13.8119666667,13.7434,23.2638666667,17.9699288889,13.1359333333,20.0247
744.34,17.7415333333,37.4569333333,13.4249666667,31.8338409736,15.5140666666,13.9620666667,13.9724,23.3526,18.2326533333,13.3709666667,20.1863
744.65,17.9396666667,37.6434666667,13.6048,31.9390905342,15.747,14.0153666667,14.2142,23.4632,18.4866444445,13.7154,20.3586333333
744.97,18.0311333333,37.6785333333,13.6179,31.9636051386,15.7538666667,14.0122333333,14.0905333334,23.4966,18.5635422222,13.7473333333,20.2623333333
745.28,18.144,37.7655333333,13.6472666667,32.054333739,15.8044,13.9841,13.9801333333,23.4806666667,18.7019333333,13.6947,20.0814333333
745.60,18.2142666666,37.4905333333,13.7121333333,31.941875524,15.9469333333,14.1273,14.0934,23.4934,18.7267155556,13.7576333333,19.9883
745.91,18.4844,37.5548666667,14.0420333333,31.9222970926,16.1786,14.5365333333,14.3066666667,23.7465333333,18.8591777778,13.8924,20.1665333333
746.23,18.7153333333,37.7238666667,14.3906333333,32.1154144692,16.4239333333,14.7799333333,14.4894,23.9408,19.0739955556,14.0836,20.5459
746.55,18.8026666667,37.7124,14.3549,32.153254023,16.4794666667,15.0031666667,14.5868666667,23.9638666667,19.2805733333,14.0771333333,20.5936333333
746.86,18.5337333333,37.3680666667,13.9824666667,32.0038813387,16.1486666667,15.0554666667,14.3438,23.6605333333,18.9931733333,13.8666,20.4862
747.18,18.6412666667,37.5908666667,13.9974333333,32.3214635564,16.3008,15.2799333333,14.3607333333,23.898,19.0299155555,13.8915666667,20.6578
747.49,18.5015333333,37.4185333333,13.6774,32.2090839757,16.0524666667,15.2574666667,14.0747333333,23.8227333333,18.8167066666,13.5703333333,20.3505333334
747.81,18.5368,37.433,13.2408666667,32.2789137931,15.8902,15.0557666667,13.9212666667,23.6426,18.5917911111,13.354,20.1642666666
748.12,18.1760666667,36.9863333333,12.7945,32.0593112914,15.5648,14.7852333333,13.5958,23.1766,18.2206311111,12.9347,19.8039333333
748.44,17.997,36.7482,12.4313333333,31.9265805274,15.3796666667,14.5539333333,13.308,23.0657333333,17.9627333333,12.7752333333,19.549
748.75,18.0919333333,36.6173333333,12.5193666667,31.9033141988,15.4706,14.8343666667,13.6004,22.974,18.1156,12.9023666667,19.7617333333
749.07,18.1946,36.7030666667,12.6516333333,31.9836087221,15.6760666667,15.0245333333,13.7729333333,23.1538666667,18.3008177778,13.1701,19.8770666667
749.38,18.0548666667,36.5684666667,12.2046,31.8777460446,15.4119333333,14.7797,13.5802666667,22.8797333333,18.1206933333,13.0573333333,19.6459666667
749.70,17.9217333333,36.4786666667,11.9359333333,31.7932736308,15.371,14.5543333333,13.3384,22.9345333333,17.98368,12.9192,19.4181
750.01,17.9833333333,36.6450666667,11.8980333333,31.7906125761,15.355,14.4359333333,13.2670666667,22.7354,17.6764266667,12.7456333333,19.4199333333
750.33,17.8318,36.5577333333,11.6878666667,31.4960707911,15.1762666667,14.0535333333,13.0796,22.6912666667,17.4085866667,12.6350333334,19.0926
750.64,17.5793333333,36.1726666667,11.4988,30.9685003381,14.8782,13.7981333333,12.7767333333,22.2468666667,17.1516577778,12.5546666667,18.6555666667
750.96,17.527,36.1078666667,11.4938333333,30.8193394185,14.9676,13.5943333333,12.7505333333,22.1006,17.2337422222,12.6897333333,18.7103333333
751.27,17.8364,36.3798666667,12.0816333333,30.9705628127,15.4389333333,13.9573333333,13.1547333333,22.5156666667,17.7146,13.2075666667,19.0338
751.59,18.2858666667,36.7092,12.6024666667,31.2574655849,15.7330666667,14.2718333333,13.5861333333,22.9478,18.1032311111,13.6386666667,19.3356
751.90,18.5095333333,36.7235333333,12.9240333333,31.1720691007,15.9052,14.5992333333,13.8044666667,23.0555333333,18.2830711111,13.8639333333,19.6094333333
752.22,18.4972,36.7609333333,12.9807,31.079369236,15.8073333333,14.5330333333,13.4898666667,23.0503333333,18.1606311111,13.7829666667,19.3579666667
752.53,18.5622,36.8416666667,12.9719666667,31.2399302907,15.6239333333,14.5760666667,13.5408666667,23.0456,18.1593066667,13.8035333333,19.3749333333
752.85,18.3476666666,36.6028,12.8712666667,30.9709581474,15.3085333333,14.4862333333,13.2156666667,22.7388,17.8035022222,13.5474,19.0726
753.16,18.246,36.3548,12.7208333333,30.795240906,15.0598666667,14.5184333333,13.0739333333,22.47,17.6814977778,13.4532,18.8572666667
753.47,17.8284,35.7912,12.3831,30.4919852603,14.7502666667,14.3109333333,12.7530666667,22.2089333333,17.5045377778,13.2835333333,18.4335
753.79,18.0392,35.981,12.4704333333,30.8077564571,15.0768666667,14.5657666667,12.9460666667,22.3577333333,17.7432755555,13.412,18.5874333333
754.10,17.9956,35.9182,12.3741,30.883381474,14.964,14.4554,12.8538666667,22.441,17.7410444444,13.3282,18.5737666667
754.42,17.8755333333,35.881,12.3639333333,30.8991806626,14.8456,14.6149,12.8972666667,22.5325333333,17.7622577778,13.2428,18.4186666667
754.73,17.0617333333,35.2707333333,11.5400666667,30.2500855308,14.1284,13.9920666667,12.2372,21.8318666667,17.11172,12.4738333333,17.8360333333
755.05,16.591,34.9568666667,11.0427333333,29.8346853955,13.7482666667,13.6414333333,11.8012,21.493,16.72152,12.0085333333,17.4080666667
755.36,15.9788666667,34.7036666667,10.6045333333,29.570741785,13.344,13.1706,11.3782666667,21.0318666667,16.3201733333,11.4418666667,16.7645666667
755.67,15.8381333333,34.5020666666,10.5644333333,29.4861146721,13.3757333333,13.1339333333,11.2482666667,21.0306,16.1935244444,11.4224,16.6865
755.99,15.3840666667,34.1902,9.87203333333,29.0315453685,12.9614666667,12.7539666667,10.6872,20.6224666667,15.6105733333,10.776,16.2543333333
756.30,15.3997333334,34.0933333333,10.0512333333,29.1608528059,13.0008,12.6814,10.8398,20.6032666667,15.8526888889,10.9102,16.2973333333
756.62,15.4610666667,34.2880666667,10.2427666667,29.2697141312,13.0333333333,12.6677,10.9793333333,20.7748666667,16.0277733333,10.9328666667,16.3557333333
756.93,15.2881333333,34.1821333333,10.3395666667,29.1047102772,12.9473333333,12.5558666667,10.9624,20.6408,15.9582044445,10.8419,16.4079
757.24,15.0013333333,34.0805333333,10.1351333333,28.7965778905,12.509,12.2691,10.7885333333,20.2564,15.7962133333,10.6356,16.0711
757.56,15.4008666667,34.3934,10.305,29.042508925,12.7756666667,12.5383,11.1635333333,20.5109333333,15.9248044444,10.9137333333,16.2638
757.87,14.7458666667,33.7597333333,9.40856666667,28.0251752536,11.9706666667,11.6812,10.3033333333,19.5984,15.0977688889,10.1647333333,15.4135333333
758.18,15.1878,34.1427333333,9.75746666667,28.2657899256,12.2384,12.1442666667,10.4866,20.0277333333,15.3809777778,10.3465,15.7173666667
758.50,15.5886666666,34.5206666667,10.2754666667,28.5453250169,12.6774666667,12.6123,10.8010666667,20.3956,15.9059688889,10.8966666667,16.2100333333
758.81,16.0082666667,34.7936,10.6045666667,28.6635455037,12.9578666667,12.9772666667,11.1054,20.9056,16.3057022222,11.1456666667,16.4458333333
759.13,15.9822,35.0964666667,10.4443333333,28.7085317782,13.0112666667,13.0527666667,11.2232,21.0245333333,16.5577244445,11.1244,16.5222666667
759.44,16.0431333333,35.2730666667,10.9176,28.877331643,13.2006666667,13.1126333333,11.363,21.2003333333,16.9109911111,11.3479666667,16.6569666667
759.75,15.8298666667,35.2840666667,10.5679666667,28.565623259,13.048,12.8194666667,11.1470666667,21.2525333333,16.6263866667,11.0168666667,16.4394666666
760.07,15.6120666667,34.9097333333,10.2316666667,28.2951398242,12.6450666667,12.4244333333,10.6327333333,20.8049333333,16.32912,10.7549666667,15.9741666667
760.38,15.8253333333,35.1766,10.1859,28.3891885734,12.6403333333,12.4976333333,10.5448666667,20.962,16.4538977778,10.7817666667,15.8974333333
760.69,16.1034666667,35.354,10.4704666667,28.7102882353,12.9778666667,12.7425333333,10.6536666667,21.2114666667,16.7076577778,11.0063,16.1565333333
761.01,15.8749333333,35.3,10.6267666667,28.6932240703,13.0672,12.7891666667,10.5522666667,21.0298666667,16.8566222222,10.9885666667,16.1557
761.32,16.7914666667,36.1426,11.7485666667,29.8063189317,14.0724,13.7053666667,11.621,22.1115333333,17.8813333334,11.8398,17.2281
761.63,17.004,36.2922666666,12.0845333333,30.0918026369,14.3154666667,13.8256,12.0434666667,22.1826,18.2401111111,12.1701666667,17.4218666667
761.94,16.9449333333,36.1861333333,11.9947666667,30.0357393509,14.2708,13.7461333333,12.1367333333,22.0699333333,18.0582666667,11.9962333333,17.4494666667
762.26,16.8854666667,36.051,11.8821666667,30.0464617985,14.2225333333,13.6559666667,12.1500666667,21.8741333333,18.0322711111,11.9265333333,17.5991
762.57,17.1467333333,36.2636,12.2317333333,30.3489767411,14.3525333333,13.9243,12.4743333333,22.0492666667,18.03888,12.2064666667,17.8263333333
762.88,17.3021333333,36.2198666666,12.3052666667,30.317356119,14.4218,14.0394666667,12.6196,21.9865333333,17.9715066667,12.3420666667,18.0136666667
763.20,17.3544,36.2620666667,12.4702333333,30.4773580798,14.5808666667,14.3122,12.6890666667,21.9972,18.0113644444,12.4577,18.1206
763.51,17.2434666666,36.4148666667,12.5623666667,30.4413410413,14.7917333333,14.4312333333,12.9231333333,22.0678666667,17.9044622222,12.4587,18.2823666667
763.82,17.3916666667,36.5504666667,12.6953,30.6299415145,15.0097333333,14.5730333333,13.1372666667,22.1697333333,18.0554444444,12.5445666667,18.5139333333
764.14,17.6722666667,36.6899333333,12.9349666667,30.8045175118,15.2536,14.8250333333,13.4220666667,22.3237333333,18.2348666667,12.7504666667,18.8048666667
764.45,17.8780666667,36.7638666667,13.0107,30.8939165652,15.3200666667,14.9093333333,13.6366,22.4311333333,18.3265066667,12.7588666667,18.9257333333
764.76,17.8839333333,36.7558,12.9904666667,30.8663167005,15.3066666667,15.0006,13.6834666667,22.3130666667,18.2730444444,12.9234333333,19.0374333333
765.07,17.9364666667,36.9601333333,13.0961,30.9917974983,15.4077333333,15.1533,13.8291333333,22.4048,18.3361244444,13.0636,19.3204333333
765.39,18.034,37.033,13.1216666667,31.1691158891,15.3970666667,15.1570333333,13.7246666667,22.4802,18.3424844444,13.1388333333,19.4413
765.70,18.3806,37.3122666667,13.3502333333,31.4156073022,15.7048666667,15.5228666667,13.9850666667,22.7308666667,18.5398844445,13.4783,19.6945666667
766.01,18.0770666666,37.0674,12.8946666667,31.1774711968,15.4572666667,15.1673666667,13.6182,22.335,18.3775066667,13.1769666667,19.4849
766.32,17.9126,37.196,12.5461666667,31.2708516565,15.4098666667,14.9645666667,13.4066666667,22.2556,18.4207422222,12.9736666667,19.3472333333
766.64,18.6644,37.8330666667,13.0714333333,31.9156759973,16.0386666667,15.5301333333,14.2388666667,22.7794666667,19.1884711111,13.6608333333,20.0684
766.95,19.2814666666,38.1388666667,13.3837,32.315808046,16.4707333333,16.0834333333,14.7432666667,23.283,19.8885555556,14.2075666667,20.5921333333
767.26,19.252,38.263,13.4817,32.475894929,16.4734666667,16.2757666667,14.7767333333,23.4182666667,20.0899511111,14.3655333333,20.7387333333
767.57,18.7867333333,38.1832,13.2230666667,32.3932161596,16.0226666667,16.1118333333,14.5141333333,23.3284666667,19.8805422222,14.1038333333,20.524
767.88,18.3292666667,37.9022,12.9950333333,32.1691098039,15.8178666667,15.8646333333,14.1772,23.0515333333,19.7775155555,14.0804333333,20.2985
768.20,17.8812,37.5365333333,12.6287,31.8453858688,15.6177333333,15.4280333333,13.8192,22.6495333333,19.5640933333,13.7779,20.0121
768.51,17.8332666667,37.2092666667,12.4449666667,31.7577296146,15.5,15.3652,13.4716666667,22.4609333333,19.3655866667,13.7429333333,19.7127666667
768.82,17.5194666667,37.2214,12.3004666667,31.5278322515,15.4573333333,15.2647666667,13.4244,22.0474666667,19.3386444444,13.6624333333,19.3981333333
769.13,16.9093333333,37.0520666667,11.9516333333,31.4453323191,15.2134,14.8054,12.8784,21.534,19.0457022222,13.2638,18.9848333333
769.44,17.2581333333,36.9076666667,12.7117333333,31.606945977,15.6834666667,15.3182,13.4123333333,21.8643333333,19.3748666666,13.7626333333,19.3936333333
769.76,17.6352666667,37.1167333333,13.5468333333,31.989469574,16.1901333334,15.9802,14.0734,22.3188666667,19.9827733333,14.4375,19.8740333333
770.07,17.2417333333,36.8920666667,13.3993666667,31.6496544963,15.9829333333,15.6719333333,13.7452666667,22.2299333333,19.8117866667,14.1317333333,19.8114333333
770.38,16.9243333333,36.5794666667,13.2303666667,31.5751473293,15.5845333333,15.4658666667,13.4401333333,21.9619333333,19.5356755555,13.795,19.5977
770.69,16.5739333333,36.0581333333,12.6864666667,31.0348764706,15.0703333333,15.0523666667,13.0107333333,21.1205333333,18.8666844445,13.2286666667,19.0869666667
771.00,16.6543333333,35.9943333333,12.433,30.9208615281,14.9918,14.9428666667,12.8932666667,20.9657333333,18.6346711111,13.0257333333,19.0893
771.32,17.0531333333,36.4007333333,12.7453,31.1515212306,15.0831333333,15.0248666667,13.2044666667,21.2886,18.6525555556,13.1067666667,19.5532333333
771.63,17.451,36.6433333333,13.3100666667,31.7749912103,15.2483333333,15.5718333333,13.4304666667,21.4879333333,18.9640222222,13.2994333333,19.9852
771.94,17.0585333333,36.4033333333,13.2241666667,31.5885556457,14.7634666667,15.4097,13.222,21.0832666667,18.77884,12.9886666667,19.9722333333
772.25,16.6033333333,36.1836666667,12.8829666667,31.2428169033,14.3694,15.0579666667,12.8831333333,20.7607333333,18.4620622222,12.4655333333,19.9016333333
772.56,17.3896666667,36.6644666667,13.6584666667,31.8008425287,15.0340666667,15.6251666667,13.7114,21.5381333333,19.0514711111,13.3441666667,20.7756666667
772.87,18.5613333333,38.1344666667,14.6326333333,33.1295913455,16.0485333334,16.6421,14.8078666667,22.4816,20.30132,14.3359666667,22.1667333333
773.18,18.7624,38.3243333333,14.7832,33.0937954699,16.1923333333,16.827,15.095,22.457,20.2538222222,14.4919,22.4975666667
773.50,18.3848,38.1240666667,14.6555666667,32.9610445571,16.1152666667,16.8909666667,15.0950666667,22.0590666667,20.1547466667,14.3742666667,22.2991333333
773.81,19.2387333333,39.2894666666,15.691,33.916445977,17.2133333333,17.6770666667,16.0598666667,22.5236,21.2426444444,15.4441333333,23.2503
774.12,19.8057333333,39.8522,16.3848,34.5734724814,17.8270666667,18.0791333333,16.6482,23.3378,21.9756311111,15.9847333333,23.9227333333
774.43,19.9120666666,39.8795333333,16.6922666667,34.4922419878,18.3043333333,18.3322,16.6968,23.2799333333,22.2159688889,16.3700333333,24.3178
774.74,19.7441333333,39.8104,16.4583,34.5395695064,18.3701333333,18.5004666667,16.4747333333,23.2788666666,22.0870755556,16.2214,24.1317333333
775.05,19.9186,39.9760666667,16.3346,34.6257566599,18.6188,18.3105,16.7025333333,23.6940666667,22.2557466667,16.2173333333,24.1433333334
775.36,20.6368,40.5180666667,16.7070333333,35.1780985801,19.5675333333,18.7811666667,17.5670666667,24.3382,22.7729955556,16.9945333333,24.7184333333
775.67,21.3552,41.165,17.4012666667,35.9626523327,20.3897333333,19.8099,18.3692666667,25.2495333333,23.3029466667,17.6913333333,25.3518666667
775.98,21.1580666667,41.5362666667,17.4156333333,36.1339277215,20.4546,20.2104,18.7890666667,25.4462666667,23.3260577778,17.655,25.7191
776.30,19.9614666667,40.7766666667,16.3025333333,35.0901446248,19.6624,19.3848,17.5493333333,24.7273333333,22.2676177778,16.657,24.6021
776.61,19.3816666667,40.1304,15.7922,34.7161151454,19.1933333333,19.0049333333,17.0241333333,24.4638666667,21.8853733333,16.1401333333,24.1015
776.92,19.6305333333,40.0624666667,15.8556333333,34.7502758621,19.2801333334,19.0306,16.9618,24.526,21.9067066667,16.3113666667,24.1516
777.23,19.3179333333,39.5534,15.5163,34.521953144,19.0633333333,18.9288333333,16.5896666667,24.7164666667,21.4504622222,15.9149333333,24.0850666667
777.54,19.2266,39.6036,15.7386,34.7839893847,19.4924,19.1781666667,16.7512,24.9940666667,21.6151866667,16.1567333333,24.2275
777.85,19.3819333333,40.3188,16.0142666667,35.3430628803,19.7252666667,19.1930333333,17.1547333333,25.7542666667,22.0022355556,16.3601666667,24.2973333333
778.16,19.6516,40.3338666667,16.3449666667,35.318143881,19.9856,19.2768333333,17.4696,25.8782,22.3216088889,16.7319,24.5524
778.47,19.0948,39.9950666667,15.7347333333,34.7571882353,19.5182,18.7226333333,16.8028666667,25.3870666667,21.7543022222,16.2044333333,24.2701333333
778.78,19.0665333333,40.1374666667,15.9887333333,34.7811401623,19.6658,18.9290333333,16.8460666667,25.6496666667,21.7552222222,15.9248666667,24.3797666667
779.09,19.4796,40.0934,16.4972666667,34.8585277891,19.7448,18.7923666667,16.9268666667,25.7534666667,22.1251244445,16.1317333333,24.7447666667
779.40,19.5814,40.0498,16.4947666667,34.5061835024,19.6013333333,18.2013,16.2531333333,25.705,22.1138,15.6453,24.3571666667
779.71,19.3536666667,39.8309333333,16.4902333333,33.9599889114,19.2940666667,17.5714333333,16.4106666667,25.5926,22.0294088889,15.4935,24.1088666667
780.02,19.5123333333,40.4979333333,16.2246333333,34.16131048,19.3242666667,17.5558666667,16.4533333333,25.8130666667,22.0277777778,15.2210666667,24.2988333333
780.33,19.9224,41.2008,16.3767333333,34.4482284652,19.5496666667,17.4819,16.677,26.2681333333,22.0359377778,15.2821333333,24.4176
780.64,19.2436,40.9193333333,15.7185333333,33.8593034483,19.0280666667,16.7111333333,15.9968,25.4846,21.1792488889,14.5969,23.9140333333
780.95,19.0710666667,41.0404666667,15.4218666667,33.5041108181,18.8269333333,16.6534666667,15.9022,25.4989333333,20.6461822222,14.2277666667,23.9065666666
781.26,19.4413333333,40.9433333333,15.9341666667,33.6658921569,19.2093333333,17.0619666667,16.311,25.6443333333,21.0449955555,14.5823333333,24.2055
781.57,19.4306,41.2945333333,15.7723666667,33.9181812711,19.2048666666,17.0051,16.6209333333,25.8285333333,21.13932,14.5149666667,24.5259666667
781.88,20.5627333333,42.1698666667,16.8505666667,34.9928252197,20.4113333333,18.2548666667,17.9762,26.9480666667,22.1521733334,15.6711,25.7414
782.19,20.5916666666,41.8024666667,16.4685333333,34.8749599053,20.4886666666,17.9018666667,17.7904666667,26.922,22.0824711111,15.6569,25.4181333333
782.50,20.1146666667,41.4852,15.9541,34.4028279243,20.2457333333,17.7532666667,17.6305333333,26.8304666667,21.4094533333,15.5473666667,25.0232666667
782.81,19.6558666667,41.3933333334,15.2679666667,34.333758215,19.8500666667,17.6490666667,17.4019333333,26.2782,20.7700177778,15.2844666667,24.6906
783.12,20.0336666667,41.4240666667,15.3546,34.8944104124,20.0504666667,18.2422333333,17.5274666667,26.2068,20.7191777778,15.736,24.9340333333
783.43,21.0011333333,41.6051333333,16.3926666667,35.4787228533,20.7717333333,19.0213333333,18.2830666667,26.9350666667,21.1912133333,16.7534666667,25.4419
783.74,21.4682,42.1825333333,16.9159333333,36.1172830967,21.3660666667,19.9290666667,18.9682666667,27.8911333333,21.9986044444,17.5057333333,26.2669333333
784.05,22.8169333333,43.0697333333,18.2069333333,36.8783505071,22.2839333333,21.3018333333,20.3647333333,29.1752,23.5409866667,18.7513333333,27.3346333333
784.36,23.9252,43.5174,19.2546,37.3089539554,23.1938666667,21.9513,21.3626,29.7990666667,24.7604888889,19.5897333333,28.1238666667
784.67,23.9676,43.2634,19.1815,37.2590123056,23.1071333333,21.9475333333,21.5759333333,29.5836666667,24.6668311111,19.5444666667,28.3263333333
784.98,23.6023333334,42.4258666667,18.6665,36.3642706558,22.3248666667,21.2690333333,20.8627333333,29.0084,23.9410044445,19.0111,27.6808
785.29,23.2465333333,42.3229333333,18.5222333333,35.7298119676,21.8528,20.7837,20.459,28.5922666667,23.74624,18.7013333333,26.9744333333
785.60,22.7071333333,42.224,18.0060666667,35.3139457742,21.2749333333,20.3258333333,20.0562,27.9022666667,23.37384,18.3797,26.7397
785.91,23.3806666667,42.7458,18.6521,35.9969349561,21.5817333334,21.1415333333,20.5401333333,28.2984666667,24.1781822222,18.9472666667,27.2654666667
786.22,23.8002,42.6263333333,19.0773333333,36.0278425964,21.649,21.4169666667,20.7481333333,28.3158,24.6992888889,19.2437333333,27.3081666667
786.53,23.2766,42.0005333333,18.6104666667,35.3299743746,21.1950666667,20.7515666667,20.2596666667,28.1482666667,24.3809644444,18.4617,26.7099333333
786.84,22.9595333333,42.0298,18.5256666667,35.0445043948,21.1858666667,20.0936,20.1174666667,27.9380666667,24.6279022222,18.392,26.6772666667
787.14,22.4674,41.565,18.5028,34.7088088573,20.8502666667,19.7730333333,19.8018,27.3085333333,24.3789555555,18.0933333333,26.0146
787.45,21.1320666667,40.9591333333,17.4527333333,33.9888472617,19.7117333333,18.5456,18.7734666667,26.09,23.12612,16.9994333334,24.8401666667
787.76,20.2482,40.3723333333,16.4883666667,33.5084665315,18.9552666667,17.9648,17.8794,25.2184,22.4359688889,16.5993666667,23.9616333333
788.07,20.2802,40.7581333333,16.3784666667,33.3061249493,19.003,18.1360666667,17.6531333333,25.2128,22.2441333333,16.5992,23.4450666667
788.38,21.1451333333,41.5952,17.7658,34.3006532116,20.1380666667,19.2049666667,18.6758,26.0481333333,22.9896844444,17.5613333333,24.0211333333
788.69,21.5216666667,42.3562666667,18.2976333333,35.1023801893,20.5548,19.7989333333,19.2468,26.6106666666,23.3845288889,18.1806666667,24.3967333333
789.00,22.1132,43.1416,19.1351333333,35.920372211,21.0336,20.6344,19.5806,27.5364666667,23.8997244444,18.9000666667,24.7147333333
789.31,21.4490666667,42.8199333333,18.5849333333,35.2802753212,20.6358,19.9479333333,18.9992,27.0002,23.2788222222,18.3685666667,23.6746666667
789.62,21.5021333333,42.7505333333,18.8966,35.125842664,20.9376,19.9456333333,19.4198666666,27.2779333333,23.0946177778,18.8293333333,23.9110666667
789.92,22.6051333333,43.7588,20.1800333333,35.9076400946,21.8168,21.2008666667,20.3758666667,27.9613333333,23.9662088889,20.0887333333,25.0274333333
790.23,22.1708,43.5032,19.8726333333,35.6160659905,21.4063333334,21.2234333333,19.8089333333,27.4892666667,23.1699911111,19.7557,24.5329666667
790.54,22.0070666667,42.9889333333,19.5660333333,35.2070031778,20.6726,20.8842,19.4684,27.117,22.4535333333,18.9748666667,24.3992
790.85,22.3873333333,43.0638,19.6646666667,35.1838306964,21.1386666667,21.1660666667,19.7139333333,27.6678666667,22.8054177778,18.9440666667,24.4994666667
791.16,22.5792,42.9941333333,20.2047,35.0824492224,21.0597333333,21.0989333333,20.1008666667,27.9282666667,22.6218044445,18.8926666667,24.6789666667
791.47,21.9471333333,42.4651333333,19.8064666667,34.6268860717,20.4554666667,20.3472333333,19.6926666667,27.7253333333,21.8602044444,18.5025666667,24.1076
791.78,21.7622,42.742,19.4695333333,34.4498541582,20.2144666667,20.3711,19.4841333333,27.6174,22.0368133333,18.3304,24.1363
792.08,21.3112,41.5598,18.8533,33.527572549,19.6245333333,19.769,18.9024,26.8803333333,21.3815511111,17.6633,23.5154333333
792.39,20.2224666667,40.4330666667,17.7934666667,32.3172158215,18.244,18.7240333333,17.9865333334,25.5253333333,20.1853644445,16.3856666667,22.8096666667
792.70,20.3561333333,40.4028666667,17.516,32.4464066261,18.3714,18.6543666667,18.0036,25.5458666667,20.5151955556,16.4417666667,23.0677666667
793.01,19.4918,40.2510666667,16.4842333333,32.210174645,17.3752666667,17.9223666667,17.0940666667,24.7774,19.8786133333,15.3064666667,22.4156
793.32,18.5766666667,39.5802,15.4865333333,31.8017647059,16.5146666667,16.9981666667,16.2286666666,23.9356666667,18.9367022222,14.2639,21.4295
793.62,17.9412,38.7988,14.4944333333,31.4135438134,15.6311333333,16.6514333333,15.7722,23.2045333333,18.5764533333,13.8112333333,20.6649
793.93,17.3308,38.2511333333,13.635,30.7513407032,15.0642,16.2279,14.8324666667,22.7484666667,17.9614088889,13.5952666667,19.9696
794.24,17.5388666667,38.3653333333,13.7283,30.9690933063,14.8950666667,16.3110333333,14.8099333333,22.6800666667,17.6768888889,13.8559333333,20.0547333333
794.55,17.4993333333,38.9692,13.3912333333,31.3037012846,15.0046,16.2641333333,14.3825333333,22.7203333333,17.5570088889,13.7267333333,19.8902666667
794.86,17.3564666667,38.9696,13.0267,31.496397025,14.9401333334,16.2278666667,14.2226,22.4102,17.4449333333,13.2259666667,19.9752666667
795.16,17.6368,39.0814666667,13.5722,32.0115010818,15.6603333333,16.7180666667,14.7415333333,22.7258666667,17.9589777778,13.6929,20.2962
795.47,17.1191333333,39.5752,13.1918333333,31.820088979,15.1984666667,16.8358666667,14.0968666667,22.3944666667,17.6676933334,13.3271666667,19.8739
795.78,17.5557333333,40.2994666667,13.8009333333,31.8269859364,15.9485333333,17.461,14.7022,22.9879333333,18.3541955556,13.7549,20.1893666667
796.09,18.5611333333,41.055,15.2099,32.4858424611,16.7686666667,18.6722,15.9652,23.9748,19.2990711111,14.5564333333,21.1541333333
796.40,19.7921333333,41.8657333333,16.5509333333,33.1917917512,18.0152666667,20.0892333333,17.0291333333,25.3891333333,20.4662,15.6535666667,21.9965
796.70,20.1133333333,42.4806666667,16.9976,33.5868282624,18.2589333333,20.5844333333,17.4538,25.993,20.9310622222,16.2343,22.3464333333
797.01,19.7515333333,42.6909333333,17.0757333333,33.3699407708,18.0059333333,20.1939666667,17.115,25.7819333333,20.6996977778,15.7878666667,22.2242666667
797.32,19.9389333333,42.8910666667,17.3894,33.4458488168,18.7313333333,20.4209,17.6882666667,25.709,21.0447066667,16.008,22.4672666667
