wavelength,Back_SpoIntm,Belly_SpoIntm,Breast_SpoIntm,Crissum_SpoIntm,Crown_SpoIntm,DorTail_SpoIntm,Rump_SpoIntm,Throat_SpoIntm,WingTip_SpoIntm
263.63,2.44041666667,4.97066666667,3.19383333333,1.6195,-0.112499999997,8.78316666666,7.46749999999,2.30541666666,11.27975
264.00,2.62716666666,5.302,3.174,2.03275,-0.071416666665,9.16558333334,7.10891666667,3.5305,11.8045833333
264.37,3.45025,6.11274999999,3.40258333333,1.58783333333,-0.5015,9.04958333334,7.15141666666,3.60558333333,11.4015833333
264.75,2.73725,5.511,2.494,-0.133833333333,-1.3625,8.32108333334,6.64225000001,1.91,10.5838333333
265.12,2.37941666667,4.67566666667,1.71641666667,-0.390583333333,-1.77558333333,8.02566666667,6.179,1.04166666667,10.0851666667
265.49,2.10633333333,3.64866666667,0.943833333333,-0.667499999999,-2.233,7.67725000001,5.85866666667,0.0460833333317,9.35783333333
265.87,2.43666666667,3.68283333333,1.16825,-0.322666666666,-2.88166666667,7.66575000001,6.00799999999,-0.478499999997,9.70183333332
266.24,3.9445,5.26641666667,3.04566666667,1.692,-1.12091666667,9.23224999999,7.59316666668,1.74483333333,11.1148333333
266.61,3.49591666666,5.0305,3.01816666667,1.2805,-0.813166666668,8.70933333334,6.941,1.54475,10.9858333333
266.98,5.18458333333,6.86283333334,4.76991666667,3.51616666667,0.622166666667,10.08675,8.20133333334,3.535,12.5375833333
267.36,6.01608333333,8.23341666667,5.9615,4.68033333333,1.95391666667,10.996,9.30566666666,4.58008333333,13.3951666667
267.73,4.494,6.94441666666,4.9805,3.24658333333,1.07916666667,9.25333333332,7.61674999999,3.29975,12.0754166667
268.10,5.12825,7.56941666668,5.36516666667,3.44241666667,1.45775,9.99299999999,8.55291666666,3.50375,12.3904166667
268.48,6.06366666667,8.70158333334,6.21775,4.53933333333,2.60358333334,11.1853333333,9.20691666667,4.71066666667,13.4378333333
268.85,7.79866666666,10.2336666667,8.15225000001,6.60583333333,4.36,12.9155833333,10.97375,6.9265,15.1940833333
269.22,8.39808333332,10.9734166667,9.19991666666,7.81508333334,5.272,13.8484166667,11.8561666667,7.78266666666,16.132
269.59,8.56266666667,11.49575,9.96208333334,8.11975000001,6.1275,14.0259166666,11.7409166667,8.23849999999,16.4373333334
269.97,7.24025,10.7363333333,9.55041666667,7.15508333333,5.70541666667,12.9845833333,10.6046666667,7.82166666667,15.9225833333
270.34,6.952,10.3900833333,9.38058333332,7.00525,5.44933333333,12.8110833334,10.11675,7.51383333333,15.58125
270.71,6.20241666667,9.46841666666,8.35533333332,6.68583333333,4.7525,12.3536666667,8.94858333334,6.78833333333,14.4333333333
271.09,5.59875,8.52774999999,7.55624999999,5.38275,3.8715,11.9026666667,8.26133333333,5.84341666667,13.5579166666
271.46,5.73141666666,8.467,7.65825,5.47125,4.04366666667,12.0044166667,8.22791666665,5.82266666667,13.7974166667
271.83,6.10633333333,8.50625000001,7.89750000001,6.141,4.3015,12.69725,8.65141666665,6.13416666667,14.0664166667
272.20,6.37016666667,8.63383333333,8.28674999999,6.53708333334,4.52041666667,12.6535833333,8.65391666666,6.41016666667,13.989
272.58,5.27025,7.52416666667,7.44391666667,5.71833333333,3.50458333333,12.0320833333,7.58441666667,5.71158333333,13.2556666667
272.95,4.6955,6.94325,6.68383333333,5.01475,2.85975,11.539,6.837,5.15433333333,12.6629166667
273.32,4.20691666667,6.41033333334,6.19658333333,4.19341666666,2.22358333333,10.7306666667,5.79608333333,4.64066666667,12.0125
273.69,3.75,6.01466666666,5.32925,3.6895,1.3575,10.5175,5.26875,4.08608333333,11.4249166667
274.06,4.30308333333,6.25325,5.50308333333,4.24158333333,1.50716666667,10.9383333333,5.41458333333,4.38491666667,11.5111666667
274.44,5.25541666666,7.24099999999,6.31358333333,5.31058333333,2.53491666667,12.1118333333,6.17625,5.02216666667,12.2423333333
274.81,6.18183333333,8.36125,7.41125,6.01416666666,3.52041666667,12.9994166667,7.20866666667,5.78366666667,12.9785
275.18,7.10541666667,9.18500000001,8.34058333333,7.24741666666,4.61383333334,13.67125,7.93575,6.55891666667,13.8061666667
275.55,7.14691666667,8.96616666666,8.48441666667,7.49933333332,4.64475,13.9775,7.99533333333,6.60775,13.6181666667
275.93,6.61341666666,8.42933333333,7.55083333333,6.71675,4.03741666667,13.2269166667,6.76108333333,6.18533333333,13.0055833333
276.30,7.01316666667,8.87150000001,8.04583333333,7.25675000001,4.62391666667,13.8495833333,6.97625,6.34233333334,13.4955
276.67,7.36758333334,9.20391666667,8.3845,7.51399999999,5.06283333333,13.9815833333,7.44791666666,6.43116666666,13.2940833333
277.04,6.59783333334,8.83441666668,7.80983333333,6.64266666667,4.51083333333,13.1656666667,6.97941666667,5.52075,12.35775
277.41,7.34591666667,9.16374999999,8.23608333333,7.40583333333,5.07183333333,13.8016666667,7.77241666667,5.56558333333,12.7169166667
277.79,7.30108333333,8.78958333334,8.35566666667,7.47316666667,5.19891666667,13.7940833333,7.38316666667,5.46825,12.5074166667
278.16,7.15141666667,8.50425,8.55641666668,7.67175,5.56791666666,14.0350833334,7.78333333333,5.2335,12.4963333333
278.53,4.99116666667,6.33249999999,6.782,5.79283333333,3.98675,12.2004166667,5.74791666667,3.21483333334,10.8213333333
278.90,4.86233333333,5.95033333333,6.69041666667,6.1575,4.03358333333,12.0485833333,5.57275,3.30066666667,10.96075
279.27,3.56183333333,5.25808333333,5.27291666667,5.48675,2.97933333334,11.1873333333,4.45416666667,2.22708333333,9.6755
279.64,3.82658333333,5.52658333334,5.165,5.75816666667,3.30591666667,11.1690833333,4.7165,2.69816666667,9.62808333333
280.02,4.90108333333,6.41191666667,6.30066666667,6.96191666667,4.03791666667,12.1971666667,6.11933333333,3.50183333333,10.3731666667
280.39,4.05,5.58749999999,5.51208333334,6.30833333333,3.29483333333,11.2986666666,5.14833333333,2.945,9.47974999999
280.76,4.63175,6.09108333333,6.11116666666,7.34950000001,3.76183333333,11.7604166667,5.74291666667,3.60766666667,10.2075833333
281.13,5.37991666667,6.64841666667,6.69408333333,8.50250000001,4.4625,12.5813333333,6.141,4.49525,11.0330833333
281.50,4.8655,6.14091666666,6.5705,8.03841666668,4.314,12.6153333333,5.641,4.73075,10.4360833333
281.87,5.27616666667,6.45166666666,7.13916666666,8.3645,4.61983333334,12.99075,6.1015,5.07633333333,10.7838333333
282.25,5.86441666667,6.87033333334,7.21783333333,8.31499999999,4.84041666666,13.2406666667,6.09000000001,5.68775,11.05225
282.62,6.93566666666,8.05624999999,8.19183333333,9.04108333333,5.59091666666,13.84775,7.13025,6.82958333334,11.8895
282.99,7.356,8.48375000001,8.36225,9.13125000001,5.80608333333,14.475,7.77241666668,7.13625,11.9825
283.36,8.19866666666,9.01133333333,9.08991666667,9.81275000001,6.76983333333,15.21525,8.87691666666,7.83450000001,12.811
283.73,7.89833333333,8.80625,9.05083333333,9.56741666667,6.59383333334,15.025,8.76825000001,7.62666666667,12.5841666667
284.10,8.04483333334,8.816,9.1625,9.51408333333,6.89016666667,14.7355833333,8.75841666666,7.71924999999,12.5893333333
284.47,8.53000000001,9.06991666667,9.47850000001,9.81150000002,7.34966666667,14.84575,9.32708333334,7.97016666668,12.8431666667
284.85,8.50075,8.95883333333,9.46108333334,9.50058333333,7.16608333333,14.6473333333,9.34291666667,7.87533333333,12.5443333333
285.22,8.65208333333,9.13766666667,9.75158333335,9.68016666667,7.44341666667,14.7581666667,9.68500000001,8.08591666667,12.7640833333
285.59,9.55633333333,9.99341666668,10.4166666667,10.6913333333,8.22641666667,15.3831666667,10.63975,8.77524999999,13.7276666667
285.96,9.87591666667,10.61525,10.6840833333,11.2533333333,8.72825,15.6658333333,11.3545,9.45824999999,14.05425
286.33,9.30766666668,10.1339166667,10.0275833333,11.011,8.15783333334,15.08775,11.1126666667,8.83199999999,13.2085833334
286.70,9.54691666667,10.57575,9.98508333333,11.3601666667,8.35633333333,15.2731666667,11.5171666667,9.06699999999,13.3675
287.07,9.66116666666,10.7163333333,10.1333333333,11.7480833333,8.69875,15.2276666667,11.5630833333,9.20316666668,13.57575
287.44,9.90824999999,11.0478333333,10.492,11.9464166667,8.87991666667,15.3093333333,11.6593333333,9.57016666667,13.6464166667
287.82,9.74175000001,10.85925,9.96708333333,11.7275833333,8.46483333333,14.85925,11.2583333333,9.27224999999,12.9859166667
288.19,9.68133333333,11.1735833333,9.71508333333,11.87875,8.41949999999,14.9348333333,11.255,9.44166666668,12.8671666667
288.56,9.56674999999,11.3441666667,9.48908333333,11.8104166667,8.44016666666,14.8359166667,11.252,9.324,12.5533333333
288.93,9.43266666667,11.381,9.12341666666,11.5333333333,8.37258333333,14.6300833333,10.9148333333,9.089,12.4066666667
289.30,9.49958333333,11.4650833333,9.01325,11.5396666666,8.07516666666,14.3885,10.9043333333,9.15224999999,12.145
289.67,8.82200000001,10.9116666666,8.19375,10.8768333333,7.30608333333,13.4949166667,10.1685833333,8.33833333334,11.3155833334
290.04,9.23758333333,11.2315833333,8.34333333333,11.4576666667,7.53975,13.62275,10.3273333333,8.53416666666,11.4728333333
290.41,10.2678333333,12.51975,9.53366666667,12.4553333333,8.72033333332,14.3204166667,11.1805833334,9.55358333334,12.45525
290.78,9.90883333333,11.75975,9.25858333332,12.0299166667,8.17325,13.8806666667,10.5990833333,9.09358333334,11.9098333333
291.15,9.49158333333,11.3618333333,8.81958333333,11.6576666667,7.57625,13.3975,10.3138333333,8.79458333334,11.2665
291.52,8.94725,10.8655833333,8.24633333333,11.3361666667,6.97775,12.9321666667,9.84225,8.50741666666,10.7275833333
291.89,8.90074999999,10.9565833333,8.41658333333,11.55525,7.13625,13.0024166667,10.0040833333,8.52583333334,10.9931666667
292.26,8.89691666668,10.7141666667,8.46516666667,11.2305833333,6.8585,12.8739166667,9.97675000002,8.38058333334,10.6879166667
292.64,8.49475,10.4799166667,8.11283333333,10.92625,6.13833333333,12.5189166667,9.68900000001,8.20425000001,10.4584166667
293.01,8.92508333332,10.7918333334,8.51633333333,11.36225,6.5365,12.847,10.3345833334,8.61849999999,10.7596666667
293.38,8.96483333333,10.8435,8.55275,11.1913333333,6.43883333333,12.62025,10.2653333333,8.23158333333,10.6776666667
293.75,8.83158333334,11.0050833333,8.69375,11.1640833333,6.49375,12.5635,10.6181666667,8.28025000001,10.7029166667
294.12,7.89116666667,10.2285,7.80158333333,9.82833333334,5.34333333333,11.5183333334,9.77574999999,7.22233333333,9.65466666666
294.49,7.45733333334,9.89491666666,7.50866666667,9.42083333334,4.94225,11.4100833333,9.76608333332,7.12733333333,9.38975
294.86,7.52233333333,10.1633333333,7.52233333334,9.32733333335,4.85658333334,11.281,9.76266666667,7.0425,9.40166666666
295.23,7.28875,9.95241666665,7.28858333333,8.71316666667,4.48233333334,10.8548333333,9.35416666667,6.59083333333,9.1975
295.60,7.96658333334,10.68175,7.81441666667,9.00441666666,5.17525,11.3394166667,9.87649999998,7.11208333334,9.80508333334
295.97,7.7685,10.48675,7.40316666667,8.482,4.79958333333,10.9498333333,9.58641666667,6.71508333333,9.6245
296.34,7.77358333333,10.6698333333,7.32841666667,8.61516666667,4.77125,10.9149166667,9.55466666666,6.80966666666,9.87341666666
296.71,8.27766666667,11.0951666667,7.912,9.03275,5.20983333334,11.1745833333,10.0343333333,7.16091666667,10.3204166667
297.08,7.45491666667,10.51,7.15691666667,8.25891666666,4.29416666667,10.2784166667,9.09024999999,6.59616666667,9.4195
297.45,7.69958333334,10.8958333333,7.08533333333,8.47033333333,4.57758333334,10.50475,9.327,7.1205,9.64791666666
297.82,7.86766666667,11.02825,6.976,8.36866666668,4.42325,10.3339166667,9.20141666666,7.18133333333,9.70641666668
298.19,7.83708333333,10.9995,7.10066666667,8.62083333334,4.57633333333,10.34575,9.247,7.1715,9.91258333333
298.56,7.58675,10.7859166667,6.74375,8.40566666667,4.27491666666,9.98724999999,9.06399999998,6.816,9.67808333333
298.93,7.50366666667,10.62925,6.7315,8.46883333334,4.24683333334,9.95158333334,9.01925,6.78491666667,9.62283333334
299.30,7.844,10.775,6.94241666667,8.82691666666,4.48358333333,10.1029166667,9.14149999999,7.00191666667,9.68191666666
299.67,7.23016666667,10.11875,6.71633333334,8.41325,3.77,9.30358333334,8.65225000001,6.45933333333,9.11308333333
300.04,7.69716666667,10.7679166667,7.31741666667,9.11108333334,4.10025,9.71541666667,9.17074999999,6.9285,9.40883333334
300.41,7.3625,10.3123333333,7.19841666667,8.69916666667,3.97691666667,9.35566666667,9.10241666667,6.43391666667,8.98991666666
300.78,7.52791666667,10.301,7.14208333333,8.78675000001,3.95941666667,9.2785,9.1675,6.46225,8.82049999999
301.15,7.95875,10.59525,7.37716666666,9.14158333333,4.36633333333,9.71799999998,9.51600000001,6.45575,9.19083333333
301.52,7.33058333333,9.90766666667,6.82925,8.43375000001,3.67025,9.1055,9.08041666667,5.65075,8.46366666666
301.89,7.05241666666,9.724,6.44933333333,8.10400000001,3.45883333333,8.70733333334,9.01616666667,5.51733333334,8.12891666667
302.26,7.23791666666,9.94916666667,6.49775,8.06333333332,3.32641666667,8.79358333334,9.17375000001,5.69741666667,8.21316666667
302.63,7.49733333333,10.0745833333,6.82091666667,8.17908333334,3.44775,8.88566666666,9.09966666667,5.79108333334,8.2835
303.00,7.659,10.3116666667,6.89433333333,7.97383333333,3.45233333333,8.783,9.17266666668,5.91525,8.18841666667
303.37,7.95775,10.84925,7.2065,8.22949999999,3.75141666667,9.17366666667,9.68775,6.30675,8.73358333333
303.74,7.8315,10.7484166667,6.78783333333,7.99041666667,3.45358333334,9.06891666667,9.42158333334,5.86866666667,8.562
304.10,7.851,10.70425,6.94208333333,7.89116666667,3.45583333333,8.92600000001,9.47350000002,6.12833333334,8.73016666667
304.47,7.93225,11.0756666666,7.0435,8.11008333333,3.29591666667,8.83083333334,9.51141666667,6.28683333334,8.91216666666
304.84,7.68775,10.9411666667,6.82008333333,8.10116666667,3.06691666667,8.66616666667,9.1455,6.06341666667,8.757
305.21,8.51258333333,11.7754166666,7.68091666667,9.06058333333,3.82533333334,9.42924999999,10.1963333333,7.12791666667,9.61858333333
305.58,8.82266666667,12.1935833333,8.22941666666,9.61841666667,4.19141666666,9.89516666667,10.40425,7.64625,10.1669166667
305.95,9.13208333333,12.3175,8.94475000001,9.80266666666,4.23566666667,10.2021666667,10.4340833333,7.57908333333,10.15775
306.32,8.88416666667,12.0031666667,8.71691666667,9.34183333333,4.10758333333,9.73025000001,10.0599166667,7.202,9.81391666667
306.69,9.44541666667,12.42725,8.93541666666,9.72716666665,4.31725,9.96008333331,10.4311666667,7.57583333333,10.4653333333
307.06,9.32958333333,12.4141666667,8.64799999999,9.63483333333,4.262,9.64908333333,10.2878333333,7.32741666667,10.4643333333
307.43,8.72816666667,12.1780833333,8.15458333334,9.30616666666,3.71758333333,8.92566666667,9.80450000001,6.8575,10.016
307.80,9.08891666667,12.5068333333,8.41066666668,9.44866666668,4.10066666667,8.84749999999,9.92633333334,7.25466666667,10.2538333333
308.17,8.57675,12.3385,7.85983333333,8.74933333333,3.536,8.32,9.20508333332,6.52783333333,9.64766666666
308.54,8.22225,12.0365,7.62008333333,8.43166666667,3.39141666667,8.04291666667,8.79883333335,6.37283333333,9.12774999999
308.90,7.88933333333,11.7364166667,7.27091666667,7.94316666667,3.02125,7.71091666667,8.61558333334,6.17125,8.96
309.27,7.504,11.397,7.1295,7.44783333333,2.673,7.29466666667,8.05966666667,5.71666666667,8.78025
309.64,6.8975,10.8028333333,6.65975,6.80408333333,2.21225,6.65183333333,7.29941666668,5.07191666667,8.17733333333
310.01,7.45041666667,11.4293333333,7.16866666666,7.60449999999,2.96458333333,7.32641666666,7.77741666666,5.83858333333,8.92341666667
310.38,7.49041666667,11.3920833333,7.15541666666,7.55666666667,2.79375,7.51258333333,7.76658333333,5.94808333334,9.04016666667
310.75,6.94941666666,11.1705,6.84408333333,7.16366666667,2.35408333334,7.28341666667,7.53758333333,5.49966666667,8.66391666667
311.12,6.67158333333,11.1761666667,6.957,7.14833333333,2.348,7.2135,7.56024999999,5.49433333333,8.66566666667
311.49,6.73066666667,11.15775,7.11516666667,7.036,2.35383333333,7.27691666667,7.54641666668,5.3365,8.585
311.85,6.72625,11.1984166667,7.20808333333,7.17208333333,2.39441666667,7.49208333333,7.64666666666,5.45741666666,8.63875
312.22,7.02525,11.2863333333,7.51800000001,7.65591666667,2.66658333333,7.87683333333,8.08708333334,5.7175,8.90958333334
312.59,7.3205,11.6426666667,7.86899999999,8.02625,3.02766666667,8.21283333334,8.56741666667,6.03325,9.17433333334
312.96,7.46283333333,11.8749166667,8.10266666666,8.33716666667,3.26266666667,8.48591666667,8.63483333333,6.07525,9.32300000001
313.33,7.47516666667,12.1510833333,8.07775000001,8.50483333332,3.31416666667,8.57733333333,8.58891666666,6.13275,9.37458333332
313.70,8.083,13.0281666666,8.623,9.15108333334,3.68933333333,9.08833333334,9.43266666666,6.54933333333,9.92166666666
314.07,7.34575,12.5506666667,7.92866666666,8.43441666667,2.74,8.30108333333,8.82708333334,5.75116666667,9.16291666667
314.43,7.23025,12.6631666667,7.77158333332,8.51091666667,2.66891666667,7.9945,8.63075000001,5.58166666666,8.96941666667
314.80,7.51125,12.7275,7.83266666666,8.52525,2.77908333333,7.866,8.42925000001,5.90883333333,8.90091666668
315.17,7.89175,12.9394166667,7.8875,8.45658333334,2.53008333333,8.03608333334,8.26533333334,5.77341666667,8.80016666667
315.54,8.13091666667,13.4349166667,8.13941666667,8.911,2.77925,8.26433333333,8.48841666667,6.265,9.19074999999
315.91,7.60616666667,13.3983333333,7.92583333334,8.83708333334,2.27841666667,8.10991666667,8.24108333333,5.80533333333,8.64441666667
316.28,7.69941666666,13.58425,8.18458333334,8.87533333332,2.32591666667,8.12341666667,8.32899999999,5.84991666667,8.65700000001
316.64,8.11675,13.80625,8.33341666667,9.13341666667,2.3475,8.24058333333,8.32908333333,5.87533333333,8.90816666667
317.01,8.50466666667,14.5161666667,8.84783333334,9.53824999999,2.84533333333,8.76425000001,8.86108333333,6.35891666667,9.17775000001
317.38,7.95075,14.0853333333,8.42125,9.11166666669,2.344,8.14408333333,8.65875,6.02891666667,8.53125000001
317.75,7.86366666667,13.8743333333,8.44308333333,9.01833333332,2.384,8.10066666667,8.41233333332,6.24341666667,8.53975
318.12,7.98025,13.6795833333,8.41633333332,8.88725,2.86925,8.20683333333,8.50341666667,6.467,8.49025
318.49,8.53325,14.1886666667,9.01575000002,9.46791666668,3.31241666667,8.77233333333,9.042,7.003,8.84175000001
318.85,8.39491666667,14.3228333333,9.19958333333,9.63500000001,3.34208333333,8.92266666666,9.21725000002,6.96133333333,8.84358333333
