wavelength,Back_DonAlbm,Belly_DonAlbm,Breast_DonAlbm,Crissum_DonAlbm,Crown_DonAlbm,DorTail_DonAlbm,Patch10_DonAlbm,Patch11_DonAlbm,Patch12_DonAlbm,Rump_DonAlbm,Throat_DonAlbm,WingTip_DonAlbm
240.42,-25.0333333333,-25.5333333333,-31.6933333333,-32.9333333333,-34.2333333333,-29.35,-26.6666666667,-27.2333333333,-25.3333333333,-26.4333333334,-31.7333333333,-14.8666666667
240.79,-21.1355814815,-20.9877333334,-27.9617013333,-28.5596666667,-28.2029333333,-23.6078,-22.0850416667,-23.8408,-23.0176666667,-22.2634,-25.9670666667,-14.3347333333
241.17,-16.9847259259,-15.8775333333,-22.5667466667,-24.0753333333,-22.8739333333,-16.7727666667,-15.8419583333,-18.2803333333,-18.2566,-17.4793333333,-20.4005666667,-9.36390000001
241.54,-13.8143222222,-12.622,-18.9155546667,-21.1382,-18.8416,-13.6685,-10.9627916667,-14.7561333333,-15.0000666667,-13.0895333333,-16.057,-3.73993333333
241.92,-13.2896259259,-12.0306666667,-18.2598426667,-20.2682666667,-18.6782,-13.1992666667,-10.5006666667,-13.8122666667,-14.6551333333,-12.6820666667,-14.8466,-5.18216666667
242.29,-9.03070370371,-7.79506666667,-13.1172933333,-13.9930666667,-13.7846666667,-8.17726666667,-5.59883333334,-8.52426666668,-9.47899999999,-7.86446666666,-10.3125666667,-0.781366666666
242.67,-8.62033703703,-8.1064,-13.6479786667,-14.1902,-14.4472666667,-8.526,-5.40916666667,-8.65466666667,-10.2486,-8.72336666667,-10.7197666667,-1.92823333333
243.05,-5.99502222222,-6.89266666667,-10.0662213333,-11.2834,-11.1218666667,-6.0532,-2.3405,-5.84346666667,-6.79573333333,-6.43253333333,-8.1516,-0.557033333333
243.42,-7.67172962963,-8.63766666666,-11.6698346667,-11.6346666667,-12.5160666667,-6.32213333333,-3.87595833333,-7.13140000001,-8.39733333333,-7.68430000001,-9.16676666668,-2.03543333333
243.80,-4.83350740741,-6.08413333334,-8.70064533334,-9.63973333333,-9.13400000001,-3.25686666667,-1.50383333333,-5.3946,-5.65506666667,-5.31033333334,-5.57083333333,0.6435
244.17,-6.92724814815,-8.0336,-9.603752,-10.2506,-10.1746,-5.18613333333,-2.353875,-7.15260000001,-6.83366666665,-7.79039999999,-7.66896666666,-0.448
244.55,-9.25927407407,-10.5115333333,-11.3649333333,-12.3876666667,-12.5892666667,-8.25583333334,-4.20541666668,-9.69000000001,-9.2094,-9.96126666667,-9.63556666667,-2.69776666667
244.92,-6.9106037037,-8.63100000001,-9.23749066667,-10.0446666667,-10.3422666666,-6.07886666667,-2.40883333333,-7.47020000001,-7.03873333333,-8.49703333333,-7.53720000001,-0.8333
245.30,-6.29094074074,-8.60119999999,-9.10293599999,-9.82593333334,-9.92353333333,-6.4231,-3.35758333334,-6.83366666667,-7.51566666667,-8.34383333332,-7.27903333334,-0.7237
245.67,-4.73009259259,-6.51806666667,-7.02604266667,-7.59606666667,-7.6952,-4.59726666667,-2.64883333333,-5.08053333333,-5.51419999999,-6.64189999999,-5.72483333333,0.793133333332
246.05,-2.61534814815,-4.13153333333,-5.08700533333,-4.86526666667,-4.9838,-2.1898,-0.869875,-3.2472,-3.301,-3.76476666667,-3.4088,4.21773333333
246.42,-2.14727037037,-3.00586666667,-4.6588,-5.05953333333,-4.16673333333,-2.0684,-0.223291666665,-3.19446666667,-2.54973333333,-3.512,-3.20923333333,5.01976666667
246.79,0.305122222223,-0.262733333332,-1.8754,-2.55793333333,-1.32273333333,0.714166666667,2.32158333333,-0.656999999999,0.236600000001,-0.341566666666,-0.284699999998,7.15283333333
247.17,0.0867629629619,-0.211533333332,-2.31684,-2.97573333333,-1.34973333333,0.979566666666,2.28658333333,-1.1626,-0.211666666667,-0.593466666665,-0.707333333332,7.06493333333
247.54,0.595959259259,0.389866666668,-1.67556,-3.13426666667,-1.52053333333,1.7194,2.77295833333,-1.3412,-0.179333333334,-0.187066666666,0.007733333332,7.6608
247.92,-0.022162962963,0.060333333332,-2.484504,-3.60146666667,-2.3406,0.974133333334,2.609375,-2.09906666667,-0.777733333333,-0.773900000001,-0.4417,7.45963333333
248.29,1.53144814815,1.1522,-1.297168,-2.6232,-1.058,2.0833,3.14779166667,-1.2752,-0.108666666666,0.329833333333,1.0688,7.94206666667
248.67,3.4891,3.29806666667,0.686343999999,-0.669600000001,0.993733333334,4.2742,5.23725,0.732799999997,1.45866666667,2.10013333333,2.8153,9.68636666667
249.04,2.87912592593,3.5494,0.0596,-0.9216,0.6408,4.0102,5.089125,0.172799999998,1.1592,1.82866666667,2.56306666667,9.406
249.42,1.96077037037,2.88293333333,-0.449989333334,-1.2012,-0.172666666665,3.6525,4.82841666667,-1.23873333333,0.307733333335,1.24263333333,1.91433333333,9.11026666667
249.79,0.167977777778,0.947733333333,-2.264136,-2.9984,-2.598,2.16893333333,2.76241666667,-3.37413333333,-1.78113333333,-0.527133333332,0.253299999999,7.3694
250.17,-2.22468148148,-1.5336,-4.26489333333,-5.70033333333,-4.92906666667,0.2925,1.01391666667,-5.88653333333,-4.49473333333,-3.03193333333,-1.86163333333,5.43453333333
250.54,-3.1549,-3.22973333333,-5.465584,-6.62886666666,-6.57246666667,-0.192833333333,-0.353166666666,-7.17506666667,-6.08286666667,-3.80426666667,-2.2647,3.5357
250.92,-6.0173037037,-6.38086666667,-8.63583733333,-8.94346666667,-9.92340000002,-2.8688,-3.062875,-10.2297333333,-9.48446666665,-6.66166666666,-5.3549,0.816833333333
251.29,-6.02762962963,-6.67733333333,-8.391,-7.93386666667,-9.7444,-2.9553,-2.78891666667,-10.1172,-9.79753333333,-6.24603333333,-4.43546666667,0.319466666666
251.66,-4.71695185185,-5.64513333333,-7.765664,-6.30113333333,-7.8388,-2.2474,-0.927541666667,-7.92479999999,-8.53760000001,-5.0537,-3.4517,0.7851
252.04,-5.53965185185,-6.91933333333,-8.92305599999,-7.44633333333,-8.76433333333,-3.48146666667,-2.958625,-8.50080000001,-9.53326666667,-5.62333333334,-4.50856666667,-1.3893
252.41,-5.68522962963,-6.65546666667,-8.61248800001,-6.75546666666,-8.3668,-2.7334,-1.576375,-7.01119999999,-8.53320000001,-4.90546666667,-3.52786666667,-0.488933333333
252.79,-5.26704074074,-6.92173333333,-8.39925066666,-6.7998,-8.09759999999,-2.68983333333,-0.915083333333,-6.58900000001,-8.20846666666,-4.07096666667,-2.94513333333,-0.593399999999
253.16,-5.70366666667,-8.8324,-8.88848533334,-7.68706666666,-8.7642,-4.17803333333,-1.77858333333,-7.4264,-9.76206666667,-4.64293333333,-4.52963333333,-1.253
253.54,-4.30946296296,-8.0226,-7.22397333333,-6.44073333333,-7.06226666667,-3.37283333333,-0.663791666667,-5.2768,-7.93213333334,-3.41806666667,-3.2937,-0.627166666667
253.91,-3.25449259259,-6.74626666667,-6.01896266667,-5.57646666667,-5.55366666667,-2.3962,1.0365,-4.21346666667,-7.0302,-2.22603333333,-1.8626,0.493966666666
254.28,-2.41737407408,-5.608,-4.66636533334,-4.3282,-4.52586666667,-1.2973,2.27595833334,-2.932,-5.43333333333,-0.779500000001,-0.506033333334,1.44263333333
254.66,-3.82092592593,-6.16313333333,-5.39521066667,-4.80813333333,-4.9162,-2.40406666667,1.54366666667,-3.861,-5.75546666667,-1.55866666667,-1.92443333333,0.263766666668
255.03,-2.95395555556,-5.4872,-4.45231733333,-4.5314,-3.71193333333,-2.17876666667,3.15804166667,-2.7684,-5.09006666667,-0.763466666667,-1.12983333333,0.8999
255.41,-3.63824814815,-6.3,-6.01065333334,-5.8546,-4.9116,-3.7787,1.989125,-4.32206666667,-6.32613333333,-2.20696666667,-2.57383333333,-0.209599999999
255.78,-5.75304444444,-7.73426666667,-7.09359999999,-7.07026666667,-6.6276,-5.62486666667,-0.358125000001,-6.4062,-8.242,-4.056,-4.13416666667,-1.0155
256.15,-4.42154444445,-7.11706666667,-5.97326133334,-5.26386666667,-4.95486666666,-3.73226666667,1.866,-4.89053333333,-6.2678,-3.32696666667,-2.48396666667,0.855666666666
256.53,-5.13545925926,-7.98993333333,-7.33609333334,-6.18773333333,-6.06173333333,-4.19676666667,-0.480541666668,-6.0112,-7.23379999999,-4.37296666667,-4.2281,-0.459933333332
256.90,-5.53999629629,-7.71286666667,-7.51622133334,-6.253,-5.93673333334,-3.9417,-1.02641666666,-6.47193333333,-6.71533333333,-4.93306666667,-5.10343333333,0.1339
257.28,-4.47204444445,-6.62233333333,-6.17544,-5.51473333333,-5.74753333333,-2.3644,-0.387499999999,-5.4042,-5.1162,-3.83153333333,-3.98136666667,0.348766666666
257.65,-5.09771851852,-7.23813333334,-7.28928000001,-6.6066,-6.55626666667,-3.0076,-1.27825,-5.82446666667,-5.7142,-4.89736666667,-4.41113333333,0.075033333332
258.02,-2.63729259259,-4.83926666667,-5.02246133333,-4.467,-4.37406666667,-1.15476666667,0.444333333333,-3.9002,-3.29106666667,-3.1388,-2.94833333334,2.187
258.40,-1.93505185185,-3.85666666667,-4.67077333333,-4.20053333333,-4.00713333333,-0.6991,0.371958333332,-3.49826666667,-2.84586666667,-2.914,-2.91043333333,2.86383333333
258.77,-0.425711111111,-2.37546666667,-3.15117066666,-2.97873333333,-2.51866666667,0.534899999999,1.62479166667,-2.13926666667,-1.38073333333,-1.51733333333,-1.3681,4.7948
259.15,-0.503707407407,-2.37986666667,-2.9368,-3.17493333333,-2.3742,0.973066666666,1.22666666667,-2.16286666667,-1.0842,-1.59296666667,-1.4818,5.51006666667
259.52,-0.328007407407,-2.05646666667,-2.28752,-2.75186666667,-2.031,1.68563333333,1.28845833333,-1.518,-0.5076,-1.2034,-1.12706666667,6.56243333333
259.89,0.295737037037,-1.60573333333,-1.65822666667,-2.24306666667,-1.42833333333,2.25486666667,1.997875,-0.944200000001,0.369000000001,-0.462633333333,-0.611099999999,7.57733333333
260.27,0.665659259261,-1.13013333333,-1.022176,-1.9608,-1.25953333333,2.58363333333,2.19145833333,-0.770466666668,0.807266666667,-0.032333333334,-0.481999999999,8.1569
260.64,0.773307407407,-1.12626666667,-0.767386666665,-1.92553333333,-1.38966666667,2.1846,2.40416666667,-1.06266666667,0.608599999999,0.090966666668,-0.292900000001,8.57836666667
261.01,0.615255555556,-1.19746666667,-1.05312266667,-1.95813333333,-1.72866666667,1.87266666667,2.26458333333,-1.3684,0.116933333334,-0.033766666668,-0.317366666665,8.04413333333
261.39,0.624422222222,-1.1052,-1.081096,-2.05226666667,-1.5472,1.82233333333,2.41041666667,-1.55606666667,-0.063266666666,-0.0812666666674,-0.0857000000006,8.41896666667
261.76,1.13552592593,-0.087333333334,-0.321232000001,-1.53466666667,-1.144,2.12966666667,3.064,-1.3644,0.431933333334,0.680066666666,0.392933333332,8.8099
262.13,0.912737037038,-0.227733333333,-0.343192,-1.69573333333,-1.26453333333,2.2141,3.191625,-1.51646666667,0.358533333333,0.695266666667,0.409366666667,8.24356666667
262.51,1.50147407407,0.438466666666,0.280170666667,-0.877066666667,-0.610799999999,2.56583333333,4.02308333334,-0.898,1.04413333333,1.54273333333,1.28953333333,8.47293333333
262.88,1.56445555556,0.509400000001,0.473189333333,-0.747066666667,-0.520600000001,2.58616666667,3.62558333333,-0.656333333332,0.831800000001,1.7375,1.3582,8.4127
263.25,1.56775185185,0.942533333333,0.485997333335,-0.461866666666,-0.8926,2.70273333333,3.52695833333,-0.773999999998,0.430733333332,1.86013333333,1.45756666667,8.08986666667
263.63,1.41902222222,0.493866666667,0.257858666667,-0.747466666666,-1.26186666667,1.97896666667,3.01366666667,-1.03573333333,-0.034266666666,1.31356666667,1.2585,6.97516666667
264.00,2.084,1.1664,0.919570666666,-0.2088,-0.504,2.75026666667,2.90229166667,-0.331266666666,0.2232,1.7387,1.8503,6.14813333333
264.37,2.2817962963,1.77273333333,1.02436,0.0595333333348,-0.305333333332,2.61453333333,2.72804166667,0.029933333332,0.0447333333332,1.67963333333,2.13783333333,5.3705
264.75,1.87579259259,1.79913333333,0.788213333333,-0.0673333333333,-0.365866666666,2.8968,2.20229166667,-0.164266666666,0.186533333334,1.38486666667,1.95616666667,4.32233333333
265.12,2.48112962963,2.23233333333,1.532896,0.254599999998,0.0225333333334,3.4419,2.598125,0.741533333335,0.891333333334,1.74153333333,2.34456666666,5.06356666667
265.49,2.24572222222,1.43426666667,1.422896,0.349266666667,-0.148599999998,3.27016666667,2.02541666667,0.758066666666,0.676333333335,1.24866666667,1.78003333333,4.65266666667
265.87,2.49872962963,1.35526666667,1.32036266667,0.615933333333,0.7392,4.06526666667,1.84795833333,1.33326666667,0.768000000001,1.21393333333,1.6811,4.80063333333
266.24,0.845755555556,-0.687533333335,-0.656397333332,-0.58,-0.673133333333,2.40236666667,0.0002083333325,-0.257733333334,-0.8664,-0.573000000002,-0.057133333334,3.78796666667
266.61,-0.0204074074082,-1.48446666667,-1.363592,-1.44213333333,-1.6048,1.64386666667,-0.817458333334,-1.30793333333,-1.80986666666,-1.7073,-1.0605,3.39706666667
266.98,0.00355185185206,-1.60066666667,-1.17272266667,-1.39193333333,-1.52406666667,1.77466666667,-0.0043333333335,-1.29426666667,-1.60773333333,-1.71903333334,-1.1759,3.89716666667
267.36,0.551655555556,-1.10126666667,-0.526949333333,-0.5904,-0.590466666667,1.72813333333,0.791874999999,-0.404733333335,-0.6502,-1.1145,-0.315200000001,4.26206666667
267.73,0.813044444443,-0.601333333333,-0.17764,-0.236733333335,-0.153600000001,2.4665,1.81945833333,0.160066666667,-0.268733333332,-0.169533333334,0.262266666666,5.32306666667
268.10,0.945255555557,-0.779333333335,-0.255037333333,-0.348533333335,-0.576600000002,2.56343333333,2.071375,0.012666666666,-0.329466666667,-0.266200000001,0.443633333333,6.0996
268.48,0.621514814813,-1.10473333333,-0.630133333332,-0.867600000001,-1.0176,2.29726666667,1.907625,-0.412133333333,-0.942733333334,-0.596166666667,0.0623666666666,5.83336666667
268.85,0.723518518519,-1.25526666667,-0.751672,-0.921599999999,-1.19973333333,2.10273333333,1.882375,-0.507066666667,-1.243,-0.779133333334,-0.309233333333,6.27716666667
269.22,0.528844444445,-1.56246666667,-0.832431999999,-0.820466666667,-1.12806666666,2.34986666667,1.711875,-0.868666666665,-1.315,-0.509766666666,-0.383099999999,6.76003333333
269.59,1.07909259259,-0.763599999999,-0.278032,0.052533333334,-0.0932,3.2574,2.52754166667,-0.151533333334,-0.215533333333,0.521366666666,0.579799999998,7.87283333333
269.97,1.8610037037,-0.202333333335,0.725306666667,1.05673333333,0.764599999999,3.9656,3.61870833333,0.444133333333,0.826333333333,1.5852,1.75926666667,8.95186666667
270.34,3.38607777778,1.59953333333,2.27667466667,2.591,2.28426666667,5.54093333333,5.262375,1.87333333333,2.38833333333,3.2949,3.50863333333,10.5424
270.71,4.18538148148,1.9034,2.78261866667,3.21753333333,3.14933333333,6.2514,5.954375,2.57633333333,2.92326666667,4.05633333333,4.41913333333,11.0855
271.09,4.0387,1.78426666667,2.51030133333,3.2096,2.7342,5.92886666667,5.40195833333,2.35033333333,3.1084,3.89946666667,4.71566666667,10.8162666667
271.46,4.57566666667,2.26473333333,2.84521866667,3.3308,2.9934,6.32436666667,5.6585,2.42113333333,3.3162,4.3093,5.10646666667,11.3843333333
271.83,4.65973703704,2.3196,2.80002133333,3.3692,2.96673333333,6.25213333333,5.36804166667,2.22866666667,3.17753333333,4.19843333333,4.98916666667,11.2651
272.20,3.9705962963,1.7008,2.112768,2.86593333333,2.504,5.53916666667,5.10908333333,1.79,2.25506666666,3.6646,4.0874,10.4931333333
272.58,4.22148888889,1.83733333333,2.40127466667,3.24386666667,3.03306666666,6.0504,5.50116666667,2.02986666667,2.653,3.86943333333,4.23823333333,10.9391333333
272.95,5.17314074074,2.7912,3.347728,3.98746666667,4.23826666667,7.06763333333,6.75416666667,3.0286,3.47646666667,4.68636666666,5.3091,11.2098333333
273.32,4.6056037037,2.20273333333,2.59366933333,3.50966666667,3.7178,6.37946666667,6.50175,2.45146666667,2.88093333333,4.03446666667,4.6292,10.2531333333
273.69,5.13831111111,3.10613333333,2.889536,3.8312,4.01466666667,6.69886666667,6.78491666667,3.11073333333,3.10173333333,4.40013333333,4.79233333333,10.6240333333
274.06,5.60625555555,3.7702,3.075312,4.0772,4.26306666667,7.20816666667,7.27866666667,3.63086666667,3.5984,4.6235,5.00703333333,10.7811
274.44,5.85892962963,3.92713333333,3.223128,3.96906666667,4.44433333333,7.1861,7.459875,4.08106666667,3.61046666667,4.6541,5.05016666667,10.7269
274.81,6.28981851852,4.2164,3.76627733334,4.202,4.83366666667,7.62143333333,7.58258333333,4.51306666667,3.8048,4.85036666667,5.22613333333,11.1077333333
275.18,7.18688518519,5.0038,4.59733066667,4.8966,5.806,8.5654,8.59483333333,5.29546666667,4.12846666667,5.66006666667,5.7768,11.5560333333
275.55,6.96305185185,4.7898,4.397144,4.84533333333,5.77613333334,8.47043333333,8.578625,5.4592,3.814,5.5422,5.27533333333,11.0691
275.93,7.14585555555,4.9732,4.56662933334,4.92726666666,6.177,8.7171,8.89129166667,5.7128,4.32553333333,5.85053333333,5.3429,10.8848666667
276.30,7.64145555556,5.7474,5.19780266667,5.226,6.8886,9.0163,9.24670833333,6.28453333334,5.2826,6.3387,5.84053333333,11.1206333333
276.67,7.30557777778,5.5014,4.74014933333,4.4882,6.29386666667,8.45406666667,8.78291666667,5.89506666667,4.8084,6.04736666667,5.5381,10.6878333333
277.04,6.44061111111,4.54886666667,3.81874666667,3.70066666667,5.35386666667,7.82300000001,7.92816666667,5.1594,4.14913333333,5.42683333334,4.6921,10.4537
277.41,6.83744444445,4.84653333333,4.60089866667,4.05133333333,5.73806666667,8.37986666667,7.87958333333,5.54046666667,4.6598,5.5938,5.18283333333,10.6912333333
277.79,5.46576666667,3.5244,3.50770666667,2.87866666667,4.4282,7.13476666667,6.67545833333,3.9278,3.15846666667,4.3906,4.12966666667,8.92393333333
278.16,3.79127407407,1.95706666667,2.272168,1.61906666667,3.0308,5.41026666667,5.19920833333,2.44746666667,1.3412,3.0555,2.68186666667,7.48436666667
278.53,3.44710740741,1.43826666667,1.80346933333,1.3302,2.49793333333,5.2041,4.77495833333,1.66526666667,1.04906666667,2.3737,2.13843333333,6.98043333333
278.90,2.49580740741,0.796333333335,0.894754666667,0.551933333333,1.71973333333,4.28076666667,4.33258333334,0.684666666666,0.732533333334,1.57376666667,1.35346666667,5.99256666667
279.27,2.34762962963,0.743066666666,0.777890666665,0.484733333333,1.74966666667,4.36896666667,4.57175,0.400533333334,0.911733333333,1.4862,1.10416666667,6.2188
279.64,2.56712592593,0.805399999999,1.22402933333,0.774666666667,1.94693333333,4.32473333333,5.09675,0.611666666667,1.62086666667,1.7482,1.49096666667,6.80183333333
280.02,3.29704074074,1.58933333333,1.873328,1.62926666667,2.5362,4.70846666667,5.70816666666,1.3652,2.34206666667,2.39896666667,2.71056666667,7.7328
280.39,3.2899962963,1.7188,2.07284533333,1.87353333333,2.71606666667,4.95033333333,5.73704166667,1.32646666667,2.41106666667,2.76943333333,3.27513333333,7.8966
280.76,3.91372962963,2.58693333333,2.65586933333,3.0422,3.46006666667,5.4648,6.344,1.99526666667,3.19246666667,3.52106666667,4.07986666667,8.52333333333
281.13,4.55764814815,3.20566666667,3.36412,3.69406666667,4.12013333333,5.8193,6.80620833333,2.76153333333,3.9586,3.9766,4.537,9.02236666667
281.50,4.82107037037,3.75813333333,3.32001066667,3.86333333333,4.38013333333,6.02283333333,6.9045,3.26313333333,4.18726666667,4.20506666667,4.89723333333,9.31673333333
281.87,4.86429259259,3.89853333333,3.475696,3.83886666667,4.4188,5.98193333333,6.72591666667,3.44633333333,4.47,4.1992,4.96286666667,9.5522
