wavelength,Back_PieCinm,Belly_PieCinm,Breast_PieCinm,Crissum_PieCinm,Crown_PieCinm,DorTail_PieCinm,Patch10_PieCinm,Rump_PieCinm,Throat_PieCinm,WingTip_PieCinm
254.28,4.31291666667,7.05208333333,4.4615,5.7985,2.69258333333,7.8505,1.22566666667,5.6035,5.362,6.518
254.66,4.17625,7.20133333333,4.37366666666,5.8285,2.72158333333,7.60108333333,1.344,5.62141666667,5.39491666666,6.214
255.03,4.89316666667,8.01891666666,5.23758333333,6.62075,3.62983333334,8.33324999998,2.15191666667,6.62575,6.45108333333,6.94025
255.41,4.82175,8.02775,5.32933333333,6.56191666667,3.55291666667,8.09508333334,2.10775,7.01766666666,6.59316666666,6.904
255.78,5.02433333333,8.02533333333,5.43883333333,6.5595,3.65958333333,8.08891666667,2.52291666667,7.3135,6.82491666667,7.15958333333
256.15,5.35908333333,8.3705,5.74683333334,6.85683333333,3.98883333333,8.45533333333,3.03258333333,7.66416666667,7.12233333333,7.68008333334
256.53,5.29816666667,8.32283333333,5.87708333333,6.84708333333,3.89033333333,8.68791666667,3.14975,7.452,6.77408333333,7.4885
256.90,5.45741666667,8.51483333333,5.95791666666,6.969,4.29408333333,9.00575,3.50425,7.50375,6.90541666666,7.57266666667
257.28,5.707,8.65725,5.90033333333,7.2495,4.37575,9.07083333333,3.65608333334,7.42925,6.98408333333,7.65416666667
257.65,5.52366666667,8.52033333333,5.99733333333,7.17533333333,4.29808333333,8.87849999999,3.47033333334,7.19125,6.63008333333,7.76025
258.02,4.87258333333,7.748,5.27533333333,6.51183333333,3.87391666667,8.35758333335,2.634,6.47716666667,6.03316666667,7.40708333333
258.40,4.76666666667,7.52958333333,5.22166666667,6.40366666666,3.89166666667,8.52841666665,2.40266666667,6.32391666667,5.87158333333,7.55616666667
258.77,4.29866666667,6.9755,4.67366666667,5.84533333333,3.34941666667,8.09291666668,1.74833333333,5.69775,5.30733333333,7.19016666667
259.15,4.10783333333,6.71941666667,4.3965,5.57633333333,3.29975,7.89466666667,1.56808333333,5.55108333333,5.03133333333,7.05883333333
259.52,3.935,6.68325,4.2375,5.39266666667,3.25591666667,7.84241666667,1.39641666667,5.29108333334,4.83633333334,6.90725
259.89,3.90525,6.66,4.23791666667,5.31925,3.29333333333,7.82425,1.37216666667,5.21833333333,4.73708333333,6.79466666667
260.27,3.92008333333,6.6265,4.21433333333,5.174,3.22825,7.89375,1.3455,5.20066666667,4.71508333334,6.67633333334
260.64,4.03275,6.74641666667,4.28358333333,5.26241666667,3.34775,7.97216666667,1.48,5.33358333333,4.84133333333,6.84941666667
261.01,3.90575,6.62541666667,4.15825,5.03358333333,3.14816666667,7.8115,1.21966666667,5.1665,4.68783333333,6.66666666667
261.39,3.92125,6.62358333333,4.148,4.96491666667,3.15316666667,7.76533333333,1.21325,5.18583333333,4.59883333333,6.66708333334
261.76,3.96608333333,6.63233333333,4.21325,4.96266666667,3.26558333333,7.90716666667,1.28825,5.16691666667,4.63958333333,6.66558333333
262.13,3.94491666667,6.67608333333,4.24816666667,4.92,3.14333333333,7.79333333333,1.23883333333,5.056,4.49758333333,6.604
262.51,3.88091666667,6.68333333333,4.17441666667,4.89416666667,3.04925,7.6025,1.2085,4.92791666667,4.40783333333,6.41875
262.88,4.05091666667,6.80233333333,4.28225,5.03041666667,3.09125,7.67383333333,1.28975,4.98616666667,4.50391666666,6.42091666667
263.25,4.2605,7.05741666667,4.519,5.12566666666,3.09883333333,7.88999999999,1.52366666667,5.06575,4.72566666667,6.497
263.63,4.664,7.32383333334,4.87658333333,5.45775,3.43266666666,8.15658333333,1.91716666667,5.40383333333,5.03541666667,6.79058333334
264.00,4.36658333333,7.09508333333,4.6385,5.31316666666,3.10858333333,8.06158333333,1.58541666667,5.07416666667,4.68741666667,6.51533333333
264.37,4.31708333333,7.02491666667,4.63491666667,5.37508333333,3.18458333333,7.86008333332,1.58566666667,5.03366666666,4.68891666667,6.50783333333
264.75,3.91283333334,6.7045,4.37241666667,4.99666666666,2.83941666667,7.42783333334,1.2995,4.72916666667,4.57141666666,6.26875
265.12,4.06866666666,6.78783333333,4.55216666667,5.35708333333,3.05058333333,7.57908333333,1.46783333333,4.89391666666,4.74158333333,6.54075
265.49,3.60791666667,6.50783333333,4.35283333333,5.23091666667,2.76675,7.33241666667,1.12066666667,4.62566666666,4.60233333333,6.36808333333
265.87,3.44975,6.30716666667,4.24866666667,5.15083333334,2.61233333334,7.21233333333,1.18216666667,4.59675,4.616,6.29425
266.24,3.19233333334,5.9515,3.87825,4.84158333333,2.37875,7.07083333333,1.14108333333,4.41458333333,4.48308333333,6.13866666667
266.61,3.009,5.72233333333,3.66016666667,4.54658333334,2.24925,6.96758333333,1.043,4.26308333334,4.19991666666,5.94841666667
266.98,3.18066666667,5.85366666667,3.87608333333,4.60616666667,2.54116666667,7.07741666667,1.16833333334,4.48641666667,4.27033333333,6.05208333333
267.36,3.21333333334,5.86866666667,3.88791666667,4.67608333333,2.62116666667,7.05541666667,1.26908333333,4.477,4.22358333333,6.11333333333
267.73,2.99966666667,5.79491666667,3.85583333333,4.49958333333,2.4665,6.94133333333,1.10225,4.35583333334,4.03825,6.05733333333
268.10,3.29425,6.04708333333,4.10383333333,4.69075,2.80108333333,7.0575,1.24916666667,4.61025,4.38791666667,6.31258333333
268.48,3.40541666667,6.14816666667,4.27058333333,4.91208333333,2.99258333333,7.21841666667,1.46466666667,4.80441666667,4.43625,6.411
268.85,3.47891666667,6.08958333333,4.25391666667,4.95316666667,3.0525,7.31158333333,1.52891666667,4.7945,4.26408333333,6.33641666667
269.22,3.18908333333,5.85416666667,3.97441666667,4.63283333333,2.81216666667,7.03441666666,1.26025,4.61208333333,3.97433333333,6.19508333333
269.59,3.40083333333,5.99866666667,4.059,4.56808333333,3.01325,7.12033333333,1.466,4.74016666666,4.04633333334,6.26458333333
269.97,3.54825,6.156,3.92666666667,4.57733333333,3.12266666667,7.15058333333,1.45741666667,4.8225,3.93891666667,6.23033333333
270.34,3.80358333334,6.41691666667,4.18475,4.86,3.46125,7.43466666667,1.64675,5.03733333333,4.11941666667,6.42425
270.71,4.16783333334,6.70741666666,4.53558333333,5.0745,3.68516666667,7.68441666666,1.92591666667,5.37666666666,4.41141666666,6.73091666667
271.09,4.26508333333,6.773,4.5975,5.14925,3.74725,7.8515,2.12566666667,5.43416666667,4.53866666667,6.92441666667
271.46,3.96275,6.45175,4.24791666667,4.89475,3.49125,7.56583333333,1.71933333333,5.18208333333,4.274,6.64691666667
271.83,4.11525,6.47283333333,4.28241666667,5.00683333333,3.56866666666,7.69675000001,1.85375,5.22983333333,4.4495,6.6915
272.20,4.00808333333,6.43133333333,4.23333333334,4.90691666667,3.5015,7.67225,1.85183333333,5.16341666667,4.40658333333,6.68166666667
272.58,3.93791666667,6.38808333333,4.19258333333,4.78241666667,3.42283333333,7.58008333334,1.58291666667,5.05333333333,4.40775,6.6385
272.95,4.23391666666,6.67591666666,4.36625,5.00858333333,3.6795,7.75850000001,1.80008333333,5.30216666667,4.67825,6.85125
273.32,4.59466666667,6.97158333334,4.72375,5.31791666666,4.07908333333,8.10783333333,2.24983333333,5.68041666666,5.01766666666,7.10058333333
273.69,4.62175,6.9305,4.7235,5.41158333333,4.08816666667,8.21525000001,2.1255,5.62558333333,4.95341666667,7.13008333333
274.06,4.22833333333,6.57316666667,4.4725,5.00491666667,3.75025,7.81975000001,1.73941666667,5.16991666666,4.62491666667,6.84241666667
274.44,4.0575,6.40633333333,4.35208333333,4.84608333333,3.606,7.68883333333,1.51575,4.90125,4.43683333333,6.63316666667
274.81,3.92591666667,6.3605,4.2505,4.72366666667,3.55091666666,7.59866666668,1.312,4.70833333333,4.3095,6.53283333333
275.18,3.59508333333,6.10741666667,3.915,4.42283333334,3.28641666667,7.36474999999,0.941916666668,4.3355,3.98,6.26166666667
275.55,3.50291666667,6.02691666666,3.847,4.25725,3.17041666667,7.311,0.788499999999,4.1975,3.83766666667,6.167
275.93,3.11208333333,5.7705,3.6195,3.84391666667,2.88308333333,7.01225,0.4395,3.87208333333,3.53291666667,5.89466666666
276.30,3.31425,6.04683333333,3.85066666667,4.051,3.07841666667,7.28908333333,0.660333333332,4.16066666667,3.74341666666,6.135
276.67,3.5325,6.366,4.02308333334,4.25508333333,3.2525,7.49091666666,1.05075,4.27441666667,3.84125,6.41158333333
277.04,3.15516666667,5.97125,3.82383333333,3.98475,2.97216666667,7.21566666667,0.86375,3.92866666667,3.58216666667,6.18841666667
277.41,3.02316666667,5.78933333333,3.63816666667,3.895,2.62308333333,6.92058333333,0.642083333335,3.59375,3.42558333333,5.99925
277.79,3.15716666667,5.91266666667,3.86383333334,4.08533333333,2.65716666667,6.937,0.921083333333,3.68891666666,3.62733333333,6.06766666667
278.16,3.53516666667,6.25416666667,4.20933333333,4.53441666667,3.08058333333,7.3855,1.41691666666,4.18741666667,4.07008333333,6.562
278.53,3.80991666667,6.53358333333,4.42666666667,4.78466666667,3.29941666666,7.60033333333,1.74891666667,4.57175,4.37583333333,6.87958333333
278.90,3.80525,6.46666666667,4.40983333333,4.85541666667,3.2875,7.54316666667,1.70041666667,4.60975,4.44116666667,6.85691666667
279.27,4.11516666667,6.66616666667,4.74033333333,5.17158333333,3.66225,7.62433333333,1.88016666667,4.98483333333,4.66141666667,7.12358333333
279.64,4.56083333334,7.02258333333,5.22683333333,5.53741666667,4.09725,7.905,2.3935,5.48341666667,5.09275,7.54258333333
280.02,5.09916666667,7.54733333334,5.68475,6.09508333333,4.6265,8.41424999999,3.07991666666,6.06266666667,5.574,8.00133333333
280.39,4.807,7.05708333333,5.31308333333,5.7355,4.27616666667,7.96958333333,2.7105,5.56616666666,5.1595,7.56083333334
280.76,4.511,6.76858333334,5.06475,5.48433333333,4.12033333333,7.62033333333,2.48733333333,5.35841666667,5.01175,7.24541666667
281.13,4.63341666667,6.9245,5.07875,5.55416666667,4.25216666667,7.71033333333,2.47733333333,5.5305,5.10875,7.29483333333
281.50,4.55291666667,6.999,5.11291666667,5.5535,4.4225,7.7605,2.44208333333,5.66058333333,5.16733333333,7.34291666666
281.87,4.36141666667,6.84533333333,4.85725,5.36558333333,4.27933333333,7.57291666667,2.31175,5.59516666666,5.02325,7.20425
282.25,4.36825,6.75016666666,4.88741666667,5.29858333333,4.19275,7.48691666667,2.20008333333,5.62416666667,5.01708333334,7.06966666667
282.62,4.57066666667,6.86183333333,5.04691666667,5.40408333333,4.29741666667,7.60358333333,2.297,5.769,5.15416666667,7.08825
282.99,4.61858333333,6.96783333333,5.08783333333,5.42575,4.35283333333,7.75025,2.38141666667,5.83041666667,5.21316666667,7.19758333333
283.36,4.56583333333,6.99033333333,5.05883333333,5.35683333333,4.2825,7.809,2.47441666667,5.78541666667,5.25191666667,7.20016666667
283.73,4.45683333334,6.95825,4.90808333333,5.31625,4.24708333333,7.79616666667,2.27933333333,5.67408333333,5.18375,7.18008333333
284.10,4.474,6.85008333334,4.83725,5.29766666667,4.20733333333,7.65316666667,2.06291666667,5.57291666666,5.19383333334,7.22383333333
284.47,4.71616666667,7.08333333334,4.9795,5.55825,4.44941666666,7.89708333334,2.25658333333,5.8385,5.43083333334,7.48941666667
284.85,4.81025,7.0935,5.00775,5.66116666667,4.44583333333,8.06191666667,2.19025,5.87825,5.47325,7.60633333333
285.22,4.75116666667,7.0495,4.98575,5.59,4.354,8.06558333334,2.09725,5.72733333333,5.34758333333,7.59166666667
285.59,4.84475,7.07725,5.065,5.66341666667,4.39475,8.15658333333,2.16525,5.73825,5.33658333333,7.663
285.96,4.89383333333,7.16158333333,5.10225,5.69041666667,4.48475,8.27933333334,2.17658333333,5.79383333333,5.42333333334,7.72666666667
286.33,4.7865,7.20258333334,5.0505,5.73725,4.49308333333,8.31341666668,2.11208333334,5.72508333333,5.41791666667,7.64825
286.70,4.5745,7.12983333334,4.87625,5.65208333333,4.40516666667,8.164,1.94091666667,5.56266666666,5.27033333333,7.57608333333
287.07,4.56825,7.15125,4.84033333333,5.74883333333,4.42925,8.09241666667,1.94983333333,5.60508333333,5.29758333333,7.52525
287.44,4.52925,7.17091666667,4.74241666667,5.82683333334,4.358,8.08608333333,1.97158333333,5.57475,5.25416666667,7.40758333333
287.82,4.6695,7.25191666667,4.92583333333,5.9915,4.43383333333,8.18558333333,2.09675,5.66766666667,5.36891666667,7.49241666667
288.19,4.56616666667,7.27966666667,4.83983333334,5.95716666666,4.33525,8.18366666667,2.0705,5.65,5.33333333333,7.39283333334
288.56,4.45716666666,7.22591666667,4.75825,5.89775,4.2125,8.06283333333,1.93483333333,5.58708333334,5.28475,7.28391666667
288.93,4.52183333333,7.29958333334,4.86991666667,6.0335,4.27316666667,8.04733333333,1.91633333333,5.78641666667,5.35408333333,7.28966666667
289.30,4.62275,7.462,4.9955,6.2785,4.3695,8.1175,2.00558333333,5.95491666667,5.60191666667,7.41808333333
289.67,4.57208333334,7.47808333333,4.83583333333,6.27758333333,4.35083333333,7.99766666666,2.0085,5.90241666667,5.65,7.36841666667
290.04,4.57383333333,7.53375,4.82675,6.347,4.34408333333,7.89833333334,2.02266666667,5.85425,5.59841666667,7.34666666667
290.41,4.64016666667,7.54508333334,4.80033333333,6.41325,4.29966666667,7.91691666667,2.02091666667,5.83816666667,5.66958333333,7.41458333333
290.78,4.53141666667,7.39975,4.62766666667,6.27425,4.10525,7.75141666666,1.8505,5.76166666667,5.59916666666,7.16933333334
291.15,4.61816666667,7.47225,4.72283333333,6.38666666667,4.16425,7.828,1.87841666667,5.80991666666,5.67033333333,7.15975
291.52,4.5855,7.42816666667,4.78708333333,6.34525,4.17591666666,7.74225,1.6675,5.78791666666,5.70391666667,7.17325
291.89,4.60508333334,7.6225,4.81808333333,6.48191666667,4.28533333333,7.78841666667,1.662,5.81675,5.83541666667,7.12658333333
292.26,4.5845,7.65358333333,4.93483333333,6.53283333333,4.279,7.73083333334,1.55691666667,5.76383333334,5.84966666666,7.05966666667
292.64,4.77091666667,7.97108333334,5.27025,6.84766666667,4.53508333333,7.9605,1.74566666667,5.97741666667,6.15075,7.19966666667
293.01,4.78516666667,8.13025,5.289,6.92833333333,4.58566666667,7.99758333334,1.9805,5.85608333333,6.24075,7.20133333333
293.38,4.80825,8.30891666667,5.36,7.0555,4.61958333333,8.032,2.08683333333,5.91508333333,6.31508333333,7.17358333334
293.75,4.83608333333,8.45366666667,5.57083333333,7.1205,4.58633333333,8.14916666667,1.99366666667,5.97658333334,6.41925,7.1345
294.12,4.91241666667,8.62175,5.732,7.28508333333,4.64333333333,8.25424999999,1.99458333334,6.07141666666,6.60616666667,7.24983333333
294.49,4.98566666667,8.77966666667,5.86958333334,7.4015,4.65558333333,8.14525,2.08258333333,6.15675,6.69883333334,7.29383333333
294.86,5.14925,9.02416666666,6.10675,7.63916666666,4.83608333333,8.25041666666,2.33433333334,6.28883333333,7.01791666667,7.57608333333
295.23,5.07833333333,8.99391666667,6.0725,7.62491666667,4.70341666667,8.16416666666,2.264,6.19691666667,7.0395,7.56125
295.60,5.29475,9.28316666667,6.24875,7.91608333333,4.91233333333,8.38191666668,2.5275,6.42466666667,7.39116666667,7.75241666666
295.97,5.32866666667,9.34533333333,6.23033333333,8.04258333333,4.843,8.37249999999,2.55691666667,6.47033333333,7.44333333333,7.79091666667
296.34,5.31541666666,9.42816666666,6.21041666667,8.16408333334,4.87208333333,8.40750000001,2.58716666667,6.49008333333,7.54741666667,7.77808333333
296.71,5.15325,9.36075,6.05966666667,8.109,4.762,8.32641666666,2.44075,6.36958333333,7.56683333333,7.685
297.08,5.15041666667,9.40008333333,6.06816666667,8.18308333333,4.76458333333,8.38925000001,2.42208333333,6.4565,7.68816666667,7.71233333333
297.45,5.18716666667,9.41091666667,6.14,8.244,4.73966666667,8.30325,2.3455,6.49175,7.77008333333,7.664
297.82,5.20441666667,9.50458333333,6.0945,8.3555,4.75491666667,8.28108333333,2.39716666667,6.561,7.902,7.71241666666
298.19,5.12075,9.50558333334,6.10225,8.42283333334,4.6995,8.25433333333,2.30216666667,6.58416666667,7.98166666666,7.65108333334
298.56,5.10775,9.60533333333,6.05041666667,8.44708333333,4.73033333333,8.29983333332,2.224,6.61958333334,8.03475,7.61175
298.93,5.08241666667,9.73549999999,6.13016666666,8.58825,4.807,8.38791666667,2.176,6.69266666666,8.13583333333,7.56066666667
299.30,5.09916666667,9.84766666668,6.15583333333,8.67541666667,4.92041666666,8.39624999999,2.19991666667,6.7085,8.31108333333,7.55158333333
299.67,5.12291666667,10.0274166667,6.246,8.83791666667,4.88875,8.38100000001,2.20008333333,6.71583333334,8.39691666666,7.52533333333
300.04,5.01108333333,10.0595,6.25741666666,8.90125,4.84508333333,8.35408333333,2.10883333333,6.664,8.44991666667,7.39025
300.41,5.08916666667,10.2108333333,6.27166666667,9.01274999999,4.87725,8.37358333334,2.13125,6.70341666667,8.50808333333,7.34908333333
300.78,5.31266666667,10.4855,6.47541666667,9.24474999999,5.00575,8.37933333333,2.28883333333,6.83341666667,8.72141666666,7.43625
301.15,5.44083333333,10.7018333334,6.60958333333,9.37433333334,5.10208333333,8.384,2.272,6.893,8.88166666666,7.38891666667
301.52,5.38258333333,10.7654166667,6.57691666666,9.39083333333,5.08233333333,8.42016666666,2.23,6.84383333333,8.93891666667,7.34266666667
301.89,5.47741666667,10.8719166667,6.78533333333,9.50974999998,5.15675,8.48016666668,2.24841666667,6.90716666667,9.07774999999,7.3645
302.26,5.603,11.0066666667,6.89233333333,9.62608333334,5.24716666667,8.50350000001,2.33625,6.93416666667,9.22483333334,7.36075
302.63,5.80991666667,11.266,7.25875,9.98075,5.46458333333,8.71558333333,2.54841666667,7.1575,9.55641666667,7.59208333333
303.00,5.94566666667,11.3389166667,7.36358333333,10.1384166667,5.43708333333,8.74758333335,2.5375,7.19841666667,9.68875,7.64466666667
303.37,6.13766666667,11.64475,7.634,10.4683333333,5.5545,8.94341666665,2.7215,7.46725,9.95108333334,7.85483333333
303.74,6.01708333333,11.5765,7.52633333333,10.4538333333,5.43966666666,8.77725,2.49358333333,7.398,9.87991666668,7.69341666667
304.10,6.06583333333,11.58125,7.4985,10.4264166667,5.33608333333,8.67041666665,2.42,7.34266666667,9.91833333333,7.64066666667
304.47,5.92916666667,11.5736666666,7.5875,10.5349166666,5.26158333333,8.63649999999,2.29866666667,7.37291666667,10.01225,7.60958333334
304.84,5.752,11.50725,7.4545,10.5435833333,5.08366666666,8.59575000001,2.09441666667,7.23858333333,9.89950000001,7.41466666667
305.21,5.58608333333,11.5291666666,7.34583333333,10.6075833333,4.98508333333,8.46149999999,1.93125,7.13641666667,9.90433333333,7.3235
305.58,5.84366666666,11.92375,7.66383333333,10.95875,5.29425,8.73141666668,2.22708333333,7.42225,10.32225,7.584
305.95,5.58608333333,11.8205833333,7.35675,10.8318333333,5.06333333333,8.47591666668,2.02258333333,7.15883333334,10.0830833333,7.29075
306.32,5.52466666667,11.79575,7.26291666667,10.8595833333,4.95125,8.33508333333,1.94566666667,7.09383333334,10.04875,7.1025
306.69,5.3745,11.75725,7.15441666666,10.8551666667,4.75275,8.187,1.89141666667,6.98008333333,10.0383333333,6.93825
307.06,5.24008333333,11.8380833333,7.07033333333,10.8208333334,4.57758333333,8.072,1.84066666667,6.90433333333,9.99925000001,6.87675
307.43,5.05008333333,11.7246666667,6.899,10.75475,4.3405,7.82941666667,1.67075,6.73108333334,9.89783333335,6.66766666667
307.80,5.2145,12.05775,7.09008333333,11.0175,4.55991666667,8.06933333333,1.88416666667,6.98358333333,10.2361666667,6.88725
308.17,5.26466666667,12.33875,7.27975,11.2736666666,4.69033333333,8.19174999999,2.00525,7.204,10.4669166667,7.087
