wavelength,Back_TiaObsm,Belly_TiaObsm,Breast_TiaObsm,Crissum_TiaObsm,Crown_TiaObsm,DorTail_TiaObsm,Rump_TiaObsm,Throat_TiaObsm,WingTip_TiaObsm
735.16,22.6306666667,53.8279166667,30.07325,37.26525,19.3935,22.88425,26.0203333334,40.4669333333,23.5010833333
735.48,22.7089166666,53.6838333334,30.0620833333,37.2395,19.27675,22.8085,25.9158333333,40.5975666667,23.6013333333
735.79,22.84075,53.786,30.00225,37.1310833334,19.1055,22.6830833333,26.1033333333,40.35515,23.6795833333
736.11,22.8784166667,53.68425,29.9013333333,36.9695833333,18.9896666667,22.6109166667,26.01875,40.3733333333,23.9150833333
736.43,23.11375,53.46875,29.74725,36.817,19.0101666667,22.6564166667,25.9718333333,40.3453166666,23.9861666667
736.74,23.3345833334,53.4566666667,29.8646666666,36.9488333333,19.29675,22.8223333334,26.23725,40.4247166667,24.1373333333
737.06,23.496,53.31775,30.075,36.9070833333,19.5645833333,23.0045,26.3075,40.2984333333,24.3894166667
737.38,23.63525,53.3285,30.1945,37.0268333333,19.8053333333,23.2318333333,26.4715,40.4780833333,24.53425
737.69,23.75575,53.5164166667,30.4094166666,37.20825,19.863,23.4030833334,26.7714166667,40.5023666667,24.7480833333
738.01,23.7545833333,53.7219166667,30.6730833333,37.21525,19.9761666667,23.5083333334,26.7824166667,40.6334,24.85775
738.33,23.6993333333,53.8190833334,30.83575,37.36925,20.1680833334,23.5300833333,26.9214166667,40.51005,24.8484166667
738.64,23.3729166667,53.4286666667,30.5643333333,37.0696666667,20.0538333333,23.0801666667,26.6034166666,40.1840666667,24.4055833333
738.96,23.3396666667,53.4621666667,30.5478333333,36.9845833333,20.03425,22.96775,26.4946666667,40.0666333333,24.2408333333
739.28,23.46525,53.8326666667,31.003,37.3085,20.3004166667,23.18625,26.6833333333,40.3461166667,24.4568333333
739.59,23.2709166667,53.5688333333,30.9690833333,37.0909166667,20.05275,22.96225,26.3783333333,39.9706833333,24.44875
739.91,23.168,53.6336666667,30.8714166667,37.0760833333,19.9490833333,22.8409166667,26.2656666667,39.9678,24.2793333333
740.23,23.12375,53.578,30.8008333333,37.0063333333,19.83075,22.8691666667,26.2295833333,39.7431,24.0954166667
740.54,23.1198333333,53.5518333334,30.5379166667,36.8945833333,19.6799166667,22.7713333333,26.01175,39.7341666666,23.898
740.86,23.3540833333,53.5498333333,30.50425,36.8485833333,19.8356666667,22.7026666666,26.1926666667,39.7307333334,24.0495833333
741.18,23.5528333334,53.65025,30.54375,36.9134166667,19.97575,22.8545,26.4155833333,39.91015,24.2253333333
741.49,23.99125,54.1974166666,30.9945833334,37.4333333333,20.4003333333,23.65375,26.83275,40.60795,24.6723333333
741.81,24.3829166667,54.5918333334,31.4231666667,37.8299166667,20.9136666667,24.301,27.3105833333,41.0746,25.1509166666
742.12,24.0950833333,54.1885,30.9215,37.6015,20.6185,24.18825,27.1258333334,40.7040833333,24.9269166667
742.44,24.0125833333,54.2578333333,30.729,37.5235833333,20.53575,24.16125,27.1171666667,40.7887666667,24.699
742.76,23.7909166667,54.2766666667,30.7363333334,37.4965833333,20.5001666667,24.0760833333,27.1984166667,40.6458166666,24.7939166667
743.07,23.9635833334,54.5895833333,30.9656666667,37.552,20.7223333333,24.1715833334,27.43,40.7245166667,25.1455833334
743.39,23.974,54.5869166667,31.1413333333,37.5386666667,20.9698333333,24.30325,27.5980833333,40.8139,25.322
743.70,23.8339166667,54.65375,30.9690833333,37.6351666667,20.6875833333,24.40975,27.48875,40.9692166667,25.1031666667
744.02,23.8703333334,54.919,30.8611666667,37.6136666667,20.6005833333,24.5666666667,27.3964166667,41.08555,25.0939166666
744.34,23.4711666666,54.4769166666,30.4108333333,37.2518333333,20.1365,24.07675,26.9191666666,40.67145,24.9015
744.65,22.8720833333,54.11475,29.9315,36.8204166667,19.5446666667,23.5444166667,26.3296666667,40.2406666667,24.4505
744.97,22.7503333333,53.9011666667,29.8318333333,36.7823333333,19.4096666667,23.367,26.1099166667,40.1824166667,24.44675
745.28,22.6528333333,53.9281666667,30.1375,36.67575,19.35575,23.4565,25.9990833333,40.2966333333,24.32025
745.60,22.57575,53.45875,29.938,36.385,19.0648333334,23.3564166666,25.7508333334,40.14135,24.0809166667
745.91,22.56925,53.1259166666,29.9323333334,36.43325,19.0603333333,23.2828333333,25.7324166666,40.2199666667,24.17125
746.23,22.5978333333,53.213,29.9680833334,36.7544166667,19.0763333333,23.25225,25.8739166667,40.2491166667,24.1595
746.55,22.4195833333,53.273,30.0045833333,36.75525,19.0834166667,23.1829166667,25.7484166667,40.1660833334,24.1509166667
746.86,21.8893333333,52.5819166667,29.712,36.0841666666,18.8299166667,22.7631666667,25.4186666667,39.7282833333,23.6558333333
747.18,22.0328333333,52.5266666667,29.9439166667,36.0929166667,19.0075,22.8920833333,25.557,39.5856333333,23.72575
747.49,22.3655833333,52.5224166667,30.1605,36.3581666667,19.3553333333,23.1425,25.8600833334,39.56265,23.8471666667
747.81,22.064,52.5154166666,30.04575,35.9286666667,19.1168333334,22.7236666667,25.60525,39.1396,23.4268333333
748.12,22.2064166667,52.7789166667,29.9855833333,36.348,19.3443333333,22.7754166666,25.94925,39.28045,23.7319166667
748.44,22.5734166667,53.3888333333,30.27625,36.7731666667,19.58525,23.15625,26.3481666667,39.67925,24.0235833334
748.75,22.6718333333,53.7541666667,30.2535833333,36.7835,19.5815,23.2951666667,26.371,39.8710666667,23.922
749.07,22.7331666667,53.6904166667,30.2780833333,36.5418333333,19.51725,23.2916666667,26.2811666667,39.9196666667,23.8795
749.38,22.6860833333,53.47975,30.0210833333,36.1828333333,19.48325,23.1780833333,26.0895,39.6100666667,23.6844166667
749.70,23.0296666667,53.7114166667,30.3066666667,36.91,19.8681666667,23.59775,26.2528333334,39.9502833333,24.1658333334
750.01,23.2653333333,54.0405833333,30.3980833333,37.14675,20.1178333333,23.76675,26.3724166667,40.3938666667,24.3669166666
750.33,23.382,54.2605833333,30.4879166667,37.2069166667,19.9175,23.6951666667,26.5554166667,40.73195,24.3698333333
750.64,23.9590833333,54.809,31.0009166666,37.788,20.2909166667,24.1105,27.1035833334,41.4326333333,24.8375833333
750.96,24.3959166666,55.1725833333,31.4545833334,38.1006666667,20.7044166667,24.5984166667,27.56425,41.7484,25.2799166667
751.27,24.45275,55.1859166667,31.4419166667,38.04175,20.7801666667,24.6400833333,27.6333333334,41.6821833333,25.41875
751.59,24.42275,55.1058333333,31.4034166667,38.2003333333,20.68825,24.6728333333,27.6906666667,41.6128333333,25.4999166667
751.90,24.2119166667,55.3063333333,31.4184166667,38.14625,20.64375,24.6206666667,27.8501666667,41.6334166667,25.48975
752.22,24.3368333333,55.4745,31.74925,38.3546666667,20.7780833333,24.8968333333,28.3155833333,42.0888833333,25.8436666667
752.53,24.2545,55.7431666666,31.563,38.17825,20.47925,24.698,28.5106666667,41.9662166666,25.8534166666
752.85,24.0936666667,55.6325833333,31.37125,37.9925,20.3,24.5970833333,28.6220833333,41.72915,25.6304166667
753.16,24.0976666666,55.52225,31.43575,38.09425,20.3654166666,24.5098333333,28.4126666667,41.5603666666,25.85775
753.47,24.2414166667,55.39175,31.47775,38.2938333334,20.5005833333,24.7471666667,28.5475833333,41.5767333333,26.1379166667
753.79,23.9250833333,55.0716666666,31.0195833333,37.85275,20.1038333333,24.2313333334,28.0526666667,41.2492833333,25.8619166667
754.10,23.7708333333,54.7699166666,30.9389166667,37.6974166667,20.0720833334,24.0038333333,27.9243333333,41.1089333333,25.65775
754.42,23.78175,54.5285833333,30.9079166667,37.4044166667,20.1793333334,23.9015833334,27.79275,40.8089,25.4235
754.73,23.7875,53.9426666667,30.6786666667,37.3814166667,20.1725,23.8326666667,27.4515833333,40.4030166667,25.2070833333
755.05,23.6141666667,53.72675,30.3125,37.313,20.11025,23.6030833333,27.3411666666,40.1238666667,24.9923333334
755.36,23.31375,53.1796666667,30.1116666667,37.0083333333,19.8994166667,23.35525,26.9849166667,39.8660833333,24.4856666667
755.67,23.2924166666,53.0199166667,30.10425,36.8249166667,19.7093333333,23.3075,26.7535,39.6530666667,24.3799166667
755.99,23.1041666667,53.0110833334,29.7954166667,36.52125,19.55475,23.2041666667,26.6880833334,39.5700666666,24.1309166667
756.30,22.8576666666,52.9813333333,29.5824166667,36.3535,19.39675,22.989,26.5854166667,39.5784666667,23.9675833333
756.62,22.69175,52.8515833333,29.3994166667,36.1888333333,19.17675,22.9205833333,26.5169166667,39.5421833333,23.8479166667
756.93,22.6708333333,53.0899166667,29.2523333333,36.2670833334,19.1675,22.8698333334,26.4475,39.5449666667,23.7475833333
757.24,22.5180833333,53.14175,29.0134166667,36.16075,18.9953333334,22.7184166667,26.2840833333,39.7738,23.9515
757.56,22.7205,53.3255833333,29.0554166667,36.0811666666,19.1414166667,22.7556666667,26.3739166667,39.9202166667,24.1840833333
757.87,22.8726666667,53.3396666666,29.2155833333,36.2311666667,19.24375,22.8454166667,26.5015833333,39.8802833333,24.3860833333
758.18,23.2301666667,53.5944166667,29.5944166667,36.5759166667,19.546,23.0270833333,26.7970833333,40.0202666667,24.83975
758.50,23.2825,53.9514166667,29.91775,36.8858333333,19.6986666667,22.9773333333,26.9835,40.2998333333,25.0078333333
758.81,23.0959166667,53.65675,29.8938333333,36.641,19.5828333333,22.9719166667,26.8611666667,40.0372333334,24.8799166667
759.13,23.5616666667,54.1069166667,30.4758333333,37.0430833333,20.1835833334,23.6659166667,27.333,40.4203333333,25.1194166667
759.44,23.8735,54.52925,30.9645,37.6465833333,20.6519166667,24.0393333334,27.6581666667,40.8343,25.32025
759.75,24.3034166667,54.6498333334,31.3510833333,37.8944166667,20.889,24.3263333333,27.8905833333,41.17385,25.689
760.07,24.5955833333,55.0755,31.68125,38.21225,21.095,24.5840833334,28.0960833333,41.2085666667,25.7663333333
760.38,24.5816666667,55.31675,31.773,38.0845,20.9843333334,24.7483333333,28.156,41.4783666666,25.69725
760.69,24.68075,55.5221666667,32.02575,38.14425,21.1045,24.846,28.24175,41.7720166667,25.66525
761.01,24.9131666666,55.709,32.1930833334,38.3893333334,21.2278333333,25.053,28.4510833333,41.9082166667,25.7665833333
761.32,25.2601666667,55.9025833333,32.2553333333,38.6713333333,21.6271666666,25.3776666667,28.6515833334,42.0037833333,26.15475
761.63,25.3360833334,56.007,32.3184166667,38.8029166666,21.7296666666,25.3500833333,28.7336666666,41.9947,26.3151666667
761.94,25.0914166667,55.80625,31.8088333333,38.3536666667,21.4126666666,24.9899166667,28.5128333334,41.79405,26.2126666667
762.26,25.12325,55.8105833333,31.6828333333,38.2135,21.2224166667,24.9318333333,28.45975,41.7619833334,26.1250833333
762.57,24.8745,55.4310833333,31.5606666667,38.0939166667,21.1578333333,24.72125,28.3645833333,41.3733,25.8205
762.88,24.8994166667,55.5120833333,31.69025,38.2325833334,21.2550833333,24.7779166667,28.5584166667,41.5833666667,25.8525833333
763.20,25.0,55.52025,31.7175833333,38.48675,21.35325,24.8195,28.6380833333,41.5721666667,26.0026666667
763.51,25.2136666667,55.7018333334,31.9556666666,38.6835,21.5080833334,24.986,28.7169166667,41.5907833334,26.1865
763.82,25.0784166667,55.5313333333,31.79675,38.4531666667,21.4645,24.9216666667,28.5213333334,41.42385,26.0860833334
764.14,24.8639166666,55.31175,31.6070833333,38.2738333333,21.2216666667,24.76475,28.36175,41.3236833333,25.9579166667
764.45,24.79875,55.1790833334,31.40475,38.1535,20.9734166667,24.5944166667,28.2125833333,41.1997666667,25.78775
764.76,24.72425,55.0455,31.3485833333,38.1758333333,20.8393333333,24.48475,27.9576666667,40.9249833333,25.5514166667
765.07,24.7474166667,54.7965833333,31.30275,38.2876666666,20.977,24.5548333333,27.9809166667,40.8366833333,25.5746666667
765.39,24.94625,55.1834166667,31.4576666667,38.4294166666,21.0268333333,24.84875,28.1195833333,41.2081,25.753
765.70,24.6623333333,54.5378333333,31.02225,37.9451666667,20.5993333333,24.5356666667,27.7085833333,40.5503166667,25.2743333334
766.01,24.8211666667,54.7183333333,31.373,38.074,20.7998333333,24.57125,27.8250833334,40.6595666667,25.32425
766.32,25.5026666667,55.3291666666,31.7230833333,38.7253333334,21.2105,24.9999166666,28.2869166667,41.1671,25.8798333333
766.64,26.0565,55.7125,32.0844166667,39.1605833333,21.6994166667,25.5325833333,28.7305,41.7477166667,26.38825
766.95,26.3250833333,55.7890833333,32.40325,39.4539166667,21.86125,26.0704166666,28.9880833334,41.8848,26.43975
767.26,27.069,56.5235,32.9993333334,40.0105,22.74225,26.79225,29.5905,42.72795,27.0910833333
767.57,27.6430833333,56.6966666667,33.5463333333,40.2113333333,23.1681666667,27.3668333334,30.0825833334,43.2651833334,27.6659166666
767.88,27.6148333333,56.1324166667,33.1751666667,39.7310833333,22.9060833334,27.1635833334,29.8295833333,42.83365,27.6194166667
768.20,27.60025,55.85775,32.90625,39.88675,22.9034166666,27.1156666667,29.7785,42.6396166667,27.7775833333
768.51,27.9013333333,56.27225,33.1850833334,40.3321666667,23.3689166667,27.3281666667,30.18,43.0241333333,28.3561666667
768.82,28.0225,56.6625833333,33.2523333334,40.6694166667,23.6989166666,27.6023333333,30.5335833333,43.1925333333,28.8526666667
769.13,26.8195833333,55.9626666667,32.4235833334,39.6393333333,22.936,27.08475,29.892,42.6398166667,27.8955833333
769.44,26.2224166666,55.7505,32.297,39.3015833334,22.6191666667,26.5624166667,29.65025,42.3693833334,27.6945
769.76,25.463,55.5011666667,31.5849166667,38.55125,21.8899166667,25.4956666667,29.00875,42.0173833333,27.3255833334
770.07,24.8055,55.11225,31.5253333333,38.429,21.59,25.3950833334,28.90525,41.5877333333,26.68
770.38,24.3064166667,54.6385833333,30.9799166667,38.2616666667,21.1005,24.9316666667,28.513,41.2414666667,26.2618333333
770.69,24.4425,55.3020833333,31.446,38.676,21.6840833333,25.6850833334,28.9954166667,41.6795,26.5389166667
771.00,24.70525,55.5083333333,31.6996666667,38.7355833334,21.90375,26.1441666667,29.1756666667,41.859,26.4153333333
771.32,24.80825,55.5235833334,31.8535,38.7431666667,21.9386666667,26.5876666667,29.2953333334,42.1232666666,26.4258333333
771.63,24.3855,54.5554166667,31.146,38.1655833333,21.222,26.2954166667,28.5973333333,41.7691833333,25.7955
771.94,24.7630833333,54.44325,31.0600833334,38.2204166667,21.2923333334,26.1366666667,28.50725,41.6983833334,26.1185
772.25,24.7545833333,53.9213333333,30.2833333333,37.7515,20.6554166667,25.8038333333,28.1235,41.1314166666,25.7178333333
772.56,25.10575,53.9646666666,30.4125,38.112,21.06025,26.24925,28.2188333333,41.1830833333,25.7581666666
772.87,24.7685,53.3135,29.39475,37.13425,20.4488333333,25.3939166667,27.38175,40.3539,25.325
773.18,24.9625,53.3956666667,29.60675,37.0286666667,20.699,25.6369166666,27.603,40.2644833334,25.7550833333
773.50,25.1396666667,53.76375,29.4681666666,36.8810833333,20.3034166667,25.2539166666,27.6275833333,40.2944166667,25.79975
773.81,24.9418333334,53.8799166667,29.4729166667,37.0455833334,20.1533333333,24.9031666667,27.5715,40.4641,25.9280833333
774.12,24.5410833334,53.77,29.2615833333,36.8541666667,19.6826666667,24.377,27.1308333334,40.4747,25.5835833333
774.43,24.4395,53.8695,29.3625,36.5345,19.557,24.06125,26.8774166667,40.20805,25.2431666667
774.74,24.4024166667,53.8059166666,29.6166666667,36.4041666666,19.4833333333,23.92825,26.8,40.2019,25.08925
775.05,24.4203333334,54.1631666667,30.02225,36.6164166667,19.7331666667,23.9730833333,26.8930833333,40.5896166667,24.8743333333
775.36,24.4879166667,54.356,30.0925833333,36.7776666667,20.0195,23.9056666667,27.08325,40.76175,24.972
775.67,25.1344166667,55.1288333334,30.9564166667,37.8324166667,20.5503333333,24.7453333334,28.0489166667,41.7032833334,25.7214166667
775.98,24.6315833333,54.82575,30.6263333333,37.6064166666,20.2025833333,24.256,27.544,41.2317,25.1486666667
776.30,24.2573333333,54.4849166667,30.6309166667,37.4505,20.2885833333,23.96725,27.1929166666,40.7568,25.08475
776.61,23.7861666667,54.1240833333,30.4443333333,36.7120833333,19.98875,23.58025,26.5545,40.1618333333,24.8366666667
776.92,24.3470833333,54.5073333333,31.0405833333,37.0244166667,20.4003333333,24.2546666667,26.8315,40.23425,25.3621666667
777.23,24.6511666667,54.93025,31.4226666667,37.622,21.01125,25.1044166667,27.5664166667,40.3722666667,26.0878333333
777.54,24.3465,54.5275,31.3180833333,37.5613333333,21.058,25.4901666666,27.5735833333,40.3266333334,25.99425
777.85,24.5525833334,54.4819166667,31.49575,37.8830833334,21.6843333333,26.0103333334,27.9563333333,40.4285,26.5729166667
778.16,24.9725,54.9768333334,31.8704166666,37.9546666667,22.0671666667,26.5860833333,28.5343333333,41.05425,27.1398333333
778.47,25.0895,55.1774166667,32.0956666667,38.0089166667,22.2360833333,26.87025,28.4171666667,41.25015,27.4339166667
778.78,25.9399166666,56.2920833333,32.772,38.9870833334,23.26025,27.8338333333,29.16675,42.4312166667,28.3108333334
779.09,26.1073333333,56.0973333333,33.10625,39.161,23.2679166667,28.1374166666,29.2305,42.9117,28.4425
779.40,26.43175,56.1784166667,33.1686666667,39.18225,23.5896666667,28.5008333333,29.6676666667,43.4607333333,28.6655
779.71,25.44225,55.4323333333,32.1801666667,38.4246666666,23.0418333333,27.6763333334,28.9018333333,42.8807,27.8428333334
780.02,24.9999166667,55.3925,31.94075,38.0963333333,22.4666666667,27.01475,28.4519166666,42.9423,27.3553333333
780.33,24.6305,55.3451666667,31.3461666667,37.8311666667,21.6575,26.317,27.6340833333,42.6508833333,26.80225
780.64,24.7085833333,55.8600833333,31.6949166667,37.9648333334,21.5343333333,26.221,27.8276666667,43.1239166667,26.6225
780.95,23.8455833333,54.8465833333,31.0720833333,37.4445833333,20.5486666667,25.4585,27.0081666667,42.2217,25.7905
781.26,23.748,54.2663333333,30.71775,37.3125833333,20.4865833333,25.0638333334,26.9219166667,41.8021166667,25.4705
781.57,23.4684166667,53.6903333333,30.5715,37.1190833333,20.3253333333,24.8808333333,26.9125,41.2824166667,25.2459166667
781.88,23.2681666667,53.6860833333,30.3066666666,37.0510833333,20.4796666666,24.6266666667,26.7794166667,41.0534333333,24.8410833333
782.19,23.56875,53.98375,30.932,37.8021666666,20.7141666667,24.9444166666,27.17075,41.2422,25.0796666667
782.50,24.8565,54.8439166667,31.8595,38.9739166667,21.7494166666,26.195,28.5770833333,42.36285,26.3861666667
782.81,25.3918333333,54.5664166667,31.6218333334,39.1475,22.0088333333,26.4795833333,28.75875,42.4586,26.64725
783.12,25.4455833334,54.5208333333,31.8765833333,39.03225,22.3336666667,26.7351666666,29.1866666666,42.3113166667,26.4166666667
783.43,25.1989166666,54.06325,31.3454166666,38.3508333333,22.1851666667,26.8050833333,28.6974166667,41.6476166667,26.4153333333
783.74,26.0436666667,54.5809166667,32.1144166667,38.9419166667,23.37475,27.6051666667,29.4296666667,41.9757833333,26.9836666667
784.05,26.6954166667,55.5501666667,32.9494166667,39.57125,24.09625,28.4628333334,30.11825,42.5543333333,27.8711666667
784.36,26.9834166667,56.1295833333,33.0721666667,39.7075833334,23.8898333333,28.779,30.5093333333,42.6542333333,28.0445
784.67,28.10975,56.9376666667,34.1005,40.418,24.486,29.9624166667,31.6356666667,43.4100833334,29.24425
784.98,27.7695833333,56.5715,33.3168333333,39.7490833334,23.9265,29.3674166667,31.34225,43.0302833333,29.1135
785.29,27.4345833333,56.2908333334,33.4231666667,39.2728333333,23.7254166667,29.1503333334,31.0211666667,42.4934333333,28.7826666667
785.60,27.7994166666,56.8115,33.9843333334,39.7785,24.3815833333,29.7606666667,31.3313333333,43.0258833333,29.2236666667
785.91,28.2560833333,56.83425,34.2763333333,40.5706666667,24.8951666667,30.5045833333,31.8906666667,43.6074166667,30.1499166667
786.22,28.1411666667,57.2916666667,34.383,41.19825,24.74175,30.5394166666,31.5891666667,44.1279666666,29.8693333333
786.53,28.36825,57.5626666667,34.374,41.1740833333,24.587,30.3225,31.6254166667,44.4153333333,29.9650833333
786.84,28.3920833333,57.071,34.2084166667,41.171,24.5044166667,30.27425,31.5676666667,44.4889166667,29.4918333333
787.14,27.7099166667,56.21825,33.8301666667,40.6503333333,24.3150833333,29.8254166667,31.0975833334,44.45195,28.8316666667
787.45,26.5698333333,55.506,33.0505,39.9479166667,23.8468333333,28.84675,30.2826666667,43.8035333333,27.4329166667
787.76,26.86975,56.10275,33.7089166667,40.45925,24.5508333333,29.3211666667,30.5433333333,44.0814333333,27.7826666667
788.07,26.9715,55.8709166667,33.3045,40.3524166667,24.5089166666,29.0294166667,30.3148333333,43.7117666667,27.59975
788.38,26.9695833334,56.16875,33.7084166667,40.4185,24.5454166666,29.0041666667,30.5050833333,43.8658833333,27.9653333333
788.69,27.0014166667,56.5284166667,34.0319166667,40.4149166667,24.7015833333,28.428,30.7205833333,44.0713333333,28.2098333334
789.00,27.3264166667,56.1940833333,34.3849166667,40.17575,24.7479166667,28.1475,31.3528333333,43.8128166667,28.5363333333
789.31,27.3469166667,56.18125,34.5033333333,40.2440833333,25.1444166666,28.61775,31.67225,43.82425,28.7333333333
789.62,26.6741666666,56.1481666666,34.326,39.6814166667,24.9408333333,28.3036666667,31.3110833333,43.5274666667,28.4740833333
789.92,27.28025,56.7425,34.7273333333,40.0833333333,25.2273333333,28.5150833333,31.6363333333,43.76675,29.2120833334
790.23,27.7308333333,57.7605,35.0755,40.4975833334,25.2119166667,28.9860833333,32.10925,44.19805,30.1555833333
790.54,28.0525,56.8424166666,34.8711666667,40.1286666667,25.18825,29.08025,32.3603333333,43.8371333333,30.1554166667
790.85,27.5755,57.1359166667,35.0721666667,40.2230833334,24.8851666667,28.7976666667,32.226,44.1929333333,29.9458333333
791.16,26.7431666667,56.1836666667,33.9724166667,39.4589166666,23.9375833333,28.1041666667,31.4491666667,42.94825,29.1001666667
791.47,26.81875,55.90275,33.507,39.14525,23.8014166667,28.8939166667,31.1096666666,42.3066833333,28.8525
791.78,26.0660833333,55.1691666666,32.5719166667,38.5025833334,22.9018333333,28.56175,30.0338333333,41.94235,28.0456666667
792.08,24.8874166667,53.8810833333,31.3581666667,37.3615,21.3531666667,27.3389166667,28.5863333333,41.1002166666,27.0876666667
792.39,24.9385833333,53.6491666667,31.0351666666,37.08775,20.9474166666,27.28075,28.4911666667,40.8299833333,27.5
792.70,24.9200833334,53.6159166667,30.8723333333,36.5849166667,20.30925,27.0700833333,28.27825,40.6254333333,27.0343333333
793.01,25.0441666667,53.3705,30.7413333333,36.4916666667,20.9483333333,26.83125,27.95475,40.3963333334,26.9904166666
793.32,24.8735833333,54.1575833333,30.6818333333,36.7425,21.1218333333,26.9480833333,27.5704166667,40.6546666667,26.8939166667
793.62,26.7143333333,55.3094166667,31.9269166667,38.3436666667,23.1275833333,28.6478333334,29.2018333333,41.7826833333,28.4986666666
793.93,26.8760833333,55.0611666667,32.0505,38.2985833333,23.6213333334,28.7260833333,29.4414166666,42.0472833333,28.6736666666
794.24,27.3325833334,55.9294166667,32.5765833333,38.6484166667,23.7268333333,28.82825,29.80775,42.9844333333,29.1131666667
794.55,27.49475,56.32525,32.82025,38.9861666667,23.8853333333,29.0694166666,30.0511666667,42.9810666667,29.5205
794.86,28.0010833333,57.3060833333,33.33325,39.7819166667,24.0978333333,29.54625,30.4125,43.4941166667,29.5104166667
795.16,28.7465,57.6506666667,33.9985,40.45,24.85125,29.9105833333,30.856,44.0704666666,29.6044166667
795.47,28.7384166667,57.5025,34.4063333333,40.7320833333,25.6316666667,30.05375,30.9881666667,44.3216,29.9583333333
795.78,29.1366666667,57.4340833333,34.832,41.1871666667,25.56525,30.65275,31.2520833333,45.0204833333,30.20725
796.09,28.9048333333,57.01175,34.6635,40.85975,24.794,30.0635,31.0334166666,44.87805,29.8574166667
796.40,27.7175833333,55.5986666667,33.8665833333,39.3533333334,23.2110833334,28.8098333333,30.17725,44.1486833333,28.7065833333
796.70,28.3023333333,56.50075,34.5955,40.0501666667,23.565,29.5124166667,30.8783333333,44.8547166667,29.0198333333
797.01,28.60075,56.0270833333,34.6450833333,40.39775,23.7910833333,29.2181666667,31.0871666667,44.5011666667,29.0808333333
797.32,29.99325,57.0143333333,35.8598333333,41.80375,24.94,30.4471666666,32.511,45.6593833333,30.0445833333
797.63,30.6760833333,57.5335,36.64425,42.4406666667,25.7911666666,31.0199166666,33.5914166666,46.1592666666,30.8221666667
797.93,30.843,57.9021666667,36.7565,42.6345833333,25.73925,31.0629166667,34.04625,46.4817833334,30.799
798.24,30.4305833333,57.7260833333,36.1379166667,42.1133333333,25.2144166667,30.8325833333,33.6905833333,45.92905,30.2785
798.55,29.643,57.39925,35.3570833333,41.2453333333,23.9925833333,30.1740833333,33.4065833333,45.15555,29.3773333333
798.85,29.7250833333,57.7150833333,35.6035833334,41.3344166667,24.0033333333,30.38025,33.7485833333,45.5888,29.8725
799.16,29.62225,58.324,35.6163333333,41.4599166667,24.1260833333,30.402,33.7938333333,45.7404166667,29.90425
799.47,28.8155,57.3556666667,34.8045833333,40.6510833333,23.13975,29.328,33.0201666666,45.1044666667,28.787
799.78,28.2331666667,56.9956666666,34.3630833333,40.2906666666,22.94075,29.1090833333,32.6308333333,45.0056833333,28.3488333334
800.08,28.1805833333,57.6100833333,34.76025,40.6659166667,23.24625,29.03275,33.2044166667,45.2001166667,28.5174166666
800.39,27.68725,57.3369166667,34.2088333334,40.0161666667,22.8764166667,28.6433333333,32.7696666666,44.8230333333,28.5628333333
800.70,27.16725,57.1325833333,33.8318333333,39.4790833333,22.72075,27.8694166667,32.5905,44.4037166667,28.50025
801.00,28.0979166667,57.95125,34.8201666666,40.6030833333,23.4614166666,28.2114166667,33.7669166667,45.2148833333,29.45075
801.31,29.6798333333,58.3025,35.9299166667,42.1695,25.1334166667,29.2178333333,34.7599166667,46.1083333334,30.6034166667
801.62,29.8799166667,58.1058333333,35.3286666667,42.2146666667,25.2376666667,29.0323333333,34.388,45.5770333333,30.0970833333
801.92,30.1035833333,57.8365,35.2690833333,42.2980833334,26.1076666667,29.4721666667,34.3478333333,45.6439833333,30.12425
802.23,30.9238333333,59.0593333333,36.19525,43.1713333333,27.3043333333,30.2399166667,34.9958333333,46.3466166667,31.36575
802.54,31.6225833333,60.0965,37.2166666667,43.8180833334,27.89675,30.6988333333,35.5163333333,47.0192166666,32.30475
802.84,30.9479166666,59.1458333333,36.0416666667,42.3541666667,26.96875,30.0208333333,33.90625,46.1,30.8958333334
803.15,30.9226666666,58.8009166667,36.0035833333,42.1134166666,26.49625,29.9043333333,33.34375,45.86455,30.04975
803.46,31.5735833333,58.8716666667,36.6253333333,42.8260833333,26.584,30.7038333333,33.116,46.4224333333,30.383
803.76,31.5946666666,58.26125,36.2449166666,42.3045833333,26.1523333334,30.7511666667,32.572,45.8745833334,30.4113333333
804.07,30.8445833333,57.3111666667,35.6464166667,41.3466666667,25.6299166667,29.86375,31.7326666667,45.6527666666,29.9356666667
804.38,30.169,55.9523333333,35.2565,40.6186666667,25.2135833333,29.8739166667,31.502,44.6989666667,29.304
804.68,30.1915833333,56.4483333333,35.4553333333,40.7499166667,24.64975,29.5735,31.6130833333,44.4272833333,29.29525
804.99,30.7468333333,56.18975,36.0608333333,41.1735833334,25.26175,30.3743333333,32.1659166667,44.5370166667,29.9014166667
805.30,30.62175,55.2046666666,35.54825,40.6735,25.447,30.3534166667,32.0420833333,44.1697333334,29.8371666666
805.60,30.961,55.23325,35.7455833333,40.7296666667,25.7675833334,30.2133333334,32.59575,44.55945,30.67175
805.91,31.4416666667,55.3763333333,36.5393333333,41.2585,26.7224166667,30.3264166667,33.5126666667,45.2548833334,31.3919166667
806.21,31.0796666667,54.9479166667,36.2879166667,40.9754166667,26.6126666667,30.11825,33.58375,44.69335,31.1095833334
