wavelength,Back_HemPium,Belly_HemPium,Breast_HemPium,Crissum_HemPium,Crown_HemPium,DorTail_HemPium,Patch10_HemPium,Rump_HemPium,Throat_HemPium,WingTip_HemPium
620.95,13.2148888889,29.6247777778,22.2605555555,24.7045555555,12.9447777778,11.3572222222,35.0366666667,18.0069444445,5.94744444444,12.6574444444
621.28,13.2072222222,29.7014444445,22.3302222222,24.7821111111,12.8515555556,11.3028888889,34.9985555556,17.9740555555,5.87944444445,12.6124444445
621.62,13.1316666666,29.7648888889,22.3493333333,24.775,12.7831111111,11.2363333333,35.0005555556,17.9055,5.80655555556,12.5192222222
621.95,13.0805555556,29.7585555556,22.3771111111,24.7763333333,12.7777777778,11.2104444444,35.0125555555,17.9110555556,5.79566666667,12.4973333333
622.28,13.063,29.807,22.4383333333,24.7992222222,12.6716666667,11.1227777778,34.9877777778,17.8846666667,5.65633333333,12.4302222222
622.62,13.0111111111,29.7743333333,22.4322222222,24.6991111111,12.684,11.1335555556,34.8797777778,17.8299444445,5.62277777778,12.4017777778
622.95,13.0784444444,29.8412222222,22.5045555556,24.7855555556,12.76,11.1764444445,34.9803333333,17.8232222222,5.645,12.3605555555
623.28,13.2352222222,30.0488888889,22.694,24.9434444444,12.9278888889,11.2823333334,35.1355555556,17.9717777778,5.792,12.5137777778
623.62,13.2626666666,30.0691111111,22.7234444444,24.9507777778,12.9156666667,11.3001111111,35.1302222222,17.9626666667,5.84955555555,12.5303333333
623.95,13.3002222222,30.1762222222,22.8528888889,25.0468888889,12.9476666666,11.3684444444,35.2184444444,18.0695,5.95622222222,12.611
624.28,13.3014444444,30.1724444445,22.9207777778,25.1101111111,12.9296666667,11.3852222222,35.1942222222,18.0275555555,6.00577777778,12.6056666667
624.62,13.2338888889,30.2085555556,22.9017777778,25.0862222222,12.8533333333,11.3092222222,35.1522222222,18.0233333333,5.99344444444,12.5762222222
624.95,13.2346666667,30.1952222222,22.9636666666,25.0822222222,12.9357777778,11.3804444444,35.1714444445,18.0242222222,6.00888888889,12.6428888889
625.28,13.2892222222,30.2718888889,23.0271111111,25.1736666667,12.9475555556,11.4864444444,35.146,18.0486111111,6.045,12.7254444444
625.61,13.3298888889,30.3171111111,23.0904444444,25.2832222222,12.9328888889,11.5374444445,35.1284444444,18.0847777778,6.04877777778,12.7558888889
625.95,13.3036666667,30.277,23.107,25.254,12.9503333333,11.6008888889,35.103,18.1212222222,6.08811111111,12.798
626.28,13.3676666667,30.3432222222,23.1643333333,25.3134444445,12.9745555556,11.6168888889,35.2177777778,18.2063888889,6.14222222222,12.8996666667
626.61,13.3393333333,30.3287777778,23.1565555555,25.3206666667,12.9566666667,11.6024444445,35.1303333333,18.2373333334,6.16377777778,12.9722222222
626.94,13.2476666667,30.2857777778,23.1163333333,25.2884444444,12.8883333333,11.5651111111,35.0435555556,18.1726111111,6.08633333333,12.9221111111
627.28,13.2153333333,30.2987777778,23.1598888889,25.2451111111,12.8326666667,11.5224444444,34.9733333333,18.1226111111,6.00922222222,12.853
627.61,13.1831111111,30.2081111111,23.1076666667,25.2228888889,12.7505555555,11.4995555555,34.8966666667,18.0084444445,5.93211111111,12.7636666667
627.94,13.2003333334,30.248,23.1441111111,25.1741111111,12.7333333333,11.5032222222,34.9111111111,18.0400555556,5.93477777778,12.775
628.27,13.2586666667,30.3324444444,23.3015555556,25.2316666666,12.8252222222,11.5387777778,34.9921111111,18.094,5.95755555556,12.84
628.61,13.2438888889,30.342,23.2723333333,25.2006666667,12.7478888889,11.513,34.9421111111,18.1581111111,5.973,12.8283333333
628.94,13.2301111111,30.3558888889,23.2986666667,25.2101111111,12.7666666667,11.49,34.982,18.1688333333,5.974,12.7828888889
629.27,13.2204444445,30.3218888889,23.3094444445,25.1921111111,12.7573333333,11.5,34.9858888889,18.1071666667,5.97522222222,12.7743333333
629.60,13.255,30.3977777778,23.3365555556,25.1974444444,12.7441111111,11.4642222222,34.9636666667,18.0446111111,6.00455555556,12.7667777778
629.94,13.2417777778,30.4104444444,23.4437777778,25.2886666667,12.7491111111,11.5256666667,35.0026666667,18.0385555555,6.04466666666,12.7235555556
630.27,13.2947777778,30.5402222222,23.5428888889,25.3478888889,12.8121111111,11.5263333333,35.1048888889,18.1157777778,6.05288888889,12.7164444444
630.60,13.3932222222,30.6616666667,23.7322222222,25.5047777778,12.9138888889,11.6713333333,35.2007777778,18.1677222222,6.19344444444,12.8044444444
630.93,13.3798888889,30.5942222222,23.7097777778,25.5384444445,12.9086666666,11.7031111111,35.2023333333,18.1842222222,6.20611111111,12.8546666667
631.26,13.4202222222,30.7841111111,23.8043333334,25.6438888889,12.9975555556,11.7533333333,35.2198888889,18.2758888889,6.26644444444,12.9507777778
631.60,13.4132222222,30.8312222222,23.8885555556,25.771,13.0228888889,11.7475555556,35.2816666667,18.3104444444,6.21055555556,12.9686666667
631.93,13.405,30.8502222222,23.8903333333,25.8181111111,13.0198888889,11.7953333333,35.3035555555,18.3273333333,6.21633333333,12.9605555555
632.26,13.4727777778,31.0173333333,24.081,25.9952222222,13.139,11.86,35.4708888889,18.3531111111,6.24144444445,13.0215555556
632.59,13.4916666667,31.0842222222,24.1844444444,25.9982222222,13.167,11.8908888889,35.44,18.3654444444,6.30411111111,13.0732222222
632.92,13.5497777778,31.2736666667,24.3625555556,26.0751111111,13.2472222222,12.0042222222,35.549,18.5325555556,6.35233333333,13.1898888889
633.26,13.621,31.3193333333,24.479,26.2101111111,13.3511111111,12.0752222222,35.7068888889,18.6019444444,6.35933333333,13.2594444444
633.59,13.6135555555,31.3788888889,24.525,26.2175555556,13.3281111111,12.0847777778,35.6706666667,18.5808333334,6.35366666666,13.2853333333
633.92,13.5926666667,31.354,24.5137777778,26.1713333333,13.1866666667,12.1317777778,35.5671111111,18.5144444444,6.32922222222,13.2801111111
634.25,13.5772222222,31.3603333333,24.4602222222,26.1753333333,13.1327777778,12.0752222222,35.5702222222,18.5591111111,6.25777777778,13.2395555556
634.58,13.6222222222,31.4817777778,24.557,26.3345555556,13.1807777778,12.12,35.5641111111,18.6098333333,6.37222222222,13.275
634.91,13.6284444445,31.5497777778,24.5885555556,26.329,13.1775555555,12.1175555556,35.6322222222,18.6421666667,6.39244444445,13.2932222222
635.25,13.552,31.48,24.5313333333,26.2306666667,13.1375555555,12.0748888889,35.5553333333,18.5536111111,6.37322222222,13.2572222222
635.58,13.4388888889,31.4494444445,24.5076666667,26.1821111111,12.9941111111,11.9618888889,35.4882222222,18.4722222222,6.26988888889,13.146
635.91,13.3998888889,31.4482222222,24.5183333334,26.1775555556,12.9146666667,11.9272222222,35.4276666667,18.4503888889,6.21911111111,13.1064444444
636.24,13.4514444444,31.4911111111,24.5508888889,26.2452222222,12.926,11.9482222222,35.4863333333,18.4872777778,6.23522222222,13.1298888889
636.57,13.4705555555,31.4863333333,24.4956666667,26.2813333333,12.8816666667,11.9253333333,35.4478888889,18.4314444445,6.17644444444,13.0943333333
636.90,13.4892222222,31.5654444444,24.5054444444,26.3551111111,12.8494444445,11.8991111111,35.4542222222,18.4431666667,6.21455555556,13.1045555556
637.23,13.4501111111,31.6243333333,24.5435555556,26.3998888889,12.8844444444,11.8752222222,35.4604444445,18.4517222222,6.13388888889,13.1117777778
637.56,13.5383333333,31.6901111111,24.6551111111,26.5438888889,12.9988888889,11.9063333333,35.6107777778,18.5437777778,6.20155555555,13.1373333333
637.90,13.524,31.6752222222,24.7228888889,26.533,12.9852222222,11.9287777778,35.6192222222,18.4997222222,6.17366666666,13.1933333334
638.23,13.5132222222,31.706,24.7783333333,26.458,13.0096666667,11.879,35.6751111111,18.4782222222,6.07633333333,13.2323333333
638.56,13.4462222222,31.6452222222,24.7281111111,26.4057777778,12.8678888889,11.8014444444,35.5201111111,18.3650555555,5.919,13.1222222222
638.89,13.4785555556,31.6773333333,24.7853333333,26.452,12.8101111111,11.8024444445,35.4705555556,18.3345,5.89866666667,13.1002222222
639.22,13.457,31.6344444444,24.8472222222,26.4483333333,12.8184444444,11.7992222222,35.4747777778,18.3094444444,5.88144444444,13.0773333333
639.55,13.4603333333,31.684,24.8614444445,26.5486666667,12.8448888889,11.7951111111,35.521,18.327,5.90977777778,13.118
639.88,13.3261111111,31.6198888889,24.8431111111,26.5514444445,12.7041111111,11.7504444444,35.433,18.2359444445,5.77966666667,13.0591111111
640.21,13.1441111111,31.5854444444,24.7451111111,26.4202222222,12.5843333334,11.5568888889,35.3488888889,18.1307777778,5.67355555556,12.9106666667
640.54,13.081,31.5832222222,24.7892222222,26.4962222222,12.6554444445,11.6191111111,35.392,18.1793333333,5.69644444444,12.9147777778
640.87,13.0523333333,31.5383333333,24.7711111111,26.4418888889,12.5881111111,11.6136666667,35.2937777778,18.1031666667,5.67477777778,12.8741111111
641.20,12.9123333333,31.4546666667,24.645,26.332,12.5175555556,11.5422222222,35.2342222222,17.9726111111,5.53944444444,12.7764444445
641.53,12.8695555555,31.4465555556,24.5785555555,26.2781111111,12.4396666667,11.4196666667,35.1744444445,17.8553333333,5.473,12.6094444444
641.87,12.9345555556,31.5257777778,24.7082222222,26.393,12.4267777778,11.4833333333,35.2425555555,17.9208888889,5.55366666667,12.6192222222
642.20,12.9621111111,31.5193333333,24.8286666666,26.4551111111,12.4688888889,11.5114444444,35.3255555556,17.9201666667,5.64533333333,12.6138888889
642.53,12.9031111111,31.4997777778,24.8438888889,26.3972222222,12.4434444444,11.4957777778,35.3531111111,17.9263888889,5.57411111111,12.6055555556
642.86,12.9588888889,31.5378888889,24.8646666667,26.4795555555,12.466,11.5366666667,35.3374444444,17.9395,5.557,12.7177777778
643.19,12.8503333333,31.3896666667,24.8088888889,26.3057777778,12.3942222222,11.4725555556,35.2122222222,17.7643333333,5.46155555555,12.6527777778
643.52,12.8625555555,31.4537777778,24.912,26.3792222222,12.4472222222,11.457,35.3001111111,17.7487222222,5.456,12.6665555556
643.85,13.0078888889,31.5367777778,25.1347777778,26.533,12.6065555556,11.5753333333,35.4161111111,17.8094444444,5.58711111111,12.7763333333
644.18,12.973,31.5565555556,25.2058888889,26.4322222222,12.4663333333,11.5408888889,35.2501111111,17.7006666667,5.47466666667,12.7367777778
644.51,12.9881111111,31.598,25.2186666667,26.378,12.3941111111,11.4975555556,35.2393333333,17.6882222222,5.48422222222,12.7322222222
644.84,12.9221111111,31.5956666666,25.2422222222,26.461,12.3366666667,11.4465555556,35.151,17.6757222222,5.463,12.7482222222
645.17,13.0007777778,31.6745555556,25.3505555556,26.589,12.4448888889,11.5091111111,35.2532222222,17.7899444444,5.52388888889,12.8888888889
645.50,12.9911111111,31.6535555555,25.2961111111,26.625,12.4732222222,11.5627777778,35.2563333333,17.8361111111,5.52022222222,12.8726666667
645.83,13.0002222222,31.7298888889,25.3478888889,26.6683333333,12.5945555556,11.6284444444,35.3534444445,17.9671111111,5.615,12.9602222222
646.16,13.1132222222,31.8702222222,25.5145555556,26.8618888889,12.6642222222,11.693,35.4555555556,18.091,5.73233333333,13.0354444444
646.49,13.2011111111,31.9684444445,25.5564444444,26.931,12.7906666667,11.7878888889,35.5006666667,18.2040555556,5.88155555555,13.0782222222
646.82,13.2872222222,32.1221111111,25.6177777778,27.0558888889,12.7986666667,11.8127777778,35.5646666667,18.3048888889,5.94388888889,13.1363333333
647.15,13.236,32.176,25.5845555556,27.0212222222,12.8025555556,11.8184444444,35.5496666667,18.361,6.00033333333,13.1542222222
647.48,13.3114444445,32.3236666667,25.6562222222,27.1138888889,12.8342222222,11.8662222222,35.535,18.4058333334,6.045,13.2268888889
647.81,13.4617777778,32.4158888889,25.7241111111,27.2442222222,12.9684444444,11.9664444444,35.6467777778,18.6367222222,6.21055555556,13.3374444444
648.14,13.6145555556,32.5456666667,25.8203333333,27.4336666667,13.1247777778,12.0397777778,35.7841111111,18.766,6.31166666667,13.479
648.47,13.7471111111,32.699,25.9866666667,27.4708888889,13.1872222222,12.1415555555,35.8617777778,18.8708333333,6.42533333333,13.5375555556
648.80,13.6155555556,32.628,25.9594444444,27.4348888889,13.048,12.0933333334,35.6986666667,18.8101666667,6.31322222222,13.4171111111
649.13,13.5441111111,32.7024444445,25.957,27.3926666667,12.9764444445,12.0547777778,35.6521111111,18.787,6.267,13.3883333333
649.46,13.4543333333,32.587,25.8667777778,27.3483333333,12.7877777778,11.9782222222,35.4647777778,18.607,6.10333333333,13.3401111111
649.79,13.4386666667,32.6603333333,25.8353333333,27.3281111111,12.8355555556,12.046,35.4634444444,18.6159444444,6.02311111111,13.348
650.11,13.478,32.7222222222,25.9508888889,27.3144444444,12.7846666667,12.1598888889,35.5661111111,18.6760555556,6.01644444445,13.3838888889
650.44,13.4807777778,32.6928888889,25.9695555556,27.2586666667,12.7654444445,12.174,35.5312222222,18.7038888889,5.99166666666,13.3201111111
650.77,13.6191111111,32.7032222222,26.1305555556,27.3676666667,12.7508888889,12.2787777778,35.5717777778,18.7766111111,5.99044444445,13.3415555556
651.10,13.4083333333,32.5336666667,26.0084444444,27.2212222222,12.569,12.1644444444,35.4658888889,18.6212222222,5.78533333333,13.1453333333
651.43,13.3145555556,32.5097777778,26.044,27.2262222222,12.4826666667,12.1418888889,35.4168888889,18.4746111111,5.72277777778,13.0936666666
651.76,13.2465555556,32.4464444444,26.0755555556,27.2558888889,12.4373333333,12.1508888889,35.3308888889,18.4477777778,5.68455555556,13.0513333333
652.09,13.186,32.4745555556,26.1246666667,27.2995555555,12.4906666667,12.1623333334,35.3121111111,18.3903333333,5.63666666667,13.0678888889
652.42,13.2942222222,32.6352222222,26.3065555555,27.4084444444,12.6902222222,12.3293333333,35.4835555556,18.5305555555,5.78644444444,13.2417777778
652.75,13.3353333333,32.5733333333,26.3511111111,27.4054444445,12.7365555556,12.3043333333,35.427,18.4596666666,5.775,13.227
653.08,13.556,32.6693333333,26.5023333333,27.5352222222,12.9101111111,12.4655555555,35.5684444444,18.6376666667,5.95166666667,13.3727777778
653.41,13.6331111111,32.7356666667,26.6977777778,27.6932222222,13.0804444444,12.5434444444,35.6804444445,18.7210555556,6.14766666667,13.5104444445
653.74,13.5346666667,32.71,26.73,27.7528888889,13.0083333333,12.3906666667,35.5686666667,18.6637777778,6.09288888889,13.4106666667
654.06,13.4993333333,32.7132222222,26.8476666666,27.862,13.0693333333,12.4103333333,35.5922222222,18.6261111111,6.12177777778,13.4718888889
654.39,13.5367777778,32.7754444444,26.8048888889,27.8343333333,13.135,12.4266666667,35.5408888889,18.7266666667,6.16122222222,13.524
654.72,13.6656666667,32.8582222222,26.9026666667,27.9004444444,13.211,12.5111111111,35.6234444444,18.9196666666,6.35344444444,13.6744444444
655.05,13.6381111111,32.867,26.8902222222,27.874,13.2637777778,12.4956666666,35.5396666667,18.9473333333,6.31922222222,13.6893333333
655.38,13.5901111111,32.8421111111,26.8891111111,27.8287777778,13.1938888889,12.4134444444,35.5373333333,18.8905,6.30522222222,13.5928888889
655.71,13.8216666667,33.063,27.0877777778,27.9385555556,13.4056666667,12.6365555556,35.7194444444,19.0884444444,6.59011111111,13.8086666667
656.04,13.9198888889,33.1054444444,27.1576666667,28.0301111111,13.4293333333,12.6805555555,35.806,19.1205555556,6.62166666667,13.8058888889
656.37,13.9854444444,33.258,27.2361111111,28.1546666667,13.4637777778,12.6947777778,35.9292222222,19.308,6.72977777778,13.9386666667
656.69,13.8423333333,33.3222222222,27.3173333333,28.1163333333,13.3263333333,12.5651111111,35.8835555555,19.2175555556,6.48977777778,13.8028888889
657.02,13.8032222222,33.362,27.2966666667,28.1053333333,13.2072222222,12.5022222222,35.8156666667,19.1407777778,6.36433333334,13.7291111111
657.35,13.8865555556,33.4675555556,27.3648888889,28.2345555556,13.2787777778,12.6126666667,35.884,19.2100555556,6.42733333333,13.8545555556
657.68,14.0178888889,33.6388888889,27.4914444445,28.3052222222,13.3203333333,12.682,35.9564444445,19.3456111111,6.48666666667,13.916
658.01,14.0135555556,33.7194444445,27.6261111111,28.4222222222,13.3791111111,12.7311111111,35.9924444444,19.2963888889,6.49333333333,13.971
658.34,13.9986666667,33.6862222222,27.697,28.4701111111,13.3871111111,12.718,35.9242222222,19.2534444444,6.46511111111,14.0073333333
658.66,14.1143333333,33.8382222222,27.7944444444,28.54,13.4433333333,12.7777777778,36.0651111111,19.3895,6.56788888889,14.069
658.99,14.1914444445,33.9127777778,27.9533333333,28.6481111111,13.5392222222,12.8597777778,36.1312222222,19.4815,6.61522222222,14.1585555556
659.32,13.9966666667,33.6897777778,27.773,28.5204444445,13.2851111111,12.7075555556,35.8671111111,19.3098888889,6.40688888889,13.9536666667
659.65,13.843,33.5394444445,27.6191111111,28.3723333333,13.1395555556,12.5901111111,35.6272222222,19.1454444444,6.35055555556,13.893
659.98,13.7241111111,33.5525555556,27.5834444445,28.3007777778,13.0452222222,12.5414444445,35.5238888889,19.0497222222,6.21166666667,13.7603333334
660.31,13.7175555555,33.4827777778,27.5277777778,28.2676666667,12.9966666667,12.5837777778,35.414,18.9561666667,6.27366666666,13.775
660.63,13.5655555556,33.3453333333,27.3468888889,28.1561111111,12.8327777778,12.4316666667,35.2585555556,18.8564444444,6.16266666666,13.6591111111
660.96,13.3273333333,33.0806666667,27.1592222222,27.9215555556,12.6143333333,12.2215555556,35.0022222222,18.6007222222,5.88088888889,13.422
661.29,13.1216666667,32.9226666666,27.0442222222,27.8082222222,12.4477777778,12.1602222222,34.8701111111,18.4611666667,5.72533333333,13.237
661.62,13.1055555556,32.9135555556,26.9695555556,27.7227777778,12.4046666667,12.0815555556,34.8922222222,18.4635555556,5.75433333333,13.154
661.94,13.0448888889,32.9926666667,26.9763333333,27.702,12.3111111111,12.1166666667,34.8467777778,18.3768333334,5.69344444444,13.1192222222
662.27,12.8366666667,32.8567777778,26.8507777778,27.6066666667,12.1798888889,11.955,34.7151111111,18.1238333334,5.506,13.0138888889
662.60,12.6878888889,32.7702222222,26.7546666667,27.5171111111,12.1323333333,11.8851111111,34.6517777778,18.0588888889,5.42711111111,12.9075555556
662.93,12.6702222222,32.8405555556,26.8671111111,27.5987777778,12.1953333333,11.9371111111,34.7892222222,18.155,5.46933333333,12.9357777778
