wavelength,Back_AniMelf,Belly_AniMelf,Breast_AniMelf,Crissum_AniMelf,Crown_AniMelf,DorTail_AniMelf,Patch10_AniMelf,Patch11_AniMelf,Patch12_AniMelf,Patch13_AniMelf,Patch14_AniMelf,Rump_AniMelf,Throat_AniMelf,WingTip_AniMelf
237.79,11.306,3.57333333333,11.3063333333,8.252,12.9303333333,10.3313333333,2.01433333333,16.699,11.4356666667,9.48666666667,4.02833333333,12.5406666667,11.436,12.8653333333
238.17,11.198,4.62266666667,11.0023333333,8.659,13.086,9.11433333333,0.065,16.081,11.2626666667,10.4816666667,3.32033333333,10.0263333333,10.7423333333,11.914
238.54,9.17466666667,4.55433333333,9.043,7.65666666667,11.4193333333,7.393,-3.102,13.4656666667,7.921,8.18466666667,0.858,6.33666666667,7.06266666667,8.119
238.92,7.94866666667,4.038,7.56433333333,5.12866666667,9.10266666667,6.98733333333,-4.48733333333,11.6023333333,7.17966666667,6.47433333333,-1.346,5.76933333333,5.12833333333,5.12833333333
239.29,6.92466666667,4.46033333333,5.575,3.87333333333,7.21866666667,6.33833333333,-4.40133333333,10.1526666667,7.101,5.75133333333,-1.76066666667,3.932,3.404,3.63866666667
239.67,5.71566666667,3.098,5.71566666667,2.61766666667,4.27333333333,5.983,-4.80766666667,7.639,5.716,4.968,-2.99133333333,2.24333333333,2.45733333333,3.15166666667
240.04,6.58133333333,3.59833333333,6.58133333333,2.36766666667,5.019,6.96033333333,-2.888,6.34466666667,4.451,5.49266666667,-1.231,3.267,2.983,4.924
240.42,7.81833333333,5.59033333333,7.398,3.741,6.64133333333,9.28966666667,0.126333333333,7.482,6.011,6.599,1.68166666667,4.834,3.99333333333,7.65066666667
240.79,7.199,6.56166666667,7.499,3.59966666667,7.574,9.26166666667,1.83733333333,7.53666666667,7.53666666667,7.274,2.54966666667,4.46166666667,3.44966666667,6.74933333333
241.17,6.10866666667,6.175,6.441,2.85533333333,7.33733333333,8.964,1.195,6.673,7.90133333333,6.142,2.258,4.08366666667,3.05466666667,6.50733333333
241.54,5.82366666667,6.17466666667,6.17466666667,2.34133333333,8.048,8.80866666667,2.107,6.38,8.16466666667,6.23333333333,2.458,4.887,3.24833333333,6.81866666667
241.92,6.479,6.74733333333,6.61333333333,2.65033333333,9.04966666667,9.55833333333,3.42733333333,6.82733333333,8.514,7.122,3.347,5.837,4.043,7.81833333333
242.29,6.33,6.45433333333,6.355,2.81866666667,9.248,9.76733333333,4.57466666667,6.60233333333,8.30833333333,6.65166666667,3.83266666667,6.50333333333,3.907,8.65466666667
242.67,6.47433333333,5.67666666667,6.92,3.26066666667,9.57066666667,10.2276666667,5.13733333333,7.24833333333,8.65566666667,7.45933333333,4.26933333333,6.662,4.43333333333,9.19533333333
243.05,6.639,5.513,7.32833333333,4.089,10.177,10.407,5.674,7.71866666667,8.75266666667,8.15533333333,5.031,6.593,4.985,9.78633333333
243.42,6.77633333333,4.88266666667,7.666,4.198,10.13,10.632,5.90933333333,7.575,8.53266666667,8.85233333333,4.99633333333,6.27433333333,4.837,9.78766666667
243.80,7.146,4.839,7.779,4.54566666667,10.9226666667,10.7646666667,6.76133333333,8.322,8.865,9.04566666667,5.676,6.69366666667,4.65866666667,9.79166666667
244.17,6.721,4.269,7.289,4.496,10.945,10.3543333333,6.78933333333,8.924,8.96933333333,9.19633333333,5.31366666667,6.08533333333,4.51866666667,8.946
244.55,6.236,3.16266666667,6.483,4.19466666667,10.5653333333,9.69066666667,5.81,8.38966666667,8.23266666667,8.726,4.59833333333,5.80966666667,4.35166666667,8.03066666667
244.92,6.259,2.33666666667,6.21633333333,4.11566666667,10.482,9.47466666667,5.42366666667,8.33866666667,7.82433333333,8.63866666667,4.58733333333,6.152,4.65166666667,8.59566666667
245.30,6.08033333333,2.11333333333,6.24,4.306,11.005,9.689,5.38266666667,8.53266666667,7.77533333333,8.51266666667,4.66533333333,6.20033333333,4.86433333333,8.65233333333
245.67,5.586,2.15666666667,5.71533333333,4.351,11.0066666667,9.421,4.88566666667,8.16733333333,7.467,7.965,4.351,6.047,4.75666666667,8.81266666667
246.05,5.61433333333,2.236,5.564,4.656,11.4306666667,9.48033333333,4.841,8.287,8.18666666667,7.78266666667,4.38733333333,6.33733333333,5.29533333333,8.842
246.42,6.073,2.47566666667,5.904,4.98166666667,11.5313333333,9.73233333333,4.81266666667,8.50233333333,8.73333333333,7.96433333333,4.64333333333,6.565,5.84266666667,8.733
246.79,6.63266666667,3.048,5.405,4.96733333333,11.5156666667,9.39866666667,4.939,8.016,8.905,7.52166666667,4.85466666667,6.633,5.631,8.56633333333
247.17,6.67466666667,3.11366666667,5.098,4.65133333333,11.3126666667,8.92133333333,4.76933333333,7.79133333333,9.013,7.108,4.546,6.53033333333,5.466,8.18566666667
247.54,6.88266666667,3.61733333333,5.18733333333,4.69733333333,11.7433333333,8.91733333333,4.84766666667,7.98833333333,9.15633333333,6.93266666667,4.53366666667,6.71933333333,5.71466666667,8.37733333333
247.92,6.58333333333,3.42633333333,4.79666666667,4.35633333333,11.1846666667,8.43133333333,4.124,7.51333333333,8.90866666667,6.49766666667,4.01366666667,6.20433333333,5.50666666667,8.162
248.29,6.30833333333,3.124,4.33466666667,3.89866666667,10.5343333333,7.979,3.608,7.059,8.70566666667,5.8,3.59566666667,5.78733333333,4.97633333333,7.931
248.67,5.988,3.049,4.078,3.85733333333,10.36,7.82533333333,3.25733333333,6.74766666667,8.633,5.48633333333,3.086,5.54733333333,4.482,7.65366666667
249.04,5.76533333333,3.322,3.66533333333,3.84333333333,10.1566666667,7.86533333333,2.86333333333,6.52933333333,8.29866666667,5.193,2.724,5.02733333333,4.08533333333,7.089
249.42,5.26333333333,3.332,3.128,3.41366666667,9.425,7.49333333333,2.57066666667,6.06566666667,7.72466666667,5.01833333333,1.99933333333,4.43366666667,3.61766666667,6.569
249.79,5.46433333333,3.55,3.07866666667,3.40233333333,9.44166666667,7.39433333333,2.342,6.09833333333,7.748,5.347,1.92933333333,4.15366666667,3.35833333333,6.039
250.17,5.26466666667,3.313,2.72033333333,2.81633333333,8.75333333333,6.897,1.68,5.441,7.281,5.21666666667,1.37633333333,3.45666666667,2.336,4.961
250.54,5.02,2.814,2.08433333333,2.293,8.38966666667,6.11433333333,1.05933333333,4.96766666667,6.792,4.84633333333,0.330333333333,2.77933333333,1.00733333333,4.30766666667
250.92,3.78966666667,1.829,1.24433333333,1.41433333333,7.65466666667,4.95866666667,-0.377333333333,4.01566666667,5.769,4.31733333333,-1.11266666667,1.64033333333,-0.282666666667,3.318
251.29,3.72366666667,2.111,1.05566666667,1.115,7.64633333333,5.13733333333,-0.717,3.823,5.715,4.63966666667,-1.215,1.45366666667,-0.677333333333,3.56433333333
251.66,3.81766666667,1.601,0.759666666667,1.31333333333,7.861,5.29566666667,-0.800666666667,3.57166666667,5.66533333333,4.721,-1.252,1.539,-0.656666666667,3.26366666667
252.04,4.911,2.508,1.73466666667,2.61233333333,9.07,6.47866666667,0.042,4.63966666667,6.479,5.70533333333,-0.334333333333,2.50766666667,0.271666666667,3.61566666667
252.41,5.208,3.03966666667,2.44466666667,3.18866666667,10.034,7.12166666667,0.425333333333,4.88966666667,6.56866666667,6.61166666667,0.297666666667,3.57133333333,1.10566666667,4.46433333333
252.79,5.95166666667,3.74666666667,2.933,3.38266666667,10.7683333333,7.87866666667,1.84133333333,5.395,7.172,7.36433333333,1.32733333333,4.41033333333,1.96933333333,5.15933333333
253.16,6.15066666667,3.31166666667,3.355,2.96766666667,11.1826666667,7.76333333333,2.23633333333,5.33366666667,7.84933333333,7.59133333333,1.032,5.14,2.172,5.35466666667
253.54,6.86066666667,3.538,4.29366666667,3.96966666667,12.4703333333,8.17666666667,3.08533333333,5.76033333333,8.889,8.285,1.74766666667,5.71733333333,2.45966666667,5.58766666667
253.91,7.03366666667,3.91033333333,4.93666666667,4.32533333333,12.4726666667,8.58433333333,4.04133333333,6.42233333333,9.48033333333,8.47533333333,2.643,6.269,2.687,6.313
254.28,7.30233333333,3.899,5.54433333333,4.98066666667,13.0266666667,9.173,4.891,6.98666666667,10.0293333333,8.85733333333,3.358,7.27966666667,3.40333333333,7.07666666667
254.66,7.37633333333,3.59433333333,5.70833333333,5.14466666667,13.2723333333,9.678,5.00333333333,7.09433333333,10.195,9.34933333333,4.04033333333,7.799,3.735,6.90633333333
255.03,8.46166666667,4.04766666667,7.24233333333,6.36433333333,14.606,11.1926666667,6.26666666667,8.583,11.2656666667,10.3876666667,5.36433333333,9.02233333333,5.34,7.51066666667
255.41,8.70333333333,3.905,7.274,7.04433333333,15.2626666667,11.562,6.866,8.75466666667,11.4346666667,10.133,5.38566666667,9.265,5.309,7.07
255.78,8.045,3.747,6.918,6.499,14.5176666667,11.1373333333,6.57733333333,8.38566666667,11.3203333333,9.40766666667,5.03133333333,8.70033333333,4.42866666667,6.70833333333
256.15,5.99233333333,2.43433333333,5.484,4.762,13.4296666667,9.12266666667,5.21633333333,6.76833333333,9.97833333333,7.785,3.71866666667,7.24966666667,3.07666666667,5.96533333333
256.53,5.319,2.06566666667,5.24133333333,4.441,12.9873333333,8.67533333333,4.85433333333,6.22233333333,10.0183333333,7.25533333333,3.92466666667,6.32566666667,2.34966666667,5.345
256.90,5.07633333333,2.175,5.17266666667,4.18166666667,12.8836666667,8.62933333333,4.375,6.74366666667,9.88666666667,6.889,3.86733333333,6.212,2.34466666667,4.907
257.28,5.66933333333,3.032,5.53733333333,5.076,13.184,8.89933333333,4.70233333333,7.427,9.734,7.31733333333,4.59266666667,6.46,3.09833333333,5.49366666667
257.65,5.86966666667,3.31,5.42733333333,4.71533333333,12.8943333333,8.21766666667,4.003,7.39033333333,9.58433333333,7.217,4.83033333333,6.48566666667,3.46433333333,6.02366666667
258.02,5.81466666667,2.77366666667,4.87866666667,4.06033333333,12.4646666667,7.81966666667,3.475,6.85066666667,9.23966666667,6.59966666667,4.27766666667,6.04833333333,3.091,5.781
258.40,5.87566666667,2.952,4.38533333333,3.64,12.267,7.38,3.224,6.578,8.57,6.234,4.01233333333,5.48866666667,3.06666666667,5.68933333333
258.77,5.81066666667,3.46366666667,4.38,3.627,12.0986666667,7.229,3.351,6.48833333333,8.48366666667,5.93633333333,3.79,5.40933333333,3.33866666667,5.94866666667
259.15,5.46933333333,3.26366666667,3.93866666667,3.21833333333,11.6026666667,7.07833333333,3.151,5.908,8.238,5.52533333333,3.34266666667,5.03033333333,3.10566666667,5.91966666667
259.52,5.27833333333,2.68066666667,3.886,2.94033333333,11.222,6.87866666667,2.85766666667,5.63166666667,8.13633333333,5.48666666667,3.07566666667,4.759,3.01333333333,5.90166666667
259.89,5.19066666667,2.47233333333,3.85633333333,2.78666666667,11.059,6.702,2.767,5.57366666667,7.85,5.46566666667,2.973,4.85733333333,2.895,5.966
260.27,5.56666666667,2.72166666667,4.18666666667,3.15666666667,11.4073333333,7.11633333333,3.23233333333,5.85,8.16533333333,6.08666666667,3.223,5.368,3.10933333333,6.181
260.64,6.01833333333,3.07433333333,4.48133333333,3.29633333333,11.9443333333,7.45366666667,3.694,6.20366666667,8.50933333333,6.537,3.37066666667,5.713,3.435,6.42566666667
261.01,6.06633333333,3.05633333333,4.566,3.43633333333,11.8646666667,7.354,3.74133333333,6.085,8.47433333333,6.66833333333,3.47333333333,5.53833333333,3.55666666667,6.68733333333
261.39,6.03266666667,2.946,4.36266666667,3.068,11.7553333333,7.24266666667,3.69633333333,5.91033333333,8.44366666667,6.43566666667,3.49966666667,5.27266666667,3.38666666667,6.77366666667
261.76,5.88633333333,2.67566666667,4.19333333333,2.88966666667,11.52,7.31633333333,3.69733333333,5.73066666667,8.27033333333,6.32433333333,3.415,4.95233333333,3.162,6.606
262.13,5.63266666667,2.255,3.82033333333,2.585,11.389,7.07433333333,3.491,5.12833333333,7.87733333333,6.12733333333,3.05833333333,4.65433333333,2.91433333333,6.549
262.51,5.49566666667,1.88433333333,3.735,2.23166666667,11.474,7.066,3.522,4.901,8.06433333333,6.05633333333,2.87133333333,4.71066666667,2.81533333333,6.52766666667
262.88,5.80966666667,1.945,3.98833333333,2.143,11.9903333333,7.37033333333,3.877,5.06633333333,8.15033333333,6.55266666667,3.196,4.80633333333,2.948,6.59
263.25,6.47066666667,2.32933333333,4.34533333333,2.42466666667,12.56,7.62833333333,4.37233333333,5.408,8.30966666667,7.30166666667,3.75966666667,5.73466666667,3.392,6.825
263.63,6.89766666667,3.13766666667,4.692,2.78266666667,12.996,7.94833333333,4.97333333333,5.817,8.333,7.77066666667,4.115,6.30566666667,3.86333333333,7.54866666667
264.00,7.33066666667,3.571,4.76633333333,3.099,13.0253333333,8.38466666667,5.25366666667,5.85166666667,8.47866666667,8.13266666667,4.64033333333,6.44966666667,4.37333333333,7.70766666667
264.37,7.226,3.05533333333,4.65566666667,2.71566666667,12.5603333333,8.16366666667,4.898,5.49633333333,8.196,7.38766666667,4.36466666667,5.91666666667,4.25133333333,7.69433333333
264.75,6.65366666667,2.54433333333,3.979,2.25033333333,11.611,7.909,4.14233333333,4.59866666667,7.11,6.32733333333,3.39233333333,5.365,3.653,7.64833333333
265.12,6.29966666667,2.468,3.507,1.49366666667,11.2356666667,7.566,3.63733333333,3.65333333333,6.62466666667,5.94266666667,2.51633333333,5.13066666667,3.10133333333,7.35533333333
265.49,6.07633333333,2.56766666667,3.52466666667,1.70633333333,11.1963333333,7.67166666667,3.429,3.65266666667,6.76233333333,6.07666666667,2.34433333333,5.42266666667,3.18966666667,7.03366666667
265.87,5.90433333333,2.88933333333,3.29566666667,1.87433333333,11.5276666667,7.65366666667,3.90533333333,3.79566666667,6.32633333333,5.67033333333,2.187,5.56066666667,3.18666666667,7.138
266.24,5.78833333333,3.236,3.60066666667,2.15733333333,11.7743333333,7.74833333333,4.011,4.10233333333,6.47233333333,5.48433333333,2.43066666667,5.424,3.19066666667,6.80633333333
266.61,5.68433333333,3.33766666667,3.68766666667,2.65233333333,11.7473333333,7.76866666667,3.87733333333,4.256,6.60233333333,5.46566666667,2.65266666667,5.349,3.396,7.127
266.98,5.059,2.614,3.28866666667,2.45933333333,11.172,7.06866666667,3.696,4.047,6.53433333333,5.017,2.347,5.045,3.34466666667,6.998
267.36,4.92266666667,2.605,3.48266666667,2.715,11.408,7.048,3.826,4.52466666667,6.856,4.90866666667,2.71466666667,5.01833333333,3.34566666667,7.11633333333
267.73,5.052,2.55266666667,3.315,2.887,11.628,7.03,3.82266666667,4.571,7.25733333333,4.91833333333,3.08733333333,5.23933333333,3.30133333333,7.07033333333
268.10,4.86733333333,2.45333333333,3.126,2.78333333333,11.753,6.75366666667,3.62766666667,4.37933333333,7.30733333333,4.92,2.981,5.09166666667,3.06033333333,7.229
268.48,4.652,2.39133333333,2.71766666667,2.63933333333,11.721,6.48133333333,3.54133333333,4.36433333333,7.04333333333,4.83466666667,2.914,5.03066666667,2.87466666667,7.082
268.85,4.862,2.548,2.873,2.86,11.9083333333,6.422,3.471,4.706,7.384,5.226,3.432,5.148,3.107,6.76
269.22,5.032,2.98866666667,3.282,3.38466666667,12.2733333333,6.922,4.087,5.40233333333,7.81633333333,5.61933333333,4.11233333333,5.26166666667,3.729,7.16466666667
269.59,4.87933333333,2.945,3.11966666667,3.46966666667,12.118,7.014,4.36833333333,5.36633333333,7.62533333333,5.70333333333,4.368,5.14166666667,3.744,6.98833333333
269.97,5.43833333333,2.94933333333,3.435,3.62933333333,12.2113333333,7.14966666667,4.18766666667,5.55966666667,8.109,6.021,4.60033333333,5.17133333333,3.933,7.23466666667
270.34,5.589,3.08533333333,3.59533333333,3.85666666667,12.104,7.108,4.14166666667,5.89766666667,8.19966666667,6.337,4.628,5.376,4.165,7.59466666667
270.71,5.61566666667,3.09766666667,3.446,3.62,11.8226666667,6.98466666667,4.154,5.801,7.85433333333,6.43966666667,4.409,5.10533333333,4.01433333333,7.228
271.09,5.43633333333,3.08066666667,2.95633333333,3.432,11.553,6.807,3.613,5.414,7.47533333333,6.25233333333,4.08866666667,4.587,3.55633333333,7.02233333333
271.46,5.411,3.101,2.78233333333,3.277,11.1626666667,6.69733333333,3.409,4.96,7.148,6.21366666667,3.651,4.069,3.343,6.994
271.83,5.137,3.06966666667,2.86466666667,3.08033333333,10.9316666667,6.53733333333,3.53266666667,4.99733333333,6.97933333333,6.23566666667,3.425,3.75866666667,3.242,6.796
272.20,5.33,3.34666666667,3.263,3.31533333333,11.0693333333,6.673,3.89266666667,5.36166666667,7.21866666667,6.4,3.515,4.06066666667,3.48366666667,6.79866666667
272.58,5.722,3.66,3.691,3.516,11.362,7.114,4.114,5.578,7.43366666667,6.836,3.77366666667,4.351,3.76366666667,7.09333333333
272.95,5.60666666667,3.724,3.806,3.53966666667,11.3156666667,7.28466666667,4.246,5.668,7.45833333333,6.79333333333,3.64233333333,4.36866666667,3.86733333333,7.11033333333
273.32,5.564,3.38766666667,3.696,3.511,11.2923333333,7.04233333333,4.096,5.65633333333,7.15566666667,6.72433333333,3.55166666667,4.52733333333,3.56233333333,6.49866666667
273.69,5.68533333333,3.29066666667,3.76966666667,3.40533333333,11.236,6.77933333333,4.009,5.70633333333,7.29966666667,6.65433333333,3.53,4.47766666667,3.43666666667,6.727
274.06,5.77466666667,3.56033333333,3.80366666667,3.72933333333,11.263,6.993,4.408,5.97566666667,7.332,6.866,3.857,4.789,3.88866666667,6.813
274.44,6.092,3.79133333333,3.93166666667,3.98566666667,11.4496666667,7.43166666667,4.96866666667,6.07033333333,7.691,7.28,4.299,5.05466666667,4.26666666667,7.01033333333
274.81,6.283,3.97933333333,4.22166666667,4.37633333333,11.6513333333,7.694,5.36833333333,6.40433333333,8.069,7.47333333333,4.77266666667,5.55566666667,4.56333333333,7.50666666667
275.18,6.43033333333,4.26833333333,4.98166666667,4.64733333333,12.1586666667,8.19133333333,6.05166666667,6.79833333333,8.34733333333,7.857,5.34933333333,6.36366666667,5.104,7.87933333333
275.55,6.204,4.087,4.88766666667,4.579,12.168,8.34466666667,6.19266666667,6.845,8.47066666667,7.87566666667,5.55166666667,6.66233333333,4.85366666667,7.97833333333
275.93,6.32333333333,4.032,4.71033333333,4.69866666667,12.2023333333,8.46166666667,6.27633333333,6.627,8.60233333333,8.11166666667,5.71533333333,6.89566666667,4.78033333333,7.97133333333
276.30,5.938,3.79933333333,4.301,4.43233333333,11.9473333333,8.33933333333,6.20066666667,6.344,8.56633333333,7.933,5.54366666667,6.72633333333,4.528,7.754
276.67,5.747,3.791,4.02066666667,4.32233333333,11.9036666667,8.258,6.109,6.15733333333,8.765,7.66633333333,5.31233333333,6.43466666667,4.38233333333,7.751
277.04,5.56766666667,3.52733333333,3.68766666667,4.007,11.7136666667,7.731,5.9,5.71533333333,8.38233333333,7.52233333333,4.95333333333,6.158,3.933,7.768
277.41,5.39066666667,3.4,3.388,3.84533333333,11.474,7.49266666667,5.79866666667,5.31666666667,8.25933333333,7.30733333333,4.63633333333,6.03366666667,3.62266666667,8.27166666667
277.79,5.45866666667,3.32933333333,3.44066666667,3.87433333333,11.5483333333,7.33966666667,5.71833333333,5.26033333333,8.18133333333,7.33966666667,4.38166666667,6.189,3.67633333333,8.367
278.16,4.85433333333,2.62633333333,3.07433333333,3.07433333333,11.0656666667,6.69633333333,4.979,4.618,7.86666666667,6.908,3.51,5.72566666667,3.09933333333,8.028
278.53,4.28733333333,2.051,2.59466666667,2.743,10.662,6.04133333333,4.52166666667,4.386,7.796,6.36266666667,2.80433333333,5.47333333333,2.86666666667,7.62266666667
