wavelength,Back_TanChif,Belly_TanChif,Breast_TanChif,Crissum_TanChif,Crown_TanChif,DorTail_TanChif,Patch10_TanChif,Patch11_TanChif,Rump_TanChif,Throat_TanChif,WingTip_TanChif
810.19,8.35729166667,6.93333333333,18.1416666667,5.95833333333,13.7416666667,8.57083333333,10.2916666667,15.3083333333,66.2,16.1916666667,13.3952380952
810.49,8.20139999999,6.30033333333,17.9651333333,5.19373333333,13.2397333333,8.16096666667,9.80846666667,14.883,66.3431333333,16.3389333333,12.9301238095
810.80,8.35979166667,6.63266666667,18.4459333333,5.85126666667,13.7919333334,8.62416666667,10.3438666667,15.4988666667,66.3523333333,16.6454666667,13.032947619
811.10,8.44012500001,6.96853333334,19.4308,6.05433333333,14.3165333333,9.00390000001,10.6252,15.5498,67.2702666667,16.6536666667,13.6722380952
811.41,8.00118333333,6.69280000001,19.5905333333,6.08286666667,14.3094,9.17203333333,10.3356666667,15.2244666667,67.3637333333,16.8104,13.8394047619
811.71,7.01345833333,6.17900000001,18.8031333333,5.46093333334,13.7854666667,8.58613333333,9.29966666665,14.672,67.3669333333,16.2412,12.504547619
812.02,7.426725,6.57806666667,19.1135333333,6.3474,14.5833333333,8.89196666666,9.98220000001,15.0974666667,67.4201333333,16.4982,12.534247619
812.32,9.51684166665,8.97533333334,21.1240666667,9.24346666667,16.7229333333,11.1457,12.7799333333,16.5239333333,67.5054666667,18.2792666667,14.4277285714
812.63,9.77610833334,9.26693333333,21.4065333333,9.91480000001,16.9225333333,11.5728,13.5464666667,16.4193333333,66.4790666667,18.2096666667,14.4915333333
812.93,9.44046666665,8.17313333333,20.3636,8.76180000001,16.3723333333,10.9738,12.7098666667,15.42,66.2336666666,17.5930666667,13.5312190476
813.24,8.89885833333,6.896,19.2416666667,7.8042,15.3263333333,9.9517,11.9401333333,14.1710666667,65.9699333333,16.6490666667,12.7262047619
813.54,6.81607500001,4.42926666667,16.6667333333,5.1178,13.0888666666,7.57243333333,9.98180000001,12.2282,65.2716666667,13.8677333333,10.5188904762
813.85,6.83298333333,4.80433333333,17.0311333333,5.488,13.5132,7.69236666667,10.2562666667,12.3798,65.0922666667,13.9631333333,10.8244952381
814.15,7.46172500001,5.68473333333,17.5136666667,5.93673333333,14.0901333333,8.0631,10.8917333333,12.7658,65.5674666667,14.6126666667,11.8648619048
814.46,7.90413333332,6.65739999999,17.3314666667,6.48446666666,14.7268,8.61113333333,11.6666666667,13.4153333333,66.6484666667,15.5190666667,12.0620142857
814.76,9.36851666667,8.29966666667,18.4208,7.41133333333,16.3300666667,9.72183333333,13.1269333333,14.5447333333,67.2050666667,16.7879333333,13.4974238095
815.07,10.3616583333,9.56093333334,19.5789333333,8.36926666668,17.4643333333,10.8871,15.0537333333,15.8064666667,68.4768666666,17.8494,15.3539095238
815.37,11.5495333333,10.3613333333,20.6068666667,8.78166666667,18.4561333333,12.0393,16.2873333333,16.8316666667,69.3171333333,19.4467333333,16.5635190476
815.68,11.1833833333,9.684,20.0272,7.57013333334,17.543,11.6757333333,15.4472666667,16.4137333334,69.729,19.0154,16.1125761905
815.98,12.0851666667,10.4171333333,20.7357333333,7.97660000001,18.1426666667,12.6470333333,15.8457333333,17.1826666667,70.498,19.4438,16.6411095238
816.29,12.4977916667,11.1754,21.7543333333,8.86853333333,18.535,13.3246,16.5352666667,17.7106666667,70.3596666667,19.7017333333,17.3891761905
816.59,12.9576,11.8298,22.5686666667,9.69933333334,19.098,14.1280666667,16.9758666667,18.7886666667,71.0567333333,20.4036666667,18.2768904762
816.89,15.8435583333,15.1612,25.5665333333,12.9777333333,21.7948666667,17.2868333333,19.8510666667,21.6625333333,72.5640666667,23.3580666667,20.8278666667
817.20,15.917625,15.4146666667,25.4063333334,12.7968,21.8617333333,17.5651333333,19.9429333333,21.8862,73.0568666667,23.374,20.8392190476
817.50,15.1003583333,15.1392,24.7493333333,12.2831333333,21.0341333333,17.5535666667,19.5304,21.5830666667,72.7526,23.0468666666,20.2873809524
817.81,13.9082833333,13.6199333333,23.9800666667,11.1574,20.1858,15.9735666667,18.1958666667,20.4412666667,71.6841333333,21.7112,19.1638047619
818.11,13.0820916667,12.4962666667,23.2436,10.2017333333,19.0060666667,14.7908666667,17.1002666667,19.8132666667,70.6428666667,20.5828666667,18.0402380952
818.41,12.7920833333,11.8048,23.2484666667,9.99273333334,18.7545333333,14.5504666667,16.4544666667,19.1862,69.349,20.2617333333,17.1792809524
818.72,12.6978,11.8966666667,23.4094,10.3144666667,18.5303333333,14.6275333333,16.1074,19.2850666667,68.5004666667,19.9204666667,16.8345380952
819.02,12.4252083333,11.8406666667,23.153,10.0248,18.4264666667,14.0797666667,15.7152,19.2723333333,68.4328666667,19.5272666667,16.6674571429
819.33,11.7442166667,11.5384666667,22.6267333334,9.49846666667,18.1480666667,13.4446,14.8262,19.1737333333,68.4786666666,19.5669333333,16.4028857143
819.63,11.118,11.111,22.0189333333,9.05246666667,17.5445333333,12.6066666667,14.2411333333,18.864,68.2936666667,19.3205333333,15.7079952381
819.93,10.4143166667,10.3852,21.4361333334,8.27973333333,16.5467333333,11.6236,13.6324,17.9827333333,67.9553333333,18.7027333333,14.6623619048
820.24,9.732425,9.40253333333,20.6706666667,7.46206666667,16.0442,10.8417666667,12.8054,17.2284666667,67.7296666667,18.1202666667,13.8063238095
820.54,9.34805,8.83640000001,20.3234,7.02626666667,15.5666666667,10.1933666667,12.3118,16.6848,67.5975333333,17.6882,13.3120904762
820.85,9.13195000001,8.45413333334,19.7711333333,6.68473333333,15.2751333333,9.83026666667,11.9726666667,16.1986666667,66.9417333333,17.2685333333,12.901147619
821.15,9.66739166667,8.98506666666,20.1967333333,7.21219999999,15.6538666667,10.4013333333,12.352,16.6487333333,67.5855333333,17.7375333333,13.3196142857
821.45,9.85654166667,9.2148,20.2534,7.3792,15.8954666667,10.7653,12.6628,16.7734,68.1673333333,17.9406666667,13.6351428571
821.76,9.74031666666,9.06293333334,19.8748666667,7.22119999999,15.7422666667,10.6171333333,12.4958666666,16.5886666667,67.7831333333,17.7124666667,13.5151857143
822.06,10.0555166667,9.22953333334,20.0051333333,7.43046666667,16.0590666667,10.8010333333,12.7632666667,16.8499333333,68.2485333333,17.9259333333,13.8190714286
822.36,10.33745,9.44266666667,20.174,7.74599999999,16.3476666667,11.1422,13.0835333334,17.0822,68.1939333333,18.1892666667,14.0393380952
822.67,10.6530833333,9.692,20.4244,7.93493333333,16.5676666667,11.2988333333,13.4371333333,17.2733333333,68.5574,18.3984666667,14.2664047619
822.97,10.8635583333,9.86253333333,20.5640666667,8.02240000001,16.7915333333,11.5183666667,13.6224,17.3194666667,68.5788,18.509,14.4051238095
823.27,11.3465916667,10.304,20.9182,8.52086666666,17.3737333334,12.0957,14.0494,17.7702,68.7903333333,18.9260666667,14.9765666667
823.58,11.4706916667,10.4284,21.0621333333,8.61906666667,17.4372666667,12.1851666667,14.1409333333,17.8941333333,68.9227333333,19.0692,15.1948428572
823.88,11.726225,10.7238,21.2087333333,9.00313333333,17.7298,12.6292666667,14.4846,18.1358,68.8486666667,19.3302,15.5235380952
824.18,12.1354583333,11.1764666666,21.7276,9.4862,18.3294666667,13.1018333333,14.9039333333,18.6842666667,69.6077333333,19.8,15.9927285714
824.49,12.319225,11.3612,21.7763333333,9.66666666666,18.5934,13.3817333333,15.1634666667,18.9611333333,69.6387333333,19.914,16.2693238095
824.79,12.5491416667,11.6795333333,22.1153333333,9.94586666665,18.8952,13.6526333333,15.3358,19.3568666667,69.5053333333,20.1413333333,16.3469666667
825.09,12.6705583333,11.8570666667,22.4418,10.0114666667,19.0371333333,13.7204,15.5142666667,19.6824,70.0554,20.3769333333,16.5547571428
825.39,12.174175,11.5902,22.1817333333,9.63719999999,18.5161333333,13.5097,15.1786666667,19.2910666667,69.5406666667,20.0938666667,16.1741619047
825.70,11.957275,11.3729333333,22.1175333333,9.27866666666,18.2955333333,13.2476333333,14.9883333333,19.267,69.8399333333,19.9476,15.9912380952
826.00,11.2406166667,10.7909333333,21.5551333333,8.79586666667,17.7491333333,12.8443,14.3620666667,18.7421333333,68.7572,19.3486666667,15.5282904762
826.30,11.0073416667,10.5438666667,21.1568,8.58866666667,17.4575333333,12.5967333333,13.9900666667,18.6625333333,68.6036666667,19.1563333333,15.4095809524
826.61,10.5735666667,10.1954666667,20.7576666667,8.11173333333,17.0578,12.1937,13.5533333333,18.3348666666,68.3502666667,18.8266666667,14.970047619
826.91,10.1623,9.68746666667,20.2052666667,7.6972,16.7492,11.9885333333,13.2228,18.0126666667,67.7124,18.4267333333,14.4821238095
827.21,9.95943333335,9.52159999999,20.1216666667,7.5206,16.7056666667,11.7531333333,13.0683333333,17.9056,67.9352,18.3138666667,14.3911904762
827.51,10.0116,9.52746666667,20.0541333333,7.52566666667,16.6236666667,11.6530666667,13.1393333333,17.817,68.1526,18.4981333333,14.634652381
827.82,9.85415833333,9.32153333333,19.9605333333,7.38426666668,16.3881333333,11.3653333333,12.8876,17.5219333333,67.6270666667,18.3022666667,14.5579285714
828.12,9.40919166667,8.70046666667,19.452,6.88386666667,15.8946,10.8134333333,12.3474666667,17.0149333333,67.2251333333,17.9316666667,14.3599761905
828.42,9.78392500001,8.84353333333,19.7240666667,7.27346666667,16.2750666667,11.1214666667,12.3624666667,17.415,67.7109333333,18.3012666667,14.6193285714
828.72,10.1862083333,9.25713333333,19.9998666667,7.58966666667,16.7399333333,11.3764,12.6204,17.8134,67.8274666667,18.4868,15.1217142857
829.02,10.0871,9.47439999999,19.8933333333,7.60693333334,16.7607333333,11.3482,12.4358666666,17.4657333333,66.9273333333,18.4871333333,15.1068666667
829.33,9.88805,9.21426666667,19.5380666667,7.64286666666,16.4904666667,10.8880333333,12.0856,17.1618666667,66.9047333333,18.5476,14.7593142857
829.63,9.75114166665,9.16326666667,19.774,7.64039999999,16.3571333333,10.7371333333,11.9074666667,16.9276666667,67.1186666667,18.6064,14.6140047619
829.93,9.48754166667,9.20973333333,19.8365333334,7.35706666666,16.0762,10.4177333333,11.5652,16.5364666667,67.4478,18.5648666667,14.3392857143
830.23,9.38611666667,9.60066666666,20.0398,7.47833333333,15.7484,10.1763666667,11.3772,16.1410666667,67.8843333333,18.4697333333,14.608252381
830.54,8.75894166667,9.77473333332,19.9056,6.6958,14.9892,9.64426666667,11.0167333333,15.9985333333,67.7632666667,17.8865333333,14.4859952381
830.84,8.93068333334,9.88533333333,20.2064666667,6.94179999999,14.893,9.79366666667,11.0014666667,16.4525333333,68.1879333333,17.4770666667,14.1119952381
831.14,9.0461,10.3136,21.1059333333,7.05880000001,15.4588666667,10.2744666667,11.4432,17.2394,69.3334,18.0862666667,14.4247333333
831.44,8.97134166667,10.2220666667,20.8658666666,6.91186666667,15.1724,10.1034333333,11.5172666667,16.9194666667,69.1495333333,17.7778,13.8217190476
831.74,8.23134166666,9.51006666667,20.1783333333,6.2064,14.7586666667,9.47653333334,11.0096666667,16.0429333333,68.931,17.0377333333,13.1815619048
832.04,7.57088333333,8.43653333333,19.2584666667,5.41439999999,13.9698666667,8.61136666666,10.5210666667,14.9492666667,68.2756,16.4532,12.2390238095
832.35,7.85540833333,8.45233333333,19.6825333333,6.03853333332,14.5369333333,9.0245,11.0052,15.5289333333,69.5569333333,16.7724,12.7466761905
832.65,8.68770833335,9.36539999999,20.4414,6.42773333335,15.4612666667,9.96046666665,12.0271333333,16.3630666667,70.2728666667,17.0375333333,13.7665095238
832.95,8.58463333332,8.87173333334,20.189,6.38600000001,15.4696666667,9.84246666667,12.2852,16.4604,70.3379333333,16.9644,13.6311952381
833.25,8.69734166667,8.60353333333,19.893,6.60253333333,15.6074,9.63066666667,12.4130666667,16.6773333333,69.6094,16.7360666667,13.6578571429
833.55,9.09249999999,9.06633333334,20.1825333333,6.74266666666,16.2304,10.0405666667,12.755,17.3212,69.3810666667,17.0979333333,13.9911428571
833.85,9.28849166667,9.075,20.2595333333,6.94559999999,16.6373333333,10.2911333333,12.6677333333,17.3078666667,69.2952,17.4008666667,13.8357619048
834.16,8.71200833334,8.63606666667,19.7958666667,6.31180000001,16.3141333334,9.58183333334,12.3364666666,16.5962,68.7188,17.1263333333,13.4507809524
834.46,7.88537500001,7.591,18.6186,5.2458,15.177,8.7734,11.4995333333,15.6539333333,68.2154,16.2094666667,12.7188380952
834.76,7.20085000001,6.97806666666,18.2286666666,4.8954,14.5736666666,8.36406666667,11.0772,15.3241333333,68.4378,15.6916,12.4346619048
835.06,7.15444166667,6.98446666667,18.3743333333,5.0834,14.5193333333,8.49356666667,11.2894666667,15.4672666667,68.4512,15.6738666666,12.7395380952
835.36,6.32229166667,6.3018,17.7931333333,4.36833333333,13.9493333333,7.80143333333,10.5046666667,15.3350666667,68.9421333333,14.7876666667,12.1971380953
835.66,6.563825,6.71573333333,17.9416666667,4.4668,14.1566666666,8.30733333333,10.7773333333,16.1289333333,69.1489333333,15.3057333333,12.7040190476
835.96,5.86563333333,5.74926666667,17.438,3.5066,13.5711333333,7.87613333333,10.0238666667,15.8342,69.3034,15.0459333333,12.2202380952
836.26,5.37580833334,5.89846666667,17.2126666667,2.9982,13.5216,7.78933333333,9.30319999999,15.7061333333,69.386,15.1184666667,12.3571714286
836.57,4.81170000001,5.572,16.5925333333,2.35386666667,12.7819333333,8.0042,8.4114,14.856,68.5185333333,14.7324,11.9288428571
836.87,3.42943333333,3.39813333333,15.0926,1.30546666667,10.9444666667,6.95836666667,6.9816,13.0462666667,68.389,13.4352,10.4417333333
837.17,3.94525833333,2.77186666667,15.1238,1.477,10.7234666667,6.93986666667,7.55699999999,13.5559333333,68.7002,13.8188666667,11.2197666667
837.47,5.340825,3.65286666667,15.7402666667,2.49193333333,11.4377333333,8.58883333333,8.06186666667,14.6752,68.1148666667,14.5153333333,11.9297380952
837.77,6.48550833333,5.05246666667,16.6724666667,4.35593333333,12.8137333333,9.57430000001,9.25380000001,15.4007333333,67.529,15.7877333333,12.6946
838.07,6.83765,5.6724,16.373,4.21453333333,13.2994666667,9.71766666667,9.24286666665,15.0960666667,66.8362,15.8079333333,12.5399380952
838.37,6.994225,6.06913333333,15.6552,3.74720000001,13.1839333333,9.72416666667,9.05753333332,14.5746666667,65.6780666667,16.0115333334,11.8028904762
838.67,7.80440833333,7.23493333333,16.3014666667,4.78846666667,13.8203333333,11.3739666667,9.94786666665,14.6667333333,65.6696,17.3216666667,12.5284047619
838.97,7.172925,6.20126666666,16.2422,3.78113333333,13.4494666667,10.9308666667,9.45886666667,12.8329333333,65.1774,16.0092,12.1557333333
839.27,8.05221666666,7.33566666667,16.782,5.17866666667,14.6828666667,11.5054333333,10.2192,13.6332666667,65.9170666667,16.5974,12.708952381
839.57,9.75654166665,8.23200000001,17.7139333333,6.7906,16.0472666667,12.5168666667,11.6553333333,14.6058666666,66.3624666666,16.8580666667,13.3536047619
839.87,11.454725,9.36713333332,19.0621333333,7.9886,17.8304,13.339,13.435,15.6722666667,67.9887333333,17.8645333333,14.756347619
840.17,13.898275,12.198,21.5627333333,9.63480000001,20.3036,15.4526333333,15.7054,18.3249333333,69.8257333333,20.1576,16.8545619048
840.47,14.0470333333,12.7748,22.0284666667,9.61833333335,20.7634666667,15.5613333333,15.6923333333,18.3360666667,70.2336,19.8974666667,16.9929952381
840.77,13.6306583333,11.888,21.7249333333,9.11426666667,20.338,15.0933333333,15.1865333333,18.1818,70.4196,19.0442666667,17.2985666666
841.07,13.6492916667,12.2100666667,22.1366666667,8.92546666666,21.0013333333,15.6166333333,15.7143333333,18.8155333333,72.1002,19.0843333333,17.5318952381
841.37,15.0447333333,13.1804,23.0337333333,10.5162,22.3198666667,16.8003666667,17.5526,20.6502,73.5117333333,20.8286,19.3553714286
841.67,15.5136583333,13.9827333333,24.0026666667,10.7886,23.1676,17.1438,18.5818666667,20.8880666667,74.1285333334,21.2193333333,20.4165142857
841.97,18.4201416667,16.0453333333,26.5064666666,13.3734666667,25.9184666667,18.6104333333,20.8149333333,23.7273333333,74.7764,23.5671333333,22.8171333333
842.27,21.0413833333,18.3928,28.6234,16.5199333333,28.1481333334,20.1954666667,22.3340666667,26.7505333333,76.7715333333,26.3033333333,24.9705047619
842.57,20.0860583333,17.0036666667,28.2846,15.4006666666,26.8613333333,19.5880333333,21.4832,25.3034666667,76.1198666667,25.3932666667,24.0117047619
842.87,19.2545416667,15.8333333333,28.0228,13.8235333333,25.9478,18.8645,20.1634,24.3628666667,76.9935333333,25.2941333333,23.4944047619
843.17,16.363475,13.889,27.4999333333,11.5369333333,24.3519333333,16.9444333333,18.2964,23.0926,79.2221999999,24.1295333333,21.8160238095
843.47,13.7102916667,11.0317333333,25.6746666667,10.6548666667,22.8172666667,14.9503666667,15.9722666667,20.5754,78.4325333333,21.6072,20.3047238095
843.77,14.545175,11.1992666667,25.5284,12.3374666667,23.5162666667,17.3374666667,16.8291333333,20.4470666667,78.435,22.2154,20.0405809524
844.07,13.8721666667,11.2526,25.6687333333,12.0808,23.9489333333,17.8661666667,17.7495333333,19.5966666667,79.6178,23.2482,20.1683571429
844.37,12.4384166667,8.53153333333,23.9227333333,10.7825333333,22.1220666667,16.1413666667,16.5057333333,17.4919333333,76.6132,21.7577333333,18.8638619048
844.67,10.107925,7.04319999999,22.3698666666,9.56793333333,20.9303333333,15.1053,13.732,14.5514,75.3267333333,20.2878,16.8626809524
844.97,10.240875,7.01500000001,22.648,11.2194,22.4156666667,15.7492666667,13.4494666667,16.0512,76.3763333333,21.324,17.2041857143
845.27,6.91768333333,3.56046666666,19.5938,7.98079999999,19.9999333333,12.3534333333,10.49,12.8554,73.8114,18.1123333333,13.8044571429
845.57,4.86013333333,3.57146666667,17.9046666667,5.90493333334,18.2858666667,10.7617666667,9.90466666667,12.4285333333,70.8333333333,16.9286,12.2788761905
845.87,8.286725,7.47806666667,20.2852666667,8.64033333333,21.3158,12.3572666667,12.2368666667,15.1535333333,69.3640666667,18.8815333333,15.0408047619
846.17,8.00489166667,8.75133333334,20.1302666667,10.2064,21.911,12.519,13.3550666667,15.8088666667,67.7524666667,18.4582,15.970252381
846.47,10.0344166667,10.8571333333,20.0846666667,12.1058666667,23.2804666667,14.5926,14.6242666667,17.8624,67.1957333333,19.8307333333,17.9455761905
846.77,10.4684083333,11.9608,19.8039333333,11.8084,23.5511333333,14.2591666667,15.1198,18.1482666667,67.8648666666,20.5446,17.7870952381
847.07,9.43978333333,11.9509333333,19.0412,10.8362666667,22.3633333333,12.5307,14.4481333333,17.4135333333,67.4694666667,19.6655333333,16.9659428571
847.37,9.81044999999,12.7758666667,19.7102,11.505,22.4526,12.8204666667,13.8684666667,17.9932,67.4469333333,19.1303333333,16.201652381
847.67,13.0153166667,15.9649333333,21.6667333333,14.2764,24.7149333333,14.1884666667,15.3289333333,21.0746,68.9912666667,20.8991333333,18.060747619
847.97,14.782825,16.8294666667,24.0172666666,14.9620666667,26.2975333333,15.3311666667,17.3508,23.214,69.9674,21.2594,18.9406428571
848.26,15.6224166667,17.6068,24.3376666667,16.1537333333,26.2607333333,16.6879333333,18.3547333333,23.376,69.1239333333,20.5128,19.8077285714
848.56,17.1998916667,20.4288,26.2380666667,18.1136,27.3956,18.4136333333,20.6216666667,24.5230666667,70.2679333333,22.165,21.0182476191
848.86,16.006125,18.2894,24.5613333333,17.1053333333,26.2499333333,17.2697,19.6710666667,21.0744666667,69.2982666667,20.3071333334,18.6560428571
