wavelength,Back_PooBolm,Belly_PooBolm,Breast_PooBolm,Crissum_PooBolm,Crown_PooBolm,DorTail_PooBolm,Patch10_PooBolm,Patch11_PooBolm,Rump_PooBolm,Throat_PooBolm,WingTip_PooBolm
247.17,6.27393333334,4.6556,1.2412,4.68706666667,3.7864,7.94439999999,2.32006666667,14.0350666667,3.54377777778,3.1528,10.6048666667
247.54,6.67653333333,5.00493333333,1.5038,4.9902,4.3688,8.24953333334,2.45066666667,14.4428,3.76231111111,3.6588,10.9419333333
247.92,5.49640000001,3.5492,0.460466666666,3.77926666667,3.1654,6.92086666667,1.36213333333,13.386,2.48286666667,2.40773333333,9.741
248.29,6.06353333333,3.77866666667,1.0082,4.23093333333,3.57593333333,7.54313333333,1.86566666667,14.1484666667,2.79548888889,2.70446666667,9.85166666667
248.67,5.94893333334,3.72513333333,0.868733333335,3.9188,3.2058,7.26646666667,1.88853333333,14.0982,2.50562222222,2.45986666667,9.57026666667
249.04,5.18046666666,3.19046666667,0.590799999999,3.2582,2.51273333333,6.52633333333,1.46206666667,13.2946666667,1.88333333333,2.35773333333,8.98566666666
249.42,4.09066666667,2.13806666667,-0.216533333333,2.272,1.38593333333,5.46633333333,0.654333333335,12.2102,0.382955555555,1.17473333333,8.15046666667
249.79,4.28546666666,2.30993333333,0.115333333334,2.52393333333,1.1248,5.28393333333,1.21806666667,12.2580666667,0.310866666668,1.06993333333,8.30166666666
250.17,4.08313333333,2.23213333333,0.181666666667,2.191,0.960666666665,4.9446,1.44693333333,12.3080666667,-0.0176000000008,1.324,8.11373333334
250.54,2.88486666666,1.88793333334,-0.639866666667,1.41733333333,-0.275933333332,3.99493333333,0.727533333333,11.2447333333,-0.940777777778,0.652333333334,6.79833333333
250.92,1.6734,0.955133333334,-1.714,0.609733333333,-1.55826666667,3.02833333333,-0.223533333334,10.3116,-2.07548888889,-0.345466666665,5.48786666667
251.29,1.39499999999,0.757133333333,-1.304,0.609866666667,-1.5422,2.713,-0.182266666668,10.2768666667,-2.03544444444,-0.3996,5.02633333333
251.66,1.16193333333,0.283200000001,-1.28533333333,0.428466666667,-2.3094,2.18586666667,-0.566400000001,9.9418,-2.77668888889,-0.943933333334,4.3646
252.04,2.76226666666,2.039,0.433933333333,2.2126,-0.939933333333,3.89746666667,0.867733333334,11.3233333333,-1.0484,0.860533333335,5.987
252.41,3.23519999999,2.87906666667,1.2724,2.70433333333,-0.225266666669,4.23113333333,1.723,11.7556,-0.0994666666668,2.07913333333,6.754
252.79,3.54973333333,2.95533333333,1.10026666667,2.6988,-0.241866666667,4.28313333333,1.6574,12.05,0.234711111111,2.237,6.71806666667
253.16,3.73726666667,2.62846666667,0.8664,2.51093333333,-0.190999999999,4.73573333333,1.67393333333,12.2542,-0.0244000000014,1.84273333334,6.55659999999
253.54,4.92026666666,3.70293333333,1.99993333333,3.47833333333,1.39133333333,6.10133333333,3.13066666667,13.4637333333,1.69802222222,3.44206666667,7.72480000001
253.91,5.77193333333,4.78913333333,2.5156,4.51046666667,2.3322,7.23860000001,3.83573333333,14.419,2.57668888889,4.393,8.66146666667
254.28,4.86006666667,3.80966666667,1.14886666667,3.75666666667,1.42853333333,6.2432,2.64526666667,13.4392666667,1.42106666667,3.3258,7.30146666667
254.66,6.85913333333,5.09626666667,2.21713333333,4.9346,3.15626666667,7.74426666667,4.00313333333,15.0192666667,2.46344444444,5.05006666667,8.79926666667
255.03,5.60413333333,3.9984,0.940866666667,3.2036,1.91413333333,6.18813333333,2.8386,14.3552666667,0.786733333332,4.193,7.3074
255.41,5.00846666666,3.01546666667,-0.343600000002,1.43473333333,0.936533333333,4.74226666667,1.71826666667,13.5051333333,-0.535511111109,3.77153333333,6.28866666667
255.78,4.35866666667,2.23686666667,-0.9232,0.408399999999,0.408333333332,4.31426666667,1.30486666667,13.3688,-1.02973333333,3.49753333333,5.72566666667
256.15,3.83146666667,1.88393333333,-1.26806666667,-0.516266666667,-0.099666666668,3.52346666667,1.24086666667,12.4274666667,-1.79353333333,3.21546666667,4.8914
256.53,4.0518,1.82953333333,-1.312,-0.437333333334,-0.133866666668,3.49853333333,1.32086666667,12.2980666667,-1.41304444444,3.07,4.78373333333
256.90,4.97520000001,1.98846666667,-0.643666666666,0.511466666665,0.6766,4.67833333333,2.1864,12.7390666667,-0.206377777777,3.31693333333,5.7756
257.28,5.40333333334,2.40486666667,-0.159800000001,1.21013333333,0.897933333332,4.64233333333,2.26026666667,12.8158666667,0.771133333335,3.2496,6.47646666667
257.65,6.04966666667,3.3534,0.777866666667,2.53526666666,1.80406666667,5.51313333334,2.90413333333,13.2528666667,1.70804444445,4.0912,7.3976
258.02,5.69766666667,3.12733333333,1.0502,2.61093333333,2.1062,5.2684,2.36153333333,12.9038,1.81608888889,3.7192,7.0786
258.40,6.92600000001,4.5278,2.63333333333,3.79346666667,3.54873333333,6.63733333333,3.6074,13.72,3.39206666666,4.62073333334,8.48759999999
258.77,6.60173333333,4.185,2.54226666667,3.76566666667,3.09553333333,6.37279999999,3.09993333333,13.7352666667,3.23537777778,3.93433333333,8.20153333333
259.15,7.87053333333,5.45906666667,3.85893333333,5.27993333333,4.5296,7.85146666667,4.46853333333,14.8117333333,4.75191111111,4.93706666667,9.68386666666
259.52,7.93993333334,5.61693333333,3.9786,5.524,4.6086,8.26693333334,4.53273333333,14.8305333333,5.02037777778,4.8872,9.90873333334
259.89,7.49146666667,5.22373333333,3.3448,5.20133333333,4.0306,7.8862,4.1404,14.3005333333,4.74188888889,4.5642,9.61013333332
260.27,6.99726666666,4.6358,2.65473333333,4.89453333333,3.61253333333,7.4622,3.884,14.1130666666,4.47357777778,3.9556,9.36206666667
260.64,6.72433333334,4.46166666667,2.3448,4.74413333333,3.43206666667,7.26486666667,3.4898,13.9466666667,4.23377777778,3.74506666667,9.29093333334
261.01,6.5882,4.5794,2.35593333333,4.8542,3.36506666667,7.18913333333,3.41333333333,14.0250666667,4.13442222222,3.9238,9.27946666667
261.39,6.69373333333,4.9984,2.46293333333,5.08006666667,3.59026666667,7.29513333333,3.62626666667,14.3274666667,4.32957777778,4.28526666667,9.5134
261.76,6.53313333333,4.95273333333,2.31953333333,4.9372,3.34726666667,7.17273333333,3.41866666666,14.1623333333,4.24357777778,3.99333333333,9.35253333333
262.13,6.9724,5.38213333333,2.54973333333,5.18706666667,3.6748,7.56746666667,3.84726666667,14.4618,4.67102222222,4.37413333333,9.82440000001
262.51,6.32926666667,4.99826666667,2.0766,4.7888,3.02793333333,7.26666666667,3.32626666667,13.9261333333,4.23506666667,3.85866666667,9.52786666667
262.88,6.0502,5.04426666666,2.00386666667,4.6512,3.02126666667,7.2756,3.56446666667,13.4721333333,4.39302222222,3.93066666667,9.63020000001
263.25,5.37233333333,4.83513333333,1.4044,4.11586666667,2.42386666667,6.70466666667,3.1346,12.5848,3.83808888889,3.6632,9.23433333333
263.63,4.43013333334,4.2264,0.616066666667,3.52533333333,1.44986666667,5.7664,2.44973333333,11.9118666667,3.04202222222,2.9994,8.60466666667
264.00,5.18013333333,5.4724,1.86946666667,4.38913333334,2.37346666667,6.45013333333,3.5878,12.8044,4.02275555556,3.84966666667,9.35246666667
264.37,5.05193333334,5.6354,2.24486666667,4.23453333334,2.39066666667,6.5158,3.16146666667,12.1354,3.92557777778,3.68233333333,8.93760000001
264.75,5.21146666667,5.88393333333,2.76866666667,4.37093333333,2.5374,6.72966666667,3.65646666667,12.0618666667,4.26933333333,3.75093333333,8.8994
265.12,5.65720000001,6.36706666667,3.40686666667,4.86333333333,3.21233333333,7.02933333333,4.3428,12.4079333333,4.74255555555,3.83813333333,9.43739999999
265.49,6.00066666667,6.5532,4.14686666667,5.4376,3.73873333333,7.90606666666,4.9162,12.5175333333,5.26888888889,4.31193333333,9.64113333333
265.87,5.87333333333,6.14786666667,3.76746666667,5.0298,3.47313333333,7.42013333333,4.68553333333,12.3704,5.03162222222,4.2414,9.25633333333
266.24,4.76893333334,5.24593333333,3.00266666667,4.2482,2.1704,6.4232,3.6692,11.5912666667,3.80057777778,3.1486,8.37953333333
266.61,5.21126666667,5.00013333333,3.08453333333,4.46493333333,2.19266666667,6.36633333333,3.75593333333,12.1364,3.71204444445,3.35206666667,8.22066666667
266.98,5.70253333333,5.2568,3.22873333333,4.91593333333,2.63766666667,6.69846666667,3.7016,12.5194,3.5652,3.76073333333,8.42666666667
267.36,5.48939999999,4.37013333333,2.84933333333,4.37466666667,2.23846666667,6.25626666667,3.19733333333,12.419,2.95804444444,3.20633333333,7.91966666667
267.73,6.73113333334,5.49906666667,4.05653333333,5.4432,3.56293333333,7.5938,4.37853333333,13.7584666667,4.17113333333,4.44726666667,8.94193333333
268.10,6.70846666667,5.16993333333,3.89946666667,5.3166,3.5388,7.66026666667,4.063,13.7106666667,4.12015555555,4.3144,8.80493333335
268.48,7.74246666667,5.80686666667,4.53173333333,6.2514,4.20766666667,8.3614,4.92633333333,14.8411333333,4.80024444444,5.42893333333,9.91906666667
268.85,8.10646666667,5.89133333333,4.65646666667,6.58873333333,4.45533333333,8.718,5.27993333333,15.1425333333,5.07633333334,5.71886666667,10.4532666667
269.22,7.7616,5.59233333333,4.27346666667,6.19046666667,4.2492,8.60800000001,4.86773333333,14.7538666667,4.80668888889,5.3602,10.1180666667
269.59,7.261,4.9442,3.50513333333,5.3728,3.6708,7.827,4.16413333333,14.2592,4.04017777778,4.5118,9.66639999999
269.97,7.16413333333,5.0382,3.55793333333,5.26673333333,3.7546,8.03453333333,4.00726666667,14.2036,3.86671111111,4.33606666667,9.667
270.34,7.44753333333,5.13233333333,3.64513333333,5.44633333333,4.13566666667,8.099,4.1986,14.3260666667,4.32537777778,4.73206666667,9.79786666667
270.71,7.44239999999,5.56,3.6282,5.5372,4.36973333333,7.95593333334,4.07686666667,14.2234,4.46477777778,4.79946666667,10.0512666667
271.09,7.56793333333,5.57546666667,3.31846666667,5.4264,4.2866,7.94426666667,4.15253333333,14.3724666667,4.81811111111,4.53246666667,10.0857333333
271.46,7.77420000001,5.98566666667,3.473,5.91746666667,4.7168,8.2258,4.52693333333,14.4444666667,5.31902222222,4.8064,10.3618666667
271.83,7.17593333333,5.40193333334,2.98006666667,5.4054,4.2758,7.69926666667,4.01946666667,13.718,4.85224444444,4.2032,9.80953333333
272.20,6.91886666667,5.0306,2.6448,5.17373333333,3.9536,7.3074,3.773,13.3708666667,4.60457777778,3.9568,9.66933333333
272.58,7.07826666667,5.3218,2.76966666667,5.4024,4.32853333333,7.8072,3.95053333333,13.6413333333,4.85368888889,4.01406666667,9.71386666668
272.95,6.9556,5.18853333333,2.52133333333,5.25166666667,4.17533333333,7.61986666667,3.74706666667,13.5424666667,4.57284444444,3.78346666667,9.4836
273.32,6.88066666666,5.16466666667,2.51993333333,5.3556,4.21926666667,7.5266,3.8176,13.3925333333,4.56191111111,4.0184,9.51593333333
273.69,6.78626666666,5.21433333333,2.47586666667,5.47013333333,4.2772,7.501,3.8716,13.4298,4.6394,4.11093333333,9.53146666667
274.06,6.92726666667,5.46773333333,2.6354,5.95526666667,4.57586666667,7.57173333333,4.12146666667,13.6673333333,4.89197777778,4.28853333333,9.75626666669
274.44,7.44299999999,6.16946666667,3.28573333333,6.5508,5.32166666667,8.21593333333,4.8994,14.1403333333,5.43302222222,4.90986666667,10.4154
274.81,7.48906666666,6.3092,3.5676,6.75,5.49366666667,8.55453333333,5.5284,14.2842,5.70424444444,5.03886666666,10.6298666667
275.18,6.28193333333,5.21613333333,2.91873333333,5.8444,4.6268,7.362,4.74686666667,13.2276,4.66564444444,4.2598,9.71593333331
275.55,6.41426666667,5.4298,3.2162,5.91306666667,4.83146666667,7.60393333333,4.89266666667,13.2721333334,4.90955555556,4.4816,10.0053333333
275.93,6.71866666666,5.77146666667,3.26453333333,6.377,5.0734,7.75473333333,5.1884,13.3148,5.19711111111,4.7356,10.4142
276.30,7.35999999999,6.55426666667,3.8598,7.10506666667,5.95473333333,8.71286666667,5.801,13.933,5.68482222222,5.23886666667,10.9162
276.67,7.56286666666,6.95533333333,4.28213333333,7.4316,6.123,8.76633333333,6.17546666667,14.1695333333,6.08797777778,5.52686666667,11.3084
277.04,7.75253333333,7.43853333333,4.58186666667,7.70333333333,6.54553333333,9.11839999999,6.3374,14.4343333333,6.51784444444,5.78133333333,11.434
277.41,8.02353333332,7.63860000001,4.85633333333,7.8826,6.659,9.44919999999,6.457,14.7321333333,6.69586666667,5.86226666667,11.6713333333
277.79,8.12006666667,7.75293333333,4.9378,7.9862,6.705,9.51233333333,6.51373333333,14.7332,6.79311111111,5.9362,11.6694666667
278.16,8.77353333333,8.051,5.31273333333,8.18033333333,7.07753333333,9.8536,6.98613333333,15.2423333333,7.2624,6.5336,12.0784666667
278.53,8.87886666667,7.95546666667,5.1442,8.19293333333,6.96806666666,9.84753333334,7.00946666667,15.7566,7.21306666666,6.4632,11.9728666666
278.90,9.01653333333,8.00460000001,4.93466666667,8.2358,6.78033333333,9.80486666667,6.91313333333,15.9256,7.10117777778,6.4166,12.0258
279.27,10.1772,9.19679999999,5.7842,9.16293333334,7.60933333334,11.1387333333,7.9374,16.8210666667,7.94237777778,7.28126666667,12.9751333333
279.64,10.4867333333,9.41253333333,5.7826,9.50933333334,7.61046666666,11.1770666666,8.06946666667,17.2914,7.89528888889,7.2934,12.9378666667
280.02,10.9448,9.85613333334,6.21886666667,9.94353333333,8.01019999999,11.5674666667,8.46173333333,17.8663333333,8.26384444445,7.71526666667,13.4316666667
280.39,10.8822,9.78653333331,6.17573333333,9.93953333332,7.90460000001,11.5225333333,8.449,17.9154,8.26055555556,7.7694,13.4828666667
280.76,10.0746,8.8462,5.50426666667,9.27646666667,7.27393333333,10.7791333333,7.62093333333,16.8834,7.54693333333,7.045,12.5559333333
281.13,9.59526666667,8.1088,5.26546666667,8.85713333333,6.74833333333,10.4014666667,7.07146666667,16.3401333333,7.0114,6.71766666666,12.2040666666
281.50,9.66740000001,8.23146666667,5.48873333333,9.09506666667,6.84866666667,10.6998666667,7.2688,16.5094666667,7.11882222222,6.97113333334,12.3937333333
281.87,10.3608,8.86026666667,6.2898,9.81153333333,7.42653333333,11.6252,7.80673333333,17.1166666667,7.6714,7.7684,13.0236666667
282.25,10.378,8.91566666667,6.5056,10.0341333333,7.58359999999,11.9052666667,7.7354,17.1994,7.87897777778,7.90273333333,13.2219333333
282.62,10.1425333333,8.6848,6.2182,9.72113333334,7.32726666666,11.8028666667,7.50293333333,16.8546,7.57388888889,7.55153333333,13.0606
282.99,9.73873333333,8.464,5.97366666666,9.45086666666,7.01319999999,11.4566,7.1512,16.3614,7.26466666667,7.33913333333,12.6697333333
283.36,9.54466666666,8.30053333333,5.94066666667,9.47913333332,6.87446666667,11.2667333333,6.8034,16.4275333333,7.19608888889,7.0596,12.471
283.73,8.95713333333,7.71226666667,5.40246666667,8.82166666667,6.42886666667,10.6336,6.1606,15.8423333333,6.69428888889,6.5034,11.7787333333
284.10,8.568,7.20406666667,5.1076,8.20966666667,6.06493333333,10.2206,5.8564,15.4404666667,6.23424444445,6.0248,11.2100666667
284.47,8.56313333334,7.27206666667,5.1752,8.1502,6.04826666667,10.1325333333,5.89506666667,15.4218666667,6.30726666667,6.20166666667,11.2029333333
284.85,8.73453333333,7.45,5.2788,8.19046666667,6.14793333333,10.3791333333,6.01433333333,15.6680666667,6.45588888889,6.36186666667,11.452
285.22,8.83206666667,7.73113333333,5.2198,8.36433333333,6.34026666667,10.503,6.2794,15.7836666667,6.63333333333,6.47906666667,11.6648666667
285.59,8.90866666667,7.74593333333,5.24593333333,8.31193333333,6.42786666667,10.4298666667,6.4038,16.0554,6.78762222222,6.5616,11.6308
285.96,8.49980000001,7.4126,4.98886666667,7.96326666666,6.08313333333,9.89986666667,6.17,15.7360666667,6.55288888889,6.1488,11.2554666667
286.33,8.25093333334,7.26693333333,4.75513333333,7.6694,5.74393333333,9.68213333335,6.07793333333,15.4543333333,6.27666666667,5.93706666667,10.9604
286.70,7.92593333334,7.131,4.4296,7.26706666667,5.46373333333,9.30473333333,5.62093333333,14.9632666667,5.98033333333,5.71,10.6460666667
287.07,8.14573333333,7.0946,4.4868,7.2946,5.72366666667,9.50733333333,5.74966666667,15.2379333333,6.09764444445,5.95653333333,10.7372
287.44,8.29853333333,7.13193333333,4.52713333333,7.16266666667,5.88733333333,9.32106666666,5.8236,15.4564666667,6.10686666667,6.28886666667,10.83
287.82,8.59666666667,7.54786666667,4.9444,7.49573333333,6.24853333333,9.59360000001,6.22253333333,15.7950666667,6.44553333333,6.7776,11.2969333333
288.19,8.75593333332,7.85026666666,5.00293333333,7.83613333333,6.3792,9.67319999999,6.42893333333,16.1378666667,6.56206666667,7.04453333333,11.3844666667
288.56,8.6564,7.70566666667,4.8992,7.76306666667,6.29633333333,9.4686,6.35613333333,16.0419333333,6.29633333333,6.7646,11.2768666667
288.93,8.5642,7.73573333333,4.87846666667,7.63373333333,6.1468,9.30993333333,6.31926666667,16.154,6.14504444444,6.70306666667,11.1564666667
289.30,8.64166666666,7.73373333333,5.05393333333,7.56733333334,6.20893333333,9.17513333334,6.37306666667,16.28,5.99282222222,6.679,11.0548
289.67,8.10666666666,7.08193333333,4.32966666667,6.94426666667,5.556,8.51433333333,5.7058,15.5718666667,5.20544444445,5.92953333333,10.2936666667
290.04,8.36833333334,7.08953333333,4.21993333333,6.96666666667,5.63626666667,8.62906666667,5.8232,15.9352,5.21764444444,5.98786666667,10.3651333333
290.41,8.41033333333,7.01886666666,4.0978,6.92766666667,5.6518,8.4866,5.85873333334,16.1704666667,5.16917777778,5.89833333333,10.3262
290.78,8.64306666666,6.90266666667,4.22606666667,7.25013333333,5.72313333333,8.61086666667,6.1328,16.571,5.39691111111,6.0508,10.4035333333
291.15,8.73359999999,7.16486666667,4.3532,7.45366666667,5.74026666667,8.52186666667,6.221,16.7575333333,5.53762222222,6.15113333333,10.5939333333
291.52,8.6666,7.27086666667,4.16493333333,7.52793333333,5.67286666667,8.46173333333,6.3272,16.6540666667,5.51726666667,6.0524,10.4320666667
291.89,8.53506666667,7.13446666667,4.01213333333,7.4908,5.46073333333,8.54766666667,6.3404,16.8044,5.41597777778,6.08266666667,10.3172666667
292.26,8.254,6.9662,3.85566666667,7.24273333333,5.27653333333,8.48953333333,6.04193333333,16.6664666667,5.33102222222,5.9268,10.2790666667
292.64,8.26946666667,7.1384,3.6748,7.2426,5.17333333333,8.5848,6.1272,16.7291333333,5.40182222222,5.99953333333,10.1798
293.01,8.82613333333,7.63406666667,3.91093333333,7.81953333333,5.69653333333,8.93313333333,6.65093333333,17.3044666667,5.90495555556,6.46786666667,10.6327333333
293.38,9.12393333334,8.1564,4.11213333333,8.2664,5.87726666666,9.43100000001,7.02606666667,17.6264,6.40253333333,6.96046666667,10.8706
293.75,9.66766666666,8.98453333333,4.94073333333,8.95066666667,6.4894,10.0066,7.6888,18.2011333334,7.15322222222,7.69666666667,11.5656
294.12,9.57060000001,9.16226666668,4.88413333333,8.941,6.57039999999,9.82039999999,7.57726666667,18.0771333333,7.11077777778,7.6348,11.4779333333
294.49,9.18233333333,8.894,4.47513333333,8.70606666667,6.1464,9.32653333333,7.14046666667,17.6000666667,6.62615555555,7.23053333333,11.0182666667
294.86,8.81953333333,8.93733333333,4.38086666667,8.44613333333,5.98493333333,9.11526666666,6.86713333333,17.3909333333,6.43111111111,7.11286666667,10.8345333333
