wavelength,Back_LopPusf,Belly_LopPusf,Breast_LopPusf,Crissum_LopPusf,Crown_LopPusf,DorTail_LopPusf,Patch10_LopPusf,Patch11_LopPusf,Rump_LopPusf,Throat_LopPusf,WingTip_LopPusf
424.37,11.1033015873,27.9506777778,18.3041666667,28.8157777778,4.79188888889,6.94611111111,23.4144444445,39.3995555555,16.0541111111,21.511,10.2065306513
424.73,11.0875396825,27.9713111111,18.3088333334,28.8261111111,4.77688888889,6.91744444444,23.4286666667,39.4072222222,16.0285555556,21.518,10.1787969349
425.08,11.1009047619,28.0396222222,18.3668333334,28.8826666667,4.80177777778,6.94866666667,23.5011111111,39.4605555556,16.0834444444,21.5973333333,10.1890191571
425.44,11.1224285715,28.0869111111,18.3946666667,28.9298888889,4.82077777778,6.97733333333,23.5624444444,39.4976666667,16.1306111111,21.671,10.2133007663
425.80,11.1246190476,28.1150555555,18.4211666666,28.9653333333,4.806,6.94844444444,23.5895555556,39.5271111111,16.1402777778,21.6878888889,10.2312681992
426.16,11.123968254,28.1487333334,18.4058333333,28.9967777778,4.76866666667,6.92833333333,23.6138888889,39.5246666667,16.1291666667,21.6987777778,10.2167241379
426.51,11.1186984127,28.2021888889,18.4153333333,28.9945555555,4.76711111111,6.895,23.635,39.4531111111,16.1177777778,21.7552222222,10.192210728
426.87,11.151047619,28.2561666667,18.4856666666,29.0813333333,4.77777777778,6.90933333334,23.7153333333,39.5254444444,16.1824444444,21.8157777778,10.2051954023
427.23,11.1260952381,28.2743777778,18.4903333334,29.1053333333,4.74222222222,6.87944444444,23.7434444444,39.5501111111,16.1806666667,21.8415555556,10.2111149425
427.58,11.1061587302,28.2539555556,18.4693333333,29.1081111111,4.72188888889,6.86022222222,23.7544444444,39.4844444444,16.1706111111,21.8324444444,10.1842911877
427.94,11.0536190476,28.2719555556,18.4503333333,29.1224444445,4.66755555555,6.82077777778,23.7483333333,39.4542222222,16.1007222222,21.8457777778,10.1244731801
428.30,11.0599682539,28.3304666667,18.4896666667,29.1854444444,4.65833333334,6.80988888889,23.8308888889,39.4867777778,16.0937777778,21.8972222222,10.1513544061
428.65,11.0624126984,28.3844,18.5115,29.2595555555,4.63833333333,6.79811111111,23.855,39.4983333333,16.0987222222,21.9127777778,10.1550900383
429.01,11.0273650794,28.3736,18.4931666666,29.2531111111,4.58355555555,6.74133333333,23.8483333333,39.4721111111,16.0338333333,21.87,10.1232796935
429.37,11.020952381,28.4271666667,18.508,29.3266666666,4.59444444444,6.75344444445,23.909,39.5058888889,16.0300555556,21.9201111111,10.1327279694
429.72,11.0601746032,28.4989222222,18.5525,29.4131111111,4.61677777778,6.78633333333,24.0005555556,39.5344444444,16.0574444444,22.0004444445,10.1355900383
430.08,11.109047619,28.5248444445,18.6168333333,29.4604444445,4.67433333333,6.83788888889,24.0137777778,39.5134444444,16.1050555556,22.0732222222,10.1842586207
430.44,11.1648095238,28.5785333333,18.6685,29.5576666666,4.70522222222,6.88122222222,24.0976666667,39.6457777778,16.1389444444,22.1135555555,10.2269655172
430.79,11.1653333334,28.6096666667,18.6641666667,29.5871111111,4.71233333333,6.88544444444,24.1308888889,39.6347777778,16.1280555556,22.152,10.2330708812
431.15,11.1940634921,28.6577444445,18.751,29.6457777778,4.77066666667,6.94311111111,24.1965555556,39.6541111111,16.1830555556,22.2365555556,10.2561934866
431.50,11.2337142857,28.7267777778,18.8106666667,29.7501111111,4.80588888889,6.96844444444,24.2962222222,39.7178888889,16.2078333333,22.309,10.2836858238
431.86,11.3210634921,28.8256333333,18.8871666666,29.8583333333,4.89588888889,7.04844444444,24.4104444444,39.8704444444,16.3187222222,22.4047777778,10.3674750958
432.22,11.3943174603,28.9422555556,18.9623333333,29.9653333333,4.94177777778,7.10777777778,24.4983333333,39.9873333333,16.4043333333,22.5048888889,10.4250651341
432.57,11.4204126984,28.9817222222,18.9938333333,30.0346666667,4.98544444445,7.14655555556,24.5905555556,40.0395555556,16.4598333334,22.544,10.4792624521
432.93,11.4571587302,29.0553333333,19.0288333334,30.1098888889,5.02866666667,7.18233333333,24.6408888889,40.1047777778,16.5074444444,22.6124444445,10.5190306513
433.29,11.4386031746,29.0794888889,19.0276666667,30.1536666667,5.00388888889,7.15744444444,24.6255555556,40.148,16.5038888889,22.6422222222,10.4924750958
433.64,11.4633015873,29.1174333333,19.0473333334,30.2133333333,5.013,7.17,24.6493333333,40.177,16.5170555556,22.6914444445,10.5206206896
434.00,11.5062222222,29.1953666667,19.0881666667,30.3055555556,5.04055555556,7.20211111111,24.7642222222,40.291,16.5672777778,22.769,10.5567605364
434.35,11.5126984127,29.2110777778,19.1056666667,30.3511111111,5.03322222222,7.21511111111,24.7996666667,40.3155555556,16.5803888889,22.8271111111,10.553881226
434.71,11.5067460317,29.2767,19.1315,30.4095555556,5.02366666667,7.20288888889,24.8367777778,40.4003333334,16.6088888889,22.8872222222,10.5679904215
435.07,11.5297936508,29.3426666667,19.1311666666,30.4858888889,5.02488888889,7.19933333333,24.8833333333,40.4533333333,16.6181111111,22.9245555555,10.5870229885
435.42,11.4862222222,29.3282111111,19.107,30.4483333333,4.99344444444,7.15666666667,24.8436666667,40.4076666667,16.6080555556,22.9041111111,10.535210728
435.78,11.5116349206,29.3900888889,19.1498333333,30.5158888889,4.99633333333,7.18755555556,24.9056666667,40.4407777778,16.6305,22.9471111111,10.5717298851
436.13,11.500952381,29.4073888889,19.1711666667,30.5416666667,4.99244444445,7.17077777778,24.9566666667,40.4286666667,16.6208333333,22.9412222222,10.572183908
436.49,11.5406031746,29.4482222222,19.1966666667,30.6016666667,4.99511111111,7.19133333333,24.9817777778,40.4426666667,16.6365,22.9742222222,10.5824789272
436.84,11.537936508,29.4244444445,19.1978333333,30.6128888889,4.99366666667,7.18644444444,24.9902222222,40.4087777778,16.6322777778,22.9626666667,10.6000670498
437.20,11.5898253968,29.5079888889,19.2711666667,30.6901111111,5.03077777778,7.212,25.1098888889,40.4564444444,16.6746666667,23.023,10.6655268199
437.56,11.6073650793,29.6040444444,19.3096666666,30.7764444444,5.06855555556,7.24044444445,25.1993333333,40.5325555556,16.7511666667,23.066,10.7098984674
437.91,11.6314603175,29.6485555556,19.3653333334,30.8365555556,5.08911111111,7.25666666667,25.2543333333,40.5672222222,16.7873333333,23.0901111111,10.7327643678
438.27,11.6461904762,29.7113222222,19.388,30.875,5.108,7.26811111111,25.2984444444,40.5655555556,16.8085555556,23.1061111111,10.764637931
438.62,11.6902857143,29.7715666667,19.4323333333,30.9703333333,5.15355555555,7.32622222222,25.3771111111,40.6201111111,16.8452777778,23.1743333333,10.8193218391
438.98,11.7145079365,29.8285555555,19.4613333333,31.0187777778,5.18655555556,7.36055555556,25.4278888889,40.6432222222,16.8751666667,23.2188888889,10.8422911877
439.33,11.8118253968,29.956,19.5708333333,31.1506666667,5.30255555556,7.45988888889,25.5666666667,40.7777777778,16.9617222222,23.3593333333,10.9514846743
439.69,11.8091746032,29.9940111111,19.584,31.1952222222,5.32177777778,7.46033333333,25.5994444444,40.783,16.9697777778,23.4125555555,10.9653122605
440.04,11.8252063492,30.0085,19.5791666666,31.2524444445,5.34422222222,7.47644444444,25.6204444444,40.8054444444,16.982,23.4835555556,10.966848659
440.40,11.8446349206,30.0665555555,19.6006666666,31.2962222222,5.37611111111,7.498,25.6716666667,40.8602222222,17.0120555556,23.5672222222,10.9910651341
440.75,11.8849365079,30.1715333333,19.6585,31.4027777778,5.42977777778,7.53122222222,25.7666666667,40.9521111111,17.0698333333,23.6576666667,11.0372318008
441.11,11.878015873,30.1720555555,19.646,31.4048888889,5.42677777778,7.52555555556,25.7501111111,40.9422222222,17.0670555556,23.6727777778,11.0378659004
441.47,11.8987460317,30.2033111111,19.6601666666,31.4435555555,5.43877777778,7.521,25.786,40.9723333333,17.0515,23.7066666667,11.0350862069
441.82,11.8642698413,30.2256555555,19.6205,31.4458888889,5.43288888889,7.49488888889,25.7594444444,40.9451111111,17.0436666667,23.705,11.012243295
442.18,11.8556349206,30.2389888889,19.6056666667,31.4705555556,5.42355555555,7.47366666667,25.7817777778,40.9228888889,17.0136666667,23.7116666667,10.9962452107
442.53,11.8576031746,30.2823,19.6163333333,31.4884444445,5.40777777778,7.43866666667,25.8037777778,40.922,16.9832777778,23.7124444444,10.9564808429
442.89,11.8697142857,30.3203444445,19.6638333333,31.5556666667,5.40433333333,7.43166666667,25.8612222222,40.9603333333,16.9917222222,23.7423333333,10.980802682
443.24,11.8546507937,30.3490888889,19.6313333333,31.5737777778,5.35611111111,7.39388888889,25.8721111111,40.939,16.9692222222,23.7176666667,10.9600977012
443.60,11.858,30.3375,19.6283333333,31.5618888889,5.364,7.37166666667,25.8868888889,40.9358888889,16.9602777778,23.7333333333,10.9513563218
443.95,11.8763492063,30.3796111111,19.6591666667,31.5863333333,5.382,7.38833333333,25.9217777778,40.9563333333,16.9867222222,23.7524444444,10.9763582376
444.31,11.876968254,30.4124333333,19.6763333334,31.6081111111,5.383,7.37677777778,25.9707777778,40.9632222222,16.9979444444,23.7808888889,10.973381226
444.66,11.881,30.4162444445,19.6705,31.6047777778,5.34922222222,7.36677777778,25.9845555556,40.9632222222,16.9842777778,23.7923333333,10.942954023
445.02,11.9027777778,30.4863444444,19.7103333334,31.7008888889,5.35533333333,7.39088888889,26.0656666667,41.0527777778,17.0217222222,23.8476666667,10.9435689655
445.37,11.9141269841,30.5562222222,19.7491666666,31.7407777778,5.34866666667,7.40266666667,26.1266666667,41.1371111111,17.0502777778,23.9108888889,10.9692796935
445.72,11.9562222222,30.5909333333,19.8035,31.7685555556,5.37777777778,7.437,26.1944444444,41.1883333333,17.0789444445,23.9716666667,11.0099770115
446.08,11.9868888889,30.6655777778,19.868,31.8363333333,5.41644444445,7.46188888889,26.257,41.2948888889,17.1375,24.03,11.0479444444
446.43,11.9863492063,30.6783888889,19.8825,31.8571111111,5.41188888889,7.452,26.2782222222,41.3011111111,17.1611111111,24.0598888889,11.0714789272
446.79,12.0011269841,30.7091333333,19.8903333334,31.8838888889,5.42288888889,7.471,26.3047777778,41.3167777778,17.1902777778,24.0807777778,11.0709942529
447.14,11.9797142857,30.7206888889,19.8906666667,31.9213333333,5.41233333333,7.449,26.3458888889,41.3511111111,17.1972222222,24.1344444444,11.0536781609
447.50,11.9766507937,30.7773,19.8828333333,31.9858888889,5.40444444444,7.45522222222,26.4008888889,41.3808888889,17.2192222222,24.1397777778,11.0509980843
447.85,11.9705079365,30.8193111111,19.8816666667,32.0275555556,5.36877777778,7.43177777778,26.4366666667,41.4068888889,17.2175555556,24.1576666667,11.0315153257
448.21,11.9604285714,30.8540666667,19.891,32.0844444444,5.36088888889,7.42144444445,26.4638888889,41.4467777778,17.2088888889,24.19,11.0470038314
448.56,11.9774285714,30.8971,19.9061666667,32.143,5.39144444444,7.44533333333,26.5096666667,41.4695555555,17.2222222222,24.232,11.0754980843
448.92,11.9888730159,30.8908,19.911,32.1433333333,5.40811111111,7.42933333334,26.5327777778,41.428,17.2000555555,24.2233333333,11.0896072797
449.27,11.9744285714,30.867,19.9003333333,32.157,5.41133333333,7.42111111111,26.5366666667,41.353,17.1996666667,24.2156666667,11.0763390805
449.62,11.9641746032,30.8968111111,19.8898333333,32.2065555556,5.39833333333,7.41544444445,26.5582222222,41.3504444445,17.1751666667,24.2355555556,11.0512241379
449.98,11.9610317461,30.9212888889,19.8775,32.2121111111,5.36855555556,7.39644444445,26.5732222222,41.3216666667,17.1680555556,24.2645555556,11.0342011494
450.33,11.9965238095,30.9753666667,19.8866666667,32.2762222222,5.43022222222,7.47777777778,26.6345555556,41.3354444444,17.2095555556,24.3384444444,11.0768888889
450.69,11.9696349206,30.9511888889,19.8463333333,32.2775555556,5.41111111111,7.44811111111,26.6232222222,41.317,17.1561111111,24.3421111111,11.0486494253
451.04,12.0071904762,31.0023555555,19.878,32.3166666667,5.44388888889,7.48644444445,26.632,41.2933333334,17.1628333333,24.3626666667,11.0760076628
451.40,12.0373650794,31.0529111111,19.9363333333,32.349,5.45755555556,7.50688888889,26.6652222222,41.2938888889,17.1700555556,24.4148888889,11.0982950192
451.75,12.0632222222,31.0924222222,19.956,32.4233333333,5.50744444445,7.52888888889,26.7377777778,41.3174444444,17.1958333333,24.4675555556,11.1503793104
452.10,12.0468095238,31.1138555556,19.9613333333,32.4422222222,5.47955555555,7.50355555556,26.7678888889,41.3092222222,17.1879444445,24.49,11.1144808429
452.46,12.0013492063,31.1582444444,19.9756666667,32.4973333333,5.42433333333,7.46522222222,26.8056666667,41.3171111111,17.1694444444,24.4771111111,11.0719942529
452.81,12.003015873,31.2585555556,20.007,32.5622222222,5.44111111111,7.484,26.8736666667,41.3798888889,17.2283888889,24.5506666667,11.0827394636
453.17,12.0032539683,31.2981555555,20.0098333334,32.5982222222,5.43622222222,7.47088888889,26.887,41.4188888889,17.2218333333,24.581,11.0855708812
453.52,12.0446825397,31.3732333334,20.0571666667,32.672,5.47155555556,7.48766666667,26.9756666667,41.4866666667,17.2942777778,24.6718888889,11.1315210728
453.87,12.0442222222,31.4156666667,20.079,32.7612222222,5.48266666667,7.50211111111,27.0353333334,41.5475555555,17.3146666667,24.7104444445,11.1496704981
454.23,12.0310634921,31.4254333333,20.0926666667,32.8171111111,5.44644444445,7.46222222222,27.0458888889,41.5634444445,17.2842222222,24.707,11.1211321839
454.58,12.0555396825,31.4972333333,20.151,32.8747777778,5.47311111111,7.474,27.1207777778,41.5656666667,17.3377777778,24.76,11.1726264368
454.93,12.1059047619,31.5511,20.2153333334,32.9727777778,5.49533333333,7.50588888889,27.2276666667,41.6602222222,17.3788888889,24.8132222222,11.2129731801
455.29,12.1302222222,31.5838777778,20.2478333334,33.038,5.52666666667,7.51322222222,27.2883333333,41.7307777778,17.4232777778,24.8542222222,11.2612624521
455.64,12.1261587302,31.6149444444,20.2843333333,33.0552222222,5.53477777778,7.54911111111,27.3246666667,41.7276666666,17.4328888889,24.8891111111,11.2686934866
456.00,12.1413015873,31.6861111111,20.3083333333,33.1186666667,5.546,7.57022222222,27.4124444444,41.778,17.4703333334,24.9447777778,11.3003735632
456.35,12.1627301587,31.7319888889,20.3548333334,33.1517777778,5.58366666666,7.57977777778,27.4523333333,41.8163333333,17.5167222222,25.0255555555,11.3364712644
456.70,12.1762539683,31.7126,20.3473333334,33.1768888889,5.57844444444,7.57377777778,27.4598888889,41.7942222222,17.4922222222,25.0326666667,11.3386609195
457.06,12.1945714285,31.7485888889,20.3703333333,33.2161111111,5.58122222222,7.58011111111,27.5221111111,41.8196666667,17.5130555556,25.0824444444,11.3574750958
457.41,12.1438571429,31.7546,20.3646666667,33.2347777778,5.53822222222,7.56055555556,27.5222222222,41.7605555555,17.4693888889,25.0413333333,11.3439386973
457.76,12.1575079365,31.7983,20.4116666666,33.2393333333,5.55666666667,7.58411111111,27.5946666667,41.7502222222,17.4947222222,25.095,11.3748429119
458.12,12.1573968254,31.8063555556,20.3913333333,33.239,5.56533333334,7.59122222222,27.6186666667,41.7306666666,17.5004444445,25.096,11.3758429119
458.47,12.1612222222,31.7978555556,20.3676666667,33.2705555556,5.58288888889,7.61244444444,27.6313333333,41.7484444444,17.4834444444,25.0891111111,11.3704272031
458.82,12.1413492063,31.8030777778,20.3566666666,33.2775555556,5.59088888889,7.60722222222,27.6255555556,41.7514444444,17.4831111111,25.1013333333,11.3769348659
459.18,12.1254126984,31.8308444445,20.347,33.2907777778,5.56977777778,7.60522222222,27.6427777778,41.7427777778,17.4695555556,25.1113333333,11.3574367816
459.53,12.1074444445,31.8447222222,20.344,33.295,5.55222222222,7.57733333333,27.6567777778,41.7506666667,17.4630555556,25.1057777778,11.343835249
459.88,12.134984127,31.8666888889,20.3588333333,33.3263333334,5.56433333333,7.599,27.6725555555,41.7616666667,17.4699444444,25.0978888889,11.3636130268
460.24,12.1699365079,31.8995222222,20.3813333333,33.3704444445,5.57744444445,7.61211111111,27.7335555555,41.7906666667,17.4819444444,25.1276666667,11.3685689655
460.59,12.1482380952,31.9216,20.3958333333,33.3923333333,5.56111111111,7.61011111111,27.7743333333,41.7985555556,17.4808888889,25.1465555555,11.358954023
460.94,12.1527460317,31.9769,20.409,33.438,5.58022222222,7.61944444445,27.7961111111,41.7966666667,17.4848888889,25.1865555556,11.3600670498
461.29,12.1738730159,32.0079666667,20.4316666667,33.4737777778,5.59255555556,7.62133333333,27.8322222222,41.8736666667,17.5023888889,25.2252222222,11.3590268199
461.65,12.1512698413,32.0075444444,20.3908333334,33.5184444444,5.589,7.59511111111,27.8291111111,41.862,17.4733888889,25.2048888889,11.333045977
462.00,12.1895079365,32.0714777778,20.45,33.6053333333,5.60911111111,7.60966666666,27.9097777778,41.9027777778,17.5162222222,25.273,11.3597911877
462.35,12.2141428571,32.1601666667,20.506,33.6922222222,5.59766666667,7.59255555556,27.9953333333,41.9736666667,17.5504444444,25.3706666667,11.3683563218
462.71,12.2107142857,32.1968,20.524,33.7301111111,5.568,7.56355555556,28.0488888889,41.9693333333,17.5329444444,25.397,11.3488908046
463.06,12.2016507937,32.2311777778,20.5576666667,33.787,5.54777777778,7.54344444444,28.0981111111,41.9921111111,17.5451111111,25.448,11.3378505747
463.41,12.2358888889,32.3154,20.5996666667,33.8968888889,5.55188888889,7.55511111111,28.1925555555,42.0743333334,17.5835555556,25.5303333333,11.339789272
463.76,12.2392857143,32.3672777778,20.6266666666,33.9406666667,5.55311111111,7.56311111111,28.2498888889,42.0976666667,17.5956111111,25.6081111111,11.3313237548
464.12,12.2463968254,32.4308,20.6185,33.9905555556,5.55533333333,7.57255555556,28.2993333333,42.1188888889,17.6068333333,25.6653333333,11.3624923372
464.47,12.2706984127,32.5010777778,20.6425,34.0407777778,5.55744444444,7.55933333333,28.3195555556,42.1703333333,17.6179444444,25.7315555555,11.3685268199
464.82,12.244015873,32.4850555556,20.6506666667,34.0573333333,5.50877777778,7.51611111111,28.355,42.1736666667,17.6202222222,25.7067777778,11.3661954023
465.17,12.2245396825,32.4856444445,20.5856666666,34.0327777778,5.46988888889,7.46811111111,28.351,42.0843333333,17.5832222222,25.7222222222,11.3549176245
465.53,12.2574920635,32.5543444444,20.6318333334,34.0897777778,5.43377777778,7.45,28.4313333333,42.1485555556,17.6228333334,25.7715555556,11.383105364
