wavelength,Back_AniIgnm,Belly_AniIgnm,Breast_AniIgnm,Crissum_AniIgnm,Crown_AniIgnm,DorTail_AniIgnm,Patch10_AniIgnm,Patch11_AniIgnm,Rump_AniIgnm,Throat_AniIgnm,WingTip_AniIgnm
446.43,5.93476666667,4.60733333333,4.04993333333,4.05558666667,4.3245,5.58793333333,43.8451333333,3.40946666667,39.4334666667,4.54006666667,6.26413333333
446.79,5.96273333333,4.641,4.06673333333,4.08574888889,4.36313333333,5.6038,43.8363333333,3.42993333333,39.4538,4.57286666667,6.29886666667
447.14,5.96446666667,4.64626666667,4.068,4.08432444445,4.3711,5.6096,43.722,3.433,39.3968666667,4.56766666667,6.30406666667
447.50,5.9685,4.65266666667,4.08333333333,4.09719333333,4.3895,5.6198,43.6640666667,3.4406,39.3864666667,4.57986666667,6.311
447.85,5.98096666667,4.66746666666,4.0954,4.10597111111,4.4161,5.62506666667,43.5348,3.4598,39.3074666667,4.58766666667,6.31366666667
448.21,5.9868,4.6634,4.10366666667,4.10471555555,4.4286,5.62426666667,43.3988,3.4592,39.2296,4.58486666667,6.31693333333
448.56,5.9806,4.66533333333,4.09066666667,4.09400666667,4.42226666667,5.61986666667,43.2708,3.44986666667,39.1647333333,4.57006666667,6.3102
448.92,5.95703333333,4.63913333333,4.06726666667,4.07080666667,4.40966666667,5.59593333333,43.0995333333,3.43313333333,39.0565333333,4.54826666667,6.27853333333
449.27,5.9478,4.63233333333,4.05606666667,4.05847555555,4.40963333333,5.5812,42.9337333333,3.42006666667,38.9654,4.55353333334,6.2694
449.62,5.93263333333,4.61466666667,4.03666666667,4.03518666667,4.40353333333,5.57226666667,42.7383333333,3.40213333333,38.8322,4.53666666667,6.24806666666
449.98,5.90496666667,4.59793333333,4.02293333333,4.01437333333,4.3953,5.56246666667,42.5648,3.38953333333,38.7245333333,4.52106666667,6.228
450.33,5.9218,4.6182,4.024,4.03267777778,4.4129,5.5882,42.4620666666,3.39526666666,38.6730666667,4.5198,6.2444
450.69,5.8948,4.58306666667,4.00426666667,4.01938222222,4.3928,5.58593333333,42.3007333333,3.37353333333,38.5590666667,4.48833333333,6.22333333333
451.04,5.8888,4.5686,3.99873333333,4.02804,4.3945,5.58386666667,42.206,3.3582,38.4733333333,4.48413333333,6.2236
451.40,5.8713,4.5356,3.9606,4.01350888889,4.3731,5.56353333333,42.0664,3.3352,38.3803333333,4.4596,6.21006666667
451.75,5.8603,4.53213333333,3.93493333333,4.00046,4.35383333333,5.55813333333,41.9558666667,3.31673333333,38.3052666667,4.4474,6.2022
452.10,5.91106666667,4.57533333333,3.98206666667,4.04278444445,4.39383333333,5.59846666667,41.918,3.35666666667,38.2888,4.49106666667,6.261
452.46,5.93233333333,4.583,3.99186666667,4.05058222222,4.41756666667,5.61306666667,41.8142666667,3.37213333333,38.2276,4.52073333333,6.2798
452.81,5.937,4.5894,3.99186666667,4.05119333333,4.41733333333,5.61046666667,41.7117333333,3.36386666667,38.1708,4.5088,6.28833333333
453.17,5.91236666667,4.55846666667,3.9708,4.01974222222,4.3913,5.581,41.6038,3.341,38.0684666667,4.4764,6.2696
453.52,5.92216666667,4.5634,3.97086666667,4.02099555555,4.392,5.57886666667,41.5100666667,3.3366,38.0072,4.4824,6.26826666667
453.87,5.92333333333,4.559,3.969,4.02218,4.39563333333,5.562,41.3796,3.3266,37.9194666667,4.46893333334,6.2828
454.23,5.93503333333,4.56386666667,3.98313333333,4.02935777778,4.4083,5.57133333333,41.2928666667,3.335,37.8819333333,4.48206666667,6.2976
454.58,5.94803333333,4.5748,3.99826666667,4.02608444445,4.42393333333,5.58513333334,41.1930666667,3.34333333333,37.8145333333,4.49873333333,6.30953333333
454.93,5.96923333333,4.5852,4.0108,4.01158888889,4.43706666667,5.59686666667,41.0800666667,3.357,37.7804,4.509,6.31433333333
455.29,5.97753333333,4.60493333333,4.02446666667,4.01120888889,4.45483333333,5.60226666667,40.9474666666,3.36706666667,37.6831333333,4.51866666667,6.32426666667
455.64,5.97313333333,4.58506666667,4.03626666667,4.00601333333,4.45633333333,5.5984,40.818,3.36146666667,37.6006666667,4.5188,6.31333333333
456.00,5.925,4.5324,3.97233333334,3.95528888889,4.414,5.54446666667,40.6001333333,3.31486666667,37.4474666667,4.4792,6.23986666667
456.35,5.92863333333,4.523,3.9666,3.94220444445,4.41093333333,5.53473333333,40.4608,3.30466666667,37.3446,4.4648,6.24366666667
456.70,5.94506666667,4.53673333333,3.9686,3.95980888889,4.4217,5.5622,40.3250666667,3.31926666666,37.259,4.4836,6.253
457.06,5.9639,4.5472,3.9722,3.98166444445,4.43593333333,5.57726666667,40.1980666667,3.33066666667,37.1698666667,4.49386666667,6.262
457.41,5.9596,4.54286666667,3.9616,3.98258222222,4.4262,5.58813333333,40.0421333333,3.3234,37.0676666666,4.49453333333,6.26773333333
457.76,5.9573,4.52213333333,3.95266666667,3.97620222222,4.4145,5.58426666667,39.9212666667,3.3112,36.9889333334,4.50273333333,6.25693333333
458.12,5.9512,4.50813333333,3.9334,3.96512666667,4.40826666667,5.56793333333,39.8264,3.30333333333,36.9260666667,4.49646666667,6.24813333333
458.47,5.96776666667,4.5174,3.93446666667,3.97652222222,4.40303333333,5.57873333333,39.742,3.30286666667,36.8723333333,4.50146666667,6.25793333333
458.82,5.9661,4.5088,3.93246666667,3.99115777778,4.39623333333,5.58173333333,39.6502666667,3.30313333333,36.7936666667,4.50893333333,6.265
459.18,5.9721,4.50686666667,3.93006666667,3.99034888889,4.39173333333,5.58346666667,39.5878,3.29846666667,36.765,4.5126,6.26726666667
459.53,5.97296666667,4.50673333333,3.92946666667,3.99070666667,4.38473333333,5.57766666667,39.4708,3.29146666667,36.6953333333,4.50486666667,6.2648
459.88,5.9844,4.516,3.93253333333,3.99984888889,4.384,5.5918,39.3746666667,3.296,36.6216666667,4.4988,6.2798
460.24,5.967,4.49793333333,3.91173333333,3.99089333333,4.36776666667,5.58306666667,39.2819333333,3.2758,36.5650666667,4.48646666667,6.2528
460.59,5.9634,4.48133333333,3.8982,3.97617333333,4.35533333333,5.5608,39.194,3.2618,36.5159333333,4.47613333333,6.2342
460.94,5.96226666667,4.48226666667,3.89586666667,3.97223555555,4.35453333333,5.5528,39.1216666667,3.25873333333,36.5008,4.47053333333,6.23533333333
461.29,5.95566666667,4.47506666667,3.89013333333,3.95951333333,4.34496666667,5.5404,39.0446666667,3.25086666667,36.4687333334,4.458,6.22213333333
461.65,5.94316666667,4.47386666667,3.87086666667,3.94580444445,4.33366666666,5.53853333333,38.918,3.24453333333,36.4118,4.43146666667,6.20906666667
462.00,5.94236666666,4.47833333333,3.87593333333,3.94450666667,4.3261,5.54106666667,38.7430666667,3.24426666667,36.2942666667,4.43166666667,6.20353333333
462.35,5.9257,4.45246666667,3.859,3.92709333333,4.31863333334,5.51433333334,38.5455333333,3.23126666667,36.1627333333,4.4062,6.18826666667
462.71,5.92496666667,4.4516,3.8472,3.91584444445,4.32226666667,5.49613333334,38.3712666667,3.22566666667,36.0622,4.39553333333,6.17686666667
463.06,5.92293333333,4.4516,3.8528,3.91086,4.3247,5.5004,38.2316666667,3.235,35.9692666667,4.39006666667,6.17153333334
463.41,5.92786666667,4.445,3.83306666667,3.90396,4.33613333333,5.49986666667,38.096,3.23286666667,35.8765333333,4.38206666667,6.17166666667
463.76,5.92943333333,4.44206666667,3.8168,3.88896888889,4.32783333333,5.47753333333,37.9806666667,3.21953333333,35.8268,4.3832,6.16046666667
464.12,5.94243333333,4.45373333333,3.82686666667,3.89524,4.33316666667,5.47766666667,37.8446,3.23306666667,35.7378666667,4.39113333333,6.16806666667
464.47,5.94163333333,4.46293333333,3.8324,3.89054444445,4.3377,5.4736,37.6894,3.22993333333,35.628,4.39733333333,6.16886666667
464.82,5.98106666667,4.48746666667,3.8534,3.91323555555,4.3478,5.50426666667,37.5214,3.2502,35.4805333333,4.43306666667,6.19586666666
465.17,5.99683333333,4.5018,3.86106666667,3.92271555555,4.368,5.51326666667,37.3756666667,3.26986666667,35.3731333333,4.4572,6.2122
465.53,6.0318,4.5206,3.88633333333,3.93425555555,4.38773333333,5.52533333333,37.2575333333,3.27713333333,35.2808,4.49126666667,6.22026666666
465.88,6.03203333333,4.50086666667,3.869,3.90585333333,4.3725,5.5078,37.1703333333,3.25866666667,35.2212666667,4.47726666666,6.21713333333
466.23,6.03733333333,4.502,3.87113333333,3.89550666667,4.3646,5.50453333333,37.0933333333,3.2652,35.1916666667,4.47793333333,6.21986666667
466.58,6.02123333333,4.4886,3.85853333333,3.87758444445,4.3467,5.49093333333,36.9852,3.25106666667,35.1229333334,4.45806666667,6.198
466.94,6.0014,4.46926666667,3.83273333333,3.85586,4.3199,5.46433333333,36.8242666667,3.20853333334,35.0083333333,4.43753333333,6.16813333333
467.29,5.97716666666,4.44846666667,3.82406666667,3.83812,4.28926666667,5.45206666667,36.7273333333,3.19053333333,34.9448,4.42073333333,6.1512
467.64,5.95363333333,4.41993333333,3.81726666667,3.80890222222,4.26146666667,5.4344,36.5916666667,3.1646,34.8206666667,4.3944,6.12913333333
467.99,5.94246666667,4.4026,3.78986666667,3.78093333333,4.24336666667,5.41366666667,36.4422,3.15046666667,34.7268,4.3822,6.11906666667
468.35,5.93343333333,4.38733333333,3.77833333333,3.76547777778,4.22013333333,5.41146666667,36.3444666667,3.14313333333,34.6614,4.3658,6.10926666667
468.70,5.8752,4.33873333333,3.73493333333,3.71029111111,4.17236666667,5.35353333333,36.1944666667,3.10033333333,34.5806,4.3148,6.0498
469.05,5.849,4.30366666667,3.70926666667,3.68894888889,4.1463,5.32613333333,36.0872666667,3.07566666667,34.4854666667,4.29066666667,6.02433333333
469.40,5.8206,4.2818,3.67126666667,3.66972888889,4.1106,5.29173333333,35.9608,3.05606666667,34.4006,4.26353333333,6.0062
469.75,5.76833333333,4.24566666667,3.62653333333,3.64551111111,4.0742,5.26053333333,35.8166666667,3.01653333333,34.2706666667,4.21413333333,5.95486666667
470.11,5.723,4.1992,3.584,3.59810666667,4.03573333333,5.21766666667,35.6441333333,2.96233333334,34.1457333333,4.18826666667,5.9034
470.46,5.7007,4.18173333333,3.5536,3.56259111111,3.9967,5.19313333333,35.4959333333,2.93633333333,34.0394,4.17813333333,5.891
470.81,5.7084,4.193,3.56613333333,3.56382888889,3.99563333333,5.19966666667,35.3617333333,2.95833333333,33.9416,4.18266666667,5.90426666667
471.16,5.72156666667,4.19833333333,3.57566666666,3.56082444445,3.99653333333,5.18673333333,35.226,2.9534,33.8610666667,4.18893333334,5.8996
471.51,5.71423333333,4.20046666667,3.565,3.56017555555,3.9898,5.1734,35.1018666667,2.95206666667,33.7910666667,4.18586666667,5.89133333333
471.87,5.7169,4.20913333333,3.6008,3.57688444445,3.9938,5.1894,35.0205333334,2.96006666667,33.7098,4.20146666667,5.89046666667
472.22,5.7047,4.21893333333,3.598,3.56721555555,4.0057,5.17873333333,34.8682,2.95393333333,33.6036,4.20086666667,5.89513333333
472.57,5.71773333333,4.25,3.62473333333,3.58445111111,4.02426666667,5.20406666667,34.7882666666,2.96393333333,33.557,4.2338,5.9246
472.92,5.73016666667,4.28226666667,3.65186666667,3.59412222222,4.03943333333,5.21486666667,34.6529333333,2.9788,33.4638,4.2498,5.93966666667
473.27,5.72213333333,4.27853333333,3.6568,3.58815777778,4.03756666667,5.2116,34.533,2.97446666667,33.3582,4.23453333333,5.9336
473.62,5.76916666667,4.3208,3.7026,3.62147777778,4.08096666667,5.2384,34.4213333333,3.0148,33.3192,4.293,5.97846666667
473.98,5.78936666667,4.36353333333,3.72266666667,3.64185777778,4.10006666667,5.2484,34.3384,3.04306666667,33.2444666667,4.29906666667,6.001
474.33,5.80466666667,4.3864,3.74773333333,3.65009111111,4.11746666667,5.26153333333,34.2365333333,3.0618,33.1511333333,4.3164,6.01413333333
474.68,5.8128,4.39793333333,3.7522,3.65315111111,4.1421,5.27293333333,34.1398,3.06806666667,33.0684666667,4.33666666667,6.0212
475.03,5.82533333333,4.42106666667,3.7566,3.66073333333,4.14993333333,5.29426666667,33.9992666667,3.08526666667,32.9516666667,4.36433333333,6.04546666667
475.38,5.825,4.42973333333,3.7638,3.67197777778,4.16806666667,5.3136,33.8769333333,3.09826666667,32.8696666667,4.3748,6.05126666667
475.73,5.82656666667,4.41913333333,3.73526666667,3.66011555555,4.16093333333,5.29986666667,33.7214666667,3.09313333333,32.761,4.36473333333,6.05893333333
476.08,5.83636666667,4.42713333333,3.75686666667,3.67974888889,4.16216666666,5.31333333333,33.6412,3.10393333333,32.6860666667,4.38073333333,6.0674
476.44,5.82263333333,4.3948,3.73806666667,3.66708,4.14183333333,5.30233333334,33.5099333333,3.08933333333,32.5544666667,4.34673333333,6.04206666667
476.79,5.81386666667,4.3594,3.72313333334,3.64946222222,4.12003333333,5.29606666666,33.412,3.07326666667,32.4848666667,4.32966666667,6.01966666667
477.14,5.79893333334,4.34153333333,3.7254,3.63661111111,4.1238,5.30273333333,33.3230666667,3.0712,32.4243333333,4.33973333333,6.00893333333
477.49,5.77286666667,4.3154,3.69726666667,3.60110444445,4.0948,5.2778,33.1822666667,3.04206666667,32.3091333333,4.3132,5.98366666667
477.84,5.77263333334,4.32593333333,3.70593333333,3.60883333333,4.09666666667,5.29733333333,33.0933333333,3.0538,32.2273333333,4.3278,5.97626666666
478.19,5.78606666667,4.33606666667,3.726,3.63078666667,4.10393333333,5.33126666667,32.9802666667,3.06846666667,32.1566666667,4.33546666667,5.99033333333
478.54,5.77493333333,4.331,3.71466666667,3.63873111111,4.08143333333,5.32026666667,32.8482,3.06066666667,32.0548666667,4.32786666667,5.99213333333
478.89,5.77123333333,4.33306666667,3.71626666667,3.64806,4.08256666667,5.3228,32.775,3.06133333333,31.9728666667,4.331,5.98453333333
479.24,5.7733,4.32946666667,3.723,3.64067555555,4.08133333333,5.3232,32.6589333333,3.0698,31.8523333333,4.3394,5.98473333333
479.60,5.7713,4.34553333333,3.73046666667,3.64944666667,4.09256666667,5.33113333333,32.5088,3.0786,31.7233333333,4.3466,5.99166666667
479.95,5.78786666667,4.34826666667,3.73926666667,3.66042222222,4.11096666667,5.35233333333,32.337,3.0976,31.5794666667,4.3636,6.0046
480.30,5.83036666667,4.4084,3.7966,3.70262222222,4.1601,5.39066666667,32.1789333333,3.149,31.4689333333,4.40433333333,6.0472
480.65,5.85796666666,4.44293333333,3.83453333333,3.74592444445,4.18683333333,5.4158,32.0012,3.17653333333,31.3007333333,4.42853333333,6.0876
481.00,5.91143333333,4.5064,3.8902,3.79600888889,4.21853333333,5.464,31.8985333333,3.22106666667,31.1972,4.4696,6.14066666667
481.35,5.9605,4.56906666667,3.9518,3.86014666667,4.253,5.5286,31.8356666667,3.27246666667,31.122,4.5142,6.1936
481.70,5.99796666667,4.60566666667,3.99,3.90557333333,4.28673333333,5.56933333333,31.797,3.305,31.0988666667,4.55426666667,6.24746666667
482.05,6.02826666667,4.63786666667,4.021,3.95100222222,4.31436666667,5.6008,31.8358,3.33553333333,31.12,4.5884,6.285
482.40,6.0592,4.66346666667,4.0594,3.98279555555,4.3486,5.6406,31.8816,3.36806666667,31.1608,4.61946666667,6.322
482.75,6.08783333333,4.6884,4.08966666667,4.00858666667,4.36756666667,5.67746666667,31.9032666667,3.392,31.193,4.6498,6.3584
483.10,6.10926666667,4.71886666667,4.1182,4.03876666667,4.387,5.7054,31.9044,3.4122,31.2095333333,4.677,6.39553333333
483.45,6.12233333333,4.73186666667,4.138,4.05672666667,4.3996,5.727,31.8959333333,3.4248,31.2052666667,4.69533333333,6.41253333333
483.80,6.12983333333,4.73513333333,4.14613333333,4.06536444445,4.40213333333,5.7318,31.8552,3.4292,31.1892666667,4.69933333333,6.42073333333
484.15,6.12743333333,4.72953333334,4.1396,4.06081777778,4.39643333333,5.73566666667,31.8016,3.4242,31.1468,4.6966,6.421
484.50,6.12936666667,4.73846666666,4.1436,4.06695333333,4.40273333333,5.7444,31.7558,3.42886666667,31.1238,4.70246666667,6.42273333333
484.85,6.1328,4.74193333333,4.14406666667,4.07062,4.40806666667,5.74366666667,31.6636666667,3.43293333333,31.0598,4.70846666666,6.42306666667
485.20,6.13166666667,4.7396,4.14926666667,4.07805333333,4.4188,5.74673333333,31.5870666667,3.43846666667,31.0137333333,4.71246666667,6.43026666667
485.55,6.13556666667,4.74993333333,4.1552,4.08073777778,4.42563333333,5.75266666667,31.4892,3.44106666667,30.936,4.71713333333,6.43613333333
485.90,6.13083333333,4.74646666667,4.1524,4.06683777778,4.42103333333,5.751,31.3357333333,3.4352,30.8131333333,4.70953333333,6.43
486.25,6.12123333333,4.74186666667,4.1458,4.05792222222,4.4073,5.74406666667,31.1627333333,3.42153333333,30.6720666667,4.69826666667,6.41773333333
486.60,6.1086,4.7346,4.13373333333,4.05026888889,4.40423333334,5.7314,30.998,3.41513333333,30.5318,4.68446666667,6.40873333333
486.95,6.10613333333,4.72973333333,4.12906666667,4.04465777778,4.40626666667,5.72706666667,30.84,3.41453333333,30.3958666667,4.67253333333,6.39633333333
487.30,6.09436666667,4.7258,4.1162,4.02812444445,4.39546666667,5.71146666667,30.7029333333,3.4024,30.2832666667,4.65726666666,6.37846666667
487.65,6.07946666667,4.72506666667,4.1058,4.01647555555,4.3907,5.70226666667,30.602,3.39126666667,30.1852,4.6476,6.37173333333
488.00,6.0761,4.7278,4.10646666667,4.01665777778,4.3915,5.70166666667,30.5186666667,3.38766666667,30.1128666667,4.6476,6.37046666667
488.35,6.08026666667,4.7376,4.11053333333,4.01961555555,4.3969,5.7066,30.4198,3.391,30.0267333333,4.6524,6.37653333333
488.70,6.0748,4.74353333333,4.11373333333,4.02801555555,4.3958,5.7162,30.3219333333,3.39406666667,29.9356666667,4.65126666667,6.38166666667
489.05,6.06846666667,4.748,4.1118,4.01862666667,4.391,5.71066666667,30.1828,3.38753333333,29.812,4.64753333333,6.37493333333
489.40,6.05286666667,4.73873333333,4.10773333333,4.01240888889,4.3745,5.70213333333,30.0313333333,3.3786,29.6838,4.6356,6.359
489.75,6.03706666667,4.73046666667,4.0938,4.00639777778,4.3639,5.6854,29.8923333333,3.36313333333,29.5637333333,4.62566666667,6.34313333333
490.10,6.02993333333,4.73333333333,4.096,3.99818222222,4.36233333333,5.67806666667,29.7749333333,3.367,29.4592,4.6312,6.34253333333
490.45,6.03433333333,4.7488,4.10713333333,4.00224666667,4.36816666667,5.67533333333,29.6534666667,3.3728,29.353,4.63446666667,6.33986666667
490.80,6.0355,4.76026666667,4.11386666667,4.00786,4.36846666667,5.68406666667,29.5572,3.3706,29.2682666667,4.64866666667,6.33953333333
491.15,6.04666666667,4.77066666667,4.13286666667,4.02342222222,4.3827,5.69653333333,29.4876666667,3.38286666667,29.2083333333,4.6644,6.3588
491.50,6.06736666667,4.8002,4.1622,4.04748666667,4.40753333333,5.72713333333,29.4268666667,3.4072,29.1646,4.687,6.38026666667
491.85,6.07203333333,4.81566666667,4.17646666667,4.05988222222,4.4174,5.72653333333,29.3487333333,3.41913333333,29.0963333333,4.70193333333,6.38766666667
492.20,6.0679,4.81433333333,4.17413333334,4.05405555555,4.41333333333,5.72033333333,29.2850666667,3.41846666667,29.032,4.7,6.384
492.55,6.0621,4.8054,4.1698,4.03918888889,4.4061,5.7108,29.2040666667,3.40806666666,28.9736666667,4.6908,6.37593333333
492.90,6.0638,4.80426666667,4.1636,4.02926222222,4.4021,5.71006666667,29.1530666667,3.40493333333,28.9263333333,4.69406666666,6.37366666667
493.25,6.07506666666,4.804,4.16826666667,4.02727555555,4.41976666667,5.70966666667,29.0731333333,3.41033333333,28.8601333333,4.69653333333,6.37613333333
493.60,6.0858,4.8264,4.18413333333,4.03832666667,4.44263333333,5.72406666667,28.9888,3.4224,28.7956,4.7072,6.38746666667
493.95,6.09976666667,4.83473333334,4.18906666667,4.04888,4.4602,5.7344,28.8492666667,3.427,28.6958666667,4.7052,6.38853333333
494.30,6.10976666667,4.8514,4.2134,4.05722666667,4.4829,5.75646666667,28.7196,3.43393333333,28.6042,4.73066666667,6.40293333333
494.65,6.09856666667,4.83926666667,4.21013333333,4.04024,4.4815,5.74086666666,28.5560666667,3.4286,28.4867333333,4.71206666667,6.3962
495.00,6.10946666667,4.84693333333,4.2212,4.05236666667,4.49256666667,5.75906666666,28.4374666667,3.44066666667,28.3904,4.71233333333,6.4054
495.34,6.10916666667,4.85166666667,4.2232,4.05824222222,4.4878,5.75306666667,28.2958666667,3.43453333333,28.2518,4.7098,6.39013333333
495.69,6.11316666667,4.85353333333,4.222,4.06650222222,4.49166666667,5.76626666667,28.2169333333,3.43653333333,28.1690666667,4.71866666667,6.399
496.04,6.1377,4.8862,4.26073333333,4.10037333333,4.52496666667,5.79113333333,28.1695333333,3.4608,28.1446666667,4.74993333333,6.43606666667
496.39,6.15763333333,4.91473333333,4.28033333333,4.12299333333,4.56013333333,5.8124,28.1185333333,3.47646666667,28.0760666667,4.774,6.46006666667
496.74,6.1723,4.94286666667,4.2974,4.13722666667,4.5773,5.8286,28.0486666667,3.4876,28.0138666667,4.78353333333,6.47606666667
