wavelength,Back_TanCucm,Belly_TanCucm,Breast_TanCucm,Crissum_TanCucm,Crown_TanCucm,DorTail_TanCucm,Patch10_TanCucm,Patch11_TanCucm,Rump_TanCucm,Throat_TanCucm,WingTip_TanCucm
594.14,37.8222,23.1286666667,21.6966,21.3784,7.48966666667,9.40083333334,23.1178,9.82679999999,37.1390666667,15.4047666667,8.89906666666
594.48,37.8115333334,23.1138666667,21.7192,21.3911333333,7.48673333333,9.36973333333,23.0739333333,9.82973333334,37.1263333333,15.3787333333,8.9299
594.81,37.9174666667,23.1972,21.8093333333,21.4698,7.54506666667,9.39253333333,23.0886,9.87833333333,37.2163333333,15.4448333333,8.99816666666
595.15,37.9678666667,23.2727333333,21.8602,21.5380666667,7.5504,9.38959999999,23.0579333333,9.87646666666,37.264,15.4559333333,9.0026
595.49,37.8719333333,23.2511333333,21.8150666667,21.5366,7.5276,9.34219999999,22.923,9.82866666666,37.1984666667,15.4111,8.97066666666
595.82,37.7974,23.2481333333,21.7974,21.5647333333,7.50046666667,9.31823333333,22.8219333333,9.81233333335,37.1394666667,15.3945333333,8.98656666666
596.16,37.7754666667,23.2854666667,21.8166,21.5911333333,7.5504,9.3279,22.7588,9.81653333334,37.129,15.4136333333,9.04843333334
596.50,37.7136,23.2795333333,21.7883333333,21.6086666667,7.5518,9.31086666667,22.6789333333,9.80560000001,37.1081333333,15.4014333333,9.04236666666
596.83,37.6406,23.2377333333,21.7552,21.6036,7.54233333333,9.26893333333,22.5769333333,9.77813333333,37.0582,15.3469666667,9.04306666666
597.17,37.6434666667,23.2589333333,21.7704666667,21.6512666667,7.5674,9.27409999999,22.5436666667,9.77873333334,37.0864666667,15.3772666667,9.04676666666
597.51,37.5968666667,23.2675333333,21.7508666667,21.6839333333,7.59426666667,9.30713333334,22.4653333334,9.78506666667,37.0438666667,15.3982333333,9.09686666666
597.84,37.5783333333,23.3010666667,21.787,21.7114666667,7.65533333333,9.35083333333,22.4328,9.82253333333,37.0654,15.4402333333,9.17073333334
598.18,37.5026,23.3054,21.767,21.7192,7.6606,9.34970000001,22.3232666667,9.79773333333,37.0316,15.4687666667,9.15023333334
598.52,37.3713333333,23.2844,21.7056,21.7170666667,7.6742,9.33733333333,22.2174666667,9.7812,36.9500666667,15.4052666667,9.12533333334
598.85,37.2956666667,23.2672666667,21.6865333333,21.7222,7.71846666667,9.32683333333,22.1222666666,9.81020000001,36.8964666667,15.3976,9.166
599.19,37.3479333333,23.3714666667,21.7728,21.8334666667,7.8368,9.41436666667,22.1698,9.90206666666,36.9435333333,15.4992333333,9.28753333334
599.53,37.2972,23.353,21.7554666667,21.8277333333,7.83006666667,9.37099999999,22.0817333333,9.86213333333,36.942,15.4988666667,9.27253333334
599.86,37.2389333333,23.3581333333,21.7176666667,21.8111333333,7.82046666667,9.32973333333,21.9807333333,9.81193333335,36.8920666667,15.4478,9.22943333334
600.20,37.1944666667,23.3450666667,21.6897333333,21.8268,7.84306666667,9.31163333333,21.9058666666,9.82853333333,36.8442,15.4268666667,9.2615
600.53,37.1476666667,23.343,21.6851333333,21.8217333333,7.82573333333,9.28486666666,21.7919333333,9.77813333333,36.8076666667,15.4227,9.2258
600.87,37.0793333333,23.3202666667,21.6376666667,21.834,7.7956,9.21096666666,21.6751333333,9.74266666667,36.7429333333,15.3633666667,9.19976666666
601.21,36.9958666667,23.276,21.6060666667,21.8088,7.77353333333,9.15343333333,21.5727333333,9.70966666667,36.6945333333,15.3579,9.1502
601.54,36.9660666667,23.2944666667,21.6139333333,21.8163333333,7.772,9.13063333333,21.4859333333,9.70546666665,36.6645333334,15.3494333333,9.11863333334
601.88,36.9901333333,23.367,21.6669333333,21.8882666667,7.78733333334,9.13653333333,21.4664666667,9.74019999999,36.7016,15.3611666667,9.1503
602.21,37.0218,23.3916,21.6904,21.935,7.78053333333,9.1271,21.3936666667,9.74360000001,36.7276666667,15.4016666667,9.1473
602.55,37.0494,23.4290666667,21.7357333333,21.99,7.76026666667,9.09626666667,21.3326,9.71186666665,36.7623333333,15.4489333333,9.13253333334
602.88,37.0188,23.396,21.6832,21.9679333333,7.69093333333,9.01466666667,21.2207333333,9.65653333333,36.7451333333,15.4068,9.04853333334
603.22,37.0242,23.4202666667,21.7016,22.0294666667,7.738,9.04273333333,21.2062,9.69813333335,36.764,15.4164,9.07733333334
603.56,37.0580666667,23.4594,21.7388,22.0949333333,7.76133333333,9.0769,21.2148,9.71266666667,36.8386,15.4713333333,9.1196
603.89,37.0639333333,23.5058,21.7878666667,22.1511333333,7.77073333333,9.0929,21.1770666667,9.71973333334,36.889,15.5155333333,9.14123333334
604.23,37.047,23.5246666667,21.787,22.1710666667,7.79626666666,9.1084,21.1606,9.74753333333,36.8858,15.532,9.1822
604.56,37.0215333333,23.5185333333,21.7608,22.1400666667,7.7858,9.0956,21.0999333333,9.72586666666,36.8875333333,15.5416,9.18863333334
604.90,37.0434666667,23.5752666667,21.773,22.1866,7.823,9.09393333333,21.0827333333,9.74933333333,36.9131333334,15.5323666667,9.20746666666
605.23,37.1026666667,23.6164666667,21.8034,22.2593333333,7.84846666667,9.0974,21.0594,9.75006666666,36.9702,15.5512,9.2363
605.57,37.0755333333,23.6256,21.8031333333,22.3012,7.9046,9.13096666667,20.9927333333,9.75706666665,36.9474,15.5572666667,9.27326666666
605.90,36.9614,23.5592,21.7294,22.2526,7.84926666667,9.06923333334,20.8563333333,9.69419999999,36.8417333333,15.4871333333,9.2343
606.24,36.9503333334,23.5472,21.7036,22.238,7.8688,9.05083333334,20.7810666667,9.68226666667,36.8428666667,15.4377333333,9.207
606.58,36.8974666667,23.5361333333,21.7095333333,22.2684,7.89706666667,9.06983333333,20.7258,9.68233333332,36.789,15.4381,9.23716666666
606.91,36.8558,23.5268,21.699,22.2811333333,7.8896,9.06573333333,20.6233333333,9.66606666665,36.7188666667,15.4200666667,9.23073333334
607.25,36.7742,23.4882666666,21.6316,22.2538,7.8392,9.0107,20.4704,9.63580000001,36.6086,15.3986666667,9.18046666666
607.58,36.708,23.4722666667,21.5644,22.2184,7.8138,8.97276666667,20.3502666667,9.59893333332,36.5240666667,15.3493,9.14286666666
607.92,36.6968666667,23.5046666667,21.5676,22.262,7.8094,8.98243333333,20.2719333333,9.60666666666,36.5182666667,15.3780666667,9.1542
608.25,36.7198666667,23.5794666666,21.6164666667,22.3765333333,7.87886666667,9.05776666667,20.266,9.65926666667,36.5448666666,15.4115,9.20293333334
608.59,36.7016666667,23.6096666667,21.6438666667,22.4305333333,7.91066666667,9.13836666667,20.2419333333,9.68186666667,36.5609333333,15.4656666667,9.25556666666
608.92,36.6276666667,23.594,21.5756666667,22.4145333333,7.89506666667,9.12773333333,20.1562,9.66513333333,36.5177333333,15.4443666667,9.24136666666
609.26,36.5634,23.5704666667,21.5228666667,22.3886666666,7.85153333333,9.0783,20.0697333333,9.62879999999,36.4476,15.4077,9.22093333334
609.59,36.6090666667,23.6362,21.5811333333,22.4950666667,7.91666666667,9.12746666667,20.0712,9.67446666666,36.5134666667,15.4636666667,9.29776666666
609.93,36.4951333333,23.6387333333,21.5724666667,22.5373333333,7.91193333333,9.14676666667,20.0213333333,9.67446666667,36.432,15.4581333333,9.35113333334
610.26,36.4740666667,23.6776666667,21.5811333333,22.5750666667,7.95046666667,9.1834,19.9650666667,9.71293333334,36.4562666667,15.4618,9.40693333334
610.60,36.4529333333,23.732,21.5770666667,22.6071333333,7.97053333333,9.20476666667,19.9438666667,9.72686666667,36.5006666667,15.4822666667,9.43136666666
610.93,36.4419333333,23.7906,21.6201333333,22.6820666666,8.0302,9.26263333333,19.9568,9.77486666667,36.5458666667,15.4983333333,9.4852
611.27,36.4602666667,23.8322,21.6361333334,22.7393333333,8.0624,9.28070000001,19.9394666667,9.76199999999,36.5646,15.4982666667,9.50756666666
611.60,36.4079333334,23.8214666667,21.6335333333,22.7938666667,8.09653333333,9.29880000001,19.8860666667,9.76866666667,36.5609333333,15.4777333333,9.5171
611.93,36.3510666667,23.7999333333,21.5968666667,22.7880666667,8.07713333333,9.26690000001,19.7867333333,9.75753333334,36.5309333333,15.4243666667,9.49333333334
612.27,36.3324666667,23.8022666667,21.6095333333,22.8146,8.07533333333,9.25270000001,19.7083333333,9.77260000001,36.5043333333,15.4240666667,9.53416666666
612.60,36.3180666667,23.8261333333,21.6515333333,22.8712,8.08646666667,9.26800000001,19.6741333333,9.78759999999,36.5260666667,15.4651333333,9.57236666666
612.94,36.2887333333,23.8274666667,21.6418666667,22.8942,8.1188,9.26523333333,19.6217333333,9.78273333332,36.5424666667,15.4764666667,9.58436666666
613.27,36.2238666667,23.8360666667,21.6550666667,22.9056666667,8.15653333333,9.26099999999,19.5944,9.81233333333,36.545,15.4772333333,9.59346666666
613.61,36.3354666666,23.9818,21.7461333334,23.0206666667,8.29353333333,9.37849999999,19.6522666667,9.95246666667,36.68,15.6153666667,9.72073333334
613.94,36.3186666667,24.0068666667,21.7698,23.051,8.3268,9.40813333333,19.6241333333,9.96520000001,36.6805333333,15.6414666667,9.76476666666
614.28,36.3874,24.0816666667,21.8837333333,23.1304,8.42373333334,9.44693333333,19.6309333333,10.0448,36.7482666667,15.7251666667,9.85946666666
614.61,36.4758666667,24.1498666667,21.9736,23.2404666667,8.53233333333,9.47466666666,19.63,10.1202,36.8301333333,15.8240666667,9.95196666666
614.94,36.4320666667,24.149,22.0074,23.2648666667,8.546,9.47156666665,19.5719333333,10.165,36.8679333333,15.856,9.97883333334
615.28,36.4293333333,24.1763333333,22.0058666667,23.278,8.52753333333,9.43216666667,19.5086,10.1347333333,36.8534,15.8483,9.9732
615.61,36.418,24.2256,22.0688666667,23.3374666667,8.6024,9.46083333333,19.5254,10.193,36.9003333333,15.9369666667,10.042
615.95,36.4540666667,24.2751333333,22.0833333333,23.379,8.634,9.45293333335,19.4837333333,10.1917333333,36.9110666667,15.9362666667,10.0226666667
616.28,36.3684,24.2520666667,22.0284,23.3984,8.66706666667,9.4504,19.3956666667,10.1977333333,36.8383333333,15.9236666667,10.0659
616.61,36.5182666667,24.3835333333,22.1684,23.5522666667,8.76360000001,9.51776666668,19.4807333333,10.3204666667,36.9939333333,16.0418333333,10.1403
616.95,36.4845333333,24.3647333333,22.1379333333,23.528,8.74613333334,9.49646666668,19.4080666667,10.3000666667,36.9553333333,16.0320666667,10.1266333333
617.28,36.3766666666,24.1998,22.0043333333,23.4708,8.64206666667,9.37086666667,19.211,10.1454,36.8466666667,15.8978333333,9.97683333334
617.62,36.4229333333,24.2367333333,22.0542,23.5270666667,8.63000000001,9.34066666667,19.1974,10.1459333333,36.8908,15.9143666667,9.99326666666
617.95,36.3924666667,24.2293333333,22.0100666667,23.5477333333,8.63706666666,9.33703333333,19.1655333333,10.1292,36.8861333333,15.9272,10.028
618.28,36.3626666667,24.2222666667,21.9842,23.5262,8.61053333333,9.35433333333,19.0933333333,10.1261333333,36.8466,15.9065,10.0369333333
618.62,36.4109333333,24.2966,22.0300666667,23.6082,8.66373333333,9.39939999999,19.1110666667,10.1706,36.8874,15.9780333333,10.0897333333
618.95,36.4476,24.3036,22.0480666667,23.6236,8.70300000001,9.41360000001,19.1054,10.2246,36.9184,16.0391666667,10.1291
619.28,36.3854666667,24.2392666667,21.9899333333,23.5902666667,8.62973333333,9.3528,18.9803333333,10.1327333333,36.8359333333,15.9783333333,10.0717333333
619.62,36.2884,24.1718,21.8998,23.564,8.56553333333,9.2793,18.9024666667,10.0664666667,36.7761333334,15.9499,10.0325333333
619.95,36.3375333333,24.1986666667,21.9728,23.587,8.58080000001,9.27543333333,18.8865333333,10.0642,36.8134666667,15.9916,10.0226
620.28,36.2369333333,24.141,21.9182666667,23.5550666666,8.51046666667,9.24453333333,18.7874,9.97306666665,36.7482,15.9260333333,10.0006
620.62,36.2495333333,24.1778666667,21.9282666667,23.6266666667,8.56006666667,9.28776666667,18.7588,9.99799999999,36.7571333333,15.9805666667,10.0848666667
620.95,36.3384666667,24.2822,22.0346666667,23.6902,8.63906666666,9.36790000001,18.8248666667,10.0774666667,36.822,16.086,10.2129
621.28,36.2179333333,24.2126666667,21.901,23.6489333333,8.59740000001,9.29086666667,18.6738,10.0103333333,36.7348666667,16.0231666667,10.1233
621.62,36.2480666667,24.2267333333,21.9222666667,23.6902,8.56133333333,9.26546666667,18.5904,9.9902,36.7456,16.0168,10.1056
621.95,36.2492,24.2513333333,21.9438666667,23.7397333333,8.6036,9.27193333333,18.5645333334,9.98986666665,36.7500666666,16.0448333333,10.1069666667
622.28,36.2064,24.2377333333,21.9190666666,23.7289333334,8.6004,9.23716666667,18.4866666667,9.95413333335,36.6786666666,15.9937,10.1030333333
622.62,36.1465333333,24.2455333333,21.8951333333,23.7413333333,8.55746666666,9.16383333333,18.3794,9.89733333335,36.6034666667,15.8966,10.0434333333
622.95,36.1988,24.3051333333,21.934,23.8064666667,8.58966666667,9.15813333333,18.3800666667,9.951,36.6776666667,15.9125333333,10.0527666667
623.28,36.2371333333,24.4044666667,22.0232,23.8868,8.66259999999,9.22903333333,18.3694666667,10.017,36.7194666667,15.9448,10.1186
623.62,36.2361333333,24.4356,22.045,23.943,8.68326666667,9.21523333333,18.3322,10.0168,36.7205333333,15.9124666667,10.1428666667
623.95,36.2270666667,24.4496,22.0508666667,23.9787333333,8.69206666666,9.17146666666,18.2572666667,10.0226666667,36.7354666667,15.9386,10.1234666667
624.28,36.3072,24.5260666667,22.1193333333,24.0124,8.68113333333,9.13883333333,18.2677333333,9.98826666665,36.8326666667,15.8793,10.0576333333
624.62,36.2718,24.5297333333,22.1282666667,24.0544,8.68426666667,9.1213,18.2237333333,9.95866666666,36.8376666667,15.8671,10.0412333333
624.95,36.38,24.6622,22.2676,24.2024,8.78146666667,9.19036666667,18.3118,10.0496666667,36.9658666667,15.9896,10.1556666667
625.28,36.1994,24.5410666667,22.1794,24.0903333333,8.71046666666,9.05846666667,18.1675333333,9.92299999999,36.8458,15.8744333333,10.0455666667
625.61,36.1209333333,24.4910666667,22.0808,24.0670666667,8.63726666667,8.93873333333,18.0596,9.83499999999,36.7905333333,15.7637333333,9.9241
625.95,36.0750666667,24.4624666667,22.0852,24.0563333333,8.58379999999,8.90203333333,18.0031333333,9.79193333333,36.7836666667,15.7418333333,9.90763333334
626.28,36.1158,24.4983333333,22.1474666667,24.1447333333,8.67,8.9961,18.0570666667,9.84553333335,36.8863333333,15.8267666667,10.0245666667
626.61,36.1200666667,24.535,22.1536666667,24.1747333333,8.69006666667,9.02583333333,18.0412,9.83113333332,36.8719333333,15.8580666667,10.0756
626.94,36.0636,24.4785333333,22.1073333333,24.1432,8.64053333333,8.9389,17.9856666667,9.76453333333,36.8842,15.8225666667,10.0451333333
627.28,36.0222,24.4700666667,22.0544666667,24.1016,8.57046666667,8.85996666667,17.9083333333,9.71873333335,36.9216666667,15.7919,9.98076666666
627.61,36.0175333333,24.4897333333,22.0574,24.0984666667,8.56660000001,8.87793333333,17.8696,9.72366666666,36.9126666667,15.7608333333,9.9771
627.94,35.9635333334,24.4751333333,22.0546666667,24.1060666667,8.58039999999,8.87906666667,17.8319333333,9.753,36.8702666667,15.8459666667,10.0309
628.27,35.9190666667,24.4566666667,22.003,24.0761333333,8.52359999999,8.81143333333,17.7834666667,9.72026666667,36.8076666667,15.8094666667,10.0125333333
628.61,35.8383333333,24.3414,21.9128,23.9858666667,8.45693333333,8.7377,17.6432,9.65853333334,36.6950666667,15.7118666667,9.98106666666
628.94,35.9481333333,24.478,21.9978666667,24.1172666667,8.53740000001,8.82446666667,17.718,9.78393333335,36.7561333334,15.7798,10.0869666667
629.27,35.9135333333,24.4728666667,22.0187333333,24.0946666667,8.55506666666,8.83413333333,17.68,9.77679999999,36.7330666667,15.7922333333,10.1488666667
629.60,35.9445333333,24.5214666667,22.0204,24.2051333333,8.62206666667,8.86166666667,17.6642666667,9.83593333333,36.7934,15.8467333333,10.2108
629.94,35.8843333333,24.5022666667,21.9853333333,24.1456,8.54240000001,8.7401,17.5352666667,9.77066666666,36.7113333333,15.7891666667,10.1051666667
630.27,35.8702666667,24.4888,21.9844,24.1708,8.55926666667,8.71163333333,17.4946,9.77986666665,36.7392,15.7933666667,10.0910333333
630.60,35.9174666667,24.5118666667,22.0106,24.2168666667,8.61193333333,8.72726666667,17.4604666667,9.81466666666,36.7525333333,15.8158,10.1091666667
630.93,35.9268666667,24.5138,22.045,24.2667333333,8.64693333334,8.74443333333,17.4461333334,9.82620000001,36.7219333333,15.8358666667,10.1318666667
631.26,35.8426,24.4635333333,22.0131333333,24.2604,8.68359999999,8.7013,17.3876666667,9.79466666666,36.6378,15.8121,10.1606
631.60,35.8694666667,24.5059333333,22.016,24.3331333333,8.7028,8.68043333333,17.3622666667,9.78440000001,36.7147333333,15.7693,10.1560666667
631.93,35.8846,24.5495333333,22.0894666667,24.4492,8.76700000001,8.7055,17.3498666667,9.84986666667,36.8220666667,15.8443333333,10.1752
632.26,35.9356,24.6582,22.1743333333,24.5466,8.85053333333,8.76786666666,17.41,9.89133333333,36.9058666667,15.9375666667,10.2008
632.59,35.9708666667,24.7014666667,22.2158,24.6156666667,8.90453333333,8.79943333333,17.3840666667,9.89973333333,36.9807333333,15.9819,10.2215
632.92,36.0152666667,24.7606666667,22.3064666667,24.7288666667,8.96186666667,8.84266666667,17.4482,9.97486666667,37.0632,16.0822666667,10.3028333333
633.26,36.0235333333,24.7392666666,22.346,24.7072666667,8.98013333333,8.82643333333,17.4098,9.94933333334,37.0477333333,16.0446666667,10.2883333333
633.59,36.0746,24.7658666666,22.3849333333,24.7825333333,9.06806666665,8.86793333333,17.4414666667,9.9864,37.1334666667,16.0893333333,10.3615333333
633.92,36.0136,24.7642,22.4152,24.8043333333,9.06000000001,8.88623333333,17.3772666667,9.98553333334,37.1008666667,16.1255333333,10.3969333333
634.25,36.0112,24.7680666667,22.4661333333,24.8353333333,9.07226666666,8.8969,17.3729333333,9.99073333334,37.1162,16.131,10.4084666667
634.58,36.0022,24.7803333333,22.4509333333,24.8864666667,9.08133333333,8.91593333333,17.3396,9.98480000001,37.145,16.1461333333,10.4281333333
634.91,36.0672,24.8436,22.4961333333,24.9376666667,9.05473333332,8.9144,17.3554,9.99833333333,37.2616666667,16.1776,10.4454333333
635.25,36.0226,24.7671333333,22.4722666667,24.9373333333,9.05660000001,8.90953333333,17.3022666667,10.0068666667,37.2103333333,16.1903666667,10.4347333333
635.58,35.9624,24.7191333334,22.4012666667,24.8365333333,8.98653333334,8.8481,17.2094666667,9.91846666667,37.1348666667,16.1054333333,10.3740666667
635.91,35.9655333333,24.7612,22.4096666667,24.8871333333,8.9634,8.8368,17.1517333333,9.91026666667,37.1592,16.0850333333,10.3569666667
636.24,35.8776,24.6952,22.3762666667,24.8434666667,8.9152,8.80916666667,17.0797333333,9.87106666667,37.0817333334,16.1044333333,10.3321333333
636.57,35.8643333333,24.7136,22.3350666667,24.9092666667,8.90740000001,8.78663333333,17.0208666667,9.84426666667,37.0705333333,16.0629666667,10.3401
636.90,35.7340666667,24.6981333333,22.2499333333,24.8732666667,8.86939999999,8.76243333333,16.9337333333,9.80053333333,37.0142666666,16.0196,10.2729333333
637.23,35.7712666667,24.7763333333,22.2625333333,24.9539333333,8.896,8.81873333333,16.9198666667,9.84360000001,37.0608,16.042,10.2838333333
637.56,35.8966666667,24.9243333333,22.3358666667,25.0523333333,8.9812,8.8891,16.9768666667,9.90553333334,37.1798,16.0863,10.3516
637.90,35.8704666667,24.9391333333,22.264,25.1052,8.92840000001,8.86466666667,16.8993333333,9.86513333334,37.1827333333,16.1091333333,10.3047333333
638.23,35.8740666666,24.9488,22.2868,25.1547333333,8.94486666667,8.8753,16.8801333333,9.85973333333,37.1945333333,16.1241,10.3566333333
638.56,35.9244,24.9887333333,22.3162,25.2365333333,8.99019999999,8.88146666667,16.835,9.90813333335,37.2074666667,16.2034333333,10.3667
638.89,35.9406666667,25.0909333333,22.3736,25.3132,9.05206666666,8.95563333333,16.8559333333,9.95420000001,37.2559333333,16.2937,10.4549666667
