wavelength,Back_MelXanm,Belly_MelXanm,Breast_MelXanm,Crissum_MelXanm,Crown_MelXanm,DorTail_MelXanm,Patch10_MelXanm,Rump_MelXanm,Throat_MelXanm,WingTip_MelXanm
589.08,19.6273333333,28.131912037,18.0097916667,48.9268333333,15.1373333333,13.7115,41.3675,18.090625,8.13919444445,12.9045833333
589.42,19.7231666667,28.2184527778,18.0791666667,48.9929166667,15.2145833333,13.829625,41.4615833333,18.1723333333,8.26204166666,13.019125
589.76,19.77475,28.2463740741,18.13025,49.0526666667,15.2423333333,13.8702083333,41.5256666666,18.171875,8.3000138889,13.1107083333
590.09,19.7575833333,28.2498490741,18.1097916667,49.099,15.1958333333,13.8192083333,41.55975,18.1495,8.29369444443,13.0835416667
590.43,19.6309166667,28.1353814815,17.9483333333,49.0155,15.0595833333,13.702625,41.483,18.025375,8.18044444443,12.973
590.77,19.62925,28.1446666667,17.9433333333,49.0645833333,15.0105,13.6855833333,41.5145833333,18.0207916666,8.13641666666,12.8974583333
591.11,19.568,28.1160462963,17.91075,49.0030833333,14.9888333333,13.6438333333,41.4615833334,17.9665833333,8.11758333333,12.8575416667
591.44,19.5430833334,28.0921222222,17.9289166667,49.0483333333,14.96925,13.6264583333,41.47975,17.9631666667,8.15661111111,12.8409583333
591.78,19.5525833333,28.0844398148,17.9670416667,49.0196666667,15.01575,13.6015833333,41.4635,17.935625,8.16070833334,12.8690833333
592.12,19.5159166667,28.0328564815,17.9414166667,48.9363333333,15.0000833334,13.552375,41.4350833333,17.8989166667,8.15694444443,12.835875
592.46,19.5466666667,28.1125083334,18.0150416667,48.9718333333,15.0633333333,13.623625,41.49675,17.9328333333,8.20019444444,12.9184583333
592.79,19.5761666666,28.1069777778,18.0204166667,48.9614166667,15.1098333333,13.6566666667,41.52125,17.98225,8.22618055555,12.9806666667
593.13,19.6208333333,28.1116944444,18.011375,49.0303333333,15.1064166667,13.635125,41.5943333333,17.986125,8.2674861111,12.9612916667
593.47,19.6523333333,28.1847222223,17.9754583333,49.05725,15.1124166667,13.6292083333,41.5975,18.0055,8.29886111111,12.9689583333
593.80,19.70625,28.2073481482,17.9840416667,49.09025,15.1354166667,13.6386666667,41.62675,17.9975,8.30402777777,12.9963333333
594.14,19.7716666667,28.2497472222,18.0373333333,49.1426666667,15.1969166667,13.6870833333,41.6735833333,18.0598333333,8.33630555557,13.0134166667
594.48,19.7751666667,28.2833148148,18.0767916667,49.1766666667,15.1929166667,13.693625,41.6954166667,18.0560416667,8.34773611111,13.0626666667
594.81,19.8475,28.2897648148,18.1177083333,49.16975,15.232,13.7495,41.7535,18.1009166667,8.32147222222,13.0875
595.15,19.8443333333,28.2767138889,18.1350833333,49.1043333333,15.2256666666,13.747875,41.7219166667,18.089625,8.33283333334,13.104
595.49,19.7948333333,28.2468046296,18.10475,49.0814166667,15.1415,13.72,41.6815,18.0290416666,8.28111111112,13.0426666667
595.82,19.7989166667,28.2539833333,18.1152916666,49.1790833333,15.1335,13.69,41.7570833333,17.9985,8.27105555557,13.0490833333
596.16,19.8409166667,28.2581722222,18.1104583333,49.2035,15.14125,13.720375,41.76725,18.007,8.33291666666,13.0667916667
596.50,19.83875,28.2935055556,18.1310416667,49.2315,15.1391666667,13.70525,41.816,17.9922083333,8.31543055557,13.0114583333
596.83,19.7311666667,28.2475981482,18.083375,49.15875,15.0849166667,13.6309583333,41.73425,17.9414166667,8.238375,12.9258333333
597.17,19.6505833333,28.1261870371,18.0417916667,49.0759166667,14.98575,13.5729583333,41.6834166667,17.8635833333,8.13065277777,12.8479583333
597.51,19.6084166667,28.1017490741,18.022875,49.0349166667,14.9610833333,13.585875,41.6465,17.8504166666,8.13581944444,12.8435416667
597.84,19.5943333334,28.13235,18.0059583333,49.0678333334,14.9396666667,13.592,41.6224166667,17.8318333334,8.16358333333,12.862875
598.18,19.6599166666,28.1708787037,18.0390833333,49.0818333333,15.0115833333,13.66425,41.64975,17.8952916667,8.22608333333,12.915375
598.52,19.68775,28.1995,18.07925,49.1168333334,15.0485833334,13.68,41.6548333333,17.90775,8.30522222223,13.00525
598.85,19.6774166667,28.2155527778,18.0507083334,49.1590833333,15.0313333333,13.6761666667,41.6478333333,17.8996666667,8.26370833332,12.9894166667
599.19,19.68325,28.2355111111,18.0405416667,49.20725,15.0583333333,13.6916666667,41.7005,17.951625,8.2683611111,12.997375
599.53,19.6550833333,28.2544962963,18.0214166667,49.1943333334,15.0470833334,13.6972916666,41.6825833333,17.9695416667,8.2732638889,12.962875
599.86,19.679,28.3117462963,18.0756666667,49.3031666667,15.1065833333,13.6997083333,41.7490833333,18.0291666666,8.30306944445,13.0083333333
600.20,19.76775,28.418125926,18.179,49.4691666667,15.2026666667,13.81125,41.8826666667,18.1040833334,8.3887638889,13.12225
600.53,19.8034166667,28.4749592592,18.2151666667,49.5185833333,15.2555833333,13.8305833333,41.9113333334,18.1352916667,8.43633333334,13.1978333333
600.87,19.89725,28.5776675926,18.3145833333,49.6475833333,15.3985833333,13.9444583333,41.9944166667,18.2228333333,8.59816666667,13.2879583333
601.21,20.0106666667,28.6311370371,18.3983333333,49.6966666667,15.4869166666,14.0225416667,42.0994166667,18.288125,8.72972222222,13.3544583333
601.54,19.9405833333,28.5473962963,18.37225,49.5843333333,15.4074166667,13.9565,42.0553333333,18.22575,8.65297222223,13.2715416667
601.88,19.8969166667,28.5293212963,18.3874583333,49.52975,15.3474166667,13.9144166667,42.0173333333,18.1829583333,8.6361388889,13.2035
602.21,19.8176666667,28.4784203704,18.2892083334,49.555,15.2875833333,13.8416666666,42.016,18.1376666666,8.58037500001,13.125875
602.55,19.8834166667,28.5442953704,18.32825,49.6008333334,15.3271666667,13.8993333334,42.1185,18.1627916667,8.605375,13.1498333333
602.88,19.86725,28.5323083334,18.3569583333,49.5121666666,15.3130833334,13.876,42.0933333333,18.135375,8.60393055555,13.1474583333
603.22,19.8876666667,28.5607138889,18.3799166667,49.54675,15.3015833333,13.868125,42.12375,18.1537083334,8.60658333333,13.1813333333
603.56,19.8941666667,28.530175,18.3607083334,49.4490833334,15.2595,13.8497083333,42.0743333333,18.1172916667,8.56263888888,13.161875
603.89,19.8500833333,28.470825,18.304375,49.3556666667,15.2218333334,13.7996666666,41.9985833333,18.0926666667,8.55624999999,13.1087083333
604.23,19.8866666667,28.5075268519,18.3480833333,49.4131666666,15.25125,13.8224166667,42.05275,18.1184583333,8.589875,13.1332916667
604.56,19.8273333333,28.4823175926,18.28875,49.3724166667,15.1949166667,13.7602916666,42.0155833334,18.0541666666,8.48916666667,13.0385
604.90,19.7884166667,28.4829462963,18.2705,49.4060833333,15.17225,13.7074583333,42.0025,18.032125,8.42612499999,12.99075
605.23,19.8293333333,28.4949666667,18.2888333333,49.422,15.20275,13.733875,42.0239166667,18.0841666667,8.48394444445,13.02275
605.57,19.8375833333,28.4812351852,18.2281666667,49.4355,15.1971666667,13.6861666667,42.006,18.0517083333,8.48537500001,13.050375
605.90,19.9095833333,28.5422425926,18.3029166667,49.4695,15.2651666666,13.7725833333,42.0605833333,18.10425,8.55098611111,13.104625
606.24,19.93325,28.5501333334,18.3042916667,49.4575,15.26725,13.7131666667,42.0336666667,18.1040833333,8.61699999999,13.1067916667
606.58,19.97125,28.5885462963,18.3014583333,49.5370833333,15.2675833333,13.7598333334,42.0899166667,18.1392916666,8.64979166666,13.1577916667
606.91,19.9933333333,28.5877018518,18.3285833333,49.4940833333,15.3005833333,13.7955833333,42.0820833333,18.146875,8.69155555555,13.175875
607.25,19.9385,28.5444185185,18.2677916667,49.4825,15.25025,13.7836666667,42.0565,18.081125,8.64958333334,13.1147916667
607.58,19.9355833333,28.5744564815,18.2755,49.5079166667,15.2324166667,13.7835833333,42.0410833334,18.0475833333,8.61719444445,13.1639583333
607.92,19.9500833333,28.5731453703,18.25625,49.475,15.2363333333,13.8656666667,42.0071666667,18.0408333333,8.61958333334,13.1960416667
608.25,19.991,28.5776212963,18.3080416667,49.45775,15.2459166667,13.9348333333,41.9951666667,18.0862083333,8.71230555555,13.3307083333
608.59,19.9808333333,28.5765861111,18.3180416667,49.4338333333,15.2548333333,13.9900833334,41.9878333333,18.1279166667,8.72341666666,13.42125
608.92,19.9370833333,28.5366101852,18.2840416667,49.4118333333,15.2388333333,13.9800833333,41.9324166667,18.090375,8.67908333334,13.4695833333
609.26,19.9115833333,28.5181824074,18.3321666667,49.3378333333,15.27125,14.0532083333,41.9075,18.0946666667,8.69475,13.5255
609.59,19.85725,28.4637953704,18.2823333333,49.2251666667,15.2163333334,14.0065416667,41.8251666666,18.0564166667,8.6786388889,13.5467916667
609.93,19.8564166667,28.4331518518,18.294875,49.1220833333,15.2450833333,14.1170416667,41.7605833333,18.0870833333,8.70576388889,13.671875
610.26,19.8710833334,28.4273574074,18.2719166667,49.1341666667,15.2698333333,14.161125,41.7385833334,18.1015833333,8.74183333332,13.7174583333
610.60,19.8933333333,28.4180194444,18.2529583333,49.1505833333,15.2665,14.1968333333,41.7150833333,18.1178333333,8.76897222221,13.76175
610.93,19.9083333333,28.4461824074,18.2864166667,49.1445,15.312,14.231,41.7143333333,18.199125,8.85698611111,13.8646666667
611.27,19.823,28.3065027778,18.1834583333,49.035,15.2584166667,14.1789166667,41.5591666667,18.104625,8.80704166667,13.7750833333
611.60,19.761,28.2054277777,18.13325,48.9849166667,15.2151666667,14.1025,41.5086666667,18.05025,8.78143055556,13.7692916667
611.93,19.685,28.1299759259,18.0371666667,48.9501666666,15.15125,14.0210416667,41.4626666667,17.9941666667,8.71987499999,13.7062083333
612.27,19.6875,28.1401592593,18.0068333333,48.9704166667,15.1011666667,13.9929583333,41.4391666667,17.95,8.66590277777,13.65
612.60,19.8195833333,28.2863185185,18.1029583333,49.164,15.211,14.1295,41.5965833333,18.0735416667,8.78743055555,13.751875
612.94,19.8105833333,28.2485666667,18.0629166667,49.2243333334,15.1765,14.0875,41.5958333333,18.0705416667,8.76716666666,13.7265833333
613.27,19.8319166667,28.2215518519,18.0595416666,49.3561666667,15.1506666667,14.1019166667,41.6196666667,18.069375,8.74440277778,13.680375
613.61,19.798,28.2056046296,18.014,49.4754166667,15.0856666667,14.0128333333,41.6921666667,18.0232916667,8.68654166666,13.5520833333
613.94,19.7566666667,28.1615935185,17.9873333333,49.4886666667,15.0634166667,13.9050833333,41.655,18.0055,8.63694444445,13.47525
614.28,19.7148333334,28.0671324074,17.9534166666,49.4555833333,15.015,13.8693333333,41.5986666667,17.938625,8.59925,13.4482083333
614.61,19.76575,28.1203796296,17.9862083333,49.5453333333,15.033,13.8995416667,41.6600833334,17.95275,8.60327777777,13.45275
614.94,19.8400833334,28.2619842593,18.0820416667,49.6636666667,15.0599166667,13.9422083333,41.8834166666,18.0630833334,8.617125,13.508875
615.28,19.9230833333,28.339162963,18.1385,49.7091666667,15.05075,14.0324583334,41.9215833334,18.1135416667,8.62477777777,13.554625
615.61,20.016,28.4546203704,18.2000416667,49.8334166667,15.1356666667,14.0984166667,42.05325,18.1647916667,8.66880555557,13.562375
615.95,19.9196666667,28.3372222222,18.1142916667,49.6763333333,15.0988333333,14.0714166667,41.9759166667,18.0830416667,8.64806944443,13.4897916667
616.28,19.8569166667,28.3043398148,18.0952083333,49.5998333333,15.0436666667,13.9867916667,41.9574166667,17.987875,8.57675,13.354875
616.61,19.9160833333,28.4315212963,18.1515,49.6934166667,15.1073333333,14.0475416666,42.0218333333,18.061375,8.65334722223,13.3829583333
616.95,19.9513333333,28.5267064815,18.1885833333,49.6695,15.17025,14.0557083334,42.0669166667,18.1363333333,8.69976388888,13.4580416667
617.28,20.0613333333,28.6738518518,18.327625,49.7335,15.2681666667,14.1445833333,42.1486666667,18.2494166667,8.78540277779,13.5513333333
617.62,20.1360833333,28.7338435185,18.3949583334,49.8059166667,15.31275,14.241,42.2600833333,18.2608333333,8.82536111112,13.5662916667
617.95,20.1083333333,28.7957907408,18.3966666666,49.8671666667,15.3371666666,14.1989583333,42.3214166667,18.3046666667,8.764125,13.580625
618.28,20.1276666667,28.7660796297,18.4365,49.8938333333,15.3828333333,14.2558333334,42.315,18.3204166667,8.76186111111,13.6192916667
618.62,20.1451666667,28.6863768518,18.3949166667,49.8619166667,15.3883333333,14.249375,42.21925,18.310875,8.78584722222,13.6227916667
618.95,20.0621666667,28.6121527778,18.314625,49.8280833333,15.3418333333,14.142625,42.1865,18.256375,8.73455555557,13.4855833333
619.28,20.059,28.6182212963,18.3686666667,49.8146666666,15.3541666667,14.1841666667,42.1766666667,18.291125,8.76140277778,13.5462916667
619.62,20.2009166667,28.7720324074,18.5423333333,49.9738333333,15.4975,14.2449166667,42.29775,18.42325,8.88415277778,13.6747083333
619.95,20.2468333333,28.7943962963,18.5300833333,50.0220833333,15.4936666667,14.278125,42.34425,18.463625,8.89252777777,13.7256666667
620.28,20.28375,28.8204203703,18.5222916667,50.126,15.47475,14.3243333333,42.4776666667,18.485,8.87369444445,13.7582083333
620.62,20.32075,28.900175,18.606875,50.2313333333,15.5163333333,14.3916666667,42.547,18.514625,8.91305555556,13.762625
620.95,20.2589166667,28.8222305556,18.51475,50.2760833333,15.5160833333,14.4032083334,42.51725,18.4567916667,8.88629166666,13.7295
621.28,20.2514166667,28.8447601852,18.5767916667,50.2333333333,15.5790833333,14.4216666667,42.5096666666,18.5319166666,8.9065,13.8235833333
621.62,20.2908333333,28.8792277777,18.6375,50.1686666667,15.612,14.4492083334,42.5168333334,18.5264166667,8.95461111111,13.8206666667
621.95,20.2573333333,28.830737963,18.577875,50.1010833334,15.5691666667,14.3926666667,42.49275,18.5027916667,8.93126388889,13.77
622.28,20.3165833333,28.9381,18.7271666666,50.22825,15.6553333334,14.4864583334,42.6256666667,18.6295833333,9.01531944443,13.8665833333
622.62,20.4905833333,29.1169018518,18.8954583333,50.3905833333,15.8106666667,14.6384583333,42.8189166667,18.78875,9.17029166666,14.0455833333
622.95,20.5945,29.2263546297,18.9567916667,50.569,15.8725,14.6993333334,42.943,18.86,9.21168055557,14.1162916667
623.28,20.6048333334,29.2281398148,18.8925833333,50.62175,15.8465833333,14.7977916667,42.964,18.855625,9.22386111111,14.162375
623.62,20.6095833333,29.2321083333,18.935625,50.5973333333,15.8470833333,14.796,42.9284166667,18.880125,9.23559722222,14.246125
623.95,20.5313333333,29.1932907408,18.8964166667,50.49,15.82925,14.7457083333,42.8694166667,18.8077083333,9.14873611111,14.220125
624.28,20.4544166667,29.1467685185,18.8294583333,50.4559166667,15.7735,14.7044166666,42.8415833333,18.7177083333,9.08552777777,14.1614583333
624.62,20.3584166667,29.1002185185,18.7520833333,50.35825,15.6881666667,14.5550833333,42.8529166667,18.67025,8.97058333332,14.0675
624.95,20.34475,29.0921416667,18.6739583333,50.3595833333,15.5609166667,14.4845833333,42.8469166667,18.5760416667,8.94006944443,13.9770833333
625.28,20.35225,29.0999138889,18.6895833334,50.4643333333,15.5436666667,14.4839166667,42.9175,18.6182083334,8.95768055556,13.9662916667
625.61,20.28525,29.1041638889,18.6662083333,50.4330833333,15.5023333333,14.4815,42.8864166667,18.5460833333,8.92719444444,13.9377916667
625.95,20.3156666667,29.175512037,18.648875,50.49025,15.5255,14.5274583333,42.9465,18.557875,8.96279166666,13.9335416667
626.28,20.2601666667,29.1472712963,18.6267083333,50.4545,15.4668333333,14.474,42.93975,18.4935833333,8.88816666667,13.9103333333
626.61,20.1686666667,29.031837037,18.530125,50.2661666667,15.3863333333,14.41175,42.7915,18.41825,8.81920833332,13.8562083333
626.94,20.2095,29.0813851852,18.584875,50.2638333333,15.4304166667,14.399625,42.82475,18.4714583333,8.84915277777,13.8880416667
627.28,20.1705,29.0478388889,18.5667916667,50.205,15.43275,14.4041666667,42.7790833333,18.46925,8.85233333332,13.8514583333
627.61,20.1794166666,29.01715,18.6105416667,50.17525,15.4555,14.4385,42.7255833333,18.50425,8.8896388889,13.8355
627.94,20.2751666667,29.0782166667,18.6805416667,50.2185,15.5385,14.5192916667,42.8175,18.591875,8.95812500001,13.94575
628.27,20.4038333333,29.1488361111,18.8435,50.2788333334,15.6784166667,14.7051666667,42.8386666666,18.6953333333,9.13416666667,14.12025
628.61,20.4663333334,29.2080333333,18.945125,50.3244166667,15.7871666667,14.8042083333,42.8831666667,18.774,9.1925138889,14.2206666667
628.94,20.5006666667,29.2535305556,18.9502916666,50.2821666666,15.86425,14.8760416667,42.8715833334,18.801,9.23400000001,14.277625
629.27,20.61575,29.3150027777,19.0417916667,50.3375,15.9381666667,14.9249583333,42.945,18.891,9.32088888889,14.3312916667
629.60,20.5858333333,29.2536907407,19.0144583333,50.18875,15.891,14.899,42.8493333334,18.849125,9.29034722222,14.3507083333
629.94,20.5790833333,29.2660092592,19.015125,50.2105,15.97225,14.9890416666,42.8215833333,18.93475,9.33273611111,14.406125
630.27,20.6365,29.3628435185,19.0935,50.2689166667,16.0420833333,15.062625,42.9096666667,18.979375,9.39380555556,14.5174583333
630.60,20.60725,29.3052481481,19.090625,50.30975,15.9821666667,15.03375,42.93425,18.9125833333,9.35359722223,14.4789166667
630.93,20.6073333333,29.3127231481,19.0979166667,50.3948333333,16.01,15.0362916667,42.9820833333,18.8832083334,9.36683333333,14.4869166667
631.26,20.55925,29.2549481481,19.047125,50.4320833333,15.9315,14.9733333333,42.982,18.8233333333,9.35044444443,14.4729583333
631.60,20.5359166667,29.2533935185,19.039375,50.47875,15.89825,14.9640416667,42.9871666667,18.8067083333,9.33513888888,14.4274166667
631.93,20.4944166667,29.2161601852,19.0185416667,50.4881666667,15.83775,14.9203333333,43.0005,18.7596666666,9.23852777779,14.3512083333
632.26,20.447,29.1473351852,18.9722916667,50.4503333333,15.7805833333,14.8906666667,42.9691666667,18.7404583333,9.20118055556,14.3055833333
632.59,20.4728333333,29.1620324074,18.9917083334,50.5495833333,15.75175,14.87725,42.9798333333,18.71925,9.20695833334,14.3202083333
632.92,20.4244166667,29.1900416667,18.9614166667,50.5624166667,15.7121666667,14.8769583334,42.99,18.6827083333,9.12836111111,14.3327083333
633.26,20.4443333333,29.2054462963,18.982625,50.62675,15.7370833334,14.8593333333,43.00275,18.6659166667,9.1503611111,14.3553333333
633.59,20.4754166667,29.1856537037,18.999375,50.6236666667,15.7249166667,14.8,43.0048333333,18.5788333333,9.21591666667,14.3452083333
633.92,20.5105833333,29.2259583333,19.061125,50.7636666666,15.7740833333,14.8362916667,43.0875833333,18.6220416667,9.28191666668,14.3389166667
634.25,20.4426666666,29.1620648148,18.9985416666,50.6385833333,15.7405,14.8124166666,43.0021666667,18.57425,9.18750000001,14.27625
634.58,20.4348333333,29.1587787037,19.0238333333,50.62625,15.7046666666,14.817,43.0084166667,18.572875,9.12227777778,14.2607083333
