wavelength,Back_TanMexf,Belly_TanMexf,Breast_TanMexf,Crissum_TanMexf,Crown_TanMexf,DorTail_TanMexf,Patch10_TanMexf,Patch11_TanMexf,Rump_TanMexf,Throat_TanMexf,WingTip_TanMexf
655.05,6.35526666666,64.7243333333,17.9004666667,57.2974,4.54633333333,6.61906666666,7.08693333333,16.6252,21.8070666667,13.3694666667,8.26746666667
655.38,6.27373333334,64.6052,17.8126666667,57.2569333333,4.4192,6.53773333333,6.90966666667,16.5008666667,21.7286666667,13.2763333333,8.16180000001
655.71,6.1318,64.4476666667,17.6824666667,57.1138666667,4.3096,6.45386666667,6.76873333333,16.3727333333,21.6526,13.1506666666,8.04086666667
656.04,6.1084,64.5443333333,17.6991333333,57.2115333334,4.2858,6.4612,6.73106666667,16.4122666667,21.6252666667,13.1515333333,8.02100000001
656.37,6.09566666667,64.4467333333,17.7308666667,57.1552,4.2744,6.4612,6.74273333333,16.4346666667,21.627,13.134,8.0324
656.69,6.00553333333,64.4307333333,17.6506666667,57.1595333333,4.15026666667,6.4118,6.65293333333,16.3451333333,21.5921333333,13.0706666667,7.918
657.02,5.97573333333,64.4345333333,17.6522,57.1672666667,4.12493333334,6.35753333333,6.63133333333,16.3232666667,21.5792666667,13.0266666667,7.86786666667
657.35,5.96753333333,64.3500666667,17.6262666667,57.1477333333,4.13873333333,6.36006666667,6.67973333333,16.2954666666,21.5616666667,13.0056666667,7.85293333333
657.68,6.02913333333,64.4594,17.729,57.2722666667,4.2276,6.45926666667,6.8024,16.4434,21.725,13.1566666667,7.96926666666
658.01,6.05913333333,64.5106,17.7195333333,57.2736666667,4.25333333333,6.4656,6.8516,16.4648,21.7622,13.1452,7.99159999999
658.34,6.0638,64.4982,17.7357333333,57.2786,4.2534,6.47266666667,6.87873333334,16.4106,21.7448666667,13.1281333333,8.00386666667
658.66,6.05013333333,64.4941333333,17.7188666667,57.1938,4.27173333333,6.48466666667,6.87926666667,16.4132666667,21.7583333333,13.1176666667,8.04246666667
658.99,6.12046666667,64.6066666667,17.7898666667,57.2493333333,4.3682,6.55686666667,7.00793333333,16.4714666667,21.8477333333,13.1883333333,8.14546666667
659.32,6.14973333333,64.6527333333,17.7751333333,57.2468,4.38593333334,6.54353333333,7.07526666667,16.5093333333,21.8361333333,13.1993333333,8.17646666667
659.65,6.243,64.6070666667,17.7900666667,57.2049333333,4.45486666667,6.6228,7.1622,16.5297333333,21.8678,13.24,8.25386666667
659.98,6.2294,64.6761333333,17.7492666667,57.2276,4.44826666667,6.6056,7.15586666667,16.4945333333,21.8517333333,13.2318666667,8.21586666667
660.31,6.19473333333,64.7322,17.6924,57.2812,4.46046666667,6.548,7.11546666667,16.4670666667,21.7677333333,13.1787333334,8.19666666667
660.63,6.2388,64.6712666667,17.6794666667,57.2632666667,4.51866666667,6.58693333333,7.1584,16.4808666666,21.7622,13.1923333333,8.24513333333
660.96,6.23633333333,64.6502,17.6738666667,57.2162,4.54706666667,6.604,7.16833333333,16.4716666667,21.7056,13.1658,8.28600000001
661.29,6.2688,64.6931333333,17.6712666667,57.2058,4.56406666667,6.6184,7.171,16.4114666667,21.6593333333,13.1336666667,8.31639999999
661.62,6.22333333333,64.6542666667,17.6284666667,57.2303333333,4.49573333333,6.57073333333,7.10453333333,16.3176,21.5606666667,13.0833333333,8.29899999999
661.94,6.15393333333,64.5926,17.5428666667,57.1968666667,4.44853333333,6.52086666667,7.024,16.2502666667,21.5130666667,12.9784,8.2526
662.27,6.22093333333,64.5733333333,17.5521333333,57.2480666667,4.48946666667,6.55473333333,7.05793333333,16.2522666667,21.4766,12.9579333333,8.29180000001
662.60,6.1574,64.3867333333,17.4171333333,57.08,4.42033333333,6.45813333333,6.9702,16.1814,21.3159333333,12.8554666667,8.19766666666
662.93,6.14506666667,64.3741333333,17.4172,57.0757333333,4.43293333333,6.47486666667,6.92113333333,16.1335333333,21.2608666667,12.8007333333,8.20559999999
663.26,6.2068,64.3860666667,17.4645333333,57.0660666667,4.51053333333,6.5376,7.0146,16.2294666667,21.2709333333,12.8188,8.28806666666
663.58,6.21606666667,64.3936666667,17.4356,57.1076666667,4.4858,6.55586666667,7.00646666667,16.2282,21.2165333333,12.799,8.31526666667
663.91,6.3566,64.2990666667,17.5049333333,57.0025333333,4.6172,6.70006666667,7.12886666667,16.3048,21.2827333333,12.9079333333,8.45113333333
664.24,6.25966666667,64.306,17.421,57.0423333333,4.49926666667,6.63873333333,6.99733333333,16.201,21.1721333333,12.8255333334,8.35753333333
664.57,6.2996,64.2478666667,17.357,57.0135333333,4.48226666667,6.6136,6.985,16.1603333333,21.1706,12.8034,8.36506666666
664.89,6.21693333333,64.2101333333,17.2603333333,57.0479333333,4.419,6.53693333333,6.9096,16.1229333333,21.1242,12.6983333333,8.25013333333
665.22,6.1816,64.1848666666,17.2117333333,57.0288,4.38146666667,6.502,6.90466666667,16.1356666667,21.1160666667,12.6494666667,8.23213333335
665.55,6.2058,64.2342,17.1506666667,57.0386,4.38533333333,6.472,6.92233333333,16.1182,21.0813333333,12.6650666667,8.26906666667
665.87,6.10326666667,64.3053333333,17.0900666667,57.0254,4.252,6.373,6.8458,16.0902666667,21.0256666667,12.6089333333,8.20026666667
666.20,6.2296,64.5776666667,17.2413333333,57.2392,4.35986666667,6.51566666667,6.94073333333,16.2317333333,21.1979333333,12.7790666667,8.34100000001
666.53,6.189,64.5176,17.16,57.2470666667,4.221,6.46453333333,6.84,16.1599333333,21.1566,12.7344,8.26806666667
666.86,6.082,64.5101333333,17.0278666667,57.2530666667,4.07513333333,6.34373333333,6.6736,16.0208,21.0893333333,12.6668,8.12819999999
667.18,6.18786666666,64.5331333333,17.1235333333,57.2182,4.1954,6.44706666667,6.732,16.0339333333,21.1668,12.7211333333,8.2032
667.51,6.1036,64.5751333333,17.0925333333,57.2068666667,4.1124,6.3806,6.6694,15.9839333333,21.1385333333,12.6330666667,8.13073333334
667.84,6.11213333334,64.5938,17.0922666667,57.1598,4.1088,6.35266666667,6.67493333333,16.0006666667,21.1631333333,12.6474,8.13920000001
668.16,6.12246666667,64.7456,17.204,57.2948,4.16486666667,6.4166,6.68573333333,16.0715333333,21.226,12.7071333333,8.17320000001
668.49,6.1968,64.7750666667,17.2186,57.3056,4.18266666667,6.45913333333,6.75166666667,16.0545333333,21.2171333333,12.74,8.25006666667
668.82,6.25773333333,64.8529333333,17.2355333333,57.3656666667,4.24006666667,6.51006666667,6.79326666667,16.0764666667,21.2802,12.7841333333,8.29240000001
669.14,6.25313333333,64.7822666667,17.2586,57.3064,4.21506666667,6.54026666667,6.7972,16.0760666667,21.2986666666,12.7632666667,8.27006666667
669.47,6.28706666667,64.7792,17.3054,57.407,4.29833333333,6.57293333333,6.8276,16.0969333333,21.3428,12.7750666667,8.31913333332
669.80,6.10593333333,64.7228666667,17.143,57.3078666667,4.13306666666,6.41553333333,6.63293333333,15.9329333333,21.163,12.5629333333,8.16066666667
670.13,6.02946666667,64.7615333333,17.102,57.2923333333,4.15413333333,6.368,6.6026,15.9095333333,21.1102666667,12.5057333334,8.12773333334
670.45,6.06166666667,64.8128,17.1384666667,57.323,4.22333333333,6.42966666667,6.68826666667,15.9166,21.1601333333,12.5054,8.21433333333
670.78,5.93233333333,64.7865333333,17.0158,57.3487333333,4.11006666667,6.30626666667,6.61206666667,15.8646,21.0411333333,12.3966666667,8.13613333333
671.10,5.8902,64.6939333333,16.9021333333,57.336,4.02613333333,6.2478,6.58313333333,15.8027333333,20.9488,12.3166666667,8.08859999999
671.43,5.90853333333,64.6631333333,16.9152,57.36,4.05106666667,6.2592,6.63433333333,15.8057333333,20.9525333333,12.2957333333,8.12246666666
671.76,5.96446666667,64.4798666667,16.905,57.1774666667,4.1004,6.29066666667,6.7144,15.7811333333,20.9327333333,12.2667333333,8.178
672.08,5.8704,64.4485333333,16.8184,57.1666,4.04206666667,6.20693333333,6.61193333333,15.7529333333,20.8649333334,12.1691333333,8.08633333333
672.41,5.87026666667,64.5602,16.9139333333,57.2637333333,4.06853333333,6.22213333333,6.62453333333,15.7592,20.8862,12.1455333333,8.11053333333
672.74,5.937,64.7668,17.0014666667,57.4158666667,4.1522,6.27913333333,6.6802,15.8567333333,20.9212666667,12.1945333333,8.19986666667
673.06,5.8984,64.7368,16.9638,57.3423333333,4.07386666667,6.25906666667,6.6196,15.7775333333,20.8346,12.1568,8.12986666666
673.39,6.02246666667,64.7545333333,17.096,57.3868,4.1868,6.3752,6.79466666667,15.8522666667,20.9466666667,12.2886,8.22966666665
673.72,6.0898,64.8184666667,17.0772666667,57.4323333334,4.2196,6.414,6.8578,15.8420666667,20.9884666667,12.2846666667,8.26526666665
674.04,6.12633333333,64.7448,17.0612,57.3355333333,4.2096,6.43813333333,6.82713333333,15.8816,20.961,12.3234,8.28806666667
674.37,6.14373333334,64.7527333333,17.1098666667,57.3662666667,4.22146666667,6.46313333333,6.79926666667,15.8769333333,20.9746666667,12.364,8.2818
674.69,6.2274,64.8906,17.2246,57.4166,4.34126666666,6.54526666667,6.845,15.9258,21.0393333333,12.4448666667,8.37073333333
675.02,6.24173333333,65.0314666667,17.2445333333,57.4944666667,4.36026666667,6.56786666667,6.82913333333,15.9785333333,21.0687333333,12.4614666667,8.35273333333
675.35,6.16473333333,65.0161333333,17.1934666667,57.4831333333,4.30793333333,6.53133333333,6.75573333333,15.9407333333,20.9972,12.4759333333,8.27533333334
675.67,6.2432,65.1060666667,17.2706,57.512,4.3978,6.64466666667,6.83213333333,15.9839333333,21.0794,12.5721333333,8.36533333332
676.00,6.16973333333,64.8217333333,17.1008,57.2471333333,4.33153333333,6.60713333333,6.73446666667,15.9428666667,20.9764,12.5272,8.28386666667
676.32,6.12706666667,64.6248,17.0060666667,57.0822,4.29,6.5786,6.6622,15.8616,20.9709333333,12.5193333333,8.26379999999
676.65,6.1774,64.478,16.9602,56.979,4.351,6.62113333333,6.7214,15.8764,20.9962,12.5637333333,8.30793333333
676.97,6.27213333333,64.5088,17.0121333333,57.0222,4.41473333333,6.74086666667,6.74666666666,15.9717333333,21.0812,12.6039333333,8.41466666667
677.30,6.373,64.4615333333,17.1482,57.0269333333,4.51366666667,6.85553333333,6.83086666667,16.0448,21.1297333333,12.7074,8.50799999999
677.63,6.41653333333,64.6019333333,17.2314,57.1549333333,4.59566666667,6.91746666667,6.89486666667,16.0639333333,21.1746666667,12.7776666667,8.53319999999
677.95,6.475,64.5818666667,17.2315333333,57.1496666667,4.62513333333,6.94773333333,6.945,16.0888,21.2238,12.7409333333,8.56113333334
678.28,6.50586666666,64.6375333333,17.2316666667,57.2430666667,4.6234,6.96053333333,6.93913333333,16.1152,21.3,12.753,8.61046666667
678.60,6.71673333333,64.7872666667,17.4191333333,57.3722666667,4.78653333334,7.19973333333,7.15293333333,16.3057333333,21.4946,12.9510666667,8.85786666666
678.93,6.7616,64.9019333333,17.4030666667,57.4824666667,4.81006666667,7.2262,7.15,16.3122,21.5295333333,12.9546,8.88573333332
679.25,6.734,64.812,17.3747333333,57.4428,4.77773333333,7.20933333333,7.13266666667,16.2652,21.4859333333,12.9157333334,8.87740000001
679.58,6.8132,64.9034666667,17.4420666667,57.5420666667,4.82493333334,7.23153333333,7.22026666667,16.2716,21.4803333334,12.9613333333,8.9598
679.90,6.875,64.9044666667,17.4419333333,57.5804,4.9014,7.27326666667,7.29793333333,16.3002,21.5028666667,12.9673333333,8.99193333333
680.23,6.87493333334,65.0703333333,17.4859333333,57.6726,4.91886666667,7.28773333333,7.307,16.3448666667,21.5192666667,12.9612,9.02266666667
680.55,6.78346666667,64.97,17.36,57.5978,4.84406666667,7.1556,7.2208,16.2304666667,21.3741333333,12.8638666667,8.94213333333
680.88,6.8028,65.1441333333,17.3884666667,57.7249333333,4.85246666667,7.19333333333,7.237,16.2601333333,21.4368,12.8924666667,8.99333333332
681.20,6.75953333333,65.0058,17.2956,57.656,4.78693333333,7.13106666666,7.20373333334,16.1806666667,21.3426666667,12.8030666667,8.98126666666
681.53,6.7574,64.9500666667,17.297,57.5934666667,4.82893333333,7.17153333333,7.226,16.1764,21.322,12.8614,9.02326666667
681.85,6.70273333333,64.8522,17.2244,57.4857333333,4.78533333333,7.12773333333,7.19213333333,16.1294666667,21.1909333333,12.8130666667,8.96280000001
682.18,6.56766666667,64.6843333333,17.0272,57.3302666666,4.6834,6.93906666667,7.00273333333,15.9465333333,20.9938666667,12.6251333333,8.79706666667
682.50,6.5454,64.7857333333,16.9988666667,57.3989333333,4.6542,6.9134,7.00253333333,15.9611333334,20.9618666667,12.5871333334,8.79579999999
682.83,6.62293333333,64.7705333333,17.016,57.3824,4.73453333334,6.95653333333,7.04386666667,16.0260666667,20.9326666667,12.6186,8.86260000001
683.15,6.66386666667,64.7594,16.9948,57.3275333333,4.7426,7.0106,7.05433333333,16.0063333333,20.9327333333,12.6268,8.84353333333
683.48,6.58946666667,64.7893333333,16.9532,57.3241333333,4.62986666667,6.932,6.94693333333,15.8906666667,20.7942666667,12.5602,8.77380000001
683.80,6.6522,64.7328,17.0002,57.2845333333,4.691,6.99726666667,7.0384,15.901,20.7871333333,12.6109333333,8.85613333333
684.13,6.6522,64.7768,17.0264666667,57.2382666667,4.72766666667,7.02166666667,7.07786666667,15.9372,20.8124,12.6517333333,8.87526666667
684.45,6.64526666667,64.7407333333,16.9685333333,57.1749333333,4.7008,6.97966666667,7.06993333333,15.9172,20.7399333333,12.6015333333,8.85606666667
684.78,6.59633333333,64.6344666667,16.9056666667,57.0873333333,4.6614,6.91553333334,6.963,15.8554666667,20.6641333333,12.5406666667,8.77513333334
685.10,6.4876,64.5291333333,16.7346666667,57.0008,4.50493333333,6.72346666667,6.7922,15.6667333333,20.4814,12.3808666667,8.63333333332
685.43,6.50473333333,64.4876666667,16.6937333333,56.9552666667,4.49453333333,6.72,6.75106666667,15.6271333333,20.4653333333,12.3747333333,8.61206666667
685.75,6.57046666667,64.5598666667,16.7526666667,56.987,4.54906666667,6.79866666667,6.79486666667,15.6388,20.5168,12.4754,8.66233333333
686.08,6.5786,64.2932666667,16.7436666667,56.8131333333,4.53193333333,6.75,6.7454,15.5392,20.4795333333,12.4548,8.63386666667
686.40,6.4916,64.3475333333,16.7089333333,56.8272,4.37773333333,6.64266666667,6.67973333333,15.4211333333,20.4752666667,12.4218666667,8.53033333332
686.72,6.43166666667,64.4177333333,16.7333333333,56.8927333333,4.36293333333,6.6382,6.62286666667,15.4242,20.5170666667,12.3979333333,8.55340000001
687.05,6.33746666667,64.3786666666,16.6469333333,56.8309333333,4.28506666667,6.56166666667,6.5832,15.3862666667,20.4522666667,12.3224,8.47766666667
687.37,6.18866666667,64.4176666667,16.4817333333,56.8461333333,4.11206666666,6.4312,6.36653333333,15.2453333333,20.37,12.1472666667,8.28626666665
687.70,6.19353333333,64.5344666667,16.4734666667,56.9864,4.05206666667,6.43006666667,6.30126666667,15.1798666667,20.3561333333,12.0678,8.24773333333
688.02,6.21193333333,64.5392,16.4804666667,56.9822,4.06506666667,6.42526666667,6.2434,15.1942,20.3370666667,12.0854,8.27346666667
688.34,6.18933333333,64.6356666667,16.4563333333,56.9606666667,4.03133333333,6.4028,6.23733333333,15.1328,20.3379333333,12.0206666667,8.28013333332
688.67,6.173,64.8416666667,16.5157333333,57.0795333333,4.02166666667,6.4372,6.24033333333,15.2012666667,20.3595333333,12.0085333333,8.31299999999
688.99,6.0476,64.9956,16.4974666667,57.1462,3.90333333333,6.3362,6.15333333333,15.083,20.3167333333,11.8988,8.26073333335
689.32,5.99,65.1496,16.5022,57.3078,3.852,6.29466666667,6.1384,15.0790666667,20.3314666667,11.8486666667,8.26893333333
689.64,6.017,65.3556666667,16.5220666667,57.4225333333,3.87773333333,6.34626666667,6.18573333333,15.1537333333,20.3703333333,11.848,8.3324
689.96,6.03693333333,65.3040666667,16.4830666667,57.3434666667,3.9398,6.4152,6.16353333333,15.1500666667,20.3342666667,11.7943333333,8.37106666667
690.29,5.98066666667,65.2956,16.4094666667,57.3090666667,3.89866666667,6.32326666667,6.08033333333,15.0695333333,20.1775333333,11.6892,8.28553333333
690.61,6.07353333333,65.4226666667,16.4502,57.4169333333,3.9786,6.39966666667,6.11586666667,15.1442666667,20.2686,11.7682,8.37013333334
690.94,6.03606666667,65.3858,16.4418,57.3482,3.93266666667,6.3266,6.10206666667,15.0923333333,20.2030666667,11.7706,8.3948
691.26,6.10726666667,65.2951333333,16.5476666667,57.3546666667,4.0914,6.43213333333,6.27006666667,15.1334666667,20.2744666667,11.8846666667,8.54206666666
691.58,6.067,65.2226,16.5802666667,57.3477333333,4.1122,6.48473333333,6.41753333333,15.1324666667,20.3102,11.8892666667,8.562
691.91,6.29926666667,65.3100666667,16.8096,57.5119333333,4.387,6.7372,6.72753333333,15.4071333333,20.5052,12.1445333333,8.78480000001
692.23,6.4296,65.1586,16.8640666667,57.4426,4.51306666666,6.82793333333,6.89146666667,15.5475333333,20.5644,12.2342,8.87820000001
692.55,6.68726666667,65.1028,17.0598666667,57.471,4.79033333333,7.1236,7.155,15.8066666667,20.7594666667,12.494,9.08160000001
692.88,6.79113333333,64.8001333333,17.118,57.2099333333,4.85513333333,7.23033333333,7.28433333333,15.878,20.7394,12.5217333333,9.17266666668
693.20,6.83126666667,64.8562666667,17.1678666666,57.2188666667,4.8736,7.299,7.3516,15.9106666667,20.7360666667,12.6282,9.20580000001
693.52,6.92213333333,65.1167333333,17.2987333333,57.4146666667,4.94206666667,7.34093333333,7.4834,16.0224666667,20.8084666667,12.7286666667,9.27426666668
693.85,7.0048,65.0087333333,17.3522666667,57.3672,4.94513333333,7.39086666667,7.5818,16.1100666667,20.8948,12.8761333333,9.36219999999
694.17,7.01113333333,65.0487333333,17.4844666667,57.3522666667,4.96566666667,7.4008,7.61326666666,16.1288,20.9041333333,12.8954666667,9.41139999999
694.49,7.02113333333,64.9636,17.448,57.3648666667,4.97866666667,7.4226,7.58886666666,16.1400666667,20.9341333333,12.9216,9.41713333333
694.82,6.8964,64.9529333333,17.2919333333,57.2414666667,4.77746666667,7.30273333333,7.4248,16.0661333333,20.7920666667,12.7903333333,9.25340000001
695.14,6.89973333334,64.9447333333,17.2381333333,57.1778666667,4.72713333333,7.1958,7.28586666667,15.9996,20.7439333333,12.7587333333,9.21740000001
695.46,6.75206666667,65.1342666667,17.1563333333,57.2540666667,4.5254,7.06186666667,7.06906666667,15.8394,20.6566,12.6417333333,9.03800000001
695.79,6.75513333333,65.1046666667,17.1575333333,57.2563333333,4.51906666667,7.08886666667,7.0128,15.7388666667,20.7315333333,12.6751333333,9.04159999999
696.11,6.6708,65.0424,17.1128,57.2799333333,4.41186666667,6.98226666667,6.90906666666,15.6262666667,20.7226666667,12.5432,8.97219999999
696.43,6.5334,65.0461333333,17.0270666667,57.3246,4.3106,6.83333333333,6.76333333333,15.4699333333,20.6729333333,12.4596,8.81806666667
696.75,6.5422,65.0518666667,17.0708,57.3611333333,4.3236,6.83486666667,6.75913333333,15.4539333333,20.7937333333,12.43,8.85886666667
