wavelength,Back_DigGlom,Belly_DigGlom,Breast_DigGlom,Crissum_DigGlom,Crown_DigGlom,DorTail_DigGlom,Patch10_DigGlom,Rump_DigGlom,Throat_DigGlom,WingTip_DigGlom
737.06,9.31673333333,25.741375,22.1255066667,22.3205,7.39973333333,11.2926666667,21.7920666667,13.1391333333,9.70506666666,17.9234
737.38,9.60726666666,26.0751666667,22.2810466667,22.50125,7.46166666667,11.2588333333,21.9875333333,13.3356666667,9.82343333333,18.1426666667
737.69,9.87260000001,26.06775,22.4959933333,22.5023333334,7.65179999999,11.3537333333,22.2253333333,13.5582666666,9.9408,18.3984
738.01,10.053,26.1612916667,22.54886,22.6024166667,7.92993333334,11.4199333333,22.3352,13.7390666667,9.99656666667,18.3495333333
738.33,10.2328666667,26.33425,22.7191466667,22.81,8.23199999999,11.5652333333,22.5634,13.9903333333,10.1614333333,18.5846666667
738.64,10.3382,26.3350833333,22.5762733333,22.66375,8.32773333333,11.5115,22.4538,13.9388,9.92590000001,18.5150666667
738.96,10.3810666667,26.2344583333,22.5704066667,22.7714166667,8.31893333333,11.4955666667,22.5747333333,14.0566,9.92446666667,18.6337333333
739.28,10.234,26.1098333333,22.54112,22.6365833333,8.19326666667,11.4112,22.6174,13.956,9.70013333333,18.584
739.59,10.2185333333,26.0165,22.4229933333,22.4004166667,8.30906666667,11.3756,22.4384,13.9153333333,9.74476666667,18.6749333333
739.91,10.3984,25.9890833333,22.5479533333,22.3590833333,8.53819999999,11.4881666667,22.4962,13.935,10.0460333333,18.6954666667
740.23,10.3939333333,26.0829583333,22.57338,22.603,8.51393333334,11.5714666667,22.5348,13.9156666667,10.0981666667,18.7115333333
740.54,10.2394666667,25.8609166667,22.31092,22.3499166666,8.42126666666,11.3606666667,22.2922666667,13.6187333333,9.97293333333,18.4907333333
740.86,10.0191333333,25.5910833333,22.1145066667,22.1325833333,8.14666666666,11.0810666667,22.0666,13.3334,9.69956666667,18.1393333333
741.18,9.74273333334,25.5849583333,22.0210266667,21.9959166667,7.83420000001,10.9189333333,21.8037333333,13.1408,9.51506666666,17.8331333333
741.49,9.68460000001,25.5296666667,21.8538666667,21.9298333333,7.83686666666,11.0088333333,21.7911333333,13.1684,9.40009999999,17.7458
741.81,9.5458,25.3177916667,21.5877666667,21.6555,7.64220000001,10.8598333333,21.4444666667,12.966,9.23810000001,17.5204
742.12,9.90406666665,25.8128333333,21.97272,22.2284166667,8.11113333334,11.4622,22.0202,13.5555333334,9.95446666667,17.8836
742.44,10.0907333333,26.0493333333,22.1372866667,22.5118333334,8.47073333333,11.8781333333,22.3125333333,13.8187333333,10.2453666667,18.1397333333
742.76,10.1406666667,26.1299583333,22.17002,22.43625,8.49553333334,11.8456333333,22.3012666667,13.8214666667,10.2440666667,18.0188
743.07,10.2838,26.3011666667,22.28514,22.7636666667,8.51573333333,11.9785666667,22.5367333333,13.9138666667,10.3661333333,18.1039333333
743.39,10.0716666666,25.9860416667,21.9080266667,22.461,8.25240000001,11.733,22.3998666667,13.6833333333,10.0569,17.7936666667
743.70,10.3810666667,26.1007916667,22.0140466667,22.5154166667,8.58240000001,11.86,22.5446666667,13.9728,10.2038333333,17.9964
744.02,10.571,26.307,22.27578,22.7001666667,8.92359999999,12.0818333333,22.7276,14.2666,10.3916666667,18.2082
744.34,10.8162666667,26.35975,22.5381133333,22.88575,9.23486666666,12.3558,22.9046,14.5946666667,10.6468666667,18.4482666667
744.65,11.2443333333,26.768,22.9119533333,23.34675,9.72466666667,12.7706,23.3631333333,14.9932666667,11.0811,18.9554666667
744.97,11.5045333333,26.7929166667,23.1366333333,23.528,10.0540666667,12.9659666667,23.5926666667,15.1892666667,11.4534,19.2516666667
745.28,11.8226,26.9659166667,23.3716466667,23.8584166667,10.2797333333,13.3658333333,23.9941333334,15.5844,11.6322666667,19.5946
745.60,11.9876666667,26.999375,23.5753533333,23.9758333333,10.3786,13.3198,24.0403333333,15.7888666667,11.6796,19.8562666667
745.91,12.0318666667,26.949625,23.4794,23.7215833333,10.1677333333,13.0493,23.8636666667,15.7332666666,11.7006333333,19.5618
746.23,11.798,26.573125,23.0218,23.5558333333,9.7206,12.6078666667,23.4933333333,15.4407333333,11.3547,19.1322
746.55,12.2314666667,26.9295416667,23.3776333333,23.88475,10.1706666667,12.9316333333,23.8693333333,15.8672666667,11.7493666667,19.3282666667
746.86,12.457,27.3656666667,23.7944133333,24.21025,10.4972666667,13.1195666667,24.078,16.0188,11.9610333333,19.4947333333
747.18,12.4044,27.5720833333,23.80634,23.9490833333,10.3775333333,13.0669333333,24.0803333333,15.9302666666,11.9184,19.4055333333
747.49,12.1824,27.4586666667,23.6400866667,23.5945833333,10.1728,12.9386,23.7958666667,15.7018,11.6426666667,19.0296666667
747.81,12.1206666667,27.5405416667,23.5996,23.4283333333,10.1384,12.9591333333,23.7009333333,15.4975333333,11.5935,19.0828
748.12,12.269,27.7674166667,23.8432266667,23.4113333333,10.2654,13.1332,23.6432666667,15.5879333333,11.7326666667,19.231
748.44,12.2186666667,27.687,23.7061466667,23.03575,9.9556,12.9261,23.3724,15.3980666667,11.3574333333,18.9949333333
748.75,12.0902,27.36675,23.59684,22.6381666667,9.51786666666,12.5905666667,22.9972,15.0248,10.9916666667,18.4728666667
749.07,12.1656,27.3615,23.6983933333,22.4860833333,9.54459999999,12.6300333333,22.8753333333,15.0305333333,10.8562666667,18.474
749.38,12.3626666667,27.544875,23.95184,22.5574166667,9.71599999999,12.7508,22.9894666667,15.194,10.9419333333,18.5675333333
749.70,12.3193333333,27.559375,24.03434,22.32525,9.9062,12.79,22.9277333333,15.3016666667,11.0503666667,18.5598
750.01,11.6627333333,26.8135833333,23.37156,21.49675,9.23926666667,12.1476,22.1884,14.6092,10.2719666667,17.9006
750.33,11.2781333333,26.3712916667,23.1055666667,21.31975,8.79286666666,11.7394333333,21.738,14.3584,9.90439999999,17.5094
750.64,10.9503333333,25.69975,22.6665066667,21.0513333333,8.27893333333,11.3921,21.2610666667,13.952,9.54526666666,17.1135333333
750.96,11.1304666667,25.9157083333,22.80424,21.3075833333,8.36453333333,11.4729,21.3775333333,14.0367333333,9.64823333334,17.2841333333
751.27,10.6841333333,25.6729583333,22.2686666667,20.9924166667,7.868,10.9110666667,20.8856666666,13.7150666667,9.1449,16.7516666667
751.59,10.2848666667,25.321125,21.7749933333,20.63025,7.63586666667,10.5404666667,20.5459333333,13.4504666667,8.73276666665,16.2858666667
751.90,10.0858666667,25.2986666667,21.7157266667,20.4644166667,7.38586666667,10.1502333333,20.373,13.202,8.60306666667,16.1031333333
752.22,9.6366,25.1253333333,21.4384466667,20.3994166666,7.11953333333,9.86156666667,20.2304666667,13.0052,8.27906666667,16.0103333333
752.53,9.15093333335,24.6842083333,20.8492066667,20.18825,6.54386666667,9.36109999999,20.041,12.4569333333,7.72309999999,15.5747333333
752.85,8.73686666667,24.2995,20.40478,19.90325,6.11726666667,9.00889999999,19.6825333333,12.0193333333,7.23673333333,15.252
753.16,8.84166666666,24.5422916667,20.5629266667,20.027,6.09793333333,9.2508,19.8834666667,12.035,7.15063333333,15.4058
753.47,8.64559999999,24.519625,20.4619,19.9231666667,5.84766666667,9.08183333333,19.7148666667,11.9188,6.9211,15.3346
753.79,8.58473333333,24.3801666667,20.3568866667,19.5833333333,5.7344,9.06490000001,19.5764,11.8248666666,6.688,15.3108
754.10,8.51106666666,24.2544583333,20.28256,19.4220833333,5.63806666667,9.13443333333,19.4673333333,11.8230666667,6.65816666667,15.2118666667
754.42,8.54913333333,24.0482916667,20.1839666667,19.2605,5.65886666667,9.1423,19.2584,11.7086,6.6866,15.2328666667
754.73,8.41920000001,23.804375,20.06718,18.82875,5.35213333334,8.89053333333,18.9547333333,11.3143333333,6.42893333333,14.9654
755.05,7.78766666667,23.317,19.5850266667,18.2495833333,4.4454,8.23,18.4628666667,10.6317333333,5.6594,14.3288666667
755.36,7.39733333334,22.839625,19.33868,18.1595,4.11093333333,8.01936666667,18.2071333334,10.4608,5.34196666667,14.0052666667
755.67,7.68,23.256375,19.53898,18.1691666666,4.2098,8.17216666667,18.2678666667,10.4522666667,5.80943333333,14.1052
755.99,8.13113333334,23.7194166667,20.0673066667,18.4086666667,4.79193333334,8.84276666667,18.6595333333,10.8888,6.519,14.4789333333
756.30,8.15279999999,23.7633333333,20.2525733333,18.3436666666,4.9358,8.8235,18.5640666667,10.8566,6.55173333333,14.4920666666
756.62,7.9426,23.553125,20.0365133333,18.08,4.71586666667,8.61906666667,18.2444666667,10.6365333333,6.49196666667,14.3309333333
756.93,8.15406666667,23.7277083333,20.29454,18.32225,5.02226666667,8.89920000001,18.3792666667,10.8592666667,6.85196666666,14.6192666667
757.24,8.28306666666,23.9416666667,20.3036466667,18.3945833333,5.07106666667,9.01876666667,18.3866,10.9798666667,7.01443333333,14.7334666667
757.56,8.49600000001,24.324875,20.8026866667,18.5689166667,5.23726666666,9.10766666667,18.4690666667,11.1608666667,7.32923333333,14.9538666667
757.87,8.14166666667,23.8517916667,20.3578533333,18.2429166667,4.67273333333,8.58956666667,18.1960666667,10.7932666667,6.7782,14.4824666667
758.18,7.79833333334,23.332,20.0932466667,18.0061666667,4.58353333333,8.5006,18.037,10.7220666667,6.5916,14.2728
758.50,8.02873333334,23.54625,20.13818,18.1560833333,4.8228,8.6455,18.0033333333,11.0043333333,6.82373333334,14.5336666667
758.81,8.31246666666,23.869125,20.2102866667,18.1856666667,5.19313333333,8.93796666667,17.9293333334,11.2032,7.13306666666,14.7919333333
759.13,8.37419999999,23.7975416667,20.2279866667,18.17475,5.36546666666,8.98476666667,17.8746,11.3235333333,7.07143333334,14.8097333333
759.44,8.06346666667,23.37075,19.83156,17.8010833333,4.89613333333,8.2383,17.2389333333,11.0142666667,6.47836666667,14.3297333333
759.75,7.99513333333,23.2670416667,19.81502,17.76775,4.78946666667,8.1212,17.1324666667,10.9964,6.34190000001,14.2526
760.07,8.14286666667,23.3510416667,20.0602666667,18.1119166667,4.82866666667,8.0941,17.1928,11.2227333333,6.40419999999,14.0328
760.38,8.01186666667,23.08325,19.64728,17.7373333333,4.60926666667,7.72773333333,16.8770666667,10.9639333333,6.07796666667,13.5834
760.69,7.3014,22.2861666667,19.1472866667,17.2029166667,3.99706666667,6.98833333333,16.4346666667,10.2869333333,5.29563333333,12.9971333333
761.01,7.17266666667,22.1232083333,19.0208,17.1686666667,4.08826666667,6.94503333333,16.4573333333,10.1978666667,4.95476666667,13.1268
761.32,7.27526666667,22.497,19.4756133333,17.5025833333,4.4408,7.3026,16.7461333333,10.4467333333,5.23286666667,13.4896
761.63,7.7508,23.1129583333,19.9692333333,17.95225,4.70506666667,7.72826666667,17.1928,10.7621333333,5.654,13.9482
761.94,7.8018,23.0362083333,20.16014,17.8671666667,4.81933333333,7.87933333333,17.4559333333,10.7360666667,5.7559,14.1340666667
762.26,7.41513333333,22.8538333333,20.0240666667,17.7241666666,4.43626666667,7.6485,17.4835333333,10.4573333333,5.56253333333,14.0106666667
762.57,7.11833333333,22.8080833333,19.9848933333,17.59775,4.2378,7.53233333333,17.4506666667,10.2968,5.43936666667,14.0404666667
762.88,6.81573333333,22.6775833333,19.76766,17.4404166667,3.88806666667,7.5012,17.3316,10.1169333333,5.27623333333,13.856
763.20,6.8584,22.8722083333,19.8461866667,17.5633333333,3.77666666667,7.7191,17.5564666667,10.2132,5.39536666667,14.0373333334
763.51,6.63786666667,22.6125,19.5716,17.3369166667,3.69546666667,7.57836666667,17.4121333333,10.0076666667,5.23986666667,14.1064
763.82,6.4948,22.6875833333,19.7092333333,17.3081666666,3.60526666667,7.6864,17.4496,9.99226666667,5.23396666667,14.0866666667
764.14,6.9348,23.296875,20.2029466667,17.5751666667,4.0278,8.22646666667,17.8022,10.5173333333,5.89353333333,14.5518666667
764.45,6.89073333333,23.33475,20.1877266667,17.7366666667,4.0494,8.1412,17.8442666667,10.6197333333,6.0516,14.4896666667
764.76,6.9384,23.4254166667,20.1934933333,17.70875,3.947,8.10243333333,17.7914666667,10.6459333333,6.2154,14.4985333333
765.07,7.02386666667,23.4710833333,20.38228,17.8218333333,4.0728,8.2326,17.8303333333,10.8254,6.22586666667,14.5504666667
765.39,7.16366666667,23.5842083333,20.46902,18.0685833333,4.0764,8.4001,17.8344666667,10.9578666666,6.28216666667,14.5324
765.70,7.25346666667,23.57275,20.45808,18.061,4.12793333333,8.3266,17.656,10.8972666667,6.11806666667,14.4330666667
766.01,7.36026666667,23.4535416667,20.41962,18.1634166667,4.2554,8.41316666667,17.7291333333,11.0624,6.17673333333,14.3297333333
766.32,7.36606666667,23.467875,20.5178666667,18.15325,4.4096,8.4176,17.7371333333,11.0906,6.33886666667,14.2848666667
766.64,7.30346666667,23.2287916667,20.4272933333,18.0813333333,4.46053333333,8.29773333333,17.474,11.0397333333,6.23503333333,14.1057333333
766.95,7.10226666667,22.9935416667,20.3226466667,18.03175,4.1698,8.0698,17.2474666667,11.0290666667,6.06843333333,13.7625333333
767.26,7.03733333333,22.8427916667,20.2474866667,18.21275,4.01906666667,8.11503333333,17.1785333333,11.1482,6.0221,13.6220666667
767.57,7.39733333333,22.574125,20.17228,18.3801666667,4.126,8.07613333333,17.1945333333,11.1078,5.97786666667,13.4676
767.88,7.63713333333,22.5365,20.1838333333,18.1663333333,4.0768,8.3426,17.0914666667,10.9723333333,5.97313333333,13.4617333333
768.20,7.3098,22.0104583333,19.7893533333,17.8658333333,3.7564,8.14136666667,16.8229333333,10.6538,5.455,12.9566
768.51,6.57086666667,21.4154583333,19.1227533333,17.3293333333,3.0002,7.54093333333,16.1862666667,9.92453333335,4.90156666667,12.3504
768.82,6.2712,21.1982083333,18.8896666667,17.26475,2.757,7.30693333333,15.8153333333,9.69133333333,4.69483333334,12.0340666667
769.13,6.41246666667,21.235375,18.9419933333,17.2734166667,2.79613333333,7.59866666667,16.0292,9.90566666666,4.8238,11.9238666666
769.44,6.27013333333,21.1581666667,18.7456466667,17.2863333333,2.55,7.33499999999,15.808,9.653,4.58446666667,11.5051333333
769.76,6.53773333333,21.3972916667,18.9764133333,17.44225,2.59813333333,7.47023333333,16.0282,9.94966666666,4.7393,11.6776666667
770.07,6.23213333334,21.38675,18.90696,17.3228333333,2.4396,7.28606666667,16.0969333333,9.80326666667,4.6148,11.3737333333
770.38,6.78046666667,22.0264583333,19.56974,17.7411666667,2.96673333333,8.03826666667,16.6286666667,9.979,5.02526666667,12.1028666667
770.69,6.69706666667,22.18875,19.8447933333,18.01375,2.86406666667,7.83793333334,16.7841333333,9.74780000001,4.96753333333,12.1902666667
771.00,6.06553333333,22.0614583333,19.6715933333,17.94525,2.07713333333,7.68716666667,16.8238,9.46620000001,4.7218,11.947
771.32,5.93593333333,22.1862916667,19.47048,17.9374166667,1.80166666667,7.58576666667,16.8776666667,9.41239999999,4.53143333333,11.6406
771.63,5.97853333333,22.0979166667,19.4847866667,18.1120833333,1.5096,7.57293333333,17.0038666667,9.55720000001,4.7992,11.7366
771.94,6.32033333333,22.1519583333,19.7257866667,18.6113333334,1.73126666667,8.01483333333,17.3361333333,10.0323333333,5.10156666667,12.1790666667
772.25,6.38853333333,21.9893333333,19.6684666667,18.9035833333,1.8962,8.0229,17.6354666667,10.2132666667,5.47056666667,12.406
772.56,6.0958,21.8182083333,19.5206466667,19.0375833333,1.42006666667,7.68343333333,17.4524,10.1013333333,5.34326666667,12.4181333333
772.87,6.2622,21.8414166667,19.7544,19.0459166667,1.4752,7.98963333333,17.5684666667,10.1594,5.5246,12.7718666667
773.18,6.5898,21.8832083333,20.2720866667,19.4204166667,2.0592,8.36556666667,17.7873333333,10.2806666667,5.85316666667,13.2662
773.50,6.38833333334,21.5047916667,19.9936066667,18.94375,1.68006666667,8.08063333333,17.4359333333,9.86560000001,5.56523333333,13.1867333333
773.81,5.93739999999,21.2612083333,19.5453333333,18.44675,0.990333333332,7.43766666667,17.3491333334,9.59353333333,5.07016666667,12.6336666667
774.12,6.6666,21.4636666667,20.0588133333,18.2788333334,1.7988,8.16743333334,17.7648666667,10.2061333333,5.6751,13.3867333333
774.43,6.25706666667,21.1654583333,19.76408,17.8188333333,1.74106666667,7.91266666666,17.3129333333,9.75860000001,5.15476666667,12.8458
774.74,5.5348,20.3679583333,19.3660733333,17.5229166667,1.33053333333,7.21760000001,16.9223333333,9.06919999999,4.65126666667,12.1468666667
775.05,5.33133333334,20.4302916667,19.4176466667,17.2631666667,1.178,7.15666666667,16.8924666667,9.06826666666,4.3159,11.7694666667
775.36,5.66926666667,21.1304166667,19.87758,17.5129166666,1.62266666667,7.48063333333,17.5090666667,9.57106666667,4.85803333333,11.8658
775.67,6.38913333333,21.8416666667,20.3762266667,17.8384166667,1.99013333333,7.9051,18.3136,9.9974,4.9515,12.2020666667
775.98,7.13006666666,22.6138333333,20.9537,18.3515833333,2.71193333333,8.57300000001,19.1574,10.5634,5.81096666667,12.6592666667
776.30,6.94893333333,22.5505416667,20.72852,18.3174166667,2.76893333334,8.26406666667,19.4302666667,10.6497333333,5.97453333333,12.492
776.61,6.23006666666,21.9717916667,19.98112,17.785,2.13406666667,7.45903333333,19.0514666667,10.0404666667,5.2116,11.7272
776.92,6.48099999999,22.234625,20.4042,18.501,2.4386,7.64590000001,19.5253333333,10.3709333333,5.44723333333,11.5984666667
777.23,7.13373333333,22.8094166667,20.8529066667,19.3706666667,3.693,8.34416666667,20.0054666667,11.0253333333,6.3633,12.3403333333
777.54,6.93346666667,22.8042916667,20.6143533333,19.5943333333,3.28426666667,8.02550000001,20.2832,10.6862666667,6.30976666667,12.4346
777.85,7.61739999999,23.4905,21.37014,20.5874166667,4.21313333333,9.03283333334,21.1312666667,11.4044666667,7.12023333334,13.7157333333
778.16,8.41533333333,24.5320416667,22.0023133333,21.3045833333,4.989,9.92366666667,21.776,12.284,7.65576666666,14.8362666667
778.47,8.62773333333,24.7725,22.0204733333,21.536,5.29726666667,10.0921333333,22.0102,12.3824,7.70950000001,15.1858666667
778.78,7.97673333333,24.3188333333,21.7455666667,21.4149166667,4.79493333333,9.40549999999,21.6625333333,11.4396,7.15123333333,14.9848666667
779.09,7.15053333333,23.7868333333,21.65464,20.8578333333,4.1068,8.90566666667,21.0238666667,10.7172666667,6.90856666667,14.4584
779.40,7.3278,23.6215833333,21.5817666667,20.646,4.3056,9.16943333334,20.8612666667,10.5222666667,6.68883333333,14.6666666667
779.71,7.07746666667,23.646125,21.5994666667,20.46425,3.78613333334,9.18696666667,20.602,9.90153333333,6.07323333333,14.8074
780.02,7.70886666666,24.52575,22.14162,21.2191666667,4.28206666667,9.76766666667,21.2008,10.1162,6.49393333333,15.7914666667
780.33,8.08113333333,24.943625,22.2711,21.5411666667,4.99866666667,10.2845,21.5666666667,10.5608,7.09206666667,16.5735333333
780.64,7.82700000001,24.8694583333,22.0585666667,21.3010833333,4.0382,9.95639999999,21.5956,10.3626666667,6.43450000001,16.4897333333
780.95,8.51453333334,25.2450416667,22.5806466667,21.9590833333,4.57306666667,10.7016666667,22.0,11.0526666667,6.80113333333,16.8188
781.26,9.32873333333,25.2845416667,23.0664333333,22.5044166667,5.26553333333,10.832,22.4518,11.5411333333,7.29713333333,17.1396
781.57,8.80813333333,24.354625,22.7479333333,21.9763333333,4.71393333333,10.1828,22.1298,10.8495333333,6.79656666667,16.5546
781.88,9.01380000001,24.3834583333,23.2154866667,22.1255833333,4.99706666667,10.2735,22.5074,11.0517333333,7.16283333333,17.1003333333
782.19,9.59939999999,24.609875,23.3668533333,22.1289166667,5.65366666667,10.7362666667,22.9680666667,11.7550666667,7.29379999999,17.6620666667
782.50,10.8146,25.3189583333,24.08964,22.9274166667,7.40673333332,11.9421,23.7294,13.0120666667,8.3735,19.1450666667
782.81,10.5614,25.0512916667,24.42814,22.9824166667,7.48526666665,11.6140333333,23.8362666667,13.0643333333,8.3772,19.3919333333
783.12,11.3647333333,25.4391666667,24.9988666667,23.7513333333,8.53653333333,11.9657666667,24.5063333333,14.3903333333,9.23926666667,19.7502666666
783.43,12.2048666667,25.5782083333,25.53232,24.1783333333,9.55779999999,13.0686333333,25.1542,15.5148666667,10.0407666667,20.1106
783.74,12.2834666667,25.2881666667,25.2604066667,23.89925,9.40813333333,13.1613333333,25.1442,15.6545333333,9.92120000001,20.2100666667
784.05,12.2827333333,24.671875,25.1525666667,23.6653333333,9.78933333335,13.1515666667,24.9121333333,15.4460666667,10.0807666667,19.7978666667
784.36,11.8808,24.3055,24.6655,22.9455833334,9.89580000001,12.5781,24.2649333333,14.9016,9.70493333333,19.1088
784.67,11.4318666667,24.5013333333,24.0263466667,22.117,9.23113333334,12.0159333333,23.7088666667,14.4658666666,9.16659999999,18.5211333333
784.98,12.6766666667,25.59725,25.104,23.1604166667,10.4486666667,13.1487,24.6672,15.6728,10.2756666667,19.5484
785.29,13.462,26.695875,25.5883466667,23.6185,11.4151333333,13.6931,25.041,16.1404,10.7427666667,20.2105333333
785.60,14.0765333333,26.8509166667,25.6305666667,23.7106666666,11.7948666666,14.0334,25.0359333333,16.4216666667,11.3135666667,20.3169333333
785.91,13.2339333333,26.0570416667,24.9059933333,22.8709166667,10.6994666667,12.9764,24.2084,15.5868,10.3422333333,19.2976
786.22,13.1874,26.1774583333,24.7250733333,22.9585,10.5104,13.0097333333,24.3102,15.6022,10.0293666667,19.335
786.53,13.5187333333,26.3175416667,24.9314333333,23.0525,10.6167333333,13.2465,24.5468,15.3026,10.0810666667,19.3514
786.84,12.4533333333,25.463875,23.9758733333,22.2821666667,9.27246666666,12.1397666667,23.5722,14.0467333333,9.09413333334,18.3951333333
787.14,12.9472666667,26.1162916667,24.8661266667,22.87525,9.48426666666,12.6073,24.0449333333,14.2378666667,9.57059999999,18.4902666667
787.45,13.2078666667,26.326,25.1016866667,22.8900833333,9.79179999999,13.0766,24.0318,14.3314,9.54093333333,18.9906
787.76,13.7451333333,26.8259583333,25.71856,23.4771666666,10.2199333333,13.9255333333,24.6588,14.8674,10.1382,19.8873333333
788.07,13.7124,26.78725,25.8679733333,23.5089166667,10.5072666667,14.1221666667,24.8439333333,15.1059333333,10.0474,20.1338666667
788.38,12.8185333333,26.143625,25.226,22.8909166666,9.98633333333,13.5278,24.3165333333,14.5384666667,9.65213333333,19.6931333333
788.69,12.5156,25.4939583333,24.8225466667,22.7863333333,9.52613333333,13.6203666667,24.078,14.2161333333,9.54510000001,19.1984666666
789.00,11.8725333333,25.1923333333,24.54144,22.4259166667,8.89073333333,13.0971333333,23.8551333334,13.7069333333,8.74506666667,18.6709333333
789.31,11.6096666667,25.3682916667,24.51368,22.56725,8.69060000001,13.072,24.1201333333,13.4668666667,8.32916666667,18.1428666667
789.62,12.0144666667,25.9924166667,25.0012,22.9446666667,9.36593333332,13.5578,24.4612666667,13.6589333333,8.77943333333,18.4904666667
789.92,12.0730666667,26.2474583333,25.04768,23.0966666666,9.51813333333,13.9747666667,24.5623333333,13.8408666667,8.92213333333,19.0817333333
790.23,13.2237333333,27.51,26.18448,23.8549166666,10.7058666667,15.0215333333,25.4854,14.9064,10.1383,20.2765333333
790.54,13.362,27.3348333333,25.9805466667,23.6853333334,11.0804,14.9310333333,25.2816,14.977,9.97133333335,20.6208666667
790.85,13.2513333333,27.321375,26.1043133333,23.9674166666,11.0486666667,14.7422,25.0614666667,14.7100666666,10.0732666667,20.1991333334
791.16,11.9506666667,26.1498333333,25.02264,22.6931666667,9.9068,13.1891666667,23.6728666667,13.6159333333,8.64146666665,18.7254666667
791.47,11.8465333333,25.8178333333,25.23122,22.6036666666,9.82473333333,12.7557666667,23.4776666667,13.4623333333,8.92783333335,18.2918666667
791.78,12.1736666666,25.7128333333,25.1115533333,22.3225,9.51199999999,12.3320333333,23.0039333333,12.9023333333,8.77076666667,17.7122666667
792.08,12.7249333333,25.7160833333,25.75836,22.3059166666,10.0646666667,12.4142333333,22.8996,13.0032666667,9.2881,18.0710666667
792.39,14.1618,26.758125,27.1071333333,23.7155,11.6122,13.8311333333,24.0332666667,14.1425333333,10.6454666667,19.0814666667
792.70,15.4303333333,27.1205833333,27.79526,23.8418333333,12.5572,14.6855666667,24.4006,14.9544666667,11.9654333333,20.2315333333
793.01,15.3869333333,26.4589166667,27.44004,23.1976666667,12.2408666667,14.5849,24.0324666667,14.8378,11.9537666667,19.8252
793.32,15.0015333333,25.6962916667,27.1689066667,22.2533333333,11.9452666667,14.1924666667,23.3302666667,14.2732,11.5157333333,19.3153333333
793.62,13.7682,23.6990416667,25.8714266667,20.6431666667,10.7612,12.9635333333,22.0378666667,12.8425333333,9.79503333332,17.9994
793.93,12.6578,22.5142083333,24.68184,19.3261666667,9.34346666666,11.7141,20.8081333333,11.5088666667,8.57006666668,16.5086666666
794.24,12.5519333333,21.810125,24.07376,18.612,8.6704,10.923,20.4850666667,11.0649333333,8.00566666666,16.4778666667
794.55,12.4639333333,21.4665833333,23.6721733333,18.5428333333,8.81800000001,10.835,20.6316666667,10.7192,8.05820000001,16.3414666666
794.86,12.1019333333,21.7130416667,23.32886,18.1980833333,8.56433333332,11.087,20.2576666667,10.3298666667,7.62169999999,16.1986666667
795.16,11.9925333333,21.6832083333,23.49438,17.8571666666,8.33333333334,11.3565666667,19.9938,10.3634,7.55326666667,16.2468
795.47,10.8152,21.179625,22.72398,17.2645,7.30246666667,10.6736666667,19.2823333333,9.73873333333,6.25120000001,15.3855333333
795.78,9.16259999999,20.192625,21.43136,15.4011666667,5.73693333334,9.41106666667,17.6123333333,8.30313333335,4.887,14.2246666667
796.09,8.04726666667,19.5493333333,21.1521866667,14.6549166667,5.08993333333,8.74706666667,16.9250666667,7.33393333333,3.8664,13.3267333333
796.40,8.16426666667,19.5237083333,21.4936,14.9015833333,5.48439999999,8.76843333333,17.1166,7.225,3.7733,13.1888666667
796.70,7.02986666667,18.4942916667,20.47256,14.2986666666,4.65346666667,7.72926666667,16.0528666666,6.4554,3.38946666667,12.2046666667
797.01,7.74539999999,20.0294583333,21.58266,15.2930833333,5.27973333334,8.63653333333,16.8107333333,7.60466666667,4.39526666667,12.6966666667
797.32,9.03159999999,20.8580833333,22.6073266667,16.3371666667,6.58099999999,10.0395333333,17.8854,8.97233333335,5.78049999999,14.2556666667
797.63,8.89106666667,21.3662916667,23.2674866667,16.2753333333,6.93980000001,10.6794666667,18.0554666667,9.1708,5.92763333333,14.4322
797.93,9.04379999999,21.6486666667,23.8436133333,16.0775,6.76226666667,11.1032,17.7526666667,8.96166666665,6.0758,14.8496
798.24,9.45733333333,21.3893333333,24.23448,16.355,7.16539999999,11.5100333333,18.0250666666,9.39013333335,6.34976666667,15.4768666667
798.55,7.2396,20.1173333333,22.9392866667,14.7861666667,5.87306666666,10.1517333333,16.6736,7.75693333333,4.3651,14.1614666667
798.85,6.57533333333,19.519125,22.41638,14.0558333333,5.23206666667,9.20163333333,15.8932666667,6.6878,3.98736666667,13.6498666667
799.16,7.01726666667,18.8395833333,22.68898,14.0289166667,5.04280000001,8.97713333333,15.8654666667,6.5952,4.27753333333,13.6838666667
799.47,7.39713333333,19.0744166667,22.5734733333,14.6615833333,5.20593333333,9.47366666667,15.9612,6.89573333333,4.82633333334,14.1711333333
799.78,6.77633333334,18.8983333333,22.0882333333,14.3940833333,4.21319999999,8.77703333333,14.772,6.60833333333,4.4872,13.9394666667
800.08,7.77893333333,19.7422083333,22.9937333333,14.89875,4.44940000001,9.3811,15.2559333333,6.93919999999,5.0498,14.4677333333
800.39,6.0148,18.1805,21.41418,13.2871666667,3.10373333333,7.71116666667,13.3258666667,5.34833333333,3.9592,13.2887333333
800.70,4.39653333333,17.1067083333,20.44952,12.4385,1.40746666667,6.65526666667,12.0394,3.6322,2.96626666667,11.5852666667
