wavelength,Back_TacCorf,Belly_TacCorf,Breast_TacCorf,Crissum_TacCorf,Crown_TacCorf,DorTail_TacCorf,Patch10_TacCorf,Rump_TacCorf,Throat_TacCorf,WingTip_TacCorf
251.66,6.64706666666,6.48713333333,6.71713333333,5.47746666667,6.50793333333,9.01333333333,7.1432,4.0824,7.68693333333,8.67706666667
252.04,6.44313333333,6.12013333333,6.2098,5.49566666667,6.32666666667,8.7806,6.92373333333,3.88453333333,7.28073333334,8.64513333334
252.41,5.3864,5.31486666667,5.38593333333,5.3234,5.81753333333,8.32773333334,7.40953333334,3.31506666667,6.3516,8.08293333333
252.79,4.84986666667,5.32153333333,5.23913333333,5.4604,5.74533333333,8.32660000001,7.3942,3.08413333333,6.1706,7.902
253.16,4.25453333333,4.98553333333,4.9395,5.09366666667,5.421,8.09906666667,8.30360000001,2.6578,6.04946666667,7.42640000001
253.54,4.17233333333,4.94546666667,4.84763333333,4.95473333333,5.3454,8.50646666667,8.05100000001,2.55006666667,6.42653333333,7.4084
253.91,4.32133333333,5.20726666667,5.2137,5.22546666667,5.71013333333,8.47673333334,8.59606666667,2.92146666667,6.72206666668,7.78433333333
254.28,4.05966666666,5.21293333333,5.18596666667,4.99893333333,6.01533333333,8.5634,9.83859999999,2.96926666667,7.01099999999,8.17126666667
254.66,4.09566666667,5.14406666667,5.31936666667,4.83293333333,6.1038,8.57166666666,8.95086666667,2.8398,7.02186666666,8.43526666666
255.03,3.05453333333,4.56513333333,4.66016666667,4.06586666667,5.1914,7.54686666667,7.24393333333,1.84153333333,6.28886666666,7.90453333333
255.41,3.231,4.9322,4.80693333333,4.63446666667,5.50746666667,7.65053333333,7.53213333333,2.1564,6.95960000001,8.38766666667
255.78,3.5148,5.2896,5.13016666667,4.90926666667,5.74606666667,7.75126666667,6.93666666667,2.62693333333,7.47900000001,8.491
256.15,3.31953333333,5.07613333333,5.32863333333,4.62786666667,5.6472,7.3704,6.15033333333,2.5742,7.84879999999,8.35593333334
256.53,3.62786666667,5.48733333333,5.5968,4.6452,5.76593333333,7.5444,5.21726666667,2.5696,8.36186666667,8.27886666667
256.90,3.71886666667,5.26586666667,5.53563333333,4.59673333333,5.67586666667,7.28,4.928,2.89426666666,8.37106666667,8.49306666666
257.28,3.9082,5.36773333333,5.4886,4.8008,5.2894,7.24473333333,5.11306666667,3.16173333333,8.23093333333,8.43420000001
257.65,4.7666,6.04433333333,5.72356666667,5.47586666667,5.91586666667,7.65713333333,4.77326666667,3.88633333333,8.35533333334,8.87186666667
258.02,4.78546666667,5.75086666667,5.40866666667,5.36886666667,5.66913333333,7.75133333333,4.56466666667,3.77053333333,7.71153333333,8.5224
258.40,4.89653333333,5.84946666667,5.3602,5.50693333333,5.36686666667,7.77953333332,3.56853333334,3.64013333333,7.43866666666,8.25126666666
258.77,5.01586666667,5.77266666667,5.1883,5.40933333333,5.11393333333,7.72053333333,4.20326666667,3.60886666667,7.23493333334,7.84806666667
259.15,5.51006666667,6.14366666667,5.4017,5.80786666667,5.334,8.23419999999,4.0268,4.05073333333,7.57506666667,8.2502
259.52,5.44933333333,6.0082,5.2741,5.55613333333,4.89726666667,8.10533333333,3.52666666667,3.9222,7.1296,8.0714
259.89,5.36133333333,5.9434,5.14833333333,5.47573333333,4.66833333333,8.03266666666,3.1266,3.93306666667,6.89486666667,7.86953333334
260.27,5.4138,5.9698,5.0472,5.4142,4.5394,7.98506666667,3.25033333333,4.03446666667,6.7632,7.92733333333
260.64,5.54593333334,6.16266666667,5.11346666667,5.52426666667,4.58,7.98046666666,3.23233333333,4.23626666667,6.78906666667,8.03893333333
261.01,5.59,6.10346666667,4.9586,5.3744,4.4182,7.92086666667,3.26893333333,4.25013333333,6.6644,7.79126666667
261.39,5.73026666667,6.108,4.9667,5.45633333333,4.58013333333,8.00466666666,2.61086666666,4.30186666667,6.726,7.88633333333
261.76,5.4496,5.83926666667,4.87646666667,5.16446666667,4.41373333333,7.75846666667,2.90593333333,4.1476,6.42073333333,7.6762
262.13,5.40806666667,5.85526666667,4.9113,5.18353333333,4.51926666667,7.7738,3.31853333333,4.2448,6.60206666667,7.71473333333
262.51,5.5152,5.94446666667,4.91716666667,5.1172,4.5982,7.88246666667,3.9256,4.58906666667,6.74333333334,7.92213333333
262.88,5.5532,6.14313333333,5.0569,5.12266666667,4.72953333333,7.88986666667,4.12566666667,4.7148,6.768,8.24766666667
263.25,5.32126666667,5.87653333333,4.96886666667,4.86273333333,4.51593333333,7.50186666667,4.5452,4.64426666667,6.5582,8.08193333333
263.63,5.07573333333,5.551,4.7681,4.83566666667,4.45626666667,7.41146666667,4.8684,4.60973333333,6.70733333333,8.02293333333
264.00,5.18213333333,5.61033333333,5.0213,4.9472,4.61726666667,7.83373333333,5.2086,4.59673333333,6.94066666667,8.3066
264.37,5.1574,5.76146666667,5.22513333333,4.94373333333,4.85873333333,8.00173333333,5.691,4.4762,6.99546666667,8.15226666667
264.75,5.6182,5.73906666667,5.69823333333,5.20866666667,5.3596,8.47473333333,6.73333333333,4.8682,7.68646666667,8.57913333333
265.12,5.56953333333,5.6008,5.91796666667,5.4546,5.58046666667,8.66353333333,7.1082,4.69886666667,7.76846666667,8.73253333333
265.49,5.28553333333,5.40953333333,5.6923,5.2188,5.51793333333,8.3098,7.3966,4.52226666667,7.42933333333,8.49973333333
265.87,5.18033333334,5.40233333333,5.7832,5.346,5.3934,8.23133333333,7.0436,4.5064,7.54,8.32033333333
266.24,5.09493333333,5.37966666667,5.5611,5.30426666667,5.03,8.10353333333,6.1436,4.3734,7.3136,8.07913333333
266.61,4.594,4.89806666667,5.2044,4.95386666667,4.57093333333,7.631,5.35373333333,3.67986666667,6.73806666667,7.48246666667
266.98,4.79386666667,5.0246,5.41246666667,5.2242,4.72086666667,7.97386666667,4.9204,3.792,6.97693333333,7.6154
267.36,4.6302,4.82506666667,5.0868,4.9608,4.57146666667,8.04266666667,4.7412,3.7058,6.78866666667,7.45213333333
267.73,4.74886666667,5.01413333333,5.03133333333,4.9198,4.594,8.08126666667,4.57933333333,3.75166666667,6.64553333333,7.31593333333
268.10,4.36653333333,4.8414,4.70443333333,4.5934,4.32753333333,7.68906666667,4.62913333333,3.52226666667,6.287,7.0204
268.48,4.543,4.9912,4.97696666667,4.82606666667,4.45853333333,7.83193333333,4.7598,3.92973333333,6.5372,7.31486666667
268.85,4.29293333333,4.849,4.61003333333,4.47873333333,4.14626666667,7.52933333333,4.35573333333,3.65386666667,6.07473333333,7.05313333333
269.22,4.5056,5.05886666667,4.66553333333,4.51193333333,4.17093333333,7.38773333333,3.85853333333,3.71746666667,6.10493333333,7.19493333333
269.59,4.3716,5.06246666667,4.69533333333,4.53953333333,3.90286666667,7.53206666667,3.83873333333,3.55793333333,6.1998,7.15846666667
269.97,4.50173333333,5.10306666667,4.76896666667,4.60046666667,3.97586666667,7.7936,3.97313333333,3.66833333333,6.27786666667,7.36173333333
270.34,4.3704,4.96313333333,4.75043333333,4.31866666667,3.8142,7.7054,4.17546666667,3.48173333333,6.11846666667,7.2892
270.71,4.83433333333,5.26653333333,5.2756,4.68206666667,4.22893333333,7.96386666667,4.41253333333,3.91713333333,6.54493333333,7.68813333334
271.09,4.93626666667,5.41686666667,5.354,4.713,4.21713333333,7.9516,4.22,4.09706666667,6.61426666667,7.75313333333
271.46,4.85793333333,5.40026666667,5.3116,4.67426666667,4.0778,7.86066666667,4.05293333333,4.01113333333,6.49293333333,7.81046666667
271.83,4.96426666667,5.35413333333,5.33666666667,4.82153333333,4.2508,8.06186666667,4.01993333333,4.05866666667,6.66673333333,7.9224
272.20,5.321,5.3812,5.50173333333,5.0052,4.55886666666,8.34253333333,3.9118,4.2892,6.80986666667,8.14853333333
272.58,5.0832,5.17473333333,5.2192,4.55373333333,4.37813333333,8.14713333333,3.88973333333,3.92373333334,6.50246666667,7.95966666667
272.95,4.75293333333,4.8416,5.0252,4.23493333333,4.11273333333,7.9256,3.64293333333,3.62413333333,6.18033333333,7.7318
273.32,4.32853333333,4.39926666667,4.74433333333,3.81033333333,3.81846666667,7.7464,4.10446666667,3.387,5.9396,7.38006666667
273.69,4.6024,4.48086666667,4.88926666667,3.94293333333,4.03426666667,7.83953333334,4.645,3.65533333333,6.08366666666,7.6624
274.06,4.6962,4.60933333333,4.9107,4.04953333333,4.13966666667,7.86226666667,4.61806666667,3.66286666667,6.10953333333,7.73153333333
274.44,5.06146666667,4.93806666667,5.2155,4.34626666667,4.52333333333,8.1458,4.5152,3.96593333333,6.45286666667,7.94673333333
274.81,4.84433333333,4.89073333333,4.89396666667,4.1048,4.2288,8.0164,4.187,3.68913333333,6.2198,7.68166666666
275.18,4.69686666667,4.87633333333,4.7338,4.11153333333,4.32573333333,7.93993333333,4.01146666667,3.5756,6.25753333333,7.554
275.55,4.91873333333,4.95546666667,4.90226666667,4.2578,4.42,7.95633333333,3.833,3.58233333333,6.452,7.5894
275.93,4.61333333333,4.86293333333,4.82463333333,3.90073333333,4.07593333333,7.56166666667,3.64246666667,3.3158,6.13053333333,7.45406666667
276.30,4.18453333333,4.6174,4.57266666667,3.6042,3.70593333333,7.13186666667,3.80706666667,2.95533333333,5.81593333333,7.00713333333
276.67,3.9816,4.46846666667,4.4567,3.69406666667,3.4076,6.95906666667,3.37046666667,2.8736,5.69686666667,6.82333333333
277.04,4.23546666666,4.85306666667,4.68426666667,3.98586666666,3.70166666667,7.23886666667,3.4628,3.26953333333,5.93086666667,7.02366666667
277.41,4.26313333333,5.13646666667,4.55513333333,4.0724,3.66346666667,7.29573333333,2.2284,3.31166666667,5.90846666667,6.99886666667
277.79,3.8386,4.97533333333,4.33963333333,3.7412,3.40993333333,7.02513333333,1.42833333333,3.08566666667,5.58906666667,6.531
278.16,3.76326666666,4.97466666667,4.24226666667,3.60453333333,3.28726666667,6.8156,1.06266666667,2.99206666667,5.4716,6.23026666666
278.53,3.65673333333,4.8474,4.29486666667,3.62013333333,3.23173333333,6.83513333333,1.27206666667,2.9796,5.34346666667,6.18533333333
278.90,3.83686666667,4.9372,4.40193333333,3.967,3.40946666667,6.91193333333,2.03166666667,3.39786666667,5.58053333333,6.2702
279.27,3.72646666667,4.61866666667,4.12356666667,3.61373333333,3.03086666667,6.72453333333,2.43113333333,3.3186,5.30686666667,6.08193333333
279.64,3.65953333334,4.80286666667,4.1112,3.65546666667,3.22553333333,6.78973333333,2.49053333333,3.45866666667,5.29586666667,6.03686666667
280.02,3.3504,4.42733333333,3.95733333333,3.44386666667,3.02473333333,6.57586666667,2.89353333333,3.13166666667,5.1146,5.80553333333
280.39,3.36426666667,4.33373333333,3.90863333333,3.5044,2.9394,6.48806666667,2.53406666667,3.0824,5.08646666667,5.78413333333
280.76,3.67133333333,4.52893333333,4.14446666667,3.7048,3.1342,6.61833333333,2.45593333333,3.19373333333,5.21273333333,5.88086666667
281.13,3.81333333333,4.60906666667,4.22486666667,3.8456,3.05006666666,6.66646666667,2.346,3.1982,5.38933333333,5.98326666667
281.50,4.02233333333,4.8784,4.5252,4.25186666667,3.3088,6.91826666667,2.7104,3.42226666667,5.59666666667,6.3438
281.87,4.3348,5.1854,4.65183333333,4.56206666667,3.50893333333,7.08653333334,2.5692,3.5672,5.82146666667,6.7124
282.25,4.01166666667,4.7954,4.27423333333,4.33286666667,3.23286666667,6.86026666667,2.61353333333,3.27686666667,5.71213333333,6.5038
282.62,4.08913333333,5.01466666667,4.22396666667,4.39186666667,3.31766666667,6.99213333333,2.653,3.41873333333,5.8608,6.6076
282.99,4.15353333333,5.1778,4.37193333333,4.46866666667,3.39926666667,7.26126666667,2.39266666667,3.47453333333,5.9872,6.86253333333
283.36,4.2514,5.2946,4.66033333333,4.7098,3.57833333333,7.43166666666,2.3684,3.4816,6.16813333333,6.98246666667
283.73,4.10926666667,5.03626666667,4.62436666667,4.5852,3.4516,7.40713333334,2.40893333333,3.31913333333,6.0036,6.82386666667
284.10,4.55513333334,5.55426666666,4.85306666667,4.97026666667,3.78253333333,7.8168,2.2866,3.73606666666,6.30546666667,7.2116
284.47,4.77073333334,5.7642,4.9598,5.131,3.94,7.93393333334,2.36826666667,3.9242,6.5628,7.45993333333
284.85,4.73266666666,5.6326,4.86376666667,5.0758,4.00766666667,8.00086666667,2.65253333333,3.891,6.60933333333,7.64913333333
285.22,4.8362,5.70266666667,4.94603333333,5.2332,4.14433333333,8.0746,2.66666666667,3.90186666667,6.7456,7.78753333333
285.59,5.10913333333,5.82906666667,5.0967,5.33686666667,4.32366666667,8.14106666667,2.94646666667,4.0346,6.91246666667,7.96313333333
285.96,5.35633333333,5.92446666667,5.33823333333,5.468,4.53846666667,8.2812,3.19706666667,4.18893333333,7.14793333333,8.1332
286.33,5.71886666667,6.27033333334,5.82256666667,5.79766666667,4.8164,8.57866666667,3.16626666667,4.5568,7.4548,8.4902
286.70,5.45613333333,5.93226666667,5.59426666667,5.624,4.54746666667,8.3106,2.8234,4.25673333333,7.29606666667,8.283
287.07,5.1754,5.5586,5.34983333333,5.27226666667,4.29346666667,7.96026666667,2.7824,3.96026666667,7.04086666666,7.9488
287.44,5.08373333333,5.50033333333,5.261,5.23533333334,4.17806666667,7.823,3.10613333333,3.9118,6.8566,7.82273333333
287.82,5.08646666667,5.47886666667,5.1763,5.12666666667,4.02666666667,7.63913333333,3.35086666667,3.8322,6.76593333333,7.82213333333
288.19,5.1488,5.38953333333,5.28126666667,5.17846666667,4.0634,7.6238,3.41446666667,3.94926666667,6.8128,7.88786666667
288.56,4.8988,5.16646666667,5.1465,4.8742,3.88653333333,7.49233333333,3.72553333333,3.7566,6.57066666667,7.626
288.93,4.93213333333,5.30246666667,5.27276666667,4.93466666667,3.91173333333,7.467,3.64893333333,3.85946666667,6.5914,7.49193333333
289.30,4.752,5.16566666667,5.24386666667,4.83586666667,3.871,7.3774,3.88253333333,3.77406666667,6.38726666667,7.3168
289.67,4.56906666667,4.96093333333,5.15376666667,4.77153333333,3.7764,7.22906666667,3.95226666667,3.6654,6.34633333333,7.124
290.04,4.29653333333,4.72333333333,5.1239,4.60473333333,3.51686666667,7.05933333333,4.12553333333,3.54186666667,6.0954,6.8446
290.41,4.02066666667,4.50746666667,4.7589,4.35433333334,3.33633333333,6.7776,4.15193333333,3.24866666667,5.75173333333,6.59053333333
290.78,4.2324,4.65226666667,5.01256666667,4.48593333334,3.6238,6.9532,4.5618,3.49806666667,5.886,6.78193333333
291.15,4.4264,4.8404,5.1956,4.7202,3.83326666667,7.22793333333,4.6156,3.61326666667,5.97473333333,6.8804
291.52,4.64473333333,5.01813333333,5.384,4.82353333333,4.10706666667,7.44566666666,4.4638,3.8158,6.19333333333,7.05813333333
291.89,4.82446666667,5.15453333333,5.5202,4.99086666667,4.20006666667,7.67046666667,4.02826666667,4.05593333333,6.43073333334,7.18473333333
292.26,4.71386666667,5.1646,5.40843333333,4.85793333333,4.11393333333,7.63753333333,3.75413333333,3.90113333333,6.38093333334,7.03613333333
292.64,5.12613333333,5.5456,5.6456,5.29493333333,4.46033333333,7.93226666667,3.43546666667,4.23566666667,6.7928,7.41553333333
293.01,5.32486666667,5.71133333333,5.66783333333,5.54666666667,4.5164,7.99333333333,3.5278,4.2102,7.02673333333,7.4938
293.38,5.42646666667,5.80906666667,5.60243333333,5.50406666667,4.45686666667,7.8406,3.36193333333,4.20153333333,7.10513333333,7.50286666667
293.75,5.2266,5.7516,5.62896666667,5.3442,4.29533333333,7.74593333333,3.6424,3.9832,6.88753333333,7.3622
294.12,5.0692,5.67593333333,5.41103333333,5.20026666667,4.19953333333,7.55606666667,3.95106666667,3.8864,6.79806666667,7.21886666667
294.49,5.26833333333,5.75673333333,5.81693333333,5.3888,4.3018,7.78546666667,4.48306666667,4.14526666667,7.0472,7.4366
294.86,5.107,5.62593333333,5.70933333333,5.29486666667,4.1534,7.5808,4.58766666666,3.98453333333,6.9506,7.376
295.23,4.9226,5.454,5.5531,5.0358,4.06053333333,7.28606666667,4.88873333333,3.78113333333,6.82453333333,7.284
295.60,4.48113333333,5.04506666667,5.1881,4.5792,3.63933333333,6.8494,4.68433333333,3.35206666667,6.46866666667,6.90246666666
295.97,4.34233333333,4.98033333333,5.1272,4.43313333333,3.65,6.715,4.74373333333,3.2054,6.3984,6.81706666667
296.34,4.43766666667,5.10233333333,5.22116666667,4.56093333333,3.81653333333,6.80086666667,5.00093333333,3.3146,6.61053333333,6.88773333333
296.71,4.38986666667,5.083,5.24926666667,4.51126666667,3.755,6.83766666667,5.22466666667,3.28146666667,6.56673333333,6.8154
297.08,4.2038,4.8892,5.10766666667,4.3422,3.66746666667,6.77246666667,5.11553333333,3.30346666667,6.362,6.68473333333
297.45,4.17446666667,4.93226666667,5.16326666667,4.36413333333,3.69806666667,6.97133333333,4.988,3.3444,6.45746666667,6.67133333333
297.82,4.25166666667,4.9248,5.13503333333,4.28126666666,3.66553333333,6.98066666666,4.90946666666,3.42373333333,6.50266666666,6.6454
298.19,4.31873333333,5.00846666667,5.13316666667,4.21613333333,3.66813333333,7.03906666667,4.51533333333,3.45066666667,6.57606666667,6.6952
298.56,4.05406666667,4.782,4.74756666667,3.8878,3.43053333333,6.77693333333,4.25813333333,3.21353333333,6.31013333333,6.37493333333
298.93,4.06413333333,4.80593333333,4.71936666667,3.83193333333,3.36133333333,6.80093333333,4.16573333333,3.16613333333,6.30053333333,6.30566666667
299.30,4.19966666667,5.03453333333,4.91413333333,4.07086666667,3.4376,7.02246666667,3.70906666667,3.39593333333,6.5432,6.54713333333
299.67,4.5702,5.40746666667,5.2875,4.52986666667,3.795,7.36346666667,3.99313333333,3.77853333333,7.01106666667,7.0112
300.04,4.63746666667,5.46906666667,5.40626666667,4.72986666667,3.84433333333,7.45046666667,4.1006,3.87773333333,7.1908,7.094
300.41,4.63746666667,5.30186666667,5.4151,4.77553333334,3.84213333333,7.4374,4.14973333333,3.90073333333,7.1512,7.04586666667
300.78,4.53866666667,5.23126666667,5.34523333333,4.71933333333,3.852,7.327,4.0948,3.91126666667,7.07466666667,7.091
301.15,4.788,5.4746,5.70363333333,4.97773333333,4.07606666667,7.54913333333,4.28333333333,4.07006666667,7.40873333333,7.41813333333
301.52,4.93246666667,5.41773333333,5.8007,5.08273333333,4.20813333333,7.49026666667,4.28546666667,4.21673333333,7.53366666667,7.56713333333
301.89,5.01126666667,5.60733333333,5.9201,5.37906666667,4.42806666667,7.5476,3.94746666667,4.30953333333,7.767,7.81873333333
302.26,5.02913333333,5.71,6.0411,5.51973333333,4.5594,7.54693333333,4.08573333333,4.3452,7.8016,7.9766
302.63,5.17273333333,5.96986666667,6.26353333333,5.74593333333,4.83533333333,7.7102,3.85866666667,4.44433333333,8.05393333333,8.1214
303.00,5.31813333333,6.09493333333,6.37333333333,5.86433333333,4.9584,7.73826666667,3.65226666667,4.55466666667,8.22633333333,8.14913333333
303.37,5.22326666667,6.0368,6.2878,5.6616,4.90566666667,7.58773333333,3.98986666667,4.50253333334,8.117,8.0156
303.74,5.136,5.99853333334,6.20023333333,5.47993333333,4.70826666667,7.4606,3.4786,4.4412,7.93686666667,7.87253333333
304.10,5.2314,6.0746,6.22733333333,5.50126666667,4.76266666667,7.38133333333,3.69633333333,4.46546666667,7.90126666667,7.80873333333
304.47,5.3636,6.38693333334,6.34086666666,5.62333333333,4.89746666667,7.46086666667,3.87033333333,4.62233333333,8.0416,7.99393333333
304.84,5.39393333333,6.55246666667,6.52053333333,5.69306666667,4.93086666667,7.45693333333,4.061,4.61906666667,8.18166666666,7.99626666667
305.21,5.27833333333,6.5424,6.37533333333,5.58506666667,4.86406666667,7.31833333333,3.95526666667,4.46013333333,8.08766666667,7.87026666667
305.58,5.13806666667,6.58653333333,6.31636666667,5.5266,4.82753333333,7.3446,3.9308,4.31193333333,8.0164,7.76126666667
305.95,5.14793333333,6.62633333333,6.1909,5.45906666667,4.72313333333,7.4014,3.91033333333,4.27446666667,7.94260000001,7.6432
