wavelength,Back_TanJohf,Belly_TanJohf,Breast_TanJohf,Crissum_TanJohf,Crown_TanJohf,DorTail_TanJohf,Patch10_TanJohf,Patch11_TanJohf,Patch12_TanJohf,Rump_TanJohf,Throat_TanJohf,WingTip_TanJohf
428.30,6.43833333333,21.7758333333,6.73633333334,21.5159166667,4.56791666666,10.045734375,15.93275,5.11883333334,17.0220833334,7.92725000001,6.329875,8.55616666667
428.65,6.42033333333,21.7933888889,6.729,21.54325,4.58325,10.0590989583,15.9376666667,5.12241666667,17.01675,7.91841666666,6.31775,8.53691666667
429.01,6.41675,21.7841666667,6.732,21.5915833333,4.57808333333,10.081796875,15.941,5.11416666666,17.0113333333,7.91291666666,6.33479166667,8.55025
429.37,6.4245,21.8355,6.74991666667,21.6415,4.60583333333,10.1250989583,16.0251666667,5.12083333333,17.0399166667,7.91433333334,6.36441666667,8.574
429.72,6.41266666667,21.8258888889,6.74175,21.65775,4.59658333333,10.1076666667,16.0094166667,5.11525,17.0126666666,7.88866666668,6.35916666667,8.56733333334
430.08,6.40758333333,21.8649444444,6.72166666667,21.6808333334,4.57,10.1061927083,16.0215833333,5.10608333334,17.03175,7.87708333333,6.33495833333,8.55658333333
430.44,6.41416666667,21.8938888889,6.74375,21.694,4.58425,10.1207291667,16.0446666667,5.11866666667,17.0423333333,7.87508333334,6.34870833333,8.58591666667
430.79,6.33941666667,21.8382222222,6.69175,21.64725,4.528,10.0613072917,15.9956666667,5.06225,16.9680833333,7.81216666668,6.29995833333,8.54325
431.15,6.29258333333,21.8030555556,6.64316666667,21.6499166667,4.49008333333,10.0293125,15.961,5.00725,16.93025,7.77783333333,6.24583333333,8.51066666667
431.50,6.23958333333,21.7803333333,6.59191666666,21.604,4.44783333333,9.982234375,15.9231666667,4.96516666667,16.87925,7.71925,6.21220833333,8.47033333333
431.86,6.30525,21.8290555556,6.65483333333,21.6925833333,4.49258333333,10.0458854167,15.9685,5.038,16.9305833333,7.77158333333,6.26841666667,8.53008333333
432.22,6.33333333333,21.9198888889,6.63458333333,21.7495,4.51,10.0885416667,16.0013333334,5.05591666667,16.9413333333,7.78625000001,6.2925,8.54241666666
432.57,6.35841666667,21.9674444445,6.64241666667,21.7895,4.51525,10.1096302083,16.02025,5.05866666667,16.9619166667,7.81066666667,6.30495833333,8.57316666666
432.93,6.38666666667,21.9995,6.657,21.8025,4.55466666666,10.1212447917,16.0386666667,5.09691666666,16.97725,7.84199999999,6.34045833333,8.58416666667
433.29,6.3885,21.9987777778,6.66233333333,21.8210833333,4.566,10.123828125,16.022,5.09458333333,16.9633333333,7.85591666668,6.343625,8.58508333333
