wavelength,Back_SpoRuff,Belly_SpoRuff,Breast_SpoRuff,Crissum_SpoRuff,Crown_SpoRuff,DorTail_SpoRuff,Patch10_SpoRuff,Rump_SpoRuff,Throat_SpoRuff,WingTip_SpoRuff
454.23,9.48053333333,21.2778,16.675,20.9725,8.74326666667,9.033,27.1069333333,9.7234,21.9736,9.36006666666
454.58,9.41100000001,21.2764666667,16.6602666667,20.9623666667,8.67526666667,8.98556666667,27.0756,9.67846666665,21.9817333333,9.3094
454.93,9.38719999999,21.2840666667,16.6478666667,20.9552333333,8.6532,8.95516666667,27.0458,9.6572,21.9967333333,9.25473333333
455.29,9.401,21.3416,16.6698666667,21.0121,8.668,8.95253333333,27.0438,9.64446666667,22.0382,9.25446666667
455.64,9.4076,21.3983333333,16.7027333333,21.0707333333,8.67293333334,8.9312,27.0556,9.67066666668,22.0953333333,9.26420000001
456.00,9.44906666667,21.4586666667,16.7576,21.1266666667,8.70726666667,8.97493333333,27.0972666667,9.69479999999,22.159,9.31306666668
456.35,9.43153333333,21.5043333333,16.8272,21.1608,8.70973333333,8.96626666667,27.1350666667,9.70293333333,22.21,9.32293333333
456.70,9.43646666667,21.5725333333,16.8598666667,21.2125666667,8.73659999999,8.93726666667,27.1728666667,9.70033333333,22.2477333333,9.31426666667
457.06,9.42606666667,21.6382,16.9018,21.2382333333,8.72873333334,8.92923333333,27.1998,9.71506666667,22.2529333333,9.32526666668
457.41,9.44466666667,21.6501333333,16.9205333333,21.2591,8.7306,8.9099,27.2097333333,9.71300000001,22.2717333333,9.30633333333
457.76,9.43433333333,21.6834,16.9467333333,21.2642,8.72466666666,8.89926666667,27.2031333333,9.72666666668,22.2881333333,9.289
458.12,9.51253333334,21.7937333333,17.0203333333,21.3831333333,8.79379999999,8.98256666667,27.3018666667,9.81000000001,22.3884666667,9.36773333333
458.47,9.5836,21.8826666667,17.1016666667,21.4692666667,8.86393333333,9.02046666667,27.3621333333,9.88300000001,22.4614,9.44866666667
458.82,9.6224,21.9443333333,17.1462,21.5359,8.90726666666,9.04883333333,27.3908666667,9.91373333334,22.4999333333,9.49440000001
459.18,9.64526666667,22.0076,17.2024666667,21.5517666667,8.92673333334,9.07776666667,27.4286666667,9.94573333334,22.5338666667,9.51253333333
459.53,9.69053333333,22.0959333333,17.2672,21.6174333333,8.95866666667,9.1224,27.4869333333,9.97886666665,22.5898666666,9.5344
459.88,9.67246666667,22.139,17.2934,21.6185333333,8.96606666667,9.11556666667,27.4712,9.96853333334,22.5922666667,9.52073333335
460.24,9.71446666667,22.1998,17.3288,21.6747,9.01513333333,9.1348,27.4968666667,9.99646666668,22.6403333333,9.54753333332
460.59,9.72393333333,22.2481333333,17.3627333333,21.7055333333,9.01646666666,9.16576666667,27.5062666667,10.0148666667,22.6790666667,9.55920000001
460.94,9.7678,22.3241333333,17.4134,21.7659666667,9.05879999999,9.19463333333,27.5457333333,10.0508666667,22.7682,9.59026666666
461.29,9.8086,22.4144,17.5012,21.844,9.12106666667,9.2382,27.5914666667,10.0905333333,22.8419333333,9.63333333334
461.65,9.81946666667,22.4959333333,17.5566,21.9274,9.15246666666,9.25333333333,27.6409333333,10.1044666667,22.9112666667,9.65993333335
462.00,9.81706666666,22.5237333333,17.6022666667,21.9453333333,9.15779999999,9.23303333333,27.6454666667,10.0926,22.9388666667,9.63979999999
462.35,9.81926666667,22.5692,17.6426666667,21.9780666667,9.16093333333,9.2244,27.6525333333,10.0752666667,22.9744666667,9.61126666667
462.71,9.82573333334,22.643,17.7060666667,22.0275666667,9.16733333334,9.2404,27.7102,10.0923333333,23.0485333333,9.58899999999
463.06,9.83399999999,22.7244666667,17.7394,22.1223666667,9.1824,9.25386666667,27.7626,10.1062666667,23.1259333333,9.59213333335
463.41,9.85440000001,22.801,17.8043333333,22.1769666667,9.21933333333,9.26363333333,27.8078,10.1358,23.1994,9.59946666667
463.76,9.90866666665,22.8947333333,17.8890666667,22.2877,9.23179999999,9.29169999999,27.9013333333,10.1958,23.3156,9.63346666667
464.12,9.89919999999,23.0065333333,17.9249333333,22.3642333333,9.22200000001,9.29596666667,27.9588666667,10.2039333333,23.3712666667,9.60859999999
464.47,9.91840000001,23.0761333333,17.9842,22.4368333333,9.24406666667,9.2846,28.0036666667,10.211,23.4506,9.60839999999
464.82,9.93073333333,23.1355333333,18.0518,22.4996666667,9.27066666666,9.29953333333,28.0340666667,10.2216,23.4794,9.59940000001
465.17,9.93366666666,23.2094666667,18.0589333333,22.5431666667,9.25793333334,9.31223333333,28.0721333333,10.2224,23.5344666667,9.60713333333
465.53,9.96693333335,23.2807333333,18.0968666667,22.5924666667,9.29853333333,9.34926666666,28.1293333333,10.2802,23.5986,9.62346666668
465.88,9.96793333334,23.3647333333,18.1259333333,22.6288666667,9.29853333333,9.39060000001,28.1538666667,10.2988,23.6364666667,9.63039999999
466.23,9.99660000001,23.4453333333,18.1554,22.6751,9.31500000001,9.40983333334,28.1973333333,10.3262,23.6964666667,9.63073333335
466.58,10.0176666667,23.5344666667,18.2085333333,22.7022333333,9.32006666667,9.40503333333,28.2064666667,10.3361333333,23.7434,9.63879999999
466.94,10.041,23.593,18.274,22.7508333333,9.3204,9.38183333333,28.2232,10.3584,23.8099333334,9.65739999999
467.29,10.0207333333,23.6041333333,18.2858,22.7725333333,9.29419999999,9.35826666667,28.2033333333,10.3427333333,23.834,9.64353333335
467.64,10.0882,23.6896,18.3304666667,22.8457666667,9.35866666666,9.39906666667,28.2685333333,10.3974666667,23.9009333333,9.68186666666
467.99,10.125,23.7474666667,18.3906,22.8653333334,9.36653333333,9.39386666667,28.2978,10.4179333333,23.944,9.69273333333
468.35,10.1380666667,23.8276,18.4399333333,22.9417666667,9.3914,9.40383333333,28.3275333333,10.4414666667,23.9985333333,9.70979999999
468.70,10.2023333333,23.9384,18.5292,23.0209666667,9.42286666667,9.42583333333,28.3928666667,10.5288666667,24.0961333333,9.77979999999
469.05,10.1978666667,23.9873333333,18.5706666667,23.0481,9.44846666666,9.40009999999,28.4212666667,10.5477333333,24.1377333333,9.77446666665
469.40,10.2546666667,24.0923333333,18.6543333333,23.1362,9.48880000001,9.39723333334,28.4752666667,10.5634,24.237,9.81853333333
469.75,10.3316666667,24.2393333333,18.7952666667,23.2813666667,9.56566666667,9.44576666666,28.5708,10.6612,24.3590666667,9.90153333333
470.11,10.3013333333,24.3014666667,18.8358,23.3237333333,9.56000000001,9.42963333333,28.5873333333,10.6472,24.3768,9.8896
470.46,10.3392666667,24.3703333333,18.9236666667,23.4067666667,9.61786666667,9.45243333333,28.6366,10.7050666667,24.4295333333,9.92619999999
470.81,10.3814666667,24.4702666667,19.0108666667,23.4821666667,9.68666666667,9.5011,28.6840666667,10.7498666667,24.5038666667,9.97399999999
471.16,10.4516666667,24.5962,19.1024666667,23.5798666667,9.76786666666,9.54613333334,28.7580666667,10.8277333333,24.5956,10.0442666667
471.51,10.4310666666,24.654,19.1614,23.6145333333,9.76626666667,9.529,28.7509333334,10.8040666667,24.6418666667,10.0326
471.87,10.4607333333,24.7322666667,19.2238,23.6820333333,9.82293333333,9.56873333333,28.7666666666,10.8403333333,24.7154666667,10.0794
472.22,10.5307333334,24.8357333333,19.2810666667,23.7517333333,9.85073333333,9.60766666666,28.8382,10.9140666667,24.8125333333,10.128
472.57,10.5059333334,24.8587333334,19.2855333333,23.8208,9.86340000001,9.60053333333,28.8194,10.895,24.826,10.0779333333
472.92,10.5533333333,24.9527333333,19.3676,23.8970333333,9.90766666667,9.63893333334,28.8664666667,10.9329333333,24.9029333333,10.0887333333
473.27,10.5510666667,24.9838666667,19.3946,23.9215,9.90873333333,9.6428,28.8511333333,10.933,24.9211333333,10.0628
473.62,10.5320666667,24.9814666667,19.3686666667,23.9055666667,9.90126666667,9.61323333333,28.8420666667,10.9215333333,24.9468666667,10.0274666667
473.98,10.5775333333,25.0702,19.4178666666,23.9515333333,9.94666666667,9.64743333334,28.8999333333,10.9719333333,25.0358,10.0765333333
474.33,10.5654666667,25.1008666666,19.4545333333,24.0015666666,9.93413333333,9.63243333334,28.9101333333,10.9512,25.0654666667,10.0742
474.68,10.5688666667,25.1518,19.4823333333,24.0549,9.96319999999,9.64443333333,28.9452666667,10.9805333333,25.1089333333,10.0792666667
475.03,10.5814666667,25.1821333333,19.5021333333,24.0893,9.96420000001,9.66256666667,28.9282666667,10.9784,25.1086666667,10.0914666667
475.38,10.5888666667,25.2248666667,19.5024,24.1372666667,9.98913333333,9.68740000001,28.921,11.0062,25.0920666667,10.1093333333
475.73,10.5656,25.2536,19.5047333333,24.1489666667,9.9826,9.70373333334,28.8931333333,11.0018,25.0724666667,10.0995333333
476.08,10.526,25.3034,19.5351333333,24.1833666667,10.005,9.68966666666,28.8812,11.0068,25.0832,10.116
476.44,10.529,25.3396666667,19.5556666667,24.1867333333,9.99026666667,9.69853333334,28.9048666667,11.0138666667,25.1207333333,10.1454666667
476.79,10.5436666667,25.3809333333,19.5727333333,24.2511333333,9.97646666666,9.69876666667,28.9017333334,11.0494,25.114,10.1804666667
477.14,10.576,25.4280666667,19.6238666667,24.2992666667,10.0066666667,9.71646666666,28.9212,11.1106,25.1830666667,10.2374666667
477.49,10.6034,25.4764,19.6594,24.3499666667,10.0308,9.7492,28.9200666667,11.1307333333,25.1919333333,10.2626666667
477.84,10.6467333333,25.5461333333,19.7373333333,24.4307,10.0517333333,9.7877,28.9398666667,11.1825333333,25.2302666667,10.3010666667
478.19,10.6826,25.6124,19.76,24.4634666667,10.0723333333,9.8371,28.9414,11.2363333333,25.2782666667,10.3417333333
478.54,10.7282666667,25.6688,19.795,24.4766666667,10.0575333333,9.8687,28.9043333333,11.2586,25.2746,10.3632
478.89,10.7620666667,25.7206666667,19.8797333333,24.5554333333,10.0939333333,9.90823333334,28.9356666667,11.3186666667,25.3378666667,10.3898666667
479.24,10.8006,25.8037333333,19.9526,24.5961666667,10.1266,9.94046666666,28.9579333333,11.3782,25.4163333333,10.4389333333
479.60,10.847,25.8642666667,20.0067333333,24.6719333333,10.1508,9.93483333334,28.9946666667,11.4114,25.4823333333,10.4748666667
479.95,10.8774666667,25.8721333333,20.0169333333,24.6724,10.1477333333,9.95583333332,28.9536666667,11.4267333333,25.4712666667,10.4749333333
480.30,10.8949333333,25.9415333333,20.0622666667,24.7264666667,10.1754666667,9.95996666668,28.9446666667,11.4333333333,25.4848666667,10.4967333333
480.65,10.8790666667,25.9645333333,20.0622666667,24.7324333333,10.1696,9.96126666666,28.8876666667,11.4213333333,25.4724666667,10.4900666667
481.00,10.8418,25.9849333333,20.0435333333,24.7365666667,10.1278666667,9.93433333334,28.8478666667,11.3861333333,25.4192666667,10.4555333333
481.35,10.7878666667,25.9470666667,20.0273333333,24.7265666667,10.0636666667,9.8854,28.7560666666,11.3284,25.3965333333,10.4100666667
481.70,10.7728,25.9735333333,20.0386,24.7782333333,10.0573333333,9.87226666666,28.733,11.3190666667,25.426,10.3866666667
482.05,10.723,25.9806666667,20.0278,24.7783333333,10.0204666667,9.83166666666,28.7106,11.2884666667,25.4301333333,10.3548
482.40,10.6826666667,25.9972666667,20.0131333333,24.7942666667,9.99666666666,9.80773333332,28.7153333333,11.257,25.4540666667,10.3385333333
482.75,10.6260666667,25.9865333334,19.9650666667,24.7707333333,9.93606666667,9.76616666666,28.6560666667,11.2030666667,25.4316,10.2988666667
483.10,10.6293333333,26.0177333333,19.9938,24.8123,9.93193333333,9.7662,28.6682,11.2036666667,25.4595333333,10.3019333333
483.45,10.6196,26.0208,19.9947333333,24.8133666667,9.92486666667,9.756,28.6435333333,11.2113333333,25.4645333333,10.3046
483.80,10.6237333333,26.0408,20.0088666667,24.8401666667,9.92340000001,9.75946666668,28.6394666667,11.2060666667,25.4870666666,10.3091333333
484.15,10.6198,26.0494666667,20.006,24.8439333333,9.9228,9.76313333332,28.6392,11.2129333333,25.498,10.3056
484.50,10.6388,26.0817333333,20.0388666667,24.8841,9.93620000001,9.77536666666,28.6538666667,11.2366,25.5401333333,10.3149333333
484.85,10.638,26.1123333333,20.0646,24.9220666666,9.94293333333,9.77946666666,28.6497333333,11.2474666667,25.5636666667,10.3165333333
485.20,10.6597333333,26.1844666667,20.1061333333,24.9694,9.97846666667,9.80406666666,28.6841333333,11.2906,25.6163333333,10.3464
485.55,10.6646666667,26.2016,20.1132666667,24.9813333333,9.97680000001,9.7979,28.6714666667,11.2944666667,25.6278666667,10.3518
485.90,10.6890666667,26.2613333333,20.1562,25.0486333333,10.0048,9.81383333332,28.6943333333,11.3217333333,25.6714,10.3728666667
486.25,10.7142666667,26.2973333333,20.2066666667,25.0972333333,10.0276,9.82526666666,28.6929333334,11.3530666667,25.7016,10.3845333333
486.60,10.7456,26.3727333333,20.2640666667,25.159,10.0637333333,9.84663333334,28.7398,11.3870666667,25.7578,10.4094
486.95,10.7530666667,26.4151333333,20.2924666667,25.1961333333,10.0806,9.85406666668,28.7385333333,11.4056,25.7808666667,10.4198
487.30,10.7592,26.4672666667,20.3222,25.2454,10.0830666667,9.8497,28.7507333333,11.415,25.7964666667,10.4120666667
487.65,10.7674666667,26.5079333333,20.3501333333,25.2789666666,10.0926,9.84773333334,28.7668666667,11.4366,25.8082666667,10.4223333333
488.00,10.7819333333,26.5655333333,20.411,25.3375333333,10.1111333333,9.85033333332,28.7791333333,11.4577333333,25.8567333333,10.4356666667
488.35,10.7888,26.6188,20.4498666667,25.3752,10.1224666667,9.85233333332,28.7974666667,11.4688666667,25.8783333333,10.443
488.70,10.8264,26.7042666667,20.5055333333,25.4508,10.1648,9.88523333332,28.8558666667,11.5126666667,25.953,10.482
489.05,10.8538,26.7609333333,20.5592,25.5214333333,10.1888,9.8795,28.8985333333,11.5260666667,26.0013333333,10.4920666667
489.40,10.8852,26.8747333333,20.6416,25.6137333333,10.2408,9.9127,28.9706,11.5666,26.074,10.5208
489.75,10.9278,26.9606666667,20.7304666667,25.6914,10.2876,9.9426,29.0067333333,11.6074666667,26.1496,10.5582666667
490.10,10.9542,27.0606666666,20.7998,25.7701666667,10.3249333333,9.95226666668,29.0599333334,11.6312666667,26.2248666667,10.5733333333
490.45,10.9929333333,27.1428666666,20.8696,25.8397333333,10.3568,9.95803333332,29.096,11.6691333333,26.2835333333,10.5948666667
490.80,11.0090666667,27.2213333333,20.9336666667,25.9121333333,10.3776,9.95393333334,29.1364,11.691,26.3463333333,10.5967333333
491.15,11.0485333333,27.295,21.0278666667,25.9868,10.4324666666,10.001,29.1982666667,11.7348,26.4522,10.6330666667
491.50,11.0883333333,27.3864666667,21.1139333333,26.0823333333,10.4814,10.0285333333,29.2669333333,11.7775333333,26.5498666667,10.6561333333
491.85,11.1238,27.4684666667,21.1688666667,26.1507,10.5181333334,10.0439333333,29.3164666667,11.8128,26.6137333333,10.679
492.20,11.1448666667,27.5487333333,21.2408666667,26.2205666667,10.5524666667,10.0472333333,29.365,11.8383333334,26.7091333333,10.6967333333
492.55,11.1383333333,27.5657333333,21.2752,26.2440333333,10.5466666667,10.0282333333,29.3647333333,11.8266666667,26.733,10.6810666667
492.90,11.1394666667,27.6384,21.3339333333,26.2929333333,10.5594,10.0348333333,29.3818,11.8358666667,26.784,10.6793333333
493.25,11.1666,27.7008,21.3960666667,26.3583666667,10.5920666667,10.0352333333,29.4093333333,11.8635333333,26.8682666667,10.7002
493.60,11.2038,27.8030666667,21.4594,26.4282333333,10.6295333333,10.0645333333,29.4783333333,11.9149333333,26.9552666667,10.7137333333
493.95,11.2467333333,27.9208,21.5426,26.5315666667,10.6815333333,10.0998666667,29.544,11.9852,27.0449333333,10.7606666667
494.30,11.3050666667,28.0274,21.6545333333,26.6402666667,10.7630666667,10.1457333333,29.601,12.0576666666,27.1854,10.8142
494.65,11.3639333333,28.1372,21.7455333333,26.7340666667,10.8300666667,10.1843666667,29.6796666667,12.1274,27.3139333333,10.8622666667
495.00,11.4179333333,28.2988666667,21.86,26.8545666667,10.8950666667,10.1931,29.7730666667,12.1889333333,27.4378666667,10.8927333333
495.34,11.4208666667,28.3885333333,21.9367333333,26.9251333333,10.9172,10.2037,29.8175333333,12.2098,27.5289333333,10.8908
495.69,11.4582666667,28.4828666667,22.0416666667,27.0364333333,10.9512666667,10.2094,29.8780666667,12.2419333333,27.6076666667,10.8952666667
496.04,11.5308,28.5879333333,22.1177333333,27.1159666667,11.0200666667,10.2614,29.9423333333,12.323,27.6574666667,10.9591333333
496.39,11.5843333333,28.6829333333,22.2124666667,27.2029333333,11.0692666667,10.2835,30.0096666667,12.3894,27.7667333333,10.9872
496.74,11.6526,28.7796666667,22.2800666667,27.3118,11.1240666667,10.3324666667,30.0845333333,12.4542666667,27.8816,11.0483333333
497.09,11.7,28.8734,22.3697333333,27.3847333333,11.167,10.3700666667,30.1544,12.5268,27.9602,11.0809333333
497.44,11.722,28.9384,22.4313333333,27.4604333333,11.1851333333,10.3515333333,30.1991333333,12.5453333333,28.0214666667,11.0898666667
497.79,11.7403333333,29.0150666667,22.5136666667,27.518,11.2058666667,10.3363,30.2572,12.5651333333,28.0922666667,11.0770666667
498.14,11.7142666667,29.0826666667,22.547,27.5682,11.1829333333,10.2907333333,30.3194,12.5394666667,28.1119333333,11.0143333333
498.48,11.7394666667,29.1804666667,22.6198666667,27.6561333333,11.204,10.3113666667,30.3622666667,12.5538666667,28.201,11.0186
498.83,11.7624666667,29.2552,22.6728,27.7216333333,11.2274,10.3404666667,30.4045333333,12.5887333333,28.263,11.0391333334
499.18,11.7733333333,29.3378,22.7289333333,27.7586666667,11.2382666667,10.3151,30.4115333333,12.576,28.3156666667,11.0271333333
499.53,11.7693333333,29.3896,22.7355333334,27.7869333333,11.2446666667,10.3191666667,30.4175333333,12.5891333333,28.3559333333,11.0141333333
499.88,11.7699333333,29.4259333333,22.7808,27.8295333333,11.2433333333,10.3054666667,30.4496666667,12.5775333333,28.4296666667,10.983
500.23,11.8155333333,29.5551333333,22.882,27.9352,11.2978,10.313,30.5126,12.6108,28.5057333333,10.9906666667
500.58,11.855,29.6486,22.9556666667,27.9645,11.3256,10.3223666667,30.5485333333,12.6292666667,28.5761333333,10.9797333333
500.92,11.8562,29.7018666667,23.0186,28.0026333333,11.3154,10.2893666667,30.5553333333,12.5945333334,28.6294666667,10.9495333333
501.27,11.8673333333,29.7666666667,23.0811333333,28.0353,11.3193333333,10.2799,30.5658666667,12.6034,28.6897333333,10.94
501.62,11.9336666667,29.8792,23.1669333333,28.1428333333,11.3729333333,10.3156333333,30.6096,12.663,28.8202666667,10.9717333333
501.97,12.0418666667,30.0274,23.366,28.3012,11.4924666667,10.4073333333,30.7124666667,12.7803333333,28.9838,11.0680666667
502.32,12.091,30.1139333333,23.4854666667,28.3566333333,11.5381333333,10.4173333333,30.7752666667,12.8321333334,29.0609333333,11.0998
502.67,12.1079333334,30.1814,23.5417333333,28.4287,11.5736666667,10.4207,30.8028,12.8190666667,29.121,11.0970666667
503.01,12.2071333333,30.3004666667,23.6666,28.5533666667,11.6485333333,10.4876333333,30.9023333333,12.9265333333,29.2425333333,11.1591333333
503.36,12.2483333333,30.4153333333,23.7840666667,28.6179,11.6822,10.5186,30.9768666667,12.9408,29.3490666667,11.1765333333
503.71,12.2579333333,30.5382,23.8457333333,28.6784333333,11.6884,10.506,31.0103333333,12.9528666667,29.4631333333,11.1538
504.06,12.2844,30.6363333333,23.9121333333,28.7421,11.7234,10.5454333333,31.0686666667,12.995,29.5602666667,11.1858
504.41,12.2343333333,30.685,23.9908,28.8160333333,11.6962666667,10.4838,31.0901333333,12.9866,29.6106,11.1422666667
504.75,12.2588666667,30.7716666667,24.0410666667,28.8843333333,11.7239333333,10.5070333333,31.1328666667,13.0264,29.701,11.1622666667
505.10,12.3137333333,30.8568666667,24.1506666667,28.9899333333,11.7660666667,10.5488333333,31.1991333333,13.0959333333,29.7806,11.2008
505.45,12.2928,30.87,24.1754666667,28.9889333333,11.7539333333,10.5140666667,31.2214666667,13.0619333333,29.7912666667,11.1812
