wavelength,Back_HemFlam,Belly_HemFlam,Breast_HemFlam,Crissum_HemFlam,Crown_HemFlam,DorTail_HemFlam,Patch10_HemFlam,Rump_HemFlam,Throat_HemFlam,WingTip_HemFlam
727.21,8.19213333333,61.5985666667,35.5431333333,49.9011333333,7.19293333333,11.0265333333,37.2586666667,59.6756666667,46.5085333333,11.3016666667
727.53,8.08186666667,61.5949666667,35.5388666667,49.9331333333,7.1134,10.9322666667,37.2381333333,59.7040666667,46.4802666667,11.1675333333
727.85,8.0822,61.6099666667,35.5600666667,49.8501333333,7.0952,10.9232,37.1549333333,59.6854666667,46.4243333333,11.1278
728.17,8.0356,61.6505,35.5424,49.7043333333,7.06393333333,10.8793333333,37.1981333333,59.5531333333,46.4438666667,11.1137333333
728.49,8.26086666667,61.6913666667,35.7867333333,49.7516666667,7.15706666667,11.0325333333,37.2722,59.6325333333,46.5632,11.2849333333
728.80,8.32393333333,62.0362333333,36.0518666666,49.9863333333,7.106,11.0463333333,37.4279333333,60.0583333333,46.9050666667,11.3210666667
729.12,8.5634,62.0654333333,36.1642666667,49.9838666667,7.27626666667,11.271,37.4937333333,59.9781333333,46.9028666667,11.5560666667
729.44,8.7276,62.0878666667,36.2787333333,49.9897333333,7.3622,11.4624666667,37.5204,59.9628666667,46.9281333333,11.6310666667
729.76,8.95386666667,62.2934666667,36.4261333333,50.0584666667,7.45446666667,11.6609333333,37.6899333334,60.1170666667,47.0726666667,11.7946
730.08,8.99513333332,62.3952,36.5535333333,50.1537333333,7.4924,11.7746666667,37.7576666666,60.2883333333,47.1848,11.9856
730.39,8.97520000001,62.4040333333,36.5101333333,50.1958666667,7.52113333333,11.8236666667,37.7397333333,60.3284,47.1876666667,12.0392
730.71,9.12913333333,62.4895666667,36.6338,50.2498,7.6448,11.9752,37.8554666667,60.4305333333,47.1261333333,12.3136666667
731.03,9.46746666667,62.6827333333,36.8148666667,50.441,7.93893333333,12.2181333333,38.0670666667,60.6606,47.2732,12.63
731.35,9.85373333333,62.8192666667,37.1514,50.6797333333,8.30573333333,12.5424,38.4096,60.8496,47.5549333333,13.0398
731.67,10.0907333333,63.2345,37.4529333333,51.1878,8.58206666667,12.7967333333,38.7614666667,61.3448666667,47.9702666667,13.292
731.98,10.0817333333,63.1453,37.4236,51.1642666667,8.61766666667,12.7714666666,38.7752666667,61.1947333333,47.9587333333,13.3222
732.30,10.1626666667,63.1052666667,37.4250666667,51.2257333333,8.75046666667,12.9034666667,38.9406666667,61.1516,47.9864666667,13.4878666667
732.62,10.0584,62.9700333333,37.3562,51.1564,8.65926666667,12.7548,38.8105333333,61.1518666667,47.9792,13.4087333333
732.94,9.97846666666,62.7864666667,37.1946666667,51.1089333333,8.61313333333,12.6892,38.7520666667,61.0471333333,47.902,13.5014
733.25,9.93853333333,63.0377333333,37.3575333333,51.2732666667,8.71400000001,12.7510666667,38.7984666667,61.2002,48.0728,13.5905333333
733.57,10.0160666667,62.9372333333,37.4194666667,51.1798666667,8.79166666667,12.8250666667,38.7342666667,60.9083333333,48.0290666667,13.6494666667
733.89,10.1618,62.9382333333,37.569,51.2600666666,8.86699999999,12.9021333333,38.9135333333,60.9868,48.1842666667,13.7147333333
734.21,10.1562666667,62.5758333333,37.4632,51.069,8.91500000001,12.8842666667,38.8067333333,60.7387333333,48.1801333333,13.6799333333
734.52,10.1010666667,62.5367666667,37.5032666667,51.0872,8.86806666667,12.8849333333,38.9053333333,60.6638,48.2828666667,13.6842
734.84,9.75433333333,62.4778333334,37.2802,50.8798666667,8.57473333333,12.5686666667,38.7413333333,60.5896666666,48.2113333333,13.3541333333
735.16,9.77766666667,62.0965666667,37.0788,50.4868666667,8.54086666667,12.5046,38.5296666667,60.2068,47.9188666667,13.3334
735.48,9.5954,61.9609666667,36.9463333333,50.2365333333,8.31,12.2766666667,38.2948,60.0746666667,47.7492666667,13.0270666667
735.79,9.36906666667,62.0980333333,36.856,50.1084666667,8.11033333334,12.0159333333,38.1190666667,60.1100666667,47.6584666667,12.7964
736.11,9.31546666667,62.2910666667,36.957,50.3172,8.09093333333,12.0432666667,38.2665333333,60.3165333333,47.8074666667,12.7958
736.43,9.38626666666,62.3653666667,37.0418666667,50.3978666667,8.13146666667,12.0422,38.3238666667,60.3911333333,47.8746666667,12.7020666667
736.74,9.44033333335,62.2425666667,36.8467333333,50.3684,8.10046666667,11.9646666667,38.3944666667,60.2644,47.7285333333,12.6862666667
737.06,9.194,62.3026666667,36.6306,50.3534,7.85066666667,11.7244666667,38.2717333333,60.3542,47.5807333333,12.4070666667
737.38,8.9988,61.8806,36.3702,49.994,7.80373333333,11.6202666667,37.9306,59.8823333333,47.2246,12.2696
737.69,8.87666666667,62.2221,36.3562,50.1798666667,7.68866666667,11.5797333333,37.9806,60.0046,47.2953333333,12.0916666667
738.01,8.85219999999,62.5347666667,36.4335333333,50.3228,7.79573333333,11.5742,38.0274666667,60.2456666667,47.3417333333,12.1099333333
738.33,9.24906666667,62.6454333333,36.6266666667,50.4662666667,8.23186666667,11.9822,38.2271333333,60.3247333333,47.4714666667,12.516
738.64,9.31546666667,62.7473666667,36.736,50.609,8.35333333333,12.1384,38.3147333333,60.4809333333,47.5178,12.6103333333
738.96,9.60739999999,63.0356666667,36.9619333333,51.1286666667,8.71520000001,12.4954,38.6503333333,60.7807333333,47.8571333333,12.9112666667
739.28,9.90279999999,62.7870666666,37.0210666667,50.9862666667,9.02906666667,12.8094,38.6932666667,60.5624666667,47.7931333333,13.1915333333
739.59,10.1579333333,62.7257666667,37.1065333333,50.8650666667,9.23053333333,13.0206,38.8476,60.4004666667,47.7822,13.3965333333
739.91,10.3228,62.8642333333,37.2218,50.8648,9.46653333335,13.2296,38.9563333333,60.4306,47.9443333333,13.5827333333
740.23,10.2768,62.7110666667,37.2398666667,50.821,9.53133333333,13.1960666667,38.8693333333,60.3367333333,47.9952666667,13.5812666667
740.54,10.5725333333,62.9197,37.5924,50.9666,9.87313333333,13.516,39.2232666667,60.6082,48.302,13.858
740.86,11.0934,63.603,38.1537333333,51.5815333333,10.2358,13.975,39.7889333333,61.2254666667,48.908,14.375
741.18,11.5503333333,63.7687333333,38.5126,51.6730666667,10.6039333333,14.3926666667,40.1,61.4535333333,49.1456666667,14.8369333333
741.49,11.6956666667,63.6479333333,38.623,51.58,10.6281333333,14.5148,40.1124666667,61.3002666667,49.1908666667,14.9238666667
741.81,11.549,63.801,38.6883333333,51.7993333333,10.4445333333,14.3630666666,40.3035333333,61.5108666667,49.3299333333,14.8972
742.12,11.3892,63.8254333333,38.6216,51.7309333333,10.3206666667,14.2472666667,40.2456,61.4508666667,49.3595333333,14.8580666667
742.44,11.4427333333,64.0333333333,38.7691333333,51.6684666667,10.3709333333,14.3315333333,40.3726666667,61.6512,49.4870666667,14.9624666667
742.76,11.5696666667,64.0341333333,38.8841333333,51.8438,10.5089333333,14.4630666667,40.4305333333,61.7101333333,49.6582,15.0831333333
743.07,11.3644666667,64.1593666667,38.7913333333,51.9039333334,10.3170666667,14.2967333333,40.2766666667,61.7166,49.6549333333,14.922
743.39,11.1776,64.1992666667,38.7822666667,52.034,10.0507333333,14.1558,40.3452,61.8887333333,49.7036,14.8198
743.70,11.0274666666,63.9289666666,38.5469333333,51.7190666667,9.91486666667,14.1862,40.1038666667,61.5963333333,49.3648,14.6807333333
744.02,11.0141333333,63.8936666667,38.5576,51.8727333334,9.89880000001,14.2461333333,40.1390666667,61.6269333334,49.36,14.7613333333
744.34,10.8239333333,64.0419333333,38.4602666667,51.8706666667,9.7388,14.1599333334,40.0988666667,61.7871333333,49.3483333333,14.6183333333
744.65,10.7248,63.7594,38.2678,51.7572,9.70333333334,14.1453333333,39.9724666667,61.499,49.1154,14.5658666666
744.97,10.7458666667,63.9097666667,38.225,51.8434,9.8446,14.2884,40.1258666667,61.6638666667,49.2558666667,14.6177333333
745.28,10.9991333333,64.0421333333,38.3059333333,52.0104666667,10.1938666667,14.6618666667,40.1392,61.8498,49.4016666667,14.7379333333
745.60,10.9924666666,64.1871333333,38.47,52.1291333333,10.0804666667,14.5824666667,40.2097333333,62.0488,49.5748666667,14.661
745.91,10.904,63.8565666667,38.2330666667,51.9614,9.97186666667,14.3813333333,40.0131333333,61.8398,49.3561333334,14.5705333333
746.23,11.0649333334,63.8841,38.2917333333,52.0221333333,10.1546666667,14.4084,40.101,62.0078666667,49.3248,14.6913333333
746.55,11.2176,63.6947666667,38.2837333333,51.8715333333,10.4764666667,14.576,40.1058,62.0972,49.2895333333,14.9493333333
746.86,11.1945333333,63.6919333333,38.2040666667,51.7931333333,10.5532,14.5268666667,39.9574,62.0443333333,49.2445333333,14.9606
747.18,11.5178,64.2745333334,38.6447333333,52.2008666667,10.8737333334,14.8483333333,40.3936,62.6418666667,49.7708,15.2568666667
747.49,11.5444666667,64.1101333333,38.4464,51.9048,10.9118666667,14.8612,40.2592666666,62.46,49.6949333334,15.2804666667
747.81,11.6221333333,63.7238666667,38.3996666667,51.6948,11.0700666667,14.959,40.167,62.2452666667,49.5404666667,15.3641333333
748.12,11.5734,63.7997,38.4530666667,51.7316,11.0153333333,14.7478666667,40.2308,62.3234666667,49.6336666667,15.2586
748.44,11.3363333333,63.5054,38.3601333333,51.5447333333,10.7348,14.455,40.0290666667,62.1146666667,49.3305333333,15.0783333333
748.75,11.2544,63.1013333333,38.0992,51.1445333334,10.454,14.2468,39.8219333333,61.5808,48.9506,14.9716
749.07,11.3740666667,63.0318666667,37.9926,50.9911333333,10.56,14.2745333334,39.7441333333,61.4099333333,48.8567333333,14.9597333333
749.38,11.3608666667,62.8689666667,37.9064,50.8842,10.4963333333,14.2813333333,39.5839333333,61.2238,48.6268666667,14.8986666667
749.70,11.1521333333,62.9781666667,37.9191333334,50.7460666667,10.2754666667,14.2028666667,39.4022666667,61.2222,48.6187333333,14.7092
750.01,11.1840666667,63.1452,38.0981333333,50.9797333333,10.2841333333,14.2332,39.5071333333,61.2117333333,48.7102666667,14.6669333333
750.33,11.1772666667,63.0516,38.1053333333,50.8339333333,10.2898,14.2674,39.3897333333,61.0556,48.6634666667,14.6501333333
750.64,11.3436,63.0782333333,38.2924,50.9832,10.5870666667,14.4611333333,39.538,60.9815333333,48.7653333333,14.9411333333
750.96,11.5996,63.2717,38.4916,51.1527333333,10.8989333333,14.6166666667,39.689,61.0758666667,48.9026666667,15.1098666666
751.27,11.7544,63.4693666667,38.6126666667,51.3857333333,11.0544666667,14.6652,39.803,61.1778666667,49.0692,15.1718
751.59,11.8353333333,63.5409,38.6038666667,51.4164666667,11.1463333333,14.8385333333,39.7387333333,61.1472666667,49.0668,15.3001333333
751.90,12.058,63.8368,38.6798666667,51.5088666666,11.3102666667,15.0433333333,39.7424,61.2503333333,49.1852666667,15.4082
752.22,11.913,63.6086666667,38.6584,51.3802,11.2745333333,14.9289333333,39.5815333333,61.1895333333,49.1065333333,15.3582
752.53,11.8779333333,63.509,38.6891333333,51.4410666667,11.3410666667,15.0134,39.5648,61.0772,49.0315333333,15.4020666667
752.85,11.8487333333,63.6383666667,38.7712,51.4032,11.4086,15.1668,39.7174666667,61.1215333333,49.0457333333,15.5496666667
753.16,11.5618666667,63.5527333333,38.5151333333,51.3952666667,11.2215333333,14.9901333333,39.6328666667,60.9349333333,48.825,15.4002
753.47,11.5227333333,63.7228666667,38.4996666667,51.3353333333,11.1496,14.9688,39.5835333333,60.9178666667,48.8919333333,15.4250666667
753.79,11.5051333333,63.7099333333,38.5185333333,51.5197333333,11.0475333333,14.9764666667,39.6913333333,60.8606,48.8562,15.4613333333
754.10,11.0928,63.0949333333,37.9804666667,51.0418,10.4958,14.502,39.2074666667,60.3907333333,48.3610666667,14.9567333333
754.42,10.9400666667,63.1433,37.9332666667,51.0822,10.2703333333,14.3851333333,39.1364,60.441,48.3254666667,14.9572
754.73,10.7506666667,62.9566333333,37.7151333333,50.7935333333,10.0028,14.1984666667,38.9227333333,60.3050666666,48.2128,14.8311333333
755.05,10.7547333333,63.024,37.6858,50.8224,9.99340000002,14.2521333333,38.8505333333,60.4857333333,48.3601333333,14.8279333333
755.36,10.8893333333,63.0791,37.8925333333,51.0953333333,10.1502666667,14.4731333333,39.1266666667,60.6331333333,48.5946666667,15.0136666667
755.67,11.0881333333,63.6616333333,38.1816666667,51.4269333333,10.3206,14.6846666667,39.3089333333,60.9741333333,48.998,15.1478
755.99,11.0268,63.8351666667,38.2444666667,51.4190666667,10.3288666667,14.6653333333,39.3077333333,61.1292,49.1609333333,15.1506
756.30,10.9632,63.8325666667,38.1416,51.3776666667,10.3054,14.4366666667,39.1963333333,61.0838666667,49.1731333333,14.9893333333
756.62,11.1538666667,63.6544,38.2078,51.2688,10.4163333333,14.4871333333,39.1827333333,61.0449333334,49.2176666667,15.075
756.93,11.1020666667,63.4687,38.0548,51.0942,10.2414666667,14.2660666667,38.9699333333,60.9385333333,49.0341333333,14.8852
757.24,11.043,63.2334,37.875,50.8392,10.2097333333,14.1997333333,38.7375333334,60.8198,48.7859333333,14.7358666667
757.56,11.3824666667,63.984,38.2232666667,51.3610666667,10.4530666667,14.4995333333,39.1272,61.5674666667,49.3084,14.9653333333
757.87,11.1986,63.8886333333,38.114,51.1730666667,10.3055333333,14.338,39.0246666667,61.4198,49.2714,14.6650666667
758.18,10.9794,63.9989666667,38.0392,51.1308,9.98226666667,14.234,38.9499333333,61.3707333333,49.1013333333,14.4051333333
758.50,10.9999333333,63.9637666667,38.2078666667,51.006,10.0097333333,14.2294,39.0510666667,61.3117333333,49.049,14.4805333333
758.81,11.0766,63.6400333333,38.0958,50.7242666667,10.0856,14.1491333333,38.7635333333,61.1196,48.8220666667,14.5132666667
759.13,10.9719333333,63.4964,37.893,50.5212666667,9.9096,14.015,38.59,60.9981333334,48.5715333333,14.382
759.44,11.0331333333,63.4503333333,37.7598666667,50.5113333333,9.91206666666,14.0562,38.5852,60.9973333333,48.3927333333,14.3675333333
759.75,11.2327333333,63.6786,38.0072666667,50.6828,10.0442,14.3836,38.7034666666,61.1750666667,48.5766666667,14.6472
760.07,11.3495333333,63.9381333333,38.2039333333,50.8760666667,10.1398666667,14.6176666667,38.8402666667,61.2305333333,48.7483333333,14.8437333333
760.38,11.4816,63.7669333333,38.2466666667,50.8206666667,10.3550666667,14.9276666667,38.9094,61.1209333333,48.6453333333,15.0676666667
760.69,11.5702,63.769,38.1306666667,50.6948,10.4794,15.0371333333,38.8888666667,61.1594,48.4856,15.1021333333
761.01,11.3347333333,63.4054666667,37.9976666667,50.4317333333,10.3901333333,14.8886666667,38.5959333333,60.7858666667,48.1031333333,14.9951333334
761.32,11.5062666667,63.4151333333,38.0912666667,50.5989333333,10.5901333333,15.1273333333,38.7448666667,61.0238666667,48.2,15.0838666667
761.63,11.7418666667,63.4828666667,38.2263333333,50.819,10.9245333333,15.4162666667,38.8732,61.2437333333,48.3718,15.3477333334
761.94,11.3924,63.3228666667,37.8336666667,50.6546666667,10.5565333333,14.9810666667,38.5987333333,60.9518666667,48.0438,14.9616
762.26,11.253,63.2867666667,37.6377333333,50.6503333333,10.3636,14.8956666667,38.6531333333,60.8586666667,47.9639333333,14.7702
762.57,11.1236,63.0135,37.4696,50.4646,10.2766,14.7780666667,38.4374,60.592,47.7014,14.6262
762.88,11.0700666667,62.8608,37.5453333333,50.4538,10.1768666667,14.8166,38.5123333333,60.5421333333,47.7352,14.6440666667
763.20,11.1514,62.7928,37.5846,50.6103333333,10.2457333333,14.8771333333,38.6541333333,60.6564666667,47.9114666667,14.6508
763.51,10.9806666666,62.6087,37.4301333333,50.4615333333,10.055,14.6387333333,38.5536666667,60.5165333333,47.7970666667,14.3875333333
763.82,11.0360666667,62.5449333333,37.5071333333,50.5944,10.1132,14.643,38.6283333333,60.5007333333,47.8778,14.4207333333
764.14,11.2331333333,62.7288333333,37.7224,50.8329333334,10.2284666667,14.7226,38.8888666667,60.6188666667,48.2362,14.5494666667
764.45,11.3227333333,62.7503,37.7537333333,50.8352666667,10.2103333333,14.7972,38.8718666667,60.5814666667,48.3503333333,14.5583333333
764.76,11.1606666667,62.6125333334,37.6424666667,50.7401333333,10.0074,14.5509333333,38.708,60.3148666667,48.2066,14.5300666667
765.07,11.0635333333,62.5171666667,37.5472,50.6682,9.84500000001,14.2883333333,38.6464666667,60.1146666667,48.1056,14.2606
765.39,11.3953333333,62.5358333333,37.7999333333,50.9424666667,10.1528666667,14.6937333333,38.9097333333,60.1731333333,48.3910666667,14.4948666667
765.70,11.438,62.7731666667,38.0481333333,51.1197333333,10.2523333333,14.7326666667,38.9819333334,60.3832,48.586,14.6284
766.01,11.7707333333,63.3034,38.5972666667,51.6763333333,10.6096666667,15.0340666666,39.5966666666,60.9667333333,49.3014,15.0413333333
766.32,11.668,63.6312,38.5193333333,51.7873333333,10.5817333333,14.8774,39.5423333333,61.1074666667,49.3588,14.9640666667
766.64,11.4213333333,63.8017,38.5362,51.7254666667,10.2756666667,14.5864,39.4424,61.0016,49.2234666667,14.639
766.95,11.7664,64.3377,38.9108666667,52.2249333333,10.5223333333,14.8642,39.7537333333,61.6050666667,49.5838,14.9022666667
767.26,11.6258,64.5843,38.8779333333,52.1156,10.3348666667,14.6773333333,39.8004,61.7254,49.6917333333,14.6906
767.57,11.2177333333,64.7761,39.0141333333,52.3150666666,9.93733333333,14.4582,39.7496,61.8209333333,49.7494,14.4628666667
767.88,11.4366666667,65.3018333333,39.4022,52.7716,10.2244666667,14.6872666667,40.2568666667,62.2711333333,50.114,14.7640666666
768.20,11.5169333333,65.3173,39.4134,52.7248,10.2796,14.7357333333,40.244,62.2155333333,50.2429333333,14.6050666667
768.51,11.3830666667,65.4703333333,39.4685333333,52.6595333333,10.1272666667,14.7012,40.2694666667,62.1917333333,50.3584666666,14.7419333333
768.82,11.4034666667,65.9230333333,39.5497333333,52.6394666667,10.2566,14.6767333333,40.3456,62.4979333333,50.5105333333,14.8286
769.13,11.1443333333,65.5119333333,39.3344,52.2186,9.92520000001,14.4962,40.0535333333,62.1465333333,50.3101333333,14.5844666667
769.44,10.9387333333,65.0612333333,39.0258,51.8041333333,9.6898,14.4298666667,39.7387333333,61.7659333333,49.8312666667,14.2341333334
769.76,11.4126,65.0875,39.3364666666,52.1011333333,9.83066666666,14.7599333333,40.1942,61.9151333333,50.061,14.4878666667
770.07,11.7706666667,65.0182,39.2216,52.1894666667,10.1320666667,14.941,40.3204666667,61.8663333333,50.0504666667,14.7920666667
770.38,11.8340666666,65.1301666667,39.1844666667,52.3348666667,10.1115333333,15.0700666667,40.5321333333,61.9342,50.1574,14.9242
770.69,11.7386666667,65.1228,38.9397333334,52.4908666667,9.98700000001,15.1808666667,40.3833333333,61.9259333333,50.0509333333,14.9135333333
771.00,11.9605333333,64.6567666667,38.7520666667,52.0156666667,10.3644,15.4144,40.2582,61.4568666667,49.7925333333,15.1909333333
771.32,11.7246666667,64.1831666667,38.3237333333,51.6014,10.1366,15.0418,39.8326,61.0686,49.3499333333,14.7804666667
771.63,11.8362666667,64.3163666667,38.3804666667,51.6898666667,10.1509333333,15.1590666667,40.0001333333,61.4075333333,49.3949333333,14.8991333333
771.94,11.8770666667,64.5797,38.5895333333,52.1355333333,10.2538,15.1420666667,40.3313333333,61.8756666667,49.6519333334,14.9475333333
772.25,11.9432,64.7711,38.8071333333,52.6120666667,10.4053333333,15.42,40.5578666667,62.1081333333,49.9398666667,15.2350666667
772.56,12.2060666667,65.2646,38.8572666667,53.0773333333,10.9259333333,15.4754,40.8368666667,62.2794,50.1982,15.5096
772.87,12.1794,65.5794333333,38.9316666667,53.1589333334,10.9114666667,15.4667333333,40.9446666667,62.3077333333,50.195,15.3843333333
773.18,11.9123333333,65.8450666667,39.0558666667,53.4072666666,10.9681333333,15.2344666667,40.6896,62.3714666667,50.3398,15.3182
773.50,11.899,65.9314666667,39.185,53.5224,11.1948666667,15.4198,40.6781333333,62.4939333333,50.6373333333,15.6707333333
773.81,11.8137333333,65.4722,38.9412,52.9706,11.2190666667,15.3104666667,40.5097333333,61.9248666667,50.4967333333,15.6895333333
774.12,11.69,66.1773,39.2685333333,53.4569333333,11.1656,15.1368666667,40.8050666667,62.4982,50.9386,15.4575333333
774.43,11.94,66.7519333333,39.8161333333,54.0386,11.3132,15.3194,41.131,63.1715333334,51.3301333333,15.5407333333
774.74,12.0042,67.3520666667,40.1630666667,54.6242,11.3761333333,15.4260666667,41.5339333333,63.526,51.9382,15.8388666667
775.05,12.5754666667,68.0862,40.7753333333,55.2434666667,11.7619333333,15.9734666667,41.9905333333,63.9079333333,52.5197333333,16.4204
775.36,13.5525333333,68.4515666667,41.4962666667,55.5742,12.5539333333,17.0355333333,42.5714,64.1964,53.0307333333,17.1886666667
775.67,13.7244,68.5482666667,41.8252666666,55.6906666666,12.3643333333,16.8745333333,42.8504666667,64.5244,53.2910666667,17.0788666667
775.98,14.2326666667,68.7007,42.2304666667,56.01,12.6324666667,17.2809333333,43.3528,64.9106,53.7440666667,17.4474666667
776.30,14.7187333333,68.4299666667,42.1940666667,56.1111333334,13.0942,17.6126,43.4564,64.8137333333,54.0824,18.0520666667
776.61,15.0553333333,68.4589,42.3335333333,56.1693333333,13.4352,18.1865333333,43.7709333333,65.0571333334,54.2786666667,18.3764666667
776.92,14.8241333333,68.2989,42.1763333333,56.0076666667,13.0401333333,18.1699333333,43.8260666667,64.9532666667,54.0611333333,17.8626
777.23,14.8045333333,68.4116666667,42.2352666667,56.3645333333,13.1484666667,18.1876,43.8734666667,65.3090666667,54.0761333333,17.8855333333
777.54,15.4321333334,68.4038,42.6631333333,56.3527333333,13.7672,18.8184666667,44.0988,65.3614666667,54.1904,18.7902
777.85,15.2866666667,68.7338666667,42.4472,56.4339333334,13.6459333333,18.6112,44.2584666667,65.4413333333,54.2745333333,18.8314
778.16,14.9535333333,68.5229333333,42.2354666667,56.1301333333,13.1760666667,18.1295333333,43.9450666667,65.2361333333,53.8948,18.3655333333
778.47,14.3003333333,68.0644666667,41.6223333333,55.7667333333,12.533,17.3892,43.5488,64.9357333333,53.4455333333,17.7946
778.78,13.0581333334,67.2776,40.7117333333,54.8047333333,11.4326,15.9236,42.6381333333,64.1057333333,52.5738,16.7419333333
779.09,12.6031333333,66.5260666667,40.0293333333,54.1,11.3946666667,15.5568,41.8070666667,63.1764666667,51.6576,16.5426
779.40,11.719,65.654,39.3542,53.2820666666,10.6108666667,14.966,40.8292666667,62.3518,50.6144666667,15.7879333333
779.71,10.9175333333,65.6760666667,39.2172,53.1498666667,9.95873333334,14.2846666667,40.4682,62.2622666667,50.1646666667,15.1274
780.02,10.6652,65.5003,38.8394,52.7832666667,9.62133333333,13.9776666667,40.0604666666,61.8276666667,49.7908,14.8294
780.33,10.6606,65.7567,38.6979333333,52.6098,9.58680000001,13.6493333334,39.8438666667,61.7702666667,49.6629333334,14.982
780.64,10.2896666667,66.1341333333,38.5268,52.4782666667,9.08826666666,13.4344666667,39.6736666667,61.6832666667,49.7258666667,14.5695333333
780.95,10.0714,66.1112,38.3967333333,52.6944666666,8.78960000001,12.8928,39.6586666666,61.7936,49.7698,14.0555333333
781.26,10.3385333333,65.9259333333,38.6379333333,52.7241333333,9.1956,13.1422,39.6494666667,61.6846,49.9084666667,14.329
781.57,10.5755333333,65.8792333333,38.8249333333,52.7098,9.78026666667,13.8368666667,39.96,61.8906,50.2117333333,14.6164
781.88,10.6722,65.9359666667,39.0740666667,52.5925333334,10.1972666667,14.1746666666,39.9677333333,61.5538666667,50.3220666667,14.7906666667
782.19,11.5366,66.7053333333,39.5284666667,53.6016666667,11.1545333333,15.0935333333,40.4918,62.2478,50.9430666667,15.5526666667
782.50,12.0956666667,67.1988666667,39.9752666667,53.7952666667,11.382,15.4537333333,41.0601333333,62.8629333333,51.4316666667,15.9281333333
782.81,12.7931333334,68.0714666667,40.5946666667,54.2588,11.897,15.8207333333,41.6540666667,63.7228,52.3157333333,16.4949333333
783.12,13.4681333333,68.6228333333,40.838,54.7651333333,12.3941333333,16.2602666667,42.2572,64.1229333333,52.8701333333,17.2246
783.43,13.8875333334,68.9279666667,41.1807333333,55.0894666667,12.5191333333,16.3000666667,42.6215333333,64.3350666667,53.1159333333,17.6811333333
783.74,14.1008,68.9025333333,41.7535333333,55.5369333333,12.8874,16.3987333333,42.8211333333,64.4029333333,53.3634,17.882
784.05,14.6531333333,68.1073333333,41.8288666667,55.2937333333,13.3928,16.5372,42.6649333333,63.7173333333,53.0152,18.1964666667
784.36,14.6455333333,68.4251666667,42.047,55.2308,13.4956666667,16.688,42.7180666667,63.6708666667,53.0596666667,18.406
784.67,14.6373333333,68.4778666667,42.0120666666,54.9827333333,13.2296,16.5285333333,42.6900666667,63.6658666666,52.8799333333,18.3418666667
784.98,15.0530666667,68.7643,42.4237333333,55.4677333333,13.6660666667,16.7596666667,42.8947333333,63.9792,53.0006666667,18.8809333333
785.29,15.1309333333,69.2311333333,42.7678666667,55.8803333333,13.706,16.8464666667,43.2706,64.7736666667,52.9868,19.1336666667
785.60,14.4388,69.0291,42.6050666667,55.2622,12.9692666667,16.4976,42.8306666667,64.664,52.5358,18.5218666667
785.91,14.2552,68.9732,42.4480666667,55.3697333334,12.8788666667,16.5102666667,42.7052666667,64.5531333333,52.4972666667,18.4522666667
786.22,14.2420666667,69.1655,42.6242666667,55.6348666667,13.0657333333,16.6709333333,42.8153333333,64.4374666667,52.5902,18.4288666667
786.53,13.9155333333,68.9051666667,42.4431333333,55.5358,12.4852,16.4135333333,42.4894,64.2995333333,52.3080666667,18.0970666667
786.84,13.7685333333,68.7396,42.3466666667,55.2322,12.6078,16.3847333333,42.4751333333,64.3034666667,52.1932666667,17.8979333333
787.14,13.8593333333,68.8765666667,42.2916,55.1804,12.7218,16.7951333333,42.8338666667,64.3057333333,52.1346,17.9938666666
787.45,13.7442,69.1964333333,42.3726,55.4038666667,12.5841333333,17.0312666667,42.8721333333,64.9869333333,52.0322,18.159
787.76,14.03,68.5985333333,42.2236,55.0401333333,12.8284,17.3615333334,42.8382666667,64.6428666667,51.6774,18.2972666667
788.07,14.1449333333,68.7187,42.2183333333,55.1150666667,12.8463333333,17.6657333333,42.9834666667,64.6492666666,51.8223333333,18.3884666667
788.38,14.1580666667,68.3087,41.8900666667,54.4291333333,12.6307333333,17.5982666667,42.8675333333,64.0892,51.5158,18.2741333333
788.69,14.6252666667,67.9173666667,42.0056666667,54.231,13.1942666667,17.9604,42.8733333333,63.8385333333,51.6282,18.7004666667
789.00,15.2295333333,68.2968,42.3834,54.7273333333,13.9516,18.5235333333,43.5638,64.0809333333,52.1978,19.4191333333
789.31,14.9004,68.3046,42.3487333333,54.8352666667,13.5785333333,18.3640666667,43.6054,64.2988666667,52.1417333333,18.9808
789.62,14.2385333333,67.1751,41.3364,53.8764666667,12.9174,17.8164,43.0618,63.4162,51.1187333334,18.3709333333
789.92,14.2572666667,66.9883333333,41.3022666667,53.6803333333,13.1696,18.0272,43.1969333333,63.3722666667,51.1307333333,18.2728
790.23,14.1159333333,66.617,41.1442,53.5676666667,12.9480666667,17.946,42.8010666667,63.0512666667,50.8542666667,18.0969333333
790.54,13.5767333333,65.8901333333,40.4987333333,52.8142666667,12.4614666666,17.3236666667,41.8572,62.5546666667,50.3568,17.5345333333
790.85,13.3623333333,65.4927666667,40.3318,52.4579333333,12.238,16.9964,41.8378666667,62.0369333333,50.2718,17.374
791.16,12.928,65.1994333333,39.9828666667,52.267,11.7508,16.6817333333,41.5952666667,61.783,50.1301333334,17.0611333334
791.47,12.8982,64.8804666667,40.1939333333,52.3768,11.9456666667,16.6947333334,41.4048666667,61.6978666667,49.9374,17.0524
791.78,12.5726,64.5712666667,39.9164,52.4582666667,11.6184,16.3588666667,41.2797333333,61.6226666667,49.3975333333,16.7809333333
