wavelength,Back_ThrCyam,Belly_ThrCyam,Breast_ThrCyam,Crissum_ThrCyam,Crown_ThrCyam,DorTail_ThrCyam,Patch10_ThrCyam,Patch11_ThrCyam,Rump_ThrCyam,Throat_ThrCyam,WingTip_ThrCyam
586.04,13.7082666667,21.4421333333,15.403,23.0044,14.6362,13.1417035999,18.0021333333,6.62793333334,15.6617333333,16.2282666667,11.5843
586.38,13.7072666667,21.4580666667,15.3941333333,22.9692666667,14.6478333334,13.1067269765,18.0221333333,6.61443333334,15.62468,16.2292,11.6109
586.72,13.8078666667,21.6158666667,15.5534,23.1049333333,14.7395,13.2310509456,18.1480666667,6.6796,15.7369333333,16.3522666667,11.7561
587.06,13.7004,21.5608,15.4602,23.0036,14.6319,13.1388822283,18.0545333333,6.6058,15.6533466667,16.2800666667,11.7182333333
587.39,13.6991333333,21.5586,15.4801333333,23.0596,14.6386,13.137083151,18.0690666667,6.58066666667,15.6523066667,16.2826666667,11.7291333333
587.73,13.7373333333,21.5773333333,15.5063333334,23.0951333333,14.6526333333,13.184408134,18.0541333333,6.63506666667,15.6480666667,16.3244,11.7550666667
588.07,13.7755333334,21.6084,15.5475333333,23.1215333334,14.7080666667,13.2551735589,18.0760666666,6.70293333334,15.65204,16.3715333333,11.839
588.41,13.8402666667,21.6252666667,15.5889333333,23.1440666667,14.7752333333,13.2810242424,18.0965333333,6.7395,15.6862,16.4141333333,11.8984
588.74,13.8850666667,21.6673333334,15.6084,23.1814666667,14.7827,13.3271938369,18.1109333334,6.77743333333,15.7221066667,16.4184666667,11.9288666667
589.08,13.8677333333,21.65,15.5634,23.108,14.7159,13.3096040556,18.0827333333,6.75623333333,15.6869333333,16.3841333333,11.9250666667
589.42,13.8356666667,21.6010666666,15.5220666667,23.0706666667,14.6778666667,13.2665270107,18.0362666667,6.69996666667,15.6403333333,16.3562,11.9272
589.76,13.7948666667,21.5545333334,15.5162666667,23.0274,14.6425333333,13.2517070973,17.9598666667,6.6688,15.6144,16.3310666667,11.8825666667
590.09,13.7962666667,21.5409333333,15.5245333333,23.0448,14.6359333333,13.2966995101,17.9306,6.68726666667,15.5964133333,16.3446,11.8621666667
590.43,13.7357333333,21.4415333333,15.4166666667,22.9544,14.5314,13.2100186945,17.8634666667,6.67063333333,15.5087066667,16.2706666667,11.8206666667
590.77,13.859,21.5964666667,15.5296,23.1022,14.6396666667,13.3353319093,17.9726666667,6.80613333333,15.61968,16.375,11.9412
591.11,13.9007333333,21.6418666667,15.5622,23.1366666667,14.6993666667,13.3758980975,18.0119333333,6.8799,15.6826533333,16.4153333333,12.0389
591.44,13.8592,21.5994,15.5118,23.1123333333,14.6513,13.3221022329,17.9972,6.8496,15.6367733333,16.3606,12.0005666667
591.78,13.8678666667,21.6541333333,15.512,23.1178666667,14.6703,13.3443713488,18.0191333334,6.86393333333,15.66176,16.3753333333,12.0178
592.12,13.867,21.6906,15.5171333333,23.1421333333,14.6788666667,13.3656036683,17.9881333333,6.87736666667,15.6830933333,16.377,12.0341666667
592.46,13.7789333333,21.6212,15.4546666667,23.0732,14.6118333333,13.3138608567,17.9475333333,6.81316666667,15.6156,16.3542666667,11.9955333333
592.79,13.7143333334,21.5465333333,15.4044,23.0094,14.5619333333,13.2344287081,17.8894,6.74893333333,15.5496266667,16.2842666667,11.9416666667
593.13,13.6696666667,21.5399333333,15.4013333333,22.9940666667,14.5360333333,13.2354766234,17.8807333333,6.74513333333,15.515,16.2846,11.9344
593.47,13.7188666666,21.5672666667,15.4048666667,23.0802,14.5886333333,13.3151009911,17.9499333333,6.82046666666,15.5356533333,16.3810666667,12.0429
593.80,13.7405333333,21.6001333333,15.4067333333,23.0935333333,14.5996,13.3139313625,17.9760666667,6.82676666667,15.6030533333,16.4046,12.0790666667
594.14,13.7854666667,21.7057333333,15.5058,23.1884,14.6997,13.4254811802,18.0186,6.86233333333,15.7026266667,16.4916,12.1424666667
594.48,13.7959333333,21.7319333333,15.5498666667,23.2066,14.7292,13.4599167692,18.0476,6.84816666667,15.72924,16.5491333334,12.1550333333
594.81,13.7656,21.7411333333,15.544,23.1808,14.6720666667,13.465814468,18.0259333333,6.77633333333,15.6981066667,16.5442,12.1363
595.15,13.7549333333,21.7451333333,15.5202666667,23.1830666667,14.6683333333,13.467429403,18.0371333333,6.75806666667,15.6929333333,16.5386666667,12.1249333333
595.49,13.7161333333,21.7096666667,15.5052,23.1715333333,14.6517,13.4358841194,18.0061333333,6.72556666667,15.6786666667,16.5073333333,12.0991
595.82,13.6956,21.6558666667,15.4724,23.1551333333,14.6127333333,13.4326494987,17.9996666667,6.7151,15.6655866667,16.4896666667,12.1092
596.16,13.7412666667,21.6941333333,15.5089333333,23.2082666667,14.6651666667,13.4794488608,18.0254666667,6.75586666667,15.7044933333,16.5246,12.1765666667
596.50,13.8060666667,21.7448,15.5743333334,23.2731333333,14.7244333333,13.5576603554,18.0674666667,6.816,15.7658933333,16.5772666667,12.2568333333
596.83,13.8834,21.7813333333,15.6488,23.3258,14.7642666667,13.5954006949,18.1319333333,6.87383333333,15.8263466667,16.6358,12.3408666667
597.17,13.8904,21.8072666667,15.6662,23.3375333333,14.7630666667,13.5936052404,18.1416,6.88266666667,15.8350666667,16.6308666667,12.3417333333
597.51,13.8505333333,21.7695333333,15.6394,23.3012666667,14.7256666667,13.5785164616,18.1143333333,6.86116666667,15.8029333333,16.5774666667,12.3131
597.84,13.7691333333,21.6299333333,15.5425333333,23.1935333333,14.6291333333,13.4675999658,18.046,6.8311,15.68532,16.4686666667,12.2269666667
598.18,13.7348,21.5514666667,15.476,23.1484,14.5889333333,13.4517272272,18.0096,6.82603333333,15.65192,16.4105333333,12.2105666667
598.52,13.7274666667,21.5107333333,15.4528,23.1586,14.5607,13.4241199248,17.9911333333,6.84273333333,15.6297866667,16.3590666667,12.1889666667
598.85,13.7093333333,21.5051333334,15.4728,23.1605333333,14.5322333333,13.4242336865,17.952,6.8557,15.6394933333,16.3439333333,12.2303
599.19,13.7393333333,21.5171333333,15.4995333333,23.156,14.5152333333,13.4513802575,18.001,6.90903333333,15.6633333333,16.3927333333,12.2576666667
599.53,13.7164666667,21.5178666667,15.4612,23.1124666667,14.4848666667,13.4041506266,17.9676666667,6.8859,15.6450533333,16.3636666667,12.2154
599.86,13.6605333333,21.4951333333,15.3726666667,23.0424666667,14.4163,13.3283771019,17.8993333333,6.82563333333,15.57872,16.3142666667,12.1161666667
600.20,13.6116,21.4479333333,15.3036666667,23.0179333333,14.362,13.282985589,17.8838,6.77636666667,15.5011733333,16.2851333333,12.0668333333
600.53,13.6135333333,21.4792666667,15.2794,23.0426,14.3922666667,13.3281318751,17.883,6.79773333333,15.5219866667,16.3045333333,12.0819666667
600.87,13.6338,21.5436666667,15.3418,23.0649333334,14.4246666666,13.3709249374,17.9142666667,6.80443333333,15.56124,16.3258666667,12.1053333333
601.21,13.7083333333,21.5950666667,15.3624666667,23.0805333333,14.4706333333,13.4066522898,17.9429333333,6.8412,15.5576533333,16.3664,12.1665
601.54,13.7747333333,21.6926666667,15.4074666667,23.1464666667,14.536,13.4918945318,17.9836,6.8891,15.64412,16.4659333333,12.2421
601.88,13.8083333333,21.7878666667,15.4878,23.1876,14.5601,13.5366108111,18.0162,6.912,15.7058533333,16.521,12.3035333333
602.21,13.8427333333,21.8691333333,15.5394666666,23.2442,14.6246666667,13.6091073479,18.0688,6.97763333333,15.7680933333,16.6095333333,12.3618333333
602.55,13.9054,21.9234666667,15.5815333333,23.3214,14.6849,13.6786149009,18.1638666667,7.03606666667,15.84348,16.7056666667,12.4081666667
602.88,13.9112,21.9496666667,15.5944,23.3297333333,14.6865666667,13.6738372636,18.134,7.0005,15.8386266667,16.6930666667,12.4118666667
603.22,13.8736666667,21.9576666667,15.6024666667,23.3262666667,14.645,13.6798781613,18.1103333333,6.97226666667,15.7931466667,16.7035333333,12.4154333333
603.56,13.8913333333,21.9134,15.6350666667,23.3144,14.6539,13.6872690932,18.1396,7.00476666667,15.7984533333,16.6832,12.4746666667
603.89,13.9152,21.918,15.6478666667,23.3219333333,14.6518666667,13.675539599,18.1320666667,7.036,15.8329466667,16.689,12.4904
604.23,13.8787333333,21.8861333333,15.6334666667,23.2875333333,14.5876,13.6482570973,18.069,6.9883,15.7920666667,16.6393333333,12.4610666667
604.56,13.8616,21.8428,15.6106,23.2643333333,14.5660666667,13.6432305878,18.0635333333,6.9951,15.77896,16.6154666667,12.4717
604.90,13.8418666667,21.8443333333,15.6189333333,23.3134666667,14.5413666667,13.6443288562,18.0560666667,6.97946666667,15.7719733333,16.6283333333,12.4781333333
605.23,13.7982,21.7762,15.5858,23.2471333333,14.468,13.5887241969,18.0062666667,6.90276666667,15.71124,16.5650666667,12.4261333333
605.57,13.7744666667,21.7264666667,15.5372,23.2145333333,14.4349,13.5353522556,17.9642,6.897,15.6483866667,16.5296,12.384
605.90,13.7453333333,21.6671333333,15.4802666667,23.1359333334,14.3588,13.4830696172,17.8943333333,6.866,15.5773333333,16.4664666667,12.3517
606.24,13.6896666667,21.6214666667,15.4556,23.0798,14.3173333333,13.4386768171,17.7939333333,6.81673333333,15.52464,16.4206,12.3313666667
606.58,13.6440666667,21.5529333333,15.3942666667,23.0175333333,14.2722666667,13.4027394054,17.7666666667,6.7813,15.4694933333,16.3812,12.2932
606.91,13.6543333333,21.5108,15.3842666667,23.0162666667,14.2638,13.3856993279,17.7586,6.80146666667,15.4582933333,16.3566666667,12.2894
607.25,13.6337333333,21.5679333333,15.3865333333,23.0496666667,14.2507,13.4137117566,17.7615333333,6.79903333333,15.48332,16.396,12.2951333333
607.58,13.6273333333,21.5772,15.4102666667,23.0792666667,14.2657666667,13.462864092,17.7660666667,6.81773333333,15.4894133334,16.4181333333,12.3352666667
607.92,13.6302,21.6068,15.3786666667,23.0621333333,14.2799333333,13.4510553315,17.8012,6.81596666667,15.49072,16.4386666667,12.337
608.25,13.6642,21.6235333333,15.3992,23.0912,14.3207,13.4936696742,17.795,6.86303333333,15.4977866667,16.4923333333,12.3990333333
608.59,13.6532,21.5725333333,15.3615333333,23.0247333333,14.2876,13.482177136,17.7555333333,6.85266666667,15.4706666666,16.4574666667,12.3882666667
608.92,13.6759333333,21.5692666667,15.3694666667,23.0314666667,14.2995666667,13.5144869219,17.7657333333,6.89266666667,15.46576,16.4642,12.431
609.26,13.6932,21.5793333333,15.3706666667,23.0298,14.3160666667,13.5308998747,17.7660666667,6.90313333333,15.48092,16.4769333333,12.4681
609.59,13.7256666667,21.5726,15.406,23.0511333333,14.3570666667,13.5522018455,17.7936666667,6.95846666667,15.5128266667,16.5211333333,12.5092666667
609.93,13.7701333333,21.6098666667,15.4338666667,23.0655333333,14.3535666667,13.5767452495,17.8374,7.01273333333,15.5267466667,16.5536666667,12.5534333333
610.26,13.8118666667,21.6480666667,15.4827333333,23.1,14.3716,13.6142629414,17.8476,7.0849,15.55328,16.5874,12.6186666667
610.60,13.9136666667,21.7446,15.5814666667,23.2031333334,14.4665333333,13.7357231602,17.9496666667,7.20576666667,15.6575866667,16.7104666667,12.7552333333
610.93,13.9437333333,21.7415333333,15.5963333333,23.2119333333,14.4464,13.7348785373,17.9389333333,7.24196666667,15.6404266667,16.6968,12.7673333333
611.27,13.9020666667,21.7076666667,15.5472666667,23.1724666667,14.3766666667,13.6859918204,17.8702666667,7.19823333333,15.5824533333,16.6721333333,12.7470666667
611.60,13.9239333333,21.6887333333,15.5801333333,23.1871333333,14.3924,13.7112648553,17.8592666666,7.27156666667,15.5886533333,16.7073333333,12.7921333333
611.93,13.9074,21.6969333333,15.5308,23.1715333333,14.3336666667,13.6568465596,17.8303333333,7.24746666667,15.5830533333,16.675,12.7459333333
612.27,13.9496,21.775,15.5788,23.239,14.3856,13.7129089542,17.8664,7.3231,15.6487866667,16.7387333333,12.8007666667
612.60,13.9349333333,21.8055333333,15.5768,23.248,14.3720666667,13.71657365,17.8912666667,7.32116666667,15.6687466667,16.7480666667,12.8296666667
612.94,13.8219333333,21.6815333333,15.4786666667,23.2096666667,14.2562,13.6208863067,17.8258666667,7.27,15.55556,16.6698,12.7629
613.27,13.7848666667,21.6866,15.4444666667,23.2158,14.2216333333,13.5828030417,17.7876666667,7.21106666667,15.49224,16.6453333333,12.7294333333
613.61,13.7666666667,21.6414,15.3742666667,23.1640666667,14.1955333333,13.5596875484,17.7413333333,7.1682,15.45032,16.584,12.6740666667
613.94,13.7488,21.6282,15.3486,23.2164,14.1968333333,13.5645576327,17.7444666667,7.14846666667,15.4536,16.5912666667,12.6752333333
614.28,13.6512666666,21.5802666667,15.3176666667,23.1570666667,14.1258,13.4896682388,17.659,7.06146666667,15.3768133333,16.5493333333,12.6081
614.61,13.7213333333,21.6295333333,15.398,23.2175333333,14.1994,13.5541228298,17.6882,7.0863,15.4331866667,16.6466,12.6980666667
614.94,13.7221333333,21.6640666667,15.39,23.1906,14.1939666666,13.5378582707,17.6972,7.08376666667,15.4543066667,16.6195333333,12.7084
615.28,13.7242,21.6954,15.396,23.2378,14.1829666667,13.5394992253,17.7158,7.03656666667,15.4450133333,16.6156,12.7131
615.61,13.7350666666,21.6741333334,15.4470666667,23.2486,14.2036666667,13.5722209159,17.7813333333,7.04243333333,15.4267066667,16.6414,12.7407333333
615.95,13.716,21.6508,15.4406666667,23.2408666667,14.1951333333,13.5698975735,17.7928,7.04936666667,15.4223066667,16.6686666667,12.7393
616.28,13.6789333334,21.6292,15.4226,23.2470666667,14.1591666667,13.5412833561,17.7360666667,7.04046666667,15.4152933333,16.6984,12.6630333333
616.61,13.7649333333,21.7426,15.5148,23.3122666667,14.2354666667,13.6455718159,17.7868,7.0743,15.4919066667,16.7992,12.7399666667
616.95,13.7588666667,21.7536666667,15.5647333333,23.278,14.2624333333,13.6965975279,17.7992666667,7.08376666667,15.5404666667,16.8195333333,12.7644
617.28,13.7040666667,21.7517333333,15.5507333333,23.2581333333,14.2484,13.6502744817,17.7925333333,7.03203333333,15.5020533333,16.8422,12.7622
617.62,13.6920666667,21.7762,15.5356,23.1876,14.2277666667,13.6411553543,17.7886666667,7.0062,15.5071733333,16.8400666667,12.7768666667
617.95,13.7072666667,21.7466666667,15.4900666667,23.1676666667,14.2219666667,13.6409184666,17.7965333333,6.99186666667,15.50256,16.7892666667,12.7959666667
618.28,13.5758,21.6217333334,15.3814,23.0708666667,14.0961,13.5544044543,17.7263333333,6.938,15.3998533333,16.6899333333,12.7092666667
618.62,13.5494666667,21.5444,15.3812666667,23.0548666667,14.095,13.5761599112,17.7251333333,6.93483333333,15.3761866667,16.7094,12.6734
618.95,13.5108,21.5096666667,15.3494666667,23.0197333333,14.0509666667,13.5446946685,17.6839333334,6.92646666667,15.3480133333,16.6627333333,12.6781
619.28,13.4934,21.5145333333,15.3097333333,23.0054,14.0226333333,13.5354175894,17.6318666667,6.87996666667,15.3039333333,16.6373333333,12.6421
619.62,13.4726,21.4877333333,15.3226,22.9945333333,14.0168666667,13.4898567783,17.6126,6.83323333333,15.2577066667,16.6166666667,12.647
619.95,13.4984,21.5408666667,15.3548666667,23.0176666666,14.0367,13.5169033151,17.6208,6.86566666667,15.2202,16.592,12.7105666667
620.28,13.4321333333,21.4681333333,15.2956,22.9420666667,14.0001666666,13.4110303942,17.5700666667,6.7928,15.1766666667,16.5484,12.6624333333
620.62,13.4263333333,21.4560666666,15.2332666667,22.9649333333,13.9771333333,13.3954869788,17.5954,6.78826666667,15.1890533333,16.5464,12.6615333333
620.95,13.5116666667,21.5158666667,15.3040666667,23.0651333333,14.0349,13.4829170996,17.6487333333,6.90593333333,15.25688,16.5788666667,12.7504666667
621.28,13.5141333333,21.5108,15.2914666667,23.0923333333,14.0338666667,13.4774556847,17.6240666667,6.92643333334,15.2072266667,16.5539333334,12.7156
621.62,13.5486,21.5914666667,15.3368,23.1197333333,14.0840333333,13.5316665413,17.6844,6.98363333333,15.2426533333,16.6216666667,12.7107
621.95,13.5731333333,21.6329333333,15.3188,23.1395333333,14.1325,13.5750363181,17.7084,6.95426666667,15.2788133333,16.6358666667,12.7436666667
622.28,13.4962,21.6108,15.2264,23.1047333333,14.0825,13.4894516063,17.6465333333,6.90966666667,15.2156133333,16.5629333333,12.6969333333
622.62,13.5033333333,21.5950666667,15.2140666667,23.1104666667,14.0834666667,13.5211158237,17.6524,6.94636666667,15.2157333333,16.5863333333,12.6911
622.95,13.4769333333,21.5592666667,15.1977333334,23.0872,14.0711333333,13.5076513898,17.621,6.96743333333,15.2425466667,16.5806666667,12.7128333333
623.28,13.5260666667,21.5875333333,15.2019333334,23.0708,14.0589333333,13.5873383345,17.6443333333,7.02813333333,15.2788266667,16.5794,12.7572666667
623.62,13.5761333334,21.5895333333,15.2452666667,23.1118666667,14.1162666667,13.6577482798,17.7086,7.06356666667,15.3725466667,16.6311333333,12.8147333333
623.95,13.6616,21.6906666667,15.3274,23.1946,14.1615666667,13.7851104921,17.7604,7.1557,15.42584,16.6820666667,12.8810666667
624.28,13.6636,21.6882666667,15.3621333333,23.1665333333,14.1551333333,13.7801016519,17.7507333333,7.1525,15.3834533333,16.6948,12.9013666667
624.62,13.6393333333,21.6686,15.3521333333,23.1293333333,14.1626666667,13.7782047049,17.7428,7.10443333333,15.3820933333,16.698,12.8971
624.95,13.6106666667,21.6437333333,15.3516,23.1565333333,14.1285666667,13.7549670768,17.7352,7.07633333333,15.3718133333,16.665,12.9103666667
625.28,13.5794,21.6240666667,15.3258,23.1414,14.0987666667,13.7245904079,17.6913333334,7.0606,15.3456533333,16.6147333333,12.8938
625.61,13.6405333333,21.67,15.3978,23.1721333333,14.1396666667,13.7582131009,17.7353333333,7.1091,15.4155733333,16.689,12.9193666667
625.95,13.8100666667,21.7983333333,15.5588666667,23.2842666667,14.2581333333,13.9061724311,17.8736666667,7.239,15.5625466667,16.8274666667,13.0693333333
626.28,13.8134,21.7948,15.5668,23.254,14.2329,13.8831913762,17.8546666667,7.19873333333,15.5502266667,16.7968,13.043
626.61,13.8233333333,21.7950666667,15.5888,23.2577333333,14.2222333333,13.8904176464,17.8524,7.18343333333,15.5600266667,16.8114,13.0531666667
626.94,13.7147333333,21.7359333333,15.5370666667,23.2129333333,14.1575,13.7789243905,17.7536,7.10223333333,15.4994266667,16.7239333333,12.9684666667
627.28,13.7059333333,21.7108,15.4858,23.1966666667,14.1030333334,13.7186401117,17.719,7.0678,15.4581866667,16.6885333333,12.9568666667
627.61,13.6852666667,21.6777333333,15.4744666667,23.1790666667,14.0912333333,13.7157050125,17.7113333333,7.0652,15.45388,16.6703333333,12.9870333333
627.94,13.6830666667,21.6738,15.4556666667,23.2104666667,14.0833333333,13.7059468444,17.6762666667,7.0729,15.45836,16.6366,13.0101
628.27,13.7074,21.6791333333,15.4694,23.2514666667,14.0940333333,13.7139151971,17.6693333333,7.09923333333,15.4442933333,16.6372,13.0629333333
628.61,13.787,21.7397333334,15.5246666667,23.2699333333,14.1447333333,13.7750679084,17.6907333333,7.1696,15.5105066667,16.7112,13.1409333333
628.94,13.7504,21.7174,15.49,23.2458666667,14.0938,13.7426057074,17.6425333333,7.11333333333,15.4948,16.7106666667,13.1467666667
629.27,13.731,21.6888666667,15.4432666667,23.2262666667,14.0458333333,13.692230565,17.6096666666,7.12316666667,15.4402933333,16.6530666667,13.1535666667
629.60,13.6435333333,21.6305333334,15.3328666667,23.1452,13.9586666667,13.6289076897,17.5102,7.05223333333,15.36316,16.5686666667,13.1111333333
629.94,13.6825333333,21.6784,15.3766,23.1762,14.0018333333,13.673377136,17.5273333333,7.12553333333,15.4138666667,16.6189333334,13.2015
630.27,13.7268,21.7213333333,15.4227333333,23.2000666667,14.0589666667,13.7202859649,17.5700666667,7.1993,15.4149333333,16.64,13.2648
