wavelength,Back_PyrRuff,Belly_PyrRuff,Breast_PyrRuff,Crissum_PyrRuff,Crown_PyrRuff,DorTail_PyrRuff,Patch10_PyrRuff,Rump_PyrRuff,Throat_PyrRuff,WingTip_PyrRuff
252.79,15.2688,13.2452,12.8935333333,14.917,9.98053333334,15.1320666667,14.0762,14.6920666667,14.1153333333,16.7058666667
253.16,15.0753333333,13.1872666666,13.1289333333,15.0072666667,9.74193333335,15.7274,14.5108666667,15.0072666667,13.9368,16.8856666667
253.54,14.3612666667,12.5291333333,12.1526666667,14.0153333334,8.90586666666,15.2265333333,14.3918,15.0432666667,13.2213333333,16.8651333333
253.91,13.4444,11.2221333333,11.2889333333,12.5334,8.21106666668,14.1334666667,13.2444,14.0999333333,11.8333333333,15.5777333333
254.28,13.5706666667,12.2034666667,12.226,12.7909333333,8.92660000001,14.6781333333,13.9322,14.5310666667,12.1582,16.1921333333
254.66,17.3658666667,15.8040666667,15.3613333333,15.8392666667,11.8881333333,17.7156666667,17.4125333333,17.471,15.1516,18.6713333333
255.03,18.3515333333,16.9841333333,16.569,16.5934,12.7227333333,18.5470666667,18.144,18.8644666667,16.1782666667,19.597
255.41,18.3975333333,17.1010666666,16.9786666667,15.7919333333,13.0886666667,18.6789333333,18.4098,18.4830666667,15.7554,19.6942
255.78,18.797,16.6416,15.9775333333,15.4510666667,12.6315333333,17.6942,17.619,17.4060666667,14.8872,19.5489333333
256.15,16.6487333333,14.9731333333,14.8054,13.9199333333,11.0594,16.5530666667,15.8349333333,16.3136,13.4290666667,17.8814666667
256.53,15.7807333333,14.2526,14.6622,13.1895333333,10.0332666667,15.5814666667,14.4186666667,15.2602666667,12.3367333333,17.8736666667
256.90,18.0180666667,16.0059333333,16.7668,15.0149333333,11.4114666667,17.968,16.5065333334,16.8368666667,14.2742,20.3903333333
257.28,16.2088,14.8571333333,14.7936,13.6962,10.1405333333,16.4626,14.6032,15.3287333333,12.7347333334,18.7482
257.65,13.8211333333,12.4310666667,12.3250666666,11.3984,7.58539999999,14.309,12.1788,12.6015333334,10.2358,16.0893333333
258.02,14.3104666667,13.5342666667,13.3056666667,12.9175333333,8.6348,15.5162666667,13.1046666667,13.7977333333,11.4691333333,17.2279333333
258.40,12.5605333333,11.9070666667,11.4482666667,11.5613333333,7.17566666667,14.0246,11.5300666667,12.2462666667,9.73293333335,16.0539333333
258.77,11.3198666667,11.1466,10.7158,10.9564666667,6.40933333333,13.5849333333,10.7606,11.5827333333,8.99313333333,15.7606
259.15,10.4594,10.2143333333,10.051,10.1837333333,5.6356,12.7564666667,9.59166666667,10.4339333333,8.05513333334,14.9003333333
259.52,10.5265333333,10.2367333333,9.87913333333,10.2125333333,5.686,12.9951333333,9.58453333333,10.3092666667,7.9276,14.8984
259.89,9.69613333333,9.89553333335,9.4178,9.77506666666,5.312,12.7209333333,9.3112,10.0162,7.61773333334,14.4560666667
260.27,9.12886666666,9.60566666665,9.22973333333,9.22966666666,4.91506666667,12.311,8.86753333333,9.22066666667,6.94173333333,14.1724
260.64,9.14106666667,9.46459999999,9.12733333334,8.90866666666,4.84846666667,12.4082666667,9.11826666667,9.00426666667,7.0858,13.9667333333
261.01,7.52806666667,8.35659999999,7.90966666667,7.7932,3.771,11.3082,7.81653333333,7.8678,5.56793333333,12.6816666667
261.39,8.01633333333,8.80126666667,8.18853333333,7.84873333334,4.0584,11.3185333334,8.41353333334,8.09766666666,5.84353333333,13.0988666667
261.76,7.98506666667,8.99880000001,8.07493333333,7.60566666667,4.03493333333,11.2112,8.18473333333,7.86506666667,5.67793333333,12.8789333333
262.13,8.67893333333,9.7624,8.43873333333,8.01166666666,4.32873333334,11.6254666667,8.52946666666,8.23593333333,5.73253333333,13.675
262.51,8.68486666667,9.57133333333,8.20633333334,7.58240000001,4.00713333333,11.2394666667,8.52733333334,7.9206,5.38346666667,13.4033333333
262.88,8.13646666667,9.01693333333,7.20293333333,6.64680000001,3.0056,10.3010666667,7.428,6.58713333333,3.9722,12.3866666667
263.25,7.84953333334,8.90106666666,7.02453333334,6.25773333333,2.35113333333,10.0329333333,7.65246666666,5.80493333333,3.6584,12.0189333333
263.63,7.55099999999,8.98286666667,6.83893333333,6.06426666667,1.7058,9.78086666669,7.47259999999,5.71979999999,3.2316,12.0422666667
264.00,9.17579999999,10.3532666667,8.63999999999,7.12966666667,3.08553333333,11.8717333333,9.15153333334,7.13766666667,4.46606666667,13.447
264.37,9.07006666666,9.87659999999,7.88473333333,6.85586666667,2.55146666667,11.679,8.68299999999,6.7408,4.19746666667,13.0452
264.75,8.58353333333,9.45793333333,6.47326666666,6.51526666666,1.68146666667,10.6010666667,7.44006666667,5.75026666667,2.8584,12.4168666667
265.12,8.9164,10.0826,6.51786666667,6.36066666666,2.61373333333,10.728,7.84133333333,6.35253333332,3.3334,13.4326666667
265.49,9.53166666665,10.7803333333,7.507,7.54706666666,3.89753333333,11.9327333333,8.27533333334,7.21886666666,3.75353333333,14.6138666667
265.87,11.5810666667,12.3886666667,9.562,9.44759999999,6.19446666667,13.8666666667,9.98099999999,9.06666666666,5.74466666666,16.2818666667
266.24,9.95533333334,11.0715333333,8.07293333333,8.08786666666,5.34966666667,12.5817333333,8.83186666666,7.49259999999,4.9404,14.6428
266.61,11.6954,12.8736666667,10.3016666667,10.1006666667,7.26279999999,14.4971333333,10.3018,9.46113333333,6.95399999999,16.3578666667
266.98,10.5114666667,11.6992666667,9.83186666667,9.27573333335,6.63233333334,13.45,9.69453333333,8.905,6.3234,15.4067333333
267.36,11.0978666667,12.1423333333,9.91353333333,9.73386666665,7.4784,14.5042666667,10.2594,9.73386666666,6.88613333334,15.6087333333
267.73,11.0739333333,11.8226,9.79973333334,10.0427333333,7.73720000001,14.6337333333,10.2396666667,9.16913333333,7.02126666667,15.5271333334
268.10,10.4412666667,11.6908666667,9.42360000001,10.1256,7.43966666666,13.8035333333,9.8164,8.70853333333,6.59593333333,15.3880666667
268.48,10.5787333333,12.1691333333,9.7584,10.4834,8.02806666667,14.033,9.9618,9.28106666667,7.05473333333,15.7250666667
268.85,11.1587333333,12.6293333333,10.7725333333,11.0280666667,8.99693333333,15.0593333333,10.6167333333,9.85040000001,7.88173333333,16.76
269.22,11.7697333333,13.1092,11.7090666667,11.988,9.38186666666,15.6364666666,11.2726666667,10.1273333333,8.21826666667,16.9514666667
269.59,9.63426666666,10.8951333333,9.31306666666,9.6164,6.57146666667,13.256,8.93226666668,7.99286666666,5.97073333333,14.3205333333
269.97,9.06039999999,10.6794,8.73086666667,8.96213333334,6.07133333333,12.6914666667,8.52839999999,7.53973333334,5.60846666667,14.1485333333
270.34,8.25200000001,10.0225333333,8.26886666667,8.40333333334,5.63026666667,12.1174666667,7.94413333334,6.85713333334,4.87953333333,13.4508666667
270.71,7.77313333333,9.44386666667,7.4424,7.77326666666,5.2618,11.527,7.27966666667,5.91280000001,4.3396,12.894
271.09,8.29760000001,10.2992,8.02746666666,8.23413333334,5.5494,12.4596666667,7.43973333333,6.56086666666,5.078,13.3757333333
271.46,7.73413333333,9.93066666666,7.611,7.80086666667,5.30153333333,11.9016666667,7.00026666667,6.38953333333,4.7832,13.4924
271.83,8.16673333334,10.4991333333,8.04600000001,7.92573333333,5.7938,12.2298,7.48946666667,7.13813333333,5.38746666667,13.9352666667
272.20,8.1652,10.0772666667,7.6426,7.52793333334,5.44686666667,12.0389333333,7.21426666667,6.84099999999,5.33226666667,13.7216666667
272.58,7.94186666667,9.89173333332,7.73506666667,7.25259999999,5.1994,11.935,7.4792,6.51900000001,5.06646666667,13.555
272.95,7.53399999999,9.65406666667,7.4464,7.04186666666,5.05353333333,11.3304666667,7.4122,6.38893333333,4.92693333333,13.0359333333
273.32,7.35686666666,9.27073333333,7.05333333333,6.58346666667,4.6794,11.0376666667,7.14146666667,5.96186666667,4.70873333334,12.8242
273.69,8.18726666666,10.3318666667,8.27120000001,7.90999999999,6.05253333333,12.2882666667,8.44973333333,6.97866666667,5.81986666667,14.1555333333
274.06,7.81866666666,9.61086666667,8.10033333333,7.70086666667,5.6324,11.8637333333,8.0646,6.75886666667,5.27393333333,13.9733333333
274.44,8.87500000001,10.2968666667,9.08846666667,8.68753333333,6.47406666667,12.7292,9.01046666666,8.03646666667,6.2814,14.8698
274.81,7.80833333333,9.54240000001,8.63213333333,7.81360000001,5.7404,12.0624666667,8.40613333334,7.58753333333,5.82653333333,14.3402666667
275.18,7.93926666667,9.05506666668,8.26426666668,7.93393333333,5.88146666667,11.7358,8.44840000001,7.46806666667,5.69186666667,14.5356666667
275.55,7.93806666667,8.70086666667,8.28633333332,7.89386666667,5.6938,11.581,8.23106666666,7.12,5.53353333333,14.1128
275.93,7.17426666667,8.02800000001,7.60953333333,7.54253333333,4.82006666667,10.4712666667,7.18560000001,6.24280000001,4.34586666667,13.3556
276.30,6.41993333333,7.45720000001,6.919,6.71133333333,4.40146666667,9.54306666667,6.15073333333,5.49486666666,3.53253333333,12.3913333333
276.67,5.5942,6.41833333334,5.93846666667,5.9836,3.68606666667,8.73286666667,5.12006666666,4.72486666667,2.90153333333,11.9672
277.04,5.26986666667,6.34919999999,5.76626666667,6.11833333333,3.3766,8.3636,4.68106666667,4.76186666667,2.59733333333,11.9827333333
277.41,4.90193333333,6.10379999999,5.18326666667,5.83413333334,3.43006666667,7.97413333334,4.20986666667,4.679,2.34533333333,11.6563333333
277.79,4.95753333333,5.66006666667,5.1974,5.57213333333,3.27186666667,7.70253333334,3.82206666667,4.76440000001,2.32966666667,11.431
278.16,5.0086,6.10253333333,5.3618,6.06273333333,3.6638,8.26213333332,4.20513333333,4.92886666667,3.07126666667,11.4244666667
278.53,3.59933333333,4.90986666667,3.754,4.49773333333,2.62093333333,6.87273333334,2.97,3.39906666667,1.41366666667,10.5464
278.90,3.47826666667,4.44446666667,3.4896,4.36486666667,1.91533333333,6.81453333333,2.71113333333,3.10893333333,0.824133333334,10.0938
279.27,2.24906666667,3.76746666667,2.52513333333,3.36506666667,1.19073333333,5.96506666667,2.03053333333,1.99593333333,-0.184133333334,8.93853333333
279.64,2.61926666666,4.6514,2.6248,3.5506,1.63693333333,5.94986666667,2.51206666666,2.48373333333,0.174933333334,9.10526666667
280.02,3.23686666667,5.02893333333,3.1928,3.6668,2.20013333333,6.88726666666,3.36373333333,3.35266666667,1.169,9.70493333333
280.39,3.1636,4.72653333333,3.3038,3.6432,2.0156,6.77433333333,3.43306666667,3.23353333333,0.9486,9.72246666667
280.76,3.6534,5.4068,3.90553333333,4.13653333333,2.73493333333,7.09193333333,3.9738,3.7322,1.51706666667,10.0158
281.13,4.5814,6.0802,4.6416,4.79193333333,3.64413333333,8.08013333334,4.92726666667,4.50633333333,2.45113333333,10.6768666667
281.50,4.70726666667,6.12486666667,5.06046666667,4.99273333333,3.65273333334,8.26800000001,5.07006666667,4.6008,2.79633333333,10.8320666667
281.87,4.4696,6.36493333333,5.07306666667,5.0258,3.79993333333,8.52440000001,5.15326666667,4.66286666667,3.14486666667,10.8344666667
282.25,4.67013333333,6.55006666667,5.09453333333,5.01973333333,3.61073333333,8.53746666667,5.37893333333,4.81906666667,2.98593333333,11.0472666666
282.62,5.88753333333,7.35580000001,6.3424,6.03153333333,4.54506666667,9.7522,6.4818,5.9324,4.13966666667,11.8918666666
282.99,6.22166666667,7.89800000001,6.7574,6.49373333333,5.2236,10.0409333333,6.8784,6.44193333333,4.59706666667,12.5254666667
283.36,6.87866666667,8.64079999999,7.59373333333,7.26086666667,6.20113333333,10.7772,7.48113333333,7.30246666667,5.49046666666,13.5951333333
283.73,6.58993333333,8.28893333334,7.607,7.2196,5.98053333333,10.6780666667,7.39306666667,7.08226666667,5.32693333333,13.5269333333
284.10,6.1904,7.94306666667,7.31453333333,6.86966666667,5.60113333333,10.2927333333,6.975,6.72906666667,4.99626666667,12.9704666666
284.47,6.42266666667,8.47226666666,7.485,7.30473333333,6.006,10.8408666667,7.6164,7.35733333333,5.54046666667,13.5848666667
284.85,6.5138,8.38053333333,7.53626666667,7.5,5.8988,11.0116,7.61646666667,7.40166666667,5.40766666667,13.3879333333
285.22,5.76546666666,7.84333333333,7.1066,7.03146666667,5.26466666667,10.3254,7.1496,6.71673333333,4.92846666667,12.7469333334
285.59,5.92173333333,7.7718,7.33126666667,7.17373333333,5.4006,10.3743333333,7.38713333333,7.0864,5.1066,12.8401333333
285.96,5.76853333333,7.28706666667,7.05466666667,6.76693333333,4.9712,9.83166666667,7.09286666667,6.56933333333,4.7112,12.4458
286.33,5.679,7.04386666667,7.3696,6.6804,5.24693333333,9.90739999999,7.04053333333,6.5912,4.82173333333,12.5001333333
286.70,4.93766666667,6.51986666667,6.68713333333,6.13013333333,4.55826666666,9.05500000001,6.2702,6.01733333333,4.35333333333,11.7751333333
287.07,4.6016,6.14013333333,6.20546666667,5.7064,4.15766666667,8.42886666667,5.85786666667,5.71326666667,3.9958,11.1238
287.44,5.04446666667,6.36273333333,6.5984,6.16453333333,4.15646666667,8.53833333332,6.29793333333,6.13046666667,4.4126,11.0621333333
287.82,5.27373333333,6.4344,6.79146666667,6.32366666666,4.3866,8.69726666667,6.3548,6.38266666667,4.61546666667,11.1919333333
288.19,5.32833333333,6.54753333333,6.9364,6.63506666667,4.32986666667,8.63553333333,6.425,6.42493333334,4.75746666667,11.2068666667
288.56,5.04546666667,6.05739999999,6.62753333333,6.27486666667,3.84106666667,8.25213333334,5.82566666667,5.9932,4.55373333334,10.4328666667
288.93,5.399,6.32033333333,6.79526666667,6.58106666667,4.25993333333,8.48060000001,6.14886666667,6.49873333333,5.26686666667,10.7266666667
289.30,5.3038,6.3862,6.60193333333,6.40433333333,4.17833333333,8.48246666667,6.1992,6.53013333333,5.28573333333,10.5573333333
289.67,4.99453333333,6.5064,6.39346666667,6.22586666667,3.97086666667,8.54273333334,5.94906666667,6.28066666667,5.23126666667,10.408
290.04,4.79093333333,6.32493333333,6.25953333333,6.21953333334,4.1258,8.20426666667,5.79786666667,6.13593333333,5.18726666667,10.2291333333
290.41,4.62173333333,6.1202,5.81266666667,5.96806666667,3.78933333333,7.71266666667,5.4072,5.79093333333,5.20813333333,9.61999999999
290.78,4.48986666667,6.12073333333,5.75913333333,5.91033333333,3.5972,7.64813333333,5.4344,5.65573333333,5.28313333334,9.6772
291.15,5.39786666667,6.93066666667,6.7512,7.06286666667,4.64253333333,8.62866666667,6.51633333333,6.60446666667,6.31833333333,10.4913333333
291.52,4.8698,6.46559999999,6.19773333333,6.36906666667,4.107,8.1138,5.9932,6.01186666667,5.8408,9.84380000001
291.89,4.1834,5.8912,5.63766666666,5.8426,3.4004,7.47213333333,5.46613333333,5.41766666667,5.20506666666,9.1722
292.26,4.07693333333,5.90426666667,5.44726666667,5.67773333333,3.541,7.5576,5.42866666667,5.31153333333,5.1868,9.1318
292.64,4.51446666667,6.1974,5.96453333333,6.3308,4.04133333333,7.93366666667,5.82713333333,5.78513333334,5.4416,9.43333333334
293.01,3.64486666667,5.83866666667,5.50213333333,5.417,3.25406666667,7.15413333333,5.26226666667,4.95253333333,4.72426666667,8.7328
293.38,4.5288,6.35946666666,6.48246666667,6.35966666667,3.95706666667,7.9026,5.92966666667,5.9106,5.47693333333,9.59913333335
293.75,4.55686666667,6.4658,6.2954,6.35233333333,3.8826,7.4696,6.0228,5.77653333333,5.3636,9.42433333333
294.12,4.8976,6.91633333333,6.45826666667,6.72626666666,4.01866666667,8.0224,6.51773333333,6.36873333333,5.76906666667,9.93299999999
294.49,5.05653333333,7.21426666667,6.5718,7.18513333333,4.0124,8.34966666666,7.05726666667,6.74326666667,5.98406666667,10.325
294.86,5.69746666667,7.72933333334,6.98506666667,7.74666666667,4.427,9.04120000001,7.3554,7.2274,6.5836,10.7027333333
295.23,4.16373333333,6.48466666666,5.66613333333,6.22206666667,2.95773333333,7.66726666667,5.9458,5.77393333333,5.2888,9.41553333332
295.60,4.75553333333,7.11246666667,6.3044,6.85913333333,3.59146666667,8.28293333333,6.47113333333,6.20166666667,5.8682,10.0465333333
295.97,4.84846666667,7.34426666667,6.37453333333,6.98386666667,3.53386666667,8.5874,6.52066666667,6.1786,6.00466666667,10.101
296.34,4.88833333333,7.38160000001,6.4552,7.1344,3.5478,8.60886666667,6.5118,6.19306666667,6.19593333333,10.0594666667
296.71,5.06986666667,7.75153333333,6.61773333333,7.14126666667,3.76926666667,8.53693333333,6.8392,6.35593333334,6.46526666667,10.1683333334
297.08,5.80506666666,8.43493333333,7.2174,7.93213333333,4.39273333333,9.2768,7.54226666667,7.11013333333,7.10173333333,10.8022666667
297.45,5.32433333333,7.94706666666,6.6948,7.47986666667,3.8808,8.67306666666,7.19573333333,6.63293333333,6.61886666667,10.2461333333
297.82,5.1786,7.56400000001,6.56546666666,7.294,3.7272,8.65266666667,7.00133333333,6.5822,6.67513333333,10.0364666667
298.19,5.59313333333,7.7572,6.84146666667,7.48093333333,3.95326666667,8.79679999999,7.12873333333,6.76526666666,6.97373333333,10.0873333333
298.56,5.29126666667,7.56459999999,6.46213333334,7.0048,3.62886666667,8.36593333333,6.5246,6.4024,6.5842,9.69866666666
298.93,4.97746666667,7.31486666666,6.13753333333,6.71313333333,3.30853333333,7.9372,6.46606666667,6.32366666667,6.12006666667,9.44026666665
299.30,5.693,7.90053333334,6.5956,7.3148,3.81126666667,8.61373333333,7.0602,6.81746666667,6.7346,9.91859999999
299.67,5.1988,7.31193333333,6.06113333333,6.8532,3.1836,8.18653333333,6.5352,6.523,6.15593333333,9.51386666666
300.04,5.50986666667,7.61206666667,6.44586666667,7.25746666667,3.6878,8.3614,7.09573333333,6.9216,6.62626666667,9.87879999999
300.41,5.48226666667,7.39206666666,6.36173333333,7.13213333333,3.54686666667,8.217,7.09346666667,6.93953333333,6.36173333333,9.95666666667
300.78,5.39413333333,7.1294,6.29986666667,7.04006666667,3.25906666667,8.3192,7.03353333333,6.82533333333,6.32293333333,10.0048
301.15,5.17506666667,6.7812,6.16826666667,6.89566666667,2.92586666667,8.06053333333,6.8586,6.70373333333,6.30313333333,9.8888
301.52,5.68506666667,7.25966666667,6.6632,7.1336,3.28566666667,8.63326666667,7.11666666667,6.94613333333,6.71106666666,10.3442666667
301.89,5.99,7.85853333333,7.05826666667,7.7624,3.53086666667,9.02973333334,7.55633333333,7.20586666667,6.80406666667,10.8397333333
302.26,5.48826666667,7.99026666667,7.05026666667,7.68973333333,3.1416,8.7714,7.48226666667,6.8982,6.60433333333,10.8518
302.63,5.94186666667,8.39633333333,7.75493333333,8.28539999999,3.51866666667,9.26313333333,8.12253333333,7.5054,6.99573333333,11.2566
303.00,5.45826666667,7.81886666667,7.5816,7.80513333333,3.00673333333,8.77593333333,7.63053333333,6.99846666667,6.43613333333,10.7421333334
303.37,6.12426666667,8.75240000001,8.51446666667,8.4794,3.6816,9.49773333335,8.54946666667,7.8076,7.13213333333,11.3420666667
303.74,6.72246666667,9.47453333334,9.14613333333,8.97506666667,4.50846666667,9.84806666667,9.181,8.32206666667,7.97626666666,11.8176666667
304.10,6.93106666667,9.44126666666,9.15906666667,8.90886666666,4.45253333333,9.92780000001,9.17333333334,8.2954,8.03806666666,11.9443333333
304.47,7.244,9.94333333333,9.63866666667,9.18160000001,4.6334,10.1948666667,9.53593333333,8.56173333333,8.46966666667,12.0652666667
304.84,6.91573333333,9.9982,9.36826666665,8.92680000001,4.19653333333,9.72053333335,9.11906666667,8.279,8.12966666667,11.6853333333
305.21,7.03273333333,9.86479999999,9.15773333334,8.78813333334,4.0796,9.53806666665,8.71719999999,8.07393333333,7.74346666667,11.2935333333
