wavelength,Back_ChlSpif,Belly_ChlSpif,Breast_ChlSpif,Crissum_ChlSpif,Crown_ChlSpif,DorTail_ChlSpif,Rump_ChlSpif,Throat_ChlSpif,WingTip_ChlSpif
260.27,3.43202222222,3.14906666667,3.748,3.76106666667,2.206,5.68633333333,3.72706666667,3.73013333333,6.27226666666
260.64,3.60112222222,3.48893333333,3.98253333333,4.03486666667,2.36186666667,5.89513333333,3.89046666667,3.9318,6.50006666667
261.01,3.60242222222,3.55926666667,3.91573333333,3.97273333333,2.24393333333,5.87453333333,3.838,3.7874,6.48753333333
261.39,3.60335555556,3.6492,3.95133333333,4.01253333333,2.16226666667,5.97686666667,3.8454,3.8116,6.49306666667
261.76,3.65308888889,3.75513333333,4.038,4.05113333333,2.21953333333,6.03613333333,3.89653333333,3.8234,6.45366666667
262.13,3.78822222222,3.91973333334,4.27726666667,4.21906666667,2.34033333333,6.2228,3.96906666667,3.9868,6.5838
262.51,3.42042222222,3.4982,3.90473333333,3.849,1.96773333333,5.84753333333,3.55593333333,3.69286666667,6.25046666666
262.88,3.8081,3.91033333333,4.28693333334,4.18053333333,2.30306666667,6.14293333333,3.77186666667,4.12293333333,6.6454
263.25,3.63902222222,3.91,4.27053333333,3.95726666667,2.1068,6.00713333333,3.45913333333,3.98566666667,6.332
263.63,2.9302,3.13326666667,3.5594,3.15393333333,1.43666666667,5.25606666667,2.68126666666,3.51526666666,5.60926666667
264.00,2.77218888889,2.968,3.3362,2.82566666667,1.32226666667,5.02653333333,2.5968,3.26353333333,5.58706666667
264.37,2.13197777778,2.21426666667,2.5234,2.0292,0.505866666667,4.12,1.94086666667,2.32033333333,5.03453333333
264.75,2.08591111111,2.25966666667,2.53253333334,1.892,0.619733333333,4.01546666667,1.96613333333,2.35173333333,5.0356
265.12,2.30401111111,2.46813333333,2.84706666667,2.03333333333,0.831533333333,4.13093333334,2.19773333333,2.6824,5.1624
265.49,2.3184,2.37286666667,2.8336,1.77973333333,0.812266666665,3.92786666667,2.0244,2.55426666667,4.97053333333
265.87,2.25488888889,2.3736,2.62866666667,1.61126666667,0.633333333334,3.9176,1.88866666667,2.31746666667,5.02173333333
266.24,2.58471111111,2.565,2.8906,2.06433333333,0.952866666667,4.2202,2.31986666667,2.58646666667,5.25893333333
266.61,2.63917777778,2.56926666667,2.95186666667,2.17086666667,0.939666666666,4.09466666667,2.34806666666,2.5068,5.2348
266.98,2.58053333333,2.57613333333,2.96393333333,2.1298,0.902333333333,4.05806666667,2.23566666667,2.46246666667,5.22993333333
267.36,2.72365555556,2.60093333333,2.99593333333,2.1912,0.961866666666,4.08533333333,2.29173333333,2.52486666667,5.3786
267.73,2.76137777778,2.66386666667,3.08313333333,2.25886666667,1.04126666667,4.3364,2.37786666667,2.528,5.3632
268.10,2.62683333333,2.6816,3.07313333333,2.28746666667,1.0564,4.41633333333,2.22,2.57206666667,5.09986666666
268.48,2.51043333333,2.6514,2.92373333333,2.29013333333,0.979133333332,4.54593333333,2.1438,2.6768,4.9096
268.85,2.28154444445,2.4112,2.7396,2.202,0.719666666667,4.4174,1.97706666667,2.48753333333,4.65133333333
269.22,1.98471111111,2.271,2.41313333333,2.0446,0.594866666667,4.1694,1.70713333333,2.30886666667,4.46446666667
269.59,2.07876666667,2.499,2.57473333333,2.26113333333,0.799866666667,4.28006666667,1.9022,2.3562,4.546
269.97,1.98686666667,2.38926666667,2.62966666667,2.3894,0.781733333333,4.2982,1.88566666667,2.44833333333,4.5174
270.34,1.92611111111,2.40246666667,2.62813333333,2.37346666667,0.716533333333,4.28926666667,1.85546666667,2.48946666667,4.5542
270.71,2.17435555556,2.73986666667,2.9206,2.60913333333,0.972133333333,4.65393333333,2.0888,2.76993333334,4.78466666667
271.09,1.9851,2.62693333333,2.77673333333,2.51226666667,0.866,4.7324,2.03533333333,2.6446,4.5768
271.46,1.94548888889,2.56633333333,2.68613333333,2.58313333333,0.905333333334,4.72313333333,2.11926666667,2.66926666667,4.5342
271.83,2.54988888889,3.24326666667,3.27606666667,3.31073333333,1.5616,5.2998,2.78106666667,3.27253333333,5.18526666667
272.20,2.91025555555,3.494,3.62986666667,3.64926666667,1.8404,5.52513333334,3.15693333333,3.56093333333,5.5672
272.58,3.05505555556,3.50153333333,3.79993333333,3.66953333333,1.94413333333,5.52566666667,3.26393333333,3.5918,5.77526666667
272.95,3.00855555555,3.53733333333,3.78206666666,3.61026666667,1.90066666667,5.4986,3.2526,3.55473333333,5.8266
273.32,2.98273333333,3.42386666667,3.83426666667,3.53,1.82673333333,5.59166666667,3.3716,3.5004,5.81753333333
273.69,3.02041111111,3.42846666666,3.84873333334,3.57326666667,1.90406666667,5.72593333333,3.41266666667,3.61733333333,5.88146666667
274.06,3.02253333333,3.52706666667,3.87293333333,3.43866666667,1.92193333333,5.83826666667,3.4766,3.63866666667,5.88113333333
274.44,2.95995555556,3.51226666667,3.86833333333,3.4352,1.9214,5.84626666667,3.46993333333,3.61893333333,5.78033333333
274.81,3.05208888889,3.48346666667,3.93353333333,3.4514,2.00726666667,5.9296,3.5884,3.6654,5.91086666667
275.18,3.15335555556,3.5596,4.07733333333,3.5326,2.08486666667,5.84853333333,3.71553333333,3.72686666667,6.05653333333
275.55,3.20602222222,3.75333333333,4.1284,3.50393333333,2.11526666667,5.90046666667,3.6774,3.68346666667,6.09393333333
275.93,2.90333333333,3.5012,3.86166666667,3.15306666667,1.8468,5.56733333333,3.2822,3.39486666667,5.75353333333
276.30,2.74191111111,3.23973333333,3.5638,2.88,1.65153333333,5.35173333333,3.02933333333,3.19133333333,5.50546666667
276.67,2.95951111111,3.6236,3.67686666667,3.24993333333,1.97613333333,5.67653333333,3.29913333333,3.50826666667,5.621
277.04,3.16656666667,3.7548,3.78066666667,3.4582,2.2216,5.871,3.49253333333,3.7332,5.6882
277.41,3.46604444444,4.19966666667,3.91313333333,3.8596,2.59313333333,6.06966666667,3.5666,3.92813333333,5.80013333333
277.79,3.36502222222,4.08186666667,3.96113333333,3.86213333334,2.3544,5.973,3.52613333333,3.83413333333,5.67793333333
278.16,3.28624444445,3.74026666667,3.60246666667,3.81146666667,2.09953333333,5.6052,3.357,3.65853333334,5.47586666667
278.53,3.00053333333,3.3686,3.13973333334,3.418,1.83833333333,5.26913333333,2.9578,3.3344,5.1664
278.90,3.05308888889,3.4672,3.25686666667,3.71386666667,2.0642,5.48253333333,3.106,3.51833333333,5.2382
279.27,3.13724444444,3.5656,3.25653333333,3.90173333333,2.07993333333,5.64546666667,3.2546,3.63486666667,5.33466666667
279.64,3.16975555556,3.59953333333,3.39953333333,4.0496,2.16933333333,5.8018,3.42213333333,3.79373333333,5.48
280.02,3.0117,3.40613333333,3.28273333333,3.95173333333,1.95146666667,5.69906666667,3.31726666667,3.67886666667,5.4182
280.39,2.92335555555,3.46813333333,3.365,3.96713333333,1.935,5.72186666667,3.266,3.66613333333,5.4822
280.76,2.18435555556,2.69386666667,2.85853333333,3.36813333333,1.2616,5.09293333333,2.61633333333,2.98453333334,4.91653333333
281.13,1.90476666667,2.33553333333,2.63413333333,3.118,0.995733333333,4.78466666667,2.26953333333,2.672,4.68626666667
281.50,1.62278888889,1.92826666667,2.45333333333,2.97273333333,0.706266666667,4.56466666667,2.13193333333,2.50573333333,4.63006666667
281.87,1.69473333333,2.10793333333,2.4888,3.12833333333,0.903666666668,4.49666666667,2.23553333333,2.71486666667,4.81726666667
282.25,1.71886666667,2.24426666667,2.60293333333,3.17,0.977666666667,4.50113333333,2.23173333333,2.7242,4.86133333333
282.62,2.08932222222,2.6278,2.93506666667,3.5114,1.2922,4.814,2.6644,3.01553333333,5.23653333333
282.99,2.07061111111,2.58213333333,2.80606666667,3.4352,1.11073333333,4.56646666667,2.60446666667,2.90866666667,5.20393333333
283.36,2.04952222222,2.51693333333,2.86113333333,3.40026666667,1.13673333333,4.475,2.54046666667,2.9162,5.17773333333
283.73,2.16067777778,2.61986666667,2.84253333333,3.4406,1.1718,4.50206666667,2.5906,2.92193333333,5.25906666667
284.10,2.40868888889,2.9236,2.98826666667,3.65006666667,1.40746666667,4.7124,2.85893333333,3.14093333333,5.46733333333
284.47,2.46528888889,2.93813333333,2.88453333333,3.6508,1.3476,4.7178,2.86626666667,3.14253333333,5.4732
284.85,2.84086666666,3.3162,3.1502,3.86633333333,1.62173333333,5.024,3.12813333333,3.45413333333,5.78613333333
285.22,3.1294,3.60773333333,3.3428,4.08786666667,1.89266666666,5.26166666667,3.33533333333,3.6756,5.988
285.59,3.12908888889,3.69686666667,3.35666666667,4.10653333333,1.92206666667,5.24773333333,3.3158,3.68686666667,6.00466666667
285.96,3.04733333333,3.60853333333,3.24573333333,4.0384,1.90426666667,5.2258,3.2934,3.51893333333,5.902
286.33,3.24773333333,3.75926666667,3.4664,4.36133333333,2.1668,5.48493333333,3.5594,3.79253333333,6.0924
286.70,3.27855555556,3.81613333333,3.51593333333,4.4608,2.2394,5.51646666667,3.58673333333,3.85913333333,6.17346666667
287.07,3.3637,3.94193333333,3.5264,4.55126666667,2.3342,5.62086666666,3.66326666667,3.95186666667,6.23453333333
287.44,3.19305555556,3.80273333333,3.22266666667,4.3644,2.15906666667,5.428,3.46926666667,3.7228,6.077
287.82,2.95502222222,3.5996,3.0572,4.28786666667,1.97146666667,5.22186666667,3.29293333333,3.58946666667,5.8916
288.19,2.84678888889,3.43406666667,2.8848,4.28193333333,1.79826666667,5.09833333333,3.1004,3.56486666667,5.72953333333
288.56,2.84818888889,3.4872,2.97213333333,4.4298,1.89833333333,5.07626666666,3.18073333333,3.67413333333,5.76926666667
288.93,2.88491111111,3.5426,3.01593333333,4.53373333333,1.97166666667,5.08833333333,3.25566666667,3.72166666667,5.77766666667
289.30,2.84164444444,3.56733333333,3.04873333333,4.59093333334,1.86706666667,5.01106666667,3.23493333333,3.78933333334,5.75326666667
289.67,2.88737777778,3.54813333334,3.01646666667,4.62973333333,1.82346666667,4.97073333333,3.23266666667,3.80353333333,5.67826666667
290.04,3.02743333333,3.70966666667,3.15113333333,4.772,1.8736,5.04293333333,3.2702,4.01053333333,5.73053333333
290.41,3.10291111111,3.95906666667,3.3016,4.83706666667,1.96673333333,5.1086,3.29713333333,4.07686666667,5.822
290.78,3.20776666666,4.11973333333,3.41066666667,4.96526666667,1.9728,5.16373333333,3.35753333333,4.20013333333,5.88633333333
291.15,3.15911111111,4.2118,3.4856,4.93846666667,1.9386,5.15153333333,3.27866666667,4.2744,5.8094
291.52,3.43841111111,4.5048,3.85846666667,5.24493333333,2.17266666667,5.40306666667,3.50686666667,4.5646,6.06933333333
291.89,3.65984444444,4.64,4.06566666667,5.45606666667,2.3362,5.493,3.66473333333,4.70833333333,6.24553333333
292.26,3.31433333333,4.37593333333,3.91893333333,5.20806666667,2.09613333333,5.0934,3.426,4.39473333333,5.99473333333
292.64,3.21952222222,4.31353333333,3.88773333333,5.1382,1.97973333333,5.06353333333,3.29686666667,4.3104,5.89466666667
293.01,3.15377777778,4.38313333333,3.81766666667,5.17913333333,1.92246666667,4.9294,3.23913333333,4.29946666667,5.81593333333
293.38,3.23558888889,4.50186666667,3.8738,5.3214,1.9362,4.987,3.30906666667,4.35886666667,5.86666666667
293.75,3.32605555556,4.71926666667,3.927,5.37393333333,2.06073333333,5.0014,3.3972,4.426,5.9976
294.12,3.21396666667,4.69666666667,3.876,5.26566666667,1.912,4.87386666667,3.23413333333,4.26113333333,6.02506666667
294.49,2.85001111111,4.4132,3.68273333333,4.95206666667,1.58473333334,4.54006666667,2.94273333333,3.9824,5.7934
294.86,2.81242222222,4.4578,3.7842,4.946,1.61493333333,4.48226666667,2.90846666667,4.00006666667,5.74213333333
295.23,2.78003333333,4.4436,3.68493333333,4.94046666667,1.54086666667,4.3686,2.8878,3.91126666667,5.67573333333
295.60,2.7146,4.4814,3.6264,4.9266,1.50193333333,4.26746666667,2.79653333333,3.92226666667,5.53973333333
295.97,2.69647777778,4.58986666667,3.66073333333,4.83713333333,1.50213333333,4.30126666667,2.76946666667,3.9682,5.5108
296.34,3.12151111111,5.08853333333,3.98746666667,5.11833333333,1.9132,4.70973333333,3.15733333333,4.31106666667,5.90366666667
296.71,2.94096666667,5.0084,3.74733333333,4.97953333333,1.68953333333,4.44226666667,2.98693333333,4.09793333333,5.68353333333
297.08,3.01507777778,5.01926666667,3.80773333333,5.06446666667,1.72553333333,4.44886666666,3.02626666667,4.09473333333,5.72266666667
297.45,2.99492222222,5.00246666667,3.8136,5.0848,1.73826666667,4.4202,3.05186666667,4.08293333333,5.7168
297.82,2.91681111111,4.87153333333,3.8492,5.08673333333,1.67073333333,4.367,2.97106666667,4.11053333333,5.66013333333
298.19,2.85707777778,4.79326666667,3.80426666667,5.0898,1.59413333333,4.3092,2.91746666667,4.03953333333,5.5178
298.56,3.06933333333,5.02666666667,3.91366666667,5.27726666667,1.74266666667,4.49053333333,3.1456,4.22633333333,5.61906666667
298.93,2.82027777778,4.795,3.66333333333,5.0788,1.5054,4.30066666667,2.9322,4.01326666667,5.41966666667
299.30,2.76815555555,4.6924,3.72953333333,5.08773333333,1.54893333333,4.27993333333,2.87073333333,3.90686666667,5.43086666667
299.67,2.86418888889,4.79186666667,3.80913333333,5.21306666667,1.68513333333,4.39873333333,3.02973333333,3.95853333333,5.5966
300.04,2.75841111111,4.66546666667,3.634,5.18393333333,1.58493333333,4.24506666667,2.8772,3.89313333333,5.46713333333
300.41,2.53818888889,4.36766666667,3.4376,5.10953333333,1.30326666667,4.028,2.63426666667,3.751,5.2846
300.78,2.64268888889,4.40973333333,3.61693333333,5.21473333334,1.41286666667,4.17213333333,2.73373333333,3.89386666667,5.39986666666
301.15,2.61553333333,4.41013333333,3.67533333333,5.17566666667,1.366,4.15373333333,2.62566666667,3.9716,5.36846666667
301.52,2.58745555556,4.38286666667,3.7124,5.12533333333,1.34713333333,4.15873333333,2.49673333333,3.891,5.38226666667
301.89,2.85427777778,4.71826666667,3.9634,5.32226666667,1.51873333333,4.36313333333,2.6888,4.0508,5.6124
302.26,3.0595,5.0346,4.13266666667,5.4508,1.73766666667,4.47486666667,2.9232,4.31853333333,5.8404
302.63,2.98536666667,4.9588,4.14226666667,5.377,1.63513333334,4.31106666667,2.7294,4.1942,5.7694
303.00,3.12243333333,5.1204,4.27446666667,5.49886666667,1.72213333333,4.378,2.74233333333,4.23986666667,5.83626666667
303.37,3.12041111111,5.10806666667,4.20466666667,5.4694,1.48486666667,4.29873333333,2.65053333333,4.22486666667,5.75686666667
303.74,3.11697777778,5.12446666667,4.274,5.41226666667,1.35973333333,4.1766,2.53566666667,4.2538,5.60406666667
304.10,3.33874444444,5.3632,4.59666666667,5.605,1.48253333333,4.3912,2.73573333333,4.39406666667,5.78713333333
304.47,3.48217777778,5.67173333333,4.8906,5.73953333333,1.66893333333,4.50886666667,2.843,4.48846666666,5.89966666667
304.84,3.67852222222,6.00686666667,5.073,5.9388,1.83793333333,4.6434,3.02413333333,4.69393333333,6.1164
305.21,3.87075555556,6.32906666667,5.34966666667,6.2158,2.04326666667,4.8638,3.25686666667,4.9418,6.40546666666
305.58,3.58333333333,6.2404,5.16286666667,6.02479999999,1.7848,4.53553333333,3.06026666667,4.83726666667,6.191
305.95,3.50048888889,6.21666666667,5.12133333333,6.08059999999,1.72313333333,4.4838,2.98826666667,4.8058,6.09353333333
306.32,3.16491111111,5.8978,4.88506666667,5.86686666667,1.3932,4.2102,2.65293333333,4.51266666667,5.78553333333
306.69,3.02507777778,5.80526666667,4.61486666667,5.82640000001,1.2556,4.1704,2.55686666667,4.4988,5.65786666667
307.06,3.06893333333,5.88513333333,4.60806666667,5.82973333333,1.31773333333,4.1448,2.65826666667,4.63086666667,5.747
307.43,3.05675555555,6.04553333333,4.68133333334,5.91233333333,1.51973333333,4.24146666667,2.7812,4.84673333333,5.83373333333
307.80,3.14654444444,6.13533333333,4.70366666667,6.10680000001,1.64953333333,4.38433333333,2.91193333333,4.96626666667,6.01806666667
308.17,3.03493333333,6.1918,4.69946666667,6.19493333333,1.72673333333,4.3348,2.9012,5.078,5.93593333333
308.54,3.00777777778,6.14386666667,4.65406666667,6.24513333334,1.7272,4.27613333333,2.84986666667,5.05306666667,5.80533333333
308.90,3.0194,6.1684,4.79553333333,6.34699999999,1.88126666667,4.28553333333,2.875,5.07733333333,5.74553333333
309.27,3.04543333333,6.15893333333,4.842,6.39173333333,1.9164,4.3514,2.91153333333,5.11566666667,5.67826666667
309.64,3.42781111111,6.49006666667,5.31193333333,6.83513333334,2.34673333334,4.81053333334,3.3714,5.52526666667,5.97226666667
310.01,3.42714444445,6.54706666667,5.35386666667,6.86386666667,2.43486666667,4.8566,3.46606666667,5.5802,5.97733333333
310.38,3.70961111111,6.83226666667,5.6414,7.20406666667,2.6984,5.1498,3.73133333333,5.80846666667,6.21466666667
310.75,3.83401111111,6.9702,5.8408,7.37786666666,2.8466,5.17713333334,3.80133333333,5.87673333333,6.28673333334
311.12,3.69213333333,6.93133333333,5.84813333333,7.41346666667,2.76206666667,5.11866666667,3.703,5.82693333333,6.12393333334
311.49,3.73623333333,6.98186666667,5.90793333333,7.47626666667,2.75113333333,5.11326666667,3.66573333333,5.85586666667,6.06233333333
311.85,3.63163333333,7.02893333333,5.95346666667,7.44586666667,2.7238,5.07953333333,3.5854,5.86613333333,5.93726666667
312.22,3.52904444444,6.95053333334,5.87313333333,7.3418,2.5654,4.98966666667,3.4652,5.74293333333,5.854
312.59,3.52616666667,6.98426666667,5.8344,7.41266666667,2.52353333333,4.96493333333,3.47173333333,5.80486666667,5.89226666667
312.96,3.52331111111,6.9726,5.81353333333,7.45006666667,2.48793333333,5.00933333333,3.4162,5.8372,5.9098
313.33,3.4118,6.92913333333,5.69673333333,7.43379999999,2.3822,4.88906666667,3.3196,5.74946666667,5.81833333333
313.70,3.14796666667,6.72686666667,5.34913333333,7.13026666666,2.0498,4.51453333333,2.91393333333,5.46113333333,5.55053333333
314.07,3.08982222222,6.743,5.37466666667,7.07086666667,1.9344,4.41173333333,2.82653333333,5.49426666667,5.47286666667
314.43,2.89815555556,6.631,5.25246666667,6.91359999999,1.83486666667,4.2516,2.653,5.48433333333,5.35213333333
314.80,2.79308888889,6.6774,5.2272,6.80540000001,1.84046666667,4.24846666667,2.6288,5.54913333333,5.40706666667
315.17,3.0172,6.91966666667,5.4288,6.90993333333,2.02766666667,4.4378,2.80653333333,5.7426,5.60366666667
315.54,3.01455555556,7.00553333333,5.48253333333,6.92319999999,2.0392,4.4042,2.88926666667,5.8244,5.66773333333
315.91,3.12811111111,7.14986666667,5.5446,7.06006666667,2.11893333334,4.49293333333,3.01473333333,5.9058,5.7998
316.28,3.22497777778,7.30673333333,5.624,7.213,2.25646666667,4.66853333333,3.14586666667,6.0928,5.93906666667
316.64,3.28335555555,7.407,5.79346666666,7.2578,2.381,4.79766666667,3.2378,6.2342,5.93613333333
317.01,3.27572222222,7.60513333333,5.88013333334,7.30479999999,2.36473333333,4.80626666667,3.27533333333,6.2962,5.91273333333
317.38,3.22056666666,7.76113333333,5.995,7.23199999999,2.41833333333,4.87573333333,3.2834,6.38813333333,5.83266666667
317.75,3.61091111111,8.24813333334,6.36460000001,7.67486666667,2.803,5.36793333333,3.6518,6.78826666667,6.15266666667
318.12,3.55354444445,8.31306666666,6.32613333333,7.76413333333,2.86313333333,5.43013333333,3.58026666667,6.75093333334,6.06
318.49,3.51174444445,8.37686666667,6.24860000001,7.80126666667,2.7468,5.43753333333,3.56973333333,6.6418,5.97673333333
318.85,3.57155555555,8.56093333333,6.2868,7.94773333334,2.74853333333,5.4756,3.56833333333,6.68666666667,5.98193333333
319.22,3.25401111111,8.32333333333,5.97159999999,7.80559999999,2.4406,5.22453333333,3.2914,6.42366666667,5.74706666667
319.59,3.06283333333,8.16813333334,5.838,7.70886666667,2.33526666667,5.1498,3.096,6.35826666667,5.63466666667
