wavelength,Back_TanNivf,Belly_TanNivf,Breast_TanNivf,Crissum_TanNivf,Crown_TanNivf,DorTail_TanNivf,Patch10_TanNivf,Patch11_TanNivf,Patch12_TanNivf,Rump_TanNivf,Throat_TanNivf,WingTip_TanNivf
188.29,-161.666666667,52.222222222,-315.555555555,-428.888888889,-327.777777778,-387.777777778,-26.6666666669,-94.4444444447,-64.4444444447,68.888888889,-7.77777777767,44.4444444446
188.67,-117.284,85.1850555557,-341.975555555,-467.901222222,-359.259222222,-375.308777778,14.8147777778,-77.7776666668,-56.7901111113,139.506333334,37.0372222223,32.098777778
189.05,-508.333333331,463.888888889,-1511.11111111,-1800.0,-1466.66666667,-1688.88888889,272.222222224,-72.2222222223,-327.777777777,905.555555557,144.444444444,27.7777777767
189.43,137.179666667,-25.641,301.709555556,332.478444444,253.846,295.726666667,-28.2050000001,55.5556666668,105.128222222,-80.341777778,31.6241111111,44.4444444447
189.81,93.9615555556,2.174,170.048333333,198.550777778,163.768,171.014444444,-7.24633333333,42.512111111,72.4637777779,-36.2319999998,25.6037777777,32.8502222221
190.19,101.111166667,-27.0371666667,200.740666667,260.740888889,203.703777778,193.333222222,-57.0371111111,20.7408888887,63.7036666667,-89.6295555557,-21.4813333332,2.22233333333
190.57,77.7776666667,627.777833333,-466.666666666,-737.037111112,-633.333333333,-340.740555556,851.851777778,518.518444445,100.000000001,803.703777778,666.666777779,462.96311111
190.95,59.5555555557,127.333333333,-1.33333333337,-31.1111111112,-24.4444444445,17.7777777778,150.666666667,97.7777777777,54.2222222223,147.111111111,128.888888889,104.444444445
191.33,69.97,112.312277778,48.0482222222,13.8137777779,19.5194444446,45.946,151.051,100.600666667,78.6785555555,136.336333333,127.928,117.417444445
191.71,68.8595555557,104.240055556,61.6959999999,29.8244444447,35.9647777779,59.6492222222,157.017777778,101.169444445,80.9941111111,142.690111111,128.070222222,130.994111111
192.09,45.7602222222,52.6316111111,27.1931111111,12.8655555557,11.9884444445,35.0874444445,131.871222222,83.918111111,46.7834444445,111.988444445,96.4912222222,106.140333333
192.47,52.1072222222,28.3526111111,34.8658888889,2.68211111123,-6.89655555567,49.4253333332,166.283444444,98.4673333334,49.8084444444,126.819888889,120.689777778,119.923444444
192.85,40.0965555556,20.1691111111,35.7487777778,13.0434444444,1.6908888889,41.0626666667,115.217555556,66.6667777777,43.9613333333,85.024111111,86.232,94.9273333332
193.23,41.5384444444,22.9059444444,41.1966666667,19.3163333333,7.86311111113,45.2991111111,96.4102222222,57.435888889,47.1796666667,68.0341111111,78.1194444445,85.9827777777
193.61,42.5063888889,23.708,41.9896666667,25.3228888889,11.1112222222,40.6976666667,79.5866666668,51.5504444444,48.4496666667,62.1446666667,65.7624444444,70.0257777779
193.99,33.8333333334,14.8888888889,34.2222222222,19.3333333333,7.44444444446,25.5555555556,64.2222222223,36.4444444444,38.6666666667,48.8888888889,56.3333333333,55.3333333333
194.37,22.6666666667,2.83333333333,26.3333333333,10.1111111111,-4.33333333332,15.5555555556,60.5555555554,24.2222222222,27.0,40.0,49.1111111111,49.1111111111
194.75,21.0691666667,0.628777777777,25.7862222222,11.2158888889,-3.35444444443,13.7314444444,56.9183333334,16.8762222222,28.3018888889,38.4696666667,45.4925555556,46.6456666667
195.13,15.4137777778,-10.0217777778,20.915,4.24844444443,-13.0718888889,9.36833333332,54.1395555556,8.60577777777,24.5096666667,33.3333333333,41.3945555556,40.1958888889
195.51,13.3112777778,-12.9263333333,12.2113333334,-1.98033333333,-25.1923333333,1.32022222221,45.4346666667,1.43,15.0715555556,25.9624444444,34.3234444444,33.3332222222
195.89,15.953,-7.18661111111,13.3536666667,-3.05811111113,-25.3822222222,-0.509666666667,45.158,1.73300000003,14.475,24.4648888889,37.1051111111,31.6005555556
196.27,16.2817222222,-2.36533333333,18.8118888889,-7.1507777778,-28.8227777778,-0.77011111111,50.495,2.2001111111,16.6116666667,27.3927777778,45.6546666667,35.2034444444
196.65,22.8394444445,14.6604444445,26.0291111111,4.83555555557,-15.9464444445,9.77366666667,57.3046666668,12.7571111111,25.5144444444,36.7283333334,56.1728888889,44.5473333333
197.03,25.9648888889,16.1987222222,29.5905555556,6.43266666667,-19.7661111111,7.60233333332,66.7835555555,13.8011111111,28.4211111111,41.0526666667,65.1463333334,49.2396666667
197.40,23.3716111111,12.7075,29.1188888889,3.959,-30.0126666667,-1.27711111112,63.6015555555,9.70622222221,22.0945555555,38.3141111111,65.6448888889,47.5095555556
197.78,31.0495,20.5555555555,37.4074444444,11.852,-22.0985555556,10.6173333334,67.0371111112,17.4073333333,27.2842222222,41.2345555556,76.2963333334,57.7776666667
198.16,44.8717222222,31.3797222222,50.4273333333,18.8033333333,-9.768,31.7462222222,82.5397777779,33.8216666667,42.7351111111,53.6018888889,90.9645555556,74.2368888889
198.54,61.7217777778,43.1625,64.2247777778,35.2871111111,5.0061111111,47.0085555556,95.7264444446,50.9157777778,56.7764444444,66.6666666667,100.732555556,83.0281111111
198.92,53.3095,38.7707222222,61.3474444444,31.2056666667,3.5461111111,45.2718888889,89.4797777778,50.0001111111,47.2812222222,63.8297777778,94.3261111111,77.5412222222
199.30,56.9959444445,44.2899444445,65.4321111111,39.1973333333,15.741,50.5144444444,88.0657777779,58.1277777778,51.1317777778,65.3292222222,93.8271111112,78.9094444445
199.68,54.7617222222,41.7233333333,67.4605555555,39.569,16.8934444444,54.3084444444,95.1246666667,60.9978888889,54.8754444444,70.2947777778,101.247222222,78.9115555556
200.06,53.9215555556,42.1022222222,67.974,45.0981111111,22.985,60.3485555556,93.7908888889,58.7144444445,58.9323333334,67.4291111111,99.0195555554,78.6491111111
200.44,59.5870555556,48.3774444445,70.1082222222,54.7687777778,27.7285555555,64.7983333333,95.0835555557,61.7502222222,65.4867777778,67.9448888889,97.7385555555,81.711
200.82,62.4764444444,44.9151666667,71.5631111111,61.2051111111,28.4367777778,64.4068888889,96.7985555557,61.2052222222,62.9942222222,67.4201111111,97.2693333333,80.9792222222
201.19,66.273,49.8686666667,72.6158888889,67.3665555555,34.908,70.6038888889,97.9876666668,65.3542222222,63.7796666666,68.2414444445,96.2379999999,81.6273333333
201.57,70.3564444445,50.1243888889,71.3931111111,70.7296666667,41.0448888889,76.6171111111,99.2536666668,66.8324444444,65.6715555555,71.0612222222,95.937,82.1722222222
201.95,72.9659444445,50.6998333333,67.5415555556,69.9037777778,37.8828888889,78.0402222222,99.2125555556,65.1794444444,63.6921111111,70.5163333333,96.0627777778,78.1276666667
202.33,73.3062222222,48.4642777778,63.234,70.7318888889,33.7851111111,75.971,96.2057777778,64.4083333333,60.3433333333,68.925,90.2438888889,73.7127777778
202.71,74.2506666667,50.1323888889,64.0212222222,67.4604444445,37.6543333333,75.6613333333,96.9135555556,66.4020000001,63.2275555555,69.1356666667,90.1234444444,78.3067777778
203.09,80.0255,53.4350555555,66.5818888889,69.1263333333,43.766,79.3892222222,99.9999999999,69.5503333332,69.2961111111,71.5862222222,94.8261111111,83.0364444445
203.47,84.0277222222,54.6129444445,68.75,68.0555555556,42.1627777778,82.3413333335,107.837444444,68.3531111112,71.5277777778,72.5198888889,99.8017777778,87.2025555556
203.85,74.3107222222,49.9582222222,62.2388888889,61.0695555556,40.518,71.6792222222,93.6506666668,59.6491111111,63.7427777778,61.5704444445,83.041,76.0234444444
204.22,73.0025555556,43.7558333333,57.2083333333,58.5858888889,34.4352222222,68.136,91.9191111111,60.5142222222,58.6775555556,60.2386666667,77.8695555556,71.6252222222
204.60,74.6438888889,41.6427777778,55.9355555556,57.6447777778,38.3667777778,70.8451111111,93.6371111111,61.2535555555,59.0691111111,62.5831111111,77.6827777778,69.4206666667
204.98,73.0232777778,37.4997777778,53.5256666667,50.3204444445,35.577,67.3078888889,91.4529999999,56.6239999999,57.799,61.7521111111,72.7562222222,66.1322222222
205.36,62.2448888889,29.7619444444,46.5985555555,39.1155555556,29.0251111111,60.3173333333,79.932111111,46.8254444445,50.9072222222,54.9886666667,66.7801111111,58.2765555555
205.74,45.5025555555,12.0370555556,31.4815555556,23.1482222222,10.8465555556,48.545,69.9734444445,31.2168888889,33.4654444444,41.1375555556,55.6876666667,40.2116666667
206.12,26.25,-2.08333333333,24.8611111111,18.3333333333,0.694444444433,43.4722222222,66.9444444445,17.7777777778,22.9166666667,31.6666666667,47.0833333333,33.0555555556
206.50,20.3281111111,-6.37638888887,25.379,19.6972222222,0.884,33.7122222222,59.9747777778,8.58588888889,17.5504444445,23.2322222222,42.803,33.3333333333
206.87,8.07016666667,-11.2865555556,16.959,17.5437777778,-7.36855555557,25.4971111111,45.2631111111,-4.67833333334,3.62577777777,14.7368888889,31.696,23.2748888889
207.25,-1.26816666667,-18.6593333333,12.1982222222,17.512,-13.1643333333,18.8406666667,35.9903333333,-13.1642222222,-5.07244444446,9.29966666667,19.3236666667,14.976
207.63,6.37855555554,-12.4486111111,17.6953333333,26.6461111111,-4.42388888887,22.2223333333,35.6995555555,-3.08655555556,-1.33755555553,16.4608888889,21.5022222222,19.3416666667
208.01,11.7411666667,-12.3136666667,27.0333333333,35.968,-2.2911111111,30.2406666667,41.3516666667,2.52,-3.66555555557,24.1695555556,29.5533333333,26.6896666667
208.39,17.3611111111,-9.02766666668,32.6387777778,42.7082222222,-3.81944444447,33.3332222222,42.5926666667,2.77766666667,-1.62044444443,23.9583333333,37.0371111111,32.639
208.77,14.7728333333,-10.8583888889,35.8584444444,44.9495555556,-9.3436666667,29.9242222222,38.5101111111,-1.01,-6.56566666668,20.8333333334,35.9847777778,35.3535555555
209.14,15.9356666667,-16.2280555555,39.1811111111,48.6842222222,-15.351,33.9182222222,37.4267777778,-4.53222222223,-9.64911111109,17.5437777778,32.7484444444,36.111
209.52,22.0,-19.7037777778,41.1851111111,49.7777777778,-17.3333333333,29.9258888889,38.5184444445,-3.70388888887,-11.4074444444,21.7777777778,28.5924444444,35.111
209.90,42.1016666667,0.736055555553,55.6893333333,59.0362222222,5.35466666666,43.1058888889,52.6104444444,15.1272222222,12.4496666666,34.9397777778,39.6251111111,52.3426666667
210.28,58.0749444444,11.2402222222,59.3023333333,65.7622222222,18.7337777778,49.2247777778,60.5944444444,27.2608888889,24.8062222222,45.8654444444,45.4778888889,62.2738888889
210.66,66.8919444445,23.048,62.9130000001,80.1803333333,22.5225555555,63.0632222222,69.0692222222,35.5856666667,29.5796666667,55.7057777778,51.0507777778,70.7206666666
211.03,81.7462222221,26.7195555556,71.9575555557,91.0053333332,26.2786666667,76.1904444445,81.8341111112,48.6773333334,38.8007777778,63.3156666667,62.9628888888,74.2504444444
211.41,103.309722222,25.6499444444,90.7801111111,104.019,23.6405555556,91.4893333333,106.146555556,60.2837777778,44.680888889,78.014111111,77.7775555556,86.7612222222
211.79,123.9765,38.1578888889,99.4151111112,116.958777778,17.8362222222,114.327333333,128.362555556,62.280888889,57.0175555555,79.8245555554,100.292444444,109.064333333
212.17,111.904777778,36.5078333333,74.6032222221,114.920666667,-3.17455555556,111.746222222,120.634888889,42.5395555555,53.0158888889,64.127,99.3652222221,100.952333333
212.55,122.401444445,52.8675555556,91.0393333333,126.164666667,12.5447777778,138.709555556,145.878222222,58.0645555557,67.3836666668,78.853111111,120.788444444,110.752666666
212.92,143.75,39.3517777778,101.388777778,151.851666666,11.5742222222,191.203666667,181.944555555,61.1111111111,77.314888889,91.2037777776,137.037111111,126.389
213.30,109.543944444,45.7265555556,76.3534444443,111.395888889,37.6066666667,148.148,144.729222222,63.2478888889,66.6666666666,82.6211111113,120.797666667,106.837555556
213.68,108.333388889,57.1759444444,80.324,121.759222222,61.5740000001,152.083222222,151.388888889,71.9907777778,80.7870000001,86.5741111111,125.694444444,116.203666667
214.06,97.1697222222,54.6120555555,75.4717777777,111.949555556,57.8616666666,149.266111111,139.622444444,60.1676666666,76.519888889,84.9055555557,117.400444444,110.062888889
214.44,124.509888889,63.3987222222,87.5815555555,141.176444444,62.0915555556,201.960777778,193.791,64.0522222222,84.3137777779,92.8104444444,155.555666667,136.928
214.81,115.522666667,50.3268333333,81.3725555556,136.274333333,58.8234444446,183.006666667,181.372444445,62.4182222222,65.6863333334,78.7582222222,141.176555556,114.379222222
215.19,118.007833333,30.6514444444,83.9080000001,144.061333333,44.8276666668,188.505555556,178.927111111,37.1647777779,55.9386666666,62.8352222221,140.996111111,126.436888889
215.57,106.209111111,23.5295,57.1896666667,120.915111111,28.1045555554,170.261444444,147.058888889,25.1634444445,53.9215555555,37.5816666667,123.202666667,114.379222222
215.95,95.8334444446,-27.0833888889,50.9261111111,129.166777778,14.8147777779,203.703777778,156.944444444,11.1112222222,35.1852222222,11.5741111111,124.074222222,86.5739999999
216.32,70.4679444444,-83.0409444445,47.3682222222,112.865666666,3.50877777777,216.959222222,163.742555556,-11.696,2.3391111111,-31.579,101.754333333,69.5904444444
216.70,-80.9523333334,-490.476222222,-196.825333333,41.2698888891,-230.158666667,307.936666667,200.0,-301.587222222,-295.238111111,-355.555555555,28.5714444443,-61.9047777779
217.08,-169.841166667,-506.349166667,-277.777777778,-66.666777778,-320.634888889,176.190444444,96.8252222223,-377.777666667,-392.063555556,-425.396777778,-9.523777778,-173.015777778
217.46,-451.388888889,-1055.55555556,-608.333333333,-197.222222222,-719.444444442,163.888888889,19.4444444442,-700.0,-813.888888888,-858.333333332,-158.333333333,-411.111111111
217.83,-2077.77777778,-4683.33333333,-2855.55555556,-1155.55555555,-3488.88888889,300.000000001,-811.11111111,-2933.33333333,-3300.0,-4111.11111111,-1166.66666667,-2244.44444445
218.21,997.222222223,2330.55555556,1355.55555556,350.0,1727.77777778,111.111111111,400.0,1222.22222222,1666.66666667,2116.66666667,644.444444443,1177.77777778
218.59,-17.3333333333,-125.777777778,-20.8888888889,46.2222222222,-61.3333333337,81.3333333333,39.5555555555,-12.0,-43.5555555555,-103.555555556,11.5555555555,-12.8888888889
218.97,-14.8808333333,-115.079611111,-21.8252222222,24.6033333333,-65.8730000001,91.6667777778,44.4444444445,-11.111,-24.6031111111,-93.6508888888,0.793666666567,-3.96844444443
219.34,3.94727777779,-62.8657222223,-7.01766666668,40.3507777778,-29.2398888889,84.5029999999,57.3099999999,21.0525555555,-4.6783333333,-41.2281111111,18.7133333333,7.89466666667
219.72,6.48144444444,-47.2221666667,22.5308888889,66.6667777778,-6.7901111112,91.0493333333,78.7037777778,37.0371111111,1.23455555556,-22.2222222222,37.3456666667,21.9134444444
220.10,40.7407777778,-4.56794444446,41.9752222222,75.8024444444,25.1852222222,96.5432222223,95.0616666666,53.827,25.1853333333,11.605,52.8393333333,58.7654444443
220.47,68.3861666665,9.65622222221,51.8518888889,94.4445555556,40.7407777777,109.523888889,110.846666667,68.2538888889,44.7091111111,21.4285555556,69.8413333333,85.714111111
220.85,98.0391666667,52.0697222222,80.1744444443,118.300555555,70.8061111111,127.233,118.736222222,96.0785555555,82.3528888889,57.9518888889,83.4422222221,117.429222222
221.23,118.321666667,65.3664444445,92.6714444444,137.352111111,82.7423333333,145.626444444,134.751666667,111.583888889,101.182111111,62.8842222222,95.5082222222,139.243444444
221.61,182.950222222,106.8965,140.612888889,214.559444444,115.325777778,218.773888889,206.13,149.042111111,156.705,81.9923333332,131.034444445,209.195444444
221.98,253.333333333,148.888888889,203.333333334,278.888888889,136.111111111,293.888888889,302.777777778,201.666666667,195.555555555,107.777777778,176.666666667,293.888888889
222.36,307.777833333,154.074166667,248.888777778,316.296444444,139.259333333,374.814888889,353.333444445,227.407333333,225.185222222,108.888777778,219.999888889,360.0
222.74,702.222222222,201.111111111,482.222222222,771.111111111,73.3333333333,806.666666667,673.333333333,364.444444445,431.111111111,131.111111111,495.555555556,764.444444445
223.11,323.232277778,124.747444444,246.464555556,378.787888889,77.7775555558,354.545666667,333.333444444,191.919111111,201.01,109.090888889,303.030333334,382.828444444
223.49,535.714277778,270.634833333,380.952444445,542.857,209.523777778,533.333333333,552.380888889,293.650888889,342.857222222,168.253888889,509.523777778,636.507777778
223.87,3811.11111111,2050.0,1966.66666667,3122.22222222,1244.44444444,3933.33333333,3733.33333333,2022.22222222,2388.88888889,1155.55555555,3277.77777778,4022.22222222
224.24,-133.660166667,-44.1176666667,-12.4183333333,-104.575111111,28.7581111109,-138.562222222,-128.104666667,-18.9542222222,-63.3986666668,16.3397777778,-116.34,-123.529222222
224.62,-110.784277778,-26.4705555555,-6.53600000022,-88.2352222221,58.170111111,-113.725444444,-106.535888889,-5.8821111111,-52.9411111112,18.3006666667,-88.2353333334,-74.5097777778
225.00,-66.6666666667,8.8888888889,-4.44444444444,-42.2222222222,50.6666666667,-59.5555555556,-75.5555555555,12.4444444444,-26.6666666667,27.5555555556,-58.2222222223,-25.7777777778
225.38,-189.285666667,-53.5713888889,-86.5081111111,-126.984111111,0.000111111100002,-158.730111111,-203.968222222,-53.1744444444,-113.492,-0.7937777778,-158.730111111,-72.2223333332
225.75,479.166666667,279.166666667,338.888888889,393.055555556,193.055555556,411.111111111,513.888888889,255.555555555,334.722222222,152.777777778,458.333333334,206.944444444
226.13,3783.33333333,2716.66666667,2733.33333333,3877.77777778,2144.44444444,3811.11111111,4288.88888889,2322.22222222,2911.11111111,1388.88888889,3877.77777778,1888.88888889
226.51,-471.428611111,-410.317444444,-315.873,-560.317666667,-282.539666667,-498.412666667,-588.888777778,-322.222222222,-358.730222222,-101.587222222,-498.412666666,-250.793666666
226.88,-211.111,-209.356555556,-143.274777778,-236.842111111,-174.853777778,-195.906333333,-269.590444445,-159.649,-144.444333333,-61.9884444443,-209.356888889,-144.444333333
227.26,-65.873,-54.8755,-31.2925555556,-66.2132222222,-50.5669999999,-48.0725555556,-78.684888889,-34.0135555555,-34.4671111111,3.40144444444,-53.2880000001,-29.7051111111
227.64,-26.9518333334,-18.018,-0.750666666657,-27.6274444444,-12.0122222222,-21.1712222222,-30.3302222222,-0.600666666667,-12.1622222222,25.9758888889,-15.916,-1.50155555554
228.01,-24.6318333333,-12.316,1.74033333333,-24.8996666667,-10.8435555555,-17.1351111111,-21.8205555556,2.00811111113,-10.9772222222,27.8447777778,-9.23677777777,-2.2758888889
228.39,-27.5862222222,-14.3676666667,-0.89400000001,-32.6948888889,-10.9834444444,-16.7304444444,-25.6704444444,-2.04344444444,-14.6872222222,26.4368888889,-8.42911111112,-4.72544444444
228.76,-23.5325555556,-11.7925555555,-0.629,-27.044,-7.02299999998,-16.5617777778,-21.8031111111,-3.6687777778,-11.0063333333,22.9561111111,-8.38566666668,-6.70855555553
229.14,-13.7758333333,-6.00716666667,4.0651111111,-21.7704444444,-0.903333333333,-11.2916666667,-14.2726666667,-0.632333333333,-7.40733333333,23.8481111111,-4.15544444443,-1.71633333333
229.52,-11.9564444444,-5.79694444443,4.10644444444,-22.9467777778,-1.28833333333,-13.6876666667,-16.5058888889,-1.28822222221,-7.48788888888,15.942,-6.28022222221,-3.78422222223
229.89,-3.38594444444,3.386,12.6232222222,-10.1906666667,7.36366666663,-4.53644444445,-5.32533333334,6.11455555554,0.262888888887,20.9731111111,4.01044444443,4.07633333333
230.27,1.31838888889,8.255,17.4514444444,-1.9461111111,14.2498888889,2.76222222222,1.56933333333,11.7387777778,5.39855555557,25.2354444444,8.41188888889,12.4292222222
230.65,-0.349,6.95194444443,15.9976666667,-0.63977777778,13.2636666667,1.86155555556,0.930888888887,10.9365555556,3.6068888889,19.9535555556,5.11922222222,11.3437777778
231.02,4.92911111112,11.3562777778,19.1176666666,3.81266666667,17.1567777778,5.55555555556,7.46188888889,13.9433333334,6.75377777779,22.6581111111,8.93233333333,14.7058888889
231.40,0.638888888887,7.52777777778,15.5555555556,-3.05555555557,15.0555555556,2.55555555556,5.94444444445,8.1111111111,0.333333333331,18.1666666667,4.72222222221,11.0555555555
231.78,-4.40922222223,6.61377777777,11.5225555556,-8.34788888889,12.5221111111,0.0586666666667,2.58666666667,2.234,-3.70366666667,12.0517777778,2.29266666668,9.58255555557
232.15,-8.80383333332,4.18944444444,7.65022222223,-13.1145555556,11.3538888889,-2.85366666667,0.546666666664,-2.00366666667,-6.31444444443,7.77166666665,-2.42877777778,7.16455555554
232.53,-9.98255555557,1.79411111111,4.16677777777,-13.2524444444,8.5648888889,-5.90266666666,1.67822222222,-4.34022222222,-7.52322222223,4.39811111112,-5.4398888889,3.70366666666
232.90,-11.6944444444,2.11111111111,3.94444444443,-14.2777777778,4.72222222223,-5.94444444446,1.22222222222,-3.5,-8.94444444446,4.0,-5.61111111112,3.05555555556
233.28,-16.0559444445,1.30888888888,3.6068888889,-16.2303333333,3.14144444445,-5.93355555554,0.872555555557,-3.89755555556,-10.7621111111,4.65411111111,-6.74800000001,3.83944444444
233.66,-7.10027777778,9.07855555556,11.3821111111,-9.43100000001,11.4904444445,3.523,10.0812222222,3.63144444444,-2.54733333333,13.9295555556,1.19244444444,9.53922222224
234.03,-4.05049999999,12.7804444444,13.2458888889,-9.0311111111,15.1614444444,5.58277777778,12.0963333333,6.34899999999,1.86088888889,17.9527777778,1.47788888889,9.96166666669
234.41,-1.19588888888,15.122,15.8943333334,-6.27811111111,14.2003333333,6.27811111112,12.307,8.8191111111,3.78677777778,19.7806666667,3.93611111111,7.82244444445
234.78,-3.59894444444,12.9226111111,13.2366666667,-9.22688888889,10.773,5.21733333333,8.55055555557,6.90811111111,1.88411111111,19.2753333333,3.33344444443,4.97588888889
235.16,-2.29305555556,14.5391666667,14.2788888889,-8.74699999998,12.1041111111,6.28844444446,6.61944444444,8.3688888889,3.40433333333,21.3711111111,5.53188888888,7.61222222222
235.54,2.57777777778,15.1333333333,15.2444444444,-3.64444444444,14.5777777778,8.13333333333,6.22222222222,11.9111111111,7.68888888889,24.0888888889,7.9111111111,10.8444444444
235.91,6.88411111112,15.2172222222,16.9484444444,1.36888888889,15.5394444444,10.8292222222,7.32688888889,13.9291111111,10.4267777778,25.9261111111,8.85666666668,11.5136666667
236.29,11.2069444444,17.1265555556,20.2682222222,6.32200000001,18.3525555556,14.636,9.84666666666,16.8197777778,12.6821111111,28.6972222222,11.839,14.9425555555
236.66,9.52644444443,17.1480555556,20.1766666667,5.33477777777,17.1278888889,13.1166666667,7.26022222221,16.2054444445,11.5523333333,28.881,10.5893333333,13.0363333333
237.04,10.8795,19.2548888889,22.3063333333,5.89233333333,18.3923333333,14.1412222222,7.99655555557,18.3502222222,13.0051111111,31.5657777778,11.1532222222,15.0254444444
237.41,11.3308888889,18.8251111111,22.8618888889,7.95366666665,18.1056666667,12.7097777778,8.27355555554,18.3052222222,14.6283333333,30.1358888889,10.7115555556,14.2685555555
237.79,7.38655555557,14.2738333333,18.6017777778,5.61777777778,14.4403333333,9.11366666667,4.744,15.439,11.1111111111,26.9247777778,6.86644444443,11.0276666667
238.17,4.59027777778,9.73222222222,16.3121111111,3.86144444446,10.9928888889,5.98888888889,2.28533333334,11.1897777778,6.65877777778,22.1827777778,4.01888888889,9.45644444445
238.54,1.2775,6.52327777778,12.1176666667,-0.270777777777,7.51066666667,3.91011111111,-0.232222222222,8.16866666667,3.71666666666,19.7444444444,1.00655555556,7.54933333333
238.92,4.91661111111,8.55516666667,14.0931111111,2.44955555556,10.0816666667,5.64422222222,3.15922222222,10.7914444444,6.81566666666,21.4057777778,3.69177777778,10.7561111111
239.29,3.63316666667,8.17861111111,12.121,2.89988888889,8.83033333332,3.51911111111,2.67188888889,9.38422222223,5.37633333334,18.1492222222,2.34611111111,9.44922222222
239.67,-0.448722222224,5.97333333333,9.53277777777,1.33077777778,6.03533333332,-1.11422222222,0.123777777777,5.91144444444,1.45477777778,15.0727777778,-0.216666666664,5.54
240.04,-1.83788888889,5.09944444445,7.9601111111,-0.746333333333,5.91477777779,-2.294,0.304000000003,5.50033333333,0.276333333333,13.8197777778,-0.276333333333,4.86466666668
240.42,-2.19583333333,4.13972222222,7.82333333333,-2.03988888889,5.08755555555,-1.96788888889,-0.239999999997,5.61544444444,-0.167888888889,13.3191111111,0.000111111111,4.36766666666
240.79,0.0396111111113,4.15661111111,8.41255555557,-1.40877777778,5.73422222223,0.416555555553,1.07144444444,6.42855555556,0.912666666667,12.9762222222,1.72622222222,5.69444444446
241.17,0.108499999999,3.38683333333,7.74133333332,-0.650666666665,6.02266666667,0.183444444443,1.15122222222,5.92266666667,0.733999999999,11.7785555556,1.635,5.85588888889
241.54,0.519944444442,3.76577777778,7.75388888889,0.312111111109,6.69944444445,1.32211111111,1.50033333333,6.59522222222,0.935888888889,12.3737777778,2.51066666667,6.224
241.92,1.4055,5.07161111111,8.67133333333,1.80333333333,7.18666666668,2.254,2.21422222222,7.30577777778,1.72366666667,13.0867777778,3.46077777778,6.62966666667
242.29,2.12611111111,6.19827777778,9.069,2.85866666667,7.55555555557,3.51955555556,2.87066666667,8.21633333333,2.57044444445,14.0421111111,4.44455555556,6.89511111111
242.67,1.953,6.00227777778,9.06055555555,3.047,7.858,3.47066666666,3.10422222222,8.13288888889,2.52011111111,13.9633333333,4.59355555556,6.71255555556
243.05,1.75444444444,6.09072222222,8.98166666668,3.26611111111,7.91133333333,3.39877777778,3.24411111111,7.88922222222,2.09644444444,13.6268888889,4.25922222222,6.488
243.42,1.679,5.49077777778,8.88677777778,3.00155555556,7.80700000001,3.61744444444,3.25011111111,7.95788888889,1.81411111111,13.9832222222,4.23288888889,6.67322222222
243.80,2.68166666667,5.66994444445,9.18822222221,3.28444444444,8.26322222221,4.60455555556,3.99122222222,8.60622222222,2.42166666667,14.2188888889,4.77088888889,7.11988888889
244.17,3.32422222222,5.87944444444,9.482,3.81488888889,8.34844444443,5.31244444444,4.13888888889,9.00622222222,3.18777777778,14.2175555556,4.92811111111,7.70077777778
244.55,3.01027777778,5.36955555555,8.64422222223,3.72011111111,7.97866666668,5.01233333333,3.86677777778,8.928,3.09355555555,13.6661111111,4.601,7.51844444445
244.92,2.74538888889,5.47211111111,8.33344444443,4.26833333333,7.99088888888,4.68511111111,3.96288888889,9.102,3.25011111111,13.8055555556,4.71311111111,7.67588888889
245.30,2.82777777778,5.38161111111,8.39633333333,4.65522222222,8.09177777778,5.11622222222,3.70655555555,9.249,3.44566666667,13.9737777778,4.89,7.51766666666
245.67,3.01694444444,5.28044444445,8.20966666667,4.599,7.90677777779,5.00555555556,3.68255555555,8.86333333333,3.531,13.6218888889,4.79833333333,7.34111111111
246.05,3.66511111111,5.79061111111,8.54477777778,4.89422222222,8.16866666667,5.74722222222,4.14944444444,9.25322222222,4.05533333333,13.8796666667,5.41466666666,8.16877777778
246.42,3.25505555555,5.17761111111,7.99544444444,4.48166666667,7.76988888889,5.23066666666,3.82522222222,8.86366666667,3.70588888889,13.2392222222,5.05855555556,7.77
246.79,3.74877777778,5.53138888889,8.24311111111,4.84622222222,8.09277777778,5.778,4.11255555556,9.097,3.98622222222,13.4741111111,5.42333333333,8.14688888889
247.17,3.71577777778,5.59755555556,8.357,5.01444444444,8.19444444443,6.04633333333,4.29644444445,9.23788888889,4.11133333333,13.5284444444,5.71533333333,8.28422222223
247.54,3.97316666667,6.08827777778,8.61955555555,5.46555555556,8.43955555554,6.23944444445,4.47933333333,9.66411111111,4.43177777778,13.6981111111,6.09088888889,8.42877777779
247.92,3.84644444444,6.41511111111,8.91677777778,5.67933333333,8.41600000001,6.12866666667,4.48155555556,9.8977777778,4.60544444444,13.8475555555,6.11822222222,8.65366666666
248.29,4.02027777778,6.90333333333,9.05911111111,5.97855555556,8.80077777777,6.19666666667,4.798,9.97133333333,4.72222222222,14.2776666667,6.50577777778,8.91211111112
248.67,4.55127777778,7.49583333333,9.497,6.64322222222,9.3201111111,6.41566666667,5.19611111111,10.3367777778,5.22666666667,14.6781111111,6.97211111111,9.2238888889
