wavelength,Back_GeoConm,Belly_GeoConm,Breast_GeoConm,Crissum_GeoConm,Crown_GeoConm,DorTail_GeoConm,Patch10_GeoConm,Rump_GeoConm,Throat_GeoConm,WingTip_GeoConm
202.33,-8.95833333336,-24.3750000001,-145.0,-8.12499999996,-21.4583333333,-154.791666667,-70.2083333334,-46.2499999999,-11.6666666665,3.54166666666
202.71,-38.5185333334,-51.1110333334,-263.7036,-11.1111333333,-62.963,-274.8148,-146.111066667,-85.1852,-10.3702666667,-18.8888000001
203.09,-107.692333333,-98.4614666667,-373.846133333,-56.9229333333,-127.179533333,-402.0512,-224.6155,-158.9744,-44.1025999998,-45.6409999999
203.47,-63.8095333335,-79.8411999999,-232.6986,-27.3016,-60.0000000001,-250.793666667,-135.238033333,-101.587333333,-33.9683333332,-21.2698666668
203.85,-73.0666666667,-96.6666666667,-209.6,-42.6666666667,-76.5333333334,-224.266666666,-148.933333333,-104.0,-47.7333333333,-39.4666666667
204.22,-96.9047333333,-129.166666667,-233.095333333,-77.1428666668,-113.571466667,-241.1906,-176.785833333,-126.190466667,-80.2381333333,-91.1904666666
204.60,-122.029,-155.0724,-296.811466667,-106.956533333,-135.941933333,-292.173933333,-224.058033333,-155.0724,-111.884133333,-108.405866667
204.98,-127.381,-151.428533333,-254.2856,-84.9998666666,-122.142933333,-247.142866666,-205.000066667,-134.285666667,-109.0476,-92.8571999999
205.36,-105.9048,-130.666733333,-216.571466667,-71.4286000001,-104.9524,-202.666666667,-166.095166667,-108.761866667,-86.4762000001,-89.1428666667
205.74,-105.044866667,-120.990866667,-202.8828,-75.8558000001,-99.4594666667,-186.666666666,-151.531733333,-101.801933334,-82.3424000001,-92.6125333335
206.12,-519.333333333,-554.0,-896.666666667,-451.333333333,-492.0,-820.666666667,-680.333333333,-500.0,-462.666666667,-452.0
206.50,-1100.0,-1178.66666667,-1920.0,-969.333333334,-1024.0,-1729.33333333,-1424.0,-1128.0,-958.666666666,-1022.66666667
206.87,-177.777733333,-201.9754,-337.777666667,-161.4816,-162.469266667,-294.320933333,-240.000166667,-186.419866667,-157.036933333,-163.703666667
207.25,-79.3797333334,-95.3488000001,-194.263533333,-76.2791333333,-66.9768666666,-147.441866667,-125.503733333,-85.2712,-69.7673333333,-80.9301999999
207.63,-90.2565333333,-114.957233333,-220.6838,-82.5640666667,-85.9829333333,-155.2136,-143.589766667,-94.3590666666,-81.3675333333,-98.6325999999
208.01,-74.5454666667,-89.3939666665,-192.878733333,-61.0606666668,-63.0302666666,-122.5758,-113.7878,-70.909,-61.0605333333,-78.3333333334
208.39,-84.2593333334,-106.8518,-237.222333333,-67.2220666665,-78.1481333333,-140.185266667,-135.925966667,-85.1853333335,-69.2593333334,-79.8147333333
208.77,-191.4286,-226.666733333,-445.396666667,-173.968333333,-191.111133333,-293.6508,-287.301466667,-193.6508,-153.968333333,-191.111266667
209.14,-732.0,-928.0,-1870.66666667,-794.666666666,-816.000000001,-1252.0,-1256.0,-828.000000001,-686.666666665,-855.999999999
209.52,-121.111266667,-136.6666,-334.1668,-97.7778666666,-119.7222,-182.7778,-201.249966667,-118.055533333,-95.2777999998,-121.666733333
209.90,-96.9999999999,-124.166666667,-365.666666667,-78.6666666668,-95.6666666669,-195.0,-201.166666667,-109.666666667,-59.6666666667,-107.333333333
210.28,-25.3333333333,-37.7500000001,-160.666666667,-13.1666666667,-18.8333333333,-65.1666666667,-73.3333333332,-32.0,3.66666666673,-29.0
210.66,24.5678666667,9.5678,-78.0247333335,27.2841333333,22.7161333334,-8.02473333332,-16.0494333333,18.2715333333,38.0247333334,11.1111333333
211.03,9.81493333334,2.03703333334,-130.370466667,23.1479333333,14.2592000001,-22.4074666667,-45.0927333333,8.33333333332,33.1482,-2.22213333336
211.41,-34.7826666666,-58.6957333333,-244.347866667,-6.9565333334,-53.0433333334,-123.478133333,-133.333166667,-35.942,-20.8695999999,-51.8840666666
211.79,1.33333333334,2.28573333334,-129.5238,11.0474666667,-8.38086666668,-54.8572,-68.4762333332,-8.57139999992,15.2382000001,0.19060000002
212.17,-17.7777333333,-32.2222333333,-388.333333334,-3.3334,-85.5554000001,-202.222266667,-231.1111,-76.1110666666,11.1111333333,-52.2222
212.55,44.8274666666,50.4597999999,-88.2757999999,55.4023333333,33.3333333333,-22.2989333333,-27.7011666668,36.7816666667,61.8391333334,35.4022666667
212.92,41.2121333333,48.8888999999,-62.2222666666,59.7979999999,45.2526,2.02033333332,-13.7373,54.9495333333,59.1918666666,44.0404666668
213.30,26.4956666667,46.4102333333,-50.9400666667,53.8461333334,35.7265333334,15.0426666666,-5.29919999993,54.0171333333,50.7691999999,38.9743333333
213.68,37.8862666666,49.6748,-34.1463333333,52.0325999999,44.0649999999,20.0000666667,5.12203333332,63.5772000001,55.6098000001,46.9917333333
214.06,37.7778,43.8094666667,-2.85719999999,45.2910666667,41.2698666667,35.3439333333,13.2803,57.5662,41.1639333333,45.0792666667
214.44,46.0918666667,48.7356333334,6.20686666666,49.8850000001,45.2873333334,39.5402,20.6321666667,68.046,47.3564,48.7355333334
214.81,19.5321333333,29.4736666667,-13.4503333333,29.8245333333,26.0818666667,16.0233333333,-4.97093333341,45.7309333333,20.8186666667,30.4094
215.19,11.4102666667,20.5768666667,-29.3590666666,25.1281999999,13.3332,-4.87186666666,-18.5256,38.4615333334,5.25646666667,19.1026666667
215.57,41.3725333333,49.1176,6.56859999999,47.2549333334,46.6666,44.3136666667,21.1274,64.3137333332,35.6862666667,44.5098
215.95,26.9892,34.4624666667,-6.88193333333,46.3441333334,38.8171333334,39.4624,16.1827,62.9031333334,26.8818,31.8279999999
216.32,32.3944,36.3849333333,3.00479999999,47.8873333334,42.7231333333,44.5070666667,22.9577,68.7322666667,28.263,41.3146666667
216.70,20.5714666667,27.0476333333,-9.99993333334,38.3808666667,34.3811333334,41.3334,16.4285666667,64.5715333335,19.6189333333,31.5238666667
217.08,13.5238,20.8571333333,-19.619,31.1427333333,24.6666,28.9523333333,11.6666333333,50.8571333333,8.09520000002,17.0474666667
217.46,21.3167333333,24.4444666667,-7.90113333334,35.3908666667,31.9341333333,32.8394666667,20.8229666667,51.605,13.3334,23.8682666667
217.83,7.73339999998,13.6000666667,-23.2889333333,20.8890666667,14.3112666667,20.0000666667,7.55553333335,39.3776666667,-1.24446666668,8.08879999999
218.21,-13.3332,-5.50270000002,-51.3228,4.3386,-7.93659999998,4.55039999999,-4.28573333334,28.6773333333,-20.7407333333,-8.04246666666
218.59,-28.0644666667,-22.2042666667,-68.8171333333,-10.6450666667,-23.6558666667,-5.16133333333,-20.3764,12.7957333333,-39.1398666667,-26.9892666667
218.97,-40.6666666667,-34.4166666667,-109.166666667,-29.6666666667,-46.1666666667,-5.33333333333,-27.9166666667,26.6666666667,-54.5,-41.3333333334
219.34,6.55739999999,6.01083333333,-41.2022,7.213,-5.13646666669,29.3988,18.5792666667,49.1802666666,-1.63940000002,7.10373333332
219.72,-22.3128666667,-28.9794666667,-77.0068666667,-18.5035333334,-34.2857333334,-3.12940000001,-4.82996666665,32.7891333333,-26.6666,-18.7754
220.10,-7.56406666668,-14.1666333333,-60.7692666667,-19.8716666667,-27.9488,-0.38459999998,7.56406666667,33.3333333334,-25.1282,-13.7179333333
220.47,-13.6169333333,-14.4680333333,-68.3687999999,-21.9858,-30.9218666667,-2.1276,6.24106666667,31.2055999999,-33.6170666667,-27.9432000001
220.85,-92.8395333335,-96.4197999999,-185.432133333,-123.7036,-134.814866667,-88.3948666665,-82.8396333334,-34.5679999999,-142.469333333,-120.0
221.23,-80.3174000001,-113.333266667,-213.968133333,-143.809533333,-147.301666667,-86.0316666667,-79.3649666668,-6.98406666674,-146.0318,-114.285733333
221.61,-378.888866667,-517.222166667,-885.555533332,-643.333266667,-656.666733333,-400.0,-423.8889,-194.444333333,-628.889,-539.999933334
221.98,-149.166666667,-216.25,-550.0,-332.499999999,-329.166666667,-136.666666667,-170.833333333,27.5,-325.0,-253.333333333
222.36,-27.9999333333,-50.8888333333,-219.999933333,-113.3334,-110.6666,-11.1110666668,-31.1111,72.8888666668,-115.555533333,-87.1112
222.74,-6.2745333334,-16.4706333334,-156.8628,-62.7450666668,-92.5490666667,0.784266666734,19.2157000001,97.6471333334,-90.9803999999,-47.451
223.11,25.6140666667,8.85976666666,-34.3859999999,-1.05253333326,-16.3158000001,28.0702666666,32.8069666667,64.5614,-23.1578666667,3.5088
223.49,17.0731333333,1.62606666667,-27.9675333333,-7.15433333333,-11.7071999999,22.4390666666,19.1056333333,49.2684,-38.2114,-4.39033333334
223.87,-10.1234666665,-30.1234666667,-64.1975999999,-55.3084666667,-58.7655333332,13.3332666665,-12.2222666667,27.4074,-109.382666667,-44.1976
224.24,14.1178,-10.9803666666,-44.3136,-46.6666000001,-51.7647333334,54.5097333333,6.66673333334,97.6469999999,-129.019533334,-13.3333999999
224.62,26.0605333334,-27.2726333333,-64.8484666666,-78.7878666666,-59.394,111.515066667,13.3332333333,161.212,-184.848333333,-2.4242000002
225.00,76.0000000001,37.7333333333,34.1333333333,36.7999999999,33.8666666668,107.466666667,94.7999999999,157.6,-17.3333333334,42.9333333333
225.38,64.1975333333,59.8766666667,49.8765333333,57.1602666667,44.0740666667,86.0494666666,74.321,101.851866667,24.9383333333,49.1358000001
225.75,58.7962666667,55.1387666667,53.426,55.7407999999,44.9999333333,74.3517333334,71.4815333333,90.7407333334,31.2964,52.5000666668
226.13,52.1462000001,44.5662,53.9728,48.4018,38.3560666667,65.1141333333,62.5572,78.0821333333,19.9085333333,41.6438666667
226.51,42.5805999999,29.7311,42.5804666666,32.3656,21.5054,50.2150666667,52.4733,65.484,-0.645133333328,26.6667333333
226.88,56.4286,47.3016333333,59.4444,43.016,44.3651333333,66.0316666666,59.3650666667,70.5554666667,28.7302,46.4286000001
227.26,40.7058,39.4118,44.0,30.5098,34.1960000001,55.2940666667,49.5295333333,57.7255333333,19.6076666667,37.0195333333
227.64,33.0120666667,29.1567333333,39.3573333333,23.7751333333,22.6504666667,53.7349999999,43.1725666667,52.7710666667,14.7790666667,32.1285333333
228.01,37.9352,34.7197666667,41.5338666667,30.4425333333,26.3125333333,50.6784666667,47.0501,51.9174666667,26.3717333333,38.9382
228.39,32.0106666667,26.9311333333,32.3282,21.8520666667,20.7936,41.0580666667,40.7937333334,40.4232666667,19.3122666667,32.434
228.76,31.0107333333,26.3870666667,29.0322666667,20.3010666667,21.5914,34.8385333333,37.6344,36.172,19.6129333333,29.1182666667
229.14,33.2394,28.4976,31.6901333333,18.4038666667,23.7558,38.4038,36.737,34.9294666667,21.2676666667,32.0187333333
229.52,24.5563333333,16.8583666667,25.9952,6.18706666667,14.7723333333,28.7769333333,27.1701333333,24.2205333333,9.83220000001,23.8368666667
229.89,16.7662,8.53233333333,19.1044,-5.72153333332,8.20900000001,21.393,18.8308666667,14.8258666667,0.746266666666,16.5173333333
230.27,22.2060666667,10.1715333333,21.0784,-2.54900000001,10.9804666667,26.3725333333,22.8188666667,16.7648,5.19619999999,23.9214666667
230.65,32.7397333333,19.1552333334,29.2237333333,8.53880000001,22.009,36.6209333333,32.1005333333,26.9863333333,16.5297333333,33.5159333334
231.02,30.6762,13.9130666667,24.3478666667,4.44446666666,18.3091333333,34.1545333333,31.4010666667,25.169,12.8984,30.2898666667
231.40,27.5071333333,6.75086666666,23.6413333333,-2.63306666665,16.6386,30.4760666667,27.7311333333,22.297,5.71426666665,26.8908
231.78,34.4762,18.7856,29.9522666667,8.47613333334,27.5715333333,34.0,32.3094666667,28.3334666667,14.8095333333,29.381
232.15,38.0098,24.2786333333,35.2734666667,11.1940666667,34.5275333333,37.015,36.617,33.8308,16.7162666667,31.6418
232.53,44.3609333333,31.0777333333,40.401,18.3460666667,40.7017333333,44.1603333333,40.426,41.6540666667,24.01,37.0424
232.90,45.5138,31.7545,45.2631333333,20.0502,42.0050666667,49.9248666667,43.9600333333,44.2106,26.6165333333,41.0024
233.28,36.4539333333,25.0355333333,39.669,17.636,33.9952666667,42.3642,38.6999,35.7447333333,21.3711333333,33.617
233.66,41.0811333333,30.0676,44.5044,24.7748,40.4052666667,49.3694,44.4144,42.0720666667,28.2432666667,40.9010666667
234.03,49.1452666666,38.1196333333,51.282,34.8291333333,49.5298666667,58.675,52.9059666667,51.4528666667,36.5384,46.4957333333
234.41,49.8412,41.8652333333,54.0078,38.2936,53.1746,60.3173333333,55.0793333333,55.397,39.4046666667,47.5
234.78,44.8683333333,36.2938666667,52.9823333333,34.5176,48.8158666667,58.6404,51.4913333333,52.2808666667,34.2981333333,43.2894666667
235.16,42.6916,34.1201,49.9793333333,32.9605333333,45.88,54.5756,47.5776333333,47.6604666667,30.2692666667,37.8468
235.54,47.1277333333,39.1490333333,51.6310666666,37.3046666667,46.3831333333,57.9434,48.5462,48.5461333333,35.6737333333,41.2056666667
235.91,41.8352,33.6328,46.6666666667,32.7716,39.2884666667,54.3444666667,46.9475666667,43.5956666667,32.0974,40.7864666667
236.29,40.0,29.1891333333,44.7568666667,30.7027333333,35.7478,52.1801333333,43.9459666667,40.4685333333,30.1620666667,39.9999333333
236.66,35.3512666667,24.8648333333,43.2433333334,26.9549333333,31.027,50.4144666667,39.8198666666,35.5314666667,25.4773333333,34.9189333333
237.04,34.0,24.3920333334,42.8237333333,24.3922666667,27.6862666667,48.706,38.3529666666,32.9803333333,22.8628,34.2352
237.41,35.6819333333,27.4431666667,43.2197333333,23.5986666667,28.7879333333,49.0150666667,39.981,34.2044,23.7120666667,37.1591333333
237.79,34.5882666667,25.9413666667,40.9413333334,22.1176,28.2352666667,48.1568,37.6274333333,34.1569333333,22.6274666667,35.4901333333
238.17,25.125,13.875,31.7916666667,11.125,14.7916666667,37.75,26.0,21.5833333333,11.8333333333,24.2083333333
238.54,19.2982666667,7.30980000001,24.0933333333,4.40546666668,7.71933333333,28.6549333333,19.1421666667,14.6197333333,6.04286666666,19.0643333333
238.92,20.0342,10.9231333333,21.436,5.40166666666,8.85466666667,26.2564,19.2820666667,14.3249333333,7.72653333333,19.9999333333
239.29,19.2195333333,12.0812333333,21.1381333333,7.41453333334,7.90246666667,25.1056666667,18.3089333333,14.2764,9.9512,21.7886666667
239.67,16.9957333333,10.6293666667,18.5692666667,10.0714666667,8.66946666666,22.3748,17.8254333333,12.5893333333,9.67106666667,21.0585333333
240.04,13.4344,7.81583333333,15.2272666667,5.47973333333,7.29800000001,17.8534666667,12.2600333333,8.30806666669,4.74753333333,14.4192
240.42,7.93033333333,2.342,9.30300000001,1.43793333333,3.37699999999,12.1566666667,5.55549999999,2.67973333333,0.414066666673,8.69273333334
240.79,3.71413333333,-1.57136666667,3.99993333333,-2.36193333333,0.152333333335,6.81906666667,2.31433333333,-0.666599999994,-2.17140000001,5.16193333335
241.17,4.705,0.2835,5.77773333333,-0.6436,2.34473333334,7.96953333333,4.2452,1.1954,1.0422,6.89646666667
241.54,4.55453333333,-0.0329000000014,5.20133333333,0.343266666667,2.85146666667,7.47193333333,3.8086,1.55773333333,1.59726666667,6.98346666665
241.92,3.43826666667,-0.5011,4.18426666667,-0.466133333334,1.725,5.93239999999,2.79133333333,0.058266666664,1.02566666667,6.34026666668
242.29,6.3562,3.42646666667,6.78059999999,3.24006666667,4.7724,8.97513333334,5.57966666666,3.58173333333,4.44093333333,9.648
242.67,6.74533333334,3.7125,6.92266666667,3.70266666667,5.48493333333,9.82760000001,5.80503333333,4.18513333333,5.19946666667,9.93606666666
243.05,7.19966666667,3.97846666667,7.92886666667,3.843,6.21773333333,10.1168666667,5.89986666666,4.07666666667,5.3482,9.94853333331
243.42,8.00526666667,4.56126666667,8.63479999999,4.17546666667,6.7732,10.3812,6.56023333333,4.8582,5.93093333333,10.8866
243.80,8.22706666666,4.4733,8.20953333332,3.8318,6.47593333333,10.3423333333,6.58863333334,4.92406666667,5.92986666667,10.7846
244.17,9.24920000001,5.6889,9.09233333333,5.54453333333,7.13693333333,11.8482666667,8.11873333333,6.477,7.50826666668,12.533
244.55,10.0116666667,7.3389,9.80860000001,6.83086666667,8.19846666667,12.5986666667,9.42180000001,7.58106666667,8.8862,13.0676666667
244.92,10.9932666667,8.86873333333,10.9014666667,8.65313333333,9.68546666667,14.2029333333,10.5301666667,8.75939999999,9.91873333334,14.2736
245.30,10.8924666667,8.30576666667,10.0746,8.705,9.44506666668,13.8332,9.84756666665,8.478,8.99706666668,13.9046
245.67,10.0736,7.7217,9.16013333333,7.95766666667,8.61200000001,13.4275333333,9.21306666667,7.94573333333,8.2228,13.3568666667
246.05,9.89793333334,7.56986666667,8.6774,8.02680000001,8.60753333334,13.6396666666,9.01606666666,8.08059999999,8.1344,13.2364
246.42,8.45593333333,6.3309,7.43146666666,7.00973333334,7.60793333334,12.544,7.81633333334,6.69106666667,7.11766666667,12.3382
246.79,7.9466,6.09456666667,6.76613333333,6.72086666667,7.1778,11.8860666667,7.16646666667,6.13306666667,6.62126666667,11.8997333333
247.17,7.26433333333,5.62183333333,5.69606666667,6.32753333333,6.63253333333,11.155,6.58196666667,5.80206666667,6.27253333333,11.1930666667
247.54,6.4916,5.11913333333,5.00113333333,5.79926666667,6.35713333333,10.6211333333,5.9805,5.26966666667,5.64453333333,10.6210666667
247.92,6.40926666667,5.50866666667,5.1584,5.83526666667,6.52406666667,10.7916666667,5.99363333333,5.55426666666,5.93426666667,10.7719333333
248.29,5.31906666667,4.62746666667,4.15366666667,5.05346666667,5.87393333333,10.0237333333,4.9425,4.78793333333,5.23593333333,10.0001333333
248.67,5.4144,4.61376666667,4.15813333333,5.26593333334,6.149,10.2147333333,5.16146666667,4.9488,5.37833333333,10.3833333333
249.04,5.26693333333,4.03946666666,3.59073333333,4.70126666667,5.89233333333,9.70013333334,4.665,4.55653333333,5.0712,9.99340000001
249.42,5.1334,4.3052,3.22146666667,4.85066666666,5.88193333333,9.47753333334,4.4878,4.41253333333,5.38886666667,9.82906666665
249.79,6.48113333333,5.62223333333,4.53406666667,6.408,6.99373333333,10.4586666667,5.5709,5.41726666667,6.66173333333,10.859
250.17,7.25846666667,6.3,5.2946,7.1852,7.46266666667,10.5421333333,6.09056666667,5.79726666667,7.05940000001,11.1758
250.54,8.43626666667,7.67676666667,6.53873333333,8.38613333333,8.44746666667,11.0072666667,7.35676666667,7.251,8.30266666667,11.981
250.92,8.52853333333,7.9705,6.99053333333,8.7366,8.49953333333,11.0957333333,7.80859999999,7.84040000001,8.46493333334,12.067
251.29,7.79719999999,7.0486,6.56286666667,8.231,7.80926666667,10.3148,7.19513333333,7.2228,7.4734,11.7445333333
251.66,7.65579999999,6.70423333333,6.0594,8.09386666667,7.53053333333,9.94673333333,6.7606,6.82313333333,7.03593333333,11.6745333333
252.04,7.306,6.069,5.43946666667,7.5872,7.1204,8.9612,6.39833333333,5.9828,6.4748,11.1090666667
252.41,9.45826666667,7.6164,7.53999999999,9.31800000001,8.69980000001,10.5291333333,8.5531,7.7566,8.33026666666,12.4983333333
252.79,8.81433333334,7.2771,6.78173333333,8.5778,7.88113333333,9.92,7.98976666667,7.49126666667,7.92573333333,11.7290666667
253.16,8.82666666666,7.81216666667,7.42606666667,8.93859999999,8.07346666667,10.2398,8.35983333333,7.81840000001,8.36593333334,12.2315333333
253.54,9.14113333333,8.5102,8.41499999999,9.63993333335,8.7966,10.7354666667,8.95060000001,8.45186666667,8.74740000001,12.6746666667
253.91,8.29566666667,7.3962,7.32073333334,8.4402,8.32706666667,9.59106666668,8.20443333333,7.9182,7.88679999999,11.9622666667
254.28,7.02660000001,6.176,6.13666666667,7.23586666667,7.5368,8.50506666667,7.3733,7.12453333333,7.19013333333,11.0370666667
254.66,5.98006666668,4.86106666667,4.70313333333,5.3896,6.54313333333,7.17466666666,5.79466666667,5.4858,5.55433333333,10.0652666667
255.03,5.2138,4.32533333333,3.71686666667,4.53546666667,5.9586,5.78173333333,4.58333333333,4.08566666667,4.55753333333,9.24040000002
255.41,6.60766666666,6.205,5.42646666666,6.39360000001,7.71513333333,7.31620000001,6.15366666667,5.64046666666,6.43053333334,10.7050666667
255.78,5.91053333333,6.10156666667,5.67386666666,5.82653333334,7.36933333333,6.80406666667,5.88763333333,5.38373333334,6.33046666667,10.2100666667
256.15,5.93919999999,6.13786666667,5.45933333334,5.96173333333,7.46153333333,7.04906666667,6.2206,6.11193333334,6.39673333333,10.6262
256.53,4.7472,5.0111,3.47986666667,4.61533333333,6.46886666667,5.70693333333,4.82406666667,4.93033333334,5.01106666667,9.7438
256.90,5.63560000001,5.80626666667,4.04733333333,5.35,7.07066666667,6.58993333333,5.16193333333,5.82379999999,5.29413333334,11.0066666667
257.28,6.01919999999,6.24356666667,4.27566666667,5.76293333333,7.48713333333,7.39086666666,5.34283333333,6.60893333333,5.5064,11.4808666667
257.65,4.3532,4.1624,2.18806666667,3.92600000001,5.72633333333,6.20513333333,3.8033,5.06553333333,4.0228,9.97153333333
258.02,4.5614,4.5493,2.695,4.31279999999,5.84306666667,6.9054,3.83533333333,5.17066666667,4.37133333333,10.1462
258.40,5.14033333333,5.1094,3.325,4.86393333332,6.23746666667,7.69393333333,4.5483,5.6642,4.81013333333,10.4330666667
258.77,6.0242,5.69756666667,4.3458,5.72106666667,6.99513333333,8.85046666667,5.49896666667,6.54033333333,5.70293333333,10.9979333333
259.15,6.0102,5.39543333333,4.45086666667,5.66106666667,6.90686666667,9.15786666667,5.71093333333,6.6316,5.95906666667,11.0086666667
259.52,6.32973333333,5.6615,4.93193333333,5.9634,7.21753333333,9.71439999999,5.95906666667,7.1004,6.37373333334,11.411
259.89,6.4976,5.72596666667,5.1342,6.43219999999,7.3564,10.0832,6.21143333333,7.3456,6.563,11.4628666667
260.27,6.9226,6.02296666667,5.64566666667,6.83266666666,7.66386666666,10.4656,6.4069,7.67446666667,6.89353333333,11.7292
260.64,6.88433333333,6.22743333333,5.91766666667,6.97780000001,7.7034,10.5623333333,6.5071,7.67753333333,6.83766666667,11.6924666667
261.01,6.54546666667,5.81456666667,5.7798,6.63053333334,7.391,10.2682,6.27496666667,7.1566,6.6846,11.1393333333
261.39,6.7214,6.0459,5.8884,6.94000000001,7.57266666667,10.4334666667,6.51696666667,7.3592,7.0572,11.2299333333
261.76,7.392,6.67066666666,6.53866666667,7.49066666667,8.17066666667,11.0266666667,7.13733333334,7.968,7.59733333333,11.7306666667
262.13,8.12593333333,7.43846666667,7.1728,8.15693333334,8.88233333334,11.7362666667,7.99803333333,8.69953333333,8.3144,12.2339333333
262.51,8.64793333333,7.91713333333,7.70353333333,8.65086666667,9.34013333333,12.2104666667,8.46783333333,9.10933333333,8.71553333333,12.7764666667
262.88,8.01073333333,7.6502,7.222,8.424,9.00966666667,11.8536666667,8.24096666667,8.87079999999,8.42733333334,12.3922
263.25,8.01946666667,8.07776666666,7.20193333333,8.67913333334,9.34239999999,11.9502,8.27786666667,8.98453333333,8.59253333333,12.5571333334
263.63,7.804,8.20626666666,6.85006666667,8.19606666667,9.01660000001,11.5918666667,8.29156666667,8.52479999999,8.39173333333,12.1792
264.00,8.03693333333,8.50793333334,6.68013333333,8.00546666667,9.16833333333,11.3139333333,8.3637,8.50580000001,8.30286666667,12.3868
264.37,6.95586666667,7.91459999999,5.8644,7.09586666667,8.41613333333,10.5296,7.74896666667,7.66506666667,7.31980000001,11.5790666667
264.75,6.77106666667,7.38839999999,5.4558,6.25826666666,7.99146666667,10.3085333333,7.5047,7.4454,7.14626666667,11.32
265.12,6.709,7.58376666667,5.47986666667,6.29600000001,8.19140000001,10.3965333333,7.50886666667,7.65213333333,6.79326666667,11.7428666666
265.49,6.118,6.79243333333,5.17613333333,5.62866666667,7.62686666667,9.84453333333,7.15373333333,6.93186666667,6.00366666667,11.4310666667
265.87,6.4514,6.96243333333,5.6264,5.93133333333,7.79646666666,10.4327333333,7.32123333333,6.94,6.33033333333,12.0779333333
266.24,5.899,6.35213333333,5.40873333333,5.6862,7.23920000001,9.96319999999,6.65796666667,6.30233333333,5.87286666667,11.7545333333
266.61,5.66833333333,5.99623333333,5.2352,5.4168,7.19059999999,9.91739999999,6.32013333333,6.0438,5.96546666667,11.5056666667
266.98,5.98033333333,6.02833333333,5.5654,5.54540000001,7.27320000001,10.0138666667,6.2956,6.0124,6.06026666667,11.7774
267.36,6.00986666667,6.03323333333,5.77426666667,5.54259999999,7.41606666667,10.1429333333,6.63,6.1376,6.04093333333,11.7768666667
267.73,5.75733333333,5.59333333334,5.78366666667,5.48953333333,7.3382,10.2055333333,6.54583333333,6.2252,5.99126666667,11.8090666667
268.10,5.61293333333,5.47036666667,5.94586666667,5.45753333334,7.17306666666,10.3456666667,6.5392,6.12693333333,6.17126666667,11.7285333333
268.48,5.4052,5.10526666667,5.67066666667,5.30726666666,6.88473333333,10.2616666667,6.27403333333,5.84873333333,6.05253333333,11.4612666667
268.85,5.26926666667,4.9972,5.57893333333,5.43493333333,6.77473333333,10.1998666667,6.02736666667,5.64013333333,6.0292,11.4064666667
269.22,5.44226666667,4.98673333333,5.49206666667,5.39946666666,6.65246666666,10.2225333333,6.27516666667,5.68426666667,6.28233333333,11.3081333333
269.59,4.42686666667,3.9056,4.44446666667,4.31426666667,5.56786666667,9.13886666667,5.21913333333,4.57473333333,5.1276,9.98053333335
269.97,4.05706666667,3.8577,4.28393333333,4.3802,5.32926666667,8.8054,4.98026666667,4.63813333333,4.84786666667,9.44466666666
270.34,3.508,3.6319,3.80313333333,3.95246666667,5.0076,8.47866666667,4.74976666667,4.4274,4.56993333333,9.04833333333
270.71,3.391,3.7837,3.67473333333,4.06073333333,4.86226666667,8.48106666667,4.64463333333,4.63133333333,4.39053333333,8.8834
271.09,3.62693333333,3.87476666667,3.70573333333,4.1888,5.0252,8.71200000001,5.07583333333,4.87046666666,4.70013333333,9.02786666666
271.46,4.1478,4.25916666667,4.11146666667,4.76026666667,5.19266666667,9.24613333332,5.4135,5.2018,5.0374,9.3072
271.83,4.47393333333,4.6464,4.22306666667,5.06713333333,5.41253333333,9.44093333332,5.59103333333,5.26193333333,5.10546666667,9.35813333333
272.20,4.51366666667,4.50933333333,4.26286666667,5.08133333334,5.38973333333,9.5374,5.5857,5.28606666667,5.0266,9.41346666666
272.58,4.77446666667,4.79003333333,4.729,5.36066666667,5.60253333333,9.79080000001,5.8429,5.52853333333,5.25246666667,9.751
272.95,5.01833333333,5.0674,5.03813333333,5.69619999999,5.9746,10.0729333333,6.28543333333,5.91006666667,5.45146666667,9.96619999999
273.32,5.0802,5.10136666667,5.2804,5.88906666666,6.0356,10.3550666667,6.46793333333,6.08626666667,5.58466666667,10.1014666667
273.69,5.72006666667,5.86536666667,6.025,6.61826666666,6.61233333333,11.1776666667,7.07876666667,6.7808,6.34746666667,10.921
274.06,5.48233333333,5.50583333333,5.7778,6.2076,6.266,11.082,6.7851,6.43866666667,6.09646666667,10.7778666667
274.44,5.67753333333,5.59193333333,5.89893333333,6.34766666667,6.46593333333,11.4143333333,6.934,6.6166,6.17066666667,10.992
274.81,5.54286666667,5.32643333333,5.60966666667,6.32733333334,6.2396,11.2434666667,6.96346666667,6.30006666667,6.067,11.0404666667
275.18,5.43073333333,5.54623333333,5.77093333333,6.41693333333,6.2734,11.3889333333,6.9399,6.2578,5.9988,11.1174666667
275.55,5.1918,5.29116666667,5.60533333333,6.16013333334,6.13453333333,11.1081333333,6.8944,6.14086666667,5.88426666667,11.1207333333
275.93,5.17506666667,5.2355,5.63293333333,6.39859999999,6.2054,11.0402666667,6.96583333333,6.2446,6.14006666667,11.3281333333
276.30,5.745,5.64766666667,5.8052,6.79733333333,6.72373333334,11.5167333333,7.38903333333,6.61973333333,6.40853333333,11.4496
276.67,5.51413333333,5.44276666667,5.39846666667,6.5782,6.78213333333,11.246,7.21906666667,6.58833333333,6.11573333333,11.1234666667
