wavelength,Back_SalFulm,Belly_SalFulm,Breast_SalFulm,Crissum_SalFulm,Crown_SalFulm,DorTail_SalFulm,Rump_SalFulm,Throat_SalFulm,WingTip_SalFulm
257.28,9.02080000001,7.50007536232,8.12056666667,6.50833333333,6.96333333333,12.0819666667,8.48660000001,8.0911,11.3599666667
257.65,7.58933333333,5.71878550725,6.03336666667,5.08366666667,4.86666666667,10.5835333333,6.47673333333,6.39536666667,9.95936666667
258.02,9.17459999999,7.44854202899,7.24593333333,6.43653333334,6.28573333333,12.2578333333,8.37306666667,7.86113333333,11.5079
258.40,9.54513333335,7.98845507246,7.35906666667,6.84986666666,6.67333333333,12.6104333333,8.47920000001,8.11936666667,12.0433666667
258.77,9.28173333333,7.68054202898,7.38503333333,6.65473333333,6.6606,12.3415666667,8.32573333333,7.83586666667,12.182
259.15,9.03813333332,7.73442318841,7.0796,6.58126666666,6.7466,12.0489666667,8.37206666666,7.54586666667,12.2488666667
259.52,9.59766666668,8.28426376812,7.65416666667,7.48113333333,7.4666,12.7113666667,8.89046666667,7.7883,13.0260333333
259.89,9.39979999999,8.17210434783,7.51386666667,7.28066666667,7.36826666667,12.4816333333,8.85033333335,7.8024,13.0355333333
260.27,9.52879999999,8.53548985507,7.83306666667,7.63566666667,7.60426666666,12.8602,8.95913333334,8.0258,13.6137666667
260.64,8.9688,7.91042318841,7.2988,7.23006666667,6.95493333333,12.4971666667,8.5784,7.1279,13.4464666667
261.01,8.50033333333,7.79350144928,6.6886,7.102,6.715,12.4825,8.43006666667,6.60496666667,13.1464666667
261.39,8.26633333334,7.74289855073,6.4646,6.89513333333,6.52153333333,12.5093,8.27079999999,6.41613333333,13.0170333333
261.76,8.5702,8.19708695652,6.76766666667,6.981,6.90446666667,12.8373333333,8.67339999999,6.4399,13.2189
262.13,8.34513333333,7.85356811594,6.17716666667,6.78006666666,6.747,12.4893,8.04246666667,6.09926666666,12.9314666667
262.51,7.95033333333,7.09040289855,5.78923333333,6.23193333333,6.2888,12.1714333333,7.5464,5.4063,12.6423333333
262.88,7.67033333333,6.89415072464,5.43596666667,6.10593333333,6.01073333333,12.0213333333,7.23306666667,4.99296666667,12.2849666667
263.25,8.80893333333,7.71470724637,6.34036666667,7.22693333333,7.06066666667,12.9485333333,7.947,6.04486666667,13.1209
263.63,9.0854,7.68206956522,6.50263333333,7.0286,7.18946666667,12.9682,8.28813333332,6.17096666667,12.9346666667
264.00,9.21253333332,7.39454782609,6.65586666667,7.3282,7.34266666667,13.2252,8.46453333333,6.04093333333,12.6895666667
264.37,9.21653333333,6.81226666666,6.32666666667,7.52406666666,7.21346666667,12.9046333333,8.20386666667,5.79093333333,12.6127666667
264.75,9.22453333335,7.08300289855,6.37973333333,7.5466,7.10666666667,12.8149666667,8.15060000001,5.96196666667,12.6175333333
265.12,10.2764,8.74110434783,7.51743333333,8.53766666667,8.1546,13.5432666667,9.1638,7.1711,14.0183666667
265.49,10.2553333333,9.12188985509,7.40686666667,8.55573333333,8.23479999999,13.1180333333,9.27073333334,7.43246666667,13.7710333333
265.87,9.83513333331,8.70186086956,7.21143333333,8.23646666667,7.77066666667,12.5160666667,9.12553333333,7.3798,13.5304
266.24,7.94906666667,7.01406956522,5.75633333333,6.66666666667,6.00786666667,10.8678666667,7.51693333333,5.83426666667,12.1042666667
266.61,7.1784,6.53755072464,5.15526666666,6.148,5.54073333333,10.0545666667,6.9124,5.19283333333,11.4943333333
266.98,7.25506666667,6.52644637681,4.81783333333,6.1786,5.3828,10.1805,6.79366666667,5.0518,11.5579333333
267.36,6.18826666667,5.76844637681,3.6972,5.10666666667,4.47726666667,9.6722,5.85386666667,3.95286666667,10.6292666667
267.73,5.1966,5.10456521739,2.3791,4.17153333333,3.68786666667,8.93930000001,4.9516,3.1432,9.81943333335
268.10,4.3936,4.42503768116,1.4573,3.42213333334,3.0032,8.17776666667,4.33013333333,2.54606666667,9.36503333332
268.48,3.71993333333,3.96044927536,1.09956666667,2.7584,2.5826,7.63106666667,3.91466666667,2.04536666667,8.52660000001
268.85,3.8868,3.97875362319,0.998200000001,2.8608,2.92293333333,7.31343333333,3.87426666667,2.1486,8.49506666667
269.22,4.06026666667,3.66186666667,1.1684,3.10346666667,2.93173333333,7.77693333334,3.956,2.24786666667,8.6386
269.59,3.74246666667,3.11195072464,1.03483333333,2.90006666667,2.54506666667,7.92423333333,3.33946666667,1.90433333333,8.56786666666
269.97,3.4968,3.42850144927,1.20256666667,2.9422,2.77866666667,8.24556666667,3.23993333333,2.42563333333,8.48803333334
270.34,4.24293333333,4.43431884058,2.47736666667,3.51406666667,3.5876,8.81076666667,4.31066666667,3.10163333333,9.13563333333
270.71,4.03846666667,4.57999710145,2.4105,3.42706666667,3.51506666667,8.5731,4.562,3.09903333333,8.85126666666
271.09,3.96533333333,4.49480289855,2.63556666667,3.1754,3.73373333333,8.24126666667,4.53906666666,3.50193333333,8.64403333333
271.46,3.60533333333,4.03206956522,2.3383,2.959,3.5282,7.98456666667,4.2154,2.94606666667,8.38459999999
271.83,4.2962,4.65908115942,3.11846666667,3.7186,4.1234,8.69146666667,4.91846666666,3.35556666667,9.36033333334
272.20,4.69493333333,5.01633333333,3.42663333333,3.9818,4.40786666667,8.76536666667,5.0442,3.51286666667,9.42333333333
272.58,5.2468,5.52566376811,3.76596666667,4.31573333333,4.85193333333,9.0243,5.58526666667,3.77303333333,9.91776666667
272.95,5.28233333333,5.5727942029,3.74676666666,4.25566666667,4.99886666667,9.345,5.6864,3.654,10.0767
273.32,5.42306666667,5.69804347826,4.00136666667,4.36433333333,5.27506666667,9.0014,5.6404,3.67316666667,10.0970333333
273.69,5.9644,6.29370144927,4.60603333333,4.83713333333,5.96453333333,9.30470000001,6.2278,4.1443,10.7993666667
274.06,6.11153333333,6.03574492754,4.4319,4.8036,5.71626666667,8.66623333333,6.0834,3.75666666667,10.7833
274.44,6.21773333333,5.95942318841,4.3027,4.80406666667,5.72113333333,8.62713333333,5.9218,3.74176666667,10.8929666667
274.81,6.894,6.60845507246,4.92996666667,5.39913333333,6.19746666668,9.23069999999,6.08613333333,4.24523333333,11.5868
275.18,7.04473333333,6.84325217391,4.8408,5.796,6.08946666667,9.13919999999,6.2238,4.04473333333,11.7934333333
275.55,7.3848,7.04287826087,5.03696666667,5.8568,6.06066666667,9.19506666667,6.36126666667,4.22973333333,12.1698333333
275.93,7.2548,7.04502608696,5.01953333333,5.985,6.07866666667,8.85759999999,6.14113333333,4.57456666667,12.2456333333
276.30,7.56053333333,7.56713333333,5.34433333333,6.43013333333,6.48793333333,8.96423333333,6.56153333333,5.1157,12.8603
276.67,7.67359999999,7.70360869565,5.67566666667,6.55013333333,6.56593333333,9.31653333335,6.61373333334,5.33376666667,13.0869333333
277.04,8.22660000001,8.13728985507,6.43686666667,7.046,7.10466666667,9.76220000001,6.97653333333,6.0605,13.6459666667
277.41,8.22426666666,7.89782898551,6.14666666667,6.94693333333,6.893,10.0026666667,7.03313333333,6.0577,13.6997333333
277.79,7.48473333333,6.75381739131,5.2679,5.9316,6.06399999999,9.17086666667,6.07526666667,5.25693333333,13.0014666667
278.16,6.76066666667,6.2776057971,4.93373333333,5.40073333333,5.82646666667,8.9856,5.53893333334,4.90603333333,12.3825
278.53,6.6556,6.25468985507,4.6678,5.24986666667,5.84306666667,8.8303,5.4036,5.14,12.2542333333
278.90,6.2858,5.37135362319,3.87973333333,4.7462,5.3312,8.46029999999,4.9834,4.6384,11.7881333334
279.27,5.70386666667,4.58761739131,3.31686666667,3.80633333333,4.73586666667,8.07746666667,4.177,4.12443333333,11.2004333333
279.64,5.72053333333,4.68011884058,3.40173333333,3.8008,4.84553333333,8.15976666666,4.34773333333,4.50086666667,11.1705
280.02,5.20646666667,4.06648985507,2.8221,3.14473333333,4.1346,7.67869999999,3.67526666667,3.72986666667,10.3554666667
280.39,5.25686666667,4.13593913043,3.0454,3.4704,4.32606666667,8.26746666667,3.93866666667,3.87416666667,10.6509666667
280.76,4.40933333333,3.70196231884,2.38886666667,3.02006666667,3.6254,7.80833333333,3.1046,3.46483333333,9.88166666665
281.13,3.74233333333,3.26828115942,1.5746,2.47946666667,2.63813333333,7.00403333333,2.24953333333,2.67906666667,9.11043333333
281.50,3.5516,3.57277101449,1.62703333333,2.5694,2.66373333333,6.89483333333,2.13793333333,2.81993333333,8.8593
281.87,3.75006666667,4.0594,1.80633333333,3.00186666667,2.8124,7.47876666667,2.51893333333,3.10606666666,8.88263333333
282.25,4.27406666667,4.62488695652,2.08596666667,3.8002,3.26593333333,7.9977,3.01046666667,3.47033333333,9.37740000001
282.62,4.01926666667,4.48204347826,1.9406,3.69253333333,2.96966666667,7.80846666667,2.8454,3.13306666666,9.2748
282.99,3.92606666667,4.64646376812,2.22673333333,3.51586666667,3.02026666667,7.69006666667,2.82173333333,3.25003333333,9.46139999999
283.36,4.12233333333,4.69931594203,2.46433333333,3.68006666667,3.48073333333,7.62453333333,2.96053333333,3.39826666667,9.58396666667
283.73,4.0202,4.56215942029,2.1674,3.54553333333,3.29766666667,7.1665,2.68853333334,3.28703333333,9.15569999999
284.10,4.11666666667,4.68322608695,2.30926666667,3.5094,3.48106666667,7.42363333333,2.87393333333,3.16333333333,9.22893333335
284.47,3.5518,3.91742318841,1.6933,2.81233333333,2.85953333333,6.59196666667,2.15546666667,2.4367,8.50559999999
284.85,3.75693333333,4.0164057971,1.78343333333,2.8376,3.0732,6.71033333333,2.1956,2.53173333333,8.57743333333
285.22,3.46306666667,3.64740869565,1.52383333333,2.43606666667,2.83653333333,6.44063333333,2.0394,2.28763333333,8.12006666667
285.59,3.3334,3.30108115942,1.2195,1.96786666667,2.46806666667,5.8909,1.74893333333,1.9442,7.76756666667
285.96,3.29546666667,3.22452173913,1.1953,1.80626666667,2.42286666667,5.6606,1.53586666667,1.95953333333,7.69413333333
286.33,3.34753333333,3.18106086957,1.31493333333,1.57426666667,2.5196,5.8173,1.57793333333,2.00963333333,7.83403333333
286.70,3.5552,3.39531304348,1.4221,1.7282,2.81593333333,6.01906666667,1.9044,2.2263,7.97076666667
287.07,2.95273333333,2.88333043478,0.859899999999,1.18386666667,2.35726666667,5.44216666667,1.501,1.67906666667,7.3538
287.44,3.03866666667,2.99220289855,1.02,1.17513333333,2.2692,5.5442,1.74333333333,1.59163333333,7.52253333333
287.82,3.08406666667,3.20660289855,1.41023333333,1.44946666667,2.53913333333,5.80126666667,2.03706666667,1.64526666667,7.93260000001
288.19,2.8802,3.10577391304,1.13033333333,1.36473333333,2.3894,5.40916666667,1.81626666667,1.68893333333,7.70213333333
288.56,3.15633333333,3.45106956522,1.3976,1.6396,2.864,5.80536666667,2.19573333333,1.95553333333,8.01196666666
288.93,3.5404,3.75388985507,2.0247,2.0028,3.2716,6.2214,2.77713333333,2.33,8.40779999999
289.30,3.9256,4.04802608696,2.4589,2.23946666667,3.5898,6.8363,3.06966666667,2.88133333333,8.75293333333
289.67,3.18933333334,3.43802898551,1.89203333333,1.604,3.1258,6.39186666667,2.4342,2.31646666666,8.22949999999
290.04,3.0198,3.1755942029,1.80113333333,1.59026666666,3.016,6.18513333333,2.40393333333,1.99146666667,7.96376666666
290.41,2.85453333333,2.78009855073,1.6106,1.3392,2.63746666667,5.7837,2.10253333333,1.83503333333,7.49356666667
290.78,2.7212,2.44431594203,1.5608,1.28393333333,2.30586666667,5.7624,1.90146666667,1.76316666667,7.18133333333
291.15,3.36486666667,3.01671594203,2.1615,1.9312,2.91553333333,6.43256666667,2.533,2.3195,7.70283333333
291.52,3.26046666667,3.05732173913,2.02763333333,1.89146666667,2.91366666667,6.34946666667,2.4026,2.53123333333,7.57886666667
291.89,2.43626666666,2.03997101449,1.00856666667,0.812,1.9338,5.42393333333,1.40133333333,1.55243333333,6.48353333333
292.26,2.60793333333,1.91691884058,1.2772,0.721733333334,1.98173333333,5.634,1.33266666667,1.5941,6.52536666667
292.64,2.02393333333,1.19235072464,0.697099999999,-0.0154666666666,1.04293333333,4.9285,0.637400000001,0.876733333333,5.76283333333
293.01,1.4184,0.518878260869,-0.390166666667,-0.906400000001,0.413666666667,3.74886666667,-0.303399999999,0.0158000000006,4.99586666667
293.38,0.917600000001,0.078142028984,-0.799399999999,-1.09866666667,0.157533333332,3.27416666667,-0.4686,-0.630133333333,4.77083333333
293.75,1.9364,0.977460869564,0.129933333334,0.0193999999998,0.973999999999,4.04133333333,0.768266666667,0.273633333333,5.68676666667
294.12,2.1706,1.36951304348,0.366833333334,0.0894000000002,1.16873333333,4.0767,1.12993333333,0.733833333333,5.88823333333
294.49,2.212,1.65055652174,0.4138,0.148733333333,1.37686666667,4.1285,1.4188,0.8163,6.17663333333
294.86,2.34293333333,1.91426086957,0.641033333333,0.129333333333,1.54113333333,4.3904,1.40793333333,1.0124,6.50226666667
295.23,2.46406666667,1.92675652174,0.634066666667,0.0971333333334,1.584,4.28863333333,1.3398,1.1404,6.57696666667
295.60,2.50393333333,1.92136811594,0.588033333334,0.220733333333,1.421,4.2181,1.39673333333,1.05176666667,6.55456666667
295.97,2.4942,2.0408057971,0.652466666667,0.280866666667,1.5098,4.2484,1.39746666667,1.0704,6.80046666667
296.34,2.3352,1.93057971014,0.332133333333,0.284600000001,1.36993333333,4.09756666667,1.32253333333,0.984066666667,6.6128
296.71,3.06533333333,2.59385217391,1.00233333333,0.959666666667,2.16033333333,4.87966666667,2.03833333333,1.73076666667,7.19546666667
297.08,2.96326666667,2.66513043478,1.15923333333,1.17686666667,2.09846666667,5.08093333333,2.32733333333,1.85303333333,7.18526666667
297.45,3.16686666667,2.84062028986,1.1818,1.3174,2.2436,5.09356666667,2.42473333333,2.00713333333,7.18963333333
297.82,2.80913333333,2.50930144928,0.707366666667,0.861799999999,1.95053333333,4.7977,1.91553333333,1.67113333333,6.81663333333
298.19,2.55646666667,2.24986376812,0.429600000001,0.774133333334,1.7004,4.76836666667,1.68866666667,1.34576666667,6.55536666667
298.56,2.312,1.91530724638,0.230833333334,0.568199999999,1.4802,4.45973333333,1.52746666667,1.05683333333,6.2123
298.93,1.74026666667,1.2064173913,-0.572566666667,0.0366,0.941533333334,3.66433333333,1.02653333333,0.2018,5.5246
299.30,1.60513333333,1.14107246377,-0.701433333333,-0.0250666666664,0.721666666667,3.72696666667,1.07626666667,-0.0327000000001,5.42853333333
299.67,1.58726666667,1.24482898551,-0.5773,-0.169933333333,0.673266666667,3.9906,1.18326666667,-0.0304666666666,5.4466
300.04,2.01786666667,1.75789855072,0.1099,0.429800000001,1.12866666667,4.62593333333,1.8144,0.523366666667,5.81036666667
300.41,2.02833333333,1.95220869565,0.247966666667,0.386333333334,1.26213333333,4.70663333333,2.02833333333,0.593566666667,5.81496666667
300.78,1.95433333334,2.07539710145,0.064966666668,0.242066666667,1.07033333333,4.35446666667,1.7122,0.572,5.74743333333
301.15,1.99806666667,2.03034492754,-0.0162,0.161733333333,0.995466666666,4.2929,1.48773333333,0.521,5.82753333333
301.52,2.1292,2.38523478261,0.1397,0.377133333332,1.0084,4.44326666667,1.71933333333,0.758033333333,5.74546666667
301.89,1.70906666667,1.83873333333,-0.253533333334,0.0809333333332,0.606466666667,4.35326666667,1.30113333333,0.183866666667,5.37316666667
302.26,1.6208,1.71775652174,-0.452833333334,-0.157666666666,0.388733333332,4.1088,0.949666666667,0.0806666666665,5.28616666667
302.63,2.76446666666,2.84608405797,0.7265,1.0506,1.39493333333,5.30073333333,2.0218,1.2573,6.25376666667
303.00,3.16166666667,3.60554492754,1.37523333333,1.44146666667,2.01726666667,5.86723333333,2.4354,2.01526666667,6.6344
303.37,3.1566,3.72452173913,1.47933333333,1.85913333333,2.24106666667,5.8165,2.44253333333,2.4425,6.62063333333
303.74,3.25713333333,3.7299884058,1.52036666667,1.96353333333,2.49513333334,5.68123333333,2.3038,2.38343333333,6.509
304.10,3.27993333333,3.65581739131,1.0892,1.83946666667,2.53846666667,5.65243333333,1.93586666667,2.30846666667,6.24776666667
304.47,3.22126666667,3.52062898551,0.936133333333,1.80113333333,2.53073333333,5.2926,1.76533333334,2.09993333333,6.1113
304.84,2.96833333333,3.25074492754,0.609233333334,1.67013333333,2.4656,5.10653333333,1.768,1.83473333333,5.92176666667
305.21,3.20393333333,3.49385507247,0.815466666665,1.9414,2.7734,5.33286666667,2.13113333334,2.04893333333,6.0117
305.58,3.4164,3.44034202898,0.956566666667,1.965,3.1246,5.46433333333,2.09426666667,1.91683333333,6.3398
305.95,3.9016,4.11856521739,1.5277,2.39606666667,3.68193333333,5.7239,2.43333333333,2.5191,6.6592
306.32,4.25986666667,4.48503188406,1.86606666667,2.85866666667,4.2636,5.96226666667,2.998,2.68733333333,7.0019
306.69,3.68433333333,3.95046086956,1.03013333333,2.3068,3.62733333333,5.22286666667,2.1818,1.8764,6.31373333333
307.06,3.7992,3.71337681159,0.862566666668,2.41653333333,3.34073333334,5.14446666667,2.1722,1.68176666667,6.10293333333
307.43,3.6406,3.3363884058,0.518266666666,1.80893333333,3.01866666667,5.0668,2.00113333333,1.20036666667,5.78886666667
307.80,3.3706,2.95916231884,0.281166666667,1.70566666667,2.65553333333,4.88643333333,1.9592,1.0203,5.63313333333
308.17,3.39846666667,2.78958550725,0.443333333333,1.68306666667,2.48993333333,4.73573333333,2.1426,0.941,5.72033333333
308.54,3.4766,2.85270724638,0.676633333333,2.01386666667,2.4908,5.09286666667,2.41306666667,1.1517,5.95823333333
308.90,3.5358,2.87322028986,0.8041,1.96513333333,2.38666666667,5.10806666667,2.4036,1.2732,5.95606666667
309.27,3.62673333333,2.94393623188,0.872300000001,2.05926666667,2.54486666667,5.23033333333,2.67253333333,1.538,6.1732
309.64,3.76773333333,3.23069855072,1.25273333333,2.37353333333,2.80786666667,5.5651,3.14426666667,2.024,6.4133
310.01,4.10326666667,3.42876521739,1.49923333333,2.74646666666,3.09773333333,5.7512,3.686,2.27086666667,6.80326666667
310.38,4.4068,3.59526086957,1.87886666667,2.96386666666,3.2798,6.1047,3.90853333333,2.64653333333,6.9795
310.75,4.56146666667,3.74139710145,1.99436666667,3.14186666667,3.45933333333,6.33943333333,4.07126666667,2.88973333333,7.1143
311.12,4.68953333333,4.06291884058,2.24,3.32506666667,3.73606666667,6.54226666667,4.29533333333,3.21873333333,7.3909
311.49,4.8226,4.36914782609,2.41953333333,3.5334,3.95866666667,6.61156666667,4.46646666667,3.35806666667,7.63433333334
311.85,5.39173333333,5.03846376812,2.87926666667,4.11166666667,4.5274,7.11113333333,4.9844,3.8271,8.05366666667
312.22,5.41473333333,5.30987826087,2.89433333333,4.31513333333,4.82213333334,7.25786666667,5.19026666667,3.89703333333,7.98076666667
312.59,5.7824,5.65158550725,3.1781,4.5154,5.18953333333,7.58983333333,5.43006666667,4.22566666667,8.19826666667
312.96,5.9778,5.91887826087,3.64073333333,4.8932,5.62206666667,8.03443333333,5.67886666667,4.52453333333,8.43716666667
313.33,6.05793333333,6.0099884058,3.77036666667,5.1638,5.7696,8.11920000001,5.6282,4.4179,8.35986666667
313.70,5.72793333333,5.6392,3.27663333333,4.76833333333,5.40493333333,7.6157,5.14493333333,4.03576666667,7.9821
314.07,5.2262,5.16123478261,2.86393333333,4.27813333333,4.93813333333,7.18856666667,4.63746666667,3.61526666667,7.40563333333
314.43,4.555,4.68668985507,2.05743333333,3.62033333333,4.36693333333,6.41943333333,3.9426,2.94586666667,6.9172
314.80,4.86586666667,5.13782608696,2.4166,4.07326666667,4.9084,6.72896666667,4.39753333333,3.38236666667,7.51803333333
315.17,5.11173333334,5.12276811594,2.5004,4.17633333333,5.1624,6.7575,4.61046666667,3.303,7.66273333333
315.54,5.482,5.34417391304,2.88283333333,4.60493333333,5.60846666667,7.14113333333,4.9498,3.63556666667,7.97400000001
315.91,5.704,5.23942898551,3.0605,4.75493333333,6.048,7.2558,5.092,3.8618,8.15263333333
316.28,5.76686666667,5.25493333333,3.1844,4.97206666667,6.15906666667,7.29163333333,5.08746666667,4.17893333333,8.42086666666
316.64,5.2434,4.84592173913,2.69726666667,4.65993333333,5.8056,6.79646666667,4.60033333333,3.55826666667,8.03373333333
317.01,5.60573333333,5.21236811594,3.01853333333,5.03626666667,6.05133333333,6.95663333333,5.02206666667,3.82136666667,8.3626
317.38,5.30206666667,4.63974202899,2.59233333333,4.50946666667,5.67513333333,6.62733333333,4.5096,3.49873333333,8.00813333333
317.75,5.57033333333,4.85557101449,2.57523333333,4.7482,5.81586666667,6.74146666667,4.83353333333,3.36543333333,8.1347
318.12,5.87046666666,5.30531304348,2.723,5.1416,6.0474,7.1126,5.31493333333,3.80933333333,8.62530000001
318.49,6.84113333333,6.26639130435,3.69643333334,6.0384,6.92146666667,7.94066666667,6.28266666667,4.6353,9.35763333333
318.85,6.98193333333,5.96231304348,3.6261,5.72066666667,6.87120000001,7.65246666667,6.088,4.5393,9.15456666667
