wavelength,Back_HemTrif,Belly_HemTrif,Breast_HemTrif,Crissum_HemTrif,Crown_HemTrif,DorTail_HemTrif,Patch10_HemTrif,Patch11_HemTrif,Rump_HemTrif,Throat_HemTrif,WingTip_HemTrif
244.92,1.81826666667,2.63193333333,1.20086666667,-0.168399999999,1.36373333333,6.74540000001,3.01353333333,0.920333333334,1.21766666667,1.57126666667,7.58699999999
245.30,1.94893333333,2.88926666667,1.4838,0.094,1.59346666667,6.90180000001,3.025,1.27993333333,1.53073333333,1.93326666667,7.45539999999
245.67,2.89113333333,4.28573333333,2.85226666667,1.68133333333,2.96886666667,8.35753333333,4.30986666667,2.7454,2.4976,3.05146666667,8.67346666667
246.05,3.15153333333,4.55213333333,3.2054,2.12793333333,3.1604,8.46693333333,4.2918,2.91806666667,2.78793333333,3.43426666667,9.14926666667
246.42,2.98533333333,4.2732,3.05586666667,1.8426,2.73293333333,8.22766666667,3.8632,2.443,2.27326666667,3.07233333333,8.92753333334
246.79,2.2984,3.80893333334,2.48486666667,1.36606666667,2.0624,7.637,3.0404,1.92546666667,1.68953333333,2.5646,8.30666666667
247.17,2.07326666667,3.5888,2.31286666667,1.0544,1.41906666667,7.37453333333,2.613,1.66573333333,1.3476,2.35213333333,8.27533333333
247.54,2.06986666667,3.2668,2.16186666667,0.879866666667,1.33333333333,7.20546666667,2.48253333333,1.50026666667,1.1764,1.9812,8.06826666666
247.92,2.07953333333,3.3864,2.04646666667,0.958533333334,1.456,7.47586666667,2.4942,1.6184,1.214,1.93046666667,8.13606666667
248.29,2.60033333333,3.80873333333,2.48746666667,1.44693333333,1.959,7.83,2.8388,2.09773333333,1.77873333333,2.36833333333,8.58713333333
248.67,2.09573333333,3.52953333333,2.27086666667,1.2556,1.66766666667,7.3188,2.59526666667,1.69346666667,1.35606666667,2.1638,8.2336
249.04,1.8164,3.24586666667,1.87026666667,0.972066666665,1.26813333333,6.7406,2.3176,1.312,1.1,2.0956,7.89766666667
249.42,1.86793333333,3.4004,1.96686666667,1.13346666667,1.46193333333,6.69126666667,2.37293333333,1.3842,1.1122,2.1468,7.94500000001
249.79,1.44613333333,3.15033333333,1.54713333333,0.736133333334,0.978933333332,6.1584,1.8422,1.0126,0.807133333333,1.7862,7.51493333333
250.17,0.905933333334,2.5432,0.779933333332,-0.0203333333336,0.308866666668,5.4438,1.3406,0.320999999999,0.121933333334,1.12933333333,6.76426666667
250.54,0.443466666667,1.9368,0.153733333333,-0.601733333334,-0.197666666667,4.74313333333,0.944266666669,-0.096533333332,-0.294266666667,0.566533333333,6.18353333333
250.92,1.28813333333,2.58586666667,1.0108,0.094066666666,0.583066666666,5.47246666667,1.88066666667,0.719266666666,0.362066666667,1.40093333333,7.0804
251.29,1.85366666667,3.49226666667,1.7266,0.997666666665,1.63866666667,6.25086666667,2.92493333333,1.707,1.29606666667,2.0884,7.51773333333
251.66,2.4726,4.68153333334,2.61206666667,2.02473333333,2.28353333333,6.9652,3.67666666666,2.6666,2.23866666667,3.06466666667,8.27366666666
252.04,2.567,4.927,3.02573333333,2.19873333333,2.14313333333,6.95906666667,4.46306666667,2.8138,2.74826666667,3.39886666667,8.58306666667
252.41,2.60613333333,5.11853333333,3.1742,2.54886666666,2.31946666667,7.33379999999,5.14473333333,3.0492,2.7834,3.87806666667,8.84019999999
252.79,3.27546666667,5.37666666667,3.69133333333,3.02813333333,2.97,8.03053333333,5.7136,3.7652,3.34386666667,4.339,9.26286666667
253.16,3.90386666667,5.86893333333,4.41633333333,3.7718,3.66086666667,8.96453333333,6.28106666667,4.60646666667,3.888,4.82826666667,9.90493333333
253.54,3.71133333333,5.49733333333,4.17813333333,3.58266666667,3.49153333333,8.93539999999,6.3288,4.6984,4.01733333334,4.48933333333,9.9812
253.91,2.82913333333,4.26893333333,3.37813333333,2.91873333333,2.80113333333,8.03366666667,5.4622,3.95513333333,3.17646666667,3.64146666667,9.12613333333
254.28,3.2402,4.945,4.00233333333,3.56206666667,3.1836,8.63106666667,5.9442,4.5838,3.60713333333,4.1602,9.66413333334
254.66,4.25973333334,5.9856,5.0042,5.0678,4.34626666667,9.55840000001,6.9668,5.55846666667,4.54833333333,5.39686666667,10.5973333333
255.03,4.14933333334,6.00533333333,5.05926666667,5.28973333333,4.5618,9.22653333334,6.67866666667,5.39273333333,4.404,5.22886666667,10.4699333333
255.41,4.58213333333,6.31086666667,5.76413333333,5.64353333333,4.89986666667,9.62200000001,6.8828,5.66886666667,4.7092,5.4718,10.9946
255.78,4.4858,6.1574,5.74606666667,5.24333333333,5.16486666667,9.87266666666,6.92133333333,5.75253333333,4.7992,5.34773333333,10.9304
256.15,4.8338,6.34053333333,5.91653333333,5.17286666667,5.89053333333,10.2806,6.7254,6.06646666667,4.59226666667,5.60993333333,11.1415333333
256.53,3.9758,5.42606666667,4.59286666667,3.6068,4.77093333334,9.17299999999,5.2672,4.94906666667,3.72766666667,4.173,9.78366666665
256.90,4.4344,6.0108,4.7534,4.07953333333,4.77126666667,9.57293333334,5.37906666667,4.9458,4.1576,4.38046666667,10.1986666667
257.28,4.338,6.27026666667,4.861,4.24986666667,4.9216,9.30920000001,5.2738,4.83893333333,4.45366666667,4.272,10.1514
257.65,4.16726666667,6.0978,4.5466,4.00206666667,4.69726666667,8.91806666667,4.9698,4.2694,3.7492,4.07486666667,9.89540000001
258.02,4.76686666667,6.4836,5.06273333333,4.26686666667,5.06266666666,9.446,5.4126,4.39606666667,4.09606666667,4.60433333333,10.3543333333
258.40,3.83846666667,5.3232,4.07393333333,3.1794,4.11726666667,8.57159999999,4.3636,3.35333333333,3.2772,3.6972,9.44046666667
258.77,3.24293333333,4.70886666667,3.43953333333,2.37026666667,3.32533333333,8.04066666667,3.61413333333,2.65906666667,2.57333333333,2.9826,8.82433333334
259.15,3.02586666667,4.42266666667,3.10793333333,2.13333333333,2.78493333333,7.89346666666,3.4112,2.4194,2.36273333334,2.73106666667,8.52246666667
259.52,3.1488,4.37393333333,3.0844,2.24626666667,2.8472,7.81433333333,3.3862,2.54293333333,2.37013333333,2.87813333333,8.54413333333
259.89,3.03586666667,4.16086666667,2.83353333333,2.23586666667,2.7056,7.53873333333,3.13446666667,2.38033333333,2.04073333333,2.75866666667,8.40153333333
260.27,3.03013333333,4.2106,2.86053333333,2.3586,2.6584,7.4544,3.12313333333,2.32133333333,2.09833333333,2.7094,8.33979999999
260.64,2.9796,4.2192,2.9502,2.5134,2.67466666667,7.40813333333,3.141,2.4292,2.15393333333,2.76573333333,8.3498
261.01,2.9642,4.18473333333,3.05033333333,2.47506666667,2.74453333333,7.42293333333,3.14766666667,2.61093333333,2.24173333333,2.88273333333,8.35826666667
261.39,2.94413333333,3.8988,2.90973333333,2.29626666667,2.41986666667,7.36953333333,2.97166666667,2.41986666667,2.06513333333,2.83193333333,8.24406666667
261.76,3.44186666667,4.21966666667,3.34753333333,2.65913333333,2.75106666667,7.76033333333,3.31213333333,2.8902,2.586,3.24146666667,8.63733333333
262.13,3.29713333333,4.1658,3.2248,2.59086666667,2.61313333333,7.72753333333,3.15993333333,2.88026666667,2.48346666667,3.2272,8.55366666667
262.51,3.70306666667,4.52386666667,3.6868,3.034,3.04746666667,8.16746666667,3.649,3.3456,2.90946666667,3.6516,8.96386666667
262.88,3.86906666667,4.6844,4.0214,3.28106666667,3.2602,8.3894,3.9318,3.60633333333,3.1766,3.9886,9.10000000001
263.25,3.95373333333,4.57086666667,4.1584,3.36633333333,3.396,8.29046666667,3.9174,3.88446666666,3.36633333333,4.16166666667,9.06593333334
263.63,3.89286666666,4.30473333333,3.9256,3.21846666667,3.23673333333,8.23413333333,3.645,3.64866666667,3.171,4.04966666667,9.05406666666
264.00,4.47753333333,4.55286666667,4.3546,3.6724,3.42653333333,8.64959999999,4.02146666667,4.0452,3.8152,4.41013333333,9.51813333333
264.37,4.59366666667,4.4528,4.3656,3.75206666667,3.44526666667,8.71893333333,4.1956,4.17493333333,4.0714,4.54813333333,9.69313333334
264.75,4.90026666667,4.63186666667,4.53113333333,4.03193333333,3.7298,9.06646666667,4.4766,4.35066666667,4.43053333333,4.9044,10.1488666667
265.12,4.20026666667,4.06146666667,3.55233333333,3.42173333333,3.14393333333,8.2364,3.93086666667,3.40913333333,3.80046666667,4.08246666667,9.48646666667
265.49,4.04273333333,4.25653333333,3.4136,3.39706666667,3.3312,8.12673333333,4.0676,3.39293333333,3.7014,4.01413333333,9.59900000001
265.87,3.4136,4.00713333333,2.89613333333,3.1166,3.0164,8.0146,3.80646666667,2.9884,3.47373333333,3.7304,9.10146666667
266.24,3.09733333333,3.65406666667,2.52106666667,2.83046666667,2.74533333333,7.68773333333,3.70826666667,2.61,3.38726666667,3.17466666667,8.65453333333
266.61,3.52246666667,4.212,2.86986666667,3.2926,3.11066666667,7.95326666667,4.14533333333,3.00333333333,3.92666666667,3.58926666667,9.1732
266.98,3.7144,4.56253333333,3.12046666667,3.45686666667,3.34206666667,8.2232,4.55533333333,3.19913333333,4.255,3.78233333333,9.61173333333
267.36,3.48546666667,4.57813333333,2.863,3.2122,3.19493333333,8.1224,4.59886666667,3.01526666667,4.1114,3.7276,9.54359999999
267.73,2.6102,3.968,2.1894,2.5254,2.48813333334,7.23346666667,3.97486666667,2.2368,3.42166666666,2.88866666667,8.83566666667
268.10,2.09633333333,3.65433333333,1.8656,2.0796,2.09293333333,6.77706666667,3.6844,1.78533333333,2.92866666667,2.64133333333,8.2782
268.48,2.34353333333,3.94293333333,2.05826666667,2.3664,2.45493333333,7.14193333333,3.884,2.232,3.16293333333,2.92686666667,8.42673333334
268.85,2.42546666667,3.9768,2.15446666667,2.55433333333,2.68346666667,7.25346666667,3.9606,2.2674,3.2028,2.89946666667,8.44380000001
269.22,2.74166666667,4.0796,2.60613333333,2.8744,2.98146666666,7.7142,4.28466666667,2.55553333333,3.45166666667,3.15193333333,8.73973333333
269.59,3.2396,4.44653333333,3.15333333333,3.45486666667,3.4302,8.2864,4.84366666667,3.04853333333,4.01533333333,3.72893333333,9.12086666667
269.97,3.149,4.388,3.1822,3.3726,3.17606666667,8.1898,4.69026666667,3.00993333333,3.80173333333,3.7744,9.09953333333
270.34,3.74506666667,5.079,3.64766666667,3.81886666667,3.6122,8.56433333333,5.1586,3.62686666667,4.19653333334,4.474,9.62080000001
270.71,3.21666666667,4.48953333333,3.24846666667,3.25706666667,2.98913333333,8.00873333333,4.55286666667,3.04386666667,3.54486666667,3.98286666667,9.01073333333
271.09,3.03053333333,4.15246666666,2.91326666667,3.1618,2.78506666667,7.7326,4.05746666667,2.90493333333,3.37373333333,3.73933333333,8.70673333333
271.46,3.1184,4.14086666667,3.02373333334,3.32106666667,2.79653333333,7.7944,4.00813333333,2.79913333333,3.32106666667,3.7078,8.72213333333
271.83,3.5694,4.60513333333,3.44866666667,3.70313333333,3.079,8.28213333333,4.4426,3.23633333333,3.69533333333,4.21446666667,9.01126666666
272.20,3.78946666666,4.86946666667,3.54373333333,3.95946666666,3.31813333333,8.47153333333,4.60073333333,3.5336,3.84533333334,4.33453333333,9.33073333333
272.58,3.93673333333,4.9988,3.78466666667,4.15593333333,3.37313333333,8.47166666666,4.707,3.64246666667,3.85686666667,4.4652,9.59860000001
272.95,3.94173333333,5.00566666667,3.732,4.10213333333,3.23346666667,8.31773333333,4.65033333334,3.67766666667,3.75173333334,4.46006666667,9.53713333335
273.32,3.9964,5.17226666667,3.81873333333,4.14246666667,3.2408,8.3364,4.57706666667,3.91013333333,3.78666666667,4.61646666667,9.65793333333
273.69,3.76666666667,4.87253333333,3.60346666667,3.812,2.93013333333,8.05886666667,4.15886666667,3.709,3.508,4.37746666667,9.34306666667
274.06,3.7828,4.64586666667,3.42926666667,3.55993333333,2.91973333333,7.82426666667,3.9978,3.64453333333,3.36033333333,4.29246666667,9.27393333334
274.44,3.6624,4.3752,3.3008,3.51926666667,2.91586666667,7.79553333333,3.84953333333,3.50366666667,3.25406666667,4.1774,9.2392
274.81,3.7354,4.52113333333,3.34406666667,3.6402,3.1402,7.95233333333,3.92586666667,3.6454,3.3572,4.262,9.36506666667
275.18,4.03986666667,4.86886666667,3.68473333333,3.84073333333,3.43706666667,8.24113333333,4.24693333333,3.8056,3.5608,4.50006666667,9.5976
275.55,4.393,5.34273333334,4.1288,4.31313333333,3.95,8.665,4.65186666667,4.30226666667,3.9886,4.92146666667,9.98073333334
275.93,4.44533333333,5.3418,4.1834,4.42273333333,4.07333333333,8.66813333333,4.72426666667,4.3298,4.03673333333,4.9302,10.0577333333
276.30,4.31386666667,5.21226666667,4.2142,4.34006666667,3.97706666667,8.77366666667,4.6764,4.13813333333,4.0094,4.83473333333,9.98539999999
276.67,4.0658,5.05033333333,3.93533333333,4.0658,3.85826666667,8.7012,4.4958,3.83173333333,3.9382,4.6618,9.66186666667
277.04,4.34353333333,5.19173333333,4.32853333333,4.32246666667,4.12786666667,9.1008,4.88606666667,4.11273333333,4.32566666667,4.95806666667,9.90699999999
277.41,4.61886666667,5.50593333333,4.65486666667,4.6488,4.47153333333,9.37300000001,5.30746666667,4.39026666667,4.6368,5.3104,10.1339333333
277.79,4.5864,5.5402,4.667,4.6908,4.679,9.40546666667,5.3584,4.32406666667,4.46126666667,5.10506666667,10.0283333333
278.16,4.74673333333,5.7776,4.9772,4.9002,4.90326666667,9.6352,5.4704,4.36273333333,4.6758,5.10713333333,10.1373333333
278.53,4.57446666667,5.5438,4.95853333333,4.68693333333,4.7074,9.51820000001,5.3636,4.22873333333,4.54186666667,4.93206666667,10.0592
278.90,4.69913333333,5.5162,5.01466666667,4.7082,4.72566666667,9.57226666667,5.41313333333,4.3008,4.5664,4.94686666667,10.2123333333
279.27,4.48373333333,5.18973333333,4.79686666667,4.29486666667,4.3804,9.2984,5.10413333333,4.14413333333,4.34206666667,4.6934,9.99553333334
279.64,4.37846666667,4.95266666667,4.6874,3.92073333333,4.09553333333,9.01026666667,4.7776,3.92953333333,4.08986666667,4.43086666667,9.7596
280.02,4.46733333333,5.0888,4.84826666667,3.90886666667,4.14946666667,9.13526666667,4.83386666667,4.05206666667,4.2754,4.65913333333,9.75373333332
280.39,4.16293333334,4.78046666667,4.60893333333,3.51746666666,3.9108,8.8074,4.60053333333,3.82766666666,4.08526666667,4.43706666667,9.41419999999
280.76,3.61746666667,4.25953333333,4.03913333333,2.83693333333,3.21506666667,8.092,3.92486666667,3.2452,3.41893333333,3.7346,8.82366666667
281.13,3.50146666667,4.4088,3.91526666667,2.82626666667,3.10106666667,8.049,3.6296,3.18913333333,3.27993333333,3.6216,8.74039999999
281.50,3.19666666666,4.03753333333,3.56366666667,2.4836,2.76966666667,7.78086666667,3.27993333333,2.89473333333,2.91026666667,3.21733333333,8.44453333333
281.87,3.01333333333,3.8658,3.36406666667,2.2888,2.5166,7.5858,3.1312,2.75986666667,2.8136,3.11833333333,8.42806666667
282.25,2.96106666667,3.7354,3.3122,2.18406666667,2.30606666667,7.44866666667,3.0234,2.82893333333,2.62733333333,3.04813333333,8.30780000001
282.62,2.75726666667,3.611,3.1708,1.989,2.0356,7.315,2.7228,2.63006666667,2.40006666667,2.8404,8.01466666667
282.99,2.5088,3.4734,2.98033333333,1.80733333333,1.8696,7.1478,2.5422,2.3746,2.152,2.729,7.73673333334
283.36,2.1,3.14533333333,2.55966666666,1.54233333333,1.61233333333,6.80633333333,2.35666666667,1.95766666667,1.74066666667,2.41033333333,7.4342
283.73,1.84513333333,2.99706666667,2.24046666667,1.3656,1.35886666667,6.61893333333,2.22453333333,1.6768,1.636,2.1222,7.20293333333
284.10,1.8246,2.91846666667,2.11733333333,1.32486666667,1.33166666667,6.54333333333,2.1062,1.6024,1.51853333333,1.96113333333,7.18386666666
284.47,1.96173333333,2.9982,2.14486666667,1.5362,1.46833333333,6.54533333333,2.08966666667,1.7002,1.6256,2.03006666667,7.1624
284.85,2.29946666667,3.2156,2.34866666667,1.94906666667,1.82806666667,6.884,2.41826666667,2.01666666667,1.98993333333,2.29746666667,7.38206666667
285.22,2.1358,2.959,2.2202,1.71033333333,1.71026666667,6.73293333333,2.33653333333,1.76446666667,1.81453333333,2.08966666667,7.27893333333
285.59,2.2312,2.97653333333,2.23926666667,1.69173333333,1.80253333333,6.74973333333,2.356,1.7334,1.84406666667,2.10693333333,7.3052
285.96,2.4856,3.1836,2.52853333333,1.92046666667,2.07873333333,6.93273333333,2.5892,1.97686666667,2.12366666666,2.42486666667,7.58393333333
286.33,2.5024,3.29426666667,2.5082,2.12013333333,2.21373333333,7.02366666667,2.75606666667,1.89966666667,2.2742,2.58633333333,7.68879999999
286.70,2.82073333333,3.56126666667,2.70993333333,2.4078,2.46053333333,7.177,3.09753333333,2.09053333333,2.51306666667,2.86193333333,7.9836
287.07,3.3704,3.9798,3.17953333333,2.9226,2.82326666667,7.6246,3.62733333333,2.6518,3.0646,3.29446666667,8.40166666666
287.44,3.79106666666,4.41273333333,3.6334,3.33906666667,3.22433333333,8.01886666667,4.06393333333,3.1542,3.54953333333,3.72093333333,8.71806666666
287.82,4.06153333333,4.548,3.87166666667,3.5396,3.5258,8.35326666667,4.3996,3.4614,3.78966666667,4.04186666666,9.0608
288.19,4.159,4.63913333333,4.03713333333,3.58626666666,3.66686666667,8.5226,4.58413333333,3.60013333333,3.95633333333,4.161,9.17026666667
288.56,4.1464,4.58553333333,4.04266666667,3.458,3.63953333333,8.52846666667,4.60146666666,3.51,3.85913333333,4.0846,9.18486666667
288.93,3.96013333333,4.44646666667,3.99273333333,3.2052,3.58173333333,8.38006666667,4.48713333334,3.3068,3.6732,3.99073333333,9.13713333333
289.30,3.76213333333,4.2064,3.76833333333,2.9374,3.37346666667,8.19906666666,4.26213333333,3.10593333333,3.41453333333,3.86306666667,8.91066666666
289.67,3.5384,4.09733333333,3.62946666667,2.92326666667,3.20486666667,8.09533333333,4.1678,2.9502,3.25886666667,3.78246666667,8.79920000001
290.04,3.23846666667,3.87613333333,3.33026666667,2.63206666667,2.855,7.9276,3.85946666667,2.6028,3.00706666667,3.44886666667,8.47766666667
290.41,3.19526666667,3.7936,3.33546666667,2.56333333333,2.72026666667,7.9452,3.74766666667,2.55066666667,2.97546666667,3.304,8.32813333333
290.78,3.3386,4.0244,3.4812,2.72406666667,2.81853333334,8.12213333333,3.9468,2.806,3.19806666667,3.4038,8.47860000001
291.15,3.12873333333,3.97673333333,3.30366666667,2.51273333333,2.6204,7.92413333333,3.60113333333,2.54013333333,2.92193333333,3.25526666667,8.30380000001
291.52,2.99906666667,3.94393333333,3.26886666667,2.3778,2.42513333333,7.88986666667,3.37626666667,2.38213333333,2.75053333333,3.1642,8.35479999999
291.89,2.8924,3.99746666667,3.24906666667,2.34766666667,2.32153333333,7.7234,3.27313333334,2.27766666667,2.52933333333,3.12646666666,8.20926666667
292.26,3.10026666667,4.30013333333,3.48833333333,2.6586,2.51366666667,7.84866666667,3.4728,2.50693333333,2.614,3.36333333333,8.52006666666
292.64,3.25973333333,4.62566666667,3.78986666667,3.03326666667,2.66626666667,8.087,3.69,2.81113333333,2.78633333334,3.6424,8.7688
293.01,3.50706666667,4.8216,4.0626,3.3104,2.73646666667,8.23493333333,3.90273333333,3.03846666667,2.92413333333,3.90253333333,8.97573333333
293.38,3.83006666667,5.2494,4.50326666667,3.8072,3.06773333334,8.45453333333,4.35673333333,3.4066,3.27846666667,4.27646666667,9.34066666665
293.75,4.27193333333,5.61126666667,4.91646666667,4.12673333333,3.35486666667,8.58233333333,4.735,3.69313333333,3.69533333333,4.71006666666,9.63573333332
294.12,4.29106666667,5.71113333333,4.98426666667,4.29353333333,3.44993333333,8.48806666667,4.9618,3.77073333333,3.63386666667,4.8296,9.66120000001
294.49,4.28706666667,5.8032,5.10873333333,4.31993333333,3.6234,8.4136,5.1616,3.94866666667,3.597,4.86933333333,9.8022
