wavelength,Back_CyiCyim,Belly_CyiCyim,Breast_CyiCyim,Crissum_CyiCyim,Crown_CyiCyim,DorTail_CyiCyim,Patch10_CyiCyim,Rump_CyiCyim,Throat_CyiCyim,WingTip_CyiCyim
615.61,10.1343333333,62.18885,65.1165,58.7753333334,8.22566666666,8.342,8.7265,13.7855,9.72766666665,8.74866666666
615.95,10.0866666667,62.239,65.2695,58.887,8.1695,8.28,8.6945,13.7621666666,9.71283333333,8.74683333334
616.28,10.115,62.3573,65.323,58.9001666667,8.15416666667,8.33466666667,8.75516666667,13.7928333333,9.70199999999,8.75016666667
616.61,10.1555,62.36715,65.3391666667,58.8936666666,8.13833333333,8.35083333334,8.77466666667,13.7395,9.68949999998,8.74716666666
616.95,10.2085,62.43885,65.4475,59.0268333333,8.114,8.39983333333,8.79633333333,13.7091666667,9.75099999998,8.73066666666
617.28,10.1705,62.3497,65.3823333334,59.0108333334,8.113,8.39466666667,8.77833333333,13.6648333333,9.75733333335,8.69483333333
617.62,10.2461666667,62.3434166667,65.5328333333,59.2079166667,8.2615,8.47483333333,8.9015,13.7451666667,9.83066666669,8.8035
617.95,10.254,62.3060666666,65.6021666666,59.2856666667,8.3555,8.48466666666,8.92333333334,13.7721666667,9.87366666666,8.8415
618.28,10.2273333333,62.4140166666,65.7128333334,59.3735,8.32716666667,8.47983333333,8.91266666667,13.7713333334,9.85399999998,8.812
618.62,10.2118333333,62.4899333334,65.8703333334,59.49675,8.36283333334,8.50366666667,8.92966666666,13.7843333333,9.87899999999,8.87866666666
618.95,10.177,62.5006166667,65.8878333333,59.463,8.37866666667,8.49183333334,8.83166666667,13.7296666667,9.86966666665,8.89016666666
619.28,10.1635,62.5619333333,65.9843333334,59.5521666667,8.42816666666,8.49816666667,8.83716666667,13.7163333333,9.84533333335,8.896
619.62,10.2636666667,62.5600166667,66.0791666666,59.5738333334,8.49016666667,8.55133333333,8.85366666666,13.7746666666,9.93016666665,8.98
619.95,10.2785,62.4968833333,66.0515,59.5594166667,8.54316666666,8.5895,8.89416666667,13.7998333333,10.0003333333,9.09333333333
620.28,10.326,62.5129333333,66.0263333333,59.6171666667,8.62133333333,8.62266666667,8.94466666667,13.8511666666,10.0115,9.1475
620.62,10.2411666667,62.4670833333,65.9893333334,59.57575,8.59816666667,8.531,8.876,13.7925,9.94433333333,9.08833333334
620.95,10.2413333333,62.526,65.9435,59.593,8.59316666667,8.51333333333,8.85883333333,13.7781666667,9.92033333331,9.1375
621.28,10.1256666667,62.4953833334,65.8518333334,59.47875,8.4715,8.39633333333,8.77433333334,13.6106666667,9.82,9.0635
621.62,10.1425,62.5053,65.7923333334,59.4516666666,8.42083333334,8.38633333333,8.73783333333,13.639,9.78849999998,9.084
621.95,10.1138333333,62.4032833334,65.6896666666,59.371,8.46083333333,8.357,8.69483333333,13.6693333333,9.76416666666,9.078
622.28,10.1486666667,62.2793,65.6441666666,59.3185,8.48483333334,8.33066666666,8.63383333333,13.6265,9.77266666669,9.06483333333
622.62,10.1626666667,62.3632,65.794,59.4109166666,8.564,8.37766666667,8.7275,13.7471666667,9.80683333333,9.149
622.95,10.0673333333,62.3287833333,65.6575,59.28675,8.50483333333,8.2825,8.6795,13.6996666666,9.73599999998,9.09016666666
623.28,9.95033333333,62.3923166667,65.5998333334,59.3885,8.44416666667,8.19433333333,8.6105,13.6005,9.65466666668,9.01416666667
623.62,9.91766666669,62.36995,65.5295,59.3050833333,8.37466666667,8.10883333333,8.57333333333,13.5493333334,9.58683333331,8.92683333334
623.95,9.87499999999,62.47525,65.684,59.3156666667,8.34466666667,8.07016666666,8.54766666667,13.537,9.61066666668,8.94683333333
624.28,9.93833333333,62.3200166667,65.4651666666,59.1716666666,8.36916666667,8.17483333334,8.59833333333,13.5643333333,9.65983333334,9.07716666667
624.62,9.91650000001,62.4086166666,65.633,59.1620833333,8.3065,8.114,8.62483333334,13.5443333333,9.60666666669,9.034
624.95,9.95500000001,62.4976333334,65.703,59.1165833334,8.31783333334,8.15066666666,8.65683333333,13.6008333333,9.68866666665,9.057
625.28,9.90499999999,62.5692333333,65.7248333334,59.1615833333,8.30366666667,8.08566666667,8.62416666666,13.5373333333,9.70366666665,9.031
625.61,9.91816666666,62.626,65.7425,59.1600833334,8.28883333333,8.12383333333,8.6815,13.5313333334,9.72583333335,9.0685
625.95,9.95383333331,62.7448333334,65.8408333334,59.2639166666,8.33233333334,8.17366666666,8.77616666667,13.5795,9.809,9.13466666667
626.28,9.9505,62.6372833333,65.6691666666,59.1528333334,8.27033333333,8.11233333333,8.76733333333,13.4986666666,9.80149999998,9.09883333334
626.61,9.99850000001,62.7316166666,65.7826666667,59.2136666666,8.282,8.1595,8.7705,13.5123333333,9.85333333335,9.16466666666
626.94,9.98733333334,62.69725,65.7923333334,59.0881666666,8.278,8.15533333333,8.76183333333,13.473,9.81466666666,9.13116666667
627.28,9.96783333334,62.7580333333,65.8063333333,59.2505,8.31766666666,8.15383333333,8.69883333333,13.4591666667,9.81300000002,9.14016666667
627.61,9.92166666668,62.7143666667,65.7513333334,59.18525,8.2715,8.10966666666,8.67433333333,13.4201666667,9.79900000001,9.1235
627.94,9.8985,63.0358333333,66.0613333333,59.4626666667,8.29216666667,8.0605,8.67783333333,13.4286666666,9.77650000001,9.1025
628.27,9.87283333335,62.94515,65.9638333333,59.4740833333,8.351,8.115,8.67566666667,13.4265,9.82333333335,9.16916666667
628.61,9.85450000002,62.9373666667,65.9176666667,59.5816666667,8.32766666667,8.082,8.622,13.3546666667,9.78,9.141
628.94,9.89000000002,62.83255,65.8616666666,59.5535833333,8.3425,8.14633333334,8.6605,13.3856666666,9.76016666667,9.169
629.27,9.83383333334,62.8421833334,65.7541666667,59.6420833334,8.32033333333,8.135,8.61833333333,13.3263333334,9.75183333332,9.16383333334
629.60,9.7445,62.76155,65.6398333333,59.5504166667,8.19366666666,8.07383333334,8.55533333333,13.2953333333,9.66916666666,9.12016666666
629.94,9.80950000001,62.8982833333,65.8715,59.7458333333,8.23666666667,8.13116666667,8.5965,13.3625,9.74349999999,9.1775
630.27,9.76983333335,62.7700333333,65.6931666667,59.7019166666,8.26533333334,8.1695,8.58333333333,13.3636666667,9.77599999999,9.1565
630.60,9.8705,62.7117,65.5353333333,59.7341666666,8.3895,8.3175,8.71266666667,13.5026666667,9.90966666669,9.30616666666
630.93,9.95750000001,62.7584,65.5331666667,59.6039166667,8.45716666666,8.3845,8.79616666667,13.5676666667,9.96900000002,9.39
631.26,9.97733333335,62.6187166667,65.3945,59.6124166666,8.48216666666,8.42683333334,8.77516666666,13.5435,10.0216666666,9.40983333333
631.60,9.97949999999,62.43485,65.3,59.524,8.504,8.41433333333,8.76483333333,13.6053333333,10.0573333333,9.42133333333
631.93,10.0653333333,62.5670166667,65.441,59.6603333333,8.51433333333,8.46316666667,8.8385,13.6976666667,10.102,9.4565
632.26,10.0873333333,62.5653333333,65.459,59.618,8.606,8.47783333333,8.92133333333,13.761,10.1433333334,9.55733333334
632.59,10.0658333333,62.6624333333,65.5721666666,59.6495833333,8.57883333333,8.48316666667,8.906,13.7265,10.1366666667,9.50816666666
632.92,10.1121666667,62.8146,65.8483333333,59.75325,8.58583333333,8.47033333334,8.94116666667,13.7533333333,10.1511666667,9.50616666665
633.26,10.125,63.0072666667,65.9356666666,59.853,8.62916666667,8.447,8.91783333334,13.6968333333,10.1475,9.5215
633.59,10.0521666666,63.0275666667,65.8848333334,59.7846666666,8.61166666665,8.41883333333,8.89366666667,13.6528333333,10.0665,9.488
633.92,10.1055,63.1638166666,66.1603333333,59.9725833334,8.69299999999,8.46033333334,9.00733333333,13.7508333334,10.1003333333,9.55599999998
634.25,10.0556666667,63.30635,66.3088333334,59.9745,8.63416666669,8.406,8.99733333333,13.6958333333,10.0241666667,9.504
634.58,9.98883333335,63.3062166667,66.3746666667,60.0315,8.56566666665,8.36533333333,9.002,13.6818333333,9.93966666666,9.41333333333
634.91,9.89800000001,63.31625,66.4021666667,59.9940833334,8.49583333333,8.32583333333,8.939,13.6601666666,9.843,9.36916666667
635.25,9.84150000001,63.3390333333,66.308,59.9595833333,8.51383333333,8.31866666666,8.93566666667,13.5746666666,9.80633333335,9.38066666667
635.58,9.73866666668,63.3195333334,66.2018333333,59.8618333333,8.45316666667,8.1915,8.8225,13.4766666667,9.71233333331,9.26416666667
635.91,9.74600000001,63.35235,66.2416666667,59.90775,8.45066666667,8.278,8.84566666667,13.5226666667,9.76533333335,9.26283333333
636.24,9.72049999998,63.3743333334,66.1913333334,59.82725,8.42383333333,8.25133333333,8.86966666667,13.483,9.827,9.28316666667
636.57,9.67166666668,63.3426666667,66.081,59.73475,8.384,8.23866666667,8.7975,13.4568333333,9.78949999999,9.30183333334
636.90,9.63366666667,63.24125,66.0781666667,59.7109166667,8.44383333334,8.30216666667,8.82166666666,13.5353333333,9.80366666667,9.315
637.23,9.68333333331,63.1746,65.9938333333,59.6903333333,8.44883333333,8.3625,8.8335,13.5426666666,9.88666666667,9.31733333334
637.56,9.61400000002,63.1272,65.8773333333,59.5470833334,8.32733333333,8.283,8.734,13.406,9.82783333335,9.271
637.90,9.58766666665,63.0616333334,66.0005,59.6193333333,8.313,8.25883333333,8.6265,13.4225,9.85000000002,9.303
638.23,9.53649999999,62.9829166666,65.993,59.6403333334,8.27916666667,8.25016666667,8.54183333333,13.3711666667,9.90466666665,9.30133333333
638.56,9.63416666669,63.0704833333,66.0991666667,59.752,8.33033333334,8.31633333333,8.61866666666,13.4016666667,10.0028333334,9.30533333333
638.89,9.69583333332,63.09125,66.304,59.75175,8.25266666667,8.33083333333,8.59983333333,13.4293333333,10.0366666667,9.30333333334
639.22,9.636,63.1491833333,66.3653333334,59.7741666667,8.20716666666,8.39066666667,8.501,13.3928333334,10.0123333333,9.29333333333
639.55,9.65416666665,63.1853166667,66.3905,59.8375,8.17266666667,8.3695,8.46016666667,13.3738333333,9.94666666669,9.305
639.88,9.64899999998,63.15075,66.4011666666,59.92975,8.18666666666,8.4275,8.439,13.4246666667,9.93383333335,9.36566666667
640.21,9.72399999999,63.10205,66.4745,59.9938333333,8.32166666667,8.52016666666,8.522,13.4726666666,10.037,9.4245
640.54,9.77049999999,63.1334833334,66.4273333333,59.9676666666,8.30166666666,8.5375,8.54766666667,13.458,10.0915,9.44583333333
640.87,9.7245,63.2115166666,66.5485,60.0586666666,8.33,8.51083333333,8.501,13.5578333334,10.0966666667,9.50133333334
641.20,9.83766666665,63.3162166667,66.6941666667,60.2155,8.41283333333,8.572,8.51566666667,13.6223333333,10.147,9.55716666665
641.53,9.88299999998,63.3475,66.5578333334,60.2493333334,8.43166666667,8.60233333333,8.53,13.586,10.1658333333,9.552
641.87,9.92966666665,63.44425,66.5883333333,60.31375,8.48966666667,8.61466666667,8.63016666666,13.637,10.1868333334,9.62766666667
642.20,9.9185,63.4358,66.4693333333,60.3390833334,8.53716666667,8.5915,8.63316666666,13.659,10.1633333333,9.68249999998
642.53,9.84333333333,63.4430666667,66.4145,60.4123333333,8.523,8.54966666667,8.5565,13.5938333334,10.1045,9.64383333335
642.86,9.86549999999,63.3496166667,66.2825,60.4013333333,8.5245,8.51583333333,8.60083333334,13.6166666666,10.1593333333,9.64033333334
643.19,9.84533333334,63.4374,66.4688333334,60.4880833334,8.53666666666,8.50116666667,8.57066666666,13.6265,10.2043333333,9.62016666666
643.52,9.97883333334,63.4592666666,66.6525,60.4894166667,8.68966666666,8.53916666667,8.69316666667,13.7408333334,10.294,9.71383333335
643.85,9.8845,63.4254166667,66.566,60.5133333334,8.61416666667,8.45733333334,8.59066666666,13.6776666667,10.2083333333,9.6395
644.18,9.83733333332,63.4206166667,66.5998333334,60.5125833334,8.62083333333,8.40733333333,8.54833333334,13.5863333333,10.112,9.6005
644.51,9.84083333332,63.56265,66.7193333333,60.6039166666,8.59116666666,8.406,8.55866666667,13.5155,10.1151666667,9.5595
644.84,9.81783333333,63.5061333333,66.6593333333,60.5011666666,8.53066666666,8.3815,8.616,13.485,10.0851666667,9.5305
645.17,9.66466666666,63.4523333333,66.6355,60.458,8.4155,8.28416666667,8.50683333334,13.2826666666,9.95500000001,9.40733333333
645.50,9.661,63.4340166667,66.5278333334,60.3516666667,8.44666666667,8.2695,8.4245,13.2648333334,9.97116666666,9.4105
645.83,9.70533333332,63.5787166667,66.7655,60.51225,8.51416666667,8.3535,8.42283333333,13.3425,10.0145,9.4585
646.16,9.698,63.5584666667,66.7821666666,60.5179166667,8.54450000001,8.38183333333,8.48616666667,13.3285,10.0655,9.44366666667
646.49,9.69233333335,63.59565,67.0165,60.5385833334,8.5055,8.4065,8.5165,13.3115,10.1408333333,9.49283333333
646.82,9.57299999999,63.4575833334,66.8221666666,60.32775,8.3975,8.32966666667,8.40466666667,13.2076666667,10.0538333333,9.41383333333
647.15,9.58483333332,63.4540666667,66.676,60.3540833333,8.39166666666,8.3715,8.432,13.2206666667,10.0453333333,9.39283333334
647.48,9.57383333332,63.4757166667,66.7508333334,60.2196666666,8.30316666666,8.27383333334,8.4165,13.1968333333,10.0158333333,9.347
647.81,9.60950000002,63.4822333333,66.7508333334,60.2131666666,8.27033333333,8.33966666667,8.45083333333,13.2523333333,10.0571666666,9.35183333333
648.14,9.55150000002,63.3856,66.51,60.0515833333,8.28966666667,8.31866666667,8.49366666666,13.1665,9.98483333334,9.31116666666
648.47,9.44233333334,63.2583,66.434,59.9570833333,8.269,8.22883333333,8.36666666667,13.0953333334,9.96200000001,9.2115
648.80,9.52516666667,63.3018666666,66.545,59.9408333333,8.29433333333,8.31066666666,8.4915,13.2708333334,10.0646666666,9.25933333334
649.13,9.42816666666,63.36045,66.6756666667,60.0405,8.23483333334,8.2855,8.48283333333,13.2901666667,10.0241666667,9.18
649.46,9.40716666669,63.3779833334,66.6231666666,60.0754166666,8.23133333333,8.29816666667,8.52933333333,13.2636666667,10.0896666667,9.19233333333
649.79,9.50433333335,63.3637833333,66.5875,60.199,8.32716666667,8.36133333334,8.59516666666,13.324,10.1955,9.35316666667
650.11,9.65216666666,63.4007166666,66.4766666667,60.3116666666,8.53566666667,8.4245,8.69883333333,13.4678333334,10.192,9.49616666667
650.44,9.78916666665,63.34735,66.4225,60.3328333333,8.75683333332,8.566,8.78366666667,13.6301666667,10.3545,9.659
650.77,9.84200000001,63.5502,66.7056666667,60.5176666667,8.87766666665,8.664,8.90633333333,13.6776666667,10.4963333333,9.78316666667
651.10,9.91133333333,63.6148,66.6293333334,60.5650833334,8.96199999999,8.71966666666,8.93866666667,13.6726666667,10.5295,9.79383333333
651.43,10.0226666667,63.5784833334,66.7238333334,60.72525,9.04150000001,8.74216666667,9.00916666666,13.758,10.6176666666,9.92500000002
651.76,10.092,63.5985666667,66.9636666666,60.93825,9.08483333332,8.7645,8.96866666667,13.8525,10.6573333333,10.031
652.09,10.0548333333,63.7071333333,67.101,61.0075833333,9.04000000002,8.79483333333,8.94266666667,13.9141666667,10.6101666667,10.0495
652.42,10.0866666667,63.72435,67.0676666666,61.11025,9.122,8.832,8.957,13.9758333333,10.6523333333,10.141
652.75,10.055,63.6155833334,67.0123333333,61.0199166666,9.06433333334,8.74266666667,8.84883333333,13.8486666667,10.5921666667,10.1626666667
653.08,10.0228333333,63.50125,66.9666666666,60.71175,9.05166666668,8.64866666667,8.84766666666,13.8378333333,10.5546666667,10.0745
653.41,9.91016666666,63.55045,67.0541666666,60.58225,8.86216666667,8.44883333333,8.66633333334,13.7101666667,10.411,9.85633333333
653.74,9.81133333331,63.47125,67.1746666666,60.5268333333,8.76900000001,8.36616666667,8.57916666666,13.634,10.3696666667,9.75299999999
654.06,9.68499999998,63.4699,67.139,60.4856666666,8.58833333335,8.185,8.5065,13.3863333334,10.1875,9.5365
654.39,9.54683333331,63.2354166666,66.8551666667,60.27425,8.394,7.9155,8.238,13.2365,10.0098333333,9.29716666666
654.72,9.51483333335,63.1287166666,66.8313333333,60.2859166666,8.344,7.87183333334,8.199,13.321,10.0043333333,9.3405
655.05,9.28933333335,63.1162833333,66.7855,60.07575,8.11016666667,7.62283333333,7.90933333333,13.0745,9.71433333332,9.04166666666
655.38,9.33716666665,62.9918833334,66.6763333334,59.8506666666,8.05166666666,7.6195,7.91183333333,13.0011666667,9.69766666667,8.9985
655.71,9.28616666668,62.8338333334,66.4515,59.747,7.99183333334,7.526,7.93566666666,12.8745,9.67616666667,9.03783333333
656.04,9.28466666669,62.9453833334,66.6511666666,59.7740833333,7.97366666667,7.544,7.93533333334,12.9083333333,9.67766666665,9.003
656.37,9.30316666665,62.9293166666,66.6951666667,59.8058333334,7.9625,7.6185,7.98933333333,12.944,9.73833333335,8.976
656.69,9.31716666666,62.9954333333,66.652,59.9379166666,7.89266666667,7.6315,7.88883333334,12.9106666667,9.72983333335,9.0335
657.02,9.34666666668,62.9076333334,66.4908333333,59.7604166667,7.9695,7.837,8.02016666667,12.9905,9.85666666665,9.19783333333
657.35,9.26883333335,62.9126333333,66.37,59.6368333333,7.892,7.7455,7.91866666666,12.8416666667,9.742,9.14883333334
657.68,9.34266666667,63.1040833334,66.3683333333,59.82575,7.9585,7.77683333334,8.05116666667,12.9618333334,9.80583333333,9.29133333334
658.01,9.19,63.1819333333,66.4881666667,59.8355833334,7.886,7.76083333333,7.98283333333,12.8488333333,9.74233333335,9.27483333333
658.34,9.14966666669,63.1708,66.4878333334,59.69875,7.967,7.84033333333,8.1,12.823,9.78316666665,9.31666666667
658.66,9.23733333335,63.2355,66.611,59.8038333333,8.137,8.00516666667,8.2895,12.9513333334,9.97333333333,9.47716666666
658.99,9.15466666666,63.3573666667,66.5758333334,59.9223333333,8.13166666666,8.01583333333,8.31533333333,12.993,10.0001666667,9.4355
659.32,9.23766666669,63.5068666666,66.6541666666,60.1325833333,8.14966666667,8.09216666667,8.33666666666,13.0756666667,10.0221666667,9.46166666666
659.65,9.31033333334,63.54125,66.684,60.1738333334,8.23416666667,8.13916666667,8.45433333334,13.1173333334,10.129,9.6165
659.98,9.37933333334,63.5823833333,66.5886666666,60.1630833334,8.34666666667,8.21583333333,8.55516666667,13.171,10.1611666667,9.72033333332
660.31,9.36050000001,63.5971166666,66.6143333334,60.1510833334,8.39716666667,8.22216666667,8.63516666667,13.2248333333,10.1173333334,9.75649999998
660.63,9.29266666666,63.5587666667,66.5063333333,60.059,8.3565,8.20233333333,8.66966666666,13.1955,9.98466666666,9.66516666666
660.96,9.30700000001,63.6693666667,66.609,60.1716666666,8.38016666667,8.308,8.81983333333,13.334,10.0736666667,9.68383333333
661.29,9.29750000001,63.6666,66.7005,60.2508333334,8.38916666666,8.36716666666,8.6995,13.3328333334,10.0925,9.69116666666
661.62,9.49750000002,63.63215,66.6351666667,60.3606666666,8.54783333333,8.499,8.84833333333,13.4705,10.2135,9.83099999998
661.94,9.63999999999,63.7787333333,66.786,60.5755833333,8.696,8.62916666667,8.93083333334,13.6441666667,10.34,9.97183333332
662.27,9.78100000002,63.8346666666,66.7505,60.7265833333,8.83266666665,8.76733333333,9.00183333334,13.7771666667,10.4208333333,10.1508333334
662.60,9.76283333332,63.6960333334,66.8216666667,60.71675,8.82449999999,8.69833333334,8.99683333334,13.714,10.3763333333,10.2255
662.93,9.86316666669,63.6176833334,66.7621666667,60.5760833333,8.96549999999,8.73516666667,9.06866666667,13.783,10.4835,10.2591666667
663.26,9.80449999999,63.57335,66.7185,60.5446666667,8.874,8.6365,8.958,13.6608333334,10.3353333333,10.0878333333
663.58,9.92183333335,63.6553166667,66.8211666667,60.6709166667,8.90833333331,8.6865,8.97966666667,13.7196666667,10.386,10.1355
663.91,9.82433333331,63.5598,66.8925,60.5966666667,8.77866666665,8.56933333333,8.78266666666,13.4961666666,10.2988333333,9.96949999999
664.24,9.96550000002,63.68355,67.0971666666,60.7880833334,8.9175,8.59383333333,8.7155,13.646,10.3795,9.99883333331
664.57,9.94233333332,63.4442166667,66.906,60.6828333334,8.95733333334,8.63516666667,8.67333333334,13.5355,10.3618333333,9.96349999999
664.89,10.032,63.2940666667,66.9543333333,60.55725,8.99416666666,8.6805,8.79566666667,13.5931666666,10.3623333333,9.94899999998
665.22,9.92216666669,63.36485,66.991,60.5515,8.84366666666,8.631,8.70166666666,13.5403333333,10.2983333334,9.93283333335
665.55,9.79683333335,63.3150833333,66.8908333334,60.4070833334,8.63616666667,8.55433333334,8.5565,13.2976666667,10.1398333333,9.78166666667
665.87,9.76600000002,63.28245,67.0918333333,60.4075833334,8.56333333334,8.52866666666,8.4835,13.3061666667,10.0881666667,9.75966666666
666.20,9.70049999998,63.42345,67.0995,60.3755833334,8.4525,8.4545,8.34616666666,13.1446666667,9.98599999999,9.666
666.53,9.61683333335,63.6437166667,67.3668333334,60.48675,8.38533333333,8.47416666667,8.344,13.0833333334,9.93116666665,9.69249999998
666.86,9.65533333331,63.6862833333,67.2358333334,60.5849166667,8.5185,8.52966666666,8.329,13.1945,10.02,9.78916666668
667.18,9.46116666666,63.6399333334,67.3553333334,60.57475,8.49933333333,8.4675,8.33233333334,13.1518333333,9.978,9.70116666666
667.51,9.65099999999,63.7578166667,67.4526666667,60.7045833334,8.673,8.65166666667,8.57933333334,13.3475,10.186,9.93000000001
667.84,9.49616666668,63.6402333333,67.2381666666,60.6814166666,8.52916666667,8.48666666667,8.48866666666,13.1303333333,10.1101666667,9.79883333335
668.16,9.64883333335,63.91635,67.3551666667,60.8563333333,8.612,8.5065,8.57383333333,13.3243333333,10.1533333333,9.92733333333
668.49,9.56316666665,63.9565,67.2995,60.82425,8.57733333333,8.53516666667,8.571,13.2778333333,10.196,9.93500000002
668.82,9.62366666669,63.9809166667,67.3041666667,60.91325,8.63433333334,8.565,8.57766666666,13.3581666666,10.1753333334,9.92166666668
669.14,9.67483333334,64.06365,67.4513333333,61.2146666667,8.74766666665,8.55666666667,8.60916666667,13.432,10.2203333334,10.0231666667
669.47,9.52616666667,64.0745,67.1546666667,61.1555833334,8.61733333334,8.39233333333,8.51433333333,13.2163333334,10.1111666666,9.83333333334
669.80,9.60616666667,64.0844166667,67.0795,61.2119166666,8.76833333334,8.4965,8.505,13.405,10.2275,9.92850000001
670.13,9.63216666669,64.0475166666,66.9116666667,61.1835833334,8.81616666666,8.53316666667,8.548,13.4518333334,10.277,10.0126666667
670.45,9.55233333333,64.0345833333,66.9648333334,61.1389166667,8.71333333335,8.54733333334,8.524,13.3513333334,10.2318333334,9.98866666668
670.78,9.60833333331,64.0345,66.8855,61.0193333334,8.69383333332,8.56716666666,8.43,13.4066666667,10.177,10.046
671.10,9.58933333334,64.0518833333,66.749,60.9535,8.63650000001,8.45866666666,8.37666666667,13.362,10.1028333333,9.95116666669
671.43,9.59166666669,64.2395666667,66.893,61.01025,8.60783333333,8.49583333333,8.31583333333,13.3858333333,10.0965,10.079
671.76,9.57883333331,64.3859666667,67.0998333334,61.0841666666,8.54566666669,8.45666666667,8.16533333333,13.2803333334,10.1075,10.081
672.08,9.49816666666,64.3160166667,66.954,60.9631666666,8.51066666669,8.31983333333,8.0485,13.2206666667,9.99466666665,10.0663333333
672.41,9.47900000001,64.2315333333,66.755,60.7555,8.48133333331,8.27133333334,8.0185,13.0953333334,9.93733333334,10.0386666667
672.74,9.65183333335,64.1517833333,66.6688333333,60.63125,8.47933333335,8.3255,8.11216666666,13.1751666667,10.035,10.0531666667
673.06,9.81083333335,64.3017333334,66.8923333333,60.7779166667,8.56266666667,8.41216666667,8.19766666667,13.3331666666,10.2078333333,10.1735
673.39,9.94516666665,64.2681833333,66.9068333333,60.8258333334,8.62783333331,8.4375,8.41933333334,13.4296666667,10.2841666667,10.2085
673.72,9.94866666665,64.14585,66.9403333333,60.9136666667,8.637,8.41833333333,8.26883333333,13.3741666667,10.2798333334,10.1508333334
674.04,9.88316666665,64.0635333333,66.7381666667,60.80125,8.64700000001,8.3495,8.211,13.306,10.25,10.0955
674.37,9.98683333332,64.1738666666,66.8546666667,61.0385833334,8.62466666667,8.46683333333,8.31133333333,13.2663333333,10.3095,10.1356666667
674.69,9.9145,64.2973833333,67.0678333333,61.3463333334,8.61700000002,8.60516666666,8.20616666667,13.2593333333,10.3601666667,10.211
675.02,10.1278333333,64.3762833333,67.182,61.52,8.86616666669,8.8265,8.39033333334,13.416,10.5008333334,10.3701666667
675.35,10.1871666667,64.31535,67.0928333334,61.4823333333,8.97216666669,8.96066666667,8.56483333333,13.5291666667,10.492,10.443
675.67,10.3591666667,64.5543833334,67.283,61.65225,9.07300000001,9.14733333333,8.75433333333,13.6083333334,10.5963333333,10.5381666667
676.00,10.2431666667,64.5456833333,67.3698333334,61.60875,9.032,9.08516666666,8.672,13.5013333334,10.5956666667,10.473
676.32,9.99766666668,64.6615666667,67.4558333334,61.52225,8.89600000002,8.9885,8.5995,13.338,10.4906666667,10.331
676.65,9.73066666666,64.3256833333,67.1505,61.116,8.68516666667,8.7565,8.31616666666,13.0393333334,10.1871666667,10.0496666667
676.97,9.54399999998,64.2256333334,67.0383333333,60.92325,8.5055,8.7255,8.1905,12.8535,10.0131666667,9.95433333334
677.30,9.48333333332,64.221,66.9615,60.7739166666,8.42266666667,8.70616666667,8.27983333333,12.7946666667,9.94766666668,9.89616666665
677.63,9.522,64.3101,67.2431666666,60.8015,8.42533333333,8.717,8.36633333333,12.8398333334,9.99116666669,9.89683333333
677.95,9.3765,64.4025833334,67.231,60.612,8.37816666666,8.49633333334,8.29916666667,12.749,9.97133333332,9.75883333333
678.28,9.46949999999,64.2130833333,66.9533333334,60.3943333334,8.411,8.47766666666,8.33316666667,12.7301666666,9.89466666666,9.69783333333
678.60,9.41499999998,64.2083666666,67.0278333334,60.5195833333,8.27283333333,8.32833333333,8.31783333333,12.6635,9.82733333331,9.62633333334
678.93,9.2475,64.0528,66.9335,60.3459166666,8.08266666667,8.177,8.12066666667,12.5713333334,9.77666666668,9.472
679.25,9.17766666665,64.00015,67.0308333333,60.3841666667,8.09516666666,8.10116666666,8.03216666667,12.551,9.7505,9.32516666666
679.58,9.13383333335,64.0201666667,67.053,60.339,7.99716666666,8.03233333333,7.92716666667,12.44,9.596,9.223
679.90,9.13000000002,63.7816,66.7126666666,60.2679166667,7.9675,7.9865,7.79516666667,12.4378333333,9.53799999999,9.2045
680.23,9.28599999999,63.8094833334,66.739,60.3433333334,8.08333333334,8.12166666666,7.9735,12.5916666666,9.64516666667,9.305
680.55,9.38299999998,63.8418333333,66.767,60.3568333333,8.1875,8.1685,7.97516666667,12.678,9.74116666667,9.34516666667
680.88,9.33999999999,63.8314,66.7428333334,60.2865833334,8.16066666666,8.11683333334,7.90616666667,12.6481666666,9.72916666666,9.37783333334
681.20,9.429,63.9147,66.8523333334,60.3721666667,8.226,8.17433333333,7.8985,12.7425,9.71616666665,9.40983333334
681.53,9.52516666667,63.7351166667,66.7668333333,60.3905833334,8.3835,8.347,8.07066666666,12.8901666666,9.79766666665,9.49233333334
681.85,9.36166666665,63.7748833334,66.7648333333,60.4185833333,8.3335,8.28233333333,7.99116666667,12.8931666667,9.73533333335,9.391
682.18,9.22566666665,63.71655,66.7466666667,60.2279166667,8.31233333333,8.27033333333,7.90783333333,12.8131666666,9.63433333331,9.32783333333
682.50,9.37499999999,63.8161666666,66.8321666667,60.40875,8.49083333334,8.413,8.04683333333,12.9226666667,9.83716666665,9.53233333333
682.83,9.42099999998,63.7410833333,66.7626666667,60.30325,8.497,8.4285,8.15516666667,12.9938333333,9.98416666667,9.71316666666
683.15,9.48116666667,63.7462,66.8128333333,60.4661666666,8.63033333332,8.54133333333,8.40533333333,13.2818333334,10.1986666667,9.91449999999
683.48,9.47099999999,63.8877,67.0155,60.48425,8.626,8.60633333334,8.49366666666,13.316,10.2233333333,9.85266666667
