wavelength,Back_DigAlbf,Belly_DigAlbf,Breast_DigAlbf,Crissum_DigAlbf,Crown_DigAlbf,DorTail_DigAlbf,Patch10_DigAlbf,Rump_DigAlbf,Throat_DigAlbf,WingTip_DigAlbf
592.79,13.4408,45.1386,29.9995333333,23.7195333333,12.0605333333,12.1213333333,60.3212666667,15.6463333333,25.1937333333,13.1988666667
593.13,13.4748,45.0962666667,30.0681666667,23.794,12.1442666667,12.1622,60.3293333334,15.6818666667,25.2874666667,13.2766
593.47,13.5830666667,45.147,30.1874333333,23.8727333333,12.2314,12.2348,60.3312666667,15.7588,25.3395333333,13.3732666667
593.80,13.5539333333,45.1771333333,30.1899333333,23.8784666667,12.2337333333,12.2298666667,60.3145333333,15.7662,25.3058,13.3648
594.14,13.5068666667,45.258,30.2495333333,23.8883333333,12.2026666667,12.2054666667,60.3667333334,15.7486,25.345,13.3718666667
594.48,13.5340666667,45.2653333334,30.3078666667,23.9502666667,12.2312,12.2473333333,60.4288,15.7517333333,25.3785333333,13.3981333333
594.81,13.5664,45.2991333333,30.3592,23.9635333333,12.2499333333,12.2902,60.4586,15.7714666667,25.4517333333,13.4513333333
595.15,13.5916666667,45.3735333333,30.417,23.9816,12.2309333333,12.2749333333,60.5714,15.7942,25.537,13.4586666667
595.49,13.6096,45.3931333333,30.4834666667,23.9989333333,12.2379333333,12.2785333333,60.5686,15.8194666667,25.5484,13.4914666667
595.82,13.6294666667,45.4741333333,30.596,24.0556,12.2584666667,12.3055333333,60.7214,15.8550666667,25.6672,13.5126
596.16,13.6653333333,45.5526666667,30.6385666667,24.0873333333,12.3025333334,12.3728666667,60.7628,15.9241333334,25.7070666667,13.5682
596.50,13.6322,45.5370666667,30.5996666667,24.0598,12.2721333333,12.3398,60.7172666666,15.9244,25.7058,13.5435333333
596.83,13.6426,45.6324666667,30.6224666667,24.0506666667,12.2444666666,12.356,60.8006,15.9312,25.6952666667,13.5268666667
597.17,13.559,45.6153333333,30.5697333333,23.9704666667,12.1574,12.2704,60.7538,15.8420666667,25.6625333333,13.4597333333
597.51,13.6088,45.7475333333,30.679,24.0352,12.1966,12.316,60.8878,15.8731333333,25.7386,13.5084666667
597.84,13.6796,45.8226,30.7519333333,24.1008666667,12.2386,12.3652,60.9847333333,15.9147333334,25.783,13.5639333333
598.18,13.7158,45.889,30.7904333333,24.1354,12.2772666667,12.3865333333,60.9666666667,15.9688666667,25.835,13.6105333333
598.52,13.7578,45.932,30.8187,24.1688666667,12.3388666667,12.3995333333,60.9818666667,15.9869333333,25.8378,13.5948
598.85,13.7387333333,45.9627333333,30.7995333333,24.1822666667,12.3405333333,12.402,61.0394666667,15.985,25.7944,13.5717333333
599.19,13.7621333333,46.0378666667,30.8875666667,24.2181333333,12.4088666667,12.435,61.064,16.0230666667,25.8571333333,13.6277333333
599.53,13.8077333333,46.0936,30.8907333333,24.2829333333,12.5075333333,12.5175333333,61.0402666667,16.083,25.8659333333,13.6754
599.86,13.8198,46.1471333333,30.9677,24.3087333333,12.5344666667,12.5106,61.0308666667,16.0671333333,25.9077333333,13.6900666667
600.20,13.8136,46.1908,31.0481,24.3018,12.5116,12.4982,61.0805333333,16.03,25.9135333333,13.7051333333
600.53,13.8793333334,46.2768,31.1585333333,24.3881333333,12.5857333333,12.5572666667,61.1546666667,16.0718666667,26.0343333333,13.7728666667
600.87,13.9663333333,46.3787333333,31.2885333333,24.498,12.6614,12.6526,61.3226,16.1768,26.1477333333,13.8359333333
601.21,13.8984,46.3812666667,31.2781333333,24.4399333333,12.5738,12.5947333333,61.3072666667,16.1179333333,26.1336,13.789
601.54,13.8661333333,46.3564666667,31.3104666667,24.4521333333,12.5565333333,12.5714,61.2823333333,16.1078666667,26.1654666667,13.7624
601.88,13.8416,46.4664666667,31.3858,24.4928666667,12.5544,12.5894666667,61.414,16.0844666667,26.2533333333,13.737
602.21,13.7973333333,46.5406,31.4034,24.479,12.4832666667,12.5838666667,61.5281333333,16.0643333333,26.2934,13.734
602.55,13.8029333334,46.5245333333,31.4357,24.4683333333,12.4803333333,12.5984666667,61.4630666666,16.0385333333,26.3418,13.7420666667
602.88,13.7834,46.5622666667,31.4221,24.4827333333,12.4318666667,12.589,61.5431333333,16.0171333334,26.3702666667,13.7144666667
603.22,13.7326666667,46.4474,31.4328666667,24.4172,12.3610666667,12.5358666667,61.4626666667,15.9626666667,26.3166,13.6758666667
603.56,13.6758666667,46.3282666667,31.3603333333,24.3764666667,12.2986666667,12.4749333333,61.4037333333,15.8924666667,26.2404666667,13.5856666667
603.89,13.6702666666,46.4068,31.3944333333,24.4190666667,12.3180666667,12.4449333333,61.4361333333,15.9036666667,26.2527333333,13.5698
604.23,13.6133333334,46.4074666667,31.4292333333,24.3805333333,12.2744,12.4093333333,61.3952666667,15.898,26.2404,13.535
604.56,13.5584,46.3158,31.3558333333,24.2906666667,12.2247333333,12.3539333333,61.2342,15.8330666667,26.1444,13.4808666667
604.90,13.6346666667,46.3464666667,31.4208333333,24.3562666667,12.3059333333,12.396,61.2654,15.8608,26.1934666667,13.4977333333
605.23,13.6160666667,46.3458,31.3872333333,24.3278,12.2940666667,12.3918,61.2217333333,15.8295333333,26.1772666667,13.4774666667
605.57,13.6182,46.2408666667,31.3463333334,24.2836,12.2918,12.374,61.0726,15.8158,26.0995333333,13.476
605.90,13.6098,46.2195333333,31.3467666667,24.2862,12.2716,12.3528666667,60.9819333333,15.8182666667,26.0887333333,13.45
606.24,13.6356666667,46.2205333333,31.3701666667,24.3045333333,12.297,12.3736666667,60.915,15.8275333333,26.0714666667,13.4786666667
606.58,13.6482,46.1625333333,31.3896,24.3124666667,12.3062,12.3740666667,60.7957333333,15.8152666667,26.0330666667,13.4999333333
606.91,13.7424666667,46.2933333333,31.4926666667,24.4089333333,12.3695333333,12.4278,60.8774666667,15.9043333333,26.1342666667,13.5534
607.25,13.8332666667,46.3636,31.581,24.5005333333,12.4527333333,12.5297333333,60.865,15.9937333333,26.2689333333,13.6679333333
607.58,13.8372,46.2536,31.5772,24.4614666667,12.4496,12.5611333333,60.7545333333,15.9841333333,26.2773333333,13.6754666667
607.92,13.8233333333,46.0011333334,31.4251666667,24.4094666667,12.4229333333,12.5277333334,60.4148,15.9130666667,26.1628,13.6467333333
608.25,13.8459333333,45.9232666667,31.4137666667,24.4425333333,12.4692,12.5604666666,60.2690666667,15.9381333333,26.1578666667,13.6770666667
608.59,13.7308666667,45.6012666667,31.238,24.2763333333,12.3606,12.4779333333,59.8583333333,15.8290666666,25.9806,13.6017333334
608.92,13.6223333333,45.3082,31.0595666667,24.1102666667,12.2544,12.391,59.4852,15.6864,25.8046666666,13.4866666667
609.26,13.5294666667,45.1040666667,30.9389333333,23.9937333333,12.1978666667,12.3118,59.2186,15.6570666667,25.6954,13.4101333333
609.59,13.4183333333,44.7591333333,30.7572666667,23.8255333333,12.1400666667,12.2332,58.7944666667,15.5309333333,25.513,13.3094
609.93,13.3185333333,44.4506,30.5844,23.7028,12.0975333333,12.1605333333,58.4024666667,15.4662666667,25.3616,13.2270666667
610.26,13.2398666666,44.259,30.4591333333,23.5918666667,12.0644666667,12.0901333333,58.1331333333,15.4203333333,25.2434666667,13.1362666667
610.60,13.1458666667,44.0476666667,30.3019333333,23.4922,12.0072666667,12.0132666667,57.8653333333,15.3062666667,25.1434,13.0812
610.93,13.0264666666,43.8259333333,30.1139333333,23.3421333333,11.9246,11.8924666667,57.5512666667,15.188,24.9552,12.9448
611.27,12.9692,43.6550666667,29.9580666667,23.2982,11.8762666667,11.853,57.3071333333,15.1237333333,24.8474666667,12.9218666667
611.60,12.9374,43.655,29.9386666667,23.2710666667,11.8665333333,11.8243333333,57.2848,15.0964,24.8194,12.8708
611.93,12.9482666667,43.7132666667,29.9923333333,23.2974,11.8490666667,11.818,57.3461333333,15.1107333333,24.8828,12.8807333333
612.27,12.9584666667,43.7937333333,30.0456,23.3544666667,11.8494,11.8274666667,57.4396666666,15.1311333333,24.9318,12.8654666666
612.60,13.0671333333,44.0008,30.2071666667,23.52,11.969,11.9278666667,57.6885333333,15.2718,25.1076666667,12.9697333333
612.94,13.1422,44.1499333333,30.3245,23.5906,11.9984666667,11.9708666667,57.8413333333,15.2742666667,25.1975333333,13.0004
613.27,13.2404666667,44.5198,30.5486666667,23.776,12.0826,12.0543333333,58.1633333334,15.4006666666,25.3884666667,13.1086666667
613.61,13.2350666667,44.6364666667,30.6260333333,23.7792,12.0231333333,12.0004666667,58.2746666667,15.3252666667,25.4206,13.0892666667
613.94,13.3112,44.9471333333,30.8230666667,23.9284,12.0861333333,12.0818,58.6076,15.3902,25.6121333333,13.1784666667
614.28,13.3668666667,45.1451333333,30.9997666667,24.0356666667,12.1581333333,12.1631333333,58.7884666667,15.478,25.6890666667,13.2262666667
614.61,13.4192,45.3554666667,31.1683666667,24.1314666667,12.2024666667,12.2271333333,59.0589333333,15.5476666667,25.8556,13.306
614.94,13.5391333333,45.6353333333,31.3958666667,24.2842,12.3022,12.3411333333,59.3594,15.6672,26.0378666667,13.3695333333
615.28,13.6211333333,45.8324,31.5694666667,24.3894666667,12.3792666667,12.4076666667,59.6020666667,15.7562,26.2167333333,13.4812666667
615.61,13.5779333333,45.8514666667,31.6039,24.3672666667,12.3544,12.3810666667,59.5894,15.7188666667,26.2072666667,13.4172666667
615.95,13.6606666667,46.0584666667,31.7404666667,24.4841333333,12.4613333333,12.4602666667,59.7574666667,15.8419333333,26.3353333333,13.5461333333
616.28,13.7302666667,46.1538,31.8597,24.5762,12.5208,12.5365333333,59.8348666667,15.9209333333,26.4464,13.6498
616.61,13.7640666667,46.2544,31.9435,24.653,12.5228,12.594,59.9301333334,15.9462666667,26.5012666667,13.7235333333
616.95,13.8164,46.3217333333,32.0426333333,24.6942666667,12.5256666667,12.6378666667,60.0656,15.9849333333,26.5509333333,13.7654
617.28,13.8908,46.5133333334,32.1820666667,24.7785333333,12.5813333334,12.7026666667,60.2972666667,16.0854666667,26.6730666667,13.7968666667
617.62,13.9607333333,46.5721333333,32.2803666667,24.8603333334,12.6528666667,12.7776,60.3806,16.1606,26.7540666667,13.8796
617.95,13.9844666667,46.6054666667,32.3215666667,24.8547333333,12.6909333333,12.808,60.392,16.174,26.7756666667,13.9193333333
618.28,14.0702,46.7122,32.4461333333,24.9428,12.7732,12.9038,60.4902666667,16.2678666667,26.8405333333,14.0013333333
618.62,14.0954666667,46.7359333333,32.5065666667,24.9968666667,12.8266666667,12.9502,60.4804,16.3221333333,26.8887333333,14.0108
618.95,14.1193333333,46.7752666667,32.5672,25.0212666667,12.8330666667,13.0116,60.4215333333,16.3490666667,26.8792,14.0112
619.28,14.1280666667,46.8505333333,32.599,25.0530666667,12.8411333333,13.0362666667,60.5262,16.3851333333,26.9309333333,14.033
619.62,14.2085333333,46.9407333333,32.6789333333,25.122,12.901,13.1152,60.6476,16.4336666667,27.0683333333,14.0685333333
619.95,14.2011333333,46.9504666666,32.7069666667,25.1055333333,12.8773333333,13.0879333333,60.6785333333,16.4306,27.0418,14.0272
620.28,14.1896666666,47.0015333333,32.7250333333,25.1436,12.9398666667,13.1342,60.7248,16.4444,27.085,14.0142666667
620.62,14.2208,47.0647333333,32.7436,25.2212,13.0192666667,13.1768,60.7238666667,16.4662,27.2032,14.0684666667
620.95,14.2579333333,47.1687333333,32.8474,25.3314666667,13.0864666667,13.2502,60.8582,16.5331333333,27.2877333333,14.1515333333
621.28,14.1836,47.0520666667,32.7744333333,25.2606666667,13.0102666667,13.1753333333,60.6893333333,16.428,27.2087333333,14.0668666667
621.62,14.1372666667,47.0942666667,32.8013333333,25.2178,12.8974,13.0973333333,60.7672,16.3966666667,27.2434666667,13.9987333333
621.95,14.0922,47.056,32.8206333333,25.2049333333,12.8571333333,13.0598,60.6442,16.3371333333,27.2133333334,13.9572
622.28,13.9774,47.0202,32.8206,25.0787333333,12.7418,12.9173333333,60.6720666667,16.2223333333,27.1086,13.8715333333
622.62,13.9588666667,47.0386666667,32.7910666667,25.0599333333,12.6701333333,12.8764,60.7517333333,16.1562,27.1004666667,13.8406666667
622.95,13.9906,47.0397333333,32.8932,25.0988,12.6996666667,12.9093333333,60.7543333333,16.1533333333,27.1258666667,13.8446
623.28,13.915,46.9445333333,32.8215666667,25.0326666667,12.6341333333,12.8646666667,60.5956666667,16.078,27.0257333333,13.7930666667
623.62,13.968,47.0768666667,32.9138,25.1125333333,12.7112,12.9142,60.7123333333,16.1113333333,27.1252,13.8581333333
623.95,14.0566,47.2823333333,33.0983333333,25.2408666667,12.8199333333,13.0012666667,60.9366,16.2516,27.2946666667,13.9872666667
624.28,14.1321333333,47.3288,33.2672666667,25.2476666667,12.8212666667,13.0336666667,61.0008,16.2878,27.2834666667,14.0146666667
624.62,14.2039333333,47.4110666667,33.2885,25.2491333333,12.8686666667,13.1107333333,60.9552666667,16.3612,27.3090666667,14.0670666667
624.95,14.2840666667,47.5807333333,33.3996333333,25.2999333333,12.9166666667,13.1753333333,61.1216,16.4639333333,27.3648666667,14.1452666667
625.28,14.3517333333,47.5998666667,33.4293666667,25.3816,12.9748,13.2438,61.0792,16.4684666667,27.352,14.2187333333
625.61,14.3342,47.6403333333,33.4756,25.4034,12.9368,13.2354,61.2476,16.4824,27.3722,14.2249333333
625.95,14.4236,47.7565333333,33.5748333333,25.5069333333,13.0169333333,13.3300666667,61.3338666667,16.5534,27.4828,14.3029333333
626.28,14.4265333333,47.8514666667,33.6707333333,25.5709333333,13.0657333334,13.3591333333,61.4349333333,16.6121333333,27.547,14.3568
626.61,14.4544666667,47.9532666667,33.6530666667,25.6182,13.0901333333,13.3975333333,61.4719333333,16.6360666667,27.5777333333,14.4042666667
626.94,14.4844666667,48.137,33.8383666667,25.6817333333,13.139,13.4325333333,61.7098666667,16.6826,27.6588666667,14.4609333333
627.28,14.479,48.1886,33.8799666667,25.6856,13.0828666667,13.4357333333,61.7116666667,16.6853333333,27.6506666667,14.447
627.61,14.5050666667,48.2058,33.8982,25.6551333333,13.0460666667,13.3953333333,61.6844666667,16.6888,27.6782,14.4305333333
627.94,14.4474666667,48.1178,33.7755,25.6329333333,13.0195333333,13.3428,61.6342,16.6264,27.6294,14.358
628.27,14.4268666667,48.0774,33.8103666667,25.6411333333,12.9786,13.3136,61.6374666667,16.5796666667,27.6428666667,14.3363333333
628.61,14.462,48.0815333333,33.8601333333,25.6872666667,13.0068,13.3093333333,61.6649333333,16.5792,27.6884666667,14.3628666667
628.94,14.4862666667,48.2192666667,33.9556,25.7540666667,13.0461333333,13.3583333333,61.8520666667,16.6343333333,27.7808,14.3778666667
629.27,14.5536,48.2078,33.9535,25.6967333333,13.0931333333,13.3882666667,61.6947333333,16.6217333333,27.7858666667,14.4032
629.60,14.5192,48.1686666667,33.8952,25.6670666667,13.0608666667,13.3696,61.5923333333,16.5728,27.7436,14.4074666667
629.94,14.5120666667,48.1288,33.8806333333,25.6426,13.0406666667,13.3642666667,61.5107333333,16.561,27.7270666667,14.3902
630.27,14.5010666667,48.1268,33.9185333333,25.6186666667,13.0362,13.3534666667,61.5117333334,16.5587333333,27.7254,14.3991333333
630.60,14.4627333333,48.0230666667,33.8333,25.571,12.9588666667,13.2966,61.3335333333,16.4936,27.648,14.3105333333
630.93,14.4383333333,48.0332,33.8039333333,25.5542,12.9896,13.2759333333,61.3043333333,16.4699333333,27.6443333333,14.3
631.26,14.4092666667,48.0506666667,33.7796,25.576,12.9746,13.2914,61.2980666667,16.4318666667,27.59,14.2640666667
631.60,14.484,48.2337333333,33.9376666667,25.6501333333,13.0099333333,13.3588,61.4448,16.5655333333,27.7198666667,14.3517333333
631.93,14.5521333333,48.4237333333,34.1171333333,25.7966,13.0930666667,13.4648666667,61.6101333333,16.6942,27.8611333333,14.4611333334
632.26,14.5028,48.4272,34.1313333333,25.8036,13.0362666667,13.5152666667,61.6706,16.6966666667,27.8536,14.4226666666
632.59,14.5146,48.4252,34.1856,25.8240666667,13.0416,13.5204666666,61.7121333333,16.6992666667,27.8936,14.4068666667
632.92,14.6419333334,48.6972666667,34.3671,26.0528,13.1819333333,13.6440666667,62.0324666667,16.8742,28.0809333333,14.5592
633.26,14.7844666666,48.8296666667,34.5648666667,26.1864,13.3201333333,13.7802666667,62.2171333333,17.0373333333,28.2397333334,14.6948666667
633.59,14.8388,48.8465333333,34.6297333333,26.2254,13.3664666667,13.8080666667,62.2199333333,17.0638666667,28.3128,14.727
633.92,14.917,48.9669333333,34.7152666667,26.298,13.4107333333,13.8988666667,62.3229333333,17.1228666667,28.3830666667,14.791
634.25,14.9394666667,49.0294666667,34.7874,26.3153333333,13.4298666667,13.9157333334,62.385,17.1804,28.4472,14.8473333333
634.58,14.9438,49.0915333333,34.8668333333,26.3470666667,13.4241333333,13.9533333333,62.4446,17.2027333333,28.4561333333,14.8402
634.91,14.8898666667,49.0373333333,34.8797666667,26.3358,13.3717333333,13.9017333333,62.3803333333,17.123,28.4344666667,14.7958
635.25,14.795,48.9051333333,34.7708,26.2472666667,13.3513333333,13.8617333333,62.2764666667,17.0205333333,28.3374666667,14.7382
635.58,14.8085333333,48.9783333333,34.7637666667,26.2410666667,13.3889333333,13.899,62.3338666667,17.0376666667,28.3578,14.7726666667
635.91,14.8446,48.9857333333,34.7470333333,26.1828,13.426,13.8946666667,62.1479333333,17.0356,28.3546,14.7759333333
636.24,14.8575333333,49.0247333334,34.7240666666,26.1673333334,13.4211333333,13.8910666667,62.0632,17.0399333333,28.3504666667,14.8328666667
636.57,14.7356666666,48.9679333333,34.6509,26.0869333333,13.2911333333,13.7552,61.869,16.9055333333,28.2636666667,14.6872666667
636.90,14.6731333333,48.9868666667,34.6315333333,26.0457333333,13.2621333333,13.7116,61.8106,16.8364666667,28.252,14.6455333333
637.23,14.7434,49.0557333333,34.6513,26.0754666667,13.3327333333,13.7471333333,61.8414666667,16.8388,28.3075333333,14.6916666667
637.56,14.6906,48.9399333333,34.6020666667,25.9940666667,13.3133333333,13.6464666667,61.6986666667,16.8062,28.2654,14.6307333333
637.90,14.7827333333,49.0921333333,34.6928666667,26.098,13.3953333333,13.7132666667,61.7976,16.8848,28.3786666667,14.7129333333
638.23,14.8139333333,49.0068,34.6419333333,26.0790666667,13.3938,13.6736666667,61.7008,16.8828,28.3667333333,14.7117333333
638.56,14.9147333333,49.0237333333,34.6453,26.1156,13.4772666667,13.7345333333,61.6933333333,16.9605333333,28.3584666667,14.7516666667
638.89,14.9983333333,49.1488666667,34.7951,26.2211333333,13.5651333333,13.8073333333,61.7038666667,17.0371333333,28.4774,14.8315333333
639.22,14.9996666667,49.0608666667,34.7618,26.2065333333,13.5564666667,13.7593333333,61.6375333333,17.0261333333,28.4290666667,14.7998
639.55,15.0341333333,49.125,34.8393,26.2618,13.5556666667,13.7604,61.7535333333,17.054,28.5162,14.8501333333
639.88,15.0564,49.1781333333,34.8954,26.2321333333,13.5902,13.8066,61.7565333333,17.1264,28.5969333333,14.8548
640.21,15.0965333333,49.2594666667,34.9601666667,26.222,13.6247333333,13.8872,61.87,17.1558,28.6347333333,14.9378666667
640.54,15.1257333333,49.3094,34.9625666667,26.2547333333,13.6278,13.8698666667,61.8686,17.2058,28.6528666667,14.9266666667
640.87,15.0145333334,49.2986666667,34.9449,26.2194,13.5058666667,13.8447333333,61.8853333333,17.1809333333,28.6136666667,14.8677333333
641.20,14.9860666667,49.3436,34.9563333333,26.2174,13.4826666667,13.8458666667,61.9187333333,17.1228666666,28.6153333333,14.8570666667
641.53,14.9646,49.3240666667,34.9398,26.2312666667,13.5092666666,13.8514,61.9044,17.1233333333,28.6168666667,14.8268666667
641.87,15.0185333333,49.4248,35.0389,26.308,13.5358,13.8961333333,62.0142666667,17.194,28.7428,14.9069333333
642.20,15.0457333333,49.4598,35.2305333333,26.3719333333,13.6222,13.9794,62.0413333333,17.2819333333,28.8911333333,15.0140666667
642.53,15.0822666667,49.5116,35.2336666667,26.408,13.6496,14.0086666667,62.0552,17.3288666667,28.9184666667,15.0714666667
