wavelength,Back_TanCypm,Belly_TanCypm,Breast_TanCypm,Crissum_TanCypm,Crown_TanCypm,DorTail_TanCypm,Patch10_TanCypm,Rump_TanCypm,Throat_TanCypm,WingTip_TanCypm
253.91,13.2103333333,9.82325000001,12.2228333333,8.29008333333,5.68266666667,7.60983333333,7.57975,12.6413611111,6.02925,5.85608333334
254.28,13.7341666667,10.8281666667,12.9901666667,9.016,6.34633333334,8.66162499999,8.33333333334,13.57375,6.74016666667,6.889
254.66,14.435,11.7710833333,13.742,9.75508333333,7.05533333333,9.58875,8.88208333333,14.5038333334,7.14533333333,7.64916666666
255.03,14.14225,11.58025,13.4853333333,9.06525,6.616,9.14029166668,7.911,14.377,6.41891666666,6.47533333333
255.41,13.8953333333,11.3275,13.2945833334,8.94366666667,6.67625,8.49304166667,6.91858333333,14.1116111111,6.16283333333,6.52141666666
255.78,14.561,11.8593333333,13.92525,9.66441666665,7.4195,9.57004166667,7.43933333334,14.6636388889,6.77408333333,7.25075
256.15,14.5735,11.6210833333,14.0798333333,9.58741666668,7.33625,9.997,7.46441666667,14.5833333333,7.10891666667,6.87225
256.53,13.56475,10.4725833333,13.3021666667,8.66391666667,6.13575,9.25708333334,6.54416666667,13.7073055556,5.81491666667,5.62033333333
256.90,13.8364166667,10.98775,14.0305833333,9.1935,6.53875,9.69291666667,7.15858333333,14.1848333333,5.762,6.36316666667
257.28,13.797,10.7723333333,13.909,8.84166666666,6.24791666667,8.97966666667,6.95458333333,14.5612222222,5.43775,6.6875
257.65,13.787,11.0830833333,13.7870833333,8.24175,6.16425,9.03966666668,7.10358333334,14.7317777778,5.27025,7.02725
258.02,12.9436666667,9.78791666668,12.4965833333,7.03891666667,5.29766666667,7.43608333333,5.94458333333,13.0994444444,4.44358333333,5.95141666666
258.40,12.3803333333,8.93408333333,11.4298333334,6.28058333333,4.57191666667,6.359375,5.15508333333,12.3686944444,3.76708333334,5.51675
258.77,12.2646666667,8.56333333333,11.0530833333,6.08375,4.61158333334,6.04304166666,5.28133333333,11.9682777778,3.76783333333,5.62891666667
259.15,12.9398333333,9.1815,11.7984166667,6.76766666667,5.46375,6.905375,6.109,12.4751944445,4.42158333334,6.73166666667
259.52,12.8445,9.03908333333,11.6724166667,6.64091666666,5.16341666667,6.963125,6.33983333334,12.2805555555,4.32566666667,6.85566666667
259.89,12.8001666667,9.15949999999,11.4846666667,6.54725,5.25466666667,6.82479166666,6.37908333334,12.2355833334,4.32908333333,6.89166666667
260.27,12.9784166667,9.43766666667,11.4545833333,6.69166666667,5.30041666667,6.881375,6.48183333333,12.2422777778,4.31391666667,7.15549999999
260.64,12.89075,9.19750000001,11.281,6.55475,5.1205,6.64608333333,6.27508333333,12.0374722222,4.20608333333,7.03891666667
261.01,12.3261666667,8.71275,10.56375,5.92558333333,4.63483333333,6.210875,5.56733333333,11.4432222222,3.70225,6.57433333333
261.39,12.4571666667,9.02133333332,10.7284166667,6.11633333333,4.95075,6.66170833333,5.81675,11.6433055555,3.99916666667,6.81475
261.76,12.3531666667,8.85825000001,10.5945833333,6.05716666667,4.8715,6.46108333333,5.51408333333,11.4513055556,3.884,6.74749999999
262.13,12.1095833333,8.62875,10.3806666667,5.8625,4.59991666667,6.243125,5.26041666667,11.4156111111,3.65958333333,6.49183333333
262.51,11.6459166667,8.325,10.0830833333,5.48625,4.32258333334,5.85,4.81725,11.0418055556,3.36241666667,6.28016666667
262.88,11.1535833333,8.02,9.57775000001,4.882,3.74658333333,5.03654166667,4.25075,10.5858888889,2.76566666667,5.75375
263.25,10.0241666667,6.81391666667,8.33333333334,3.82608333333,2.68516666667,3.98241666667,3.11933333333,9.46558333333,1.60508333333,4.49208333333
263.63,10.0728333333,6.8975,8.41625,3.66141666667,3.00425,4.059,2.8055,9.5408888889,1.53525,4.24133333333
264.00,9.02316666667,5.6995,7.59516666666,2.54391666667,2.058,3.36591666667,1.782,8.61133333332,0.456,3.05983333333
264.37,8.093,4.73566666667,6.98025,1.69466666667,1.24541666667,2.49420833333,0.777666666666,7.76433333333,-0.537499999999,1.92858333334
264.75,8.97691666667,5.8945,7.83141666667,2.4195,1.84683333333,3.23341666667,1.58933333333,8.33344444445,0.321749999998,2.70916666667
265.12,9.74783333334,6.63725,8.60858333333,3.23875,2.5025,4.01295833333,2.15675,8.98827777777,1.29275,3.55233333333
265.49,9.8985,6.22983333333,8.38341666667,3.27441666667,2.56075,3.76583333333,2.47933333333,9.01591666667,1.2835,3.54383333333
265.87,10.01325,6.244,8.44766666667,3.709,2.93825,4.05833333333,3.21525,9.13224999999,1.67983333334,3.78725
266.24,10.61025,6.83641666667,8.87241666667,4.29575,3.33208333333,4.73154166667,3.7795,9.67913888888,2.33425,4.5195
266.61,11.0318333333,7.04233333333,9.22533333334,4.67641666667,3.50733333333,5.18616666666,4.19991666667,10.0767777778,2.94758333333,4.65975
266.98,10.8531666667,7.0115,9.12316666667,4.7765,3.56208333333,5.49633333333,4.20691666667,10.0150277778,2.99833333333,4.54
267.36,11.7651666667,8.18791666667,9.98966666669,5.57625,4.351,6.11358333333,5.296,10.9224722222,3.9355,5.78916666667
267.73,12.1145,8.656,10.4003333333,5.91858333334,4.4515,6.27383333333,5.70183333333,11.4253888889,4.40125,6.14033333333
268.10,12.2801666666,8.888,10.8213333333,6.18,4.52125,6.489625,5.89533333333,11.7757222222,4.74125,6.53975
268.48,12.5704166667,9.37075,11.1935833333,6.69958333333,5.2695,6.86941666667,6.41841666667,12.3570555555,5.376,7.233
268.85,12.2169166667,8.94774999999,10.9830833333,6.67725,5.4195,6.70591666666,6.25491666667,12.3911944444,5.04033333333,7.00366666667
269.22,11.8450833333,8.57541666667,10.73,6.30216666667,5.1015,6.37091666667,6.26433333333,12.2627777778,4.5415,6.7245
269.59,11.2870833333,8.05291666667,10.259,5.81433333333,4.29983333333,6.05725,5.58516666666,11.5738611111,3.97283333334,6.27683333334
269.97,10.9373333334,7.79783333333,10.1200833333,5.374,3.70716666667,5.517125,4.90308333333,11.2280833333,3.51333333333,6.08016666667
270.34,10.8543333333,7.94591666667,10.3755833333,5.47941666667,3.92041666667,5.61870833334,5.0145,11.1732777778,3.47841666667,6.12241666667
270.71,11.10825,8.24058333333,10.8783333333,5.775,4.50683333333,5.99145833334,5.47,11.5263611111,3.526,6.38475
271.09,11.24275,8.1445,10.99375,5.49283333333,4.0765,5.758625,5.47525,11.4416388889,3.23975,6.5355
271.46,10.8605833333,7.6355,10.7490833333,5.21541666667,3.58433333333,5.481875,4.852,11.0009444444,2.936,5.95891666666
271.83,11.0404166667,7.64658333333,10.7171666666,5.41841666667,3.87725,5.56429166667,5.04308333333,10.9221111111,3.23016666667,6.27691666667
272.20,11.15075,7.62133333333,10.4348333333,5.53133333333,4.11883333333,5.45483333333,5.20975,10.9543055556,3.35325,6.43083333334
272.58,11.1298333333,7.34075,10.0430833333,5.20433333333,3.68358333333,5.21958333334,4.91408333333,10.5651111111,3.19658333333,6.11408333333
272.95,11.2100833333,7.461,9.97033333332,5.17433333333,3.53741666667,5.28391666667,4.94058333333,10.4379444445,3.38175,5.95766666667
273.32,11.3795833333,7.66541666667,10.118,5.228,3.7845,5.63404166667,4.78258333334,10.3812777778,3.62125,6.01058333334
273.69,11.38875,7.91866666667,10.23075,5.31883333333,3.93333333333,5.63275,4.7365,10.2732777778,3.72783333333,5.99133333334
274.06,11.5485833333,7.97016666667,10.2283333333,5.20858333333,4.00958333333,5.85945833333,4.857,10.2662777778,3.65791666667,5.77233333333
274.44,11.2399166667,7.72525,9.78658333332,4.86841666667,3.60258333333,5.37329166667,4.41716666666,9.86058333334,3.3005,5.54916666667
274.81,11.0823333333,7.66925,9.33308333332,4.53766666667,3.3115,5.102,4.17066666666,9.47750000002,3.21775,5.46316666667
275.18,11.0354166667,7.56808333334,9.22216666667,4.51933333334,3.38766666666,5.30645833333,4.05308333333,9.42258333334,3.51491666667,5.27658333333
275.55,11.1495833334,7.48933333333,9.03325,4.5085,3.57383333333,5.416375,4.19116666667,9.54100000001,3.61075,5.43058333333
275.93,10.692,7.18583333333,8.65516666667,4.07783333333,3.15883333333,5.29104166667,3.70933333334,9.11952777779,3.11241666667,4.75108333333
276.30,10.8080833333,7.28075,9.038,4.18833333333,3.30533333333,5.47379166667,3.79675,9.15388888888,3.13141666667,4.77116666667
276.67,10.7285833333,7.23466666667,9.2125,4.43033333333,3.34466666667,5.54904166667,3.93816666667,9.2036111111,3.06775,4.74675
277.04,10.7175,7.1615,9.42474999999,4.25825,3.43525,5.49975,3.735,9.09691666666,2.80008333333,4.87116666667
277.41,10.7091666667,6.92125,9.33291666667,4.41091666666,3.32175,5.00729166667,3.8865,8.93263888889,2.46991666667,4.56791666667
277.79,10.629,6.70641666666,9.24616666667,4.09,3.23116666666,4.77233333334,3.77791666667,8.93141666668,2.14666666667,4.31591666667
278.16,10.1981666667,6.40916666667,8.95208333333,3.89833333333,2.97958333333,4.46220833333,3.41166666666,8.68822222222,1.95141666667,4.20325
278.53,10.6866666667,6.97375,9.57533333333,4.32683333334,3.663,5.20304166666,3.943,9.34063888889,2.42991666667,4.88266666667
278.90,10.8178333334,6.87783333333,9.60741666668,4.34791666667,3.73583333333,5.32295833334,3.92625,9.46383333333,2.28958333333,4.98741666667
279.27,11.29675,7.47225,10.0641666667,4.93491666667,4.46808333333,5.79341666667,4.50425,10.0356111111,2.64633333333,5.67358333333
279.64,11.0960833333,7.46775,9.99275000001,4.835,4.28316666667,5.622,4.45366666667,9.8013888889,2.43541666667,5.44933333333
280.02,11.2718333333,7.557,10.3158333333,5.24116666667,4.53066666666,5.65779166667,4.76325,10.1944722222,2.636,5.88158333333
280.39,11.0866666667,7.4185,9.99058333333,4.98458333333,4.19908333334,5.26270833333,4.46666666667,9.91283333334,2.36925,5.34266666667
280.76,11.0396666667,7.49166666667,10.038,5.07158333333,4.29291666667,5.11370833333,4.49908333333,10.0083055556,2.41575,5.5555
281.13,11.1841666666,7.69666666667,10.0568333333,5.446,4.55391666667,5.16829166667,4.75666666666,10.2838333333,2.80216666667,5.79091666667
281.50,11.3119166667,8.11308333333,10.08825,5.59875,4.87883333333,5.43754166667,5.2015,10.6626111111,3.25391666667,6.13766666667
281.87,11.7634166667,8.76083333334,10.4510833334,6.16975,5.44866666667,5.855125,5.74266666667,11.1518333334,4.02558333333,6.65825
282.25,12.5756666667,9.55283333332,11.1455,6.96225,6.21575,6.36554166666,6.61125,11.849,4.87058333334,7.35025
282.62,12.48375,9.40608333334,10.9394166667,7.09875,5.99,6.38204166667,6.67025,11.8011944445,4.83816666667,7.12391666667
282.99,12.42875,9.42750000001,10.9246666667,7.14891666667,5.89841666667,6.41775,6.75983333334,11.8488055556,4.9465,6.9195
283.36,12.1846666667,9.21774999999,10.7195,6.83483333333,5.55666666667,6.22591666667,6.51116666667,11.6361944444,4.88258333333,6.67133333334
283.73,12.075,9.04725,10.6439166667,6.70108333333,5.45808333333,6.22379166667,6.46408333333,11.5254444445,4.98116666666,6.633
284.10,11.80625,8.84858333332,10.378,6.35816666667,5.20483333333,6.11970833333,6.30758333333,11.3091944445,4.79391666666,6.2855
284.47,11.7170833333,8.7685,10.3315,6.28608333333,5.09383333334,6.15433333333,6.26758333333,11.3093333333,4.80575,6.41458333333
284.85,11.5701666667,8.62841666667,10.1963333333,5.97875,4.9535,6.178375,6.1695,11.2035555555,4.67025,6.29458333333
285.22,11.1869166667,8.32458333333,9.95099999999,5.54691666667,4.70433333333,6.035125,5.98975,11.0595555556,4.52075,5.96641666666
285.59,11.3250833333,8.39066666667,10.2563333333,5.65975,4.73416666666,6.39470833333,6.08675,11.1809722222,4.61366666666,6.17833333333
285.96,11.4041666667,8.3815,10.4145833333,5.79116666667,4.7845,6.63795833333,6.22958333333,11.2545,4.64316666666,6.37666666666
286.33,10.73825,7.57766666666,9.73258333334,5.01241666667,4.02066666667,6.14454166666,5.46458333333,10.4975,3.86325,5.63883333334
286.70,10.813,7.52083333333,9.7635,4.98191666667,3.99458333333,6.13279166666,5.45583333333,10.37675,3.84808333333,5.5435
287.07,10.6271666667,7.37466666667,9.62858333333,4.86991666667,3.83725,5.89983333333,5.30925,10.0851666667,3.69166666667,5.48875
287.44,10.34025,7.11641666666,9.47225000001,4.79508333333,3.639,5.64875,5.06341666666,9.85091666666,3.52933333333,5.37183333333
287.82,10.53425,7.38591666667,9.64475000001,4.98558333333,3.82725,5.69758333333,5.14741666667,10.0461388889,3.64833333333,5.59508333333
288.19,10.7868333333,7.82233333333,9.97283333333,5.34308333333,4.24891666667,6.02270833333,5.47875,10.2818055556,4.02675,6.07041666667
288.56,10.9224166667,7.89216666667,9.99066666666,5.38708333333,4.38275,6.04033333333,5.57883333333,10.2075,4.1245,6.09841666666
288.93,11.482,8.47933333333,10.41,6.00816666666,4.79908333333,6.47708333333,5.91475,10.5988611111,4.61508333333,6.44058333333
289.30,11.8601666667,8.78758333333,10.5890833333,6.30758333333,4.9805,6.61133333333,6.10391666667,10.7259166667,4.73875,6.69383333333
289.67,11.7205833333,8.56741666667,10.2626666667,6.09883333333,4.82758333333,6.14641666667,5.77875,10.4276111111,4.56983333333,6.35966666666
290.04,11.7036666667,8.5515,10.1291666667,6.20708333333,4.80666666667,5.95504166667,5.79741666667,10.4318611111,4.494,6.32816666667
290.41,11.9996666667,9.07416666667,10.5293333334,6.73041666667,5.3195,6.250625,6.27583333333,10.9221666667,5.02141666666,6.96658333333
290.78,12.3179166667,9.58416666667,10.85575,6.95033333333,5.80216666667,6.627375,6.76241666666,11.4320277778,5.45283333333,7.49933333333
291.15,12.61275,9.80483333334,11.1678333333,7.22516666667,6.24066666666,7.0465,7.111,11.8683888889,5.72475,7.87316666667
291.52,12.9313333334,9.98541666666,11.3995833333,7.39733333334,6.52583333333,7.190375,7.40308333333,12.0334444445,5.86575,7.95166666666
291.89,12.7755,9.81816666667,11.359,7.219,6.42191666667,7.03975,7.27525,11.8263888889,5.61266666667,7.86808333333
292.26,12.64575,9.60783333333,10.9795833333,6.90408333333,6.04516666667,6.74325,6.96158333333,11.6361111111,5.23175,7.57166666667
292.64,12.7325,9.82333333334,11.11625,7.06508333333,6.10458333333,6.88941666667,7.07733333333,11.8633055556,5.28866666667,7.80375
293.01,12.7116666667,9.89850000001,11.2709166667,7.10108333333,6.18933333333,7.07779166667,7.37191666667,12.0768888889,5.39891666667,7.90066666667
293.38,12.6589166667,9.88958333332,11.2741666667,7.16691666667,6.10658333333,7.128125,7.39158333333,11.9251111111,5.31758333333,7.93108333334
293.75,12.5696666667,9.99549999999,11.3354166667,7.18258333333,6.15925,7.27425,7.68508333334,12.0900555556,5.29091666667,8.03875000001
294.12,12.2536666667,9.67816666668,11.1130833333,6.79308333333,5.77041666667,7.18833333334,7.4565,11.8103888889,5.06683333334,7.78791666666
294.49,12.2294166666,9.63633333335,11.0326666666,6.7675,5.71283333333,7.31620833333,7.62608333333,11.7247222222,5.05075,7.6955
294.86,11.95925,9.259,10.7624166667,6.53808333333,5.32658333333,6.98466666667,7.334,11.2820833333,4.79316666667,7.30475
295.23,11.7514166667,9.28833333334,10.6449166667,6.63141666667,5.123,6.88691666667,7.33333333333,11.1214166667,4.831,7.03008333333
295.60,11.5901666667,9.28733333333,10.5180833333,6.64033333333,4.95825,6.95729166667,7.41158333333,11.0457777778,4.78075,6.92258333333
295.97,11.6574166666,9.3465,10.3185833334,6.71233333333,4.97075,7.02383333333,7.63825000001,11.1820555556,4.88866666667,6.8715
296.34,11.4069166667,9.01225,10.0464166667,6.56608333333,4.70091666667,6.71841666667,7.451,10.8080555556,4.75983333334,6.625
296.71,11.0883333333,8.80866666667,9.87283333334,6.33741666667,4.474,6.60466666667,7.347,10.53175,4.61358333333,6.41325
297.08,10.9309166667,8.67066666667,9.76150000001,6.23733333333,4.41858333333,6.32391666667,7.33041666667,10.42175,4.57566666667,6.42216666667
297.45,10.73725,8.58991666667,9.60383333334,6.05083333333,4.28116666666,6.25470833333,7.32816666667,10.35175,4.46891666667,6.30958333333
297.82,10.8804166667,8.80725,9.84375,6.32175,4.36941666666,6.48016666667,7.43116666668,10.4479444444,4.66341666667,6.51991666666
298.19,11.02175,8.98425,9.97433333332,6.52983333334,4.57916666667,6.53654166667,7.62283333332,10.5740555555,4.78541666667,6.541
298.56,11.0925833333,9.00058333333,10.0408333333,6.72316666667,4.6705,6.49841666667,7.74016666667,10.7976666667,4.85366666667,6.58625
298.93,10.86375,8.80283333334,9.80041666666,6.71833333333,4.49758333334,6.33341666667,7.70883333332,10.7456666667,4.73475,6.43891666666
299.30,11.09825,8.90425,9.93016666666,6.87616666667,4.77375,6.56191666667,7.97208333334,10.9498055556,4.88908333333,6.6595
299.67,11.0753333333,8.88816666667,9.89091666666,6.87766666667,4.79,6.45591666666,7.94766666666,10.946,4.86958333334,6.72066666667
300.04,11.1034166667,8.99491666667,10.2384166667,7.14133333333,4.90675,6.60983333333,8.14025,11.0673333333,4.97891666667,6.91458333333
300.41,11.175,9.19358333333,10.4214166666,7.2095,5.03375,6.77775,8.35475,11.1573888889,5.0415,6.86583333333
300.78,11.5043333333,9.40583333333,10.6400833334,7.579,5.29675,6.97558333333,8.75841666666,11.4603611111,5.24183333334,6.97025
301.15,11.23275,9.18658333334,10.2026666667,7.26408333333,5.00433333333,6.87095833333,8.59166666666,11.1234166667,4.7575,6.464
301.52,11.4153333333,9.36516666667,10.3179166666,7.67941666667,5.24575,6.99554166666,8.87633333333,11.3500277778,5.00125,6.57325
301.89,11.1004166666,8.90808333334,9.88158333333,7.34258333333,5.06641666667,6.58416666667,8.7955,10.9975277778,4.67941666667,6.20741666667
302.26,10.98475,8.95283333333,9.96583333334,7.277,5.10016666667,6.63854166667,8.92675000001,10.9905833333,4.68616666667,6.25225
302.63,10.9726666667,9.09766666667,10.0265833333,7.11041666667,5.06233333333,6.66316666667,9.12375,10.8092222222,4.6585,6.23625
303.00,11.1765,9.21175,10.2230833333,7.20641666666,5.27916666667,6.814875,9.34175000001,10.9029722222,4.77633333333,6.35408333333
303.37,10.90925,9.14458333333,9.94433333333,7.00891666667,4.98666666667,6.5715,9.24024999999,10.6803888889,4.58958333333,6.22691666666
303.74,10.9804166667,9.32533333333,9.93641666667,7.07616666667,5.13241666667,6.731625,9.48683333334,10.8035555555,4.62816666667,6.21125
304.10,11.1130833333,9.48391666667,9.80124999999,7.16833333333,5.27975,6.74316666667,9.60791666667,10.8718055556,4.76633333333,6.23133333333
304.47,11.66725,10.0220833333,10.3451666667,7.75308333333,5.85675,7.24079166667,10.2875833333,11.4999166667,5.30825,6.93075
304.84,11.8588333333,10.31325,10.5186666667,7.93108333333,6.06108333333,7.551875,10.6606666667,11.7644166666,5.58341666667,7.33466666667
305.21,11.6595833333,10.1620833333,10.4296666667,7.9205,5.89391666667,7.43341666667,10.5839166667,11.6121944444,5.68158333334,7.333
305.58,11.3845,10.0348333333,10.32,7.62066666666,5.86691666667,7.21941666667,10.61075,11.5210833333,5.47991666667,7.24533333333
305.95,11.4015,10.0603333334,10.3100833334,7.67725,5.83125,7.40579166667,10.7483333333,11.6635833333,5.49466666667,7.31175
