wavelength,Back_ThlInom,Belly_ThlInom,Breast_ThlInom,Crissum_ThlInom,Crown_ThlInom,DorTail_ThlInom,Rump_ThlInom,Throat_ThlInom,WingTip_ThlInom
263.25,5.49458333333,7.29116666667,5.58991666667,6.407125,5.15175,10.8634166667,5.40495833333,8.621,10.5359166667
263.63,5.20083333333,6.98283333333,5.51091666667,6.076125,4.99583333333,10.7244166667,5.11725,8.16358333333,10.07525
264.00,4.8875,6.39395833333,5.16875,5.742375,4.8385,10.4,4.733625,7.684,9.52499999999
264.37,4.72216666667,6.14875,5.09866666667,5.57504166667,4.73141666667,10.18775,4.77095833333,7.369,9.27683333333
264.75,4.358,6.09379166667,4.62383333333,5.09283333333,4.59133333333,9.6865,4.5935,6.95925,9.23391666667
265.12,4.27616666667,5.86416666667,4.28083333333,5.07829166667,4.34166666667,9.49449999999,4.28579166667,6.84808333333,9.31724999999
265.49,4.65375,6.47766666666,4.85316666667,5.77525,5.02091666667,10.0145833333,4.97783333333,7.37041666667,9.63383333333
265.87,4.72741666667,6.604875,4.73175,5.97841666667,4.70566666667,9.88008333333,5.053875,7.35175,9.44175000001
266.24,5.14175,7.29916666667,5.18816666667,6.53491666667,4.96458333333,10.1529166667,5.75825,7.7675,9.99249999999
266.61,5.45633333333,7.67429166667,5.65633333333,7.00083333333,5.22375,10.3043333333,6.07254166666,8.00891666667,10.3125833333
266.98,5.0775,7.32129166667,5.13308333333,6.632375,4.72916666667,9.77891666668,5.41829166667,7.41254166667,9.79099999999
267.36,5.0715,7.27854166667,4.92158333334,6.72545833333,4.59908333333,9.60883333333,5.31933333333,7.21154166667,9.75866666667
267.73,5.32208333333,7.46679166667,5.06866666667,7.004625,4.88225,9.83900000001,5.512125,7.69604166667,10.1631666667
268.10,5.27175,7.31525,4.909,7.01170833333,4.69416666667,9.90674999999,5.47529166667,7.85025,10.299
268.48,4.84516666667,6.7445,4.43183333333,6.63658333333,4.15383333333,9.5475,4.81025,7.485,9.97866666667
268.85,5.03825,6.76345833333,4.67008333333,6.841,4.10708333333,9.75158333335,4.88670833333,7.66570833333,9.96099999999
269.22,4.97466666667,6.830375,4.71008333333,6.75266666667,3.95491666667,9.66691666666,4.90591666667,7.65241666667,9.91741666667
269.59,4.96175,6.647625,4.64591666667,6.69266666666,3.73608333333,9.52425,4.62825,7.51725,9.86116666667
269.97,4.705,6.53295833334,4.37108333333,6.3675,3.53308333333,9.42349999999,4.38820833334,7.12883333333,9.65516666668
270.34,4.55,6.294375,4.19858333333,6.10354166667,3.37816666667,9.24741666667,4.09133333334,6.85666666667,9.43800000002
270.71,4.25416666667,6.081375,3.89758333333,5.681125,3.17758333333,9.08891666666,3.8975,6.70083333333,9.33849999999
271.09,4.50666666667,6.46079166667,4.30816666667,5.94475,3.556,9.47566666666,4.21225,7.11391666667,9.75266666667
271.46,4.41525,6.44891666667,4.31158333334,5.85904166667,3.61933333333,9.53458333334,4.15141666667,7.08779166666,9.72708333333
271.83,4.34533333333,6.224875,4.19066666667,5.65191666667,3.64875,9.42549999999,4.07591666667,6.98054166667,9.75599999998
272.20,4.13325,6.12375,4.06983333333,5.33220833333,3.44591666667,9.13341666666,3.96308333333,6.746125,9.49166666666
272.58,4.01275,6.062,3.84158333333,5.150625,3.55358333333,9.0805,3.97279166667,6.76766666667,9.30583333334
272.95,3.89483333333,5.76979166667,3.61433333333,4.962625,3.46425,8.94525,3.81254166667,6.649375,9.16624999999
273.32,4.16658333333,5.95620833333,3.68633333333,5.15383333334,3.94933333334,9.16099999999,4.11295833333,6.74995833333,9.23733333334
273.69,4.22683333333,6.1495,3.74216666667,5.116,4.1095,9.44024999999,4.4305,6.97825,9.39433333332
274.06,4.12,5.86645833334,3.62133333333,4.92625,4.03833333333,9.23991666666,4.31545833334,7.04591666667,9.40633333332
274.44,4.01525,5.63266666667,3.37416666666,4.74395833333,3.95583333333,9.00099999999,4.10720833333,6.966875,9.105
274.81,4.2305,5.68479166667,3.43425,4.91745833333,4.23966666667,9.05366666667,4.2,7.12529166667,9.23299999999
275.18,4.10608333333,5.38108333333,3.24566666667,4.80354166667,4.25516666667,8.95158333334,4.13866666667,7.132875,9.09741666667
275.55,3.67241666666,4.78233333333,2.73183333333,4.31229166667,3.79083333333,8.50908333332,3.72679166667,6.79620833333,8.68191666667
275.93,3.59433333333,4.758625,2.61583333333,4.30220833333,3.71833333333,8.41158333332,3.863375,6.82,8.53558333333
276.30,3.66183333333,4.6115,2.55575,4.34825,3.7485,8.36316666667,3.9035,6.844,8.57325
276.67,3.63533333333,4.65741666667,2.57308333333,4.40433333333,3.5445,8.16125,3.851375,6.66904166667,8.48841666667
277.04,3.68933333333,4.93841666666,2.79958333333,4.42004166667,3.60033333333,8.06975000001,3.93558333333,6.71458333333,8.55233333333
277.41,3.875,4.997125,3.04266666667,4.456875,3.39816666667,8.29533333333,3.87820833333,6.88808333333,8.81008333333
277.79,3.56108333334,4.611375,2.60675,4.11025,2.89066666667,7.74133333332,3.29429166667,6.14733333334,8.299
278.16,3.80175,4.83029166667,2.894,4.39358333333,3.03366666666,7.83525,3.387,6.28741666666,8.50400000001
278.53,4.16666666666,5.10608333333,3.35166666667,4.58775,3.25966666667,8.14591666667,3.78120833333,6.53120833333,9.01191666666
278.90,4.3065,5.23820833333,3.52466666667,4.70075,3.20791666667,8.21525,3.79266666667,6.54408333333,9.15541666668
279.27,4.33391666667,5.33616666667,3.46825,4.647875,3.22108333333,8.19966666667,3.66045833333,6.43045833333,9.21558333335
279.64,4.675,5.60425,3.7835,4.95791666667,3.57608333333,8.50775,3.93145833333,6.69983333333,9.48158333332
280.02,4.559,5.803625,3.75833333333,5.13204166667,3.5195,8.579,3.74541666667,6.58670833333,9.45058333332
280.39,5.21733333333,6.489375,4.33791666667,5.65541666667,4.19958333334,9.30708333333,4.32845833333,7.050125,10.042
280.76,5.81375,7.00341666667,5.04508333333,6.08995833333,4.89575,9.84033333333,4.904875,7.66683333333,10.6300833333
281.13,5.96083333333,6.903,5.02883333333,6.17533333333,5.07341666667,9.97241666666,5.03783333333,7.74029166667,10.774
281.50,5.761,6.82729166667,4.86125,6.12270833333,5.10125,9.72508333332,4.99429166667,7.651875,10.7379166667
281.87,5.965,7.13491666667,5.28108333333,6.45525,5.59441666667,10.12025,5.32391666667,8.14229166667,11.3144166667
282.25,6.30966666667,7.468375,5.44733333333,6.77391666667,5.85491666667,10.4818333333,5.64983333333,8.32791666667,11.6019166667
282.62,6.252,7.65775,5.36483333334,6.95083333333,5.97241666667,10.5746666667,5.58591666667,8.36191666667,11.5543333333
282.99,6.00008333333,7.32525,5.01041666666,6.71308333333,5.762,10.4284166667,5.46954166667,8.0765,11.1190833333
283.36,6.31408333333,7.73504166667,5.33491666667,6.99133333334,6.09416666667,10.7209166667,5.89204166667,8.33833333333,11.4034166667
283.73,6.31833333333,7.903625,5.41158333333,7.04008333333,6.11475,10.70375,6.00766666667,8.393,11.4290833334
284.10,6.35233333333,7.75325,5.45916666667,6.792875,6.03941666667,10.6320833333,6.04641666667,8.34533333333,11.3903333333
284.47,5.93641666667,7.54795833333,5.1545,6.55895833333,5.62033333334,10.27625,5.81708333333,7.95404166667,10.9363333333
284.85,5.86841666667,7.54970833333,5.04983333333,6.519625,5.56308333333,10.2805,5.78458333333,7.85170833333,10.8501666667
285.22,5.73383333334,7.59516666667,4.9525,6.58425,5.401,10.3089166667,5.78829166667,7.80945833333,10.846
285.59,5.82833333334,7.5985,5.02883333334,6.71991666667,5.5185,10.41325,5.85758333333,7.86175,10.8139166666
285.96,5.66883333333,7.38691666667,4.77133333333,6.631375,5.2565,10.1986666667,5.641125,7.55758333333,10.3633333333
286.33,5.185,7.13779166666,4.46208333333,6.12795833333,4.84183333333,9.77300000001,5.312,7.24225,9.93516666665
286.70,5.08641666667,7.02879166666,4.39108333333,5.95608333333,4.65475,9.66433333333,5.24795833334,7.216875,9.83249999999
287.07,5.01166666666,7.067125,4.42191666667,5.85866666667,4.512,9.52349999999,5.2485,7.230125,9.84083333334
287.44,4.801,6.88629166667,4.37233333333,5.83875,4.28158333333,9.33333333332,5.04004166667,7.07045833333,9.65383333333
287.82,4.90691666667,7.03533333333,4.48958333333,6.035375,4.33525,9.39658333332,5.14270833333,7.23766666667,9.75525000001
288.19,4.97583333333,7.16470833333,4.54566666667,6.21333333333,4.432,9.44733333334,5.2085,7.417,9.89066666667
288.56,5.25325,7.376625,4.76233333333,6.42229166667,4.75766666667,9.586,5.40625,7.795,10.2353333333
288.93,5.34958333333,7.496875,4.972,6.640375,4.78308333334,9.67949999999,5.538625,7.96345833333,10.2929166667
289.30,5.35508333334,7.665375,5.11608333333,6.799625,4.94633333333,9.73625,5.47683333333,8.053,10.30825
289.67,5.24233333333,7.734625,5.06016666667,6.72479166667,4.74725,9.719,5.35933333333,8.099,10.322
290.04,5.71533333333,8.304125,5.48125,7.20645833334,5.17541666667,10.1935,5.83679166667,8.72358333334,10.8726666667
290.41,5.96733333333,8.54687499999,5.62191666667,7.55379166667,5.42733333333,10.4098333333,5.975375,9.01125,11.13525
290.78,6.04758333333,8.72208333334,5.67458333333,7.67712499999,5.47675,10.5031666667,5.97695833333,9.06441666667,11.1969166667
291.15,6.29816666667,8.99770833334,5.87575,7.93125000001,5.74866666667,10.7249166667,6.02454166666,9.30095833332,11.386
291.52,6.33891666667,9.09237499999,5.78,7.89929166667,5.67233333333,10.7675,6.03083333333,9.43491666666,11.434
291.89,6.32541666667,9.12233333333,5.77008333333,7.92916666668,5.68875,10.7920833333,6.05370833333,9.51045833333,11.45425
292.26,6.24483333334,9.15029166666,5.7125,7.97545833334,5.6465,10.7094166667,6.02441666667,9.39195833333,11.3026666667
292.64,5.86041666667,8.87670833333,5.34816666666,7.75883333333,5.22825,10.3944166667,5.63045833333,9.14125000001,10.89275
293.01,5.78733333333,8.95095833334,5.35466666666,7.85308333334,5.23533333333,10.4004166667,5.53816666667,9.29383333334,10.9765833333
293.38,5.81666666667,8.89741666667,5.3255,7.74491666667,5.17958333333,10.2203333333,5.53808333333,9.44441666665,10.8745833333
293.75,5.68183333333,8.81483333333,5.23225,7.74433333332,5.07075,10.0440833333,5.55358333334,9.50895833334,10.7061666667
294.12,5.04158333333,8.20645833332,4.63016666666,7.02879166666,4.38575,9.24324999999,4.90845833333,8.95404166667,10.0685833333
294.49,4.90933333333,8.04887499999,4.51733333333,6.92604166667,4.20783333334,9.10558333333,4.82320833333,8.87054166666,9.87308333333
294.86,4.46733333333,7.696625,4.21,6.58720833333,3.85008333333,8.65674999999,4.53233333333,8.57704166667,9.40633333332
295.23,4.31675,7.54120833333,4.04283333334,6.51583333333,3.75141666667,8.56999999999,4.513,8.62154166666,9.32599999999
295.60,4.27833333333,7.459125,4.03825,6.508375,3.76458333333,8.53166666667,4.49045833333,8.679125,9.29416666666
295.97,4.20541666667,7.53079166667,3.93058333333,6.40379166667,3.65391666667,8.43283333333,4.375875,8.56725,9.26333333333
296.34,4.25725,7.72720833333,4.08191666667,6.51025,3.59416666667,8.555,4.41429166667,8.764,9.39933333332
296.71,4.49358333333,8.05958333334,4.367,6.83979166667,3.91066666667,8.78966666666,4.654625,9.09233333333,9.67783333333
297.08,4.32208333333,8.02404166668,4.18758333333,6.696875,3.753,8.51141666666,4.57941666666,8.9525,9.46616666666
297.45,4.10283333333,7.90816666668,3.973,6.47216666667,3.48291666667,8.32058333333,4.42183333333,8.71979166666,9.28100000001
297.82,3.99908333333,7.83320833334,3.79641666667,6.28616666667,3.32866666667,8.043,4.24304166667,8.471375,9.12925
298.19,4.02283333333,7.88433333333,3.92141666667,6.32391666667,3.34933333334,8.10333333334,4.31966666667,8.51979166667,9.17708333332
298.56,4.15558333333,7.94370833333,4.08791666667,6.4785,3.46241666667,8.17224999999,4.464875,8.68633333333,9.21133333333
298.93,4.566,8.363125,4.39291666667,6.91870833334,3.83816666666,8.45425,4.88883333334,9.12079166667,9.53966666668
299.30,4.63975,8.56533333333,4.57308333334,7.02754166667,3.86325,8.51458333333,4.97470833333,9.31304166667,9.50108333332
299.67,4.798,8.85191666666,4.70183333333,7.24125,3.98633333334,8.59208333332,5.14616666667,9.44508333335,9.51166666666
300.04,4.92658333334,8.94408333333,4.84941666667,7.37054166666,4.1555,8.73091666668,5.27345833334,9.77604166665,9.53850000001
300.41,5.04591666667,9.046375,4.93116666667,7.46033333332,4.31291666667,8.73008333334,5.41770833333,9.90916666665,9.56758333333
300.78,4.93266666667,9.03320833333,4.90025,7.31670833333,4.12016666666,8.67891666666,5.3375,9.91274999998,9.43291666666
301.15,4.92866666667,8.956,4.84625,7.22245833333,3.92608333333,8.63858333333,5.261875,9.96091666667,9.34508333333
301.52,4.95116666667,9.06249999999,4.97591666667,7.30116666666,4.01975,8.66116666666,5.217875,10.1453333333,9.32591666666
301.89,5.2475,9.35487499999,5.30425,7.54645833332,4.35225,9.02341666666,5.458,10.4320833333,9.57225000001
302.26,5.33091666666,9.56237499999,5.46933333333,7.85925000001,4.48991666667,9.08608333334,5.53395833333,10.6327916667,9.61908333334
302.63,5.25058333333,9.70324999999,5.4775,7.90087499999,4.404,9.11641666668,5.51175,10.5909583333,9.63183333333
303.00,4.80141666667,9.22029166666,5.0035,7.53608333334,3.96116666667,8.76708333333,5.026375,10.1582916667,9.22375000001
303.37,4.68983333333,9.16345833332,4.7625,7.40320833333,3.787,8.63808333334,4.90345833333,10.1335,9.19083333334
303.74,4.36241666667,8.92654166667,4.52725,7.11620833333,3.46925,8.50050000001,4.64183333333,10.0702083333,9.06625000001
304.10,3.99733333333,8.79425000001,4.2945,6.94404166667,3.06883333333,8.10533333332,4.43616666666,9.71341666668,8.82175
304.47,4.02991666667,8.95912500001,4.2595,7.075,3.20025,8.23600000001,4.57441666667,10.0260416667,8.91499999999
304.84,4.0635,8.99295833332,4.19816666667,6.99004166667,3.29841666666,8.14325000001,4.60133333333,10.079875,8.81083333333
305.21,3.94408333333,8.9,4.0415,6.95795833334,3.249,8.13158333333,4.48066666667,10.0714583333,8.68333333333
305.58,4.50475,9.45974999999,4.47925,7.5605,3.74708333333,8.631,5.07554166667,10.6763333333,9.19341666667
305.95,4.50633333333,9.47545833332,4.57625,7.72741666666,3.68733333334,8.57991666668,5.18454166667,10.94125,9.14533333333
306.32,4.54733333333,9.54029166667,4.5635,7.85716666667,3.70675,8.70450000001,5.28354166667,11.1857916667,9.15958333334
306.69,4.37875,9.533625,4.4395,7.71866666667,3.62308333333,8.50608333333,5.17204166667,11.2260416666,8.94691666667
307.06,4.55208333334,9.883625,4.68858333333,7.91579166666,3.79766666667,8.65491666667,5.40366666666,11.6010416667,9.16875000001
307.43,4.58583333333,10.0688333333,4.73808333333,8.03979166666,3.94541666666,8.66725,5.508125,11.7527083333,9.24091666668
307.80,4.80641666667,10.261875,4.78375,8.29391666666,4.13491666667,8.71100000001,5.67566666667,11.9482916667,9.38233333333
308.17,5.04225,10.4497083333,4.93658333333,8.571,4.30966666667,8.94708333334,5.802375,12.344875,9.572
308.54,4.66625,10.1325416667,4.51641666667,8.13979166667,3.80191666667,8.45533333333,5.31775,11.8923333333,8.99674999999
308.90,4.79025,10.3432916667,4.62075,8.426125,3.88583333333,8.58333333333,5.488125,12.06025,9.1655
309.27,5.10775,10.7225833333,4.89241666667,8.795875,4.2145,8.80975000001,5.81741666667,12.3395,9.46966666667
309.64,4.88583333333,10.5043333333,4.62933333333,8.57441666668,3.89291666667,8.59733333333,5.59725,12.1085,9.22591666667
310.01,4.81966666667,10.5525,4.60658333333,8.54633333334,3.83691666667,8.59666666668,5.49483333333,12.227375,9.30474999999
310.38,4.8585,10.6944166667,4.6295,8.59341666667,3.84941666667,8.60058333333,5.53391666667,12.3454583333,9.31349999998
310.75,5.02433333333,10.8500833333,4.68358333333,8.75124999999,4.05975,8.68633333333,5.64195833333,12.59525,9.43350000001
311.12,5.28816666667,11.2107916667,5.04566666667,9.06991666666,4.39933333333,9.02,5.95195833333,13.033,9.77166666666
311.49,5.259,11.2335416667,5.09541666666,9.08183333333,4.34508333333,9.01050000001,5.93108333333,13.0955,9.64608333333
311.85,5.23291666667,11.2686666667,5.17891666666,9.05958333334,4.31225,9.003,5.93483333333,13.201125,9.53299999999
312.22,5.07475,11.2123333333,5.00383333333,8.87141666666,4.21091666666,8.88733333334,5.74033333333,13.1124166667,9.30341666668
312.59,5.32058333333,11.49425,5.22008333334,9.22704166666,4.39991666667,9.12633333333,5.95133333333,13.4063333333,9.55533333333
312.96,5.16666666666,11.3987083333,5.13733333333,9.10158333334,4.16758333333,8.99199999999,5.809875,13.3445,9.32866666667
313.33,5.07725,11.43875,5.13566666667,9.05179166668,4.079,8.92466666666,5.73541666667,13.4895833333,9.25791666668
313.70,5.1355,11.6860416667,5.2925,9.18029166667,4.26733333333,9.03883333334,5.84495833333,13.8546666667,9.33141666666
314.07,5.08975,11.7755833333,5.21525,9.17991666668,4.28,9.04974999999,5.86295833333,13.9345833333,9.14708333334
314.43,4.88108333333,11.591375,4.96075,8.94054166666,4.10666666667,8.88516666667,5.66179166667,13.8489583333,8.98116666667
314.80,4.74383333333,11.4450416667,4.79233333333,8.78158333333,3.77633333334,8.63775,5.43441666667,13.8402916667,8.82666666666
315.17,4.46566666667,11.213625,4.46791666667,8.56100000001,3.46633333334,8.35500000001,5.21775,13.6482083333,8.409
315.54,4.52675,11.29175,4.54225,8.68908333334,3.58775,8.36833333333,5.26120833333,13.747875,8.41875000001
315.91,4.53641666666,11.380875,4.503,8.78433333332,3.64108333333,8.37116666666,5.245625,13.859625,8.39575000001
316.28,4.63891666666,11.5242083333,4.60741666667,8.98829166667,3.74158333333,8.46558333333,5.53616666667,14.0445833334,8.48141666667
316.64,4.49258333333,11.4815416667,4.71216666667,8.87645833333,3.79758333333,8.43075000001,5.46345833333,14.1975416667,8.42624999999
317.01,4.43125,11.6096666666,4.7855,8.93962499999,3.8565,8.41066666667,5.47483333333,14.3351666667,8.52641666668
317.38,4.35783333333,11.5746666666,4.71916666667,8.92383333333,3.76391666667,8.31966666667,5.38233333333,14.3784583333,8.45541666667
317.75,4.34058333334,11.4780416667,4.78066666667,9.02579166667,3.68166666667,8.14675000001,5.34279166666,14.3754166667,8.407
318.12,4.33233333333,11.5634166667,4.77908333333,9.151625,3.64683333333,8.15733333334,5.28275,14.4090833334,8.40275
318.49,4.49475,11.8706666667,5.00408333333,9.3465,3.79675,8.22166666667,5.38558333334,14.5334583333,8.45666666667
318.85,4.76941666667,12.3039166667,5.28775,9.60745833334,4.08741666667,8.65325000001,5.74904166667,14.7199583334,8.74208333333
319.22,4.68125,12.3280833333,5.2815,9.55550000001,3.909,8.47941666667,5.49479166666,14.7805416667,8.75008333332
319.59,4.74683333333,12.4941666667,5.26875,9.60345833333,3.88416666667,8.44275000001,5.57625,14.9782083333,8.93616666666
