wavelength,Back_OryCram,Belly_OryCram,Breast_OryCram,Crissum_OryCram,Crown_OryCram,DorTail_OryCram,Patch10_OryCram,Rump_OryCram,Throat_OryCram,WingTip_OryCram
582.32,5.2798,7.88186666666,4.8444,5.53986666667,14.0445666667,7.19736666667,37.1388666667,11.1229333333,7.37322,12.6618
582.66,5.21746666667,7.79620000001,4.77083333333,5.48833333334,13.9772333333,7.1348,37.1233333333,11.0689333333,7.31844000001,12.6092666667
583.00,5.20046666667,7.77826666667,4.75043333333,5.47266666667,13.9669333333,7.14513333333,37.1078,11.0274666667,7.30364666667,12.593
583.34,5.23373333333,7.84233333334,4.8114,5.5086,13.9923333333,7.16786666666,37.1336666667,11.0525333334,7.32759333333,12.6266666667
583.68,5.29086666667,7.86866666667,4.85623333333,5.5632,14.0621666667,7.2191,37.2376,11.1244666667,7.38218666666,12.6826333333
584.01,5.34113333333,7.92006666667,4.91793333333,5.65353333333,14.1216666667,7.27013333333,37.2439333333,11.1468,7.45300666666,12.7335
584.35,5.4098,7.97973333334,4.973,5.7104,14.2396333333,7.33456666667,37.3398,11.2316,7.52426,12.8052
584.69,5.41953333333,8.00673333333,4.99433333333,5.74973333333,14.2828333333,7.38346666667,37.3156666667,11.2301333333,7.56397999999,12.8388
585.03,5.43426666667,8.01919999999,5.00456666667,5.75886666667,14.2424666667,7.38856666667,37.3180666667,11.2442,7.55443333333,12.8342
585.37,5.40906666667,7.95240000001,4.9405,5.6894,14.1884666667,7.35186666667,37.236,11.1675333334,7.49406666667,12.8022666667
585.70,5.48006666667,7.98740000001,4.9957,5.75353333333,14.24,7.41753333333,37.2703333333,11.2373333333,7.52877999999,12.8646
586.04,5.45346666667,7.95900000001,4.9523,5.74206666667,14.2192,7.3936,37.2728,11.2218666667,7.48570000001,12.8550333333
586.38,5.52166666667,8.01773333333,4.9819,5.77953333333,14.2748,7.4229,37.3051333333,11.2854666667,7.51452666667,12.9378666667
586.72,5.55446666667,8.05819999999,5.00946666667,5.82113333333,14.3032666667,7.50143333333,37.366,11.3703333333,7.55937333333,12.9641666667
587.06,5.56686666667,8.07726666666,5.05,5.85233333333,14.3582,7.5862,37.414,11.4258,7.59385333334,13.0279666667
587.39,5.54333333333,8.04853333333,5.04673333333,5.82846666667,14.3027333333,7.57953333333,37.3221333333,11.3909333333,7.56383333333,13.0100333333
587.73,5.49686666666,8.00626666667,4.9844,5.75793333333,14.2369333333,7.5307,37.3042,11.3683333333,7.48667999999,12.9569
588.07,5.50526666667,8.03546666667,5.03136666667,5.78373333333,14.2263,7.53643333333,37.3032,11.4038666667,7.52312,13.0019333333
588.41,5.55846666667,8.07159999999,5.05866666667,5.80953333333,14.2758333333,7.6017,37.3973333333,11.4481333333,7.58221333334,13.0621666667
588.74,5.55666666667,8.06646666667,5.02166666667,5.7864,14.3068333333,7.59913333333,37.4113333333,11.4137333333,7.58386000001,13.0621333333
589.08,5.66453333333,8.21773333334,5.11566666667,5.8918,14.4569666667,7.70306666667,37.6133333333,11.5345333333,7.68802666666,13.2251
589.42,5.72113333333,8.29653333333,5.20213333333,5.93446666667,14.5392333333,7.75556666667,37.7169333333,11.6135333333,7.79484666667,13.3118
589.76,5.78913333333,8.36000000001,5.27233333333,5.978,14.6065,7.8058,37.7568666667,11.6878666667,7.86296000001,13.3691666667
590.09,5.79153333333,8.39520000001,5.30953333333,5.99153333333,14.6510333333,7.85446666667,37.8366666666,11.7105333334,7.86856666666,13.3886666667
590.43,5.81326666667,8.38866666666,5.3273,5.99013333333,14.6731333333,7.8182,37.8411333333,11.6791333333,7.85636000001,13.4022333333
590.77,5.83333333333,8.36326666667,5.295,5.97866666667,14.6535666667,7.78623333333,37.8596,11.6722,7.86004666667,13.3930333333
591.11,5.9326,8.46433333333,5.39443333333,6.08573333333,14.7736333333,7.87603333333,37.9898,11.7604666667,7.96347999999,13.5075
591.44,6.0912,8.60313333333,5.564,6.23786666667,14.9417,8.02,38.1121333333,11.8932,8.1337,13.6685
591.78,6.1214,8.63533333333,5.57496666667,6.26686666667,14.9694666667,8.0868,38.1764,11.9018,8.1715,13.6993666667
592.12,6.10093333334,8.59500000001,5.5468,6.23366666667,14.9023666667,8.0414,38.0903333333,11.8662666667,8.11558000001,13.6748666667
592.46,6.07493333333,8.57580000001,5.57723333333,6.236,14.8833,8.03373333333,38.0952,11.8728666667,8.11270000001,13.6917333333
592.79,5.9776,8.48386666667,5.4982,6.13486666667,14.7907666667,7.92686666667,37.9760666667,11.7636666667,8.01114000001,13.5648333333
593.13,5.94006666667,8.46900000001,5.44006666667,6.10966666666,14.7359666667,7.90566666667,37.9352666667,11.7283333333,7.93656,13.5490666667
593.47,5.85753333333,8.42466666666,5.39826666667,6.05033333333,14.6894,7.87216666667,37.9244,11.6621333333,7.89907999999,13.4939
593.80,5.8856,8.4362,5.38943333333,6.0846,14.6749666667,7.848,37.876,11.6682,7.93157333333,13.4814333333
594.14,5.90193333333,8.42506666667,5.3659,6.09186666667,14.6677,7.85086666667,37.8666666667,11.6636,7.93649333333,13.4741
594.48,5.89193333333,8.44253333333,5.38843333333,6.07953333333,14.6581,7.86356666667,37.8174666667,11.6440666667,7.93672666666,13.4614666667
594.81,5.80806666667,8.36653333334,5.3141,5.9784,14.5863666667,7.78546666667,37.769,11.5830666667,7.86595333333,13.4275
595.15,5.72693333333,8.31400000001,5.22796666667,5.9116,14.5161,7.71776666667,37.7201333333,11.5104666667,7.76233333333,13.3629666667
595.49,5.70133333333,8.28426666667,5.21353333333,5.8618,14.4818666667,7.64946666667,37.6827333333,11.4628,7.70232666666,13.3263
595.82,5.69273333333,8.30066666667,5.22593333333,5.8524,14.4985,7.64246666667,37.7374,11.4864,7.70121333333,13.3486
596.16,5.75526666667,8.35973333333,5.28503333333,5.91273333333,14.5342,7.7011,37.7291333333,11.5432,7.75696666667,13.4023333333
596.50,5.76633333333,8.37146666667,5.3104,5.9326,14.5438,7.7268,37.7447333333,11.5729333333,7.79356666666,13.4031333333
596.83,5.6612,8.26993333333,5.21693333333,5.83593333333,14.4335666667,7.63816666667,37.6334666667,11.4577333333,7.70723333334,13.2627333333
597.17,5.74226666667,8.34473333333,5.2719,5.92506666667,14.4796666667,7.7203,37.6549333333,11.5254666667,7.76440666667,13.3523
597.51,5.66126666667,8.25906666667,5.2329,5.85093333333,14.4044,7.68023333333,37.5892666666,11.4492666667,7.69434,13.317
597.84,5.65766666667,8.26873333333,5.26103333333,5.8438,14.3681333333,7.6763,37.5631333333,11.451,7.67016,13.3303
598.18,5.68733333333,8.31853333334,5.28373333333,5.85553333333,14.3649666667,7.69176666667,37.5561333333,11.4894666667,7.67436666666,13.3515333333
598.52,5.76193333333,8.4052,5.3552,5.94073333333,14.4256666667,7.7783,37.6167333333,11.5598666667,7.72698666667,13.3992
598.85,5.78926666667,8.39540000001,5.37543333333,5.953,14.4440333333,7.79686666667,37.6151333333,11.5612,7.73392,13.4481
599.19,5.7834,8.40333333333,5.3486,5.96446666667,14.4431666667,7.8167,37.5294,11.5396,7.71568666667,13.4307333333
599.53,5.742,8.36706666667,5.32123333333,5.97246666667,14.4266333333,7.81416666667,37.5138,11.5046666667,7.70634666667,13.3990333333
599.86,5.78693333333,8.44893333333,5.38843333333,6.02206666667,14.5105666667,7.8806,37.6275333333,11.586,7.74983333333,13.4305666667
600.20,5.75306666667,8.40686666666,5.35656666667,5.99513333333,14.4795333334,7.84946666667,37.5976666667,11.5638666667,7.70616666666,13.4235
600.53,5.84453333333,8.45800000001,5.43956666667,6.04633333333,14.5638,7.89053333333,37.713,11.6630666667,7.77747333334,13.5356333333
600.87,5.847,8.46299999999,5.486,6.03733333333,14.5737333333,7.884,37.7599333333,11.6807333333,7.78527333334,13.5116333333
601.21,5.90846666667,8.55293333334,5.56493333333,6.10386666667,14.6597333333,7.95326666667,37.8766,11.7691333333,7.83819999999,13.5837
601.54,5.77726666667,8.47226666667,5.44383333333,6.0126,14.6243,7.87023333333,37.8840666667,11.6856,7.76305333334,13.4979333333
601.88,5.78426666667,8.48740000001,5.4666,6.04913333334,14.6888,7.8865,37.9957333333,11.6920666667,7.77357333333,13.5483666667
602.21,5.68093333333,8.36453333333,5.35146666667,5.93246666667,14.5647,7.77476666667,37.9036,11.585,7.68193333333,13.4803333333
602.55,5.6312,8.32599999999,5.3139,5.8694,14.5032,7.7237,37.9075333333,11.5794666667,7.66270666667,13.437
602.88,5.64573333333,8.33186666667,5.33443333333,5.86406666667,14.5062,7.73373333333,37.9630666667,11.6185333333,7.68247333333,13.4753666667
603.22,5.71313333333,8.40493333334,5.38273333333,5.91106666667,14.5586,7.7869,37.9918666667,11.6725333333,7.72117333333,13.5233333333
603.56,5.67986666667,8.35593333334,5.32473333333,5.88133333333,14.4981333333,7.73616666667,37.9516666667,11.594,7.68986666666,13.5261333333
603.89,5.72053333333,8.38653333333,5.36076666667,5.9128,14.5238333333,7.7732,37.9944,11.6362,7.70382666667,13.5602666667
604.23,5.75786666667,8.41420000001,5.37316666667,5.9546,14.5637,7.80376666667,38.0302666667,11.6491333333,7.72602666667,13.5807
604.56,5.7026,8.34360000001,5.28413333333,5.88013333333,14.508,7.73976666667,37.9684,11.5835333333,7.65058,13.5343
604.90,5.7574,8.3802,5.30926666667,5.9184,14.5345333333,7.79486666667,38.0152,11.6367333333,7.69255333334,13.5933333333
605.23,5.8528,8.46266666667,5.3923,5.99333333333,14.5912,7.89736666667,38.0520666667,11.7311333333,7.80707333333,13.6761666667
605.57,5.8476,8.45386666667,5.379,5.98593333333,14.5654666667,7.89336666667,38.0332666666,11.7426666667,7.80298000001,13.6571
605.90,5.8746,8.47726666667,5.40733333333,6.04566666667,14.6031,7.9305,38.0496,11.7667333333,7.82967333333,13.6764
606.24,5.86353333333,8.50666666666,5.39326666667,6.06106666667,14.5858666667,7.9465,37.9914,11.7568,7.83955999999,13.6625666667
606.58,5.8296,8.46426666667,5.3589,6.0646,14.5648666667,7.9345,37.9662,11.7246666667,7.81596666666,13.6193666667
606.91,5.71153333333,8.34126666666,5.24816666667,5.9592,14.4545,7.8393,37.854,11.6387333333,7.71437333334,13.548
607.25,5.66393333333,8.30580000001,5.20596666667,5.91253333333,14.4351,7.80543333333,37.8268666667,11.6682,7.65635333333,13.5249333333
607.58,5.63073333333,8.26613333333,5.1763,5.88753333334,14.3728,7.7667,37.7329333333,11.6372666667,7.62340666667,13.4908333333
607.92,5.63446666667,8.28860000001,5.1746,5.8674,14.335,7.79743333333,37.6392,11.6388666667,7.63474666667,13.5256333333
608.25,5.65666666667,8.29600000001,5.16923333333,5.8786,14.3295666667,7.81733333333,37.6103333333,11.6390666667,7.64706666667,13.5548333333
608.59,5.56793333333,8.22866666666,5.09823333333,5.80213333333,14.2564333333,7.72213333333,37.4706,11.5467333333,7.56743333333,13.4627333333
608.92,5.5722,8.25760000001,5.1092,5.81646666667,14.2526333333,7.71036666667,37.4666666667,11.5431333333,7.53926000001,13.4255666667
609.26,5.49906666667,8.14760000001,5.03433333333,5.71046666667,14.1548666667,7.63856666667,37.3774666667,11.441,7.46879999999,13.3810333333
609.59,5.45853333333,8.11173333333,4.98343333333,5.62766666667,14.0836333333,7.58473333333,37.3173333333,11.4119333333,7.44100666667,13.3354666667
609.93,5.48673333333,8.1114,5.00836666667,5.6372,14.0818,7.5899,37.3076,11.4192,7.47022666667,13.3763
610.26,5.545,8.16466666666,5.06656666667,5.69133333333,14.0898666667,7.6208,37.2937333333,11.4774666667,7.52134000001,13.4632
610.60,5.57913333333,8.17999999999,5.09476666667,5.70673333333,14.0982333333,7.64526666667,37.2996666667,11.4754,7.52689333333,13.4688666667
610.93,5.60093333333,8.19166666666,5.10936666667,5.74233333333,14.1015,7.684,37.2833333334,11.4496,7.56489333333,13.4572666667
611.27,5.52613333333,8.14593333333,5.03063333333,5.66013333333,14.0323333333,7.62743333333,37.2147333333,11.3452666667,7.51840000001,13.3964
611.60,5.50986666667,8.12680000001,5.04883333333,5.70366666667,14.0386666667,7.62013333334,37.247,11.3622666667,7.49320666667,13.4012333333
611.93,5.52053333333,8.15793333334,5.10046666667,5.73913333333,14.0643333333,7.61363333333,37.2310666666,11.4063333333,7.51603333333,13.3867
612.27,5.53946666667,8.18753333333,5.13413333333,5.7612,14.0692666667,7.60793333333,37.2492666667,11.4268666667,7.54049333334,13.4403666667
612.60,5.43773333333,8.05179999999,5.04783333333,5.64546666667,13.9824666667,7.50876666667,37.1353333333,11.3373333334,7.46337333333,13.3891333333
612.94,5.50093333333,8.13786666666,5.0917,5.73706666667,14.0346,7.54096666667,37.1403333333,11.4083333333,7.51775333333,13.4118
613.27,5.53753333333,8.18833333334,5.19526666667,5.81853333333,14.1242,7.61536666667,37.2003333333,11.4477333333,7.57252666667,13.4595666667
613.61,5.54706666667,8.20253333334,5.217,5.82526666667,14.1831666667,7.62866666667,37.3247333333,11.477,7.54200666667,13.4308
613.94,5.5226,8.15640000001,5.18993333333,5.7082,14.1594666667,7.5984,37.3142,11.4154666667,7.51013333334,13.3826
614.28,5.5254,8.22053333334,5.2309,5.737,14.2235,7.60696666666,37.376,11.4432666667,7.57142000001,13.4395333333
614.61,5.52626666667,8.21406666666,5.2001,5.68893333333,14.2217333333,7.56913333333,37.4361333333,11.4568,7.54320666666,13.4422333333
614.94,5.55173333333,8.25906666667,5.24223333333,5.70646666667,14.2785666667,7.6047,37.5312,11.5322,7.54727999999,13.4705333333
615.28,5.551,8.2666,5.2312,5.6642,14.3140333333,7.61253333333,37.5996666667,11.5335333333,7.53667999999,13.4454
615.61,5.52286666667,8.27459999999,5.22143333333,5.6764,14.3107666667,7.63063333333,37.6863333333,11.5412,7.58765999999,13.4873
615.95,5.52753333333,8.2642,5.21123333333,5.68346666667,14.3238,7.6823,37.6994666666,11.5468666667,7.61447333334,13.4592
616.28,5.70066666667,8.4304,5.34746666667,5.8702,14.4874,7.84166666667,37.8126666667,11.6859333333,7.74989333334,13.5882
616.61,5.72553333333,8.42979999999,5.374,5.9002,14.5568333333,7.89403333333,37.8898666667,11.7189333333,7.80411333333,13.6156666667
616.95,5.73726666667,8.438,5.3848,5.87866666667,14.5642666667,7.89903333333,37.8987333333,11.7444,7.81370000001,13.6209
617.28,5.7572,8.4914,5.39706666667,5.9296,14.5968666667,7.94433333333,37.9144666667,11.8183333333,7.83637333333,13.6768666667
617.62,5.75153333333,8.55553333334,5.38283333333,6.02713333333,14.6672333333,7.96333333333,38.0151333333,11.8719333333,7.84925333333,13.6868666667
617.95,5.798,8.53680000001,5.3978,6.05906666667,14.6614666667,7.96633333333,38.0412,11.9221333333,7.85401333333,13.6725333333
618.28,5.74926666667,8.46966666666,5.38416666667,6.03126666667,14.6041,7.9192,37.9500666667,11.8767333333,7.82279333334,13.6615
618.62,5.7808,8.48486666667,5.461,6.11786666667,14.6191333333,7.94466666666,37.9620666666,11.9183333333,7.84988666667,13.7587333333
618.95,5.7578,8.45633333334,5.42826666667,6.125,14.6034,7.90156666666,37.9572666667,11.907,7.86356666667,13.7929
619.28,5.74186666667,8.36813333334,5.33936666667,6.06666666667,14.5486,7.82946666667,37.9136666667,11.8651333333,7.74432666667,13.7011
619.62,5.6726,8.27393333333,5.27576666667,5.96633333333,14.4665333333,7.74303333333,37.8672666666,11.7776,7.62735333333,13.6058333333
619.95,5.62753333333,8.234,5.2532,5.91053333333,14.4372666667,7.69883333333,37.8680666667,11.7717333333,7.61230666667,13.6323
620.28,5.69046666666,8.35153333334,5.35863333333,5.9756,14.5023333333,7.7959,37.909,11.8765333333,7.68126666666,13.7592
620.62,5.70613333333,8.39813333334,5.33983333333,5.97846666667,14.5185,7.82603333333,37.9944666667,11.8966666667,7.65894666667,13.7827333333
620.95,5.67853333333,8.37206666666,5.31863333333,5.9342,14.4985,7.78083333333,38.0118666667,11.8411333333,7.66093999999,13.7717
621.28,5.67386666667,8.3556,5.35073333333,5.90866666667,14.4562333333,7.79036666667,38.0023333333,11.8312,7.68841333333,13.8259
621.62,5.64473333333,8.35259999999,5.30523333333,5.85673333333,14.4151666667,7.79103333333,37.9877333333,11.7859333333,7.65036666667,13.8550666667
621.95,5.7872,8.5218,5.44386666667,6.0052,14.5808333333,7.94316666667,38.1152,11.916,7.76677999999,14.0224333333
622.28,5.91273333333,8.63473333334,5.52853333333,6.10346666667,14.7232,8.0373,38.2460666667,12.0232666667,7.92129333334,14.0922
622.62,5.87433333333,8.60660000001,5.51043333333,6.02606666667,14.6663666667,7.99093333333,38.1654,11.9778,7.85633999999,13.9792333333
622.95,5.83966666667,8.57046666667,5.5238,5.97153333333,14.6603666667,7.94673333333,38.1706,11.9484666667,7.83093333334,13.9949666667
623.28,5.86266666667,8.62919999999,5.54573333333,6.00453333333,14.7206666667,7.96013333333,38.272,12.0154,7.86128,14.0620333333
623.62,5.7704,8.53179999999,5.45246666667,5.8762,14.6089333333,7.8457,38.279,11.9111333333,7.72641333334,13.9759666667
623.95,5.64333333333,8.38506666667,5.3159,5.7714,14.5249333333,7.73166666667,38.2896666667,11.7941333333,7.60156666667,13.8615333333
624.28,5.62106666667,8.36173333334,5.29396666667,5.78686666667,14.5491333333,7.69253333333,38.269,11.7968,7.59794666667,13.8896666667
624.62,5.52813333333,8.23306666667,5.1904,5.69806666667,14.4326666667,7.63723333333,38.1414,11.7021333333,7.51280666666,13.7419666667
624.95,5.5414,8.21713333333,5.21276666667,5.7464,14.4575333333,7.64666666667,38.1846666667,11.7331333333,7.50054666666,13.7233666667
625.28,5.5234,8.23066666666,5.22363333333,5.75633333334,14.4893666667,7.6724,38.2033333333,11.7458,7.51759333333,13.7252
625.61,5.38373333333,8.07946666666,5.06203333333,5.59153333333,14.3577333333,7.52656666667,38.1140666667,11.6185333333,7.39894666666,13.568
625.95,5.24973333333,7.95106666666,4.93046666667,5.44386666667,14.2294666667,7.4268,37.9837333333,11.4774,7.25315999999,13.4769333333
626.28,5.1896,7.90420000001,4.8662,5.4206,14.214,7.40356666667,38.0238,11.4342,7.22930666667,13.5010333333
626.61,5.184,7.94173333333,4.89516666667,5.4494,14.2113666667,7.47293333333,38.0654666667,11.4537333334,7.25900666666,13.5509
626.94,5.29273333333,8.00573333333,4.9896,5.54273333333,14.3155333333,7.578,38.0778666667,11.5418666667,7.36798000001,13.6295333333
627.28,5.3342,8.08773333333,5.02323333333,5.6318,14.3935333334,7.70903333333,38.0905333333,11.6145333333,7.44920666667,13.6764333333
627.61,5.3936,8.10940000001,5.07326666667,5.6494,14.3982,7.73686666667,38.0395333333,11.6236666667,7.46507333334,13.7441666667
627.94,5.39046666667,8.07759999999,5.06196666667,5.62813333334,14.3348666667,7.72903333333,37.9618666667,11.5658,7.43773333333,13.7149333333
628.27,5.514,8.18433333334,5.2215,5.76673333333,14.4612666667,7.8291,38.0356666667,11.6602666667,7.52589333334,13.8789666667
628.61,5.4862,8.15019999999,5.17106666667,5.67893333333,14.4153333333,7.76596666667,37.9052,11.5912666667,7.43754666667,13.8265
628.94,5.52933333333,8.162,5.20343333333,5.71733333333,14.4309333333,7.79253333333,37.8471333333,11.6278666667,7.45420666667,13.8364333333
629.27,5.5864,8.21073333333,5.29836666667,5.78546666667,14.4848333333,7.8587,37.9264666667,11.6735333333,7.50712,13.8761666667
629.60,5.6968,8.31993333334,5.37006666667,5.882,14.5585666667,7.97426666667,38.0031333333,11.7972,7.60016666667,13.9489
629.94,5.79766666667,8.39420000001,5.46133333333,5.95933333334,14.6283666667,8.0807,38.0668,11.8656,7.69823999999,14.0424666667
630.27,5.7706,8.34060000001,5.3901,5.90913333333,14.5928333333,8.0213,37.9620666667,11.8196666667,7.66091999999,13.9403333333
630.60,5.66913333333,8.26546666667,5.2828,5.83373333333,14.4877666667,7.9514,37.9453333333,11.7322,7.57765333333,13.9146333333
630.93,5.6392,8.19206666666,5.29113333333,5.82986666667,14.4525333333,7.85076666667,37.9048,11.6390666667,7.5309,13.9128333333
631.26,5.69566666667,8.28033333334,5.30913333333,5.90353333333,14.5188,7.92486666667,37.9504666667,11.7113333333,7.59603333334,13.9071
