wavelength,Back_CyaCaem,Belly_CyaCaem,Breast_CyaCaem,Crissum_CyaCaem,Crown_CyaCaem,DorTail_CyaCaem,Patch10_CyaCaem,Rump_CyaCaem,Throat_CyaCaem,WingTip_CyaCaem
190.95,28.5507333333,26.6668666667,9.85500000001,32.4639333333,29.7102,50.5796666667,-8.55066666667,2.17393333334,31.5944,20.5796666666
191.33,30.6667333333,25.6666,13.3333333333,21.5555333334,28.7779333333,40.2221333333,-4.11113333332,11.8888666667,36.5556000001,25.2221333333
191.71,40.3278666666,38.1420666667,18.0327333333,27.5409333334,40.9835333333,50.929,3.38806666666,23.2786666667,48.7430666667,32.7869333333
192.09,62.4390000001,57.0731999999,36.748,38.5366000001,71.8699999999,73.1708,2.43906666668,40.4877999999,73.3334666667,46.5040666667
192.47,60.5000000001,59.1666666667,41.0,33.6666666667,79.5000000001,74.1666666667,6.33333333334,50.1666666666,72.3333333333,41.1666666666
192.85,68.7804666667,61.6259999999,44.5529333333,28.7804666667,81.7886666666,73.1707999999,7.31713333334,55.7723999999,77.0731999999,43.5772666666
193.23,65.8023333333,61.9752666666,45.5555333333,29.9999333334,76.9136000001,72.0987333333,17.7777333333,54.0740666667,72.3456666665,45.1852
193.61,73.8164666667,72.4637333334,56.8116,43.7680666667,80.6762666667,74.5894,39.227,64.0579333334,72.5603333332,54.2029333333
193.99,78.7012666667,75.7575999999,65.8874666667,48.6581333334,85.8008666666,81.3852,47.7056666667,71.6883333334,69.8701333333,64.5021333333
194.37,85.0703333334,76.0563333333,70.3287333333,43.1925333333,87.4178,81.7840666666,44.7887333333,77.8405333333,70.0467999999,66.479
194.75,84.9380666666,71.1933333333,75.7203333333,42.2222,85.5966666667,81.7284666667,51.6872,77.9424666667,71.9340666667,64.8558
195.13,80.7843333334,75.2158000001,76.7843333333,46.9803333333,86.1178000001,81.7253333333,57.1764666667,78.6666666666,71.7647333333,63.3724666667
195.51,79.0805333335,82.2222666666,79.1572,57.4712,89.7318000001,83.6781333333,60.9196666667,83.6015333333,69.1954666666,68.3524
195.89,70.4313333334,71.5293333334,73.0196,50.6666,80.3921333333,67.9217333333,55.4509333334,76.3135333333,59.9215333333,60.7059333333
196.27,59.6168000001,59.8466666667,63.8314666667,43.9847333333,68.8122666667,55.3256666667,51.1110666666,65.9770000001,52.5669999999,53.6398666667
196.65,69.4649333333,65.5968000001,74.2387333335,53.8272666666,77.9423333334,66.8312666667,58.9301333333,74.7326000001,63.7036000001,66.5843333333
197.03,67.2839333333,64.0740666667,75.5555999999,52.2222000001,82.2222666667,69.6295333332,60.6172666667,80.8641333334,63.7036000001,68.2716
197.40,65.2380666665,62.6985333334,77.4603333333,49.8412666667,87.4602666666,60.6347999999,62.0635333333,84.6031333333,62.0635333334,69.0476
197.78,35.9420666665,18.5508000001,58.8405333333,-4.92766666647,75.9420666667,12.4638000001,3.18839999974,49.8550000001,28.4058,28.6956
198.16,25.3333333334,46.6666666668,-25.3333333333,118.0,-70.0000000002,145.333333333,106.666666667,1.3333333334,18.0000000001,74.6666666665
198.54,64.1666666668,105.0,6.6666666666,121.666666667,-90.8333333333,208.333333333,166.666666667,62.5,8.33333333333,138.333333333
198.92,31.1109999998,45.0000666667,30.5556666667,46.6666666666,-74.4443333333,136.6666,106.666666667,29.9999333333,7.77773333334,61.6666
199.30,154.444466667,65.5554666665,135.555533334,49.9999333335,320.000133333,-64.4444666667,-13.3333333335,153.333466667,224.4444,77.7777999999
199.68,-1646.66666666,-166.666666666,-1320.0,-420.0,-2040.0,-46.6666666666,-486.666666667,-1433.33333333,-2026.66666667,-419.999999999
200.06,-385.000000001,-20.0000000002,-349.999999999,-125.0,-518.333333333,-140.0,-131.666666666,-388.333333334,-504.999999999,-123.333333333
200.44,229.230733333,95.8972666666,184.1026,140.000066667,262.564133333,165.641066666,127.179533333,205.128133333,273.3334,120.512733333
200.82,651.666666667,178.333333333,451.666666667,295.0,763.333333333,380.0,238.333333333,478.333333334,721.666666667,248.333333333
201.19,132.0512,52.8205333335,115.1282,70.2564000001,156.6668,87.9487999999,62.8206000002,91.2821333333,125.641,58.4616
201.57,231.3726,97.6468,209.019533334,126.274533333,263.529333333,140.3922,104.705933333,161.1764,208.6274,128.235266667
201.95,204.444466667,119.365066667,201.2698,133.0158,247.619066667,158.7302,140.952466667,167.301666667,218.730333333,154.603066667
202.33,113.5,77.4999999999,105.333333333,75.9999999999,134.0,97.5,76.6666666667,88.5,120.166666667,90.5
202.71,144.1976,104.197533333,144.6914,88.3950666666,177.777933333,135.308466667,93.5802666665,114.814866667,162.222066667,116.2964
203.09,121.389066667,77.7776666667,128.888866667,64.7221999999,165.555533333,110.5556,67.5000666666,95.8333333333,141.6666,87.5
203.47,72.7536666666,44.3478666667,81.1594000001,20.2898666668,128.4058,64.3478666667,26.0867999999,55.9421333334,89.8549999999,59.9999999999
203.85,35.3333333335,18.6666666666,38.2221333333,-5.11113333346,71.9999333333,22.2222666667,-6.66667400012e-05,3.11106666679,33.7778666666,36.0000666666
204.22,49.7778,25.1111333334,45.7777333334,-4.66660000006,80.0000666665,25.5556666667,13.5556666667,11.7777999999,32.6666000002,37.1109999999
204.60,-38.3333333336,-113.333333333,-45.8333333332,-270.0,108.333333333,-95.8333333333,-105.0,-134.166666667,-130.0,-57.5000000001
204.98,-47.9999999999,-126.0,-46.0,-210.0,57.9999999999,-106.0,-82.6666666666,-96.6666666666,-152.666666667,-68.6666666666
205.36,266.666666667,699.999999999,286.666666669,1043.33333333,-300.000000001,660.000000001,343.333333333,480.000000001,686.666666666,189.999999999
205.74,188.148133333,311.111266667,166.666666667,354.8148,71.1110666667,265.185066667,187.4074,218.5186,292.5926,200.7408
206.12,415.555466666,1053.33333333,551.111066666,908.888866667,204.444400001,797.777666666,482.222133333,553.3334,968.888866666,640.000066667
206.50,92.7273333333,312.727333333,148.484866667,248.484733333,64.2424000003,244.242466667,123.6364,135.151466667,265.454666667,198.788
206.87,-0.7406666666,298.5186,91.1111333333,197.7778,-48.8888666667,268.888866667,37.0369333332,77.7778000001,240.740666667,134.074066667
207.25,-14.5454666668,243.636533333,61.2121999999,165.4546,-76.3635333333,216.9696,14.5453999999,69.0910000001,174.545333333,121.212133333
207.63,-276.666666667,523.333333333,-95.0000000001,213.333333334,-444.999999999,401.666666666,-196.666666667,16.6666666665,278.333333334,180.000000001
208.01,-46.6666666668,156.190466667,-11.4285333333,68.5712666667,-131.428533333,104.285733333,-61.9046666667,-19.0478000001,90.9522666667,52.3809333334
208.39,-45.4166666666,133.75,3.33333333326,51.25,-119.583333333,97.9166666667,-40.8333333333,-16.25,69.5833333335,61.6666666667
208.77,-17.6811333333,106.956466667,-8.6957333334,33.9130000001,-68.1159999999,81.1594000001,-9.2753333334,-7.40000061228e-11,49.5651999999,47.8261333334
209.14,15.1724666667,104.367733333,9.65519999992,61.6091333333,-28.9653333333,93.1034,20.6896000002,22.5287333334,60.4598000001,68.2758000001
209.52,40.9523333333,193.333333333,35.7141999999,151.4286,-37.6189999999,198.095266667,57.6191333334,47.6188666664,138.0954,156.190533333
209.90,59.9999999994,-1866.66666667,-93.3333333326,-1433.33333333,1273.33333333,-2320.0,40.0,99.999999998,-1360.0,-1360.0
210.28,80.0,169.803933333,89.4117333333,183.9216,11.3724666667,241.176533334,104.3138,79.9999999999,168.6274,159.215666667
210.66,118.2052,170.512933333,127.692266667,185.641,71.2821333333,217.179533333,133.5898,120.000133333,173.846133333,156.666733333
211.03,168.8888,209.1358,194.567866667,226.666533333,128.8888,257.530866667,190.370533333,167.4072,232.8394,200.000066667
211.41,219.365066667,240.317466667,243.809533333,286.031733333,173.650866667,321.269933333,226.6666,203.1746,295.873066667,244.761866667
211.79,259.583333333,251.666666667,290.416666667,325.833333333,193.333333333,386.25,253.333333333,231.666666667,350.0,275.416666667
212.17,203.0,205.0,239.666666667,269.666666667,150.666666667,318.0,221.0,203.666666667,282.666666667,223.333333333
212.55,337.619,306.6666,378.5714,429.047733333,257.619066667,506.190466667,358.095333333,333.8094,435.2382,337.619066667
212.92,-847.999999999,-690.666666667,-960.0,-1033.33333333,-614.666666667,-1357.33333333,-909.333333335,-842.666666668,-1130.66666667,-766.666666667
213.30,-428.148066667,-315.5556,-500.7408,-525.925933334,-345.1852,-770.370466667,-488.148266666,-437.777733333,-591.851933334,-367.4074
213.68,-1386.66666667,-1086.66666667,-1462.2222,-1384.4444,-1046.66673333,-2397.7778,-1457.77773333,-1286.66673333,-1746.6666,-1175.55553333
214.06,881.111133334,685.5556,852.222200001,825.555599999,687.777733333,1293.3334,875.555666667,810.000000001,1032.22226667,722.222266667
214.44,-360.0,-256.6666,-322.7778,-320.555533333,-253.888866667,-562.7778,-351.6666,-305.000066667,-431.110866667,-291.666733333
214.81,-191.388933333,-133.055533333,-153.888866666,-166.389,-117.499933333,-300.2778,-173.6112,-160.555466667,-226.944466667,-146.111133333
215.19,-763.809666667,-539.999933333,-590.4762,-703.809533335,-500.9524,-1115.238,-640.000133334,-648.5716,-884.761866666,-610.476066667
215.57,5713.33333334,4213.33333333,4233.33333333,5293.33333334,3886.66666666,8139.99999999,5200.0,5206.66666667,6939.99999999,4560.00000001
215.95,275.640933333,224.615466667,217.435933333,271.025733333,214.6154,376.410266667,270.5128,255.641066667,342.307733333,241.025533333
216.32,289.629666667,250.1234,242.963066667,288.641933333,241.7284,399.0124,279.259266667,276.049533333,363.703533333,279.259133333
216.70,591.515066667,523.030266667,469.0908,592.1212,488.484733333,854.545333333,569.696933333,587.878733334,786.060666667,549.090933334
217.08,264.761866667,242.857133334,217.381,280.238066666,234.0478,354.523666667,247.142866667,258.095266667,336.428533333,261.1904
217.46,283.095133333,259.999933333,249.047666666,299.0476,242.8572,368.095333333,258.095266667,279.285666667,348.5714,278.571533333
217.83,198.703733333,190.7408,189.629733333,227.7776,177.407466667,276.1112,190.370533333,208.148133333,260.925866667,206.666666667
218.21,197.142866667,194.523933333,208.5714,253.8096,189.523866667,312.381,200.4762,219.047666667,285.4762,228.571533333
218.59,164.833333333,160.166666667,170.5,195.0,155.333333333,236.166666667,156.166666666,182.666666667,215.0,179.5
218.97,118.373933333,124.715466667,137.723666667,151.382133333,117.3984,187.1544,120.975666667,146.341533333,167.479733333,144.5528
219.34,-678.333333334,-796.666666667,-795.0,-951.666666667,-558.333333333,-1456.66666667,-691.666666667,-930.0,-1035.0,-936.666666667
219.72,-128.772066667,-180.350866667,-175.789466667,-212.631533333,-108.421066667,-308.07,-131.929733333,-187.368466667,-196.491133333,-203.157866667
220.10,-68.8095333333,-109.285733333,-99.7619333332,-122.618933333,-55.7143333332,-175.238133333,-66.9048000001,-110.9524,-89.7618,-121.190466667
220.47,-69.4871333332,-104.102533333,-84.3591333334,-117.435866667,-54.1025333333,-185.128266667,-74.3590000001,-105.384533333,-76.9229999999,-121.538466667
220.85,-332.5926,-451.111133333,-408.148133333,-451.1112,-269.629666667,-646.6666,-348.148133333,-388.148266667,-372.592466666,-470.370333333
221.23,-425.0,-550.833333333,-535.833333333,-564.166666666,-294.166666667,-835.833333333,-476.666666667,-483.333333333,-531.666666667,-574.166666667
221.61,-400.833333333,-543.333333333,-503.333333333,-559.166666667,-261.666666667,-783.333333333,-481.666666667,-426.666666667,-550.833333333,-551.666666667
221.98,-142.133333333,-180.533333334,-167.466666667,-196.8,-97.5999999999,-263.2,-173.333333333,-146.4,-192.533333333,-188.266666667
222.36,-257.333333333,-293.333333333,-268.0,-297.333333333,-178.333333333,-389.0,-285.666666667,-253.666666667,-313.666666667,-305.0
222.74,-93.8462000001,-129.9146,-110.5982,-125.641066667,-59.6582,-169.743666667,-123.931666667,-107.179533333,-145.8122,-130.7692
223.11,-154.4444,-182.2222,-155.111133333,-185.7778,-111.555533333,-241.111133333,-185.999933333,-160.666666667,-214.8888,-194.2222
223.49,-672.5,-810.0,-719.166666667,-846.666666666,-640.0,-1035.0,-878.333333335,-747.5,-974.166666667,-833.333333333
223.87,-667.5,-740.0,-674.166666666,-772.499999999,-630.0,-1010.83333333,-879.999999999,-715.0,-970.833333333,-760.833333334
224.24,-324.888866667,-373.777666667,-361.777733333,-397.3334,-323.111133333,-542.666733333,-451.5554,-371.555533333,-537.3334,-389.777733333
224.62,-150.444266667,-172.666733333,-167.333266667,-187.3332,-140.444466667,-250.8888,-213.333266667,-174.6666,-259.1112,-171.777733333
225.00,-152.8394,-178.0246,-169.382666667,-197.777733333,-142.716133333,-267.654133333,-215.061666667,-190.3704,-272.0988,-178.2716
225.38,-123.703733333,-139.8148,-135.740666667,-147.962933333,-123.518333333,-206.666733333,-171.8518,-159.6298,-213.5186,-144.4444
225.75,-100.4878,-111.382066667,-110.0812,-109.5936,-104.064933333,-164.227733333,-138.6992,-135.284666666,-176.260066667,-120.6504
226.13,-103.181733333,-108.333333333,-111.060533333,-106.5152,-114.2424,-155.7576,-134.242466666,-131.515066667,-174.696933333,-119.394066667
226.51,-64.6560666667,-75.0263333333,-77.3544000001,-68.6771999999,-78.9417333333,-104.762,-89.5238666666,-80.3172666667,-115.0264,-77.4602666666
226.88,-53.5042666667,-56.2392,-58.1196,-55.2136666667,-66.4958,-83.9315333333,-72.4785999999,-58.6324666666,-88.0341999999,-59.6581999999
227.26,-32.6112,-37.1665333333,-37.0000666666,-34.6667333333,-39.9444666667,-53.9999333333,-45.1110666667,-35.8334,-58.7222,-35.7222
227.64,-17.9116,-19.9196666667,-20.7630666667,-17.5502,-20.763,-31.5662666667,-26.4658,-20.1205333333,-37.8714,-22.0882
228.01,-8.21493333333,-11.7852,-10.8372,-9.41553333333,-11.722,-20.6636,-16.2716666667,-11.2164,-25.1816,-15.0395333333
228.39,-6.47453333333,-9.05359999999,-6.99586666666,-6.63926666665,-7.81893333333,-16.3236666667,-13.9642666667,-7.68186666665,-20.8777333333,-13.5801333333
228.76,-8.97059999999,-10.9804666667,-9.36273333333,-9.36266666666,-10.0734666667,-17.0589333333,-15.2696666667,-9.97539999999,-22.0588,-16.2746
229.14,-8.19486666667,-8.97013333333,-7.99566666667,-8.2392,-9.45733333335,-15.9468,-14.6844,-9.05873333333,-20.0000666667,-15.8804666667
229.52,-4.12013333333,-5.4038,-2.6706,-4.05806666667,-4.96906666667,-10.559,-9.29606666667,-3.97513333333,-14.1407333333,-11.3872
229.89,-4.20333333333,-5.94326666667,-1.89633333333,-4.30099999999,-4.53573333333,-10.7528666667,-8.172,-4.35986666665,-13.5092,-10.6939333333
230.27,-2.96079999999,-5.48226666667,-0.668466666669,-3.11353333334,-1.92946666667,-9.93306666667,-7.37339999999,-3.0946,-11.9198,-10.2388
230.65,-1.73253333333,-2.67426666667,1.50653333333,-2.14686666667,0.320133333334,-8.22973333335,-5.91333333334,-1.8078,-10.8096666667,-8.36166666666
231.02,-4.06033333333,-2.53073333333,-0.453266666665,-3.7394,-0.812066666668,-9.17833333334,-6.42106666667,-3.56940000001,-12.1058,-10.4248666667
231.40,-2.34953333333,0.974199999998,1.9292,-1.62373333333,1.98666666667,-5.92173333334,-2.94166666667,-0.8596,-8.86359999999,-8.34779999999
231.78,-3.93926666667,-0.282933333336,1.25246666667,-2.80799999999,1.17166666667,-7.13126666667,-3.81813333333,-0.989933333328,-9.5352,-9.15153333334
232.15,-12.0321333333,-7.03193333333,-6.41546666667,-9.33793333332,-4.84019999999,-14.3836,-10.7990666667,-7.23739999999,-17.4200666667,-15.9816
232.53,-16.3898666667,-9.62693333334,-10.6618,-12.9964,-8.23100000001,-18.8208,-14.3923333333,-11.6246,-21.5404666667,-19.3020666667
232.90,-16.894,-9.59600000001,-12.5250666667,-14.394,-9.54540000001,-20.9343333333,-16.7676,-11.9192,-23.1062,-19.2172666667
233.28,-20.8168666667,-13.307,-15.5995333333,-18.7351333333,-12.5956666667,-24.7431333333,-21.7918666667,-14.7826,-26.0342,-23.4782666667
233.66,-16.9466666667,-7.58266666667,-12.1882,-15.1654666667,-8.75319999999,-20.2799333333,-19.644,-10.6106666667,-22.1374666667,-20.1018666667
234.03,-16.7882,-6.18006666667,-10.8030666667,-14.9876666666,-8.95386666667,-19.1970666667,-20.4136666667,-10.4136,-21.5571333333,-21.1922666667
234.41,-16.0328666667,-5.77466666667,-9.31933333335,-14.7886666667,-9.27233333333,-18.3804,-20.446,-10.7277333333,-21.5258666667,-20.2581333333
234.78,-16.8614,-9.69073333333,-10.5383333333,-16.6322666667,-11.4319333333,-20.0001333333,-21.9701333333,-13.5164666667,-23.1386,-23.3446666667
235.16,-13.8798,-7.75946666667,-6.90706666666,-13.5300666667,-9.13653333334,-18.5136,-19.3443333333,-9.90166666667,-20.3276666667,-20.6776
235.54,-15.5840666667,-9.11033333333,-8.81026666665,-14.2551333333,-11.897,-21.6078,-22.6150666667,-10.5682666667,-22.8722,-22.6582
235.91,-15.9494,-8.6076,-9.11393333333,-14.2404666667,-11.4979333333,-20.865,-20.9915333333,-10.3376,-23.9662,-22.6583333333
236.29,-9.65173333335,-2.88559999999,-2.587,-7.9802,-5.61193333334,-13.9703333334,-14.2089333333,-5.13433333334,-18.0298666667,-16.7364
236.66,-6.51213333333,-0.1158,1.95159999999,-4.17386666666,-1.81633333333,-9.66186666667,-10.0677333333,-1.10133333333,-14.2802666667,-11.7680666667
237.04,-3.05886666666,3.6264,6.83146666667,0.860866666666,2.1062,-5.45793333334,-4.54213333334,2.47253333334,-9.81679999999,-7.8204
237.41,-0.765799999992,5.4482,7.79813333333,2.47166666667,3.11573333333,-3.62066666667,-1.75813333334,3.93393333333,-8.58133333334,-6.3358
237.79,0.681466666659,6.73160000001,8.8726,4.23353333333,4.52553333333,-2.66026666667,-0.016266666668,5.23913333334,-7.18573333333,-4.57433333333
238.17,4.13840000001,9.05926666667,10.76,7.31366666667,7.94573333333,0.812733333336,3.59673333333,8.02106666667,-3.9128,-0.993133333332
238.54,5.23399999999,10.4965333333,11.3899333333,8.51066666667,9.60279999999,1.88653333333,5.20566666667,9.0072,-2.80853333333,0.666733333332
238.92,8.40866666667,14.1585333333,14.2632,11.8008666667,12.7438666667,4.9378,8.94566666667,11.9449333333,0.903666666659,3.85066666667
239.29,9.8134,14.4776,14.9501333333,12.6244,14.2288666666,6.04479999999,10.0,12.7487333333,1.56719999999,3.96766666667
239.67,12.5716,16.2352666667,17.9944666666,14.7674666667,17.2438666667,8.81786666667,13.1764,15.2493333334,4.5826,6.01673333333
240.04,13.2726666667,16.7931333333,18.7455333333,14.8508666667,17.5922666667,8.44713333333,12.949,15.8422666667,5.22006666668,5.60433333333
240.42,12.6685333333,16.6307333333,18.167,14.4654,17.2056666667,7.28653333334,12.3179333333,15.8132,4.88773333333,4.69
240.79,13.4926,17.4911333333,18.6458666667,15.006,17.2600666667,7.57459999999,12.9828666667,16.8061333333,5.36046666666,4.90646666667
241.17,14.3202,18.4024,19.5242666667,15.8252666667,18.1327333333,8.34213333334,13.5534,17.9553333333,5.62286666666,5.43826666667
241.54,14.4801333333,18.7886,20.1749333333,16.3265333333,18.8532666667,8.76573333335,13.7803333333,18.8015333333,5.6754,5.5004
241.92,13.3634666667,17.5824,19.3835333333,15.4005333333,17.7696666667,7.31953333333,12.7955333333,18.1987333334,4.14633333333,4.0436
242.29,13.7945333333,17.9240666666,19.8763333333,15.7130666667,18.0815333333,7.263,13.0689333333,18.8412,4.5064,4.35453333333
242.67,13.8148666667,18.4091333333,19.9892666667,15.8549333333,18.1277333334,7.20239999999,13.29,19.2478666667,4.59953333333,4.23166666667
243.05,13.4181333333,18.3824,20.1114,15.8100666667,17.99,6.8418,12.7977333333,19.5014,4.05733333333,4.14753333333
243.42,12.8013333334,17.9448,19.5305333333,15.4460666667,17.1933333333,6.32226666667,12.3056666667,19.1133333333,3.27593333333,3.72466666667
243.80,12.3808666667,17.6061333333,19.0736,15.0039333333,16.4872,5.66226666667,11.5690666667,18.6677333333,2.43553333333,3.0392
244.17,11.8732666667,17.4068666667,18.8770666667,14.7882666667,15.9571333333,5.21186666667,11.0311333333,18.2491333333,2.10833333333,2.7004
244.55,11.6442,17.3412666667,19.0205333333,14.5728666667,15.7821333333,5.00246666667,10.8845333333,18.2759333333,1.82406666667,2.41886666667
244.92,11.8168,17.6108,19.4514666667,14.7352,15.9943333333,4.91653333333,10.8582,18.4787333333,1.87893333333,1.94553333333
245.30,12.1092666667,18.2034,20.1982,15.2488666667,16.3762,5.12126666667,11.3782,19.0401333333,2.51873333333,2.347
245.67,12.1645333333,18.694,20.6086666667,15.5138666667,16.3443333333,4.92966666667,11.6081333333,19.0407333333,2.4868,2.50706666667
246.05,12.8976,19.6006,21.4126,16.2309333333,16.9317333333,5.6972,12.4473333333,19.6404666667,3.21726666667,3.24253333333
246.42,12.6611333333,19.758,21.4684,16.0989333333,16.959,5.36286666667,12.1940666667,19.5195333333,2.61093333334,2.88633333333
246.79,12.6729333333,20.0628666667,21.8710666667,16.4528,17.0913333333,5.349,12.2138666667,19.7704666667,2.261,2.5786
247.17,13.1930666667,20.5522,22.2232,16.8770666667,17.5080666667,5.70846666667,12.6029333333,20.2132666667,2.381,2.76066666667
247.54,13.4141333333,21.0232666667,22.6154,17.2536,18.0594,5.90273333333,12.7980666667,20.5827333333,2.4424,2.9082
247.92,13.6630666667,21.4403333333,22.9996,17.7516666666,18.4622666666,6.07486666667,13.1226,20.8377333334,2.58086666667,3.1672
248.29,14.2875333333,22.0764666667,23.5878666667,18.3740666666,19.0456,6.56266666667,13.7091333333,21.458,2.86813333333,3.7026
248.67,14.6310666667,22.4718,23.939,18.7587333333,19.2918,6.6612,14.0118,21.7178,2.9968,3.89346666667
249.04,14.6772666667,22.5072666667,23.8623333333,18.9116666667,19.3363333333,6.6,14.0497333334,21.7327333333,2.77946666667,3.93433333333
249.42,14.8145333333,22.7872666667,23.9418666667,19.0976,19.5578,6.53306666667,14.2030666667,21.9532,2.4874,3.6658
249.79,15.2765333333,23.3412,24.5619333333,19.7465333333,20.0410666667,6.9298,14.8042666667,22.6280666667,2.945,3.93406666667
250.17,15.4080666667,23.4474666667,24.6196,19.8755333333,20.2384666667,6.50433333334,14.5852,22.5588666667,2.54486666667,3.37126666667
250.54,16.193,24.2282,25.5070666667,21.0588666667,20.8464,7.00973333334,15.3954,23.4749333333,3.07226666667,3.90006666667
250.92,16.1951333333,23.8208,25.4246,20.9081333333,20.7153333333,6.76486666666,15.2673333334,23.3803333333,2.88126666667,3.78153333333
251.29,15.6476666667,23.5148666667,25.1814,20.5073333333,20.3589333333,6.25006666666,14.8722,22.9825333333,2.3886,3.21366666667
251.66,16.1435333333,23.8818,26.0159333333,20.9693333333,20.5144666667,6.30953333333,15.4294666667,23.2568,2.85286666667,3.59266666667
252.04,15.6704666667,23.6086,25.7318666667,20.7164666667,20.1223333333,5.74913333333,15.0108666667,22.9924666667,2.33706666667,2.87473333333
252.41,15.2902,23.2478,25.4835333333,20.3464,19.6356666667,5.15073333333,14.4579333334,22.7574666667,1.5834,1.92986666667
252.79,15.7172,23.6858,25.8181333333,20.8396,20.0359333333,5.88553333333,15.0122666667,23.4164666667,2.25813333333,2.38373333333
253.16,15.9259333333,24.1192,26.206,21.1653333333,20.2211333333,6.05233333333,15.2303333333,23.5411333333,2.41206666667,2.579
253.54,15.3842666667,23.5743333333,25.7253333333,20.5729333334,19.6272,5.26133333333,14.5885333333,22.9558,1.81446666667,2.05553333333
253.91,14.9660666667,23.2468,25.2864666667,20.2293333333,19.3591333333,4.61286666667,13.8479333333,22.3908,0.7298,1.49706666667
254.28,15.0786,23.7914666667,25.9976666667,20.7756666667,19.7624,4.78053333333,14.1672,22.9624,0.9794,1.9442
254.66,14.3194,23.1799333333,25.293,19.8439333333,19.1950666667,3.80886666666,13.4591333333,22.1686,0.120733333333,0.905733333334
255.03,15.2037333333,24.1902,25.9664666667,20.7785333333,20.1933333333,4.43566666667,14.2892666667,22.8996,1.10753333333,1.6562
255.41,15.3009333333,24.4078666667,26.3204,21.0772666667,20.1979333333,4.30893333333,14.1962666667,23.0557333334,1.1322,1.46193333333
255.78,15.5331333333,24.7138666666,26.1561333333,21.1784,20.1401333333,4.33213333333,13.9393333333,23.4622666667,1.25706666667,1.20106666667
256.15,17.0469333333,26.0617333334,27.4826666667,22.3035333333,21.3211333333,5.6842,15.0208,25.0181333333,2.81433333333,2.6478
256.53,17.4122666666,26.5424,27.8930666667,22.9011333333,21.6911333333,6.04546666667,15.4295333333,25.5052,3.50093333333,2.96053333333
256.90,17.1363333333,26.5136,27.8969333333,22.6391333334,21.3784,5.72213333333,14.9209333333,25.2577333333,3.09846666667,2.71053333333
257.28,17.5089333333,27.0158,28.6435333333,23.1612,21.7175333333,6.05333333333,15.5367333333,25.9542666667,3.60466666667,2.87806666667
257.65,17.2065333333,26.7792666667,28.8556666667,23.1728666667,21.2424,5.84946666667,15.0051333333,25.7703333333,3.18126666667,2.55993333333
258.02,17.9232666667,27.2147333333,29.5330666667,23.4721333333,21.3916666667,6.3206,15.5831333333,26.2448666667,3.6956,2.84453333333
258.40,18.2262666667,27.0580666667,29.7670666667,23.6532666667,21.3917333333,6.35906666667,15.626,26.4182,3.4638,2.82066666667
258.77,18.2949333333,27.3646,30.2572666667,23.9327333333,21.3027333333,6.319,15.6075333333,26.9376666667,3.25126666667,2.87886666667
259.15,18.2680666667,27.5572,30.4305333333,24.0492,21.0823333333,6.1304,15.4514,27.0257333333,2.85366666667,2.77013333333
259.52,18.7360666667,27.9756666667,30.9254,24.4730666667,21.5798,6.46346666667,15.9196666667,27.4384666667,3.07826666667,3.15053333333
259.89,18.7070666667,27.9510666667,30.9829333333,24.4628666666,21.5816666667,6.45866666667,15.8301333333,27.3524,2.8386,3.104
260.27,18.8461333333,28.009,31.1754,24.5925333334,21.7296,6.4822,15.9852,27.4680666667,2.79533333333,3.17233333333
260.64,18.9104,28.0966666667,31.3614666667,24.5922666667,21.7803333333,6.34046666667,16.0100666667,27.5045333334,2.6364,3.142
261.01,18.9992666667,28.1466666667,31.5388666667,24.5494666667,21.7133333333,6.05553333333,15.9358,27.5822,2.25333333333,2.88666666667
261.39,18.9997333333,28.1486,31.5982,24.5858666667,21.7103333333,5.90306666667,15.8670666667,27.7102666667,2.08706666667,2.88366666667
261.76,19.8252666667,28.7959333333,32.3038666667,25.2324,22.3657333333,6.45133333333,16.5857333333,28.4718666667,2.57893333333,3.38446666667
262.13,19.9640666667,29.0146,32.4714,25.5219333333,22.6778666667,6.5118,16.7206666667,28.7676666667,2.62413333333,3.5578
262.51,20.4410666667,29.7977333333,33.114,26.0794666667,23.1554,6.92253333334,17.2465333333,29.3591333333,2.95806666667,3.86933333333
262.88,21.2534,30.5815333333,33.6179333333,26.7359333333,24.0319333333,7.69393333334,17.9827333333,30.0094,3.67786666667,4.5348
263.25,21.6373333333,30.8100666667,34.0204,26.9385333333,24.5,8.08186666666,18.5262,30.4298666667,4.14353333333,4.91213333333
263.63,21.6955333333,30.9518666667,34.1537333333,27.029,24.5032666667,7.82366666666,18.5576666667,30.6056666667,4.09926666667,4.85266666667
264.00,21.7104,30.9903333333,34.1815333333,26.9505333333,24.6759333333,7.73733333333,18.7753333333,30.6790666667,4.2448,4.86753333333
264.37,21.4342,30.6474,33.8948,26.4306,24.2561333333,7.14586666668,18.4728666667,30.3613333333,3.573,4.15233333334
264.75,21.0782,30.1738666667,33.3584,26.1508,23.8116666667,6.79559999999,18.1587333333,29.8835333333,3.29926666667,4.02286666667
265.12,21.6736666667,30.6871333333,34.0345333334,26.8535333333,24.4891333333,7.47000000001,18.8336666667,30.5108,3.89006666667,4.60886666667
265.49,21.6236,30.6378666667,33.8918,26.6218,24.3329333333,7.43186666667,18.6039333333,30.2862666666,3.6298,4.35706666666
