wavelength,Back_TanGutm,Belly_TanGutm,Breast_TanGutm,Crissum_TanGutm,Crown_TanGutm,DorTail_TanGutm,Patch10_TanGutm,Patch11_TanGutm,Patch12_TanGutm,Patch13_TanGutm,Rump_TanGutm,Throat_TanGutm,WingTip_TanGutm
746.23,15.9102333333,50.6686666667,46.9142666667,47.1239333333,13.8593333333,15.7918666667,21.7535333333,32.3637333333,13.5980666667,17.5004,21.0176666666,37.8338666667,15.6075666667
746.55,16.4512666667,50.8023333333,47.0162,47.0992,14.2188,16.1493333333,22.1034666667,32.6276666667,13.9372666667,17.9473333333,21.4350666667,37.9644,15.9796333333
746.86,16.8198333333,51.0987333333,47.1548666667,47.4374,14.5483333333,16.5035333333,22.5272,32.8418666667,14.2385333333,18.3710666667,21.7567333334,38.3745333333,16.5252666667
747.18,15.8016,50.0400666667,46.1111333333,46.5444,13.5776666667,15.6056666667,21.5629333333,32.0080666667,13.3434666667,17.4364,20.8936,37.5770666666,15.7381
747.49,15.1285,49.7968,45.7060666667,46.2048,13.2057333333,15.278,20.7556666667,31.5567333333,12.7892,16.7558,20.3393333333,37.0848,15.0043
747.81,14.8462,49.5512,45.6042,46.0060333333,12.9063333333,14.8260666667,20.2656,31.3128666667,12.3079333334,16.4632666667,20.1176,36.7592,14.8176333333
748.12,14.286,49.2287333333,45.0472666667,45.5926666667,12.3332,13.9697333333,19.4007333333,30.6397333333,11.6599333333,15.7003333333,19.3804666667,36.3098,14.2188666667
748.44,14.5648,49.4412,45.4283333334,45.8902,12.5904,14.2770666667,19.6018666667,30.5891333333,11.9778,15.9103333333,19.5414,36.3251333333,14.1063666667
748.75,14.7696333333,49.6021333333,45.555,46.0227666667,12.6243333333,14.4916,19.6471333333,30.5708,12.1417333333,15.9460666666,19.6172666667,36.6284,14.3800333333
749.07,14.4160333333,49.8321333333,45.6327333333,45.8073666667,12.4202,14.3739333333,19.4729333333,30.4329333333,11.9234,15.8107333333,19.5702666667,36.5559333333,14.1205
749.38,14.7167333333,49.4434,45.4142,45.4141,12.4653333333,14.4268666667,19.0922666667,30.2022,11.9714,15.8316666666,19.5229333334,36.395,13.9762333333
749.70,14.4389,48.9937333333,44.8334,44.7174666667,11.9674666667,13.9135333333,18.7138666667,29.7828,11.4736,15.3157333334,19.0586,36.0484666667,13.4231
750.01,14.6370666667,49.0887333334,44.9503333333,44.7399,12.0344,13.9862,18.6580666667,29.7879333333,11.5474,15.5234666667,19.0259333333,36.2426,13.6201333333
750.33,14.3199333334,48.6662666667,44.637,44.2169333333,11.6425333333,13.7786,18.11,29.5167333333,11.1310666667,15.0508,18.7211333333,35.8878,13.2152666667
750.64,15.4467666667,49.8192666667,45.6688666667,45.2245333333,12.8625333333,14.8814666667,19.3636666667,30.5254,12.2128,16.3235333333,19.8641333333,36.7842666667,14.3857333333
750.96,15.87,50.24,46.08,45.67,13.1933333333,15.1566666667,19.6666666667,30.8233333333,12.6166666667,16.7866666667,20.3266666667,37.1866666667,15.0216666667
751.27,16.3918,51.195,46.6532,46.2275,13.6584,15.8840666667,20.3386,31.3321333334,13.1691333333,17.1642666667,20.9686,37.7911333333,15.4935
751.59,16.6632,51.5562666667,47.0415333333,46.5845666667,13.996,16.5963333333,20.7665333333,31.8238666667,13.6311333333,17.4832666667,21.5260666667,38.022,15.9304
751.90,16.8983,51.3321333333,47.1194666667,46.6783333333,14.0926666667,16.7234,20.9157333333,32.1711333333,13.9094,17.7889333333,21.7647333333,38.0652666667,16.282
752.22,16.1316,50.9742666667,46.6835333333,46.3319333333,13.3501333333,16.0591333333,20.276,31.681,13.2728666667,17.2270666667,21.2148666667,37.4088,15.4249
752.53,17.2774,50.9695333333,46.7160666667,46.6205333333,14.4229333333,17.0798,21.0206,32.2995333333,14.3638666667,18.1431333333,22.0345333333,37.8206666667,16.3802333333
752.85,17.1852333333,51.216,46.9609333333,46.9358,14.5006,16.8722666667,21.1774666667,32.5004666667,14.2699333333,18.0799333333,22.0136666667,37.9928666667,16.553
753.16,17.2866666667,51.5755333333,47.3182666667,47.3350333333,14.9607333333,17.2966,21.4136666667,32.7586666666,14.5831333333,18.3926666666,22.3291333333,38.0484,16.9574
753.47,16.7783,51.4224,47.262,47.2196666667,14.5713333333,16.7090666667,21.2582,32.4910666667,14.25,18.0314666667,22.1816666667,37.8217333333,16.6362666667
753.79,16.7393333333,51.0796,47.0484666667,47.0756333333,14.4923333333,16.4114,21.2975333333,32.3906666667,14.0699333334,18.1381333333,22.1422,37.6278666667,16.5281666667
754.10,16.1104,50.4714,46.5917333333,46.5934666667,13.8370666667,15.9231333333,20.6193333333,31.7440666667,13.5544666667,17.6382,21.664,37.2912,15.7037
754.42,15.8073666667,50.1344666667,46.4210666667,46.2675666666,13.6504666667,15.867,20.3648666667,31.6078,13.2413333333,17.3265333333,21.5174,37.0333333333,15.2888333333
754.73,15.4311333333,49.4704666667,45.9948,45.9073666667,13.1928,15.4516,19.8012666667,31.2116666667,12.7643333333,17.0146,21.0078,36.6306666667,14.7096666667
755.05,15.0059666667,48.9918666667,45.6775333333,45.5864666667,12.8833333333,14.9029333333,19.5018666667,30.9805333333,12.423,16.8469333333,20.7762,36.3352666667,14.3103
755.36,14.8882333333,48.7203333333,45.2562666667,45.1581666667,12.9308666667,14.6920666667,19.2775333333,30.674,12.0055333333,16.4189333333,20.3818,36.0577333333,13.8064666667
755.67,15.0946333333,48.7731333333,45.5464666667,45.2767333333,13.4021333333,15.0722,19.7319333333,30.9450666667,12.2681333333,16.8042,20.7422,36.4020666667,14.1391666667
755.99,14.3836666667,48.5549333333,45.4495333333,45.0912,12.6516666667,14.2826666667,19.2696,30.266,11.7578666667,16.2372,20.1461333333,35.9102666667,13.7071666667
756.30,14.3670666666,48.2795333333,45.3207333333,44.9601666667,12.6465333333,14.308,19.2958,30.1042,11.8176,16.3268,19.993,35.8133333333,13.8033666667
756.62,14.4744333333,47.8612,45.1028,44.5797333333,12.4114666667,14.0791333333,19.2404666667,30.1260666667,11.8868,16.3128,19.9725333333,35.8088,13.7357
756.93,14.4066333333,47.6112666667,44.7846,44.4683666667,12.3648,14.3258666667,19.0486666667,30.2284666667,12.0076666667,16.2082,19.7320666667,35.6311333333,13.6889666667
757.24,14.6722666667,47.8476666667,45.1114666667,44.7409,12.8114666667,14.7030666667,19.2482666667,30.5354666667,12.4785333333,16.4023333333,19.9932666667,36.0178,13.9701666667
757.56,14.6398,47.9420666667,45.1430666667,44.7879333333,12.5577333333,14.6880666667,19.0865333333,30.5964,12.3268666667,16.1565333333,19.9758666666,36.1840666667,14.0899666667
757.87,14.9077666667,48.1308666667,45.2024,45.0180666667,12.5650666667,14.8456,19.3626666667,30.7802666667,12.5133333333,16.4582,20.0172666666,36.3308,14.5494
758.18,14.9845333333,48.0424,45.4688,45.0238333333,12.7583333333,15.0272,19.5723333333,30.9274,12.8338,16.6425333333,20.397,36.3620666667,14.9127666667
758.50,15.1922666667,48.2182666667,45.7054666667,45.0737666667,12.7326,15.1940666667,19.6944,30.8444666667,12.9042,16.7524666667,20.2677333333,36.5532666667,15.0772
758.81,15.5812666667,49.1815333333,46.2324666667,45.423,13.1403333333,15.6382,20.2445333333,31.3866666667,13.5399333333,17.3677333333,20.7684,37.1438,15.7968666667
759.13,16.0745666666,49.3409333333,46.32,45.5784333333,13.4124,15.8498,20.6316666667,31.6546666667,13.8414,17.6072666667,20.8102,37.2639333333,16.3733333333
759.44,15.9769,49.295,46.1074666667,45.2941333333,13.3437333333,15.8174,20.6381333333,31.5732,13.5358,17.3546,20.7342666667,37.1830666667,16.1793666667
759.75,15.5831333333,49.277,45.973,45.2498333333,13.0242666667,15.7960666667,20.5152,31.4306666667,13.3162666667,17.187,20.8860666667,36.9912666667,15.8493
760.07,15.863,49.7983333333,46.5598,45.7545333333,13.4816666667,16.1577333333,20.9450666667,31.8676666667,13.6438,17.5202666667,21.1656666667,37.3547333333,16.2476
760.38,16.1387,49.9640666667,46.7558666667,45.755,13.8955333333,16.4866666667,21.2647333333,31.8697333333,13.8542666667,17.892,21.3949333333,37.6178,16.4440666667
760.69,15.9515666667,49.7305333334,46.5480666667,45.5142,13.5808,16.1870666667,21.0947333333,31.5776666667,13.5332,17.6749333333,21.1151333333,37.2884666667,16.1092666667
761.01,16.5782,50.6187333333,47.2603333333,46.2848,14.4072666667,16.6916,21.9909333333,32.4094666667,14.2937333334,18.5092666667,21.7242,37.9056666667,16.7468666667
761.32,16.4682333333,50.9288,47.4963333333,46.4844,14.3745333333,16.7040666667,21.8384,32.4581333333,14.1206,18.4773333333,21.8903333333,38.0934666667,16.7608
761.63,16.7089666667,51.0255333333,47.3680666667,46.6729666667,14.6328,16.8749333333,21.8318,32.4502666667,14.1192666666,18.7224666667,21.7817333333,38.1901333333,16.7981333333
761.94,17.3149333334,51.5704,47.8669333333,47.4128,15.4240666667,17.5362,22.6294,33.0866666667,14.7622666667,19.4464,22.6263333333,38.8658,17.3120333333
762.26,17.2285,51.1368666667,47.8856666667,47.4157333333,15.2938,17.4558,22.5010666667,32.9738666667,14.627,19.3705333333,22.6679333333,38.7867333333,17.1453666667
762.57,17.1072333333,51.2398666667,47.8121333333,47.4951,15.1849333333,17.4618666667,22.3242,32.9164,14.6621333333,19.2938666667,22.8023333333,38.8378,16.9195666667
762.88,17.0890666667,51.4589333333,47.9788,47.5726666667,15.0148666667,17.1746666667,22.0592,32.9667333333,14.5259333333,19.3018666667,22.7466,38.8862666667,16.8541666667
763.20,17.9396666667,51.9590666667,48.4177333333,47.9159666667,15.7292666667,17.7515333333,22.7855333333,33.6335333333,15.3002,20.0526666667,23.2859333333,39.505,17.7423333333
763.51,17.6278666667,51.6784,48.065,47.6252,15.4292666667,17.4942,22.3892,33.1855333333,14.9648666667,19.8002666667,23.2244,39.3150666667,17.5422
763.82,17.6741,51.9065333333,48.0392666667,47.6237333333,15.4437333333,17.487,22.5076,33.3333333333,15.0284,19.7833333333,23.2844,39.2827333333,17.5604666667
764.14,17.8309,52.1378666666,48.2561333333,47.6923333333,15.5348,17.674,22.6137333333,33.4732666667,15.361,19.987,23.4954,39.5020666667,17.8114666667
764.45,17.4998,51.4762,47.725,47.184,15.1801333333,17.3753333333,22.2291333333,32.9666666667,14.9756666667,19.4946,23.1225333333,38.9732,17.3505
764.76,17.7220333333,51.4410666667,47.833,47.3246333333,15.4656666667,17.6727333334,22.6074,33.1892,15.2949333333,19.8638666667,23.3040666667,39.2715333333,17.7955
765.07,17.4404333333,51.627,47.9938666667,47.4097333333,15.2377333333,17.3345333333,22.6126666667,33.0964,15.1011333333,19.5288,23.2091333333,39.1246,17.6859666667
765.39,16.5303666667,50.789,47.1511333333,46.5637,14.5054,16.6869333333,21.7639333333,32.4832666667,14.4910666667,18.7785333333,22.4457333333,38.2709333333,17.0147666667
765.70,16.3742333333,50.8332666667,47.117,46.5350333333,14.3872666667,16.541,21.6820666667,32.3836,14.5252,18.799,22.2305333333,38.1739333333,16.9868333333
766.01,16.3127333333,50.6146666667,46.9144666667,46.3786,14.4402,16.4414666667,21.509,32.0978,14.4433333333,18.7612,22.0528,38.063,16.9579
766.32,16.5236333333,50.4007333333,47.0236666667,46.5237,14.8114666667,17.2054,21.9663333333,32.3737333333,15.0302666666,19.0438,22.4039333333,38.3569333333,17.3400666667
766.64,16.1961666667,50.3427333333,46.9047333333,46.4659,14.818,17.1195333333,21.6124666667,32.1469333333,14.8215333333,18.8207333333,22.3158,38.3057333333,17.1904333333
766.95,17.0405333333,50.6286,47.3080666667,46.9122333333,15.657,17.8451333333,22.32,32.7799333333,15.7852,19.5418,22.5803333333,38.8015333333,17.7366666667
767.26,16.9451666667,50.5758666667,47.4065333333,47.1091333334,15.4919333333,17.8108,22.1738666667,32.7346,15.7018,19.5117333333,22.6391333333,38.9091333333,17.5764333333
767.57,17.2486,50.6468666667,47.2584,47.3214333333,15.6764666667,17.9762,22.2288,32.8716666667,15.7672,19.6016,22.7812,39.069,17.6412666667
767.88,17.5449666667,50.9329333333,47.6584666667,47.4377666667,16.0858666667,18.1582666667,22.4368666666,33.1874666667,16.1303333333,20.0930666667,23.1572666667,39.4576666667,18.1642666667
768.20,18.1887,51.0306,47.7117333333,47.6952,16.5186666667,18.5216666667,22.7607333333,33.579,16.7188,20.5954,23.5310666667,39.5252666667,18.1365333333
768.51,18.5009333333,50.7168666667,47.4682666667,47.6356666667,16.6115333333,18.8211333333,22.7904,33.7234666667,17.1840666667,20.9796666667,23.7871333334,39.7074,18.2718333333
768.82,19.5234333333,51.2706666667,48.2984666667,48.2767333333,17.3498,19.5952,23.4900666667,34.2298666667,17.9416666667,21.6885333333,24.5256666667,40.544,18.9143
769.13,19.5970333333,51.5508,48.2600666667,48.8454,17.3846,20.0270666667,23.5022,34.3685333333,17.9563333333,21.7510666667,24.5960666667,40.9048,18.9085666667
769.44,19.6446666667,51.4787333333,48.4290666667,48.8534666666,17.0334,20.3458666667,23.7323333333,34.5005333333,17.9331333333,21.6979333333,24.5445333333,40.9596,19.0380666667
769.76,19.4744,51.9284,48.5208666667,49.2807,16.7598,19.7656666667,23.4599333333,34.3131333333,17.4861333333,21.5626666667,24.4014,40.9558666667,18.6666333333
770.07,19.6847666667,52.4218666667,48.9134666667,49.7314333333,16.9597333333,20.1034666667,24.0058666666,34.9100666667,17.6398666667,21.7146666667,24.6118666667,41.1629333333,18.5365666667
770.38,18.7631666667,52.7379333333,48.8170666666,49.7408,16.269,19.5432666667,23.459,34.6676666667,16.6229333333,21.011,24.3676,40.7286,17.9703333333
770.69,18.4138666667,52.3778666667,48.6136666667,49.2626666667,16.189,19.3561333333,23.1464,34.2886666667,16.407,20.7891333333,24.1277333333,40.4154,18.0193666667
771.00,18.2299,52.3436,49.0232,49.5365333333,16.3237333333,19.4344,23.7078,34.3231333333,16.4335333333,21.0892666667,24.1948,40.3351333333,18.2326
771.32,17.8649666667,52.143,48.8017333333,49.4155333333,16.0021333333,19.162,23.8004666667,33.9470666667,15.9006666667,20.806,24.0138666667,40.0427333333,17.5634
771.63,16.7802333333,51.3652,47.9752666667,48.1237666667,15.1446,18.0912666667,23.0116666667,32.6412666667,14.7012,19.3025333333,22.9196,39.0105333333,16.7394333333
771.94,16.1896333333,51.2664666667,47.6094666667,47.6124,15.2304,17.5438666667,22.8125333333,32.33,13.9803333333,18.8432666667,22.4012666667,38.7775333333,16.7653333333
772.25,15.9601666667,51.7241333333,47.8666,47.6171,15.0434666667,17.2807333333,22.8876,32.2398666667,13.765,18.7720666667,22.3492666667,38.8281333333,17.1546
772.56,16.0636,52.0992,48.2334,47.3204,15.3676666667,16.8779333333,23.2402666667,32.4655333333,14.0716,18.7658666667,22.8741333333,38.7376666667,17.4021
772.87,15.5158,51.8974666667,47.9030666667,46.7122,15.3619333333,16.0343333333,22.849,32.1937333333,13.6354,18.6381333333,22.6323333333,38.1026,16.604
773.18,15.0340666667,51.1735333333,47.4774,45.7596333333,15.5102666667,16.2301333333,22.9024,32.2448666667,13.7416,18.4978666667,22.3016,37.7324666667,16.3831666667
773.50,14.1472333333,50.6874,46.9486,45.0905666667,14.3572,15.2602666667,21.5243333334,31.1992666667,13.1436,17.6992,21.2942,37.1756666667,15.3524666667
773.81,14.4511,50.3008666667,46.7182666667,44.5428,14.0210666667,15.3281333333,21.5706,30.8970666667,13.4651333333,17.6496666667,21.2496,37.1796666667,15.0788333333
774.12,14.3981333333,49.9247333333,46.4179333333,44.5138666666,13.9179333334,14.8497333333,21.3888666667,30.8102666667,13.1598666667,17.6564,21.0591333333,36.8288,14.9682666667
774.43,13.5152666667,49.8628666667,45.7006666667,44.1740333333,13.0532,14.1978,20.5306666667,30.6023333333,12.2958666667,16.6605333333,20.328,36.3684,14.1383333333
774.74,13.0438333333,49.4902666667,45.2008,43.7164666667,12.6999333333,14.347,19.8313333333,30.0574,12.0664,16.0603333333,19.6622,35.7828666667,14.2413666667
775.05,13.0566333333,49.754,45.7995333333,44.2774666667,12.5339333333,14.2866666667,19.8094,30.5474666667,12.4662666667,16.4392666667,19.9384666667,36.1869333333,14.1422
775.36,13.6046333333,49.4111333333,45.9820666666,44.4189333333,12.2849333333,14.6531333333,20.0186666667,31.0144666667,13.0188666667,16.3367333333,20.3515333333,36.2442,14.0242333333
775.67,12.8717666666,48.4015333333,44.8389333333,43.5624666667,11.4561333333,13.7855333333,18.7299333333,30.0618666667,12.0136666667,15.4523333333,19.2316666667,35.3284666667,12.8067
775.98,12.5077666667,47.5297333333,44.1400666667,43.4144333333,10.7878666667,13.4146666667,18.0362,29.5497333333,11.5634666667,15.0845333333,18.1864,34.9594666667,12.2327333333
776.30,13.2987666667,47.9296,44.2036,43.8674666667,11.1028,14.0812666666,18.404,30.0596,12.0955333333,15.0926666667,18.5800666667,35.4318666667,13.0223
776.61,13.4151,47.5212,43.6947333333,43.5532333333,10.9582,13.3583333333,18.0458666667,29.6386666667,11.8818666667,14.8854666667,18.3976,35.0362,13.4338333333
776.92,14.6838666667,47.4217333333,43.8244666667,43.8674333333,12.1055333333,14.2236666667,19.3064666667,30.2148666667,12.7932,15.5556666667,19.417,35.2364,15.1688
777.23,13.9549666667,46.7666666667,43.3926666667,43.7206666667,11.7152,13.3957333333,18.638,29.9780666667,11.7901333333,15.0952666667,18.4694,34.5892,14.3612333333
777.54,15.3042,47.5357333333,44.5622,44.5996,12.9361333333,14.8230666667,20.2732,30.9806666666,13.5816666667,16.3252,19.8820666667,35.9032666667,15.6052666667
777.85,15.9580666667,47.8618666667,44.9845333333,44.9876,13.6475333333,15.3974,20.5360666667,31.0658,14.1344,16.9255333333,20.2095333334,36.0074666667,15.9089666667
778.16,16.4964333333,47.8737333333,45.3295333333,45.0325666667,13.6613333333,15.3697333333,20.6252666667,31.5134666667,14.429,17.2515333333,20.4950666667,36.255,15.5772
778.47,16.6883666667,47.8980666667,45.2299333333,44.9564666667,13.6879333333,15.7463333333,20.4353333333,31.163,14.4217333333,17.0646666667,20.7462666667,36.2252,15.4354333333
778.78,16.8638,48.1878,45.6274666667,45.1925,13.9154666667,16.2441333333,20.3942666667,31.1988,14.6792666667,17.7527333333,21.1079333333,36.482,15.7934333333
779.09,17.9142666667,48.8847333333,46.4572,45.6498666667,15.4158666667,17.7695333333,22.0643333333,31.9840666667,16.0444666667,19.1990666667,22.6556,37.2089333333,17.1658666667
779.40,18.2311,48.9592666667,46.6233333333,45.3965666667,15.9169333333,18.1289333333,22.3853333333,31.995,16.363,19.2564666667,23.321,37.3296,17.1034333333
779.71,18.5531666667,49.5602666667,47.1905333333,45.9651333333,16.7508,18.9648666667,22.7128666667,32.5663333333,17.0003333334,20.0748,23.9602666667,37.8672,17.9140666667
780.02,19.6276666667,50.5933333333,48.0113333333,46.7519333333,17.2726666667,19.9622,23.4216666667,33.1564,17.3927333333,20.6628,25.0442666667,38.4722,18.5165333333
780.33,19.045,50.5130666667,47.7250666667,46.1633666667,16.6892666667,19.3158666667,22.8525333333,32.7653333333,16.5215333333,20.3162,24.6982666667,38.0962,17.6735
780.64,19.5891333333,51.8409333333,48.4878,46.5254,17.3109333333,19.7434,23.7410666667,33.3728666667,17.1860666667,20.9007333333,25.7726,39.0927333333,18.9184
780.95,19.5295333333,52.2122,48.5418,46.3562666667,17.3506666667,19.8264666667,23.4636,33.6002666667,17.0570666667,20.5738,25.4322,38.9522666667,19.3627333333
781.26,19.7329666667,52.1854,48.5218,46.0394,17.2906666667,19.8932666667,23.4902,33.5603333333,17.3907333333,20.7007333333,26.0126666667,39.2993333333,19.9365
781.57,19.8024333334,52.268,48.181,46.0770666667,17.4873333333,19.6046,23.4775333333,33.3199333333,17.2664666667,20.4422,25.7958,39.3433333333,20.0335333333
781.88,19.1649333333,52.3935333333,47.7892,45.8653666667,17.2954666667,18.9992666667,23.4348,33.3941333334,16.9844666667,20.1894,25.2129333334,38.9722666667,20.2332
782.19,18.4016,51.6565333333,46.8780666666,44.7682,16.7893333333,17.4916,22.8016666667,32.6518,16.5509333333,19.1615333333,24.2877333333,38.0436666667,19.6045333333
782.50,18.0265333333,51.59,46.3946666667,44.7943,15.7740666667,16.8828,22.1686666667,32.5035333333,16.1158666667,18.4239333333,23.7866666667,37.8870666666,19.1005
782.81,17.4982666667,51.9784666666,46.8601333333,45.1577,14.7598,16.6451333333,21.62,32.7383333333,15.3476,17.8709333333,23.2187333333,37.6774,18.7202666667
783.12,16.4945333333,51.4212666667,46.4322666667,44.5933333333,13.4286,15.0696,20.9230666667,32.1025333334,14.0073333333,16.8718666667,22.1465333333,37.2088,17.2123
783.43,16.8307,51.7086,46.878,44.9362666667,13.8069333333,15.4682,21.2166666667,32.7724666667,14.8780666667,17.4208666667,21.8433333333,37.9672666667,17.7158
783.74,16.466,50.7075333333,46.6156,44.7008,13.3188,15.5653333333,20.9263333334,32.4507333333,14.9599333333,17.0971333333,21.5828666667,37.8846,16.6047
784.05,16.5922333333,49.5888,46.1844,44.5141666667,13.4611333333,15.8085333333,20.9432666667,32.1204666667,15.3122,17.1702,21.4964666667,37.3476,16.6382666667
784.36,15.2762333333,48.1141333333,44.6559333333,43.6755666667,11.8503333333,14.2388,19.7932,30.7664,13.5400666667,15.943,20.271,36.0998,14.7666
784.67,15.2381,47.9970666667,44.9218666667,43.7984666667,11.6321333333,14.2929333333,19.8692666667,31.0577333333,13.1372,16.1032,19.8546,36.3504666667,14.2094
784.98,15.2359666667,48.5104,45.5530666666,44.1003666667,11.6813333333,14.5575333333,19.9410666667,31.2683333333,13.2374,16.3864666667,20.0,36.7256,14.2294666667
785.29,16.1815666667,49.1068666667,46.6666666667,44.5937666667,12.76,15.6487333333,20.816,31.7972,13.9508,17.1407333333,20.7938666667,37.104,14.7299333333
785.60,17.0824333333,50.4899333333,48.3519333333,46.2212666667,13.7044666667,17.5426666667,22.1307333333,33.0066666667,14.521,18.3964666667,21.7741333333,38.515,15.7944333333
785.91,16.7742333333,50.3152,48.3054666667,46.0437,13.7930666667,17.3228666667,21.9132,33.1925333333,14.3046666667,18.6283333333,21.4164,38.5909333333,15.7398666667
786.22,16.4695,49.7771333333,47.4334666666,45.4398,13.5304,17.1082666667,21.9716,32.3402,13.9029333333,18.4665333333,21.0952,38.379,15.9546666667
786.53,17.4322333333,50.6247333333,48.7972,46.8689,14.3156,18.3316,23.0695333333,32.9938666667,15.1462666667,19.4582666667,22.2824,39.1621333333,17.1001
786.84,16.9665333334,50.0542666667,48.4795333333,46.6775666667,13.7884,17.7897333333,22.6290666667,32.6111333333,14.2000666667,19.0177333333,22.0802,38.6780666666,16.0275333333
787.14,16.1322666667,50.3162,48.1788666667,46.485,12.8317333333,16.4158666667,21.7956666667,31.9810666667,12.9770666667,18.2406666667,21.0976666666,38.0952,15.4815
787.45,15.4565,50.4143333333,47.6714,46.344,12.3872,15.7097333333,20.8507333333,31.7271333333,12.1746,17.5726,20.4693333333,37.8952666667,14.3345333333
787.76,15.8441,51.1644666667,48.2750666667,46.7612333333,13.1514,16.1427333333,21.4629333333,32.2270666667,12.7511333334,18.3042666666,21.2517333333,38.4861333334,14.8254333333
788.07,15.3773666667,50.2422,47.4502,45.9864333333,12.6351333333,15.2421333333,20.9543333333,31.5384,12.6994666667,17.7706666666,21.2320666667,37.6068666667,14.6797
788.38,15.6687333333,49.8108666667,47.2619333333,46.1205,12.64,15.4133333333,21.1695333333,31.7717333333,13.1443333333,18.0462,21.8627333333,37.5420666667,15.3677
788.69,15.2661,48.9075333333,46.4005333333,45.7772666667,11.7156,14.5238666667,20.4691333333,31.0573333333,12.2759333333,17.1358,21.3586,36.9538666667,14.6463333333
789.00,14.7492666667,49.1497333333,45.8554666667,45.4819666667,10.6438666667,13.1838,19.6656,29.8968,11.4123333333,16.1720666667,20.6260666666,36.6559333333,13.9914333333
789.31,13.6903,49.1365333333,45.5082,45.1184333333,9.69026666665,12.2986,18.8634666667,29.1148,10.4844,14.7176,20.0072,36.255,13.0747
789.62,14.0952666667,49.6044666667,45.8536,45.4323666667,10.586,12.5934666667,19.2160666667,29.6484666666,10.8352,15.5896666667,20.6445333333,36.7032,13.3369
789.92,14.3636,48.6108,44.6645333333,44.5629666667,10.7871333333,12.5788666667,18.9191333333,29.0098,10.9031333333,16.0391333333,20.3191333333,36.4454,13.8084333333
790.23,13.9625333333,48.7041333333,44.5768666666,44.5431,10.5243333333,12.3220666667,18.9813333333,28.6740666667,10.9214666667,16.367,20.322,36.3821333333,13.9249
790.54,15.2028,49.1998,45.6201333333,45.2066666667,12.1576,14.2965333333,20.4322666667,29.9961333333,12.4384,17.6867333333,21.6079333333,37.3227333333,15.6920333333
790.85,15.2493333333,49.1198666667,46.1916666667,45.5216666667,12.313,14.5014,20.7476,29.8442666667,12.6868666667,17.9283333334,21.6744666667,37.6869333333,15.962
791.16,15.6324,49.1488,46.3564666667,45.7438666667,11.8775333333,15.2028666667,20.6363333333,29.8966666666,12.9434,17.9156,21.6866,38.0907333333,15.8552
791.47,15.6059,49.4656666667,46.6584666667,46.1608333333,12.2562,15.8711333333,21.0444,30.2326,13.1213333333,18.0742,21.5503333333,38.3434666667,16.1526666667
791.78,15.0903666667,49.6596,46.4564666667,46.3513666666,11.7023333333,15.3340666667,20.5632,30.5255333334,12.2824666667,17.9654666667,20.6641333333,38.3521333333,15.9436333333
792.08,15.5569333334,49.9404,46.4966,46.9770666667,12.4404666667,15.7398,21.0034666667,31.3179333333,13.0442,18.8776,21.0374666667,39.4727333333,16.6241333333
792.39,15.7356666667,49.3199333334,46.3690666667,46.5434,12.8401333333,15.9524,21.1309333333,31.6922,13.7416,19.2007333333,21.2074666667,39.3282666667,16.1435333333
792.70,18.7074,50.2826666667,48.138,48.0299333333,14.9376,18.3126666667,23.1006,34.0648,16.6583333333,21.7125333333,23.5577333333,40.8562666667,18.1046
793.01,20.0083,50.3165333333,48.5984,48.5449666667,15.5528666667,19.0217333334,23.6826666667,34.5499333333,18.1998,22.3345333333,24.1758666667,40.9042,19.0218333333
793.32,19.8089666667,51.3290666667,49.6475333333,49.2187333333,15.4224666667,19.2526,24.051,35.1168666667,18.2164666667,21.5626,24.671,41.3078666667,18.9298
793.62,19.0489,50.6581333333,48.9852,48.1061666667,13.9448666667,18.6495333334,23.1931333333,34.1484666667,17.2739333333,20.0084666667,23.8472666667,40.4840666667,17.8685333333
793.93,18.2104,49.4465333334,47.5238,46.7998,12.6256666667,17.6196,22.422,32.8588666667,16.0798666667,19.0512,22.6384,39.3509333334,16.6708666667
794.24,18.7397333333,49.9096666667,47.7176,46.9869666667,12.5862666667,17.6928,22.7012666667,33.2431333334,16.4122,19.6058666667,22.7585333334,39.4826666667,16.8801666667
794.55,17.6403,49.4388666667,47.4424,46.4644333333,11.7160666667,16.2458666667,21.9556,32.3432,15.4373333333,18.4902666667,21.741,38.7458666667,15.9776666667
794.86,17.2086,49.3185333333,46.8966,45.7799,11.4862,15.632,21.3382,31.9539333333,14.7372,17.8900666667,21.5270666667,38.4236,15.2298666667
795.16,17.3956666667,49.5180666667,47.3391333333,45.6459666667,12.1912,16.2009333333,22.1626666667,31.7538,15.2369333333,17.9344,22.2682,38.6228666667,15.6298666667
795.47,16.1227,48.8997333333,47.1002,44.3353666667,10.7157333333,15.4438,21.1696666667,30.5766666667,13.8894,16.8426,21.1778666667,37.4724666667,14.1023666667
795.78,16.0616666667,48.4455333333,46.4262,44.1505666667,10.9214,15.7532666667,21.1539333333,30.5769333334,13.6378666667,16.795,21.2659333333,37.1955333333,14.5392333333
796.09,14.8413666667,47.1758666667,44.9589333333,43.0356333333,10.3093333333,15.1977333333,20.3603333333,29.2126,12.5734666667,16.1065333333,19.7259333333,35.7930666667,14.0384
