wavelength,Back_TanInom,Belly_TanInom,Breast_TanInom,Crissum_TanInom,Crown_TanInom,DorTail_TanInom,Patch10_TanInom,Patch11_TanInom,Rump_TanInom,Throat_TanInom,WingTip_TanInom
244.17,6.57511111111,7.49022222222,6.99344444445,7.43766666667,5.085,9.03277777778,19.1895555556,6.549,7.79088888889,7.30711111111,7.11088888889
244.55,7.35644444444,8.51477777778,7.57288888889,8.26011111111,5.11633333333,9.85111111109,20.3511111111,7.50911111111,8.65466666667,8.51466666666,8.69911111111
244.92,7.02566666667,8.91788888888,7.544,8.17055555556,5.14577777778,10.0386666667,20.9325555556,7.38722222222,9.07444444446,8.37555555556,9.59266666667
245.30,6.17911111111,8.20844444445,6.64388888889,7.46011111111,4.13822222222,8.77555555556,20.5101111111,6.43988888889,8.70755555557,8.01588888889,8.97394444444
245.67,6.107,7.751,6.648,7.55311111111,4.17188888889,8.43711111111,20.6721111111,6.30455555556,8.55166666668,8.49988888889,8.96277777778
246.05,4.66344444444,6.231,5.44211111111,5.81666666667,2.72111111111,6.53655555555,19.7376666667,4.16055555556,7.51255555557,6.67466666667,7.5865
246.42,4.94733333333,6.362,5.79433333333,6.19077777778,3.39744444444,7.06488888889,19.9784444445,4.20833333333,7.9028888889,7.14611111111,7.64605555556
246.79,4.43766666667,6.09788888889,5.664,5.93933333333,3.14466666667,6.56477777778,20.1032222222,3.68711111111,7.59944444446,6.982,7.74111111111
247.17,4.277,5.95855555556,5.51344444444,5.68233333333,2.91788888889,6.21988888889,20.3871111111,3.45544444444,7.37922222221,6.73411111111,8.03188888889
247.54,4.80022222222,6.564,5.68211111111,6.27477777778,3.29655555555,6.23144444444,20.9138888889,3.71555555556,7.61944444443,6.75211111111,8.375
247.92,4.37522222222,5.72144444444,4.92488888889,5.89022222222,2.67044444445,5.72833333333,20.5945555555,2.85355555555,7.29244444445,5.93233333333,7.89483333333
248.29,4.12777777778,5.75277777778,4.76388888889,5.79411111111,2.62744444444,5.60077777778,20.9431111111,2.71033333333,6.935,5.90466666667,7.69894444444
248.67,4.24655555556,5.54533333333,4.72066666666,5.52466666667,2.52177777778,5.36666666667,21.0471111111,2.563,6.74777777778,5.51111111111,7.25961111111
249.04,4.52477777778,5.50277777778,4.90466666667,5.56622222222,2.43477777778,5.29877777778,21.1735555555,2.80766666667,6.81877777778,5.77711111111,7.05794444444
249.42,4.50088888889,5.18422222222,4.99833333333,5.35511111111,2.39144444445,5.147,21.1156666667,2.48088888889,6.40211111111,5.58544444445,6.69205555556
249.79,4.06822222222,4.79977777778,4.57444444444,4.85611111111,1.68844444445,4.52644444445,20.9357777778,1.95388888889,6.01377777778,4.63911111111,5.78055555556
250.17,4.50188888889,5.40766666666,4.9,5.33122222222,2.00555555555,5.10277777778,21.6551111111,2.62344444445,6.44844444445,5.25522222222,5.653
250.54,4.20377777778,4.97255555556,4.35755555555,4.59255555556,1.02188888889,4.032,21.3091111111,2.07933333333,5.94866666667,4.29411111111,4.41172222222
250.92,3.09022222222,3.53555555555,2.74144444444,2.99311111111,-0.28088888889,2.635,20.1103333334,0.862222222221,4.37855555556,2.57677777778,2.567
251.29,2.75722222222,3.10711111111,2.21188888889,2.572,-0.411777777777,2.14,19.8972222222,0.349777777777,3.80644444444,1.69744444444,1.39916666667
251.66,2.46211111111,2.10133333333,1.74055555556,1.53855555556,-1.34766666667,2.00577777778,19.1553333333,-0.382222222222,3.33233333333,1.06144444444,0.673888888889
252.04,2.99111111111,3.00188888889,2.29988888889,1.97611111111,-0.928555555553,2.44033333333,19.7604444444,0.583111111112,3.73611111111,1.717,0.7395
252.41,2.84166666667,2.22,1.67611111111,1.05466666667,-1.58733333333,1.65377777778,19.314,0.01111111111,3.36333333334,1.40966666667,0.377388888889
252.79,2.29044444444,1.79155555556,1.25844444445,0.952333333332,-1.75733333333,1.59844444444,18.8095555556,-0.181555555557,2.98177777778,1.81411111111,0.612166666667
253.16,0.835000000002,0.0115555555533,-0.556777777778,-0.638000000003,-3.22422222222,0.464333333332,17.1188888889,-2.04122222222,0.800222222223,0.521666666667,-1.25255555556
253.54,2.539,2.08333333333,0.876666666665,0.649000000003,-1.34333333333,2.29955555556,18.2718888889,0.330222222224,2.61833333333,2.47033333333,0.796666666667
253.91,2.97866666667,2.80877777778,1.35922222222,0.974111111113,-0.566222222221,3.51133333334,18.4616666667,0.87211111111,3.10333333333,3.23944444444,1.38772222222
254.28,3.32388888889,3.06544444445,1.45644444444,1.43288888889,0.352333333335,3.81755555555,18.7338888889,1.36244444444,3.17111111111,3.57066666667,1.53861111111
254.66,4.11022222222,4.11022222222,2.08544444444,2.43922222222,1.73188888889,4.86633333333,19.9292222222,2.64655555556,3.86633333333,5.098,3.17738888889
255.03,4.87755555556,5.25055555556,2.949,4.15566666667,2.78711111111,5.94755555556,21.2265555556,3.86966666667,5.10133333333,6.5198888889,4.51038888889
255.41,5.25488888889,5.71544444444,3.46511111111,5.025,3.46511111111,6.59755555555,21.2122222222,4.32155555555,6.39322222222,7.27522222223,5.79222222222
255.78,5.38533333333,6.77411111111,4.337,6.01411111111,4.61222222222,7.44233333333,22.1697777778,5.28033333333,7.21966666666,8.03188888888,6.68238888889
256.15,5.54888888889,6.64833333333,4.37111111111,6.20333333333,4.75066666667,7.44666666667,22.039,4.94688888889,7.04077777778,8.31033333333,6.94277777778
256.53,5.46133333333,6.93355555555,5.07122222222,6.93366666667,5.36066666667,7.80177777778,21.9957777778,5.68766666666,7.7011111111,8.80833333333,7.11605555556
256.90,6.04111111111,7.35588888889,5.47266666667,7.71144444444,5.40155555555,8.01922222222,22.4473333333,6.08866666668,8.23277777777,9.0618888889,7.33244444444
257.28,6.01488888889,7.69888888889,6.16788888889,8.37711111111,5.57733333333,7.98333333333,22.9548888889,6.24488888889,9.15344444443,8.98933333333,8.164
257.65,4.14066666667,5.452,3.99311111111,6.71411111111,3.53933333333,6.12222222222,21.7587777778,3.46055555556,6.90122222222,6.64511111111,6.15705555556
258.02,4.92888888889,5.74466666667,4.65133333333,7.34288888889,4.12144444444,6.33366666667,22.2894444445,4.03755555556,7.671,7.06533333333,6.83838888889
258.40,4.89911111111,5.50877777778,4.79166666667,6.90044444445,3.40733333333,5.83911111111,22.0143333333,3.859,7.25200000001,6.82877777778,6.62411111111
258.77,4.85911111111,5.42233333333,5.12533333334,6.76555555556,3.34266666667,6.04777777778,22.0487777778,3.92455555556,7.21144444445,6.68511111111,6.79383333333
259.15,5.60766666667,5.99633333333,5.73355555555,7.00955555556,3.83333333333,6.30855555555,22.4633333333,4.43577777778,7.58444444444,7.21211111111,7.29438888889
259.52,6.10477777778,6.33066666667,6.01944444445,7.01277777778,4.10822222222,6.54644444445,22.6234444445,4.68022222222,7.52455555556,7.60466666667,7.42661111111
259.89,5.90522222222,6.02733333333,5.78322222222,6.75966666667,3.85888888889,6.34655555555,22.4427777778,4.37977777778,7.19611111111,7.567,7.20311111111
260.27,6.13088888889,6.14888888889,5.88022222222,6.70866666667,3.82455555555,6.512,22.5985555556,4.56822222222,7.28644444444,7.85511111111,7.26633333333
260.64,6.398,6.328,5.97355555556,6.89677777778,3.759,6.54688888889,22.7908888889,4.525,7.44411111111,7.92955555556,7.37622222222
261.01,6.71166666667,6.50411111111,6.27077777778,7.04433333333,4.08844444444,6.82822222222,22.9526666667,4.80133333333,7.79211111112,8.06422222222,7.59961111111
261.39,7.36411111111,7.08211111111,6.77855555556,7.442,4.61444444444,7.39422222222,23.5362222222,5.34311111111,8.20977777779,8.39633333333,8.20311111111
261.76,8.12933333333,7.98333333333,7.67766666667,8.16077777778,5.40033333333,8.12066666667,24.1403333334,6.36188888889,9.21944444445,9.184,8.90944444444
262.13,7.757,7.52188888889,7.05611111111,7.61111111111,4.71811111111,7.42277777778,23.8403333333,5.84722222222,8.67922222223,8.55211111111,8.26994444444
262.51,8.49033333333,8.09511111111,7.55777777778,8.24711111111,5.39344444445,8.14066666667,24.1534444444,6.46788888889,9.21022222223,9.17977777778,8.95927777778
262.88,8.88777777778,8.44744444444,7.70644444444,8.33611111111,5.58344444444,8.46988888889,24.178,6.54177777778,9.38933333334,9.58977777777,8.9965
263.25,8.41188888889,7.85711111111,7.35811111111,8.14077777779,5.11488888889,8.09766666666,23.5596666666,6.26122222222,9.1698888889,9.08366666667,8.49211111111
263.63,8.47977777778,7.81355555556,7.27511111111,8.21722222222,4.98033333333,8.06933333333,23.3461111111,6.25888888889,9.06522222222,8.924,8.42933333333
264.00,9.03466666666,8.28422222222,7.71588888889,8.56822222221,5.36966666667,8.04366666667,23.5337777778,6.41166666667,9.6321111111,8.91077777778,8.81605555556
264.37,9.11511111111,8.17466666667,7.97577777778,8.9011111111,5.54411111111,8.05977777778,23.2622222222,6.40055555556,9.81122222222,8.48066666666,9.27611111111
264.75,8.93088888888,8.20122222222,8.09288888889,8.90744444443,5.64855555556,8.03844444444,22.9748888889,6.47888888889,9.45833333332,8.34111111111,9.23738888889
265.12,8.07366666667,7.96455555556,7.76144444445,8.49544444446,5.419,7.902,22.6748888889,6.12155555556,8.90144444443,8.05811111111,8.82744444444
265.49,7.28188888889,7.13588888889,6.88966666667,7.81222222222,4.89044444445,7.20488888889,21.5994444444,5.31344444444,8.41222222222,7.54333333333,7.90455555556
265.87,6.59933333333,6.74166666667,6.21022222222,7.52733333333,4.21244444445,6.91344444444,20.7107777778,4.639,7.72166666667,7.13066666667,7.71038888889
266.24,7.06744444444,7.393,6.90133333333,8.29711111111,5.02033333333,7.53022222222,21.2602222222,5.382,8.073,7.979,8.47072222222
266.61,6.134,6.72977777778,6.19688888889,7.52188888889,4.20611111111,6.891,20.8691111111,4.64777777778,7.55,7.29766666667,7.88655555556
266.98,5.99388888889,6.74833333333,5.926,7.65222222222,3.91422222222,6.47633333333,20.7408888889,4.662,7.29188888889,7.04711111111,7.6115
267.36,6.73966666667,7.68811111111,6.54733333333,7.98677777778,4.50422222222,7.363,21.3863333333,4.99511111111,7.68155555555,7.56233333333,8.42783333333
267.73,6.48922222222,7.74011111111,6.813,7.98,4.33033333333,7.22788888889,21.5351111111,5.00466666667,7.75311111111,7.59755555556,8.49205555556
268.10,6.71355555556,7.98544444444,6.99822222222,8.04211111111,4.47355555556,7.69433333333,21.482,5.35944444445,7.58666666667,7.96622222222,8.51038888889
268.48,6.63677777778,8.07633333334,6.98566666667,7.83344444444,4.387,7.72733333333,21.462,5.28455555555,7.72733333333,8.11366666667,8.47216666667
268.85,6.786,8.16411111111,6.903,7.81966666667,4.49733333333,7.998,21.3916666667,5.35233333333,7.81344444443,8.16422222222,8.46233333333
269.22,7.09088888889,8.12477777778,6.92766666667,7.70766666667,4.49155555555,7.79833333333,21.3154444445,5.27744444445,7.85877777779,8.24555555555,8.42405555556
269.59,6.88522222222,7.95344444445,6.77844444444,7.34822222222,4.21422222222,7.75177777778,21.1242222222,5.14022222222,7.56166666666,7.96511111111,8.23533333333
269.97,7.00033333333,7.50622222222,6.83755555555,7.07022222222,4.43633333333,7.65166666666,21.2278888889,5.20388888889,7.58766666667,7.57011111111,8.24188888889
270.34,7.35255555555,7.54522222222,7.08666666667,7.03566666667,4.72644444444,8.13377777778,20.926,5.383,8.07155555555,7.78288888889,8.60372222222
270.71,7.91622222222,8.25955555555,7.86155555556,7.72533333333,5.54988888889,9.01211111111,21.301,5.92633333333,8.88144444444,8.54866666667,9.30633333333
271.09,7.94488888889,8.18711111111,8.26088888889,7.734,5.86911111111,9.10377777778,21.2476666667,5.906,9.26188888889,8.60877777778,9.62283333333
271.46,7.67855555556,7.704,8.02944444444,7.64811111111,5.85288888889,8.73611111111,20.8797777778,5.82766666667,9.25499999999,8.45666666667,9.19633333333
271.83,7.58177777778,7.46833333333,7.96177777778,7.72,5.91833333333,8.77144444444,20.7314444444,5.91833333333,9.26000000001,8.35677777778,8.96161111111
272.20,7.61244444444,7.20244444444,7.722,7.58377777778,5.77722222222,8.44166666667,20.492,5.73911111111,9.24255555554,8.12233333333,8.84711111111
272.58,7.40133333333,7.084,7.54133333333,7.48066666667,5.64666666667,8.33933333333,20.2671111111,5.71666666667,9.05333333333,7.97533333333,8.67533333333
272.95,7.48288888889,6.86366666666,7.65855555555,7.49688888889,5.68488888889,8.25033333333,20.2625555556,5.685,9.01266666668,7.87588888889,8.83461111111
273.32,7.20111111111,6.53533333333,7.28888888889,7.14088888889,5.269,7.91266666667,19.6987777778,5.44922222222,8.6061111111,7.38122222222,8.80011111111
273.69,6.94622222222,6.23588888889,7.169,6.77,5.061,7.61966666666,19.2507777778,5.17255555556,8.32522222222,7.07633333333,8.5505
274.06,6.96866666666,6.49211111111,7.31311111111,6.87888888889,4.822,7.63855555556,19.1554444444,5.10966666667,8.16699999999,7.32711111111,8.45244444444
274.44,6.58166666667,6.32577777778,7.14177777778,6.60588888889,4.52455555556,7.37855555556,19.011,4.91088888889,7.79366666666,6.98722222222,8.1535
274.81,6.20744444444,5.70677777778,6.80244444444,6.25222222222,4.03088888889,6.70333333333,18.3945555556,4.59622222222,7.21922222222,6.28677777778,7.75211111111
275.18,6.25166666666,5.50711111111,6.43011111111,5.95066666667,3.66111111111,6.39966666667,18.1428888889,4.35466666667,6.67988888889,6.14955555556,7.25861111111
275.55,6.19488888889,5.40177777778,6.22088888889,5.70422222222,3.37677777778,6.41933333333,17.7025555555,4.18055555556,6.44544444444,5.94422222222,7.22033333333
275.93,6.23555555555,5.55555555555,5.94333333333,5.44933333333,3.32488888889,6.41066666667,17.3943333333,3.95688888889,6.11855555556,5.69366666667,7.14111111111
276.30,5.61333333333,5.47,5.55844444444,5.17822222222,2.96366666667,6.28,16.9558888889,3.61911111111,5.74566666667,5.54711111111,6.98777777778
276.67,6.23222222222,6.00944444444,6.104,5.70322222222,3.53655555556,6.76688888889,17.1486666667,4.06588888889,6.13211111111,5.90933333333,7.5745
277.04,6.15955555556,6.22777777778,5.76833333333,5.59233333333,3.20455555555,6.81188888889,16.9021111111,3.90777777778,6.22777777778,5.75688888889,7.45261111111
277.41,6.36388888889,6.54033333333,5.88566666667,5.83433333333,3.44944444444,6.87044444445,16.9911111111,4.01866666667,6.62577777778,5.971,7.55644444444
277.79,7.10611111111,7.32233333333,6.44166666667,6.70311111111,4.05011111111,7.33355555555,17.7005555555,4.95911111111,7.29366666667,6.66866666666,8.14583333333
278.16,7.14133333333,7.50355555555,6.69388888889,6.93733333334,4.31533333333,7.31677777778,17.8617777778,5.24411111111,7.81522222222,6.75633333333,8.54005555556
278.53,6.90522222222,7.09011111111,6.37888888889,6.92211111111,4.05455555555,7.03388888889,17.7252222222,4.84433333333,7.58822222222,6.64766666667,8.28566666667
278.90,7.01711111111,7.00566666667,6.20266666667,6.844,4.02711111111,6.96677777778,17.8102222222,4.81922222222,7.48555555556,6.84411111111,8.3305
279.27,6.94433333333,7.19044444445,6.52344444445,6.99911111111,4.24322222222,7.29977777778,17.7767777778,5.151,7.85211111111,7.07011111111,8.85838888889
279.64,7.2,7.43588888889,6.78133333333,7.28055555555,4.41544444445,7.36088888889,18.2895555556,5.35433333333,8.13888888889,7.37133333333,9.22783333333
280.02,7.25555555556,7.55211111111,6.90066666667,7.319,4.44322222222,7.39322222222,18.4356666667,5.29066666667,8.52122222221,7.61033333334,9.41094444444
280.39,6.94644444444,7.06033333333,6.58377777778,7.06555555556,4.13366666667,6.98266666667,18.2231111111,5.09188888889,8.22588888888,6.97233333333,8.8835
280.76,6.39866666667,6.40366666667,6.05333333333,6.59155555555,3.834,6.302,17.723,4.49922222222,7.66311111111,6.57111111111,7.98822222222
281.13,6.25366666667,6.21922222222,5.99311111111,6.42077777778,4.03166666667,6.08644444445,17.5958888889,4.31633333333,7.61066666665,6.72088888889,8.016
281.50,6.57144444444,6.32166666667,6.31222222222,6.79255555556,4.28011111111,6.50911111111,17.9564444444,4.53466666666,7.64744444444,7.10966666667,8.11105555556
281.87,6.36877777778,6.18544444444,6.14777777778,6.73544444444,4.216,6.38277777778,17.8416666666,4.22066666666,7.35544444444,7.03611111111,8.06772222222
282.25,6.32877777778,5.75966666667,5.778,6.42533333333,4.11666666667,6.09944444444,17.5181111111,3.79544444444,7.06766666667,6.79233333333,7.58166666667
282.62,6.61433333333,5.997,6.10544444444,6.45677777778,4.37066666667,6.03333333333,17.5182222222,3.96044444444,7.26333333333,6.79488888889,7.65766666667
282.99,6.417,6.09688888889,6.00044444444,6.28522222222,4.32166666667,5.94333333333,17.2694444444,3.85266666667,7.12688888889,6.408,7.38783333333
283.36,6.28233333334,5.92844444444,5.64288888889,6.26511111111,4.17677777778,5.75355555556,17.0993333333,3.70377777778,6.94711111111,6.05211111111,7.12822222222
283.73,6.27755555555,5.85544444445,5.57422222222,6.21566666667,4.15077777778,5.70655555556,16.7101111111,3.55066666667,6.915,6.13288888889,6.89838888889
284.10,6.39277777778,5.79844444444,5.61377777778,6.27233333333,4.24844444444,5.64977777778,16.6085555556,3.55377777778,6.84666666667,6.24822222222,6.94066666667
284.47,6.89033333334,6.08944444445,5.96544444444,6.54988888889,4.538,5.96966666667,16.9336666667,3.74111111111,7.045,6.73922222222,7.44166666667
284.85,7.06455555555,6.35866666667,6.13722222222,6.80555555556,4.65866666667,6.29144444444,17.1395555555,4.00888888889,7.19966666667,6.94055555556,7.71583333333
285.22,6.61533333333,5.84388888889,5.62711111111,6.41677777778,4.01822222222,5.87688888889,16.7898888889,3.55911111111,6.67766666667,6.439,6.95688888889
285.59,6.36266666667,5.68111111111,5.33311111111,6.25855555555,3.888,5.71677777778,16.5768888889,3.34266666666,6.52033333333,6.16888888889,6.80011111111
285.96,6.34611111111,5.60333333333,5.246,6.21188888889,3.90888888889,5.773,16.5728888889,3.27911111111,6.64344444444,6.15177777778,6.61866666667
286.33,6.54211111111,5.91955555556,5.39555555556,6.41177777778,4.02388888889,5.90911111111,16.8653333333,3.59133333333,6.70388888889,6.405,6.71266666667
286.70,6.59755555556,5.996,5.37722222222,6.52755555556,4.03122222222,6.14655555556,16.9638888889,3.63255555556,6.80366666666,6.538,6.75838888889
287.07,6.60688888889,6.04088888889,5.37611111111,6.57177777778,3.92055555556,6.17088888889,17.0851111111,3.54788888889,6.93722222222,6.70888888889,6.78794444444
287.44,6.59422222222,5.99755555556,5.426,6.50911111111,3.83511111111,6.23555555556,17.162,3.45533333334,6.92088888889,6.74344444445,6.67416666667
