wavelength,Back_SicUrof,Belly_SicUrof,Breast_SicUrof,Crissum_SicUrof,Crown_SicUrof,DorTail_SicUrof,Patch10_SicUrof,Patch11_SicUrof,Rump_SicUrof,Throat_SicUrof,WingTip_SicUrof
231.02,-30.9368444444,-29.8911333333,-22.8758,-27.6688,-35.9477333333,-34.4952095238,-32.2004666667,-36.4707333333,-30.5010666667,-33.7908333333,-22.5271333333
231.40,-23.7652666667,-25.4832,-16.6470666667,-23.8658,-29.5859333333,-28.238968254,-28.0473333333,-28.5995333333,-23.7475333333,-26.7653,-17.4358
231.78,-19.2468,-21.3182666667,-11.8267333333,-18.3428666667,-24.9340666667,-22.349415873,-22.3352,-20.4143333333,-19.2467333333,-22.6930333333,-12.4671333333
232.15,-16.627362963,-18.771,-11.6946,-16.6108666667,-23.7243333333,-19.079584127,-22.1228,-17.095,-18.6219333333,-19.4413,-10.8381333333
232.53,-13.3457111111,-13.4814666667,-11.2962666667,-13.6667333333,-19.8148,-15.8394952381,-18.2221333333,-12.9628666667,-14.5186,-15.4258666667,-8.22219999999
232.90,-14.0267111111,-13.8758666667,-13.5658666667,-14.4574,-20.1162,-15.6311746032,-18.7986,-14.031,-15.5039333333,-16.531,-10.3875333333
233.28,-16.644762963,-18.4314666667,-20.745,-20.0393333333,-24.5882,-17.9829460317,-25.6078666667,-15.5293333333,-21.9215333333,-20.9802333333,-14.7058666667
233.66,-14.500962963,-14.501,-17.9285333333,-16.9491333333,-21.2053333333,-13.8230952381,-21.0168666667,-10.8475333333,-18.4934666667,-19.0771,-11.9774666667
234.03,-13.2200888889,-11.3662,-13.8070666667,-13.8069333333,-17.1221333333,-12.3080349206,-16.7214666667,-8.41533333333,-15.7741333333,-16.3752333333,-10.1274666667
234.41,1.81549629629,1.2202,-0.1488,-0.297666666666,-1.99406666666,1.14654920635,-0.297599999999,5.29753333333,-0.267999999993,-1.07150000001,3.36306666666
234.78,4.08936296296,2.44446666667,1.30553333334,1.77773333333,2.19446666667,3.22888888889,1.4166,6.00006666667,0.3612,-0.236100000007,4.75006666667
235.16,9.12028148149,6.61713333335,5.99759999999,6.86493333333,8.32713333335,8.51696825396,5.72493333334,10.2849333333,5.62573333333,3.75473333334,9.34339999999
235.54,6.14726666667,4.305,2.7798,4.3788,5.3874,5.91922857143,2.7306,5.9532,1.1316,0.5043,5.6334
235.91,4.2066,2.6076,0.0984,1.6482,3.69,2.03008571429,0.0984,2.8044,-0.246,-2.1648,2.6814
236.29,-0.104992592591,-1.18193333333,-3.30973333333,-1.44213333333,-0.73286666666,-1.80680634921,-2.5532,-1.25293333334,-2.4348,-5.56723333333,0.0472666666668
236.66,1.02655555556,0.268399999998,-0.961933333334,-0.6712,-0.223800000001,0.552942857143,-2.21473333333,-0.089599999994,-0.984466666668,-4.11613333334,1.31993333334
237.04,0.522170370372,0.135533333333,-1.469,-0.836266666666,-0.881266666666,-0.455298412698,-3.16386666667,-1.28813333333,-2.01133333333,-4.97166666667,1.35586666667
237.41,1.3904962963,1.4108,0.364,1.47893333333,0.0910666666674,-1.12585714286,-0.887333333331,-0.887333333326,-0.250133333332,-3.7314,3.09453333333
237.79,1.60001481481,1.44446666667,-0.644466666668,1.02226666667,-0.111066666665,-2.23604126984,-1.88886666667,-2.11113333333,-1.53333333333,-3.8667,3.13326666667
238.17,-0.209918518518,-1.21606666667,-4.08246666667,-2.128,-2.58413333333,-5.36155238095,-5.68946666666,-5.038,-4.4734,-6.86213333335,0.977133333331
238.54,-3.19704444445,-4.6688,-7.36153333333,-4.69046666666,-5.47240000001,-7.49413015872,-9.29433333334,-8.29533333333,-8.40386666666,-10.6189333333,-2.69266666667
238.92,-1.07505925926,-1.60573333333,-4.85773333334,-2.60173333333,-4.34966666667,-5.09973650794,-6.38226666667,-6.4228,-4.93906666667,-7.89633333335,-0.061133333334
239.29,-2.1423037037,-0.890199999998,-5.0188,-2.5,-5.11353333333,-4.14126349206,-5.71966666667,-6.53413333333,-5.77646666667,-7.7083,0.776533333334
239.67,-1.19271851852,0.170866666666,-3.98293333333,-0.957266666667,-3.02566666667,-1.71018412698,-3.35033333334,-4.47886666667,-3.74353333333,-6.43586666667,2.4102
240.04,1.26445185185,1.32726666667,-1.7848,1.18993333333,-2.01366666667,1.2218984127,-1.17473333333,-2.6086,-1.43406666667,-4.21053333333,4.57653333333
240.42,2.03240740741,1.62546666667,-0.165199999999,2.6998,-1.08806666667,2.69205714286,-0.192733333335,-2.25893333333,-0.867733333335,-3.1956,5.303
240.79,0.846548148147,0.300866666667,-0.739466666667,1.8672,-1.7042,1.96873015873,-0.663999999999,-3.421,-1.77946666667,-3.6716,5.08766666667
241.17,0.823696296296,0.439333333333,-0.483333333333,1.41673333333,-1.09813333333,2.74684444444,-0.373466666667,-2.61386666667,-1.09833333333,-2.21313333333,5.3926
241.54,2.29815555556,2.0798,1.3866,2.30773333333,0.769200000001,5.14578095238,1.15853333333,-0.446333333333,0.826266666667,-0.261166666668,6.7428
241.92,3.83796296296,3.45,3.6,4.2,2.76666666667,7.13293650794,3.25833333333,1.96666666667,2.96666666667,2.375,8.60833333335
242.29,5.1616,5.05686666667,5.32273333333,5.88466666667,4.1686,8.80013968253,5.2164,3.64466666667,4.7,3.99016666667,10.3038
242.67,4.32915555555,4.6558,4.57653333333,5.1098,3.12066666667,7.8493968254,4.70626666666,2.8756,4.10093333333,3.58183333333,9.96760000001
243.05,2.93180740741,3.2072,3.1932,3.96346666667,1.79966666667,6.85506031746,3.57133333333,2.0028,2.72413333333,2.5455,8.50839999999
243.42,3.56867407407,3.27113333333,3.6852,4.4996,2.2844,7.10038730159,4.1892,2.44286666667,3.54733333334,2.99523333333,8.68180000001
243.80,3.72325185185,3.30626666667,4.02293333333,4.57753333333,2.34626666667,7.55554603175,4.3272,2.65726666667,3.9148,3.52933333334,8.83706666667
244.17,3.61025925926,3.33993333333,4.11566666666,4.7468,2.51166666667,7.41274920635,4.12886666667,2.7154,3.70146666667,3.764,8.764
244.55,3.74383703704,3.8746,4.3116,4.66606666667,2.5262,7.50510793651,4.26086666667,3.07693333333,4.1786,3.80186666667,8.92066666668
244.92,3.82916296296,3.9786,4.1214,4.722,2.4858,7.48978412698,4.34146666667,3.2412,4.47213333333,3.6961,8.70653333334
245.30,3.61575555555,3.6494,4.045,4.5892,1.93453333333,7.37253015873,4.04506666667,2.92393333333,4.14406666667,3.24266666667,8.45846666667
245.67,3.23530370371,3.10933333333,3.56726666667,4.2768,1.6856,6.94750793651,3.75346666667,2.47046666666,3.63773333333,2.85046666667,8.11573333333
246.05,2.57814814815,2.48113333333,3.05686666667,3.69666666667,1.0648,6.41473333333,3.08866666667,1.8688,2.89233333333,2.12016666667,7.5576
246.42,2.50562962963,2.2556,2.86426666667,3.594,0.9256,6.00781904762,2.91013333333,1.8302,2.63913333333,1.99716666667,7.3546
246.79,3.28523703703,2.993,3.56353333333,4.20233333333,1.7,6.7253015873,3.5864,2.58606666667,3.28193333333,2.67356666667,7.75066666666
247.17,3.94039259259,3.56973333333,4.18126666667,4.64013333333,2.14046666667,7.21824444444,4.128,3.00453333333,3.64786666667,3.2781,8.33426666667
247.54,3.74457037037,3.44966666667,4.15526666667,4.3376,1.92066666667,7.26988888889,4.06426666667,2.95353333333,3.41946666667,3.4363,8.2936
247.92,3.86613333333,3.69573333333,4.32193333333,4.48606666667,2.08566666667,7.29885396825,4.30233333333,3.24313333333,3.53173333333,3.60873333333,8.58493333333
248.29,4.02681481481,3.788,4.4776,4.468,2.3018,7.5058031746,4.50346666667,3.3366,3.54926666667,3.77656666667,8.66553333334
248.67,4.49462222222,4.0936,4.80706666667,4.79093333333,2.883,7.92518412698,4.85866666667,3.645,3.67066666667,4.28896666667,9.06853333334
249.04,4.7442962963,4.40153333334,5.08926666667,5.12573333334,3.317,8.11417142857,5.1884,3.9452,3.75986666667,4.73533333333,9.22613333333
249.42,5.36353333333,5.01726666667,5.72026666667,5.88386666667,4.07793333333,8.65955555555,6.10986666667,4.6624,4.41193333333,5.46636666667,9.81219999999
249.79,5.52634074074,5.1316,5.96826666667,6.1326,4.23153333333,8.92054285714,6.30053333333,4.93746666667,4.46313333333,5.81313333334,9.9832
250.17,6.41897037037,5.854,6.60186666667,6.9174,4.916,9.68945396824,7.0628,5.72466666667,5.17886666667,6.65866666667,10.677
250.54,6.65808888889,6.07293333333,7.00046666667,6.9874,5.24933333333,9.92842222221,7.45553333333,6.00353333333,5.48766666667,6.9918,10.9102
250.92,6.63474814815,5.90293333333,7.014,7.06013333333,5.23146666667,9.79701904761,7.52786666667,6.01853333333,5.53706666667,6.99536666667,10.9909333333
251.29,6.54000740741,6.002,6.83166666667,7.10333333333,5.41486666666,9.85154285714,7.4916,6.0892,5.8224,7.0355,11.0334666667
251.66,6.03000740741,5.47113333333,6.11953333333,6.58053333333,5.0202,9.06443492064,6.986,5.4002,5.28366666667,6.4564,10.5470666667
252.04,6.31970370371,5.71206666667,6.32946666667,6.66153333333,5.18286666667,9.12541269841,7.2166,5.42666666667,5.55126666667,6.6172,10.5784666667
252.41,6.42682222222,6.0174,6.4766,6.98333333333,5.18333333333,9.28731111111,7.37406666667,5.6478,5.85906666667,6.7194,10.8948
252.79,6.13376296296,5.6056,6.0666,6.7792,4.88206666667,8.80936190476,7.10066666667,5.32153333333,5.62153333334,6.43616666666,10.5680666667
253.16,6.23652592593,5.38213333333,5.89686666667,6.61793333333,4.4662,8.93553333333,6.9702,5.32246666667,5.5934,6.21956666667,10.8132
253.54,5.79023703704,5.0586,5.54913333333,6.15973333333,4.0338,8.8391968254,6.5958,4.9386,5.3148,5.68826666667,10.4496666667
253.91,5.66088888889,4.9018,5.372,6.0414,3.62386666667,8.5340952381,6.31266666667,4.5864,5.19486666667,5.25863333333,10.1963333333
254.28,5.08846666667,4.37993333333,4.85226666667,5.19906666667,3.13993333333,7.58314603175,5.56886666667,3.75426666667,4.64173333333,4.58476666667,9.53933333333
254.66,4.54007407407,3.7612,4.0166,4.48606666667,2.3588,7.23657142857,4.8842,2.91146666667,3.87393333333,3.99886666667,8.79973333333
255.03,4.0540962963,3.5378,3.75446666667,4.37406666667,1.87106666667,7.3155015873,4.46713333333,2.60846666667,3.56266666667,4.0365,8.63066666666
255.41,3.70725185185,3.11533333333,3.71166666667,4.0064,1.4296,6.79414285714,4.19866666667,2.40366666667,2.93593333333,3.64103333333,8.34606666667
255.78,4.54418518518,3.88466666667,4.48713333333,4.79486666667,2.2436,7.55124444444,5.01286666667,3.48073333333,3.7372,4.15066666667,9.03199999999
256.15,4.04833333333,3.1086,3.8114,4.2988,1.8424,6.97499365079,4.45086666667,3.0136,3.1528,3.51693333333,8.36979999999
256.53,4.15088888889,3.2346,4.08646666667,4.06166666667,2.27166666667,6.64890793651,4.40746666667,2.74066666667,3.10493333333,3.45986666667,8.16039999999
256.90,3.64086666667,2.8588,4.03773333333,3.8962,1.73906666667,6.42991428571,3.90813333333,2.52873333333,2.74093333333,2.87943333333,7.52133333333
257.28,3.84028888889,3.1068,4.439,4.0886,2.20073333333,6.58840952381,4.0236,2.78853333333,3.053,3.1633,7.54586666667
257.65,3.7498,3.0686,4.09926666667,3.89873333333,2.11393333333,6.13541587302,3.536,2.58646666667,2.7154,3.21863333333,7.664
258.02,4.24644444445,3.921,4.6812,4.39866666667,2.87006666667,6.62606349206,4.35306666667,3.32293333333,3.47233333333,4.1246,8.457
258.40,4.09915555555,3.77506666667,4.428,4.49173333333,2.61486666667,6.73346984127,4.37466666667,3.45573333333,3.45573333333,4.0855,8.49373333333
258.77,4.55714814815,4.26293333333,4.8748,5.01613333333,3.04906666667,7.15411428571,4.77013333333,3.92813333333,3.96813333333,4.59203333333,8.85513333333
259.15,4.82923703704,4.32206666666,5.048,5.10913333333,3.25413333333,7.42377777778,4.9646,4.0356,4.1052,4.66006666667,9.08359999999
259.52,5.0352,4.3892,5.3242,5.31913333333,3.47733333333,7.7922952381,5.11006666667,4.2644,4.53193333333,4.84403333333,9.3084
259.89,4.79905925926,4.16486666667,5.2608,5.13826666667,3.30926666667,7.65312063492,4.89533333333,4.0158,4.39553333333,4.672,9.1204
260.27,5.02273333333,4.4352,5.61466666667,5.45933333334,3.56853333333,7.80664126984,5.07026666667,4.21273333333,4.62766666667,4.89503333333,9.41253333334
260.64,5.20061481481,4.66233333333,5.8348,5.749,3.65466666667,8.08282222222,5.39053333333,4.5926,4.89693333333,5.19776666667,9.62253333333
261.01,5.48697037037,5.0224,6.09926666667,5.95613333333,3.97686666667,8.40241269841,5.79753333333,4.89066666667,5.2458,5.601,10.0224666667
261.39,5.71651851852,5.19906666667,6.19766666666,6.14593333333,4.08526666667,8.57169523809,5.9904,5.08613333333,5.402,5.80313333333,10.1792
261.76,5.86457777778,5.12986666667,6.24866666667,6.1668,4.1252,8.67621904761,6.11066666667,5.14366666667,5.5198,5.7393,10.1052
262.13,6.08223703704,5.16673333333,6.41753333333,6.315,4.263,8.85423492063,6.283,5.22293333333,5.63573333333,5.77606666667,10.2285333333
262.51,6.59554814815,5.6228,6.99073333333,6.71186666667,4.78886666666,9.32686349207,6.6798,5.58846666666,6.0478,6.20183333333,10.5630666667
262.88,6.71304444444,5.90733333333,7.36746666666,7.0918,5.09533333333,9.69768888889,6.98926666667,5.98073333333,6.30326666667,6.44086666667,10.8032666667
263.25,6.28631851852,5.69833333333,7.06946666667,6.85526666666,4.76186666667,9.3086984127,6.74653333333,5.70793333333,5.9764,6.09456666667,10.3579333333
263.63,5.93911111111,5.47106666667,6.75753333333,6.70153333333,4.36646666667,8.87578412698,6.53033333333,5.5026,5.43613333333,5.76476666667,9.96339999999
264.00,5.86126666667,5.44826666667,6.50886666667,6.74926666667,4.09106666667,8.7427936508,6.46366666667,5.45966666667,5.27546666667,5.84516666667,9.94166666668
264.37,5.60422222222,5.2582,6.17766666667,6.5572,3.67373333333,8.7765079365,6.16973333333,5.28946666667,5.00386666667,5.72376666667,9.66346666667
264.75,5.09583703704,4.89373333333,5.474,6.44006666667,3.33133333333,8.38142857143,5.657,4.77433333333,4.39666666666,5.335,9.19106666667
265.12,4.95600740741,4.6734,5.0892,6.32533333333,3.13513333334,8.05975555556,5.41913333333,4.43786666667,4.05733333333,5.18546666667,8.84446666668
265.49,4.29508148148,4.19393333333,4.64573333333,5.8956,2.76873333333,7.62302539682,4.72733333333,3.746,3.5164,4.60066666667,8.4774
265.87,4.05121481481,4.13033333333,4.5298,5.85273333333,2.70966666667,7.25933333333,4.57886666667,3.6744,3.24473333333,4.8071,8.43786666667
266.24,3.8750962963,4.0094,4.22646666667,5.73313333333,2.39253333333,7.08008888889,4.28893333333,3.5354,3.00626666667,4.70596666667,8.04486666667
266.61,3.97542222222,4.16653333333,4.25886666667,5.93986666667,2.45393333333,7.15442539683,4.4752,3.63473333333,3.1242,4.75896666667,8.0106
266.98,3.63353333333,3.65146666667,3.59626666667,5.36666666667,1.8222,6.53077777778,3.92126666667,2.96333333333,2.583,4.27916666667,7.6142
267.36,4.20284444444,4.0396,3.97593333333,5.76406666667,2.30513333333,6.93795238095,4.27446666667,3.4256,2.9594,4.6922,8.06913333333
267.73,4.7439037037,4.53526666667,4.3796,6.2422,2.9122,7.4279015873,4.7586,3.897,3.59906666667,5.2801,8.44513333333
268.10,5.05405185185,4.8316,4.73713333333,6.4652,3.29873333333,7.66737142857,4.97013333333,4.05406666666,3.96293333333,5.4076,8.64006666667
268.48,4.88067407408,4.693,4.631,6.09426666667,3.233,7.45102857143,4.95286666667,3.81133333333,3.7526,5.20813333333,8.51053333333
268.85,4.87631851852,4.6124,4.8156,5.79033333333,3.25033333333,7.41151111111,4.97546666667,3.84693333333,3.93606666667,5.13686666667,8.73293333333
269.22,4.79367407407,4.40293333333,4.83793333333,5.6992,3.1338,7.32524444445,4.94766666667,3.86733333333,3.89173333333,4.9597,8.66566666667
269.59,4.83322962963,4.45226666667,4.8714,5.65986666666,3.1298,7.22966666667,5.152,3.92986666667,3.8708,5.06936666667,8.65366666667
269.97,5.30005925926,4.88686666667,5.40246666667,6.00733333333,3.55073333333,7.85826984127,5.71633333333,4.44346666667,4.4206,5.39233333333,9.11159999999
270.34,5.12915555555,4.85466666667,5.2828,5.83013333333,3.44826666667,7.80351746032,5.62033333333,4.38106666667,4.46046666666,5.256,9.06853333333
270.71,4.80066666667,4.58373333333,4.97726666667,5.5028,3.08433333333,7.56134920635,5.36246666666,4.04193333333,4.1134,4.97046666667,8.85693333334
271.09,5.02253333333,4.62033333333,5.2198,5.71546666667,3.33326666667,7.80035238095,5.6434,4.218,4.33266666667,5.15173333333,8.9502
271.46,4.96166666667,4.6436,5.3508,5.6654,3.3098,7.8203047619,5.7278,4.3186,4.3706,5.122,8.8998
271.83,4.82820740741,4.37806666667,5.16466666667,5.49686666666,3.09826666667,7.54766031746,5.56833333333,4.10226666667,4.11753333333,4.8404,8.705
272.20,4.57073333333,4.16946666667,4.9244,5.31446666667,2.89973333333,7.32454285714,5.45686666667,4.06446666667,3.842,4.66933333333,8.34646666667
272.58,4.64251111111,4.3014,5.01973333333,5.52093333333,2.99,7.46173015873,5.58033333333,4.2988,4.07653333334,4.80496666667,8.44446666666
272.95,4.55661481481,4.21713333333,4.87953333333,5.4932,2.8042,7.51526984127,5.38073333333,4.14373333333,3.88466666667,4.76466666667,8.2704
273.32,4.6143037037,4.3582,4.86373333333,5.4354,2.83133333333,7.72828571429,5.34266666667,4.09673333333,3.96226666667,4.83326666667,8.23993333333
273.69,5.08153333333,4.80253333333,5.33726666667,5.82253333333,3.27513333333,8.19882222223,5.78533333333,4.4758,4.50046666667,5.2866,8.63733333333
274.06,4.76723703704,4.6658,5.0644,5.6824,2.8488,7.83390476191,5.4152,4.02213333333,4.12066666667,5.0113,8.26653333333
274.44,4.72162962963,4.50326666667,5.00826666667,5.63333333334,2.92886666667,7.63328571429,5.1818,3.9266,3.9392,5.0197,8.14626666667
274.81,4.8025037037,4.6114,5.2808,5.74546666667,3.27033333333,7.68423492064,5.2888,4.16,4.22833333333,5.063,8.28873333333
275.18,4.97105185185,4.89126666667,5.47853333333,5.8816,3.59353333333,7.86684126984,5.3424,4.53086666667,4.50406666667,5.21826666667,8.44213333333
275.55,5.06708148148,4.95933333333,5.42,5.95933333333,3.76426666667,7.84075555556,5.30353333334,4.6314,4.67746666667,5.33593333333,8.54193333333
275.93,5.3161037037,5.39873333333,5.66486666667,6.06846666667,4.09493333333,8.1457015873,5.5662,4.8578,4.92106666667,5.6127,8.93933333333
276.30,5.70605185185,5.80333333333,5.91226666667,6.337,4.44826666667,8.44950158729,5.7698,4.94273333333,5.17746666666,5.89006666667,9.37693333333
276.67,5.41222962963,5.58386666667,5.62353333334,6.09133333333,4.20913333333,8.10986349207,5.37713333333,4.62306666667,4.97726666667,5.64773333333,9.12406666667
277.04,5.58706666667,5.8298,5.87273333333,6.2426,4.46526666667,8.20325396826,5.66926666667,4.89533333333,5.2278,5.80106666667,9.272
277.41,5.83626666667,6.13806666667,6.21846666667,6.6984,4.6962,8.37619365079,5.95433333333,5.25346666667,5.55806666667,6.1438,9.694
277.79,5.52979259259,5.73966666666,5.82293333333,6.49146666667,4.30766666667,8.14534603175,5.5762,5.0452,5.21166666666,5.7856,9.46193333335
278.16,5.19182962963,5.43966666667,5.523,6.21553333333,4.22133333333,8.02920000001,5.3246,4.95106666667,4.9798,5.52866666667,9.21846666666
278.53,5.19174814815,5.38953333333,5.5698,6.15993333333,3.91186666667,8.12875873017,5.37506666667,4.9054,4.9198,5.2449,9.08353333333
278.90,5.47101481481,5.52853333333,5.6538,6.45886666667,3.91226666667,8.38367936509,5.59966666667,5.0476,5.07606666667,5.4616,9.19606666668
279.27,5.60617037037,5.67433333333,5.91186666667,6.70613333334,3.98086666667,8.57316507937,5.74493333333,5.13153333333,5.1822,5.66436666667,9.3638
279.64,5.61823703704,5.61906666667,5.9758,6.61366666667,3.93093333333,8.60996507936,5.59413333333,4.98673333333,5.0426,5.6134,9.33266666667
280.02,5.31256296296,5.3802,5.71626666667,6.4436,3.61706666666,8.30758412698,5.3362,4.80993333333,4.8072,5.44756666667,8.93386666666
280.39,5.24126666667,5.218,5.62033333333,6.26966666667,3.41786666667,8.1842952381,5.31733333333,4.78086666667,4.71353333333,5.3601,8.82906666667
280.76,5.77691111111,5.6316,6.1282,6.7678,3.7518,8.67867619048,5.8552,5.2572,5.0102,5.85,9.26906666666
281.13,5.82180740741,5.61633333333,6.18426666667,6.89533333333,3.83726666667,8.81260952381,5.94053333333,5.28706666667,5.02573333333,5.9493,9.23973333333
281.50,6.02845925926,5.668,6.38826666667,6.88886666667,3.95366666667,8.81505714286,6.127,5.52866666667,5.08913333333,6.04286666667,9.32833333333
281.87,6.09887407407,5.75746666667,6.48153333333,6.91826666667,3.9196,8.67913968255,6.14193333333,5.4796,5.04993333333,6.11703333333,9.27586666667
282.25,6.44913333333,5.926,6.74346666667,7.1138,4.18446666667,8.91549841269,6.4152,5.59086666667,5.29053333333,6.4024,9.57966666667
282.62,6.50931851852,6.048,6.8282,7.19866666667,4.45673333333,9.09203492063,6.58246666667,5.6934,5.45466666667,6.69513333333,9.75213333333
282.99,6.25631851852,5.76566666667,6.56466666667,6.9062,4.13666666667,8.76125714286,6.2138,5.35066666667,5.05526666667,6.45706666667,9.50953333333
283.36,5.68337777778,5.22486666667,5.95973333333,6.29913333333,3.55813333333,8.15754603175,5.67446666667,4.71026666667,4.51786666667,5.8872,9.01213333333
283.73,5.74497037037,5.33333333333,5.999,6.47653333333,3.61746666667,8.1557047619,5.8912,4.72473333333,4.71206666667,5.9947,9.13266666666
284.10,5.9249037037,5.54566666667,6.217,6.69913333333,3.8104,8.36005714286,6.11746666667,4.90693333333,4.97206666667,6.26596666667,9.49046666666
284.47,5.7394962963,5.50533333333,6.19693333333,6.6132,3.7336,8.32520000001,6.0088,4.7958,4.82366666666,6.24953333333,9.42326666667
284.85,5.54957777778,5.31746666667,5.94653333333,6.4594,3.55013333333,8.05011746032,5.77426666667,4.5606,4.6168,6.07623333333,9.26633333333
285.22,5.2985037037,5.05386666666,5.59773333333,6.1474,3.3154,7.72853650794,5.5142,4.2606,4.33486666667,5.85933333333,9.01566666667
285.59,4.86402962963,4.789,5.17813333333,5.819,2.96393333333,7.51369523809,5.13486666666,3.87546666667,3.9996,5.5097,8.66079999999
285.96,4.90922962963,4.9144,5.22093333333,5.9344,3.22406666667,7.65322222222,5.2656,4.01406666667,4.15433333333,5.61426666667,8.783
286.33,4.87422222222,4.8926,5.16926666667,5.8692,3.19026666667,7.51782539683,5.16013333333,4.021,4.15953333333,5.47683333333,8.70119999999
286.70,4.8099037037,4.88453333333,5.0374,5.87126666667,3.082,7.3248031746,5.06866666667,3.96026666667,4.0762,5.3373,8.72133333333
287.07,4.73594074074,4.95113333333,4.98626666667,5.78226666667,3.14213333333,7.38864761905,5.126,3.94753333333,4.13853333333,5.34106666667,8.68179999999
287.44,5.08271111111,5.36026666667,5.33633333333,6.15246666667,3.56733333333,7.71024126983,5.502,4.33206666667,4.46286666667,5.66516666667,9.08040000001
287.82,5.09617777778,5.32953333333,5.35546666667,6.09626666667,3.613,7.62634603174,5.51846666667,4.34266666667,4.32413333333,5.63986666667,8.99080000001
288.19,5.00253333333,5.16486666667,5.29813333333,5.96186666667,3.50206666667,7.51663809524,5.3394,4.15073333333,4.16573333333,5.44063333333,8.73646666666
288.56,4.99039259259,5.10046666667,5.28026666667,5.97913333333,3.51326666667,7.46050793651,5.25193333333,4.07006666667,4.20646666667,5.38823333333,8.64206666667
288.93,4.96808888889,5.0898,5.24373333333,5.8478,3.40086666667,7.43079047619,5.19813333333,3.9916,4.18366666666,5.2333,8.58739999999
289.30,5.24507407407,5.41406666667,5.5558,6.13813333333,3.5622,7.76127619048,5.37573333333,4.25933333333,4.46426666667,5.46583333333,8.91693333334
289.67,5.31844444444,5.39873333333,5.64886666667,6.2356,3.66713333333,7.69185079365,5.2872,4.29053333333,4.48686666667,5.4882,8.9948
290.04,5.37611111111,5.36533333333,5.84413333333,6.29786666667,3.62386666667,7.65217142857,5.265,4.3458,4.485,5.42716666667,8.98939999999
290.41,5.3558,5.39806666667,5.93253333334,6.41286666667,3.65486666667,7.75424444444,5.38446666667,4.36573333333,4.5612,5.59563333334,9.04706666668
290.78,5.60243703704,5.67293333333,6.26213333333,6.65893333333,3.96933333333,8.00403492063,5.69813333333,4.53306666667,4.755,5.92293333333,9.21826666667
291.15,5.94706666667,5.9894,6.67253333333,7.1176,4.3034,8.25233968254,6.04213333333,4.90626666667,5.03506666667,6.32036666667,9.55113333333
291.52,6.24426666667,6.1608,6.92766666667,7.33666666667,4.42926666667,8.50195873016,6.27146666667,5.07753333333,5.2968,6.5867,9.61560000001
291.89,6.01817777778,6.0574,6.77073333333,7.1978,4.12593333333,8.36938730159,5.9774,4.86326666667,5.11973333333,6.39913333333,9.40386666667
292.26,6.01030370371,6.20746666667,6.8354,7.2786,4.1646,8.35922539683,6.0304,4.933,5.13613333334,6.46643333333,9.52633333332
292.64,6.26054814815,6.39146666667,7.07933333333,7.47973333333,4.26646666667,8.50516190477,6.26013333333,5.2294,5.3196,6.6573,9.79766666666
293.01,6.342,6.44773333333,7.165,7.58206666667,4.30193333333,8.53135238095,6.40593333333,5.29653333333,5.3758,6.8773,9.82779999999
293.38,6.23891111111,6.31086666667,7.00153333333,7.46646666667,4.131,8.28586349206,6.37766666667,5.06286666666,5.19886666667,6.78286666667,9.60013333332
293.75,5.88341481481,6.03646666667,6.5934,7.11466666667,3.8212,8.03783174603,6.22073333333,4.6544,4.86173333333,6.56823333333,9.17293333333
294.12,5.34339259259,5.6446,6.01173333333,6.5776,3.2814,7.60338412698,5.7046,4.11473333333,4.39246666667,6.19706666667,8.67126666667
294.49,5.11419259259,5.39213333333,5.6822,6.25406666667,2.8902,7.33268888889,5.26546666667,3.8236,3.98893333333,6.01893333333,8.26599999999
294.86,4.93448888889,5.26173333333,5.703,6.1028,2.6754,7.24233333333,5.04413333333,3.6826,3.87253333333,5.93546666667,8.09933333333
295.23,4.67091851852,5.11126666667,5.5586,5.86906666667,2.42153333333,7.00732380952,4.77046666667,3.4114,3.62086666666,5.72053333333,7.86033333333
