wavelength,Back_ConSpmm,Belly_ConSpmm,Breast_ConSpmm,Crissum_ConSpmm,Crown_ConSpmm,DorTail_ConSpmm,Rump_ConSpmm,Throat_ConSpmm,WingTip_ConSpmm
749.38,13.3758,41.4104666667,26.4838,39.3994,9.48093333333,13.0721333333,14.6034666666,27.3392666667,18.3610666667
749.70,13.0706,41.2978666667,26.3184,39.1456666667,8.96666666667,12.6762666667,14.2926666667,26.9886666667,18.2223333333
750.01,12.9931333333,41.285,26.1612666667,39.0749333333,8.67873333333,12.4744,14.1824,26.6931333333,18.0706
750.33,12.6402666667,41.1394,26.0504,39.0171333333,8.49906666667,12.3804666667,13.9529333333,26.76,17.8144666667
750.64,12.2892,41.0942666667,26.0053333333,39.0667333333,8.15040000001,12.3263333333,13.7026,26.5257333333,17.5327333333
750.96,12.9838,41.7414666667,26.7070666666,39.4587333333,8.84846666667,12.9366666667,14.2678,27.0532666667,18.1913333333
751.27,13.5402,42.5784666667,27.525,40.397,9.58439999999,13.7878,14.9008,27.7964,19.0397333334
751.59,13.5378666667,42.8216666667,27.7345333333,40.6618666667,9.72366666667,13.9474,15.0017333333,28.0724,19.2664
751.90,13.0482666667,42.4992,27.3327333333,40.2402666667,9.24826666665,13.7726666667,14.686,27.5318,18.9941333333
752.22,13.0326,42.3362666667,27.3405333333,40.2626,8.92700000001,13.5787333333,14.7124,27.4997333333,18.9632
752.53,13.4026666667,42.7993333333,27.9972666667,40.9296,9.47293333333,14.2700666667,15.6039333333,28.2358,19.4469333333
752.85,13.0684666667,42.2806666667,27.5748,40.4954,9.1332,13.9388,15.5417333333,27.7846,19.1846
753.16,13.1372,42.2751333333,27.7439333333,40.413,9.33060000001,14.032,15.5360666667,27.9331333333,19.3393333333
753.47,13.1512,42.0583333333,28.0654,40.3436,9.44346666666,13.9829333333,15.4742,27.9141333333,19.3126666667
753.79,13.2080666667,42.323,28.0229333333,40.525,9.20533333334,13.6496666667,15.3816666667,27.8524666667,19.5132
754.10,14.2116,42.8042666667,28.8104666667,40.8714,9.92393333332,14.4986,16.2482,28.7484,20.4218666667
754.42,13.9133333333,42.7392,28.5884,40.6638666667,9.49333333334,14.3501333333,16.2685333333,28.5185333333,20.0488666667
754.73,14.2156,42.7836666667,28.722,40.7457333333,9.61126666667,14.6462666667,16.5616666667,28.7884666667,20.0455333333
755.05,13.8950666666,42.4645333333,28.2465333333,40.516,9.3734,14.6428,16.4016,28.3588,19.5646666667
755.36,13.8822,42.6244,28.4151333333,40.5136,9.36493333334,14.5436,16.4082,28.3554,19.6095333333
755.67,13.7802666667,42.8509333333,28.2624,40.4008,9.32613333333,14.5248666667,16.3794,28.4928,19.5638666667
755.99,13.7095333333,42.828,28.1324666667,40.2867333333,8.87086666666,14.2115333333,16.0502666666,28.2508666667,19.3046
756.30,13.7092,43.1941333333,28.5059333333,40.5348,9.01893333333,14.5220666667,16.1625333333,28.6684,19.6929333333
756.62,13.7771333333,43.3657333333,28.3622,40.7142,9.3868,14.7871333333,16.4322,28.8348,19.6248666667
756.93,13.5885333334,43.4939333334,28.4244666667,40.6309333333,9.34719999999,14.8723333333,16.4844,29.0263333333,19.431
757.24,13.9526666667,44.0340666667,29.1508666667,40.9778,9.95106666666,15.6546,17.0378666667,29.5527333333,19.6559333333
757.56,13.6101333333,43.8484666667,28.9568,40.6698666667,9.85260000001,15.5651333334,16.7159333333,29.27,19.2135333333
757.87,13.2603333333,43.6895333333,29.0594,40.3581333333,9.74253333334,15.5032,16.3945333333,29.2931333333,19.1891333333
758.18,12.7899333333,43.4683333333,28.9022,39.5004,9.515,15.1676666666,15.9043333333,29.2049333333,18.6104
758.50,13.3187333333,44.0409333333,29.8739333333,39.5026666667,10.0566666667,15.5128666667,16.3504666667,29.9615333333,19.2576666667
758.81,13.1565333333,44.0774666667,29.7974666667,39.1197333333,10.1142666667,15.4290666667,16.1326666667,30.0440666667,18.8692
759.13,13.6216666667,44.4906666667,30.5111333334,39.5656,10.7411333334,16.1080666667,16.4658666667,30.5950666667,19.164
759.44,13.2388,44.3257333333,30.3160666667,38.8295333333,10.6398,15.6706,16.1033333333,30.4687333334,18.6986666667
759.75,13.4064,44.4322666667,30.4418,38.5286666667,10.6936666667,15.7648666666,15.9546666667,30.5767333333,18.4446666667
760.07,13.8046,44.6836666667,30.9152,38.4267333334,11.0022666667,16.2588,16.3639333333,30.9696,18.6949333333
760.38,13.9406,45.0398,31.2942,38.7057333333,11.2870666667,16.493,16.5076,31.269,19.1578
760.69,14.1244,45.329,31.5749333333,38.4969333333,11.5534,16.7278,16.5839333333,31.726,19.3454666667
761.01,13.7024666667,45.4986,31.5016666667,38.4877333333,11.1678,16.3578,16.3258666667,31.6293333333,19.038
761.32,13.5000666667,45.6488,31.2245333333,38.4958,10.9674666666,16.1125333333,16.0325333333,31.6866,18.937
761.63,13.9908,46.2026666667,31.6517333333,39.0624,11.7551333334,16.7702,16.6799333333,32.1755333333,19.5661333333
761.94,14.2128,46.4356,31.844,39.2777333333,12.0108,16.9059333333,17.0148666667,32.3672,19.7944666667
762.26,14.716,46.6971333333,32.1636666667,39.4457333333,12.4713333333,17.4051333333,17.6640666667,32.6816666667,20.3380666667
762.57,14.5353333333,46.3984666667,31.8427333334,38.9806,12.3994666667,16.9833333333,17.4517333333,32.2757333333,20.2002666667
762.88,15.2285333334,47.2245333333,32.7495333333,39.9626666667,12.9911333333,17.8660666667,18.3548666667,33.1837333333,21.1301333333
763.20,15.1118,47.1636,32.708,39.9692666667,13.0067333333,17.6773333333,18.3808666667,33.0512666667,21.1556666667
763.51,14.5842666667,46.9697333333,32.3158666667,39.5884666667,12.238,17.0364,17.7176666667,32.7744666667,20.7424
763.82,14.3576666667,46.4850666667,31.6535333333,39.2538,11.8353333333,16.7452666667,17.3756666667,32.3226666667,20.3496666667
764.14,14.3858,46.271,31.5636,39.3982,11.8659333333,16.7988,17.5047333333,32.2066666667,20.2994666667
764.45,14.9945333333,46.2719333333,31.7159333333,39.6930666667,12.3821333333,17.4040666667,18.0510666667,32.4862666667,20.6962666667
764.76,15.5937333333,46.7057333333,32.5008,40.4052,13.188,18.0554,18.7092666667,32.9448666667,21.2574666667
765.07,15.4629333333,46.4497333333,32.3929333333,40.5931333333,12.7084,17.7808666667,18.5995333333,32.7258,21.5738666667
765.39,15.4482666667,46.088,32.1759333333,40.6354666667,12.5606666667,17.751,18.3684666667,32.4056,21.4556
765.70,15.508,45.7890666667,32.1022666667,41.0574,12.3136666667,17.4242,18.0996666667,32.4810666667,21.3856666667
766.01,15.4704,45.5384,32.1652,41.4535333333,12.1420666667,17.4614666666,18.2512,32.6862,21.5762
766.32,15.5554666667,45.4068666667,32.021,41.5922666667,12.3008,17.4837333333,17.9842,32.4828,21.4558666667
766.64,16.1978,45.641,32.4322,42.4578666667,12.8608666667,18.4468,18.6080666667,32.8828666667,21.9707333333
766.95,16.8818,45.9508,33.0707333333,43.5675333333,13.6188,19.0445333333,19.2766,33.2305333333,22.9545333333
767.26,17.6484,46.5256666667,33.8468,44.4052666667,14.3406,19.5964,20.0156,33.882,23.9624666667
767.57,17.3944666667,45.9490666667,33.578,44.6606,13.9653333333,19.3354,19.4618666667,33.6839333334,23.9674
767.88,17.3197333334,46.0905333333,33.8668,45.3050666667,14.0248,18.8602666667,19.3469333333,33.9435333333,24.4044666667
768.20,16.345,44.8019333333,32.6855333333,44.5217333333,12.7686,17.8988666667,18.4986666667,32.8563333333,23.5544
768.51,16.4047333333,44.756,32.3305333333,44.6973333333,12.8275333333,17.8004666666,18.3874666667,32.832,23.2114666667
768.82,16.1618666667,44.4987333333,32.2819333333,44.9314,12.8820666667,17.4365333333,18.3578,32.7983333333,23.4520666667
769.13,16.6076666667,44.8267333333,32.4982,45.5484666667,13.4135333333,18.0326,18.8958,32.9133333333,24.152
769.44,16.8710666667,45.6105333333,32.8904666667,46.2531333333,13.6446666667,18.0828,18.871,33.2262666667,24.3747333334
769.76,16.5472,45.426,32.5361333333,46.6816,13.2188,17.7978,18.9388,33.0641333333,24.3896666667
770.07,15.873,45.1203333333,31.9764666667,46.2314,12.6728666667,16.5846666667,18.2078666667,32.76,24.1936
770.38,15.8499333333,44.3142666667,31.2018,45.9579333333,12.6963333333,16.5742,18.0944666667,32.5731333333,23.6928
770.69,16.1444,44.7996666666,31.1075333333,46.5876,13.1908666667,16.7034,18.1592666666,32.9219333333,23.8713333333
771.00,16.4874666667,45.8098666667,31.1592666667,47.0521333333,13.7617333333,16.6694,18.7898,33.0924,24.6104
771.32,16.9143333333,45.9019333333,31.0556,47.0059333333,13.7641333333,17.5176666667,19.1547333333,33.1341333333,25.0565333333
771.63,17.6455333333,46.5742666667,31.3484666667,47.6998666667,14.9103333333,18.2979333333,20.136,34.0240666667,26.2371333333
771.94,18.0492666667,46.596,31.7033333333,47.9651333333,15.4684,19.0218,20.5975333333,34.2677333333,26.5796666667
772.25,17.3566666667,46.0958666666,31.0723333333,47.6033333333,14.6134666667,18.6920666667,20.2216666667,33.9318,26.1068666667
772.56,16.1493333333,45.1966666667,29.9802,46.7854666667,13.5764,17.2915333333,18.92,33.0619333333,24.8742666667
772.87,16.6042,44.7642666667,29.5058666667,46.5134,13.8613333333,18.0295333333,19.046,32.7712,25.0483333333
773.18,16.3729333333,44.017,29.2091333333,45.7739333333,14.0000666666,17.4293333333,18.6215333333,32.4745333333,24.8644
773.50,16.334,44.0676666667,29.2140666667,45.9092666667,13.8326,17.269,18.7721333333,32.5875333333,24.7676666667
773.81,16.0142,44.7652666667,29.9793333333,46.4482,13.9060666667,17.1537333333,18.7541333333,32.7840666667,25.0664
774.12,14.7716666667,43.6884666667,28.9168666667,45.4611333333,12.2828666666,16.2458,17.7259333333,31.4472,24.0942666667
774.43,15.1386,42.9311333333,29.0439333333,45.3976,12.2431333333,16.5028666667,17.9564,31.5222666667,23.8009333333
774.74,13.8289333333,42.0792666667,28.087,44.3578,11.9312,15.1645333333,16.99,30.6619333334,22.6836666667
775.05,13.2906,41.3418666667,27.3009333333,43.6656666667,10.7716,14.0104,16.1450666667,29.8445333333,21.6710666667
775.36,12.3078,40.7538666667,26.469,42.9038666667,9.70033333334,12.592,14.9954,28.9406,20.6426
775.67,13.1918,41.4466666667,26.8328666667,43.4351333333,10.3539333333,13.561,15.2661333333,29.2522,21.1449333333
775.98,13.4495333333,41.7598,27.2654,43.7763333333,11.1702666667,14.6715333333,15.7898,29.1842666667,21.5337333333
776.30,13.3516666667,41.6000666667,27.1454666667,43.7029333333,11.3939333333,14.509,16.3332666667,29.6,21.7758
776.61,12.9967333333,41.2142,26.8469333333,43.1678666667,11.2533333333,14.7459333333,16.3271333333,29.0050666667,21.4908666667
776.92,13.2678666667,41.0426,26.8275333333,43.1576,11.3435333333,15.0728,16.2466666667,28.9843333333,21.4298666667
777.23,13.9684,41.2992,27.325,43.4626,11.8988666667,15.5378666667,17.0782666667,29.318,21.9342
777.54,13.7552666667,41.2774,27.3498666667,43.6422,11.943,15.3832,17.1657333333,29.8157333333,21.7053333333
777.85,13.0093333333,41.4463333333,27.0208666667,43.2823333333,11.0711333333,14.6594,16.7176666667,29.2648,21.2481333333
778.16,12.8978,40.8712,26.6605333333,42.8555333333,9.88493333333,14.1318666667,15.8984,28.5723333333,20.6050666667
778.47,14.0196666667,42.1630666667,27.6591333333,43.897,11.0600666667,15.3737333333,16.9055333333,29.5344666667,21.7034
778.78,13.9251333334,42.2056,27.7444666667,44.0996666667,11.2585333333,15.7570666667,16.9782666667,29.5514,21.8255333333
779.09,12.5667333333,41.649,26.9888666667,43.7809333333,10.3576666667,14.3703333333,16.2641333333,28.4637333333,20.7022666667
779.40,13.3202,42.1718666667,27.4868,43.8778666667,9.93433333335,14.5538666667,16.3976,29.1206666667,21.4632
779.71,12.9250666667,41.6666,27.1353333333,43.5274666667,9.08973333334,14.1364666667,15.6962,28.1860666667,20.7899333333
780.02,12.0167333333,41.5396,26.3600666667,43.4622666667,7.80213333334,12.7342,14.7614,27.6211333334,19.9930666667
780.33,10.8696666667,40.8378,25.3957333333,42.7475333333,6.82286666667,11.7572666667,14.0077333333,26.4110666667,19.1978
780.64,11.1395333333,40.2768666666,24.8916666667,42.0518,6.97193333334,12.4174666667,14.0078,26.4748666667,19.1976666667
780.95,10.8288,39.5693333333,24.2195333333,41.1554666667,5.83426666667,11.4746666667,12.9602,25.0090666667,18.2275333333
781.26,10.5843333333,38.7726,23.4252666667,41.1245333333,5.29959999999,11.3708666667,12.4218666667,24.763,17.8318
781.57,10.6244,39.4930666667,23.7686,42.2549333333,5.16840000001,11.2221333333,12.7507333333,25.2365333333,18.2748
781.88,9.3272,37.6224666667,22.3470666667,41.0090666667,3.31033333333,9.59479999999,10.6191333333,23.3715333333,16.0322
782.19,10.6281333333,38.4816666667,23.2524666667,42.0500666667,3.99219999999,10.2042666667,11.7148,24.1541333333,16.9710666667
782.50,10.3984,37.8389333333,22.7279333333,41.0880666667,3.57093333333,10.0382666667,11.1112666667,24.2376666667,16.7816666667
782.81,9.76606666668,36.6858,21.8258666667,40.7901333333,3.22986666667,9.29040000001,11.2466,23.6670666667,15.7116
783.12,9.85873333333,36.6780666667,21.9779333333,40.8095333333,3.23786666667,8.93473333333,10.9813333334,23.3371333333,15.8991333333
783.43,12.0241333333,37.7601333333,23.7683333333,42.4896,5.19873333333,10.8362,12.3270666667,25.2136666667,17.5708666667
783.74,13.3333333333,38.1167333333,25.0395333333,42.855,6.55366666667,12.3916,13.145,26.1995333333,18.7872
784.05,12.5522,38.3510666667,24.5285333333,43.3609333333,4.89946666667,10.8324,11.8896666667,25.5937333333,17.933
784.36,13.9741333333,39.4841333333,26.6900666667,44.8848,7.30746666665,12.9893333333,14.4979333333,27.6749333333,20.5549333333
784.67,14.4549333333,40.1726,27.8274666667,45.2862,7.81966666666,13.3256666667,14.9332666667,28.2352,21.3724666667
784.98,15.1368,40.5162,28.0539333333,45.2099333333,8.8324,14.5511333333,15.8304666667,28.6089333333,21.9037333334
785.29,15.2392,40.4100666667,27.8738666667,44.5709333333,9.11933333333,15.3303333333,16.1655333333,28.5954,22.3766
785.60,14.0791333333,39.2166,27.2692666667,43.0884666667,8.64786666667,14.6513333333,15.0357333334,27.4576666667,21.484
785.91,14.8423333333,39.7822666667,27.988,43.4610666666,9.03153333333,14.6246,15.7883333333,27.0644666667,22.012
786.22,14.8281333333,40.3362666667,28.0942666667,43.3034,9.00593333334,14.6936,15.4334666667,26.8685333333,22.1001333333
786.53,14.5120666667,40.7071333333,28.3166666667,43.0496666667,9.15653333333,14.3868666667,15.3886666667,27.4400666667,21.6133333333
786.84,13.8658,40.0,27.0642,41.0295333333,8.36353333333,13.7238666667,14.8954,26.2548666667,20.6105333333
787.14,13.5108666667,40.3976666667,26.2193333333,41.1289333333,7.38380000001,13.1842,14.5473333333,25.8005333334,19.851
787.45,12.7694666667,39.9652,25.8037333333,40.1182666667,7.22333333334,13.2776,14.3076,25.1565333333,19.4919333333
787.76,11.8094,39.1093333333,24.2172,38.476,5.60193333333,11.9346666667,12.3939333333,23.8343333333,17.5503333333
788.07,12.0722,39.4344,24.131,38.3367333333,6.35973333333,12.4470666667,12.5562,23.7558666667,17.3754666667
788.38,12.9644666667,39.4499333333,24.8825333333,38.3567333333,7.01533333333,13.3468,13.2459333333,24.2118,17.9810666666
788.69,12.5110666667,39.7826,25.1375333333,38.702,6.84333333333,12.8780666667,12.8508666667,24.3154,17.9613333333
789.00,11.9808,40.0893333333,24.9846,39.025,6.28226666667,12.8595333333,13.1891333333,24.2772666667,17.9814
789.31,12.0834,40.0819333334,24.8360666667,39.2145333333,6.85113333333,13.3812,13.5517333333,25.0341333333,17.9986666667
789.62,11.8232,40.4522666667,25.0383333333,39.1787333333,6.87553333333,13.8344,13.8621333333,24.8574,18.2810666667
789.92,11.5042666667,40.8923333333,24.6386,39.4838,5.52366666668,14.0044,13.7093333333,24.6976,17.8170666667
790.23,12.2526666667,41.895,25.2208,40.4946666667,5.91320000001,14.7564,14.2846666667,25.1370666667,18.4322666667
790.54,12.1416,41.2303333333,25.6517333333,39.6002666667,5.98999999999,14.7789333333,14.1099333333,25.1903333333,18.3928666667
790.85,12.3864,40.6851333333,25.3887333333,39.2762666667,6.09686666667,14.3571333333,14.003,25.0268666667,18.1216
791.16,13.1261333334,42.1585333333,26.802,40.3902666667,6.83386666667,15.2448666667,14.6555333333,25.7426666667,19.1797333333
791.47,12.8649333333,40.8969333333,26.2539333333,39.4763333333,6.53173333333,14.6112,14.4205333333,25.2937333333,19.1348666667
791.78,12.3120666667,40.7640666667,25.975,39.3728,6.369,13.8802,13.6872,24.6723333333,18.6892
792.08,12.8802,41.1892666667,26.5535333333,39.7573333333,6.90133333334,14.45,14.6116,25.348,19.0857333333
792.39,12.6173333333,40.6914666667,26.0657333333,39.2018,6.26340000001,13.7777333333,13.7036666667,25.1358,18.107
792.70,12.8650666667,41.3110666667,26.0452666667,38.9101333333,5.38099999999,13.8270666667,13.1374,25.0149333333,17.965
793.01,13.3916666667,41.1,26.375,38.975,6.25000000001,14.05,13.4333333333,25.5583333333,18.1666666667
793.32,11.8185333333,40.0998666667,25.926,38.1856666667,5.49326666667,12.6925333333,11.8519333333,24.0284,17.4948666666
793.62,10.0504666667,38.6026666667,25.0168,36.9697333333,3.79620000001,11.5740666667,10.3788,23.0976,16.3638
793.93,9.94160000001,38.7969333333,24.5446666667,37.0008,3.50053333334,10.8686666667,9.84966666666,22.9407333333,16.0652
794.24,8.92920000001,38.9984666667,23.9724,37.1589333334,2.00333333333,9.93953333333,9.11920000001,22.3662666667,15.2504
794.55,7.98486666666,37.3384,22.2444666667,36.0700666667,1.20986666667,8.86106666668,8.2436,21.285,14.2846
794.86,5.827,36.8194,20.916,34.945,-0.6276,7.625,6.62426666667,20.3478666667,12.5784666667
795.16,5.61093333334,37.2412666667,21.0897333333,35.002,-0.408666666667,7.63713333333,6.59013333333,20.6045333333,12.848
795.47,6.30813333334,38.0111333333,21.5023333333,36.1246666667,-0.110933333334,7.6738,6.496,21.2377333333,13.2479333333
795.78,6.94759999999,37.9018,22.2882666666,36.6624,0.652733333334,8.55013333335,7.13760000001,21.7596666667,14.3740666667
796.09,6.5464,37.144,21.9814666667,36.4058666667,1.09913333333,8.31126666668,6.85926666667,21.1793333333,14.4886
796.40,4.84999999999,36.8166666667,20.9083333333,35.8083333333,-1.275,6.71666666667,5.14166666667,20.4333333333,12.8916666667
796.70,6.5296,36.6868666667,20.9754666667,35.8968666667,0.201599999999,8.06126666668,6.4732,21.2736,13.7606
797.01,6.9288,37.8704666667,21.6052666667,36.503,0.221133333333,8.39480000001,6.6504,21.7281333333,14.2506
797.32,6.95260000001,38.7472666666,22.1353333333,37.3939333333,0.243800000001,9.02066666666,7.09553333333,22.3792,14.8296666667
797.63,9.10646666667,40.3101333333,24.4062666667,38.4169333333,3.0682,11.6034666667,9.1554,24.2758,17.0053333333
797.93,10.7647333333,42.4770666667,26.3091333333,40.2742666667,4.44726666666,13.5910666667,11.0639333333,25.9602666667,19.2520666667
798.24,13.3579333333,44.354,28.5844666666,41.8766,6.92186666667,15.6544,13.0287333333,27.9012666667,21.4486
798.55,11.3913333333,43.3542666667,27.0534666667,40.5717333333,5.02733333333,14.5606,11.8958666667,26.8600666667,20.3868
798.85,11.2464,42.2524666667,27.1966666667,39.2961333333,5.2008,15.3043333333,12.116,26.5672,20.5964
799.16,10.9873333333,42.6414,26.7594666667,38.8945333333,4.8776,14.8943333333,11.5780666667,26.1181333333,20.0420666667
799.47,10.4312666667,42.6317333333,26.6754666667,39.2592666667,3.9042,14.6841333333,11.3726666667,26.6056,19.3812
799.78,11.6514666667,42.5968666667,27.3462666667,39.6078,5.15906666667,15.1112,11.8518666667,26.9803333333,20.5402666667
800.08,12.2442666667,43.7506,28.3442666666,40.4566666667,6.14846666667,15.8013333333,12.7536,28.0016,21.6512666667
800.39,11.7519333333,43.6746666667,28.1222,41.0601333333,6.07366666667,15.6066,12.6774,27.7896666667,21.5723333334
800.70,11.7962,42.9559333333,28.1128,40.3637333333,5.7118,14.734,11.5506666667,27.1486666666,20.9369333333
801.00,10.8786,42.436,27.02,40.0558,4.70493333334,13.3426666667,10.3114,26.5551333333,20.1394
801.31,8.84153333333,40.5034,25.9258666667,39.0692666667,3.7988,11.4626,8.31920000001,25.0996,17.7873333333
801.62,7.86973333333,39.6942666667,25.4338,39.5365333333,2.47533333333,10.5622,7.46546666666,24.7436,17.6528666667
801.92,10.0248,40.7726,26.9143333333,40.8915333333,4.19026666667,11.5106666667,8.45960000001,26.0526,18.8113333333
802.23,9.39066666668,41.741,26.2263333333,41.2083333333,3.83,11.1418,8.33586666666,26.2468,18.7403333333
802.54,9.95813333333,41.254,25.6216666667,41.1702666667,3.5528,11.139,8.55806666667,26.2696,18.7879333333
802.84,11.3394,41.5236,26.8200666667,42.0040666667,5.08186666667,12.0552,9.8978,26.6769333333,20.0920666667
803.15,10.5393333333,41.4174666666,26.0810666666,42.4448,4.3862,12.5526,9.4606,26.7181333333,20.2978666667
803.46,10.4334666667,40.8152666666,25.9341333334,42.1774666667,3.57066666667,12.8278,8.87513333333,25.9856666667,19.9792666667
803.76,11.7718666667,41.0811333333,26.6466666667,42.2022666667,5.32520000001,13.8337333333,10.2402666667,27.3072666667,21.2512666666
804.07,10.8510666667,41.3880666667,26.4032,43.1914,5.66353333333,14.1337333333,10.993,27.9431333333,21.773
804.38,10.6048,40.1299333333,26.0369333333,42.5287333333,5.14753333333,14.5128666667,10.9745333333,27.936,21.4593333333
804.68,11.5951333333,41.1259333333,26.5284,42.716,6.2122,16.0988666666,12.4543333333,29.0765333333,23.1901333333
804.99,10.7546,39.5104,25.2574666667,41.3592666667,4.73766666667,14.3028,11.0644,27.0765333333,21.5292666667
805.30,9.34939999999,38.6182,24.6092666667,40.8572,3.38886666667,12.7887333333,10.3178,25.3152666667,20.1009333333
805.60,9.95993333335,37.3493333333,24.759,41.0843333333,3.12246666667,12.3494,10.7430666667,24.7791333333,19.6386666667
805.91,10.6449333333,38.1845333333,26.2202666667,42.4602666666,4.56346666667,14.1766,11.9742,26.4285333333,21.2798
806.21,12.7858,39.2278666667,27.1848666667,43.1671333333,7.06739999999,16.1681333333,13.343,28.5238666667,22.8934
806.52,11.1274666667,37.5972,25.7115333333,41.2606,5.70159999999,13.7371333333,12.2501333333,26.5288,20.3446
806.83,8.62006666667,36.8164,23.4728666667,40.6926,3.71053333333,11.659,10.3255333333,25.4676666667,18.8527333333
807.13,7.89686666667,35.9095333333,23.0178666667,40.5152666667,2.77593333333,10.7886,9.15886666667,24.2902666667,17.9284666667
807.44,10.3876666667,37.0749333333,24.465,41.7880666667,4.51686666667,12.6202,10.6666666667,25.2918,19.349
807.74,11.586,37.8367333333,25.2418,43.2137333333,5.6474,12.6572666667,11.3573333333,25.6370666667,20.5722
808.05,11.5170666667,37.533,24.8923333333,43.4435333333,5.73226666667,12.2519333333,10.5931333333,25.1654,19.5696
808.35,11.4395333333,39.3074,25.4112,45.2814,6.91566666667,13.7770666667,11.7207333333,26.5585333333,20.3463333333
808.66,12.1926,39.6788,25.3044666667,46.2015333333,7.80726666666,14.629,11.3841333333,27.8958666667,21.3510666667
808.97,12.0615333333,40.3398666667,25.4824666667,46.4912,8.90346666667,14.9233333333,11.2060666667,27.9824,22.5328666666
809.27,12.65,40.8066666667,25.5686,47.2493333333,9.23240000001,14.6665333333,11.6078,27.7087333333,22.7114666667
809.58,9.17400000001,39.0042,23.1752,44.8505333333,5.72926666667,11.4939333334,8.65853333332,24.6748,19.7774
809.88,12.4972666667,41.2026666667,25.212,46.9186,8.90039999999,14.3414666667,11.1454666667,26.7239333333,22.9782
810.19,14.0420666667,40.4208666667,26.0134,46.5004,10.4762666667,14.8395333333,12.3698666667,27.0654,23.3
810.49,14.649,40.4276666667,25.8332666667,45.8992,11.5570666667,15.2193333333,13.2018,27.4231333333,23.5088
810.80,13.246,39.0943333333,24.1025333333,44.2772666667,10.7692,13.8025333333,12.5695333333,26.2629333333,22.8042
811.10,12.8775333333,40.0912,23.8746,44.8091333333,11.3733333333,14.1538666667,12.7863333333,26.7464,23.4873333333
811.41,13.1148666667,39.5975333333,23.4482,45.1724,11.3219333333,13.7357333333,12.9654666666,26.8965333333,23.9195333333
811.71,14.2179333333,39.1819333333,23.9801333333,43.7258,12.1614,14.3172,13.5432666667,26.8325333333,24.0574666667
812.02,14.164,38.8996,24.0128666667,43.5167333333,12.1035333333,15.0162666667,14.876,26.7099333333,23.7756
812.32,15.5773333333,40.3376666667,24.793,44.3354666667,13.5077333333,15.9694,16.4160666667,27.9955333333,24.0305333333
812.63,14.9812,39.3862,23.4464,43.1987333333,13.3657333333,15.2612,16.1228,27.1728666667,23.8341333333
812.93,17.4448,41.1462,25.7833333333,44.9842666667,16.4353333333,17.8863333333,18.938,28.6014,25.9096
813.24,19.5350666667,43.5920666667,29.2236,47.2688,19.2182666667,21.0776666667,22.0074,31.8330666667,28.5578666667
813.54,20.6022666667,44.2577333333,29.9206666667,48.5578,20.4648666667,22.504,23.3279333333,33.3227333333,29.4981333333
813.85,20.8985333333,44.8807333333,29.9058,50.1498,20.2108,22.4735333333,23.9046,33.5219333333,29.7837333333
814.15,20.9457333333,45.4814666667,29.8462666667,50.7008,20.2620666667,22.792,23.3277333333,33.47,29.3789333333
814.46,19.3042,42.9965333333,28.2603333333,48.9113333333,18.0358666667,20.9427333334,21.9079333333,31.4478,27.0371333333
814.76,19.8316666667,43.7486,29.1919333333,49.0349333333,18.3950666667,21.5713333333,23.2322666667,31.7619333333,27.4074666667
815.07,18.7816,43.6780666667,28.1379333333,49.0688666667,17.5173333333,20.5860666667,22.0001333333,31.5402,27.2184
815.37,19.0131333333,44.0160666667,28.9500666666,49.1107333333,18.2790666667,20.8835333333,22.2144666667,32.1745333333,27.3896666667
815.68,18.2167333333,42.8904,28.31,48.3333333333,16.7366,20.4546,21.0722,31.6433333333,27.1912666667
815.98,19.1784,44.1431333333,29.9765333333,49.1314666667,17.8990666667,21.3146,21.1618666667,33.3098666667,27.5235333333
816.29,15.8974,42.6267333333,26.9418,48.743,14.6466666667,18.7242666667,18.2615333333,31.9700666667,25.541
816.59,12.1292666667,38.9226,22.5095333333,45.6654,11.4321333333,14.7402666667,14.9557333333,28.7579333333,21.4957333333
816.89,10.4042,39.5626666667,21.9351333333,45.2220666667,9.64873333333,12.4056666667,13.4526,27.9124666666,20.5566
817.20,10.716,39.0618666667,22.5802,44.0986666667,11.0371333333,12.9999333333,13.9135333334,27.5433333333,20.9136666667
817.50,9.28133333333,38.4014666667,21.8217333333,43.6927333333,10.2478,11.1275333333,13.7918666667,27.0261333333,19.9999333333
817.81,10.1423333333,39.7983333333,22.3960666667,43.7485333333,12.2063333333,12.7044666667,14.5788666667,27.9005333333,20.8186
818.11,8.55673333333,38.6482666667,20.5842666667,41.5922666667,10.5268666667,11.5235333333,13.2301333333,27.0789333333,19.4044
818.41,10.0491333333,40.7311333333,22.5750666667,42.826,12.0131333333,13.0826,15.4174666667,27.9324,20.6766
818.72,10.3464,41.7639333333,22.0238666667,43.9934666666,12.0778666667,12.8138,15.0326,28.3765333333,21.0498666667
819.02,8.03673333333,39.8364666667,20.3068,42.1677333333,9.98973333333,10.5726666667,13.5277333333,26.3394666667,18.1492666666
819.33,7.59440000001,40.3634666667,20.4782666667,41.6356,9.3734,9.60306666668,13.8499333333,26.3127333333,17.561
819.63,10.5401333333,41.9848,23.5613333333,42.0728666667,11.9488666667,12.4689333333,16.1904,28.2433333333,19.6398
819.93,11.8212,43.2862666667,25.3628,42.1304666667,12.2849333333,13.703,16.7337333333,29.0256,20.2150666667
