wavelength,Back_ThlSorf,Belly_ThlSorf,Breast_ThlSorf,Crissum_ThlSorf,Crown_ThlSorf,DorTail_ThlSorf,Rump_ThlSorf,Throat_ThlSorf,WingTip_ThlSorf
709.95,18.2573333333,57.0620740741,36.4055,38.4440811594,29.2929333333,24.4202,23.7225333333,64.2654666667,22.5008666667
710.27,18.148,57.0103037037,36.2548333333,38.2646028985,29.1702,24.2088666667,23.5998666667,64.1029333333,22.3958666667
710.59,17.789,56.9782666667,36.0035666667,38.0142086957,28.8183333333,23.8823333333,23.2125666667,63.939,22.0679333333
710.91,17.6567333333,56.7745703704,35.8616666667,37.8953826087,28.675,23.7759333333,22.9674333333,63.8162666667,21.9921333333
711.24,17.6159333333,56.7514074074,35.9347333333,37.9179536232,28.6395333334,23.8057333333,22.9473333333,63.8811333333,22.0133333333
711.56,17.5314,56.7721259259,36.0034,37.9948028986,28.6478,23.6446666667,22.884,64.0112,21.9488
711.88,17.4185333333,56.5627703704,35.8740333333,37.7810086956,28.5198,23.5384,22.7113666667,63.8090666667,21.7001333333
712.20,17.4559333333,56.5000444444,35.9247333333,37.7592405797,28.5371333334,23.5273333333,22.7578,63.7424666667,21.7298
712.52,17.4976,56.3731185185,35.9380333333,37.7035101449,28.5776666667,23.5341333333,22.8155666667,63.4707333333,21.845
712.84,17.4582666667,56.3929481481,35.8918333333,37.6400666666,28.6900666667,23.5206,22.846,63.3792666667,21.8348
713.16,17.5125333333,56.3397111111,36.0057333333,37.693457971,28.7372666667,23.5208666667,22.7904,63.4493333333,21.8171333333
713.48,17.5398,56.2630444444,36.0487,37.5621043478,28.6678666667,23.5192666667,22.8339666667,63.2614666667,21.812
713.80,17.7804666667,56.2410740741,36.3299666667,37.6950956522,28.8272666667,23.7147333333,22.9947333333,63.3990666667,22.0188
714.12,17.9003333333,56.2343185185,36.4216666667,37.7287942029,29.03,23.7720666667,23.1473333333,63.3701333334,22.157
714.44,17.926,56.3157407407,36.4608,37.7756347826,29.0659333333,23.751,23.3108333333,63.3394,22.1935333334
714.76,17.8900666667,56.4096444444,36.3714333333,37.7560289855,29.0818,23.7274666666,23.334,63.3532,22.2026666667
715.08,17.8246,56.6368740741,36.3716,37.819942029,29.0718,23.7941333333,23.4108,63.4895333333,22.2918
715.40,17.7872,56.4652740741,36.3396,37.862826087,28.9853333333,23.7032666667,23.4158666667,63.3869333333,22.2932
715.72,17.5542666667,56.273437037,36.2449666667,37.784284058,28.8366666667,23.5576,23.2239,63.1686,22.1524
716.04,17.6481333333,56.5089407407,36.3429,37.9015362319,28.8742,23.6549333333,23.3594666667,63.4062666667,22.1841333333
716.36,17.7758666667,56.6273703704,36.5146333333,38.0267101449,28.9060666667,23.712,23.4454666667,63.5238666667,22.2798666667
716.68,17.5228666667,56.3543111111,36.1848333333,37.6847362319,28.6463333333,23.3695333333,23.2195333333,63.2401333333,21.9838
717.00,17.5715333333,56.7506444444,36.4406666667,37.861773913,28.7924,23.4188,23.3092666667,63.5975333333,22.111
717.32,17.3932,56.5176666667,36.1390333333,37.7008521739,28.6846,23.2446666667,23.2215,63.2952666667,21.9152
717.64,17.5224,56.6776,36.2475333333,37.8281130435,28.7535333333,23.2864666667,23.2643333333,63.4843333333,22.0362
717.96,17.7,56.8423407408,36.3972,37.9061826087,28.9633333333,23.3473333333,23.3152666667,63.6878,22.1816666667
718.28,17.7507333333,56.9438444444,36.5857666667,38.0659072464,29.0876,23.4037333333,23.3972333333,63.9965333333,22.2848666666
718.60,17.8279333333,56.8590592592,36.5805333333,37.982315942,29.0836666667,23.3837333333,23.2687666667,63.8937333333,22.2100666667
718.92,18.0602666667,57.0395185185,36.7789666667,38.0853072464,29.3339333334,23.6466,23.3915,63.9824666667,22.4529333333
719.24,18.3376,57.2712592593,36.9789666667,38.2833855073,29.6040666667,23.9908,23.6224666667,64.3435333333,22.7360666667
719.56,18.3798666667,57.1842148148,37.0067,38.2993913044,29.6748,24.0439333334,23.629,64.2775333333,22.8616666667
719.88,18.4402666667,57.2367333333,36.9724,38.3556028986,29.7880666667,24.1071333333,23.6674,64.2612666667,22.8682
720.20,18.7406666667,57.5643555556,37.3845,38.7161362319,30.0600666667,24.5701333333,23.9045666667,64.6384,23.1816
720.52,18.4660666667,57.0982666667,37.0405666667,38.4737971014,29.7776,24.2562,23.5684333333,64.3197333333,22.8278
720.84,18.2148666667,57.2549777778,37.0810333333,38.4122405797,29.6663333333,24.1974,23.3527333333,64.5088,22.6159333333
721.16,17.9103333333,57.2856814815,36.9927,38.4261623188,29.4818,24.1134,23.2108666667,64.6335333333,22.4043333333
721.48,17.5015333333,56.7975333333,36.6723666667,38.0971391304,29.1102,23.9498666667,22.8237333334,64.1584666667,22.0394666667
721.79,17.1977333333,56.4436074074,36.2657333333,37.7031362319,28.7492,23.6233333333,22.4136333333,63.721,21.6689333333
722.11,17.0205333334,56.3065925926,36.1809,37.5206985507,28.7843333333,23.495,22.3927666667,63.4912,21.5868
722.43,16.7374,56.2986,36.0980666667,37.4291971014,28.7608666667,23.3865333333,22.3007,63.462,21.4647333333
722.75,16.4703333333,56.0269703704,35.8326,37.2468,28.4440666667,23.1896666667,22.1214333333,63.1996,21.1172666667
723.07,16.3985333333,56.0920074074,35.8365333333,37.2094550725,28.4233333333,23.2006666667,22.015,63.1730666667,21.0079333333
723.39,16.4191333333,55.7918222222,35.7396333333,37.1472347826,28.3327333333,23.2032666667,21.9604,62.9060666667,21.1147333333
723.71,16.2144666666,55.4713333333,35.5219666667,37.0056028985,28.2724,22.969,21.8838666667,62.5881333333,21.0626
724.03,16.357,55.2413851852,35.4974666667,36.8625449275,28.3852666667,23.1868,21.9797333333,62.3964,21.1399333333
724.35,16.5726,55.321237037,35.5527333333,36.8935913043,28.5007333333,23.2566666667,22.0979333333,62.4202,21.1604666667
724.67,16.8806,55.2341851852,35.7486333333,36.8475739131,28.7694,23.5068666667,22.3874666667,62.2138,21.3716666667
724.98,17.0697333333,55.7536962963,36.2606666667,37.2120492754,29.0812666667,23.7016666667,22.6571,62.7052,21.6314666667
725.30,17.4226666667,56.1067333333,36.6992666667,37.4817188406,29.4196,24.16,23.0908666667,62.9419333333,22.0446
725.62,17.7606,56.3616,36.9698333333,37.9172086957,29.7302666667,24.5108666667,23.4497666667,63.2092666667,22.3908
725.94,17.8085333333,56.2891481481,36.8077,37.9165565217,29.7204666667,24.4282,23.4453,63.2306666667,22.4098
726.26,17.8886,56.4017703704,36.7395333333,37.854773913,29.7458666666,24.3478,23.3753666667,63.2809333333,22.4326666667
726.58,17.7140666667,56.2156962963,36.5068666667,37.7083565217,29.5512666666,24.1018,23.1678666667,63.2061333333,22.1616
726.90,17.5700666667,56.2266444444,36.4430333333,37.5766550725,29.5122,24.0540666667,23.1263666667,63.1838,21.9806
727.21,17.8029333333,56.5281851852,36.6575,37.6681565217,29.6789333333,24.2708666667,23.2514666666,63.5218,22.0868
727.53,17.7386666667,56.728237037,36.7253333333,37.7135768116,29.6714666667,24.1869333333,23.2617666667,63.6472666667,22.1255333333
727.85,17.6146,56.4476666667,36.5840333333,37.6981101449,29.6254,24.0996666667,23.1691333333,63.4938666667,22.2131333333
728.17,17.5149333333,56.5786814815,36.6105333333,37.8341304348,29.5949333333,24.0658666667,23.2030333333,63.5884666667,22.2481333333
728.49,17.4878,56.3252444445,36.2808666667,37.6447536232,29.4888666667,23.9323333333,23.1509666667,63.4165333333,22.1542666667
728.80,17.318,55.8825111111,35.9993,37.4073739131,29.3486,23.6933333333,22.897,63.112,21.9052
729.12,17.3318,55.9886740741,36.0988,37.3646985507,29.4622666667,23.7876666666,22.9931333333,63.2366666667,22.0178
729.44,17.2034,55.9408074074,36.0463333333,37.2779333334,29.4245333333,23.8808,23.0015666667,62.9602666667,21.9747333333
729.76,17.4172,56.1319481482,36.2803333333,37.3672753623,29.6812666666,24.1102666667,23.2455333333,63.199,22.1824
730.08,17.5909333333,56.2699481482,36.5497666667,37.4478144927,29.8822,24.3204666667,23.4379666667,63.39,22.3705333333
730.39,17.663,56.2451925926,36.6581333333,37.5707623188,29.9112,24.3888,23.4829666667,63.521,22.4900666667
730.71,17.7715333333,56.2310444445,36.7797333333,37.6884927536,30.0189333333,24.4986,23.6879666667,63.4454666667,22.548
731.03,17.8819333333,56.2342740741,36.9448333333,37.8176898551,30.0618,24.6619333333,23.7735333333,63.4620666667,22.6346666666
731.35,18.1471333333,56.4840444444,37.1268666667,38.0654463768,30.2919333333,25.0068666667,24.0888333333,63.6236666667,22.9114666667
731.67,18.418,56.6751111111,37.2352,38.1856,30.5275333333,25.2238,24.2016333333,63.7029333333,23.0894666667
731.98,18.5846,56.6554148148,37.3541,38.2264695652,30.6562,25.4288,24.3462666667,63.6884666667,23.1811333333
732.30,18.6646666667,56.6384,37.2862666667,38.2227507246,30.6439333333,25.4851333333,24.4218666667,63.6257333333,23.2572666667
732.62,18.5070666667,56.3949555555,37.0347666667,38.1247217391,30.3527333333,25.264,24.1953666667,63.5602666667,23.0314
732.94,18.6481333333,56.4241111111,37.2043333333,38.1940898551,30.3271333333,25.2838666667,24.1931666667,63.7138666667,23.1023333334
733.25,18.5702,56.2282592592,37.1798333333,38.1629275362,30.2864666667,25.2488666667,24.1149333333,63.5315333333,23.1662
733.57,18.4187333333,56.0238,37.0028666667,38.0511710145,30.1688666667,25.2043333333,24.0696666667,63.1905333333,23.1836
733.89,18.5165333333,56.3455629629,37.1089666667,38.1843478261,30.3414666667,25.3064666667,24.2154666667,63.3709333333,23.3565333333
734.21,18.4887333333,56.553837037,37.1818666667,38.3010289855,30.3892666666,25.3618,24.2004666667,63.5471333333,23.5216666667
734.52,18.4388666666,56.4156370371,37.0435666667,38.1919043478,30.5166666667,25.4056,24.237,63.3611333333,23.6075333333
734.84,18.4373333333,56.4874222222,37.1396333333,38.2843536232,30.5278666667,25.4106,24.2299666667,63.3807333333,23.6813333333
735.16,18.3353333333,56.3700592593,37.0510333333,38.2765101449,30.4826,25.4248666667,24.2023666667,63.5206,23.7447333333
735.48,18.2198666667,56.3456444444,36.9706,38.2619652174,30.4203333333,25.3424666667,24.0399,63.4360666667,23.6986
735.79,18.4477333333,56.6155333333,37.2423333333,38.5223188406,30.6838666667,25.5696,24.1656333333,63.6080666667,23.8708
736.11,18.8557333333,56.9592888889,37.7479,38.7913942029,31.0752,25.9667333333,24.4552333333,63.7370666667,24.2239333333
736.43,19.0498,57.2208444444,37.8758333333,39.0184608696,31.3698666667,26.1301333333,24.5844,63.9332666667,24.312
736.74,18.8402666667,57.3660962963,37.8430333333,39.0710347826,31.368,26.0579333333,24.4952666667,64.1316,24.1896666667
737.06,18.8370666667,57.2645185185,37.6264,39.0659797102,31.3764,25.8706,24.2950666667,64.1408,24.0659333333
737.38,18.8264666667,56.9067407407,37.4518,38.8556086956,31.3290666667,25.9086,24.1152666667,64.0272,23.8795333333
737.69,19.0414666667,56.8288518519,37.4534,38.9215623188,31.4472666667,26.0454666667,24.1666666667,64.0683333333,23.9440666667
738.01,19.2216,57.1630740741,37.5326666667,39.1206463768,31.4533333334,26.1262666667,24.2221333333,64.4112,23.9582
738.33,19.1922666667,56.9578962963,37.4212,39.006426087,31.3504666667,25.9382,24.0471666667,64.3498666667,23.7800666667
738.64,18.8645333333,56.5691259259,37.0336666667,38.5402463768,30.9076,25.4872,23.7222666667,63.9062666667,23.3312
738.96,18.9654,56.8453037037,37.0871,38.6508289855,30.9988666667,25.6425333333,23.8642333333,64.0335333333,23.4764
739.28,18.9356,56.6681185185,37.0377333333,38.5911623188,31.0949333333,25.6782666667,23.9710333333,64.0298666667,23.5220666667
739.59,18.3036666667,56.2608592593,36.4871,38.1911797102,30.6206666667,25.2849333333,23.565,63.8306666667,22.9569333333
739.91,18.1179333333,56.4228,36.4819333333,38.1579449276,30.4931333333,25.4292666667,23.5782666667,63.9724,22.9842
740.23,18.0453333333,56.1136074074,36.3032,37.9119507246,30.2826666667,25.3289333333,23.4304333333,63.3570666667,22.8025333333
740.54,18.1594,56.3558962963,36.5609666667,38.1258347826,30.3456,25.5936666667,23.6397666667,63.4978666667,22.992
740.86,18.3682,56.7056666667,36.8483333333,38.5625275362,30.5214666667,25.8762666667,23.9831,63.6288666667,23.1883333333
741.18,17.9963333333,56.5758740741,36.6833333333,38.2882173913,30.4133333333,25.6694,23.8343,63.3558,22.9087333333
741.49,18.1375333333,56.5452962963,36.8364666667,38.3227971015,30.5328666667,25.8196666667,23.9515,63.527,23.0442
741.81,18.1236,56.5484,36.9150333333,38.1666347826,30.5811333333,25.9249333333,24.1109333333,63.6602666667,23.0363333333
742.12,18.4645333333,56.8351185185,37.2597,38.433084058,30.9588,26.3714,24.367,63.943,23.2161333333
742.44,18.3944666667,56.4764148148,37.1777666667,38.4184086957,30.8810666667,26.3250666667,24.3235666667,63.7376666667,23.0855333333
742.76,18.3904666667,57.1571259259,37.3922,38.7722057971,31.0200666667,26.3914,24.2767666666,64.3439333333,23.0995333333
743.07,18.8013333333,57.4680444444,37.6112666667,39.1498231884,31.3084666667,26.6493333333,24.6036666667,64.5258,23.5095333333
743.39,19.0752,57.2294518519,37.7064333333,39.1290869565,31.5554666667,26.6814666667,24.7552333333,64.4090666667,23.7313333333
743.70,19.7455333333,57.5947851852,38.1343666667,39.6114666667,32.044,27.173,25.2276,65.0006666667,24.2424
744.02,19.8866,57.6543925926,38.1974333333,39.6504782609,32.3162,27.1727333333,25.2494,65.0755333333,24.1818666667
744.34,19.5395333333,57.429,37.8442333333,39.2783507246,32.1557333333,26.8828,24.8353,64.8786,23.9984
744.65,19.6434666667,57.4101629629,37.7659333333,39.2403449275,32.0354,26.9256666666,24.7441333333,65.0558,24.0785333333
744.97,19.386,57.2926592593,37.6005333333,39.0899333333,32.0668,26.7360666667,24.5459,64.6473333333,23.9716
745.28,19.4416666667,57.3206296296,37.6031666667,39.1940376812,32.1317333333,26.8159333333,24.3856333333,64.374,23.9830666667
745.60,19.3287333333,57.5243851852,37.8530666667,39.3577217391,32.1249333333,26.8241333333,24.4332666667,64.3506,24.0691333333
745.91,19.0214666667,57.4775851852,37.7034333333,39.075657971,31.8926666667,26.6744,24.1054333333,64.255,23.8625333333
746.23,18.7515333333,56.7840148148,37.4521333333,38.5832521739,31.5860666667,26.4544666667,23.9549666667,63.5864,23.735
746.55,18.7938666667,56.9070296296,37.5140333333,38.5447797101,31.6666666667,26.5216,24.014,63.7124,23.7353333333
746.86,18.9773333333,57.1358740741,37.5975666667,38.7563681159,31.7572666667,26.7380666667,24.1545666667,63.9352666667,23.7542
747.18,18.5686,56.8739703704,37.3456666667,38.4395362319,31.5205333333,26.4505333333,23.9422,63.7122,23.4680666667
747.49,18.8622,57.1669925926,37.7498666667,38.6323971015,31.7216666667,26.7350666667,24.3393,64.0542,23.8819333333
747.81,18.9277333333,57.456074074,37.9332666667,38.7321101449,31.7758666667,26.7402666667,24.5427,64.5478,23.8566666667
748.12,18.8111333333,57.0287111111,37.7503,38.5128782609,31.4572666667,26.5036666667,24.3203333333,63.9628666667,23.6068
748.44,18.6890666667,56.8420296296,37.7227666667,38.4924318841,31.2484666667,26.4968666667,24.2359666667,63.7602666666,23.4955333333
748.75,18.5922666667,56.9969333333,37.7444333333,38.5642202899,31.2604,26.5691333333,24.301,64.0684666667,23.5509333333
749.07,18.5052,56.7578962963,37.4927,38.5533536232,31.1136,26.4217333333,24.1671,64.052,23.4172
749.38,19.2872666667,57.5287777778,38.3746333333,39.3761391304,31.9205333333,27.1866666667,24.9999666667,65.0588,24.0834666667
749.70,19.5765333333,57.9010666667,38.6179666667,39.674542029,32.0525333333,27.4184666667,25.1767,65.3207333333,24.1428
750.01,19.6318,57.8604888889,38.8056666667,39.7173826087,32.0847333333,27.4638,25.0814333333,65.3346666667,24.0485333333
750.33,19.2756,57.6190148148,38.6082,39.4182289855,31.7958,27.0973333333,24.7012666667,65.1723333333,23.8018666667
750.64,19.4694666667,57.8471777778,38.9172,39.7605333333,32.0106666667,27.3318666667,24.8845,65.3921333333,24.0848666667
750.96,18.8956666667,57.5824962963,38.4859666667,39.4585536232,31.7201333333,27.0966666667,24.4212,65.061,23.6514
751.27,18.9589333333,57.1636222222,38.2558,39.3394724638,31.6068666667,27.0044,24.3729333333,64.5166,23.6622666667
751.59,19.1119333333,57.4515777778,38.3990333333,39.4819623188,31.8068666667,27.3126,24.6732333334,64.5269333333,23.9438666667
751.90,19.2418666667,57.5578370371,38.4003666667,39.5193478261,31.8171333334,27.3338666667,24.7296,64.7358666667,23.9323333333
752.22,19.6343333333,57.6670148148,38.7308666667,39.7334492754,32.1624666667,27.5372,25.0567666667,64.9784666667,24.3476666667
752.53,19.7506666667,57.6341037037,38.6420333333,39.6741130435,32.2223333333,27.5284,25.0541666667,64.8978666667,24.6436666667
752.85,18.9509333333,56.9973481481,37.8983,39.0034753623,31.5394,26.73,24.3696333333,64.1657333334,24.0239333334
753.16,18.7132666667,56.9126370371,37.7977333333,38.8775362319,31.5247333333,26.6236666667,24.4162,63.9717333333,24.0552
753.47,18.8537333333,56.9526,38.0076666667,38.9436463768,31.7068666667,26.8426,24.8152666667,63.7632,24.4720666667
753.79,18.7668,57.0227111111,38.0249666667,38.9777884058,31.7386666667,26.7526,24.89,63.5709333333,24.4452666667
754.10,18.4362666667,56.868437037,37.6722,38.7058782609,31.6119333333,26.5548,24.6429,63.3613333333,24.2002666667
754.42,18.6034,57.0315851852,37.86,38.7087565217,31.7207333333,26.6203333333,24.8109,63.6856,24.285
754.73,18.3248,57.1894814815,37.9685,38.6360637681,31.7077333333,26.6302,24.6328,63.7442666667,24.2740666667
755.05,18.303,57.1299481481,38.0469,38.6610550725,32.0269333333,26.5292666667,24.5777,64.2095333333,24.2991333333
755.36,18.3814,57.3812148148,38.2892,38.5894492754,32.3290666667,26.5624,24.7970333333,64.4312,24.4792
755.67,17.749,56.9130814815,37.7354,38.0667565217,31.7092,25.9100666667,24.2562,64.0508666667,23.713
755.99,18.0341333333,57.0235851852,37.9759666667,38.2099768116,32.0064,26.2117333333,24.6101,64.2160666667,23.7611333333
756.30,18.4184666667,57.3625777778,38.1842666667,38.4605971015,32.356,26.5550666667,24.8645666667,64.4888666667,24.0396666667
756.62,18.5280666667,57.4971555555,38.1442,38.5229652174,32.3952,26.4851333333,24.6938666667,64.8561333333,24.0060666667
756.93,18.3548666666,57.3577925926,37.6531333333,38.4277275362,32.2634666666,26.1359333333,24.2351,65.0519333333,23.6542666667
757.24,18.4602,57.1338074074,37.5711333333,38.3593971015,32.2235333333,26.2062,24.2184,65.2573333333,23.762
757.56,19.0582666667,57.6167555556,38.1167333333,38.8381536232,32.5170666667,26.533,24.6691666667,65.7446,24.0425333333
757.87,19.3959333333,57.6776222222,38.2897666667,39.2941652174,32.6906666667,26.8900666666,25.0379,65.5606,24.5262666667
758.18,19.6692,57.8982296297,38.6178,39.5382463768,32.8398,27.0304666667,25.2667,65.7957333334,24.7210666667
758.50,19.8917333333,58.4895407407,39.0518666667,39.9128,32.9613333333,27.0968666667,25.6281333334,66.1502,25.0200666667
758.81,20.0276,58.3852444445,39.2357666667,40.1619942029,32.8939333333,27.1006,25.7283666667,65.9894666667,25.069
759.13,20.6306,58.7709259259,39.7297,40.5293565217,33.4206,27.7724666667,26.3431666666,66.0961333333,25.8422
759.44,20.9114666667,58.9776888889,40.1076333333,40.7094492754,33.6488666667,28.0162,26.5264666667,66.2747333333,26.204
759.75,21.094,59.0604666667,40.2579,40.884942029,33.6114666667,27.9767333333,26.8314666666,66.2910666667,26.4288666667
760.07,21.1384666667,58.9325555556,40.3829333333,40.8092144928,33.6146,27.9978666666,27.0323,66.0612,26.372
760.38,21.193,58.8718592593,40.582,40.6721884058,33.6059333333,27.9683333333,27.1985,65.8995333333,26.5872666667
760.69,20.6846666667,58.5597777778,40.2263666667,40.2751304348,33.1823333333,27.4451333333,26.8515,65.2037333333,26.1331333333
761.01,20.3787333333,58.280437037,39.8232,39.9437101449,33.0404,27.2676666667,26.6741666667,64.9571333333,26.0404666667
761.32,20.1687333333,57.9617777778,39.4756333333,39.4386521739,32.7196666667,26.7692666667,26.2317,64.6521333333,25.5763333333
761.63,20.3166666667,57.9138666667,39.3235333333,39.5176956522,32.9136666667,26.8636666667,26.3769,64.7274666667,25.67
761.94,20.1475333333,57.4873925926,38.9619,39.2521710145,32.6733333333,26.7673333333,26.0770333333,64.4406666667,25.4741333334
762.26,19.9892,57.6581185185,38.7547666667,39.3035913043,32.6455333333,26.5934666667,25.9627666667,64.5515333333,25.5175333334
762.57,19.8868666667,57.8668,38.8361666667,39.4851710145,32.7692666667,26.4926,25.8299333334,64.9074,25.4001333334
762.88,19.4422666667,57.4625851852,38.4943333333,39.2445710145,32.3445333333,25.9597333334,25.4183,64.6318,24.969
763.20,19.4175333333,57.4501259259,38.5662666667,39.2683797102,32.5702666667,26.0662666667,25.2861666667,64.6385333333,24.9799333333
763.51,19.5056666667,57.4915111111,38.6421666667,39.4127826087,32.6603333333,26.2299333333,25.3225666667,64.7945333333,25.1240666667
763.82,19.4583333333,57.6301703704,38.6439666667,39.5390028986,32.6582,26.2723333333,25.1891666667,64.9243333333,25.0696666667
764.14,19.7783333333,57.5738,38.6831333333,39.6688985507,32.8062666667,26.5348666667,25.2881333334,65.0554666667,25.2969333333
764.45,19.9041333333,57.6316666667,38.8139333333,39.818368116,32.8564666667,26.5830666667,25.2706,65.1361333333,25.4112666667
764.76,20.1346,58.0202148148,39.0872666667,40.1833565217,33.1503333333,26.9169333334,25.5362666667,65.4953333333,25.7433333333
765.07,19.838,57.8006,38.9468333333,39.8925478261,32.78,26.6753333333,25.069,65.2449333333,25.3675333333
765.39,19.7968,58.1196592593,39.1048333333,40.1416463768,32.9128666667,26.8791333334,25.0634333333,65.7195333334,25.4608
765.70,19.6019333333,57.9959925926,39.0879,39.9438811594,32.8326,26.9694666667,24.8523666667,65.8413333333,25.2990666667
766.01,19.6719333333,58.0050814815,39.1060666667,39.8806724638,32.7494666667,27.0618666667,24.9586333333,65.7804,25.38
766.32,19.7762,58.2851333333,39.2303,40.0069188406,32.9592666667,27.4692,25.1091333333,66.0768666667,25.5501333334
766.64,19.1232,57.3817407407,38.3775,39.2335681159,32.0949333333,26.9882,24.5504666666,65.2832666667,24.9216666667
766.95,18.9112666667,57.2865259259,38.1928,39.0614028985,31.9053333333,26.976,24.3254333333,65.2715333333,24.7389333333
767.26,19.138,57.3114962963,38.4721333333,39.2285594203,32.2626666667,27.3292666667,24.7829333333,65.4916,24.9546666667
767.57,19.2184666667,57.6548666667,38.8087,39.3592666667,32.3795333333,27.5694666667,25.035,65.9936666667,25.0334
767.88,19.0662666667,57.2521851852,38.6567,39.0713565218,32.1482,27.4762,25.0718333333,65.4064,24.8416666667
768.20,18.8602666667,57.1548740741,38.7444333333,39.1285797101,32.0423333333,27.4902666667,25.0948333333,65.5102666667,24.8780666667
768.51,18.4473333333,56.6496518519,38.2606666667,38.680115942,31.7427333333,27.0988666667,24.9447333333,64.9828,24.5851333333
768.82,18.0852,56.0382962963,37.8959666667,38.1296028985,31.5096666667,26.7439333333,24.8465,63.9136666667,24.0924666667
769.13,17.8668,55.6889481481,37.5820333333,37.9952869565,31.2396,26.7027333333,24.5135333333,63.8126666666,23.6938
769.44,17.4627333333,55.6205555556,37.268,37.8278434783,30.9800666667,26.7035333333,24.1808666667,63.4602666666,23.2947333333
769.76,17.1584,55.4684,37.0776,37.5358782609,30.6456666667,26.464,23.9037666666,63.1306,23.0931333333
770.07,17.7189333333,56.1436296296,37.6287333333,37.905,31.2135333333,26.9892666667,24.2223333333,63.7210666667,23.4639333333
770.38,17.8784666667,55.8527555555,37.6365333333,37.962484058,31.2853333333,27.0112,24.247,63.2714666667,23.5076
770.69,17.959,55.6438444445,37.2557,38.0263130435,30.9378666667,26.9109333333,23.9046333333,63.0694,23.3018666667
771.00,17.9412666667,55.9376074074,37.3946,38.4201304348,31.1982666667,27.1008666667,24.019,63.2288,23.45
771.32,17.1856,56.0971703704,36.901,38.0445449275,30.88,26.6334,23.3998333333,63.4538,22.8684666667
771.63,16.9842666667,55.4779925926,36.3995,37.720115942,30.8854,26.4185333333,22.9716,63.2302666667,22.4816
771.94,18.697,56.8063185185,37.8128666667,39.5253913043,32.3265333333,28.0034,24.6087,64.6658,24.2511333333
772.25,19.0574,57.1799851852,37.9296666667,39.9927536232,32.4768666667,28.1643333333,24.6568,65.2852666667,24.7600666667
772.56,19.9572666667,57.6905333333,38.6795,40.5825855072,33.4661333333,28.9646,25.5561666667,65.4748666667,25.7234666667
772.87,20.1694666666,57.609237037,38.7809666667,40.9289652174,33.7548,29.1308,25.5911666667,66.0061333333,26.0062
773.18,20.1134666667,57.0102444445,38.4239666667,40.6684608696,33.6258666667,28.9938,25.5272666667,65.6756666667,25.7411333333
773.50,20.4147333333,57.5081481481,38.7446333333,41.0402086956,33.8142,29.2874666667,25.9850666667,66.1240666666,25.9122
773.81,20.2653333333,57.755762963,38.5514333333,40.9681304348,33.7381333333,28.8662666667,25.9784666666,66.4506,25.9018666667
774.12,20.0591333333,57.5983111111,38.5863666667,40.8105565217,33.8234,29.022,25.8860666667,66.4260666667,26.0268
774.43,20.3755333333,57.7964814815,38.6584,41.0266318841,34.0980666667,29.2994,26.0415666667,66.5248666667,26.3965333333
774.74,21.2520666667,57.9290962963,39.5042666667,41.7079478261,34.7818666667,30.2077333333,26.7534666667,67.0002,27.1738
775.05,21.0062,57.5837333333,39.2809333333,41.1924376812,34.2844,30.0252666667,26.7310666667,66.4324,26.9468666667
775.36,19.7446,56.5754666667,38.403,40.0368405797,33.3983333333,28.9182,25.5872666667,65.6916666667,25.6825333333
775.67,19.1235333333,56.0931259259,37.7156,39.3909449275,32.7599333334,28.4429333333,25.1376,65.0675333333,24.8485333333
775.98,18.4142666667,56.089362963,37.2095666667,39.2045101449,32.1714,27.9334,24.5667333333,65.1001333333,24.1714
776.30,17.8891333333,54.8998888889,36.4220666667,38.2198492753,31.4574666667,27.2402,23.9234,63.606,23.3052
776.61,18.4353333333,55.7287925926,37.1622,38.8550608696,32.0768,27.8615333334,24.3789,64.2248,23.7126666667
776.92,17.9428666667,55.1269777778,36.9333333333,38.6953478261,31.9618,27.3952666667,24.0237666667,63.7808666667,23.4618666667
777.23,18.0062666667,55.2739481481,37.0878333333,38.8419681159,32.2103333333,27.6613333334,24.2563666667,63.9685333333,23.6498666667
777.54,18.3118666667,55.8473111111,37.2430333333,38.9411362319,32.3481333333,27.8144,24.7059666667,64.2518,23.7494666667
777.85,17.821,55.2542444444,36.7866,38.2697043478,31.7495333333,27.1178,24.1994333333,63.7724666667,23.0428666667
778.16,18.1502666667,55.2907777778,36.8041333333,38.3603710145,31.9316666667,27.3267333334,24.4532,63.9643333333,23.1936666667
778.47,18.2584,55.4904666667,36.865,38.7211623188,32.1963333333,27.3876,24.5329666667,64.1944666667,23.285
778.78,19.2472666667,56.4732592593,37.6149,39.5735478261,32.9470666666,28.3822,25.4546333333,65.1711333333,24.2864
779.09,20.4460666667,57.2631333333,38.8726,40.5897594203,34.3087333333,29.4117333333,26.6079333333,65.951,25.4313333333
779.40,20.2970666667,56.5961407407,38.3881,40.0316666667,33.9712,29.1113333333,26.4597333333,65.0060666667,25.3178666667
779.71,20.2018,56.853237037,38.4367666667,39.9953478261,33.8356,29.1629333333,26.6668333334,64.894,25.4554
780.02,19.9401333334,56.6518666667,38.2224666667,39.954084058,34.0016,28.9903333333,26.8188,64.8366,25.3252666667
780.33,20.3136,57.4837333333,38.7228333333,40.4236434783,34.3550666667,29.5448,27.3974,65.6349333333,25.8016666667
780.64,20.5191333334,58.1158444445,39.3961333333,41.0066898551,34.6184,30.1466,27.6382666667,66.1577333333,25.9882
