wavelength,Back_IncLaef,Belly_IncLaef,Breast_IncLaef,Crissum_IncLaef,Crown_IncLaef,DorTail_IncLaef,Patch10_IncLaef,Patch11_IncLaef,Rump_IncLaef,Throat_IncLaef,WingTip_IncLaef
425.08,7.38333333333,24.7135,20.812,18.2265,9.33433333333,5.61058333333,19.79125,45.8593333333,8.88883333334,6.5975,7.63016666667
425.44,7.3995,24.7860833333,20.8423333333,18.2788333333,9.35783333332,5.61475,19.85375,45.9051666667,8.90791666666,6.60766666666,7.64591666666
425.80,7.42225,24.8695,20.8945833333,18.35125,9.38308333333,5.63641666667,19.9115,45.9645,8.93566666666,6.62941666666,7.66141666666
426.16,7.44608333333,24.9236666667,20.9080833333,18.3956666667,9.40858333334,5.64008333334,19.9539166666,45.9620833333,8.95725,6.65033333333,7.66316666667
426.51,7.45675,24.9805833333,20.9258333333,18.447,9.42899999999,5.63216666667,19.9984166667,45.9609166667,8.96841666667,6.64883333334,7.66350000001
426.87,7.473,25.00525,20.9309166667,18.4825833333,9.43883333334,5.62091666666,20.0419166667,45.9508333333,8.98225,6.64783333333,7.66475000001
427.23,7.50258333333,25.0825,20.9705833333,18.5454166667,9.45266666668,5.63225,20.1091666667,45.9601666667,8.996,6.6705,7.68516666666
427.58,7.52775,25.1775,21.0293333333,18.62125,9.48741666667,5.64283333333,20.17525,46.009,9.01933333334,6.683,7.70474999999
427.94,7.5415,25.2546666667,21.0605,18.6759166667,9.50908333333,5.62675,20.2235,46.0281666667,9.04366666667,6.69866666667,7.70608333333
428.30,7.56816666667,25.3351666667,21.0943333334,18.7394166667,9.55500000001,5.65691666667,20.3011666667,46.0470833333,9.07608333333,6.7205,7.73216666666
428.65,7.57216666666,25.4039166666,21.1075833333,18.80025,9.54758333334,5.64533333333,20.3505833333,46.0483333333,9.09016666667,6.726,7.73341666666
429.01,7.54025,25.456,21.1036666667,18.8308333333,9.52674999999,5.61225,20.36425,46.0491666667,9.07058333333,6.69891666667,7.72375
429.37,7.54108333333,25.5435833333,21.1314166667,18.8868333333,9.52741666666,5.61441666667,20.4040833333,46.0829166667,9.08158333333,6.69933333333,7.72458333333
429.72,7.53566666667,25.57325,21.1329166667,18.90975,9.52591666668,5.60183333333,20.4536666667,46.079,9.075,6.68941666667,7.71408333334
430.08,7.51625,25.5761666667,21.13025,18.9301666667,9.52166666667,5.59241666667,20.4605,46.0315,9.06341666666,6.67591666667,7.70666666666
430.44,7.52941666666,25.6196666667,21.14625,18.9851666667,9.52391666667,5.61758333333,20.5173333333,46.04075,9.08425,6.68983333334,7.72166666668
430.79,7.53325,25.6704166667,21.1540833333,19.0341666667,9.53733333333,5.63275,20.5621666667,46.03275,9.0945,6.69508333333,7.74266666666
431.15,7.51991666666,25.7303333333,21.1626666667,19.061,9.53400000001,5.621,20.5974166667,46.0700833333,9.08716666667,6.67191666667,7.72808333332
431.50,7.53075,25.7885,21.1601666667,19.0955833333,9.54516666667,5.63125,20.6466666667,46.0703333333,9.0945,6.67341666667,7.74325
431.86,7.54125,25.8558333333,21.1738333334,19.1415833333,9.53758333333,5.6485,20.7079166667,46.1025,9.09358333333,6.66758333333,7.75225000001
432.22,7.54141666667,25.9174166666,21.1884166667,19.1993333334,9.52908333334,5.64716666667,20.7419166666,46.1444166667,9.09908333333,6.66358333333,7.7505
432.57,7.566,25.9830833333,21.2335,19.2413333333,9.55299999999,5.66091666666,20.80575,46.2049166666,9.12591666667,6.6805,7.76925
432.93,7.56675,26.0300833333,21.25075,19.2759166666,9.55474999999,5.6555,20.8541666667,46.2409166667,9.12466666667,6.67808333333,7.75950000001
433.29,7.56525,26.056,21.2543333334,19.3050833333,9.54549999999,5.63666666666,20.9013333333,46.2350833333,9.12808333333,6.66291666667,7.748
433.64,7.58241666667,26.1188333334,21.2526666667,19.349,9.55374999999,5.63925,20.9356666667,46.221,9.14058333333,6.6635,7.76241666667
434.00,7.61516666667,26.2105833333,21.2855,19.4171666667,9.56633333332,5.65666666667,21.0155,46.2793333334,9.17616666667,6.67375,7.78825000001
434.35,7.621,26.2680833333,21.2895833333,19.4456666667,9.56333333334,5.64916666667,21.0535833333,46.3000833333,9.165,6.66725,7.78966666666
434.71,7.63158333333,26.3509166667,21.3266666667,19.4874166667,9.56291666666,5.64241666667,21.10325,46.3511666667,9.17008333333,6.66541666667,7.77666666666
435.07,7.65008333333,26.39575,21.3425833333,19.5465,9.56741666666,5.65775,21.1495833333,46.3815833333,9.18908333333,6.67475,7.78591666666
435.42,7.65641666667,26.4569166667,21.3695833333,19.59825,9.55558333333,5.64083333333,21.19125,46.4196666667,9.20041666667,6.67291666667,7.78150000001
435.78,7.6665,26.5278333333,21.3940833334,19.6676666667,9.58166666666,5.64516666667,21.2425833333,46.4855,9.21491666668,6.66525,7.78141666667
436.13,7.66341666667,26.5758333334,21.4029166667,19.7028333333,9.57325000001,5.63475,21.2828333333,46.4659166667,9.19916666667,6.65758333333,7.78199999999
436.49,7.6645,26.6300833333,21.3879166666,19.7485833333,9.57758333334,5.62766666667,21.31475,46.4708333333,9.19491666666,6.6445,7.77700000001
436.84,7.6885,26.71275,21.415,19.8149166667,9.59616666666,5.64833333333,21.382,46.49875,9.20783333333,6.66125,7.79116666667
437.20,7.69516666667,26.8135833333,21.4608333333,19.8865833333,9.6315,5.65883333334,21.4533333333,46.577,9.22258333334,6.68116666666,7.80799999999
437.56,7.7195,26.9066666667,21.4910833333,19.95125,9.63533333333,5.67091666666,21.5334166667,46.6304166667,9.24166666666,6.69075,7.82600000001
437.91,7.736,27.0114166666,21.5503333333,20.0306666667,9.662,5.68933333333,21.6236666667,46.72725,9.258,6.71,7.83808333332
438.27,7.75466666666,27.0781666666,21.5751666667,20.079,9.66966666667,5.69083333334,21.68125,46.7388333334,9.27966666666,6.72191666667,7.84025
438.62,7.773,27.1344166666,21.5810833333,20.129,9.67316666666,5.69341666667,21.733,46.7345,9.29758333333,6.73366666667,7.86233333334
438.98,7.78975,27.22875,21.6275833333,20.1941666667,9.69725000001,5.695,21.8121666667,46.781,9.31458333334,6.75358333333,7.89200000001
439.33,7.79666666666,27.2925,21.6350833333,20.2378333333,9.71775000001,5.7075,21.8710833333,46.7890833333,9.32500000001,6.75891666666,7.90333333334
439.69,7.80741666667,27.3479166667,21.6396666667,20.28075,9.72200000001,5.71233333333,21.9186666666,46.7695,9.33341666667,6.77458333333,7.92616666667
440.04,7.81966666667,27.4258333333,21.66075,20.3121666667,9.73266666667,5.71941666667,21.9730833334,46.8061666667,9.357,6.77725,7.92825000001
440.40,7.8265,27.4798333333,21.694,20.3514166666,9.73074999999,5.72208333333,22.0274166666,46.7996666667,9.35916666667,6.784,7.94016666666
440.75,7.86058333333,27.54225,21.72925,20.4164166667,9.75958333333,5.753,22.07875,46.8191666666,9.38741666666,6.80675,7.96941666667
441.11,7.88241666667,27.5703333333,21.72825,20.4313333333,9.76066666667,5.76225,22.0999166666,46.7759166666,9.39141666666,6.81216666667,7.97558333334
441.47,7.876,27.5995,21.7316666667,20.4639166667,9.77066666666,5.757,22.1205,46.77275,9.38983333333,6.805,7.97200000001
441.82,7.87683333333,27.6380833333,21.7370833334,20.4930833334,9.78125000001,5.75633333333,22.1463333333,46.7606666667,9.39783333332,6.807,7.97666666667
442.18,7.87783333333,27.711,21.7549166667,20.5499166666,9.79325000001,5.76391666667,22.18675,46.7989166667,9.40299999999,6.803,7.98416666667
442.53,7.87566666667,27.76175,21.7720833333,20.60025,9.81941666667,5.76975,22.2308333333,46.8003333333,9.40841666666,6.802,7.98483333334
442.89,7.86933333333,27.8145,21.77425,20.63725,9.80933333332,5.75608333333,22.2705,46.8179166666,9.39633333332,6.7765,7.96349999999
443.24,7.87841666667,27.8833333333,21.7994166667,20.6985833334,9.82383333332,5.76308333333,22.3279166667,46.8564166666,9.40975000001,6.79016666666,7.96958333332
443.60,7.90541666667,27.9733333333,21.8476666667,20.767,9.84124999998,5.76541666667,22.3971666667,46.9195833333,9.436,6.79416666667,7.97175
443.95,7.92441666667,28.0556666667,21.8799166667,20.85275,9.85974999998,5.78441666666,22.4744166667,46.9844166667,9.45549999998,6.81616666666,7.98541666666
444.31,7.92866666667,28.1150833333,21.8795,20.9205833333,9.85966666667,5.79616666667,22.5185833333,46.9984166667,9.46883333332,6.81958333334,7.98216666667
444.66,7.9275,28.2031666666,21.8965833334,20.9755833333,9.85416666668,5.776,22.5895833333,47.0425,9.47841666666,6.82116666667,7.98516666667
445.02,7.93175,28.3045,21.94375,21.0585833333,9.85450000001,5.77716666666,22.6674166667,47.13175,9.48058333333,6.81758333333,7.98733333334
445.37,7.94708333333,28.3866666667,21.9741666666,21.1210833333,9.86216666665,5.789,22.7254166666,47.1979166667,9.49541666667,6.82891666667,7.99666666666
445.72,7.93883333333,28.4299166667,21.9740833333,21.1451666667,9.8425,5.75983333333,22.7361666667,47.1899166666,9.46983333335,6.80675,7.97725000001
446.08,7.93391666667,28.4695,21.97525,21.1668333333,9.83566666666,5.74858333333,22.7615,47.1854166667,9.46158333334,6.80041666666,7.97216666667
446.43,7.94825,28.5311666667,21.9886666667,21.2101666667,9.84099999999,5.75691666667,22.816,47.1989166667,9.47408333332,6.81966666667,7.98341666667
446.79,7.95966666667,28.5740833333,21.9955833333,21.2394166667,9.85258333333,5.76625,22.8463333333,47.1765,9.48691666668,6.82908333333,8.001
447.14,7.95216666667,28.598,21.9904166667,21.2609166667,9.83533333333,5.74616666666,22.87175,47.1613333333,9.46983333333,6.80833333333,7.98866666666
447.50,7.94525,28.6323333334,21.9900833333,21.2809166667,9.82975,5.73558333333,22.8955,47.1585833333,9.46016666668,6.798,7.98758333333
447.85,7.94091666667,28.66875,21.9901666666,21.31425,9.81749999999,5.72275,22.91775,47.14375,9.45625,6.78158333333,7.98399999999
448.21,7.95175,28.7361666667,22.0126666667,21.3615,9.83649999999,5.71775,22.9608333333,47.17175,9.464,6.78608333334,7.98766666666
448.56,7.96141666667,28.77325,22.01775,21.39175,9.85041666668,5.72216666667,22.9851666667,47.1483333333,9.46841666667,6.78533333333,7.98883333333
448.92,7.96116666667,28.8068333333,21.9979166666,21.4129166667,9.84600000001,5.7105,23.0083333333,47.1105833333,9.46625000001,6.77108333333,7.98083333333
449.27,7.94766666667,28.8526666667,21.9978333333,21.4578333333,9.84716666667,5.69191666666,23.05925,47.0825833333,9.46725,6.761,7.96875
449.62,7.96166666667,28.917,22.0153333334,21.5219166667,9.86783333332,5.71083333333,23.1318333333,47.09025,9.50216666668,6.77591666667,7.98091666666
449.98,7.98658333334,28.9979166666,22.0484166667,21.59725,9.90266666666,5.7225,23.21575,47.0988333333,9.53933333333,6.8075,7.99141666668
450.33,7.99758333333,29.07575,22.084,21.6579166667,9.919,5.73916666666,23.2573333334,47.0915,9.55883333333,6.80666666666,7.99408333334
450.69,8.00133333333,29.14275,22.0918333333,21.7249166667,9.92641666667,5.73175,23.3084166667,47.09475,9.56366666667,6.80991666667,7.98858333333
451.04,8.03383333333,29.2494166667,22.12075,21.79175,9.95149999998,5.7585,23.36975,47.1329166667,9.60083333334,6.82858333334,7.99933333334
451.40,8.06625,29.3184166667,22.1394166666,21.8625833333,9.97841666666,5.78575,23.44075,47.1145,9.64041666667,6.85591666667,8.02558333333
451.75,8.095,29.3650833333,22.147,21.904,10.006,5.79791666667,23.496,47.08875,9.65775,6.86891666667,8.03925000001
452.10,8.11575,29.41275,22.1564166666,21.951,10.0293333333,5.797,23.556,47.1045,9.67783333332,6.86758333333,8.04375
452.46,8.11741666667,29.4873333334,22.1756666667,22.0223333333,10.0280833333,5.79766666667,23.6194166667,47.1434166666,9.6785,6.85916666666,8.03641666666
452.81,8.12483333333,29.56175,22.19625,22.07725,10.0321666667,5.80641666667,23.6673333333,47.1545,9.69533333332,6.86883333334,8.03841666667
453.17,8.14908333333,29.6419166667,22.2276666667,22.1211666667,10.0466666667,5.816,23.7168333333,47.1878333333,9.70983333334,6.8775,8.05200000001
453.52,8.17116666667,29.7145,22.253,22.1855,10.05975,5.82541666667,23.7890833333,47.215,9.72558333334,6.89125,8.06841666666
453.87,8.16616666667,29.76625,22.258,22.228,10.0435833333,5.81225,23.83125,47.2205833333,9.72000000001,6.85933333333,8.05933333333
454.23,8.16075,29.7991666667,22.2345,22.2576666667,10.03275,5.77583333333,23.8821666667,47.2396666667,9.69666666666,6.82375,8.03883333333
454.58,8.17991666667,29.8564166667,22.2646666667,22.3029166666,10.0325,5.77908333333,23.9385,47.2595833334,9.71008333333,6.83383333333,8.03974999999
454.93,8.16441666666,29.8955,22.26725,22.33675,10.0248333333,5.76983333333,23.9703333333,47.2385,9.68933333332,6.815,8.03550000001
455.29,8.14741666667,29.9535,22.2705833333,22.3758333333,10.0171666667,5.75266666667,24.0050833333,47.2668333333,9.66625,6.7915,8.00933333334
455.64,8.15033333333,30.0375833333,22.2865833333,22.42725,10.0139166667,5.74366666667,24.0670833333,47.29125,9.67433333333,6.794,8.01533333333
456.00,8.14408333334,30.1155,22.2844166667,22.4791666667,10.008,5.752,24.1118333333,47.2865,9.67883333334,6.7955,8.01958333333
456.35,8.15925,30.19475,22.3068333333,22.5355,10.0205,5.74458333333,24.1660833333,47.29225,9.69383333334,6.79108333334,8.02916666666
456.70,8.18341666666,30.2661666667,22.334,22.613,10.0368333333,5.74308333333,24.2249166666,47.3375,9.71841666667,6.8095,8.04750000001
457.06,8.20308333333,30.3173333333,22.3368333334,22.6696666667,10.0436666667,5.75666666666,24.2744166667,47.30325,9.72649999998,6.82883333333,8.06766666666
457.41,8.18741666666,30.3716666667,22.3190833334,22.6905,10.0213333333,5.7415,24.2945,47.2859166666,9.70966666668,6.80466666667,8.06099999999
457.76,8.20441666667,30.4235833333,22.3319166666,22.7511666667,10.0281666667,5.76108333333,24.32675,47.2826666667,9.71866666666,6.81433333333,8.07916666666
458.12,8.20275,30.506,22.3601666666,22.807,10.0225,5.76416666667,24.3721666666,47.3225833333,9.73558333333,6.82366666667,8.09875
458.47,8.20266666667,30.5544166666,22.36075,22.8489166666,10.01575,5.76033333333,24.41,47.3485833333,9.74216666666,6.81808333333,8.09016666667
458.82,8.20316666667,30.60275,22.35725,22.8896666667,10.0083333333,5.75641666667,24.454,47.344,9.74958333334,6.8255,8.09449999999
459.18,8.2115,30.6630833333,22.3778333333,22.93175,10.0110833333,5.76433333333,24.5105,47.3605,9.75525000001,6.82891666667,8.10158333333
459.53,8.20616666667,30.69325,22.3755833333,22.9755,10.0118333333,5.75908333333,24.5338333333,47.3519166666,9.7495,6.82066666667,8.09741666666
459.88,8.2125,30.7350833334,22.39725,23.0051666667,10.00625,5.75625,24.5713333334,47.3575,9.75133333334,6.82725,8.10075
460.24,8.2115,30.7529166667,22.3945,23.0223333333,9.99858333332,5.75158333333,24.5975,47.34325,9.75225000001,6.82466666667,8.09708333334
460.59,8.19958333333,30.7675833334,22.383,23.03175,9.99641666668,5.75008333333,24.625,47.2969166666,9.73475000002,6.80275,8.09341666666
460.94,8.201,30.823,22.3996666666,23.0665833333,10.0070833333,5.74125,24.6706666667,47.3154166667,9.73983333333,6.78991666667,8.08999999999
461.29,8.21408333333,30.8638333333,22.4109166667,23.11775,10.02375,5.74216666667,24.7164166667,47.3240833333,9.75466666667,6.79108333333,8.09083333334
461.65,8.22516666667,30.93925,22.4273333333,23.1636666667,10.0368333333,5.7405,24.777,47.3449166667,9.76066666668,6.79225,8.09675000001
462.00,8.26008333333,31.0085,22.4535,23.2400833333,10.0728333333,5.765,24.8504166666,47.3500833333,9.78925000001,6.80875,8.12016666668
462.35,8.27891666667,31.088,22.4818333333,23.3133333333,10.1084166667,5.77716666666,24.9269166667,47.3645,9.8145,6.815,8.15233333334
462.71,8.30541666666,31.161,22.5135833333,23.3846666666,10.1389166667,5.78616666667,24.9943333333,47.3878333333,9.83833333333,6.82383333334,8.16241666667
463.06,8.3165,31.2168333333,22.5076666667,23.4426666667,10.13025,5.77233333333,25.0333333333,47.373,9.85724999999,6.81741666667,8.1645
463.41,8.33366666666,31.3109166667,22.5468333334,23.516,10.15225,5.78566666667,25.1164166667,47.4094166666,9.88100000001,6.82625,8.16933333332
463.76,8.35541666667,31.3984166667,22.5646666667,23.5858333333,10.17575,5.79675,25.1935833333,47.4129166667,9.90474999999,6.82241666667,8.17483333334
464.12,8.36425,31.4926666667,22.5694166666,23.6688333334,10.1870833333,5.81016666666,25.244,47.44375,9.91866666668,6.83358333333,8.18716666668
464.47,8.38633333333,31.6113333334,22.608,23.7655833333,10.1924166667,5.81916666667,25.32325,47.52325,9.9685,6.86033333333,8.19933333333
464.82,8.37075,31.6596666666,22.6015833333,23.7996666666,10.16875,5.8185,25.34875,47.5054166667,9.96674999999,6.84866666667,8.18441666666
465.17,8.4095,31.7725,22.6499166667,23.8880833333,10.1948333333,5.84941666667,25.4428333334,47.5526666666,10.0039166667,6.88775,8.22675
465.53,8.425,31.8288333333,22.669,23.9385,10.1913333333,5.85616666667,25.4853333333,47.5581666667,10.0259166667,6.90025,8.23941666666
465.88,8.43633333333,31.8975833333,22.68475,23.97975,10.1898333334,5.84616666667,25.51925,47.57475,10.0220833333,6.91241666667,8.23100000001
466.23,8.435,31.9815,22.6868333333,24.0253333333,10.1786666667,5.83058333334,25.5565,47.5705,10.0258333333,6.9095,8.20600000001
466.58,8.46,32.07,22.7086666667,24.09725,10.187,5.839,25.626,47.6006666666,10.0348333333,6.90875,8.23024999999
466.94,8.47625,32.15675,22.74125,24.1548333333,10.21925,5.85566666666,25.6935,47.61675,10.0468333333,6.93366666667,8.24708333334
467.29,8.49258333334,32.20575,22.7478333334,24.198,10.2215833333,5.85408333333,25.71925,47.5963333333,10.05675,6.94225,8.26416666666
467.64,8.4865,32.258,22.7506666667,24.2434166666,10.2151666667,5.83716666667,25.7515,47.6154166667,10.0518333333,6.94241666667,8.25866666666
467.99,8.49266666667,32.3259166667,22.7718333333,24.2931666667,10.21725,5.82633333333,25.8196666667,47.6245833333,10.0583333333,6.9255,8.26524999999
468.35,8.51475,32.374,22.77475,24.33475,10.2421666667,5.82941666667,25.85075,47.6053333333,10.0639166667,6.92558333334,8.27475000001
468.70,8.54866666666,32.4561666667,22.80925,24.4085,10.27275,5.84758333333,25.9341666667,47.641,10.0958333333,6.94533333333,8.30408333334
469.05,8.55949999999,32.5373333333,22.82325,24.4625,10.2828333333,5.84491666667,25.9698333333,47.6736666667,10.0989166667,6.93291666667,8.28841666666
469.40,8.57499999999,32.63875,22.86175,24.5495,10.3119166667,5.85641666667,26.0545,47.7265833333,10.1249166667,6.9505,8.30066666667
469.75,8.56574999999,32.6945833334,22.85175,24.5974166666,10.2973333333,5.8515,26.09075,47.7118333334,10.1336666667,6.92608333333,8.28233333334
470.11,8.57666666666,32.7410833333,22.86225,24.6428333333,10.29525,5.87016666667,26.1365833333,47.6984166667,10.1348333333,6.92266666667,8.30375000001
470.46,8.57858333334,32.8031666667,22.8998333333,24.7040833333,10.3116666667,5.87075,26.1743333333,47.7179166666,10.1651666667,6.94316666667,8.30058333334
470.81,8.59366666667,32.871,22.9148333333,24.7706666667,10.3226666667,5.87325,26.21275,47.7333333334,10.1913333333,6.94191666667,8.30233333333
471.16,8.61641666666,32.9681666667,22.9399166666,24.82975,10.3361666667,5.87358333333,26.2859166667,47.7755,10.21575,6.94075,8.29525000001
471.51,8.63958333334,33.046,22.9674166667,24.9001666667,10.3540833333,5.88716666667,26.3483333333,47.7976666667,10.2358333333,6.94958333333,8.32600000001
471.87,8.66525,33.1341666667,22.99725,24.96275,10.3825,5.90925,26.4208333333,47.8329166667,10.2541666667,6.97025,8.33075000001
