wavelength,Back_HemCalf,Belly_HemCalf,Breast_HemCalf,Crissum_HemCalf,Crown_HemCalf,DorTail_HemCalf,Patch10_HemCalf,Rump_HemCalf,Throat_HemCalf,WingTip_HemCalf
427.58,5.3016,8.19853333333,7.87079999999,5.23326666667,4.5026,6.67868947368,5.392,4.7234,8.62806666667,8.39886666667
427.94,5.29993333333,8.19486666667,7.86026666667,5.22026666667,4.50666666667,6.67416842105,5.39333333333,4.7178,8.63053333334,8.42060000001
428.30,5.29893333333,8.19306666667,7.87273333333,5.2112,4.5082,6.66641754386,5.40806666667,4.7188,8.63619999999,8.42906666667
428.65,5.27133333333,8.17560000001,7.87746666666,5.1924,4.46846666667,6.64589473684,5.39353333333,4.69653333333,8.61433333333,8.43506666666
429.01,5.28043333333,8.19173333333,7.91873333334,5.21353333334,4.47506666667,6.65527719298,5.425,4.70833333333,8.63739999999,8.46633333333
429.37,5.27826666667,8.19426666666,7.91819999999,5.20526666667,4.4794,6.6387122807,5.43666666667,4.70313333333,8.63986666667,8.46286666667
429.72,5.24693333333,8.18946666667,7.89353333333,5.17973333333,4.45273333333,6.60039473684,5.39533333333,4.6692,8.60606666666,8.43606666667
430.08,5.24246666667,8.20193333334,7.8892,5.1958,4.42333333333,6.60134035088,5.40346666667,4.66173333333,8.62973333333,8.44533333334
430.44,5.23473333333,8.20486666667,7.88639999999,5.1916,4.41513333333,6.58975438596,5.38586666667,4.6706,8.61793333334,8.42226666667
430.79,5.25616666667,8.23333333333,7.89606666667,5.20266666667,4.41526666667,6.59424385965,5.39373333333,4.6788,8.63860000001,8.41313333334
431.15,5.304,8.29326666667,7.97300000001,5.23913333333,4.4488,6.64559473684,5.44633333333,4.72993333333,8.6984,8.46786666666
431.50,5.3372,8.33986666666,8.02420000001,5.28613333333,4.4734,6.68294035088,5.48613333333,4.7802,8.73959999999,8.50040000001
431.86,5.3487,8.35833333334,8.05033333333,5.3006,4.46453333333,6.68966666667,5.48966666667,4.7796,8.74693333333,8.49033333333
432.22,5.3256,8.3434,8.02753333334,5.27146666667,4.42793333333,6.66678070176,5.4672,4.75406666667,8.72999999999,8.47100000001
432.57,5.3148,8.3434,8.03953333333,5.26433333333,4.42513333333,6.65876315789,5.47006666667,4.7564,8.75333333333,8.45933333333
432.93,5.33066666667,8.37486666666,8.05913333334,5.27733333333,4.4304,6.67185964912,5.47273333333,4.7678,8.78433333334,8.46113333334
433.29,5.345,8.40193333333,8.08546666668,5.31066666667,4.44506666667,6.69712105263,5.4888,4.79293333333,8.80699999999,8.47933333333
433.64,5.36066666667,8.43219999999,8.10493333333,5.31753333333,4.44366666667,6.71659473684,5.51073333333,4.7984,8.83013333333,8.5014
434.00,5.36323333333,8.44473333333,8.12233333333,5.32906666667,4.45446666667,6.72521403509,5.5282,4.80186666667,8.83326666668,8.49886666667
434.35,5.39616666667,8.49380000001,8.17073333333,5.364,4.48386666667,6.75973157895,5.58333333333,4.81706666667,8.88260000001,8.54840000001
434.71,5.39086666667,8.512,8.189,5.3866,4.47853333333,6.76927719298,5.6006,4.82786666667,8.917,8.55073333334
435.07,5.40046666667,8.52726666667,8.19946666667,5.4202,4.49226666667,6.77504385965,5.61733333333,4.82806666667,8.93666666667,8.57426666667
435.42,5.4087,8.55373333333,8.21886666667,5.43826666667,4.49646666667,6.78148596491,5.64033333333,4.8346,8.96946666668,8.58833333333
435.78,5.4238,8.58306666666,8.23519999999,5.45526666667,4.518,6.79009649123,5.66373333333,4.84933333333,9.00326666666,8.60840000001
436.13,5.4479,8.63786666667,8.29099999999,5.49853333333,4.5434,6.82356140351,5.69673333333,4.88513333333,9.04726666665,8.62866666667
436.49,5.4873,8.68246666667,8.31399999999,5.53173333334,4.5668,6.86124561403,5.7292,4.90666666667,9.08613333334,8.66973333333
436.84,5.4916,8.6954,8.32546666667,5.53946666667,4.56913333333,6.87495087719,5.74133333333,4.90513333333,9.09153333333,8.6872
437.20,5.50736666667,8.72819999999,8.35653333333,5.56633333333,4.58366666667,6.89551929825,5.77486666667,4.91806666667,9.12780000001,8.71653333333
437.56,5.51296666667,8.7304,8.37753333333,5.5928,4.60053333333,6.9007245614,5.80213333333,4.92446666666,9.16600000001,8.72986666667
437.91,5.51506666666,8.75326666667,8.40073333333,5.60013333333,4.61546666667,6.90868070175,5.81333333333,4.93406666667,9.19206666667,8.7502
438.27,5.51826666667,8.78100000001,8.417,5.61306666667,4.63633333333,6.91274210526,5.83266666667,4.949,9.21886666667,8.75960000001
438.62,5.50816666667,8.76806666666,8.43399999999,5.58893333333,4.63706666667,6.90875087719,5.83366666667,4.94486666667,9.21499999999,8.76153333334
438.98,5.44833333334,8.7124,8.38113333333,5.5198,4.5758,6.85143333333,5.7716,4.88913333333,9.16093333334,8.69406666667
439.33,5.4508,8.71526666666,8.38593333333,5.52573333333,4.59086666667,6.86229298246,5.7738,4.90693333333,9.16580000001,8.69833333333
439.69,5.45773333333,8.72226666667,8.40413333333,5.53666666667,4.60746666667,6.88756140351,5.80353333333,4.92426666667,9.17713333332,8.70866666667
440.04,5.44763333333,8.69013333334,8.37920000001,5.51893333334,4.59806666667,6.86397017544,5.79633333333,4.9046,9.1772,8.70260000001
440.40,5.4038,8.6522,8.34720000001,5.47853333333,4.57333333333,6.82247017544,5.7786,4.87413333333,9.12839999999,8.66773333333
440.75,5.40546666667,8.63599999999,8.34053333333,5.47746666667,4.57606666667,6.80441754386,5.79526666667,4.87333333333,9.12606666667,8.65919999999
441.11,5.37126666667,8.58360000001,8.31200000001,5.4358,4.54893333333,6.77441403509,5.7564,4.84013333333,9.08999999999,8.61846666667
441.47,5.38486666667,8.58426666667,8.30973333333,5.4288,4.56153333333,6.77855789474,5.76813333333,4.86993333333,9.08013333334,8.62713333334
441.82,5.38523333333,8.55713333333,8.2938,5.42513333333,4.56673333333,6.77209298246,5.7754,4.8662,9.07486666666,8.62060000001
442.18,5.377,8.50193333333,8.26233333333,5.39546666667,4.54866666667,6.75486666667,5.75366666667,4.85226666667,9.05053333333,8.60253333333
442.53,5.3878,8.49100000001,8.2374,5.3972,4.55493333333,6.75717192982,5.75846666667,4.84413333333,9.04086666668,8.59506666667
442.89,5.4227,8.50266666667,8.25093333334,5.43293333333,4.60206666667,6.79126666667,5.8012,4.8748,9.06906666667,8.64833333334
443.24,5.424,8.47673333334,8.23086666667,5.40826666667,4.5996,6.77745263158,5.804,4.8584,9.05739999999,8.65619999999
443.60,5.42393333333,8.43959999999,8.20686666667,5.39173333334,4.594,6.77761052631,5.79066666667,4.84886666667,9.04006666667,8.67660000001
443.95,5.46283333333,8.45566666666,8.22899999999,5.41433333334,4.64186666667,6.81750877193,5.8338,4.88293333333,9.05193333334,8.72326666667
444.31,5.48463333333,8.44313333334,8.23313333333,5.42753333333,4.66593333333,6.84267017544,5.85006666667,4.8974,9.07226666667,8.76120000001
444.66,5.48243333333,8.40793333334,8.20253333333,5.401,4.67213333333,6.84442807018,5.84566666667,4.88746666667,9.06146666666,8.76353333333
445.02,5.48996666667,8.40359999999,8.19033333333,5.40446666667,4.69333333333,6.86227719298,5.87606666666,4.90206666667,9.07773333334,8.78633333332
445.37,5.47833333333,8.36766666666,8.17346666667,5.39233333333,4.69146666667,6.84995964912,5.8632,4.8736,9.06166666667,8.78066666665
445.72,5.4827,8.3478,8.16646666667,5.37873333334,4.70286666667,6.85717719298,5.87413333333,4.88933333333,9.04973333332,8.78206666667
446.08,5.47476666667,8.32186666666,8.13840000001,5.35686666667,4.696,6.84905789474,5.87193333333,4.87353333333,9.01886666667,8.77993333333
446.43,5.4562,8.30173333333,8.11573333334,5.3374,4.68573333333,6.83675438596,5.87166666667,4.863,8.98099999999,8.78553333334
446.79,5.4452,8.26860000001,8.09786666666,5.30726666666,4.67673333333,6.81828421053,5.86753333333,4.85193333333,8.95193333332,8.76120000001
447.14,5.4487,8.23946666666,8.08346666667,5.3034,4.6882,6.81048947369,5.87273333333,4.8504,8.92960000001,8.75920000001
447.50,5.44583333333,8.22186666666,8.07199999999,5.3,4.70293333333,6.79631052632,5.88133333333,4.85806666666,8.91873333333,8.74759999999
447.85,5.4238,8.17739999999,8.04453333333,5.27186666667,4.6908,6.77609473684,5.86266666667,4.83953333333,8.88219999999,8.72959999999
448.21,5.40303333333,8.13393333333,8.00946666666,5.24933333333,4.68613333333,6.75117368421,5.84506666667,4.81953333334,8.83259999999,8.69800000001
448.56,5.3887,8.1064,7.98573333333,5.23093333333,4.676,6.74304210526,5.83386666667,4.8058,8.8008,8.69866666666
448.92,5.411,8.09166666666,7.97899999999,5.2304,4.69046666667,6.74564385965,5.83713333333,4.80626666667,8.78806666667,8.71293333334
449.27,5.39863333333,8.06639999999,7.95953333333,5.1984,4.67206666667,6.74905438597,5.83353333333,4.7984,8.7552,8.70186666667
449.62,5.39,8.02633333333,7.93059999999,5.17333333333,4.65246666667,6.73044385965,5.81073333333,4.77126666667,8.72386666667,8.70706666667
449.98,5.3895,8.01806666667,7.94179999999,5.18346666667,4.67573333333,6.73637719298,5.81693333333,4.7854,8.73699999999,8.73039999999
450.33,5.39406666667,7.98666666667,7.94306666667,5.17413333333,4.6982,6.74651052632,5.8226,4.80666666667,8.74726666666,8.73946666667
450.69,5.3885,7.95906666667,7.9314,5.1654,4.69373333333,6.73782807018,5.8248,4.80973333333,8.73873333333,8.75879999999
451.04,5.34693333333,7.91826666667,7.89806666666,5.11953333333,4.65973333333,6.72382631579,5.79406666667,4.7806,8.7128,8.73099999999
451.40,5.3133,7.8808,7.85473333333,5.0704,4.61573333333,6.68737719298,5.77113333334,4.735,8.68900000001,8.70986666667
451.75,5.31786666667,7.87653333333,7.84126666667,5.058,4.6072,6.69506666667,5.76053333333,4.7334,8.68860000001,8.71913333333
452.10,5.33603333333,7.88186666667,7.83873333333,5.05786666667,4.6168,6.69904035088,5.7848,4.74953333333,8.71506666667,8.74553333333
452.46,5.3311,7.87633333333,7.84033333333,5.06433333333,4.6098,6.6989,5.78586666667,4.75786666667,8.72073333333,8.73453333334
452.81,5.30916666667,7.867,7.81813333333,5.04433333333,4.5844,6.6839,5.77526666667,4.75226666666,8.71426666667,8.73313333333
453.17,5.3039,7.8714,7.82333333333,5.0556,4.58933333333,6.67547894737,5.77886666667,4.76593333333,8.73433333333,8.73446666666
453.52,5.30346666667,7.89466666667,7.8378,5.0656,4.61013333333,6.69522807018,5.80293333333,4.7822,8.76093333333,8.74586666667
453.87,5.33956666667,7.93093333333,7.8578,5.0976,4.62966666667,6.72871403509,5.83646666667,4.80893333333,8.7966,8.77266666666
454.23,5.3586,7.97186666667,7.87906666667,5.1256,4.63966666667,6.73466140351,5.8462,4.8034,8.83059999999,8.79166666667
454.58,5.3825,7.99753333333,7.90366666667,5.15113333333,4.65466666667,6.76188596491,5.86346666667,4.81213333333,8.86553333332,8.80173333334
454.93,5.40743333333,8.03900000001,7.93793333333,5.18406666667,4.67106666667,6.78531403509,5.89026666667,4.83826666667,8.89333333333,8.81306666667
455.29,5.4445,8.08693333334,7.99866666667,5.23713333333,4.70886666667,6.83414912281,5.9238,4.88573333333,8.94333333333,8.85953333334
455.64,5.4511,8.13079999999,8.03926666666,5.27006666667,4.72826666667,6.84106842105,5.9676,4.9092,8.98519999999,8.87633333334
456.00,5.50236666667,8.21493333333,8.11786666667,5.33033333333,4.76913333333,6.90924736842,6.02853333333,4.97053333333,9.06379999999,8.92639999999
456.35,5.5235,8.25513333333,8.1708,5.35306666667,4.80546666667,6.93562105263,6.06446666667,4.996,9.1236,8.96800000002
456.70,5.5203,8.2714,8.19380000001,5.34213333333,4.7894,6.92340175439,6.07626666667,4.9812,9.12286666667,8.95739999998
457.06,5.54473333333,8.30066666667,8.22459999999,5.36013333333,4.8166,6.9503754386,6.11493333333,4.99013333333,9.16406666667,8.99160000001
457.41,5.56056666667,8.33413333333,8.27106666667,5.386,4.8052,6.95916140351,6.13,5.001,9.20260000001,8.99753333333
457.76,5.51836666667,8.3262,8.26533333333,5.3568,4.76666666667,6.93105087719,6.09866666667,4.96346666667,9.18566666666,8.95986666667
458.12,5.52693333333,8.35126666667,8.29733333333,5.36966666667,4.7646,6.94474912281,6.1162,4.98846666667,9.21359999999,8.96933333333
458.47,5.52513333333,8.37899999999,8.31653333334,5.36786666667,4.75533333333,6.95501578947,6.12966666667,4.99026666667,9.23700000001,8.97386666667
458.82,5.52236666666,8.39293333333,8.32386666667,5.3718,4.7486,6.93680526316,6.13613333333,4.98313333333,9.26233333333,8.99026666667
459.18,5.54143333333,8.43073333333,8.34833333333,5.3864,4.7588,6.94326842105,6.15753333333,4.99306666667,9.28966666666,9.00706666665
459.53,5.5434,8.44666666667,8.36659999999,5.3912,4.7516,6.9474754386,6.16,4.9878,9.3112,9.00140000001
459.88,5.52383333333,8.44693333333,8.36553333333,5.3994,4.7332,6.91750526316,6.13766666667,4.96026666667,9.31246666667,8.97673333335
460.24,5.5207,8.471,8.3814,5.41213333333,4.72126666667,6.91881754386,6.13973333333,4.9588,9.3284,8.97666666666
460.59,5.53976666667,8.51353333334,8.42533333334,5.45766666667,4.7424,6.93128947368,6.1614,4.9846,9.38313333333,8.99493333334
460.94,5.5557,8.56706666666,8.47433333334,5.501,4.75866666667,6.95117719298,6.18453333333,5.00553333333,9.41906666667,9.00693333332
461.29,5.57113333333,8.60420000001,8.49539999999,5.51493333333,4.76386666667,6.94947719298,6.19166666667,5.01946666667,9.4502,9.02160000001
461.65,5.61793333333,8.66613333333,8.55340000001,5.5672,4.7978,6.98068421053,6.2474,5.0728,9.52273333334,9.05226666668
462.00,5.6307,8.71046666666,8.58713333334,5.60486666667,4.808,6.99513157895,6.27553333334,5.08753333334,9.56733333333,9.06626666667
462.35,5.66916666667,8.79606666667,8.65800000001,5.67113333333,4.84073333333,7.02538070175,6.32353333333,5.13686666667,9.65340000001,9.11819999999
462.71,5.68633333333,8.87146666667,8.73239999999,5.71833333333,4.85086666667,7.0609122807,6.3596,5.1636,9.72526666666,9.14180000001
463.06,5.67133333333,8.91333333333,8.76273333333,5.73173333333,4.8238,7.0535122807,6.35626666667,5.15986666667,9.77079999998,9.13026666666
463.41,5.6997,8.99479999999,8.82193333333,5.78346666667,4.8386,7.08894736842,6.38913333333,5.20266666667,9.83886666667,9.16106666666
463.76,5.71836666667,9.0706,8.89253333333,5.8012,4.83653333333,7.12925789474,6.43113333333,5.2418,9.90686666666,9.19673333331
464.12,5.74166666667,9.16673333334,8.96526666666,5.85713333333,4.8512,7.15783508772,6.4814,5.2818,9.983,9.21673333333
464.47,5.7536,9.23886666666,9.03020000001,5.88666666667,4.863,7.19443157895,6.5234,5.305,10.0594,9.24120000002
464.82,5.75163333333,9.28866666667,9.07293333333,5.894,4.82633333333,7.19251754386,6.541,5.30646666667,10.1301333333,9.24086666669
465.17,5.77123333333,9.38586666666,9.16373333334,5.9662,4.84366666667,7.23080526316,6.60753333333,5.34006666667,10.2060666666,9.25733333332
465.53,5.76873333333,9.46433333334,9.22686666668,5.99986666667,4.83513333333,7.24388070175,6.62306666667,5.35093333333,10.2631333333,9.28300000001
465.88,5.78153333333,9.54879999999,9.27846666667,6.02346666667,4.83153333333,7.2621245614,6.6554,5.3646,10.3290666667,9.28993333333
466.23,5.7463,9.56113333334,9.28286666667,6.01606666667,4.791,7.24231403509,6.63173333333,5.3266,10.3244666667,9.25026666667
466.58,5.7776,9.65113333334,9.35233333334,6.078,4.82773333333,7.27756666667,6.67673333333,5.36013333333,10.3907333333,9.28806666667
466.94,5.81566666667,9.75453333333,9.44753333332,6.14806666667,4.86826666667,7.33708421053,6.74506666667,5.4106,10.4759333333,9.33253333335
467.29,5.82793333333,9.81246666667,9.5106,6.18993333333,4.87153333333,7.35105087719,6.788,5.42906666667,10.5373333333,9.34006666666
467.64,5.85286666667,9.8786,9.56013333334,6.24453333333,4.88386666667,7.35742105263,6.817,5.44993333333,10.5982,9.35313333333
467.99,5.8774,9.91879999999,9.6118,6.27246666667,4.8866,7.37429122807,6.8448,5.45633333333,10.6513333333,9.37673333332
468.35,5.92763333333,10.0040666667,9.68226666666,6.34706666666,4.91073333333,7.41808947368,6.90566666667,5.50733333333,10.7118666667,9.41893333333
468.70,5.96513333333,10.0636666667,9.71793333333,6.407,4.93873333333,7.44599122807,6.9434,5.54633333333,10.7546666667,9.44326666667
469.05,5.99736666667,10.1146666667,9.7532,6.43666666667,4.95533333333,7.46695263158,6.96446666667,5.56753333333,10.8064666667,9.47533333333
469.40,6.01186666667,10.1631333333,9.77999999999,6.47373333333,4.9524,7.47270701754,6.98713333333,5.56673333333,10.8586666667,9.49006666667
469.75,5.99813333333,10.1760666667,9.81360000001,6.49013333334,4.936,7.46137719298,6.97806666667,5.5526,10.8684666667,9.48419999999
470.11,6.02256666667,10.2441333333,9.86346666665,6.51853333333,4.9584,7.47024035088,7.0086,5.5736,10.9342,9.49546666667
470.46,6.02656666667,10.2429333333,9.88633333333,6.51066666666,4.9388,7.47045438596,7.0186,5.57106666667,10.9403333333,9.4722
470.81,6.04066666667,10.2566666667,9.92260000001,6.5266,4.94006666667,7.48223859649,7.03853333333,5.57613333334,10.9722,9.48306666666
471.16,6.06803333333,10.2882,9.95513333334,6.56406666667,4.96626666667,7.52395263158,7.06146666667,5.59373333333,11.0061333333,9.51946666669
471.51,6.0575,10.2915333333,9.97013333332,6.5634,4.96293333333,7.54207017544,7.07753333333,5.57733333333,11.0132666667,9.52546666667
471.87,6.00216666667,10.2682,9.94073333333,6.5166,4.91986666666,7.50295263158,7.0392,5.53093333333,10.9626,9.46780000002
472.22,5.9679,10.2482666666,9.92693333333,6.48646666667,4.89826666666,7.4744877193,7.00373333333,5.49,10.9382666667,9.45679999999
472.57,5.91506666667,10.2075333333,9.89973333333,6.44386666666,4.86753333333,7.4317754386,6.97493333333,5.4516,10.9017333333,9.41659999999
472.92,5.8512,10.1576,9.85626666665,6.3838,4.8004,7.39116140351,6.92273333333,5.3962,10.8521333333,9.38253333332
473.27,5.85676666667,10.1280666667,9.86373333333,6.37206666667,4.80213333333,7.40470175439,6.94573333333,5.41346666667,10.8288666667,9.36820000001
473.62,5.86136666667,10.1072,9.85100000001,6.35593333333,4.81393333333,7.40989824562,6.96626666667,5.41793333333,10.8238,9.39640000001
473.98,5.86616666667,10.061,9.84273333334,6.344,4.82153333334,7.42375964912,6.97386666667,5.42406666667,10.8001333333,9.41333333335
474.33,5.8511,10.0364666667,9.78926666668,6.3248,4.81686666667,7.40384210526,6.95873333333,5.42746666666,10.7702666667,9.39633333333
474.68,5.8188,9.97913333333,9.72873333333,6.29113333333,4.79073333333,7.36463684211,6.92826666667,5.38833333333,10.7216666667,9.36179999999
475.03,5.77743333333,9.90959999999,9.66046666667,6.22566666667,4.7594,7.29412631579,6.89426666667,5.34753333333,10.6736666667,9.35093333335
475.38,5.8078,9.88333333333,9.66626666667,6.2188,4.7832,7.31399473684,6.9108,5.37273333333,10.6733333333,9.37153333332
475.73,5.91126666667,9.94073333333,9.73639999999,6.29946666667,4.88506666667,7.40660701754,7.01533333333,5.45386666667,10.7667333333,9.48886666665
476.08,5.9079,9.88673333334,9.67813333332,6.26733333333,4.87706666667,7.39524385965,7.00753333333,5.44693333333,10.7328666667,9.46153333332
476.44,5.96536666667,9.89346666667,9.69413333333,6.28866666667,4.92226666667,7.44813684211,7.04686666667,5.4762,10.7557333333,9.54613333333
476.79,5.97476666667,9.8544,9.66593333333,6.27853333333,4.9448,7.45666140351,7.07533333333,5.47626666667,10.7402,9.56086666666
477.14,5.95263333333,9.81393333333,9.63013333333,6.23853333333,4.95273333333,7.45339298246,7.05946666667,5.45733333333,10.7048,9.57586666666
477.49,5.96423333333,9.77339999999,9.58980000001,6.22173333333,4.96706666666,7.44616666667,7.0626,5.45826666667,10.668,9.59093333333
