wavelength,Back_SalStrm,Belly_SalStrm,Breast_SalStrm,Crissum_SalStrm,Crown_SalStrm,DorTail_SalStrm,Patch10_SalStrm,Rump_SalStrm,Throat_SalStrm,WingTip_SalStrm
253.16,5.0561,9.10846666667,7.3112,8.73193333333,6.01273333333,9.53193333333,5.14233333333,6.44073333333,7.63586666667,8.2664
253.54,4.25603333333,8.35353333333,6.44353333333,8.0256,5.27446666667,8.82866666667,4.79913333333,5.7542,6.91846666666,7.62646666667
253.91,3.56627777778,7.81006666667,5.8346,7.6202,4.66206666667,8.39886666667,4.4672,5.11933333333,6.37473333333,7.12893333333
254.28,3.22464444444,7.55393333333,5.3884,7.28306666666,4.33086666667,8.1404,4.21046666667,4.59146666667,5.81946666667,6.55126666667
254.66,3.76695555556,7.8878,6.0124,7.89286666667,4.88406666667,8.77886666667,4.81193333333,4.98713333333,6.5482,7.07886666667
255.03,3.15241111111,7.2556,5.35386666667,6.99606666667,3.9762,8.02260000001,3.81946666667,4.4246,6.01286666667,6.54253333333
255.41,3.11474444445,7.05326666667,5.32206666667,6.86846666667,3.88786666667,7.8824,3.80386666667,4.43126666667,5.8824,6.44266666667
255.78,4.3346,7.91213333333,6.64966666667,8.11486666667,4.89726666667,9.06173333333,5.0718,5.55646666667,7.06673333333,7.50633333333
256.15,5.41087777778,8.90393333333,7.93453333335,9.19706666666,6.10866666667,10.2902666667,6.45813333333,6.64406666667,8.45873333333,9.07300000001
256.53,5.09171111111,8.48573333333,7.49446666667,8.60566666667,5.8988,9.78739999999,6.00213333333,6.14926666667,8.15913333334,9.00333333333
256.90,4.65387777778,8.01013333333,7.08206666667,7.88706666667,5.40013333333,9.43579999999,5.42053333333,5.47186666667,7.61526666667,8.43073333333
257.28,5.46795555556,8.50893333333,7.86219999999,8.33680000001,6.02466666667,10.0859333333,5.927,5.97333333333,8.2716,8.96020000001
257.65,6.10193333333,8.77686666667,8.21960000001,8.69900000001,6.41253333333,10.5307333333,6.23633333333,6.4208,8.52693333334,9.3054
258.02,6.17651111111,8.65573333333,8.07620000001,8.53199999999,6.42633333333,10.2704,6.11173333333,6.34853333333,8.23166666667,9.06913333334
258.40,6.27453333333,8.73926666667,8.00426666668,8.29353333334,6.37453333333,10.1551333333,6.1546,6.47093333333,8.31160000001,9.29053333333
258.77,5.71743333333,8.35653333333,7.45586666667,7.74733333333,5.82433333333,9.65699999999,5.62046666667,5.9012,7.6626,8.89686666666
259.15,5.59085555556,8.2748,7.3766,7.77706666667,5.84453333333,9.57360000001,5.60646666667,5.81853333333,7.5006,8.73959999999
259.52,5.34727777778,7.966,7.05846666667,7.3544,5.4958,9.198,5.2476,5.53706666667,7.19546666667,8.56880000001
259.89,5.1261,7.72406666667,6.71806666667,7.14306666667,5.25,8.92526666666,4.91726666667,5.2418,6.8822,8.4118
260.27,4.92844444445,7.54746666667,6.56246666667,6.97346666667,4.92673333333,8.65826666667,4.675,5.0192,6.62153333333,8.25526666666
260.64,4.81241111111,7.4386,6.46533333333,6.86593333333,4.7378,8.57033333333,4.62186666667,4.8964,6.45006666667,8.21253333333
261.01,4.83947777778,7.46633333333,6.4046,6.84206666667,4.76106666667,8.48566666667,4.60893333333,4.8536,6.44333333333,8.14626666666
261.39,4.879,7.66873333333,6.35613333333,6.92266666667,4.81886666667,8.56726666667,4.68993333333,4.9496,6.43413333333,8.24873333334
261.76,4.88781111111,7.86346666667,6.48566666667,7.02873333333,4.8742,8.55566666666,4.7736,5.00693333334,6.49766666667,8.32633333333
262.13,4.95205555555,7.9644,6.58406666667,7.2392,4.93226666667,8.62813333334,4.85366666667,5.1336,6.63926666667,8.55600000001
262.51,4.78181111111,7.87466666667,6.50773333333,7.24526666667,4.80633333333,8.56606666667,4.76493333333,4.95626666667,6.50526666667,8.32639999999
262.88,4.9727,8.0854,6.5832,7.32673333333,4.7622,8.63673333333,4.9216,5.1442,6.64886666667,8.43453333333
263.25,5.22473333333,8.38613333333,6.84413333333,7.41546666667,4.84186666667,8.73526666666,5.1802,5.34386666667,6.96326666667,8.81853333333
263.63,5.66315555555,8.94613333334,7.23886666667,7.91493333333,5.29286666667,9.20919999999,5.72126666667,5.77946666667,7.5296,9.18780000001
264.00,5.88638888889,9.19166666666,7.46993333333,7.91766666667,5.50466666667,9.35633333332,6.00833333333,6.107,7.87153333333,9.3696
264.37,5.9888,9.29366666668,7.42666666667,7.8848,5.7086,9.3458,6.1322,6.17033333333,7.88486666667,9.23473333333
264.75,5.81883333333,9.09040000001,7.19353333333,7.6642,5.627,9.18153333335,5.85173333333,6.06600000001,7.75200000001,8.83379999999
265.12,5.4738,8.58773333333,7.0348,7.50746666667,5.41606666667,9.05320000001,5.54446666666,5.82959999999,7.497,8.63986666667
265.49,5.05794444445,7.93286666667,6.7682,7.12386666667,5.0042,8.5526,4.9196,5.33266666666,7.1644,7.9566
265.87,4.5233,7.1588,6.00806666667,6.47706666667,4.30806666667,8.07046666667,4.07173333334,4.69726666667,6.5104,7.20233333333
266.24,4.73361111111,7.29093333333,5.83966666667,6.40606666667,4.41433333333,8.2594,4.05726666667,4.70086666667,6.48986666667,7.11726666667
266.61,5.19777777778,7.6026,6.07826666667,6.82313333333,4.79813333333,8.60086666667,4.43513333333,5.0704,6.84833333333,7.66826666667
266.98,5.38846666667,7.64146666666,6.33266666667,7.2684,5.22866666667,8.81766666668,4.59686666667,5.2346,7.05186666667,7.92713333333
267.36,5.47084444445,7.611,6.40266666667,7.51713333333,5.44346666667,8.98673333333,4.67506666667,5.33226666667,7.04486666667,8.00119999999
267.73,5.48705555556,7.60853333334,6.53833333333,7.69386666667,5.53366666667,9.08393333334,4.73453333333,5.41946666667,7.0634,8.02506666666
268.10,5.68454444444,7.87466666667,6.8004,7.99446666667,5.77873333333,9.20800000001,4.9324,5.54753333333,7.1622,8.217
268.48,6.00045555555,8.14173333333,7.2018,8.38886666667,6.14773333333,9.61146666667,5.1942,5.83246666667,7.5522,8.63066666666
268.85,6.49244444444,8.65066666667,7.75466666667,8.984,6.69866666667,10.2666666667,5.78666666667,6.328,8.056,9.21066666667
269.22,6.63314444444,8.8048,7.76606666667,9.04366666667,6.8608,10.4288666667,5.94773333334,6.5224,8.19373333334,9.27193333334
269.59,7.01638888889,9.131,8.13446666666,9.2984,7.30786666667,10.9538666667,6.48633333333,6.94206666667,8.65186666667,9.80033333333
269.97,7.33683333333,9.60420000001,8.47893333333,9.72613333333,7.73973333333,11.267,6.99766666667,7.38106666666,9.08386666666,10.2290666667
270.34,6.97295555556,9.3884,8.28053333333,9.47433333334,7.43053333333,11.0906,6.82626666667,7.17773333333,8.929,9.99753333335
270.71,6.44902222222,8.9466,7.90046666667,8.93686666667,6.89273333333,10.748,6.28666666667,6.80373333333,8.48473333333,9.47806666667
271.09,6.06093333333,8.6614,7.61693333333,8.50613333333,6.57253333333,10.4069333333,5.92806666667,6.5726,8.20266666667,9.17653333333
271.46,5.76092222222,8.45846666667,7.30193333333,8.17166666667,6.35233333333,10.132,5.69666666667,6.34566666666,8.0486,8.94120000001
271.83,5.48217777778,8.16333333333,7.0242,7.8104,5.97833333333,9.76013333333,5.32753333333,5.96946666667,7.72366666667,8.7432
272.20,5.11241111111,7.71206666667,6.5904,7.35913333333,5.52973333333,9.51100000001,4.9266,5.51893333333,7.2656,8.37640000001
272.58,4.88735555556,7.4522,6.18886666666,7.06473333333,5.14526666667,9.16726666667,4.66973333333,5.36253333334,6.8646,8.14713333333
272.95,4.67633333333,7.1654,5.913,6.81646666667,4.86833333333,8.82246666667,4.36726666667,5.05886666667,6.58093333333,7.99626666667
273.32,4.60713333333,7.04013333334,5.86786666666,6.766,4.7194,8.73273333334,4.28546666667,4.92233333333,6.51333333333,8.08946666667
273.69,4.31323333333,6.78193333333,5.57946666667,6.45146666667,4.37913333333,8.36266666666,3.929,4.60533333333,6.17526666667,7.8822
274.06,4.16303333333,6.6756,5.55473333333,6.28646666667,4.2882,8.33546666667,3.84166666667,4.36773333333,6.15826666667,7.91313333333
274.44,4.59516666667,7.05273333333,6.03753333333,6.63546666667,4.62746666667,8.6478,4.2168,4.79693333333,6.47033333333,8.42479999999
274.81,5.01035555556,7.40953333333,6.39413333333,7.00433333333,4.98933333333,8.8394,4.62233333333,5.13113333333,6.74313333333,8.88013333334
275.18,5.16457777778,7.378,6.34546666667,7.00626666667,5.00506666667,8.75273333333,4.65633333333,5.028,6.69893333333,8.80553333333
275.55,5.06117777778,7.24766666667,6.208,6.90893333333,4.85533333333,8.59326666667,4.50473333333,4.9212,6.47133333334,8.61213333334
275.93,5.22666666667,7.41466666667,6.251,7.00833333333,5.0634,8.67873333333,4.59733333333,5.0968,6.57353333333,8.76473333333
276.30,5.35003333333,7.52313333333,6.2996,7.21486666667,5.16166666667,8.55126666667,4.64753333333,5.26426666667,6.8012,8.86193333333
276.67,5.27316666667,7.4466,6.26053333333,7.11493333333,5.12373333333,8.46213333333,4.60373333333,5.1164,6.87466666667,8.75693333334
277.04,5.38034444445,7.53366666667,6.37273333333,7.10266666667,5.19946666667,8.50266666667,4.7558,5.29153333333,7.0578,8.73460000001
277.41,5.57455555555,7.73893333333,6.4284,7.14826666667,5.18726666667,8.476,4.79786666666,5.40086666667,7.1408,8.75906666667
277.79,5.69193333333,7.9072,6.4746,7.26813333333,5.264,8.66086666667,4.9944,5.6334,7.34566666666,8.81313333333
278.16,6.04135555555,8.1256,6.6918,7.62833333333,5.46386666667,8.79593333334,5.28566666667,5.98613333333,7.4628,9.10466666666
278.53,5.95264444445,8.09486666667,6.64413333333,7.68786666667,5.5006,8.75406666667,5.32333333333,5.85766666667,7.4232,8.99133333333
278.90,5.64507777778,7.7908,6.32026666667,7.4442,5.21346666667,8.46606666667,5.04666666666,5.49526666666,7.21253333333,8.62806666667
279.27,5.59572222222,7.8498,6.43013333333,7.55146666667,5.20026666667,8.61126666667,5.06713333333,5.54026666667,7.27786666667,8.69979999999
279.64,5.79702222222,8.14413333333,6.8026,7.7244,5.3566,8.94473333332,5.29106666667,5.74486666667,7.57893333333,8.85493333334
280.02,5.73158888889,8.1048,6.78213333333,7.732,5.25733333333,9.03573333332,5.30773333333,5.7118,7.58793333333,8.75173333333
280.39,5.57651111111,8.01313333333,6.74213333333,7.55566666667,5.2234,9.14033333333,5.30133333333,5.6126,7.40466666667,8.73246666667
280.76,5.57775555555,8.00373333333,6.8676,7.53966666667,5.29966666666,9.306,5.36426666667,5.59293333333,7.3272,8.82120000001
281.13,5.31421111111,7.6646,6.6242,7.35046666667,4.95566666667,9.0908,5.13513333334,5.2966,7.03433333333,8.61746666666
281.50,5.03074444445,7.49106666667,6.5046,7.31553333333,4.84933333333,8.94439999999,5.0464,5.11233333333,6.8968,8.4534
281.87,4.65552222222,7.1166,6.25346666667,7.095,4.61313333333,8.64706666666,4.6088,4.6108,6.60213333333,8.17766666666
282.25,4.45124444445,6.99413333333,6.1106,6.8808,4.5116,8.60559999999,4.3606,4.413,6.56793333333,8.04746666666
282.62,4.47603333333,6.94446666667,6.16866666667,6.83546666667,4.52613333333,8.55186666667,4.3718,4.42533333333,6.63166666667,8.09106666667
282.99,4.54013333333,6.95546666667,6.31766666667,6.91533333333,4.643,8.62013333333,4.45853333333,4.595,6.73086666667,8.24293333333
283.36,4.61357777778,6.914,6.28953333333,6.92006666667,4.71473333333,8.7658,4.48313333333,4.70886666667,6.78053333333,8.3182
283.73,4.66525555556,6.89086666667,6.18213333333,6.9344,4.71873333333,8.6734,4.45826666667,4.73773333333,6.68946666667,8.36740000001
284.10,4.68546666667,7.06353333333,6.303,7.06526666666,4.87553333333,8.70026666666,4.55953333333,4.95646666667,6.7052,8.50913333334
284.47,4.64397777778,7.09293333333,6.27593333333,7.07333333333,4.8606,8.5616,4.5268,4.96713333333,6.65586666666,8.35553333333
284.85,4.70528888889,7.23613333333,6.3656,7.22086666667,4.99226666667,8.50886666667,4.6692,5.1394,6.759,8.3
285.22,4.80198888889,7.3984,6.50466666667,7.33326666667,5.1934,8.5878,4.7858,5.29706666667,6.85713333334,8.38546666667
285.59,4.78352222222,7.32886666667,6.42013333333,7.21053333333,5.1614,8.4924,4.6718,5.22066666667,6.71273333333,8.29846666667
285.96,4.8367,7.38493333333,6.37493333333,7.16093333333,5.1236,8.38473333333,4.6698,5.2922,6.62626666667,8.19366666666
286.33,4.77223333333,7.314,6.3172,7.02573333333,5.02253333333,8.24633333333,4.5716,5.1852,6.51033333334,8.00973333333
286.70,4.69512222222,7.34253333333,6.22133333333,7.0398,5.02166666667,8.21886666667,4.5586,5.15933333333,6.54973333333,7.93213333333
287.07,4.61872222222,7.3292,6.1614,7.00846666667,4.97426666667,8.16166666667,4.4418,5.04333333333,6.471,7.78793333333
287.44,4.63985555556,7.43273333333,6.25886666667,7.05053333333,4.96946666667,8.05333333333,4.49773333333,5.0208,6.46033333333,7.79113333333
287.82,4.60011111111,7.51353333333,6.366,7.06913333333,4.91746666667,8.01493333333,4.473,4.95626666667,6.55033333333,7.75626666667
288.19,4.76393333333,7.6192,6.52706666667,7.15993333333,4.91573333333,8.07366666667,4.59913333333,4.92373333333,6.77386666667,7.8466
288.56,4.93302222222,7.82613333333,6.80746666667,7.40513333333,4.97833333333,8.28133333333,4.78833333334,5.02906666666,7.04646666667,8.12093333333
288.93,4.97143333333,7.95306666666,6.85853333333,7.51313333333,4.93386666667,8.32346666667,4.72226666667,4.95033333333,7.113,8.168
289.30,5.13782222222,8.15133333333,7.0742,7.7588,5.10673333333,8.44026666667,4.87973333333,5.06346666667,7.36646666667,8.3516
289.67,5.31576666666,8.427,7.41793333333,8.1292,5.3966,8.67300000001,5.1104,5.24933333333,7.71426666667,8.47706666667
290.04,5.45631111111,8.83086666667,7.7152,8.44613333333,5.67306666667,8.94459999999,5.372,5.45733333333,8.07826666667,8.69199999999
290.41,5.27431111111,8.812,7.59226666667,8.39466666667,5.48873333333,8.81206666667,5.1826,5.27693333333,8.03133333333,8.56633333333
290.78,5.07157777778,8.70493333333,7.49486666667,8.15860000001,5.24773333333,8.58106666667,4.87266666667,5.0136,7.85646666667,8.34700000001
291.15,4.98883333333,8.79373333333,7.49593333333,8.11319999999,5.17566666667,8.54406666667,4.8612,4.95353333333,7.91993333333,8.26033333333
291.52,4.84312222222,8.92753333333,7.48033333333,8.1312,5.10686666667,8.5312,4.81266666667,4.86113333333,8.05506666667,8.1226
291.89,4.81013333333,8.96506666667,7.46133333333,8.25079999999,5.06686666667,8.49533333333,4.79966666666,4.8626,8.1042,8.13199999999
292.26,4.78841111111,9.0276,7.57773333333,8.37293333333,5.11173333333,8.5492,4.7186,4.83233333333,8.1274,8.06159999999
292.64,4.81346666667,9.0692,7.5432,8.38886666667,5.101,8.4824,4.61333333333,4.8202,8.1764,7.91006666667
293.01,4.6291,8.94813333333,7.50126666668,8.38333333333,4.94633333333,8.34306666667,4.44573333333,4.7264,8.21086666667,7.83673333334
293.38,4.6297,9.185,7.60666666667,8.55586666667,4.96333333333,8.39593333333,4.39653333334,4.7442,8.39233333333,7.8274
293.75,4.79442222222,9.48093333333,7.81846666668,8.73533333333,4.99126666667,8.46526666667,4.53013333333,4.94906666667,8.67826666667,8.07386666666
294.12,5.05993333333,9.65933333334,8.16193333333,9.07193333334,5.17126666667,8.53,4.76533333334,5.1676,8.85086666667,8.32333333333
294.49,5.46726666667,10.1339333333,8.6684,9.54326666668,5.58913333333,8.80066666668,5.25753333333,5.57686666667,9.26106666666,8.64200000001
294.86,5.70075555555,10.4612,8.92006666667,9.87466666666,5.87573333333,9.02060000001,5.528,5.81786666667,9.54926666667,8.84859999999
295.23,5.76717777778,10.6757333334,9.04633333335,10.0939333333,5.9704,9.02006666666,5.5946,5.89693333333,9.76066666667,8.94026666667
295.60,5.8694,10.8048666667,9.15600000001,10.2608,5.99933333333,9.04360000001,5.5994,6.026,9.88440000001,9.05300000001
295.97,5.83594444444,10.9012666667,9.18233333334,10.3184,6.04933333333,8.94026666666,5.58753333333,6.0014,9.94179999999,9.02253333333
296.34,5.59451111111,10.8298666667,8.92519999999,10.2007333333,5.9056,8.812,5.43706666667,5.81266666667,9.90100000001,8.77906666667
296.71,5.66076666667,11.0680666666,9.05593333334,10.4223333333,5.98626666667,8.90560000001,5.4992,5.86373333333,10.0814,8.82346666666
297.08,5.89651111111,11.4152,9.26026666666,10.6187333333,6.2024,9.05719999999,5.69466666667,5.99826666667,10.3506666667,8.90746666667
297.45,5.83737777778,11.4304666667,9.18573333333,10.5006,6.07186666667,8.89246666667,5.61566666667,5.87806666667,10.3311333333,8.78493333332
297.82,5.84188888889,11.5820666667,9.27886666667,10.5720666667,6.12953333333,8.90693333333,5.64733333333,5.897,10.4406,8.75773333333
298.19,5.63622222222,11.6268666667,9.11959999999,10.4426666667,5.9488,8.75526666667,5.40206666667,5.7406,10.4264,8.59206666666
298.56,5.71316666667,11.8336,9.25546666667,10.601,6.05673333333,8.84253333333,5.44926666667,5.88446666667,10.6576,8.6924
298.93,5.69857777778,11.9380666667,9.34506666667,10.7671333333,6.0174,8.82633333333,5.39193333333,5.87993333333,10.7867333333,8.73773333334
299.30,5.56893333333,11.9735333333,9.35313333333,10.8208,5.915,8.70046666667,5.31273333333,5.74526666667,10.7101333333,8.62306666667
299.67,5.66074444445,12.2044666667,9.50126666667,11.0544666667,6.03866666667,8.7326,5.4222,5.74593333333,10.8548666667,8.62780000001
300.04,5.73257777778,12.4404666667,9.64133333333,11.1965333333,6.1432,8.84913333333,5.54026666667,5.84093333333,11.0422666667,8.62333333332
300.41,5.99124444444,12.9048,9.97466666665,11.4802666667,6.33286666667,8.9184,5.6974,6.0152,11.3694666667,8.7698
300.78,5.87291111111,13.0592666667,9.92533333332,11.481,6.35366666667,8.81266666667,5.6852,6.047,11.4468666667,8.70893333334
301.15,5.6802,13.095,9.88579999999,11.4465333333,6.19,8.6544,5.54286666667,5.99813333333,11.3654666667,8.62453333334
301.52,5.63635555555,13.2676,10.0109333333,11.6132,6.1658,8.69733333333,5.535,6.09646666666,11.5154,8.65500000001
301.89,5.49184444444,13.2414,9.86513333333,11.5720666667,6.01286666667,8.48073333333,5.36566666667,5.93453333333,11.4549333333,8.42300000001
302.26,5.76298888889,13.579,10.2211333333,11.8880666667,6.233,8.72166666666,5.64666666667,6.099,11.8170666666,8.58606666667
302.63,5.5896,13.5678,10.1009333333,11.7791333333,6.14333333333,8.5198,5.42846666667,5.90746666667,11.7180666667,8.33293333333
303.00,5.52951111111,13.6897333333,10.1476666667,11.7566,6.13713333333,8.42506666667,5.4294,5.87073333333,11.7753333333,8.21453333334
303.37,5.79516666667,14.0634666667,10.4759333333,11.9936666667,6.4584,8.6924,5.66393333334,6.22106666667,12.2358666667,8.49926666667
303.74,5.60962222222,14.1105333334,10.4557333333,11.8469333333,6.35706666667,8.602,5.56286666667,6.16326666667,12.2840666667,8.44893333333
304.10,5.65146666667,14.3148666666,10.6352666667,11.9911333333,6.37246666667,8.64486666666,5.58086666667,6.1948,12.5383333333,8.55606666667
304.47,5.66168888889,14.4080666667,10.8312,12.1696,6.45766666667,8.73686666667,5.74813333333,6.34793333333,12.7128666666,8.65480000001
304.84,5.79596666667,14.4466666667,11.0234,12.1972666667,6.407,8.73933333333,5.74026666667,6.27013333333,12.8260666667,8.71513333333
305.21,6.1203,14.8515333333,11.4182,12.6072666667,6.752,9.03453333332,6.087,6.56226666666,13.2638666667,9.03626666667
305.58,6.26097777778,15.2,11.6676,12.8950666667,6.9618,9.22120000001,6.28773333333,6.68233333333,13.452,9.12353333333
305.95,6.27535555556,15.3299333333,11.7813333333,12.9712666667,6.90226666667,9.24679999999,6.32733333333,6.62973333332,13.4880666667,9.20819999999
306.32,6.1616,15.2862,11.7544,12.9964666667,6.88726666667,9.13646666666,6.215,6.6084,13.4728,9.08860000001
306.69,6.15955555555,15.3522,11.8562666667,13.1486666667,6.86013333333,9.16906666667,6.28866666667,6.68606666667,13.6586,9.0652
