wavelength,Back_TanCyam,Belly_TanCyam,Breast_TanCyam,Crissum_TanCyam,Crown_TanCyam,DorTail_TanCyam,Patch10_TanCyam,Patch11_TanCyam,Patch12_TanCyam,Patch13_TanCyam,Rump_TanCyam,Throat_TanCyam,WingTip_TanCyam
796.70,-3.44545,-2.35979333333,-2.74626666666,-1.50053333333,1.506,0.703099999998,1.77186666667,16.0187333333,2.68,12.7741333333,4.65673333334,8.71533333332,8.34986666668
797.01,-3.09071666667,-1.74916666667,-2.04086666667,-1.14806666667,2.02433333333,0.9152,2.35166666666,16.4948,3.35553333333,13.1392666667,5.02223333334,8.94619999999,8.76313333333
797.32,-2.31096666667,-0.875796666666,-1.37600000001,-0.855266666666,2.7302,1.5296,2.9934,17.1162,3.8266,13.3444,5.44413333333,9.43533333333,9.29280000001
797.63,-2.53445,-0.792866666666,-1.30026666667,-1.1074,2.52333333334,1.7217,2.9532,16.8208666667,3.6418,12.887,5.32506666668,9.38839999999,9.19000000001
797.93,-1.73071666667,-0.184966666666,-0.540066666672,-0.714733333333,3.07686666666,2.55036666667,3.617,16.9120666667,4.46813333333,13.0222666667,5.65200000001,9.86906666667,9.9182
798.24,-1.15983333334,0.26403,0.456466666674,-0.1794,3.62939999999,3.3984,4.11286666667,17.1256666667,4.9768,13.2842,6.09890000001,10.3612,10.7197333333
798.55,-1.47936666667,-0.162436666668,0.213133333334,-0.579333333335,3.36619999999,3.33876666667,3.9728,16.6064666667,4.84146666667,12.5956,5.44533333334,10.1312,10.1312
798.85,-2.35106666667,-1.08067333333,-0.402799999994,-1.58953333334,2.65446666666,2.62953333333,3.09593333333,16.1093333333,4.1282,11.766,4.56673333333,9.43160000001,9.3102
799.16,-2.78101666667,-1.61123666666,-0.898200000007,-2.2762,2.4212,1.96106666667,2.40993333333,15.4589333333,3.70426666667,11.2134,4.13386666667,8.781,8.7754
799.47,-3.47311666666,-2.34891666666,-1.44633333333,-3.14126666667,1.91526666667,1.18643333333,1.78513333333,14.7626666667,3.02253333333,10.5876666667,3.54236666666,8.24853333333,8.18653333333
799.78,-3.42268333334,-2.05542666667,-1.41726666667,-2.8522,2.21273333333,1.54713333333,1.90726666667,14.8775333333,3.5436,11.0918666667,4.06506666666,8.57973333333,8.77559999999
800.08,-3.75550000001,-2.10623666666,-1.66520000001,-3.2894,1.91066666667,1.52203333333,1.928,14.7005333333,3.1786,10.9962,3.83573333332,8.33773333333,8.63580000001
800.39,-4.43371666666,-2.93505,-2.53513333334,-3.94359999999,1.1326,0.812766666668,1.1738,13.5915333333,2.6056,10.1055333333,3.21889999999,7.57639999999,7.66426666666
800.70,-4.32383333333,-2.61561666667,-2.04913333333,-3.17106666667,1.24,1.27849999999,1.3816,13.6522,2.858,10.4163333333,3.87363333334,7.76480000001,7.87106666666
801.00,-3.78156666667,-2.49629999999,-1.96373333333,-2.6102,1.46393333333,1.29036666667,1.458,13.9153333333,3.13933333333,10.6055333333,4.18280000001,7.94839999999,8.01286666667
801.31,-4.33820000001,-3.41199000001,-2.93733333333,-3.433,0.580133333332,0.226666666666,0.537866666667,13.4784,2.321,10.2690666667,3.75036666667,7.48273333333,7.25893333333
801.62,-5.12908333333,-4.32846333333,-4.25366666667,-4.0998,-0.492466666674,-0.855600000006,-0.233933333333,12.6068666667,1.17573333333,9.68286666665,2.99473333333,6.50033333334,6.11873333333
801.92,-5.06203333332,-4.59936999999,-4.48899999999,-4.12700000001,-0.634866666668,-0.9556,-0.622199999999,12.616,1.0222,9.93033333331,3.34279999999,6.29219999999,6.55873333333
802.23,-5.1784,-4.70512666667,-4.5002,-4.0308,-0.842133333342,-1.06383333334,-0.732866666668,12.6391333333,0.868066666666,10.1510666667,3.12113333333,5.97886666667,6.94313333333
802.54,-6.06466666667,-5.58631333333,-5.31913333333,-4.74966666667,-1.89086666667,-1.94970000001,-1.17113333334,11.7303333333,0.314000000002,9.6302,2.20156666667,5.0508,6.42453333333
802.84,-5.61888333333,-5.07885333333,-4.80686666667,-4.21086666667,-1.38833333334,-1.42096666667,-0.157133333335,12.0694,0.995400000001,10.0000666667,2.4787,5.47493333333,7.0072
803.15,-4.89668333334,-4.37231333333,-3.98553333334,-3.48086666667,-0.760400000008,-0.986599999999,0.793266666666,12.7499333333,1.6848,10.4424666667,2.72373333333,6.2472,7.71553333333
803.46,-3.47291666665,-3.32868333333,-2.46313333333,-1.97053333334,0.683200000008,0.07556666666,2.26593333333,14.1082,3.06726666667,11.7964,3.98693333333,7.90159999999,9.32026666665
803.76,-2.80473333333,-2.83167666667,-1.79839999999,-1.70633333333,1.1198,0.721333333334,3.0634,15.0066,3.24106666667,12.4308,4.58496666666,8.67593333334,10.2173333333
804.07,-3.14018333333,-3.23829,-2.70393333334,-2.83046666666,0.432799999998,0.0732,2.61746666667,14.7852,2.95053333333,12.1145333333,3.67633333333,8.16526666666,9.94353333334
804.38,-3.72518333333,-3.32341999999,-3.06640000001,-3.47846666666,0.317400000006,-0.138566666666,2.41813333333,14.8868666667,2.76246666667,12.0363333333,3.07346666666,7.82846666667,9.65213333334
804.68,-4.43544999999,-3.61802333334,-3.44079999999,-3.7836,0.114199999994,-0.090766666668,2.18406666667,14.7716,2.67473333333,11.3775333333,2.57060000002,7.30513333333,9.24053333333
804.99,-3.85646666666,-2.80038000001,-2.83526666667,-3.18286666667,0.92953333334,0.755566666666,2.76826666667,15.4931333333,3.5574,11.7953333333,3.02910000001,8.15113333333,9.88306666666
805.30,-3.47636666667,-1.76307666667,-2.43273333333,-2.68246666666,1.60413333333,0.910466666666,3.3794,15.9236,3.89873333333,12.2353333334,3.25773333333,8.82313333333,10.2826666667
805.60,-3.80284999999,-1.73807333333,-2.69846666666,-3.03580000001,1.44846666667,0.4696,2.983,15.3107333333,3.6376,12.1758666667,3.062,8.64413333332,9.91393333333
805.91,-3.65115,-1.57203666667,-3.04333333334,-2.79313333334,1.62706666667,0.474199999998,2.9446,15.6127333333,3.69573333333,12.0356,3.42216666666,9.04479999999,9.9604
806.21,-4.29218333333,-2.13795666667,-4.04946666667,-3.29313333333,0.682733333328,-0.501966666666,2.10846666667,15.395,2.63713333333,11.5863333333,2.96186666666,8.22619999999,9.19679999999
806.52,-5.76326666667,-3.81531000001,-5.92206666667,-4.85659999999,-0.997133333338,-2.17216666667,0.403,14.1053333333,0.956266666668,9.6994,1.77269999999,6.74193333334,7.52046666667
806.83,-6.82726666667,-4.70704333334,-7.48786666665,-6.08700000001,-2.50520000001,-2.92959999999,-1.14553333333,13.3333333333,-0.110533333333,8.13659999999,0.5486,5.47966666667,6.54926666667
807.13,-6.4092,-4.15830333333,-7.09806666667,-5.72026666667,-1.80246666667,-2.78003333333,-1.18993333333,13.7371333333,0.688933333335,8.643,1.05406666667,5.94286666665,7.1816
807.44,-5.28633333333,-3.81774333333,-5.79846666668,-4.78486666667,-0.70826666666,-2.00003333333,-0.618133333328,14.0902,1.47926666667,9.23606666668,2.05216666667,7.02773333334,7.88186666667
807.74,-4.14443333335,-2.96906666667,-4.59779999999,-3.7526,-0.0275333333334,-0.6527,0.494733333328,14.3298,2.17866666667,10.0412666667,3.31623333333,7.77993333334,8.93459999999
808.05,-4.41435000001,-3.11189000001,-4.157,-3.61493333332,0.006866666666,-0.816866666666,0.570066666674,13.9658,1.724,10.0242,2.83979999999,7.5356,9.19686666666
808.35,-5.71815000001,-4.54761333333,-5.16599999999,-5.14466666668,-1.12900000001,-2.04360000001,-0.628800000008,13.2546666667,0.128599999993,9.21039999999,1.94356666666,6.38106666665,8.21733333334
808.66,-6.89486666665,-6.04524,-6.30613333332,-6.40913333333,-2.39146666667,-3.00963333333,-1.7218,12.4945333333,-0.919933333333,8.17506666669,0.820466666666,5.51879999999,7.24073333334
808.97,-5.91,-5.01581333333,-5.46053333333,-5.38020000001,-1.46926666667,-1.64126666667,-0.336133333326,13.5453333333,0.0584666666734,8.75719999999,1.76893333335,6.47666666667,8.10679999999
809.27,-6.12475000001,-5.31462666667,-5.20666666666,-5.74306666667,-1.76546666667,-1.39303333333,-0.424599999992,13.8545333333,-0.387399999999,8.47673333334,1.58296666665,6.05600000001,7.93293333333
809.58,-5.23341666666,-4.49060666666,-3.87939999999,-5.00926666665,-0.918933333334,-0.082833333328,0.248733333324,14.9378,0.821266666672,9.26533333335,2.2224,7.26926666667,8.7986
809.88,-4.25068333333,-3.71673000001,-2.68026666667,-4.49226666667,0.12833333334,1.057,1.10980000001,15.47,1.93279999999,10.6456,2.92936666666,7.85959999999,9.61120000001
810.19,-3.3052,-2.94896333333,-1.15486666667,-3.5696,1.22966666666,2.13356666667,2.16733333333,15.733,2.97693333333,11.7736,3.75713333333,8.72886666667,10.2436666667
810.49,-5.27194999999,-4.71256333333,-2.79326666666,-5.06166666667,-0.648066666674,0.713733333326,0.709800000008,14.2593333333,1.30406666666,10.1620666667,1.84803333333,7.25299999999,8.51846666667
810.80,-7.58373333333,-6.26672333334,-4.3062,-6.82613333333,-2.5518,-0.645900000006,-0.965,13.2535333333,-0.231266666666,8.76406666665,-0.107566666666,5.56613333333,7.10533333333
811.10,-9.89076666667,-8.54189333333,-6.50706666667,-8.80780000001,-4.50886666667,-2.80436666666,-3.08986666667,12.4264666667,-1.9732,7.08639999999,-2.26699999999,4.23173333333,5.48266666667
811.41,-9.43021666667,-8.44515666667,-6.92173333334,-9.13266666667,-4.35373333332,-2.8444,-3.05273333333,12.4490666667,-1.54766666666,7.25333333333,-1.66660000001,4.74486666667,5.4422
811.71,-7.80991666667,-6.80564,-5.96886666666,-7.70919999999,-3.00119999999,-1.72339999999,-1.68133333333,13.0222,0.142999999993,8.31439999999,-0.588533333328,6.03613333333,6.85993333333
812.02,-6.26661666667,-4.99145000001,-4.58740000001,-6.17166666666,-1.69153333333,-0.800200000014,-0.404333333331,13.4159333333,1.60886666667,9.29033333334,0.693033333334,6.77393333333,8.15993333334
812.32,-5.65635000001,-4.47716666667,-3.96693333333,-5.83853333333,-1.08493333334,-0.64593333334,-0.306466666673,13.6148666667,1.87999999999,9.80533333335,1.18423333334,7.11386666667,8.68726666667
812.63,-5.38211666666,-4.13928666667,-4.03026666666,-5.74306666667,-0.822866666667,-0.7222,-0.596066666658,13.3668666667,2.54413333334,10.319,1.3265,7.69113333332,9.14353333335
812.93,-5.38521666667,-4.37728000001,-4.53093333333,-5.87946666666,-0.61966666666,-1.08456666667,-0.31826666666,12.8391333333,2.69673333334,10.3937333333,1.17233333334,7.48739999999,9.43900000001
813.24,-6.26804999999,-4.81818000001,-4.99786666666,-5.91953333333,-1.27026666667,-1.92609999999,-0.672466666674,12.445,2.33293333333,9.48953333333,0.527266666672,7.24793333332,8.93306666667
813.54,-8.86101666667,-7.02704,-7.8164,-8.42553333333,-3.46639999999,-4.92070000001,-2.71126666666,11.1282666667,0.25733333334,7.44746666667,-2.06336666667,5.25099999999,6.97573333333
813.85,-8.25391666667,-6.31027999999,-7.58479999999,-8.27966666667,-2.68553333333,-4.59040000001,-2.07620000001,11.3428,0.926733333325,7.91086666667,-1.61293333333,5.79173333333,7.13873333333
814.15,-7.55931666667,-5.41470333333,-7.45546666666,-7.44693333334,-1.57753333334,-4.1223,-1.04339999999,11.637,1.6794,8.65139999999,-1.00076666667,6.56486666666,8.00686666667
814.46,-7.60693333334,-5.20938666667,-7.27133333335,-7.48106666668,-1.57013333333,-4.10166666667,-0.764066666661,11.1586666667,1.77173333334,8.71546666667,-0.848100000002,6.48206666667,7.99339999999
814.76,-8.20353333335,-5.50635666667,-7.57219999999,-8.02513333333,-1.96233333333,-4.75893333334,-1.29973333333,10.7256,1.22433333334,8.17593333333,-1.10676666666,6.02939999999,7.31239999999
815.07,-9.27983333333,-6.47279333333,-8.02833333334,-8.89993333333,-3.41219999999,-6.07313333333,-2.30813333333,9.63893333333,0.0830666666654,6.97379999999,-2.22919999999,4.88166666667,6.17693333333
815.37,-10.5646833333,-8.20869666667,-9.03366666667,-9.92886666667,-4.39159999999,-7.07226666666,-3.36253333333,8.91679999999,-1.02039999999,5.98913333333,-3.4505,3.99833333333,5.11086666667
815.68,-12.65645,-10.5750533333,-11.2083333333,-11.928,-6.23819999999,-9.19883333333,-5.05580000001,7.08659999998,-2.38206666667,3.74460000001,-5.56560000001,2.5536,3.25626666667
815.98,-13.2866333333,-11.39916,-11.3376,-12.3228,-6.59873333334,-10.3864333333,-5.04460000001,6.22513333333,-2.9638,2.9724,-6.37356666667,2.24206666667,2.6072
816.29,-15.1563333333,-13.1075633333,-12.8113333333,-13.8382666667,-8.3354,-12.3108333333,-7.06039999999,4.62146666667,-5.12620000001,0.881399999993,-7.73210000001,0.830200000001,0.667533333332
816.59,-14.21325,-12.39303,-12.324,-13.4692,-7.53180000001,-12.0399333333,-6.54793333333,4.97873333334,-4.95340000001,1.49279999999,-7.08223333333,1.28086666667,1.6032
816.89,-12.8049833333,-11.0302433333,-10.6649333333,-11.636,-5.87513333333,-10.4650666667,-5.35293333333,5.52433333333,-3.94939999999,2.73366666668,-5.36096666667,2.138,2.5866
817.20,-12.3175166667,-10.6739233333,-10.1507333333,-10.873,-5.59513333332,-10.0197333333,-5.10313333333,6.0396,-4.08726666666,2.83340000001,-4.8134,2.08726666667,3.04753333333
817.50,-11.5399833333,-10.3622433333,-9.54693333333,-10.1305333333,-5.15353333335,-9.31259999999,-4.96933333333,6.69733333332,-3.96313333334,2.5576,-4.03613333335,2.50373333333,3.1874
817.81,-10.1857333333,-9.31575333333,-8.5282,-8.91840000001,-3.88526666667,-8.21553333333,-3.87799999999,7.48346666666,-2.73733333333,3.41440000001,-3.05736666665,3.50253333333,4.07653333333
818.11,-8.89353333334,-7.86026,-7.21986666666,-7.39493333333,-2.64013333333,-6.55806666667,-2.74513333333,8.74659999999,-1.55453333333,4.45393333333,-1.87683333333,4.47486666667,5.61626666667
818.41,-7.21083333335,-6.37843000001,-5.97273333333,-5.81639999999,-0.836800000001,-4.56120000001,-1.18366666667,10.83,0.054399999996,6.07479999999,-0.227866666668,6.10886666667,7.25833333334
818.72,-6.42750000001,-5.42223333334,-5.29573333333,-5.41213333333,-0.452733333332,-3.94103333333,-0.581866666674,11.5939333333,0.446266666667,6.80246666667,0.581966666666,6.8734,7.38446666666
819.02,-5.48830000001,-4.29037999999,-4.59320000001,-4.48460000001,0.5244,-2.9808,0.078333333332,12.7306666667,1.2296,8.16153333333,1.74199999999,7.38993333334,8.04093333333
819.33,-3.78544999999,-2.26749,-3.3252,-2.63260000001,2.12693333333,-0.794166666667,1.6598,14.6964,2.89093333333,10.0412,3.83896666666,8.61226666667,9.206
819.63,-1.78408333333,-0.18069,-1.70866666667,-0.806333333332,3.71486666666,1.47106666667,3.451,16.3330666667,4.88113333333,11.9653333333,6.1074,10.1128,10.7702
819.93,-0.283233333334,1.39520333333,-0.400466666667,0.8898,5.05253333334,3.3475,4.4742,17.4393333333,6.13273333334,13.127,7.76093333335,11.0761333333,11.4682666666
820.24,1.51893333333,3.17475,1.26893333333,2.5646,6.58606666667,5.18796666667,5.82413333333,18.5465333333,7.68373333334,14.5619333333,9.66096666667,12.2794,12.7054666667
820.54,2.70781666666,4.19979,2.31753333333,3.63966666667,7.50920000001,6.6085,6.75173333333,19.3304,8.73473333333,15.6567333333,10.895,13.1716666667,13.5378
820.85,3.72278333333,5.28599,3.1188,4.5402,8.38826666667,7.58936666667,7.54446666667,20.1414,9.49520000001,16.6642666667,11.8617333333,13.865,14.1063333333
821.15,4.26288333334,5.89405,3.64853333334,5.13526666667,8.91593333335,8.2193,8.00633333333,20.59,9.92760000001,17.2375333333,12.6241,14.3472,14.3939333333
821.45,4.74728333333,6.40008333333,4.1126,5.65026666667,9.30573333335,8.6671,8.50833333333,20.9314,10.2956,17.6368,13.1614333333,14.7898666667,14.6424666667
821.76,4.94686666667,6.65844,4.30373333333,5.9212,9.58326666666,8.89623333333,8.59713333333,21.0569333333,10.4636666667,17.8395333333,13.3368666667,14.9006,14.8055333334
822.06,5.27744999999,6.91142,4.61246666667,6.35886666667,9.94673333334,9.16616666667,8.8738,21.3018,10.7604666667,18.1068666667,13.6693333333,14.9992666667,15.0748
822.36,5.45581666667,6.95244,4.71713333333,6.53133333333,10.0244666667,9.3217,8.92526666667,21.3068666667,10.8656,18.1841333333,13.7684666667,15.0754666667,15.1306
822.67,5.63736666667,7.02980333333,4.88833333333,6.62026666667,10.1274,9.5453,8.96926666667,21.3572,10.9844666667,18.2486,13.9018,15.2119333333,15.2554666666
822.97,5.65868333333,7.08625666667,4.97733333333,6.70706666667,10.2422666667,9.66753333333,9.01819999999,21.3808,10.9817333333,18.2555333333,13.8941333333,15.2359333333,15.2552666667
823.27,5.36316666667,6.8036,4.61986666667,6.36333333333,9.96806666666,9.34863333333,8.78753333333,21.0946,10.6120666667,18.0126666666,13.5501333333,15.0058,14.9691333333
823.58,5.16274999999,6.51738333333,4.31013333333,6.1096,9.74073333333,9.1352,8.58933333333,21.0156,10.4210666667,17.8133333333,13.2935,14.9124666667,14.8137333333
823.88,5.00395000001,6.38489333333,4.0556,5.985,9.67913333333,8.84233333333,8.44713333333,20.8600666667,10.2707333333,17.614,13.0254,14.7400666667,14.6587333333
824.18,4.54811666666,6.01569333333,3.7486,5.65553333333,9.39840000001,8.49676666667,8.21246666667,20.4574666667,9.98773333333,17.3474,12.6744,14.5196,14.4706
824.49,4.12438333333,5.59600333333,3.29206666667,5.22893333333,9.01813333333,7.99106666667,7.83626666667,20.0432,9.63693333334,16.8606666667,12.1287666667,14.0861333333,14.1934666667
824.79,3.23938333333,4.61897666667,2.28886666666,4.24026666667,8.18500000001,7.0671,6.92573333333,19.1697333333,8.82933333333,16.1242666667,11.1902,13.2072,13.3492666667
825.09,2.82416666667,4.19695,1.94786666667,3.8488,7.81613333333,6.6753,6.642,18.7518,8.58973333333,15.6519333333,10.8639,12.8537333333,13.0564666667
825.39,2.43458333333,3.73206333333,1.48106666667,3.3292,7.55213333333,6.41533333333,6.2678,18.3138666667,8.36066666667,15.2639333334,10.4535,12.6552666667,12.8999333333
825.70,2.44405,3.84581333333,1.6874,3.37206666667,7.65986666666,6.60153333333,6.509,18.1603333333,8.31533333334,15.2781333333,10.6099666667,12.7359333333,13.0704
826.00,2.10061666667,3.59662666667,1.47433333333,3.11313333333,7.40240000001,6.21066666667,6.28033333333,17.9094666667,7.78013333333,15.1228666667,10.2300333333,12.4441333333,12.8646666667
826.30,2.18515,3.70615,1.60926666666,3.3406,7.50340000001,6.0102,6.3878,17.9316666667,7.72706666666,15.3756,10.2687333333,12.6390666667,13.1968
826.61,2.67376666667,4.09675333333,2.1766,3.90006666667,7.93739999999,6.59646666667,6.9032,18.3464666667,8.20613333333,15.8806666667,10.7756666667,13.2048666667,13.7042666666
826.91,2.84558333334,4.22837666667,2.36086666667,3.98406666667,8.02719999999,6.73183333333,7.0592,18.5746,8.09800000001,16.1663333333,10.7539666667,13.3037333333,13.7936
827.21,3.04943333333,4.33531333333,2.59973333333,4.12673333334,8.05013333335,6.96536666667,7.2942,18.7330666667,8.11606666666,16.3664,11.0070333333,13.5604666667,14.0476
827.51,3.15821666666,4.26209333333,2.53393333333,4.05666666667,7.81793333332,6.78396666667,7.27573333333,18.8276,8.10713333333,16.2662,10.9592666667,13.5159333334,14.1677333333
827.82,2.90578333333,3.90517,2.21706666667,3.8262,7.372,6.5548,7.0194,18.5230666667,7.70593333334,15.9786666667,10.6723333333,13.3649333333,14.026
828.12,3.12939999999,4.13762,2.5278,4.11273333333,7.3476,6.75493333333,7.2068,18.7098666667,7.93393333333,16.0805333333,10.6516333333,13.5724666667,14.319
828.42,2.61091666666,3.41884333334,1.94506666667,3.4404,6.68766666667,6.20316666667,6.8422,18.2622,7.37580000001,15.5696,10.0755,13.1262,13.7828
828.72,2.41971666667,3.35765,1.91386666666,3.21113333333,6.3772,6.2267,6.79453333333,18.1763333333,7.20439999999,15.4729333334,9.80263333333,13.1454,13.6528666667
829.02,1.98113333334,2.88648,1.4886,2.7102,5.70006666667,5.7598,6.44046666667,18.0382,6.86813333333,15.1882666667,9.09943333334,12.9838666667,13.3373333333
829.33,1.59555000001,2.44977333333,1.0214,2.278,5.12553333333,5.50283333333,6.30513333333,17.3967333333,6.60806666667,14.6079333333,8.51759999998,12.4927333333,13.0801333333
829.63,1.29523333333,2.04841333333,0.658800000001,1.7484,4.71506666666,5.52246666667,6.20113333333,16.8945333333,6.65666666667,14.0317333333,7.8876,12.0702666667,12.7835333333
