wavelength,Back_ParCorm,Belly_ParCorm,Breast_ParCorm,Crissum_ParCorm,Crown_ParCorm,DorTail_ParCorm,Rump_ParCorm,Throat_ParCorm,WingTip_ParCorm
776.30,13.6141333333,59.2898,48.8470666667,52.7982,55.1075333333,8.50013333333,13.7892666667,47.8130666667,12.5140666667
776.61,13.7914,59.2256,49.0954,52.8851333333,54.9876666667,8.69006666667,14.0944666667,47.7278,12.6082666667
776.92,13.5544666667,59.0564666667,48.8701333333,52.4328666667,54.887,8.39853333334,13.9932,47.4946666667,12.5482
777.23,13.6401333333,58.862,48.6788,52.2974666666,54.9034666667,8.44466666667,13.9996666667,47.3956,12.5647333333
777.54,13.3666666667,58.8420666667,48.6654,52.3891333333,55.0183333333,8.06813333333,13.7972,47.3774,12.4859333333
777.85,12.8456,58.1735333333,48.4359333333,51.86,54.4432666667,7.51086666666,13.2324666667,47.0096666667,11.8936666667
778.16,12.2436666667,57.5743333333,47.9824666667,51.272,53.8596,7.04106666667,12.7866666667,46.5284,11.2483333333
778.47,11.8034,57.2258666667,47.6390666667,50.8993333333,53.4726,6.47946666667,12.4390666667,46.3403333333,10.9436666667
778.78,11.6306,57.6815333333,47.9394666667,51.431,54.0798666667,6.45686666667,12.6453333333,46.4396,10.8875333333
779.09,11.1817333333,57.4284666667,47.6002666667,51.2057333334,53.9337333333,6.35066666667,12.3581333333,46.4515333333,10.3454666667
779.40,10.6595333333,57.2590666667,47.7312666667,51.2359333333,53.8743333333,6.01946666667,11.7029333333,46.3766,10.0865333333
779.71,10.5608666667,56.7591333333,47.5363333333,50.9974666667,53.66,6.12713333333,11.6045333333,46.2301333333,10.1349333333
780.02,9.87466666667,57.2024666667,47.4078,51.088,53.7186666667,5.4604,11.1208,46.4014666667,9.66033333334
780.33,10.0914,57.1124666667,47.6572666667,51.3049333333,53.7099333333,5.8808,11.5022666667,46.2280666667,9.95979999999
780.64,11.0524666666,57.9244,48.5185333333,52.1562666667,54.4554,7.06646666666,12.6366666667,47.1212666667,11.0266666667
780.95,11.0912666666,58.1854,48.7450666667,52.2922666667,54.7610666667,6.99746666667,12.7756,47.0831333333,10.9537333333
781.26,10.9927333334,58.3211333333,48.5698,52.2863333333,55.087,7.11539999999,12.8472,46.9246666667,11.2583333333
781.57,11.4687333333,59.3492,49.4748666667,53.1888,56.0958666667,7.6978,13.2419333333,47.8919333333,12.0852
781.88,11.7899333333,59.385,49.4212666667,53.1500666667,56.1069333333,8.13006666667,13.3294,47.8663333333,12.2903333333
782.19,12.5976666667,59.1766,49.3309333333,52.6243333333,55.7957333333,8.53066666666,13.6383333333,47.7606,12.4833333333
782.50,12.2932,58.9406666667,48.862,52.1896,55.4366666667,8.17506666667,13.5942666667,47.1310666667,12.3278
782.81,12.3924,58.963,48.6176666667,51.7667333333,55.0114666667,8.23346666667,13.7249333333,46.8125333333,12.4001333333
783.12,11.91,58.9062666667,48.1947333333,51.2546,54.6442,7.70219999999,13.3953333333,46.4378666666,11.9642
783.43,11.9138,58.282,47.7447333333,50.6884,54.233,7.7914,13.1472666667,45.8327333333,11.9566
783.74,11.8920666667,58.2854666667,47.6625333333,50.7284,54.1691333333,7.8852,12.9936,45.7762666667,11.9468
784.05,11.2512,57.6918,47.2617333333,50.4382,53.7298666667,7.091,12.3736,45.3738,11.3068
784.36,11.2615333333,57.5569333333,47.1177333333,50.2074666666,53.4052666667,7.01386666667,12.1198,45.2616666667,11.3652
784.67,11.2761333333,57.5563333333,46.8721333333,50.0442666667,53.1684,6.83566666667,11.9283333333,45.2979333333,11.2277333333
784.98,10.7976666667,56.4798,45.7464666667,49.0736666667,52.1800666667,6.01566666666,11.4366666667,44.4684,10.2954
785.29,10.6618,56.6908,45.7586666667,49.2978,52.3486666667,6.04126666667,11.5052666667,44.6447333333,10.2946666667
785.60,9.82613333334,56.3147333333,45.3398,49.0370666666,51.8284666667,5.3518,10.8536,44.3042666667,9.74093333334
785.91,10.2148666667,56.7964,45.9286,49.631,52.4573333333,5.57173333333,10.8961333333,45.0852,9.83386666667
786.22,10.2938666667,57.0089333333,46.067,50.1690666667,52.9025333333,5.68833333333,11.3246,45.4790666667,9.83486666667
786.53,11.0381333333,57.5174666667,46.5949333333,50.8746,53.4129333333,6.14453333333,11.9545333333,46.2124,10.2211333333
786.84,11.1664,57.6202,46.7455333333,51.1662666667,53.7194666667,6.0678,12.033,46.3435333333,10.1104
787.14,11.1681333333,57.6714666666,46.7792666667,51.0476,53.6715333333,5.81526666667,12.2332666667,46.4917333333,9.99799999999
787.45,11.4166,57.4530666667,46.5750666667,50.8706,53.8068666667,5.86873333333,12.2032,46.4070666667,9.87406666667
787.76,11.803,57.8718,46.7607333333,51.1638,54.3371333333,6.29820000001,12.8182,46.7908,10.2049333333
788.07,11.8730666667,58.1474666666,47.197,51.5068666667,54.7861333333,6.30813333333,13.0868,46.9617333333,10.0541333333
788.38,11.2984666667,57.9164666667,46.9738,51.1560666667,54.6674666667,5.97326666666,12.5388666667,46.6478,9.60446666667
788.69,11.1433333333,57.4562,46.73,50.8118666667,54.1303333333,5.74666666667,12.3985333333,46.2682666667,9.33333333335
789.00,11.8351333333,58.0037333333,47.4532666667,51.7115333333,55.0226666667,6.60299999999,13.1049333333,47.1124666667,9.97753333333
789.31,11.7352666667,57.8202666667,47.2106,51.6114666667,55.0214666666,6.82433333333,13.2208,46.7492,10.1969333333
789.62,10.9870666667,57.2130666667,46.7165333333,51.0637333333,54.6098666667,6.14919999999,12.302,46.1186,9.41913333333
789.92,10.1576,56.2678,45.9894666667,50.2276666667,53.8548,5.56913333334,11.4536666667,45.2070666667,8.70986666667
790.23,10.5140666667,56.744,46.2656,50.4505333333,54.2624,6.071,11.9199333333,45.5469333333,9.13246666667
790.54,10.2186,57.2401333333,46.5058,50.8292,54.7401333333,5.80440000001,11.5221333333,45.7013333333,8.74593333332
790.85,9.87086666668,57.5662,46.5862666667,50.9036,54.5735333333,5.57039999999,11.6488,45.6213333333,8.47426666667
791.16,9.78186666667,57.2954,46.8653333333,50.9786,54.3876,5.59959999999,11.7043333333,45.5736,8.15726666667
791.47,10.1861333333,56.974,46.7142,50.6364,54.0648666667,6.46773333333,12.2467333333,45.2858,8.74040000001
791.78,11.0921333333,57.7326,47.6516,51.6042666667,54.7690666667,7.36259999999,13.1625333333,46.0230666667,9.43753333335
792.08,10.4676666667,58.0519333334,47.9186,51.6384666667,55.182,6.67573333333,12.7368,46.1243333333,8.98540000001
792.39,9.90753333333,58.398,47.9444666667,51.4538,55.0694,5.64353333333,12.1664666667,45.6852666667,8.449
792.70,9.96026666668,58.0126,47.7257333333,50.8933333333,54.4296666667,4.782,11.7517333334,45.1831333334,7.95880000001
793.01,10.2523333333,58.3870666667,48.0878666667,51.1968666666,54.6517333333,4.8808,11.9869333333,45.4277333333,8.49466666667
793.32,10.9489333333,59.0696,48.3590666667,51.6642666667,55.0912666667,5.44653333334,12.3375333333,45.8345333333,9.21459999999
793.62,11.0882666667,58.2140666667,47.9246,51.1846,54.4812,5.66573333334,12.4104666667,45.6290666667,9.45826666666
793.93,11.7073333333,58.2023333333,48.1346666667,51.1968666667,54.5438,6.30080000001,12.9809333333,45.8536,9.95473333334
794.24,12.2140666667,58.3523333333,48.4174,51.3455333333,54.7392666667,6.87706666668,13.1184666667,46.0309333333,10.5126
794.55,11.6257333333,57.6359333333,47.5582,50.8006,54.0742,6.26746666667,12.4639333333,45.5356666667,9.92226666666
794.86,11.7332666667,57.7614666667,47.6375333333,51.3032666667,54.0292666667,5.91753333333,12.2784,46.0816666667,9.49926666665
795.16,11.6468666667,57.6678666667,47.3825333333,51.1462666667,53.6978666667,5.8278,12.1958666667,45.6566,9.57833333333
795.47,12.5988666667,58.2458666667,47.9369333333,51.8428,54.2536666667,7.0122,13.1044,46.347,10.5204666667
795.78,12.7041333333,57.8148,47.5936,51.59,53.9711333333,7.63173333334,13.2313333333,46.2926666667,10.7142666667
796.09,12.3822,57.8608666667,47.5714,51.5958,53.9632,7.96453333333,13.2700666667,46.3707333333,10.6743333333
796.40,13.3123333333,58.5377333333,48.3228,52.2713333333,54.6691333333,8.70206666667,14.1086,47.1597333333,11.1800666667
796.70,14.0394666667,58.5586,48.4902666666,52.4444666667,54.8452666667,9.46626666667,14.9947333333,47.5306666666,12.1204
797.01,13.5927333333,58.2852666667,48.1807333333,52.3044,54.5922,8.66573333333,14.6089333333,47.3694,11.4054
797.32,13.1696,57.7861333333,47.6581333334,52.0814666666,54.3541333333,8.4688,14.4212666667,46.8936,11.1488666667
797.63,12.8619333333,57.6008666667,47.5414,51.8682,54.2845333333,8.21253333333,14.1274,46.6796,10.9002666667
797.93,13.2268666667,57.9736,47.9141333333,51.9114666667,54.5083333333,8.66333333335,14.5212666667,46.7347333334,11.4816
798.24,13.4887333333,58.4542666667,48.4284,52.1762,55.1338666667,8.91613333335,14.9610666667,46.93,12.2238666667
798.55,13.9220666667,58.5887333333,48.5454666667,52.2078666667,55.3462666667,9.60606666667,15.4589333333,47.0909333333,12.7878666667
798.85,13.7635333333,57.9704666667,47.8183333333,51.5645333333,54.85,9.46099999999,15.2934,46.3972666667,12.4294
799.16,13.8801333333,57.4696666667,47.6692,50.9246,54.3142,9.41413333333,15.5426666667,45.8983333333,12.322
799.47,14.1338666667,57.5328666667,47.8173333333,50.8923333333,54.5232666667,9.65886666667,15.9054666666,46.1330666667,12.8434
799.78,13.3288,57.0553333333,47.1418666667,50.6596,54.1150666667,9.24706666666,15.4696666667,45.6006,12.2628666667
800.08,12.7044,57.5482,47.4931333333,50.9458,54.5316,8.53993333332,15.147,45.8494,11.4188666667
800.39,12.4906,57.7434666667,47.706,50.9831333333,54.4663333333,8.56286666667,14.9953333333,45.8052,11.3388666667
800.70,12.0172666667,57.8254,47.5917333333,50.8154666667,54.5064,8.08786666666,14.3490666667,45.7464,10.8822
801.00,11.6017333333,57.4266666667,47.013,50.6013333333,53.8335333333,7.64786666666,13.973,45.4449333333,10.3557333333
801.31,11.4547333333,57.8008,47.1992666667,50.9960666667,54.3442,7.30766666667,13.575,45.7347333333,10.2120666667
801.62,10.9357333333,57.3094,46.6170666667,50.5187333333,53.934,6.87513333334,13.0404,45.2420666667,9.65493333333
801.92,10.8669333333,56.9406,46.288,50.1943333333,53.6921333333,6.45740000001,12.9197333333,45.147,9.39706666665
802.23,10.6454,56.9172666667,46.2616,50.2506,53.8700666667,6.09973333333,12.4627333333,45.4366666667,9.28366666667
802.54,11.0476666667,57.8430666667,46.6664666667,51.3978,55.0321333333,6.50193333334,12.5148666667,46.3629333333,9.93039999999
802.84,9.84273333333,56.9968,45.5922666667,50.6970666667,53.9884666667,5.1888,10.9434,45.3983333333,8.34906666666
803.15,9.48733333333,55.8106666667,44.6108,49.6122666667,52.7556,4.55893333333,10.2940666667,44.5849333333,7.77000000001
803.46,9.43753333333,54.7833333333,43.8234666667,48.9628,51.6872,4.48926666667,9.99493333333,43.9319333333,7.39946666666
803.76,10.0796666667,55.1117333333,44.1017333333,49.2213333333,52.1202,5.09893333333,10.3572,44.0194,7.64306666667
804.07,11.1128,55.4106666667,44.7174,49.6649333333,52.6068,5.7304,11.0871333333,44.7428,8.42673333333
804.38,11.2434,55.103,44.5156666667,49.3466,52.7892,5.74106666667,11.0146666667,44.5563333334,8.53806666667
804.68,11.5793333333,55.0012666667,44.6043333333,49.4617333333,52.6561333333,5.8024,11.3217333333,44.5235333333,8.59740000001
804.99,11.5915333333,55.2025333333,44.8435333333,49.5644666667,52.6152,5.45953333333,11.3726,44.6448666667,8.47980000001
805.30,11.546,55.4031333333,45.2595333333,50.1028,52.9172666667,5.40306666666,11.3252,44.9975333333,8.39733333333
805.60,11.6859333333,55.6675333333,45.7422666667,50.3694,53.1216,5.4842,11.3556,44.9987333333,8.39153333333
805.91,11.0176,54.8893333333,45.2146,49.7060666667,52.4332666667,4.80866666667,10.7104,44.4130666667,7.42133333333
806.21,12.0802,55.8242666667,46.0842666667,50.7488,53.5673333333,6.0788,12.0072666667,45.2835333333,8.8036
806.52,12.402,56.8679333333,46.82,51.4709333333,54.4761333333,6.62953333333,12.3704666667,45.6295333333,9.30166666667
806.83,11.4714,55.9872,46.3242,50.2406666666,53.9592,5.76246666667,11.3696,44.6709333333,8.34666666667
807.13,11.0839333333,55.9024666667,46.4228,50.1951333333,54.0271333333,5.5774,11.1112666667,44.8888666667,8.44986666666
807.44,10.5115333333,55.7700666667,46.0395333333,50.1651333333,53.6523333333,5.4234,10.8908666667,44.5488666666,7.81626666667
807.74,11.2863333333,56.7393333333,47.1980666667,51.2807333333,54.5918666666,6.1464,11.924,45.5258,8.51806666667
808.05,11.1586,56.6409333333,47.0595333333,51.0673333333,54.6598,6.17693333333,11.7621333333,45.5280666666,8.40879999999
808.35,11.1206,55.7861333333,46.598,50.5717333333,54.3396666667,6.4266,11.1378,44.8255333333,8.22173333333
808.66,10.9196,55.3815333334,46.3071333333,50.1420666667,54.3602666667,6.3824,10.9602666667,44.4327333333,7.90253333333
808.97,10.6052666667,55.1816666667,46.0938666667,49.9438666667,54.2486666667,6.04086666667,11.0302666667,44.0804,7.51713333333
809.27,10.84,56.0675333333,46.9978,50.4548,55.2062,6.72086666667,11.5326,44.6732666667,7.96733333333
809.58,11.5652666667,56.0822,47.2539333333,50.5298666667,55.3558666667,7.19346666666,11.8497333333,44.8924666667,8.18046666667
809.88,11.6940666667,55.4342666667,47.0613333333,50.0364666667,55.0030666667,7.03086666667,11.6271333333,44.8451333333,7.84453333333
810.19,12.6618666667,55.8681333333,47.2898666667,50.7743333333,55.5414666667,8.22746666666,12.5710666667,45.7471333333,8.91106666667
810.49,13.8700666667,56.9198666667,47.8988,51.6803333333,56.1329333333,9.49073333335,13.8883333333,46.746,10.0212
810.80,14.3178666667,56.5176666667,48.0522666667,51.2974666667,55.6062,9.99079999999,14.1537333333,46.77,10.6595333333
811.10,13.6878,55.8264666667,46.9784,50.6690666667,54.6960666666,9.70379999999,13.6082,46.1289333333,10.1802666667
811.41,12.8378666667,55.7416666667,47.0240666667,50.9248666667,54.8072,9.13133333334,13.2830666667,46.4534666667,9.47013333334
811.71,13.0928,56.3660666667,47.3251333333,51.5417333333,54.9540666667,9.47133333333,14.226,47.2680666666,10.2058
812.02,13.9178,56.1878,47.3196,51.3247333333,54.3034666667,10.3109333333,14.6952,47.4129333333,11.1877333333
812.32,14.3514666666,55.9951333333,47.3535333333,51.2604,53.9098,10.8310666667,15.1856,47.7214666667,11.561
812.63,14.5833333333,55.4227333333,46.6365333333,50.7669333333,52.7355333333,10.7064666667,15.483,47.4094,11.5035333333
812.93,14.2504,54.6184666667,46.3831333333,50.2202666667,52.0844,10.5822666667,15.2036,47.1914666667,11.2276666667
813.24,14.4836666666,54.604,46.2812,50.3222,51.9122,10.9906,15.4712,47.4613333333,11.7193333333
813.54,15.1333333333,55.4,46.9819333333,51.2788,52.5635333333,11.3455333333,16.2061333333,47.9878,12.7757333333
813.85,13.7834666667,53.6214666667,45.3647333333,49.571,51.0530666667,10.1470666667,14.7615333333,46.3126666667,11.4312
814.15,13.6972,54.2555333333,45.6538,49.815,51.6954666667,9.95453333335,14.6374,46.5756666667,11.1920666667
814.46,14.6874666667,55.2424,46.8374666667,50.6068666667,52.8028,10.5886,15.4498666667,47.4717333333,11.7109333333
814.76,14.8082666667,54.7242666667,45.8632,50.096,52.0922666667,10.6594,15.5155333333,46.5708,11.6187333333
815.07,14.5077333333,54.7486666667,45.7992,49.7621333333,52.3036666667,10.3342666667,15.1159333333,46.2390666667,11.2376666666
815.37,13.2962,54.8574666667,45.4895333333,49.5600666667,52.3543333333,9.09526666667,14.1386666667,45.7063333333,10.0186666667
815.68,12.9974666667,54.6518666667,44.882,49.1977333333,52.2822666667,8.86813333332,13.5946,45.3358,9.65173333335
815.98,12.3447333333,54.8226666667,45.0824666667,49.3154666667,52.725,8.23833333333,12.8642666667,45.1394666667,9.16986666667
816.29,12.1054666667,55.7505333333,45.3617333333,49.7267333333,53.1662,7.95886666667,12.562,45.3488,8.83953333333
816.59,12.4880666667,56.1868666667,45.7133333333,50.0032666667,53.5366666667,8.14093333334,12.9266666667,45.5609333333,9.28519999999
816.89,11.7397333333,56.165,45.0222,49.3777333333,53.1239333333,7.19366666666,11.8604,45.1746,8.17139999999
817.20,11.3002,56.7878,45.1560666667,49.7642,53.5308666667,6.59013333333,11.8993333333,45.3920666667,7.64826666667
817.50,11.6651333333,56.6326666667,44.9366666667,49.5767333333,53.2839333334,6.55559999999,12.1099333333,45.3876666667,8.19280000001
817.81,10.2464666667,56.6698666667,44.1095333333,48.8950666667,52.7549333333,5.58306666667,10.7215333333,44.5783333333,7.28773333333
818.11,11.0102,57.1237333333,44.8500666667,49.3217333333,53.1412666667,6.24733333333,11.1673333333,45.019,7.92433333333
818.41,11.1186,57.4514,45.0973333333,49.4268666667,53.183,6.38826666667,11.113,45.3812,8.01340000001
818.72,11.8738666667,57.8316,45.89,49.9661333333,53.302,7.08366666668,11.9467333333,46.2028666667,9.16866666666
819.02,12.3206,57.8834,45.9708,50.2904,53.5685333333,7.50186666666,12.4741333333,46.3114666667,10.0070666667
819.33,13.0232666667,57.8246,46.1226666667,50.3504666667,53.7539333333,8.33660000001,13.3419333333,46.7728,11.0516
819.63,13.7265333333,58.2195333333,46.6338666666,50.8539333333,54.4619333333,8.87293333333,14.1088666667,47.3039333333,11.8624
819.93,14.5535333333,59.5024666667,47.683,51.8164666667,55.8819333333,9.62326666667,14.8532,48.4460666667,12.7092
820.24,15.0802666667,59.6834666667,48.4368666667,52.3685333333,56.5032,10.2380666667,15.4894666667,49.0132,13.4054666667
820.54,16.0924666667,60.4362666667,49.3954,53.3204666667,57.5626666667,11.1873333333,16.3319333333,49.8899333333,14.3910666667
820.85,16.4284,60.6538,49.7969333333,53.7008,57.9226,11.4828666667,16.6316666666,50.2439333333,14.8032666667
821.15,16.9128,60.8585333333,50.1902,54.1454666667,58.2430666667,11.8578,17.1719333334,50.7482,15.247
821.45,17.0288,61.0339333333,50.3181333333,54.3161333333,58.3865333333,12.0055333333,17.3128666667,50.9219333333,15.3911333334
821.76,17.2816666667,61.0342,50.3430666667,54.5286666667,58.3932666667,12.2642666667,17.6183333333,50.9308666667,15.5371333333
822.06,17.4250666667,61.2327333333,50.4129333333,54.6888,58.5024666667,12.3678,17.7849333333,50.9569333333,15.6879333333
822.36,17.5434666667,61.2161333334,50.5702,54.7493333333,58.3681333333,12.4512,17.8914,51.0055333333,15.8197333333
822.67,17.6292666667,61.3476,50.7306,54.9982666667,58.4149333333,12.4609333333,17.8713333333,51.0312666667,15.8313333333
822.97,17.6626666667,61.3617333333,50.8016666667,55.0678666667,58.3682666667,12.4571333333,17.8871333333,51.0488,15.8908666667
823.27,17.4169333333,61.0826666667,50.5784666667,54.9185333333,58.0042,12.1962,17.6674666667,50.7050666667,15.6273333333
823.58,17.4163333333,61.2809333333,50.687,55.1122,58.0946,12.1297333333,17.6849333333,50.7814666667,15.5896666667
823.88,17.1830666667,61.0090666667,50.4571333333,54.8450666667,57.6462666667,11.7610666667,17.4264666667,50.5296,15.3594666667
824.18,17.199,61.0759333333,50.4547333333,54.9452,57.6028666667,11.7072,17.4454666667,50.5366,15.322
824.49,17.2126,61.0368,50.3617333333,54.9594666667,57.4648,11.6553333333,17.4521333333,50.4150666667,15.3296
824.79,17.1401333333,60.9295333333,50.3464,54.9782666667,57.3646666666,11.4465333333,17.4046666667,50.2507333334,15.3402666667
825.09,17.0466,61.0092,50.3989333333,54.9118666667,57.4426,11.3129333333,17.2483333333,50.2542666667,15.3442666666
825.39,16.8750666667,60.7377333334,50.3331333333,54.7395333334,57.4188,11.0342,17.0202,50.1411333333,14.9600666667
825.70,16.7694,61.1633333333,50.5307333333,54.8988666667,57.9695333333,10.7731333333,16.8970666667,50.3168666667,14.6978666667
826.00,16.6467333333,61.1947333333,50.3864,54.6724666667,58.0214,10.6196666667,16.8797333333,50.3642666667,14.6035333333
826.30,16.5664,61.3202666667,50.3862666667,54.6648,58.0151333333,10.605,16.8434,50.3954666667,14.5568
826.61,16.9123333333,61.3253333333,50.4934666667,54.7802,58.055,11.0502666667,17.3337333333,50.5996,15.0100666666
826.91,16.8336,61.1254,50.2300666667,54.7112666667,57.6950666667,11.0939333333,17.3388666666,50.3518,14.9843333333
827.21,16.669,61.2024666666,50.2925333333,54.8056666667,57.6176666667,11.2118,17.261,50.1622,14.9060666667
827.51,16.4666666667,60.9346,50.1326,54.6117333333,57.2641333333,11.2182666667,17.1176,49.8792,14.7582666667
827.82,16.1030666667,60.5924,49.9348,54.3833333334,56.934,10.9225333333,16.8016,49.4605333333,14.5447333333
828.12,16.1656666667,60.4255333333,49.7507333333,54.2220666667,56.6239333333,10.9515333333,16.7952,49.2848666667,14.4437333333
828.42,15.9674666667,60.3732666667,49.5525333333,54.1743333333,56.3408,10.4638,16.4894666667,49.0872666667,14.1906
828.72,15.5361333333,59.9209333333,48.966,53.8342666666,55.7000666667,10.038,16.0076666667,48.7024,13.8048666667
829.02,15.2468666667,59.2780666666,48.1584666667,53.5091333333,54.8188666667,9.7044,15.6875333333,48.2447333333,13.6176
829.33,14.8724,58.8581333333,47.7694666666,53.1666666666,54.3759333333,9.31193333334,15.507,47.8511333334,13.2695333333
829.63,14.4226666667,58.3024666667,47.1874,52.7727333333,54.0010666667,8.74986666667,15.0944666667,47.2668,12.5224666667
829.93,13.7106666667,57.7852,46.9861333333,52.3834666667,53.6352,8.09139999999,14.4695333333,46.9863333333,11.944
830.23,13.4544666667,57.4158,46.7926666667,51.6752,53.1006,7.58779999999,13.9878666667,46.6230666667,11.5392
830.54,13.3856,57.2225333333,46.5413333333,51.4122,52.8530666667,6.88586666666,13.7562666667,46.6196666667,11.2295333333
830.84,13.181,56.8489333333,46.0027333333,50.9497333333,52.381,6.23673333333,13.6219333333,46.0245333333,10.7755333333
831.14,12.9468666667,56.0870666667,44.9577333333,49.7198,51.4285333333,5.7142,12.9849333333,45.3116,9.92113333334
831.44,12.5290666667,56.7238666667,45.1072,50.0080666667,51.9315333333,5.6396,12.6268666667,45.7593333334,9.52446666667
831.74,12.5116,56.7236,45.7054,50.1241333333,52.1912666667,6.18593333333,12.7698666667,46.0001333333,9.46766666667
832.04,13.1688,57.3004666667,46.4006666667,50.6144,52.9027333333,6.82139999999,13.2898666667,46.5990666667,9.87913333333
832.35,13.4239333333,58.2902,47.17,51.5238666667,53.8594666666,7.44666666666,13.6599333333,47.2292,10.4173333333
