wavelength,Back_PooCaef,Belly_PooCaef,Breast_PooCaef,Crissum_PooCaef,Crown_PooCaef,DorTail_PooCaef,Patch10_PooCaef,Patch11_PooCaef,Rump_PooCaef,Throat_PooCaef,WingTip_PooCaef
419.73,6.225,25.4293333333,2.971,4.852,5.606,6.69333333333,16.8776666667,2.27233333333,5.79233333333,32.0893333333,7.594
420.08,6.23733333333,25.45,2.981,4.889,5.60433333333,6.72366666667,16.9176666667,2.279,5.8,32.1003333333,7.59533333333
420.44,6.23966666667,25.4886666667,2.962,4.90333333333,5.58433333333,6.73033333333,16.9086666667,2.27766666667,5.80366666667,32.1313333333,7.591
420.80,6.23733333333,25.51,2.94766666667,4.90333333333,5.58833333333,6.71,16.9186666667,2.274,5.79433333333,32.133,7.565
421.16,6.23833333333,25.5596666667,2.94266666667,4.914,5.592,6.71166666667,16.926,2.273,5.79433333333,32.1626666667,7.571
421.51,6.24266666667,25.5706666667,2.94866666667,4.91766666667,5.60366666667,6.71533333333,16.9386666667,2.282,5.806,32.169,7.57
421.87,6.234,25.6173333333,2.94033333333,4.92333333333,5.57333333333,6.738,16.9433333333,2.27133333333,5.78966666667,32.206,7.57533333333
422.23,6.216,25.617,2.93233333333,4.92433333333,5.55366666667,6.71766666667,16.9413333333,2.25433333333,5.79666666667,32.239,7.566
422.58,6.22466666667,25.6383333333,2.93333333333,4.92833333333,5.541,6.70633333333,16.94,2.24733333333,5.784,32.29,7.55533333333
422.94,6.22733333333,25.683,2.93933333333,4.93333333333,5.55433333333,6.703,16.9706666667,2.24333333333,5.789,32.3316666667,7.56666666667
423.30,6.219,25.6893333333,2.92933333333,4.924,5.55433333333,6.70533333333,16.9816666667,2.22633333333,5.787,32.3523333333,7.56133333333
423.66,6.25266666667,25.7493333333,2.962,4.991,5.59733333333,6.718,17.0126666667,2.279,5.83,32.4043333333,7.60266666667
424.01,6.261,25.7456666667,2.94633333333,4.991,5.59966666667,6.70066666667,17.0203333333,2.27966666667,5.83933333333,32.415,7.59766666667
424.37,6.25366666667,25.767,2.967,4.99133333333,5.60566666667,6.67566666667,17.0623333333,2.278,5.83966666667,32.4323333333,7.60333333333
424.73,6.26633333333,25.7806666667,2.985,4.98133333333,5.58866666667,6.68566666667,17.069,2.27733333333,5.85066666667,32.4433333333,7.592
425.08,6.263,25.7686666667,2.98866666667,4.97966666667,5.599,6.671,17.0786666667,2.269,5.85333333333,32.4593333333,7.589
425.44,6.286,25.8283333333,3.02033333333,5.01966666667,5.60866666667,6.689,17.1086666667,2.28966666667,5.86333333333,32.5163333333,7.626
425.80,6.32,25.8983333333,3.04066666667,5.043,5.64866666667,6.722,17.1766666667,2.313,5.89233333333,32.6156666667,7.65066666667
426.16,6.34733333333,25.9703333333,3.05033333333,5.05666666667,5.66933333333,6.74333333333,17.254,2.334,5.908,32.6386666667,7.66333333333
426.51,6.35166666667,26.002,3.05866666667,5.081,5.68533333333,6.75366666667,17.3063333333,2.33866666667,5.927,32.6946666667,7.66466666667
426.87,6.36866666667,26.0406666667,3.05833333333,5.112,5.679,6.763,17.3403333333,2.35233333333,5.93266666667,32.734,7.65733333333
427.23,6.37633333333,26.0836666667,3.05333333333,5.14566666667,5.67666666667,6.783,17.3713333333,2.35733333333,5.934,32.7556666667,7.644
427.58,6.38166666667,26.118,3.067,5.139,5.659,6.778,17.4333333333,2.33833333333,5.90066666667,32.774,7.637
427.94,6.37166666667,26.221,3.07966666667,5.16133333333,5.64566666667,6.75233333333,17.481,2.31966666667,5.9,32.8273333333,7.64233333333
428.30,6.4,26.2586666667,3.06866666667,5.17133333333,5.65933333333,6.784,17.501,2.32466666667,5.89166666667,32.8843333333,7.63233333333
428.65,6.39433333333,26.3396666667,3.079,5.23633333333,5.699,6.77033333333,17.5456666667,2.33333333333,5.899,32.9526666667,7.65433333333
429.01,6.407,26.4016666667,3.092,5.25666666667,5.704,6.77166666667,17.5713333333,2.33866666667,5.90833333333,32.9606666667,7.65233333333
429.37,6.415,26.4436666667,3.07666666667,5.23466666667,5.73466666667,6.744,17.604,2.33966666667,5.92833333333,33.022,7.638
429.72,6.412,26.475,3.06833333333,5.26,5.736,6.701,17.6,2.35566666667,5.94133333333,33.0243333333,7.64066666667
430.08,6.443,26.496,3.10833333333,5.28866666667,5.77666666667,6.71633333333,17.6163333333,2.37733333333,5.95166666667,33.0726666667,7.67766666667
430.44,6.432,26.5553333333,3.10933333333,5.31033333333,5.80433333333,6.70766666667,17.643,2.375,5.94733333333,33.0963333333,7.701
430.79,6.419,26.5706666667,3.10533333333,5.31766666667,5.794,6.705,17.652,2.372,5.94833333333,33.116,7.718
431.15,6.42433333333,26.6246666667,3.13133333333,5.331,5.793,6.673,17.705,2.379,5.953,33.1696666667,7.72433333333
431.50,6.393,26.6393333333,3.099,5.32466666667,5.775,6.64833333333,17.6686666667,2.36666666667,5.95533333333,33.189,7.71966666667
431.86,6.42566666667,26.6533333333,3.101,5.32266666667,5.78933333333,6.668,17.6826666667,2.377,5.966,33.2106666667,7.71666666667
432.22,6.43666666667,26.6973333333,3.11,5.332,5.81,6.679,17.7156666667,2.378,5.96666666667,33.216,7.706
432.57,6.469,26.7336666667,3.11833333333,5.342,5.816,6.679,17.7656666667,2.381,5.998,33.3056666667,7.74266666667
432.93,6.49666666667,26.7536666667,3.13366666667,5.371,5.837,6.693,17.8276666667,2.40366666667,6.012,33.3703333333,7.77066666667
433.29,6.493,26.7873333333,3.14066666667,5.4,5.82333333333,6.687,17.849,2.39866666667,5.99066666667,33.3803333333,7.767
433.64,6.475,26.8043333333,3.12966666667,5.39566666667,5.808,6.68366666667,17.8716666667,2.36766666667,5.97733333333,33.3793333333,7.75833333333
434.00,6.43466666667,26.849,3.09633333333,5.404,5.77866666667,6.66666666667,17.8526666667,2.32366666667,5.942,33.4006666667,7.724
434.35,6.45366666667,26.8276666667,3.091,5.407,5.75466666667,6.658,17.8433333333,2.31233333333,5.92733333333,33.4116666667,7.69933333333
434.71,6.47366666667,26.8286666667,3.08366666667,5.41533333333,5.77466666667,6.63266666667,17.8483333333,2.30933333333,5.90633333333,33.4303333333,7.70833333333
435.07,6.499,26.8093333333,3.08266666667,5.42866666667,5.78466666667,6.66133333333,17.8523333333,2.326,5.92633333333,33.4276666667,7.70666666667
435.42,6.513,26.8413333333,3.09466666667,5.44433333333,5.80233333333,6.67033333333,17.9136666667,2.33133333333,5.92466666667,33.4543333333,7.70066666667
435.78,6.511,26.8866666667,3.11866666667,5.473,5.80633333333,6.67933333333,17.9216666667,2.33633333333,5.92133333333,33.482,7.71
436.13,6.51866666667,26.9136666667,3.125,5.48,5.81266666667,6.70066666667,17.946,2.32233333333,5.93066666667,33.5336666667,7.73466666667
436.49,6.49666666667,26.925,3.12266666667,5.49166666667,5.77433333333,6.711,17.9426666667,2.309,5.89833333333,33.5176666667,7.709
436.84,6.50233333333,26.9756666667,3.135,5.49833333333,5.76866666667,6.69933333333,17.9486666667,2.31,5.902,33.533,7.71766666667
437.20,6.523,26.9963333333,3.13533333333,5.506,5.77033333333,6.70466666667,17.9743333333,2.302,5.91933333333,33.5516666667,7.707
437.56,6.579,27.0723333333,3.16,5.519,5.81566666667,6.73433333333,18.0083333333,2.336,5.94366666667,33.604,7.74433333333
437.91,6.623,27.0766666667,3.167,5.531,5.84533333333,6.74966666667,18.069,2.36133333333,5.967,33.6146666667,7.76466666667
438.27,6.65166666667,27.149,3.20466666667,5.566,5.874,6.77666666667,18.111,2.39866666667,6.00766666667,33.6473333333,7.78866666667
438.62,6.627,27.182,3.22733333333,5.56333333333,5.87866666667,6.778,18.1493333333,2.403,6.03466666667,33.6526666667,7.77866666667
438.98,6.585,27.2436666667,3.22266666667,5.56366666667,5.869,6.75,18.182,2.37766666667,6.02933333333,33.6963333333,7.78366666667
439.33,6.58466666667,27.2903333333,3.23266666667,5.553,5.85766666667,6.75666666667,18.1933333333,2.38333333333,6.05166666667,33.7206666667,7.79566666667
439.69,6.599,27.3056666667,3.22566666667,5.555,5.87133333333,6.77533333333,18.2363333333,2.39833333333,6.06266666667,33.7876666667,7.79133333333
440.04,6.61433333333,27.3676666667,3.249,5.59033333333,5.876,6.77633333333,18.287,2.41733333333,6.07533333333,33.8443333333,7.808
440.40,6.63833333333,27.392,3.26166666667,5.59,5.89533333333,6.78566666667,18.3143333333,2.44,6.09733333333,33.892,7.83433333333
440.75,6.63566666667,27.4463333333,3.254,5.59466666667,5.88733333333,6.81333333333,18.331,2.438,6.099,33.925,7.82233333333
441.11,6.647,27.5053333333,3.25833333333,5.627,5.913,6.829,18.3723333333,2.45933333333,6.113,33.9846666667,7.86033333333
441.47,6.61766666667,27.508,3.26266666667,5.64266666667,5.90533333333,6.80533333333,18.391,2.453,6.108,34.0013333333,7.82933333333
441.82,6.61333333333,27.5526666667,3.26666666667,5.642,5.89733333333,6.81566666667,18.407,2.45733333333,6.09966666667,34.0253333333,7.817
442.18,6.59133333333,27.5766666667,3.249,5.63233333333,5.882,6.78966666667,18.436,2.43133333333,6.08633333333,34.028,7.81566666667
442.53,6.61733333333,27.638,3.25366666667,5.654,5.885,6.82133333333,18.4696666667,2.42933333333,6.09466666667,34.0886666667,7.81433333333
442.89,6.65066666667,27.67,3.27733333333,5.658,5.90233333333,6.81333333333,18.4793333333,2.441,6.09233333333,34.0693333333,7.83033333333
443.24,6.67766666667,27.7086666667,3.27466666667,5.68633333333,5.91033333333,6.809,18.509,2.42766666667,6.07366666667,34.1186666667,7.82266666667
443.60,6.65866666667,27.7426666667,3.25933333333,5.68566666667,5.88933333333,6.78066666667,18.5356666667,2.40233333333,6.04233333333,34.114,7.809
443.95,6.64233333333,27.7156666667,3.24166666667,5.692,5.88333333333,6.75266666667,18.5493333333,2.40766666667,6.06466666667,34.1133333333,7.80866666667
444.31,6.66466666667,27.7556666667,3.23133333333,5.708,5.87733333333,6.73433333333,18.5896666667,2.379,6.045,34.117,7.79166666667
444.66,6.646,27.7626666667,3.21133333333,5.739,5.88333333333,6.715,18.6063333333,2.37033333333,6.03966666667,34.162,7.79166666667
445.02,6.63833333333,27.7216666667,3.20066666667,5.72733333333,5.84466666667,6.70933333333,18.5823333333,2.35866666667,6.02333333333,34.1503333333,7.76533333333
445.37,6.66433333333,27.7656666667,3.202,5.72833333333,5.84066666667,6.73233333333,18.6126666667,2.358,6.04233333333,34.18,7.77866666667
445.72,6.65566666667,27.7513333333,3.20466666667,5.743,5.83066666667,6.716,18.619,2.36,6.05833333333,34.2076666667,7.80433333333
446.08,6.66266666667,27.8023333333,3.21766666667,5.76333333333,5.84633333333,6.71966666667,18.6576666667,2.38266666667,6.06366666667,34.2613333333,7.823
446.43,6.66333333333,27.8036666667,3.23166666667,5.78366666667,5.853,6.72,18.6736666667,2.384,6.062,34.2583333333,7.82066666667
446.79,6.67033333333,27.8276666667,3.23533333333,5.80066666667,5.86766666667,6.758,18.6876666667,2.39566666667,6.06766666667,34.291,7.82366666667
447.14,6.65733333333,27.805,3.25266666667,5.81033333333,5.87733333333,6.736,18.6836666667,2.405,6.06933333333,34.2926666667,7.82166666667
447.50,6.66333333333,27.8506666667,3.27366666667,5.83366666667,5.88766666667,6.76066666667,18.7016666667,2.41466666667,6.09233333333,34.3026666667,7.84266666667
447.85,6.649,27.89,3.25433333333,5.822,5.86633333333,6.73566666667,18.675,2.398,6.05933333333,34.3083333333,7.81833333333
448.21,6.61133333333,27.8996666667,3.25333333333,5.815,5.874,6.71866666667,18.6423333333,2.39766666667,6.04666666667,34.304,7.81866666667
448.56,6.62166666667,27.9373333333,3.251,5.80766666667,5.89333333333,6.70366666667,18.6536666667,2.397,6.04566666667,34.311,7.83166666667
448.92,6.61933333333,27.9946666667,3.252,5.833,5.92333333333,6.70966666667,18.687,2.399,6.06,34.3233333333,7.84566666667
449.27,6.596,28.001,3.248,5.858,5.91633333333,6.69633333333,18.689,2.37966666667,6.01633333333,34.3113333333,7.84166666667
449.62,6.61,28.0736666667,3.24333333333,5.873,5.92166666667,6.673,18.7176666667,2.362,6.011,34.331,7.81666666667
449.98,6.60833333333,28.0846666667,3.24466666667,5.887,5.907,6.69066666667,18.7323333333,2.35633333333,6.02066666667,34.355,7.81833333333
450.33,6.61466666667,28.1503333333,3.242,5.90666666667,5.91233333333,6.68266666667,18.7373333333,2.35,6.02466666667,34.3966666667,7.84633333333
450.69,6.62466666667,28.2173333333,3.25,5.92433333333,5.89766666667,6.665,18.7636666667,2.34733333333,6.03766666667,34.4573333333,7.837
451.04,6.65,28.305,3.26066666667,5.96566666667,5.913,6.71266666667,18.8243333333,2.34833333333,6.04266666667,34.512,7.84666666667
451.40,6.668,28.3373333333,3.27766666667,5.98266666667,5.94133333333,6.70933333333,18.8153333333,2.36333333333,6.056,34.5563333333,7.83833333333
451.75,6.675,28.3646666667,3.292,6.01666666667,5.96033333333,6.725,18.828,2.348,6.061,34.5876666667,7.832
452.10,6.71766666667,28.4123333333,3.314,6.08,5.98333333333,6.78033333333,18.8893333333,2.379,6.078,34.6273333333,7.85833333333
452.46,6.73966666667,28.4453333333,3.339,6.11133333333,5.97466666667,6.79033333333,18.9383333333,2.39633333333,6.07733333333,34.6653333333,7.86133333333
452.81,6.75566666667,28.4923333333,3.34933333333,6.126,5.99166666667,6.785,18.9463333333,2.39766666667,6.086,34.711,7.871
453.17,6.78533333333,28.528,3.37566666667,6.13533333333,6.00933333333,6.80133333333,18.958,2.413,6.11433333333,34.801,7.887
453.52,6.77766666667,28.5626666667,3.39166666667,6.14366666667,6.02233333333,6.829,18.972,2.42866666667,6.109,34.827,7.9
453.87,6.78933333333,28.559,3.384,6.145,6.02066666667,6.81666666667,18.9613333333,2.40766666667,6.095,34.812,7.89766666667
454.23,6.77633333333,28.577,3.36666666667,6.13866666667,6.00733333333,6.803,18.97,2.40966666667,6.09133333333,34.843,7.87233333333
454.58,6.76933333333,28.581,3.34266666667,6.13866666667,5.99533333333,6.78866666667,18.9713333333,2.39266666667,6.072,34.8763333333,7.86633333333
454.93,6.754,28.6013333333,3.31566666667,6.11933333333,5.956,6.76566666667,18.9616666667,2.381,6.082,34.8673333333,7.857
455.29,6.74,28.579,3.28466666667,6.123,5.93233333333,6.721,18.9776666667,2.34433333333,6.07266666667,34.881,7.85533333333
455.64,6.76033333333,28.6336666667,3.313,6.149,5.94666666667,6.77366666667,19.0313333333,2.36266666667,6.10166666667,34.927,7.87733333333
456.00,6.72966666667,28.614,3.31133333333,6.166,5.92133333333,6.718,19.024,2.33333333333,6.12833333333,34.9236666667,7.84233333333
456.35,6.72866666667,28.613,3.33133333333,6.172,5.92733333333,6.74266666667,19.0123333333,2.31866666667,6.13933333333,34.924,7.84433333333
456.70,6.74333333333,28.638,3.34433333333,6.18866666667,5.91233333333,6.74533333333,19.0423333333,2.31733333333,6.15,34.92,7.82533333333
457.06,6.72233333333,28.58,3.325,6.17966666667,5.902,6.71633333333,19.0483333333,2.315,6.14833333333,34.8583333333,7.79466666667
457.41,6.71233333333,28.543,3.29966666667,6.17433333333,5.88,6.686,19.025,2.30066666667,6.13433333333,34.8163333333,7.80066666667
457.76,6.71966666667,28.5726666667,3.29366666667,6.191,5.90433333333,6.69333333333,19.0323333333,2.317,6.14433333333,34.8726666667,7.78733333333
458.12,6.742,28.5823333333,3.32033333333,6.21933333333,5.91633333333,6.71066666667,19.0586666667,2.34633333333,6.15566666667,34.8726666667,7.818
458.47,6.735,28.5766666667,3.33366666667,6.24766666667,5.92633333333,6.717,19.0746666667,2.339,6.149,34.864,7.81666666667
458.82,6.72733333333,28.5613333333,3.34566666667,6.25566666667,5.941,6.72,19.0786666667,2.34933333333,6.148,34.8606666667,7.82433333333
459.18,6.74133333333,28.5966666667,3.348,6.269,5.94966666667,6.73233333333,19.1016666667,2.36833333333,6.15733333333,34.89,7.83466666667
459.53,6.76833333333,28.6176666667,3.36366666667,6.27533333333,5.96933333333,6.71866666667,19.1276666667,2.39433333333,6.161,34.907,7.842
459.88,6.80033333333,28.6883333333,3.37266666667,6.30733333333,5.99666666667,6.75433333333,19.165,2.42833333333,6.168,34.951,7.88533333333
460.24,6.81433333333,28.7023333333,3.37733333333,6.33333333333,6.00333333333,6.75033333333,19.1936666667,2.44633333333,6.17866666667,34.95,7.89133333333
460.59,6.81666666667,28.696,3.38633333333,6.352,6.014,6.731,19.2166666667,2.45366666667,6.174,34.9883333333,7.91733333333
460.94,6.845,28.794,3.40133333333,6.38266666667,6.03366666667,6.74666666667,19.2506666667,2.471,6.18033333333,35.0366666667,7.94466666667
461.29,6.862,28.8586666667,3.42533333333,6.40966666667,6.05633333333,6.75933333333,19.2833333333,2.47533333333,6.197,35.0783333333,7.93966666667
461.65,6.889,28.905,3.46133333333,6.44833333333,6.07533333333,6.77233333333,19.3333333333,2.48933333333,6.22266666667,35.095,7.95633333333
462.00,6.90133333333,28.9326666667,3.47966666667,6.45866666667,6.09033333333,6.771,19.3543333333,2.481,6.242,35.1163333333,7.95333333333
462.35,6.90933333333,28.974,3.47133333333,6.46766666667,6.09766666667,6.77933333333,19.3726666667,2.48233333333,6.251,35.1263333333,7.965
462.71,6.93566666667,29.026,3.46866666667,6.48566666667,6.116,6.77333333333,19.398,2.475,6.27633333333,35.1693333333,7.97033333333
463.06,6.95666666667,29.057,3.479,6.51233333333,6.111,6.75766666667,19.4023333333,2.462,6.26033333333,35.165,7.96933333333
463.41,6.96866666667,29.097,3.473,6.54533333333,6.114,6.77466666667,19.4243333333,2.441,6.26333333333,35.1903333333,7.987
463.76,6.964,29.0936666667,3.44866666667,6.522,6.10033333333,6.76,19.4323333333,2.40666666667,6.25033333333,35.1983333333,7.95666666667
464.12,6.96266666667,29.1406666667,3.45,6.51633333333,6.095,6.75733333333,19.4413333333,2.38133333333,6.239,35.219,7.95166666667
464.47,6.945,29.1793333333,3.43133333333,6.51166666667,6.08166666667,6.75633333333,19.454,2.36033333333,6.234,35.2166666667,7.91633333333
464.82,6.92333333333,29.169,3.42566666667,6.53666666667,6.08333333333,6.75833333333,19.4586666667,2.33533333333,6.249,35.2613333333,7.906
465.17,6.923,29.166,3.43133333333,6.562,6.084,6.76666666667,19.468,2.328,6.249,35.329,7.931
465.53,6.922,29.232,3.427,6.581,6.08066666667,6.75066666667,19.4833333333,2.31833333333,6.24933333333,35.3753333333,7.943
465.88,6.92833333333,29.264,3.41466666667,6.60533333333,6.08033333333,6.757,19.517,2.324,6.24433333333,35.4243333333,7.961
466.23,6.94733333333,29.2833333333,3.446,6.63666666667,6.09833333333,6.75233333333,19.5463333333,2.345,6.27133333333,35.4603333333,7.97733333333
466.58,6.96466666667,29.2916666667,3.47066666667,6.674,6.12433333333,6.758,19.5686666667,2.363,6.267,35.4523333333,7.98966666667
466.94,6.971,29.2773333333,3.497,6.703,6.16766666667,6.79266666667,19.621,2.378,6.30033333333,35.4626666667,8.01666666667
467.29,6.95433333333,29.2613333333,3.49666666667,6.71433333333,6.13433333333,6.76133333333,19.6196666667,2.381,6.30733333333,35.4726666667,8.01233333333
467.64,6.96666666667,29.2716666667,3.54166666667,6.756,6.15133333333,6.781,19.6426666667,2.394,6.32366666667,35.505,8.026
467.99,6.959,29.255,3.51833333333,6.762,6.14833333333,6.766,19.6466666667,2.401,6.332,35.5026666667,8.00066666667
468.35,6.957,29.2723333333,3.542,6.784,6.142,6.78433333333,19.6546666667,2.39966666667,6.31833333333,35.547,8.00866666667
468.70,6.987,29.2886666667,3.57133333333,6.79166666667,6.12666666667,6.812,19.6853333333,2.42233333333,6.33833333333,35.5596666667,8.02233333333
469.05,6.994,29.3143333333,3.594,6.825,6.14733333333,6.81533333333,19.7136666667,2.44466666667,6.36366666667,35.5593333333,8.01733333333
469.40,7.01733333333,29.3453333333,3.62,6.845,6.17,6.859,19.7546666667,2.469,6.371,35.6126666667,8.023
469.75,7.01233333333,29.392,3.61966666667,6.857,6.144,6.81333333333,19.745,2.45566666667,6.35666666667,35.6093333333,8.008
