wavelength,Back_SchRufm,Belly_SchRufm,Breast_SchRufm,Crissum_SchRufm,Crown_SchRufm,DorTail_SchRufm,Patch10_SchRufm,Rump_SchRufm,Throat_SchRufm,WingTip_SchRufm
745.28,14.2483333333,41.4164444444,46.976,35.2592222222,17.8011111111,13.4084444444,10.0533333333,14.6036666667,47.8197777778,25.2824444445
745.60,14.0031111111,41.2767777778,46.7046666667,35.0914444444,17.5396666667,13.0918888889,9.75200000002,14.4245555555,47.8328333333,25.0294444444
745.91,13.9262222222,40.9638888889,46.5903333333,35.1954444445,17.6301111111,12.8028888889,9.49866666669,14.4414444444,47.8640555556,24.9564444444
746.23,13.5781111111,40.5518888889,46.2508888889,34.7874444444,17.2478888889,12.2171111111,9.0595,14.137,47.5149444444,24.5595555556
746.55,13.6522222222,40.5461111111,46.3008888889,35.0126666667,17.4541111111,12.291,9.31466666665,14.4174444444,47.6763888889,24.4816666667
746.86,13.6453333333,40.6733333333,46.6521111111,35.2992222222,17.6536666667,12.6783333333,9.4815,14.7248888889,48.3360555556,24.704
747.18,14.098,40.6491111111,46.6347777778,35.5794444445,17.949,13.0864444445,9.69533333332,15.0338888889,48.3452777778,25.1372222222
747.49,14.1308888889,40.6734444444,46.6025555556,35.539,17.9255555556,13.21,9.78283333332,15.048,48.3221666667,25.3012222222
747.81,14.3852222222,41.1232222222,46.7712222222,35.7111111111,18.2093333333,13.4301111111,10.1345,15.1634444445,48.4810555556,25.6692222222
748.12,14.5205555555,41.242,46.9283333333,36.0711111111,18.2816666666,13.5793333333,10.3165,15.2392222222,48.6506111111,25.9087777778
748.44,14.8954444444,41.4383333333,47.3573333333,36.1608888889,18.3837777778,13.8492222222,10.5471666666,15.4787777778,48.7222777778,26.2046666667
748.75,15.094,41.6386666667,47.312,36.0618888889,18.4283333333,14.1177777778,10.7618333333,15.6806666667,48.6742777778,26.3133333333
749.07,15.4285555556,41.8755555555,47.609,36.2425555556,18.6203333334,14.4418888889,10.9678333333,15.8928888889,49.0077777778,26.4778888889
749.38,15.5281111111,42.1554444444,47.5668888889,36.2752222222,18.7885555555,14.9632222222,11.4298333333,16.1462222222,49.3087222222,26.8307777778
749.70,15.8975555556,42.3465555555,47.7276666667,36.4475555556,19.1846666667,15.5792222222,11.8513333333,16.5958888889,49.5991666667,27.3541111111
750.01,16.0548888889,42.2544444444,47.647,36.2097777778,19.2,15.4833333333,11.8341666667,16.496,49.4265555556,27.3924444445
750.33,16.1086666667,41.9723333333,47.1726666667,35.901,19.1807777778,15.2872222222,11.7491666667,16.3,48.9359444444,27.1164444445
750.64,15.9654444445,41.9425555555,47.3602222222,35.8314444444,19.1264444445,15.161,11.7183333334,16.2068888889,48.956,27.023
750.96,16.1762222222,42.203,47.4557777778,36.0422222222,19.2682222222,15.4482222222,12.1146666667,16.4407777778,49.136,27.3103333333
751.27,16.1878888889,42.0547777778,47.7453333333,36.225,19.292,15.5354444444,11.9121666667,16.4851111111,49.2799444444,27.4495555556
751.59,16.1993333333,41.9137777778,47.709,35.9721111111,19.3978888889,15.6931111111,11.8395,16.4503333333,48.9337222222,27.322
751.90,16.2394444444,41.9892222222,47.642,36.2315555555,19.6074444445,15.7653333333,11.9465,16.5812222222,49.3396666667,27.3078888889
752.22,16.2723333333,41.8325555556,47.8136666667,36.1326666667,19.6571111111,15.6828888889,11.9641666667,16.3153333333,49.3752777778,27.2194444444
752.53,16.2291111111,41.5757777778,47.5106666667,36.0122222222,19.6555555556,15.7491111111,11.9395,16.3182222222,49.0127777778,27.2203333333
752.85,16.3076666666,41.524,47.3648888889,35.8965555555,19.5425555555,15.5152222222,11.6858333333,16.1793333333,48.6193888889,27.0691111111
753.16,16.377,42.0095555556,47.532,36.1606666666,19.663,15.5775555556,11.7443333334,16.3191111111,48.8485,27.1118888889
753.47,16.3934444445,42.1852222222,47.6765555556,36.209,19.5906666666,15.816,11.801,16.4864444444,48.8062777778,27.3766666667
753.79,16.1796666667,42.3012222222,47.9682222222,36.153,19.4727777778,15.6831111111,11.6626666667,16.34,48.9909444444,27.4707777778
754.10,16.0634444444,42.4587777778,48.0202222222,36.3275555555,19.4374444445,15.5808888889,11.4986666667,16.3482222222,49.2325555556,27.6017777778
754.42,16.0752222222,42.357,48.0616666667,36.5762222222,19.4972222222,15.5451111111,11.5991666667,16.3738888889,49.2528333333,27.4251111111
754.73,15.8297777778,42.1952222222,47.7925555555,36.182,19.2416666667,15.1583333333,11.4648333333,16.1453333333,48.9330555556,27.1604444445
755.05,15.7991111111,42.1927777778,47.8022222222,36.138,19.2011111111,15.0338888889,11.576,16.2798888889,49.0023888889,27.275
755.36,15.5091111111,41.9168888889,47.4485555556,35.7085555555,18.9416666667,14.7521111111,11.3133333333,15.9256666667,48.3857222222,26.9686666667
755.67,15.4292222222,42.1747777778,47.6316666667,35.8043333333,19.2322222222,14.7611111111,11.4028333333,16.0852222222,48.4245555555,27.2002222222
755.99,15.4734444445,42.4396666666,47.7437777778,36.1374444445,19.3855555555,14.8,11.5291666667,16.0783333333,48.7258333333,27.4246666667
756.30,15.2186666667,42.2866666667,47.7727777778,36.1028888889,19.1956666667,14.7334444444,11.3621666667,15.8427777778,48.7090555555,27.2028888889
756.62,14.9966666667,41.8746666667,47.6208888889,35.9727777778,18.7344444444,14.554,10.9185,15.4598888889,48.3093333333,26.792
756.93,14.467,41.4635555555,47.2974444444,35.6094444445,18.4167777778,14.0837777778,10.4823333333,14.9783333334,48.1674444444,26.3412222222
757.24,14.5348888889,41.4403333333,47.2593333333,35.5926666667,18.3456666667,14.1357777778,10.6483333333,15.0286666667,48.1996666667,26.1851111111
757.56,14.6423333333,41.6647777778,47.5571111111,35.7886666667,18.5473333333,14.3754444445,10.914,15.2048888889,48.3021111111,26.4145555556
757.87,14.5074444445,41.4848888889,47.3384444444,35.5498888889,18.3648888889,14.3806666667,10.6416666666,14.9604444445,48.0264444445,26.4631111111
758.18,14.6622222222,41.7473333333,47.5214444444,35.9403333333,18.479,14.8051111111,10.7823333333,15.2834444444,48.4388333333,26.8072222222
758.50,14.9268888889,42.1697777778,47.7557777778,36.0464444444,18.6973333333,14.9637777778,10.8571666667,15.3614444445,48.6022777778,26.9272222222
758.81,15.0735555555,42.5087777778,48.0188888889,36.0905555555,18.6354444444,14.9868888889,10.8346666667,15.383,48.865,27.0884444444
759.13,15.0732222222,42.2385555555,47.7757777778,36.038,18.2314444444,14.6938888889,10.6125,15.3452222222,48.7527777778,26.8234444445
759.44,15.0314444444,42.1737777778,47.9986666667,35.9865555556,18.2317777778,14.7272222222,10.8168333333,15.4098888889,48.7000555556,26.7185555556
759.75,14.7035555556,41.8335555556,47.9294444444,35.8408888889,18.1515555556,14.5013333333,10.5851666667,15.2603333333,48.672,26.7467777778
760.07,14.7447777778,41.6985555555,47.7781111111,35.5736666667,18.1608888889,14.2104444445,10.7288333333,15.2873333333,48.6290555556,26.6822222222
760.38,14.975,42.0383333333,48.136,35.982,18.3337777778,14.4822222222,11.0126666667,15.6606666667,49.0287777778,26.9647777778
760.69,15.2294444445,42.1066666667,48.0297777778,36.1475555556,18.5237777778,14.6398888889,11.216,15.8752222222,49.0612222222,27.0955555555
761.01,15.2262222222,41.8108888889,47.5767777778,35.6638888889,18.3428888889,14.5736666667,11.0066666667,15.6113333334,48.6676666667,26.628
761.32,15.3611111111,41.8866666667,47.7333333333,35.6955555555,18.3666666666,14.4803333333,11.0671666667,15.7746666667,48.8055,26.4644444445
761.63,15.2333333333,41.3978888889,47.3077777778,35.29,18.0008888889,14.1247777778,10.6211666667,15.4241111111,48.5097222222,26.1132222222
761.94,14.9088888889,40.9638888889,47.1357777778,35.2216666667,17.7061111111,13.919,10.2728333333,15.1694444445,48.3460555556,25.8051111111
762.26,15.0305555555,41.1282222222,47.3425555556,35.49,18.0095555555,14.1375555556,10.4743333333,15.5057777778,48.6285,26.064
762.57,15.0303333333,41.1746666667,47.6232222222,35.5866666667,18.1603333333,14.4228888889,10.5006666666,15.6794444444,48.7256666667,26.2582222222
762.88,15.3733333333,41.433,47.8418888889,35.7714444444,18.5112222222,14.6765555555,10.454,15.9874444444,49.1576666667,26.6804444445
763.20,15.8348888889,41.997,48.3535555556,36.0885555556,18.7393333333,15.0574444444,10.626,16.3635555556,49.4792222222,26.9675555556
763.51,15.8628888889,42.3421111111,48.7354444445,36.468,18.9946666667,15.2878888889,10.5731666666,16.5492222222,49.8143333333,27.1687777778
763.82,15.8692222222,42.458,48.8671111111,36.5176666667,19.0284444444,15.2484444444,10.4655,16.3966666666,49.899,27.1788888889
764.14,15.7695555555,42.3747777778,48.8586666667,36.5975555555,19.002,15.2755555556,10.345,16.3384444444,49.7484444445,26.9181111111
764.45,15.7065555555,42.1404444445,48.6972222222,36.6053333333,19.0611111111,15.2623333333,10.2256666666,16.4968888889,49.6588333333,26.8272222222
764.76,15.6817777778,42.239,48.9004444444,36.78,19.1936666667,15.3386666667,10.242,16.5541111111,49.7695555556,26.8712222222
765.07,16.0154444445,42.8561111111,49.4813333333,37.4316666667,19.8957777778,15.7604444445,10.8508333333,16.9915555556,50.0969444444,27.2148888889
765.39,16.4131111111,43.0612222222,49.6577777778,37.7984444445,20.3036666667,16.048,11.166,17.3456666667,50.3617222222,27.4034444445
765.70,16.2925555556,42.8955555555,49.5962222222,37.7591111111,20.348,16.0755555555,11.0101666666,17.198,50.1981666667,27.3513333333
766.01,16.1928888889,42.6953333333,49.2063333333,37.5266666666,20.248,15.9836666667,10.9571666667,16.8128888889,50.0907222222,27.0315555556
766.32,15.8972222222,42.5483333333,49.1101111111,37.3917777778,19.931,15.8057777778,10.8906666667,16.5253333333,49.4740555556,26.5636666667
766.64,15.8405555555,42.461,49.1347777778,37.313,20.0951111111,15.6663333333,11.2266666667,16.4945555555,49.4725,26.5418888889
766.95,16.0244444444,42.1042222222,48.8567777778,37.1324444444,20.3384444444,15.9886666667,11.713,16.508,49.1653333333,26.7552222222
767.26,16.3525555555,41.9353333333,48.693,37.0036666667,20.5055555556,16.2885555556,12.1311666667,16.7667777778,48.9775555556,26.8896666667
767.57,16.5374444445,42.0793333334,49.0621111111,37.0245555555,20.7221111111,16.462,12.3923333334,16.7865555555,49.2664444445,27.3523333333
767.88,16.7738888889,42.6333333333,49.6592222222,37.7056666667,21.0974444444,16.7592222222,12.971,16.9296666666,49.8247222222,27.9577777778
768.20,16.8947777778,42.7704444445,49.6915555555,37.7436666667,21.3251111111,17.0751111111,12.9005,17.2405555556,50.0824444445,28.4516666667
768.51,16.749,42.5686666667,49.6082222222,37.3943333333,21.3102222222,16.9655555555,12.8325,17.1561111111,49.9847222222,28.4064444445
768.82,16.4421111111,42.4664444444,49.3682222222,36.9717777778,20.9264444444,16.9284444444,12.9858333334,16.918,49.7380555556,28.6635555555
769.13,16.5156666667,42.3732222222,49.0185555556,36.8232222222,20.7983333333,16.9847777778,13.1958333333,16.9955555556,49.6818333333,28.5976666667
769.44,16.7081111111,42.7096666667,49.4707777778,37.2124444444,21.0252222222,17.1072222222,13.325,17.2733333334,49.9749444444,29.0826666667
769.76,16.9164444445,42.7937777778,49.5481111111,37.3871111111,21.2173333333,17.2027777778,13.5253333333,17.4331111111,50.4912222222,29.2852222222
770.07,17.1831111111,43.0063333333,49.592,37.8244444445,21.292,17.5371111111,13.6021666666,17.6795555556,50.7276666667,29.3843333333
770.38,17.0536666667,43.2594444445,50.0704444445,37.9502222222,21.137,17.3648888889,13.71,17.7694444444,50.9796111111,29.3206666667
770.69,16.9327777778,43.2116666667,50.0388888889,37.9704444444,21.1631111111,17.4295555556,13.6598333333,17.9918888889,50.9332777778,29.2646666667
771.00,16.8162222222,43.1997777778,49.9421111111,37.9952222222,20.8126666667,17.0542222222,13.3168333333,17.8106666667,50.7778333333,29.044
771.32,16.6293333333,43.3816666667,49.9936666666,37.907,20.768,16.791,12.7238333333,17.7415555556,50.988,28.7534444444
771.63,16.579,43.5175555556,49.7244444445,37.9745555556,20.8255555556,16.7606666667,13.1436666667,17.7001111111,50.6826111111,28.6922222222
771.94,16.6162222222,43.3156666667,49.3505555556,37.6594444444,20.3621111111,16.7424444445,12.9965,17.7071111111,50.3184444445,28.5785555556
772.25,16.9843333333,43.7895555556,49.8683333333,37.8716666667,20.7777777778,17.0293333333,12.9981666666,18.2232222222,50.9372777778,28.6345555555
772.56,17.4232222222,44.4833333333,50.5945555556,38.4635555556,21.3455555555,17.3517777778,13.2086666667,18.7738888889,51.2921111111,28.872
772.87,17.1547777778,44.339,50.2373333333,38.1696666667,20.764,16.957,12.7373333333,18.5798888889,51.0820555555,28.6222222222
773.18,16.7792222222,43.7417777778,49.6421111111,37.8345555556,20.399,16.6865555556,12.53,18.2312222222,50.3216666667,28.2353333333
773.50,16.7594444444,43.4301111111,49.3304444445,37.4766666666,20.6576666667,16.6665555556,12.5198333334,18.0921111111,49.7845555555,27.9434444444
773.81,16.7938888889,43.2448888889,49.122,37.6558888889,20.8015555555,16.4522222222,12.344,17.8663333333,49.7789444444,27.9855555555
774.12,17.0297777778,43.7723333333,49.8202222222,38.3287777778,21.5774444444,16.6496666667,12.6146666667,17.892,50.2817222222,28.4531111111
774.43,16.9795555556,43.791,49.8725555556,38.2665555556,21.7681111111,16.8628888889,12.7966666667,18.1837777778,50.485,28.8064444444
774.74,17.6946666667,43.9114444444,50.315,38.6155555555,21.7098888889,17.3762222222,13.5618333333,18.6638888889,50.5123888889,29.4775555556
775.05,17.811,43.533,50.706,38.5304444444,21.6445555556,17.4145555556,13.5358333333,18.3677777778,50.5983333333,29.7848888889
775.36,17.5327777778,43.5362222222,51.1616666667,38.8887777778,21.6447777778,17.3777777778,13.646,17.9903333333,50.912,29.7633333333
775.67,17.2048888889,43.1003333333,50.5312222222,38.611,21.2652222222,17.1626666667,13.7321666667,17.5497777778,50.3728333333,29.4631111111
775.98,16.773,42.5313333333,50.0212222222,38.0456666667,20.8192222222,16.7163333334,13.7011666667,16.9432222222,50.2515,29.2728888889
776.30,16.8823333333,42.6268888889,50.1378888889,37.7963333333,21.2106666667,16.932,13.6218333334,16.8751111111,50.3465,29.6273333333
776.61,16.9977777778,43.0412222222,50.5542222222,37.9028888889,21.3154444444,16.7171111111,13.3421666667,16.7098888889,50.8816111111,29.6415555556
776.92,17.3868888889,43.4237777778,51.1184444444,38.1687777778,21.6721111111,17.1043333333,13.6485,17.1986666667,51.6865555556,30.4015555556
777.23,18.2165555556,44.0418888889,51.3555555556,38.6047777778,21.8698888889,17.7851111111,14.164,18.0941111111,52.0531666667,30.7082222222
777.54,18.4282222222,43.8381111111,50.8628888889,38.6748888889,21.4661111111,17.8718888889,14.5165,18.3213333333,51.4906111111,30.6517777778
777.85,18.2283333333,43.7247777778,50.5827777778,38.7017777778,21.042,17.3431111111,14.3028333333,17.955,51.6155,30.2964444445
778.16,17.7273333333,43.3803333333,50.1043333333,38.4611111111,20.9707777778,16.9004444444,14.2933333333,17.8065555556,51.2475555556,29.7302222222
778.47,17.6052222222,43.5674444445,50.1775555556,38.3636666667,20.9972222222,16.7065555556,14.2425,18.0837777778,51.3553333333,29.4556666667
778.78,18.4381111111,43.9625555556,50.6538888889,38.688,21.521,17.357,14.5411666667,18.7302222222,52.0272222222,30.1118888889
779.09,18.2062222222,43.9536666666,50.7956666667,38.8667777778,21.3447777778,17.2688888889,14.3016666667,18.2806666667,52.2385555556,30.3064444445
779.40,18.1491111111,43.3063333333,50.7937777778,38.7091111111,20.9717777778,17.116,13.8365,18.0667777778,51.8233333333,30.1811111111
779.71,18.0566666667,42.9758888889,50.8805555555,38.9451111111,20.7762222222,17.2773333333,14.4413333333,18.3561111111,51.3711666667,29.8046666667
780.02,18.0923333333,42.857,50.9366666666,38.7496666667,20.7251111111,17.6106666667,14.6015,18.5812222222,51.2788333333,30.0985555556
780.33,17.3582222222,42.3317777778,50.3343333333,38.2732222222,19.8965555555,16.9706666667,14.0446666667,17.7534444444,50.5054444444,29.3965555555
780.64,16.747,41.9215555556,49.812,37.6887777778,19.3621111111,16.5401111111,13.3655,17.0614444444,49.9770555556,29.2077777778
780.95,16.6195555555,42.2441111111,50.3378888889,37.6787777778,19.4564444444,16.3523333333,12.7535,16.5646666667,50.4241666667,28.9723333333
781.26,17.2651111111,42.5373333333,50.3588888889,37.9583333333,20.338,17.2805555555,13.2038333333,17.1801111111,50.2817777778,29.241
781.57,17.5846666667,42.7871111111,50.3034444445,38.1964444444,21.0626666667,17.9971111111,13.1768333334,17.2424444444,50.4901111111,29.8631111111
781.88,17.8483333333,43.0546666667,50.4672222222,38.6335555555,21.4841111111,18.5474444444,13.628,17.2203333333,50.7027777778,29.9015555555
782.19,17.0211111111,42.6871111111,49.7006666667,38.432,21.1267777778,18.0535555555,13.3333333334,16.9503333334,50.1535,29.3065555556
782.50,17.0793333333,42.9603333333,49.7617777778,38.3888888889,21.3968888889,17.8014444445,12.7025,17.1586666667,50.2223888889,29.1505555556
782.81,17.1555555556,43.7468888889,49.7754444445,39.0494444444,21.7893333333,17.8771111111,13.0711666667,17.5406666667,50.3566666667,29.1645555555
783.12,17.6891111111,44.1464444445,49.7745555556,39.5813333333,22.4476666667,18.1562222222,13.0918333333,17.9146666667,50.6844444445,29.3961111111
783.43,17.6626666667,44.6257777778,49.8928888889,40.3621111111,22.5021111111,18.0905555555,13.3458333333,18.1726666667,51.2098888889,29.5965555555
783.74,17.177,44.3355555556,49.2973333333,40.0771111111,22.2054444444,17.5537777778,12.8138333333,17.9634444444,51.2758888889,29.2086666667
784.05,17.3301111111,44.6133333333,49.7676666667,40.7605555555,22.9404444444,17.8622222222,13.1685,18.5044444444,52.1332777778,29.3535555555
784.36,17.1058888889,44.6321111111,49.7996666667,40.6755555555,22.7252222222,17.7708888889,13.1746666666,18.7943333333,52.4856666667,29.155
784.67,16.8802222222,44.7145555556,50.8323333334,41.0544444444,22.8234444445,17.7341111111,13.4248333333,18.8846666667,53.0848333333,29.5165555555
784.98,16.903,45.0394444445,51.2597777778,41.1373333333,22.2747777778,17.5153333333,13.6876666667,18.9413333333,53.1935,29.6326666667
785.29,16.204,44.0917777778,50.2686666667,40.2327777778,21.1206666667,16.0983333333,12.437,18.213,52.2643888889,28.6192222222
785.60,16.8657777778,44.055,50.2855555555,40.0136666667,21.1751111111,16.4243333333,12.8245,18.3455555555,52.1027777778,28.8421111111
785.91,17.5707777778,43.7883333333,50.164,40.222,21.6586666667,17.2176666667,13.8278333334,18.7146666667,51.7115555556,29.1107777778
786.22,17.8356666667,43.4778888889,50.6402222222,40.2396666666,21.619,17.6371111111,14.0023333334,18.7114444445,52.0197222222,29.3266666667
786.53,18.2011111111,43.956,50.8101111111,39.9675555556,21.7094444444,18.0382222222,14.5908333333,18.9255555556,52.4542222222,29.7275555556
786.84,18.6507777778,44.1826666666,51.0873333333,39.9921111111,22.1508888889,18.5715555555,14.8095,19.016,52.3175555555,29.5633333333
787.14,18.7043333333,44.5072222222,51.8098888889,40.3378888889,22.3556666667,19.0183333333,15.1825,19.034,52.2222222222,29.682
787.45,18.3764444444,44.5787777778,52.0885555556,39.9036666667,21.7957777778,18.4553333333,14.9375,18.4553333333,52.0295,29.8113333333
787.76,18.3604444444,44.2657777778,51.624,39.4794444444,21.7638888889,18.446,14.9885,18.1273333333,51.8181666667,30.21
788.07,18.5623333334,44.46,51.238,39.4844444444,21.6727777778,18.6165555556,14.7516666666,18.4153333333,51.8067222222,30.3157777778
788.38,18.431,44.0198888889,51.0461111111,38.9853333333,21.4346666667,18.2225555556,14.1535,18.4078888889,51.6253888889,29.774
788.69,18.1382222222,44.2427777778,51.021,39.2422222222,21.0187777778,18.3244444444,14.1275,18.3555555556,51.9527777778,30.2275555556
789.00,17.2866666667,44.0232222222,50.946,39.0636666667,20.3943333333,17.5487777778,13.257,17.6442222222,51.9033888889,29.7168888889
789.31,16.5401111111,44.0443333333,51.2776666667,38.6726666667,19.8303333333,16.7851111111,12.797,17.0791111111,51.9267777778,29.4063333333
789.62,16.2546666667,44.0284444444,51.2441111111,38.2023333333,20.0001111111,16.5376666667,12.5968333333,16.779,51.6396111111,29.3714444444
789.92,15.5353333333,43.4745555555,50.9868888889,38.2592222222,19.6018888889,15.8925555555,11.7788333333,16.0031111111,51.2336666667,28.8326666667
790.23,15.5641111111,43.3716666667,50.5535555555,38.1898888889,19.4764444444,15.8815555555,11.9305,16.0273333333,50.8195,29.4893333333
790.54,15.9495555555,43.7445555556,50.2937777778,38.5605555556,19.9238888889,16.226,12.403,16.5802222222,50.9030555555,29.9981111111
790.85,15.7175555555,43.208,49.7562222222,38.7058888889,20.1062222222,16.5533333334,12.4216666667,16.6056666667,50.1696666667,29.5017777778
791.16,15.6106666667,43.0245555556,49.6894444445,38.9952222222,20.0656666667,16.3116666667,12.1405,16.8353333333,50.0396666667,28.8248888889
791.47,14.6216666667,42.3995555555,49.1041111111,38.1286666667,19.2543333333,15.3276666667,11.4546666667,15.7257777778,49.2671666667,28.004
791.78,13.352,41.5372222222,48.4627777778,37.0462222222,18.2777777778,14.3054444444,10.5415,14.2591111111,48.7686666667,27.2405555556
792.08,13.7365555556,41.6713333333,48.4563333333,36.837,19.1348888889,14.855,10.8153333333,14.4388888889,48.5442222222,27.5096666667
792.39,14.1832222222,41.9334444444,48.6112222222,36.939,19.7938888889,15.379,11.4651666667,14.9191111111,48.2525,28.0996666667
792.70,14.2501111111,41.8332222222,48.6296666666,36.852,19.8611111111,15.463,11.3888333333,15.176,48.6620555555,28.3517777778
793.01,14.243,42.2352222222,48.6017777778,37.0991111111,19.8732222222,15.492,11.3955,15.2497777778,48.7743888889,28.5141111111
793.32,14.3455555556,41.8717777778,48.5365555556,36.6984444444,19.7798888889,15.5294444444,11.4931666667,15.5014444444,48.5551111111,28.3182222222
793.62,13.9672222222,41.7305555555,48.7713333333,36.2272222222,19.8121111111,15.1436666667,11.2013333333,15.1722222222,48.9893888889,27.5926666667
793.93,14.0575555555,41.46,48.807,36.3368888889,19.6654444444,14.8845555556,10.8925,15.3027777778,48.9878333333,27.7446666667
794.24,14.1371111111,41.7116666667,48.8131111111,36.3781111111,19.5838888889,15.0544444444,11.0355,15.1962222222,49.2246666667,27.8012222222
794.55,14.2964444444,41.7492222222,48.9492222222,36.4527777778,19.1973333334,15.3896666666,11.3375,15.0976666667,49.3121666667,28.0463333333
794.86,13.9954444444,41.1054444444,48.3862222222,36.0323333333,18.8647777778,15.0157777778,11.1575,14.9694444444,48.9658888889,27.7128888889
795.16,14.9196666666,41.9392222222,49.1217777778,36.8367777778,19.7634444444,15.5943333334,11.7165,15.6311111111,49.524,28.3508888889
795.47,15.7344444445,42.6268888889,50.1865555555,37.9565555555,20.4136666666,15.9023333333,12.1645,16.2098888889,50.3635,29.092
795.78,15.3715555556,42.5394444444,49.7655555556,37.8472222222,19.7258888889,15.2591111111,11.5566666667,15.9158888889,50.3849444444,28.5754444445
796.09,15.7782222222,43.1817777778,50.0281111111,38.4961111111,19.8746666667,15.5443333333,11.967,16.5544444445,50.5005,28.6475555556
796.40,15.8332222222,43.1032222222,49.8931111111,38.3625555556,19.5305555555,15.6561111111,12.1961666666,16.6154444444,50.1397777778,28.6671111111
796.70,15.9024444444,43.888,50.4054444445,38.9173333333,20.0056666667,15.9311111111,12.6628333333,16.7987777778,50.6273333333,29.551
797.01,15.2032222222,43.6012222222,50.1278888889,38.657,19.4847777778,15.0328888889,12.0631666666,16.3306666666,49.9952222222,28.9953333333
797.32,14.9035555555,43.2343333333,49.6664444445,38.0981111111,18.8868888889,14.618,11.8211666667,15.7136666667,49.8428888889,28.1113333333
797.63,15.0221111111,42.9622222222,49.1202222222,37.6553333334,18.6077777778,14.1805555556,11.5891666667,15.4235555555,49.5601666667,27.883
797.93,15.5457777778,43.8068888889,49.7197777778,38.5893333333,19.7874444444,14.802,12.3771666667,16.1546666667,50.5363888889,28.8404444444
798.24,16.7548888889,45.0715555555,51.1657777778,40.0354444445,21.3597777778,15.9806666667,13.3451666667,17.088,51.2935,29.9236666667
798.55,16.0736666667,44.6816666667,50.4153333333,40.1046666667,20.8877777778,15.688,13.0336666667,16.9434444444,50.6325555556,29.5473333333
798.85,14.5324444444,43.2874444444,49.3516666667,38.6494444444,19.5093333333,14.5421111111,11.8791666667,15.9186666666,49.8055,27.8774444444
799.16,14.5468888889,42.5355555556,49.5478888889,38.4368888889,19.8714444444,14.6273333333,11.7993333333,15.652,49.9598333333,27.4664444444
799.47,14.6124444444,41.9752222222,48.9476666667,38.1906666667,19.9454444444,14.926,11.4146666666,15.3813333333,50.0252777778,27.5956666667
799.78,15.0982222222,42.0562222222,49.2411111111,38.464,20.6535555556,15.3915555556,11.9915,16.2012222222,50.8752777778,27.9902222222
800.08,15.0476666667,41.7628888889,48.9475555556,38.4335555556,20.7146666666,15.3005555555,12.2496666667,16.1404444444,50.9157222222,27.535
800.39,15.0147777778,41.5267777778,48.7138888889,38.6805555556,20.677,15.8381111111,12.2751666667,16.1941111111,50.9861111111,27.7217777778
800.70,15.4173333333,41.4888888889,49.0656666667,38.6248888889,21.0236666667,16.0674444444,12.5535,16.423,50.9546666667,28.3567777778
801.00,15.7093333333,41.9253333333,50.1995555556,39.181,21.6795555556,16.8358888889,13.2258333333,17.2555555556,51.7817777778,29.0628888889
801.31,15.1478888889,41.2314444445,49.5005555555,38.0602222222,20.7394444444,15.9203333334,11.9556666666,16.2392222222,50.4272777778,28.339
801.62,14.3075555556,40.4616666667,48.4171111111,36.8054444444,19.5158888889,15.1653333333,11.2743333334,15.5434444444,49.4892777778,27.6247777778
801.92,14.6753333333,40.5535555556,49.0707777778,36.3051111111,19.6895555556,15.4004444444,11.2898333333,15.6966666667,49.6018333333,27.6655555556
802.23,16.1146666666,41.73,49.8227777778,37.1212222222,20.9764444445,16.7628888889,12.6708333334,17.2591111111,50.4001111111,28.7754444444
802.54,16.5385555556,42.6422222222,50.6914444445,38.0032222222,21.444,17.6753333334,13.4716666667,18.4126666667,51.1007777778,29.5442222222
802.84,16.94,43.1033333333,51.6044444444,38.0894444444,21.8303333333,18.1574444445,14.0513333333,18.6318888889,51.3411666667,29.9907777778
803.15,15.9541111111,41.8937777778,50.6401111111,36.8958888889,20.7041111111,17.2862222222,13.2433333333,17.2655555556,50.1085555555,28.6863333333
803.46,16.4786666667,42.335,51.1488888889,37.0716666667,20.8751111111,17.7735555555,13.4398333333,17.6796666667,50.7674444444,29.0307777778
803.76,17.8756666666,42.7766666667,52.2826666667,37.3357777778,21.5758888889,18.7304444444,14.6811666667,18.5947777778,51.8292777778,29.404
804.07,18.2753333333,43.4284444445,53.0264444444,37.7356666667,22.2857777778,19.2592222222,14.7616666667,18.7195555555,52.6772222222,29.3756666667
804.38,18.1461111111,43.3482222222,52.6606666667,37.452,21.8604444444,18.6782222222,14.4953333333,18.0185555555,52.1553333333,28.959
804.68,18.9058888889,43.7085555555,53.7107777778,38.4836666667,22.5101111111,19.4712222222,16.1706666667,19.0337777778,53.1083333333,30.0278888889
804.99,20.0043333333,44.4011111111,54.6035555556,39.5867777778,23.3042222222,20.5021111111,17.3806666667,19.7986666667,53.9977777778,30.8775555556
805.30,20.315,44.2087777778,54.0018888889,39.88,23.4223333333,20.6472222222,18.3541666666,20.0256666667,53.7018333333,31.1585555556
805.60,19.3266666667,43.7755555556,53.5484444444,39.772,22.1235555555,19.2717777778,17.1275,18.5038888889,53.1752777778,30.2183333333
805.91,18.8822222222,43.1217777778,52.6014444444,39.0542222222,21.0537777778,17.9675555556,16.3193333334,17.4492222222,52.4029444444,29.4973333333
806.21,18.511,42.9045555556,52.3541111111,39.415,20.915,17.5362222222,16.5171666666,17.4808888889,52.3596666667,29.2011111111
